time,hvac_reaZonEas_V_flow_y
1143750,0.3592726198730448
1143780,0.35602276878051087
1143810,0.3528321897872763
1143840,0.3496703690830181
1143870,0.34652838977257283
1143900,0.3434049421720118
1143930,0.3403005472509654
1143960,0.3372164288770218
1143990,0.3341542064380629
1144020,0.33111568839765076
1144050,0.3281029986517491
1144080,0.32511846631614766
1144110,0.32216468315891983
1144140,0.319244537820997
1144170,0.3163611740422688
1144200,0.3135180946693524
1144230,0.30835894531419034
1144260,0.30155058579255795
1144290,0.30065705384014196
1144320,0.2996966060226342
1144350,0.2979304463498935
1144380,0.2957597790715674
1144410,0.29347325512996253
1144440,0.2911969156744836
1144470,0.28898127826194886
1144500,0.28684457322546436
1144530,0.2847918973680375
1144560,0.2828354972680807
1144590,0.2813952335318589
1144620,0.28103233109374015
1144650,0.2809053345245193
1144680,0.2808613446012477
1144710,0.28084625428517807
1144740,0.28084119429270066
1144770,0.28083955899617336
1144800,0.28083903276294647
1144830,0.2808390420348266
1144860,0.2808391178284149
1144890,0.28083923956451456
1144920,0.2808393752646214
1144950,0.2808395139337162
1144980,0.2808396516505772
1145010,0.28083978708940893
1145040,0.2808399198161437
1145070,0.2808400496998286
1145100,0.2808401767214649
1145130,0.28084030089594636
1145160,0.28084042225312894
1145190,0.2808405408291248
1145220,0.28084065666247104
1145250,0.2808407697931387
1145280,0.28084088026305787
1145310,0.2808409881150419
1145340,0.2808410933928277
1145370,0.28084119614158554
1145400,0.28084129640721933
1145430,0.28084139423661403
1145460,0.2808414896776034
1145490,0.28084158277893667
1145520,0.2808416735901547
1145550,0.28084176216175283
1145580,0.28084184854492505
1145610,0.2808419327917088
1145640,0.28084201495490596
1145670,0.28084209508808267
1145700,0.2808421732454111
1145730,0.28084224948201203
1145760,0.28084232385341534
1145790,0.28084239641601355
1145820,0.28084246722676615
1145850,0.28084253634331113
1145880,0.2808426038239976
1145910,0.28084266972770183
1145940,0.2808427341136059
1145970,0.2808427970406005
1146000,0.28084285857311897
1146030,0.2808429187688875
1146060,0.28084297769019195
1146090,0.28084303539990557
1146120,0.28084309196080603
1146150,0.2808431474362703
1146180,0.2808432018901108
1146210,0.2808432553867061
1146240,0.2808433079909424
1146270,0.2808433597682457
1146300,0.28084341078452346
1146330,0.28084346110601904
1146360,0.2808435107997137
1146390,0.28084355993288523
1146420,0.2808436085733056
1146450,0.2808436567892477
1146480,0.28084370464938635
1146510,0.2808437522228837
1146540,0.28084379957935673
1146570,0.28084384678882446
1146600,0.2808438939217867
1146630,0.2808439410491653
1146660,0.2808439882422836
1146690,0.2808440355731496
1146720,0.28084408311334025
1146750,0.28084413093608046
1146780,0.2808441791142233
1146810,0.280844227721221
1146840,0.28084427683097307
1146870,0.28084432651774216
1146900,0.28084437685622565
1146930,0.2808444279215357
1146960,0.28084447978995974
1146990,0.2808445325356778
1147020,0.2808445862356574
1147050,0.28084464096747014
1147080,0.28084469680781177
1147110,0.28084475383404317
1147140,0.2808448121242342
1147170,0.2808448717566541
1147200,0.2808449328100719
1147230,0.28084499536356056
1147260,0.28084505949665356
1147290,0.280845125289254
1147320,0.28084519282169246
1147350,0.28084526217461675
1147380,0.28084533342912205
1147410,0.2808454066666532
1147440,0.2808454819690369
1147470,0.2808455594184757
1147500,0.2808456390975541
1147530,0.2808457210891927
1147560,0.28084580547670096
1147590,0.28084589234371765
1147620,0.28084598177417824
1147650,0.2808460738524068
1147680,0.28084616866304357
1147710,0.28084626629099246
1147740,0.2808463668214868
1147770,0.28084647034001026
1147800,0.2808465769316485
1147830,0.28084668668419965
1147860,0.2808467996820516
1147890,0.2808469160120616
1147920,0.2808470357609573
1147950,0.2808471590151129
1147980,0.2808472858613818
1148010,0.2808474163863675
1148040,0.28084755067694356
1148070,0.2808476888197326
1148100,0.2808478309013709
1148130,0.2808479770082899
1148160,0.280848127226671
1148190,0.280848281642438
1148220,0.2808484403411788
1148250,0.28084860340794726
1148280,0.2808487709274015
1148310,0.28084894298339613
1148340,0.28084911965922454
1148370,0.2808493010371727
1148400,0.28084948719870856
1148430,0.2808496822934989
1148460,0.28084989213380973
1148490,0.28085011811305444
1148520,0.28085036027408244
1148550,0.28085061817763163
1148580,0.2808508915340052
1148610,0.2808511801879382
1148640,0.28085148385871794
1148670,0.2808518022038265
1148700,0.2808521348665143
1148730,0.2808524814816956
1148760,0.2808528416683325
1148790,0.2808532150274093
1148820,0.2808536011403191
1148850,0.28085399956676826
1148880,0.2808544098433211
1148910,0.28085483148257456
1148940,0.2808552639736623
1148970,0.2808557067752772
1149000,0.280856159322382
1149030,0.28085662102092734
1149060,0.2808570912474414
1149090,0.28085756934806655
1149120,0.2808580546376514
1149150,0.2808585463989386
1149180,0.28085904388165667
1149210,0.2808595463016968
1149240,0.28086005284038024
1149270,0.28086056264378717
1149300,0.2808610748220055
1149330,0.2808615884485577
1149360,0.2808621025597876
1149390,0.28086261615446545
1149420,0.28086312819276293
1149450,0.28086363759697525
1149480,0.28086414324958503
1149510,0.2808646439940075
1149540,0.2808651386337894
1149570,0.28086562593246955
1149600,0.2808661046137467
1149630,0.28086657336134446
1149660,0.2808670308167832
1149690,0.2808674755807886
1149720,0.28086790621367047
1149750,0.2808683212347975
1149780,0.280868719122276
1149810,0.2808690983127991
1149840,0.28086945720163303
1149870,0.2808697941425839
1149900,0.2808701074480432
1149930,0.28087039538883074
1149960,0.2808706561940887
1149990,0.28087088805124183
1150020,0.2808710891059062
1150050,0.28087125746171654
1150080,0.2808713911802085
1150110,0.2808714882805677
1150140,0.2808715467394125
1150170,0.2808715644905039
1150200,0.28087153942427096
1150230,0.28087146938742175
1150260,0.2808713521824227
1150290,0.2808711855666357
1150320,0.28087096725175703
1150350,0.28087069490270394
1150380,0.2808703661365992
1150410,0.28086997852136125
1150440,0.28086952957427314
1150470,0.28086901676011794
1150500,0.28086843748914175
1150530,0.2808677891146281
1150560,0.28086706887581814
1150590,0.2808662732943885
1150620,0.2808653982057644
1150650,0.2808644391600629
1150680,0.28086339146423633
1150710,0.2808622502009678
1150740,0.28086101015522796
1150770,0.2808596659149929
1150800,0.28085821172928793
1150830,0.28085664154839435
1150860,0.28085494897785435
1150890,0.2808531272579464
1150920,0.28085116920684733
1150950,0.28084906722294695
1150980,0.28084681314973003
1151010,0.2808443984258968
1151040,0.2808418139117942
1151070,0.2808390491248326
1151100,0.28083609421455785
1151130,0.2808329370430055
1151160,0.28082956651153085
1151190,0.28082596785181374
1151220,0.28082212916019067
1151250,0.2808180320807392
1151280,0.2808136650939074
1151310,0.2808090040008035
1151340,0.2808040414181985
1151370,0.2807987415486586
1151400,0.28079311313860805
1151430,0.28078709055322537
1151460,0.28078073952309274
1151490,0.2807738950998651
1151520,0.28076683831568133
1151550,0.2807589940062043
1151580,0.28075158031058545
1151610,0.2807431183412342
1151640,0.28073501669824086
1151670,0.28072586190968307
1151700,0.2807173317973088
1151730,0.28070809599531704
1151760,0.2806989293497865
1151790,0.28069044912198704
1151820,0.28068241780941594
1151850,0.2806749021347297
1151880,0.2806679523604684
1151910,0.28066159592702833
1151940,0.2806558398459615
1151970,0.28065067598404275
1152000,0.2806460865305861
1152030,0.280642052518893
1152060,0.2806385485566451
1152090,0.2806355394446486
1152120,0.28063299149786475
1152150,0.28063087447388835
1152180,0.2806291613390496
1152210,0.2806278298945349
1152240,0.2806268607336062
1152270,0.2806262386017099
1152300,0.2806259511231837
1152330,0.28062598915647546
1152360,0.28062634636527
1152390,0.28062701897535847
1152420,0.2806280057801795
1152450,0.2806293080083841
1152480,0.28063092920670457
1152510,0.28063287484697963
1152540,0.280635152644008
1152570,0.2806377719570056
1152600,0.28064074367412684
1152630,0.28064408018884035
1152660,0.28064779377727583
1152690,0.28065189675601526
1152720,0.280656399829212
1152750,0.2806613103255763
1152780,0.2806666310940346
1152810,0.2806723570021321
1152840,0.2806784725656843
1152870,0.2806849499858227
1152900,0.2806917483411274
1152930,0.2806988092469134
1152960,0.28070606832836476
1152990,0.2807134566236604
1153020,0.2807208336846993
1153050,0.280728231050582
1153080,0.280735492684535
1153110,0.2807425927980457
1153140,0.2807494730710743
1153170,0.28075610837677617
1153200,0.2807624745178181
1153230,0.2807685596800504
1153260,0.2807743593596002
1153290,0.28077987531977583
1153320,0.2807851126969478
1153350,0.2807900799634126
1153380,0.28079478731210133
1153410,0.28079924582466087
1153440,0.2808034670621901
1153470,0.28080746265933093
1153500,0.28081124406984
1153530,0.2808148224020882
1153560,0.28081820831957893
1153590,0.2808214119865087
1153620,0.28082444304380877
1153650,0.2808273106089211
1153680,0.2808300232842708
1153710,0.2808325891785492
1153740,0.2808350159297358
1153770,0.28083731073340473
1153800,0.2808394803705462
1153830,0.280841531234151
1153860,0.28084346935581944
1153890,0.2808453004300242
1153920,0.2808470298427682
1153950,0.28084866268757314
1153980,0.280850203786942
1154010,0.2808516577137518
1154040,0.2808530288041575
1154070,0.28085432118109127
1154100,0.2808555387482032
1154130,0.2808566852436922
1154160,0.28085776421819764
1154190,0.28085877904154016
1154220,0.2808597329326017
1154250,0.2808606289608459
1154280,0.2808614700547131
1154310,0.2808622590112372
1154340,0.28086299850081997
1154370,0.2808636910732678
1154400,0.2808643391644414
1154430,0.28086494510154875
1154460,0.28086551110778984
1154490,0.28086603930901044
1154520,0.2808665317317884
1154550,0.28086699031348067
1154580,0.28086741690487227
1154610,0.2808678132719483
1154640,0.28086818109926376
1154670,0.2808685219928755
1154700,0.2808688374829508
1154730,0.2808691290262572
1154760,0.28086939799722216
1154790,0.2808696456536608
1154820,0.280869873179518
1154850,0.2808700817057628
1154880,0.2808702723152907
1154910,0.28087044604338596
1154940,0.2808706038770121
1154970,0.28087074675402157
1155000,0.2808708755707265
1155030,0.2808709911647672
1155060,0.28087109432568563
1155090,0.2808711857960462
1155120,0.28087126626235065
1155150,0.2808713363594231
1155180,0.2808713966646028
1155210,0.2808714477006031
1155240,0.28087148992898225
1155270,0.28087152375199415
1155300,0.2808715495067997
1155330,0.2808715674655785
1155360,0.2808715778299074
1155390,0.2808715807298099
1155420,0.28087157621858044
1155450,0.28087156426759297
1155480,0.2808715447630448
1155510,0.28087151750233136
1155540,0.28087148218425556
1155570,0.28087143840047246
1155600,0.28087138564524045
1155630,0.28087132457465014
1155660,0.2808712568702662
1155690,0.28087118270532246
1155720,0.2808711020525773
1155750,0.2808710148163843
1155780,0.28087092087125237
1155810,0.2808708200753218
1155840,0.2808707122752113
1155870,0.2808705973077209
1155900,0.2808704750006714
1155930,0.28087034517319376
1155960,0.2808702076360047
1155990,0.2808700621916247
1156020,0.2808699086346273
1156050,0.2808697467518453
1156080,0.2808695763226587
1156110,0.28086939711924613
1156140,0.2808692089070137
1156170,0.2808690114448445
1156200,0.2808688044857768
1156230,0.28086858777651424
1156260,0.2808683610599229
1156290,0.28086812407312667
1156320,0.2808678765505858
1156350,0.2808676182213556
1156380,0.28086734880082964
1156410,0.2808670679863953
1156440,0.2808667754715201
1156470,0.2808664709439503
1156500,0.2808661540907302
1156530,0.28086582459854026
1156560,0.28086548215268586
1156590,0.28086512644633177
1156620,0.28086475717078424
1156650,0.280864374023119
1156680,0.28086397670987173
1156710,0.28086356494460635
1156740,0.2808631384514206
1156770,0.2808626969668942
1156800,0.28086224024165357
1156830,0.28086176804242063
1156860,0.2808612801527045
1156890,0.2808607763792291
1156920,0.28086025654820745
1156950,0.28085972051036046
1156980,0.28085916814246087
1157010,0.28085859934933555
1157040,0.2808580140656393
1157070,0.28085741225774524
1157100,0.2808567939255171
1157130,0.2808561591038973
1157160,0.28085550786462604
1157190,0.28085484031746777
1157220,0.28085415661167223
1157250,0.2808534569370231
1157280,0.28085274152509426
1157310,0.28085201064946347
1157340,0.2808512646270392
1157370,0.28085050381805615
1157400,0.28084972862569213
1157430,0.28084893949785866
1157460,0.28084813692463834
1157490,0.2808473214399494
1157520,0.28084649361984687
1157550,0.28084565408157325
1157580,0.2808448034825737
1157610,0.2808439425192471
1157640,0.28084307192537505
1157670,0.2808421924704437
1157700,0.2808413049576051
1157730,0.28084041022145406
1157760,0.28083950912656797
1157790,0.28083860256398024
1157820,0.28083769144801046
1157850,0.28083677671728774
1157880,0.2808358593274894
1157910,0.2808349402499805
1157940,0.28083402047078043
1157970,0.28083310098456205
1158000,0.28083218279568284
1158030,0.28083126691132193
1158060,0.28083035433897613
1158090,0.2808294460877788
1158120,0.2808285431602908
1158150,0.2808276465530393
1158180,0.28082675726934236
1158210,0.2808258762391836
1158240,0.28082500444926933
1158270,0.28082414290501845
1158300,0.2808232924476515
1158330,0.28082245402264483
1158360,0.2808216285305071
1158390,0.2808208168264803
1158420,0.28082001974369547
1158450,0.28081923810921583
1158480,0.2808184727204859
1158510,0.28081772434685914
1158540,0.28081699373528063
1158570,0.2808162816086051
1158600,0.2808155886651155
1158630,0.2808149155806637
1158660,0.28081426300943646
1158690,0.2808136315846317
1158720,0.28081302192013696
1158750,0.28081243461225636
1158780,0.2808118702414305
1158810,0.28081132937416864
1158840,0.2808108125651893
1158870,0.28081032035972764
1158900,0.2808098532958549
1158930,0.28080941190691655
1158960,0.2808089967241617
1158990,0.28080860827924065
1159020,0.28080824710684676
1159050,0.2808079137473136
1159080,0.28080760874924937
1159110,0.2808073326719628
1159140,0.2808070860879727
1159170,0.28080686958535384
1159200,0.280806683769786
1159230,0.2808065283298497
1159260,0.28080640196221235
1159290,0.28080630422741476
1159320,0.2808062347519683
1159350,0.2808061931481798
1159380,0.28080617899664984
1159410,0.2808061918321363
1159440,0.2808062311606172
1159470,0.28080629644478505
1159500,0.28080638711312095
1159530,0.28080650256149364
1159560,0.2808066421555919
1159590,0.28080680523876755
1159620,0.28080699110944163
1159650,0.28080719907369567
1159680,0.28080742839897316
1159710,0.28080767833604336
1159740,0.2808079481287901
1159770,0.2808082370037983
1159800,0.2808085441799374
1159830,0.28080886886844186
1159860,0.28080921027576633
1159890,0.28080956760578
1159920,0.2808099400617177
1159950,0.280810326848025
1159980,0.2808107271724984
1160010,0.2808111402479921
1160040,0.2808115652938483
1160070,0.280812001537754
1160100,0.28081244821692103
1160130,0.2808129045795025
1160160,0.2808133698857583
1160190,0.2808138434091885
1160220,0.28081432443752796
1160250,0.2808148122732749
1160280,0.28081530623498585
1160310,0.280815805657876
1160340,0.2808163098939979
1160370,0.28081681831279587
1160400,0.280817330301894
1160430,0.2808178452671807
1160460,0.2808183626330754
1160490,0.2808188818425683
1160520,0.2808194023574182
1160550,0.2808199236582546
1160580,0.2808204452444086
1160610,0.2808209666340809
1160640,0.2808214873637729
1160670,0.28082200698868975
1160700,0.28082252508195527
1160730,0.28082304123486973
1160760,0.2808235550561313
1160790,0.28082406617202144
1160820,0.2808245742255539
1160850,0.2808250788765875
1160880,0.28082557980098866
1160910,0.2808260766906052
1160940,0.28082656925255506
1160970,0.28082705720898804
1161000,0.2808275402964875
1161030,0.2808280182657264
1161060,0.28082849088094775
1161090,0.2808289579194632
1161120,0.28082941917129733
1161150,0.2808298744384961
1161180,0.28083032353496157
1161210,0.28083076628558934
1161240,0.2808312025262281
1161270,0.2808316321026794
1161300,0.28083205487093993
1161330,0.2808324706957599
1161360,0.2808328794513534
1161390,0.2808332810196865
1161420,0.28083367529129943
1161450,0.2808340621635031
1161480,0.2808344415414042
1161510,0.2808348133358863
1161540,0.2808351774648762
1161570,0.28083553385103793
1161600,0.28083588242345175
1161630,0.2808362231148552
1161660,0.2808365558638148
1161690,0.2808368806115278
1161720,0.28083719730438605
1161750,0.28083750589042566
1161780,0.28083780632231575
1161810,0.2808380985533626
1161840,0.2808383825409313
1161870,0.28083865824203713
1161900,0.2808389256173303
1161930,0.28083918462593443
1161960,0.28083943523026944
1161990,0.2808396773900911
1162020,0.28083991106812595
1162050,0.28084013622323356
1162080,0.2808403528170302
1162110,0.2808405608059047
1162140,0.28084076014889325
1162170,0.28084095079844473
1162200,0.2808411327095193
1162230,0.28084130582897243
1162260,0.2808414701062576
1162290,0.2808416254810623
1162320,0.2808417718957322
1162350,0.28084190928110003
1162380,0.28084203757086745
1162410,0.2808421566851816
1162440,0.2808422665474652
1162470,0.28084236706532173
1162500,0.28084245815018133
1162530,0.2808425396950421
1162560,0.28084261159748863
1162590,0.28084267373379934
1162620,0.28084272598568955
1162650,0.28084276821039245
1162680,0.2808428002716246
1162710,0.2808428220049589
1162740,0.2808428332538382
1162770,0.2808428338292902
1162800,0.28084282355191925
1162830,0.28084279985080984
1162860,0.28084275892954613
1162890,0.28084270031076974
1162920,0.280842624015543
1162950,0.2808425301228296
1162980,0.28084241871274906
1163010,0.28084228992357685
1163040,0.28084214377378086
1163070,0.2808419803727602
1163100,0.2808417996756847
1163130,0.280841601755235
1163160,0.28084138650571083
1163190,0.2808411539669292
1163220,0.2808409039741473
1163250,0.28084063653929814
1163280,0.2808403514397253
1163310,0.2808400486644484
1163340,0.28083972793319206
1163370,0.2808393892170252
1163400,0.28083903217772255
1163430,0.28083865677342307
1163460,0.2808382626068327
1163490,0.28083784962843455
1163520,0.28083741737992735
1163550,0.28083696580963935
1163580,0.2808364943963941
1163610,0.2808360030909522
1163640,0.28083549130634133
1163670,0.28083495900371397
1163700,0.2808344055240724
1163730,0.2808338308472105
1163760,0.28083323423657275
1163790,0.2808326156990031
1163820,0.28083197441370994
1163850,0.2808313104243578
1163880,0.2808306228178265
1163910,0.28082991168583943
1163940,0.2808291760133354
1163970,0.2808284159531172
1164000,0.2808276303768815
1164030,0.28082681951363414
1164060,0.28082598210855775
1164090,0.2808251184843637
1164120,0.2808242272444005
1164150,0.2808233088253662
1164180,0.2808223616709875
1164210,0.2808213863555801
1164240,0.28082038114276514
1164270,0.28081934677192133
1164300,0.28081828130297287
1164330,0.2808171856687374
1164360,0.28081605771211066
1164390,0.28081489838089757
1164420,0.28081370612438156
1164450,0.28081248071717857
1164480,0.2808112215577393
1164510,0.28080992808772626
1164540,0.28080859975432954
1164570,0.2808072360126576
1164600,0.28080583632812384
1164630,0.28080440017915537
1164660,0.2808029270602572
1164690,0.2808014164854136
1164720,0.28079986799173945
1164750,0.28079828114379657
1164780,0.2807966555379124
1164810,0.28079499080833775
1164840,0.28079328663157593
1164870,0.2807915427333865
1164900,0.2807897588966353
1164930,0.2807879349665906
1164960,0.2807860708625793
1164990,0.28078416661146877
1165020,0.28078222222608945
1165050,0.2807802379531979
1165080,0.2807782141549583
1165110,0.2807761511957877
1165140,0.2807740496868305
1165170,0.2807719103546394
1165200,0.2807697341276228
1165230,0.2807675221091315
1165260,0.28076527560186804
1165290,0.28076299616876677
1165320,0.2807606855838545
1165350,0.28075834591028354
1165380,0.2807559794781361
1165410,0.28075358894443264
1165440,0.2807511772754065
1165470,0.28074874778955633
1165500,0.2807463041475558
1165530,0.2807438503870571
1165560,0.28074139091054007
1165590,0.2807389305097416
1165620,0.28073647434436344
1165650,0.2807340279570968
1165680,0.2807315972382385
1165710,0.280729188432136
1165740,0.2807268080826897
1165770,0.28072446303479787
1165800,0.28072216035544517
1165830,0.2807199073389513
1165860,0.2807177113960086
1165890,0.28071558008069253
1165920,0.2807135209319352
1165950,0.2807115415563646
1165980,0.2807096493870462
1166010,0.28070785188805364
1166040,0.2807061562066231
1166070,0.28070456935199634
1166100,0.2807030980835902
1166130,0.2807017488744016
1166160,0.28070052789257616
1166190,0.28069944097954713
1166220,0.28069849363426264
1166250,0.28069769100117065
1166280,0.28069703786001365
1166310,0.28069653862012317
1166340,0.28069619730634704
1166370,0.28069601755193524
1166400,0.28069600258679706
1166430,0.28069621964306174
1166460,0.2806967688138149
1166490,0.2806976586515915
1166520,0.28069888368134216
1166550,0.28070043311442977
1166580,0.2807022934235928
1166610,0.28070444888208534
1166640,0.2807068820187226
1166670,0.2807095737847056
1166700,0.2807125037126099
1166730,0.2807156501625092
1166760,0.28071899054098515
1166790,0.2807225016434077
1166820,0.28072615999600553
1166850,0.28072994224171754
1166880,0.2807338254993036
1166910,0.2807377873803523
1166940,0.2807418074561298
1166970,0.2807458656706933
1167000,0.2807499437738071
1167030,0.28075402521297405
1167060,0.28075809498957816
1167090,0.2807621399165147
1167120,0.28076614810684425
1167150,0.2807701092821674
1167180,0.28077401468878066
1167210,0.28077785679644224
1167240,0.28078162922046607
1167270,0.2807853266708321
1167300,0.2807889447979665
1167330,0.280792480062574
1167360,0.2807959296583434
1167390,0.28079929142210286
1167420,0.28080256373652124
1167450,0.2808057454671197
1167480,0.28080883586435296
1167510,0.28081183457163406
1167540,0.280814741517509
1167570,0.28081755689421517
1167600,0.2808202811197811
1167630,0.2808229148059235
1167660,0.2808254587307858
1167690,0.2808279138158711
1167720,0.28083028110613134
1167750,0.2808325617534198
1167780,0.28083475700214044
1167810,0.2808368681766668
1167840,0.2808388966729768
1167870,0.2808408439459115
1167900,0.28084271150543527
1167930,0.2808445009084788
1167960,0.2808462137599819
1167990,0.2808478516785352
1168020,0.28084941639181243
1168050,0.28085090947547664
1168080,0.2808523329550259
1168110,0.2808536879460567
1168140,0.28085497678973737
1168170,0.28085620113195836
1168200,0.2808573626452553
1168230,0.28085846321647195
1168260,0.2808595046893019
1168290,0.2808604888421687
1168320,0.2808614175051153
1168350,0.28086229252228656
1168380,0.2808631157140471
1168410,0.2808638889098982
1168440,0.28086461393849155
1168470,0.28086529254621667
1168500,0.28086592628657914
1168530,0.2808665166360772
1168560,0.28086706510022463
1168590,0.280867573187206
1168620,0.2808680424185185
1168650,0.2808684743426993
1168680,0.28086887050902026
1168710,0.28086923247790346
1168740,0.2808695618144474
1168770,0.28086986008620046
1168800,0.2808701288599995
1168830,0.2808703696989389
1168860,0.28087058415960353
1168890,0.28087077378919517
1168920,0.2808709401227661
1168950,0.280871084680688
1168980,0.28087120896592527
1169010,0.28087131446168834
1169040,0.2808714026290229
1169070,0.28087147490453557
1169100,0.2808715326978739
1169130,0.2808715773905238
1169160,0.28087161033287783
1169190,0.28087163284233263
1169220,0.28087164620259014
1169250,0.2808716516604243
1169280,0.2808716504245154
1169310,0.2808716436646096
1169340,0.28087163250863195
1169370,0.2808716180513307
1169400,0.28087160130991184
1169430,0.28087158329421985
1169460,0.28087156495348675
1169490,0.2808715471850939
1169520,0.28087153083321004
1169550,0.2808715166954708
1169580,0.28087150550543033
1169610,0.2808714979495076
1169640,0.2808714946517806
1169670,0.2808714961732122
1169700,0.28087150300976677
1169730,0.28087151559401197
1169760,0.2808715342756042
1169790,0.28087155933814206
1169820,0.28087159098269754
1169850,0.2808716293236104
1169880,0.28087167439377175
1169910,0.28087172610926336
1169940,0.2808717842954061
1169970,0.2808718486669366
1170000,0.2808719188191919
1170030,0.28087199247845357
1170060,0.2808720665449789
1170090,0.28087214050458403
1170120,0.2808722141825529
1170150,0.2808722875135391
1170180,0.28087236047042546
1170210,0.28087243303962445
1170240,0.2808725052125137
1170270,0.280872576982273
1170300,0.280872648342763
1170330,0.28087271928805396
1170360,0.28087278981213637
1170390,0.28087285990870386
1170420,0.2808729295711463
1170450,0.28087299879222094
1170480,0.28087306756403896
1170510,0.28087313587784757
1170540,0.28087320372389935
1170570,0.28087327109135196
1170600,0.28087333796794034
1170630,0.28087340434007374
1170660,0.28087347019253367
1170690,0.28087353550805333
1170720,0.2808736002679332
1170750,0.2808736644508208
1170780,0.28087372803389604
1170810,0.2808737909904201
1170840,0.28087385329355374
1170870,0.2808739149111153
1170900,0.28087397580911855
1170930,0.28087403595207927
1170960,0.28087409529846524
1170990,0.2808741538056067
1171020,0.28087421142662705
1171050,0.2808742681112613
1171080,0.28087432380546296
1171110,0.28087438542779564
1171140,0.28087446486231044
1171170,0.2808745619857276
1171200,0.2808746754456029
1171230,0.2808748034653156
1171260,0.2808749439552981
1171290,0.2808750942678548
1171320,0.2808752534149867
1171350,0.28087541759684426
1171380,0.2808755858571067
1171410,0.2808757570551248
1171440,0.2808759263885301
1171470,0.2808760968864221
1171500,0.28087626115551995
1171530,0.28087642165025045
1171560,0.2808765752572531
1171590,0.2808767208486332
1171620,0.2808768577292288
1171650,0.2808769840722771
1171680,0.28087709913247527
1171710,0.2808772020419337
1171740,0.2808772920602665
1171770,0.2808773685731519
1171800,0.2808774310906025
1171830,0.2808774792430441
1171860,0.28087751277730005
1171890,0.2808775315515014
1171920,0.28087753552903066
1171950,0.2808775247709266
1171980,0.280877499430781
1172010,0.2808774597433429
1172040,0.28087740601849565
1172070,0.28087733862583686
1172100,0.2808772579858492
1172130,0.28087716454105777
1172160,0.28087705879800445
1172190,0.28087694128538254
1172220,0.2808768121077566
1172250,0.28087667308954584
1172280,0.28087652350492515
1172310,0.2808763643065242
1172340,0.2808761960496187
1172370,0.2808760192016707
1172400,0.28087583424405427
1172430,0.2808756422893706
1172460,0.2808754446256273
1172490,0.28087524140681863
1172520,0.2808750326392425
1172550,0.2808748182846283
1172580,0.2808745982756269
1172610,0.28087437258471387
1172640,0.2808741410521312
1172670,0.2808739036866066
1172700,0.2808736604114677
1172730,0.28087341112861147
1172760,0.28087315579670097
1172790,0.28087289432762674
1172820,0.2808726266632695
1172850,0.28087235273051103
1172880,0.28087207246186985
1172910,0.28087178578894345
1172940,0.2808714926411726
1172970,0.28087119295987556
1173000,0.28087088666669907
1173030,0.2808705737076202
1173060,0.2808702539987139
1173090,0.28086992749707956
1173120,0.2808695941091173
1173150,0.280869253805741
1173180,0.28086890647859925
1173210,0.2808685521191091
1173240,0.28086819059654927
1173270,0.2808678219333713
1173300,0.28086744596352253
1173330,0.28086706275737344
1173360,0.28086667209260346
1173390,0.2808662741144391
1173420,0.2808658685108767
1173450,0.2808654555447134
1173480,0.2808650347609503
1173510,0.2808646065184956
1173540,0.2808641705112329
1173570,0.28086372674866844
1173600,0.28086327518423904
1173630,0.28086281357980836
1173660,0.28086233802337823
1173690,0.280861847353996
1173720,0.28086134079093683
1173750,0.2808608177028808
1173780,0.280860277538714
1173810,0.28085971980225666
1173840,0.2808591440452367
1173870,0.28085854986030956
1173900,0.28085793687727273
1173930,0.28085730477424176
1173960,0.28085665329239756
1173990,0.28085598214923424
1174020,0.2808552911872873
1174050,0.28085458019959725
1174080,0.2808538490250018
1174110,0.28085309758293286
1174140,0.2808523258290272
1174170,0.28085153372854416
1174200,0.28085072127766414
1174230,0.28084988850517967
1174260,0.28084903547058304
1174290,0.2808481622610749
1174320,0.2808472689901758
1174350,0.2808463557958881
1174380,0.28084542283888475
1174410,0.28084447030059106
1174440,0.28084349838128
1174470,0.28084250729795646
1174500,0.2808414972820383
1174530,0.28084046857701567
1174560,0.2808394214358621
1174590,0.28083835611830577
1174620,0.28083727288794924
1174650,0.2808361720091993
1174680,0.28083505374392487
1174710,0.28083391834802407
1174740,0.28083276606766755
1174770,0.28083159713535755
1174800,0.2808304117656643
1174830,0.2808292101507246
1174860,0.28082799245545753
1174890,0.28082675881236474
1174920,0.28082550931608025
1174950,0.28082424401747225
1174980,0.28082296291732994
1175010,0.2808216659596803
1175040,0.28082035302447356
1175070,0.2808190239198329
1175100,0.28081767837373717
1175130,0.2808163160248872
1175160,0.28081493641312977
1175190,0.28081353896884675
1175220,0.2808121230016272
1175250,0.28081068769338496
1175280,0.28080923206551583
1175310,0.280807754988786
1175340,0.28080625515606605
1175370,0.2808047310655298
1175400,0.28080318100173235
1175430,0.2808016022157828
1175460,0.28079999219780905
1175490,0.2807983495697434
1175520,0.28079667332148167
1175550,0.28079496255204545
1175580,0.2807932163066466
1175610,0.28079143362637
1175640,0.28078961351814474
1175670,0.2807877549775353
1175700,0.2807858569794763
1175730,0.2807839184919357
1175760,0.28078193847018845
1175790,0.28077991586700446
1175820,0.2807778496323799
1175850,0.28077573872449413
1175880,0.28077358211303194
1175910,0.2807713787917053
1175940,0.28076912778474833
1175970,0.2807668281622652
1176000,0.2807644790499294
1176030,0.280762079643035
1176060,0.28075962924575515
