time,hvac_reaAhu_V_flow_ret_y
1071150,2.2286750039444065
1071180,2.228663282086398
1071210,2.2286524197939506
1071240,2.2286423971406655
1071270,2.228633193750551
1071300,2.228624788828711
1071330,2.2286171611934247
1071360,2.228610289314213
1071390,2.2286041513266768
1071420,2.228598725080987
1071450,2.228593988159651
1071480,2.228589917909111
1071510,2.2285864914628912
1071540,2.22858368578931
1071570,2.228581477678669
1071600,2.2285798438053015
1071630,2.228578760735585
1071660,2.2285782049564764
1071690,2.2285781528964845
1071720,2.228578580948582
1071750,2.228579465497411
1071780,2.2285807829345785
1071810,2.228582509685892
1071840,2.2285846222259553
1071870,2.2285870971009554
1071900,2.2285899109486507
1071930,2.2285930405176244
1071960,2.228596462682589
1071990,2.2286001544680865
1072020,2.228604093058427
1072050,2.2286082558233082
1072080,2.228612620326326
1072110,2.228617164347104
1072140,2.2286218658952497
1072170,2.228626703225305
1072200,2.228631654855494
1072230,2.228636699576796
1072260,2.2286418164752426
1072290,2.2286469849442434
1072320,2.228652184687009
1072350,2.228657395759982
1072380,2.228662598540366
1072410,2.2286677738414418
1072440,2.2286729027513577
1072470,2.2286779668246592
1072500,2.228682948004302
1072530,2.228687828654229
1072560,2.2286925915827696
1072590,2.228697220043269
1072620,2.2287016977734297
1072650,2.2287060089962276
1072680,2.2287101384561185
1072710,2.228714071283387
1072740,2.2287177933332525
1072770,2.2287212909516545
1072800,2.228724551027763
1072830,2.228727628889195
1072860,2.228730591272696
1072890,2.2287334360842106
1072920,2.2287361619130124
1072950,2.2287387677566164
1072980,2.228741252915572
1073010,2.2287436169568906
1073040,2.2287458596743424
1073070,2.2287479810906774
1073100,2.228749981435335
1073130,2.228751861133187
1073160,2.2287536207970056
1073190,2.228755261218876
1073220,2.2287567833563626
1073250,2.228758188328491
1073280,2.228759477405665
1073310,2.2287606519882073
1073340,2.228761713625268
1073370,2.2287626639846296
1073400,2.2287635048506256
1073430,2.228764238119264
1073460,2.2287648657927477
1073490,2.228765389964724
1073520,2.2287658128243986
1073550,2.228766136639729
1073580,2.2287663637626673
1073610,2.2287664966069256
1073640,2.22876653766245
1073670,2.2287664894729184
1073700,2.228766354639637
1073730,2.228766135811454
1073760,2.2287658356844373
1073790,2.228765456994849
1073820,2.2287650025081067
1073850,2.2287644750307214
1073880,2.2287638773844414
1073910,2.2287632124211125
1073940,2.2287624830069337
1073970,2.228761692022382
1074000,2.2287608423593777
1074030,2.2287599369175397
1074060,2.228758978597175
1074090,2.2287579702993625
1074120,2.228756914922108
1074150,2.2287558153571854
1074180,2.2287546744879
1074210,2.228753495184629
1074240,2.2287522803035253
1074270,2.228751032680375
1074300,2.2287497551366995
1074330,2.2287484504680872
1074360,2.228747121450334
1074390,2.2287457708263383
1074420,2.2287444013184374
1074450,2.2287430156164656
1074480,2.228741616377057
1074510,2.228740206228989
1074540,2.228738787765288
1074570,2.228737363540495
1074600,2.2287359360806547
1074630,2.2287345078694716
1074660,2.2287330813579302
1074690,2.2287316589550112
1074720,2.2287302430307645
1074750,2.228728835924676
1074780,2.228727439929257
1074810,2.2287260573023295
1074840,2.228724690265952
1074870,2.2287233410002067
1074900,2.228722011649511
1074930,2.2287207043269883
1074960,2.2287194211043686
1074990,2.2287181640200777
1075020,2.228716935082067
1075050,2.2287157362680503
1075080,2.2287145695237056
1075110,2.228713436766917
1075140,2.228712339891344
1075170,2.228711280763478
1075200,2.2287102612330996
1075230,2.2287092831302187
1075260,2.228708348264515
1075290,2.228707458439489
1075320,2.228706615443934
1075350,2.2287058210588615
1075380,2.228705077068862
1075410,2.2287043852522617
1075440,2.228703747390815
1075470,2.2287031654309923
1075500,2.2287026407045385
1075530,2.228702175562338
1075560,2.2287017715359565
1075590,2.228701430770713
1075620,2.228701154854805
1075650,2.228700945904319
1075680,2.228700805855278
1075710,2.2287007367296865
1075740,2.228700740603855
1075770,2.228700819608592
1075800,2.2287009759392498
1075830,2.2287012118596565
1075860,2.228701529707884
1075890,2.2287019319043977
1075920,2.228702420956615
1075950,2.2287029994633727
1075980,2.2287036701293927
1076010,2.2287044357611108
1076040,2.2287052992775593
1076070,2.228706263721215
1076100,2.2287073322572497
1076130,2.228708508188787
1076160,2.228709794956407
1076190,2.2287111961440194
1076220,2.2287127154886703
1076250,2.2287143569141157
1076280,2.2287161244476263
1076310,2.228718022404749
1076340,2.228720055120622
1076370,2.2287222272636837
1076400,2.2287245408564904
1076430,2.2287277725599526
1076460,2.2287327085503286
1076490,2.228739317286829
1076520,2.2287475693847156
1076550,2.2287574359863322
1076580,2.228768888140185
1076610,2.228781896144461
1076640,2.22879642800398
1076670,2.2288124501277213
1076700,2.2288299264867875
1076730,2.228848818172883
1076760,2.2288690829847457
1076790,2.2288906749867214
1076820,2.2289135440743153
1076850,2.228937635548434
1076880,2.22896288972345
1076910,2.2289892415606607
1076940,2.2290166203325845
1076970,2.229044949351219
1077000,2.2290741457491676
1077030,2.2291041203050455
1077060,2.2291347773617782
1077090,2.229166014800889
1077120,2.2291977241146643
1077150,2.229229790525096
1077180,2.229262093216845
1077210,2.2292945056582307
1077240,2.229326895967111
1077270,2.229359127406016
1077300,2.2293910589035018
1077330,2.2294225456999075
1077360,2.22945344001975
1077390,2.229483591822664
1077420,2.2295128496086294
1077450,2.2295410612493627
1077480,2.2295680748880984
1077510,2.229593739817998
1077540,2.229617907429599
1077570,2.2296404320767653
1077600,2.2296611721905113
1077630,2.229679990832232
1077660,2.2296967568664123
1077690,2.2297113458412006
1077720,2.22972364060126
1077750,2.229733532195665
1077780,2.2297409205777448
1077810,2.2297457152535896
1077840,2.22974783589499
1077870,2.2297472128668576
1077900,2.2297437876966653
1077930,2.229737513451256
1077960,2.22972835508445
1077990,2.2297162896122047
1078020,2.229701306339658
1078050,2.2296834068925495
1078080,2.229662605266666
1078110,2.2296389276786357
1078140,2.229612412482618
1078170,2.2295831099334684
1078200,2.2295510818284665
1078230,2.2295164012292883
1078260,2.2294791519015833
1078290,2.2294394279902847
1078320,2.2293973332402337
1078350,2.2293529805461674
1078380,2.229306491116766
1078410,2.2292579940341737
1078440,2.2292076253926845
1078470,2.229155526972141
1078500,2.2291018461786574
1078530,2.2290467348322593
1078560,2.228990347906585
1078590,2.2289328448771704
1078620,2.228874383656957
1078650,2.2288151271238372
1078680,2.2287552345841157
1078710,2.228694866655325
1078740,2.228634181786731
1078770,2.228573335976723
1078800,2.22851248206726
1078830,2.2284517689846477
1078860,2.2283913410872227
1078890,2.228331337545847
1078920,2.2282718917917492
1078950,2.2282131310342495
1078980,2.22815517582059
1079010,2.2280981396848603
1079040,2.225705449853424
1079070,2.171876850835445
1079100,2.141475296562191
1079130,2.131465334431146
1079160,2.1283676352987784
1079190,2.1273536445862002
1079220,2.1269853503795413
1079250,2.126828762052654
1079280,2.1267434178431754
1079310,2.126685324106544
1079340,2.1266371795359085
1079370,2.126593983046077
1079400,2.126553326928193
1079430,2.1265146252316875
1079460,2.1264778641661883
1079490,2.126442965929626
1079520,2.1264098435885206
1079550,2.126378545245012
1079580,2.1263490195309167
1079610,2.1263212641007465
1079640,2.1262952557627397
1079670,2.1262709768462607
1079700,2.1262484055623765
1079730,2.1262275180532413
1079760,2.1262082887656173
1079790,2.1261906912307253
1079820,2.1261746979669507
1079850,2.12616028093664
1079880,2.1261474118088457
1079910,2.126136062218755
1079940,2.12612620403432
1079970,2.1261178095714848
1080000,2.1261108518294076
1080030,2.1261050513522486
1080060,2.1261001289892483
1080090,2.1260960834555065
1080120,2.1260929113984783
1080150,2.126090608453065
1080180,2.1260891696054265
1080210,2.126088589330594
1080240,2.126088861647851
1080270,2.1260899801394673
1080300,2.126091937969022
1080330,2.1260947278591007
1080360,2.12609834221983
1080390,2.1261027729382453
1080420,2.1261080115053277
1080450,2.1261140493592925
1080480,2.126120876653238
1080510,2.126128484528644
1080540,2.1261368625825017
1080570,2.1261460007916755
1080600,2.1261558886042873
1080630,2.126166514780461
1080660,2.126177616134117
1080690,2.126187927545224
1080720,2.126197457170992
1080750,2.1262063503741064
1080780,2.126214899276801
1080810,2.1262232083866066
1080840,2.1262332050035146
1080870,2.1262405679893144
1080900,2.126249741436963
1080930,2.126259985434089
1080960,2.1262712010769707
1080990,2.126283667913771
1081020,2.126297572084166
1081050,2.1263130739737024
1081080,2.126330304847672
1081110,2.1263493639680604
1081140,2.126370316107138
1081170,2.1263931895432115
1081200,2.126417974459458
1081230,2.1264446217858644
1081260,2.126473042437925
1081290,2.126503106972379
1081320,2.12653464562991
1081350,2.1265674516292687
1081380,2.126601434485764
1081410,2.126636685771964
1081440,2.126673263484005
1081470,2.1267111811257555
1081500,2.1267504144363696
1081530,2.126790907967519
1081560,2.1268325801715826
1081590,2.1268753290196014
1081620,2.126919036089576
1081650,2.126963570935168
1081680,2.1270087947571623
1081710,2.12705456405241
1081740,2.1271007328193416
1081770,2.1271471560863793
1081800,2.127193691282783
1081830,2.127240201286676
1081860,2.12728655494825
1081890,2.1273326292225705
1081920,2.1273782730409034
1081950,2.1274234903451594
1081980,2.1274680852126897
1082010,2.1275120043321927
1082040,2.127555176504052
1082070,2.1275975496539647
1082100,2.127639064552052
1082130,2.1276796927546155
1082160,2.1277194059557387
1082190,2.1277584531269276
1082220,2.1277972401809997
1082250,2.1278357566493966
1082280,2.1278739890827003
1082310,2.127911924998972
1082340,2.12794955237874
1082370,2.127986859469719
1082400,2.1280238347325775
1082430,2.1280604668188587
1082460,2.128096744550921
1082490,2.1281326569504335
1082520,2.128168193201097
1082550,2.128203342651563
1082580,2.1282380948510378
1082610,2.1282724395107593
1082640,2.1283063665135376
1082670,2.128339865915021
1082700,2.128372927940703
1082730,2.128405542981408
1082760,2.1284377015791933
1082790,2.128469394485177
1082820,2.128500612531775
1082850,2.128531346763388
1082880,2.1285615883480533
1082910,2.128591328610039
1082940,2.128620559002818
1082970,2.128649271140227
1083000,2.1286774567150792
1083030,2.1287051076238006
1083060,2.128732215821859
1083090,2.1287587733911044
1083120,2.1287847725427924
1083150,2.1288102055597626
1083180,2.1288350648442993
1083210,2.1288593428855958
1083240,2.128883032252798
1083270,2.128906125559683
1083300,2.1289286156116547
1083330,2.1289504950807006
1083360,2.1289717568429403
1083390,2.1289923937582653
1083420,2.129012398761767
1083450,2.129031764782433
1083480,2.129050484795515
1083510,2.1290685517816073
1083540,2.12908595873587
1083570,2.129102698648006
1083600,2.1291187644969853
1083630,2.129132730694233
1083660,2.129143138516701
1083690,2.129150068739404
1083720,2.1291535905757626
1083750,2.1291537673746745
1083780,2.1291506588221942
1083810,2.1291443218152533
1083840,2.129134810872871
1083870,2.1291221784013987
1083900,2.129106474898083
1083930,2.1290877491387903
1083960,2.1290660483810946
1083990,2.129041418543509
1084020,2.1290139044187897
1084050,2.128983549856027
1084080,2.128950397967149
1084110,2.128914491325996
1084140,2.1288758721651617
1084170,2.128834582579783
1084200,2.1287906647194363
1084230,2.1287441609858933
1084260,2.1286951142264168
1084290,2.1286435679130116
1084320,2.1285895663546195
1084350,2.128533154849786
1084380,2.128474379873422
1084410,2.1284132892501733
1084440,2.1283499323196335
1084470,2.128284360102467
1084500,2.128216625441959
1084530,2.128146783154382
1084560,2.1280748901795645
1084590,2.1280010056986782
1084620,2.127925191266538
1084650,2.1278475109289694
1084680,2.12776803132565
1084710,2.127686821793899
1084740,2.127603954458194
1084770,2.12751950430534
1084800,2.127433549263707
1084830,2.127346170249206
1084860,2.127257451255674
1084890,2.1271674793337154
1084920,2.127076344664628
1084950,2.1269841405632177
1084980,2.126890963490645
1085010,2.126796913038909
1085040,2.126702091927193
1085070,2.126606605945616
1085100,2.1265105639514568
1085130,2.126414077783838
1085160,2.1263172621977957
1085190,2.126220234793655
1085220,2.1261231159093748
1085250,2.126026028523934
1085280,2.1259290981026338
1085310,2.125832452492648
1085340,2.1257362217343085
1085370,2.125640537913999
1085400,2.125545534958872
1085430,2.1254513484344804
1085460,2.125358115330918
1085490,2.125265973815981
1085520,2.125175062953453
1085550,2.1250855224642717
1085580,2.1249974924291606
1085610,2.1249111129297105
1085640,2.12482652372598
1085670,2.124743863929992
1085700,2.1246632715856455
1085730,2.124584883285029
1085760,2.1245088337103115
1085790,2.124435255239419
1085820,2.1243642774245823
1085850,2.1242960264959025
1085880,2.124230624844761
1085910,2.1241681904685956
1085940,2.1241088363893734
1085970,2.124052670035524
1086000,2.1239997926278606
1086030,2.1239502984998295
1086060,2.123904275261817
1086090,2.1238618220898258
1086120,2.1238230515536145
1086150,2.123788067452569
1086180,2.1237569625743795
1086210,2.1237298182647697
1086240,2.1237067030498546
1086270,2.1236876705645784
1086300,2.1236727594653724
1086330,2.1236619910480155
1086360,2.123655368774636
1086390,2.123652880465311
1086420,2.1236544781155926
1086450,2.123660106918904
1086480,2.1236696866477978
1086510,2.123683105972937
1086540,2.123700229932651
1086570,2.1237208963477507
1086600,2.1237449149654792
1086630,2.123772066818977
1086660,2.123802103841397
1086690,2.1238347488501863
1086720,2.123869695829418
1086750,2.1239066107240596
1086780,2.123945132699882
1086810,2.123984875939477
1086840,2.124025432064114
1086870,2.124066373183145
1086900,2.124107255618804
1086930,2.124147624322314
1086960,2.124187017984173
1086990,2.1242249747583504
1087020,2.1242610386191996
1087050,2.124294766237249
1087080,2.124325734228253
1087110,2.1243535462482375
1087140,2.124377842489061
1087170,2.1243983036342033
1087200,2.1244146612765182
1087230,2.1244277799167737
1087260,2.1244387452836078
1087290,2.124447551248158
1087320,2.124454219729999
1087350,2.1244587935989285
1087380,2.1244613296374535
1087410,2.124461898958459
1087440,2.12446058595237
1087470,2.1244574865211407
1087500,2.1244527068456174
1087530,2.1244463627719927
1087560,2.124438575722183
1087590,2.1244294810449764
1087620,2.124419202204629
1087650,2.124407889132224
1087680,2.1243956703708387
1087710,2.1243827009164846
1087740,2.1243691131276257
1087770,2.1243550518264884
1087800,2.1243406555419404
1087830,2.124326061343669
1087860,2.1243114023315983
1087890,2.124296808026037
1087920,2.1242824025237708
1087950,2.124268305056799
1087980,2.1242546291342923
1088010,2.12424148215072
1088040,2.1242289651728785
1088070,2.1242171727178225
1088100,2.12420619259126
1088130,2.124196105803596
1088160,2.1241869865245366
1088190,2.124178902088752
1088220,2.1241719130713705
1088250,2.124166073350151
1088280,2.124161430239287
1088310,2.1241580246980156
1088340,2.1241558912609753
1088370,2.1241550587323803
1088400,2.1241555498443567
1088430,2.1241573818246704
1088460,2.1241605666377104
1088490,2.1241651108836956
1088520,2.1241710167978356
1088550,2.124178281328323
1088580,2.1241868975024083
1088610,2.1241968546179937
1088640,2.1242081369678094
1088670,2.124220726543097
1088700,2.1242346012125504
1088730,2.1242497359784616
1088760,2.124266102952636
1088790,2.124283671575546
1088820,2.124302408866921
1088850,2.1243222796272696
1088880,2.1243432466445804
1088910,2.124365270886554
1088940,2.1243883116929547
1088970,2.124412326948828
1089000,2.124437273263828
1089030,2.1244631061295247
1089060,2.124489780073225
1089090,2.124517248817615
1089120,2.124545465398662
1089150,2.124574382313234
1089180,2.124603951636708
1089210,2.124634125962635
1089240,2.124664861866964
1089270,2.1246961167502163
1089300,2.12472784759172
1089330,2.1247600116655843
1089360,2.124792563258647
1089390,2.1248254600312353
1089420,2.124858659085679
1089450,2.1248921143720834
1089480,2.124925782499744
1089510,2.124959619427627
1089540,2.124993581222458
1089570,2.1250276241064223
1089600,2.125061704508132
1089630,2.125095779106194
1089660,2.1251298048511726
1089690,2.125163739048517
1089720,2.1251975393439437
1089750,2.125231163784393
1089780,2.125264570838945
1089810,2.1252977194343297
1089840,2.125330568962939
1089870,2.1253630793108518
1089900,2.1253952108981755
1089930,2.1254269246683726
1089960,2.1254581821152705
1089990,2.125488945306746
1090020,2.1255191768834654
1090050,2.125548840075544
1090080,2.1255778987197145
1090110,2.1256063172531072
1090140,2.125634060733084
1090170,2.125661094840298
1090200,2.1256873858825034
1090230,2.1257129008036983
1090260,2.1257376071868888
1090290,2.1257614732529118
1090320,2.125784467879662
1090350,2.1258065605915553
1090380,2.125827721575067
1090410,2.1258479216765354
1090440,2.125867132411448
1090470,2.1258853259727513
1090500,2.1259024752367317
1090530,2.1259185537733827
1090560,2.125933535859728
1090590,2.1259473964806563
1090620,2.125960111369131
1090650,2.1259716569947145
1090680,2.1259820106049867
1090710,2.1259911502406625
1090740,2.1259990547661802
1090770,2.1260057038940863
1090800,2.1260110782319166
1090830,2.1260151615783025
1090860,2.1260179682581666
1090890,2.1260195267725464
1090920,2.126019865737221
1090950,2.1260190144773503
1090980,2.126017002752708
1091010,2.126013860911639
1091040,2.126009619787121
1091070,2.1260043106897495
1091100,2.125997965386979
1091130,2.125990616092933
1091160,2.125982295445911
1091190,2.1259730364918377
1091220,2.1259628726811597
1091250,2.12595183784313
1091280,2.1259399661863854
1091310,2.125927292282192
1091340,2.125913851054754
1091370,2.1258996777719945
1091400,2.1258848080369392
1091430,2.1258692777727632
1091460,2.1258531232162423
1091490,2.1258363809095298
1091520,2.1258190876747944
1091550,2.125801280620593
1091580,2.125782997114418
1091610,2.1257642747704195
1091640,2.1257451514374663
1091670,2.1257256651811045
1091700,2.1257058542477836
1091730,2.1256857571045376
1091760,2.125665412313283
1091790,2.1256448586015355
1091820,2.125624134795021
1091850,2.125603279787868
1091880,2.125582332543719
1091910,2.125561332035005
1091940,2.125540317185265
1091970,2.1255193268917205
1092000,2.125498399954486
1092030,2.12547757503616
1092060,2.1254568906174165
1092090,2.125436384957066
1092120,2.125416096037192
1092150,2.125396061515182
1092180,2.125376318667373
1092210,2.1253569043304785
1092240,2.1253378548440787
1092270,2.12531920598466
1092300,2.125300992903195
1092330,2.1252832500536556
1092360,2.125266011122262
1092390,2.1252493089530113
1092420,2.125233175468402
1092450,2.1252176415969064
1092480,2.125202737179551
1092510,2.1251884908971763
1092540,2.1251749305761765
1092570,2.1251620859029856
1092600,2.12514998669222
1092630,2.125138661364191
1092660,2.125128136824208
1092690,2.1251184383398565
1092720,2.1251095893971224
1092750,2.1251016115855825
1092780,2.125094524437614
1092810,2.1250883453163967
1092840,2.125083089252175
1092870,2.1250787688097614
1092900,2.1250753939416933
1092930,2.1250729718566017
1092960,2.1250715068719646
1092990,2.125071000267739
1093020,2.1250714501705907
1093050,2.1250728514107835
1093080,2.1250751954069003
1093110,2.1250784700642757
1093140,2.125082659622791
1093170,2.125087744623242
1093200,2.1250937017941096
1093230,2.125100503982009
1093260,2.1251081201193145
1093290,2.125116515176615
1093320,2.1251256501747964
1093350,2.1251354821813986
1093380,2.1251459643580155
1093410,2.1251570460354556
1093440,2.1251686728054504
1093470,2.1251807866509935
1093500,2.1251933261234317
1093530,2.1252062265314233
1093560,2.1252194201973116
1093590,2.125232836722044
1093620,2.1252464031441676
1093650,2.1252600450649286
1093680,2.1252736857707126
1093710,2.125287247636062
1093740,2.1253006523285882
1093770,2.125313843899508
1093800,2.125326676574551
1093830,2.125339141102841
1093860,2.125351139157428
1093890,2.1253625975839077
1093920,2.1253734460641476
1093950,2.1253836178938204
1093980,2.125393050694988
1094010,2.1254016870825554
1094040,2.1254094753994144
1094070,2.1254163703286975
1094100,2.125422333638994
1094130,2.1254273347544124
1094160,2.125431351258296
1094190,2.1254343695756828
1094220,2.125436385385805
1094250,2.125437404023926
1094280,2.1254374408432772
1094310,2.1254365214826763
1094340,2.1254346820489696
1094370,2.1254319692160597
1094400,2.1254284402428807
1094430,2.12542413873274
1094460,2.125419133691066
1094490,2.125413534331348
1094520,2.125407453270017
1094550,2.12540100562492
1094580,2.1253943080736954
1094610,2.1253874779071067
1094640,2.125380632142937
1094670,2.1253738866763534
1094700,2.125367355511392
1094730,2.1253611500525373
1094760,2.1253553784678947
1094790,2.125350145210899
1094820,2.1253455502680207
1094850,2.125341689067199
1094880,2.1253386519055852
1094910,2.125336523712317
1094940,2.125335383815342
1094970,2.1253353057650246
1095000,2.125336357214678
1095030,2.1253385998148517
1095060,2.125342089198416
1095090,2.1253468750184306
1095120,2.125353001111905
1095150,2.125360505037016
1095180,2.125369418995866
1095210,2.1253797693478558
1095240,2.125391577001789
1095270,2.1254048575529905
1095300,2.1254196214604337
1095330,2.1254358742485047
1095360,2.1254536167256757
1095390,2.125472845185118
1095420,2.1254935516352336
1095450,2.1255157240280633
1095480,2.1255393470333996
1095510,2.1255644092839363
1095540,2.1255909015407997
1095570,2.1256188115347503
1095600,2.125648124049977
1095630,2.1256788210876087
1095660,2.125710882027484
1095690,2.125744283756479
1095720,2.125779000854264
1095750,2.125815005706296
1095780,2.1258522686502137
1095810,2.125890758153657
1095840,2.1259304409090505
1095870,2.125971281996397
1095900,2.1260132449896627
1095930,2.1260562921000616
1095960,2.126100384282097
1095990,2.126145481409653
1096020,2.1261915423356617
1096050,2.126238524993829
1096080,2.1262863865522985
1096110,2.126335083484525
1096140,2.1263845716831002
1096170,2.126434806553963
1096200,2.126485743097535
1096230,2.126537336009785
1096260,2.1265895397514747
1096290,2.1266423086415136
1096320,2.126695596919926
1096350,2.1267493588262245
1096380,2.126803548668665
1096410,2.126858120880973
1096440,2.126913030091473
1096470,2.126968231177744
1096500,2.1270236793163075
1096530,2.12707933003959
1096560,2.1271351392808455
1096590,2.1271910634134006
1096620,2.1272470593038575
1096650,2.127303084333875
1096680,2.127359096560267
1096710,2.1274150542025425
1096740,2.127470916718475
1096770,2.127526643828524
1096800,2.1275821960136025
1096830,2.1276375344292098
1096860,2.127692620973277
1096890,2.127747418269953
1096920,2.1278018896732513
1096950,2.127855999305599
1096980,2.1279097120633796
1097010,2.1279629936070656
1097040,2.128015810388261
1097070,2.128068129645307
1097100,2.1281199194023785
1097130,2.1281711484762464
1097160,2.1282217864712143
1097190,2.1282718037770287
1097220,2.128321171563299
1097250,2.1283698617770144
1097280,2.128417847126848
1097310,2.12846510108295
1097340,2.1285115978641715
1097370,2.1285573124141495
1097400,2.1286022204088426
1097430,2.1286462982236904
1097460,2.1286895229302165
1097490,2.1287318722682964
1097520,2.1287733246375717
1097550,2.12881385907386
1097580,2.128853455231729
1097610,2.128892093357626
1097640,2.12892975428166
1097670,2.128966419380922
1097700,2.1290020705643746
1097730,2.129036690247629
1097760,2.1290702613274806
1097790,2.1291027671666125
1097820,2.1291341915554267
1097850,2.1291645186977974
1097880,2.12919373317855
1097910,2.12922181994671
1097940,2.1292487642809945
1097970,2.129274551775205
1098000,2.129299168301181
1098030,2.129322615140086
1098060,2.1293449217715277
1098090,2.1293661151017957
1098120,2.129386221371759
1098150,2.129405266202835
1098180,2.1294232746562574
1098210,2.12944027122285
1098240,2.12945627986211
1098270,2.1294713240091467
1098300,2.129485426591028
1098330,2.129498610054565
1098360,2.129510896370891
1098390,2.129522307063121
1098420,2.1295328632173747
1098450,2.129542585507917
1098480,2.129551494205023
1098510,2.1295596092036413
1098540,2.1295669500366277
1098570,2.129573535889382
1098600,2.1295793856222085
1098630,2.129584517783499
1098660,2.1295889506323866
1098690,2.1295927021520122
1098720,2.1295957900640157
1098750,2.1295982318473965
1098780,2.129600044758386
1098810,2.129601245834696
1098840,2.1296018519320676
1098870,2.1296018797079723
1098900,2.1296013456674894
1098930,2.129600266158001
1098960,2.129598657388129
1098990,2.1295965354484534
1099020,2.1295939163124205
1099050,2.1295908158567998
1099080,2.129587249876263
1099110,2.1295832340868492
1099140,2.1295787841410534
1099170,2.129573915647862
1099200,2.129568644167123
1099230,2.1295629852385543
1099260,2.129556954371065
1099290,2.1295505670612984
1099320,2.1295438388365717
1099350,2.12953678518632
1099380,2.129529421638881
1099410,2.1295217637451103
1099440,2.129513827083862
1099470,2.129505627276692
1099500,2.1294971799878315
1099530,2.1294885009217843
1099560,2.1294796058573766
1099590,2.129470510628447
1099620,2.1294612311320154
1099650,2.129451783338523
1099680,2.1294421832948376
1099710,2.1294324471302515
1099740,2.129422591046483
1099770,2.129412631345099
1099800,2.1294025844035276
1099830,2.129392466694998
1099860,2.12938229478167
1099890,2.1293720853213265
1099920,2.129361855064503
1099950,2.129351620850926
1099980,2.1293413996193506
1100010,2.1293312084023355
1100040,2.129321064322782
1100070,2.1293109845981664
1100100,2.129300986533395
1100130,2.129291087523573
1100160,2.1292813050503696
1100190,2.1292716566741623
1100220,2.1292621600452666
1100250,2.129252832884735
1100280,2.1292436929868503
1100310,2.1292347582179776
1100340,2.129226046508624
1100370,2.129217575851115
1100400,2.129209364290618
1100430,2.1292014299269058
1100460,2.129193790899389
1100490,2.1291864653874444
1100520,2.129179471605526
1100550,2.1291728277888207
1100580,2.129166552194903
1100610,2.1291606630894995
1100640,2.1291551787413066
1100670,2.1291501174178267
1100700,2.1291454973702435
1100730,2.1291413368308456
1100760,2.1291376539951115
1100790,2.1291344670261196
1100820,2.129131794035155
1100850,2.1291296530658697
1100880,2.129128062102455
1100910,2.1291270390375954
1100940,2.129126601679263
1100970,2.129126767726024
1101000,2.1291275547564728
1101030,2.1291289802254667
1101060,2.129131061442525
1101090,2.12913381556487
1101120,2.1291372595630813
1101150,2.129141410244385
1101180,2.129146284201823
1101210,2.129151897814368
1101240,2.129158267229899
1101270,2.129165408340036
1101300,2.1291733367769634
1101330,2.1291820678839506
1101360,2.1291916166925136
1101390,2.129201997918758
1101420,2.1292132259306515
1101450,2.1292253147249682
1101480,2.1292382779119126
1101510,2.129252128694035
1101540,2.1292668798355847
1101570,2.129282543644487
1101600,2.1292991319425565
1101630,2.129321189113522
1101660,2.129353253478153
1101690,2.129394787588081
1101720,2.1294451727972903
1101750,2.1295036770339375
1101780,2.1295694433083985
1101810,2.129641474382524
1101840,2.1297186212315804
1101870,2.1297995747680156
1101900,2.129882859777429
1101930,2.1299668338645206
1101960,2.130049696779026
1101990,2.1301295079454587
1102020,2.1302042133119237
1102050,2.130271692234264
1102080,2.130329816357059
1102110,2.130376527828557
1102140,2.130409937864231
1102170,2.130428446320571
1102200,2.1304308838020303
1102230,2.1304166659947557
1102260,2.130386008086761
1102290,2.1303400483955053
1102320,2.1302810670786188
1102350,2.130212595783899
1102380,2.1301394192071186
1102410,2.130067389166509
1102440,2.130002979778824
1102470,2.1299525344666153
1102500,2.12992119368274
1102530,2.1299117970832526
1102560,2.1299239558029646
1102590,2.129953741019592
1102620,2.1299940783563733
1102650,2.130035833667951
1102680,2.1300692026251267
1102710,2.1300842898591195
1102740,2.1299982368693464
1102770,2.1300280577646475
1102800,2.1302220627010375
1102830,2.130437885920441
1102860,2.1305695046367377
1102890,2.130682604150818
1102920,2.130788688083135
1102950,2.1308987096834358
1102980,2.131021048295178
1103010,2.131159667240699
1103040,2.1313132354255213
1103070,2.131475737239289
1103100,2.131638485549585
1103130,2.1317923826171956
1103160,2.1319299014074735
1103190,2.1320459496727695
1103220,2.1321382082363423
1103250,2.132206774039328
1103280,2.1322536139037216
1103310,2.1322820331673795
1103340,2.132296145673328
1103370,2.132300384956907
1103400,2.1322991508286178
1103430,2.1322964535487303
1103460,2.132295654147874
1103490,2.1322992722160077
1103520,2.1323089232416956
1103550,2.132325256571616
1103580,2.1323482315218096
1103610,2.1323771696694855
1103640,2.1324110518371713
1103670,2.1324416263824557
1103700,2.1324861414630325
1103730,2.1325581337666377
1103760,2.1326313080115424
1103790,2.1326973573704615
1103820,2.1327609055250085
1103850,2.132821695566798
1103880,2.1328793521874636
1103910,2.132933427353626
1103940,2.1329834628124775
1103970,2.133029059201896
1104000,2.133069935887241
1104030,2.133105972135973
1104060,2.1331372252561027
1104090,2.1331639224948913
1104120,2.133186437700543
1104150,2.1332052540253943
1104180,2.1332209238544233
1104210,2.1332340259121416
1104240,2.1332451309997875
1104270,2.133254769017198
1104300,2.1332634043848047
1104330,2.1332714162810213
1104360,2.1332790891382154
1104390,2.133286608788259
1104420,2.133294064880575
1104450,2.13330146427691
1104480,2.133308749426518
1104510,2.1481372456832446
1104540,2.201065394824807
