time,weaSta_reaWeaHGloHor_y
1033200,0.0
1033230,0.0
1033260,0.0
1033290,0.0
1033320,0.0
1033350,0.0
1033380,0.0
1033410,0.0
1033440,0.0
1033470,0.0
1033500,0.0
1033530,0.0
1033560,0.0
1033590,0.0
1033620,0.0
1033650,0.0
1033680,0.0
1033710,0.0
1033740,0.0
1033770,0.0
1033800,0.0
1033830,0.0
1033860,0.0
1033890,0.0
1033920,0.0
1033950,0.0
1033980,0.0
1034010,0.0
1034040,0.0
1034070,0.0
1034100,0.0
1034130,0.0
1034160,0.0
1034190,0.0
1034220,0.0
1034250,0.0
1034280,0.0
1034310,0.0
1034340,0.0
1034370,0.0
1034400,0.0
1034430,0.0
1034460,0.0
1034490,0.0
1034520,0.0
1034550,0.0
1034580,0.0
1034610,0.0
1034640,0.0
1034670,0.0
1034700,0.0
1034730,0.0
1034760,0.0
1034790,0.0
1034820,0.0
1034850,0.0
1034880,0.0
1034910,0.0
1034940,0.0
1034970,0.0
1035000,0.0
1035030,0.0
1035060,0.0
1035090,0.0
1035120,0.0
1035150,0.0
1035180,0.0
1035210,0.0
1035240,0.0
1035270,0.0
1035300,0.0
1035330,0.0
1035360,0.0
1035390,0.0
1035420,0.0
1035450,0.0
1035480,0.0
1035510,0.0
1035540,0.0
1035570,0.0
1035600,0.0
1035630,0.0
1035660,0.0
1035690,0.0
1035720,0.0
1035750,0.0
1035780,0.0
1035810,0.0
1035840,0.0
1035870,0.0
1035900,0.0
1035930,0.0
1035960,0.0
1035990,0.0
1036020,0.0
1036050,0.0
1036080,0.0
1036110,0.0
1036140,0.0
1036170,0.0
1036200,0.0
1036230,0.0
1036260,0.0
1036290,0.0
1036320,0.0
1036350,0.0
1036380,0.0
1036410,0.0
1036440,0.0
1036470,0.0
1036500,0.0
1036530,0.0
1036560,0.0
1036590,0.0
1036620,0.0
1036650,0.0
1036680,0.0
1036710,0.0
1036740,0.0
1036770,0.0
1036800,0.0
1036830,0.0
1036860,0.0
1036890,0.0
1036920,0.0
1036950,0.0
1036980,0.0
1037010,0.0
1037040,0.0
1037070,0.0
1037100,0.0
1037130,0.0
1037160,0.0
1037190,0.0
1037220,0.0
1037250,0.0
1037280,0.0
1037310,0.0
1037340,0.0
1037370,0.0
1037400,0.0
1037430,0.0
1037460,0.0
1037490,0.0
1037520,0.0
1037550,0.0
1037580,0.0
1037610,0.0
1037640,0.0
1037670,0.0
1037700,0.0
1037730,0.0
1037760,0.0
1037790,0.0
1037820,0.0
1037850,0.0
1037880,0.0
1037910,0.0
1037940,0.0
1037970,0.0
1038000,0.0
1038030,0.0
1038060,0.0
1038090,0.0
1038120,0.0
1038150,0.0
1038180,0.0
1038210,0.0
1038240,0.0
1038270,0.0
1038300,0.0
1038330,0.0
1038360,0.0
1038390,0.0
1038420,0.0
1038450,0.0
1038480,0.0
1038510,0.0
1038540,0.0
1038570,0.0
1038600,0.0
1038630,0.0
1038660,0.0
1038690,0.0
1038720,0.0
1038750,0.0
1038780,0.0
1038810,0.0
1038840,0.0
1038870,0.0
1038900,0.0
1038930,0.0
1038960,0.0
1038990,0.0
1039020,0.0
1039050,0.0
1039080,0.0
1039110,0.0
1039140,0.0
1039170,0.0
1039200,0.0
1039230,0.0
1039260,0.0
1039290,0.0
1039320,0.0
1039350,0.0
1039380,0.0
1039410,0.0
1039440,0.0
1039470,0.0
1039500,0.0
1039530,0.0
1039560,0.0
1039590,0.0
1039620,0.0
1039650,0.0
1039680,0.0
1039710,0.0
1039740,0.0
1039770,0.0
1039800,0.0
1039830,0.0
1039860,0.0
1039890,0.0
1039920,0.0
1039950,0.0
1039980,0.0
1040010,0.0
1040040,0.0
1040070,0.0
1040100,0.0
1040130,0.0
1040160,0.0
1040190,0.0
1040220,0.0
1040250,0.0
1040280,0.0
1040310,0.0
1040340,0.0
1040370,0.0
1040400,0.0
1040430,0.0
1040460,0.0
1040490,0.0
1040520,0.0
1040550,0.0
1040580,0.0
1040610,0.0
1040640,0.0
1040670,0.0
1040700,0.0
1040730,0.0
1040760,0.0
1040790,0.0
1040820,0.0
1040850,0.0
1040880,0.0
1040910,0.0
1040940,0.0
1040970,0.0
1041000,0.0
1041030,0.0
1041060,0.0
1041090,0.0
1041120,0.0
1041150,0.0
1041180,0.0
1041210,0.0
1041240,0.0
1041270,0.0
1041300,0.0
1041330,0.0
1041360,0.0
1041390,0.0
1041420,0.0
1041450,0.0
1041480,0.0
1041510,0.0
1041540,0.0
1041570,0.0
1041600,0.0
1041630,0.0
1041660,0.0
1041690,0.0
1041720,0.0
1041750,0.0
1041780,0.0
1041810,0.0
1041840,0.0
1041870,0.0
1041900,0.0
1041930,0.0
1041960,0.0
1041990,0.0
1042020,0.0
1042050,0.0
1042080,0.0
1042110,0.0
1042140,0.0
1042170,0.0
1042200,0.0
1042230,0.0
1042260,0.0
1042290,0.0
1042320,0.0
1042350,0.0
1042380,0.0
1042410,0.0
1042440,0.0
1042470,0.0
1042500,0.0
1042530,0.0
1042560,0.0
1042590,0.0
1042620,0.0
1042650,0.0
1042680,0.0
1042710,0.0
1042740,0.0
1042770,0.0
1042800,0.0
1042830,0.0
1042860,0.0
1042890,0.0
1042920,0.0
1042950,0.0
1042980,0.0
1043010,0.0
1043040,0.0
1043070,0.0
1043100,0.0
1043130,0.0
1043160,0.0
1043190,0.0
1043220,0.0
1043250,0.0
1043280,0.0
1043310,0.0
1043340,0.0
1043370,0.0
1043400,0.0
1043430,0.0
1043460,0.0
1043490,0.0
1043520,0.0
1043550,0.0
1043580,0.0
1043610,0.0
1043640,0.0
1043670,0.0
1043700,0.0
1043730,0.0
1043760,0.0
1043790,0.0
1043820,0.0
1043850,0.0
1043880,0.0
1043910,0.0
1043940,0.0
1043970,0.0
1044000,0.0
1044030,0.0
1044060,0.0
1044090,0.0
1044120,0.0
1044150,0.0
1044180,0.0
1044210,0.0
1044240,0.0
1044270,0.0
1044300,0.0
1044330,0.0
1044360,0.0
1044390,0.0
1044420,0.0
1044450,0.0
1044480,0.0
1044510,0.0
1044540,0.0
1044570,0.0
1044600,0.0
1044630,0.0
1044660,0.0
1044690,0.0
1044720,0.0
1044750,0.0
1044780,0.0
1044810,0.0
1044840,0.0
1044870,0.0
1044900,0.0
1044930,0.0
1044960,0.0
1044990,0.0
1045020,0.0
1045050,0.0
1045080,0.0
1045110,0.0
1045140,0.0
1045170,0.0
1045200,0.0
1045230,0.0
1045260,0.0
1045290,0.0
1045320,0.0
1045350,0.0
1045380,0.0
1045410,0.0
1045440,0.0
1045470,0.0
1045500,0.0
1045530,0.0
1045560,0.0
1045590,0.0
1045620,0.0
1045650,0.0
1045680,0.0
1045710,0.0
1045740,0.0
1045770,0.0
1045800,0.0
1045830,0.0
1045860,0.0
1045890,0.0
1045920,0.0
1045950,0.0
1045980,0.0
1046010,0.0
1046040,0.0
1046070,0.0
1046100,0.0
1046130,0.0
1046160,0.0
1046190,0.0
1046220,0.0
1046250,0.0
1046280,0.0
1046310,0.0
1046340,0.0
1046370,0.0
1046400,0.0
1046430,0.0
1046460,0.0
1046490,0.0
1046520,0.0
1046550,0.0
1046580,0.0
1046610,0.0
1046640,0.0
1046670,0.0
1046700,0.0
1046730,0.0
1046760,0.0
1046790,0.0
1046820,0.0
1046850,0.0
1046880,0.0
1046910,0.0
1046940,0.0
1046970,0.0
1047000,0.0
1047030,0.0
1047060,0.0
1047090,0.0
1047120,0.0
1047150,0.0
1047180,0.0
1047210,0.0
1047240,0.0
1047270,0.0
1047300,0.0
1047330,0.0
1047360,0.0
1047390,0.0
1047420,0.0
1047450,0.0
1047480,0.0
1047510,0.0
1047540,0.0
1047570,0.0
1047600,0.0
1047630,0.0
1047660,0.0
1047690,0.0
1047720,0.0
1047750,0.0
1047780,0.0
1047810,0.0
1047840,0.0
1047870,0.0
1047900,0.0
1047930,0.0
1047960,0.0
1047990,0.0
1048020,0.0
1048050,0.0
1048080,0.0
1048110,0.0
1048140,0.0
1048170,0.0
1048200,0.0
1048230,0.0
1048260,0.0
1048290,0.0
1048320,0.0
1048350,0.0
1048380,0.0
1048410,0.0
1048440,0.0
1048470,0.0
1048500,0.0
1048530,0.0
1048560,0.0
1048590,0.0
1048620,0.0
1048650,0.0
1048680,0.0
1048710,0.0
1048740,0.0
1048770,0.0
1048800,0.0
1048830,0.0
1048860,0.0
1048890,0.0
1048920,0.0
1048950,0.0
1048980,0.0
1049010,0.0
1049040,0.0
1049070,0.0
1049100,0.0
1049130,0.0
1049160,0.0
1049190,0.0
1049220,0.0
1049250,0.0
1049280,0.0
1049310,0.0
1049340,0.0
1049370,0.0
1049400,0.0
1049430,0.0
1049460,0.0
1049490,0.0
1049520,0.0
1049550,0.0
1049580,0.0
1049610,0.0
1049640,0.0
1049670,0.0
1049700,0.0
1049730,0.0
1049760,0.0
1049790,0.0
1049820,0.0
1049850,0.0
1049880,0.0
1049910,0.0
1049940,0.0
1049970,0.0
1050000,0.0
1050030,0.0
1050060,0.0
1050090,0.0
1050120,0.0
1050150,0.0
1050180,0.0
1050210,0.0
1050240,0.0
1050270,0.0
1050300,0.0
1050330,0.0
1050360,0.0
1050390,0.0
1050420,0.0
1050450,0.0
1050480,0.0
1050510,0.0
1050540,0.0
1050570,0.0
1050600,0.0
1050630,0.0
1050660,0.0
1050690,0.0
1050720,0.0
1050750,0.0
1050780,0.0
1050810,0.0
1050840,0.0
1050870,0.0
1050900,0.0
1050930,0.0
1050960,0.0
1050990,0.0
1051020,0.0
1051050,0.0
1051080,0.0
1051110,0.0
1051140,0.0
1051170,0.0
1051200,0.0
1051230,0.0
1051260,0.0
1051290,0.0
1051320,0.0
1051350,0.0
1051380,0.0
1051410,0.0
1051440,0.0
1051470,0.0
1051500,0.0
1051530,0.0
1051560,0.0
1051590,0.0
1051620,0.0
1051650,0.0
1051680,0.0
1051710,0.0
1051740,0.0
1051770,0.0
1051800,0.0
1051830,0.0
1051860,0.0
1051890,0.0
1051920,0.0
1051950,0.0
1051980,0.0
1052010,0.0
1052040,0.0
1052070,0.0
1052100,0.0
1052130,0.0
1052160,0.0
1052190,0.0
1052220,0.0
1052250,0.0
1052280,0.0
1052310,0.0
1052340,0.0
1052370,0.0
1052400,0.0
1052430,0.0
1052460,0.0
1052490,0.0
1052520,0.0
1052550,0.0
1052580,0.0
1052610,0.0
1052640,0.0
1052670,0.0
1052700,0.0
1052730,0.0
1052760,0.0
1052790,0.0
1052820,0.0
1052850,0.0
1052880,0.0
1052910,0.0
1052940,0.0
1052970,0.0
1053000,0.0
1053030,0.0
1053060,0.0
1053090,0.0
1053120,0.0
1053150,0.0
1053180,0.0
1053210,0.0
1053240,0.0
1053270,0.0
1053300,0.0
1053330,0.0
1053360,0.0
1053390,0.0
1053420,0.0
1053450,0.0
1053480,0.0
1053510,0.0
1053540,0.0
1053570,0.0
1053600,0.0
1053630,0.0
1053660,0.0
1053690,0.0
1053720,0.0
1053750,0.0
1053780,0.0
1053810,0.0
1053840,0.0
1053870,0.0
1053900,0.0
1053930,0.0
1053960,0.0
1053990,0.0
1054020,0.0
1054050,0.0
1054080,0.0
1054110,0.0
1054140,0.0
1054170,0.0
1054200,0.0
1054230,0.0
1054260,0.0
1054290,0.0
1054320,0.0
1054350,0.0
1054380,0.0
1054410,0.0
1054440,0.0
1054470,0.0
1054500,0.0
1054530,0.0
1054560,0.0
1054590,0.0
1054620,0.0
1054650,0.0
1054680,0.0
1054710,0.0
1054740,0.0
1054770,0.0
1054800,0.0
1054830,0.0
1054860,0.0
1054890,0.0
1054920,0.0
1054950,0.0
1054980,0.0
1055010,0.0
1055040,0.0
1055070,0.0
1055100,0.0
1055130,0.0
1055160,0.0
1055190,0.0
1055220,0.0
1055250,0.0
1055280,0.0
1055310,0.0
1055340,0.0
1055370,0.0
1055400,0.0
1055430,0.0
1055460,0.0
1055490,0.0
1055520,0.0
1055550,0.0
1055580,0.0
1055610,0.0
1055640,0.0
1055670,0.0
1055700,0.0
1055730,0.0
1055760,0.0
1055790,0.0
1055820,0.0
1055850,0.0
1055880,0.0
1055910,0.0
1055940,0.0
1055970,0.0
1056000,0.0
1056030,0.0
1056060,0.0
1056090,0.0
1056120,0.0
1056150,0.0
1056180,0.0
1056210,0.0
1056240,0.0
1056270,0.0
1056300,0.0
1056330,0.0
1056360,0.0
1056390,0.0
1056420,0.0
1056450,0.0
1056480,0.0
1056510,0.0
1056540,0.0
1056570,0.0
1056600,0.0
1056630,0.0
1056660,0.0
1056690,0.0
1056720,0.0
1056750,0.0
1056780,0.0
1056810,0.0
1056840,0.0
1056870,0.0
1056900,0.0
1056930,0.0
1056960,0.0
1056990,0.0
1057020,0.0
1057050,0.0
1057080,0.0
1057110,0.0
1057140,0.0
1057170,0.0
1057200,0.0
1057230,0.0
1057260,0.0
1057290,0.0
1057320,0.0
1057350,0.0
1057380,0.0
1057410,0.0
1057440,0.0
1057470,0.0
1057500,0.0
1057530,0.0
1057560,0.0
1057590,0.0
1057620,0.0
1057650,0.0
1057680,0.0
1057710,0.0
1057740,0.0
1057770,0.0
1057800,0.0
1057830,0.0
1057860,0.0
1057890,0.0
1057920,0.0
1057950,0.0
1057980,0.0
1058010,0.0
1058040,0.0
1058070,0.0
1058100,0.0
1058130,0.0
1058160,0.0
1058190,0.0
1058220,0.0
1058250,0.0
1058280,0.0
1058310,0.0
1058340,0.0
1058370,0.0
1058400,0.0
1058430,0.0
1058460,0.0
1058490,0.0
1058520,0.0
1058550,0.0
1058580,0.0
1058610,0.0
1058640,0.0
1058670,0.0
1058700,0.0
1058730,0.0
1058760,0.0
1058790,0.0
1058820,0.0
1058850,0.0
1058880,0.0
1058910,0.0
1058940,0.0
1058970,0.0
1059000,0.0
1059030,0.0
1059060,0.0
1059090,0.0
1059120,0.0
1059150,0.0
1059180,0.0
1059210,0.0
1059240,0.0
1059270,0.0
1059300,0.0
1059330,0.0
1059360,0.0
1059390,0.0
1059420,0.0
1059450,0.0
1059480,0.0
1059510,0.0
1059540,0.0
1059570,0.0
1059600,0.0
1059630,0.0
1059660,0.0
1059690,0.0
1059720,0.0
1059750,0.0
1059780,0.0
1059810,0.0
1059840,0.0
1059870,0.0
1059900,0.0
1059930,0.0
1059960,0.0
1059990,0.0
1060020,0.0
1060050,0.0
1060080,0.0
1060110,0.0
1060140,0.0
1060170,0.0
1060200,0.0
1060230,0.0012856329690346079
1060260,0.005153005464480872
1060290,0.011617827868852454
1060320,0.020695810564663016
1060350,0.032402663934426215
1060380,0.04675409836065571
1060410,0.06376582422586519
1060440,0.08345355191256827
1060470,0.10583299180327864
1060500,0.13091985428050995
1060530,0.1587298497267759
1060560,0.1892786885245901
1060590,0.2225820810564662
1060620,0.25865573770491795
1060650,0.2975153688524589
1060680,0.3391766848816028
1060710,0.3836553961748633
1060740,0.43096721311475394
1060770,0.4811278460837885
1060800,0.5341530054644807
1060830,0.5900584016393441
1060860,0.6488597449908923
1060890,0.7105727459016391
1060920,0.7752131147540983
1060950,0.842796561930783
1060980,0.9133387978142073
1061010,0.9868555327868849
1061040,1.0633624772313293
1061070,1.1428753415300543
1061100,1.2254098360655736
1061130,1.3109816712204003
1061160,1.3996065573770489
1061190,1.4913002049180326
1061220,1.586078324225865
1061250,1.6839566256830598
1061280,1.7849508196721307
1061310,1.8890766165755914
1061340,1.9963497267759558
1061370,2.1067858606557373
1061400,2.220400728597449
1061430,2.337210040983606
1061460,2.457229508196721
1061490,2.580474840619307
1061520,2.706961748633879
1061550,2.83670594262295
1061580,2.969723132969034
1061610,3.1060290300546445
1061640,3.2456393442622944
1061670,3.3885697859744988
1061700,3.5348360655737703
1061730,3.6844538934426225
1061760,3.837438979963569
1061790,3.993807035519125
1061820,4.1535737704918025
1061850,4.316754895264116
1061880,4.483366120218578
1061910,4.653423155737705
1061940,4.826941712204007
1061970,5.0039375
1062000,5.184426229508196
1062030,5.368423611111111
1062060,5.555945355191256
1062090,5.747007172131147
1062120,5.941624772313297
1062150,6.139813866120218
1062180,6.341590163934425
1062210,6.546969376138434
1062240,6.755967213114754
1062270,6.968599385245901
1062300,7.184881602914389
1062330,7.404829576502731
1062360,7.628459016393443
1062390,7.8557856329690345
1062420,8.08682513661202
1062450,8.321593237704917
1062480,8.560105646630237
1062510,8.802378073770491
1062540,9.048426229508197
1062570,9.298265824225865
1062600,9.551912568306012
1062630,9.809382172131148
1062660,10.070690346083788
1062690,10.335852800546448
1062720,10.60488524590164
1062750,10.877803392531877
1062780,11.154622950819672
1062810,11.435359631147541
1062840,11.720029143897998
1062870,12.008647199453552
1062900,12.301229508196721
1062930,12.59779178051002
1062960,12.898349726775956
1062990,13.202919057377052
1063020,13.511515482695811
1063050,13.824154713114757
1063080,14.140852459016394
1063110,14.461624430783244
1063140,14.786486338797815
1063170,15.115453893442623
1063200,15.448542805100184
1063230,15.785768784153007
1063260,16.127147540983607
1063290,16.472694785974504
1063320,16.8224262295082
1063350,17.176357581967217
1063380,17.534504553734063
1063410,17.896882855191258
1063440,18.263508196721315
1063470,18.634396288706743
1063500,19.00956284153006
1063530,19.389023565573776
1063560,19.772794171220404
1063590,20.16089036885246
1063620,20.553327868852463
1063650,20.950122381602917
1063680,21.351289617486344
1063710,21.756845286885248
1063740,22.166805100182152
1063770,22.58118476775957
1063800,23.0
1063830,23.425436542288107
1063860,23.85962797645885
1063890,24.3025117675702
1063920,24.754025380680144
1063950,25.214106280846664
1063980,25.68269193312774
1064010,26.159719802581353
1064040,26.645127354265483
1064070,27.13885205323811
1064100,27.640831364557222
1064130,28.151002753280792
1064160,28.669303684466808
1064190,29.195671623173247
1064220,29.730044034458093
1064250,30.272358383379323
1064280,30.822552134994922
1064310,31.38056275436287
1064340,31.946327706541148
1064370,32.519784456587736
1064400,33.10087046956062
1064430,33.68952321051778
1064460,34.28568014451719
1064490,34.88927873661683
1064520,35.5002564518747
1064550,36.118550755348764
1064580,36.744099112097004
1064610,37.37683898717741
1064640,38.01670784564796
1064670,38.66364315256663
1064700,39.317582372991396
1064730,39.978462971980264
1064760,40.646222414591186
1064790,41.32079816588217
1064820,42.002127690911166
1064850,42.69014845473619
1064880,43.38479792241519
1064910,44.086013559006176
1064940,44.79373282956711
1064970,45.50789319915599
1065000,46.228432132830775
1065030,46.95528709564945
1065060,47.688395552670016
1065090,48.42769496895045
1065120,49.173122809548715
1065150,49.9246165395228
1065180,50.682113623930704
1065210,51.44555152783038
1065240,52.21486771627983
1065270,52.98999965433702
1065300,53.77088480705994
1065330,54.55746063950657
1065360,55.3496646167349
1065390,56.147434203802895
1065420,56.950706865768545
1065450,57.75942006768983
1065480,58.57351127462473
1065510,59.39291795163123
1065540,60.21757756376731
1065570,61.047427576090946
1065600,61.88240545366012
1065630,62.722448661532816
1065660,63.56749466476702
1065690,64.4174809284207
1065720,65.27234491755186
1065750,66.13202409721846
1065780,66.99645593247848
1065810,67.86557788838994
1065840,68.73932743001076
1065870,69.61764202239895
1065900,70.50045913061251
1065930,71.3877162197094
1065960,72.27935075474761
1065990,73.1753002007851
1066020,74.07550202287987
1066050,74.97989368608992
1066080,75.88841265547319
1066110,76.8009963960877
1066140,77.71758237299139
1066170,78.63810805124228
1066200,79.56251089589833
1066230,80.49072837201753
1066260,81.42269794465784
1066290,82.35835707887728
1066320,83.2976432397338
1066350,84.2404938922854
1066380,85.18684650159004
1066410,86.13663853270572
1066440,87.08980745069042
1066470,88.04629072060212
1066500,89.00602580749877
1066530,89.9689501764384
1066560,90.93500129247896
1066590,91.90411662067845
1066620,92.87623362609484
1066650,93.85128977378612
1066680,94.82922252881025
1066710,95.80996935622522
1066740,96.79346772108904
1066770,97.77965508845966
1066800,98.76846892339505
1066830,99.75984669095324
1066860,100.75372585619216
1066890,101.75004388416983
1066920,102.74873823994419
1066950,103.74974638857327
1066980,104.75300579511502
1067010,105.75845392462742
1067040,106.76602824216846
1067070,107.77566621279611
1067100,108.7873053015684
1067130,109.80088297354322
1067160,110.81633669377865
1067190,111.8336039273326
1067220,112.85262213926309
1067250,113.87332879462807
1067280,114.89566135848557
1067310,115.91955729589351
1067340,116.9449540719099
1067370,117.97178915159273
1067400,119.0
1067430,120.03119697469747
1067460,121.06697876140555
1067490,122.10726531741409
1067520,123.15197660001294
1067550,124.20103256649195
1067580,125.25435317414095
1067610,126.31185838024979
1067640,127.37346814210832
1067670,128.4391024170064
1067700,129.50868116223387
1067730,130.58212433508058
1067760,131.65935189283636
1067790,132.74028379279105
1067820,133.82483999223453
1067850,134.91294044845662
1067880,136.00450511874718
1067910,137.09945396039603
1067940,138.19770693069307
1067970,139.2991839869281
1068000,140.403805086391
1068030,141.5114901863716
1068060,142.62215924415972
1068090,143.73573221704524
1068120,144.852129062318
1068150,145.97126973726785
1068180,147.09307419918463
1068210,148.2174624053582
1068240,149.34435431307836
1068270,150.47366987963503
1068300,151.605329062318
1068330,152.73925181841713
1068360,153.8753581052223
1068390,155.0135678800233
1068420,156.15380110011
1068450,157.29597772277228
1068480,158.44001770529994
1068510,159.58584100498285
1068540,160.73336757911085
1068570,161.8825173849738
1068600,163.03321037986152
1068630,164.18536652106388
1068660,165.33890576587072
1068690,166.49374807157187
1068720,167.6498133954572
1068750,168.80702169481654
1068780,169.96529292693975
1068810,171.12454704911667
1068840,172.28470401863717
1068870,173.44568379279104
1068900,174.6074063288682
1068930,175.7697915841584
1068960,176.9327595159516
1068990,178.09623008153756
1069020,179.26012323820618
1069050,180.42435894324726
1069080,181.5888571539507
1069110,182.7535378276063
1069140,183.9183209215039
1069170,185.08312639293342
1069200,186.24787419918462
1069230,187.4124842975474
1069260,188.5768766453116
1069290,189.74097119976705
1069320,190.9046879182036
1069350,192.0679467579111
1069380,193.2306676761794
1069410,194.39277063029834
1069440,195.55417557755777
1069470,196.71480247524755
1069500,197.87457128065748
1069530,199.03340195107745
1069560,200.19121444379732
1069590,201.3479287161069
1069620,202.50346472529606
1069650,203.65774242865461
1069680,204.81068178347246
1069710,205.9622027470394
1069740,207.1122252766453
1069770,208.26066932958003
1069800,209.40745486313338
1069830,210.55250183459523
1069860,211.69573020125543
1069890,212.83705992040382
1069920,213.97641094933022
1069950,215.11370324532453
1069980,216.24885676567658
1070010,217.38179146767618
1070040,218.5124273086132
1070070,219.64068424577752
1070100,220.76648223645896
1070130,221.8897412379473
1070160,223.01038120753253
1070190,224.12832210250434
1070220,225.24348388015272
1070250,226.35578649776744
1070280,227.4651499126383
1070310,228.57149408205527
1070340,229.6747389633081
1070370,230.77480451368666
1070400,231.8716106904808
1070430,232.9650774509804
1070460,234.05512475247525
1070490,235.14167255225524
1070520,236.22464080761017
1070550,237.30394947582994
1070580,238.3795185142044
1070610,239.4512678800233
1070640,240.51911753057658
1070670,241.58298742315407
1070700,242.64279751504563
1070730,243.6984677635411
1070760,244.74991812593026
1070790,245.79706855950303
1070820,246.8398390215492
1070850,247.8781494693587
1070880,248.9119198602213
1070910,249.9410701514269
1070940,250.96552030026533
1070970,251.98519026402641
1071000,253.0
1071030,254.01102074652778
1071060,255.01938574346406
1071090,256.02510795036767
1071120,257.0282003267974
1071150,258.0286758323121
1071180,259.0265474264706
1071210,260.0218280688317
1071240,261.01453071895423
1071270,262.00466833639706
1071300,262.992253880719
1071330,263.97730031147876
1071360,264.9598205882353
1071390,265.9398276705474
1071420,266.91733451797387
1071450,267.8923540900735
1071480,268.86489934640525
1071510,269.83498324652777
1071540,270.80261875
1071570,271.7678188163807
1071600,272.73059640522877
1071630,273.6909644761029
1071660,274.6489359885621
1071690,275.60452390216506
1071720,276.5577411764706
1071750,277.5086007710376
1071780,278.45711564542484
1071810,279.40329875919116
1071840,280.3471630718954
1071870,281.2887215430964
1071900,282.22798713235295
1071930,283.16497279922385
1071960,284.099691503268
1071990,285.0321562040441
1072020,285.9623798611111
1072050,286.89037543402776
1072080,287.816155882353
1072110,288.7397341656454
1072140,289.66112324346403
1072170,290.58033607536765
1072200,291.49738562091505
1072230,292.412284839665
1072260,293.32504669117645
1072290,294.23568413500817
1072320,295.14421013071893
1072350,296.0506376378677
1072380,296.9549796160131
1072410,297.85724902471406
1072440,298.7574588235294
1072470,299.65562197201797
1072500,300.55175142973854
1072530,301.44586015625
1072560,302.3379611111111
1072590,303.22806725388074
1072620,304.11619154411767
1072650,305.0023469413807
1072680,305.8865464052287
1072710,306.7688028952206
1072740,307.64912937091503
1072770,308.52753879187094
1072800,309.40404411764706
1072830,310.2786583078023
1072860,311.15139432189545
1072890,312.02226511948527
1072920,312.89128366013074
1072950,313.7584629033905
1072980,314.62381580882357
1073010,315.4873553359886
1073040,316.34909444444446
1073070,317.20904609375
1073100,318.06722324346407
1073130,318.92363885314546
1073160,319.7783058823529
1073190,320.63123729064546
1073220,321.48244603758167
1073250,322.3319450827206
1073280,323.17974738562094
1073310,324.0258659058415
1073340,324.87031360294117
1073370,325.7131034364788
1073400,326.5542483660131
1073430,327.39376135110297
1073460,328.2316553513072
1073490,329.06794332618466
1073520,329.90263823529415
1073550,330.73575303819445
1073580,331.56730069444444
1073610,332.39729416360296
1073640,333.22574640522873
1073670,334.05267037888075
1073700,334.87807904411767
1073730,335.7019853604984
1073760,336.52440228758167
1073790,337.34534278492646
1073820,338.16481981209154
1073850,338.9828463286356
1073880,339.79943529411764
1073910,340.6145996680964
1073940,341.42835241013074
1073970,342.2407064797794
1074000,343.0516748366013
1074030,343.86127044015524
1074060,344.66950625
1074090,345.47639522569443
1074120,346.2819503267974
1074150,347.08618451286765
1074180,347.8891107434641
1074210,348.6907419781454
1074240,349.4910911764706
1074270,350.29017129799837
1074300,351.0879953022876
1074330,351.88457614889705
1074360,352.67992679738563
1074390,353.4740602073121
1074420,354.2669893382353
1074450,355.05872714971406
1074480,355.8492866013072
1074510,356.63868065257356
1074540,357.4269222630719
1074570,358.2140243923611
1074600,359.0
1074630,359.7823066998106
1074660,360.558415719697
1074690,361.32836044034093
1074720,362.0921742424242
1074750,362.8498905066288
1074780,363.60154261363635
1074810,364.3471639441288
1074840,365.0867878787879
1074870,365.82044779829545
1074900,366.5481770833333
1074930,367.27000911458333
1074960,367.98597727272727
1074990,368.69611493844695
1075020,369.40045549242427
1075050,370.09903231534093
1075080,370.7918787878788
1075110,371.4790282907197
1075140,372.16051420454545
1075170,372.8363699100379
1075200,373.5066287878788
1075230,374.17132421875
1075260,374.83048958333336
1075290,375.4841582623106
1075320,376.1323636363636
1075350,376.77513908617425
1075380,377.4125179924242
1075410,378.0445337357954
1075440,378.6712196969697
1075470,379.2926092566288
1075500,379.90873579545456
1075530,380.5196326941288
1075560,381.12533333333334
1075590,381.72587109375
1075620,382.3212793560606
1075650,382.911591500947
1075680,383.4968409090909
1075710,384.07706096117425
1075740,384.6522850378788
1075770,385.22254651988635
1075800,385.7878787878788
1075830,386.34831522253785
1075860,386.90388920454546
1075890,387.4546341145833
1075920,388.00058333333334
1075950,388.54177024147725
1075980,389.07822821969694
1076010,389.6099906486742
1076040,390.1370909090909
1076070,390.6595623816288
1076100,391.1774384469697
1076130,391.69075248579543
1076160,392.19953787878785
1076190,392.7038280066288
1076220,393.20365625
1076250,393.6990559895833
1076280,394.1900606060606
1076310,394.67670348011364
1076340,395.15901799242425
1076370,395.6370375236742
1076400,396.11079545454544
1076430,396.5803251657197
1076460,397.0456600378788
1076490,397.50683345170455
1076520,397.9638787878788
1076550,398.4168294270833
1076580,398.86571875
1076610,399.3105801373106
1076640,399.751446969697
1076670,400.1883526278409
1076700,400.62133049242425
1076730,401.05041394412876
1076760,401.47563636363634
1076790,401.8970311316288
1076820,402.3146316287879
1076850,402.72847123579544
1076880,403.1385833333333
1076910,403.54500130208334
1076940,403.94775852272727
1076970,404.346888375947
1077000,404.74242424242425
1077030,405.1343995028409
1077060,405.5228475378788
1077090,405.9078017282197
1077120,406.2892954545455
