time,hvac_oveZonActCor_yReaHea_u
1294740,0.0
1294770,0.0
1294800,0.0
1294830,0.0
1294860,0.0
1294890,0.0
1294920,0.0
1294950,0.0
1294980,0.0
1295010,0.0
1295040,0.0
1295070,0.0
1295100,0.0
1295130,0.0
1295160,0.0
1295190,0.0
1295220,0.0
1295250,0.0
1295280,0.0
1295310,0.0
1295340,0.0
1295370,0.0
1295400,0.0
1295430,0.0
1295460,0.0
1295490,0.0
1295520,0.0
1295550,0.0
1295580,0.0
1295610,0.0
1295640,0.0
1295670,0.0
1295700,0.0
1295730,0.0
1295760,0.0
1295790,0.0
1295820,0.0
1295850,0.0
1295880,0.0
1295910,0.0
1295940,0.0
1295970,0.0
1296000,0.0
1296030,0.0
1296060,0.0
1296090,0.0
1296120,0.0
1296150,0.0
1296180,0.0
1296210,0.0
1296240,0.0
1296270,0.0
1296300,0.0
1296330,0.0
1296360,0.0
1296390,0.0
1296420,0.0
1296450,0.0
1296480,0.0
1296510,0.0
1296540,0.0
1296570,0.0
1296600,0.0
1296630,0.0
1296660,0.0
1296690,0.0
1296720,0.0
1296750,0.0
1296780,0.0
1296810,0.0
1296840,0.0
1296870,0.0
1296900,0.0
1296930,0.0
1296960,0.0
1296990,0.0
1297020,0.0
1297050,0.0
1297080,0.0
1297110,0.0
1297140,0.0
1297170,0.0
1297200,0.0
1297230,0.0
1297260,0.0
1297290,0.0
1297320,0.0
1297350,0.0
1297380,0.0
1297410,0.0
1297440,0.0
1297470,0.0
1297500,0.0
1297530,0.0
1297560,0.0
1297590,0.0
1297620,0.0
1297650,0.0
1297680,0.0
1297710,0.0
1297740,0.0
1297770,0.0
1297800,0.0
1297830,0.0
1297860,0.0
1297890,0.0
1297920,0.0
1297950,0.0
1297980,0.0
1298010,0.0
1298040,0.0
1298070,0.0
1298100,0.0
1298130,0.0
1298160,0.0
1298190,0.0
1298220,0.0
1298250,0.0
1298280,0.0
1298310,0.0
1298340,0.0
1298370,0.0
1298400,0.0
1298430,0.0
1298460,0.0
1298490,0.0
1298520,0.0
1298550,0.0
1298580,0.0
1298610,0.0
1298640,0.0
1298670,0.0
1298700,0.0
1298730,0.0
1298760,0.0
1298790,0.0
1298820,0.0
1298850,0.0
1298880,0.0
1298910,0.0
1298940,0.0
1298970,0.0
1299000,0.0
1299030,0.0
1299060,0.0
1299090,0.0
1299120,0.0
1299150,0.0
1299180,0.0
1299210,0.0
1299240,0.0
1299270,0.0
1299300,0.0
1299330,0.0
1299360,0.0
1299390,0.0
1299420,0.0
1299450,0.0
1299480,0.0
1299510,0.0
1299540,0.0
1299570,0.0
1299600,0.0
1299630,0.0
1299660,0.0
1299690,0.0
1299720,0.0
1299750,0.0
1299780,0.0
1299810,0.0
1299840,0.0
1299870,0.0
1299900,0.0
1299930,0.0
1299960,0.0
1299990,0.0
1300020,0.0
1300050,0.0
1300080,0.0
1300110,0.0
1300140,0.0
1300170,0.0
1300200,0.0
1300230,0.0
1300260,0.0
1300290,0.0
1300320,0.0
1300350,0.0
1300380,0.0
1300410,0.0
1300440,0.0
1300470,0.0
1300500,0.0
1300530,0.0
1300560,0.0
1300590,0.0
1300620,0.0
1300650,0.0
1300680,0.0
1300710,0.0
1300740,0.0
1300770,0.0
1300800,0.0
1300830,0.0
1300860,0.0
1300890,0.0
1300920,0.0
1300950,0.0
1300980,0.0
1301010,0.0
1301040,0.0
1301070,0.0
1301100,0.0
1301130,0.0
1301160,0.0
1301190,0.0
1301220,0.0
1301250,0.0
1301280,0.0
1301310,0.0
1301340,0.0
1301370,0.0
1301400,0.0
1301430,0.0
1301460,0.0
1301490,0.0
1301520,0.0
1301550,0.0
1301580,0.0
1301610,0.0
1301640,0.0
1301670,0.0
1301700,0.0
1301730,0.0
1301760,0.0
1301790,0.0
1301820,0.0
1301850,0.0
1301880,0.0
1301910,0.0
1301940,0.0
1301970,0.0
1302000,0.0
1302030,0.0
1302060,0.0
1302090,0.0
1302120,0.0
1302150,0.0
1302180,0.0
1302210,0.0
1302240,0.0
1302270,0.0
1302300,0.0
1302330,0.0
1302360,0.0
1302390,0.0
1302420,0.0
1302450,0.0
1302480,0.0
1302510,0.0
1302540,0.0
1302570,0.0
1302600,0.0
1302630,0.0
1302660,0.0
1302690,0.0
1302720,0.0
1302750,0.0
1302780,0.0
1302810,0.0
1302840,0.0
1302870,0.0
1302900,0.0
1302930,0.0
1302960,0.0
1302990,0.0
1303020,0.0
1303050,0.0
1303080,0.0
1303110,0.0
1303140,0.0
1303170,0.0
1303200,0.0
1303230,0.0
1303260,0.0
1303290,0.0
1303320,0.0
1303350,0.0
1303380,0.0
1303410,0.0
1303440,0.0
1303470,0.0
1303500,0.0
1303530,0.0
1303560,0.0
1303590,0.0
1303620,0.0
1303650,0.0
1303680,0.0
1303710,0.0
1303740,0.0
1303770,0.0
1303800,0.0
1303830,0.0
1303860,0.0
1303890,0.0
1303920,0.0
1303950,0.0
1303980,0.0
1304010,0.0
1304040,0.0
1304070,0.0
1304100,0.0
1304130,0.0
1304160,0.0
1304190,0.0
1304220,0.0
1304250,0.0
1304280,0.0
1304310,0.0
1304340,0.0
1304370,0.0
1304400,0.0
1304430,0.0
1304460,0.0
1304490,0.0
1304520,0.0
1304550,0.0
1304580,0.0
1304610,0.0
1304640,0.0
1304670,0.0
1304700,0.0
1304730,0.0
1304760,0.0
1304790,0.0
1304820,0.0
1304850,0.0
1304880,0.0
1304910,0.0
1304940,0.0
1304970,0.0
1305000,0.0
1305030,0.0
1305060,0.0
1305090,0.0
1305120,0.0
1305150,0.0
1305180,0.0
1305210,0.0
1305240,0.0
1305270,0.0
1305300,0.0
1305330,0.0
1305360,0.0
1305390,0.0
1305420,0.0
1305450,0.0
1305480,0.0
1305510,0.0
1305540,0.0
1305570,0.0
1305600,0.0
1305630,0.0
1305660,0.0
1305690,0.0
1305720,0.0
1305750,0.0
1305780,0.0
1305810,0.0
1305840,0.0
1305870,0.0
1305900,0.0
1305930,0.0
1305960,0.0
1305990,0.0
1306020,0.0
1306050,0.0
1306080,0.0
1306110,0.0
1306140,0.0
1306170,0.0
1306200,0.0
1306230,0.0
1306260,0.0
1306290,0.0
1306320,0.0
1306350,0.0
1306380,0.0
1306410,0.0
1306440,0.0
1306470,0.0
1306500,0.0
1306530,0.0
1306560,0.0
1306590,0.0
1306620,0.0
1306650,0.0
1306680,0.0
1306710,0.0
1306740,0.0
1306770,0.0
1306800,0.0
1306830,0.0
1306860,0.0
1306890,0.0
1306920,0.0
1306950,0.0
1306980,0.0
1307010,0.0
1307040,0.0
1307070,0.0
1307100,0.0
1307130,0.0
1307160,0.0
1307190,0.0
1307220,0.0
1307250,0.0
1307280,0.0
1307310,0.0
1307340,0.0
1307370,0.0
1307400,0.0
1307430,0.0
1307460,0.0
1307490,0.0
1307520,0.0
1307550,0.0
1307580,0.0
1307610,0.0
1307640,0.0
1307670,0.0
1307700,0.0
1307730,0.0
1307760,0.0
1307790,0.0
1307820,0.0
1307850,0.0
1307880,0.0
1307910,0.0
1307940,0.0
1307970,0.0
1308000,0.0
1308030,0.0
1308060,0.0
1308090,0.0
1308120,0.0
1308150,0.0
1308180,0.0
1308210,0.0
1308240,0.0
1308270,0.0
1308300,0.0
1308330,0.0
1308360,0.0
1308390,0.0
1308420,0.0
1308450,0.0
1308480,0.0
1308510,0.0
1308540,0.0
1308570,0.0
1308600,0.0
1308630,0.0
1308660,0.0
1308690,0.0
1308720,0.0
1308750,0.0
1308780,0.0
1308810,0.0
1308840,0.0
1308870,0.0
1308900,0.0
1308930,0.0
1308960,0.0
1308990,0.0
1309020,0.0
1309050,0.0
1309080,0.0
1309110,0.0
1309140,0.0
1309170,0.0
1309200,0.0
1309230,0.0
1309260,0.0
1309290,0.0
1309320,0.0
1309350,0.0
1309380,0.0
1309410,0.0
1309440,0.0
1309470,0.0
1309500,0.0
1309530,0.0
1309560,0.0
1309590,0.0
1309620,0.0
1309650,0.0
1309680,0.0
1309710,0.0
1309740,0.0
1309770,0.0
1309800,0.0
1309830,0.0
1309860,0.0
1309890,0.0
1309920,0.0
1309950,0.0
1309980,0.0
1310010,0.0
1310040,0.0
1310070,0.0
1310100,0.0
1310130,0.0
1310160,0.0
1310190,0.0
1310220,0.0
1310250,0.0
1310280,0.0
1310310,0.0
1310340,0.0
1310370,0.0
1310400,0.0
1310430,0.0
1310460,0.0
1310490,0.0
1310520,0.0
1310550,0.0
1310580,0.0
1310610,0.0
1310640,0.0
1310670,0.0
1310700,0.0
1310730,0.0
1310760,0.0
1310790,0.0
1310820,0.0
1310850,0.0
1310880,0.0
1310910,0.0
1310940,0.0
1310970,0.0
1311000,0.0
1311030,0.0
1311060,0.0
1311090,0.0
1311120,0.0
1311150,0.0
1311180,0.0
1311210,0.0
1311240,0.0
1311270,0.0
1311300,0.0
1311330,0.0
1311360,0.0
1311390,0.0
1311420,0.0
1311450,0.0
1311480,0.0
1311510,0.0
1311540,0.0
1311570,0.0
1311600,0.0
1311630,0.0
1311660,0.0
1311690,0.0
1311720,0.0
1311750,0.0
1311780,0.0
1311810,0.0
1311840,0.0
1311870,0.0
1311900,0.0
1311930,0.0
1311960,0.0
1311990,0.0
1312020,0.0
1312050,0.0
1312080,0.0
1312110,0.0
1312140,0.0
1312170,0.0
1312200,0.0
1312230,0.0
1312260,0.0
1312290,0.0
1312320,0.0
1312350,0.0
1312380,0.0
1312410,0.0
1312440,0.0
1312470,0.0
1312500,0.0
1312530,0.0
1312560,0.0
1312590,0.0
1312620,0.0
1312650,0.0
1312680,0.0
1312710,0.0
1312740,0.0
1312770,0.0
1312800,0.0
1312830,0.0
1312860,0.0
1312890,0.0
1312920,0.0
1312950,0.0
1312980,0.0
1313010,0.0
1313040,0.0
1313070,0.0
1313100,0.0
1313130,0.0
1313160,0.0
1313190,0.0
1313220,0.0
1313250,0.0
1313280,0.0
1313310,0.0
1313340,0.0
1313370,0.0
1313400,0.0
1313430,0.0
1313460,0.0
1313490,0.0
1313520,0.0
1313550,0.0
1313580,0.0
1313610,0.0
1313640,0.0
1313670,0.0
1313700,0.0
1313730,0.0
1313760,0.0
1313790,0.0
1313820,0.0
1313850,0.0
1313880,0.0
1313910,0.0
1313940,0.0
1313970,0.0
1314000,0.0
1314030,0.0
1314060,0.0
1314090,0.0
1314120,0.0
1314150,0.0
1314180,0.0
1314210,0.0
1314240,0.0
1314270,0.0
1314300,0.0
1314330,0.0
1314360,0.0
1314390,0.0
1314420,0.0
1314450,0.0
1314480,0.0
1314510,0.0
1314540,0.0
1314570,0.0
1314600,0.0
1314630,0.0
1314660,0.0
1314690,0.0
1314720,0.0
1314750,0.0
1314780,0.0
1314810,0.0
1314840,0.0
1314870,0.0
1314900,0.0
1314930,0.0
1314960,0.0
1314990,0.0
1315020,0.0
1315050,0.0
1315080,0.0
1315110,0.0
1315140,0.0
1315170,0.0
1315200,0.0
1315230,0.0
1315260,0.0
1315290,0.0
1315320,0.0
1315350,0.0
1315380,0.0
1315410,0.0
1315440,0.0
1315470,0.0
1315500,0.0
1315530,0.0
1315560,0.0
1315590,0.0
1315620,0.0
1315650,0.0
1315680,0.0
1315710,0.0
1315740,0.0
1315770,0.0
1315800,0.0
1315830,0.0
1315860,0.0
1315890,0.0
1315920,0.0
1315950,0.0
1315980,0.0
1316010,0.0
1316040,0.0
1316070,0.0
1316100,0.0
1316130,0.0
1316160,0.0
1316190,0.0
1316220,0.0
1316250,0.0
1316280,0.0
1316310,0.0
1316340,0.0
1316370,0.0
1316400,0.0
1316430,0.0
1316460,0.0
1316490,0.0
1316520,0.0
1316550,0.0
1316580,0.0
1316610,0.0
1316640,0.0
1316670,0.0
1316700,0.0
1316730,0.0
1316760,0.0
1316790,0.0
1316820,0.0
1316850,0.0
1316880,0.0
1316910,0.0
1316940,0.0
1316970,0.0
1317000,0.0
1317030,0.0
1317060,0.0
1317090,0.0
1317120,0.0
1317150,0.0
1317180,0.0
1317210,0.0
1317240,0.0
1317270,0.0
1317300,0.0
1317330,0.0
1317360,0.0
1317390,0.0
1317420,0.0
1317450,0.0
1317480,0.0
1317510,0.0
1317540,0.0
1317570,0.0
1317600,0.0
1317630,0.0
1317660,0.0
1317690,0.0
1317720,0.0
1317750,0.0
1317780,0.0
1317810,0.0
1317840,0.0
1317870,0.0
1317900,0.0
1317930,0.0
1317960,0.0
1317990,0.0
1318020,0.0
1318050,0.0
1318080,0.0
1318110,0.0
1318140,0.0
1318170,0.0
1318200,0.0
1318230,0.0
1318260,0.0
1318290,0.0
1318320,0.0
1318350,0.0
1318380,0.013881682566110692
1318410,0.04090933938329523
1318440,0.06642068323415656
1318470,0.09041332841247872
1318500,0.11289409096419775
1318530,0.13387652629780664
1318560,0.1533805629097459
1318590,0.17143179288260926
1318620,0.18806080723569668
1318650,0.20330279121739153
1318680,0.2171964289963528
1318710,0.22978327279183364
1318740,0.2411087116088479
1318770,0.2512218256262181
1318800,0.26017490863190185
1318830,0.26802077185420276
1318860,0.27481930394260023
1318890,0.2806234180343521
1318920,0.285488670603611
1318950,0.2894683617351336
1318980,0.29261884500841406
1319010,0.2949961524102983
1319040,0.29665428129957655
1319070,0.2976462393450796
1319100,0.2980236521028511
1319130,0.29783650111966464
1319160,0.29713289182881647
1319190,0.2959588549457317
1319220,0.29435872910623456
1319250,0.29237363900751795
1319280,0.2900377594976338
1319310,0.28739644891404104
1319340,0.28450450335449784
1319370,0.2814110492980275
1319400,0.27816060082566124
1319430,0.2747929902280221
1319460,0.2713454104370435
1319490,0.26785234877474856
1319520,0.26434522497724916
1319550,0.26085258232812053
1319580,0.2574004718832986
1319610,0.25401266329943284
1319640,0.2507106061253835
1319670,0.24751331965356008
1319700,0.24443731801542484
1319730,0.24149661257504873
1319760,0.23870281019086428
1319790,0.23606526944186407
1319820,0.23359127790905437
1319850,0.2312862318081105
1319880,0.22915381130444568
1319910,0.2271961498205337
1319940,0.2254139973206026
1319970,0.2238068784272773
1320000,0.2223732473969203
1320030,0.2211106442345182
1320060,0.22001579200897672
1320090,0.21908473821393853
1320120,0.21831319690202103
1320150,0.21769755245435232
1320180,0.21723103977012712
1320210,0.2169039155774105
1320240,0.21670533444990275
1320270,0.21662427662847933
1320300,0.21664977937905316
1320330,0.21677101299896945
1320360,0.21697732843028122
1320390,0.2172583091010813
1320420,0.21760383971244465
1320450,0.21800417917842962
1320480,0.2184500212834818
1320510,0.21893254114787608
1320540,0.21944342970002348
1320570,0.21997491811239367
1320600,0.22051979390800833
1320630,0.2210714098682344
1320660,0.22162368616160383
1320690,0.22217110735615916
1320720,0.22270871431699107
1320750,0.22323209200959607
1320780,0.22373735377924028
1320810,0.22422112320232443
1320840,0.22468051253735963
1320870,0.22511310073826069
1320900,0.22551690911948516
1320930,0.22589037598000702
1320960,0.22623233024811587
1320990,0.2265419648260706
1321020,0.22681880982011812
1321050,0.22706270574732756
1321080,0.22727377687200015
1321110,0.2274524048580337
1321140,0.22759920290823207
1321170,0.22771499052905197
1321200,0.2278007690310882
1321230,0.22785769868542174
1321260,0.2278870751301119
1321290,0.2278903092835381
1321320,0.227868908015219
1321350,0.22782445498427123
1321380,0.22775859183663946
1321410,0.2276730000905991
1321440,0.227569384126112
1321470,0.22744945552323498
1321500,0.2273149187707889
1321530,0.22716745826464615
1321560,0.2270087269153564
1321590,0.22684033580350457
1321620,0.2266638443189032
1321650,0.22648075155766714
1321680,0.22629248905031024
1321710,0.22610041470924608
1321740,0.2259058078887569
1321770,0.2257098654855413
1321800,0.2255136990230004
1321830,0.22531833266538553
1321860,0.2251247021067668
1321890,0.2249336542764303
1321920,0.2247459477989534
1321950,0.2245622541447389
1321980,0.22438315940533082
1322010,0.22420916662765275
1322040,0.22404069864156026
1322070,0.2238781013159416
1322100,0.22372164718017562
1322130,0.2235715393491486
1322160,0.22342791569271678
1322190,0.2232908531928286
1322220,0.2231603724347169
1322250,0.22303644218178273
1322280,0.22291898398736895
1322310,0.2228078768003247
1322340,0.22270296152504576
1322370,0.22260404550037896
1322400,0.22251090686407013
1322430,0.22242329877657102
1322460,0.22234095347896815
1322490,0.22226358616554182
1322520,0.2221908986574805
1322550,0.22212258280339367
1322580,0.22205832362937575
1322610,0.22199780241468925
1322640,0.221940699543426
1322670,0.22188669710033684
1322700,0.2218354812179904
1322730,0.2217867422831847
1322760,0.22174013494733955
1322790,0.221692073894312
1322820,0.22161272552927622
1322850,0.22141959786179388
1322880,0.22099454681805727
1322910,0.2202379331533565
1322940,0.21912956641121004
1322970,0.21773038111234008
1323000,0.21612931337460836
1323030,0.2144090350777049
1323060,0.21263682362618952
1323090,0.21086506617497852
1323120,0.20913412398852702
1323150,0.2074753215825026
1323180,0.2059125055787603
1323210,0.20446476522419751
1323240,0.20314667874654588
1323270,0.20196885264838438
1323300,0.2009388694520603
1323330,0.20006125932114646
1323360,0.19933798336205183
1323390,0.19876881953753486
1323420,0.1983516003737681
1323450,0.19808240409040082
1323480,0.19795577521126909
1323510,0.19796500684528248
1323540,0.1981023814082194
1323570,0.19835934757543974
1323600,0.19872667351946519
1323630,0.1991946253214847
1323660,0.19975315188320772
1323690,0.20039204900400454
1323720,0.20110109642745735
1323750,0.20187017380352046
1323780,0.20268936144837735
1323810,0.20354902805871847
1323840,0.20443990547784552
1323870,0.20535315058511683
1323900,0.2062803950131
1323930,0.207213783791001
1323960,0.20814600405451353
1323990,0.20907030485701797
1324020,0.20998050902133716
1324050,0.21087101791905863
1324080,0.21173681002861997
1324110,0.21257343407954504
1324140,0.21337699753476128
1324170,0.2141441511017992
1324200,0.21487207406833586
1324230,0.21555844102356467
1324260,0.21620109444941873
1324290,0.21679089369248797
1324320,0.21728663308687976
1324350,0.21760430434783
1324380,0.21764583533199897
1324410,0.21735208756708588
1324440,0.21674068902405838
1324470,0.2158790513983611
1324500,0.21484144775960687
1324530,0.2136917226636808
1324560,0.21248085500749186
1324590,0.21124847888498796
1324620,0.2100251298066457
1324650,0.2088346849901159
1324680,0.20769605371087893
1324710,0.2066243604966585
1324740,0.20563153663329434
1324770,0.20472667045045462
1324800,0.20391660440497797
1324830,0.20317657978947073
1324860,0.2024821240523623
1324890,0.20182508476077893
1324920,0.20119956301329914
1324950,0.20059977737998033
1324980,0.20001943801945796
1325010,0.199452173675826
1325040,0.1988916342324772
1325070,0.1983315614809649
1325100,0.19776586777371108
1325130,0.19718868336682854
1325160,0.19659443075806488
1325190,0.19597782648368522
1325220,0.19533396097322112
1325250,0.1946582696529286
1325280,0.1939466070607356
1325310,0.19319520486522596
1325340,0.1924007222795385
1325370,0.19156020708255203
1325400,0.19067112286928053
1325430,0.18973131566025447
1325460,0.18873902083228464
1325490,0.1876928363507502
1325520,0.1865917143203957
1325550,0.18543493825695676
1325580,0.18422210608165893
1325610,0.1829531085265897
1325640,0.1816281102270278
1325670,0.1802475284935343
1325700,0.17881201021953752
1325730,0.17732241029037066
1325760,0.17577976941201578
1325790,0.17418529380677142
1325820,0.17254033715123157
1325850,0.17084638094435112
1325880,0.16910501092726227
1325910,0.16731789923607873
1325940,0.16548678526352673
1325970,0.16361345890565662
1326000,0.1616997436327664
1326030,0.1597474819927595
1326060,0.15775852014551373
1326090,0.15573469591170555
1326120,0.15367782512774905
1326150,0.1515896919487641
1326180,0.1494720372283417
1326210,0.14732655096608308
1326240,0.14515486270110112
1326270,0.14295853602354866
1326300,0.1407390611287781
1326330,0.13849785156339173
1326360,0.1362362381252136
1326390,0.1339554667780733
1326420,0.13165669458657095
1326450,0.12934098969599966
1326480,0.12700935028972893
1326510,0.12466266361926708
1326540,0.12230167418172508
1326570,0.11992701810009199
1326600,0.1175393125926829
1326630,0.11513917335571235
1326660,0.11272705745790176
1326690,0.11030333817382633
1326720,0.1078680684049486
1326750,0.10542195107207415
1326780,0.10296489610753087
1326810,0.10049695557081233
1326840,0.0980181725048227
1326870,0.09552850158514921
1326900,0.09302785252331718
1326930,0.09051608843442398
1326960,0.08799302754457365
1326990,0.08545844637749347
1327020,0.08291208350610094
1327050,0.08035364346205731
1327080,0.07778280061772708
1327110,0.07519920295431982
1327140,0.07260247567587945
1327170,0.06999222465176169
1327200,0.06736804328119977
1327230,0.06472951413042721
1327260,0.06207620195516371
1327290,0.05940765769588709
1327320,0.05672341966008828
1327350,0.054023014916643776
1327380,0.05130596115970229
1327410,0.04857177018354017
1327440,0.04581995293611488
1327470,0.04304997589477325
1327500,0.04026129377742125
1327530,0.03745334883180188
1327560,0.03462557710218561
1327590,0.031777409057216884
1327620,0.028908270363894158
1327650,0.02601758276950818
1327680,0.023104765017133842
1327710,0.02016923375045731
1327740,0.01721040438552036
1327770,0.014238492434371718
1327800,0.011388993741667812
1327830,0.009034369430173498
1327860,0.007390861346796753
1327890,0.006439331251589003
1327920,0.006019413522891582
1327950,0.0059392731249422095
1327980,0.006043803173937378
1328010,0.00622861200259067
1328040,0.0064294615181612925
1328070,0.00661028348975297
1328100,0.006750947223975733
1328130,0.006843781989167582
1328160,0.006887656549107017
1328190,0.006885791406196295
1328220,0.006844036347021492
1328250,0.006769311087021004
1328280,0.006668771694405032
1328310,0.006549273983468808
1328340,0.006416891918617023
1328370,0.0062767298963711075
1328400,0.006132835692828275
1328430,0.006011912060965754
1328460,0.005928670501477669
1328490,0.005872588736370179
1328520,0.005834565126576028
1328550,0.005807758434870249
1328580,0.005787291539101216
1328610,0.00576999886276059
1328640,0.005753367879553779
1328670,0.005736423905241703
1328700,0.005718590592645833
1328730,0.005699439899250606
1328760,0.005678897217841131
1328790,0.005657234960170148
1328820,0.00563444902066354
1328850,0.005610796237184215
1328880,0.005586489253162254
1328910,0.005561658012142119
1328940,0.005536459380356192
1328970,0.005511005026717479
1329000,0.005485375444373602
1329030,0.005459630117411774
1329060,0.005433816327236255
1329090,0.0054079617511257685
1329120,0.005382087645882988
1329150,0.005356208951334874
1329180,0.005330335139999801
1329210,0.005304472319171963
1329240,0.005278624811860353
1329270,0.005252796137051746
1329300,0.005226989553553658
1329330,0.005201208337236525
1329360,0.005175455906453585
1329390,0.005149735865878705
1329420,0.005124051985657977
1329450,0.005098408132829603
1329480,0.00507280824237885
1329510,0.005047256238688308
1329540,0.00502175602145524
1329570,0.0049963112911463456
1329600,0.004970915610657336
1329630,0.004945554056697418
1329660,0.004920212673056118
1329690,0.004894882939477748
1329720,0.004869562007385726
1329750,0.004844251091687607
1329780,0.004818953724237434
1329810,0.00479367450729794
1329840,0.004768418396076598
1329870,0.004743190341650861
1329900,0.004717995132552542
1329930,0.004692837333255429
1329960,0.004667721268265304
1329990,0.004642651028436344
1330020,0.004617630488605618
1330050,0.004592663330220215
1330080,0.004567753064845845
1330110,0.004542903055931905
1330140,0.004518116537402315
1330170,0.0044933966286621226
1330200,0.004468746346367237
1330230,0.0044441686266548635
1330260,0.004419666366477718
1330290,0.004395242479272159
1330320,0.0043708332936578526
1330350,0.00434442410323609
1330380,0.004313278774593239
1330410,0.004279064345369517
1330440,0.0042444852423737115
1330470,0.004211339740543526
1330500,0.00418048433886266
1330530,0.004152231274656044
1330560,0.004126511499292109
1330590,0.004102964676159822
1330620,0.004081050165128531
1330650,0.004060198361776591
1330680,0.004039930394300891
1330710,0.004019908756691702
1330740,0.003999930246074793
1330770,0.003979879699176767
1330800,0.003959705504698075
1330830,0.003939392452761841
1330860,0.003918938903830732
1330890,0.0038983492975297835
1330920,0.0038776368183901224
1330950,0.003856821519273768
1330980,0.0038359248972967717
1331010,0.003814976255609446
1331040,0.0037939933323836985
1331070,0.0037730124649977366
1331100,0.0037520586143100177
1331130,0.003731157718866483
1331160,0.0037103274744631496
1331190,0.003689580181305416
1331220,0.003668926742901001
1331250,0.003648377368650731
1331280,0.0036279403515995286
1331310,0.003607621761165439
1331340,0.003587425608746422
1331370,0.0035673542326347734
1331400,0.0035474087355498378
1331430,0.0035275893842239576
1331460,0.0035078959359490388
1331490,0.0034883278868884588
1331520,0.003468884649669497
1331550,0.003449565671786266
1331580,0.003430370506858597
1331610,0.0034112988500657965
1331640,0.003392350547801009
1331670,0.0033735255901921595
1331700,0.003354824093494199
1331730,0.003336246277655672
1331760,0.003317792442885375
1331790,0.0032994629475685973
1331820,0.0032812581890446463
1331850,0.003263178586287496
1331880,0.003245224562765058
1331910,0.0032273965325054447
1331940,0.0032096948946931307
1331970,0.003192120036462782
1332000,0.0031746723378815603
1332030,0.003157351590194909
1332060,0.0031401557982098523
1332090,0.0031230793372498404
1332120,0.0031061117621759182
1332150,0.003089239101474568
1332180,0.003072446713147858
1332210,0.003055721986116773
1332240,0.003039055814131967
1332270,0.00302244283905582
1332300,0.0030058818999748466
1332330,0.002989373875234761
1332360,0.002972921243532267
1332390,0.0029565270015943744
1332420,0.002940193612472628
1332450,0.0029239219110087948
1332480,0.002907711834051734
1332510,0.0028915626252057165
1332540,0.002875472791202531
1332570,0.0028594401149295424
1332600,0.002843461855751899
1332630,0.002827535086788703
1332660,0.0028116570359661757
1332690,0.0027958253193027653
1332720,0.0027800380287729453
1332750,0.0027642937034190462
1332780,0.002748591241099539
1332810,0.002732929801996414
1332840,0.0027173087331271656
1332870,0.0027017275232256413
1332900,0.0026861857880740377
1332930,0.0026706832906075993
1332960,0.0026552200288058186
1332990,0.00263979664014849
1333020,0.0026244130147774205
1333050,0.0026090651220806497
1333080,0.0025937491520176435
1333110,0.00257846305460746
1333140,0.0025632062708815313
1333170,0.002547979103922399
1333200,0.0025327825252242607
1333230,0.002517617918604369
1333260,0.0025024870339609324
1333290,0.002487391716815352
1333320,0.002472333574516411
1333350,0.002457313724136048
1333380,0.0024423329899283296
1333410,0.0024273957450064955
1333440,0.0024125128630307874
1333470,0.002397700270755904
1333500,0.002382975833443641
1333530,0.002368356743913722
1333560,0.002353858071758096
1333590,0.0023394922428892125
1333620,0.0023252690251608127
1333650,0.002311195717641237
1333680,0.002297277401479708
1333710,0.0022835172069439157
1333740,0.0022699165857524356
1333770,0.0022564755813861354
1333800,0.002243193086995062
1333830,0.0022300670687620534
1333860,0.0022170947660318167
1333890,0.002204272858982274
1333920,0.002191597615934526
1333950,0.0021790650194041415
1333980,0.002166670869403194
1334010,0.0021544108669413124
1334040,0.002142280681991984
1334070,0.0021302760080737946
1334100,0.002118392602833896
1334130,0.002106626313753986
1334160,0.002094973090222899
1334190,0.0020761044953371863
1334220,0.002079094830877922
1334250,0.002170302022141073
1334280,0.0023858903288659955
1334310,0.002718280899747883
1334340,0.0031206208561931335
1334370,0.0035427126829393634
1334400,0.0039487506482183896
1334430,0.004318305657483132
1334460,0.004642834104662579
1334490,0.004920896265439465
1334520,0.005155588881011218
1334550,0.0053533197709038065
1334580,0.00552049066817389
1334610,0.005662130115297701
1334640,0.005782112193298654
1334670,0.005883604027527464
1334700,0.005969187644694239
1334730,0.006041056370797075
1334760,0.006101073809349793
1334790,0.006150836395030319
1334820,0.0061917197266336075
1334850,0.00622492468471695
1334880,0.0062515473794716985
1334910,0.0062725632067943925
1334940,0.006288814605440343
1334970,0.006301036220138911
1335000,0.006309882916641706
1335030,0.006315936390059055
1335060,0.006319701348546681
1335090,0.006321608036001669
1335120,0.006322022027314506
1335150,0.006321253336893345
1335180,0.006319561533650211
1335210,0.0063171596589670035
1335240,0.00631421966449168
1335270,0.006310878812201851
1335300,0.0063072453248997065
1335330,0.006303402838471802
1335360,0.006299413887399988
1335390,0.006295322998278041
1335420,0.0062911603164283346
1335450,0.006286945837405011
1335480,0.006282692522076393
1335510,0.006278408259515533
1335540,0.006274097096152144
1335570,0.006269755983000367
1335600,0.006265376080372961
1335630,0.006260942566231972
1335660,0.006256435650852864
1335690,0.006251841824389634
1335720,0.0062471621549272174
1335750,0.006242410858647093
1335780,0.006237607053192891
1335810,0.006232767257701495
1335840,0.0062279026817198685
1335870,0.006223020141851016
