time,hvac_reaZonEas_TZon_y
1312050,291.8590720160093
1312080,291.8553217177006
1312110,291.85158329308666
1312140,291.84786475482014
1312170,291.84417291328384
1312200,291.84051353821735
1312230,291.8368914963844
1312260,291.833310869798
1312290,291.8297750579055
1312320,291.8262868663287
1312350,291.82284858426004
1312380,291.81946205217486
1312410,291.8161287212224
1312440,291.8128497054044
1312470,291.80962582747935
1312500,291.8064576593598
1312530,291.8033455576727
1312560,291.80028969506094
1312590,291.7972900877062
1312620,291.7943466195266
1312650,291.79145906341967
1312680,291.7886270998981
1312710,291.7858503334097
1312740,291.7831283066131
1312770,291.7804605128483
1312800,291.7778464070124
1312830,291.77528541502295
1312860,291.7727769420439
1312890,291.7703203796163
1312920,291.7679151118417
1312950,291.76556052070544
1312980,291.7632559906846
1313010,291.76100091269427
1313040,291.7587946874877
1313070,291.7566367285644
1313100,291.75452646465493
1313130,291.7524633418424
1313160,291.75044682537174
1313190,291.7484764012014
1313220,291.7465515773081
1313250,291.744671884824
1313280,291.7428368789947
1313310,291.7410461400268
1313340,291.7392992738191
1313370,291.7375959126128
1313400,291.7359357155837
1313430,291.7343183693876
1313460,291.73274358921856
1313490,291.731211117192
1313520,291.72972072686184
1313550,291.7282722191505
1313580,291.7268654258055
1313610,291.72550020953605
1313640,291.7241764642501
1313670,291.722894115846
1313700,291.7216531230402
1313730,291.7204534781968
1313760,291.7192952082477
1313790,291.7181783757132
1313820,291.71710307982977
1313850,291.71606945779416
1313880,291.7150776861375
1313910,291.7141279822393
1313940,291.7132206059899
1313970,291.7123558616199
1314000,291.7115340997151
1314030,291.71075578532503
1314060,291.7100214136967
1314090,291.7093313497701
1314120,291.7086857682418
1314150,291.7080846640166
1314180,291.7075279023135
1314210,291.7070152653158
1314240,291.70654648366
1314270,291.7061212582898
1314300,291.7057392764931
1314330,291.70540022401224
1314360,291.7051037945456
1314390,291.7048496972827
1314420,291.70463766281864
1314450,291.7044674477513
1314480,291.70433883824694
1314510,291.70425165278886
1314540,291.7042057443082
1314570,291.70420100182673
1314600,291.70423735174114
1314630,291.70431475882367
1314660,291.70443322701874
1314690,291.7045928000893
1314720,291.70479356214616
1314750,291.70503563811076
1314780,291.7053191941204
1314810,291.7056444379043
1314840,291.706011619141
1314870,291.70642102980884
1314900,291.7068730045297
1314930,291.7073679209099
1314960,291.707906199882
1314990,291.70848830603205
1315020,291.70911474791325
1315050,291.7097860783301
1315080,291.71050289458327
1315110,291.7112658386508
1315140,291.7120755972917
1315170,291.71293290203926
1315200,291.7138385290632
1315230,291.714793298855
1315260,291.71579807584504
1315290,291.7168537670745
1315320,291.71796132203576
1315350,291.7191217301525
1315380,291.7203360196121
1315410,291.721605254661
1315440,291.7229305325633
1315470,291.7243129797679
1315500,291.725753747324
1315530,291.7272540052717
1315560,291.72881493596583
1315590,291.73043772609844
1315620,291.7321235573259
1315650,291.73387359525685
1315680,291.7356889766751
1315710,291.7375707947459
1315740,291.73952008209346
1315770,291.7415377914933
1315800,291.7436247741392
1315830,291.7457956764408
1315860,291.7480314046242
1315890,291.6729663219931
1315920,291.5147530876619
1315950,291.3975605067308
1315980,291.3603756246267
1316010,291.3866911814871
1316040,291.4571060672808
1316070,291.5599980518368
1316100,291.68904127263255
1316130,291.8379233906028
1316160,292.00053809088877
1316190,292.1701765930971
1316220,292.3408053464086
1316250,292.5076676313325
1316280,292.6674062765475
1316310,292.81785062871296
1316340,292.9576400622252
1316370,293.08721827175
1316400,293.2138782383412
1316430,293.3104559830984
1316460,293.38359470479526
1316490,293.42745985055757
1316520,293.44005048546353
1316550,293.42620421184205
1316580,293.39245787855236
1316610,293.34457393420433
1316640,293.2865382021847
1316670,293.2206755247842
1316700,293.1484856330239
1316730,293.07125090169325
1316760,292.99021988305316
1316790,292.9065595366895
1316820,292.8213232417255
1316850,292.73534606153703
1316880,292.6493108349073
1316910,292.56369819705384
1316940,292.47882816061224
1316970,292.3948607299019
1317000,292.3118049246115
1317030,292.22962821126
1317060,292.14994644893966
1317090,292.07064697422294
1317120,291.9884264450375
1317150,291.90442614984954
1317180,291.82015602215193
1317210,291.73650332016183
1317240,291.65419197091455
1317270,291.57348330609034
1317300,291.4954864490134
1317330,291.42096802342934
1317360,291.3501838444779
1317390,291.28321137631616
1317420,291.21970212489924
1317450,291.1593598017309
1317480,291.1021537578596
1317510,291.04812481123764
1317540,290.9972948203194
1317570,290.94963574307315
1317600,290.9050593247625
1317630,290.86344049253796
1317660,290.8246184377363
1317690,290.7884185690891
1317720,290.7546658710972
1317750,290.7232330461079
1317780,290.69409536604286
1317810,290.73921682527174
1317840,290.8021918273928
1317870,290.86548489342243
1317900,290.93237009101847
1317930,291.004864418823
1317960,291.0840557291949
1317990,291.17035679412453
1318020,291.26373005555763
1318050,291.3639623343184
1318080,291.4708498549065
1318110,291.5846421329407
1318140,291.7058156884254
1318170,291.83011812430505
1318200,291.9521892860545
1318230,292.0671883736077
1318260,292.172115040041
1318290,292.2658065225677
1318320,292.3483290769161
1318350,292.42054875197175
1318380,292.4840422440837
1318410,292.5450754774808
1318440,292.60480504137905
1318470,292.6624312126884
1318500,292.7175105724935
1318530,292.76982889949863
1318560,292.8193103578433
1318590,292.86595870083556
1318620,292.9098207426336
1318650,292.9509636546178
1318680,292.9894626059178
1318710,293.02539353761296
1318740,293.0588292648867
1318770,293.08983703488366
1318800,293.1184785081646
1318830,293.14480751254536
1318860,293.1688874127672
1318890,293.1907691553054
1318920,293.2105096400432
1318950,293.22816697883354
1318980,293.2438074090595
1319010,293.25750086133695
1319040,293.269321370706
1319070,293.27934721562576
1319100,293.287661630961
1319130,293.2943531722465
1319160,293.29951500377274
1319190,293.3032446309689
1319220,293.3056422845126
1319250,293.3068143566766
1319280,293.3068621865222
1319310,293.3058910897688
1319340,293.3040027767722
1319370,293.30129903739123
1319400,293.2978802642784
1319430,293.293845922758
1319460,293.2892944014241
1319490,293.28432132388565
1319520,293.2790187163881
1319550,293.27347341890516
1319580,293.2677737371373
1319610,293.26200825827107
1319640,293.2562542131262
1319670,293.2505721257503
1319700,293.2450067296783
1319730,293.23959027017986
1319760,293.23434577116734
1319790,293.22928953414834
1319820,293.22443290856563
1319850,293.2197835444717
1319880,293.2153462944884
1319910,293.2111238657407
1319940,293.2071172841768
1319970,293.20332621736856
1320000,293.19974919404723
1320030,293.196383752182
1320060,293.19322654617565
1320090,293.1902734131259
1320120,293.1875194223192
1320150,293.18495889825067
1320180,293.18258597809825
1320210,293.1803937224112
1320240,293.17837450320417
1320270,293.1765194668217
1320300,293.1748172957698
1320330,293.1732561930518
1320360,293.17182510243794
1320390,293.17051415430717
1320420,293.1693146472087
1320450,293.1682188939865
1320480,293.1672201531378
1320510,293.1663126298595
1320540,293.16549115074093
1320570,293.1647509108239
1320600,293.1640872941685
1320630,293.16349524156306
1320660,293.1629697246953
1320690,293.1625060133991
1320720,293.16209980666025
1320750,293.1617470761149
1320780,293.16144391570015
1320810,293.16118486881686
1320840,293.16096446975706
1320870,293.16077804078566
1320900,293.1606220677579
1320930,293.1604937098751
1320960,293.16039033297034
1320990,293.1603093291915
1321020,293.1602481263774
1321050,293.16020425104944
1321080,293.16017537794033
1321110,293.1601593546986
1321140,293.1601542105923
1321170,293.1601581581204
1321200,293.16016959172657
1321230,293.16018707483016
1321260,293.16020934232273
1321290,293.160233710235
1321320,293.16025572466975
1321350,293.1602718711898
1321380,293.160280855259
1321410,293.16028305872396
1321440,293.160279494779
1321470,293.1602711388483
1321500,293.1602587357031
1321530,293.1602428598193
1321560,293.160224028505
1321590,293.1602027798504
1321620,293.16017970252943
1321650,293.1601554281987
1321680,293.16013059448215
1321710,293.1601057852691
1321740,293.1600815033306
1321770,293.16005818177945
1321800,293.1600362092379
1321830,293.16001594945345
1321860,293.1599977512132
1321890,293.1599819520863
1321920,293.15996887997994
1321950,293.1599588545336
1321980,293.15995218880806
1322010,293.1599491911028
1322040,293.15995016667944
1322070,293.15995541928004
1322100,293.1599652524175
1322130,293.15997997045633
1322160,293.1599998795027
1322190,293.1600252881224
1322220,293.16005650790015
1322250,293.1600938538533
1322280,293.16013764471563
1322310,293.1601882031053
1322340,293.16024585559506
1322370,293.1603109348228
1322400,293.16038383183843
1322430,293.1604650414205
1322460,293.1605551324458
1322490,293.160654645451
1322520,293.1607639633393
1322550,293.1608831982141
1322580,293.16101211561977
1322610,293.1611501020382
1322640,293.16129617690683
1322670,293.16144905123093
1322700,293.16160723490833
1322730,293.16176916779597
1322760,293.1619334087418
1322790,293.16210134788923
1322820,293.16231639769234
1322850,293.16279591724276
1322880,293.1640128005634
1322910,293.1665350094514
1322940,293.1706628339351
1322970,293.17612810853853
1323000,293.1821876677711
1323030,293.18799759379283
1323060,293.1929026088662
1323090,293.1965274612639
1323120,293.1987475486615
1323150,293.1996143989202
1323180,293.19929273488464
1323210,293.19797843773904
1323240,293.1958834683302
1323270,293.1932126467802
1323300,293.19014795579903
1323330,293.18684477674265
1323360,293.1834310991198
1323390,293.1800123854019
1323420,293.1766722599054
1323450,293.17347546131015
1323480,293.1704702306902
1323510,293.1676912425639
1323540,293.1651616537518
1323570,293.16289402898957
1323600,293.1608922834032
1323630,293.1591540375176
1323660,293.15767248372674
1323690,293.1564376064582
1323720,293.15543703051395
1323750,293.1546567299204
1323780,293.15408165436975
1323810,293.15369624687247
1323840,293.15348483728883
1323870,293.15343192801663
1323900,293.15352239969553
1323930,293.1537416588791
1323960,293.1540757409357
1323990,293.1545113770713
1324020,293.1550360333336
1324050,293.15563792893255
1324080,293.15630604001456
1324110,293.15703009345856
1324140,293.15780055390314
1324170,293.15860860625196
1324200,293.15944614046975
1324230,293.1603057157577
1324260,293.1611799811987
1324290,293.1620617068145
1324320,293.16301801001106
1324350,293.16432372209886
1324380,293.1664652175665
1324410,293.1699327792367
1324440,293.1749129061863
1324470,293.18111503697486
1324500,293.1878114443204
1324530,293.19420474847425
1324560,293.19918908767573
1324590,293.2023312923538
1324620,293.2037500728352
1324650,293.2038635831296
1324680,293.2030863510266
1324710,293.2016069845297
1324740,293.1995574528246
1324770,293.1970922694111
1324800,293.1943528218648
1324830,293.1917073633544
1324860,293.189411413787
1324890,293.18747290543575
1324920,293.18587968229804
1324950,293.1846132487017
1324980,293.18365516572914
1325010,293.18298517188816
1325040,293.18258165132073
1325070,293.1824222480392
1325100,293.1824843465498
1325130,293.1827454357184
1325160,293.1831834544448
1325190,293.18377700144816
1325220,293.18450564495123
1325250,293.185349946859
1325280,293.1862917323381
1325310,293.18731400988975
1325340,293.18840115144445
1325370,293.18953877921336
1325400,293.19071385798264
1325430,293.191914581195
1325460,293.1931303905908
1325490,293.1943518777976
1325520,293.19557075409307
1325550,293.19677976516175
1325580,293.19797263773904
1325610,293.19914399978904
1325640,293.20028932214177
1325670,293.20140484120856
1325700,293.2024875029911
1325730,293.2035348890365
1325760,293.20454516660305
1325790,293.2055170591001
1325820,293.20645000400015
1325850,293.20734397976383
1325880,293.2081992504637
1325910,293.20901629876687
1325940,293.20979580724315
1325970,293.21053860569253
1326000,293.2112456573132
1326030,293.2119180141319
1326060,293.2125568115954
1326090,293.2131632316072
1326120,293.2137385046865
1326150,293.21428387718305
1326180,293.214800618148
1326210,293.21528998974514
1326240,293.2157532588161
1326270,293.2161916697553
1326300,293.2166064594089
1326330,293.21699883155253
1326360,293.2173699741949
1326390,293.21772103505685
1326420,293.2180531406331
1326450,293.21836737188727
1326480,293.21866480418
1326510,293.21894646666806
1326540,293.2192133283097
1326570,293.21946629068947
1326600,293.2197062728283
1326630,293.2199342057362
1326660,293.22015089065866
1326690,293.22035716133735
1326720,293.220553580239
1326750,293.2207415245574
1326780,293.22092170990237
1326810,293.2210946332462
1326840,293.2212612904152
1326870,293.2214222650915
1326900,293.2215781601302
1326930,293.2217295646998
1326960,293.22187704052595
1326990,293.22202111659846
1327020,293.2221622860966
1327050,293.22230100398826
1327080,293.22243768521594
1327110,293.2225727036631
1327140,293.22270639200434
1327170,293.2228390423916
1327200,293.22297088098566
1327230,293.22310208679886
1327260,293.22323284527124
1327290,293.2233633046259
1327320,293.223493573958
1327350,293.2236237275651
1327380,293.2237538114398
1327410,293.2238838504478
1327440,293.22401385478145
1327470,293.2241438256511
1327500,293.22427376130474
1327530,293.22440365679665
1327560,293.22453350531833
1327590,293.22466329775636
1327620,293.22479302212815
1327650,293.224922662874
1327680,293.2250522001732
1327710,293.22518160934
1327740,293.2253108603119
1327770,293.22543976512185
1327800,293.2255687803465
1327830,293.22568713343986
1327860,293.2257727907459
1327890,293.22582084421816
1327920,293.225852175986
1327950,293.22586883657146
1327980,293.2258302869493
1328010,293.2257148449269
1328040,293.2255235263466
1328070,293.22527211138953
1328100,293.2249834369249
1328130,293.22468188890053
1328160,293.2243891845536
1328190,293.22412254716795
1328220,293.2238940331559
1328250,293.223710891626
1328280,293.2235762936277
1328310,293.22349022339546
1328340,293.2234498896144
1328370,293.22345144766916
1328400,293.2234898031886
1328430,293.22330889339906
1328460,293.22273775963134
1328490,293.2218425912479
1328520,293.2206931506702
1328550,293.2193492919112
1328580,293.21786253589534
1328610,293.21627603587547
1328640,293.2146282606142
1328670,293.2129485788248
1328700,293.2112617409616
1328730,293.2095889215656
1328760,293.2079464904382
1328790,293.2063467104869
1328820,293.20480173435186
1328850,293.2033204550687
1328880,293.2019089556014
1328910,293.20057145000135
1328940,293.1993104806124
1328970,293.19812723986206
1329000,293.19702182280656
1329030,293.1959932448495
1329060,293.19504004603795
1329090,293.1941599336704
1329120,293.1933503021721
1329150,293.19260823593794
1329180,293.1919305361736
1329210,293.19131381446414
1329240,293.1907545727485
1329270,293.1902492646421
1329300,293.1897943426419
1329330,293.1893862957817
1329360,293.1890216803312
1329390,293.1886971447789
1329420,293.18840944979615
1329450,293.1881554837516
1329480,293.1879322743109
1329510,293.1877369966554
1329540,293.18756697879127
1329570,293.1874197043954
1329600,293.1872928137799
1329630,293.18718410296367
1329660,293.1870915215511
1329690,293.1870131689921
1329720,293.18694728931536
1329750,293.18689226517887
1329780,293.1868466116389
1329810,293.1868089697042
1329840,293.1867780996598
1329870,293.1867528742004
1329900,293.1867322714696
1329930,293.1867153681128
1329960,293.186701332432
1329990,293.1866894177019
1330020,293.1866789556861
1330050,293.1866693503779
1330080,293.1866600719904
1330110,293.1866506512101
1330140,293.1866406737299
1330170,293.1866297750682
1330200,293.1866176356751
1330230,293.1866039118151
1330260,293.18658811108855
1330290,293.1865695071675
1330320,293.18654719940287
1330350,293.18652310994423
1330380,293.18651740719656
1330410,293.1865558684291
1330440,293.1866408751816
1330470,293.18675460264194
1330500,293.18687387745183
1330530,293.1869786596886
1330560,293.187054600689
1330590,293.18709265084846
1330620,293.18708791894585
1330650,293.1870382288626
1330680,293.1869431560064
1330710,293.18680317592276
1330740,293.1866193353254
1330770,293.1863944756805
1330800,293.18613258553546
1330830,293.1858375747754
1330860,293.1855133743142
1330890,293.1851639326391
1330920,293.1847930230168
1330950,293.18440410933846
1330980,293.18400032427076
1331010,293.18358436628824
1331040,293.1831585003805
1331070,293.1827245925118
1331100,293.1822841470859
1331130,293.181838346536
1331160,293.18138808048536
1331190,293.18093406036763
1331220,293.18047678291225
1331250,293.1800166513508
1331280,293.1795539856598
1331310,293.1790890368459
1331340,293.17862201533814
1331370,293.17815311292605
1331400,293.17768251731866
1331430,293.17721042109986
1331460,293.1767370268982
1331490,293.17626255001915
1331520,293.1757872194672
1331550,293.1753112788484
1331580,293.17483498664996
1331610,293.1743586151974
1331640,293.1738824484499
1331670,293.1734067792794
1331700,293.172931906787
1331730,293.172458133924
1331760,293.17198576546997
1331790,293.17151510632937
1331820,293.1710464600937
1331850,293.17058012782934
1331880,293.1701164070734
1331910,293.16965559102186
1331940,293.16919796786976
1331970,293.16874382024025
1332000,293.168293424653
1332030,293.1678470603181
1332060,293.1674050253165
1332090,293.16696765846194
1332120,293.1665353663972
1332150,293.1661086412011
1332180,293.1656880595638
1332210,293.1652742601273
1332240,293.1648666954944
1332270,293.164457141355
1332300,293.16402824030286
1332330,293.1635625500164
1332360,293.16305395778363
1332390,293.16250831225
1332420,293.1619377316302
1332450,293.1613548653036
1332480,293.16077035009596
1332510,293.16019242647127
1332540,293.1596274255388
1332570,293.159080316917
1332600,293.15855506424435
1332630,293.1580548141654
1332660,293.15758200279924
1332690,293.15713843562685
1332720,293.156725362261
1332750,293.15634354935816
1332780,293.1559933496841
1332810,293.1556747655275
1332840,293.1553875058356
1332870,293.1551310372088
1332900,293.15490462919115
1332930,293.1547073943538
1332960,293.1545383236379
1332990,293.15439631737786
1333020,293.1542802124171
1333050,293.15418880564556
1333080,293.15412087418
1333110,293.1540751927176
1333140,293.1540502665021
1333170,293.15404119861995
1333200,293.1540379126248
1333230,293.1540279001491
1333260,293.1540022396445
1333290,293.15395949907116
1333320,293.153904248516
1333350,293.15384344490235
1333380,293.1537837616759
1333410,293.15373054679185
1333440,293.15368781387076
1333470,293.1536585670517
1333500,293.15364509403895
1333530,293.153649143191
1333560,293.1536720177567
1333590,293.15371463333565
1333620,293.15377756477494
1333650,293.1538610911483
1333680,293.1539652393717
1333710,293.15408982511053
1333740,293.1542344900121
1333770,293.1543987349616
1333800,293.15458194947104
1333830,293.15478368490807
1333860,293.1550036549048
1333890,293.1552415328208
1333920,293.1554967859554
1333950,293.15576862450985
1333980,293.15605603395227
1334010,293.15635783660565
1334040,293.15667274963766
1334070,293.15699943012055
1334100,293.157336509659
1334130,293.15768262451604
1334160,293.15803645240476
1334190,293.15848963978306
1334220,293.1589505433983
1334250,293.15905871213664
1334280,293.15804551019374
1334310,293.1550910619632
1334340,293.14980088628965
1334370,293.142315470231
1334400,293.1331300487011
1334430,293.12289723880195
1334460,293.1122545255288
1334490,293.101741170561
1334520,293.091777842105
1334550,293.08265623792516
1334580,293.0745711185129
1334610,293.06764424995663
1334640,293.06192975378707
1334670,293.0574377815378
1334700,293.0541421097735
1334730,293.0519910779054
1334760,293.0509125384013
1334790,293.0508219489112
1334820,293.05162630417004
1334850,293.05322786842896
1334880,293.0555279012981
1334910,293.05842948794196
1334940,293.0618392687226
1334970,293.0656687010185
1335000,293.0698349556428
1335030,293.07426142749756
1335060,293.07887791745486
1335090,293.0836206619982
1335120,293.0884322979872
1335150,293.09326175416663
1335180,293.0980640490038
1335210,293.1028000068359
1335240,293.10743592288674
1335270,293.1119432046955
1335300,293.11629800559604
1335330,293.12048085731567
1335360,293.1244763056068
1335390,293.1282725503337
1335420,293.13186109834464
1335450,293.1352364242978
1335480,293.13839564703073
1335510,293.1413382233089
1335540,293.1440656586991
1335570,293.14658123526806
1335600,293.14888975605936
1335630,293.150997210787
1335660,293.1529100863871
1335690,293.15463540676024
1335720,293.1561811355272
1335750,293.15755628072657
1335780,293.1587706547028
1335810,293.1598346515851
1335840,293.16075966219813
1335870,293.1615587013999
1335900,293.16224633491316
1335930,293.16283763305194
1335960,293.1633467144909
1335990,293.1637855340389
1336020,293.16416312006737
1336050,293.16448540954843
1336080,293.16475615261015
1336110,293.1649783654915
1336140,293.16515537761063
1336170,293.1652910033014
1336200,293.1653891931578
1336230,293.16545367852433
1336260,293.16548785121796
1336290,293.1654948295811
1336320,293.1654775613807
1336350,293.16543886762935
1336380,293.16538142481306
1336410,293.16530773077454
1336440,293.16522008734324
1336470,293.16512060216013
1336500,293.1650111976586
1336530,293.16489361836227
1336560,293.1647694357174
1336590,293.1646400530995
1336620,293.164506712795
1336650,293.16437050476
1336680,293.16423237436067
1336710,293.1640930978818
1336740,293.16395335084593
1336770,293.1638137014
1336800,293.16367460010997
1336830,293.1635363834707
1336860,293.16339929126644
1336890,293.16326348894466
1336920,293.1631290899792
1336950,293.162996169993
1336980,293.1628647713849
1337010,293.1627349034104
1337040,293.1626065438276
1337070,293.16247964406165
1337100,293.1623541350062
1337130,293.1622299309742
1337160,293.16210693120905
1337190,293.1619850211714
1337220,293.16186407431303
1337250,293.161743954441
1337280,293.16162451780986
1337310,293.1615057750121
1337340,293.1613892320748
1337370,293.1612793078656
1337400,293.16118254817326
1337430,293.16110421730065
1337460,293.1610449332547
1337490,293.161000684753
1337520,293.1609657208486
1337550,293.16093523749447
1337580,293.16090614887514
1337610,293.16087645021247
1337640,293.1608444620571
1337670,293.1608085897362
1337700,293.1607674484134
1337730,293.1607200021143
1337760,293.1606655671131
1337790,293.1606037309093
1337820,293.16053427530215
1337850,293.160457137086
1337880,293.16037239205275
1337910,293.16028024065747
1337940,293.1601809882589
1337970,293.16007502346696
1338000,293.1599628239394
1338030,293.15984493752416
1338060,293.1597219206072
1338090,293.15959436148825
1338120,293.1594628787126
1338150,293.15932811432634
1338180,293.1591907189163
1338210,293.15905133447103
1338240,293.15891057880657
1338270,293.1587690383428
1338300,293.1586272681646
1338330,293.15848579409396
1338360,293.158346601469
1338390,293.1582150068729
1338420,293.15809753693867
1338450,293.1579943772358
1338480,293.1579016883434
1338510,293.15781750631066
1338540,293.15773961119896
1338570,293.15766617517477
1338600,293.1575959504867
1338630,293.15752780216746
1338660,293.1574608748081
1338690,293.15739447658757
1338720,293.15732810066584
1338750,293.15726140377006
1338780,293.15719417530636
1338810,293.1571263138937
1338840,293.15705780967403
1338870,293.15698872850726
1338900,293.15691919800383
1338930,293.156849394847
1338960,293.15677953375524
1338990,293.15670985694214
1339020,293.1566406238835
1339050,293.15657210085965
1339080,293.1565045511041
1339110,293.15643822596144
1339140,293.1563733578891
1339170,293.15631011688777
1339200,293.15624857022834
1339230,293.1494374719706
1339260,293.143668690044
1339290,293.13886185000183
1339320,293.1349377129072
1339350,293.13181566202485
1339380,293.12941782025507
1339410,293.12767124406815
1339440,293.1265063526216
1339470,293.12585604575656
1339500,293.12565563790145
1339530,293.1258434944099
1339560,293.1263617025054
1339590,293.12715638114
1339620,293.12817812489317
1339650,293.12938207425583
1339680,293.13072788833006
1339710,293.13217959714757
1339740,293.1337054728623
1339770,293.13527774372824
1339800,293.13687235893
1339830,293.1384684945998
1339860,293.1400485799105
1339890,293.14159780763345
1339920,293.1431038394983
1339950,293.14455668317487
1339980,293.1459480711371
1340010,293.1472717948448
1340040,293.14852321222946
1340070,293.1496990485795
1340100,293.15079733189197
1340130,293.1518170410891
1340160,293.15275804966734
1340190,293.15362112991215
1340220,293.1544079203735
1340250,293.1551207362443
1340280,293.15576245864685
1340310,293.1563363939265
1340340,293.15684620740734
1340370,293.1572957641629
1340400,293.1576891331995
1340430,293.15803042839457
1340460,293.15832378544343
1340490,293.1585733181879
1340520,293.15878306811646
1340550,293.1589569625542
1340580,293.15910235641667
1340610,293.1592301933655
1340640,293.15934907045846
1340670,293.1594626531425
1340700,293.1595710068851
1340730,293.15967286496914
1340760,293.15976707946305
1340790,293.15985307279817
1340820,293.15993076204376
1340850,293.16000036334486
1340880,293.1600622483367
1340910,293.1601168718694
1340940,293.1601647417881
1340970,293.1602064046484
1341000,293.1602424350572
1341030,293.1602734031604
1341060,293.16029985791744
1341090,293.1603223141006
1341120,293.16034122993426
1341150,293.16035700699604
1341180,293.16036999468236
1341210,293.160380498342
1341240,293.1603887860623
1341270,293.1603950943866
1341300,293.1603996318262
1341330,293.1604025809181
1341360,293.1604040996097
1341390,293.16040432247524
1341420,293.1604033621076
1341450,293.16040131129205
1341480,293.16039824541946
1341510,293.16039422472767
1341540,293.16038929602803
1341570,293.16038349381864
1341600,293.1603768409241
1341630,293.16036934900933
1341660,293.1603610192532
1341690,293.16035184324716
1341720,293.1603418042152
1341750,293.1603308783826
1341780,293.1603190363602
1341810,293.16030624444676
1341840,293.16029246579654
1341870,293.1602776614392
1341900,293.16026179116085
1341930,293.160244814268
1341960,293.1602266902569
1341990,293.16020737940494
1342020,293.1601868432935
1342050,293.1601650452619
1342080,293.16014195079106
1342110,293.1601175278142
1342140,293.1600917469557
1342170,293.1600645816986
1342200,293.16003600848103
1342230,293.16000600671947
1342260,293.159220775809
1342290,293.1582544077341
1342320,293.1577618247542
1342350,293.1574990092922
1342380,293.1572942040549
1342410,293.1571027479906
1342440,293.156936797883
1342470,293.1568186190014
1342500,293.1567627444448
1342530,293.1567731216096
1342560,293.1568439032952
1342590,293.1569647865007
1342620,293.1571226469931
1342650,293.15730530146317
1342680,293.15750281304963
1342710,293.15770556275186
1342740,293.15790695886795
1342770,293.158101687585
1342800,293.15828548307303
1342830,293.1719966617809
1342860,293.18366314440954
1342890,293.19341361856164
1342920,293.20138969679306
1342950,293.20774442751576
1342980,293.2126370500224
1343010,293.2162272611987
1343040,293.21867124448875
1343070,293.220117819691
1343100,293.2207060543
1343130,293.22056388567313
1343160,293.21980697623565
1343190,293.218540361163
1343220,293.21685694070624
1343250,293.21483916209775
1343280,293.2125589655853
1343310,293.21007973602934
1343340,293.2074569991576
1343370,293.2047384809026
1343400,293.201964451465
1343430,293.1991704121034
1343460,293.1963866950204
1343490,293.1936393068385
1343520,293.1909499263747
1343550,293.1883363942561
1343580,293.1858131775096
1343610,293.183391597939
1343640,293.18108118768254
1343670,293.1788880748039
1343700,293.1768169139308
1343730,293.1748707296206
1343760,293.1730509259937
1343790,293.1713575047828
1343820,293.16978928817656
1343850,293.16834410676023
1343880,293.1670189555928
1343910,293.1658101299177
1343940,293.1647133470674
1343970,293.16372385741437
1344000,293.1628365451135
1344030,293.16204601913796
1344060,293.1613466951211
1344090,293.16073286865446
1344120,293.1601987806333
1344150,293.15973867519494
1344180,293.15934685069305
1344210,293.1590177041333
1344240,293.15874576948346
1344270,293.1585257501779
1344300,293.1583525463296
1344330,293.15822127700653
1344360,293.15812729778764
1344390,293.1580662142419
1344420,293.1580338957697
1344450,293.1580264763177
1344480,293.1580403588149
1344510,293.1580722175333
1344540,293.1581189985414
1344570,293.1581779139592
1344600,293.1582464330246
1344630,293.15832227267674
1344660,293.1584033909563
1344690,293.1584879783941
1344720,293.1585744469734
1344750,293.15865734113584
1344780,293.158728508512
1344810,293.1587825514119
1344840,293.1588180624811
1344870,293.15883711199155
1344900,293.1588427170176
1344930,293.15883767564054
1344960,293.1588242399931
1344990,293.1588041940684
1345020,293.1587790083044
1345050,293.15874994466714
1345080,293.1587181049954
1345110,293.15868444911155
1345140,293.1586498036307
1345170,293.158614870309
1345200,293.15858023557627
1345230,293.1585463806173
1345260,293.15851369133287
1345290,293.1584824678091
1345320,293.1584529332384
1345350,293.15842524237826
1345380,293.1583994895886
1345410,293.1583757163955
1345440,293.1583539185003
1345470,293.1583340522223
1345500,293.1583160404457
1345530,293.158299778157
1345560,293.1582851376728
1345590,293.15827197355577
1345620,293.15826012708055
1345650,293.1582494301949
1345680,293.1582397089451
1345710,293.1582307864683
1345740,293.15822248567366
1345770,293.15821463168777
1345800,293.1582070540656
1345830,293.15819958869156
1345860,293.158192079272
1345890,293.1581843783589
1345920,293.1581763479197
1345950,293.1581678595478
1345980,293.1581587944426
1346010,293.15814904327715
1346040,293.1581385060203
1346070,293.15812709172565
1346100,293.15811471825964
1346130,293.15810131192285
1346160,293.1580868069181
1346190,293.15807114462075
1346220,293.15805427261057
1346250,293.15803614341644
1346280,293.15801671292587
1346310,293.1579941169409
1346340,293.1579624050996
1346370,293.1579198115464
1346400,293.15786801725295
1346430,293.15780877830434
1346460,293.157743500197
1346490,293.1576734430894
1346520,293.157599646508
1346550,293.15752286244435
1346580,293.15744390845896
1346610,293.15736334672033
1346640,293.1572816390323
1346670,293.15719915345693
1346700,293.1571161006093
1346730,293.15703263373746
1346760,293.15694886108076
1346790,293.15686484353904
1346820,293.1567805729144
1346850,293.15669599043383
1346880,293.1566110038596
1346910,293.1565255200446
1346940,293.1564394567992
1346970,293.1563527666991
1347000,293.15626544567465
1347030,293.1561775245434
1347060,293.1560890741716
1347090,293.15600020658235
1347120,293.15591106840253
1347150,293.1558218403668
