time,hvac_oveZonActWes_yReaHea_u
1264110,0.06925954766188959
1264140,0.06862770690956534
1264170,0.06799528418387597
1264200,0.06736290838667407
1264230,0.06673085452535336
1264260,0.06609926013963581
1264290,0.06546821910291246
1264320,0.0648378045791861
1264350,0.06420807566044398
1264380,0.0635790804162875
1264410,0.06295085824863489
1264440,0.06232344211315178
1264470,0.06169686065561575
1264500,0.061071140228020404
1264530,0.06044605122255455
1264560,0.0598202182821486
1264590,0.059191054132853714
1264620,0.05855535423687592
1264650,0.05791027744617928
1264680,0.057254136907089574
1264710,0.05658613862882814
1264740,0.055905993592092716
1264770,0.055213737582023456
1264800,0.05450961717281589
1264830,0.05379403426102388
1264860,0.053067512841242774
1264890,0.052330675976282964
1264920,0.05158422765275374
1264950,0.05082893733728116
1264980,0.050065626353920735
1265010,0.04929515572185344
1265040,0.04851841529288585
1265070,0.047736314103797965
1265100,0.046949771883850064
1265130,0.04615971166220627
1265160,0.045367053415709624
1265190,0.04457270869056466
1265220,0.04377757612542429
1265250,0.042982537799230426
1265280,0.04218845632622434
1265310,0.041396174479113146
1265340,0.040606506881270474
1265370,0.03982024739983674
1265400,0.03903816429326286
1265430,0.0382609995019178
1265460,0.03748946717984355
1265490,0.03672425272735908
1265520,0.035966012373402606
1265550,0.0352153731162322
1265580,0.034472932931027
1265610,0.033739261179724506
1265640,0.03301489917888861
1265670,0.032300360892515985
1265700,0.03159613372338159
1265730,0.030902679380527997
1265760,0.030220434803603147
1265790,0.029549813127110226
1265820,0.02889120466990107
1265850,0.02824497793711056
1265880,0.027611480623586593
1265910,0.026991042317747536
1265940,0.026383970980459647
1265970,0.02579062898026796
1266000,0.02521228789008514
1266030,0.02465157662824919
1266060,0.02411214542798882
1266090,0.023597663407777386
1266120,0.02311034849227974
1266150,0.022652243037989846
1266180,0.022223938856760838
1266210,0.021825669336085606
1266240,0.021457465520596925
1266270,0.021119233359146304
1266300,0.020810707621768308
1266330,0.020531557342209995
1266360,0.020281375418242806
1266390,0.02005968145725118
1266420,0.01986593689315466
1266450,0.019699559444879722
1266480,0.019559935555549957
1266510,0.019446431390124665
1266540,0.01935840335909129
1266570,0.019295209456021638
1266600,0.0192562245284885
1266630,0.019240877729994953
1266660,0.019248390290483634
1266690,0.019277713936526237
1266720,0.019327780889427576
1266750,0.019397592321465266
1266780,0.019486218766781166
1266810,0.01959277298578987
1266840,0.01971640246417748
1266870,0.019856291405106977
1266900,0.020011663254969995
1266930,0.02018178186961117
1266960,0.02036595160015459
1266990,0.020563516770882265
1267020,0.020773860801239778
1267050,0.020996405065731968
1267080,0.02123060752788555
1267110,0.021475961175470383
1267140,0.021731992287918684
1267170,0.02199825856966178
1267200,0.022274347182407683
1267230,0.022559874010196906
1267260,0.022854484451036414
1267290,0.023157857067822817
1267320,0.023469711547107714
1267350,0.023789818498894683
1267380,0.024118006384669922
1267410,0.024454160105820973
1267440,0.024798205448807415
1267470,0.025150069554319504
1267500,0.02550964556829667
1267530,0.025876789237345425
1267560,0.02625134058718973
1267590,0.026633160598241244
1267620,0.027022169741561783
1267650,0.027418380090804377
1267680,0.02782191704767446
1267710,0.02823302917129775
1267740,0.028652085698167285
1267770,0.029079561897876444
1267800,0.02951601290135647
1267830,0.029962037123791693
1267860,0.030418674184197077
1267890,0.03088903011565256
1267920,0.03137734153886475
1267950,0.03188693547302364
1267980,0.032419557193631265
1268010,0.0329757683690248
1268040,0.03355552086009413
1268070,0.034158521715454984
1268100,0.03478437338434753
1268130,0.03543259698836
1268160,0.03610262444114154
1268190,0.036793795198235536
1268220,0.03750536287889732
1268250,0.03823650725263916
1268280,0.0389863472698865
1268310,0.039753953127110817
1268340,0.04053835691113405
1268370,0.04133856194050561
1268400,0.04215355099382154
1268430,0.04298229355572736
1268460,0.0438237521672602
1268490,0.044676887953883505
1268520,0.04554066540476948
1268550,0.04641405647588533
1268580,0.04729604408458089
1268610,0.048185625055676785
1268640,0.04908181257338873
1268670,0.04998363818910037
1268700,0.05089015343306104
1268730,0.0518004310756791
1268760,0.05271356608066118
1268790,0.05362867628885404
1268820,0.05454490286786752
1268850,0.055461410559440656
1268880,0.05637738775339044
1268910,0.057292046414515546
1268940,0.058204621886521805
1268970,0.05911437259512037
1269000,0.060020579670959175
1269030,0.060922549965584404
1269060,0.06181962390102049
1269090,0.06271118302790124
1269120,0.06359665423448665
1269150,0.06447551121676179
1269180,0.06534727438209986
1269210,0.06621151011135103
1269240,0.06706782973613869
1269270,0.06791588842040286
1269300,0.06875538396529263
1269330,0.06958605598394749
1269360,0.07040767993536881
1269390,0.0712200471711113
1269420,0.07202295498257968
1269450,0.07281621959372958
1269480,0.07359970541566606
1269510,0.0743733571212284
1269540,0.07513722435853579
1269570,0.07589147451432567
1269600,0.07663639302519214
1269630,0.07737237279605698
1269660,0.07809989493318766
1269690,0.07881950290629901
1269720,0.07953177192110679
1269750,0.08023727500153544
1269780,0.08093654945122199
1269810,0.08163008268413868
1269840,0.08231831455914745
1269870,0.08300164434368026
1269900,0.08368043514086299
1269930,0.08435501499000707
1269960,0.08502567636162701
1269990,0.08569267553170593
1270020,0.08635623245577383
1270050,0.08701653120286922
1270080,0.08767372082246362
1270110,0.08832791651892122
1270140,0.08897920105109754
1270170,0.08962762630431825
1270200,0.09027321499348781
1270230,0.09091596246220707
1270260,0.09155583854989459
1270290,0.09219278950585374
1270320,0.09282673993221847
1270350,0.09345759473778209
1270380,0.09408524108397737
1270410,0.0947095503054136
1270440,0.09533037978984318
1270470,0.09594757480570422
1270500,0.09656097026747341
1270530,0.09717039243136344
1270560,0.09777566051502803
1270590,0.09837658823645778
1270620,0.09897298526832224
1270650,0.09956465860520246
1270680,0.1001514138418942
1270710,0.10073305636214806
1270740,0.10130939243774674
1270770,0.10188023023852508
1270800,0.10244538075474105
1270830,0.10301938597036674
1270860,0.10361711934912608
1270890,0.10424200308661671
1270920,0.10489546656561781
1270950,0.10557884374108863
1270980,0.10629311781147076
1271010,0.10703894902434945
1271040,0.10781642971102892
1271070,0.10862545234241469
1271100,0.10946565664809926
1271130,0.11033642990526206
1271160,0.11123694068050606
1271190,0.11216617258649035
1271220,0.11312295248907821
1271250,0.11410597505367119
1271280,0.11511382606650591
1271310,0.1161450055723867
1271340,0.11719795075511388
1271370,0.11827105803133771
1271400,0.1193627037942874
1271430,0.12047126253006313
1271460,0.12159512085484511
1271490,0.1227326885106043
1271520,0.12388240712246083
1271550,0.12504275815183366
1271580,0.12621227011541378
1271610,0.12738952476433438
1271640,0.1285731620323469
1271670,0.129761883798282
1271700,0.1309544566002528
1271730,0.13214971342407653
1271760,0.1333465546347376
1271790,0.13454394803884748
1271820,0.13574092787668773
1271850,0.13693659168049765
1271880,0.1381300945986273
1271910,0.13932068828252822
1271940,0.14050770724882872
1271970,0.14169055288195612
1272000,0.14286868581777587
1272030,0.1440416226938606
1272060,0.1452089338226822
1272090,0.14637024046459995
1272120,0.14752521150881084
1272150,0.14867355989776224
1272180,0.14981504025573822
1272210,0.15094944740706379
1272240,0.15207661453107257
1272270,0.15319641022978117
1272300,0.1543087363405551
1272330,0.15541352556633298
1272360,0.15651073914375618
1272390,0.15760036459070353
1272420,0.15868241349062595
1272450,0.15975691927371155
1272480,0.16082393499499137
1272510,0.16188353114632947
1272540,0.16293579355160226
1272570,0.16398082138264194
1272600,0.1650187253118228
1272630,0.16604962628329725
1272660,0.16707365502405258
1272690,0.16809095162198434
1272720,0.16910166478210464
1272750,0.17010595076686258
1272780,0.17110397220387072
1272810,0.17209589690524157
1272840,0.17308189675901883
1272870,0.17406214670196238
1272900,0.17503682376615612
1272930,0.1760061061922047
1272960,0.1769701726056096
1272990,0.17792920125521833
1273020,0.1788833693133519
1273050,0.179832852236775
1273080,0.18077782318749372
1273110,0.1817184525117221
1273140,0.1826549072752531
1273170,0.18358735085316077
1273200,0.18451594257153844
1273230,0.1854408373989286
1273260,0.1863621856848532
1273290,0.18728013294275994
1273320,0.18819481967469398
1273350,0.18910638123489817
1273380,0.19001494772950092
1273410,0.19092064394946523
1273440,0.1918235893340276
1273470,0.19272389796178713
1273500,0.19362167856669973
1273530,0.19451703457625993
1273560,0.1954100641692414
1273590,0.19630086036375827
1273620,0.19718951125047438
1273650,0.19807610024756617
1273680,0.19896070641960328
1273710,0.19984340455987648
1273740,0.20072426507309973
1273770,0.20160335388950765
1273800,0.20248073250346446
1273830,0.2033564580812179
1273860,0.2042305835596567
1273890,0.20510315770837706
1273920,0.20597422517218675
1273950,0.20684382652134095
1273980,0.20771199832252005
1274010,0.2085787732244407
1274040,0.2094441800513977
1274070,0.2103082438425706
1274100,0.21117098589042266
1274130,0.21203242372702916
1274160,0.21289257105763215
1274190,0.21375143763542487
1274220,0.21460902906511267
1274250,0.2154653465152268
1274280,0.21632038630971043
1274310,0.21717413935519275
1274340,0.2180265903375763
1274370,0.21887771658152858
1274400,0.2197274863919028
1274430,0.22057585825284656
1274460,0.22142278186166292
1274490,0.2222681986913568
1274520,0.22311203686395956
1274550,0.22395417388439906
1274580,0.22479452019031995
1274610,0.22563337792019514
1274640,0.22647123017281381
1274670,0.22730858784442173
1274700,0.2281459335152325
1274730,0.22898371030602774
1274760,0.2298223238742395
1274790,0.2306621462819901
1274820,0.23150351877353684
1274850,0.23234675291292606
1274880,0.23319213041297274
1274910,0.23403990240798772
1274940,0.2348902889086811
1274970,0.2357434788505109
1275000,0.2365996307805777
1275030,0.23745887401565102
1275060,0.23832131007057697
1275090,0.23918701422135463
1275120,0.24005603714591214
1275150,0.24092840663059878
1275180,0.2418041293385209
1275210,0.24268319262612764
1275240,0.24356556638336135
1275270,0.24445120486836985
1275300,0.24534004851005764
1275330,0.2462320256578627
1275360,0.24712705426386572
1275390,0.24802504348724538
1275420,0.24892589521385852
1275450,0.24982950548566146
1275480,0.2507357658359217
1275510,0.2516445645275756
1275540,0.25255578769339554
1275570,0.2534693203784763
1275600,0.2543850474869215
1275630,0.25530285463638475
1275660,0.25622262892544584
1275690,0.25714425961980775
1275720,0.25806763876339006
1275750,0.2589926617187877
1275780,0.259919227643147
1275810,0.2608472399124682
1275840,0.26177660651344753
1275870,0.26270724054602823
1275900,0.26363906052661407
1275930,0.26457199082368665
1275960,0.2655059621960952
1275990,0.266440912417182
1276020,0.2673767870089551
1276050,0.2683135400699459
1276080,0.2692511357323595
1276110,0.27018954914514376
1276140,0.2711287681063927
1276170,0.2720687924229596
1276200,0.2730096271918753
1276230,0.27395127039113787
1276260,0.2748937031446113
1276290,0.2758368864902023
1276320,0.27678076144551456
1276350,0.27772524888887573
1276380,0.27867024862820006
1276410,0.27961563889231833
1276440,0.2805612774349778
1276470,0.2815070041737288
1276500,0.28245264631551925
1276530,0.28339802165658473
1276560,0.2843429432269413
1276590,0.28528722279327345
1276620,0.2862306737721325
1276650,0.2871731282465791
1276680,0.28811447254520733
1276710,0.2890546310242869
1276740,0.28999354671486877
1276770,0.29093117098817745
1276800,0.291867459462065
1276830,0.2928023703892958
1276860,0.29373586366983645
1276890,0.29466789995889375
1276920,0.2955984398407723
1276950,0.29652744312371027
1276980,0.297454868282321
1277010,0.29838067204350677
1277040,0.2993048090994723
1277070,0.3002272319303033
1277100,0.3011478907201519
1277130,0.3020667333530861
1277160,0.3029837054751119
1277190,0.30389875060915095
1277220,0.30481181031057325
1277250,0.30572282435163534
1277280,0.30663173092475354
1277310,0.30753846685604763
1277340,0.30844296782174413
1277370,0.30934516856153604
1277400,0.3102450030836928
1277430,0.311142406113453
1277460,0.31203731470324786
1277490,0.31292966112063364
1277520,0.31381937740930066
1277550,0.31470639663775024
1277580,0.3155906526321479
1277610,0.3164720798473567
1277640,0.31735061286798244
1277670,0.3182261855603841
1277700,0.3190986309741439
1277730,0.31996793284274727
1277760,0.3208341857600463
1277790,0.3216978391409535
1277820,0.32255967182406775
1277850,0.3234206919967761
1277880,0.32428195375990915
1277910,0.3251441539043353
1277940,0.3260079412752114
1277970,0.32687342568382166
1278000,0.3277403905141035
1278030,0.0
1278060,0.0
1278090,0.0
1278120,0.0
1278150,0.0
1278180,0.0
1278210,0.0
1278240,0.0
1278270,0.0
1278300,0.0
1278330,0.0
1278360,0.0
1278390,0.0
1278420,0.0
1278450,0.0
1278480,0.0
1278510,0.0
1278540,0.0
1278570,0.0
1278600,0.0
1278630,0.0
1278660,0.0
1278690,0.0
1278720,0.0
1278750,0.0
1278780,0.0
1278810,0.0
1278840,0.0
1278870,0.0
1278900,0.0
1278930,0.0
1278960,0.0
1278990,0.0
1279020,0.0
1279050,0.0
1279080,0.0
1279110,0.0
1279140,0.0
1279170,0.0
1279200,0.0
1279230,0.0
1279260,0.0
1279290,0.0
1279320,0.0
1279350,0.0
1279380,0.0
1279410,0.0
1279440,0.0
1279470,0.0
1279500,0.0
1279530,0.0
1279560,0.0
1279590,0.0
1279620,0.0
1279650,0.0
1279680,0.0
1279710,0.0
1279740,0.0
1279770,0.0
1279800,0.0
1279830,0.0
1279860,0.0
1279890,0.0
1279920,0.0
1279950,0.0
1279980,0.0
1280010,0.0
1280040,0.0
1280070,0.0
1280100,0.0
1280130,0.0
1280160,0.0
1280190,0.0
1280220,0.0
1280250,0.0
1280280,0.0
1280310,0.0
1280340,0.0
1280370,0.0
1280400,0.0
1280430,0.0
1280460,0.0
1280490,0.0
1280520,0.0
1280550,0.0
1280580,0.0
1280610,0.0
1280640,0.0
1280670,0.0
1280700,0.0
1280730,0.0
1280760,0.0
1280790,0.0
1280820,0.0
1280850,0.0
1280880,0.0
1280910,0.0
1280940,0.0
1280970,0.0
1281000,0.0
1281030,0.0
1281060,0.0
1281090,0.0
1281120,0.0
1281150,0.0
1281180,0.0
1281210,0.0
1281240,0.0
1281270,0.0
1281300,0.0
1281330,0.0
1281360,0.0
1281390,0.0
1281420,0.0
1281450,0.0
1281480,0.0
1281510,0.0
1281540,0.0
1281570,0.0
1281600,0.0
1281630,0.0
1281660,0.0
1281690,0.0
1281720,0.0
1281750,0.0
1281780,0.0
1281810,0.0
1281840,0.0
1281870,0.0
1281900,0.0
1281930,0.0
1281960,0.0
1281990,0.0
1282020,0.0
1282050,0.0
1282080,0.0
1282110,0.0
1282140,0.0
1282170,0.0
1282200,0.0
1282230,0.0
1282260,0.0
1282290,0.0
1282320,0.0
1282350,0.0
1282380,0.0
1282410,0.0
1282440,0.0
1282470,0.0
1282500,0.0
1282530,0.0
1282560,0.0
1282590,0.0
1282620,0.0
1282650,0.0
1282680,0.0
1282710,0.0
1282740,0.0
1282770,0.0
1282800,0.0
1282830,0.0
1282860,0.0
1282890,0.0
1282920,0.0
1282950,0.0
1282980,0.0
1283010,0.0
1283040,0.0
1283070,0.0
1283100,0.0
1283130,0.0
1283160,0.0
1283190,0.0
1283220,0.0
1283250,0.0
1283280,0.0
1283310,0.0
1283340,0.0
1283370,0.0
1283400,0.0
1283430,0.0
1283460,0.0
1283490,0.0
1283520,0.0
1283550,0.0
1283580,0.0
1283610,0.0
1283640,0.0
1283670,0.0
1283700,0.0
1283730,0.0
1283760,0.0
1283790,0.0
1283820,0.0
1283850,0.0
1283880,0.0
1283910,0.0
1283940,0.0
1283970,0.0
1284000,0.0
1284030,0.0
1284060,0.0
1284090,0.0
1284120,0.0
1284150,0.0
1284180,0.0
1284210,0.0
1284240,0.0
1284270,0.0
1284300,0.0
1284330,0.0
1284360,0.0
1284390,0.0
1284420,0.0
1284450,0.0
1284480,0.0
1284510,0.0
1284540,0.0
1284570,0.0
1284600,0.0
1284630,0.0
1284660,0.0
1284690,0.0
1284720,0.0
1284750,0.0
1284780,0.0
1284810,0.0
1284840,0.0
1284870,0.0
1284900,0.0
1284930,0.0
1284960,0.0
1284990,0.0
1285020,0.0
1285050,0.0
1285080,0.0
1285110,0.0
1285140,0.0
1285170,0.0
1285200,0.0
1285230,0.0
1285260,0.0
1285290,0.0
1285320,0.0
1285350,0.0
1285380,0.0
1285410,0.0
1285440,0.0
1285470,0.0
1285500,0.0
1285530,0.0
1285560,0.0
1285590,0.0
1285620,0.0
1285650,0.0
1285680,0.0
1285710,0.0
1285740,0.0
1285770,0.0
1285800,0.0
1285830,0.0
1285860,0.0
1285890,0.0
1285920,0.0
1285950,0.0
1285980,0.0
1286010,0.0
1286040,0.0
1286070,0.0
1286100,0.0
1286130,0.0
1286160,0.0
1286190,0.0
1286220,0.0
1286250,0.0
1286280,0.0
1286310,0.0
1286340,0.0
1286370,0.0
1286400,0.0
1286430,0.0
1286460,0.0
1286490,0.0
1286520,0.0
1286550,0.0
1286580,0.0
1286610,0.0
1286640,0.0
1286670,0.0
1286700,0.0
1286730,0.0
1286760,0.0
1286790,0.0
1286820,0.0
1286850,0.0
1286880,0.0
1286910,0.0
1286940,0.0
1286970,0.0
1287000,0.0
1287030,0.0
1287060,0.0
1287090,0.0
1287120,0.0
1287150,0.0
1287180,0.0
1287210,0.0
1287240,0.0
1287270,0.0
1287300,0.0
1287330,0.0
1287360,0.0
1287390,0.0
1287420,0.0
1287450,0.0
1287480,0.0
1287510,0.0
1287540,0.0
1287570,0.0
1287600,0.0
1287630,0.0
1287660,0.0
1287690,0.0
1287720,0.0
1287750,0.0
1287780,0.0
1287810,0.0
1287840,0.0
1287870,0.0
1287900,0.0
1287930,0.0
1287960,0.0
1287990,0.0
1288020,0.0
1288050,0.0
1288080,0.0
1288110,0.0
1288140,0.0
1288170,0.0
1288200,0.0
1288230,0.0
1288260,0.0
1288290,0.0
1288320,0.0
1288350,0.0
1288380,0.0
1288410,0.0
1288440,0.0
1288470,0.0
1288500,0.0
1288530,0.0
1288560,0.0
1288590,0.0
1288620,0.0
1288650,0.0
1288680,0.0
1288710,0.0
1288740,0.0
1288770,0.0
1288800,0.0
1288830,0.0
1288860,0.0
1288890,0.0
1288920,0.0
1288950,0.0
1288980,0.0
1289010,0.0
1289040,0.0
1289070,0.0
1289100,0.0
1289130,0.0
1289160,0.0
1289190,0.0
1289220,0.0
1289250,0.0
1289280,0.0
1289310,0.0
1289340,0.0
1289370,0.0
1289400,0.0
1289430,0.0
1289460,0.0
1289490,0.0
1289520,0.0
1289550,0.0
1289580,0.0
1289610,0.0
1289640,0.0
1289670,0.0
1289700,0.0
1289730,0.0
1289760,0.0
1289790,0.0
1289820,0.0
1289850,0.0
1289880,0.0
1289910,0.0
1289940,0.0
1289970,0.0
1290000,0.0
1290030,0.0
1290060,0.0
1290090,0.0
1290120,0.0
1290150,0.0
1290180,0.0
1290210,0.0
1290240,0.0
1290270,0.0
1290300,0.0
1290330,0.0
1290360,0.0
1290390,0.0
1290420,0.0
1290450,0.0
1290480,0.0
1290510,0.0
1290540,0.0
1290570,0.0
1290600,0.0
1290630,0.0
1290660,0.0
1290690,0.0
1290720,0.0
1290750,0.0
1290780,0.0
1290810,0.0
1290840,0.0
1290870,0.0
1290900,0.0
1290930,0.0
1290960,0.0
1290990,0.0
1291020,0.0
1291050,0.0
1291080,0.0
1291110,0.0
1291140,0.0
1291170,0.0
1291200,0.0
1291230,0.0
1291260,0.0
1291290,0.0
1291320,0.0
1291350,0.0
1291380,0.0
1291410,0.0
1291440,0.0
1291470,0.0
1291500,0.0
1291530,0.0
1291560,0.0
1291590,0.0
1291620,0.0
1291650,0.0
1291680,0.0
1291710,0.0
1291740,0.0
1291770,0.0
1291800,0.0
1291830,0.0
1291860,0.0
1291890,0.0
1291920,0.0
1291950,0.0
1291980,0.0
1292010,0.0
1292040,0.0
1292070,0.0
1292100,0.0
1292130,0.0
1292160,0.0
1292190,0.0
1292220,0.0
1292250,0.0
1292280,0.0
1292310,0.0
1292340,0.0
1292370,0.0
1292400,0.0
1292430,0.0
1292460,0.0
1292490,0.0
1292520,0.0
1292550,0.0
1292580,0.0
1292610,0.0
1292640,0.0
1292670,0.0
1292700,0.0
1292730,0.0
1292760,0.0
1292790,0.0
1292820,0.0
1292850,0.0
1292880,0.0
1292910,0.0
1292940,0.0
1292970,0.0
1293000,0.0
1293030,0.0
1293060,0.0
1293090,0.0
1293120,0.0
1293150,0.0
1293180,0.0
1293210,0.0
1293240,0.0
1293270,0.0
1293300,0.0
1293330,0.0
1293360,0.0
1293390,0.0
1293420,0.0
1293450,0.0
1293480,0.0
1293510,0.0
1293540,0.0
1293570,0.0
1293600,0.0
1293630,0.0
1293660,0.0
1293690,0.0
1293720,0.0
1293750,0.0
1293780,0.0
1293810,0.0
1293840,0.0
1293870,0.0
1293900,0.0
1293930,0.0
1293960,0.0
1293990,0.0
1294020,0.0
1294050,0.0
1294080,0.0
1294110,0.0
1294140,0.0
1294170,0.0
1294200,0.0
1294230,0.0
1294260,0.0
1294290,0.0
1294320,0.0
1294350,0.0
1294380,0.0
1294410,0.0
1294440,0.0
1294470,0.0
1294500,0.0
1294530,0.0
1294560,0.0
1294590,0.0
1294620,0.0
1294650,0.0
1294680,0.0
1294710,0.0
1294740,0.0
1294770,0.0
1294800,0.0
1294830,0.0
1294860,0.0
1294890,0.0
1294920,0.0
1294950,0.0
1294980,0.0
1295010,0.0
1295040,0.0
1295070,0.0
1295100,0.0
1295130,0.0
1295160,0.0
1295190,0.0
1295220,0.0
1295250,0.0
1295280,0.0
1295310,0.0
1295340,0.0
1295370,0.0
1295400,0.0
1295430,0.0
1295460,0.0
1295490,0.0
1295520,0.0
1295550,0.0
1295580,0.0
1295610,0.0
1295640,0.0
1295670,0.0
1295700,0.0
1295730,0.0
1295760,0.0
1295790,0.0
1295820,0.0
1295850,0.0
1295880,0.0
1295910,0.0
1295940,0.0
1295970,0.0
1296000,0.0
1296030,0.0
1296060,0.0
1296090,0.0
1296120,0.0
1296150,0.0
1296180,0.0
1296210,0.0
1296240,0.0
1296270,0.0
1296300,0.0
1296330,0.0
1296360,0.0
1296390,0.0
1296420,0.0
1296450,0.0
1296480,0.0
1296510,0.0
1296540,0.0
1296570,0.0
1296600,0.0
1296630,0.0
1296660,0.0
1296690,0.0
1296720,0.0
1296750,0.0
1296780,0.0
1296810,0.0
1296840,0.0
1296870,0.0
1296900,0.0
1296930,0.0
1296960,0.0
1296990,0.0
1297020,0.0
1297050,0.0
1297080,0.0
1297110,0.0
1297140,0.0
1297170,0.0
1297200,0.0
1297230,0.0
1297260,0.0
1297290,0.0
1297320,0.0
1297350,0.0
1297380,0.0
1297410,0.0
1297440,0.0
1297470,0.0
1297500,0.0
1297530,0.0
1297560,0.0
1297590,0.0
1297620,0.0
1297650,0.0
1297680,0.0
1297710,0.0
1297740,0.0
1297770,0.0
1297800,0.0
1297830,0.0
1297860,0.0
1297890,0.0
1297920,0.0
1297950,0.0
1297980,0.0
1298010,0.0
1298040,0.0
1298070,0.0
1298100,0.0
1298130,0.0
1298160,0.0
1298190,0.0
1298220,0.0
1298250,0.0
1298280,0.0
1298310,0.0
1298340,0.0
1298370,0.0
1298400,0.0
1298430,0.0
1298460,0.0
1298490,0.0
1298520,0.0
1298550,0.0
1298580,0.0
1298610,0.0
1298640,0.0
1298670,0.0
1298700,0.0
1298730,0.0
1298760,0.0
1298790,0.0
1298820,0.0
1298850,0.0
1298880,0.0
1298910,0.0
1298940,0.0
1298970,0.0
1299000,0.0
1299030,0.0
1299060,0.0
1299090,0.0
1299120,0.0
1299150,0.0
1299180,0.0
1299210,0.0
1299240,0.0
1299270,0.0
1299300,0.0
1299330,0.0
1299360,0.0
1299390,0.0
1299420,0.0
1299450,0.0
1299480,0.0
1299510,0.0
1299540,0.0
1299570,0.0
1299600,0.0
1299630,0.0
1299660,0.0
1299690,0.0
1299720,0.0
1299750,0.0
1299780,0.0
1299810,0.0
1299840,0.0
1299870,0.0
1299900,0.0
1299930,0.0
1299960,0.0
1299990,0.0
1300020,0.0
1300050,0.0
1300080,0.0
1300110,0.0
1300140,0.0
1300170,0.0
1300200,0.0
1300230,0.0
1300260,0.0
1300290,0.0
1300320,0.0
1300350,0.0
1300380,0.0
1300410,0.0
1300440,0.0
1300470,0.0
1300500,0.0
1300530,0.0
1300560,0.0
1300590,0.0
1300620,0.0
1300650,0.0
1300680,0.0
1300710,0.0
1300740,0.0
1300770,0.0
1300800,0.0
1300830,0.0
1300860,0.0
1300890,0.0
1300920,0.0
1300950,0.0
1300980,0.0
1301010,0.0
1301040,0.0
1301070,0.0
1301100,0.0
1301130,0.0
1301160,0.0
1301190,0.0
1301220,0.0
1301250,0.0
1301280,0.0
1301310,0.0
1301340,0.0
1301370,0.0
1301400,0.0
1301430,0.0
1301460,0.0
1301490,0.0
1301520,0.0
1301550,0.0
1301580,0.0
1301610,0.0
1301640,0.0
1301670,0.0
1301700,0.0
1301730,0.0
1301760,0.0
1301790,0.0
1301820,0.0
1301850,0.0
1301880,0.0
1301910,0.0
1301940,0.0
1301970,0.0
1302000,0.0
1302030,0.0
1302060,0.0
1302090,0.0
1302120,0.0
1302150,0.0
1302180,0.0
1302210,0.0
1302240,0.0
1302270,0.0
1302300,0.0
1302330,0.0
1302360,0.0
1302390,0.0
1302420,0.0
1302450,0.0
1302480,0.0
1302510,0.0
1302540,0.0
1302570,0.0
1302600,0.0
1302630,0.0
1302660,0.0
1302690,0.0
1302720,0.0
1302750,0.0
1302780,0.0
1302810,0.0
1302840,0.0
1302870,0.0
1302900,0.0
1302930,0.0
1302960,0.0
1302990,0.0
1303020,0.0
1303050,0.0
1303080,0.0
1303110,0.0
1303140,0.0
1303170,0.0
1303200,0.0
1303230,0.0
1303260,0.0
1303290,0.0
1303320,0.0
1303350,0.0
1303380,0.0
1303410,0.0
1303440,0.0
1303470,0.0
1303500,0.0
1303530,0.0
1303560,0.0
1303590,0.0
1303620,0.0
1303650,0.0
1303680,0.0
1303710,0.0
1303740,0.0
1303770,0.0
1303800,0.0
1303830,0.0
1303860,0.0
1303890,0.0
1303920,0.0
1303950,0.0
1303980,0.0
1304010,0.0
1304040,0.0
1304070,0.0
1304100,0.0
1304130,0.0
1304160,0.0
1304190,0.0
1304220,0.0
1304250,0.0
1304280,0.0
1304310,0.0
1304340,0.0
1304370,0.0
1304400,0.0
1304430,0.0
1304460,0.0
1304490,0.0
1304520,0.0
1304550,0.0
1304580,0.0
1304610,0.0
1304640,0.0
1304670,0.0
1304700,0.0
1304730,0.0
1304760,0.0
1304790,0.0
1304820,0.0
1304850,0.0
1304880,0.0
1304910,0.0
1304940,0.0
1304970,0.0
1305000,0.0
1305030,0.0
1305060,0.0
1305090,0.0
1305120,0.0
1305150,0.0
1305180,0.0
1305210,0.0
1305240,0.0
1305270,0.0
1305300,0.0
1305330,0.0
1305360,0.0
1305390,0.0
1305420,0.0
1305450,0.0
1305480,0.0
1305510,0.0
1305540,0.0
1305570,0.0
1305600,0.0
1305630,0.0
1305660,0.0
1305690,0.0
1305720,0.0
1305750,0.0
1305780,0.0
1305810,0.0
1305840,0.0
1305870,0.0
1305900,0.0
1305930,0.0
1305960,0.0
1305990,0.0
1306020,0.0
1306050,0.0
1306080,0.0
1306110,0.0
1306140,0.0
1306170,0.0
1306200,0.0
1306230,0.0
1306260,0.0
1306290,0.0
1306320,0.0
1306350,0.0
1306380,0.0
1306410,0.0
1306440,0.0
1306470,0.0
1306500,0.0
1306530,0.0
1306560,0.0
1306590,0.0
1306620,0.0
1306650,0.0
1306680,0.0
1306710,0.0
1306740,0.0
1306770,0.0
1306800,0.0
1306830,0.0
1306860,0.0
1306890,0.0
1306920,0.0
1306950,0.0
1306980,0.0
1307010,0.0
1307040,0.0
1307070,0.0
1307100,0.0
1307130,0.0
1307160,0.0
1307190,0.0
1307220,0.0
1307250,0.0
1307280,0.0
1307310,0.0
1307340,0.0
1307370,0.0
1307400,0.0
1307430,0.0
1307460,0.0
1307490,0.0
1307520,0.0
1307550,0.0
1307580,0.0
1307610,0.0
1307640,0.0
1307670,0.0
1307700,0.0
1307730,0.0
1307760,0.0
1307790,0.0
1307820,0.0
