time,hvac_oveZonActEas_yReaHea_u
1222320,0.0
1222350,0.0
1222380,0.0
1222410,0.0
1222440,0.0
1222470,0.0
1222500,0.0
1222530,0.0
1222560,0.0
1222590,0.0
1222620,0.0
1222650,0.0
1222680,0.0
1222710,0.0
1222740,0.0
1222770,0.0
1222800,0.0
1222830,0.0
1222860,0.0
1222890,0.0
1222920,0.0
1222950,0.0
1222980,0.0
1223010,0.0
1223040,0.0
1223070,0.0
1223100,0.0
1223130,0.0
1223160,0.0
1223190,0.0
1223220,0.0
1223250,0.0
1223280,0.0
1223310,0.0
1223340,0.0
1223370,0.0
1223400,0.0
1223430,0.0
1223460,0.0
1223490,0.0
1223520,0.0
1223550,0.0
1223580,0.0
1223610,0.0
1223640,0.0
1223670,0.0
1223700,0.0
1223730,0.0
1223760,0.0
1223790,0.0
1223820,0.0
1223850,0.0
1223880,0.0
1223910,0.0
1223940,0.0
1223970,0.0
1224000,0.0
1224030,0.0
1224060,0.0
1224090,0.0
1224120,0.0
1224150,0.0
1224180,0.0
1224210,0.0
1224240,0.0
1224270,0.0
1224300,0.0
1224330,0.0
1224360,0.0
1224390,0.0
1224420,0.0
1224450,0.0
1224480,0.0
1224510,0.0
1224540,0.0
1224570,0.0
1224600,0.0
1224630,0.0
1224660,0.0
1224690,0.0
1224720,0.0
1224750,0.0
1224780,0.0
1224810,0.0
1224840,0.0
1224870,0.0
1224900,0.0
1224930,0.0
1224960,0.0
1224990,0.0
1225020,0.0
1225050,0.0
1225080,0.0
1225110,0.0
1225140,0.0
1225170,0.0
1225200,0.0
1225230,0.0
1225260,0.0
1225290,0.0
1225320,0.0
1225350,0.0
1225380,0.0
1225410,0.0
1225440,0.0
1225470,0.0
1225500,0.0
1225530,0.0
1225560,0.0
1225590,0.0
1225620,0.0
1225650,0.0
1225680,0.0
1225710,0.0
1225740,0.0
1225770,0.0
1225800,0.0
1225830,0.0
1225860,0.0
1225890,0.0
1225920,0.0
1225950,0.0
1225980,0.0
1226010,0.0
1226040,0.0
1226070,0.0
1226100,0.0
1226130,0.0
1226160,0.0
1226190,0.0
1226220,0.0
1226250,0.0
1226280,0.0
1226310,0.0
1226340,0.0
1226370,0.0
1226400,0.0
1226430,0.0
1226460,0.0
1226490,0.0
1226520,0.0
1226550,0.0
1226580,0.0
1226610,0.0
1226640,0.0
1226670,0.0
1226700,0.0
1226730,0.0
1226760,0.0
1226790,0.0
1226820,0.0
1226850,0.0
1226880,0.0
1226910,0.0
1226940,0.0
1226970,0.0
1227000,0.0
1227030,0.0
1227060,0.0
1227090,0.0
1227120,0.0
1227150,0.0
1227180,0.0
1227210,0.0
1227240,0.0
1227270,0.0
1227300,0.0
1227330,0.0
1227360,0.0
1227390,0.0
1227420,0.0
1227450,0.0
1227480,0.0
1227510,0.0
1227540,0.0
1227570,0.0
1227600,0.0
1227630,0.0
1227660,0.0
1227690,0.0
1227720,0.0
1227750,0.0
1227780,0.0
1227810,0.0
1227840,0.0
1227870,0.0
1227900,0.0
1227930,0.0
1227960,0.0
1227990,0.0
1228020,0.0
1228050,0.0
1228080,0.0
1228110,0.0
1228140,0.0
1228170,0.0
1228200,0.0
1228230,0.0
1228260,0.0
1228290,0.0
1228320,0.0
1228350,0.0
1228380,0.0
1228410,0.0
1228440,0.0
1228470,0.0
1228500,0.0
1228530,0.0
1228560,0.0
1228590,0.0
1228620,0.0
1228650,0.0
1228680,0.0
1228710,0.0
1228740,0.0
1228770,0.0
1228800,0.0
1228830,0.0
1228860,0.0
1228890,0.0
1228920,0.0
1228950,0.0
1228980,0.0
1229010,0.0
1229040,0.0
1229070,0.0
1229100,0.0
1229130,0.0
1229160,0.0
1229190,0.0
1229220,0.0
1229250,0.0
1229280,0.0
1229310,0.0
1229340,0.0
1229370,0.0
1229400,0.0
1229430,0.0
1229460,0.0
1229490,0.0
1229520,0.0
1229550,0.0
1229580,0.0
1229610,0.0
1229640,0.0
1229670,0.0
1229700,0.0
1229730,0.0
1229760,0.0
1229790,0.0
1229820,0.0
1229850,0.0
1229880,0.0
1229910,0.0
1229940,0.0
1229970,0.0
1230000,0.0
1230030,0.0
1230060,0.0
1230090,0.0
1230120,0.0
1230150,0.0
1230180,0.0
1230210,0.0
1230240,0.0
1230270,0.0
1230300,0.0
1230330,0.0
1230360,0.0
1230390,0.0
1230420,0.0
1230450,0.0
1230480,0.0
1230510,0.0
1230540,0.0
1230570,0.0
1230600,0.0
1230630,0.0
1230660,0.0
1230690,0.0
1230720,0.0
1230750,0.0
1230780,0.0
1230810,0.0
1230840,0.0
1230870,0.0
1230900,0.0
1230930,0.0
1230960,0.0
1230990,0.0
1231020,0.0
1231050,0.0
1231080,0.0
1231110,0.0
1231140,0.0
1231170,0.0
1231200,0.0
1231230,0.0
1231260,0.0
1231290,0.059459004964451195
1231320,0.12516580518545242
1231350,0.18907478073557943
1231380,0.2506005194939429
1231410,0.3092595947530891
1231440,0.3646745563464977
1231470,0.41656727481208755
1231500,0.46472621955858073
1231530,0.5089374782993457
1231560,0.5489817835907236
1231590,0.5846907816664018
1231620,0.6159838418953639
1231650,0.6432681075228314
1231680,0.6671241206489841
1231710,0.688101595847227
1231740,0.7066508868200003
1231770,0.7231219018135424
1231800,0.7377874569683881
1231830,0.7506308127202895
1231860,0.7614521956203176
1231890,0.7705260957329385
1231920,0.7781569040495281
1231950,0.7846281016741693
1231980,0.7901716170342633
1232010,0.7949644315084917
1232040,0.7991363137268603
1232070,0.8027785484978116
1232100,0.8059574600963336
1232130,0.8087211252000468
1232160,0.8111064172679469
1232190,0.8131429362404899
1232220,0.8148555874811161
1232250,0.8162658089562097
1232280,0.8173930259627439
1232310,0.818253649921699
1232340,0.8188433493629399
1232370,0.8190972500858689
1232400,0.8188911446158301
1232430,0.8180943955064226
1232460,0.8166144421720534
1232490,0.8144129255440645
1232520,0.8115090961949266
1232550,0.8079922383525454
1232580,0.8040181190831197
1232610,0.7997703062939744
1232640,0.7954184630632435
1232670,0.7910992079592951
1232700,0.7869114277607072
1232730,0.7829201809776426
1232760,0.7791664227124843
1232790,0.7756722402845171
1232820,0.7724469825839628
1232850,0.7694908172347644
1232880,0.7667981217766318
1232910,0.7643593505419068
1232940,0.7621622160094857
1232970,0.7601924167891836
1233000,0.758435375912981
1233030,0.7568703226479774
1233060,0.7554415549681104
1233090,0.75402755977106
1233120,0.752466474181088
1233150,0.7506107520909344
1233180,0.7483610966030888
1233210,0.7456803573446847
1233240,0.7426089009842032
1233270,0.7392639145448676
1233300,0.7358016179043944
1233330,0.7323725047946266
1233360,0.7290957413196405
1233390,0.7260531777897838
1233420,0.7232944767031338
1233450,0.7208443717830966
1233480,0.7187096458535251
1233510,0.7168852013256932
1233540,0.7153574883251148
1233570,0.7141108781185063
1233600,0.7131264075364573
1233630,0.712384049655832
1233660,0.7118632732249262
1233690,0.7115436324585738
1233720,0.7114047948092674
1233750,0.711417751434405
1233780,0.7115081696946856
1233810,0.7115313456600786
1233840,0.7113104081564998
1233870,0.7106939366261155
1233900,0.7095876177029071
1233930,0.707970819361399
1233960,0.7059134431046062
1233990,0.7035600563829161
1234020,0.7010807327474199
1234050,0.6986278197788997
1234080,0.6963163062535039
1234110,0.69422268857045
1234140,0.6923913996196963
1234170,0.6908422223750303
1234200,0.6895787616833062
1234230,0.6885941196146111
1234260,0.6878742542148913
1234290,0.6874013003981073
1234320,0.6871549752754541
1234350,0.6871142722031995
1234380,0.687257910464482
1234410,0.6875649513036729
1234440,0.6880151650961708
1234470,0.688586951569527
1234500,0.6892355582253918
1234530,0.6898513427814297
1234560,0.6902643627329451
1234590,0.6903020598772338
1234620,0.689838207120644
1234650,0.6888162549855952
1234680,0.6872703852566245
1234710,0.6853255008212479
1234740,0.6831543917560453
1234770,0.6809259868795919
1234800,0.6787758297043242
1234830,0.6767983557411873
1234860,0.6750518312251421
1234890,0.6735663883412661
1234920,0.6723525258566005
1234950,0.671407407122975
1234980,0.6707198360683511
1235010,0.6702733335702853
1235040,0.6700486176438168
1235070,0.6700249696320124
1235100,0.6701811400004903
1235130,0.6704961846439982
1235160,0.6709498202582536
1235190,0.671522609004461
1235220,0.6721955136884294
1235250,0.6729370063791381
1235280,0.6736623014885902
1235310,0.6742158914285619
1235340,0.6744183850281
1235370,0.6741246132123706
1235400,0.6732557501451464
1235430,0.6718235157600381
1235460,0.6699381980247159
1235490,0.6677709010304432
1235520,0.6654989137120597
1235550,0.6632692967226635
1235580,0.6611875870741368
1235610,0.6593207312446486
1235640,0.65770536606852
1235670,0.6563560901594063
1235700,0.6552732138673032
1235730,0.6544474122895719
1235760,0.6538629650049279
1235790,0.6535012020420173
1235820,0.6533415706179879
1235850,0.6533628107569858
1235880,0.6535437038043269
1235910,0.6538637818285103
1235940,0.6543032888101363
1235970,0.6548436413492792
1236000,0.6554669006156273
1236030,0.6561446475187162
1236060,0.6567980694606615
1236090,0.6572748310855828
1236120,0.6573919103093199
1236150,0.6569968569984208
1236180,0.6560049561919369
1236210,0.6544272626897402
1236240,0.6523781385583506
1236270,0.650034522318172
1236300,0.647578719533361
1236330,0.6451625672372906
1236360,0.6428951394007805
1236390,0.6408463260417094
1236420,0.6390550024807252
1236450,0.6375375506714646
1236480,0.6362950797117264
1236510,0.6353183278165321
1236540,0.6345930230287306
1236570,0.6341008361036043
1236600,0.633821266934451
1236630,0.6337332118707223
1236660,0.6338153684097602
1236690,0.6340469977097946
1236720,0.6344082931252351
1236750,0.6348802334021444
1236780,0.6354451475747236
1236810,0.6360858074811145
1236840,0.6367727414681367
1236870,0.637422613559939
1236900,0.637877672742208
1236930,0.6379517250866444
1236960,0.6374925572348142
1236990,0.6364218177198262
1237020,0.6347659828760746
1237050,0.6326559409826047
1237080,0.6302775525423482
1237110,0.6278139298984483
1237140,0.6254132948050817
1237170,0.6231797950933136
1237200,0.621178278084511
1237230,0.6194438950643737
1237260,0.6179891945082743
1237290,0.6168131965270685
1237320,0.6159054919922096
1237350,0.6152490958225046
1237380,0.6148240603754755
1237410,0.6146087002164865
1237440,0.6145804370775227
1237470,0.6147172147864374
1237500,0.6149973548179882
1237530,0.6154000804924571
1237560,0.6159059823139847
1237590,0.6164968233885851
1237620,0.6171557864615604
1237650,0.6178664508330924
1237680,0.6185979920490309
1237710,0.6192621507078961
1237740,0.6196961529005418
1237770,0.61971167590442
1237800,0.6191581709450719
1237830,0.6179669802840515
1237860,0.616183446895439
1237890,0.6139557232319927
1237920,0.6114771988538208
1237950,0.6089305669298004
1237980,0.6064591888938076
1238010,0.6041622153240317
1238040,0.60210033580612
1238070,0.6003053446888168
1238100,0.5987884618656992
1238130,0.5975473227015794
1238160,0.5965708312952309
1238190,0.5958422781419188
1238220,0.5953417258606
1238250,0.5950485978626409
1238280,0.594940620179779
1238310,0.5949956597376508
1238340,0.5951926167065305
1238370,0.5955112660921291
1238400,0.5959324504157346
1238430,0.596411504176612
1238460,0.5969058051233633
1238490,0.5973991963782566
1238520,0.5978775432343135
1238550,0.598317890680801
1238580,0.598649121934816
1238610,0.5987223614475334
1238640,0.5983477848231946
1238670,0.5973619288855692
1238700,0.5956816094752807
1238730,0.5933428145442191
1238760,0.5904925312577559
1238790,0.5873300096173497
1238820,0.5840471344674213
1238850,0.5807972610281411
1238880,0.5776883124575534
1238910,0.5747886440631513
1238940,0.5721348382169541
1238970,0.5697423039993531
1239000,0.5676113776132672
1239030,0.5657334246199509
1239060,0.5640936156691491
1239090,0.5626737036242462
1239120,0.5614529055696368
1239150,0.5604081137431981
1239180,0.5595141403830605
1239210,0.55874559449056
1239240,0.5580789272829584
1239270,0.5574930234073487
1239300,0.5569702614821402
1239330,0.5564943620181306
1239360,0.5560507015632787
1239390,0.5556264523150835
1239420,0.555210224625524
1239450,0.554791999862149
1239480,0.554359006151488
1239510,0.553868008407394
1239540,0.5532018309609572
1239570,0.5521762359780219
1239600,0.5506033010918073
1239630,0.5483615863253704
1239660,0.5454515791352273
1239690,0.5420016674580617
1239720,0.5382115454425156
1239750,0.5342839027450038
1239780,0.5303866674668861
1239810,0.526640573005282
1239840,0.5231232394187602
1239870,0.5198788690705508
1239900,0.5169257464703757
1239930,0.5142668521275162
1239960,0.5118945218046823
1239990,0.5097934071008013
1240020,0.5079440757276663
1240050,0.5063247849159305
1240080,0.5049126639090534
1240110,0.5036843838397728
1240140,0.5026168713241341
1240170,0.5016876819589401
1240200,0.5008752436181968
1240230,0.500160759748657
1240260,0.49952682721903646
1240290,0.4989539408852116
1240320,0.49842168486415006
1240350,0.49791037192519766
1240380,0.49740364345005206
1240410,0.49688641725925575
1240440,0.4963457656647238
1240470,0.495769971713575
1240500,0.4951495683798622
1240530,0.4944537406754107
1240560,0.49357959463178336
1240590,0.4923438654741784
1240620,0.4906003730036072
1240650,0.48824663159895165
1240680,0.48526273636682976
1240710,0.4817091671727115
1240740,0.47778887087148786
1240770,0.4737134003754643
1240800,0.46965791173614413
1240830,0.4657494643623824
1240860,0.4620708060990951
1240890,0.45866641522287194
1240920,0.45555774306181923
1240950,0.4527477424918195
1240980,0.4502285927646089
1241010,0.4479844215395456
1241040,0.44599577888944986
1241070,0.44424061281429517
1241100,0.442695471125384
1241130,0.44133325652644456
1241160,0.44012247202990884
1241190,0.4390343038779138
1241220,0.43804848194420026
1241250,0.43714591235018274
1241280,0.43630835662819856
1241310,0.43551900794872944
1241340,0.4347625837612006
1241370,0.4340248113165913
1241400,0.4332930967189702
1241430,0.4325559600076371
1241460,0.4318031809829681
1241490,0.43102649624381856
1241520,0.4302195623572644
1241550,0.4293775314777
1241580,0.42849626597972446
1241610,0.4275723805274336
1241640,0.42659754292802654
1241670,0.42552658683923794
1241700,0.42423452554977215
1241730,0.4225256336258379
1241760,0.4202041849841264
1241790,0.4171662369616983
1241820,0.4134579094072381
1241850,0.4092494103897548
1241880,0.4047576401667265
1241910,0.4001840372773062
1241940,0.395686163444526
1241970,0.3913726543828174
1242000,0.3873104537297758
1242030,0.3835438371586922
1242060,0.3801504342455198
1242090,0.3771122011933253
1242120,0.37442359736640207
1242150,0.37206997391219154
1242180,0.37003790268922876
1242210,0.368309420399449
1242240,0.3668613843397241
1242270,0.36566713126436273
1242300,0.3646976096650771
1242330,0.36392403519198874
1242360,0.3633185618402885
1242390,0.36285487992998633
1242420,0.3625086361580536
1242450,0.3622574388268467
1242480,0.3620808613837869
1242510,0.361960455136747
1242540,0.36187971030934457
1242570,0.36182388756544426
1242600,0.3617799951476209
1242630,0.36173673208675083
1242660,0.3616842498856376
1242690,0.36161395608713304
1242720,0.3615191753651202
1242750,0.36139426704727456
1242780,0.36123403682949196
1242810,0.3610348445560646
1242840,0.36079131907576334
1242870,0.360474193242786
1242900,0.35998532862850013
1242930,0.35914613663783884
1242960,0.35775246904347274
1242990,0.3556696776203645
1243020,0.35290792805419485
1243050,0.3496120490252972
1243080,0.3459847380103078
1243110,0.3422253204210382
1243140,0.33849959398486335
1243170,0.33493129839289876
1243200,0.33160521474006605
1243230,0.3285719943741804
1243260,0.3258550212633902
1243290,0.32345787765844974
1243320,0.32137091652585487
1243350,0.3195770749357077
1243380,0.31805510782432855
1243410,0.31678128661126254
1243440,0.315731140608561
1243470,0.31488014682669835
1243500,0.3142046689807346
1243530,0.3136820687714518
1243560,0.3132908563133212
1243590,0.31301079761993095
1243620,0.3128229689574596
1243650,0.31270977180037085
1243680,0.31265493758049384
1243710,0.3126435333668775
1243740,0.31266196378087036
1243770,0.3126979615588804
1243800,0.3127405647309266
1243830,0.312780080721172
1243860,0.3128080384927079
1243890,0.31281715988802417
1243920,0.31280367681500576
1243950,0.31277796592647217
1243980,0.31275604763847625
1244010,0.31274048808492194
1244040,0.3127205678901468
1244070,0.31268095893762937
1244100,0.31260720822503935
1244130,0.31248818240337145
1244160,0.31231641589209
1244190,0.3120873180684808
1244220,0.31179880864551685
1244250,0.31145060144453013
1244280,0.311043650457186
1244310,0.3105796906824469
1244340,0.3100611367594482
1244370,0.30949077425971205
1244400,0.30887168293646666
1244430,0.3082071060348035
1244460,0.307500377724483
1244490,0.3067548597066573
1244520,0.30597389261276464
1244550,0.3051607585480116
1244580,0.3043186514490101
1244610,0.30345065475633454
1244640,0.3025597245860563
1244670,0.3016486778620185
1244700,0.30072018440444176
1244730,0.2997767625776805
1244760,0.2988207779141918
1244790,0.297854444656812
1244820,0.29687983040706917
1244850,0.29589886586323505
1244880,0.29491337391460737
1244910,0.29392501946627836
1244940,0.2929351354530702
1244970,0.29194487961277565
1245000,0.29095535556202107
1245030,0.28996749777745434
1245060,0.28897134335887664
1245090,0.2878515192406074
1245120,0.28629985029090904
1245150,0.2839175055897636
1245180,0.280364789843617
1245210,0.27544633752778463
1245240,0.2691367264679169
1245270,0.26155697938679806
1245300,0.2529283018777392
1245330,0.2435746897023337
1245360,0.23389531606361064
1245390,0.2242854176492548
1245420,0.21507177632377916
1245450,0.20649023837694985
1245480,0.1986921548375011
1245510,0.1917626830335828
1245540,0.18573909810814743
1245570,0.18062688427325813
1245600,0.1764096518443739
1245630,0.1730576313559888
1245660,0.17053394388126242
1245690,0.16879677608275487
1245720,0.16780053515628365
1245750,0.16749768003289917
1245780,0.16783446510909053
1245810,0.1687554282950337
1245840,0.17017737030818741
1245870,0.1719806516464585
1245900,0.1740996911795364
1245930,0.1764942903620222
1245960,0.17913063509758873
1245990,0.1819756784479609
1246020,0.18498954604514647
1246050,0.18811657470608292
1246080,0.19130573558554587
1246110,0.19451345869348358
1246140,0.19770357471391417
1246170,0.20084626096091676
1246200,0.2039177094512669
1246230,0.20689796771068628
1246260,0.2097711818632677
1246290,0.2125247033911938
1246320,0.2151482815370124
1246350,0.21763402882627747
1246380,0.21997608228188198
1246410,0.22217029878571656
1246440,0.22421406520819304
1246470,0.22610626079197882
1246500,0.22784700903514826
1246530,0.22943761031713847
1246560,0.2308803660401813
1246590,0.23217847510750989
1246620,0.23333589810503008
1246650,0.23435723809630563
1246680,0.23524769899629747
1246710,0.2360128884512904
1246740,0.23665876087850057
1246770,0.23719152207633784
1246800,0.2376175770756216
1246830,0.2379438862449521
1246860,0.23817663278554607
1246890,0.2383216388995874
1246920,0.23838585415373992
1246950,0.2383756625025875
1246980,0.23829726021531064
1247010,0.23815662057653952
1247040,0.23795950025123794
1247070,0.23771142312424381
1247100,0.23741769567303406
1247130,0.23708346230466262
1247160,0.23671362799968046
1247190,0.23631279221374416
1247220,0.2358852217940611
1247250,0.23543484860864153
1247280,0.2349652775645254
1247310,0.2344797982168682
1247340,0.23398139797146142
1247370,0.23347277648213344
1247400,0.2329563611153186
1247430,0.23243432264778263
1247460,0.2319085904197838
1247490,0.2313808678481154
1247520,0.2308526486138793
1247550,0.23032523175786834
1247580,0.22979973783937477
1247610,0.22927712407225112
1247640,0.22875819877072787
1247670,0.228243635196033
1247700,0.2277339846916433
1247730,0.22722968816915484
1247760,0.22673108594559188
1247790,0.22623842713175826
1247820,0.2257518798886041
1247850,0.2252715414931453
1247880,0.2247974476248498
1247910,0.2243295811196046
1247940,0.2238678805995393
1247970,0.22341224833262857
1248000,0.2229625581247577
1248030,0.22251866155276925
1248060,0.2220803947036916
1248090,0.22164758406354756
1248120,0.22122005301330017
1248150,0.22079762610914433
1248180,0.22038013882492044
1248210,0.21996745595422657
1248240,0.21955944106477734
1248270,0.2191559707491201
1248300,0.21875693308230734
1248330,0.21836222785265824
1248360,0.21797177512855045
1248390,0.21758551138885357
1248420,0.21720338599307232
1248450,0.21682536115504383
1248480,0.21645141002070126
1248510,0.21608151587397093
1248540,0.21571567526082364
1248570,0.21535389127617044
1248600,0.21499618022883854
1248630,0.2146425614764975
1248660,0.21429306231783504
1248690,0.21394771420155645
1248720,0.21360655168178808
1248750,0.2132696113462365
1248780,0.2129369301625011
1248810,0.2126085443094502
1248840,0.21228448850208004
1248870,0.2119647952441373
1248900,0.2116494940739149
1248930,0.21133861104164536
1248960,0.2110321683152298
1248990,0.2107301838003597
1249020,0.21043267085196615
1249050,0.21013963811428946
1249080,0.20985108941728603
1249110,0.20956702370205565
1249140,0.2092874350090888
1249170,0.2090123125248988
1249200,0.20874164065219186
1249230,0.20847542244914397
1249260,0.20821365935283373
1249290,0.20795632825548663
1249320,0.20770339515596792
1249350,0.20745484274840362
1249380,0.20721066786056277
1249410,0.20697086858594502
1249440,0.20673544999853105
1249470,0.20650442919221373
1249500,0.2062778247676664
1249530,0.20605565002540605
1249560,0.20583791879945307
1249590,0.2056246484952057
1249620,0.2054158528749124
1249650,0.20521154604149336
1249680,0.20501174886968318
1249710,0.20481648572536038
1249740,0.20462579643423268
1249770,0.20443972370436392
1249800,0.20425830041961482
1249830,0.2040815473150345
1249860,0.20390947139836937
1249890,0.20374206855054522
1249920,0.20357932722748673
1249950,0.20342124061496641
1249980,0.2032678016525014
1250010,0.20311901477177713
1250040,0.20297499573130126
1250070,0.20283609352940893
1250100,0.2027013284826557
1250130,0.20257191921104062
1250160,0.20244760829843436
1250190,0.20232848090168976
1250220,0.20221459537654132
1250250,0.20210599262245063
1250280,0.20200268518795353
1250310,0.20190465796873472
1250340,0.20181183172513242
1250370,0.20172410931404128
1250400,0.20164135484672113
1250430,0.20156336408779893
1250460,0.20148989718871804
1250490,0.2014206752834373
1250520,0.2013553941232086
1250550,0.2012937290742604
1250580,0.20123528647256156
1250610,0.2011799194157275
1250640,0.2011269867009188
1250670,0.20107646897765752
1250700,0.2010278627857182
1250730,0.20098093504994327
1250760,0.200935475825267
1250790,0.2008909687791889
1250820,0.2008474103296144
1250850,0.20080447401577184
1250880,0.200761968508577
1250910,0.20071969703277717
1250940,0.20067745413300025
1250970,0.2006350623558132
1251000,0.2005923550183196
1251030,0.20054918131509364
1251060,0.20050539851621757
1251090,0.20046086870773927
1251120,0.2004154594115207
1251150,0.20036904208368475
1251180,0.2003214909026101
1251210,0.20027268254715422
1251240,0.20022249569036604
1251270,0.2001708103046186
1251300,0.200117507106274
1251330,0.20006246728196914
1251360,0.20000557223114263
1251390,0.19994670328802075
1251420,0.19990017113426733
1251450,0.19994673522570366
1251480,0.1999792880048045
1251510,0.1999924221868507
1251540,0.20001248631170257
1251570,0.20005750805841854
1251600,0.20013344472198744
1251630,0.20023827657254226
1251660,0.20036646820992127
1251690,0.200511594172426
1251720,0.20066766004950132
1251750,0.20082953572600523
1251780,0.20099297535657965
1251810,0.2011543671010194
1251840,0.20131101840156443
1251870,0.20146058640492553
1251900,0.20160102700574567
1251930,0.20173074328557625
1251960,0.20184839884563122
1251990,0.20195293822898613
1252020,0.20204348266528138
1252050,0.20211938597709314
1252080,0.20218013845087848
1252110,0.20222541387908968
1252140,0.20225499756970444
1252170,0.20226882042427158
1252200,0.20226691636025587
1252230,0.20224938497659484
1252260,0.20221643339319864
1252290,0.2021683344465761
1252320,0.20210541351830164
1252350,0.20202804987319822
1252380,0.20193666809022348
1252410,0.20183173301480775
1252440,0.20171373940441512
1252470,0.201583202501881
1252500,0.20144065075498477
1252530,0.20128662014831938
1252560,0.20112164957415268
1252590,0.2009462769433129
1252620,0.2007610359233961
1252650,0.20056645325504852
1252680,0.20036304660582888
1252710,0.20015132291639104
1252740,0.1999317797247536
1252770,0.19970491189237466
1252800,0.19947121049449107
1252830,0.19999324996432832
1252860,0.20056036145668224
1252890,0.20115672110300198
1252920,0.20176849863187246
1252950,0.20238342223519612
1252980,0.2029909216902631
1253010,0.2035820273589743
1253040,0.20414922054278517
1253070,0.2046865203642486
1253100,0.2051889239729239
1253130,0.2056525086874256
1253160,0.20607437981788193
1253190,0.20645252946147805
1253220,0.20678571046445887
1253250,0.20707332782142657
1253280,0.20731534619581124
1253310,0.20751220792892847
1253340,0.20766475879235455
1253370,0.20777418065421846
1253400,0.20784193068596138
1253430,0.20786968673527495
1253460,0.20785929845162757
1253490,0.20781274374476644
1253520,0.20773209016010658
1253550,0.20761946079973465
1253580,0.20747700445172257
1253610,0.207306878460404
1253640,0.2071112482805773
1253670,0.2068922533727426
1253700,0.2066519752693825
1253730,0.20639241611142298
1253760,0.20611548535619098
1253790,0.20582299121494416
1253820,0.20551663495386602
1253850,0.2051980072937297
1253880,0.20486858659510096
1253910,0.20452973861305057
1253940,0.20418271760818807
1253970,0.20382866859755278
1254000,0.20346863053874478
1254030,0.20310354025860383
1254060,0.20273423695886833
1254090,0.20236146715192496
1254120,0.20198588988450272
1254150,0.20160808206931963
1254180,0.20122854401778123
1254210,0.20084770497580118
1254240,0.2004659285632227
1254270,0.2000835180750886
1254300,0.1997007216007342
1254330,0.19931773692948598
1254360,0.19893471621843473
1254390,0.19855177039498195
1254420,0.1981689732801728
1254450,0.1977863654467442
1254480,0.19740395776433936
1254510,0.19702173462904232
1254540,0.19663965687228618
1254570,0.19625766434339736
1254600,0.1958756781595486
1254630,0.19549360241228506
1254660,0.19511132525637367
1254690,0.19472871964605673
1254720,0.19434564386614142
1254750,0.19396194182758864
1254780,0.19357744301732177
1254810,0.19319196199679545
1254840,0.19280529736608595
1254870,0.19241723012113146
1254900,0.19202752133714143
1254930,0.1916359091330288
1254960,0.19124210495096836
1254990,0.19084578939539604
1255020,0.19044660835169008
1255050,0.1900441710228642
1255080,0.18963805287034033
1255110,0.18922780715298018
1255140,0.18881298566430718
1255170,0.18839314604874344
1255200,0.18796792028281029
1255230,0.18753694651160352
1255260,0.1870999094343344
1255290,0.1866565578270067
1255320,0.18620678272882643
1255350,0.18575063003013947
1255380,0.18528838909753473
1255410,0.1848205082292251
1255440,0.1843476661713401
1255470,0.18387060310872752
1255500,0.18339017664955126
1255530,0.1829072538726769
1255560,0.18242269480272294
1255590,0.18193733506641982
1255620,0.18145196737578825
1255650,0.1809673337040718
1255680,0.18048412220754217
1255710,0.18000296450235362
1255740,0.17952443452302394
1255770,0.17904904906686825
1255800,0.17857726898385853
1255830,0.17810950087800456
1255860,0.17764609942470283
1255890,0.17718737002771567
1255920,0.1767335716181459
1255950,0.17628491960407622
1255980,0.17584158893289034
1256010,0.17540371718120054
1256040,0.17497140764137217
1256070,0.17454473239163643
1256100,0.17412373531425626
1256130,0.1737084350327504
1256160,0.17329882775616864
1256190,0.17289489001781755
1256220,0.17249658129400952
1256250,0.1721038464955771
1256280,0.17171661832897017
1256310,0.1713348195242314
1256340,0.17095836492914515
1256370,0.1705871634725896
1256400,0.17022112000168477
1256430,0.1683315962638188
1256460,0.16633818918385504
1256490,0.16427570957989995
1256520,0.16217325012268954
1256550,0.16005473371200463
1256580,0.15793888858537036
1256610,0.1558419077894444
1256640,0.15377720727685176
1256670,0.15175520188240915
1256700,0.14978444679926425
1256730,0.14787166539602095
1256760,0.1460220756317162
1256790,0.14423961759208934
1256820,0.14252712569720244
1256850,0.1408864972598312
1256880,0.1393188115895651
1256910,0.13782446618851388
1256940,0.1364032457534003
1256970,0.13505445742888517
1257000,0.13377692966824306
1257030,0.13256921109771658
1257060,0.13142944393862688
1257090,0.1303556073052628
1257120,0.1293454779939647
1257150,0.1283966189755059
1257180,0.12750607461339147
1257210,0.1266704615683519
1257240,0.12588618762657852
1257270,0.12514960047827417
1257300,0.12445706495866518
1257330,0.12380500527487817
1257360,0.12318993402017171
1257390,0.12260847583889453
1257420,0.1220573871983374
1257450,0.12153357220939535
1257480,0.12103409456203913
1257510,0.12055618583530213
1257540,0.12009725049019622
1257570,0.11965486797864926
1257600,0.11922679245268905
1257630,0.11881095048371866
1257660,0.11840543713856327
1257690,0.1180085107191535
1257720,0.11761858644362956
1257750,0.1172342293203468
1257780,0.11685414643836692
1257810,0.11647717886738745
1257840,0.1161022933290039
1257870,0.11572857377344636
1257900,0.1153496663361047
1257930,0.11496492371941894
1257960,0.11459212008425831
1257990,0.11427787258782941
1258020,0.11409691010575512
1258050,0.11412705265326979
1258080,0.11442963809804507
1258110,0.11504197164115629
