time,hvac_oveAhu_yRet_u
1116090,1.0
1116120,1.0
1116150,1.0
1116180,1.0
1116210,1.0
1116240,1.0
1116270,1.0
1116300,1.0
1116330,1.0
1116360,1.0
1116390,1.0
1116420,1.0
1116450,1.0
1116480,1.0
1116510,1.0
1116540,1.0
1116570,1.0
1116600,1.0
1116630,1.0
1116660,1.0
1116690,1.0
1116720,1.0
1116750,1.0
1116780,1.0
1116810,1.0
1116840,1.0
1116870,1.0
1116900,1.0
1116930,1.0
1116960,1.0
1116990,1.0
1117020,1.0
1117050,1.0
1117080,1.0
1117110,1.0
1117140,1.0
1117170,1.0
1117200,1.0
1117230,1.0
1117260,1.0
1117290,1.0
1117320,1.0
1117350,1.0
1117380,1.0
1117410,1.0
1117440,1.0
1117470,1.0
1117500,1.0
1117530,1.0
1117560,1.0
1117590,1.0
1117620,1.0
1117650,1.0
1117680,1.0
1117710,1.0
1117740,1.0
1117770,1.0
1117800,1.0
1117830,1.0
1117860,1.0
1117890,1.0
1117920,1.0
1117950,1.0
1117980,1.0
1118010,1.0
1118040,1.0
1118070,1.0
1118100,1.0
1118130,1.0
1118160,1.0
1118190,1.0
1118220,1.0
1118250,1.0
1118280,1.0
1118310,1.0
1118340,1.0
1118370,1.0
1118400,1.0
1118430,1.0
1118460,1.0
1118490,1.0
1118520,1.0
1118550,1.0
1118580,1.0
1118610,1.0
1118640,1.0
1118670,1.0
1118700,1.0
1118730,1.0
1118760,1.0
1118790,1.0
1118820,1.0
1118850,1.0
1118880,1.0
1118910,1.0
1118940,1.0
1118970,1.0
1119000,1.0
1119030,1.0
1119060,1.0
1119090,1.0
1119120,1.0
1119150,1.0
1119180,1.0
1119210,1.0
1119240,1.0
1119270,1.0
1119300,1.0
1119330,1.0
1119360,1.0
1119390,1.0
1119420,1.0
1119450,1.0
1119480,1.0
1119510,1.0
1119540,1.0
1119570,1.0
1119600,1.0
1119630,1.0
1119660,1.0
1119690,1.0
1119720,1.0
1119750,1.0
1119780,1.0
1119810,1.0
1119840,1.0
1119870,1.0
1119900,1.0
1119930,1.0
1119960,1.0
1119990,1.0
1120020,1.0
1120050,1.0
1120080,1.0
1120110,1.0
1120140,1.0
1120170,1.0
1120200,1.0
1120230,1.0
1120260,1.0
1120290,1.0
1120320,1.0
1120350,1.0
1120380,1.0
1120410,1.0
1120440,1.0
1120470,1.0
1120500,1.0
1120530,1.0
1120560,1.0
1120590,1.0
1120620,1.0
1120650,1.0
1120680,1.0
1120710,1.0
1120740,1.0
1120770,1.0
1120800,1.0
1120830,1.0
1120860,1.0
1120890,1.0
1120920,1.0
1120950,1.0
1120980,1.0
1121010,1.0
1121040,1.0
1121070,1.0
1121100,1.0
1121130,1.0
1121160,1.0
1121190,1.0
1121220,1.0
1121250,1.0
1121280,1.0
1121310,1.0
1121340,1.0
1121370,1.0
1121400,1.0
1121430,1.0
1121460,1.0
1121490,1.0
1121520,1.0
1121550,1.0
1121580,1.0
1121610,1.0
1121640,1.0
1121670,1.0
1121700,1.0
1121730,1.0
1121760,1.0
1121790,1.0
1121820,1.0
1121850,1.0
1121880,1.0
1121910,1.0
1121940,1.0
1121970,1.0
1122000,1.0
1122030,1.0
1122060,1.0
1122090,1.0
1122120,1.0
1122150,1.0
1122180,1.0
1122210,1.0
1122240,1.0
1122270,1.0
1122300,1.0
1122330,1.0
1122360,1.0
1122390,1.0
1122420,1.0
1122450,1.0
1122480,1.0
1122510,1.0
1122540,1.0
1122570,1.0
1122600,1.0
1122630,1.0
1122660,1.0
1122690,1.0
1122720,1.0
1122750,1.0
1122780,1.0
1122810,1.0
1122840,1.0
1122870,1.0
1122900,1.0
1122930,1.0
1122960,1.0
1122990,1.0
1123020,1.0
1123050,1.0
1123080,1.0
1123110,1.0
1123140,1.0
1123170,1.0
1123200,1.0
1123230,1.0
1123260,1.0
1123290,1.0
1123320,1.0
1123350,1.0
1123380,1.0
1123410,1.0
1123440,1.0
1123470,1.0
1123500,1.0
1123530,1.0
1123560,1.0
1123590,1.0
1123620,1.0
1123650,1.0
1123680,1.0
1123710,1.0
1123740,1.0
1123770,1.0
1123800,1.0
1123830,1.0
1123860,1.0
1123890,1.0
1123920,1.0
1123950,1.0
1123980,1.0
1124010,1.0
1124040,1.0
1124070,1.0
1124100,1.0
1124130,1.0
1124160,1.0
1124190,1.0
1124220,1.0
1124250,1.0
1124280,1.0
1124310,1.0
1124340,1.0
1124370,1.0
1124400,1.0
1124430,1.0
1124460,1.0
1124490,1.0
1124520,1.0
1124550,1.0
1124580,1.0
1124610,1.0
1124640,1.0
1124670,1.0
1124700,1.0
1124730,1.0
1124760,1.0
1124790,1.0
1124820,1.0
1124850,1.0
1124880,1.0
1124910,1.0
1124940,1.0
1124970,1.0
1125000,1.0
1125030,1.0
1125060,1.0
1125090,1.0
1125120,1.0
1125150,1.0
1125180,1.0
1125210,1.0
1125240,1.0
1125270,1.0
1125300,1.0
1125330,1.0
1125360,1.0
1125390,1.0
1125420,1.0
1125450,1.0
1125480,1.0
1125510,1.0
1125540,1.0
1125570,1.0
1125600,1.0
1125630,1.0
1125660,1.0
1125690,1.0
1125720,1.0
1125750,1.0
1125780,1.0
1125810,1.0
1125840,1.0
1125870,1.0
1125900,1.0
1125930,1.0
1125960,1.0
1125990,1.0
1126020,1.0
1126050,1.0
1126080,1.0
1126110,1.0
1126140,1.0
1126170,1.0
1126200,1.0
1126230,1.0
1126260,1.0
1126290,1.0
1126320,1.0
1126350,1.0
1126380,1.0
1126410,1.0
1126440,1.0
1126470,1.0
1126500,1.0
1126530,1.0
1126560,1.0
1126590,1.0
1126620,1.0
1126650,1.0
1126680,1.0
1126710,1.0
1126740,1.0
1126770,1.0
1126800,1.0
1126830,1.0
1126860,1.0
1126890,1.0
1126920,1.0
1126950,1.0
1126980,1.0
1127010,1.0
1127040,1.0
1127070,1.0
1127100,1.0
1127130,1.0
1127160,1.0
1127190,1.0
1127220,1.0
1127250,1.0
1127280,1.0
1127310,1.0
1127340,1.0
1127370,1.0
1127400,1.0
1127430,1.0
1127460,1.0
1127490,1.0
1127520,1.0
1127550,1.0
1127580,1.0
1127610,1.0
1127640,1.0
1127670,1.0
1127700,1.0
1127730,1.0
1127760,1.0
1127790,1.0
1127820,1.0
1127850,1.0
1127880,1.0
1127910,1.0
1127940,1.0
1127970,1.0
1128000,1.0
1128030,1.0
1128060,1.0
1128090,1.0
1128120,1.0
1128150,1.0
1128180,1.0
1128210,1.0
1128240,1.0
1128270,1.0
1128300,1.0
1128330,1.0
1128360,1.0
1128390,1.0
1128420,1.0
1128450,1.0
1128480,1.0
1128510,1.0
1128540,1.0
1128570,1.0
1128600,1.0
1128630,1.0
1128660,1.0
1128690,1.0
1128720,1.0
1128750,1.0
1128780,1.0
1128810,1.0
1128840,1.0
1128870,1.0
1128900,1.0
1128930,1.0
1128960,1.0
1128990,1.0
1129020,1.0
1129050,1.0
1129080,1.0
1129110,1.0
1129140,1.0
1129170,1.0
1129200,1.0
1129230,1.0
1129260,1.0
1129290,1.0
1129320,1.0
1129350,1.0
1129380,1.0
1129410,1.0
1129440,1.0
1129470,1.0
1129500,1.0
1129530,1.0
1129560,1.0
1129590,1.0
1129620,1.0
1129650,1.0
1129680,1.0
1129710,1.0
1129740,1.0
1129770,1.0
1129800,1.0
1129830,1.0
1129860,1.0
1129890,1.0
1129920,1.0
1129950,1.0
1129980,1.0
1130010,1.0
1130040,1.0
1130070,1.0
1130100,1.0
1130130,1.0
1130160,1.0
1130190,1.0
1130220,1.0
1130250,1.0
1130280,1.0
1130310,1.0
1130340,1.0
1130370,1.0
1130400,1.0
1130430,1.0
1130460,1.0
1130490,1.0
1130520,1.0
1130550,1.0
1130580,1.0
1130610,1.0
1130640,1.0
1130670,1.0
1130700,1.0
1130730,1.0
1130760,1.0
1130790,1.0
1130820,1.0
1130850,1.0
1130880,1.0
1130910,1.0
1130940,1.0
1130970,1.0
1131000,1.0
1131030,1.0
1131060,1.0
1131090,1.0
1131120,1.0
1131150,1.0
1131180,1.0
1131210,1.0
1131240,1.0
1131270,1.0
1131300,1.0
1131330,1.0
1131360,1.0
1131390,1.0
1131420,1.0
1131450,1.0
1131480,1.0
1131510,1.0
1131540,1.0
1131570,1.0
1131600,1.0
1131630,1.0
1131660,1.0
1131690,1.0
1131720,1.0
1131750,1.0
1131780,1.0
1131810,1.0
1131840,1.0
1131870,1.0
1131900,1.0
1131930,1.0
1131960,1.0
1131990,1.0
1132020,1.0
1132050,1.0
1132080,1.0
1132110,1.0
1132140,1.0
1132170,1.0
1132200,1.0
1132230,1.0
1132260,1.0
1132290,1.0
1132320,1.0
1132350,1.0
1132380,1.0
1132410,1.0
1132440,1.0
1132470,1.0
1132500,1.0
1132530,1.0
1132560,1.0
1132590,1.0
1132620,1.0
1132650,1.0
1132680,1.0
1132710,1.0
1132740,1.0
1132770,1.0
1132800,1.0
1132830,1.0
1132860,1.0
1132890,1.0
1132920,1.0
1132950,1.0
1132980,1.0
1133010,1.0
1133040,1.0
1133070,1.0
1133100,1.0
1133130,1.0
1133160,1.0
1133190,1.0
1133220,1.0
1133250,1.0
1133280,1.0
1133310,1.0
1133340,1.0
1133370,1.0
1133400,1.0
1133430,1.0
1133460,1.0
1133490,1.0
1133520,1.0
1133550,1.0
1133580,1.0
1133610,1.0
1133640,1.0
1133670,1.0
1133700,1.0
1133730,1.0
1133760,1.0
1133790,1.0
1133820,1.0
1133850,1.0
1133880,1.0
1133910,1.0
1133940,1.0
1133970,1.0
1134000,1.0
1134030,1.0
1134060,1.0
1134090,1.0
1134120,1.0
1134150,1.0
1134180,1.0
1134210,1.0
1134240,1.0
1134270,1.0
1134300,1.0
1134330,1.0
1134360,1.0
1134390,1.0
1134420,1.0
1134450,1.0
1134480,1.0
1134510,1.0
1134540,1.0
1134570,1.0
1134600,1.0
1134630,1.0
1134660,1.0
1134690,1.0
1134720,1.0
1134750,1.0
1134780,1.0
1134810,1.0
1134840,1.0
1134870,1.0
1134900,1.0
1134930,1.0
1134960,1.0
1134990,1.0
1135020,1.0
1135050,1.0
1135080,1.0
1135110,1.0
1135140,1.0
1135170,1.0
1135200,1.0
1135230,1.0
1135260,1.0
1135290,1.0
1135320,1.0
1135350,1.0
1135380,1.0
1135410,1.0
1135440,1.0
1135470,1.0
1135500,1.0
1135530,1.0
1135560,1.0
1135590,1.0
1135620,1.0
1135650,1.0
1135680,1.0
1135710,1.0
1135740,1.0
1135770,1.0
1135800,1.0
1135830,1.0
1135860,1.0
1135890,1.0
1135920,1.0
1135950,1.0
1135980,1.0
1136010,1.0
1136040,1.0
1136070,1.0
1136100,1.0
1136130,1.0
1136160,1.0
1136190,1.0
1136220,1.0
1136250,1.0
1136280,1.0
1136310,1.0
1136340,1.0
1136370,1.0
1136400,1.0
1136430,1.0
1136460,1.0
1136490,1.0
1136520,1.0
1136550,1.0
1136580,1.0
1136610,1.0
1136640,1.0
1136670,1.0
1136700,1.0
1136730,1.0
1136760,1.0
1136790,1.0
1136820,1.0
1136850,1.0
1136880,1.0
1136910,1.0
1136940,1.0
1136970,1.0
1137000,1.0
1137030,1.0
1137060,1.0
1137090,1.0
1137120,1.0
1137150,1.0
1137180,1.0
1137210,1.0
1137240,1.0
1137270,1.0
1137300,1.0
1137330,1.0
1137360,1.0
1137390,1.0
1137420,1.0
1137450,1.0
1137480,1.0
1137510,1.0
1137540,1.0
1137570,1.0
1137600,1.0
1137630,1.0
1137660,1.0
1137690,1.0
1137720,1.0
1137750,1.0
1137780,1.0
1137810,1.0
1137840,1.0
1137870,1.0
1137900,1.0
1137930,1.0
1137960,1.0
1137990,1.0
1138020,1.0
1138050,1.0
1138080,1.0
1138110,1.0
1138140,1.0
1138170,1.0
1138200,1.0
1138230,1.0
1138260,1.0
1138290,1.0
1138320,1.0
1138350,1.0
1138380,1.0
1138410,1.0
1138440,1.0
1138470,1.0
1138500,1.0
1138530,1.0
1138560,1.0
1138590,1.0
1138620,1.0
1138650,1.0
1138680,1.0
1138710,1.0
1138740,1.0
1138770,1.0
1138800,1.0
1138830,1.0
1138860,1.0
1138890,1.0
1138920,1.0
1138950,1.0
1138980,1.0
1139010,1.0
1139040,1.0
1139070,1.0
1139100,1.0
1139130,1.0
1139160,1.0
1139190,1.0
1139220,1.0
1139250,1.0
1139280,1.0
1139310,1.0
1139340,1.0
1139370,1.0
1139400,1.0
1139430,1.0
1139460,1.0
1139490,1.0
1139520,1.0
1139550,1.0
1139580,1.0
1139610,1.0
1139640,1.0
1139670,1.0
1139700,1.0
1139730,1.0
1139760,1.0
1139790,1.0
1139820,1.0
1139850,1.0
1139880,1.0
1139910,1.0
1139940,1.0
1139970,1.0
1140000,1.0
1140030,1.0
1140060,1.0
1140090,1.0
1140120,1.0
1140150,1.0
1140180,1.0
1140210,1.0
1140240,1.0
1140270,1.0
1140300,1.0
1140330,1.0
1140360,1.0
1140390,1.0
1140420,1.0
1140450,1.0
1140480,1.0
1140510,1.0
1140540,1.0
1140570,1.0
1140600,1.0
1140630,1.0
1140660,1.0
1140690,1.0
1140720,1.0
1140750,1.0
1140780,1.0
1140810,1.0
1140840,1.0
1140870,1.0
1140900,1.0
1140930,1.0
1140960,1.0
1140990,1.0
1141020,1.0
1141050,1.0
1141080,1.0
1141110,1.0
1141140,1.0
1141170,1.0
1141200,1.0
1141230,1.0
1141260,1.0
1141290,1.0
1141320,1.0
1141350,1.0
1141380,1.0
1141410,1.0
1141440,1.0
1141470,1.0
1141500,1.0
1141530,1.0
1141560,1.0
1141590,1.0
1141620,1.0
1141650,1.0
1141680,1.0
1141710,1.0
1141740,1.0
1141770,1.0
1141800,1.0
1141830,1.0
1141860,1.0
1141890,1.0
1141920,1.0
1141950,1.0
1141980,1.0
1142010,1.0
1142040,1.0
1142070,1.0
1142100,1.0
1142130,1.0
1142160,1.0
1142190,1.0
1142220,1.0
1142250,1.0
1142280,1.0
1142310,1.0
1142340,1.0
1142370,1.0
1142400,1.0
1142430,1.0
1142460,1.0
1142490,1.0
1142520,1.0
1142550,1.0
1142580,1.0
1142610,1.0
1142640,1.0
1142670,1.0
1142700,1.0
1142730,1.0
1142760,1.0
1142790,1.0
1142820,1.0
1142850,1.0
1142880,1.0
1142910,1.0
1142940,1.0
1142970,1.0
1143000,1.0
1143030,1.0
1143060,1.0
1143090,1.0
1143120,1.0
1143150,1.0
1143180,1.0
1143210,1.0
1143240,1.0
1143270,1.0
1143300,1.0
1143330,1.0
1143360,1.0
1143390,1.0
1143420,1.0
1143450,1.0
1143480,1.0
1143510,1.0
1143540,1.0
1143570,1.0
1143600,1.0
1143630,1.0
1143660,0.5816290395677406
1143690,0.5782540863478348
1143720,0.5757472531485164
1143750,0.5734881919380498
1143780,0.5712963842246341
1143810,0.5691173371691842
1143840,0.5669346471894574
1143870,0.5647434847711853
1143900,0.5625428089571335
1143930,0.5603325106575242
1143960,0.5581129142235031
1143990,0.5558845409259197
1144020,0.5536481237889634
1144050,0.5514046243815807
1144080,0.5491552067015761
1144110,0.5469012810320448
1144140,0.5446445489836104
1144170,0.5423869973224144
1144200,0.5401308925683225
1144230,0.5399482826200583
1144260,0.5470233007156998
1144290,0.5496112200333114
1144320,0.5493051193459242
1144350,0.5478705868779623
1144380,0.5460653473006565
1144410,0.5441616163121777
1144440,0.5422546394839879
1144470,0.540380569109837
1144500,0.538553192812705
1144530,0.5367767517372761
1144560,0.5350673683953984
1144590,0.534092940433984
1144620,0.5338460579556774
1144650,0.5337607270731655
1144680,0.5337311109429559
1144710,0.5337209277519317
1144740,0.5337174807903844
1144770,0.5337163539901044
1144800,0.5337160709211025
1144830,0.5337159512581238
1144860,0.5337159787484643
1144890,0.5337160375631007
1144920,0.5337161062475912
1144950,0.5337161773914345
1144980,0.5337162483697262
1145010,0.5337163182821199
1145040,0.5337163868320662
1145070,0.5337164539265151
1145100,0.5337165195473379
1145130,0.5337165836990411
1145160,0.5337166463959386
1145190,0.5337167076564573
1145220,0.5337167675000409
1145250,0.5337168259476364
1145280,0.5337168830207013
1145310,0.533716938741358
1145340,0.533716993132257
1145370,0.5337170462166494
1145400,0.5337170980182859
1145430,0.5337171485613812
1145460,0.5337171978706541
1145490,0.5337172459712447
1145520,0.533717292888797
1145550,0.5337173386493352
1145580,0.5337173832793485
1145610,0.5337174268056963
1145640,0.5337174692556446
1145670,0.533717510656897
1145700,0.5337175510374297
1145730,0.5337175904256607
1145760,0.5337176288503471
1145790,0.5337176663405693
1145820,0.5337177029257859
1145850,0.5337177386357463
1145880,0.5337177735005831
1145910,0.5337178075507594
1145940,0.5337178408168302
1145970,0.5337178733293246
1146000,0.5337179051210257
1146030,0.5337179362224616
1146060,0.5337179666654694
1146090,0.5337179964823948
1146120,0.5337180257059597
1146150,0.533718054368697
1146180,0.5337180825036402
1146210,0.5337181101440425
1146240,0.5337181373234351
1146270,0.5337181640756039
1146300,0.5337181904345687
1146330,0.5337182164346437
1146360,0.5337182421103326
1146390,0.5337182674964451
1146420,0.5337182926279753
1146450,0.5337183175401852
1146480,0.5337183422685743
1146510,0.5337183668488589
1146540,0.5337183913169957
1146570,0.5337184157091828
1146600,0.533718440061808
1146630,0.5337184644115405
1146660,0.5337184887952207
1146690,0.5337185132498032
1146720,0.5337185378129703
1146750,0.5337185625218641
1146780,0.5337185874143433
1146810,0.5337186125283652
1146840,0.5337186379020775
1146870,0.5337186635738745
1146900,0.5337186895823474
1146930,0.533718715966291
1146960,0.5337187427650055
1146990,0.5337187700171662
1147020,0.5337187977622107
1147050,0.5337188260401817
1147080,0.5337188548909151
1147110,0.5337188843542595
1147140,0.5337189144705861
1147170,0.5337189452803385
1147200,0.5337189768241419
1147230,0.5337190091429302
1147260,0.5337190422777469
1147290,0.5337190762699096
1147320,0.5337191111608632
1147350,0.5337191469923313
1147380,0.5337191838061763
1147410,0.5337192216444684
1147440,0.5337192605495127
1147470,0.5337193005637735
1147500,0.5337193417298971
1147530,0.5337193840907406
1147560,0.5337194276893393
1147590,0.5337194725689042
1147620,0.5337195187728108
1147650,0.5337195663446062
1147680,0.533719615328038
1147710,0.5337196657669728
1147740,0.5337197177054206
1147770,0.5337197711875508
1147800,0.533719826258114
1147830,0.5337198829602146
1147860,0.5337199413396645
1147890,0.5337200014406824
1147920,0.5337200633078326
1147950,0.5337201269860177
1147980,0.5337201925199684
1148010,0.5337202599545219
1148040,0.5337203293345015
1148070,0.5337204007046736
1148100,0.5337204741097954
1148130,0.5337205495945052
1148160,0.5337206272033771
1148190,0.5337207069807907
1148220,0.5337207889709505
1148250,0.5337208732178345
1148280,0.5337209597651325
1148310,0.5337210486562443
1148340,0.5337211399341202
1148370,0.5337212336413655
1148400,0.5337213298200199
1148430,0.5337214308750974
1148460,0.5337215394196106
1148490,0.5337216561982748
1148520,0.5337217812830116
1148550,0.5337219145296237
1148580,0.533722055726603
1148610,0.5337222048420233
1148640,0.5337223617091638
1148670,0.5337225261559633
1148700,0.5337226980035724
1148730,0.5337228770601914
1148760,0.5337230631277827
1148790,0.5337232560007751
1148820,0.5337234554631267
1148850,0.533723661287309
1148880,0.5337238732339189
1148910,0.5337240910511241
1148940,0.5337243144748992
1148970,0.5337245432259048
1149000,0.5337247770119795
1149030,0.5337250155262545
1149060,0.5337252584466444
1149090,0.5337255054353138
1149120,0.5337257561383493
1149150,0.5337260101851335
1149180,0.5337262671880292
1149210,0.5337265267419539
1149240,0.5337267884239398
1149270,0.5337270517927648
1149300,0.5337273163886509
1149330,0.5337275817329103
1149360,0.5337278473276504
1149390,0.5337281126554292
1149420,0.5337283771794266
1149450,0.5337286403420769
1149480,0.5337289015664848
1149510,0.5337291602546846
1149540,0.5337294157890574
1149570,0.5337296675301396
1149600,0.5337299148185392
1149630,0.533730156974026
1149660,0.533730393294927
1149690,0.5337306230581046
1149720,0.5337308455194697
1149750,0.5337310599139673
1149780,0.5337312654552171
1149810,0.5337314613353893
1149840,0.5337316467252059
1149870,0.5337318207740289
1149900,0.5337319826097748
1149930,0.5337321313388932
1149960,0.5337322660463065
1149990,0.533732385795374
1150020,0.5337324896278461
1150050,0.5337325765637959
1150080,0.5337326456015483
1150110,0.5337326957175585
1150140,0.5337327258662972
1150170,0.5337327349800689
1150200,0.5337327219688522
1150230,0.5337326857200312
1150260,0.5337326250981324
1150290,0.5337325389444453
1150320,0.5337324260766425
1150350,0.5337322852883006
1150380,0.5337321153482937
1150410,0.5337319150001592
1150440,0.5337316829612568
1150470,0.5337314179219155
1150500,0.5337311185443269
1150530,0.5337307834612816
1150560,0.5337304112380863
1150590,0.5337300000571521
1150620,0.5337295477827795
1150650,0.5337290521225585
1150680,0.5337285106544605
1150710,0.5337279208317895
1150740,0.5337272799827619
1150770,0.5337265852905166
1150800,0.533725833792719
1150830,0.5337250223627616
1150860,0.5337241476996989
1150890,0.5337232063108093
1150920,0.5337221944897996
1150950,0.5337211082976456
1150980,0.5337199435586482
1151010,0.5337186958213647
1151040,0.5337173607435112
1151070,0.533715931790238
1151100,0.5337144052086844
1151130,0.5337127735340248
1151160,0.5337110325010905
1151190,0.5337091727148595
1151220,0.5337071901010622
1151250,0.5337050726230327
1151280,0.5337028175998549
1151310,0.5337004083065442
1151340,0.5336978466666755
1151370,0.5336951062546038
1151400,0.5336922031795526
1151430,0.5336890860989449
1151460,0.5336858168714443
1151490,0.5336822637870895
1151520,0.5336786545475227
1151550,0.5336745384249716
1151580,0.5336708476899024
1151610,0.5336663612407124
1151640,0.5336622371766309
1151670,0.533657445346943
1151700,0.5336531352368836
1151730,0.5336482917960208
1151760,0.5336436145799504
1151790,0.5336392355286174
1151820,0.533635092315286
1151850,0.5336312159227649
1151880,0.5336276311100439
1151910,0.5336243517600598
1151940,0.5336213815544084
1151970,0.5336187164674565
1152000,0.5336163474856084
1152030,0.5336142651790089
1152060,0.5336124558600208
1152090,0.5336109017637436
1152120,0.5336095856755418
1152150,0.5336084920563675
1152180,0.5336076068781619
1152210,0.5336069189065116
1152240,0.5336064178901295
1152270,0.5336060960229017
1152300,0.5336059469761602
1152330,0.5336059659208648
1152360,0.5336061496228532
1152390,0.5336064960842438
1152420,0.5336070047496444
1152450,0.5336076762055295
1152480,0.5336085122796275
1152510,0.533609515835626
1152540,0.5336106908019452
1152570,0.5336120420342229
1152600,0.5336135751308901
1152630,0.5336152964539104
1152660,0.533617212409462
1152690,0.5336193292593562
1152720,0.5336216525256776
1152750,0.533624185927714
1152780,0.5336269308558806
1152810,0.5336298846315235
1152840,0.533633039231146
1152870,0.5336363802675075
1152900,0.5336398865359393
1152930,0.5336435281841028
1152960,0.5336472709348795
1152990,0.5336510742821206
1153020,0.533654893328789
1153050,0.5336587013522611
1153080,0.5336624478340235
1153110,0.5336661114648189
1153140,0.5336696625283743
1153170,0.5336730870781532
1153200,0.5336763733888148
1153230,0.5336795153161125
1153260,0.5336825102193667
1153290,0.5336853589587798
1153320,0.5336880640418444
1153350,0.5336906298177738
1153380,0.5336930614918607
1153410,0.533695364751356
1153440,0.5336975455361269
1153470,0.5336996098314678
1153500,0.5337015635350693
1153530,0.5337034123707783
1153560,0.5337051618360189
1153590,0.5337068171728183
1153620,0.5337083833550913
1153650,0.5337098650873554
1153680,0.5337112668095378
1153710,0.5337125927073674
1153740,0.5337138467241742
1153770,0.5337150325749709
1153800,0.5337161537610566
1153830,0.5337172135837496
1153860,0.5337182151579635
1153890,0.5337191614245621
1153920,0.5337200551649568
1153950,0.5337208990103862
1153980,0.5337216954514581
1154010,0.5337224468505098
1154040,0.533723155446608
1154070,0.5337238233713224
1154100,0.5337244526352007
1154130,0.5337250451821617
1154160,0.533725602833229
1154190,0.5337261273330464
1154220,0.53372662034779
1154250,0.5337270834614153
1154280,0.5337275181865295
1154310,0.5337279259685348
1154340,0.5337283081870571
1154370,0.5337286661594789
1154400,0.533729001144465
1154430,0.5337293143444019
1154460,0.5337296069079978
1154490,0.5337298799334295
1154520,0.5337301344686001
1154550,0.5337303715139686
1154580,0.5337305920259292
1154610,0.5337307969170766
1154640,0.5337309870578799
1154670,0.5337311632782625
1154700,0.5337313263689591
1154730,0.5337314770827124
1154760,0.5337316161284437
1154790,0.5337317441565594
1154820,0.5337318617795945
1154850,0.5337319695830585
1154880,0.5337320681260885
1154910,0.5337321579438896
1154940,0.5337322395464766
1154970,0.5337323134185505
1155000,0.5337323800222741
1155030,0.5337324397919885
1155060,0.5337324931347718
1155090,0.5337325404343309
1155120,0.5337325820455245
1155150,0.5337326182962538
1155180,0.5337326494847532
1155210,0.5337326758811456
1155240,0.5337326977239718
1155270,0.5337327152207729
1155300,0.5337327285460796
1155330,0.533732737840057
1155360,0.5337327432071101
1155390,0.5337327447139576
1155420,0.5337327423884123
1155450,0.5337327362152848
1155480,0.5337327261359184
1155510,0.533732712045065
1155540,0.5337326937870892
1155570,0.533732671151597
1155600,0.5337326438750625
1155630,0.5337326123923004
1155660,0.5337325774406554
1155690,0.5337325391291136
1155720,0.5337324974574523
1155750,0.5337324523811416
1155780,0.533732403837047
1155810,0.5337323517524837
1155840,0.5337322960484099
1155870,0.5337322366406031
1155900,0.5337321734401343
1155930,0.5337321063535708
1155960,0.5337320352831403
1155990,0.5337319601268515
1156020,0.5337318807785274
1156050,0.5337317971280959
1156080,0.5337317090615938
1156110,0.5337316164613113
1156140,0.5337315192060861
1156170,0.5337314171713509
1156200,0.5337313102293659
1156230,0.5337311982498121
1156260,0.5337310810992768
1156290,0.5337309586424785
1156320,0.5337308307416485
1156350,0.5337306972576075
1156380,0.5337305580420418
1156410,0.5337304129395637
1156440,0.5337302617912043
1156470,0.5337301044364562
1156500,0.5337299407136411
1156530,0.5337297704605508
1156560,0.5337295935163457
1156590,0.5337294097198919
1156620,0.5337292189125984
1156650,0.533729020939411
1156680,0.5337288156478632
1156710,0.5337286028903062
1156740,0.5337283825243082
1156770,0.533728154413786
1156800,0.5337279184300591
1156830,0.5337276744527586
1156860,0.533727422370271
1156890,0.533727162082661
1156920,0.5337268935004357
1156950,0.5337266165465973
1156980,0.5337263311576764
1157010,0.5337260372846091
1157040,0.5337257348938025
1157070,0.533725423968049
1157100,0.533725104507415
1157130,0.5337247765301414
1157160,0.5337244400734147
1157190,0.5337240951941158
1157220,0.5337237419694844
1157250,0.5337233804977339
1157280,0.5337230108985889
1157310,0.5337226333135585
1157340,0.5337222479064849
1157370,0.5337218548635585
1157400,0.5337214543932205
1157430,0.533721046727035
1157460,0.5337206321180217
1157490,0.5337202108424466
1157520,0.5337197831976674
1157550,0.5337193495027313
1157580,0.5337189100973208
1157610,0.5337184653412268
1157640,0.5337180156135337
1157670,0.5337175613117734
1157700,0.5337171028508154
1157730,0.5337166406618268
1157760,0.5337161751913517
1157790,0.5337157068992715
1157820,0.5337152362594967
1157850,0.5337147637567565
1157880,0.5337142898789228
1157910,0.5337138151350087
1157940,0.5337133400311922
1157970,0.5337128650816723
1158000,0.5337123908048127
1158030,0.5337119177208467
1158060,0.5337114463503925
1158090,0.5337109772145643
1158120,0.5337105108298444
1158150,0.5337100477148705
1158180,0.533709588399973
1158210,0.5337091333129254
1158240,0.533708682966943
1158270,0.5337082379859793
1158300,0.5337077987243385
1158330,0.5337073656928777
1158360,0.5337069393254299
1158390,0.5337065200718804
1158420,0.533706108376333
1158450,0.5337057046608978
1158480,0.5337053093355114
1158510,0.5337049228001556
1158540,0.5337045454402103
1158570,0.5337041776281071
1158600,0.5337038197248071
1158630,0.5337034720794298
1158660,0.5337031350295975
1158690,0.5337028089023211
1158720,0.5337024940146522
1158750,0.5337021906744939
1158780,0.5337018991815615
1158810,0.5337016198284373
1158840,0.5337013529015906
1158870,0.5337010986825902
1158900,0.5337008574493041
1158930,0.5337006294772052
1158960,0.5337004150406425
1158990,0.5337002144141922
1159020,0.5337000278740209
