time,hvac_oveZonActNor_yReaHea_u
1322370,0.7646177298888802
1322400,0.763876389409169
1322430,0.763145416032349
1322460,0.7624245655545822
1322490,0.7617135943408799
1322520,0.7610122586947554
1322550,0.7603203140838076
1322580,0.7596375143909462
1322610,0.75896361129619
1322640,0.7582983538775372
1322670,0.7576414885343477
1322700,0.7569927593417803
1322730,0.7563519090024048
1322760,0.7557186791339904
1322790,0.7550927821047962
1322820,0.7544731351982638
1322850,0.753853629433859
1322880,0.7532159497207649
1322910,0.7525275660251837
1322940,0.7517510561386616
1322970,0.7508616323381694
1323000,0.7498592794735129
1323030,0.7487654363678384
1323060,0.7476117143905033
1323090,0.7464299875121199
1323120,0.745247105356773
1323150,0.7440832205645951
1323180,0.7429518638806515
1323210,0.7418622034487413
1323240,0.7408198202801444
1323270,0.7398275454646758
1323300,0.7388865721059464
1323330,0.7379967167795648
1323360,0.7371570323194162
1323390,0.7363659129098792
1323420,0.7356213699689129
1323450,0.7349212076667269
1323480,0.7342631656286704
1323510,0.7336449550897043
1323540,0.7330642558466129
1323570,0.7325187152073561
1323600,0.7320059635710573
1323630,0.7315236358195681
1323660,0.7310693884230904
1323690,0.7306409104554464
1323720,0.7302359313602526
1323750,0.7298522281749955
1323780,0.7294876330885399
1323810,0.7291400410322746
1323840,0.7288074168505942
1323870,0.7284878018562079
1323900,0.728179319751029
1323930,0.7278801818933746
1323960,0.7275886918326621
1323990,0.7273032490091484
1324020,0.7270223515390657
1324050,0.7267445980462005
1324080,0.726468688536927
1324110,0.7261934243423409
1324140,0.7259177071720586
1324170,0.7256405373416713
1324200,0.7253610117148372
1324230,0.7250783192836799
1324260,0.7247917365484642
1324290,0.7245004963580695
1324320,0.7242022553775933
1324350,0.7238879346729195
1324380,0.7235362198751228
1324410,0.7231154613140993
1324440,0.7225957277561847
1324470,0.7219641144503874
1324500,0.7212299536418869
1324530,0.7204175606860894
1324560,0.7195557202852155
1324590,0.7186707703722253
1324620,0.7177833319683496
1324650,0.7169081412857571
1324680,0.716055156759431
1324710,0.71523082653807
1324740,0.7144389155476627
1324770,0.7136812170998609
1324800,0.7129583348557793
1324830,0.7122415959718067
1324860,0.7115055508211346
1324890,0.7107437320655386
1324920,0.7099524958633886
1324950,0.7091290368132848
1324980,0.7082707105570165
1325010,0.7073752877941182
1325040,0.7064408943306406
1325070,0.705465965366558
1325100,0.7044492320671383
1325130,0.7033896772731537
1325160,0.7022865390000381
1325190,0.7011392570591418
1325220,0.699947488296194
1325250,0.6987110551863244
1325280,0.6974299595075322
1325310,0.6961043430583223
1325340,0.6947344925622205
1325370,0.6933208130396944
1325400,0.6918638265622823
1325430,0.6903641540567325
1325460,0.6888225102598805
1325490,0.6872396912581065
1325520,0.6856165673638088
1325550,0.6839540740294996
1325580,0.682253204200811
1325610,0.6805150010072577
1325640,0.6787405503776814
1325670,0.676930974864717
1325700,0.675087426685895
1325730,0.6732110824998485
1325760,0.671303136924745
1325790,0.6693647982202748
1325820,0.6673972822446647
1325850,0.665401808967006
1325880,0.6633795969593484
1325910,0.6613318607000718
1325940,0.6592598054956729
1325970,0.6571646256323954
1326000,0.6550474997079015
1326030,0.6529095895308252
1326060,0.6507520359256971
1326090,0.6485759582531602
1326120,0.6463824506845439
1326150,0.6441725822983818
1326180,0.6419473937539539
1326210,0.6397078979302413
1326240,0.6374550769389279
1326270,0.6351898832458418
1326300,0.6329132369827356
1326330,0.6306260274843258
1326360,0.628329110859025
1326390,0.6260233118814639
1326420,0.6237094217839859
1326450,0.6213882004696444
1326480,0.6190603899483839
1326510,0.6167266924556205
1326540,0.6143877501194575
1326570,0.612044153008952
1326600,0.6096965104152492
1326630,0.6073454543698883
1326660,0.6049915120657721
1326690,0.602635179856803
1326720,0.600276837215174
1326750,0.5979170745836012
1326780,0.5955563185659848
1326810,0.5931948183822464
1326840,0.5908330775975248
1326870,0.5884713927054686
1326900,0.5861100657915514
1326930,0.5837493873207482
1326960,0.5813896291171762
1326990,0.5790310424732746
1327020,0.5766738580784666
1327050,0.57431828662296
1327080,0.5719645196639108
1327110,0.5696127305913751
1327140,0.567263075622863
1327170,0.5649156947927204
1327200,0.562570715736831
1327230,0.5602282529104999
1327260,0.5578884029186288
1327290,0.555551249830402
1327320,0.5532168666213706
1327350,0.5508853161256225
1327380,0.5485566518156093
1327410,0.5462309184294066
1327440,0.543908152487184
1327470,0.5415883826955115
1327500,0.5392716304297419
1327530,0.536957909991774
1327560,0.5346472291602004
1327590,0.532339589664939
1327620,0.5300349876632917
1327650,0.5277334142246849
1327680,0.5254348558121572
1327710,0.5231392947551247
1327740,0.5208467097104579
1327770,0.5185570727826017
1327800,0.5162702080109649
1327830,0.5139861578924635
1327860,0.5117055937318616
1327890,0.5094284892387038
1327920,0.5071554440753558
1327950,0.5048897522678346
1327980,0.5026346150847647
1328010,0.5003920007960405
1328040,0.49816282633774556
1328070,0.4959489008468418
1328100,0.49372227001202845
1328130,0.49145538319939414
1328160,0.48917394908808637
1328190,0.4869411023373448
1328220,0.4847601425109238
1328250,0.4825968734471825
1328280,0.480437171264913
1328310,0.47828342205184354
1328340,0.47613293091684095
1328370,0.4739861488806058
1328400,0.47184254761421907
1328430,0.469729130865432
1328460,0.46767049431778895
1328490,0.46567009387817576
1328520,0.463728491789359
1328550,0.4618457773249681
1328580,0.46002149323912545
1328610,0.4582547168142207
1328640,0.45654429348160547
1328670,0.45488866273252326
1328700,0.4532861118328648
1328730,0.4517348319591679
1328760,0.45023286255255107
1328790,0.448778132527574
1328820,0.4473685920002009
1328850,0.4460021087122409
1328880,0.4446765485708725
1328910,0.44338980996003063
1328940,0.44213979867976594
1328970,0.4409244619776551
1329000,0.43974179017875753
1329030,0.4385898375989741
1329060,0.43746670072482785
1329090,0.436370564559108
1329120,0.4352996717851967
1329150,0.4342523298804026
1329180,0.43322692266181834
1329210,0.432221910070646
1329240,0.43123582743631483
1329270,0.4302672847883134
1329300,0.4293149660379579
1329330,0.428377627860315
1329360,0.42745409823679276
1329390,0.42654327469434206
1329420,0.4256441222978577
1329450,0.42475567144914456
1329480,0.4238770155382408
1329510,0.4230073084846256
1329540,0.42214576220192157
1329570,0.421291644013231
1329600,0.42044427402720025
1329630,0.4196030225346415
1329660,0.41876730737602524
1329690,0.41793659136025424
1329720,0.417110379784261
1329750,0.4162882180152561
1329780,0.4154696891230976
1329810,0.41465441157280014
1329840,0.41384203699241834
1329870,0.4130322480271429
1329900,0.4122247562843115
1329930,0.41141930037020863
1329960,0.41061564401825845
1329990,0.40981357430784177
1330020,0.4090128999732621
1330050,0.4082134498021167
1330080,0.40741507112197306
1330110,0.4066176283736593
1330140,0.405821001768999
1330170,0.4050250860303634
1330200,0.40422978920916786
1330230,0.40343503296602007
1330260,0.40264075450227615
1330290,0.401846908257998
1330320,0.4010534619747741
1330350,0.4002603557093167
1330380,0.39946696215008753
1330410,0.398671716849803
1330440,0.3978731816622763
1330470,0.39707089969307835
1330500,0.3962652416793335
1330530,0.39545700561825886
1330560,0.39464711260932256
1330590,0.39383643275743274
1330620,0.3930257220907003
1330650,0.3922156191635066
1330680,0.3914066612078945
1330710,0.39059931522499264
1330740,0.3897939871655284
1330770,0.3889910324752839
1330800,0.3881907501924355
1330830,0.3873933784426916
1330860,0.3865991013192049
1330890,0.3858080516623299
1330920,0.38502031732707187
1330950,0.38423595147110473
1330980,0.3834549811424577
1331010,0.38267741538565514
1331040,0.38190325395700336
1331070,0.3811324898596637
1331100,0.38036511616705004
1331130,0.37960112726643125
1331160,0.3788405209566225
1331190,0.3780832985660396
1331220,0.3773294666438096
1331250,0.37657903507737134
1331280,0.3758320170434156
1331310,0.37508842892431404
1331340,0.3743482895823689
1331370,0.37361161963116435
1331400,0.3728784407899022
1331430,0.37214877533621593
1331460,0.37142264565320365
1331490,0.37070007386229076
1331520,0.36998108153225207
1331550,0.36926568945361604
1331580,0.36855391746757665
1331610,0.36784578433853204
1331640,0.3671413076605702
1331670,0.3664405037893072
1331700,0.3657433877921806
1331730,0.36504997341165357
1331760,0.3643602730372943
1331790,0.36367429768385207
1331820,0.36299205697344084
1331850,0.3623135591204898
1331880,0.36163881091826766
1331910,0.3609678177257933
1331940,0.3603005834547268
1331970,0.35963711055739006
1332000,0.358977400018019
1332030,0.3583214504679261
1332060,0.35766925681887624
1332090,0.3570208086438688
1332120,0.3563760880217017
1332150,0.35573506760139345
1332180,0.3550977090828356
1332210,0.3544639626009464
1332240,0.353833785772603
1332270,0.3532072450302207
1332300,0.35258456339317834
1332330,0.3519660155828308
1332360,0.3513517601604207
1332390,0.3507418036635891
1332420,0.3501360397242335
1332450,0.34953431463707474
1332480,0.3489364618066583
1332510,0.34834231388449266
1332540,0.3477517039887651
1332570,0.3471644642958743
1332600,0.3465804252407944
1332630,0.3459994157106623
1332660,0.34542126379007954
1332690,0.3448457976672678
1332720,0.34427284650696055
1332750,0.3437022412151209
1332780,0.34313381506830504
1332810,0.3425674042026609
1332840,0.34200284797264047
1332870,0.34143998919917606
1332900,0.34087867432919905
1332930,0.34031875352505786
1332960,0.3397600806973878
1332990,0.33920251349135744
1333020,0.3386459132302008
1333050,0.3380901448188745
1333080,0.33753507662725624
1333110,0.3369805803557087
1333140,0.33642653248244997
1333170,0.3358728321581321
1333200,0.3353194155549586
1333230,0.33476624693316004
1333260,0.33421328869437833
1333290,0.33366047534520654
1333320,0.33310771211348655
1333350,0.33255488674386846
1333380,0.332001881124915
1333410,0.3314485772365681
1333440,0.33089485868843677
1333470,0.33034061038203383
1333500,0.32978571784290917
1333530,0.3292300667578533
1333560,0.3286735427723004
1333590,0.3281160314752254
1333620,0.32755741849433545
1333650,0.32699758963835074
1333680,0.32643643103798536
1333710,0.3258738292556256
1333740,0.3253096713536873
1333770,0.32474384492651204
1333800,0.324176238107336
1333830,0.32360673994873723
1333860,0.323035241325973
1333890,0.3224616358704912
1333920,0.32188582062535953
1333950,0.32130769638849477
1333980,0.32072716787558403
1334010,0.320144143814529
1334040,0.31955853702221804
1334070,0.3189702644766753
1334100,0.31837924738404494
1334130,0.3177854112379899
1334160,0.3171886858690615
1334190,0.3165793748405198
1334220,0.31596321677205796
1334250,0.315354461303749
1334280,0.3147854716036292
1334310,0.31431367982949004
1334340,0.31399965284257947
1334370,0.3138849282030459
1334400,0.3139862325337127
1334430,0.31429896584461736
1334460,0.3148053949250495
1334490,0.3154821591430264
1334520,0.3163041668287363
1334550,0.31724671036550484
1334580,0.3182861964780571
1334610,0.31940053199356705
1334640,0.3205695508026526
1334670,0.32177485025132685
1334700,0.3229997844218305
1334730,0.3242294200851034
1334760,0.3254505110075101
1334790,0.32665143010472697
1334820,0.3278220992686571
1334850,0.3289539119469621
1334880,0.330039625918641
1334910,0.331073251488372
1334940,0.33204994734103593
1334970,0.33296591870293857
1335000,0.3338183167872951
1335030,0.3346051409438244
1335060,0.33532514524724966
1335090,0.3359777503761958
1335120,0.33656296145524456
1335150,0.3370812920931212
1335180,0.33753369430895297
1335210,0.3379214938547197
1335240,0.338246330834443
1335270,0.33851010568436896
1335300,0.33871493042613404
1335330,0.33886308482601424
1335360,0.3389569769887685
1335390,0.33899910816070383
1335420,0.33899204133814653
1335450,0.3389383738277448
1335480,0.33884071324459925
1335510,0.3387016566440243
1335540,0.3385237735415315
1335570,0.338309616415656
1335600,0.33806171353969916
1335630,0.3377825416762177
1335660,0.3374745007165525
1335690,0.33713989613147444
1335720,0.33678092728324144
1335750,0.33639968244000684
1335780,0.33599813785728017
1335810,0.33557815826339654
1335840,0.3351414987747396
1335870,0.3346898079729641
1335900,0.33422463084753906
1335930,0.33374741054982826
1335960,0.3332594888378988
1335990,0.3327621055034065
1336020,0.33225639700389126
1336050,0.3317433960536669
1336080,0.3312240364261586
1336110,0.3306991626110631
1336140,0.33016953998977977
1336170,0.32963586231929104
1336200,0.3290987566655336
1336230,0.32855879105393027
1336260,0.32801648386323723
1336290,0.32747230974338937
1336320,0.3269267006351424
1336350,0.3263800453879884
1336380,0.32583269130839987
1336410,0.3252849477443415
1336440,0.32473709008637364
1336470,0.3241893630954168
1336500,0.3236419835284791
1336530,0.32309514248610294
1336560,0.32254900773751277
1336590,0.322003726024564
1336620,0.32145942524143734
1336650,0.3209162164363947
1336680,0.3203741958395472
1336710,0.31983345021392073
1336740,0.3192940523955234
1336770,0.3187560635448033
1336800,0.3182195357337719
1336830,0.3176845136852579
1336860,0.317151035810596
1336890,0.3166191350031974
1336920,0.3160888389084956
1336950,0.31556017004341397
1336980,0.3150331461260468
1337010,0.31450778076463815
1337040,0.31398408430286745
1337070,0.3134620645306789
1337100,0.31294172720440533
1337130,0.31242307647374684
1337160,0.3119061153819984
1337190,0.31139084640459225
1337220,0.3108772719823335
1337250,0.3103653949794941
1337280,0.30985521907867875
1337310,0.30934674429371256
1337340,0.3088399252089726
1337370,0.3083346159699144
1337400,0.30783057181595397
1337430,0.30732753622599385
1337460,0.3068253525791344
1337490,0.306323999261898
1337520,0.3058235378012836
1337550,0.3053240451211395
1337580,0.3048255818922986
1337610,0.304328197340987
1337640,0.30383194370574773
1337670,0.303336882335926
1337700,0.30284308096850204
1337730,0.30235060893909044
1337760,0.301859534557466
1337790,0.301369924643207
1337820,0.30088184471010493
1337850,0.3003953588168971
1337880,0.299910529047286
1337910,0.299427414969674
1337940,0.2989460732537406
1337970,0.2984665574331921
1338000,0.29798891509689235
1338030,0.29751318789917913
1338060,0.2970394166369347
1338090,0.2965676382285462
1338120,0.2960978850931531
1338150,0.2956301846826177
1338180,0.29516455947505904
1338210,0.294701027228062
1338240,0.29423960169652996
1338270,0.29378029332198635
1338300,0.29332310961549785
1338330,0.29286805522260007
1338360,0.29241506890766766
1338390,0.2919639296401792
1338420,0.29151431510804515
1338450,0.2910660906589984
1338480,0.29061930092751004
1338510,0.29017394813498215
1338540,0.2897300635412693
1338570,0.2892876774418591
1338600,0.28884681961256964
1338630,0.28840752182871376
1338660,0.2879698186010171
1338690,0.2875337436395588
1338720,0.28709932961900836
1338750,0.28666660817455575
1338780,0.2862356094678448
1338810,0.285806361627642
1338840,0.2853788901952479
1338870,0.28495321775970534
1338900,0.2845293637020409
1338930,0.28410734403033167
1338960,0.28368717121528014
1338990,0.2832688540678642
1339020,0.28285239766157494
1339050,0.28243780336951174
1339080,0.28202506899510366
1339110,0.28161418899494656
1339140,0.28120515472540003
1339170,0.28079795468918106
1339200,0.2803925747480278
1339230,0.28075140718111585
1339260,0.2811660727769486
1339290,0.28162119244800005
1339320,0.28210374529008314
1339350,0.2826029547607067
1339380,0.2831091774189137
1339410,0.28361386107236053
1339440,0.28410956364561435
1339470,0.28458994497558726
1339500,0.28504971090593983
1339530,0.2854845224056427
1339560,0.28589091047573795
1339590,0.28626619936687686
1339620,0.28660837637968956
1339650,0.28691603727559095
1339680,0.28718828185464806
1339710,0.2874246562748278
1339740,0.28762508036932616
1339770,0.2877897821006161
1339800,0.28791926329014994
1339830,0.28801423887349564
1339860,0.28807561933593623
1339890,0.28810446188014127
1339920,0.28810194274472717
1339950,0.288069337491778
1339980,0.2880079844753216
1340010,0.28791928453530913
1340040,0.2878046692444004
1340070,0.28766559506561207
1340100,0.28750353834880854
1340130,0.28731997027817713
1340160,0.2871163358639979
1340190,0.2868940463391498
1340220,0.28665446941445316
1340250,0.2863989237377597
1340280,0.28612867227998184
1340310,0.28584492130835026
1340340,0.28554881056179493
1340370,0.2852414270562122
1340400,0.2849237744145254
1340430,0.28459680566782286
1340460,0.2842614130480344
1340490,0.28391842274055684
1340520,0.2835685977061719
1340550,0.2832126405082319
1340580,0.28285077613891074
1340610,0.28248264817098
1340640,0.2821079140826257
1340670,0.2817265852126985
1340700,0.2813389885514555
1340730,0.280945600666157
1340760,0.28054692060470965
1340790,0.28014341666938253
1340820,0.2797355181571726
1340850,0.27932362150061785
1340880,0.27890809614969203
1340910,0.27848928712126453
1340940,0.27806751541059727
1340970,0.27764307774828334
1341000,0.27721624644454135
1341030,0.27678727199727965
1341060,0.27635638472281976
1341090,0.2759237965488512
1341120,0.2754897042526291
1341150,0.2750542907633113
1341180,0.2746177261539692
1341210,0.27418016826721203
1341240,0.27374176337419165
1341270,0.273302646763846
1341300,0.27286294337616096
1341330,0.2724227684638216
1341360,0.2719822282770273
1341390,0.27154142077524146
1341420,0.27110043634878156
1341450,0.2706593584618271
1341480,0.27021826423718476
1341510,0.2697772249922479
1341540,0.2693363067469206
1341570,0.26889557072206793
1341600,0.26845507383701145
1341630,0.26801486920619033
1341660,0.2675750066055135
1341690,0.2671355329120393
1341720,0.2666964924944541
1341750,0.2662579275571566
1341780,0.2658198784418134
1341810,0.2653823838925953
1341840,0.2649454812912077
1341870,0.2645092068659683
1341900,0.26407359587771406
1341930,0.26363868278372277
1341960,0.2632045013804987
1341990,0.2627710849263719
1342020,0.26233846624504337
1342050,0.2619066778115933
1342080,0.2614757518225423
1342110,0.2610457202516627
1342140,0.26061661489324583
1342170,0.26018846739420726
1342200,0.2597613092763816
1342230,0.2593351719504099
1342260,0.25897601900251266
1342290,0.2586421963259771
1342320,0.25828124904869687
1342350,0.2579072772919062
1342380,0.25753210833825
1342410,0.2571602890949759
1342440,0.2567919632172082
1342470,0.25642552175549727
1342500,0.25605902603249164
1342530,0.25569087912905164
1342560,0.2553200654865809
1342590,0.2549460268786069
1342620,0.25456868812569944
1342650,0.25418818076712063
1342680,0.25380469486015417
1342710,0.2534185987629592
1342740,0.2530302083412397
1342770,0.2526398568727426
1342800,0.25224788709302814
1342830,0.2503241665592206
1342860,0.24828137486980084
1342890,0.24615146049177627
1342920,0.2439625358727373
1342950,0.2417386591908342
1342980,0.23950013927394678
1343010,0.2372639120261135
1343040,0.2350441312368299
1343070,0.2328526205341328
1343100,0.23069890605891855
1343130,0.2285907356496315
1343160,0.2265342213892469
1343190,0.2245342516231835
1343220,0.22259443150597802
1343250,0.22071741342347428
1343280,0.21890494280116443
1343310,0.21715807935070972
1343340,0.2154772782324791
1343370,0.21386242147065224
1343400,0.2123128853541306
1343430,0.2108277519848731
1343460,0.20940574562289968
1343490,0.20804530384542785
1343520,0.20674467550188863
1343550,0.20550191985359664
1343580,0.20431495965843455
1343610,0.2031816100339591
1343640,0.20209963308206025
1343670,0.20106671104323356
1343700,0.20008051744974442
1343730,0.19913871699503605
1343760,0.19823898032586165
1343790,0.19737900000504918
1343820,0.19655650432058627
1343850,0.19576926851478746
1343880,0.19501512393964796
1343910,0.1942919655577309
1343940,0.19359775814864494
1343970,0.1929305414362643
1344000,0.1922884343587504
1344030,0.19166963875403523
1344060,0.19107244296537168
1344090,0.19049522670892394
1344120,0.1899364750165887
1344150,0.18939474278412913
1344180,0.18886858102090362
1344210,0.1883565920804965
1344240,0.1878574628366722
1344270,0.18736997125276517
1344300,0.1868929833188198
1344330,0.18642545077532816
1344360,0.1859664072217378
1344390,0.18551492960003643
1344420,0.1850701495651177
1344450,0.18463126430902158
1344480,0.1841975375624395
1344510,0.18376829617870422
1344540,0.183342925765246
1344570,0.18292086688860051
1344600,0.18250161166685736
1344630,0.18208470041347694
1344660,0.18166971799251716
1344690,0.18125629036871593
1344720,0.18084408141807315
1344750,0.1804332614164443
1344780,0.18002446219858592
1344810,0.179618218424874
1344840,0.1792147944492339
1344870,0.1788141211971816
1344900,0.17841599973060193
1344930,0.17802020211145267
1344960,0.17762651015860376
1344990,0.17723472008574448
1345020,0.17684463747068555
1345050,0.17645607332884466
1345080,0.17606884310879242
1345110,0.17568276739845956
1345140,0.17529767309843594
1345170,0.17491339447763657
1345200,0.17452977398181843
1345230,0.17414666282973357
1345260,0.173763921446656
1345290,0.17338141977397165
1345320,0.1729990374703042
1345350,0.17261666400736658
1345380,0.17223419866503092
1345410,0.17185155043895223
1345440,0.17146863788023167
1345470,0.17108538888409552
1345500,0.17070174043679648
1345530,0.1703176383246523
1345560,0.16993303680226404
1345590,0.16954789822163077
1345620,0.16916219263509513
1345650,0.16877589738227872
1345680,0.16838899667339816
1345710,0.16800148117210267
1345740,0.16761334757685248
1345770,0.16722459819891836
1345800,0.16683524053701482
1345830,0.16644528685301016
1345860,0.16605475375724618
1345890,0.16566366181346745
1345920,0.16527203517138947
1345950,0.164879901230488
1345980,0.16448729033344317
1346010,0.1640942354850652
1346040,0.1637007720918801
1346070,0.16330693772007518
1346100,0.1629127718718179
1346130,0.16251831578312148
1346160,0.16212361224771096
1346190,0.16172870547275783
1346220,0.16133364097273292
1346250,0.16093846550926405
1346280,0.16054322708472538
1346310,0.1601481803647123
1346340,0.1597541054695359
1346370,0.15936148257836913
1346400,0.15897040321659955
1346430,0.1585809209379239
1346460,0.1581930758539957
1346490,0.15780690471412162
1346520,0.1574224351176783
1346550,0.15703968663918066
1346580,0.15665867900346933
1346610,0.15627942552409518
1346640,0.15590193788841059
1346670,0.15552622757647044
1346700,0.15515230660727947
1346730,0.1547801876406079
1346760,0.15440988523575655
1346790,0.15404141273411764
1346820,0.15367478474399227
1346850,0.15331002066202615
1346880,0.15294714340487148
1346910,0.15258617831910282
1346940,0.15222715366069176
1346970,0.1518700978109743
1347000,0.15151503662751276
1347030,0.1511619926760029
1347060,0.15081098961775655
1347090,0.1504620464584841
1347120,0.15011517927513543
1347150,0.14977040164579108
1347180,0.14942772114608965
1347210,0.14908713707520646
1347240,0.1487486425458574
1347270,0.14841222683986824
1347300,0.148077876443171
1347330,0.14774557533863103
1347360,0.14741533166759124
1347390,0.14708730808675227
1347420,0.1467618830775772
1347450,0.14643942156678122
1347480,0.1461199422516353
1347510,0.1458034364038221
1347540,0.14548989688194505
1347570,0.14517928261246965
1347600,0.14487155532152104
1347630,0.14456668085056004
1347660,0.14426461812759422
1347690,0.14396532124545974
1347720,0.14366874119050616
1347750,0.1433748269292711
1347780,0.143083526275887
1347810,0.1427947866321084
1347840,0.14250855563766632
1347870,0.14222478175299536
1347900,0.1419434147768484
1347930,0.14166440629552302
1347960,0.14138771006362913
1347990,0.1411132823191134
1348020,0.14084108203628318
1348050,0.14057107112160225
1348080,0.14030321455802544
1348110,0.1400374805037927
1348140,0.139773840351443
1348170,0.13951226875235997
1348200,0.13925274359617493
1348230,0.13899524560697776
1348260,0.13873975751897863
1348290,0.1384862635528382
1348320,0.13823474906840483
1348350,0.13798520032794037
1348380,0.1377376043151655
1348410,0.13749194858485517
1348440,0.1372482211322803
1348470,0.13700641027823057
1348500,0.1367665045675588
1348530,0.13652849268029785
1348560,0.13629236335605607
1348590,0.1360581053205657
1348620,0.13582570721892737
1348650,0.13559515756066362
1348680,0.1353664446734171
1348710,0.1351395566635554
1348740,0.13491448138277554
1348770,0.13469120639984355
1348800,0.13446971897717408
1348830,0.13425000605193363
1348860,0.13403205422107997
1348890,0.1338158497303151
1348920,0.1336013784667813
1348950,0.1333886259555041
1348980,0.13317757735919852
1349010,0.13296821748098975
1349040,0.13276053076944608
1349070,0.1325545013252746
1349100,0.13235011290924797
1349130,0.13214734895092442
1349160,0.13194619255797185
1349190,0.1317466265259992
1349220,0.1315486333487278
1349250,0.1313521952285595
1349280,0.1311572940874259
1349310,0.13096391157786072
1349340,0.13077202909434066
1349370,0.13058162778461627
1349400,0.13039268856119732
1349430,0.13020519211274245
1349460,0.1300191189153504
1349490,0.1298344492436813
1349520,0.1296511631818841
1349550,0.12946924063413504
1349580,0.12928866133495992
1349610,0.12910940485904623
1349640,0.12893145063071715
1349670,0.12875477793291454
1349700,0.12857936591566388
1349730,0.12840519360405434
1349760,0.12823223990571705
1349790,0.12806048361771827
1349820,0.12788990343300413
1349850,0.12772047794631283
1349880,0.12755218565945448
1349910,0.12738500498617278
1349940,0.12721891425630524
1349970,0.12705389171951587
1350000,0.12688991554548268
1350030,0.12672696670008188
1350060,0.12656502723545388
1350090,0.12640407895855563
1350120,0.1262441080449409
1350150,0.1260851077524447
1350180,0.12592708046615733
1350210,0.12577003853627863
1350240,0.12561400375781379
1350270,0.1254590058028455
1350300,0.12530508012465782
1350330,0.1251522658237351
1350360,0.1250006038010526
1350390,0.12485013533709338
1350420,0.12470090109372108
1350450,0.12455294046102146
1350480,0.1244062911506611
1350510,0.12426098894930636
1350540,0.12411706756973216
1350570,0.12397455856092494
1350600,0.1238334912565591
1350630,0.12369389275207675
1350660,0.12355578790628366
1350690,0.12341919936555873
1350720,0.12328414760918296
1350750,0.12315065101397576
1350780,0.12301872593608562
1350810,0.12288838680768054
1350840,0.12275964624636644
1350870,0.1226325151734767
1350900,0.12250700293165101
1350930,0.12238311741542972
1350960,0.12226086521434153
1350990,0.12214025175843175
1351020,0.12202128146676458
1351050,0.12190395789827085
1351080,0.12178828390491636
1351110,0.1216742617875577
1351140,0.12156189345527786
1351170,0.12145118058923038
1351200,0.12134212481239558
1351230,0.12123472786676318
1351260,0.12112899179980462
1351290,0.1210249191627003
1351320,0.12092251322324477
1351350,0.12082177819721229
1351380,0.1207227195029243
1351410,0.12062534404468366
1351440,0.12052966053186831
1351470,0.12043567984131384
1351500,0.12034341543126047
1351530,0.12025288381417931
1351560,0.12016410509298552
1351590,0.12007710355688431
1351620,0.11999190831491233
1351650,0.11990855390844192
1351680,0.11982708077351739
1351710,0.1197475352943699
1351740,0.11966996899357284
1351770,0.11959443485644256
1351800,0.11952098901750344
1351830,0.11944967334905035
1351860,0.11938051411567191
1351890,0.11931351371384158
1351920,0.11924865305749392
1351950,0.11918589103795324
1351980,0.11912518466572791
1352010,0.1190664792334733
1352040,0.1190097120722047
1352070,0.11895480683634006
1352100,0.11890167005867126
1352130,0.1188501909177102
1352160,0.11880024390802688
1352190,0.11875169346414416
1352220,0.11870439947159223
1352250,0.11865822275786042
1352280,0.1186130299216086
1352310,0.11856869714404301
1352340,0.11852511287781112
1352370,0.11848217948947436
1352400,0.11843981403109703
1352430,0.11839794834855151
1352460,0.11835652872181474
1352490,0.1183155151983426
1352520,0.11827488074017647
1352550,0.11823461026889812
1352580,0.11819469966390482
1352610,0.1181551547489982
1352640,0.11811599028913985
1352670,0.11807722901104412
1352700,0.11803890065667463
1352730,0.11800104107564052
1352760,0.11796369136100084
1352790,0.11792689703149288
1352820,0.11789070726224314
1352850,0.11785517416501068
1352880,0.11782035211798687
1352910,0.1177862971440551
1352940,0.1177530663350047
1352970,0.11772071731695569
1353000,0.1176893077472317
1353030,0.1176588948198577
1353060,0.11762953469909847
1353090,0.11760128139395991
1353120,0.11757419068285203
1353150,0.11754831837896991
1353180,0.11752371876235765
1353210,0.11750044422444178
1353240,0.11747854511632728
1353270,0.11745806964048007
1353300,0.11743906376129006
1353330,0.11742157113331833
1353360,0.11740563304785134
1353390,0.1173912883978666
1353420,0.11737857366029977
1353450,0.11736752289420505
1353480,0.11735816775325215
1353510,0.11735053751072921
1353540,0.11734465909554714
1353570,0.11734055713749494
1353600,0.1173382540261348
1353630,0.11733777290972414
1353660,0.11733914381177878
1353690,0.11734241611044424
1353720,0.11734767898013605
1353750,0.11735508180801131
1353780,0.11736484791859256
1353810,0.11737727685583117
1353840,0.11739273489910226
1353870,0.11741163707117751
1353900,0.11743442553761296
1353930,0.11746154874417165
1353960,0.11749344400460446
1353990,0.11753052453035363
1354020,0.11757317066195994
1354050,0.11762172445473776
1354080,0.1176764866520163
1354110,0.11773771523104015
1354140,0.117805624946746
1354170,0.11788038751967744
1354200,0.11796213227266661
1354230,0.11805094711567485
1354260,0.11814687982453417
1354290,0.11824993957658234
1354320,0.1183600987092409
1354350,0.11847729466598855
1354380,0.11860143209751633
1354410,0.11873238508702147
1354440,0.11886999946586543
1354470,0.11901409518735823
1354500,0.11916446872899521
1354530,0.11932089549602458
1354560,0.11948313752263408
1354590,0.11965095608201876
1354620,0.11982411611347779
1354650,0.12000238472524248
1354680,0.12018552693650872
1354710,0.1203733001768042
1354740,0.12056544886964463
