time,hvac_reaZonCor_CO2Zon_y
1166250,773.515731726021
1166280,773.7205602260069
1166310,773.9224630354036
1166340,774.1201779005486
1166370,774.312880815018
1166400,774.500341710619
1166430,774.4258385850637
1166460,774.3523932019541
1166490,774.2808077684197
1166520,774.2115297001183
1166550,774.1449483394483
1166580,774.0812871636884
1166610,774.0206552993278
1166640,773.963039186196
1166670,773.908334263352
1166700,773.8563625906139
1166730,773.8064352897954
1166760,773.7554895206391
1166790,773.7023740113397
1166820,773.6473961352599
1166850,773.5907568043798
1166880,773.5327405083844
1166910,773.4736887897532
1166940,773.413789422742
1166970,773.3532545707063
1167000,773.292293117372
1167030,773.231083209402
1167060,773.1697863202062
1167090,773.1085423105966
1167120,773.0474699212508
1167150,772.9866691596868
1167180,772.9262234341804
1167210,772.8662012121051
1167240,772.8066574336194
1167270,772.7476349048566
1167300,772.6891656958204
1167330,772.6312724647032
1167360,772.573969658789
1167390,772.5172645961974
1167420,772.461158449485
1167450,772.4056482738132
1167480,772.3507240359941
1167510,772.296371482401
1167540,772.2425408201038
1167570,772.1890512975882
1167600,772.1355639201334
1167630,772.0818011673786
1167660,772.0279431298914
1167690,771.9748761332273
1167720,771.9235444441932
1167750,771.8709459691369
1167780,771.8144468444061
1167810,771.7535882090083
1167840,771.6887783026057
1167870,771.6207314820654
1167900,771.5503635136603
1167930,771.478648436213
1167960,771.4065031094495
1167990,771.3347185724831
1168020,771.2639585795254
1168050,771.1947357809466
1168080,771.1274260627602
1168110,771.0622831081442
1168140,770.9994526971524
1168170,770.938990373395
1168200,770.8808813059211
1168230,770.8250568310982
1168260,770.7714072567553
1168290,770.7197923865629
1168320,770.6700506263714
1168350,770.621855437995
1168380,770.5740740352171
1168410,770.5258671268068
1168440,770.4770618311709
1168470,770.4278474223199
1168500,770.37843281872
1168530,770.3289395448272
1168560,770.2794319986272
1168590,770.2299199938651
1168620,770.1803665277835
1168650,770.1308122450458
1168680,770.0813711229764
1168710,770.032134240614
1168740,769.9831797639271
1168770,769.9345411220194
1168800,769.8861006143209
1168830,769.8375574268664
1168860,769.7886674768196
1168890,769.7396790095981
1168920,769.6916300597292
1168950,769.6460803859898
1168980,769.6017836406643
1169010,769.5530120526269
1169040,769.4994844436632
1169070,769.4414967703802
1169100,769.3798700775241
1169130,769.3156352459191
1169160,769.2498760473426
1169190,769.1836377356116
1169220,769.117796306905
1169250,769.0531006817432
1169280,768.990131531208
1169310,768.9293086881896
1169340,768.8709023133044
1169370,768.8150647441431
1169400,768.7618440439354
1169430,768.7112136479747
1169460,768.663091088726
1169490,768.6173526268386
1169520,768.5738366751538
1169550,768.5323633125856
1169580,768.492091320734
1169610,768.4518325953111
1169640,768.4110830822685
1169670,768.369777513179
1169700,768.3280233003929
1169730,768.2859483126493
1169760,768.243683769866
1169790,768.2013168046753
1169820,768.1589272085347
1169850,768.1165869160353
1169880,768.0743630601856
1169910,768.0323086890156
1169940,767.9904710232898
1169970,767.9488879001456
1170000,767.9075922452156
1170030,768.3815325144325
1170060,768.8494406068343
1170090,769.3124502135042
1170120,769.7663047389856
1170150,770.2111089449284
1170180,770.6476653729696
1170210,771.076414384615
1170240,771.4972900780024
1170270,771.9100969610544
1170300,772.314991172483
1170330,772.7126756779286
1170360,773.1043175589278
1170390,773.491328882727
1170420,773.8751555083937
1170450,774.2571376354636
1170480,774.6384130635291
1170510,775.0199067069866
1170540,775.4022891715678
1170570,775.7860450583439
1170600,776.1714507019209
1170630,776.5586543338395
1170660,776.9476904189664
1170690,777.3384925485044
1170720,777.7309362968269
1170750,778.1248421111183
1170780,778.5200058889454
1170810,778.9161854869657
1170840,779.3131401372835
1170870,779.7106145285177
1170900,780.1083402993505
1170930,780.5060673441488
1170960,780.9034830480028
1170990,781.3001973325456
1171020,781.6947118973994
1171050,782.0857301351903
1171080,782.4736289541189
1171110,782.8585742448861
1171140,783.2407015186848
1171170,783.6201739166121
1171200,783.9971012901756
1171230,784.3716119157802
1171260,784.7437966829167
1171290,785.1137588655821
1171320,785.4815610730375
1171350,785.8472787664376
1171380,786.2109669189088
1171410,786.5726765863454
1171440,786.9324510716343
1171470,787.290326440961
1171500,787.6463273046609
1171530,788.0004755076641
1171560,788.3527886384792
1171590,788.7032863974142
1171620,789.0519943460075
1171650,789.3989334794162
1171680,789.7441174662636
1171710,790.0875428158702
1171740,790.4291785828007
1171770,790.7690140323253
1171800,791.1071736847656
1171830,791.4440062627582
1171860,791.7791741695792
1171890,792.1098104601082
1171920,792.4351442291787
1171950,792.7550218950703
1171980,793.0697529723112
1172010,793.3799456596279
1172040,793.6863731477337
1172070,793.9898410829664
1172100,794.2910989891437
1172130,794.5908033965306
1172160,794.8894929234519
1172190,795.1875887199485
1172220,795.4853947686461
1172250,795.7831221488727
1172280,796.080895330417
1172310,796.3787786483149
1172340,796.6767656808183
1172370,796.9748187082004
1172400,797.2728693000398
1172430,797.5708197111064
1172460,797.8685563350756
1172490,798.1659611033791
1172520,798.4629093190835
1172550,798.7587799306959
1172580,799.0523694109736
1172610,799.3444874473639
1172640,799.6343022792498
1172670,799.9220199170105
1172700,800.20804260993
1172730,800.4923154943804
1172760,800.7749254546832
1172790,801.0559316354496
1172820,801.3353743346197
1172850,801.6132881973208
1172880,801.8897099502805
1172910,802.1646725257089
1172940,802.4382020396253
1172970,802.7103225275463
1173000,802.9810558228421
1173030,803.2504208131671
1173060,803.5184336662998
1173090,803.7851082090554
1173120,804.0504561592988
1173150,804.3144872703505
1173180,804.5772094969444
1173210,804.838629197184
1173240,805.0987525796106
1173270,805.3575847274474
1173300,805.6151290247691
1173330,805.8713874933179
1173360,806.1263613507133
1173390,806.380051343922
1173420,806.6323127188613
1173450,806.8829622158253
1173480,807.131918495082
1173510,807.379204979285
1173540,807.6248523928755
1173570,807.8688895256083
1173600,808.1113428512962
1173630,808.3522379888467
1173660,808.5915989939753
1173690,808.8294489704398
1173720,809.0658152971223
1173750,809.300730747918
1173780,809.5342285895401
1173810,809.7663390326176
1173840,809.9970879784154
1173870,810.2264973999612
1173900,810.4545868962058
1173930,810.6813742585236
1173960,810.9068702725582
1173990,811.1310941637901
1174020,811.3540539234714
1174050,811.5757668447881
1174080,811.7962487839983
1174110,812.0155139395672
1174140,812.2335761273173
1174170,812.4504493168864
1174200,812.6661476029077
1174230,812.8806850597459
1174260,813.0940756314469
1174290,813.3063330718331
1174320,813.5174709152044
1174350,813.7275024614171
1174380,813.9364407674557
1174410,814.1442986428058
1174440,814.3510886479436
1174470,814.5568230957181
1174500,814.7615140553266
1174530,814.965173358495
1174560,815.1678126074672
1174590,815.3694431844482
1174620,815.5700762622239
1174650,815.7697228157527
1174680,815.9683936345708
1174710,816.1660993359236
1174740,816.3628503785616
1174770,816.5586570771895
1174800,816.7535296175988
1174830,816.9474780725429
1174860,817.1405124184815
1174890,817.3326425533518
1174920,817.5238783156103
1174950,817.7142295048611
1174980,817.9037059045062
1175010,818.0923173070205
1175040,818.280073542675
1175070,818.4669845129031
1175100,818.6530602300602
1175130,818.8383108662849
1175160,819.0227468158623
1175190,819.2063787788243
1175220,819.3892178808279
1175250,819.5712758673251
1175280,819.7525654739607
1175310,819.9331012676372
1175340,820.1128978977096
1175370,820.2919676449347
1175400,820.470319347232
1175430,820.6479587381656
1175460,820.8248893663036
1175490,821.0011134581464
1175520,821.1766324833817
1175550,821.3514474635732
1175580,821.525559168458
1175610,821.6989682870023
1175640,821.8716756039111
1175670,822.0436821737592
1175700,822.2149894920099
1175730,822.385599684133
1175760,822.5555158358284
1175790,822.7247423833546
1175820,822.8932845035176
1175850,823.0611472096364
1175880,823.2283349643513
1175910,823.3948516971593
1175940,823.5607010034236
1175970,823.7258863565536
1176000,823.8904112685368
1176030,824.0542802523601
1176060,824.2175001908628
1176090,824.3800804922314
1176120,824.5420318416374
1176150,824.7033645798716
1176180,824.8640876454037
1176210,825.0242083651129
1176240,825.183732737435
1176270,825.3426658554455
1176300,825.5010122535956
1176330,825.6587761567586
1176360,825.8159616214562
1176390,825.9725726513436
1176420,826.1286132374304
1176450,826.2840874381351
1176480,826.4389993437364
1176510,826.5933531738879
1176540,826.7471531256931
1176570,826.9004035871916
1176600,827.0531087351548
1176630,827.2052731195058
1176660,827.356900614038
1176690,827.5079960654383
1176720,827.6585622038424
1176750,827.8086019697603
1176780,827.9581159499269
1176810,828.1071062407436
1176840,828.2555715225134
1176870,828.4035197709277
1176900,828.5509402055908
1176930,828.6978302277302
1176960,828.8441543022544
1176990,828.9899170053279
1177020,829.1350540974476
1177050,829.279567695491
1177080,829.4234373136771
1177110,829.5666420114761
1177140,829.7091594325425
1177170,829.8509654528083
1177200,829.9920362476607
1177230,830.1323499848978
1177260,830.2718861336833
1177290,830.4106239077668
1177320,830.5485421974731
1177350,830.6856213045795
1177380,830.8218444727446
1177410,830.9571983211875
1177440,831.0916727885958
1177470,831.2252611057071
1177500,831.3579597426193
1177530,831.4897682048023
1177560,831.6206887074579
1177590,831.7507258029688
1177620,831.8798860168812
1177650,832.0081775232635
1177680,832.1356098568692
1177710,832.2621936467847
1177740,832.3879403707296
1177770,832.5128621363683
1177800,832.6369714887311
1177830,832.7602812403835
1177860,832.8828043242124
1177890,833.0045536679417
1177920,833.1255420873972
1177950,833.2457821967018
1177980,833.3652713749401
1178010,833.4839086311872
1178040,833.6016370586343
1178070,833.7184457881207
1178100,833.8343451268714
1178130,833.9493504251352
1178160,834.0634763997871
1178190,834.1767364344547
1178220,834.2891430851491
1178250,834.4007084644438
1178280,834.5114443769507
1178310,834.621362348152
1178340,834.7304736330022
1178370,834.8387969007036
1178400,834.946373579449
1178430,835.0532706464445
1178460,835.1595920061541
1178490,835.2654434058383
1178520,835.3709201791752
1178550,835.4760858141908
1178580,835.5809730985453
1178610,835.6855844012638
1178640,835.7898956716709
1178670,835.8938648343469
1178700,835.9974349600404
1178730,836.1005436287116
1178760,836.2031275835776
1178790,836.3051266984013
1178820,836.4064879440506
1178850,836.5071640754089
1178880,836.6069618452719
1178910,836.7057252523038
1178940,836.8033922698661
1178970,836.8999424455828
1179000,836.9953729935571
1179030,837.0896878233273
1179060,837.182894498435
1179090,837.2750037503789
1179120,837.3660291720468
1179150,837.4559866569863
1179180,837.5448937564743
1179210,837.6327691102118
1179240,837.7196319875318
1179270,837.8055019229997
1179300,837.8903984302934
1179330,837.9743407884404
1179360,838.0573478967433
1179390,838.1394381911242
1179420,838.2206296113272
1179450,838.3009396078829
1179480,838.380385179088
1179510,838.458982930042
1179540,838.5367491471636
1179570,838.6136998826764
1179600,838.6898510444987
1179630,838.7652184879347
1179660,838.8398181064922
1179690,838.9136659199563
1179720,838.9867781584787
1179750,839.0591713419279
1179780,839.130862354119
1179810,839.2018685118096
1179840,839.2722076281052
1179870,839.3418980698104
1179900,839.4109588081761
1179930,839.4794051353583
1179960,839.5472469388808
1179990,839.6144996466484
1180020,839.6811836004172
1180050,839.7473216093755
1180080,839.812937553735
1180110,839.8780558530775
1180140,839.9427200222683
1180170,840.0069975459842
1180200,840.0709663595738
1180230,840.1347000739562
1180260,840.19825713361
1180290,840.2616780217669
1180320,840.3249874523824
1180350,840.3881980832865
1180380,840.4513139482199
1180410,840.514333035725
1180440,840.5772490065019
1180470,840.6400522765067
1180500,840.7027307591811
1180530,840.7652704920904
1180560,840.827656239841
1180590,840.8898720599478
1180620,840.9519017863311
1180650,841.0137294064941
1180680,841.0753393396792
1180710,841.1367166382843
1180740,841.197847133035
1180770,841.2587175346855
1180800,841.3193154995387
1180830,841.3796292263223
1180860,841.4396458628955
1180890,841.4993506306432
1180920,841.5586970096311
1180950,841.6175689196119
1180980,841.6759074333773
1181010,841.7337032097513
1181040,841.7909653363823
1181070,841.8477051979751
1181100,841.9039329401211
1181130,841.9596568257402
1181160,842.0148830832462
1181190,842.0696165767017
1181220,842.1238611533512
1181250,842.1776192278987
1181280,842.2308915713729
1181310,842.2836775852564
1181340,842.3359754387532
1181370,842.3877819803976
1181400,842.4390928448327
1181430,842.4899027148997
1181460,842.5402053485002
1181490,842.5899933245681
1181520,842.6392576889302
1181550,842.6879874324189
1181580,842.7361691540322
1181610,842.7837883148811
1181640,842.8308314701447
1181670,842.8772876762902
1181700,842.9231487823188
1181730,842.9684091582423
1181760,843.013065381034
1181790,843.0571160043633
1181820,843.1005613544744
1181850,843.1434033547503
1181880,843.1856454257522
1181910,843.2272923127877
1181940,843.268349943909
1181970,843.3088253037366
1182000,843.3487263193276
1182030,843.3880617502338
1182060,843.4268410819976
1182090,843.4650744255457
1182120,843.5027724232514
1182150,843.5399461611656
1182180,843.5766070871808
1182210,843.6127669352011
1182240,843.648437655255
1182270,843.6836313492995
1182300,843.718360212466
1182330,843.7526364795415
1182360,843.7864723764797
1182390,843.8198800767202
1182420,843.8528716620747
1182450,843.8854590879247
1182480,843.9176541525028
1182510,843.9494684700038
1182540,843.9809134473055
1182570,844.0120002640716
1182600,844.0427398560283
1182630,844.0731429007808
1182660,844.103219805447
1182690,844.1329806961822
1182720,844.1624354103991
1182750,844.1915934925656
1182780,844.2204641939994
1182810,844.2490564765458
1182840,844.2773790197563
1182870,844.3054402311556
1182900,844.3332482361905
1182930,844.3608108146719
1182960,844.388135315871
1182990,844.4152286290031
1183020,844.442097277526
1183050,844.4687476505236
1183080,844.4951863253879
1183110,844.5214204097459
1183140,844.547457834808
1183170,844.5733075521366
1183200,844.5989796080846
1183230,844.6244850880192
1183260,844.6498359344578
1183290,844.6750446505189
1183320,844.7001239189844
1183350,844.7250862242233
1183380,844.7499435509757
1183410,844.7747071941577
1183440,844.799385002124
1183470,844.8236971809328
1183500,844.846181570935
1183530,844.865609473866
1183560,844.8837265977007
1183590,844.9071344462272
1183620,844.934869157061
1183650,844.9572265156854
1183680,844.9755306182046
1183710,844.991400786599
1183740,845.0063746309379
1183770,845.0220451789028
1183800,845.0402185104065
1183830,845.0595345019556
1183860,845.06995286591
1183890,845.0752871379316
1183920,845.0803757021716
1183950,845.0839249828073
1183980,845.0689823266607
1184010,845.038796271367
1184040,844.9974820501119
1184070,844.9487660305809
1184100,844.8957642936481
1184130,844.8413623802655
1184160,844.7880610988084
1184190,844.7379687170212
1184220,844.692843256038
1184250,844.6541352161931
1184280,844.6230279955964
1184310,844.6004502540807
1184340,844.5870885436492
1184370,844.5833847683324
1184400,844.5895470981997
1184430,844.6009689925651
1184460,844.6127442767818
1184490,844.6253419727695
1184520,844.6389138288182
1184550,844.6537105887799
1184580,844.6699288940589
1184610,844.6878002621823
1184640,844.7063235908001
1184670,844.7234691606096
1184700,844.7393176835823
1184730,844.754084122352
1184760,844.7619240055778
1184790,844.749555218549
1184820,844.717484863039
1184850,844.677790484713
1184880,844.6410386981145
1184910,844.5878815108858
1184940,844.4991303333165
1184970,844.3776533476499
1185000,844.2282831466665
1185030,844.0559983974741
1185060,843.865509717609
1185090,843.6610177021397
1185120,843.4460124972674
1185150,843.2232270553532
1185180,842.9946634455307
1185210,842.7616578457715
1185240,842.5250204207327
1185270,842.2851487520131
1185300,842.0421332483794
1185330,841.7958665787139
1185360,841.5461128055026
1185390,841.2925650317824
1185420,841.0348620120238
1185450,840.7726422008909
1185480,840.5055532888235
1185510,840.2332589221901
1185540,839.9554429145169
1185570,839.67181780126
1185600,839.3821265869686
1185630,839.0861404400464
1185660,838.7836557827895
1185690,838.4744919994928
1185720,838.1584896784765
1185750,837.8355089721066
1185780,837.5054282034498
1185810,837.1681406156614
1185840,836.8235098039925
1185870,836.4710041932111
1185900,836.1092815183355
1185930,835.7369358670298
1185960,835.3542683988203
1185990,834.9648248268504
1186020,834.575744362159
1186050,834.1936811373745
1186080,833.8047269670358
1186110,833.4056198462142
1186140,832.9937805315067
1186170,832.5626008315546
1186200,832.1154647872202
1186230,831.6560208775885
1186260,831.1879038043862
1186290,830.7139095903502
1186320,830.2364361663476
1186350,829.7573169123217
1186380,829.2778966066096
1186410,828.7990544719471
1186440,828.3213043328375
1186470,827.8448673205527
1186500,827.3697589141299
1186530,826.8958181169116
1186560,826.4215151572818
1186590,825.9374089250066
1186620,825.4363328805684
1186650,824.9158391609701
1186680,824.3766799371876
1186710,823.8199267821932
1186740,823.2468113699878
1186770,822.658536029027
1186800,822.0563068270186
1186830,821.4412937762761
1186860,820.8145993449403
1186890,820.1772306642704
1186920,819.5301275320427
1186950,818.8741154531278
1186980,818.209882523615
1187010,817.5375659921472
1187040,816.8562034525594
1187070,816.164260844691
1187100,815.4612824824402
1187130,814.7497156331345
1187160,814.0360129054792
1187190,813.3295353708577
1187220,812.6391945790323
1187250,811.9703214067948
1187280,811.3113556348197
1187310,810.6468622833099
1187340,809.9758580258889
1187370,809.2922601307405
1187400,808.5986492247034
1187430,807.8980422274697
1187460,807.1918816265392
1187490,806.4817409487142
1187520,805.7691135414672
1187550,805.0547954938525
1187580,804.3392468181056
1187610,803.622727514192
1187640,802.9052671857568
1187670,802.1854764312343
1187700,801.4553388530545
1187730,800.7081945240517
1187760,799.942307947098
1187790,799.1589752722449
1187820,798.3600011048674
1187850,797.5467557432867
1187880,796.7203792175101
1187910,795.8821381324046
1187940,795.0335515733407
1187970,794.1761992891664
1188000,793.312699092978
1188030,792.445029767605
1188060,791.5919776089984
1188090,790.7764343731995
1188120,789.9923213060936
1188150,789.2278202734007
1188180,788.4732999095456
1188210,787.7228185741403
1188240,786.9734114218242
1188270,786.2240436544164
1188300,785.4752643767065
1188330,784.7283906326987
1188360,783.9844091615922
1188390,783.2352711536784
1188420,782.4695480589792
1188450,781.6853924761562
1188480,780.8835643571721
1188510,780.0689660185254
1188540,779.2458216293549
1188570,778.4174776960701
1188600,777.5836242634326
1188630,776.7382563280215
1188660,775.8811079777959
1188690,775.0140547840871
1188720,774.1391347407224
1188750,773.2573210820159
1188780,772.3643857976999
1188810,771.4586439299846
1188840,770.540470903495
1188870,769.6116312166821
1188900,768.6736123679531
1188930,767.7277493133813
1188960,766.7752069816664
1188990,765.8169912904342
1189020,764.8539890235623
1189050,763.8869577944105
1189080,762.9165256537684
1189110,761.9430128204311
1189140,760.9659597058306
1189170,759.9840829465829
1189200,758.996368250444
1189230,758.0016788827822
1189260,757.0002925724743
1189290,755.9936328969026
1189320,754.9834911362806
1189350,753.9712670447492
1189380,752.957603307137
1189410,751.9417248224406
1189440,750.9221517416072
1189470,749.9001119973108
1189500,748.8759253764438
1189530,747.8498270018539
1189560,746.820918474675
1189590,745.7879281484016
1189620,744.7506140807083
1189650,743.7082387508282
1189680,742.6609058856915
1189710,741.6089098492838
1189740,740.552702327408
1189770,739.4927681429231
1189800,738.4294016895313
1189830,737.3630403593163
1189860,736.2939567531932
1189890,735.2216093013941
1189920,734.1439460577714
1189950,733.0600422667836
1189980,731.9699304426242
1190010,730.8735111415411
1190040,729.770708651605
1190070,728.6615257512011
1190100,727.5460828634334
1190130,726.4250198817673
1190160,725.2999150106093
1190190,724.1729083242055
1190220,723.0458171762986
1190250,721.9181236721757
1190280,720.7873359332499
1190310,719.6529641143013
1190340,718.5149179282365
1190370,717.373471446855
1190400,716.2291370378877
1190430,715.0823929787113
1190460,713.9321099181251
1190490,712.7779408314537
1190520,711.6205426978411
1190550,710.4603887613504
1190580,709.2978243730729
1190610,708.1330580495451
1190640,706.9661571228967
1190670,705.7971237356693
1190700,704.6259307214381
1190730,703.4523304714678
1190760,702.2760773113896
1190790,701.0969860568297
1190820,699.9147664474026
1190850,698.729209487193
1190880,697.5400612227444
1190910,696.3471412020511
1190940,695.1502951088996
1190970,693.9493806626547
1191000,692.7442838673079
1191030,691.5349332168277
1191060,690.3212865002137
1191090,689.1034094495046
1191120,687.8818184294732
1191150,686.6577993691664
1191180,685.4330466066115
1191210,684.2089323283952
1191240,682.9855306980245
1191270,681.7599600150296
1191300,680.5314624794506
1191330,679.3001275829896
1191360,678.0662299611863
1191390,676.8301174168387
1191420,675.5922072209456
1191450,674.3518829352674
1191480,673.1084551071843
1191510,671.8623417934895
1191540,670.6140906590467
1191570,669.3638830696917
1191600,668.1118375808153
1191630,667.951258555819
1191660,668.1129003850975
1191690,668.2167543217963
1191720,668.275962120424
1191750,668.3035275982879
1191780,668.3108274180462
1191810,668.3070275331073
1191840,668.2990532977665
1191870,668.2918651869888
1191900,668.2888577152537
1191930,668.2921820868787
1191960,668.3030840097337
1191990,668.3221722320058
1192020,668.3496076837467
1192050,668.385263066704
1192080,668.4288186331522
1192110,668.4798519477218
1192140,668.5378763811766
1192170,668.6023777299489
1192200,668.6728743274798
1192230,668.7495040646668
1192260,668.8321219717926
1192290,668.9201859842195
1192320,669.0132040506995
1192350,669.1107002527897
1192380,669.2122406259646
1192410,669.317419573603
1192440,669.4258620366857
1192470,669.537224237563
1192500,669.6511916557816
1192530,669.7674755381033
1192560,669.885810612577
1192590,670.0059541461742
1192620,670.127684913151
1192650,670.2508013982628
1192680,670.3751198201119
1192710,670.5004725387801
1192740,670.6267069413583
1192770,670.7536842616339
1192800,670.8812784607543
1192830,671.0093748447811
1192860,671.137869310892
1192890,671.266667430404
1192920,671.395683566583
1192950,671.5248397997601
1192980,671.6540655578742
1193010,671.78329705671
1193040,671.9124764665048
1193070,672.0415519289954
1193100,672.1704747628193
1193130,672.29920254536
1193160,672.4276950630633
1193190,672.555919012309
1193220,672.683842877678
1193250,672.8114376526057
1193280,672.9386786683976
1193310,673.0655431760244
1193340,673.1920092398001
1193370,673.3180581262507
1193400,673.4436741382332
1193430,673.5688406518698
1193460,673.6935460059668
1193490,673.8177766465898
1193520,673.9415237534625
1193550,674.0647771297536
1193580,674.1875284663901
1193610,674.3097703313667
1193640,674.4314971480886
1193670,674.5527032684131
1193700,674.6733835476334
1193730,674.7935341334384
1193760,674.9131522636762
1193790,675.0322346596126
1193820,675.1507798573934
1193850,675.268785779189
1193880,675.3862512998421
1193910,675.5031759455626
1193940,675.6195595082189
1193970,675.7354021157457
1194000,675.8507042394273
1194030,675.9654666827633
1194060,676.0796905647649
1194090,676.193377302407
1194120,676.3065285938646
1194150,676.4191464030354
1194180,676.5312329454057
1194210,676.6427906752292
1194240,676.7538222738998
1194270,676.8643306393949
1194300,676.9743188767077
1194330,677.0837902891542
1194360,677.1927483704499
1194390,677.3011967975077
1194420,677.4091394238526
1194450,677.516580273592
1194480,677.6235235359067
1194510,677.7299735599696
1194540,677.8359348502694
1194570,677.9414120622753
1194600,678.0464099984296
1194630,678.1509336044076
1194660,678.2549879656144
1194690,678.3585783039052
1194720,678.4617099744873
1194750,678.5644156165527
1194780,678.6669571920345
1194810,678.7694236115883
1194840,678.8718461210178
1194870,678.9742371879962
1194900,679.0766035749094
1194930,679.1789507017493
1194960,679.2812840724384
1194990,679.3836097136715
1195020,679.4859342843146
1195050,679.5882650772239
1195080,679.6906099881778
1195110,679.7929774767974
1195140,679.8953764221558
1195170,679.9978163523882
1195200,680.1003072501835
1195230,680.2028592764636
1195260,680.3054820432995
1195290,680.4081845711756
1195320,680.5109752088092
1195350,680.6138616496651
1195380,680.7168510597713
1195410,680.8199500359332
1195440,680.9231647461463
1195470,681.0265009813833
1195500,681.1299642006084
1195530,681.2335595706021
1195560,681.3372919997233
1195590,681.4411661661558
1195620,681.5451865412688
1195650,681.6493574090518
1195680,681.7536828822019
1195710,681.8581669154046
1195740,681.9628133163739
1195770,682.0676257549494
1195800,682.1726077705811
1195830,682.2777627785334
1195860,682.383094074946
1195890,682.4886048409832
1195920,682.5942981462529
1195950,682.7001769515455
1195980,682.8062441110877
1196010,682.9125023743461
1196040,683.0189543874988
1196070,683.1256026945975
1196100,683.2324497385222
1196130,683.3394978617416
1196160,683.4467493069263
1196190,683.5542062174588
1196220,683.6618706378681
1196250,683.7697445141772
1196280,683.8778296942644
1196310,683.9861279281315
1196340,684.0946408682463
1196370,684.2033700698155
1196400,684.3123169911204
1196430,684.4214829938579
1196460,684.5308693435103
1196490,684.6404772097495
1196520,684.7503076668897
1196550,684.8603616943585
1196580,684.9706401772532
1196610,685.0811439069065
1196640,685.1918735815011
1196670,685.302829806793
1196700,685.4140130967813
1196730,685.5254238745437
1196760,685.637062473035
1196790,685.7489291359657
1196820,685.8610240187592
1196850,685.9733471894922
1196880,686.085898629977
1196910,686.1986782367791
1196940,686.3116858223693
1196970,686.4249211162984
1197000,686.5383837663863
1197030,686.6520733490663
1197060,686.7659893488343
1197090,686.8801311703628
1197120,686.994498148278
1197150,687.1090895411518
1197180,687.2239045335277
1197210,687.3389422329191
1197240,687.4542016815224
1197270,687.5696818573059
1197300,687.6853816691862
1197330,687.8012999599796
1197360,687.9174355088122
1197390,688.0337870332681
1197420,688.1503531912817
1197450,688.2671325829795
1197480,688.384123752511
1197510,688.5013251899022
1197540,688.6187353329386
1197570,688.7363525691617
1197600,688.8541752366328
1197630,688.9722021657345
1197660,689.0904310998469
1197690,689.2088602350211
1197720,689.3274876959136
1197750,689.4463116081231
1197780,689.5653300484333
1197810,689.6845410602904
1197840,689.8039576751719
1197870,689.9235736291727
1197900,690.0433848457362
1197930,690.1633674497701
1197960,690.2835114971112
1197990,690.403879882526
1198020,690.5243822684786
1198050,690.6450593391605
1198080,690.765953596906
1198110,690.8870037874985
1198140,691.0082037307419
1198170,691.1295630072813
1198200,691.2510848937411
1198230,691.3727688017487
1198260,691.4946126806026
1198290,691.6166142423237
1198320,691.7387711130382
1198350,691.8610809852669
1198380,691.9835415083999
1198410,692.1061503737646
1198440,692.2289052286885
1198470,692.3518037558638
1198500,692.4748435999928
1198530,692.5980224412575
1198560,692.7213379260077
1198590,692.8447877384375
1198620,692.9683695305484
1198650,693.092080749631
1198680,693.2159192198483
1198710,693.3398827103256
1198740,693.4639689177685
1198770,693.5881755682256
1198800,693.7125003695595
1198830,693.8369410389844
1198860,693.961495335909
1198890,694.0861611305824
1198920,694.2109363426039
1198950,694.3358190664314
1198980,694.4608076090943
1199010,694.5859005190528
1199040,694.7110966129383
1199070,694.8363949988706
1199100,694.9617950961276
1199130,695.0872966517446
1199160,695.212899754552
1199190,695.3386048471182
1199220,695.4644127359246
1199250,695.590324565405
1199280,695.7163419170358
1199310,695.8424667433935
1199340,695.9687013829805
1199370,696.0950485673688
1199400,696.2215114251885
1199430,696.3480934844771
1199460,696.4747986740043
1199490,696.6016313241693
1199520,696.7285961660112
1199550,696.8556983246705
1199580,696.9829437055973
1199610,697.110337548127
1199640,697.2378863405675
1199670,697.3655969073484
1199700,697.4934761430645
1199730,697.6215314465954
1199760,697.7497705506473
1199790,697.878201621886
1199820,698.0068331549913
1199850,698.1356740198213
1199880,698.2647334072553
1199910,698.3940208544493
1199940,698.52354620754
1199970,698.6533196355109
1200000,698.7833515983592
1200030,698.913652855502
1200060,699.0442344342883
1200090,699.1751076366577
1200120,699.306284004078
1200150,699.4377753258806
1200180,699.5695935959271
1200210,699.7017510279436
1200240,699.8342599955524
1200270,699.9671330660994
1200300,700.1003829053369
1200330,700.2340223586531
1200360,700.3680642718537
1200390,700.502521701127
1200420,700.6374050194577
1200450,700.7727301711872
1200480,700.9085101197819
1200510,701.0447571994996
1200540,701.1814852411329
1200570,701.3187052168544
1200600,701.4564307419798
1200630,701.5946748375726
1200660,701.73344900304
1200690,701.8727650316733
1200720,702.0126362581367
1200750,702.1530722480693
1200780,702.2940832598711
1200810,702.4356794612822
1200840,702.577870390067
1200870,702.7206647823517
1200900,702.8640703857662
1200930,703.0080941001356
1200960,703.1527419931083
1200990,703.2980193108632
1201020,703.4439304775178
1201050,703.5904790852309
1201080,703.737667879046
1201110,703.8854987361717
1201140,704.0339726426323
1201170,704.1830896675591
1201200,704.3328489265135
1201230,704.4832481822499
1201260,704.6342854636606
1201290,704.7859566854537
1201320,704.9382577944679
1201350,705.0911828194705
1201380,705.2447257666691
1201410,705.3988787280252
1201440,705.5536099255427
1201470,705.7088861846139
