time,hvac_reaAhu_THeaCoiRet_y
1261260,314.18850254359677
1261290,314.18934827766964
1261320,314.1901940094096
1261350,314.1910397388802
1261380,314.19188546615186
1261410,314.19273119130145
1261440,314.1935769144128
1261470,314.19442263557573
1261500,314.19526835488676
1261530,314.1961140724487
1261560,314.1969597883697
1261590,314.19780550276664
1261620,314.19865121575594
1261650,314.19949692746474
1261680,314.2003426380243
1261710,314.2011883475708
1261740,314.20203405624505
1261770,314.2028797641927
1261800,314.2037254715634
1261830,314.2045711785079
1261860,314.20541688519046
1261890,314.2062625917686
1261920,314.2071082984071
1261950,314.20795400527396
1261980,314.2087997125402
1262010,314.2096454203791
1262040,314.2104911289663
1262070,314.21133683847887
1262100,314.212182549096
1262130,314.2130282609986
1262160,314.2138739743662
1262190,314.2147196893859
1262220,314.21556540623476
1262250,314.2164111250981
1262280,314.21725684615996
1262310,314.2181025696037
1262340,314.2189482956125
1262370,314.2197940243689
1262400,314.2206397560547
1262430,314.22148549084653
1262460,314.2223312289322
1262490,314.2231769704855
1262520,314.22402271568336
1262550,314.2248684647013
1262580,314.225714217713
1262610,314.2265599748904
1262640,314.2274057364034
1262670,314.22825150241897
1262700,314.22909727310287
1262730,314.2299430486179
1262760,314.2307888291241
1262790,314.2316346147821
1262820,314.23248040574305
1262850,314.2333262021617
1262880,314.23417200418913
1262910,314.23501781197325
1262940,314.23586362565976
1262970,314.2367094453917
1263000,314.23755527130953
1263030,314.2384011035483
1263060,314.2392469422501
1263090,314.2400927875443
1263120,314.2409386395624
1263150,314.24178449843356
1263180,314.2426303642848
1263210,314.24347623724134
1263240,314.24432211742607
1263270,314.24516800495974
1263300,314.2460138999615
1263330,314.2468598025505
1263360,314.2477057128392
1263390,314.24855163094225
1263420,314.2493975569726
1263450,314.2502434910412
1263480,314.2510894332576
1263510,314.2519353837301
1263540,314.25278134256547
1263570,314.2536273098693
1263600,314.25447328574586
1263630,314.25531146534445
1263660,314.2561330273206
1263690,314.2569380182152
1263720,314.25772650306055
1263750,314.2584985469198
1263780,314.25925421496004
1263810,314.25999357220155
1263840,314.26071668377773
1263870,314.2614236147796
1263900,314.262114430267
1263930,314.2627891959147
1263960,314.26344797573813
1263990,314.26409083521816
1264020,314.2647178395404
1264050,314.26532905378957
1264080,314.26592454304597
1264110,314.2665043723931
1264140,314.2670686069121
1264170,314.2676173116835
1264200,314.2681505517868
1264230,314.2686683915904
1264260,314.26917089757904
1264290,314.2696581341435
1264320,314.2701301663461
1264350,314.27058705926606
1264380,314.2710288779709
1264410,314.2714556875575
1264440,314.2718675530365
1264470,314.2722645395458
1264500,314.2726467125887
1264530,314.2730141105233
1264560,314.27336687948326
1264590,314.27370499843744
1264620,314.2740285654784
1264650,314.274337644084
1264680,314.27463229946613
1264710,314.2749125963965
1264740,314.27517859991775
1264770,314.27543037509577
1264800,314.27566798699354
1264830,314.27589149998096
1264860,314.276100980932
1264890,314.2762964929443
1264920,314.2764781023134
1264950,314.27664587395304
1264980,314.2767998726014
1265010,314.27694016300643
1265040,314.2770668107944
1265070,314.27717988097413
1265100,314.2772794385017
1265130,314.27736554844165
1265160,314.2774382758662
1265190,314.2774976858437
1265220,314.27754384344433
1265250,314.2775768137404
1265280,314.27759666180566
1265310,314.277603452716
1265340,314.27759725154925
1265370,314.2775781233856
1265400,314.27754613330734
1265430,313.71046589110495
1265460,305.95479729411727
1265490,305.9561658753297
1265520,305.956170187266
1265550,305.95617021213076
1265580,305.956170213005
1265610,305.9561702122858
1265640,305.95617021224126
1265670,305.95617021224126
1265700,305.95617021224126
1265730,305.95617021224126
1265760,305.95617021224126
1265790,305.95617021224126
1265820,305.95617021224126
1265850,305.95617021224126
1265880,305.95617021224126
1265910,305.95617021224126
1265940,305.95617021224126
1265970,305.95617021224126
1266000,305.95617021224126
1266030,311.577623722547
1266060,309.9837738440224
1266090,309.7865579411835
1266120,309.6006342584032
1266150,309.96851129276934
1266180,311.2148328653835
1266210,310.828363912033
1266240,310.73868355445967
1266270,310.9383017265926
1266300,311.189385659109
1266330,311.46260241051607
1266360,311.751409190225
1266390,312.06433224234564
1266420,312.37760233055417
1266450,312.6950836647383
1266480,313.0183912772124
1266510,313.3467511032363
1266540,313.67922565977136
1266570,313.9892505802673
1266600,314.19094786695035
1266630,314.3086635652975
1266660,314.37670241817654
1266690,314.41598230647264
1266720,314.43876062451073
1266750,314.4519052781138
1266780,314.45941052047687
1266810,314.4601563263379
1266840,314.4432022036997
1266870,314.4327079826589
1266900,314.4153880237661
1266930,314.36146813250565
1266960,314.28701112042074
1266990,314.26474443454106
1267020,314.25947223082926
1267050,314.2579933435317
1267080,314.2572211200776
1267110,314.25655618911225
1267140,314.25589719137463
1267170,314.2552277063156
1267200,314.25454738817234
1267230,314.2538400704791
1267260,314.25308884421844
1267290,314.2522946756386
1267320,314.2514584675512
1267350,314.25058103354394
1267380,314.24966312989295
1267410,314.24870547868045
1267440,314.2477087819816
1267470,314.24667373051255
1267500,314.24560100825096
1267530,314.2444912951929
1267560,314.2433452691284
1267590,314.24216360669215
1267620,314.2409469837159
1267650,314.2396960755888
1267680,314.238411557481
1267710,314.2370941044058
1267740,314.2357443912955
1267770,314.23436309303355
1267800,314.2329508844693
1267830,314.2315084404376
1267860,314.23003643575197
1267890,314.22853554521447
1267920,314.2270064436289
1267950,314.22544980579704
1267980,314.2238663065147
1268010,314.2222566205716
1268040,314.22062142274905
1268070,314.2189613878249
1268100,314.21727719056855
1268130,314.2155695057397
1268160,314.2138390080917
1268190,314.2120863723816
1268220,314.21031227334436
1268250,314.2085173857189
1268280,314.2067023842339
1268310,314.20486794361307
1268340,314.2030147385687
1268370,314.20114344381244
1268400,314.1992547340423
1268430,314.19734928397605
1268460,314.195427768232
1268490,314.19349086155756
1268520,314.19153923860455
1268550,314.18957357403156
1268580,314.1875945424908
1268610,314.18560281862926
1268640,314.18359907708566
1268670,314.1815839924896
1268700,314.1795582396242
1268730,314.1775224927951
1268760,314.1754774265793
1268790,314.17342371592173
1268820,314.17136203522915
1268850,314.1692930591036
1268880,314.16721746211334
1268910,314.1651359188178
1268940,314.16304910378193
1268970,314.16095769153947
1269000,314.15886235665164
1269030,314.1567637736316
1269060,314.15466261700004
1269090,314.1525595611546
1269120,314.15045528111955
1269150,314.1483504513136
1269180,314.14624574444736
1269210,314.1441418377092
1269240,314.1420394037732
1269270,314.13993911797996
1269300,314.13784165436516
1269330,314.13574768747554
1269360,314.13365789182274
1269390,314.13157294177586
1269420,314.129493511763
1269450,314.12742027621766
1269480,314.1253539095541
1269510,314.12329508617864
1269540,314.121244480491
1269570,314.11920276688414
1269600,314.11717061974434
1269630,314.11514871345344
1269660,314.11313772237384
1269690,314.11113832089546
1269720,314.1091511833629
1269750,314.10717698533335
1269780,314.1052163981537
1269810,314.1032700967248
1269840,314.10133875270435
1269870,314.0994230572781
1269900,314.097523664288
1269930,314.09564125428386
1269960,314.09377650581956
1269990,314.091930089989
1270020,314.0901026805761
1270050,314.0882949512797
1270080,314.0865075704554
1270110,314.0847412119883
1270140,314.08299655125745
1270170,314.08127426341684
1270200,314.0795750235378
1270230,314.07789950667006
1270260,314.0762483877859
1270290,314.0746223418406
1270320,314.07302204373207
1270350,314.0714481682994
1270380,314.0699013903415
1270410,314.06838238461256
1270440,314.0668918258227
1270470,314.06543038864066
1270500,314.063998747695
1270530,314.06259757757596
1270560,314.0612275528371
1270590,314.0598893479969
1270620,314.05858363754106
1270650,314.05731109592443
1270680,314.05607239757273
1270710,314.054868216885
1270740,314.0536992282351
1270770,314.05256610597445
1270800,314.0514695244337
1270830,318.14887981692385
1270860,318.15146545127953
1270890,318.1514654512796
1270920,318.15146545127965
1270950,318.15146545127953
1270980,318.1514654512794
1271010,318.1514654512795
1271040,318.1514654512796
1271070,318.1514654512796
1271100,318.15146545127965
1271130,318.15146545127976
1271160,318.15146545127965
1271190,318.1514654512797
1271220,318.1514654512797
1271250,318.15146545127953
1271280,318.1514797657214
1271310,318.1516396304895
1271340,318.15191838296994
1271370,318.1522160568147
1271400,318.1525230286687
1271430,318.1528310000778
1271460,318.1531391187915
1271490,318.15344723286705
1271520,318.15375534175604
1271550,318.15406344867296
1271580,318.15437155489127
1271610,318.1546796609942
1271640,318.1549877673824
1271670,318.1552958744073
1271700,318.15560398235993
1271730,318.15601483698475
1271760,318.1568612785353
1271790,318.1576192349357
1271820,318.15817926277236
1271850,318.1585955946021
1271880,318.15893072737083
1271910,318.1592305440979
1271940,318.1595190373588
1271970,318.15980630659647
1272000,318.1600966955805
1272030,318.1603916601725
1272060,318.16069054208543
1272090,318.160992593887
1272120,318.1612969434498
1272150,318.16160291010317
1272180,318.16190987984214
1272210,318.16221748728833
1272240,318.1625255209786
1272270,318.1628337757118
1272300,318.1631421571183
1272330,318.1634506338491
1272360,318.1637591576826
1272390,318.16406771555944
1272420,318.16437630151876
1272450,318.1646849108982
1272480,318.1649935441539
1272510,318.1653022017519
1272540,318.1656108843572
1272570,318.16591959254924
1272600,318.1662283270214
1272630,318.1665370887804
1272660,318.1668458773005
1272690,318.16715469315477
1272720,318.1674635365615
1272750,318.16777240770807
1272780,318.16808130668426
1272810,318.16839023354794
1272840,318.16869918831384
1272870,318.169008170954
1272900,318.16931718139824
1272930,318.1696262195352
1272960,318.1699352852107
1272990,318.1702443782264
1273020,318.17055349833714
1273050,318.170862645248
1273080,318.1711718186114
1273110,318.17148101802394
1273140,318.1717902430233
1273170,318.17209949308506
1273200,318.1724087676197
1273230,318.17271806652474
1273260,318.1730273883044
1273290,318.1733367321502
1273320,318.1736460975018
1273350,318.17395548322787
1273380,318.174264888312
1273410,318.17457431148097
1273440,318.17488375169665
1273470,318.175193207744
1273500,318.1755026782892
1273530,318.1758121618958
1273560,318.1761216570324
1273590,318.17643116208933
1273620,318.1767406753843
1273650,318.1770501951655
1273680,318.177359719616
1273710,318.1776692468591
1273740,318.17797877496434
1273770,318.17828830195464
1273800,318.1785978258138
1273830,318.17890733827585
1273860,318.1792166929889
1273890,318.1795257144136
1273920,318.17983438740634
1273950,318.1801427553339
1273980,318.18045089064384
1274010,318.180758864057
1274040,318.18106672920675
1274070,318.18137452467806
1274100,318.1816822739688
1274130,318.18199000244414
1274160,318.18229772211265
1274190,318.18260543513594
1274220,318.1829131520273
1274250,318.1832208973782
1274280,318.18352869016974
1274310,318.18383652951655
1274340,318.18414440596126
1274370,318.18445230918957
1274400,318.18476023103625
1274430,318.1850681648117
1274460,318.18537610612753
1274490,318.1856840525
1274520,318.1859920022932
1274550,318.1862999545004
1274580,318.18660790864385
1274610,318.1869158644299
1274640,318.18722382175906
1274670,318.1875317805861
1274700,318.18783974139393
1274730,318.18814771244377
1274760,318.1884557167064
1274790,318.18876376426897
1274820,318.1890718571718
1274850,318.18937998367073
1274880,318.18968813675303
1274910,318.1899963121736
1274940,318.19030450351994
1274970,318.1906127032907
1275000,318.19092090356446
1275030,318.1912290962804
1275060,318.19153727332963
1275090,318.19184542747655
1275120,318.19215355189925
1275150,318.192461644471
1275180,318.1927697094268
1275210,318.19307775416087
1275240,318.19338578651553
1275270,318.1936938127587
1275300,318.1940018371018
1275330,318.194309862069
1275360,318.1946178890924
1275390,318.1949259189997
1275420,318.1952339523097
1275450,318.19554198938135
1275480,318.19585003048326
1275510,318.19615807583017
1275540,318.1964661256064
1275570,318.1967741799818
1275600,318.19708223912255
1275630,318.19739030266464
1275660,318.1976983706444
1275690,318.1980064442517
1275720,318.1983145237424
1275750,318.19862260925106
1275780,318.1989307008012
1275810,318.19923879854815
1275840,318.1995469026568
1275870,318.1998550133684
1275900,318.20016313095823
1275930,318.2004712556926
1275960,318.2007793878529
1275990,318.2010875277839
1276020,318.2013956757751
1276050,318.2017038321417
1276080,318.202011997226
1276110,318.2023201713924
1276140,318.2026283550252
1276170,318.20293654852884
1276200,318.2032447523275
1276230,318.2035529671305
1276260,318.20386119342334
1276290,318.2041694312984
1276320,318.20447768109057
1276350,318.2047859435184
1276380,318.20509421929626
1276410,318.2054025088872
1276440,318.205710813024
1276470,318.2060191323947
1276500,318.20632746764824
1276530,318.20663581949225
1276560,318.2069441887337
1276590,318.2072525762651
1276620,318.20756098274063
1276650,318.207869409173
1276680,318.20817785659676
1276710,318.2084863256737
1276740,318.20879481766264
1276770,318.2091033335879
1276800,318.2094118746304
1276830,318.2097204426002
1276860,318.21002903844425
1276890,318.21033766367844
1276920,318.2106463200173
1276950,318.2109550092865
1276980,318.21126373331055
1277010,318.2115724939605
1277040,318.2118812932591
1277070,318.21219013346735
1277100,318.2124990163572
1277130,318.2128079439832
1277160,318.2131169185629
1277190,318.2134259424377
1277220,318.2137350180528
1277250,318.2140441479438
1277280,318.2143533347275
1277310,318.2146625810936
1277340,318.21497188979777
1277370,318.215281263647
1277400,318.21559070548176
1277430,318.2159002176906
1277460,318.21620980320614
1277490,318.21651946540163
1277520,318.2168292071173
1277550,318.2171390311061
1277580,318.2174489393612
1277610,318.2177589338908
1277640,318.21806901652565
1277670,318.21837918879464
1277700,318.21868945182484
1277730,318.2189998062512
1277760,318.2193102521272
1277790,318.21962078883314
1277820,318.219931414983
1277850,318.2202421283344
1277880,318.22055292570644
1277910,318.22086380291046
1277940,318.22117475470037
1277970,318.22148577474775
1278000,318.2217968555664
1278030,318.2220923505732
1278060,318.22236884553445
1278090,318.22263967381986
1278120,318.22291194003344
1278150,318.2231892037576
1278180,318.2234723125774
1278210,318.22376124595723
1278240,318.22405551798886
1278270,318.2243540558372
1278300,318.22465576399406
1278330,318.22495969959056
1278360,318.2252651421817
1278390,318.225571566798
1278420,318.2258786194169
1278450,318.22618605640236
1278480,318.22649371239856
1278510,318.22680150127434
1278540,318.22710936407765
1278570,318.22741726434066
1278600,318.2277251829508
1278630,318.2280331091243
1278660,318.228341037927
1278690,318.2286489668954
1278720,318.22895689493197
1278750,318.2292648217838
1278780,318.2295727474695
1278810,318.2298806723034
1278840,318.2301885965342
1278870,318.23049652033654
1278900,318.23080444384067
1278930,318.2311123671469
1278960,318.23142029032823
1278990,318.23172821343354
1279020,318.23203613649366
1279050,318.23234405952746
1279080,318.23265198254586
1279110,318.2329599055558
1279140,318.23326782856105
1279170,318.23357575156393
1279200,318.23388367456573
1279230,318.23419159770094
1279260,318.2344995209741
1279290,318.2348074441778
1279320,318.2351153672784
1279350,318.23542329031
1279380,318.23573121330514
1279410,318.2360391362911
1279440,318.2363470592771
1279470,318.2366549822651
1279500,318.2369629052558
1279530,318.23727082824945
1279560,318.23757875124556
1279590,318.23788667424355
1279620,318.2381945972429
1279650,318.2385025202432
1279680,318.23881044324406
1279710,318.23911836624535
1279740,318.23942628924686
1279770,318.2397342122485
1279800,318.2400421352502
1279830,318.2409685852238
1279860,318.2424885372675
1279890,318.24400535501064
1279920,318.24575823989016
1279950,318.24772707727016
1279980,318.2497226833738
1280010,318.2517185743698
1280040,318.2537145398759
1280070,318.25571048830847
1280100,318.2577064150514
1280130,318.2597023205376
1280160,318.2616981966723
1280190,318.263694044996
1280220,318.26568986597823
1280250,318.26768565967626
1280280,318.2696814261169
1280310,318.2716771653212
1280340,318.27367287729754
1280370,318.27566856204845
1280400,318.2776642195746
1280430,318.279659849358
1280460,318.28165545243036
1280490,318.2836510282847
1280520,318.28564657691624
1280550,318.28764209832514
1280580,318.28963759251167
1280610,318.2916330594763
1280640,318.2936284992194
1280670,318.29562391174136
1280700,318.2976192970426
1280730,318.2996146551233
1280760,318.301609985984
1280790,318.3036052896249
1280820,318.30560056604656
1280850,318.3075958152493
1280880,318.3095910372333
1280910,318.31158623199923
1280940,318.3135813995472
1280970,318.3155765398778
1281000,318.3175716529913
1281030,318.3195667366213
1281060,318.3215617948165
1281090,318.32355682406785
1281120,318.325551828296
1281150,318.327546805329
1281180,318.3295417551476
1281210,318.3315366777518
1281240,318.3335315731418
1281270,318.335526441318
1281300,318.33752128228093
1281330,318.3395160960308
1281360,318.3415108825682
1281390,318.34350564189316
1281420,318.3455003740063
1281450,318.34749507890785
1281480,318.34948975659825
1281510,318.35148440707786
1281540,318.3534790303471
1281570,318.3554736264063
1281600,318.35746819525576
1281630,318.3594627345764
1281660,318.36145724856976
1281690,318.3634517357202
1281720,318.365446195731
1281750,318.36744062853785
1281780,318.36943503413704
1281810,318.3714294125292
1281840,318.37342376371464
1281870,318.3754180876936
1281900,318.37741238446677
1281930,318.37940665403426
1281960,318.38140089639654
1281990,318.3833951115539
1282020,318.38538929950687
1282050,318.38738346025565
1282080,318.3893775938008
1282110,318.3913717001425
1282140,318.3933657792813
1282170,318.3953598312173
1282200,318.3973538559512
1282230,318.3993478499155
1282260,318.4013418202048
1282290,318.40333576332876
1282320,318.4053296792572
1282350,318.40732356798543
1282380,318.4093174295135
1282410,318.4113112638421
1282440,318.4133050709714
1282470,318.4152988509017
1282500,318.4172926036335
1282530,318.41928632916716
1282560,318.421280027503
1282590,318.42327369864137
1282620,318.4252673425827
1282650,318.42726095932744
1282680,318.4292545488758
1282710,318.43124811122834
1282740,318.4332416463852
1282770,318.4352351543469
1282800,318.43722863511385
1282830,318.43922208484184
1282860,318.4412155105654
1282890,318.4432089097088
1282920,318.4452022817056
1282950,318.44719562650306
1282980,318.4491889441086
1283010,318.451182234522
1283040,318.45317549774353
1283070,318.45516873377363
1283100,318.4571619377892
1283130,318.45915511901563
1283160,318.46114827345485
1283190,318.4631414007166
1283220,318.4651345007958
1283250,318.46712757368465
1283280,318.46912061938474
1283310,318.4711136378963
1283340,318.47310662921967
1283370,318.47509959335525
1283400,318.47709253030337
1283430,318.47908543653244
1283460,318.48107831417815
1283490,318.4830711658145
1283520,318.4850639933778
1283550,318.4870567943084
1283580,318.4890495681316
1283610,318.4910423147764
1283640,318.49303503423823
1283670,318.49502772651647
1283700,318.4970203916111
1283730,318.4990130295225
1283760,318.50100564025087
1283790,318.50299822379674
1283820,318.50499078016037
1283850,318.5069833093421
1283880,318.50897581134245
1283910,318.51096828616164
1283940,318.51296073380007
1283970,318.51495315425814
1284000,318.51694554753624
1284030,318.51893790622063
1284060,318.520930237432
1284090,318.52292254464277
1284120,318.5249148276949
1284150,318.5269070845755
1284180,318.5288993146139
1284210,318.5308915175868
1284240,318.5328836934199
1284270,318.5348758420888
1284300,318.5368679635855
1284330,318.53886005790775
1284360,318.54085212505487
1284390,318.54284416502696
1284420,318.5448361778243
1284450,318.54682816344723
1284480,318.5488201218961
1284510,318.5508120531713
1284540,318.5528039572731
1284570,318.554795834202
1284600,318.55678768395836
1284630,318.55877949997165
1284660,318.5607712915976
1284690,318.5627630549891
1284720,318.5647547915305
1284750,318.56674650392017
1284780,318.56873819014595
1284810,318.57072984953714
1284840,318.5727214818706
1284870,318.574713087072
1284900,318.57670466511695
1284930,318.5786962159976
1284960,318.58068773971144
1284990,318.58267923625806
1285020,318.58467070563734
1285050,318.5866621478497
1285080,318.58865356289544
1285110,318.59064495077496
1285140,318.59263631148843
1285170,318.5946276450365
1285200,318.5966189514193
1285230,318.59861022523853
1285260,318.6006014694453
1285290,318.6025926868717
1285320,318.6045838808546
1285350,318.60657505125783
1285380,318.60856619464255
1285410,318.6105573108765
1285440,318.61254839995127
1285470,318.61453946186447
1285500,318.6165304966163
1285530,318.61852150420714
1285560,318.6205124846372
1285590,318.62250343790686
1285620,318.62449436401664
1285650,318.62648526296675
1285680,318.62847613475765
1285710,318.6304669793896
1285740,318.63245779686315
1285770,318.6344485871785
1285800,318.6364393503361
1285830,318.63843008152406
1285860,318.640420788185
1285890,318.6424114695952
1285920,318.64440212406964
1285950,318.64639275142554
1285980,318.6483833516383
1286010,318.65037392470003
1286040,318.65236447060835
1286070,318.65435498936273
1286100,318.6563454809631
1286130,318.65833594541
1286160,318.6603263827035
1286190,318.66231679284414
1286220,318.6643071758321
1286250,318.66629753166796
1286280,318.668287860352
1286310,318.6702781618845
1286340,318.67226843626594
1286370,318.67425868349665
1286400,318.676248903577
1286430,318.6782390942817
1286460,318.6802292598851
1286490,318.6822193984702
1286520,318.6842095099517
1286550,318.6861995942857
1286580,318.68818965147176
1286610,318.6901796751874
1286640,318.6921696717872
1286670,318.6941596453051
1286700,318.69614959376975
1286730,318.6981395152172
1286760,318.70012940236535
1286790,318.702119265001
1286820,318.7041091035076
1286850,318.706098915875
1286880,318.708088701433
1286910,318.7100784599587
1286940,318.7120681913779
1286970,318.7140578956663
1287000,318.71604757281585
1287030,318.71803721446304
1287060,318.7200268295705
1287090,318.72201642430167
1287120,318.72400599286004
1287150,318.7259955343018
1287180,318.7279850486035
1287210,318.72997453576517
1287240,318.73196398890866
1287270,318.73395341727826
1287300,318.735942821517
1287330,318.7379321996197
1287360,318.7399215509182
1287390,318.74191087519
1287420,318.7439001723611
1287450,318.74588944240736
1287480,318.7478786853206
1287510,318.7498679010986
1287540,318.7518570897408
1287570,318.7538462512472
1287600,318.7558353856181
1287630,318.75782448887395
1287660,318.7598135642629
1287690,318.76180260793916
1287720,318.76379162317835
1287750,318.765780617891
1287780,318.7677695798742
1287810,318.7697585141835
1287840,318.77174742161475
1287870,318.77373630217613
1287900,318.7757251558587
1287930,318.77771398264076
1287960,318.77970278851933
1287990,318.78169156513
1288020,318.78368031398134
1288050,318.785669040096
1288080,318.78765773293173
1288110,318.78964640177725
1288140,318.7916350417296
1288170,318.79362365559376
1288200,318.7956122404365
1288230,318.7976008001788
1288260,318.7995893368014
1288290,318.8015778407004
1288320,318.80356632382626
1288350,318.8055547739092
1288380,318.80754320277055
1288410,318.80953160463514
1288440,318.81151997936337
1288470,318.8135083269667
1288500,318.81549664744585
1288530,318.8174849408007
1288560,318.8194732070319
1288590,318.8214614461398
1288620,318.8234496581247
1288650,318.8254378429871
1288680,318.8274259957109
1288710,318.82941412616026
1288740,318.8314022296389
1288770,318.83339030600865
1288800,318.83537835526175
1288830,318.83736637214
1288860,318.83935436477964
1288890,318.8413423322438
1288920,318.84333027300744
1288950,318.84531818666363
1288980,318.84730607320216
1289010,318.8492939326226
1289040,318.85128176492526
1289070,318.8532695701105
1289100,318.8552573481788
1289130,318.85724509913047
1289160,318.85923282296585
1289190,318.8612205196852
1289220,318.86320818928914
1289250,318.8651958317779
1289280,318.8671834471517
1289310,318.8691710354112
1289340,318.8711585965566
1289370,318.8731461305883
1289400,318.87513363750656
1289430,318.8771211142061
1289460,318.87910856488145
1289490,318.88109598648435
1289520,318.8830833821642
1289550,318.88507075304904
1289580,318.88705809196006
1289610,318.8890454080455
1289640,318.89103269801456
1289670,318.8930199609164
1289700,318.89500719672
1289730,318.89699440161553
1289760,318.89898157868487
1289790,318.9009687316578
1289820,318.90295585852675
1289850,318.90494295862254
1289880,318.9069300317225
1289910,318.9089170777525
1289940,318.91090409668834
1289970,318.912891088522
1290000,318.914878053251
1290030,318.9168649847569
1290060,318.91885189016034
1290090,318.92083876776763
1290120,318.9228256177371
1290150,318.92481244595194
1290180,318.92679924801735
1290210,318.9287860230144
1290240,318.93077277090964
1290270,318.9327594917027
1290300,318.9347461853937
1290330,318.93673285198287
1290360,318.9387194914706
1290390,318.9407061038571
1290420,318.9426926891429
1290450,318.94467924732834
1290480,318.9466657784137
1290510,318.94865228239945
1290540,318.95063875928594
1290570,318.9526252090735
1290600,318.9546116317625
1290630,318.9565980226153
1290660,318.9585843870032
1290690,318.960570724812
1290720,318.96255703853575
1290750,318.96454332570005
1290780,318.96652958579784
1290810,318.9685158188058
1290840,318.97050202471934
1290870,318.9724882035381
1290900,318.9744743552622
1290930,318.9764604798918
1290960,318.97844657742735
1290990,318.9804326478691
1291020,318.9824186912175
1291050,318.984404707473
1291080,318.9863906966358
1291110,318.9883766587064
1291140,318.99036259368506
1291170,318.9923485015722
1291200,318.9943343823682
1291230,318.99632023012884
1291260,318.9983060524889
1291290,319.0002918471261
1291320,319.0022776150464
1291350,319.00426335888756
1291380,319.0062490766431
1291410,319.00823476764447
1291440,319.0102204316692
1291470,319.01220606864314
1291500,319.01419167854215
1291530,319.0161772613582
1291560,319.0181628170888
1291590,319.0201483457336
1291620,319.0221338472926
1291650,319.024119321766
1291680,319.02610476915424
1291710,319.0280901894576
1291740,319.03007558267643
1291770,319.03206094881114
1291800,319.03404628786217
1291830,319.03603159458663
1291860,319.0380168738143
1291890,319.04000213157866
1291920,319.0419873622955
1291950,319.0439725659326
1291980,319.0459577424888
1292010,319.0479428919638
1292040,319.0499280143582
1292070,319.05191310967217
1292100,319.053898177906
1292130,319.05588321906015
1292160,319.0578682331351
1292190,319.05985322013095
1292220,319.06183818004826
1292250,319.06382311288735
1292280,319.0658080186486
1292310,319.0677928973324
1292340,319.0697777489391
1292370,319.0717625734691
1292400,319.0737473709226
1292430,319.07573213685777
1292460,319.077716879679
1292490,319.0797015957422
1292520,319.0816862848396
1292550,319.08367094689885
1292580,319.08565558189594
1292610,319.0876401898234
1292640,319.0896247706787
1292670,319.0916093244615
1292700,319.0935938511717
1292730,319.09557835080966
1292760,319.0975628233757
1292790,319.09954726887025
1292820,319.1015316872936
1292850,319.103516078646
1292880,319.105500442928
1292910,319.10748478013994
1292940,319.1094690902822
1292970,319.11145337335506
1293000,319.11343762935894
1293030,319.1154218528349
1293060,319.1174060491658
1293090,319.119390223772
1293120,319.1213743714784
1293150,319.12335849213673
1293180,319.12534258121275
1293210,319.12732664196085
1293240,319.12931067716374
1293270,319.1312946826894
1293300,319.13327866397935
1293330,319.1352626210573
1293360,319.137246552189
1293390,319.1392304563216
1293420,319.14121433339807
1293450,319.1431981834118
1293480,319.1451820063627
1293510,319.14716580225087
1293540,319.1491495710768
1293570,319.1511333128408
1293600,319.15311702754315
1293630,319.1551007115323
1293660,319.15708437194746
1293690,319.1590680054482
1293720,319.16105161190296
1293750,319.16303519130275
1293780,319.16501874364326
1293810,319.16700226892476
1293840,319.168985766497
1293870,319.1709692327117
1293900,319.1729526730842
1293930,319.17493608575325
1293960,319.1769194712359
1293990,319.1789028326683
1294020,319.1808861680464
1294050,319.1828694767024
1294080,319.18485275841414
1294110,319.1868360131077
1294140,319.1888192407587
1294170,319.1908024413592
1294200,319.19278561490677
1294230,319.1947687565109
1294260,319.1967518724118
1294290,319.1987349608883
1294320,319.20071802171486
1294350,319.202701058495
1294380,319.2046840692251
1294410,319.20666705323754
1294440,319.2086500103101
1294470,319.21063294036895
1294500,319.2126158433896
1294530,319.2145987193641
1294560,319.2165815682903
1294590,319.2185643901675
1294620,319.22054718499584
1294650,319.22252995277563
1294680,319.22451269350705
1294710,319.22649540719055
1294740,319.2284780938265
1294770,319.23046075341523
1294800,319.23244338595714
1294830,319.2344259865623
1294860,319.236408560504
1294890,319.2383911104052
1294920,319.24037363426277
1294950,319.2423561314092
1294980,319.2443386016224
1295010,319.2463210448285
1295040,319.24830346100305
1295070,319.2502858501382
1295100,319.25226821223157
1295130,319.2542505472827
1295160,319.2562328552915
1295190,319.25821513625834
1295220,319.2601973901835
1295250,319.2621796170675
1295280,319.2641618169105
1295310,319.26614398971293
1295340,319.26812613547514
1295370,319.2701082541976
1295400,319.2720903458806
1295430,319.2740724053582
1295460,319.2760544399265
1295490,319.2780364502857
1295520,319.28001843377444
1295550,319.2820003902598
1295580,319.2839823197119
1295610,319.28596422212854
1295640,319.2879460975091
1295670,319.2899279458537
1295700,319.29190976716257
1295730,319.2938915614361
1295760,319.2958733286746
1295790,319.2978550688784
1295820,319.2998367820479
1295850,319.30181846818357
1295880,319.3038001272857
1295910,319.3057817593546
1295940,319.30776336439067
1295970,319.30974494239433
1296000,319.311726493366
1296030,319.31370801243764
1296060,319.31568950484103
1296090,319.317670973217
1296120,319.31965241556355
1296150,319.3216338312136
1296180,319.32361521994505
1296210,319.3255965816841
1296240,319.32757791640637
1296270,319.329559224104
1296300,319.3315405047747
1296330,319.33352175841776
1296360,319.3355029850334
