timestamp,Occupancy[cor]
6814440,4.0
6814470,4.0
6814500,4.0
6814530,4.0
6814560,4.0
6814590,4.0
6814620,4.0
6814650,4.0
6814680,4.0
6814710,4.0
6814740,4.0
6814770,4.0
6814800,3.0
6814830,3.0
6814860,3.0
6814890,3.0
6814920,3.0
6814950,3.0
6814980,3.0
6815010,3.0
6815040,3.0
6815070,3.0
6815100,3.0
6815130,3.0
6815160,3.0
6815190,3.0
6815220,3.0
6815250,3.0
6815280,3.0
6815310,3.0
6815340,3.0
6815370,3.0
6815400,3.0
6815430,3.0
6815460,3.0
6815490,3.0
6815520,3.0
6815550,3.0
6815580,3.0
6815610,3.0
6815640,3.0
6815670,3.0
6815700,3.0
6815730,3.0
6815760,3.0
6815790,3.0
6815820,3.0
6815850,3.0
6815880,3.0
6815910,3.0
6815940,3.0
6815970,3.0
6816000,3.0
6816030,3.0
6816060,3.0
6816090,3.0
6816120,3.0
6816150,3.0
6816180,3.0
6816210,3.0
6816240,3.0
6816270,3.0
6816300,3.0
6816330,3.0
6816360,3.0
6816390,3.0
6816420,3.0
6816450,3.0
6816480,3.0
6816510,3.0
6816540,3.0
6816570,3.0
6816600,3.0
6816630,3.0
6816660,3.0
6816690,3.0
6816720,3.0
6816750,3.0
6816780,3.0
6816810,3.0
6816840,3.0
6816870,3.0
6816900,3.0
6816930,3.0
6816960,3.0
6816990,3.0
6817020,3.0
6817050,3.0
6817080,3.0
6817110,3.0
6817140,3.0
6817170,3.0
6817200,3.0
6817230,3.0
6817260,3.0
6817290,3.0
6817320,3.0
6817350,3.0
6817380,3.0
6817410,3.0
6817440,3.0
6817470,3.0
6817500,3.0
6817530,3.0
6817560,3.0
6817590,3.0
6817620,3.0
6817650,3.0
6817680,3.0
6817710,3.0
6817740,3.0
6817770,3.0
6817800,3.0
6817830,3.0
6817860,3.0
6817890,3.0
6817920,3.0
6817950,3.0
6817980,3.0
6818010,3.0
6818040,3.0
6818070,3.0
6818100,3.0
6818130,3.0
6818160,3.0
6818190,3.0
6818220,3.0
6818250,3.0
6818280,3.0
6818310,3.0
6818340,3.0
6818370,3.0
6818400,3.0
6818430,3.0
6818460,3.0
6818490,3.0
6818520,3.0
6818550,3.0
6818580,3.0
6818610,3.0
6818640,3.0
6818670,3.0
6818700,3.0
6818730,3.0
6818760,3.0
6818790,3.0
6818820,3.0
6818850,3.0
6818880,3.0
6818910,3.0
6818940,3.0
6818970,3.0
6819000,3.0
6819030,3.0
6819060,3.0
6819090,3.0
6819120,3.0
6819150,3.0
6819180,3.0
6819210,3.0
6819240,3.0
6819270,3.0
6819300,3.0
6819330,3.0
6819360,3.0
6819390,3.0
6819420,3.0
6819450,3.0
6819480,3.0
6819510,3.0
6819540,3.0
6819570,3.0
6819600,3.0
6819630,3.0
6819660,3.0
6819690,3.0
6819720,3.0
6819750,3.0
6819780,3.0
6819810,3.0
6819840,3.0
6819870,3.0
6819900,3.0
6819930,3.0
6819960,3.0
6819990,3.0
6820020,3.0
6820050,3.0
6820080,3.0
6820110,3.0
6820140,3.0
6820170,3.0
6820200,3.0
6820230,3.0
6820260,3.0
6820290,3.0
6820320,3.0
6820350,3.0
6820380,3.0
6820410,3.0
6820440,3.0
6820470,3.0
6820500,3.0
6820530,3.0
6820560,3.0
6820590,3.0
6820620,3.0
6820650,3.0
6820680,3.0
6820710,3.0
6820740,3.0
6820770,3.0
6820800,3.0
6820830,3.0
6820860,3.0
6820890,3.0
6820920,3.0
6820950,3.0
6820980,3.0
6821010,3.0
6821040,3.0
6821070,3.0
6821100,3.0
6821130,3.0
6821160,3.0
6821190,3.0
6821220,3.0
6821250,3.0
6821280,3.0
6821310,3.0
6821340,3.0
6821370,3.0
6821400,3.0
6821430,3.0
6821460,3.0
6821490,3.0
6821520,3.0
6821550,3.0
6821580,3.0
6821610,3.0
6821640,3.0
6821670,3.0
6821700,3.0
6821730,3.0
6821760,3.0
6821790,3.0
6821820,3.0
6821850,3.0
6821880,3.0
6821910,3.0
6821940,3.0
6821970,3.0
6822000,2.0
6822030,2.0
6822060,2.0
6822090,2.0
6822120,2.0
6822150,2.0
6822180,2.0
6822210,2.0
6822240,2.0
6822270,2.0
6822300,2.0
6822330,2.0
6822360,2.0
6822390,2.0
6822420,2.0
6822450,2.0
6822480,2.0
6822510,2.0
6822540,2.0
6822570,2.0
6822600,2.0
6822630,2.0
6822660,2.0
6822690,2.0
6822720,2.0
6822750,2.0
6822780,2.0
6822810,2.0
6822840,2.0
6822870,2.0
6822900,2.0
6822930,2.0
6822960,2.0
6822990,2.0
6823020,2.0
6823050,2.0
6823080,2.0
6823110,2.0
6823140,2.0
6823170,2.0
6823200,2.0
6823230,2.0
6823260,2.0
6823290,2.0
6823320,2.0
6823350,2.0
6823380,2.0
6823410,2.0
6823440,2.0
6823470,2.0
6823500,2.0
6823530,2.0
6823560,2.0
6823590,2.0
6823620,2.0
6823650,2.0
6823680,2.0
6823710,2.0
6823740,2.0
6823770,2.0
6823800,2.0
6823830,2.0
6823860,2.0
6823890,2.0
6823920,2.0
6823950,2.0
6823980,2.0
6824010,2.0
6824040,2.0
6824070,2.0
6824100,2.0
6824130,2.0
6824160,2.0
6824190,2.0
6824220,2.0
6824250,2.0
6824280,2.0
6824310,2.0
6824340,2.0
6824370,2.0
6824400,2.0
6824430,2.0
6824460,2.0
6824490,2.0
6824520,2.0
6824550,2.0
6824580,2.0
6824610,2.0
6824640,2.0
6824670,2.0
6824700,2.0
6824730,2.0
6824760,2.0
6824790,2.0
6824820,2.0
6824850,2.0
6824880,2.0
6824910,2.0
6824940,2.0
6824970,2.0
6825000,2.0
6825030,2.0
6825060,2.0
6825090,2.0
6825120,2.0
6825150,2.0
6825180,2.0
6825210,2.0
6825240,2.0
6825270,2.0
6825300,2.0
6825330,2.0
6825360,2.0
6825390,2.0
6825420,2.0
6825450,2.0
6825480,2.0
6825510,2.0
6825540,2.0
6825570,2.0
6825600,2.0
6825630,2.0
6825660,2.0
6825690,2.0
6825720,2.0
6825750,2.0
6825780,2.0
6825810,2.0
6825840,2.0
6825870,2.0
6825900,2.0
6825930,2.0
6825960,2.0
6825990,2.0
6826020,2.0
6826050,2.0
6826080,2.0
6826110,2.0
6826140,2.0
6826170,2.0
6826200,2.0
6826230,2.0
6826260,2.0
6826290,2.0
6826320,2.0
6826350,2.0
6826380,2.0
6826410,2.0
6826440,2.0
6826470,2.0
6826500,2.0
6826530,2.0
6826560,2.0
6826590,2.0
6826620,2.0
6826650,2.0
6826680,2.0
6826710,2.0
6826740,2.0
6826770,2.0
6826800,2.0
6826830,2.0
6826860,2.0
6826890,2.0
6826920,2.0
6826950,2.0
6826980,2.0
6827010,2.0
6827040,2.0
6827070,2.0
6827100,2.0
6827130,2.0
6827160,2.0
6827190,2.0
6827220,2.0
6827250,2.0
6827280,2.0
6827310,2.0
6827340,2.0
6827370,2.0
6827400,2.0
6827430,2.0
6827460,2.0
6827490,2.0
6827520,2.0
6827550,2.0
6827580,2.0
6827610,2.0
6827640,2.0
6827670,2.0
6827700,2.0
6827730,2.0
6827760,2.0
6827790,2.0
6827820,2.0
6827850,2.0
6827880,2.0
6827910,2.0
6827940,2.0
6827970,2.0
6828000,2.0
6828030,2.0
6828060,2.0
6828090,2.0
6828120,2.0
6828150,2.0
6828180,2.0
6828210,2.0
6828240,2.0
6828270,2.0
6828300,2.0
6828330,2.0
6828360,2.0
6828390,2.0
6828420,2.0
6828450,2.0
6828480,2.0
6828510,2.0
6828540,2.0
6828570,2.0
6828600,2.0
6828630,2.0
6828660,2.0
6828690,2.0
6828720,2.0
6828750,2.0
6828780,2.0
6828810,2.0
6828840,2.0
6828870,2.0
6828900,2.0
6828930,2.0
6828960,2.0
6828990,2.0
6829020,2.0
6829050,2.0
6829080,2.0
6829110,2.0
6829140,2.0
6829170,2.0
6829200,2.0
6829230,2.0
6829260,2.0
6829290,2.0
6829320,2.0
6829350,2.0
6829380,2.0
6829410,2.0
6829440,2.0
6829470,2.0
6829500,2.0
6829530,2.0
6829560,2.0
6829590,2.0
6829620,2.0
6829650,2.0
6829680,2.0
6829710,2.0
6829740,2.0
6829770,2.0
6829800,2.0
6829830,2.0
6829860,2.0
6829890,2.0
6829920,2.0
6829950,2.0
6829980,2.0
6830010,2.0
6830040,2.0
6830070,2.0
6830100,2.0
6830130,2.0
6830160,2.0
6830190,2.0
6830220,2.0
6830250,2.0
6830280,2.0
6830310,2.0
6830340,2.0
6830370,2.0
6830400,2.0
6830430,2.0
6830460,2.0
6830490,2.0
6830520,2.0
6830550,2.0
6830580,2.0
6830610,2.0
6830640,2.0
6830670,2.0
6830700,2.0
6830730,2.0
6830760,2.0
6830790,2.0
6830820,2.0
6830850,2.0
6830880,2.0
6830910,2.0
6830940,2.0
6830970,2.0
6831000,2.0
6831030,2.0
6831060,2.0
6831090,2.0
6831120,2.0
6831150,2.0
6831180,2.0
6831210,2.0
6831240,2.0
6831270,2.0
6831300,2.0
6831330,2.0
6831360,2.0
6831390,2.0
6831420,2.0
6831450,2.0
6831480,2.0
6831510,2.0
6831540,2.0
6831570,2.0
6831600,2.0
6831630,2.0
6831660,2.0
6831690,2.0
6831720,2.0
6831750,2.0
6831780,2.0
6831810,2.0
6831840,2.0
6831870,2.0
6831900,2.0
6831930,2.0
6831960,2.0
6831990,2.0
6832020,2.0
6832050,2.0
6832080,2.0
6832110,2.0
6832140,2.0
6832170,2.0
6832200,2.0
6832230,2.0
6832260,2.0
6832290,2.0
6832320,2.0
6832350,2.0
6832380,2.0
6832410,2.0
6832440,2.0
6832470,2.0
6832500,2.0
6832530,2.0
6832560,2.0
6832590,2.0
6832620,2.0
6832650,2.0
6832680,2.0
6832710,2.0
6832740,2.0
6832770,2.0
6832800,2.0
6832830,2.0
6832860,2.0
6832890,2.0
6832920,2.0
6832950,2.0
6832980,2.0
6833010,2.0
6833040,2.0
6833070,2.0
6833100,2.0
6833130,2.0
6833160,2.0
6833190,2.0
6833220,2.0
6833250,2.0
6833280,2.0
6833310,2.0
6833340,2.0
6833370,2.0
6833400,2.0
6833430,2.0
6833460,2.0
6833490,2.0
6833520,2.0
6833550,2.0
6833580,2.0
6833610,2.0
6833640,2.0
6833670,2.0
6833700,2.0
6833730,2.0
6833760,2.0
6833790,2.0
6833820,2.0
6833850,2.0
6833880,2.0
6833910,2.0
6833940,2.0
6833970,2.0
6834000,2.0
6834030,2.0
6834060,2.0
6834090,2.0
6834120,2.0
6834150,2.0
6834180,2.0
6834210,2.0
6834240,2.0
6834270,2.0
6834300,2.0
6834330,2.0
6834360,2.0
6834390,2.0
6834420,2.0
6834450,2.0
6834480,2.0
6834510,2.0
6834540,2.0
6834570,2.0
6834600,2.0
6834630,2.0
6834660,2.0
6834690,2.0
6834720,2.0
6834750,2.0
6834780,2.0
6834810,2.0
6834840,2.0
6834870,2.0
6834900,2.0
6834930,2.0
6834960,2.0
6834990,2.0
6835020,2.0
6835050,2.0
6835080,2.0
6835110,2.0
6835140,2.0
6835170,2.0
6835200,2.0
6835230,2.0
6835260,2.0
6835290,2.0
6835320,2.0
6835350,2.0
6835380,2.0
6835410,2.0
6835440,2.0
6835470,2.0
6835500,2.0
6835530,2.0
6835560,2.0
6835590,2.0
6835620,2.0
6835650,2.0
6835680,2.0
6835710,2.0
6835740,2.0
6835770,2.0
6835800,2.0
6835830,2.0
6835860,2.0
6835890,2.0
6835920,2.0
6835950,2.0
6835980,2.0
6836010,2.0
6836040,2.0
6836070,2.0
6836100,2.0
6836130,2.0
6836160,2.0
6836190,2.0
6836220,2.0
6836250,2.0
6836280,2.0
6836310,2.0
6836340,2.0
6836370,2.0
6836400,2.0
6836430,2.0
6836460,2.0
6836490,2.0
6836520,2.0
6836550,2.0
6836580,2.0
6836610,2.0
6836640,2.0
6836670,2.0
6836700,2.0
6836730,2.0
6836760,2.0
6836790,2.0
6836820,2.0
6836850,2.0
6836880,2.0
6836910,2.0
6836940,2.0
6836970,2.0
6837000,2.0
6837030,2.0
6837060,2.0
6837090,2.0
6837120,2.0
6837150,2.0
6837180,2.0
6837210,2.0
6837240,2.0
6837270,2.0
6837300,2.0
6837330,2.0
6837360,2.0
6837390,2.0
6837420,2.0
6837450,2.0
6837480,2.0
6837510,2.0
6837540,2.0
6837570,2.0
6837600,2.0
6837630,2.0
6837660,2.0
6837690,2.0
6837720,2.0
6837750,2.0
6837780,2.0
6837810,2.0
6837840,2.0
6837870,2.0
6837900,2.0
6837930,2.0
6837960,2.0
6837990,2.0
6838020,2.0
6838050,2.0
6838080,2.0
6838110,2.0
6838140,2.0
6838170,2.0
6838200,2.0
6838230,2.0
6838260,2.0
6838290,2.0
6838320,2.0
6838350,2.0
6838380,2.0
6838410,2.0
6838440,2.0
6838470,2.0
6838500,2.0
6838530,2.0
6838560,2.0
6838590,2.0
6838620,2.0
6838650,2.0
6838680,2.0
6838710,2.0
6838740,2.0
6838770,2.0
6838800,2.0
6838830,2.0
6838860,2.0
6838890,2.0
6838920,2.0
6838950,2.0
6838980,2.0
6839010,2.0
6839040,2.0
6839070,2.0
6839100,2.0
6839130,2.0
6839160,2.0
6839190,2.0
6839220,2.0
6839250,2.0
6839280,2.0
6839310,2.0
6839340,2.0
6839370,2.0
6839400,2.0
6839430,2.0
6839460,2.0
6839490,2.0
6839520,2.0
6839550,2.0
6839580,2.0
6839610,2.0
6839640,2.0
6839670,2.0
6839700,2.0
6839730,2.0
6839760,2.0
6839790,2.0
6839820,2.0
6839850,2.0
6839880,2.0
6839910,2.0
6839940,2.0
6839970,2.0
6840000,2.0
6840030,2.0
6840060,2.0
6840090,2.0
6840120,2.0
6840150,2.0
6840180,2.0
6840210,2.0
6840240,2.0
6840270,2.0
6840300,2.0
6840330,2.0
6840360,2.0
6840390,2.0
6840420,2.0
6840450,2.0
6840480,2.0
6840510,2.0
6840540,2.0
6840570,2.0
6840600,2.0
6840630,2.0
6840660,2.0
6840690,2.0
6840720,2.0
6840750,2.0
6840780,2.0
6840810,2.0
6840840,2.0
6840870,2.0
6840900,2.0
6840930,2.0
6840960,2.0
6840990,2.0
6841020,2.0
6841050,2.0
6841080,2.0
6841110,2.0
6841140,2.0
6841170,2.0
6841200,2.0
6841230,2.0
6841260,2.0
6841290,2.0
6841320,2.0
6841350,2.0
6841380,2.0
6841410,2.0
6841440,2.0
6841470,2.0
6841500,2.0
6841530,2.0
6841560,2.0
6841590,2.0
6841620,2.0
6841650,2.0
6841680,2.0
6841710,2.0
6841740,2.0
6841770,2.0
6841800,2.0
6841830,2.0
6841860,2.0
6841890,2.0
6841920,2.0
6841950,2.0
6841980,2.0
6842010,2.0
6842040,2.0
6842070,2.0
6842100,2.0
6842130,2.0
6842160,2.0
6842190,2.0
6842220,2.0
6842250,2.0
6842280,2.0
6842310,2.0
6842340,2.0
6842370,2.0
6842400,2.0
6842430,2.0
6842460,2.0
6842490,2.0
6842520,2.0
6842550,2.0
6842580,2.0
6842610,2.0
6842640,2.0
6842670,2.0
6842700,2.0
6842730,2.0
6842760,2.0
6842790,2.0
6842820,2.0
6842850,2.0
6842880,2.0
6842910,2.0
6842940,2.0
6842970,2.0
6843000,2.0
6843030,2.0
6843060,2.0
6843090,2.0
6843120,2.0
6843150,2.0
6843180,2.0
6843210,2.0
6843240,2.0
6843270,2.0
6843300,2.0
6843330,2.0
6843360,2.0
6843390,2.0
6843420,2.0
6843450,2.0
6843480,2.0
6843510,2.0
6843540,2.0
6843570,2.0
6843600,2.0
6843630,2.0
6843660,2.0
6843690,2.0
6843720,2.0
6843750,2.0
6843780,2.0
6843810,2.0
6843840,2.0
6843870,2.0
6843900,2.0
6843930,2.0
6843960,2.0
6843990,2.0
6844020,2.0
6844050,2.0
6844080,2.0
6844110,2.0
6844140,2.0
6844170,2.0
6844200,2.0
6844230,2.0
6844260,2.0
6844290,2.0
6844320,2.0
6844350,2.0
6844380,2.0
6844410,2.0
6844440,2.0
6844470,2.0
6844500,2.0
6844530,2.0
6844560,2.0
6844590,2.0
6844620,2.0
6844650,2.0
6844680,2.0
6844710,2.0
6844740,2.0
6844770,2.0
6844800,2.0
6844830,2.0
6844860,2.0
6844890,2.0
6844920,2.0
6844950,2.0
6844980,2.0
6845010,2.0
6845040,2.0
6845070,2.0
6845100,2.0
6845130,2.0
6845160,2.0
6845190,2.0
6845220,2.0
6845250,2.0
6845280,2.0
6845310,2.0
6845340,2.0
6845370,2.0
6845400,2.0
6845430,2.0
6845460,2.0
6845490,2.0
6845520,2.0
6845550,2.0
6845580,2.0
6845610,2.0
6845640,2.0
6845670,2.0
6845700,2.0
6845730,2.0
6845760,2.0
6845790,2.0
6845820,2.0
6845850,2.0
6845880,2.0
6845910,2.0
6845940,2.0
6845970,2.0
6846000,2.0
6846030,2.0
6846060,2.0
6846090,2.0
6846120,2.0
6846150,2.0
6846180,2.0
6846210,2.0
6846240,2.0
6846270,2.0
6846300,2.0
6846330,2.0
6846360,2.0
6846390,2.0
6846420,2.0
6846450,2.0
6846480,2.0
6846510,2.0
6846540,2.0
6846570,2.0
6846600,2.0
6846630,2.0
6846660,2.0
6846690,2.0
6846720,2.0
6846750,2.0
6846780,2.0
6846810,2.0
6846840,2.0
6846870,2.0
6846900,2.0
6846930,2.0
6846960,2.0
6846990,2.0
6847020,2.0
6847050,2.0
6847080,2.0
6847110,2.0
6847140,2.0
6847170,2.0
6847200,2.0
6847230,2.0
6847260,2.0
6847290,2.0
6847320,2.0
6847350,2.0
6847380,2.0
6847410,2.0
6847440,2.0
6847470,2.0
6847500,2.0
6847530,2.0
6847560,2.0
6847590,2.0
6847620,2.0
6847650,2.0
6847680,2.0
6847710,2.0
6847740,2.0
6847770,2.0
6847800,2.0
6847830,2.0
6847860,2.0
6847890,2.0
6847920,2.0
6847950,2.0
6847980,2.0
6848010,2.0
6848040,2.0
6848070,2.0
6848100,2.0
6848130,2.0
6848160,2.0
6848190,2.0
6848220,2.0
6848250,2.0
6848280,2.0
6848310,2.0
6848340,2.0
6848370,2.0
6848400,2.0
6848430,2.0
6848460,2.0
6848490,2.0
6848520,2.0
6848550,2.0
6848580,2.0
6848610,2.0
6848640,2.0
6848670,2.0
6848700,2.0
6848730,2.0
6848760,2.0
6848790,2.0
6848820,2.0
6848850,2.0
6848880,2.0
6848910,2.0
6848940,2.0
6848970,2.0
6849000,2.0
6849030,2.0
6849060,2.0
6849090,2.0
6849120,2.0
6849150,2.0
6849180,2.0
6849210,2.0
6849240,2.0
6849270,2.0
6849300,2.0
6849330,2.0
6849360,2.0
6849390,2.0
6849420,2.0
6849450,2.0
6849480,2.0
6849510,2.0
6849540,2.0
6849570,2.0
6849600,2.0
6849630,2.0
6849660,2.0
6849690,2.0
6849720,2.0
6849750,2.0
6849780,2.0
6849810,2.0
6849840,2.0
6849870,2.0
6849900,2.0
6849930,2.0
6849960,2.0
6849990,2.0
6850020,2.0
6850050,2.0
6850080,2.0
6850110,2.0
6850140,2.0
6850170,2.0
6850200,2.0
6850230,2.0
6850260,2.0
6850290,2.0
6850320,2.0
6850350,2.0
6850380,2.0
6850410,2.0
6850440,2.0
6850470,2.0
6850500,2.0
6850530,2.0
6850560,2.0
6850590,2.0
6850620,2.0
6850650,2.0
6850680,2.0
6850710,2.0
6850740,2.0
6850770,2.0
6850800,2.0
6850830,2.0
6850860,2.0
6850890,2.0
6850920,2.0
6850950,2.0
6850980,2.0
6851010,2.0
6851040,2.0
6851070,2.0
6851100,2.0
6851130,2.0
6851160,2.0
6851190,2.0
6851220,2.0
6851250,2.0
6851280,2.0
6851310,2.0
6851340,2.0
6851370,2.0
6851400,2.0
6851430,2.0
6851460,2.0
6851490,2.0
6851520,2.0
6851550,2.0
6851580,2.0
6851610,2.0
6851640,2.0
6851670,2.0
6851700,2.0
6851730,2.0
6851760,2.0
6851790,2.0
6851820,2.0
6851850,2.0
6851880,2.0
6851910,2.0
6851940,2.0
6851970,2.0
6852000,2.0
6852030,2.0
6852060,2.0
6852090,2.0
6852120,2.0
6852150,2.0
6852180,2.0
6852210,2.0
6852240,2.0
6852270,2.0
6852300,2.0
6852330,2.0
6852360,2.0
6852390,2.0
6852420,2.0
6852450,2.0
6852480,2.0
6852510,2.0
6852540,2.0
6852570,2.0
6852600,2.0
6852630,2.0
6852660,2.0
6852690,2.0
6852720,2.0
6852750,2.0
6852780,2.0
6852810,2.0
6852840,2.0
6852870,2.0
6852900,2.0
6852930,2.0
6852960,2.0
6852990,2.0
6853020,2.0
6853050,2.0
6853080,2.0
6853110,2.0
6853140,2.0
6853170,2.0
6853200,2.0
6853230,2.0
6853260,2.0
6853290,2.0
6853320,2.0
6853350,2.0
6853380,2.0
6853410,2.0
6853440,2.0
6853470,2.0
6853500,2.0
6853530,2.0
6853560,2.0
6853590,2.0
6853620,2.0
6853650,2.0
6853680,2.0
6853710,2.0
6853740,2.0
6853770,2.0
6853800,2.0
6853830,2.0
6853860,2.0
6853890,2.0
6853920,2.0
6853950,2.0
6853980,2.0
6854010,2.0
6854040,2.0
6854070,2.0
6854100,2.0
6854130,2.0
6854160,2.0
6854190,2.0
6854220,2.0
6854250,2.0
6854280,2.0
6854310,2.0
6854340,2.0
6854370,2.0
6854400,2.0
6854430,2.0
6854460,2.0
6854490,2.0
6854520,2.0
6854550,2.0
6854580,2.0
6854610,2.0
6854640,2.0
6854670,2.0
6854700,2.0
6854730,2.0
6854760,2.0
6854790,2.0
6854820,2.0
6854850,2.0
6854880,2.0
6854910,2.0
6854940,2.0
6854970,2.0
6855000,2.0
6855030,2.0
6855060,2.0
6855090,2.0
6855120,2.0
6855150,2.0
6855180,2.0
6855210,2.0
6855240,2.0
6855270,2.0
6855300,2.0
6855330,2.0
6855360,2.0
6855390,2.0
6855420,2.0
6855450,2.0
6855480,2.0
6855510,2.0
6855540,2.0
6855570,2.0
6855600,12.0
6855630,12.0
6855660,12.0
6855690,12.0
6855720,12.0
6855750,12.0
6855780,12.0
6855810,12.0
6855840,12.0
6855870,12.0
6855900,12.0
6855930,12.0
6855960,12.0
6855990,12.0
6856020,12.0
6856050,12.0
6856080,12.0
6856110,12.0
6856140,12.0
6856170,12.0
6856200,23.0
6856230,23.0
6856260,23.0
6856290,23.0
6856320,23.0
6856350,23.0
6856380,23.0
6856410,23.0
6856440,23.0
6856470,23.0
6856500,23.0
6856530,23.0
6856560,23.0
6856590,23.0
6856620,23.0
6856650,23.0
6856680,23.0
6856710,23.0
6856740,23.0
6856770,23.0
6856800,23.0
6856830,23.0
6856860,23.0
6856890,23.0
6856920,23.0
6856950,23.0
6856980,23.0
6857010,23.0
6857040,23.0
6857070,23.0
6857100,23.0
6857130,23.0
6857160,23.0
6857190,23.0
6857220,23.0
6857250,23.0
6857280,23.0
6857310,23.0
6857340,23.0
6857370,23.0
6857400,33.0
6857430,33.0
6857460,33.0
6857490,33.0
6857520,33.0
6857550,33.0
6857580,33.0
6857610,33.0
6857640,33.0
6857670,33.0
6857700,33.0
6857730,33.0
6857760,33.0
6857790,33.0
6857820,33.0
6857850,33.0
6857880,33.0
6857910,33.0
6857940,33.0
6857970,33.0
6858000,44.0
6858030,44.0
6858060,44.0
6858090,44.0
6858120,44.0
6858150,44.0
6858180,44.0
6858210,44.0
6858240,44.0
6858270,44.0
6858300,44.0
6858330,44.0
6858360,44.0
6858390,44.0
6858420,44.0
6858450,44.0
6858480,44.0
6858510,44.0
6858540,44.0
6858570,44.0
6858600,44.0
6858630,44.0
6858660,44.0
6858690,44.0
6858720,44.0
6858750,44.0
6858780,44.0
6858810,44.0
6858840,44.0
6858870,44.0
6858900,44.0
6858930,44.0
6858960,44.0
6858990,44.0
6859020,44.0
6859050,44.0
6859080,44.0
6859110,44.0
6859140,44.0
6859170,44.0
6859200,44.0
6859230,44.0
6859260,44.0
6859290,44.0
6859320,44.0
6859350,44.0
6859380,44.0
6859410,44.0
6859440,44.0
6859470,44.0
6859500,44.0
6859530,44.0
6859560,44.0
6859590,44.0
6859620,44.0
6859650,44.0
6859680,44.0
6859710,44.0
6859740,44.0
6859770,44.0
6859800,44.0
6859830,44.0
6859860,44.0
6859890,44.0
6859920,44.0
6859950,44.0
6859980,44.0
6860010,44.0
6860040,44.0
6860070,44.0
6860100,44.0
6860130,44.0
6860160,44.0
6860190,44.0
6860220,44.0
6860250,44.0
6860280,44.0
6860310,44.0
6860340,44.0
6860370,44.0
6860400,44.0
6860430,44.0
6860460,44.0
6860490,44.0
6860520,44.0
6860550,44.0
6860580,44.0
6860610,44.0
6860640,44.0
6860670,44.0
6860700,44.0
6860730,44.0
6860760,44.0
6860790,44.0
6860820,44.0
6860850,44.0
6860880,44.0
6860910,44.0
6860940,44.0
6860970,44.0
6861000,44.0
6861030,44.0
6861060,44.0
6861090,44.0
6861120,44.0
6861150,44.0
6861180,44.0
6861210,44.0
6861240,44.0
6861270,44.0
6861300,44.0
6861330,44.0
6861360,44.0
6861390,44.0
6861420,44.0
6861450,44.0
6861480,44.0
6861510,44.0
6861540,44.0
6861570,44.0
6861600,44.0
6861630,44.0
6861660,44.0
6861690,44.0
6861720,44.0
6861750,44.0
6861780,44.0
6861810,44.0
6861840,44.0
6861870,44.0
6861900,44.0
6861930,44.0
6861960,44.0
6861990,44.0
6862020,44.0
6862050,44.0
6862080,44.0
6862110,44.0
6862140,44.0
6862170,44.0
6862200,44.0
6862230,44.0
6862260,44.0
6862290,44.0
6862320,44.0
6862350,44.0
6862380,44.0
6862410,44.0
6862440,44.0
6862470,44.0
6862500,44.0
6862530,44.0
6862560,44.0
6862590,44.0
6862620,44.0
6862650,44.0
6862680,44.0
6862710,44.0
6862740,44.0
6862770,44.0
6862800,44.0
6862830,44.0
6862860,44.0
6862890,44.0
6862920,44.0
6862950,44.0
6862980,44.0
6863010,44.0
6863040,44.0
6863070,44.0
6863100,44.0
6863130,44.0
6863160,44.0
6863190,44.0
6863220,44.0
6863250,44.0
6863280,44.0
6863310,44.0
6863340,44.0
6863370,44.0
6863400,44.0
6863430,44.0
6863460,44.0
6863490,44.0
6863520,44.0
6863550,44.0
6863580,44.0
6863610,44.0
6863640,44.0
6863670,44.0
6863700,44.0
6863730,44.0
6863760,44.0
6863790,44.0
6863820,44.0
6863850,44.0
6863880,44.0
6863910,44.0
6863940,44.0
6863970,44.0
6864000,44.0
6864030,44.0
6864060,44.0
6864090,44.0
6864120,44.0
6864150,44.0
6864180,44.0
6864210,44.0
6864240,44.0
6864270,44.0
6864300,44.0
6864330,44.0
6864360,44.0
6864390,44.0
6864420,44.0
6864450,44.0
6864480,44.0
6864510,44.0
6864540,44.0
6864570,44.0
6864600,44.0
6864630,44.0
6864660,44.0
6864690,44.0
6864720,44.0
6864750,44.0
6864780,44.0
6864810,44.0
6864840,44.0
6864870,44.0
6864900,44.0
6864930,44.0
6864960,44.0
6864990,44.0
6865020,44.0
6865050,44.0
6865080,44.0
6865110,44.0
6865140,44.0
6865170,44.0
6865200,44.0
6865230,44.0
6865260,44.0
6865290,44.0
6865320,44.0
6865350,44.0
6865380,44.0
6865410,44.0
6865440,44.0
6865470,44.0
6865500,44.0
6865530,44.0
6865560,44.0
6865590,44.0
6865620,44.0
6865650,44.0
6865680,44.0
6865710,44.0
6865740,44.0
6865770,44.0
6865800,44.0
6865830,44.0
6865860,44.0
6865890,44.0
6865920,44.0
6865950,44.0
6865980,44.0
6866010,44.0
6866040,44.0
6866070,44.0
6866100,44.0
6866130,44.0
6866160,44.0
6866190,44.0
6866220,44.0
6866250,44.0
6866280,44.0
6866310,44.0
6866340,44.0
6866370,44.0
6866400,44.0
6866430,44.0
6866460,44.0
6866490,44.0
6866520,44.0
6866550,44.0
6866580,44.0
6866610,44.0
6866640,44.0
6866670,44.0
6866700,44.0
6866730,44.0
6866760,44.0
6866790,44.0
6866820,44.0
6866850,44.0
