timestamp,UpperCO2[cor]
6816390,894.0
6816420,894.0
6816450,894.0
6816480,894.0
6816510,894.0
6816540,894.0
6816570,894.0
6816600,894.0
6816630,894.0
6816660,894.0
6816690,894.0
6816720,894.0
6816750,894.0
6816780,894.0
6816810,894.0
6816840,894.0
6816870,894.0
6816900,894.0
6816930,894.0
6816960,894.0
6816990,894.0
6817020,894.0
6817050,894.0
6817080,894.0
6817110,894.0
6817140,894.0
6817170,894.0
6817200,894.0
6817230,894.0
6817260,894.0
6817290,894.0
6817320,894.0
6817350,894.0
6817380,894.0
6817410,894.0
6817440,894.0
6817470,894.0
6817500,894.0
6817530,894.0
6817560,894.0
6817590,894.0
6817620,894.0
6817650,894.0
6817680,894.0
6817710,894.0
6817740,894.0
6817770,894.0
6817800,894.0
6817830,894.0
6817860,894.0
6817890,894.0
6817920,894.0
6817950,894.0
6817980,894.0
6818010,894.0
6818040,894.0
6818070,894.0
6818100,894.0
6818130,894.0
6818160,894.0
6818190,894.0
6818220,894.0
6818250,894.0
6818280,894.0
6818310,894.0
6818340,894.0
6818370,894.0
6818400,894.0
6818430,894.0
6818460,894.0
6818490,894.0
6818520,894.0
6818550,894.0
6818580,894.0
6818610,894.0
6818640,894.0
6818670,894.0
6818700,894.0
6818730,894.0
6818760,894.0
6818790,894.0
6818820,894.0
6818850,894.0
6818880,894.0
6818910,894.0
6818940,894.0
6818970,894.0
6819000,894.0
6819030,894.0
6819060,894.0
6819090,894.0
6819120,894.0
6819150,894.0
6819180,894.0
6819210,894.0
6819240,894.0
6819270,894.0
6819300,894.0
6819330,894.0
6819360,894.0
6819390,894.0
6819420,894.0
6819450,894.0
6819480,894.0
6819510,894.0
6819540,894.0
6819570,894.0
6819600,894.0
6819630,894.0
6819660,894.0
6819690,894.0
6819720,894.0
6819750,894.0
6819780,894.0
6819810,894.0
6819840,894.0
6819870,894.0
6819900,894.0
6819930,894.0
6819960,894.0
6819990,894.0
6820020,894.0
6820050,894.0
6820080,894.0
6820110,894.0
6820140,894.0
6820170,894.0
6820200,894.0
6820230,894.0
6820260,894.0
6820290,894.0
6820320,894.0
6820350,894.0
6820380,894.0
6820410,894.0
6820440,894.0
6820470,894.0
6820500,894.0
6820530,894.0
6820560,894.0
6820590,894.0
6820620,894.0
6820650,894.0
6820680,894.0
6820710,894.0
6820740,894.0
6820770,894.0
6820800,894.0
6820830,894.0
6820860,894.0
6820890,894.0
6820920,894.0
6820950,894.0
6820980,894.0
6821010,894.0
6821040,894.0
6821070,894.0
6821100,894.0
6821130,894.0
6821160,894.0
6821190,894.0
6821220,894.0
6821250,894.0
6821280,894.0
6821310,894.0
6821340,894.0
6821370,894.0
6821400,894.0
6821430,894.0
6821460,894.0
6821490,894.0
6821520,894.0
6821550,894.0
6821580,894.0
6821610,894.0
6821640,894.0
6821670,894.0
6821700,894.0
6821730,894.0
6821760,894.0
6821790,894.0
6821820,894.0
6821850,894.0
6821880,894.0
6821910,894.0
6821940,894.0
6821970,894.0
6822000,894.0
6822030,894.0
6822060,894.0
6822090,894.0
6822120,894.0
6822150,894.0
6822180,894.0
6822210,894.0
6822240,894.0
6822270,894.0
6822300,894.0
6822330,894.0
6822360,894.0
6822390,894.0
6822420,894.0
6822450,894.0
6822480,894.0
6822510,894.0
6822540,894.0
6822570,894.0
6822600,894.0
6822630,894.0
6822660,894.0
6822690,894.0
6822720,894.0
6822750,894.0
6822780,894.0
6822810,894.0
6822840,894.0
6822870,894.0
6822900,894.0
6822930,894.0
6822960,894.0
6822990,894.0
6823020,894.0
6823050,894.0
6823080,894.0
6823110,894.0
6823140,894.0
6823170,894.0
6823200,894.0
6823230,894.0
6823260,894.0
6823290,894.0
6823320,894.0
6823350,894.0
6823380,894.0
6823410,894.0
6823440,894.0
6823470,894.0
6823500,894.0
6823530,894.0
6823560,894.0
6823590,894.0
6823620,894.0
6823650,894.0
6823680,894.0
6823710,894.0
6823740,894.0
6823770,894.0
6823800,894.0
6823830,894.0
6823860,894.0
6823890,894.0
6823920,894.0
6823950,894.0
6823980,894.0
6824010,894.0
6824040,894.0
6824070,894.0
6824100,894.0
6824130,894.0
6824160,894.0
6824190,894.0
6824220,894.0
6824250,894.0
6824280,894.0
6824310,894.0
6824340,894.0
6824370,894.0
6824400,894.0
6824430,894.0
6824460,894.0
6824490,894.0
6824520,894.0
6824550,894.0
6824580,894.0
6824610,894.0
6824640,894.0
6824670,894.0
6824700,894.0
6824730,894.0
6824760,894.0
6824790,894.0
6824820,894.0
6824850,894.0
6824880,894.0
6824910,894.0
6824940,894.0
6824970,894.0
6825000,894.0
6825030,894.0
6825060,894.0
6825090,894.0
6825120,894.0
6825150,894.0
6825180,894.0
6825210,894.0
6825240,894.0
6825270,894.0
6825300,894.0
6825330,894.0
6825360,894.0
6825390,894.0
6825420,894.0
6825450,894.0
6825480,894.0
6825510,894.0
6825540,894.0
6825570,894.0
6825600,894.0
6825630,894.0
6825660,894.0
6825690,894.0
6825720,894.0
6825750,894.0
6825780,894.0
6825810,894.0
6825840,894.0
6825870,894.0
6825900,894.0
6825930,894.0
6825960,894.0
6825990,894.0
6826020,894.0
6826050,894.0
6826080,894.0
6826110,894.0
6826140,894.0
6826170,894.0
6826200,894.0
6826230,894.0
6826260,894.0
6826290,894.0
6826320,894.0
6826350,894.0
6826380,894.0
6826410,894.0
6826440,894.0
6826470,894.0
6826500,894.0
6826530,894.0
6826560,894.0
6826590,894.0
6826620,894.0
6826650,894.0
6826680,894.0
6826710,894.0
6826740,894.0
6826770,894.0
6826800,894.0
6826830,894.0
6826860,894.0
6826890,894.0
6826920,894.0
6826950,894.0
6826980,894.0
6827010,894.0
6827040,894.0
6827070,894.0
6827100,894.0
6827130,894.0
6827160,894.0
6827190,894.0
6827220,894.0
6827250,894.0
6827280,894.0
6827310,894.0
6827340,894.0
6827370,894.0
6827400,894.0
6827430,894.0
6827460,894.0
6827490,894.0
6827520,894.0
6827550,894.0
6827580,894.0
6827610,894.0
6827640,894.0
6827670,894.0
6827700,894.0
6827730,894.0
6827760,894.0
6827790,894.0
6827820,894.0
6827850,894.0
6827880,894.0
6827910,894.0
6827940,894.0
6827970,894.0
6828000,894.0
6828030,894.0
6828060,894.0
6828090,894.0
6828120,894.0
6828150,894.0
6828180,894.0
6828210,894.0
6828240,894.0
6828270,894.0
6828300,894.0
6828330,894.0
6828360,894.0
6828390,894.0
6828420,894.0
6828450,894.0
6828480,894.0
6828510,894.0
6828540,894.0
6828570,894.0
6828600,894.0
6828630,894.0
6828660,894.0
6828690,894.0
6828720,894.0
6828750,894.0
6828780,894.0
6828810,894.0
6828840,894.0
6828870,894.0
6828900,894.0
6828930,894.0
6828960,894.0
6828990,894.0
6829020,894.0
6829050,894.0
6829080,894.0
6829110,894.0
6829140,894.0
6829170,894.0
6829200,894.0
6829230,894.0
6829260,894.0
6829290,894.0
6829320,894.0
6829350,894.0
6829380,894.0
6829410,894.0
6829440,894.0
6829470,894.0
6829500,894.0
6829530,894.0
6829560,894.0
6829590,894.0
6829620,894.0
6829650,894.0
6829680,894.0
6829710,894.0
6829740,894.0
6829770,894.0
6829800,894.0
6829830,894.0
6829860,894.0
6829890,894.0
6829920,894.0
6829950,894.0
6829980,894.0
6830010,894.0
6830040,894.0
6830070,894.0
6830100,894.0
6830130,894.0
6830160,894.0
6830190,894.0
6830220,894.0
6830250,894.0
6830280,894.0
6830310,894.0
6830340,894.0
6830370,894.0
6830400,894.0
6830430,894.0
6830460,894.0
6830490,894.0
6830520,894.0
6830550,894.0
6830580,894.0
6830610,894.0
6830640,894.0
6830670,894.0
6830700,894.0
6830730,894.0
6830760,894.0
6830790,894.0
6830820,894.0
6830850,894.0
6830880,894.0
6830910,894.0
6830940,894.0
6830970,894.0
6831000,894.0
6831030,894.0
6831060,894.0
6831090,894.0
6831120,894.0
6831150,894.0
6831180,894.0
6831210,894.0
6831240,894.0
6831270,894.0
6831300,894.0
6831330,894.0
6831360,894.0
6831390,894.0
6831420,894.0
6831450,894.0
6831480,894.0
6831510,894.0
6831540,894.0
6831570,894.0
6831600,894.0
6831630,894.0
6831660,894.0
6831690,894.0
6831720,894.0
6831750,894.0
6831780,894.0
6831810,894.0
6831840,894.0
6831870,894.0
6831900,894.0
6831930,894.0
6831960,894.0
6831990,894.0
6832020,894.0
6832050,894.0
6832080,894.0
6832110,894.0
6832140,894.0
6832170,894.0
6832200,894.0
6832230,894.0
6832260,894.0
6832290,894.0
6832320,894.0
6832350,894.0
6832380,894.0
6832410,894.0
6832440,894.0
6832470,894.0
6832500,894.0
6832530,894.0
6832560,894.0
6832590,894.0
6832620,894.0
6832650,894.0
6832680,894.0
6832710,894.0
6832740,894.0
6832770,894.0
6832800,894.0
6832830,894.0
6832860,894.0
6832890,894.0
6832920,894.0
6832950,894.0
6832980,894.0
6833010,894.0
6833040,894.0
6833070,894.0
6833100,894.0
6833130,894.0
6833160,894.0
6833190,894.0
6833220,894.0
6833250,894.0
6833280,894.0
6833310,894.0
6833340,894.0
6833370,894.0
6833400,894.0
6833430,894.0
6833460,894.0
6833490,894.0
6833520,894.0
6833550,894.0
6833580,894.0
6833610,894.0
6833640,894.0
6833670,894.0
6833700,894.0
6833730,894.0
6833760,894.0
6833790,894.0
6833820,894.0
6833850,894.0
6833880,894.0
6833910,894.0
6833940,894.0
6833970,894.0
6834000,894.0
6834030,894.0
6834060,894.0
6834090,894.0
6834120,894.0
6834150,894.0
6834180,894.0
6834210,894.0
6834240,894.0
6834270,894.0
6834300,894.0
6834330,894.0
6834360,894.0
6834390,894.0
6834420,894.0
6834450,894.0
6834480,894.0
6834510,894.0
6834540,894.0
6834570,894.0
6834600,894.0
6834630,894.0
6834660,894.0
6834690,894.0
6834720,894.0
6834750,894.0
6834780,894.0
6834810,894.0
6834840,894.0
6834870,894.0
6834900,894.0
6834930,894.0
6834960,894.0
6834990,894.0
6835020,894.0
6835050,894.0
6835080,894.0
6835110,894.0
6835140,894.0
6835170,894.0
6835200,894.0
6835230,894.0
6835260,894.0
6835290,894.0
6835320,894.0
6835350,894.0
6835380,894.0
6835410,894.0
6835440,894.0
6835470,894.0
6835500,894.0
6835530,894.0
6835560,894.0
6835590,894.0
6835620,894.0
6835650,894.0
6835680,894.0
6835710,894.0
6835740,894.0
6835770,894.0
6835800,894.0
6835830,894.0
6835860,894.0
6835890,894.0
6835920,894.0
6835950,894.0
6835980,894.0
6836010,894.0
6836040,894.0
6836070,894.0
6836100,894.0
6836130,894.0
6836160,894.0
6836190,894.0
6836220,894.0
6836250,894.0
6836280,894.0
6836310,894.0
6836340,894.0
6836370,894.0
6836400,894.0
6836430,894.0
6836460,894.0
6836490,894.0
6836520,894.0
6836550,894.0
6836580,894.0
6836610,894.0
6836640,894.0
6836670,894.0
6836700,894.0
6836730,894.0
6836760,894.0
6836790,894.0
6836820,894.0
6836850,894.0
6836880,894.0
6836910,894.0
6836940,894.0
6836970,894.0
6837000,894.0
6837030,894.0
6837060,894.0
6837090,894.0
6837120,894.0
6837150,894.0
6837180,894.0
6837210,894.0
6837240,894.0
6837270,894.0
6837300,894.0
6837330,894.0
6837360,894.0
6837390,894.0
6837420,894.0
6837450,894.0
6837480,894.0
6837510,894.0
6837540,894.0
6837570,894.0
6837600,894.0
6837630,894.0
6837660,894.0
6837690,894.0
6837720,894.0
6837750,894.0
6837780,894.0
6837810,894.0
6837840,894.0
6837870,894.0
6837900,894.0
6837930,894.0
6837960,894.0
6837990,894.0
6838020,894.0
6838050,894.0
6838080,894.0
6838110,894.0
6838140,894.0
6838170,894.0
6838200,894.0
6838230,894.0
6838260,894.0
6838290,894.0
6838320,894.0
6838350,894.0
6838380,894.0
6838410,894.0
6838440,894.0
6838470,894.0
6838500,894.0
6838530,894.0
6838560,894.0
6838590,894.0
6838620,894.0
6838650,894.0
6838680,894.0
6838710,894.0
6838740,894.0
6838770,894.0
6838800,894.0
6838830,894.0
6838860,894.0
6838890,894.0
6838920,894.0
6838950,894.0
6838980,894.0
6839010,894.0
6839040,894.0
6839070,894.0
6839100,894.0
6839130,894.0
6839160,894.0
6839190,894.0
6839220,894.0
6839250,894.0
6839280,894.0
6839310,894.0
6839340,894.0
6839370,894.0
6839400,894.0
6839430,894.0
6839460,894.0
6839490,894.0
6839520,894.0
6839550,894.0
6839580,894.0
6839610,894.0
6839640,894.0
6839670,894.0
6839700,894.0
6839730,894.0
6839760,894.0
6839790,894.0
6839820,894.0
6839850,894.0
6839880,894.0
6839910,894.0
6839940,894.0
6839970,894.0
6840000,894.0
6840030,894.0
6840060,894.0
6840090,894.0
6840120,894.0
6840150,894.0
6840180,894.0
6840210,894.0
6840240,894.0
6840270,894.0
6840300,894.0
6840330,894.0
6840360,894.0
6840390,894.0
6840420,894.0
6840450,894.0
6840480,894.0
6840510,894.0
6840540,894.0
6840570,894.0
6840600,894.0
6840630,894.0
6840660,894.0
6840690,894.0
6840720,894.0
6840750,894.0
6840780,894.0
6840810,894.0
6840840,894.0
6840870,894.0
6840900,894.0
6840930,894.0
6840960,894.0
6840990,894.0
6841020,894.0
6841050,894.0
6841080,894.0
6841110,894.0
6841140,894.0
6841170,894.0
6841200,894.0
6841230,894.0
6841260,894.0
6841290,894.0
6841320,894.0
6841350,894.0
6841380,894.0
6841410,894.0
6841440,894.0
6841470,894.0
6841500,894.0
6841530,894.0
6841560,894.0
6841590,894.0
6841620,894.0
6841650,894.0
6841680,894.0
6841710,894.0
6841740,894.0
6841770,894.0
6841800,894.0
6841830,894.0
6841860,894.0
6841890,894.0
6841920,894.0
6841950,894.0
6841980,894.0
6842010,894.0
6842040,894.0
6842070,894.0
6842100,894.0
6842130,894.0
6842160,894.0
6842190,894.0
6842220,894.0
6842250,894.0
6842280,894.0
6842310,894.0
6842340,894.0
6842370,894.0
6842400,894.0
6842430,894.0
6842460,894.0
6842490,894.0
6842520,894.0
6842550,894.0
6842580,894.0
6842610,894.0
6842640,894.0
6842670,894.0
6842700,894.0
6842730,894.0
6842760,894.0
6842790,894.0
6842820,894.0
6842850,894.0
6842880,894.0
6842910,894.0
6842940,894.0
6842970,894.0
6843000,894.0
6843030,894.0
6843060,894.0
6843090,894.0
6843120,894.0
6843150,894.0
6843180,894.0
6843210,894.0
6843240,894.0
6843270,894.0
6843300,894.0
6843330,894.0
6843360,894.0
6843390,894.0
6843420,894.0
6843450,894.0
6843480,894.0
6843510,894.0
6843540,894.0
6843570,894.0
6843600,894.0
6843630,894.0
6843660,894.0
6843690,894.0
6843720,894.0
6843750,894.0
6843780,894.0
6843810,894.0
6843840,894.0
6843870,894.0
6843900,894.0
6843930,894.0
6843960,894.0
6843990,894.0
6844020,894.0
6844050,894.0
6844080,894.0
6844110,894.0
6844140,894.0
6844170,894.0
6844200,894.0
6844230,894.0
6844260,894.0
6844290,894.0
6844320,894.0
6844350,894.0
6844380,894.0
6844410,894.0
6844440,894.0
6844470,894.0
6844500,894.0
6844530,894.0
6844560,894.0
6844590,894.0
6844620,894.0
6844650,894.0
6844680,894.0
6844710,894.0
6844740,894.0
6844770,894.0
6844800,894.0
6844830,894.0
6844860,894.0
6844890,894.0
6844920,894.0
6844950,894.0
6844980,894.0
6845010,894.0
6845040,894.0
6845070,894.0
6845100,894.0
6845130,894.0
6845160,894.0
6845190,894.0
6845220,894.0
6845250,894.0
6845280,894.0
6845310,894.0
6845340,894.0
6845370,894.0
6845400,894.0
6845430,894.0
6845460,894.0
6845490,894.0
6845520,894.0
6845550,894.0
6845580,894.0
6845610,894.0
6845640,894.0
6845670,894.0
6845700,894.0
6845730,894.0
6845760,894.0
6845790,894.0
6845820,894.0
6845850,894.0
6845880,894.0
6845910,894.0
6845940,894.0
6845970,894.0
6846000,894.0
6846030,894.0
6846060,894.0
6846090,894.0
6846120,894.0
6846150,894.0
6846180,894.0
6846210,894.0
6846240,894.0
6846270,894.0
6846300,894.0
6846330,894.0
6846360,894.0
6846390,894.0
6846420,894.0
6846450,894.0
6846480,894.0
6846510,894.0
6846540,894.0
6846570,894.0
6846600,894.0
6846630,894.0
6846660,894.0
6846690,894.0
6846720,894.0
6846750,894.0
6846780,894.0
6846810,894.0
6846840,894.0
6846870,894.0
6846900,894.0
6846930,894.0
6846960,894.0
6846990,894.0
6847020,894.0
6847050,894.0
6847080,894.0
6847110,894.0
6847140,894.0
6847170,894.0
6847200,894.0
6847230,894.0
6847260,894.0
6847290,894.0
6847320,894.0
6847350,894.0
6847380,894.0
6847410,894.0
6847440,894.0
6847470,894.0
6847500,894.0
6847530,894.0
6847560,894.0
6847590,894.0
6847620,894.0
6847650,894.0
6847680,894.0
6847710,894.0
6847740,894.0
6847770,894.0
6847800,894.0
6847830,894.0
6847860,894.0
6847890,894.0
6847920,894.0
6847950,894.0
6847980,894.0
6848010,894.0
6848040,894.0
6848070,894.0
6848100,894.0
6848130,894.0
6848160,894.0
6848190,894.0
6848220,894.0
6848250,894.0
6848280,894.0
6848310,894.0
6848340,894.0
6848370,894.0
6848400,894.0
6848430,894.0
6848460,894.0
6848490,894.0
6848520,894.0
6848550,894.0
6848580,894.0
6848610,894.0
6848640,894.0
6848670,894.0
6848700,894.0
6848730,894.0
6848760,894.0
6848790,894.0
6848820,894.0
6848850,894.0
6848880,894.0
6848910,894.0
6848940,894.0
6848970,894.0
6849000,894.0
6849030,894.0
6849060,894.0
6849090,894.0
6849120,894.0
6849150,894.0
6849180,894.0
6849210,894.0
6849240,894.0
6849270,894.0
6849300,894.0
6849330,894.0
6849360,894.0
6849390,894.0
6849420,894.0
6849450,894.0
6849480,894.0
6849510,894.0
6849540,894.0
6849570,894.0
6849600,894.0
6849630,894.0
6849660,894.0
6849690,894.0
6849720,894.0
6849750,894.0
6849780,894.0
6849810,894.0
6849840,894.0
6849870,894.0
6849900,894.0
6849930,894.0
6849960,894.0
6849990,894.0
6850020,894.0
6850050,894.0
6850080,894.0
6850110,894.0
6850140,894.0
6850170,894.0
6850200,894.0
6850230,894.0
6850260,894.0
6850290,894.0
6850320,894.0
6850350,894.0
6850380,894.0
6850410,894.0
6850440,894.0
6850470,894.0
6850500,894.0
6850530,894.0
6850560,894.0
6850590,894.0
6850620,894.0
6850650,894.0
6850680,894.0
6850710,894.0
6850740,894.0
6850770,894.0
6850800,894.0
6850830,894.0
6850860,894.0
6850890,894.0
6850920,894.0
6850950,894.0
6850980,894.0
6851010,894.0
6851040,894.0
6851070,894.0
6851100,894.0
6851130,894.0
6851160,894.0
6851190,894.0
6851220,894.0
6851250,894.0
6851280,894.0
6851310,894.0
6851340,894.0
6851370,894.0
6851400,894.0
6851430,894.0
6851460,894.0
6851490,894.0
6851520,894.0
6851550,894.0
6851580,894.0
6851610,894.0
6851640,894.0
6851670,894.0
6851700,894.0
6851730,894.0
6851760,894.0
6851790,894.0
6851820,894.0
6851850,894.0
6851880,894.0
6851910,894.0
6851940,894.0
6851970,894.0
6852000,894.0
6852030,894.0
6852060,894.0
6852090,894.0
6852120,894.0
6852150,894.0
6852180,894.0
6852210,894.0
6852240,894.0
6852270,894.0
6852300,894.0
6852330,894.0
6852360,894.0
6852390,894.0
6852420,894.0
6852450,894.0
6852480,894.0
6852510,894.0
6852540,894.0
6852570,894.0
6852600,894.0
6852630,894.0
6852660,894.0
6852690,894.0
6852720,894.0
6852750,894.0
6852780,894.0
6852810,894.0
6852840,894.0
6852870,894.0
6852900,894.0
6852930,894.0
6852960,894.0
6852990,894.0
6853020,894.0
6853050,894.0
6853080,894.0
6853110,894.0
6853140,894.0
6853170,894.0
6853200,894.0
6853230,894.0
6853260,894.0
6853290,894.0
6853320,894.0
6853350,894.0
6853380,894.0
6853410,894.0
6853440,894.0
6853470,894.0
6853500,894.0
6853530,894.0
6853560,894.0
6853590,894.0
6853620,894.0
6853650,894.0
6853680,894.0
6853710,894.0
6853740,894.0
6853770,894.0
6853800,894.0
6853830,894.0
6853860,894.0
6853890,894.0
6853920,894.0
6853950,894.0
6853980,894.0
6854010,894.0
6854040,894.0
6854070,894.0
6854100,894.0
6854130,894.0
6854160,894.0
6854190,894.0
6854220,894.0
6854250,894.0
6854280,894.0
6854310,894.0
6854340,894.0
6854370,894.0
6854400,894.0
6854430,894.0
6854460,894.0
6854490,894.0
6854520,894.0
6854550,894.0
6854580,894.0
6854610,894.0
6854640,894.0
6854670,894.0
6854700,894.0
6854730,894.0
6854760,894.0
6854790,894.0
6854820,894.0
6854850,894.0
6854880,894.0
6854910,894.0
6854940,894.0
6854970,894.0
6855000,894.0
6855030,894.0
6855060,894.0
6855090,894.0
6855120,894.0
6855150,894.0
6855180,894.0
6855210,894.0
6855240,894.0
6855270,894.0
6855300,894.0
6855330,894.0
6855360,894.0
6855390,894.0
6855420,894.0
6855450,894.0
6855480,894.0
6855510,894.0
6855540,894.0
6855570,894.0
6855600,894.0
6855630,894.0
6855660,894.0
6855690,894.0
6855720,894.0
6855750,894.0
6855780,894.0
6855810,894.0
6855840,894.0
6855870,894.0
6855900,894.0
6855930,894.0
6855960,894.0
6855990,894.0
6856020,894.0
6856050,894.0
6856080,894.0
6856110,894.0
6856140,894.0
6856170,894.0
6856200,894.0
6856230,894.0
6856260,894.0
6856290,894.0
6856320,894.0
6856350,894.0
6856380,894.0
6856410,894.0
6856440,894.0
6856470,894.0
6856500,894.0
6856530,894.0
6856560,894.0
6856590,894.0
6856620,894.0
6856650,894.0
6856680,894.0
6856710,894.0
6856740,894.0
6856770,894.0
6856800,894.0
6856830,894.0
6856860,894.0
6856890,894.0
6856920,894.0
6856950,894.0
6856980,894.0
6857010,894.0
6857040,894.0
6857070,894.0
6857100,894.0
6857130,894.0
6857160,894.0
6857190,894.0
6857220,894.0
6857250,894.0
6857280,894.0
6857310,894.0
6857340,894.0
6857370,894.0
6857400,894.0
6857430,894.0
6857460,894.0
6857490,894.0
6857520,894.0
6857550,894.0
6857580,894.0
6857610,894.0
6857640,894.0
6857670,894.0
6857700,894.0
6857730,894.0
6857760,894.0
6857790,894.0
6857820,894.0
6857850,894.0
6857880,894.0
6857910,894.0
6857940,894.0
6857970,894.0
6858000,894.0
6858030,894.0
6858060,894.0
6858090,894.0
6858120,894.0
6858150,894.0
6858180,894.0
6858210,894.0
6858240,894.0
6858270,894.0
6858300,894.0
6858330,894.0
6858360,894.0
6858390,894.0
6858420,894.0
6858450,894.0
6858480,894.0
6858510,894.0
6858540,894.0
6858570,894.0
6858600,894.0
6858630,894.0
6858660,894.0
6858690,894.0
6858720,894.0
6858750,894.0
6858780,894.0
6858810,894.0
6858840,894.0
6858870,894.0
6858900,894.0
6858930,894.0
6858960,894.0
6858990,894.0
6859020,894.0
6859050,894.0
6859080,894.0
6859110,894.0
6859140,894.0
6859170,894.0
6859200,894.0
6859230,894.0
6859260,894.0
6859290,894.0
6859320,894.0
6859350,894.0
6859380,894.0
6859410,894.0
6859440,894.0
6859470,894.0
6859500,894.0
6859530,894.0
6859560,894.0
6859590,894.0
6859620,894.0
6859650,894.0
6859680,894.0
6859710,894.0
6859740,894.0
6859770,894.0
6859800,894.0
6859830,894.0
6859860,894.0
6859890,894.0
6859920,894.0
6859950,894.0
6859980,894.0
6860010,894.0
6860040,894.0
6860070,894.0
6860100,894.0
6860130,894.0
6860160,894.0
6860190,894.0
6860220,894.0
6860250,894.0
6860280,894.0
6860310,894.0
6860340,894.0
6860370,894.0
6860400,894.0
6860430,894.0
6860460,894.0
6860490,894.0
6860520,894.0
6860550,894.0
6860580,894.0
6860610,894.0
6860640,894.0
6860670,894.0
6860700,894.0
6860730,894.0
6860760,894.0
6860790,894.0
6860820,894.0
6860850,894.0
6860880,894.0
6860910,894.0
6860940,894.0
6860970,894.0
6861000,894.0
6861030,894.0
6861060,894.0
6861090,894.0
6861120,894.0
6861150,894.0
6861180,894.0
6861210,894.0
6861240,894.0
6861270,894.0
6861300,894.0
6861330,894.0
6861360,894.0
6861390,894.0
6861420,894.0
6861450,894.0
6861480,894.0
6861510,894.0
6861540,894.0
6861570,894.0
6861600,894.0
6861630,894.0
6861660,894.0
6861690,894.0
6861720,894.0
6861750,894.0
6861780,894.0
6861810,894.0
6861840,894.0
6861870,894.0
6861900,894.0
6861930,894.0
6861960,894.0
6861990,894.0
6862020,894.0
6862050,894.0
6862080,894.0
6862110,894.0
6862140,894.0
6862170,894.0
6862200,894.0
6862230,894.0
6862260,894.0
6862290,894.0
6862320,894.0
6862350,894.0
6862380,894.0
6862410,894.0
6862440,894.0
6862470,894.0
6862500,894.0
6862530,894.0
6862560,894.0
6862590,894.0
6862620,894.0
6862650,894.0
6862680,894.0
6862710,894.0
6862740,894.0
6862770,894.0
6862800,894.0
6862830,894.0
6862860,894.0
6862890,894.0
6862920,894.0
6862950,894.0
6862980,894.0
6863010,894.0
6863040,894.0
6863070,894.0
6863100,894.0
6863130,894.0
6863160,894.0
6863190,894.0
6863220,894.0
6863250,894.0
6863280,894.0
6863310,894.0
6863340,894.0
6863370,894.0
6863400,894.0
6863430,894.0
6863460,894.0
6863490,894.0
6863520,894.0
6863550,894.0
6863580,894.0
6863610,894.0
6863640,894.0
6863670,894.0
6863700,894.0
6863730,894.0
6863760,894.0
6863790,894.0
6863820,894.0
6863850,894.0
6863880,894.0
6863910,894.0
6863940,894.0
6863970,894.0
6864000,894.0
6864030,894.0
6864060,894.0
6864090,894.0
6864120,894.0
6864150,894.0
6864180,894.0
6864210,894.0
6864240,894.0
6864270,894.0
6864300,894.0
6864330,894.0
6864360,894.0
6864390,894.0
6864420,894.0
6864450,894.0
6864480,894.0
6864510,894.0
6864540,894.0
6864570,894.0
6864600,894.0
6864630,894.0
6864660,894.0
6864690,894.0
6864720,894.0
6864750,894.0
6864780,894.0
6864810,894.0
6864840,894.0
6864870,894.0
6864900,894.0
6864930,894.0
6864960,894.0
6864990,894.0
6865020,894.0
6865050,894.0
6865080,894.0
6865110,894.0
6865140,894.0
6865170,894.0
6865200,894.0
6865230,894.0
6865260,894.0
6865290,894.0
6865320,894.0
6865350,894.0
6865380,894.0
6865410,894.0
6865440,894.0
6865470,894.0
6865500,894.0
6865530,894.0
6865560,894.0
6865590,894.0
6865620,894.0
6865650,894.0
6865680,894.0
6865710,894.0
6865740,894.0
6865770,894.0
6865800,894.0
6865830,894.0
6865860,894.0
6865890,894.0
6865920,894.0
6865950,894.0
6865980,894.0
6866010,894.0
6866040,894.0
6866070,894.0
6866100,894.0
6866130,894.0
6866160,894.0
6866190,894.0
6866220,894.0
6866250,894.0
6866280,894.0
6866310,894.0
6866340,894.0
6866370,894.0
6866400,894.0
6866430,894.0
6866460,894.0
6866490,894.0
6866520,894.0
6866550,894.0
6866580,894.0
6866610,894.0
6866640,894.0
6866670,894.0
6866700,894.0
6866730,894.0
6866760,894.0
6866790,894.0
6866820,894.0
6866850,894.0
6866880,894.0
6866910,894.0
6866940,894.0
6866970,894.0
6867000,894.0
6867030,894.0
6867060,894.0
6867090,894.0
6867120,894.0
6867150,894.0
6867180,894.0
6867210,894.0
6867240,894.0
6867270,894.0
6867300,894.0
6867330,894.0
6867360,894.0
6867390,894.0
6867420,894.0
6867450,894.0
6867480,894.0
6867510,894.0
6867540,894.0
6867570,894.0
6867600,894.0
6867630,894.0
6867660,894.0
6867690,894.0
6867720,894.0
6867750,894.0
6867780,894.0
6867810,894.0
6867840,894.0
6867870,894.0
6867900,894.0
6867930,894.0
6867960,894.0
6867990,894.0
6868020,894.0
6868050,894.0
6868080,894.0
6868110,894.0
6868140,894.0
6868170,894.0
6868200,894.0
6868230,894.0
6868260,894.0
6868290,894.0
6868320,894.0
6868350,894.0
6868380,894.0
6868410,894.0
6868440,894.0
6868470,894.0
6868500,894.0
6868530,894.0
6868560,894.0
6868590,894.0
6868620,894.0
6868650,894.0
6868680,894.0
6868710,894.0
6868740,894.0
6868770,894.0
6868800,894.0
