timestamp,Occupancy[wes]
12155760,6.0
12155790,6.0
12155820,6.0
12155850,6.0
12155880,6.0
12155910,6.0
12155940,6.0
12155970,6.0
12156000,6.0
12156030,6.0
12156060,6.0
12156090,6.0
12156120,6.0
12156150,6.0
12156180,6.0
12156210,6.0
12156240,6.0
12156270,6.0
12156300,6.0
12156330,6.0
12156360,6.0
12156390,6.0
12156420,6.0
12156450,6.0
12156480,6.0
12156510,6.0
12156540,6.0
12156570,6.0
12156600,6.0
12156630,6.0
12156660,6.0
12156690,6.0
12156720,6.0
12156750,6.0
12156780,6.0
12156810,6.0
12156840,6.0
12156870,6.0
12156900,6.0
12156930,6.0
12156960,6.0
12156990,6.0
12157020,6.0
12157050,6.0
12157080,6.0
12157110,6.0
12157140,6.0
12157170,6.0
12157200,6.0
12157230,6.0
12157260,6.0
12157290,6.0
12157320,6.0
12157350,6.0
12157380,6.0
12157410,6.0
12157440,6.0
12157470,6.0
12157500,6.0
12157530,6.0
12157560,6.0
12157590,6.0
12157620,6.0
12157650,6.0
12157680,6.0
12157710,6.0
12157740,6.0
12157770,6.0
12157800,6.0
12157830,6.0
12157860,6.0
12157890,6.0
12157920,6.0
12157950,6.0
12157980,6.0
12158010,6.0
12158040,6.0
12158070,6.0
12158100,6.0
12158130,6.0
12158160,6.0
12158190,6.0
12158220,6.0
12158250,6.0
12158280,6.0
12158310,6.0
12158340,6.0
12158370,6.0
12158400,5.0
12158430,5.0
12158460,5.0
12158490,5.0
12158520,5.0
12158550,5.0
12158580,5.0
12158610,5.0
12158640,5.0
12158670,5.0
12158700,5.0
12158730,5.0
12158760,5.0
12158790,5.0
12158820,5.0
12158850,5.0
12158880,5.0
12158910,5.0
12158940,5.0
12158970,5.0
12159000,5.0
12159030,5.0
12159060,5.0
12159090,5.0
12159120,5.0
12159150,5.0
12159180,5.0
12159210,5.0
12159240,5.0
12159270,5.0
12159300,5.0
12159330,5.0
12159360,5.0
12159390,5.0
12159420,5.0
12159450,5.0
12159480,5.0
12159510,5.0
12159540,5.0
12159570,5.0
12159600,5.0
12159630,5.0
12159660,5.0
12159690,5.0
12159720,5.0
12159750,5.0
12159780,5.0
12159810,5.0
12159840,5.0
12159870,5.0
12159900,5.0
12159930,5.0
12159960,5.0
12159990,5.0
12160020,5.0
12160050,5.0
12160080,5.0
12160110,5.0
12160140,5.0
12160170,5.0
12160200,4.0
12160230,4.0
12160260,4.0
12160290,4.0
12160320,4.0
12160350,4.0
12160380,4.0
12160410,4.0
12160440,4.0
12160470,4.0
12160500,4.0
12160530,4.0
12160560,4.0
12160590,4.0
12160620,4.0
12160650,4.0
12160680,4.0
12160710,4.0
12160740,4.0
12160770,4.0
12160800,3.0
12160830,3.0
12160860,3.0
12160890,3.0
12160920,3.0
12160950,3.0
12160980,3.0
12161010,3.0
12161040,3.0
12161070,3.0
12161100,3.0
12161130,3.0
12161160,3.0
12161190,3.0
12161220,3.0
12161250,3.0
12161280,3.0
12161310,3.0
12161340,3.0
12161370,3.0
12161400,3.0
12161430,3.0
12161460,3.0
12161490,3.0
12161520,3.0
12161550,3.0
12161580,3.0
12161610,3.0
12161640,3.0
12161670,3.0
12161700,3.0
12161730,3.0
12161760,3.0
12161790,3.0
12161820,3.0
12161850,3.0
12161880,3.0
12161910,3.0
12161940,3.0
12161970,3.0
12162000,2.0
12162030,2.0
12162060,2.0
12162090,2.0
12162120,2.0
12162150,2.0
12162180,2.0
12162210,2.0
12162240,2.0
12162270,2.0
12162300,2.0
12162330,2.0
12162360,2.0
12162390,2.0
12162420,2.0
12162450,2.0
12162480,2.0
12162510,2.0
12162540,2.0
12162570,2.0
12162600,2.0
12162630,2.0
12162660,2.0
12162690,2.0
12162720,2.0
12162750,2.0
12162780,2.0
12162810,2.0
12162840,2.0
12162870,2.0
12162900,2.0
12162930,2.0
12162960,2.0
12162990,2.0
12163020,2.0
12163050,2.0
12163080,2.0
12163110,2.0
12163140,2.0
12163170,2.0
12163200,2.0
12163230,2.0
12163260,2.0
12163290,2.0
12163320,2.0
12163350,2.0
12163380,2.0
12163410,2.0
12163440,2.0
12163470,2.0
12163500,2.0
12163530,2.0
12163560,2.0
12163590,2.0
12163620,2.0
12163650,2.0
12163680,2.0
12163710,2.0
12163740,2.0
12163770,2.0
12163800,1.0
12163830,1.0
12163860,1.0
12163890,1.0
12163920,1.0
12163950,1.0
12163980,1.0
12164010,1.0
12164040,1.0
12164070,1.0
12164100,1.0
12164130,1.0
12164160,1.0
12164190,1.0
12164220,1.0
12164250,1.0
12164280,1.0
12164310,1.0
12164340,1.0
12164370,1.0
12164400,0.0
12164430,0.0
12164460,0.0
12164490,0.0
12164520,0.0
12164550,0.0
12164580,0.0
12164610,0.0
12164640,0.0
12164670,0.0
12164700,0.0
12164730,0.0
12164760,0.0
12164790,0.0
12164820,0.0
12164850,0.0
12164880,0.0
12164910,0.0
12164940,0.0
12164970,0.0
12165000,0.0
12165030,0.0
12165060,0.0
12165090,0.0
12165120,0.0
12165150,0.0
12165180,0.0
12165210,0.0
12165240,0.0
12165270,0.0
12165300,0.0
12165330,0.0
12165360,0.0
12165390,0.0
12165420,0.0
12165450,0.0
12165480,0.0
12165510,0.0
12165540,0.0
12165570,0.0
12165600,0.0
12165630,0.0
12165660,0.0
12165690,0.0
12165720,0.0
12165750,0.0
12165780,0.0
12165810,0.0
12165840,0.0
12165870,0.0
12165900,0.0
12165930,0.0
12165960,0.0
12165990,0.0
12166020,0.0
12166050,0.0
12166080,0.0
12166110,0.0
12166140,0.0
12166170,0.0
12166200,0.0
12166230,0.0
12166260,0.0
12166290,0.0
12166320,0.0
12166350,0.0
12166380,0.0
12166410,0.0
12166440,0.0
12166470,0.0
12166500,0.0
12166530,0.0
12166560,0.0
12166590,0.0
12166620,0.0
12166650,0.0
12166680,0.0
12166710,0.0
12166740,0.0
12166770,0.0
12166800,0.0
12166830,0.0
12166860,0.0
12166890,0.0
12166920,0.0
12166950,0.0
12166980,0.0
12167010,0.0
12167040,0.0
12167070,0.0
12167100,0.0
12167130,0.0
12167160,0.0
12167190,0.0
12167220,0.0
12167250,0.0
12167280,0.0
12167310,0.0
12167340,0.0
12167370,0.0
12167400,0.0
12167430,0.0
12167460,0.0
12167490,0.0
12167520,0.0
12167550,0.0
12167580,0.0
12167610,0.0
12167640,0.0
12167670,0.0
12167700,0.0
12167730,0.0
12167760,0.0
12167790,0.0
12167820,0.0
12167850,0.0
12167880,0.0
12167910,0.0
12167940,0.0
12167970,0.0
12168000,0.0
12168030,0.0
12168060,0.0
12168090,0.0
12168120,0.0
12168150,0.0
12168180,0.0
12168210,0.0
12168240,0.0
12168270,0.0
12168300,0.0
12168330,0.0
12168360,0.0
12168390,0.0
12168420,0.0
12168450,0.0
12168480,0.0
12168510,0.0
12168540,0.0
12168570,0.0
12168600,0.0
12168630,0.0
12168660,0.0
12168690,0.0
12168720,0.0
12168750,0.0
12168780,0.0
12168810,0.0
12168840,0.0
12168870,0.0
12168900,0.0
12168930,0.0
12168960,0.0
12168990,0.0
12169020,0.0
12169050,0.0
12169080,0.0
12169110,0.0
12169140,0.0
12169170,0.0
12169200,0.0
12169230,0.0
12169260,0.0
12169290,0.0
12169320,0.0
12169350,0.0
12169380,0.0
12169410,0.0
12169440,0.0
12169470,0.0
12169500,0.0
12169530,0.0
12169560,0.0
12169590,0.0
12169620,0.0
12169650,0.0
12169680,0.0
12169710,0.0
12169740,0.0
12169770,0.0
12169800,0.0
12169830,0.0
12169860,0.0
12169890,0.0
12169920,0.0
12169950,0.0
12169980,0.0
12170010,0.0
12170040,0.0
12170070,0.0
12170100,0.0
12170130,0.0
12170160,0.0
12170190,0.0
12170220,0.0
12170250,0.0
12170280,0.0
12170310,0.0
12170340,0.0
12170370,0.0
12170400,0.0
12170430,0.0
12170460,0.0
12170490,0.0
12170520,0.0
12170550,0.0
12170580,0.0
12170610,0.0
12170640,0.0
12170670,0.0
12170700,0.0
12170730,0.0
12170760,0.0
12170790,0.0
12170820,0.0
12170850,0.0
12170880,0.0
12170910,0.0
12170940,0.0
12170970,0.0
12171000,0.0
12171030,0.0
12171060,0.0
12171090,0.0
12171120,0.0
12171150,0.0
12171180,0.0
12171210,0.0
12171240,0.0
12171270,0.0
12171300,0.0
12171330,0.0
12171360,0.0
12171390,0.0
12171420,0.0
12171450,0.0
12171480,0.0
12171510,0.0
12171540,0.0
12171570,0.0
12171600,0.0
12171630,0.0
12171660,0.0
12171690,0.0
12171720,0.0
12171750,0.0
12171780,0.0
12171810,0.0
12171840,0.0
12171870,0.0
12171900,0.0
12171930,0.0
12171960,0.0
12171990,0.0
12172020,0.0
12172050,0.0
12172080,0.0
12172110,0.0
12172140,0.0
12172170,0.0
12172200,0.0
12172230,0.0
12172260,0.0
12172290,0.0
12172320,0.0
12172350,0.0
12172380,0.0
12172410,0.0
12172440,0.0
12172470,0.0
12172500,0.0
12172530,0.0
12172560,0.0
12172590,0.0
12172620,0.0
12172650,0.0
12172680,0.0
12172710,0.0
12172740,0.0
12172770,0.0
12172800,0.0
12172830,0.0
12172860,0.0
12172890,0.0
12172920,0.0
12172950,0.0
12172980,0.0
12173010,0.0
12173040,0.0
12173070,0.0
12173100,0.0
12173130,0.0
12173160,0.0
12173190,0.0
12173220,0.0
12173250,0.0
12173280,0.0
12173310,0.0
12173340,0.0
12173370,0.0
12173400,0.0
12173430,0.0
12173460,0.0
12173490,0.0
12173520,0.0
12173550,0.0
12173580,0.0
12173610,0.0
12173640,0.0
12173670,0.0
12173700,0.0
12173730,0.0
12173760,0.0
12173790,0.0
12173820,0.0
12173850,0.0
12173880,0.0
12173910,0.0
12173940,0.0
12173970,0.0
12174000,0.0
12174030,0.0
12174060,0.0
12174090,0.0
12174120,0.0
12174150,0.0
12174180,0.0
12174210,0.0
12174240,0.0
12174270,0.0
12174300,0.0
12174330,0.0
12174360,0.0
12174390,0.0
12174420,0.0
12174450,0.0
12174480,0.0
12174510,0.0
12174540,0.0
12174570,0.0
12174600,0.0
12174630,0.0
12174660,0.0
12174690,0.0
12174720,0.0
12174750,0.0
12174780,0.0
12174810,0.0
12174840,0.0
12174870,0.0
12174900,0.0
12174930,0.0
12174960,0.0
12174990,0.0
12175020,0.0
12175050,0.0
12175080,0.0
12175110,0.0
12175140,0.0
12175170,0.0
12175200,0.0
12175230,0.0
12175260,0.0
12175290,0.0
12175320,0.0
12175350,0.0
12175380,0.0
12175410,0.0
12175440,0.0
12175470,0.0
12175500,0.0
12175530,0.0
12175560,0.0
12175590,0.0
12175620,0.0
12175650,0.0
12175680,0.0
12175710,0.0
12175740,0.0
12175770,0.0
12175800,0.0
12175830,0.0
12175860,0.0
12175890,0.0
12175920,0.0
12175950,0.0
12175980,0.0
12176010,0.0
12176040,0.0
12176070,0.0
12176100,0.0
12176130,0.0
12176160,0.0
12176190,0.0
12176220,0.0
12176250,0.0
12176280,0.0
12176310,0.0
12176340,0.0
12176370,0.0
12176400,0.0
12176430,0.0
12176460,0.0
12176490,0.0
12176520,0.0
12176550,0.0
12176580,0.0
12176610,0.0
12176640,0.0
12176670,0.0
12176700,0.0
12176730,0.0
12176760,0.0
12176790,0.0
12176820,0.0
12176850,0.0
12176880,0.0
12176910,0.0
12176940,0.0
12176970,0.0
12177000,0.0
12177030,0.0
12177060,0.0
12177090,0.0
12177120,0.0
12177150,0.0
12177180,0.0
12177210,0.0
12177240,0.0
12177270,0.0
12177300,0.0
12177330,0.0
12177360,0.0
12177390,0.0
12177420,0.0
12177450,0.0
12177480,0.0
12177510,0.0
12177540,0.0
12177570,0.0
12177600,0.0
12177630,0.0
12177660,0.0
12177690,0.0
12177720,0.0
12177750,0.0
12177780,0.0
12177810,0.0
12177840,0.0
12177870,0.0
12177900,0.0
12177930,0.0
12177960,0.0
12177990,0.0
12178020,0.0
12178050,0.0
12178080,0.0
12178110,0.0
12178140,0.0
12178170,0.0
12178200,0.0
12178230,0.0
12178260,0.0
12178290,0.0
12178320,0.0
12178350,0.0
12178380,0.0
12178410,0.0
12178440,0.0
12178470,0.0
12178500,0.0
12178530,0.0
12178560,0.0
12178590,0.0
12178620,0.0
12178650,0.0
12178680,0.0
12178710,0.0
12178740,0.0
12178770,0.0
12178800,0.0
12178830,0.0
12178860,0.0
12178890,0.0
12178920,0.0
12178950,0.0
12178980,0.0
12179010,0.0
12179040,0.0
12179070,0.0
12179100,0.0
12179130,0.0
12179160,0.0
12179190,0.0
12179220,0.0
12179250,0.0
12179280,0.0
12179310,0.0
12179340,0.0
12179370,0.0
12179400,0.0
12179430,0.0
12179460,0.0
12179490,0.0
12179520,0.0
12179550,0.0
12179580,0.0
12179610,0.0
12179640,0.0
12179670,0.0
12179700,0.0
12179730,0.0
12179760,0.0
12179790,0.0
12179820,0.0
12179850,0.0
12179880,0.0
12179910,0.0
12179940,0.0
12179970,0.0
12180000,0.0
12180030,0.0
12180060,0.0
12180090,0.0
12180120,0.0
12180150,0.0
12180180,0.0
12180210,0.0
12180240,0.0
12180270,0.0
12180300,0.0
12180330,0.0
12180360,0.0
12180390,0.0
12180420,0.0
12180450,0.0
12180480,0.0
12180510,0.0
12180540,0.0
12180570,0.0
12180600,0.0
12180630,0.0
12180660,0.0
12180690,0.0
12180720,0.0
12180750,0.0
12180780,0.0
12180810,0.0
12180840,0.0
12180870,0.0
12180900,0.0
12180930,0.0
12180960,0.0
12180990,0.0
12181020,0.0
12181050,0.0
12181080,0.0
12181110,0.0
12181140,0.0
12181170,0.0
12181200,0.0
12181230,0.0
12181260,0.0
12181290,0.0
12181320,0.0
12181350,0.0
12181380,0.0
12181410,0.0
12181440,0.0
12181470,0.0
12181500,0.0
12181530,0.0
12181560,0.0
12181590,0.0
12181620,0.0
12181650,0.0
12181680,0.0
12181710,0.0
12181740,0.0
12181770,0.0
12181800,0.0
12181830,0.0
12181860,0.0
12181890,0.0
12181920,0.0
12181950,0.0
12181980,0.0
12182010,0.0
12182040,0.0
12182070,0.0
12182100,0.0
12182130,0.0
12182160,0.0
12182190,0.0
12182220,0.0
12182250,0.0
12182280,0.0
12182310,0.0
12182340,0.0
12182370,0.0
12182400,0.0
12182430,0.0
12182460,0.0
12182490,0.0
12182520,0.0
12182550,0.0
12182580,0.0
12182610,0.0
12182640,0.0
12182670,0.0
12182700,0.0
12182730,0.0
12182760,0.0
12182790,0.0
12182820,0.0
12182850,0.0
12182880,0.0
12182910,0.0
12182940,0.0
12182970,0.0
12183000,0.0
12183030,0.0
12183060,0.0
12183090,0.0
12183120,0.0
12183150,0.0
12183180,0.0
12183210,0.0
12183240,0.0
12183270,0.0
12183300,0.0
12183330,0.0
12183360,0.0
12183390,0.0
12183420,0.0
12183450,0.0
12183480,0.0
12183510,0.0
12183540,0.0
12183570,0.0
12183600,0.0
12183630,0.0
12183660,0.0
12183690,0.0
12183720,0.0
12183750,0.0
12183780,0.0
12183810,0.0
12183840,0.0
12183870,0.0
12183900,0.0
12183930,0.0
12183960,0.0
12183990,0.0
12184020,0.0
12184050,0.0
12184080,0.0
12184110,0.0
12184140,0.0
12184170,0.0
12184200,0.0
12184230,0.0
12184260,0.0
12184290,0.0
12184320,0.0
12184350,0.0
12184380,0.0
12184410,0.0
12184440,0.0
12184470,0.0
12184500,0.0
12184530,0.0
12184560,0.0
12184590,0.0
12184620,0.0
12184650,0.0
12184680,0.0
12184710,0.0
12184740,0.0
12184770,0.0
12184800,0.0
12184830,0.0
12184860,0.0
12184890,0.0
12184920,0.0
12184950,0.0
12184980,0.0
12185010,0.0
12185040,0.0
12185070,0.0
12185100,0.0
12185130,0.0
12185160,0.0
12185190,0.0
12185220,0.0
12185250,0.0
12185280,0.0
12185310,0.0
12185340,0.0
12185370,0.0
12185400,0.0
12185430,0.0
12185460,0.0
12185490,0.0
12185520,0.0
12185550,0.0
12185580,0.0
12185610,0.0
12185640,0.0
12185670,0.0
12185700,0.0
12185730,0.0
12185760,0.0
12185790,0.0
12185820,0.0
12185850,0.0
12185880,0.0
12185910,0.0
12185940,0.0
12185970,0.0
12186000,0.0
12186030,0.0
12186060,0.0
12186090,0.0
12186120,0.0
12186150,0.0
12186180,0.0
12186210,0.0
12186240,0.0
12186270,0.0
12186300,0.0
12186330,0.0
12186360,0.0
12186390,0.0
12186420,0.0
12186450,0.0
12186480,0.0
12186510,0.0
12186540,0.0
12186570,0.0
12186600,0.0
12186630,0.0
12186660,0.0
12186690,0.0
12186720,0.0
12186750,0.0
12186780,0.0
12186810,0.0
12186840,0.0
12186870,0.0
12186900,0.0
12186930,0.0
12186960,0.0
12186990,0.0
12187020,0.0
12187050,0.0
12187080,0.0
12187110,0.0
12187140,0.0
12187170,0.0
12187200,0.0
12187230,0.0
12187260,0.0
12187290,0.0
12187320,0.0
12187350,0.0
12187380,0.0
12187410,0.0
12187440,0.0
12187470,0.0
12187500,0.0
12187530,0.0
12187560,0.0
12187590,0.0
12187620,0.0
12187650,0.0
12187680,0.0
12187710,0.0
12187740,0.0
12187770,0.0
12187800,0.0
12187830,0.0
12187860,0.0
12187890,0.0
12187920,0.0
12187950,0.0
12187980,0.0
12188010,0.0
12188040,0.0
12188070,0.0
12188100,0.0
12188130,0.0
12188160,0.0
12188190,0.0
12188220,0.0
12188250,0.0
12188280,0.0
12188310,0.0
12188340,0.0
12188370,0.0
12188400,0.0
12188430,0.0
12188460,0.0
12188490,0.0
12188520,0.0
12188550,0.0
12188580,0.0
12188610,0.0
12188640,0.0
12188670,0.0
12188700,0.0
12188730,0.0
12188760,0.0
12188790,0.0
12188820,0.0
12188850,0.0
12188880,0.0
12188910,0.0
12188940,0.0
12188970,0.0
12189000,0.0
12189030,0.0
12189060,0.0
12189090,0.0
12189120,0.0
12189150,0.0
12189180,0.0
12189210,0.0
12189240,0.0
12189270,0.0
12189300,0.0
12189330,0.0
12189360,0.0
12189390,0.0
12189420,0.0
12189450,0.0
12189480,0.0
12189510,0.0
12189540,0.0
12189570,0.0
12189600,0.0
12189630,0.0
12189660,0.0
12189690,0.0
12189720,0.0
12189750,0.0
12189780,0.0
12189810,0.0
12189840,0.0
12189870,0.0
12189900,0.0
12189930,0.0
12189960,0.0
12189990,0.0
12190020,0.0
12190050,0.0
12190080,0.0
12190110,0.0
12190140,0.0
12190170,0.0
12190200,0.0
12190230,0.0
12190260,0.0
12190290,0.0
12190320,0.0
12190350,0.0
12190380,0.0
12190410,0.0
12190440,0.0
12190470,0.0
12190500,0.0
12190530,0.0
12190560,0.0
12190590,0.0
12190620,0.0
12190650,0.0
12190680,0.0
12190710,0.0
12190740,0.0
12190770,0.0
12190800,0.0
12190830,0.0
12190860,0.0
12190890,0.0
12190920,0.0
12190950,0.0
12190980,0.0
12191010,0.0
12191040,0.0
12191070,0.0
12191100,0.0
12191130,0.0
12191160,0.0
12191190,0.0
12191220,0.0
12191250,0.0
12191280,0.0
12191310,0.0
12191340,0.0
12191370,0.0
12191400,0.0
12191430,0.0
12191460,0.0
12191490,0.0
12191520,0.0
12191550,0.0
12191580,0.0
12191610,0.0
12191640,0.0
12191670,0.0
12191700,0.0
12191730,0.0
12191760,0.0
12191790,0.0
12191820,0.0
12191850,0.0
12191880,0.0
12191910,0.0
12191940,0.0
12191970,0.0
12192000,0.0
12192030,0.0
12192060,0.0
12192090,0.0
12192120,0.0
12192150,0.0
12192180,0.0
12192210,0.0
12192240,0.0
12192270,0.0
12192300,0.0
12192330,0.0
12192360,0.0
12192390,0.0
12192420,0.0
12192450,0.0
12192480,0.0
12192510,0.0
12192540,0.0
12192570,0.0
12192600,0.0
12192630,0.0
12192660,0.0
12192690,0.0
12192720,0.0
12192750,0.0
12192780,0.0
12192810,0.0
12192840,0.0
12192870,0.0
12192900,0.0
12192930,0.0
12192960,0.0
12192990,0.0
12193020,0.0
12193050,0.0
12193080,0.0
12193110,0.0
12193140,0.0
12193170,0.0
12193200,0.0
12193230,0.0
12193260,0.0
12193290,0.0
12193320,0.0
12193350,0.0
12193380,0.0
12193410,0.0
12193440,0.0
12193470,0.0
12193500,0.0
12193530,0.0
12193560,0.0
12193590,0.0
12193620,0.0
12193650,0.0
12193680,0.0
12193710,0.0
12193740,0.0
12193770,0.0
12193800,0.0
12193830,0.0
12193860,0.0
12193890,0.0
12193920,0.0
12193950,0.0
12193980,0.0
12194010,0.0
12194040,0.0
12194070,0.0
12194100,0.0
12194130,0.0
12194160,0.0
12194190,0.0
12194220,0.0
12194250,0.0
12194280,0.0
12194310,0.0
12194340,0.0
12194370,0.0
12194400,0.0
12194430,0.0
12194460,0.0
12194490,0.0
12194520,0.0
12194550,0.0
12194580,0.0
12194610,0.0
12194640,0.0
12194670,0.0
12194700,0.0
12194730,0.0
12194760,0.0
12194790,0.0
12194820,0.0
12194850,0.0
12194880,0.0
12194910,0.0
12194940,0.0
12194970,0.0
12195000,0.0
12195030,0.0
12195060,0.0
12195090,0.0
12195120,0.0
12195150,0.0
12195180,0.0
12195210,0.0
12195240,0.0
12195270,0.0
12195300,0.0
12195330,0.0
12195360,0.0
12195390,0.0
12195420,0.0
12195450,0.0
12195480,0.0
12195510,0.0
12195540,0.0
12195570,0.0
12195600,0.0
12195630,0.0
12195660,0.0
12195690,0.0
12195720,0.0
12195750,0.0
12195780,0.0
12195810,0.0
12195840,0.0
12195870,0.0
12195900,0.0
12195930,0.0
12195960,0.0
12195990,0.0
12196020,0.0
12196050,0.0
12196080,0.0
12196110,0.0
12196140,0.0
12196170,0.0
12196200,0.0
12196230,0.0
12196260,0.0
12196290,0.0
12196320,0.0
12196350,0.0
12196380,0.0
12196410,0.0
12196440,0.0
12196470,0.0
12196500,0.0
12196530,0.0
12196560,0.0
12196590,0.0
12196620,0.0
12196650,0.0
12196680,0.0
12196710,0.0
12196740,0.0
12196770,0.0
12196800,0.0
12196830,0.0
12196860,0.0
12196890,0.0
12196920,0.0
12196950,0.0
12196980,0.0
12197010,0.0
12197040,0.0
12197070,0.0
12197100,0.0
12197130,0.0
12197160,0.0
12197190,0.0
12197220,0.0
12197250,0.0
12197280,0.0
12197310,0.0
12197340,0.0
12197370,0.0
12197400,0.0
12197430,0.0
12197460,0.0
12197490,0.0
12197520,0.0
12197550,0.0
12197580,0.0
12197610,0.0
12197640,0.0
12197670,0.0
12197700,0.0
12197730,0.0
12197760,0.0
12197790,0.0
12197820,0.0
12197850,0.0
12197880,0.0
12197910,0.0
12197940,0.0
12197970,0.0
12198000,0.0
12198030,0.0
12198060,0.0
12198090,0.0
12198120,0.0
12198150,0.0
12198180,0.0
12198210,0.0
12198240,0.0
12198270,0.0
12198300,0.0
12198330,0.0
12198360,0.0
12198390,0.0
12198420,0.0
12198450,0.0
12198480,0.0
12198510,0.0
12198540,0.0
12198570,0.0
12198600,0.0
12198630,0.0
12198660,0.0
12198690,0.0
12198720,0.0
12198750,0.0
12198780,0.0
12198810,0.0
12198840,0.0
12198870,0.0
12198900,0.0
12198930,0.0
12198960,0.0
12198990,0.0
12199020,0.0
12199050,0.0
12199080,0.0
12199110,0.0
12199140,0.0
12199170,0.0
12199200,0.0
12199230,0.0
12199260,0.0
12199290,0.0
12199320,0.0
12199350,0.0
12199380,0.0
12199410,0.0
12199440,0.0
12199470,0.0
12199500,0.0
12199530,0.0
12199560,0.0
12199590,0.0
12199620,0.0
12199650,0.0
12199680,0.0
12199710,0.0
12199740,0.0
12199770,0.0
12199800,0.0
12199830,0.0
12199860,0.0
12199890,0.0
12199920,0.0
12199950,0.0
12199980,0.0
12200010,0.0
12200040,0.0
12200070,0.0
12200100,0.0
12200130,0.0
12200160,0.0
12200190,0.0
12200220,0.0
12200250,0.0
12200280,0.0
12200310,0.0
12200340,0.0
12200370,0.0
12200400,0.0
12200430,0.0
12200460,0.0
12200490,0.0
12200520,0.0
12200550,0.0
12200580,0.0
12200610,0.0
12200640,0.0
12200670,0.0
12200700,0.0
12200730,0.0
12200760,0.0
12200790,0.0
12200820,0.0
12200850,0.0
12200880,0.0
12200910,0.0
12200940,0.0
12200970,0.0
12201000,0.0
12201030,0.0
12201060,0.0
12201090,0.0
12201120,0.0
12201150,0.0
12201180,0.0
12201210,0.0
12201240,0.0
12201270,0.0
12201300,0.0
12201330,0.0
12201360,0.0
12201390,0.0
12201420,0.0
12201450,0.0
12201480,0.0
12201510,0.0
12201540,0.0
12201570,0.0
12201600,0.0
12201630,0.0
12201660,0.0
12201690,0.0
12201720,0.0
12201750,0.0
12201780,0.0
12201810,0.0
12201840,0.0
12201870,0.0
12201900,0.0
12201930,0.0
12201960,0.0
12201990,0.0
12202020,0.0
12202050,0.0
12202080,0.0
12202110,0.0
12202140,0.0
12202170,0.0
12202200,0.0
12202230,0.0
12202260,0.0
12202290,0.0
12202320,0.0
12202350,0.0
12202380,0.0
12202410,0.0
12202440,0.0
12202470,0.0
12202500,0.0
12202530,0.0
12202560,0.0
12202590,0.0
12202620,0.0
12202650,0.0
12202680,0.0
12202710,0.0
12202740,0.0
12202770,0.0
12202800,0.0
12202830,0.0
12202860,0.0
12202890,0.0
12202920,0.0
12202950,0.0
12202980,0.0
12203010,0.0
12203040,0.0
12203070,0.0
12203100,0.0
12203130,0.0
12203160,0.0
12203190,0.0
12203220,0.0
12203250,0.0
12203280,0.0
12203310,0.0
12203340,0.0
12203370,0.0
12203400,0.0
12203430,0.0
12203460,0.0
12203490,0.0
12203520,0.0
12203550,0.0
12203580,0.0
12203610,0.0
12203640,0.0
12203670,0.0
12203700,0.0
12203730,0.0
12203760,0.0
12203790,0.0
12203820,0.0
12203850,0.0
12203880,0.0
12203910,0.0
12203940,0.0
12203970,0.0
12204000,0.0
12204030,0.0
12204060,0.0
12204090,0.0
12204120,0.0
12204150,0.0
12204180,0.0
12204210,0.0
12204240,0.0
12204270,0.0
12204300,0.0
12204330,0.0
12204360,0.0
12204390,0.0
12204420,0.0
12204450,0.0
12204480,0.0
12204510,0.0
12204540,0.0
12204570,0.0
12204600,0.0
12204630,0.0
12204660,0.0
12204690,0.0
12204720,0.0
12204750,0.0
12204780,0.0
12204810,0.0
12204840,0.0
12204870,0.0
12204900,0.0
12204930,0.0
12204960,0.0
12204990,0.0
12205020,0.0
12205050,0.0
12205080,0.0
12205110,0.0
12205140,0.0
12205170,0.0
12205200,0.0
12205230,0.0
12205260,0.0
12205290,0.0
12205320,0.0
12205350,0.0
12205380,0.0
12205410,0.0
12205440,0.0
12205470,0.0
12205500,0.0
12205530,0.0
12205560,0.0
12205590,0.0
12205620,0.0
12205650,0.0
12205680,0.0
12205710,0.0
12205740,0.0
12205770,0.0
12205800,0.0
12205830,0.0
12205860,0.0
12205890,0.0
12205920,0.0
12205950,0.0
12205980,0.0
12206010,0.0
12206040,0.0
12206070,0.0
12206100,0.0
12206130,0.0
12206160,0.0
12206190,0.0
12206220,0.0
12206250,0.0
12206280,0.0
12206310,0.0
12206340,0.0
12206370,0.0
12206400,0.0
12206430,0.0
12206460,0.0
12206490,0.0
12206520,0.0
12206550,0.0
12206580,0.0
12206610,0.0
12206640,0.0
12206670,0.0
12206700,0.0
12206730,0.0
12206760,0.0
12206790,0.0
12206820,0.0
12206850,0.0
12206880,0.0
12206910,0.0
12206940,0.0
12206970,0.0
12207000,0.0
12207030,0.0
12207060,0.0
12207090,0.0
12207120,0.0
12207150,0.0
12207180,0.0
12207210,0.0
12207240,0.0
12207270,0.0
12207300,0.0
12207330,0.0
12207360,0.0
12207390,0.0
12207420,0.0
12207450,0.0
12207480,0.0
12207510,0.0
12207540,0.0
12207570,0.0
12207600,0.0
12207630,0.0
12207660,0.0
12207690,0.0
12207720,0.0
12207750,0.0
12207780,0.0
12207810,0.0
12207840,0.0
12207870,0.0
12207900,0.0
12207930,0.0
12207960,0.0
12207990,0.0
12208020,0.0
12208050,0.0
12208080,0.0
12208110,0.0
12208140,0.0
12208170,0.0
