timestamp,Occupancy[cor]
1310790,2.0
1310820,2.0
1310850,2.0
1310880,2.0
1310910,2.0
1310940,2.0
1310970,2.0
1311000,2.0
1311030,2.0
1311060,2.0
1311090,2.0
1311120,2.0
1311150,2.0
1311180,2.0
1311210,2.0
1311240,2.0
1311270,2.0
1311300,2.0
1311330,2.0
1311360,2.0
1311390,2.0
1311420,2.0
1311450,2.0
1311480,2.0
1311510,2.0
1311540,2.0
1311570,2.0
1311600,2.0
1311630,2.0
1311660,2.0
1311690,2.0
1311720,2.0
1311750,2.0
1311780,2.0
1311810,2.0
1311840,2.0
1311870,2.0
1311900,2.0
1311930,2.0
1311960,2.0
1311990,2.0
1312020,2.0
1312050,2.0
1312080,2.0
1312110,2.0
1312140,2.0
1312170,2.0
1312200,2.0
1312230,2.0
1312260,2.0
1312290,2.0
1312320,2.0
1312350,2.0
1312380,2.0
1312410,2.0
1312440,2.0
1312470,2.0
1312500,2.0
1312530,2.0
1312560,2.0
1312590,2.0
1312620,2.0
1312650,2.0
1312680,2.0
1312710,2.0
1312740,2.0
1312770,2.0
1312800,2.0
1312830,2.0
1312860,2.0
1312890,2.0
1312920,2.0
1312950,2.0
1312980,2.0
1313010,2.0
1313040,2.0
1313070,2.0
1313100,2.0
1313130,2.0
1313160,2.0
1313190,2.0
1313220,2.0
1313250,2.0
1313280,2.0
1313310,2.0
1313340,2.0
1313370,2.0
1313400,2.0
1313430,2.0
1313460,2.0
1313490,2.0
1313520,2.0
1313550,2.0
1313580,2.0
1313610,2.0
1313640,2.0
1313670,2.0
1313700,2.0
1313730,2.0
1313760,2.0
1313790,2.0
1313820,2.0
1313850,2.0
1313880,2.0
1313910,2.0
1313940,2.0
1313970,2.0
1314000,2.0
1314030,2.0
1314060,2.0
1314090,2.0
1314120,2.0
1314150,2.0
1314180,2.0
1314210,2.0
1314240,2.0
1314270,2.0
1314300,2.0
1314330,2.0
1314360,2.0
1314390,2.0
1314420,2.0
1314450,2.0
1314480,2.0
1314510,2.0
1314540,2.0
1314570,2.0
1314600,2.0
1314630,2.0
1314660,2.0
1314690,2.0
1314720,2.0
1314750,2.0
1314780,2.0
1314810,2.0
1314840,2.0
1314870,2.0
1314900,2.0
1314930,2.0
1314960,2.0
1314990,2.0
1315020,2.0
1315050,2.0
1315080,2.0
1315110,2.0
1315140,2.0
1315170,2.0
1315200,2.0
1315230,2.0
1315260,2.0
1315290,2.0
1315320,2.0
1315350,2.0
1315380,2.0
1315410,2.0
1315440,2.0
1315470,2.0
1315500,2.0
1315530,2.0
1315560,2.0
1315590,2.0
1315620,2.0
1315650,2.0
1315680,2.0
1315710,2.0
1315740,2.0
1315770,2.0
1315800,2.0
1315830,2.0
1315860,2.0
1315890,2.0
1315920,2.0
1315950,2.0
1315980,2.0
1316010,2.0
1316040,2.0
1316070,2.0
1316100,2.0
1316130,2.0
1316160,2.0
1316190,2.0
1316220,2.0
1316250,2.0
1316280,2.0
1316310,2.0
1316340,2.0
1316370,2.0
1316400,2.0
1316430,2.0
1316460,2.0
1316490,2.0
1316520,2.0
1316550,2.0
1316580,2.0
1316610,2.0
1316640,2.0
1316670,2.0
1316700,2.0
1316730,2.0
1316760,2.0
1316790,2.0
1316820,2.0
1316850,2.0
1316880,2.0
1316910,2.0
1316940,2.0
1316970,2.0
1317000,2.0
1317030,2.0
1317060,2.0
1317090,2.0
1317120,2.0
1317150,2.0
1317180,2.0
1317210,2.0
1317240,2.0
1317270,2.0
1317300,2.0
1317330,2.0
1317360,2.0
1317390,2.0
1317420,2.0
1317450,2.0
1317480,2.0
1317510,2.0
1317540,2.0
1317570,2.0
1317600,2.0
1317630,2.0
1317660,2.0
1317690,2.0
1317720,2.0
1317750,2.0
1317780,2.0
1317810,2.0
1317840,2.0
1317870,2.0
1317900,2.0
1317930,2.0
1317960,2.0
1317990,2.0
1318020,2.0
1318050,2.0
1318080,2.0
1318110,2.0
1318140,2.0
1318170,2.0
1318200,2.0
1318230,2.0
1318260,2.0
1318290,2.0
1318320,2.0
1318350,2.0
1318380,2.0
1318410,2.0
1318440,2.0
1318470,2.0
1318500,2.0
1318530,2.0
1318560,2.0
1318590,2.0
1318620,2.0
1318650,2.0
1318680,2.0
1318710,2.0
1318740,2.0
1318770,2.0
1318800,2.0
1318830,2.0
1318860,2.0
1318890,2.0
1318920,2.0
1318950,2.0
1318980,2.0
1319010,2.0
1319040,2.0
1319070,2.0
1319100,2.0
1319130,2.0
1319160,2.0
1319190,2.0
1319220,2.0
1319250,2.0
1319280,2.0
1319310,2.0
1319340,2.0
1319370,2.0
1319400,2.0
1319430,2.0
1319460,2.0
1319490,2.0
1319520,2.0
1319550,2.0
1319580,2.0
1319610,2.0
1319640,2.0
1319670,2.0
1319700,2.0
1319730,2.0
1319760,2.0
1319790,2.0
1319820,2.0
1319850,2.0
1319880,2.0
1319910,2.0
1319940,2.0
1319970,2.0
1320000,2.0
1320030,2.0
1320060,2.0
1320090,2.0
1320120,2.0
1320150,2.0
1320180,2.0
1320210,2.0
1320240,2.0
1320270,2.0
1320300,2.0
1320330,2.0
1320360,2.0
1320390,2.0
1320420,2.0
1320450,2.0
1320480,2.0
1320510,2.0
1320540,2.0
1320570,2.0
1320600,2.0
1320630,2.0
1320660,2.0
1320690,2.0
1320720,2.0
1320750,2.0
1320780,2.0
1320810,2.0
1320840,2.0
1320870,2.0
1320900,2.0
1320930,2.0
1320960,2.0
1320990,2.0
1321020,2.0
1321050,2.0
1321080,2.0
1321110,2.0
1321140,2.0
1321170,2.0
1321200,2.0
1321230,2.0
1321260,2.0
1321290,2.0
1321320,2.0
1321350,2.0
1321380,2.0
1321410,2.0
1321440,2.0
1321470,2.0
1321500,2.0
1321530,2.0
1321560,2.0
1321590,2.0
1321620,2.0
1321650,2.0
1321680,2.0
1321710,2.0
1321740,2.0
1321770,2.0
1321800,2.0
1321830,2.0
1321860,2.0
1321890,2.0
1321920,2.0
1321950,2.0
1321980,2.0
1322010,2.0
1322040,2.0
1322070,2.0
1322100,2.0
1322130,2.0
1322160,2.0
1322190,2.0
1322220,2.0
1322250,2.0
1322280,2.0
1322310,2.0
1322340,2.0
1322370,2.0
1322400,2.0
1322430,2.0
1322460,2.0
1322490,2.0
1322520,2.0
1322550,2.0
1322580,2.0
1322610,2.0
1322640,2.0
1322670,2.0
1322700,2.0
1322730,2.0
1322760,2.0
1322790,2.0
1322820,2.0
1322850,2.0
1322880,2.0
1322910,2.0
1322940,2.0
1322970,2.0
1323000,2.0
1323030,2.0
1323060,2.0
1323090,2.0
1323120,2.0
1323150,2.0
1323180,2.0
1323210,2.0
1323240,2.0
1323270,2.0
1323300,2.0
1323330,2.0
1323360,2.0
1323390,2.0
1323420,2.0
1323450,2.0
1323480,2.0
1323510,2.0
1323540,2.0
1323570,2.0
1323600,2.0
1323630,2.0
1323660,2.0
1323690,2.0
1323720,2.0
1323750,2.0
1323780,2.0
1323810,2.0
1323840,2.0
1323870,2.0
1323900,2.0
1323930,2.0
1323960,2.0
1323990,2.0
1324020,2.0
1324050,2.0
1324080,2.0
1324110,2.0
1324140,2.0
1324170,2.0
1324200,2.0
1324230,2.0
1324260,2.0
1324290,2.0
1324320,2.0
1324350,2.0
1324380,2.0
1324410,2.0
1324440,2.0
1324470,2.0
1324500,2.0
1324530,2.0
1324560,2.0
1324590,2.0
1324620,2.0
1324650,2.0
1324680,2.0
1324710,2.0
1324740,2.0
1324770,2.0
1324800,2.0
1324830,2.0
1324860,2.0
1324890,2.0
1324920,2.0
1324950,2.0
1324980,2.0
1325010,2.0
1325040,2.0
1325070,2.0
1325100,2.0
1325130,2.0
1325160,2.0
1325190,2.0
1325220,2.0
1325250,2.0
1325280,2.0
1325310,2.0
1325340,2.0
1325370,2.0
1325400,2.0
1325430,2.0
1325460,2.0
1325490,2.0
1325520,2.0
1325550,2.0
1325580,2.0
1325610,2.0
1325640,2.0
1325670,2.0
1325700,2.0
1325730,2.0
1325760,2.0
1325790,2.0
1325820,2.0
1325850,2.0
1325880,2.0
1325910,2.0
1325940,2.0
1325970,2.0
1326000,12.0
1326030,12.0
1326060,12.0
1326090,12.0
1326120,12.0
1326150,12.0
1326180,12.0
1326210,12.0
1326240,12.0
1326270,12.0
1326300,12.0
1326330,12.0
1326360,12.0
1326390,12.0
1326420,12.0
1326450,12.0
1326480,12.0
1326510,12.0
1326540,12.0
1326570,12.0
1326600,23.0
1326630,23.0
1326660,23.0
1326690,23.0
1326720,23.0
1326750,23.0
1326780,23.0
1326810,23.0
1326840,23.0
1326870,23.0
1326900,23.0
1326930,23.0
1326960,23.0
1326990,23.0
1327020,23.0
1327050,23.0
1327080,23.0
1327110,23.0
1327140,23.0
1327170,23.0
1327200,23.0
1327230,23.0
1327260,23.0
1327290,23.0
1327320,23.0
1327350,23.0
1327380,23.0
1327410,23.0
1327440,23.0
1327470,23.0
1327500,23.0
1327530,23.0
1327560,23.0
1327590,23.0
1327620,23.0
1327650,23.0
1327680,23.0
1327710,23.0
1327740,23.0
1327770,23.0
1327800,33.0
1327830,33.0
1327860,33.0
1327890,33.0
1327920,33.0
1327950,33.0
1327980,33.0
1328010,33.0
1328040,33.0
1328070,33.0
1328100,33.0
1328130,33.0
1328160,33.0
1328190,33.0
1328220,33.0
1328250,33.0
1328280,33.0
1328310,33.0
1328340,33.0
1328370,33.0
1328400,44.0
1328430,44.0
1328460,44.0
1328490,44.0
1328520,44.0
1328550,44.0
1328580,44.0
1328610,44.0
1328640,44.0
1328670,44.0
1328700,44.0
1328730,44.0
1328760,44.0
1328790,44.0
1328820,44.0
1328850,44.0
1328880,44.0
1328910,44.0
1328940,44.0
1328970,44.0
1329000,44.0
1329030,44.0
1329060,44.0
1329090,44.0
1329120,44.0
1329150,44.0
1329180,44.0
1329210,44.0
1329240,44.0
1329270,44.0
1329300,44.0
1329330,44.0
1329360,44.0
1329390,44.0
1329420,44.0
1329450,44.0
1329480,44.0
1329510,44.0
1329540,44.0
1329570,44.0
1329600,44.0
1329630,44.0
1329660,44.0
1329690,44.0
1329720,44.0
1329750,44.0
1329780,44.0
1329810,44.0
1329840,44.0
1329870,44.0
1329900,44.0
1329930,44.0
1329960,44.0
1329990,44.0
1330020,44.0
1330050,44.0
1330080,44.0
1330110,44.0
1330140,44.0
1330170,44.0
1330200,44.0
1330230,44.0
1330260,44.0
1330290,44.0
1330320,44.0
1330350,44.0
1330380,44.0
1330410,44.0
1330440,44.0
1330470,44.0
1330500,44.0
1330530,44.0
1330560,44.0
1330590,44.0
1330620,44.0
1330650,44.0
1330680,44.0
1330710,44.0
1330740,44.0
1330770,44.0
1330800,44.0
1330830,44.0
1330860,44.0
1330890,44.0
1330920,44.0
1330950,44.0
1330980,44.0
1331010,44.0
1331040,44.0
1331070,44.0
1331100,44.0
1331130,44.0
1331160,44.0
1331190,44.0
1331220,44.0
1331250,44.0
1331280,44.0
1331310,44.0
1331340,44.0
1331370,44.0
1331400,44.0
1331430,44.0
1331460,44.0
1331490,44.0
1331520,44.0
1331550,44.0
1331580,44.0
1331610,44.0
1331640,44.0
1331670,44.0
1331700,44.0
1331730,44.0
1331760,44.0
1331790,44.0
1331820,44.0
1331850,44.0
1331880,44.0
1331910,44.0
1331940,44.0
1331970,44.0
1332000,44.0
1332030,44.0
1332060,44.0
1332090,44.0
1332120,44.0
1332150,44.0
1332180,44.0
1332210,44.0
1332240,44.0
1332270,44.0
1332300,44.0
1332330,44.0
1332360,44.0
1332390,44.0
1332420,44.0
1332450,44.0
1332480,44.0
1332510,44.0
1332540,44.0
1332570,44.0
1332600,44.0
1332630,44.0
1332660,44.0
1332690,44.0
1332720,44.0
1332750,44.0
1332780,44.0
1332810,44.0
1332840,44.0
1332870,44.0
1332900,44.0
1332930,44.0
1332960,44.0
1332990,44.0
1333020,44.0
1333050,44.0
1333080,44.0
1333110,44.0
1333140,44.0
1333170,44.0
1333200,44.0
1333230,44.0
1333260,44.0
1333290,44.0
1333320,44.0
1333350,44.0
1333380,44.0
1333410,44.0
1333440,44.0
1333470,44.0
1333500,44.0
1333530,44.0
1333560,44.0
1333590,44.0
1333620,44.0
1333650,44.0
1333680,44.0
1333710,44.0
1333740,44.0
1333770,44.0
1333800,44.0
1333830,44.0
1333860,44.0
1333890,44.0
1333920,44.0
1333950,44.0
1333980,44.0
1334010,44.0
1334040,44.0
1334070,44.0
1334100,44.0
1334130,44.0
1334160,44.0
1334190,44.0
1334220,44.0
1334250,44.0
1334280,44.0
1334310,44.0
1334340,44.0
1334370,44.0
1334400,44.0
1334430,44.0
1334460,44.0
1334490,44.0
1334520,44.0
1334550,44.0
1334580,44.0
1334610,44.0
1334640,44.0
1334670,44.0
1334700,44.0
1334730,44.0
1334760,44.0
1334790,44.0
1334820,44.0
1334850,44.0
1334880,44.0
1334910,44.0
1334940,44.0
1334970,44.0
1335000,44.0
1335030,44.0
1335060,44.0
1335090,44.0
1335120,44.0
1335150,44.0
1335180,44.0
1335210,44.0
1335240,44.0
1335270,44.0
1335300,44.0
1335330,44.0
1335360,44.0
1335390,44.0
1335420,44.0
1335450,44.0
1335480,44.0
1335510,44.0
1335540,44.0
1335570,44.0
1335600,44.0
1335630,44.0
1335660,44.0
1335690,44.0
1335720,44.0
1335750,44.0
1335780,44.0
1335810,44.0
1335840,44.0
1335870,44.0
1335900,44.0
1335930,44.0
1335960,44.0
1335990,44.0
1336020,44.0
1336050,44.0
1336080,44.0
1336110,44.0
1336140,44.0
1336170,44.0
1336200,44.0
1336230,44.0
1336260,44.0
1336290,44.0
1336320,44.0
1336350,44.0
1336380,44.0
1336410,44.0
1336440,44.0
1336470,44.0
1336500,44.0
1336530,44.0
1336560,44.0
1336590,44.0
1336620,44.0
1336650,44.0
1336680,44.0
1336710,44.0
1336740,44.0
1336770,44.0
1336800,44.0
1336830,44.0
1336860,44.0
1336890,44.0
1336920,44.0
1336950,44.0
1336980,44.0
1337010,44.0
1337040,44.0
1337070,44.0
1337100,44.0
1337130,44.0
1337160,44.0
1337190,44.0
1337220,44.0
1337250,44.0
1337280,44.0
1337310,44.0
1337340,44.0
1337370,44.0
1337400,44.0
1337430,44.0
1337460,44.0
1337490,44.0
1337520,44.0
1337550,44.0
1337580,44.0
1337610,44.0
1337640,44.0
1337670,44.0
1337700,44.0
1337730,44.0
1337760,44.0
1337790,44.0
1337820,44.0
1337850,44.0
1337880,44.0
1337910,44.0
1337940,44.0
1337970,44.0
1338000,44.0
1338030,44.0
1338060,44.0
1338090,44.0
1338120,44.0
1338150,44.0
1338180,44.0
1338210,44.0
1338240,44.0
1338270,44.0
1338300,44.0
1338330,44.0
1338360,44.0
1338390,44.0
1338420,44.0
1338450,44.0
1338480,44.0
1338510,44.0
1338540,44.0
1338570,44.0
1338600,44.0
1338630,44.0
1338660,44.0
1338690,44.0
1338720,44.0
1338750,44.0
1338780,44.0
1338810,44.0
1338840,44.0
1338870,44.0
1338900,44.0
1338930,44.0
1338960,44.0
1338990,44.0
1339020,44.0
1339050,44.0
1339080,44.0
1339110,44.0
1339140,44.0
1339170,44.0
1339200,39.0
1339230,39.0
1339260,39.0
1339290,39.0
1339320,39.0
1339350,39.0
1339380,39.0
1339410,39.0
1339440,39.0
1339470,39.0
1339500,39.0
1339530,39.0
1339560,39.0
1339590,39.0
1339620,39.0
1339650,39.0
1339680,39.0
1339710,39.0
1339740,39.0
1339770,39.0
1339800,39.0
1339830,39.0
1339860,39.0
1339890,39.0
1339920,39.0
1339950,39.0
1339980,39.0
1340010,39.0
1340040,39.0
1340070,39.0
1340100,39.0
1340130,39.0
1340160,39.0
1340190,39.0
1340220,39.0
1340250,39.0
1340280,39.0
1340310,39.0
1340340,39.0
1340370,39.0
1340400,39.0
1340430,39.0
1340460,39.0
1340490,39.0
1340520,39.0
1340550,39.0
1340580,39.0
1340610,39.0
1340640,39.0
1340670,39.0
1340700,39.0
1340730,39.0
1340760,39.0
1340790,39.0
1340820,39.0
1340850,39.0
1340880,39.0
1340910,39.0
1340940,39.0
1340970,39.0
1341000,39.0
1341030,39.0
1341060,39.0
1341090,39.0
1341120,39.0
1341150,39.0
1341180,39.0
1341210,39.0
1341240,39.0
1341270,39.0
1341300,39.0
1341330,39.0
1341360,39.0
1341390,39.0
1341420,39.0
1341450,39.0
1341480,39.0
1341510,39.0
1341540,39.0
1341570,39.0
1341600,39.0
1341630,39.0
1341660,39.0
1341690,39.0
1341720,39.0
1341750,39.0
1341780,39.0
1341810,39.0
1341840,39.0
1341870,39.0
1341900,39.0
1341930,39.0
1341960,39.0
1341990,39.0
1342020,39.0
1342050,39.0
1342080,39.0
1342110,39.0
1342140,39.0
1342170,39.0
1342200,39.0
1342230,39.0
1342260,39.0
1342290,39.0
1342320,39.0
1342350,39.0
1342380,39.0
1342410,39.0
1342440,39.0
1342470,39.0
1342500,39.0
1342530,39.0
1342560,39.0
1342590,39.0
1342620,39.0
1342650,39.0
1342680,39.0
1342710,39.0
1342740,39.0
1342770,39.0
1342800,49.0
1342830,49.0
1342860,49.0
1342890,49.0
1342920,49.0
1342950,49.0
1342980,49.0
1343010,49.0
1343040,49.0
1343070,49.0
1343100,49.0
1343130,49.0
1343160,49.0
1343190,49.0
1343220,49.0
1343250,49.0
1343280,49.0
1343310,49.0
1343340,49.0
1343370,49.0
1343400,49.0
1343430,49.0
1343460,49.0
1343490,49.0
1343520,49.0
1343550,49.0
1343580,49.0
1343610,49.0
1343640,49.0
1343670,49.0
1343700,49.0
1343730,49.0
1343760,49.0
1343790,49.0
1343820,49.0
1343850,49.0
1343880,49.0
1343910,49.0
1343940,49.0
1343970,49.0
1344000,49.0
1344030,49.0
1344060,49.0
1344090,49.0
1344120,49.0
1344150,49.0
1344180,49.0
1344210,49.0
1344240,49.0
1344270,49.0
1344300,49.0
1344330,49.0
1344360,49.0
1344390,49.0
1344420,49.0
1344450,49.0
1344480,49.0
1344510,49.0
1344540,49.0
1344570,49.0
1344600,49.0
1344630,49.0
1344660,49.0
1344690,49.0
1344720,49.0
1344750,49.0
1344780,49.0
1344810,49.0
1344840,49.0
1344870,49.0
1344900,49.0
1344930,49.0
1344960,49.0
1344990,49.0
1345020,49.0
1345050,49.0
1345080,49.0
1345110,49.0
1345140,49.0
1345170,49.0
1345200,49.0
1345230,49.0
1345260,49.0
1345290,49.0
1345320,49.0
1345350,49.0
1345380,49.0
1345410,49.0
1345440,49.0
1345470,49.0
1345500,49.0
1345530,49.0
1345560,49.0
1345590,49.0
1345620,49.0
1345650,49.0
1345680,49.0
1345710,49.0
1345740,49.0
1345770,49.0
1345800,49.0
1345830,49.0
1345860,49.0
1345890,49.0
1345920,49.0
1345950,49.0
1345980,49.0
1346010,49.0
1346040,49.0
1346070,49.0
1346100,49.0
1346130,49.0
1346160,49.0
1346190,49.0
1346220,49.0
1346250,49.0
1346280,49.0
1346310,49.0
1346340,49.0
1346370,49.0
1346400,49.0
1346430,49.0
1346460,49.0
1346490,49.0
1346520,49.0
1346550,49.0
1346580,49.0
1346610,49.0
1346640,49.0
1346670,49.0
1346700,49.0
1346730,49.0
1346760,49.0
1346790,49.0
1346820,49.0
1346850,49.0
1346880,49.0
1346910,49.0
1346940,49.0
1346970,49.0
1347000,49.0
1347030,49.0
1347060,49.0
1347090,49.0
1347120,49.0
1347150,49.0
1347180,49.0
1347210,49.0
1347240,49.0
1347270,49.0
1347300,49.0
1347330,49.0
1347360,49.0
1347390,49.0
1347420,49.0
1347450,49.0
1347480,49.0
1347510,49.0
1347540,49.0
1347570,49.0
1347600,49.0
1347630,49.0
1347660,49.0
1347690,49.0
1347720,49.0
1347750,49.0
1347780,49.0
1347810,49.0
1347840,49.0
1347870,49.0
1347900,49.0
1347930,49.0
1347960,49.0
1347990,49.0
1348020,49.0
1348050,49.0
1348080,49.0
1348110,49.0
1348140,49.0
1348170,49.0
1348200,49.0
1348230,49.0
1348260,49.0
1348290,49.0
1348320,49.0
1348350,49.0
1348380,49.0
1348410,49.0
1348440,49.0
1348470,49.0
1348500,49.0
1348530,49.0
1348560,49.0
1348590,49.0
1348620,49.0
1348650,49.0
1348680,49.0
1348710,49.0
1348740,49.0
1348770,49.0
1348800,49.0
1348830,49.0
1348860,49.0
1348890,49.0
1348920,49.0
1348950,49.0
1348980,49.0
1349010,49.0
1349040,49.0
1349070,49.0
1349100,49.0
1349130,49.0
1349160,49.0
1349190,49.0
1349220,49.0
1349250,49.0
1349280,49.0
1349310,49.0
1349340,49.0
1349370,49.0
1349400,49.0
1349430,49.0
1349460,49.0
1349490,49.0
1349520,49.0
1349550,49.0
1349580,49.0
1349610,49.0
1349640,49.0
1349670,49.0
1349700,49.0
1349730,49.0
1349760,49.0
1349790,49.0
1349820,49.0
1349850,49.0
1349880,49.0
1349910,49.0
1349940,49.0
1349970,49.0
1350000,49.0
1350030,49.0
1350060,49.0
1350090,49.0
1350120,49.0
1350150,49.0
1350180,49.0
1350210,49.0
1350240,49.0
1350270,49.0
1350300,49.0
1350330,49.0
1350360,49.0
1350390,49.0
1350420,49.0
1350450,49.0
1350480,49.0
1350510,49.0
1350540,49.0
1350570,49.0
1350600,49.0
1350630,49.0
1350660,49.0
1350690,49.0
1350720,49.0
1350750,49.0
1350780,49.0
1350810,49.0
1350840,49.0
1350870,49.0
1350900,49.0
1350930,49.0
1350960,49.0
1350990,49.0
1351020,49.0
1351050,49.0
1351080,49.0
1351110,49.0
1351140,49.0
1351170,49.0
1351200,49.0
1351230,49.0
1351260,49.0
1351290,49.0
1351320,49.0
1351350,49.0
1351380,49.0
1351410,49.0
1351440,49.0
1351470,49.0
1351500,49.0
1351530,49.0
1351560,49.0
1351590,49.0
1351620,49.0
1351650,49.0
1351680,49.0
1351710,49.0
1351740,49.0
1351770,49.0
1351800,49.0
1351830,49.0
1351860,49.0
1351890,49.0
1351920,49.0
1351950,49.0
1351980,49.0
1352010,49.0
1352040,49.0
1352070,49.0
1352100,49.0
1352130,49.0
1352160,49.0
1352190,49.0
1352220,49.0
1352250,49.0
1352280,49.0
1352310,49.0
1352340,49.0
1352370,49.0
1352400,49.0
1352430,49.0
1352460,49.0
1352490,49.0
1352520,49.0
1352550,49.0
1352580,49.0
1352610,49.0
1352640,49.0
1352670,49.0
1352700,49.0
1352730,49.0
1352760,49.0
1352790,49.0
1352820,49.0
1352850,49.0
1352880,49.0
1352910,49.0
1352940,49.0
1352970,49.0
1353000,49.0
1353030,49.0
1353060,49.0
1353090,49.0
1353120,49.0
1353150,49.0
1353180,49.0
1353210,49.0
1353240,49.0
1353270,49.0
1353300,49.0
1353330,49.0
1353360,49.0
1353390,49.0
1353420,49.0
1353450,49.0
1353480,49.0
1353510,49.0
1353540,49.0
1353570,49.0
1353600,49.0
1353630,49.0
1353660,49.0
1353690,49.0
1353720,49.0
1353750,49.0
1353780,49.0
1353810,49.0
1353840,49.0
1353870,49.0
1353900,49.0
1353930,49.0
1353960,49.0
1353990,49.0
1354020,49.0
1354050,49.0
1354080,49.0
1354110,49.0
1354140,49.0
1354170,49.0
1354200,49.0
1354230,49.0
1354260,49.0
1354290,49.0
1354320,49.0
1354350,49.0
1354380,49.0
1354410,49.0
1354440,49.0
1354470,49.0
1354500,49.0
1354530,49.0
1354560,49.0
1354590,49.0
1354620,49.0
1354650,49.0
1354680,49.0
1354710,49.0
1354740,49.0
1354770,49.0
1354800,49.0
1354830,49.0
1354860,49.0
1354890,49.0
1354920,49.0
1354950,49.0
1354980,49.0
1355010,49.0
1355040,49.0
1355070,49.0
1355100,49.0
1355130,49.0
1355160,49.0
1355190,49.0
1355220,49.0
1355250,49.0
1355280,49.0
1355310,49.0
1355340,49.0
1355370,49.0
1355400,49.0
1355430,49.0
1355460,49.0
1355490,49.0
1355520,49.0
1355550,49.0
1355580,49.0
1355610,49.0
1355640,49.0
1355670,49.0
1355700,49.0
1355730,49.0
1355760,49.0
1355790,49.0
1355820,49.0
1355850,49.0
1355880,49.0
1355910,49.0
1355940,49.0
1355970,49.0
1356000,49.0
1356030,49.0
1356060,49.0
1356090,49.0
1356120,49.0
1356150,49.0
1356180,49.0
1356210,49.0
1356240,49.0
1356270,49.0
1356300,49.0
1356330,49.0
1356360,49.0
1356390,49.0
1356420,49.0
1356450,49.0
1356480,49.0
1356510,49.0
1356540,49.0
1356570,49.0
1356600,49.0
1356630,49.0
1356660,49.0
1356690,49.0
1356720,49.0
1356750,49.0
1356780,49.0
1356810,49.0
1356840,49.0
1356870,49.0
1356900,49.0
1356930,49.0
1356960,49.0
1356990,49.0
1357020,49.0
1357050,49.0
1357080,49.0
1357110,49.0
1357140,49.0
1357170,49.0
1357200,49.0
1357230,49.0
1357260,49.0
1357290,49.0
1357320,49.0
1357350,49.0
1357380,49.0
1357410,49.0
1357440,49.0
1357470,49.0
1357500,49.0
1357530,49.0
1357560,49.0
1357590,49.0
1357620,49.0
1357650,49.0
1357680,49.0
1357710,49.0
1357740,49.0
1357770,49.0
1357800,49.0
1357830,49.0
1357860,49.0
1357890,49.0
1357920,49.0
1357950,49.0
1357980,49.0
1358010,49.0
1358040,49.0
1358070,49.0
1358100,49.0
1358130,49.0
1358160,49.0
1358190,49.0
1358220,49.0
1358250,49.0
1358280,49.0
1358310,49.0
1358340,49.0
1358370,49.0
1358400,43.0
1358430,43.0
1358460,43.0
1358490,43.0
1358520,43.0
1358550,43.0
1358580,43.0
1358610,43.0
1358640,43.0
1358670,43.0
1358700,43.0
1358730,43.0
1358760,43.0
1358790,43.0
1358820,43.0
1358850,43.0
1358880,43.0
1358910,43.0
1358940,43.0
1358970,43.0
1359000,38.0
1359030,38.0
1359060,38.0
1359090,38.0
1359120,38.0
1359150,38.0
1359180,38.0
1359210,38.0
1359240,38.0
1359270,38.0
1359300,38.0
1359330,38.0
1359360,38.0
1359390,38.0
1359420,38.0
1359450,38.0
1359480,38.0
1359510,38.0
1359540,38.0
1359570,38.0
1359600,38.0
1359630,38.0
1359660,38.0
1359690,38.0
1359720,38.0
1359750,38.0
1359780,38.0
1359810,38.0
1359840,38.0
1359870,38.0
1359900,38.0
1359930,38.0
1359960,38.0
1359990,38.0
1360020,38.0
1360050,38.0
1360080,38.0
1360110,38.0
1360140,38.0
1360170,38.0
1360200,32.0
1360230,32.0
1360260,32.0
1360290,32.0
1360320,32.0
1360350,32.0
1360380,32.0
1360410,32.0
1360440,32.0
1360470,32.0
1360500,32.0
1360530,32.0
1360560,32.0
1360590,32.0
1360620,32.0
1360650,32.0
1360680,32.0
1360710,32.0
1360740,32.0
1360770,32.0
1360800,27.0
1360830,27.0
1360860,27.0
1360890,27.0
1360920,27.0
1360950,27.0
1360980,27.0
1361010,27.0
1361040,27.0
1361070,27.0
1361100,27.0
1361130,27.0
1361160,27.0
1361190,27.0
1361220,27.0
1361250,27.0
1361280,27.0
1361310,27.0
1361340,27.0
1361370,27.0
1361400,27.0
1361430,27.0
1361460,27.0
1361490,27.0
1361520,27.0
1361550,27.0
1361580,27.0
1361610,27.0
1361640,27.0
1361670,27.0
1361700,27.0
1361730,27.0
1361760,27.0
1361790,27.0
1361820,27.0
1361850,27.0
1361880,27.0
1361910,27.0
1361940,27.0
1361970,27.0
1362000,21.0
1362030,21.0
1362060,21.0
1362090,21.0
1362120,21.0
1362150,21.0
1362180,21.0
1362210,21.0
1362240,21.0
1362270,21.0
1362300,21.0
1362330,21.0
1362360,21.0
1362390,21.0
1362420,21.0
1362450,21.0
1362480,21.0
1362510,21.0
1362540,21.0
1362570,21.0
1362600,16.0
1362630,16.0
1362660,16.0
1362690,16.0
1362720,16.0
1362750,16.0
1362780,16.0
1362810,16.0
1362840,16.0
1362870,16.0
1362900,16.0
1362930,16.0
1362960,16.0
1362990,16.0
1363020,16.0
1363050,16.0
1363080,16.0
1363110,16.0
1363140,16.0
1363170,16.0
1363200,16.0
