timestamp,Occupancy[nor]
1153680,2.0
1153710,2.0
1153740,2.0
1153770,2.0
1153800,4.0
1153830,4.0
1153860,4.0
1153890,4.0
1153920,4.0
1153950,4.0
1153980,4.0
1154010,4.0
1154040,4.0
1154070,4.0
1154100,4.0
1154130,4.0
1154160,4.0
1154190,4.0
1154220,4.0
1154250,4.0
1154280,4.0
1154310,4.0
1154340,4.0
1154370,4.0
1154400,4.0
1154430,4.0
1154460,4.0
1154490,4.0
1154520,4.0
1154550,4.0
1154580,4.0
1154610,4.0
1154640,4.0
1154670,4.0
1154700,4.0
1154730,4.0
1154760,4.0
1154790,4.0
1154820,4.0
1154850,4.0
1154880,4.0
1154910,4.0
1154940,4.0
1154970,4.0
1155000,7.0
1155030,7.0
1155060,7.0
1155090,7.0
1155120,7.0
1155150,7.0
1155180,7.0
1155210,7.0
1155240,7.0
1155270,7.0
1155300,7.0
1155330,7.0
1155360,7.0
1155390,7.0
1155420,7.0
1155450,7.0
1155480,7.0
1155510,7.0
1155540,7.0
1155570,7.0
1155600,9.0
1155630,9.0
1155660,9.0
1155690,9.0
1155720,9.0
1155750,9.0
1155780,9.0
1155810,9.0
1155840,9.0
1155870,9.0
1155900,9.0
1155930,9.0
1155960,9.0
1155990,9.0
1156020,9.0
1156050,9.0
1156080,9.0
1156110,9.0
1156140,9.0
1156170,9.0
1156200,9.0
1156230,9.0
1156260,9.0
1156290,9.0
1156320,9.0
1156350,9.0
1156380,9.0
1156410,9.0
1156440,9.0
1156470,9.0
1156500,9.0
1156530,9.0
1156560,9.0
1156590,9.0
1156620,9.0
1156650,9.0
1156680,9.0
1156710,9.0
1156740,9.0
1156770,9.0
1156800,9.0
1156830,9.0
1156860,9.0
1156890,9.0
1156920,9.0
1156950,9.0
1156980,9.0
1157010,9.0
1157040,9.0
1157070,9.0
1157100,9.0
1157130,9.0
1157160,9.0
1157190,9.0
1157220,9.0
1157250,9.0
1157280,9.0
1157310,9.0
1157340,9.0
1157370,9.0
1157400,9.0
1157430,9.0
1157460,9.0
1157490,9.0
1157520,9.0
1157550,9.0
1157580,9.0
1157610,9.0
1157640,9.0
1157670,9.0
1157700,9.0
1157730,9.0
1157760,9.0
1157790,9.0
1157820,9.0
1157850,9.0
1157880,9.0
1157910,9.0
1157940,9.0
1157970,9.0
1158000,9.0
1158030,9.0
1158060,9.0
1158090,9.0
1158120,9.0
1158150,9.0
1158180,9.0
1158210,9.0
1158240,9.0
1158270,9.0
1158300,9.0
1158330,9.0
1158360,9.0
1158390,9.0
1158420,9.0
1158450,9.0
1158480,9.0
1158510,9.0
1158540,9.0
1158570,9.0
1158600,9.0
1158630,9.0
1158660,9.0
1158690,9.0
1158720,9.0
1158750,9.0
1158780,9.0
1158810,9.0
1158840,9.0
1158870,9.0
1158900,9.0
1158930,9.0
1158960,9.0
1158990,9.0
1159020,9.0
1159050,9.0
1159080,9.0
1159110,9.0
1159140,9.0
1159170,9.0
1159200,9.0
1159230,9.0
1159260,9.0
1159290,9.0
1159320,9.0
1159350,9.0
1159380,9.0
1159410,9.0
1159440,9.0
1159470,9.0
1159500,9.0
1159530,9.0
1159560,9.0
1159590,9.0
1159620,9.0
1159650,9.0
1159680,9.0
1159710,9.0
1159740,9.0
1159770,9.0
1159800,9.0
1159830,9.0
1159860,9.0
1159890,9.0
1159920,9.0
1159950,9.0
1159980,9.0
1160010,9.0
1160040,9.0
1160070,9.0
1160100,9.0
1160130,9.0
1160160,9.0
1160190,9.0
1160220,9.0
1160250,9.0
1160280,9.0
1160310,9.0
1160340,9.0
1160370,9.0
1160400,9.0
1160430,9.0
1160460,9.0
1160490,9.0
1160520,9.0
1160550,9.0
1160580,9.0
1160610,9.0
1160640,9.0
1160670,9.0
1160700,9.0
1160730,9.0
1160760,9.0
1160790,9.0
1160820,9.0
1160850,9.0
1160880,9.0
1160910,9.0
1160940,9.0
1160970,9.0
1161000,9.0
1161030,9.0
1161060,9.0
1161090,9.0
1161120,9.0
1161150,9.0
1161180,9.0
1161210,9.0
1161240,9.0
1161270,9.0
1161300,9.0
1161330,9.0
1161360,9.0
1161390,9.0
1161420,9.0
1161450,9.0
1161480,9.0
1161510,9.0
1161540,9.0
1161570,9.0
1161600,9.0
1161630,9.0
1161660,9.0
1161690,9.0
1161720,9.0
1161750,9.0
1161780,9.0
1161810,9.0
1161840,9.0
1161870,9.0
1161900,9.0
1161930,9.0
1161960,9.0
1161990,9.0
1162020,9.0
1162050,9.0
1162080,9.0
1162110,9.0
1162140,9.0
1162170,9.0
1162200,9.0
1162230,9.0
1162260,9.0
1162290,9.0
1162320,9.0
1162350,9.0
1162380,9.0
1162410,9.0
1162440,9.0
1162470,9.0
1162500,9.0
1162530,9.0
1162560,9.0
1162590,9.0
1162620,9.0
1162650,9.0
1162680,9.0
1162710,9.0
1162740,9.0
1162770,9.0
1162800,9.0
1162830,9.0
1162860,9.0
1162890,9.0
1162920,9.0
1162950,9.0
1162980,9.0
1163010,9.0
1163040,9.0
1163070,9.0
1163100,9.0
1163130,9.0
1163160,9.0
1163190,9.0
1163220,9.0
1163250,9.0
1163280,9.0
1163310,9.0
1163340,9.0
1163370,9.0
1163400,9.0
1163430,9.0
1163460,9.0
1163490,9.0
1163520,9.0
1163550,9.0
1163580,9.0
1163610,9.0
1163640,9.0
1163670,9.0
1163700,9.0
1163730,9.0
1163760,9.0
1163790,9.0
1163820,9.0
1163850,9.0
1163880,9.0
1163910,9.0
1163940,9.0
1163970,9.0
1164000,9.0
1164030,9.0
1164060,9.0
1164090,9.0
1164120,9.0
1164150,9.0
1164180,9.0
1164210,9.0
1164240,9.0
1164270,9.0
1164300,9.0
1164330,9.0
1164360,9.0
1164390,9.0
1164420,9.0
1164450,9.0
1164480,9.0
1164510,9.0
1164540,9.0
1164570,9.0
1164600,9.0
1164630,9.0
1164660,9.0
1164690,9.0
1164720,9.0
1164750,9.0
1164780,9.0
1164810,9.0
1164840,9.0
1164870,9.0
1164900,9.0
1164930,9.0
1164960,9.0
1164990,9.0
1165020,9.0
1165050,9.0
1165080,9.0
1165110,9.0
1165140,9.0
1165170,9.0
1165200,9.0
1165230,9.0
1165260,9.0
1165290,9.0
1165320,9.0
1165350,9.0
1165380,9.0
1165410,9.0
1165440,9.0
1165470,9.0
1165500,9.0
1165530,9.0
1165560,9.0
1165590,9.0
1165620,9.0
1165650,9.0
1165680,9.0
1165710,9.0
1165740,9.0
1165770,9.0
1165800,9.0
1165830,9.0
1165860,9.0
1165890,9.0
1165920,9.0
1165950,9.0
1165980,9.0
1166010,9.0
1166040,9.0
1166070,9.0
1166100,9.0
1166130,9.0
1166160,9.0
1166190,9.0
1166220,9.0
1166250,9.0
1166280,9.0
1166310,9.0
1166340,9.0
1166370,9.0
1166400,8.0
1166430,8.0
1166460,8.0
1166490,8.0
1166520,8.0
1166550,8.0
1166580,8.0
1166610,8.0
1166640,8.0
1166670,8.0
1166700,8.0
1166730,8.0
1166760,8.0
1166790,8.0
1166820,8.0
1166850,8.0
1166880,8.0
1166910,8.0
1166940,8.0
1166970,8.0
1167000,8.0
1167030,8.0
1167060,8.0
1167090,8.0
1167120,8.0
1167150,8.0
1167180,8.0
1167210,8.0
1167240,8.0
1167270,8.0
1167300,8.0
1167330,8.0
1167360,8.0
1167390,8.0
1167420,8.0
1167450,8.0
1167480,8.0
1167510,8.0
1167540,8.0
1167570,8.0
1167600,8.0
1167630,8.0
1167660,8.0
1167690,8.0
1167720,8.0
1167750,8.0
1167780,8.0
1167810,8.0
1167840,8.0
1167870,8.0
1167900,8.0
1167930,8.0
1167960,8.0
1167990,8.0
1168020,8.0
1168050,8.0
1168080,8.0
1168110,8.0
1168140,8.0
1168170,8.0
1168200,8.0
1168230,8.0
1168260,8.0
1168290,8.0
1168320,8.0
1168350,8.0
1168380,8.0
1168410,8.0
1168440,8.0
1168470,8.0
1168500,8.0
1168530,8.0
1168560,8.0
1168590,8.0
1168620,8.0
1168650,8.0
1168680,8.0
1168710,8.0
1168740,8.0
1168770,8.0
1168800,8.0
1168830,8.0
1168860,8.0
1168890,8.0
1168920,8.0
1168950,8.0
1168980,8.0
1169010,8.0
1169040,8.0
1169070,8.0
1169100,8.0
1169130,8.0
1169160,8.0
1169190,8.0
1169220,8.0
1169250,8.0
1169280,8.0
1169310,8.0
1169340,8.0
1169370,8.0
1169400,8.0
1169430,8.0
1169460,8.0
1169490,8.0
1169520,8.0
1169550,8.0
1169580,8.0
1169610,8.0
1169640,8.0
1169670,8.0
1169700,8.0
1169730,8.0
1169760,8.0
1169790,8.0
1169820,8.0
1169850,8.0
1169880,8.0
1169910,8.0
1169940,8.0
1169970,8.0
1170000,10.0
1170030,10.0
1170060,10.0
1170090,10.0
1170120,10.0
1170150,10.0
1170180,10.0
1170210,10.0
1170240,10.0
1170270,10.0
1170300,10.0
1170330,10.0
1170360,10.0
1170390,10.0
1170420,10.0
1170450,10.0
1170480,10.0
1170510,10.0
1170540,10.0
1170570,10.0
1170600,10.0
1170630,10.0
1170660,10.0
1170690,10.0
1170720,10.0
1170750,10.0
1170780,10.0
1170810,10.0
1170840,10.0
1170870,10.0
1170900,10.0
1170930,10.0
1170960,10.0
1170990,10.0
1171020,10.0
1171050,10.0
1171080,10.0
1171110,10.0
1171140,10.0
1171170,10.0
1171200,10.0
1171230,10.0
1171260,10.0
1171290,10.0
1171320,10.0
1171350,10.0
1171380,10.0
1171410,10.0
1171440,10.0
1171470,10.0
1171500,10.0
1171530,10.0
1171560,10.0
1171590,10.0
1171620,10.0
1171650,10.0
1171680,10.0
1171710,10.0
1171740,10.0
1171770,10.0
1171800,10.0
1171830,10.0
1171860,10.0
1171890,10.0
1171920,10.0
1171950,10.0
1171980,10.0
1172010,10.0
1172040,10.0
1172070,10.0
1172100,10.0
1172130,10.0
1172160,10.0
1172190,10.0
1172220,10.0
1172250,10.0
1172280,10.0
1172310,10.0
1172340,10.0
1172370,10.0
1172400,10.0
1172430,10.0
1172460,10.0
1172490,10.0
1172520,10.0
1172550,10.0
1172580,10.0
1172610,10.0
1172640,10.0
1172670,10.0
1172700,10.0
1172730,10.0
1172760,10.0
1172790,10.0
1172820,10.0
1172850,10.0
1172880,10.0
1172910,10.0
1172940,10.0
1172970,10.0
1173000,10.0
1173030,10.0
1173060,10.0
1173090,10.0
1173120,10.0
1173150,10.0
1173180,10.0
1173210,10.0
1173240,10.0
1173270,10.0
1173300,10.0
1173330,10.0
1173360,10.0
1173390,10.0
1173420,10.0
1173450,10.0
1173480,10.0
1173510,10.0
1173540,10.0
1173570,10.0
1173600,10.0
1173630,10.0
1173660,10.0
1173690,10.0
1173720,10.0
1173750,10.0
1173780,10.0
1173810,10.0
1173840,10.0
1173870,10.0
1173900,10.0
1173930,10.0
1173960,10.0
1173990,10.0
1174020,10.0
1174050,10.0
1174080,10.0
1174110,10.0
1174140,10.0
1174170,10.0
1174200,10.0
1174230,10.0
1174260,10.0
1174290,10.0
1174320,10.0
1174350,10.0
1174380,10.0
1174410,10.0
1174440,10.0
1174470,10.0
1174500,10.0
1174530,10.0
1174560,10.0
1174590,10.0
1174620,10.0
1174650,10.0
1174680,10.0
1174710,10.0
1174740,10.0
1174770,10.0
1174800,10.0
1174830,10.0
1174860,10.0
1174890,10.0
1174920,10.0
1174950,10.0
1174980,10.0
1175010,10.0
1175040,10.0
1175070,10.0
1175100,10.0
1175130,10.0
1175160,10.0
1175190,10.0
1175220,10.0
1175250,10.0
1175280,10.0
1175310,10.0
1175340,10.0
1175370,10.0
1175400,10.0
1175430,10.0
1175460,10.0
1175490,10.0
1175520,10.0
1175550,10.0
1175580,10.0
1175610,10.0
1175640,10.0
1175670,10.0
1175700,10.0
1175730,10.0
1175760,10.0
1175790,10.0
1175820,10.0
1175850,10.0
1175880,10.0
1175910,10.0
1175940,10.0
1175970,10.0
1176000,10.0
1176030,10.0
1176060,10.0
1176090,10.0
1176120,10.0
1176150,10.0
1176180,10.0
1176210,10.0
1176240,10.0
1176270,10.0
1176300,10.0
1176330,10.0
1176360,10.0
1176390,10.0
1176420,10.0
1176450,10.0
1176480,10.0
1176510,10.0
1176540,10.0
1176570,10.0
1176600,10.0
1176630,10.0
1176660,10.0
1176690,10.0
1176720,10.0
1176750,10.0
1176780,10.0
1176810,10.0
1176840,10.0
1176870,10.0
1176900,10.0
1176930,10.0
1176960,10.0
1176990,10.0
1177020,10.0
1177050,10.0
1177080,10.0
1177110,10.0
1177140,10.0
1177170,10.0
1177200,10.0
1177230,10.0
1177260,10.0
1177290,10.0
1177320,10.0
1177350,10.0
1177380,10.0
1177410,10.0
1177440,10.0
1177470,10.0
1177500,10.0
1177530,10.0
1177560,10.0
1177590,10.0
1177620,10.0
1177650,10.0
1177680,10.0
1177710,10.0
1177740,10.0
1177770,10.0
1177800,10.0
1177830,10.0
1177860,10.0
1177890,10.0
1177920,10.0
1177950,10.0
1177980,10.0
1178010,10.0
1178040,10.0
1178070,10.0
1178100,10.0
1178130,10.0
1178160,10.0
1178190,10.0
1178220,10.0
1178250,10.0
1178280,10.0
1178310,10.0
1178340,10.0
1178370,10.0
1178400,10.0
1178430,10.0
1178460,10.0
1178490,10.0
1178520,10.0
1178550,10.0
1178580,10.0
1178610,10.0
1178640,10.0
1178670,10.0
1178700,10.0
1178730,10.0
1178760,10.0
1178790,10.0
1178820,10.0
1178850,10.0
1178880,10.0
1178910,10.0
1178940,10.0
1178970,10.0
1179000,10.0
1179030,10.0
1179060,10.0
1179090,10.0
1179120,10.0
1179150,10.0
1179180,10.0
1179210,10.0
1179240,10.0
1179270,10.0
1179300,10.0
1179330,10.0
1179360,10.0
1179390,10.0
1179420,10.0
1179450,10.0
1179480,10.0
1179510,10.0
1179540,10.0
1179570,10.0
1179600,10.0
1179630,10.0
1179660,10.0
1179690,10.0
1179720,10.0
1179750,10.0
1179780,10.0
1179810,10.0
1179840,10.0
1179870,10.0
1179900,10.0
1179930,10.0
1179960,10.0
1179990,10.0
1180020,10.0
1180050,10.0
1180080,10.0
1180110,10.0
1180140,10.0
1180170,10.0
1180200,10.0
1180230,10.0
1180260,10.0
1180290,10.0
1180320,10.0
1180350,10.0
1180380,10.0
1180410,10.0
1180440,10.0
1180470,10.0
1180500,10.0
1180530,10.0
1180560,10.0
1180590,10.0
1180620,10.0
1180650,10.0
1180680,10.0
1180710,10.0
1180740,10.0
1180770,10.0
1180800,10.0
1180830,10.0
1180860,10.0
1180890,10.0
1180920,10.0
1180950,10.0
1180980,10.0
1181010,10.0
1181040,10.0
1181070,10.0
1181100,10.0
1181130,10.0
1181160,10.0
1181190,10.0
1181220,10.0
1181250,10.0
1181280,10.0
1181310,10.0
1181340,10.0
1181370,10.0
1181400,10.0
1181430,10.0
1181460,10.0
1181490,10.0
1181520,10.0
1181550,10.0
1181580,10.0
1181610,10.0
1181640,10.0
1181670,10.0
1181700,10.0
1181730,10.0
1181760,10.0
1181790,10.0
1181820,10.0
1181850,10.0
1181880,10.0
1181910,10.0
1181940,10.0
1181970,10.0
1182000,10.0
1182030,10.0
1182060,10.0
1182090,10.0
1182120,10.0
1182150,10.0
1182180,10.0
1182210,10.0
1182240,10.0
1182270,10.0
1182300,10.0
1182330,10.0
1182360,10.0
1182390,10.0
1182420,10.0
1182450,10.0
1182480,10.0
1182510,10.0
1182540,10.0
1182570,10.0
1182600,10.0
1182630,10.0
1182660,10.0
1182690,10.0
1182720,10.0
1182750,10.0
1182780,10.0
1182810,10.0
1182840,10.0
1182870,10.0
1182900,10.0
1182930,10.0
1182960,10.0
1182990,10.0
1183020,10.0
1183050,10.0
1183080,10.0
1183110,10.0
1183140,10.0
1183170,10.0
1183200,10.0
1183230,10.0
1183260,10.0
1183290,10.0
1183320,10.0
1183350,10.0
1183380,10.0
1183410,10.0
1183440,10.0
1183470,10.0
1183500,10.0
1183530,10.0
1183560,10.0
1183590,10.0
1183620,10.0
1183650,10.0
1183680,10.0
1183710,10.0
1183740,10.0
1183770,10.0
1183800,10.0
1183830,10.0
1183860,10.0
1183890,10.0
1183920,10.0
1183950,10.0
1183980,10.0
1184010,10.0
1184040,10.0
1184070,10.0
1184100,10.0
1184130,10.0
1184160,10.0
1184190,10.0
1184220,10.0
1184250,10.0
1184280,10.0
1184310,10.0
1184340,10.0
1184370,10.0
1184400,10.0
1184430,10.0
1184460,10.0
1184490,10.0
1184520,10.0
1184550,10.0
1184580,10.0
1184610,10.0
1184640,10.0
1184670,10.0
1184700,10.0
1184730,10.0
1184760,10.0
1184790,10.0
1184820,10.0
1184850,10.0
1184880,10.0
1184910,10.0
1184940,10.0
1184970,10.0
1185000,10.0
1185030,10.0
1185060,10.0
1185090,10.0
1185120,10.0
1185150,10.0
1185180,10.0
1185210,10.0
1185240,10.0
1185270,10.0
1185300,10.0
1185330,10.0
1185360,10.0
1185390,10.0
1185420,10.0
1185450,10.0
1185480,10.0
1185510,10.0
1185540,10.0
1185570,10.0
1185600,9.0
1185630,9.0
1185660,9.0
1185690,9.0
1185720,9.0
1185750,9.0
1185780,9.0
1185810,9.0
1185840,9.0
1185870,9.0
1185900,9.0
1185930,9.0
1185960,9.0
1185990,9.0
1186020,9.0
1186050,9.0
1186080,9.0
1186110,9.0
1186140,9.0
1186170,9.0
1186200,8.0
1186230,8.0
1186260,8.0
1186290,8.0
1186320,8.0
1186350,8.0
1186380,8.0
1186410,8.0
1186440,8.0
1186470,8.0
1186500,8.0
1186530,8.0
1186560,8.0
1186590,8.0
1186620,8.0
1186650,8.0
1186680,8.0
1186710,8.0
1186740,8.0
1186770,8.0
1186800,8.0
1186830,8.0
1186860,8.0
1186890,8.0
1186920,8.0
1186950,8.0
1186980,8.0
1187010,8.0
1187040,8.0
1187070,8.0
1187100,8.0
1187130,8.0
1187160,8.0
1187190,8.0
1187220,8.0
1187250,8.0
1187280,8.0
1187310,8.0
1187340,8.0
1187370,8.0
1187400,6.0
1187430,6.0
1187460,6.0
1187490,6.0
1187520,6.0
1187550,6.0
1187580,6.0
1187610,6.0
1187640,6.0
1187670,6.0
1187700,6.0
1187730,6.0
1187760,6.0
1187790,6.0
1187820,6.0
1187850,6.0
1187880,6.0
1187910,6.0
1187940,6.0
1187970,6.0
1188000,5.0
1188030,5.0
1188060,5.0
1188090,5.0
1188120,5.0
1188150,5.0
1188180,5.0
1188210,5.0
1188240,5.0
1188270,5.0
1188300,5.0
1188330,5.0
1188360,5.0
1188390,5.0
1188420,5.0
1188450,5.0
1188480,5.0
1188510,5.0
1188540,5.0
1188570,5.0
1188600,5.0
1188630,5.0
1188660,5.0
1188690,5.0
1188720,5.0
1188750,5.0
1188780,5.0
1188810,5.0
1188840,5.0
1188870,5.0
1188900,5.0
1188930,5.0
1188960,5.0
1188990,5.0
1189020,5.0
1189050,5.0
1189080,5.0
1189110,5.0
1189140,5.0
1189170,5.0
1189200,4.0
1189230,4.0
1189260,4.0
1189290,4.0
1189320,4.0
1189350,4.0
1189380,4.0
1189410,4.0
1189440,4.0
1189470,4.0
1189500,4.0
1189530,4.0
1189560,4.0
1189590,4.0
1189620,4.0
1189650,4.0
1189680,4.0
1189710,4.0
1189740,4.0
1189770,4.0
1189800,3.0
1189830,3.0
1189860,3.0
1189890,3.0
1189920,3.0
1189950,3.0
1189980,3.0
1190010,3.0
1190040,3.0
1190070,3.0
1190100,3.0
1190130,3.0
1190160,3.0
1190190,3.0
1190220,3.0
1190250,3.0
1190280,3.0
1190310,3.0
1190340,3.0
1190370,3.0
1190400,3.0
1190430,3.0
1190460,3.0
1190490,3.0
1190520,3.0
1190550,3.0
1190580,3.0
1190610,3.0
1190640,3.0
1190670,3.0
1190700,3.0
1190730,3.0
1190760,3.0
1190790,3.0
1190820,3.0
1190850,3.0
1190880,3.0
1190910,3.0
1190940,3.0
1190970,3.0
1191000,2.0
1191030,2.0
1191060,2.0
1191090,2.0
1191120,2.0
1191150,2.0
1191180,2.0
1191210,2.0
1191240,2.0
1191270,2.0
1191300,2.0
1191330,2.0
1191360,2.0
1191390,2.0
1191420,2.0
1191450,2.0
1191480,2.0
1191510,2.0
1191540,2.0
1191570,2.0
1191600,1.0
1191630,1.0
1191660,1.0
1191690,1.0
1191720,1.0
1191750,1.0
1191780,1.0
1191810,1.0
1191840,1.0
1191870,1.0
1191900,1.0
1191930,1.0
1191960,1.0
1191990,1.0
1192020,1.0
1192050,1.0
1192080,1.0
1192110,1.0
1192140,1.0
1192170,1.0
1192200,1.0
1192230,1.0
1192260,1.0
1192290,1.0
1192320,1.0
1192350,1.0
1192380,1.0
1192410,1.0
1192440,1.0
1192470,1.0
1192500,1.0
1192530,1.0
1192560,1.0
1192590,1.0
1192620,1.0
1192650,1.0
1192680,1.0
1192710,1.0
1192740,1.0
1192770,1.0
1192800,1.0
1192830,1.0
1192860,1.0
1192890,1.0
1192920,1.0
1192950,1.0
1192980,1.0
1193010,1.0
1193040,1.0
1193070,1.0
1193100,1.0
1193130,1.0
1193160,1.0
1193190,1.0
1193220,1.0
1193250,1.0
1193280,1.0
1193310,1.0
1193340,1.0
1193370,1.0
1193400,0.0
1193430,0.0
1193460,0.0
1193490,0.0
1193520,0.0
1193550,0.0
1193580,0.0
1193610,0.0
1193640,0.0
1193670,0.0
1193700,0.0
1193730,0.0
1193760,0.0
1193790,0.0
1193820,0.0
1193850,0.0
1193880,0.0
1193910,0.0
1193940,0.0
1193970,0.0
1194000,0.0
1194030,0.0
1194060,0.0
1194090,0.0
1194120,0.0
1194150,0.0
1194180,0.0
1194210,0.0
1194240,0.0
1194270,0.0
1194300,0.0
1194330,0.0
1194360,0.0
1194390,0.0
1194420,0.0
1194450,0.0
1194480,0.0
1194510,0.0
1194540,0.0
1194570,0.0
1194600,0.0
1194630,0.0
1194660,0.0
1194690,0.0
1194720,0.0
1194750,0.0
1194780,0.0
1194810,0.0
1194840,0.0
1194870,0.0
1194900,0.0
1194930,0.0
1194960,0.0
1194990,0.0
1195020,0.0
1195050,0.0
1195080,0.0
1195110,0.0
1195140,0.0
1195170,0.0
1195200,0.0
1195230,0.0
1195260,0.0
1195290,0.0
1195320,0.0
1195350,0.0
1195380,0.0
1195410,0.0
1195440,0.0
1195470,0.0
1195500,0.0
1195530,0.0
1195560,0.0
1195590,0.0
1195620,0.0
1195650,0.0
1195680,0.0
1195710,0.0
1195740,0.0
1195770,0.0
1195800,0.0
1195830,0.0
1195860,0.0
1195890,0.0
1195920,0.0
1195950,0.0
1195980,0.0
1196010,0.0
1196040,0.0
1196070,0.0
1196100,0.0
1196130,0.0
1196160,0.0
1196190,0.0
1196220,0.0
1196250,0.0
1196280,0.0
1196310,0.0
1196340,0.0
1196370,0.0
1196400,0.0
1196430,0.0
1196460,0.0
1196490,0.0
1196520,0.0
1196550,0.0
1196580,0.0
1196610,0.0
1196640,0.0
1196670,0.0
1196700,0.0
1196730,0.0
1196760,0.0
1196790,0.0
1196820,0.0
1196850,0.0
1196880,0.0
1196910,0.0
1196940,0.0
1196970,0.0
1197000,0.0
1197030,0.0
1197060,0.0
1197090,0.0
1197120,0.0
1197150,0.0
1197180,0.0
1197210,0.0
1197240,0.0
1197270,0.0
1197300,0.0
1197330,0.0
1197360,0.0
1197390,0.0
1197420,0.0
1197450,0.0
1197480,0.0
1197510,0.0
1197540,0.0
1197570,0.0
1197600,0.0
1197630,0.0
1197660,0.0
1197690,0.0
1197720,0.0
1197750,0.0
1197780,0.0
1197810,0.0
1197840,0.0
1197870,0.0
1197900,0.0
1197930,0.0
1197960,0.0
1197990,0.0
1198020,0.0
1198050,0.0
1198080,0.0
1198110,0.0
1198140,0.0
1198170,0.0
1198200,0.0
1198230,0.0
1198260,0.0
1198290,0.0
1198320,0.0
1198350,0.0
1198380,0.0
1198410,0.0
1198440,0.0
1198470,0.0
1198500,0.0
1198530,0.0
1198560,0.0
1198590,0.0
1198620,0.0
1198650,0.0
1198680,0.0
1198710,0.0
1198740,0.0
1198770,0.0
1198800,0.0
1198830,0.0
1198860,0.0
1198890,0.0
1198920,0.0
1198950,0.0
1198980,0.0
1199010,0.0
1199040,0.0
1199070,0.0
1199100,0.0
1199130,0.0
1199160,0.0
1199190,0.0
1199220,0.0
1199250,0.0
1199280,0.0
1199310,0.0
1199340,0.0
1199370,0.0
1199400,0.0
1199430,0.0
1199460,0.0
1199490,0.0
1199520,0.0
1199550,0.0
1199580,0.0
1199610,0.0
1199640,0.0
1199670,0.0
1199700,0.0
1199730,0.0
1199760,0.0
1199790,0.0
1199820,0.0
1199850,0.0
1199880,0.0
1199910,0.0
1199940,0.0
1199970,0.0
1200000,0.0
1200030,0.0
1200060,0.0
1200090,0.0
1200120,0.0
1200150,0.0
1200180,0.0
1200210,0.0
1200240,0.0
1200270,0.0
1200300,0.0
1200330,0.0
1200360,0.0
1200390,0.0
1200420,0.0
1200450,0.0
1200480,0.0
1200510,0.0
1200540,0.0
1200570,0.0
1200600,0.0
1200630,0.0
1200660,0.0
1200690,0.0
1200720,0.0
1200750,0.0
1200780,0.0
1200810,0.0
1200840,0.0
1200870,0.0
1200900,0.0
1200930,0.0
1200960,0.0
1200990,0.0
1201020,0.0
1201050,0.0
1201080,0.0
1201110,0.0
1201140,0.0
1201170,0.0
1201200,0.0
1201230,0.0
1201260,0.0
1201290,0.0
1201320,0.0
1201350,0.0
1201380,0.0
1201410,0.0
1201440,0.0
1201470,0.0
1201500,0.0
1201530,0.0
1201560,0.0
1201590,0.0
1201620,0.0
1201650,0.0
1201680,0.0
1201710,0.0
1201740,0.0
1201770,0.0
1201800,0.0
1201830,0.0
1201860,0.0
1201890,0.0
1201920,0.0
1201950,0.0
1201980,0.0
1202010,0.0
1202040,0.0
1202070,0.0
1202100,0.0
1202130,0.0
1202160,0.0
1202190,0.0
1202220,0.0
1202250,0.0
1202280,0.0
1202310,0.0
1202340,0.0
1202370,0.0
1202400,0.0
1202430,0.0
1202460,0.0
1202490,0.0
1202520,0.0
1202550,0.0
1202580,0.0
1202610,0.0
1202640,0.0
1202670,0.0
1202700,0.0
1202730,0.0
1202760,0.0
1202790,0.0
1202820,0.0
1202850,0.0
1202880,0.0
1202910,0.0
1202940,0.0
1202970,0.0
1203000,0.0
1203030,0.0
1203060,0.0
1203090,0.0
1203120,0.0
1203150,0.0
1203180,0.0
1203210,0.0
1203240,0.0
1203270,0.0
1203300,0.0
1203330,0.0
1203360,0.0
1203390,0.0
1203420,0.0
1203450,0.0
1203480,0.0
1203510,0.0
1203540,0.0
1203570,0.0
1203600,0.0
1203630,0.0
1203660,0.0
1203690,0.0
1203720,0.0
1203750,0.0
1203780,0.0
1203810,0.0
1203840,0.0
1203870,0.0
1203900,0.0
1203930,0.0
1203960,0.0
1203990,0.0
1204020,0.0
1204050,0.0
1204080,0.0
1204110,0.0
1204140,0.0
1204170,0.0
1204200,0.0
1204230,0.0
1204260,0.0
1204290,0.0
1204320,0.0
1204350,0.0
1204380,0.0
1204410,0.0
1204440,0.0
1204470,0.0
1204500,0.0
1204530,0.0
1204560,0.0
1204590,0.0
1204620,0.0
1204650,0.0
1204680,0.0
1204710,0.0
1204740,0.0
1204770,0.0
1204800,0.0
1204830,0.0
1204860,0.0
1204890,0.0
1204920,0.0
1204950,0.0
1204980,0.0
1205010,0.0
1205040,0.0
1205070,0.0
1205100,0.0
1205130,0.0
1205160,0.0
1205190,0.0
1205220,0.0
1205250,0.0
1205280,0.0
1205310,0.0
1205340,0.0
1205370,0.0
1205400,0.0
1205430,0.0
1205460,0.0
1205490,0.0
1205520,0.0
1205550,0.0
1205580,0.0
1205610,0.0
1205640,0.0
1205670,0.0
1205700,0.0
1205730,0.0
1205760,0.0
1205790,0.0
1205820,0.0
1205850,0.0
1205880,0.0
1205910,0.0
1205940,0.0
1205970,0.0
1206000,0.0
1206030,0.0
1206060,0.0
1206090,0.0
