timestamp,Occupancy[eas]
1242030,5.0
1242060,5.0
1242090,5.0
1242120,5.0
1242150,5.0
1242180,5.0
1242210,5.0
1242240,5.0
1242270,5.0
1242300,5.0
1242330,5.0
1242360,5.0
1242390,5.0
1242420,5.0
1242450,5.0
1242480,5.0
1242510,5.0
1242540,5.0
1242570,5.0
1242600,5.0
1242630,5.0
1242660,5.0
1242690,5.0
1242720,5.0
1242750,5.0
1242780,5.0
1242810,5.0
1242840,5.0
1242870,5.0
1242900,5.0
1242930,5.0
1242960,5.0
1242990,5.0
1243020,5.0
1243050,5.0
1243080,5.0
1243110,5.0
1243140,5.0
1243170,5.0
1243200,5.0
1243230,5.0
1243260,5.0
1243290,5.0
1243320,5.0
1243350,5.0
1243380,5.0
1243410,5.0
1243440,5.0
1243470,5.0
1243500,5.0
1243530,5.0
1243560,5.0
1243590,5.0
1243620,5.0
1243650,5.0
1243680,5.0
1243710,5.0
1243740,5.0
1243770,5.0
1243800,5.0
1243830,5.0
1243860,5.0
1243890,5.0
1243920,5.0
1243950,5.0
1243980,5.0
1244010,5.0
1244040,5.0
1244070,5.0
1244100,5.0
1244130,5.0
1244160,5.0
1244190,5.0
1244220,5.0
1244250,5.0
1244280,5.0
1244310,5.0
1244340,5.0
1244370,5.0
1244400,5.0
1244430,5.0
1244460,5.0
1244490,5.0
1244520,5.0
1244550,5.0
1244580,5.0
1244610,5.0
1244640,5.0
1244670,5.0
1244700,5.0
1244730,5.0
1244760,5.0
1244790,5.0
1244820,5.0
1244850,5.0
1244880,5.0
1244910,5.0
1244940,5.0
1244970,5.0
1245000,5.0
1245030,5.0
1245060,5.0
1245090,5.0
1245120,5.0
1245150,5.0
1245180,5.0
1245210,5.0
1245240,5.0
1245270,5.0
1245300,5.0
1245330,5.0
1245360,5.0
1245390,5.0
1245420,5.0
1245450,5.0
1245480,5.0
1245510,5.0
1245540,5.0
1245570,5.0
1245600,5.0
1245630,5.0
1245660,5.0
1245690,5.0
1245720,5.0
1245750,5.0
1245780,5.0
1245810,5.0
1245840,5.0
1245870,5.0
1245900,5.0
1245930,5.0
1245960,5.0
1245990,5.0
1246020,5.0
1246050,5.0
1246080,5.0
1246110,5.0
1246140,5.0
1246170,5.0
1246200,5.0
1246230,5.0
1246260,5.0
1246290,5.0
1246320,5.0
1246350,5.0
1246380,5.0
1246410,5.0
1246440,5.0
1246470,5.0
1246500,5.0
1246530,5.0
1246560,5.0
1246590,5.0
1246620,5.0
1246650,5.0
1246680,5.0
1246710,5.0
1246740,5.0
1246770,5.0
1246800,5.0
1246830,5.0
1246860,5.0
1246890,5.0
1246920,5.0
1246950,5.0
1246980,5.0
1247010,5.0
1247040,5.0
1247070,5.0
1247100,5.0
1247130,5.0
1247160,5.0
1247190,5.0
1247220,5.0
1247250,5.0
1247280,5.0
1247310,5.0
1247340,5.0
1247370,5.0
1247400,5.0
1247430,5.0
1247460,5.0
1247490,5.0
1247520,5.0
1247550,5.0
1247580,5.0
1247610,5.0
1247640,5.0
1247670,5.0
1247700,5.0
1247730,5.0
1247760,5.0
1247790,5.0
1247820,5.0
1247850,5.0
1247880,5.0
1247910,5.0
1247940,5.0
1247970,5.0
1248000,5.0
1248030,5.0
1248060,5.0
1248090,5.0
1248120,5.0
1248150,5.0
1248180,5.0
1248210,5.0
1248240,5.0
1248270,5.0
1248300,5.0
1248330,5.0
1248360,5.0
1248390,5.0
1248420,5.0
1248450,5.0
1248480,5.0
1248510,5.0
1248540,5.0
1248570,5.0
1248600,5.0
1248630,5.0
1248660,5.0
1248690,5.0
1248720,5.0
1248750,5.0
1248780,5.0
1248810,5.0
1248840,5.0
1248870,5.0
1248900,5.0
1248930,5.0
1248960,5.0
1248990,5.0
1249020,5.0
1249050,5.0
1249080,5.0
1249110,5.0
1249140,5.0
1249170,5.0
1249200,5.0
1249230,5.0
1249260,5.0
1249290,5.0
1249320,5.0
1249350,5.0
1249380,5.0
1249410,5.0
1249440,5.0
1249470,5.0
1249500,5.0
1249530,5.0
1249560,5.0
1249590,5.0
1249620,5.0
1249650,5.0
1249680,5.0
1249710,5.0
1249740,5.0
1249770,5.0
1249800,5.0
1249830,5.0
1249860,5.0
1249890,5.0
1249920,5.0
1249950,5.0
1249980,5.0
1250010,5.0
1250040,5.0
1250070,5.0
1250100,5.0
1250130,5.0
1250160,5.0
1250190,5.0
1250220,5.0
1250250,5.0
1250280,5.0
1250310,5.0
1250340,5.0
1250370,5.0
1250400,5.0
1250430,5.0
1250460,5.0
1250490,5.0
1250520,5.0
1250550,5.0
1250580,5.0
1250610,5.0
1250640,5.0
1250670,5.0
1250700,5.0
1250730,5.0
1250760,5.0
1250790,5.0
1250820,5.0
1250850,5.0
1250880,5.0
1250910,5.0
1250940,5.0
1250970,5.0
1251000,5.0
1251030,5.0
1251060,5.0
1251090,5.0
1251120,5.0
1251150,5.0
1251180,5.0
1251210,5.0
1251240,5.0
1251270,5.0
1251300,5.0
1251330,5.0
1251360,5.0
1251390,5.0
1251420,5.0
1251450,5.0
1251480,5.0
1251510,5.0
1251540,5.0
1251570,5.0
1251600,5.0
1251630,5.0
1251660,5.0
1251690,5.0
1251720,5.0
1251750,5.0
1251780,5.0
1251810,5.0
1251840,5.0
1251870,5.0
1251900,5.0
1251930,5.0
1251960,5.0
1251990,5.0
1252020,5.0
1252050,5.0
1252080,5.0
1252110,5.0
1252140,5.0
1252170,5.0
1252200,5.0
1252230,5.0
1252260,5.0
1252290,5.0
1252320,5.0
1252350,5.0
1252380,5.0
1252410,5.0
1252440,5.0
1252470,5.0
1252500,5.0
1252530,5.0
1252560,5.0
1252590,5.0
1252620,5.0
1252650,5.0
1252680,5.0
1252710,5.0
1252740,5.0
1252770,5.0
1252800,5.0
1252830,5.0
1252860,5.0
1252890,5.0
1252920,5.0
1252950,5.0
1252980,5.0
1253010,5.0
1253040,5.0
1253070,5.0
1253100,5.0
1253130,5.0
1253160,5.0
1253190,5.0
1253220,5.0
1253250,5.0
1253280,5.0
1253310,5.0
1253340,5.0
1253370,5.0
1253400,5.0
1253430,5.0
1253460,5.0
1253490,5.0
1253520,5.0
1253550,5.0
1253580,5.0
1253610,5.0
1253640,5.0
1253670,5.0
1253700,5.0
1253730,5.0
1253760,5.0
1253790,5.0
1253820,5.0
1253850,5.0
1253880,5.0
1253910,5.0
1253940,5.0
1253970,5.0
1254000,5.0
1254030,5.0
1254060,5.0
1254090,5.0
1254120,5.0
1254150,5.0
1254180,5.0
1254210,5.0
1254240,5.0
1254270,5.0
1254300,5.0
1254330,5.0
1254360,5.0
1254390,5.0
1254420,5.0
1254450,5.0
1254480,5.0
1254510,5.0
1254540,5.0
1254570,5.0
1254600,5.0
1254630,5.0
1254660,5.0
1254690,5.0
1254720,5.0
1254750,5.0
1254780,5.0
1254810,5.0
1254840,5.0
1254870,5.0
1254900,5.0
1254930,5.0
1254960,5.0
1254990,5.0
1255020,5.0
1255050,5.0
1255080,5.0
1255110,5.0
1255140,5.0
1255170,5.0
1255200,5.0
1255230,5.0
1255260,5.0
1255290,5.0
1255320,5.0
1255350,5.0
1255380,5.0
1255410,5.0
1255440,5.0
1255470,5.0
1255500,5.0
1255530,5.0
1255560,5.0
1255590,5.0
1255620,5.0
1255650,5.0
1255680,5.0
1255710,5.0
1255740,5.0
1255770,5.0
1255800,5.0
1255830,5.0
1255860,5.0
1255890,5.0
1255920,5.0
1255950,5.0
1255980,5.0
1256010,5.0
1256040,5.0
1256070,5.0
1256100,5.0
1256130,5.0
1256160,5.0
1256190,5.0
1256220,5.0
1256250,5.0
1256280,5.0
1256310,5.0
1256340,5.0
1256370,5.0
1256400,6.0
1256430,6.0
1256460,6.0
1256490,6.0
1256520,6.0
1256550,6.0
1256580,6.0
1256610,6.0
1256640,6.0
1256670,6.0
1256700,6.0
1256730,6.0
1256760,6.0
1256790,6.0
1256820,6.0
1256850,6.0
1256880,6.0
1256910,6.0
1256940,6.0
1256970,6.0
1257000,6.0
1257030,6.0
1257060,6.0
1257090,6.0
1257120,6.0
1257150,6.0
1257180,6.0
1257210,6.0
1257240,6.0
1257270,6.0
1257300,6.0
1257330,6.0
1257360,6.0
1257390,6.0
1257420,6.0
1257450,6.0
1257480,6.0
1257510,6.0
1257540,6.0
1257570,6.0
1257600,6.0
1257630,6.0
1257660,6.0
1257690,6.0
1257720,6.0
1257750,6.0
1257780,6.0
1257810,6.0
1257840,6.0
1257870,6.0
1257900,6.0
1257930,6.0
1257960,6.0
1257990,6.0
1258020,6.0
1258050,6.0
1258080,6.0
1258110,6.0
1258140,6.0
1258170,6.0
1258200,6.0
1258230,6.0
1258260,6.0
1258290,6.0
1258320,6.0
1258350,6.0
1258380,6.0
1258410,6.0
1258440,6.0
1258470,6.0
1258500,6.0
1258530,6.0
1258560,6.0
1258590,6.0
1258620,6.0
1258650,6.0
1258680,6.0
1258710,6.0
1258740,6.0
1258770,6.0
1258800,6.0
1258830,6.0
1258860,6.0
1258890,6.0
1258920,6.0
1258950,6.0
1258980,6.0
1259010,6.0
1259040,6.0
1259070,6.0
1259100,6.0
1259130,6.0
1259160,6.0
1259190,6.0
1259220,6.0
1259250,6.0
1259280,6.0
1259310,6.0
1259340,6.0
1259370,6.0
1259400,6.0
1259430,6.0
1259460,6.0
1259490,6.0
1259520,6.0
1259550,6.0
1259580,6.0
1259610,6.0
1259640,6.0
1259670,6.0
1259700,6.0
1259730,6.0
1259760,6.0
1259790,6.0
1259820,6.0
1259850,6.0
1259880,6.0
1259910,6.0
1259940,6.0
1259970,6.0
1260000,6.0
1260030,6.0
1260060,6.0
1260090,6.0
1260120,6.0
1260150,6.0
1260180,6.0
1260210,6.0
1260240,6.0
1260270,6.0
1260300,6.0
1260330,6.0
1260360,6.0
1260390,6.0
1260420,6.0
1260450,6.0
1260480,6.0
1260510,6.0
1260540,6.0
1260570,6.0
1260600,6.0
1260630,6.0
1260660,6.0
1260690,6.0
1260720,6.0
1260750,6.0
1260780,6.0
1260810,6.0
1260840,6.0
1260870,6.0
1260900,6.0
1260930,6.0
1260960,6.0
1260990,6.0
1261020,6.0
1261050,6.0
1261080,6.0
1261110,6.0
1261140,6.0
1261170,6.0
1261200,6.0
1261230,6.0
1261260,6.0
1261290,6.0
1261320,6.0
1261350,6.0
1261380,6.0
1261410,6.0
1261440,6.0
1261470,6.0
1261500,6.0
1261530,6.0
1261560,6.0
1261590,6.0
1261620,6.0
1261650,6.0
1261680,6.0
1261710,6.0
1261740,6.0
1261770,6.0
1261800,6.0
1261830,6.0
1261860,6.0
1261890,6.0
1261920,6.0
1261950,6.0
1261980,6.0
1262010,6.0
1262040,6.0
1262070,6.0
1262100,6.0
1262130,6.0
1262160,6.0
1262190,6.0
1262220,6.0
1262250,6.0
1262280,6.0
1262310,6.0
1262340,6.0
1262370,6.0
1262400,6.0
1262430,6.0
1262460,6.0
1262490,6.0
1262520,6.0
1262550,6.0
1262580,6.0
1262610,6.0
1262640,6.0
1262670,6.0
1262700,6.0
1262730,6.0
1262760,6.0
1262790,6.0
1262820,6.0
1262850,6.0
1262880,6.0
1262910,6.0
1262940,6.0
1262970,6.0
1263000,6.0
1263030,6.0
1263060,6.0
1263090,6.0
1263120,6.0
1263150,6.0
1263180,6.0
1263210,6.0
1263240,6.0
1263270,6.0
1263300,6.0
1263330,6.0
1263360,6.0
1263390,6.0
1263420,6.0
1263450,6.0
1263480,6.0
1263510,6.0
1263540,6.0
1263570,6.0
1263600,6.0
1263630,6.0
1263660,6.0
1263690,6.0
1263720,6.0
1263750,6.0
1263780,6.0
1263810,6.0
1263840,6.0
1263870,6.0
1263900,6.0
1263930,6.0
1263960,6.0
1263990,6.0
1264020,6.0
1264050,6.0
1264080,6.0
1264110,6.0
1264140,6.0
1264170,6.0
1264200,6.0
1264230,6.0
1264260,6.0
1264290,6.0
1264320,6.0
1264350,6.0
1264380,6.0
1264410,6.0
1264440,6.0
1264470,6.0
1264500,6.0
1264530,6.0
1264560,6.0
1264590,6.0
1264620,6.0
1264650,6.0
1264680,6.0
1264710,6.0
1264740,6.0
1264770,6.0
1264800,6.0
1264830,6.0
1264860,6.0
1264890,6.0
1264920,6.0
1264950,6.0
1264980,6.0
1265010,6.0
1265040,6.0
1265070,6.0
1265100,6.0
1265130,6.0
1265160,6.0
1265190,6.0
1265220,6.0
1265250,6.0
1265280,6.0
1265310,6.0
1265340,6.0
1265370,6.0
1265400,6.0
1265430,6.0
1265460,6.0
1265490,6.0
1265520,6.0
1265550,6.0
1265580,6.0
1265610,6.0
1265640,6.0
1265670,6.0
1265700,6.0
1265730,6.0
1265760,6.0
1265790,6.0
1265820,6.0
1265850,6.0
1265880,6.0
1265910,6.0
1265940,6.0
1265970,6.0
1266000,6.0
1266030,6.0
1266060,6.0
1266090,6.0
1266120,6.0
1266150,6.0
1266180,6.0
1266210,6.0
1266240,6.0
1266270,6.0
1266300,6.0
1266330,6.0
1266360,6.0
1266390,6.0
1266420,6.0
1266450,6.0
1266480,6.0
1266510,6.0
1266540,6.0
1266570,6.0
1266600,6.0
1266630,6.0
1266660,6.0
1266690,6.0
1266720,6.0
1266750,6.0
1266780,6.0
1266810,6.0
1266840,6.0
1266870,6.0
1266900,6.0
1266930,6.0
1266960,6.0
1266990,6.0
1267020,6.0
1267050,6.0
1267080,6.0
1267110,6.0
1267140,6.0
1267170,6.0
1267200,6.0
1267230,6.0
1267260,6.0
1267290,6.0
1267320,6.0
1267350,6.0
1267380,6.0
1267410,6.0
1267440,6.0
1267470,6.0
1267500,6.0
1267530,6.0
1267560,6.0
1267590,6.0
1267620,6.0
1267650,6.0
1267680,6.0
1267710,6.0
1267740,6.0
1267770,6.0
1267800,6.0
1267830,6.0
1267860,6.0
1267890,6.0
1267920,6.0
1267950,6.0
1267980,6.0
1268010,6.0
1268040,6.0
1268070,6.0
1268100,6.0
1268130,6.0
1268160,6.0
1268190,6.0
1268220,6.0
1268250,6.0
1268280,6.0
1268310,6.0
1268340,6.0
1268370,6.0
1268400,6.0
1268430,6.0
1268460,6.0
1268490,6.0
1268520,6.0
1268550,6.0
1268580,6.0
1268610,6.0
1268640,6.0
1268670,6.0
1268700,6.0
1268730,6.0
1268760,6.0
1268790,6.0
1268820,6.0
1268850,6.0
1268880,6.0
1268910,6.0
1268940,6.0
1268970,6.0
1269000,6.0
1269030,6.0
1269060,6.0
1269090,6.0
1269120,6.0
1269150,6.0
1269180,6.0
1269210,6.0
1269240,6.0
1269270,6.0
1269300,6.0
1269330,6.0
1269360,6.0
1269390,6.0
1269420,6.0
1269450,6.0
1269480,6.0
1269510,6.0
1269540,6.0
1269570,6.0
1269600,6.0
1269630,6.0
1269660,6.0
1269690,6.0
1269720,6.0
1269750,6.0
1269780,6.0
1269810,6.0
1269840,6.0
1269870,6.0
1269900,6.0
1269930,6.0
1269960,6.0
1269990,6.0
1270020,6.0
1270050,6.0
1270080,6.0
1270110,6.0
1270140,6.0
1270170,6.0
1270200,6.0
1270230,6.0
1270260,6.0
1270290,6.0
1270320,6.0
1270350,6.0
1270380,6.0
1270410,6.0
1270440,6.0
1270470,6.0
1270500,6.0
1270530,6.0
1270560,6.0
1270590,6.0
1270620,6.0
1270650,6.0
1270680,6.0
1270710,6.0
1270740,6.0
1270770,6.0
1270800,6.0
1270830,6.0
1270860,6.0
1270890,6.0
1270920,6.0
1270950,6.0
1270980,6.0
1271010,6.0
1271040,6.0
1271070,6.0
1271100,6.0
1271130,6.0
1271160,6.0
1271190,6.0
1271220,6.0
1271250,6.0
1271280,6.0
1271310,6.0
1271340,6.0
1271370,6.0
1271400,6.0
1271430,6.0
1271460,6.0
1271490,6.0
1271520,6.0
1271550,6.0
1271580,6.0
1271610,6.0
1271640,6.0
1271670,6.0
1271700,6.0
1271730,6.0
1271760,6.0
1271790,6.0
1271820,6.0
1271850,6.0
1271880,6.0
1271910,6.0
1271940,6.0
1271970,6.0
1272000,5.0
1272030,5.0
1272060,5.0
1272090,5.0
1272120,5.0
1272150,5.0
1272180,5.0
1272210,5.0
1272240,5.0
1272270,5.0
1272300,5.0
1272330,5.0
1272360,5.0
1272390,5.0
1272420,5.0
1272450,5.0
1272480,5.0
1272510,5.0
1272540,5.0
1272570,5.0
1272600,5.0
1272630,5.0
1272660,5.0
1272690,5.0
1272720,5.0
1272750,5.0
1272780,5.0
1272810,5.0
1272840,5.0
1272870,5.0
1272900,5.0
1272930,5.0
1272960,5.0
1272990,5.0
1273020,5.0
1273050,5.0
1273080,5.0
1273110,5.0
1273140,5.0
1273170,5.0
1273200,5.0
1273230,5.0
1273260,5.0
1273290,5.0
1273320,5.0
1273350,5.0
1273380,5.0
1273410,5.0
1273440,5.0
1273470,5.0
1273500,5.0
1273530,5.0
1273560,5.0
1273590,5.0
1273620,5.0
1273650,5.0
1273680,5.0
1273710,5.0
1273740,5.0
1273770,5.0
1273800,4.0
1273830,4.0
1273860,4.0
1273890,4.0
1273920,4.0
1273950,4.0
1273980,4.0
1274010,4.0
1274040,4.0
1274070,4.0
1274100,4.0
1274130,4.0
1274160,4.0
1274190,4.0
1274220,4.0
1274250,4.0
1274280,4.0
1274310,4.0
1274340,4.0
1274370,4.0
1274400,3.0
1274430,3.0
1274460,3.0
1274490,3.0
1274520,3.0
1274550,3.0
1274580,3.0
1274610,3.0
1274640,3.0
1274670,3.0
1274700,3.0
1274730,3.0
1274760,3.0
1274790,3.0
1274820,3.0
1274850,3.0
1274880,3.0
1274910,3.0
1274940,3.0
1274970,3.0
1275000,3.0
1275030,3.0
1275060,3.0
1275090,3.0
1275120,3.0
1275150,3.0
1275180,3.0
1275210,3.0
1275240,3.0
1275270,3.0
1275300,3.0
1275330,3.0
1275360,3.0
1275390,3.0
1275420,3.0
1275450,3.0
1275480,3.0
1275510,3.0
1275540,3.0
1275570,3.0
1275600,2.0
1275630,2.0
1275660,2.0
1275690,2.0
1275720,2.0
1275750,2.0
1275780,2.0
1275810,2.0
1275840,2.0
1275870,2.0
1275900,2.0
1275930,2.0
1275960,2.0
1275990,2.0
1276020,2.0
1276050,2.0
1276080,2.0
1276110,2.0
1276140,2.0
1276170,2.0
1276200,2.0
1276230,2.0
1276260,2.0
1276290,2.0
1276320,2.0
1276350,2.0
1276380,2.0
1276410,2.0
1276440,2.0
1276470,2.0
1276500,2.0
1276530,2.0
1276560,2.0
1276590,2.0
1276620,2.0
1276650,2.0
1276680,2.0
1276710,2.0
1276740,2.0
1276770,2.0
1276800,2.0
1276830,2.0
1276860,2.0
1276890,2.0
1276920,2.0
1276950,2.0
1276980,2.0
1277010,2.0
1277040,2.0
1277070,2.0
1277100,2.0
1277130,2.0
1277160,2.0
1277190,2.0
1277220,2.0
1277250,2.0
1277280,2.0
1277310,2.0
1277340,2.0
1277370,2.0
1277400,1.0
1277430,1.0
1277460,1.0
1277490,1.0
1277520,1.0
1277550,1.0
1277580,1.0
1277610,1.0
1277640,1.0
1277670,1.0
1277700,1.0
1277730,1.0
1277760,1.0
1277790,1.0
1277820,1.0
1277850,1.0
1277880,1.0
1277910,1.0
1277940,1.0
1277970,1.0
1278000,0.0
1278030,0.0
1278060,0.0
1278090,0.0
1278120,0.0
1278150,0.0
1278180,0.0
1278210,0.0
1278240,0.0
1278270,0.0
1278300,0.0
1278330,0.0
1278360,0.0
1278390,0.0
1278420,0.0
1278450,0.0
1278480,0.0
1278510,0.0
1278540,0.0
1278570,0.0
1278600,0.0
1278630,0.0
1278660,0.0
1278690,0.0
1278720,0.0
1278750,0.0
1278780,0.0
1278810,0.0
1278840,0.0
1278870,0.0
1278900,0.0
1278930,0.0
1278960,0.0
1278990,0.0
1279020,0.0
1279050,0.0
1279080,0.0
1279110,0.0
1279140,0.0
1279170,0.0
1279200,0.0
1279230,0.0
1279260,0.0
1279290,0.0
1279320,0.0
1279350,0.0
1279380,0.0
1279410,0.0
1279440,0.0
1279470,0.0
1279500,0.0
1279530,0.0
1279560,0.0
1279590,0.0
1279620,0.0
1279650,0.0
1279680,0.0
1279710,0.0
1279740,0.0
1279770,0.0
1279800,0.0
1279830,0.0
1279860,0.0
1279890,0.0
1279920,0.0
1279950,0.0
1279980,0.0
1280010,0.0
1280040,0.0
1280070,0.0
1280100,0.0
1280130,0.0
1280160,0.0
1280190,0.0
1280220,0.0
1280250,0.0
1280280,0.0
1280310,0.0
1280340,0.0
1280370,0.0
1280400,0.0
1280430,0.0
1280460,0.0
1280490,0.0
1280520,0.0
1280550,0.0
1280580,0.0
1280610,0.0
1280640,0.0
1280670,0.0
1280700,0.0
1280730,0.0
1280760,0.0
1280790,0.0
1280820,0.0
1280850,0.0
1280880,0.0
1280910,0.0
1280940,0.0
1280970,0.0
1281000,0.0
1281030,0.0
1281060,0.0
1281090,0.0
1281120,0.0
1281150,0.0
1281180,0.0
1281210,0.0
1281240,0.0
1281270,0.0
1281300,0.0
1281330,0.0
1281360,0.0
1281390,0.0
1281420,0.0
1281450,0.0
1281480,0.0
1281510,0.0
1281540,0.0
1281570,0.0
1281600,0.0
1281630,0.0
1281660,0.0
1281690,0.0
1281720,0.0
1281750,0.0
1281780,0.0
1281810,0.0
1281840,0.0
1281870,0.0
1281900,0.0
1281930,0.0
1281960,0.0
1281990,0.0
1282020,0.0
1282050,0.0
1282080,0.0
1282110,0.0
1282140,0.0
1282170,0.0
1282200,0.0
1282230,0.0
1282260,0.0
1282290,0.0
1282320,0.0
1282350,0.0
1282380,0.0
1282410,0.0
1282440,0.0
1282470,0.0
1282500,0.0
1282530,0.0
1282560,0.0
1282590,0.0
1282620,0.0
1282650,0.0
1282680,0.0
1282710,0.0
1282740,0.0
1282770,0.0
1282800,0.0
1282830,0.0
1282860,0.0
1282890,0.0
1282920,0.0
1282950,0.0
1282980,0.0
1283010,0.0
1283040,0.0
1283070,0.0
1283100,0.0
1283130,0.0
1283160,0.0
1283190,0.0
1283220,0.0
1283250,0.0
1283280,0.0
1283310,0.0
1283340,0.0
1283370,0.0
1283400,0.0
1283430,0.0
1283460,0.0
1283490,0.0
1283520,0.0
1283550,0.0
1283580,0.0
1283610,0.0
1283640,0.0
1283670,0.0
1283700,0.0
1283730,0.0
1283760,0.0
1283790,0.0
1283820,0.0
1283850,0.0
1283880,0.0
1283910,0.0
1283940,0.0
1283970,0.0
1284000,0.0
1284030,0.0
1284060,0.0
1284090,0.0
1284120,0.0
1284150,0.0
1284180,0.0
1284210,0.0
1284240,0.0
1284270,0.0
1284300,0.0
1284330,0.0
1284360,0.0
1284390,0.0
1284420,0.0
1284450,0.0
1284480,0.0
1284510,0.0
1284540,0.0
1284570,0.0
1284600,0.0
1284630,0.0
1284660,0.0
1284690,0.0
1284720,0.0
1284750,0.0
1284780,0.0
1284810,0.0
1284840,0.0
1284870,0.0
1284900,0.0
1284930,0.0
1284960,0.0
1284990,0.0
1285020,0.0
1285050,0.0
1285080,0.0
1285110,0.0
1285140,0.0
1285170,0.0
1285200,0.0
1285230,0.0
1285260,0.0
1285290,0.0
1285320,0.0
1285350,0.0
1285380,0.0
1285410,0.0
1285440,0.0
1285470,0.0
1285500,0.0
1285530,0.0
1285560,0.0
1285590,0.0
1285620,0.0
1285650,0.0
1285680,0.0
1285710,0.0
1285740,0.0
1285770,0.0
1285800,0.0
1285830,0.0
1285860,0.0
1285890,0.0
1285920,0.0
1285950,0.0
1285980,0.0
1286010,0.0
1286040,0.0
1286070,0.0
1286100,0.0
1286130,0.0
1286160,0.0
1286190,0.0
1286220,0.0
1286250,0.0
1286280,0.0
1286310,0.0
1286340,0.0
1286370,0.0
1286400,0.0
1286430,0.0
1286460,0.0
1286490,0.0
1286520,0.0
1286550,0.0
1286580,0.0
1286610,0.0
1286640,0.0
1286670,0.0
1286700,0.0
1286730,0.0
1286760,0.0
1286790,0.0
1286820,0.0
1286850,0.0
1286880,0.0
1286910,0.0
1286940,0.0
1286970,0.0
1287000,0.0
1287030,0.0
1287060,0.0
1287090,0.0
1287120,0.0
1287150,0.0
1287180,0.0
1287210,0.0
1287240,0.0
1287270,0.0
1287300,0.0
1287330,0.0
1287360,0.0
1287390,0.0
1287420,0.0
1287450,0.0
1287480,0.0
1287510,0.0
1287540,0.0
1287570,0.0
1287600,0.0
1287630,0.0
1287660,0.0
1287690,0.0
1287720,0.0
1287750,0.0
1287780,0.0
1287810,0.0
1287840,0.0
1287870,0.0
1287900,0.0
1287930,0.0
1287960,0.0
1287990,0.0
1288020,0.0
1288050,0.0
1288080,0.0
1288110,0.0
1288140,0.0
1288170,0.0
1288200,0.0
1288230,0.0
1288260,0.0
1288290,0.0
1288320,0.0
1288350,0.0
1288380,0.0
1288410,0.0
1288440,0.0
1288470,0.0
1288500,0.0
1288530,0.0
1288560,0.0
1288590,0.0
1288620,0.0
1288650,0.0
1288680,0.0
1288710,0.0
1288740,0.0
1288770,0.0
1288800,0.0
1288830,0.0
1288860,0.0
1288890,0.0
1288920,0.0
1288950,0.0
1288980,0.0
1289010,0.0
1289040,0.0
1289070,0.0
1289100,0.0
1289130,0.0
1289160,0.0
1289190,0.0
1289220,0.0
1289250,0.0
1289280,0.0
1289310,0.0
1289340,0.0
1289370,0.0
1289400,0.0
1289430,0.0
1289460,0.0
1289490,0.0
1289520,0.0
1289550,0.0
1289580,0.0
1289610,0.0
1289640,0.0
1289670,0.0
1289700,0.0
1289730,0.0
1289760,0.0
1289790,0.0
1289820,0.0
1289850,0.0
1289880,0.0
1289910,0.0
1289940,0.0
1289970,0.0
1290000,0.0
1290030,0.0
1290060,0.0
1290090,0.0
1290120,0.0
1290150,0.0
1290180,0.0
1290210,0.0
1290240,0.0
1290270,0.0
1290300,0.0
1290330,0.0
1290360,0.0
1290390,0.0
1290420,0.0
1290450,0.0
1290480,0.0
1290510,0.0
1290540,0.0
1290570,0.0
1290600,0.0
1290630,0.0
1290660,0.0
1290690,0.0
1290720,0.0
1290750,0.0
1290780,0.0
1290810,0.0
1290840,0.0
1290870,0.0
1290900,0.0
1290930,0.0
1290960,0.0
1290990,0.0
1291020,0.0
1291050,0.0
1291080,0.0
1291110,0.0
1291140,0.0
1291170,0.0
1291200,0.0
1291230,0.0
1291260,0.0
1291290,0.0
1291320,0.0
1291350,0.0
1291380,0.0
1291410,0.0
1291440,0.0
1291470,0.0
1291500,0.0
1291530,0.0
1291560,0.0
1291590,0.0
1291620,0.0
1291650,0.0
1291680,0.0
1291710,0.0
1291740,0.0
1291770,0.0
1291800,0.0
1291830,0.0
1291860,0.0
1291890,0.0
1291920,0.0
1291950,0.0
1291980,0.0
1292010,0.0
1292040,0.0
1292070,0.0
1292100,0.0
1292130,0.0
1292160,0.0
1292190,0.0
1292220,0.0
1292250,0.0
1292280,0.0
1292310,0.0
1292340,0.0
1292370,0.0
1292400,0.0
1292430,0.0
1292460,0.0
1292490,0.0
1292520,0.0
1292550,0.0
1292580,0.0
1292610,0.0
1292640,0.0
1292670,0.0
1292700,0.0
1292730,0.0
1292760,0.0
1292790,0.0
1292820,0.0
1292850,0.0
1292880,0.0
1292910,0.0
1292940,0.0
1292970,0.0
1293000,0.0
1293030,0.0
1293060,0.0
1293090,0.0
1293120,0.0
1293150,0.0
1293180,0.0
1293210,0.0
1293240,0.0
1293270,0.0
1293300,0.0
1293330,0.0
1293360,0.0
1293390,0.0
1293420,0.0
1293450,0.0
1293480,0.0
1293510,0.0
1293540,0.0
1293570,0.0
1293600,0.0
1293630,0.0
1293660,0.0
1293690,0.0
1293720,0.0
1293750,0.0
1293780,0.0
1293810,0.0
1293840,0.0
1293870,0.0
1293900,0.0
1293930,0.0
1293960,0.0
1293990,0.0
1294020,0.0
1294050,0.0
1294080,0.0
1294110,0.0
1294140,0.0
1294170,0.0
1294200,0.0
1294230,0.0
1294260,0.0
1294290,0.0
1294320,0.0
1294350,0.0
1294380,0.0
1294410,0.0
1294440,0.0
