time,weaSta_reaWeaHGloHor_y
12073050,105.06834082709958
12073080,103.97509226346618
12073110,102.89402069419145
12073140,101.82502069075282
12073170,100.7679868246277
12073200,99.72281366729348
12073230,98.6893957902276
12073260,97.66762776490746
12073290,96.65740416281048
12073320,95.65861955541408
12073350,94.67116851419567
12073380,93.69494561063264
12073410,92.72984541620245
12073440,91.77576250238249
12073470,90.83259144065016
12073500,89.90022680248289
12073530,88.97856315935809
12073560,88.06749508275318
12073590,87.16691714414557
12073620,86.27672391501268
12073650,85.39680996683191
12073680,84.5270698710807
12073710,83.66739819923643
12073740,82.81768952277653
12073770,81.97783841317842
12073800,81.1477394419195
12073830,80.32728718047721
12073860,79.51637620032893
12073890,78.7149010729521
12073920,77.92275636982411
12073950,77.13983666242241
12073980,76.36603652222438
12074010,75.60125052070745
12074040,74.84537322934904
12074070,74.09829921962654
12074100,73.35992306301739
12074130,72.63013933099899
12074160,71.90884259504875
12074190,71.19592742664412
12074220,70.49128839726245
12074250,69.7948200783812
12074280,69.10641704147778
12074310,68.42597385802961
12074340,67.75338509951408
12074370,67.08854533740859
12074400,66.43134914319062
12074430,65.78169108833754
12074460,65.13946574432674
12074490,64.50456768263568
12074520,63.876891474741754
12074550,63.25633169212238
12074580,62.64278290625497
12074610,62.03613968861694
12074640,61.4362966106857
12074670,60.843148243938664
12074700,60.256589159853256
12074730,59.67651392990688
12074760,59.102817125576955
12074790,58.535393318340894
12074820,57.9741370796761
12074850,57.41894298106
12074880,56.86970559397001
12074910,56.32631948988353
12074940,55.788679240278
12074970,55.2566794166308
12075000,54.73021459041938
12075030,54.20917933312113
12075060,53.69346821621346
12075090,53.18297581117379
12075120,52.67759668947954
12075150,52.17722542260813
12075180,51.68175658203697
12075210,51.19108473924345
12075240,50.70510446570502
12075270,50.22371033289909
12075300,49.74679691230304
12075330,49.274258775394316
12075360,48.80599049365031
12075390,48.34188663854846
12075420,47.881841781566166
12075450,47.425750494180846
12075480,46.97350734786991
12075510,46.525006914110776
12075540,46.08014376438085
12075570,45.63881247015756
12075600,45.200907602918306
12075630,44.76632373414053
12075660,44.33495543530161
12075690,43.906697277878976
12075720,43.48144383335004
12075750,43.05908967319222
12075780,42.639529368882904
12075810,42.222657491899554
12075840,41.80836861371955
12075870,41.39655730582032
12075900,40.98711813967928
12075930,40.579945686773826
12075960,40.174934518581395
12075990,39.77197920657939
12076020,39.3709743222452
12076050,38.971814437056295
12076080,38.57439412249005
12076110,38.178607950023874
12076140,37.7843504911352
12076170,37.391516317301424
12076200,37.0
12076230,36.60792968908116
12076260,36.213566535114346
12076290,35.81700461065574
12076320,35.418337988261484
12076350,35.017660740487756
12076380,34.61506693989071
12076410,34.21065065902651
12076440,33.80450597045132
12076470,33.39672694672131
12076500,32.987407660392634
12076530,32.57664218402145
12076560,32.164524590163936
12076590,31.751148951376237
12076620,31.33660934021453
12076650,30.920999829234972
12076680,30.504414490993724
12076710,30.086947398046952
12076740,29.668692622950818
12076770,29.249744238261485
12076800,28.830196316535115
12076830,28.410142930327865
12076860,27.98967815219591
12076890,27.568896054695404
12076920,27.147890710382512
12076950,26.726756191813397
12076980,26.305586571544218
12077010,25.884475922131145
12077040,25.463518316130337
12077070,25.042807826097956
12077100,24.622438524590162
12077130,24.202504484163125
12077160,23.783099777373
12077190,23.364318476775956
12077220,22.94625465492815
12077250,22.52900238438575
12077280,22.11265573770492
12077310,21.697308787441813
12077340,21.2830556061526
12077370,20.86999026639344
12077400,20.4582068407205
12077430,20.04779940168994
12077460,19.63886202185792
12077490,19.231488773780608
12077520,18.825773730014166
12077550,18.421810963114755
12077580,18.019694545638533
12077610,17.61951855014167
12077640,17.221377049180326
12077670,16.825364115310666
12077700,16.431573821088847
12077730,16.040100239071037
12077760,15.651037441813397
12077790,15.264479501872092
12077820,14.880520491803278
12077850,14.49925448416312
12077880,14.12077555150779
12077910,13.745177766393443
12077940,13.37255520137624
12077970,13.003001929012346
12078000,12.636612021857925
12078030,12.273479552469134
12078060,11.913698593402142
12078090,11.557363217213112
12078120,11.204567496458207
12078150,10.855405503693582
12078180,10.509971311475411
12078210,10.168358992359845
12078240,9.830662618903055
12078270,9.496976263661203
12078300,9.167393999190445
12078330,8.84200989804695
12078360,8.520918032786884
12078390,8.2042124759664
12078420,7.891987300141672
12078450,7.58433657786885
12078480,7.281354381704105
12078510,6.9831347842036
12078540,6.689771857923496
12078570,6.401359675419954
12078600,6.117992309249139
12078630,5.839763831967211
12078660,5.566768316130339
12078690,5.299099834294676
12078720,5.036852459016391
12078750,4.780120262851646
12078780,4.528997318356609
12078810,4.283577698087427
12078840,4.043955474600281
12078870,3.8102247204513233
12078900,3.5824795081967196
12078930,3.360813910392629
12078960,3.1453219995952253
12078990,2.936097848360653
12079020,2.7332355292450856
12079050,2.5368291148046964
12079080,2.3469726775956303
12079110,2.1637602901740536
12079140,1.9872860250961324
12079170,1.817643954918033
12079200,1.6549281521959074
12079230,1.499232689485936
12079260,1.3506516393442638
12079290,1.209279074327057
12079320,1.0752090669904888
12079350,0.9485356898907042
12079380,0.8293530155838837
12079410,0.7177551166261864
12079440,0.6138360655737714
12079470,0.5176899349827977
12079500,0.42941079740943167
12079530,0.3490927254098395
12079560,0.2768297915401803
12079590,0.21271606835660606
12079620,0.15684562841529726
12079650,0.10931254427241299
12079680,0.07021088848410528
12079710,0.03963473360655456
12079740,0.017678152195912844
12079770,0.0044352168083392485
12079800,0.0
12079830,0.0
12079860,0.0
12079890,0.0
12079920,0.0
12079950,0.0
12079980,0.0
12080010,0.0
12080040,0.0
12080070,0.0
12080100,0.0
12080130,0.0
12080160,0.0
12080190,0.0
12080220,0.0
12080250,0.0
12080280,0.0
12080310,0.0
12080340,0.0
12080370,0.0
12080400,0.0
12080430,0.0
12080460,0.0
12080490,0.0
12080520,0.0
12080550,0.0
12080580,0.0
12080610,0.0
12080640,0.0
12080670,0.0
12080700,0.0
12080730,0.0
12080760,0.0
12080790,0.0
12080820,0.0
12080850,0.0
12080880,0.0
12080910,0.0
12080940,0.0
12080970,0.0
12081000,0.0
12081030,0.0
12081060,0.0
12081090,0.0
12081120,0.0
12081150,0.0
12081180,0.0
12081210,0.0
12081240,0.0
12081270,0.0
12081300,0.0
12081330,0.0
12081360,0.0
12081390,0.0
12081420,0.0
12081450,0.0
12081480,0.0
12081510,0.0
12081540,0.0
12081570,0.0
12081600,0.0
12081630,0.0
12081660,0.0
12081690,0.0
12081720,0.0
12081750,0.0
12081780,0.0
12081810,0.0
12081840,0.0
12081870,0.0
12081900,0.0
12081930,0.0
12081960,0.0
12081990,0.0
12082020,0.0
12082050,0.0
12082080,0.0
12082110,0.0
12082140,0.0
12082170,0.0
12082200,0.0
12082230,0.0
12082260,0.0
12082290,0.0
12082320,0.0
12082350,0.0
12082380,0.0
12082410,0.0
12082440,0.0
12082470,0.0
12082500,0.0
12082530,0.0
12082560,0.0
12082590,0.0
12082620,0.0
12082650,0.0
12082680,0.0
12082710,0.0
12082740,0.0
12082770,0.0
12082800,0.0
12082830,0.0
12082860,0.0
12082890,0.0
12082920,0.0
12082950,0.0
12082980,0.0
12083010,0.0
12083040,0.0
12083070,0.0
12083100,0.0
12083130,0.0
12083160,0.0
12083190,0.0
12083220,0.0
12083250,0.0
12083280,0.0
12083310,0.0
12083340,0.0
12083370,0.0
12083400,0.0
12083430,0.0
12083460,0.0
12083490,0.0
12083520,0.0
12083550,0.0
12083580,0.0
12083610,0.0
12083640,0.0
12083670,0.0
12083700,0.0
12083730,0.0
12083760,0.0
12083790,0.0
12083820,0.0
12083850,0.0
12083880,0.0
12083910,0.0
12083940,0.0
12083970,0.0
12084000,0.0
12084030,0.0
12084060,0.0
12084090,0.0
12084120,0.0
12084150,0.0
12084180,0.0
12084210,0.0
12084240,0.0
12084270,0.0
12084300,0.0
12084330,0.0
12084360,0.0
12084390,0.0
12084420,0.0
12084450,0.0
12084480,0.0
12084510,0.0
12084540,0.0
12084570,0.0
12084600,0.0
12084630,0.0
12084660,0.0
12084690,0.0
12084720,0.0
12084750,0.0
12084780,0.0
12084810,0.0
12084840,0.0
12084870,0.0
12084900,0.0
12084930,0.0
12084960,0.0
12084990,0.0
12085020,0.0
12085050,0.0
12085080,0.0
12085110,0.0
12085140,0.0
12085170,0.0
12085200,0.0
12085230,0.0
12085260,0.0
12085290,0.0
12085320,0.0
12085350,0.0
12085380,0.0
12085410,0.0
12085440,0.0
12085470,0.0
12085500,0.0
12085530,0.0
12085560,0.0
12085590,0.0
12085620,0.0
12085650,0.0
12085680,0.0
12085710,0.0
12085740,0.0
12085770,0.0
12085800,0.0
12085830,0.0
12085860,0.0
12085890,0.0
12085920,0.0
12085950,0.0
12085980,0.0
12086010,0.0
12086040,0.0
12086070,0.0
12086100,0.0
12086130,0.0
12086160,0.0
12086190,0.0
12086220,0.0
12086250,0.0
12086280,0.0
12086310,0.0
12086340,0.0
12086370,0.0
12086400,0.0
12086430,0.0
12086460,0.0
12086490,0.0
12086520,0.0
12086550,0.0
12086580,0.0
12086610,0.0
12086640,0.0
12086670,0.0
12086700,0.0
12086730,0.0
12086760,0.0
12086790,0.0
12086820,0.0
12086850,0.0
12086880,0.0
12086910,0.0
12086940,0.0
12086970,0.0
12087000,0.0
12087030,0.0
12087060,0.0
12087090,0.0
12087120,0.0
12087150,0.0
12087180,0.0
12087210,0.0
12087240,0.0
12087270,0.0
12087300,0.0
12087330,0.0
12087360,0.0
12087390,0.0
12087420,0.0
12087450,0.0
12087480,0.0
12087510,0.0
12087540,0.0
12087570,0.0
12087600,0.0
12087630,0.0
12087660,0.0
12087690,0.0
12087720,0.0
12087750,0.0
12087780,0.0
12087810,0.0
12087840,0.0
12087870,0.0
12087900,0.0
12087930,0.0
12087960,0.0
12087990,0.0
12088020,0.0
12088050,0.0
12088080,0.0
12088110,0.0
12088140,0.0
12088170,0.0
12088200,0.0
12088230,0.0
12088260,0.0
12088290,0.0
12088320,0.0
12088350,0.0
12088380,0.0
12088410,0.0
12088440,0.0
12088470,0.0
12088500,0.0
12088530,0.0
12088560,0.0
12088590,0.0
12088620,0.0
12088650,0.0
12088680,0.0
12088710,0.0
12088740,0.0
12088770,0.0
12088800,0.0
12088830,0.0
12088860,0.0
12088890,0.0
12088920,0.0
12088950,0.0
12088980,0.0
12089010,0.0
12089040,0.0
12089070,0.0
12089100,0.0
12089130,0.0
12089160,0.0
12089190,0.0
12089220,0.0
12089250,0.0
12089280,0.0
12089310,0.0
12089340,0.0
12089370,0.0
12089400,0.0
12089430,0.0
12089460,0.0
12089490,0.0
12089520,0.0
12089550,0.0
12089580,0.0
12089610,0.0
12089640,0.0
12089670,0.0
12089700,0.0
12089730,0.0
12089760,0.0
12089790,0.0
12089820,0.0
12089850,0.0
12089880,0.0
12089910,0.0
12089940,0.0
12089970,0.0
12090000,0.0
12090030,0.0
12090060,0.0
12090090,0.0
12090120,0.0
12090150,0.0
12090180,0.0
12090210,0.0
12090240,0.0
12090270,0.0
12090300,0.0
12090330,0.0
12090360,0.0
12090390,0.0
12090420,0.0
12090450,0.0
12090480,0.0
12090510,0.0
12090540,0.0
12090570,0.0
12090600,0.0
12090630,0.0
12090660,0.0
12090690,0.0
12090720,0.0
12090750,0.0
12090780,0.0
12090810,0.0
12090840,0.0
12090870,0.0
12090900,0.0
12090930,0.0
12090960,0.0
12090990,0.0
12091020,0.0
12091050,0.0
12091080,0.0
12091110,0.0
12091140,0.0
12091170,0.0
12091200,0.0
12091230,0.0
12091260,0.0
12091290,0.0
12091320,0.0
12091350,0.0
12091380,0.0
12091410,0.0
12091440,0.0
12091470,0.0
12091500,0.0
12091530,0.0
12091560,0.0
12091590,0.0
12091620,0.0
12091650,0.0
12091680,0.0
12091710,0.0
12091740,0.0
12091770,0.0
12091800,0.0
12091830,0.0
12091860,0.0
12091890,0.0
12091920,0.0
12091950,0.0
12091980,0.0
12092010,0.0
12092040,0.0
12092070,0.0
12092100,0.0
12092130,0.0
12092160,0.0
12092190,0.0
12092220,0.0
12092250,0.0
12092280,0.0
12092310,0.0
12092340,0.0
12092370,0.0
12092400,0.0
12092430,0.0
12092460,0.0
12092490,0.0
12092520,0.0
12092550,0.0
12092580,0.0
12092610,0.0
12092640,0.0
12092670,0.0
12092700,0.0
12092730,0.0
12092760,0.0
12092790,0.0
12092820,0.0
12092850,0.0
12092880,0.0
12092910,0.0
12092940,0.0
12092970,0.0
12093000,0.0
12093030,0.0
12093060,0.0
12093090,0.0
12093120,0.0
12093150,0.0
12093180,0.0
12093210,0.0
12093240,0.0
12093270,0.0
12093300,0.0
12093330,0.0
12093360,0.0
12093390,0.0
12093420,0.0
12093450,0.0
12093480,0.0
12093510,0.0
12093540,0.0
12093570,0.0
12093600,0.0
12093630,0.0
12093660,0.0
12093690,0.0
12093720,0.0
12093750,0.0
12093780,0.0
12093810,0.0
12093840,0.0
12093870,0.0
12093900,0.0
12093930,0.0
12093960,0.0
12093990,0.0
12094020,0.0
12094050,0.0
12094080,0.0
12094110,0.0
12094140,0.0
12094170,0.0
12094200,0.0
12094230,0.0
12094260,0.0
12094290,0.0
12094320,0.0
12094350,0.0
12094380,0.0
12094410,0.0
12094440,0.0
12094470,0.0
12094500,0.0
12094530,0.0
12094560,0.0
12094590,0.0
12094620,0.0
12094650,0.0
12094680,0.0
12094710,0.0
12094740,0.0
12094770,0.0
12094800,0.0
12094830,0.0
12094860,0.0
12094890,0.0
12094920,0.0
12094950,0.0
12094980,0.0
12095010,0.0
12095040,0.0
12095070,0.0
12095100,0.0
12095130,0.0
12095160,0.0
12095190,0.0
12095220,0.0
12095250,0.0
12095280,0.0
12095310,0.0
12095340,0.0
12095370,0.0
12095400,0.0
12095430,0.0
12095460,0.0
12095490,0.0
12095520,0.0
12095550,0.0
12095580,0.0
12095610,0.0
12095640,0.0
12095670,0.0
12095700,0.0
12095730,0.0
12095760,0.0
12095790,0.0
12095820,0.0
12095850,0.0
12095880,0.0
12095910,0.0
12095940,0.0
12095970,0.0
12096000,0.0
12096030,0.0
12096060,0.0
12096090,0.0
12096120,0.0
12096150,0.0
12096180,0.0
12096210,0.0
12096240,0.0
12096270,0.0
12096300,0.0
12096330,0.0
12096360,0.0
12096390,0.0
12096420,0.0
12096450,0.0
12096480,0.0
12096510,0.0
12096540,0.0
12096570,0.0
12096600,0.0
12096630,0.0
12096660,0.0
12096690,0.0
12096720,0.0
12096750,0.0
12096780,0.0
12096810,0.0
12096840,0.0
12096870,0.0
12096900,0.0
12096930,0.0
12096960,0.0
12096990,0.0
12097020,0.0
12097050,0.0
12097080,0.0
12097110,0.0
12097140,0.0
12097170,0.0
12097200,0.0
12097230,0.0
12097260,0.0
12097290,0.0
12097320,0.0
12097350,0.0
12097380,0.0
12097410,0.0
12097440,0.0
12097470,0.0
12097500,0.0
12097530,0.0
12097560,0.0
12097590,0.0
12097620,0.0
12097650,0.0
12097680,0.0
12097710,0.0
12097740,0.0
12097770,0.0
12097800,0.0
12097830,0.0
12097860,0.0
12097890,0.0
12097920,0.0
12097950,0.0
12097980,0.0
12098010,0.0
12098040,0.0
12098070,0.0
12098100,0.0
12098130,0.0
12098160,0.0
12098190,0.0
12098220,0.0
12098250,0.0
12098280,0.0
12098310,0.0
12098340,0.0
12098370,0.0
12098400,0.0
12098430,0.0
12098460,0.0
12098490,0.0
12098520,0.0
12098550,0.0
12098580,0.0
12098610,0.0
12098640,0.0
12098670,0.0
12098700,0.0
12098730,0.0
12098760,0.0
12098790,0.0
12098820,0.0
12098850,0.0
12098880,0.0
12098910,0.0
12098940,0.0
12098970,0.0
12099000,0.0
12099030,0.0
12099060,0.0
12099090,0.0
12099120,0.0
12099150,0.0
12099180,0.0
12099210,0.0
12099240,0.0
12099270,0.0
12099300,0.0
12099330,0.0
12099360,0.0
12099390,0.0
12099420,0.0
12099450,0.0
12099480,0.0
12099510,0.0
12099540,0.0
12099570,0.0
12099600,0.0
12099630,0.0
12099660,0.0
12099690,0.0
12099720,0.0
12099750,0.0
12099780,0.0
12099810,0.0
12099840,0.0
12099870,0.0
12099900,0.0
12099930,0.0
12099960,0.0
12099990,0.0
12100020,0.0
12100050,0.0
12100080,0.0
12100110,0.0
12100140,0.0
12100170,0.0
12100200,0.0
12100230,0.0
12100260,0.0
12100290,0.0
12100320,0.0
12100350,0.0
12100380,0.0
12100410,0.0
12100440,0.0
12100470,0.0
12100500,0.0
12100530,0.0
12100560,0.0
12100590,0.0
12100620,0.0
12100650,0.0
12100680,0.0
12100710,0.0
12100740,0.0
12100770,0.0
12100800,0.0
12100830,0.0
12100860,0.0
12100890,0.0
12100920,0.0
12100950,0.0
12100980,0.0
12101010,0.0
12101040,0.0
12101070,0.0
12101100,0.0
12101130,0.0
12101160,0.0
12101190,0.0
12101220,0.0
12101250,0.0
12101280,0.0
12101310,0.0
12101340,0.0
12101370,0.0
12101400,0.0
12101430,0.0
12101460,0.0
12101490,0.0
12101520,0.0
12101550,0.0
12101580,0.0
12101610,0.0
12101640,0.0
12101670,0.0
12101700,0.0
12101730,0.0
12101760,0.0
12101790,0.0
12101820,0.0
12101850,0.0
12101880,0.0
12101910,0.0
12101940,0.0
12101970,0.0
12102000,0.0
12102030,0.0
12102060,0.0
12102090,0.0
12102120,0.0
12102150,0.0
12102180,0.0
12102210,0.0
12102240,0.0
12102270,0.0
12102300,0.0
12102330,0.0
12102360,0.0
12102390,0.0
12102420,0.0
12102450,0.0
12102480,0.0
12102510,0.0
12102540,0.0
12102570,0.0
12102600,0.0
12102630,0.0
12102660,0.0
12102690,0.0
12102720,0.0
12102750,0.0
12102780,0.0
12102810,0.0
12102840,0.0
12102870,0.0
12102900,0.0
12102930,0.0
12102960,0.0
12102990,0.0
12103020,0.0
12103050,0.0
12103080,0.0
12103110,0.0
12103140,0.0
12103170,0.0
12103200,0.0
12103230,0.0
12103260,0.0
12103290,0.0
12103320,0.0
12103350,0.0
12103380,0.0
12103410,0.0
12103440,0.0
12103470,0.0
12103500,0.0
12103530,0.0
12103560,0.0
12103590,0.0
12103620,0.0
12103650,0.0
12103680,0.0
12103710,0.0
12103740,0.0
12103770,0.0
12103800,0.0
12103830,0.0
12103860,0.0
12103890,0.0
12103920,0.0
12103950,0.0
12103980,0.0
12104010,0.0
12104040,0.0
12104070,0.0
12104100,0.0
12104130,0.0
12104160,0.0
12104190,0.0
12104220,0.0
12104250,0.0
12104280,0.0
12104310,0.0
12104340,0.0
12104370,0.0
12104400,0.0
12104430,0.0
12104460,0.0
12104490,0.0
12104520,0.0
12104550,0.0
12104580,0.0
12104610,0.0
12104640,0.0
12104670,0.0
12104700,0.0
12104730,0.0
12104760,0.0
12104790,0.0
12104820,0.0
12104850,0.0
12104880,0.0
12104910,0.0
12104940,0.0
12104970,0.0
12105000,0.0
12105030,0.0
12105060,0.0
12105090,0.0
12105120,0.0
12105150,0.0
12105180,0.0
12105210,0.0
12105240,0.0
12105270,0.0
12105300,0.0
12105330,0.0
12105360,0.0
12105390,0.0
12105420,0.0
12105450,0.0
12105480,0.0
12105510,0.0
12105540,0.0
12105570,0.0
12105600,0.0
12105630,0.0
12105660,0.0
12105690,0.0
12105720,0.0
12105750,0.0
12105780,0.0
12105810,0.0
12105840,0.0
12105870,0.0
12105900,0.0
12105930,0.0
12105960,0.0
12105990,0.0
12106020,0.0
12106050,0.0
12106080,0.0
12106110,0.0
12106140,0.0
12106170,0.0
12106200,0.0
12106230,0.0
12106260,0.0
12106290,0.0
12106320,0.0
12106350,0.0
12106380,0.0
12106410,0.0
12106440,0.0
12106470,0.0
12106500,0.0
12106530,0.0
12106560,0.0
12106590,0.0
12106620,0.0
12106650,0.0
12106680,0.0
12106710,0.0
12106740,0.0
12106770,0.0
12106800,0.0
12106830,0.0
12106860,0.0
12106890,0.0
12106920,0.0
12106950,0.0
12106980,0.0
12107010,0.0
12107040,0.0
12107070,0.0
12107100,0.0
12107130,0.0
12107160,0.0
12107190,0.0
12107220,0.0
12107250,0.0
12107280,0.0
12107310,0.0
12107340,0.0
12107370,0.0
12107400,0.0
12107430,0.0
12107460,0.0
12107490,0.0
12107520,0.0
12107550,0.0
12107580,0.0
12107610,0.0
12107640,0.0
12107670,0.0
12107700,0.0
12107730,0.0
12107760,0.0
12107790,0.0
12107820,0.0
12107850,0.0
12107880,0.0
12107910,0.0
12107940,0.0
12107970,0.0
12108000,0.0
12108030,0.0
12108060,0.0
12108090,0.0
12108120,0.0
12108150,0.0
12108180,0.0
12108210,0.0
12108240,0.0
12108270,0.0
12108300,0.0
12108330,0.0
12108360,0.0
12108390,0.0
12108420,0.0
12108450,0.0
12108480,0.0
12108510,0.0
12108540,0.0
12108570,0.0
12108600,0.0
12108630,0.0009231272768670313
12108660,0.0036964936247723145
12108690,0.008326075819672134
12108720,0.014817850637522771
12108750,0.023177794854280516
12108780,0.03341188524590165
12108810,0.04552609858834246
12108840,0.05952641165755922
12108870,0.07541880122950821
12108900,0.09320924408014573
12108930,0.11290371698542809
12108960,0.1345081967213115
12108990,0.15802866006375232
12109020,0.18347108378870677
12109050,0.2108414446721312
12109080,0.24014571948998184
12109110,0.271389885018215
12109140,0.30457991803278694
12109170,0.339721795309654
12109200,0.3768214936247724
12109230,0.41588498975409843
12109260,0.4569182604735885
12109290,0.49992728255919866
12109320,0.5449180327868854
12109350,0.5918964879326049
12109380,0.6408686247723135
12109410,0.6918404200819673
12109440,0.744817850637523
12109470,0.7998068932149364
12109500,0.8568135245901642
12109530,0.9158437215391623
12109560,0.9769034608378873
12109590,1.0399987192622955
12109620,1.1051354735883427
12109650,1.1723197005919856
12109680,1.2415573770491808
12109710,1.3128544797358839
12109740,1.3862169854280513
12109770,1.46165087090164
12109800,1.539162112932605
12109830,1.618756688296904
12109860,1.7004405737704922
12109890,1.7842197461293265
12109920,1.8701001821493628
12109950,1.958087858606558
12109980,2.0481887522768676
12110010,2.1404088399362484
12110040,2.234754098360656
12110070,2.3312305043260477
12110100,2.4298440346083794
12110130,2.530600665983607
12110160,2.6335063752276873
12110190,2.7385671391165762
12110220,2.84578893442623
12110250,2.955177737932605
12110280,3.066739526411658
12110310,3.1804802766393454
12110340,3.2964059653916222
12110370,3.414522569444445
12110400,3.534836065573771
12110430,3.6573524305555565
12110460,3.7820776411657575
12110490,3.9090176741803284
12110520,4.038178506375229
12110550,4.169566114526413
12110580,4.303186475409837
12110610,4.439045565801458
12110640,4.577149362477233
12110670,4.717503842213116
12110700,4.860114981785065
12110730,5.004988757969036
12110760,5.1521311475409854
12110790,5.301548127276868
12110820,5.453245673952642
12110850,5.607229764344265
12110880,5.763506375227688
12110910,5.922081483378872
12110940,6.082961065573772
12110970,6.246151098588345
12111000,6.411657559198544
12111030,6.57948642418033
12111060,6.749643670309656
12111090,6.922135274362479
12111120,7.096967213114756
12111150,7.2741454633424425
12111180,7.453676001821496
12111210,7.6355648053278715
12111240,7.8198178506375235
12111270,8.006441114526414
12111300,8.195440573770492
12111330,8.386822205145721
12111360,8.580591985428054
12111390,8.776755891393444
12111420,8.975319899817855
12111450,9.176289987477233
12111480,9.379672131147544
12111510,9.585472307604737
12111540,9.793696493624775
12111570,10.004350665983608
12111600,10.217440801457197
12111630,10.432972876821495
12111660,10.650952868852462
12111690,10.87138675432605
12111720,11.094280510018217
12111750,11.31964011270492
12111780,11.547471539162116
12111810,11.777780766165757
12111840,12.010573770491806
12111870,12.245856528916216
12111900,12.483635018214938
12111930,12.723915215163936
12111960,12.966703096539165
12111990,13.21200463911658
12112020,13.459825819672133
12112050,13.710172614981788
12112080,13.963051001821496
12112110,14.218466956967218
12112140,14.476426457194902
12112170,14.736935479280513
12112200,15.0
12112230,15.27019147091752
12112260,15.552000512404758
12112290,15.845311854448973
12112320,16.150010227037424
12112350,16.46598036015737
12112380,16.793106983796076
12112410,17.1312748279408
12112440,17.4803686225788
12112470,17.840273097697338
12112500,18.21087298328367
12112530,18.592053009325063
12112560,18.983697905808775
12112590,19.385692402722064
12112620,19.79792123005219
12112650,20.220269117786412
12112680,20.652620795911993
12112710,21.09486099441619
12112740,21.54687444328627
12112770,22.008545872509483
12112800,22.4797600120731
12112830,22.96040159196437
12112860,23.45035534217056
12112890,23.94950599267893
12112920,24.457738273476735
12112950,24.974936914551243
12112980,25.500986645889707
12113010,26.03577219747939
12113040,26.57917829930755
12113070,27.131089681361452
12113100,27.691391073628353
12113130,28.25996720609551
12113160,28.83670280875019
12113190,29.421482611579645
12113220,30.014191344571138
12113250,30.614713737711938
12113280,31.22293452098929
12113310,31.838738424390463
12113340,32.46201017790272
12113370,33.09263451151331
12113400,33.73049615520951
12113430,34.37547983897856
12113460,35.027470292807735
12113490,35.68635224668428
12113520,36.352010430595485
12113550,37.024329574528565
12113580,37.70319440847082
12113610,38.38848966240949
12113640,39.08010006633185
12113670,39.77791035022514
12113700,40.48180524407664
12113730,41.19166947787359
12113760,41.90738778160326
12113790,42.62884488525292
12113820,43.35592551880982
12113850,44.08851441226121
12113880,44.82649629559437
12113910,45.569755898796544
12113940,46.318177951855006
12113970,47.07164718475701
12114000,47.830048327489806
12114030,48.59326611004068
12114060,49.36118526239686
12114090,50.13369051454563
12114120,50.910666596474236
12114150,51.69199823816994
12114180,52.47757016962001
12114210,53.2672671208117
12114240,54.060973821732276
12114270,54.858575002368994
12114300,55.65995539270911
12114330,56.46499972273988
12114360,57.27359272244859
12114390,58.085619121822475
12114420,58.9009636508488
12114450,59.71951103951483
12114480,60.54114601780782
12114510,61.36575331571503
12114540,62.19321766322372
12114570,63.023423790321154
12114600,63.85625642699459
12114630,64.6916003032313
12114660,65.52934014901854
12114690,66.36936069434353
12114720,67.21154666919358
12114750,68.05578280355594
12114780,68.90195382741787
12114810,69.74994447076661
12114840,70.59963946358943
12114870,71.45092353587359
12114900,72.30368141760636
12114930,73.157797838775
12114960,74.01315752936674
12114990,74.86964521936889
12115020,75.72714563876869
12115050,76.58554351755336
12115080,77.44472358571022
12115110,78.3045705732265
12115140,79.16496921008945
12115170,80.02580422628635
12115200,80.88696035180448
12115230,81.74832231663103
12115260,82.60977485075333
12115290,83.47120268415861
12115320,84.33249054683414
12115350,85.19352316876716
12115380,86.05418527994496
12115410,86.91436161035477
12115440,87.77393688998387
12115470,88.63279584881953
12115500,89.49082321684898
12115530,90.34790372405949
12115560,91.20392210043835
12115590,92.05876307597278
12115620,92.91231138065005
12115650,93.76445174445742
12115680,94.61506889738216
12115710,95.46404756941153
12115740,96.31127249053279
12115770,97.15662839073318
12115800,98.0
12115830,98.8415827894745
12115860,99.68173973497824
12115890,100.52060682351879
12115920,101.35832004210376
12115950,102.19501537774076
12115980,103.03082881743738
12116010,103.86589634820122
12116040,104.7003539570399
12116070,105.53433763096098
12116100,106.3679833569721
12116130,107.20142712208084
12116160,108.0348049132948
12116190,108.86825271762159
12116220,109.7019065220688
12116250,110.53590231364403
12116280,111.37037607935488
12116310,112.20546380620897
12116340,113.04130148121388
12116370,113.8780250913772
12116400,114.71577062370656
12116430,115.55467406520954
12116460,116.39487140289374
12116490,117.23649862376678
12116520,118.07969171483623
12116550,118.92458666310971
12116580,119.7713194555948
12116610,120.62002607929914
12116640,121.47084252123028
12116670,122.32390476839586
12116700,123.17934880780348
12116730,124.03731062646071
12116760,124.89792621137515
12116790,125.76133154955443
12116820,126.62766262800614
12116850,127.49705543373787
12116880,128.36964595375724
12116910,129.2455701750718
12116940,130.12496408468922
12116970,131.00796366961706
12117000,131.8947049168629
12117030,132.7853238134344
12117060,133.6799563463391
12117090,134.57873850258466
12117120,135.48180626917863
12117150,136.38929563312863
12117180,137.30134258144224
12117210,138.2180831011271
12117240,139.13965317919076
12117270,140.06618880264085
12117300,140.99782595848498
12117330,141.93470063373076
12117360,142.87694881538573
12117390,143.82470649045754
