time,hvac_oveAhu_dpSet_u
12114330,50
12114360,50
12114390,50
12114420,50
12114450,50
12114480,50
12114510,50
12114540,50
12114570,50
12114600,50
12114630,50
12114660,50
12114690,50
12114720,50
12114750,50
12114780,50
12114810,50
12114840,50
12114870,50
12114900,50
12114930,50
12114960,50
12114990,50
12115020,50
12115050,50
12115080,50
12115110,50
12115140,50
12115170,50
12115200,50
12115230,50
12115260,50
12115290,50
12115320,50
12115350,50
12115380,50
12115410,50
12115440,50
12115470,50
12115500,50
12115530,50
12115560,50
12115590,50
12115620,50
12115650,50
12115680,50
12115710,50
12115740,50
12115770,50
12115800,50
12115830,50
12115860,50
12115890,50
12115920,50
12115950,50
12115980,50
12116010,50
12116040,50
12116070,50
12116100,50
12116130,50
12116160,50
12116190,50
12116220,50
12116250,50
12116280,50
12116310,50
12116340,50
12116370,50
12116400,50
12116430,50
12116460,50
12116490,50
12116520,50
12116550,50
12116580,50
12116610,50
12116640,50
12116670,50
12116700,50
12116730,50
12116760,50
12116790,50
12116820,50
12116850,50
12116880,50
12116910,50
12116940,50
12116970,50
12117000,50
12117030,50
12117060,50
12117090,50
12117120,50
12117150,50
12117180,50
12117210,50
12117240,50
12117270,50
12117300,50
12117330,50
12117360,50
12117390,50
12117420,50
12117450,50
12117480,50
12117510,50
12117540,50
12117570,50
12117600,50
12117630,50
12117660,50
12117690,50
12117720,50
12117750,50
12117780,50
12117810,50
12117840,50
12117870,50
12117900,50
12117930,50
12117960,50
12117990,50
12118020,50
12118050,50
12118080,50
12118110,50
12118140,50
12118170,50
12118200,50
12118230,50
12118260,50
12118290,50
12118320,50
12118350,50
12118380,50
12118410,50
12118440,50
12118470,50
12118500,50
12118530,50
12118560,50
12118590,50
12118620,50
12118650,50
12118680,50
12118710,50
12118740,50
12118770,50
12118800,50
12118830,50
12118860,50
12118890,50
12118920,50
12118950,50
12118980,50
12119010,50
12119040,50
12119070,50
12119100,50
12119130,50
12119160,50
12119190,50
12119220,50
12119250,50
12119280,50
12119310,50
12119340,50
12119370,50
12119400,50
12119430,50
12119460,50
12119490,50
12119520,50
12119550,50
12119580,50
12119610,50
12119640,50
12119670,50
12119700,50
12119730,50
12119760,50
12119790,50
12119820,50
12119850,50
12119880,50
12119910,50
12119940,50
12119970,50
12120000,50
12120030,50
12120060,50
12120090,50
12120120,50
12120150,50
12120180,50
12120210,50
12120240,50
12120270,50
12120300,50
12120330,50
12120360,50
12120390,50
12120420,50
12120450,50
12120480,50
12120510,50
12120540,50
12120570,50
12120600,50
12120630,50
12120660,50
12120690,50
12120720,50
12120750,50
12120780,50
12120810,50
12120840,50
12120870,50
12120900,50
12120930,50
12120960,50
12120990,50
12121020,50
12121050,50
12121080,50
12121110,50
12121140,50
12121170,50
12121200,50
12121230,400
12121260,400
12121290,400
12121320,400
12121350,400
12121380,400
12121410,400
12121440,400
12121470,400
12121500,400
12121530,400
12121560,400
12121590,400
12121620,400
12121650,400
12121680,400
12121710,400
12121740,400
12121770,400
12121800,400
12121830,400
12121860,400
12121890,400
12121920,400
12121950,400
12121980,400
12122010,400
12122040,400
12122070,400
12122100,400
12122130,400
12122160,400
12122190,400
12122220,400
12122250,400
12122280,400
12122310,400
12122340,400
12122370,400
12122400,400
12122430,400
12122460,400
12122490,400
12122520,400
12122550,400
12122580,400
12122610,400
12122640,400
12122670,400
12122700,400
12122730,400
12122760,400
12122790,400
12122820,400
12122850,400
12122880,400
12122910,400
12122940,400
12122970,400
12123000,400
12123030,400
12123060,400
12123090,400
12123120,400
12123150,400
12123180,400
12123210,400
12123240,400
12123270,400
12123300,400
12123330,400
12123360,400
12123390,400
12123420,400
12123450,400
12123480,400
12123510,400
12123540,400
12123570,400
12123600,400
12123630,400
12123660,400
12123690,400
12123720,400
12123750,400
12123780,400
12123810,400
12123840,400
12123870,400
12123900,400
12123930,400
12123960,400
12123990,400
12124020,400
12124050,400
12124080,400
12124110,400
12124140,400
12124170,400
12124200,400
12124230,400
12124260,400
12124290,400
12124320,400
12124350,400
12124380,400
12124410,400
12124440,400
12124470,400
12124500,400
12124530,400
12124560,400
12124590,400
12124620,400
12124650,400
12124680,400
12124710,400
12124740,400
12124770,400
12124800,400
12124830,400
12124860,400
12124890,400
12124920,400
12124950,400
12124980,400
12125010,400
12125040,400
12125070,400
12125100,400
12125130,400
12125160,400
12125190,400
12125220,400
12125250,400
12125280,400
12125310,400
12125340,400
12125370,400
12125400,400
12125430,400
12125460,400
12125490,400
12125520,400
12125550,400
12125580,400
12125610,400
12125640,400
12125670,400
12125700,400
12125730,400
12125760,400
12125790,400
12125820,400
12125850,400
12125880,400
12125910,400
12125940,400
12125970,400
12126000,400
12126030,400
12126060,400
12126090,400
12126120,400
12126150,400
12126180,400
12126210,400
12126240,400
12126270,400
12126300,400
12126330,400
12126360,400
12126390,400
12126420,400
12126450,400
12126480,400
12126510,400
12126540,400
12126570,400
12126600,400
12126630,400
12126660,400
12126690,400
12126720,400
12126750,400
12126780,400
12126810,400
12126840,400
12126870,400
12126900,400
12126930,400
12126960,400
12126990,400
12127020,400
12127050,400
12127080,400
12127110,400
12127140,400
12127170,400
12127200,400
12127230,400
12127260,400
12127290,400
12127320,400
12127350,400
12127380,400
12127410,400
12127440,400
12127470,400
12127500,400
12127530,400
12127560,400
12127590,400
12127620,400
12127650,400
12127680,400
12127710,400
12127740,400
12127770,400
12127800,400
12127830,400
12127860,400
12127890,400
12127920,400
12127950,400
12127980,400
12128010,400
12128040,400
12128070,400
12128100,400
12128130,400
12128160,400
12128190,400
12128220,400
12128250,400
12128280,400
12128310,400
12128340,400
12128370,400
12128400,400
12128430,400
12128460,400
12128490,400
12128520,400
12128550,400
12128580,400
12128610,400
12128640,400
12128670,400
12128700,400
12128730,400
12128760,400
12128790,400
12128820,400
12128850,400
12128880,400
12128910,400
12128940,400
12128970,400
12129000,400
12129030,400
12129060,400
12129090,400
12129120,400
12129150,400
12129180,400
12129210,400
12129240,400
12129270,400
12129300,400
12129330,400
12129360,400
12129390,400
12129420,400
12129450,400
12129480,400
12129510,400
12129540,400
12129570,400
12129600,400
12129630,400
12129660,400
12129690,400
12129720,400
12129750,400
12129780,400
12129810,400
12129840,400
12129870,400
12129900,400
12129930,400
12129960,400
12129990,400
12130020,400
12130050,400
12130080,400
12130110,400
12130140,400
12130170,400
12130200,400
12130230,400
12130260,400
12130290,400
12130320,400
12130350,400
12130380,400
12130410,400
12130440,400
12130470,400
12130500,400
12130530,400
12130560,400
12130590,400
12130620,400
12130650,400
12130680,400
12130710,400
12130740,400
12130770,400
12130800,400
12130830,400
12130860,400
12130890,400
12130920,400
12130950,400
12130980,400
12131010,400
12131040,400
12131070,400
12131100,400
12131130,400
12131160,400
12131190,400
12131220,400
12131250,400
12131280,400
12131310,400
12131340,400
12131370,400
12131400,400
12131430,400
12131460,400
12131490,400
12131520,400
12131550,400
12131580,400
12131610,400
12131640,400
12131670,400
12131700,400
12131730,400
12131760,400
12131790,400
12131820,400
12131850,400
12131880,400
12131910,400
12131940,400
12131970,400
12132000,400
12132030,400
12132060,400
12132090,400
12132120,400
12132150,400
12132180,400
12132210,400
12132240,400
12132270,400
12132300,400
12132330,400
12132360,400
12132390,400
12132420,400
12132450,400
12132480,400
12132510,400
12132540,400
12132570,400
12132600,400
12132630,400
12132660,400
12132690,400
12132720,400
12132750,400
12132780,400
12132810,400
12132840,400
12132870,400
12132900,400
12132930,400
12132960,400
12132990,400
12133020,400
12133050,400
12133080,400
12133110,400
12133140,400
12133170,400
12133200,400
12133230,400
12133260,400
12133290,400
12133320,400
12133350,400
12133380,400
12133410,400
12133440,400
12133470,400
12133500,400
12133530,400
12133560,400
12133590,400
12133620,400
12133650,400
12133680,400
12133710,400
12133740,400
12133770,400
12133800,400
12133830,400
12133860,400
12133890,400
12133920,400
12133950,400
12133980,400
12134010,400
12134040,400
12134070,400
12134100,400
12134130,400
12134160,400
12134190,400
12134220,400
12134250,400
12134280,400
12134310,400
12134340,400
12134370,400
12134400,400
12134430,400
12134460,400
12134490,400
12134520,400
12134550,400
12134580,400
12134610,400
12134640,400
12134670,400
12134700,400
12134730,400
12134760,400
12134790,400
12134820,400
12134850,400
12134880,400
12134910,400
12134940,400
12134970,400
12135000,400
12135030,400
12135060,400
12135090,400
12135120,400
12135150,400
12135180,400
12135210,400
12135240,400
12135270,400
12135300,400
12135330,400
12135360,400
12135390,400
12135420,400
12135450,400
12135480,400
12135510,400
12135540,400
12135570,400
12135600,400
12135630,400
12135660,400
12135690,400
12135720,400
12135750,400
12135780,400
12135810,400
12135840,400
12135870,400
12135900,400
12135930,400
12135960,400
12135990,400
12136020,400
12136050,400
12136080,400
12136110,400
12136140,400
12136170,400
12136200,400
12136230,400
12136260,400
12136290,400
12136320,400
12136350,400
12136380,400
12136410,400
12136440,400
12136470,400
12136500,400
12136530,400
12136560,400
12136590,400
12136620,400
12136650,400
12136680,400
12136710,400
12136740,400
12136770,400
12136800,400
12136830,400
12136860,400
12136890,400
12136920,400
12136950,400
12136980,400
12137010,400
12137040,400
12137070,400
12137100,400
12137130,400
12137160,400
12137190,400
12137220,400
12137250,400
12137280,400
12137310,400
12137340,400
12137370,400
12137400,400
12137430,400
12137460,400
12137490,400
12137520,400
12137550,400
12137580,400
12137610,400
12137640,400
12137670,400
12137700,400
12137730,400
12137760,400
12137790,400
12137820,400
12137850,400
12137880,400
12137910,400
12137940,400
12137970,400
12138000,400
12138030,400
12138060,400
12138090,400
12138120,400
12138150,400
12138180,400
12138210,400
12138240,400
12138270,400
12138300,400
12138330,400
12138360,400
12138390,400
12138420,400
12138450,400
12138480,400
12138510,400
12138540,400
12138570,400
12138600,400
12138630,400
12138660,400
12138690,400
12138720,400
12138750,400
12138780,400
12138810,400
12138840,400
12138870,400
12138900,400
12138930,400
12138960,400
12138990,400
12139020,400
12139050,400
12139080,400
12139110,400
12139140,400
12139170,400
12139200,400
12139230,400
12139260,400
12139290,400
12139320,400
12139350,400
12139380,400
12139410,400
12139440,400
12139470,400
12139500,400
12139530,400
12139560,400
12139590,400
12139620,400
12139650,400
12139680,400
12139710,400
12139740,400
12139770,400
12139800,400
12139830,400
12139860,400
12139890,400
12139920,400
12139950,400
12139980,400
12140010,400
12140040,400
12140070,400
12140100,400
12140130,400
12140160,400
12140190,400
12140220,400
12140250,400
12140280,400
12140310,400
12140340,400
12140370,400
12140400,400
12140430,400
12140460,400
12140490,400
12140520,400
12140550,400
12140580,400
12140610,400
12140640,400
12140670,400
12140700,400
12140730,400
12140760,400
12140790,400
12140820,400
12140850,400
12140880,400
12140910,400
12140940,400
12140970,400
12141000,400
12141030,400
12141060,400
12141090,400
12141120,400
12141150,400
12141180,400
12141210,400
12141240,400
12141270,400
12141300,400
12141330,400
12141360,400
12141390,400
12141420,400
12141450,400
12141480,400
12141510,400
12141540,400
12141570,400
12141600,400
12141630,400
12141660,400
12141690,400
12141720,400
12141750,400
12141780,400
12141810,400
12141840,400
12141870,400
12141900,400
12141930,400
12141960,400
12141990,400
12142020,400
12142050,400
12142080,400
12142110,400
12142140,400
12142170,400
12142200,400
12142230,400
12142260,400
12142290,400
12142320,400
12142350,400
12142380,400
12142410,400
12142440,400
12142470,400
12142500,400
12142530,400
12142560,400
12142590,400
12142620,400
12142650,400
12142680,400
12142710,400
12142740,400
12142770,400
12142800,400
12142830,400
12142860,400
12142890,400
12142920,400
12142950,400
12142980,400
12143010,400
12143040,400
12143070,400
12143100,400
12143130,400
12143160,400
12143190,400
12143220,400
12143250,400
12143280,400
12143310,400
12143340,400
12143370,400
12143400,400
12143430,400
12143460,400
12143490,400
12143520,400
12143550,400
12143580,400
12143610,400
12143640,400
12143670,400
12143700,400
12143730,400
12143760,400
12143790,400
12143820,400
12143850,400
12143880,400
12143910,400
12143940,400
12143970,400
12144000,400
12144030,400
12144060,400
12144090,400
12144120,400
12144150,400
12144180,400
12144210,400
12144240,400
12144270,400
12144300,400
12144330,400
12144360,400
12144390,400
12144420,400
12144450,400
12144480,400
12144510,400
12144540,400
12144570,400
12144600,400
12144630,400
12144660,400
12144690,400
12144720,400
12144750,400
12144780,400
12144810,400
12144840,400
12144870,400
12144900,400
12144930,400
12144960,400
12144990,400
12145020,400
12145050,400
12145080,400
12145110,400
12145140,400
12145170,400
12145200,400
12145230,400
12145260,400
12145290,400
12145320,400
12145350,400
12145380,400
12145410,400
12145440,400
12145470,400
12145500,400
12145530,400
12145560,400
12145590,400
12145620,400
12145650,400
12145680,400
12145710,400
12145740,400
12145770,400
12145800,400
12145830,400
12145860,400
12145890,400
12145920,400
12145950,400
12145980,400
12146010,400
12146040,400
12146070,400
12146100,400
12146130,400
12146160,400
12146190,400
12146220,400
12146250,400
12146280,400
12146310,400
12146340,400
12146370,400
12146400,400
12146430,400
12146460,400
12146490,400
12146520,400
12146550,400
12146580,400
12146610,400
12146640,400
12146670,400
12146700,400
12146730,400
12146760,400
12146790,400
12146820,400
12146850,400
12146880,400
12146910,400
12146940,400
12146970,400
12147000,400
12147030,400
12147060,400
12147090,400
12147120,400
12147150,400
12147180,400
12147210,400
12147240,400
12147270,400
12147300,400
12147330,400
12147360,400
12147390,400
12147420,400
12147450,400
12147480,400
12147510,400
12147540,400
12147570,400
12147600,400
12147630,400
12147660,400
12147690,400
12147720,400
12147750,400
12147780,400
12147810,400
12147840,400
12147870,400
12147900,400
12147930,400
12147960,400
12147990,400
12148020,400
12148050,400
12148080,400
12148110,400
12148140,400
12148170,400
12148200,400
12148230,400
12148260,400
12148290,400
12148320,400
12148350,400
12148380,400
12148410,400
12148440,400
12148470,400
12148500,400
12148530,400
12148560,400
12148590,400
12148620,400
12148650,400
12148680,400
12148710,400
12148740,400
12148770,400
12148800,400
12148830,400
12148860,400
12148890,400
12148920,400
12148950,400
12148980,400
12149010,400
12149040,400
12149070,400
12149100,400
12149130,400
12149160,400
12149190,400
12149220,400
12149250,400
12149280,400
12149310,400
12149340,400
12149370,400
12149400,400
12149430,400
12149460,400
12149490,400
12149520,400
12149550,400
12149580,400
12149610,400
12149640,400
12149670,400
12149700,400
12149730,400
12149760,400
12149790,400
12149820,400
12149850,400
12149880,400
12149910,400
12149940,400
12149970,400
12150000,400
12150030,400
12150060,400
12150090,400
12150120,400
12150150,400
12150180,400
12150210,400
12150240,400
12150270,400
12150300,400
12150330,400
12150360,400
12150390,400
12150420,400
12150450,400
12150480,400
12150510,400
12150540,400
12150570,400
12150600,400
12150630,400
12150660,400
12150690,400
12150720,400
12150750,400
12150780,400
12150810,400
12150840,400
12150870,400
12150900,400
12150930,400
12150960,400
12150990,400
12151020,400
12151050,400
12151080,400
12151110,400
12151140,400
12151170,400
12151200,400
12151230,400
12151260,400
12151290,400
12151320,400
12151350,400
12151380,400
12151410,400
12151440,400
12151470,400
12151500,400
12151530,400
12151560,400
12151590,400
12151620,400
12151650,400
12151680,400
12151710,400
12151740,400
12151770,400
12151800,400
12151830,400
12151860,400
12151890,400
12151920,400
12151950,400
12151980,400
12152010,400
12152040,400
12152070,400
12152100,400
12152130,400
12152160,400
12152190,400
12152220,400
12152250,400
12152280,400
12152310,400
12152340,400
12152370,400
12152400,400
12152430,400
12152460,400
12152490,400
12152520,400
12152550,400
12152580,400
12152610,400
12152640,400
12152670,400
12152700,400
12152730,400
12152760,400
12152790,400
12152820,400
12152850,400
12152880,400
12152910,400
12152940,400
12152970,400
12153000,400
12153030,400
12153060,400
12153090,400
12153120,400
12153150,400
12153180,400
12153210,400
12153240,400
12153270,400
12153300,400
12153330,400
12153360,400
12153390,400
12153420,400
12153450,400
12153480,400
12153510,400
12153540,400
12153570,400
12153600,400
12153630,400
12153660,400
12153690,400
12153720,400
12153750,400
12153780,400
12153810,400
12153840,400
12153870,400
12153900,400
12153930,400
12153960,400
12153990,400
12154020,400
12154050,400
12154080,400
12154110,400
12154140,400
12154170,400
12154200,400
12154230,400
12154260,400
12154290,400
12154320,400
12154350,400
12154380,400
12154410,400
12154440,400
12154470,400
12154500,400
12154530,400
12154560,400
12154590,400
12154620,400
12154650,400
12154680,400
12154710,400
12154740,400
12154770,400
12154800,400
12154830,400
12154860,400
12154890,400
12154920,400
12154950,400
12154980,400
12155010,400
12155040,400
12155070,400
12155100,400
12155130,400
12155160,400
12155190,400
12155220,400
12155250,400
12155280,400
12155310,400
12155340,400
12155370,400
12155400,400
12155430,400
12155460,400
12155490,400
12155520,400
12155550,400
12155580,400
12155610,400
12155640,400
12155670,400
12155700,400
12155730,400
12155760,400
12155790,400
12155820,400
12155850,400
12155880,400
12155910,400
12155940,400
12155970,400
12156000,400
12156030,400
12156060,400
12156090,400
12156120,400
12156150,400
12156180,400
12156210,400
12156240,400
12156270,400
12156300,400
12156330,400
12156360,400
12156390,400
12156420,400
12156450,400
12156480,400
12156510,400
12156540,400
12156570,400
12156600,400
12156630,400
12156660,400
12156690,400
12156720,400
12156750,400
12156780,400
12156810,400
12156840,400
12156870,400
12156900,400
12156930,400
12156960,400
12156990,400
12157020,400
12157050,400
12157080,400
12157110,400
12157140,400
12157170,400
12157200,400
12157230,50
12157260,50
12157290,50
12157320,50
12157350,50
12157380,50
12157410,50
12157440,50
12157470,50
12157500,50
12157530,50
12157560,50
12157590,50
12157620,50
12157650,50
12157680,50
12157710,50
12157740,50
12157770,50
12157800,50
12157830,50
12157860,50
12157890,50
12157920,50
12157950,50
12157980,50
12158010,50
12158040,50
12158070,50
12158100,50
12158130,50
12158160,50
12158190,50
12158220,50
12158250,50
12158280,50
12158310,50
12158340,50
12158370,50
12158400,50
12158430,50
12158460,50
12158490,50
12158520,50
12158550,50
12158580,50
12158610,50
12158640,50
12158670,50
12158700,50
12158730,50
12158760,50
12158790,50
12158820,50
12158850,50
12158880,50
12158910,50
12158940,50
12158970,50
12159000,50
12159030,50
12159060,50
12159090,50
12159120,50
12159150,50
12159180,50
12159210,50
12159240,50
12159270,50
12159300,50
12159330,50
12159360,50
12159390,50
12159420,50
12159450,50
12159480,50
12159510,50
12159540,50
12159570,50
12159600,50
12159630,50
12159660,50
12159690,50
12159720,50
12159750,50
12159780,50
12159810,50
12159840,50
12159870,50
12159900,50
12159930,50
12159960,50
12159990,50
12160020,50
12160050,50
12160080,50
12160110,50
12160140,50
12160170,50
12160200,50
12160230,50
12160260,50
12160290,50
12160320,50
12160350,50
12160380,50
12160410,50
12160440,50
12160470,50
12160500,50
12160530,50
12160560,50
12160590,50
12160620,50
12160650,50
12160680,50
12160710,50
12160740,50
12160770,50
12160800,50
12160830,50
12160860,50
12160890,50
12160920,50
12160950,50
12160980,50
12161010,50
12161040,50
12161070,50
12161100,50
12161130,50
12161160,50
12161190,50
12161220,50
12161250,50
12161280,50
12161310,50
12161340,50
12161370,50
12161400,50
12161430,50
12161460,50
12161490,50
12161520,50
12161550,50
12161580,50
12161610,50
12161640,50
12161670,50
12161700,50
12161730,50
12161760,50
12161790,50
12161820,50
12161850,50
12161880,50
12161910,50
12161940,50
12161970,50
12162000,50
12162030,50
12162060,50
12162090,50
12162120,50
12162150,50
12162180,50
12162210,50
12162240,50
12162270,50
12162300,50
12162330,50
12162360,50
12162390,50
12162420,50
12162450,50
12162480,50
12162510,50
12162540,50
12162570,50
12162600,50
12162630,50
12162660,50
12162690,50
12162720,50
12162750,50
12162780,50
12162810,50
12162840,50
12162870,50
12162900,50
12162930,50
12162960,50
12162990,50
12163020,50
12163050,50
12163080,50
12163110,50
12163140,50
12163170,50
12163200,50
12163230,50
12163260,50
12163290,50
12163320,50
12163350,50
12163380,50
12163410,50
12163440,50
12163470,50
12163500,50
12163530,50
12163560,50
12163590,50
12163620,50
12163650,50
12163680,50
12163710,50
12163740,50
12163770,50
12163800,50
12163830,50
12163860,50
12163890,50
12163920,50
12163950,50
12163980,50
12164010,50
12164040,50
12164070,50
12164100,50
12164130,50
12164160,50
12164190,50
12164220,50
12164250,50
12164280,50
12164310,50
12164340,50
12164370,50
12164400,50
12164430,50
12164460,50
12164490,50
12164520,50
12164550,50
12164580,50
12164610,50
12164640,50
12164670,50
12164700,50
12164730,50
12164760,50
12164790,50
12164820,50
12164850,50
12164880,50
12164910,50
12164940,50
12164970,50
12165000,50
12165030,50
12165060,50
12165090,50
12165120,50
12165150,50
12165180,50
12165210,50
12165240,50
12165270,50
12165300,50
12165330,50
12165360,50
12165390,50
12165420,50
12165450,50
12165480,50
12165510,50
12165540,50
12165570,50
12165600,50
12165630,50
12165660,50
12165690,50
12165720,50
12165750,50
12165780,50
12165810,50
12165840,50
12165870,50
12165900,50
12165930,50
12165960,50
12165990,50
12166020,50
12166050,50
12166080,50
12166110,50
12166140,50
12166170,50
12166200,50
12166230,50
12166260,50
12166290,50
12166320,50
12166350,50
12166380,50
12166410,50
12166440,50
12166470,50
12166500,50
12166530,50
12166560,50
12166590,50
12166620,50
12166650,50
12166680,50
12166710,50
12166740,50
12166770,50
12166800,50
12166830,50
12166860,50
12166890,50
12166920,50
12166950,50
12166980,50
12167010,50
12167040,50
12167070,50
12167100,50
12167130,50
12167160,50
12167190,50
12167220,50
12167250,50
12167280,50
12167310,50
12167340,50
12167370,50
12167400,50
12167430,50
12167460,50
12167490,50
12167520,50
12167550,50
12167580,50
12167610,50
12167640,50
12167670,50
12167700,50
12167730,50
12167760,50
12167790,50
12167820,50
12167850,50
12167880,50
12167910,50
12167940,50
12167970,50
12168000,50
12168030,50
12168060,50
12168090,50
12168120,50
12168150,50
12168180,50
12168210,50
12168240,50
12168270,50
12168300,50
12168330,50
12168360,50
12168390,50
12168420,50
12168450,50
12168480,50
12168510,50
12168540,50
12168570,50
12168600,50
12168630,50
12168660,50
12168690,50
12168720,50
12168750,50
12168780,50
12168810,50
12168840,50
12168870,50
12168900,50
12168930,50
12168960,50
12168990,50
12169020,50
12169050,50
12169080,50
12169110,50
12169140,50
12169170,50
12169200,50
12169230,50
12169260,50
12169290,50
12169320,50
12169350,50
12169380,50
12169410,50
12169440,50
12169470,50
12169500,50
12169530,50
12169560,50
12169590,50
12169620,50
12169650,50
12169680,50
12169710,50
12169740,50
12169770,50
12169800,50
12169830,50
12169860,50
12169890,50
12169920,50
12169950,50
12169980,50
12170010,50
12170040,50
12170070,50
12170100,50
12170130,50
12170160,50
12170190,50
12170220,50
12170250,50
12170280,50
12170310,50
12170340,50
12170370,50
12170400,50
12170430,50
12170460,50
12170490,50
12170520,50
12170550,50
12170580,50
12170610,50
12170640,50
12170670,50
12170700,50
12170730,50
12170760,50
12170790,50
12170820,50
12170850,50
12170880,50
12170910,50
12170940,50
12170970,50
12171000,50
12171030,50
12171060,50
12171090,50
12171120,50
12171150,50
12171180,50
12171210,50
12171240,50
12171270,50
12171300,50
12171330,50
12171360,50
12171390,50
12171420,50
12171450,50
12171480,50
12171510,50
12171540,50
12171570,50
12171600,50
12171630,50
12171660,50
12171690,50
12171720,50
12171750,50
12171780,50
12171810,50
12171840,50
12171870,50
12171900,50
12171930,50
12171960,50
12171990,50
12172020,50
12172050,50
12172080,50
12172110,50
12172140,50
12172170,50
12172200,50
12172230,50
12172260,50
12172290,50
12172320,50
12172350,50
12172380,50
12172410,50
12172440,50
12172470,50
12172500,50
12172530,50
12172560,50
12172590,50
12172620,50
12172650,50
12172680,50
12172710,50
12172740,50
12172770,50
12172800,50
12172830,50
12172860,50
12172890,50
12172920,50
12172950,50
12172980,50
12173010,50
12173040,50
12173070,50
12173100,50
12173130,50
12173160,50
12173190,50
12173220,50
12173250,50
12173280,50
12173310,50
12173340,50
12173370,50
12173400,50
12173430,50
12173460,50
12173490,50
12173520,50
12173550,50
12173580,50
12173610,50
12173640,50
12173670,50
12173700,50
12173730,50
12173760,50
12173790,50
12173820,50
12173850,50
12173880,50
12173910,50
12173940,50
12173970,50
12174000,50
12174030,50
12174060,50
12174090,50
12174120,50
12174150,50
12174180,50
12174210,50
12174240,50
12174270,50
12174300,50
12174330,50
12174360,50
12174390,50
12174420,50
12174450,50
12174480,50
12174510,50
12174540,50
12174570,50
12174600,50
12174630,50
12174660,50
12174690,50
12174720,50
12174750,50
12174780,50
12174810,50
12174840,50
12174870,50
12174900,50
12174930,50
12174960,50
12174990,50
12175020,50
12175050,50
12175080,50
12175110,50
12175140,50
12175170,50
12175200,50
12175230,50
12175260,50
12175290,50
12175320,50
12175350,50
12175380,50
12175410,50
12175440,50
12175470,50
12175500,50
12175530,50
12175560,50
12175590,50
12175620,50
12175650,50
12175680,50
12175710,50
12175740,50
12175770,50
12175800,50
12175830,50
12175860,50
12175890,50
12175920,50
12175950,50
12175980,50
12176010,50
12176040,50
12176070,50
12176100,50
12176130,50
12176160,50
12176190,50
12176220,50
12176250,50
12176280,50
12176310,50
12176340,50
12176370,50
12176400,50
12176430,50
12176460,50
12176490,50
12176520,50
12176550,50
12176580,50
12176610,50
12176640,50
12176670,50
12176700,50
12176730,50
12176760,50
12176790,50
12176820,50
12176850,50
12176880,50
12176910,50
12176940,50
12176970,50
12177000,50
12177030,50
12177060,50
12177090,50
12177120,50
12177150,50
12177180,50
12177210,50
12177240,50
12177270,50
12177300,50
12177330,50
12177360,50
12177390,50
12177420,50
12177450,50
12177480,50
12177510,50
12177540,50
12177570,50
12177600,50
12177630,50
12177660,50
12177690,50
12177720,50
12177750,50
12177780,50
12177810,50
12177840,50
12177870,50
12177900,50
12177930,50
12177960,50
12177990,50
12178020,50
12178050,50
12178080,50
12178110,50
12178140,50
12178170,50
12178200,50
12178230,50
12178260,50
12178290,50
12178320,50
12178350,50
12178380,50
12178410,50
12178440,50
12178470,50
12178500,50
12178530,50
12178560,50
12178590,50
12178620,50
12178650,50
12178680,50
12178710,50
12178740,50
12178770,50
12178800,50
12178830,50
12178860,50
12178890,50
12178920,50
12178950,50
12178980,50
12179010,50
12179040,50
12179070,50
12179100,50
12179130,50
12179160,50
12179190,50
12179220,50
12179250,50
12179280,50
12179310,50
12179340,50
12179370,50
12179400,50
12179430,50
12179460,50
12179490,50
12179520,50
12179550,50
12179580,50
12179610,50
12179640,50
12179670,50
12179700,50
12179730,50
12179760,50
12179790,50
12179820,50
12179850,50
12179880,50
12179910,50
12179940,50
12179970,50
12180000,50
12180030,50
12180060,50
12180090,50
12180120,50
12180150,50
12180180,50
12180210,50
12180240,50
12180270,50
12180300,50
12180330,50
12180360,50
12180390,50
12180420,50
12180450,50
12180480,50
12180510,50
12180540,50
12180570,50
12180600,50
12180630,50
12180660,50
12180690,50
12180720,50
12180750,50
12180780,50
12180810,50
12180840,50
12180870,50
12180900,50
12180930,50
12180960,50
12180990,50
12181020,50
12181050,50
12181080,50
12181110,50
12181140,50
12181170,50
12181200,50
12181230,50
12181260,50
12181290,50
12181320,50
12181350,50
12181380,50
12181410,50
12181440,50
12181470,50
12181500,50
12181530,50
12181560,50
12181590,50
12181620,50
12181650,50
12181680,50
12181710,50
12181740,50
12181770,50
12181800,50
12181830,50
12181860,50
12181890,50
12181920,50
12181950,50
12181980,50
12182010,50
12182040,50
12182070,50
12182100,50
12182130,50
12182160,50
12182190,50
12182220,50
12182250,50
12182280,50
12182310,50
12182340,50
12182370,50
12182400,50
12182430,50
12182460,50
12182490,50
12182520,50
12182550,50
12182580,50
12182610,50
12182640,50
12182670,50
12182700,50
12182730,50
12182760,50
12182790,50
12182820,50
12182850,50
12182880,50
12182910,50
12182940,50
12182970,50
12183000,50
12183030,50
12183060,50
12183090,50
12183120,50
12183150,50
12183180,50
12183210,50
12183240,50
12183270,50
12183300,50
12183330,50
12183360,50
12183390,50
12183420,50
12183450,50
12183480,50
12183510,50
12183540,50
12183570,50
12183600,50
12183630,50
12183660,50
12183690,50
12183720,50
12183750,50
12183780,50
12183810,50
12183840,50
12183870,50
12183900,50
12183930,50
12183960,50
12183990,50
12184020,50
12184050,50
12184080,50
12184110,50
12184140,50
12184170,50
12184200,50
