time,hvac_oveAhu_yRet_u
12193110,1.0
12193140,1.0
12193170,1.0
12193200,1.0
12193230,1.0
12193260,1.0
12193290,1.0
12193320,1.0
12193350,1.0
12193380,1.0
12193410,1.0
12193440,1.0
12193470,1.0
12193500,1.0
12193530,1.0
12193560,1.0
12193590,1.0
12193620,1.0
12193650,1.0
12193680,1.0
12193710,1.0
12193740,1.0
12193770,1.0
12193800,1.0
12193830,1.0
12193860,1.0
12193890,1.0
12193920,1.0
12193950,1.0
12193980,1.0
12194010,1.0
12194040,1.0
12194070,1.0
12194100,1.0
12194130,1.0
12194160,1.0
12194190,1.0
12194220,1.0
12194250,1.0
12194280,1.0
12194310,1.0
12194340,1.0
12194370,1.0
12194400,1.0
12194430,1.0
12194460,1.0
12194490,1.0
12194520,1.0
12194550,1.0
12194580,1.0
12194610,1.0
12194640,1.0
12194670,1.0
12194700,1.0
12194730,1.0
12194760,1.0
12194790,1.0
12194820,1.0
12194850,1.0
12194880,1.0
12194910,1.0
12194940,1.0
12194970,1.0
12195000,1.0
12195030,1.0
12195060,1.0
12195090,1.0
12195120,1.0
12195150,1.0
12195180,1.0
12195210,1.0
12195240,1.0
12195270,1.0
12195300,1.0
12195330,1.0
12195360,1.0
12195390,1.0
12195420,1.0
12195450,1.0
12195480,1.0
12195510,1.0
12195540,1.0
12195570,1.0
12195600,1.0
12195630,1.0
12195660,1.0
12195690,1.0
12195720,1.0
12195750,1.0
12195780,1.0
12195810,1.0
12195840,1.0
12195870,1.0
12195900,1.0
12195930,1.0
12195960,1.0
12195990,1.0
12196020,1.0
12196050,1.0
12196080,1.0
12196110,1.0
12196140,1.0
12196170,1.0
12196200,1.0
12196230,1.0
12196260,1.0
12196290,1.0
12196320,1.0
12196350,1.0
12196380,1.0
12196410,1.0
12196440,1.0
12196470,1.0
12196500,1.0
12196530,1.0
12196560,1.0
12196590,1.0
12196620,1.0
12196650,1.0
12196680,1.0
12196710,1.0
12196740,1.0
12196770,1.0
12196800,1.0
12196830,1.0
12196860,1.0
12196890,1.0
12196920,1.0
12196950,1.0
12196980,1.0
12197010,1.0
12197040,1.0
12197070,1.0
12197100,1.0
12197130,1.0
12197160,1.0
12197190,1.0
12197220,1.0
12197250,1.0
12197280,1.0
12197310,1.0
12197340,1.0
12197370,1.0
12197400,1.0
12197430,1.0
12197460,1.0
12197490,1.0
12197520,1.0
12197550,1.0
12197580,1.0
12197610,1.0
12197640,1.0
12197670,1.0
12197700,1.0
12197730,1.0
12197760,1.0
12197790,1.0
12197820,1.0
12197850,1.0
12197880,1.0
12197910,1.0
12197940,1.0
12197970,1.0
12198000,1.0
12198030,1.0
12198060,1.0
12198090,1.0
12198120,1.0
12198150,1.0
12198180,1.0
12198210,1.0
12198240,1.0
12198270,1.0
12198300,1.0
12198330,1.0
12198360,1.0
12198390,1.0
12198420,1.0
12198450,1.0
12198480,1.0
12198510,1.0
12198540,1.0
12198570,1.0
12198600,1.0
12198630,1.0
12198660,1.0
12198690,1.0
12198720,1.0
12198750,1.0
12198780,1.0
12198810,1.0
12198840,1.0
12198870,1.0
12198900,1.0
12198930,1.0
12198960,1.0
12198990,1.0
12199020,1.0
12199050,1.0
12199080,1.0
12199110,1.0
12199140,1.0
12199170,1.0
12199200,1.0
12199230,1.0
12199260,1.0
12199290,1.0
12199320,1.0
12199350,1.0
12199380,1.0
12199410,1.0
12199440,1.0
12199470,1.0
12199500,1.0
12199530,1.0
12199560,1.0
12199590,1.0
12199620,1.0
12199650,1.0
12199680,1.0
12199710,1.0
12199740,1.0
12199770,1.0
12199800,1.0
12199830,1.0
12199860,1.0
12199890,1.0
12199920,1.0
12199950,1.0
12199980,1.0
12200010,1.0
12200040,1.0
12200070,1.0
12200100,1.0
12200130,1.0
12200160,1.0
12200190,1.0
12200220,1.0
12200250,1.0
12200280,1.0
12200310,1.0
12200340,1.0
12200370,1.0
12200400,1.0
12200430,1.0
12200460,1.0
12200490,1.0
12200520,1.0
12200550,1.0
12200580,1.0
12200610,1.0
12200640,1.0
12200670,1.0
12200700,1.0
12200730,1.0
12200760,1.0
12200790,1.0
12200820,1.0
12200850,1.0
12200880,1.0
12200910,1.0
12200940,1.0
12200970,1.0
12201000,1.0
12201030,1.0
12201060,1.0
12201090,1.0
12201120,1.0
12201150,1.0
12201180,1.0
12201210,1.0
12201240,1.0
12201270,1.0
12201300,1.0
12201330,1.0
12201360,1.0
12201390,1.0
12201420,1.0
12201450,1.0
12201480,1.0
12201510,1.0
12201540,1.0
12201570,1.0
12201600,1.0
12201630,1.0
12201660,1.0
12201690,1.0
12201720,1.0
12201750,1.0
12201780,1.0
12201810,1.0
12201840,1.0
12201870,1.0
12201900,1.0
12201930,1.0
12201960,1.0
12201990,1.0
12202020,1.0
12202050,1.0
12202080,1.0
12202110,1.0
12202140,1.0
12202170,1.0
12202200,1.0
12202230,1.0
12202260,1.0
12202290,1.0
12202320,1.0
12202350,1.0
12202380,1.0
12202410,1.0
12202440,1.0
12202470,1.0
12202500,1.0
12202530,1.0
12202560,1.0
12202590,1.0
12202620,1.0
12202650,1.0
12202680,1.0
12202710,1.0
12202740,1.0
12202770,1.0
12202800,1.0
12202830,1.0
12202860,1.0
12202890,1.0
12202920,1.0
12202950,1.0
12202980,1.0
12203010,1.0
12203040,1.0
12203070,1.0
12203100,1.0
12203130,1.0
12203160,1.0
12203190,1.0
12203220,1.0
12203250,1.0
12203280,1.0
12203310,1.0
12203340,1.0
12203370,1.0
12203400,1.0
12203430,1.0
12203460,1.0
12203490,1.0
12203520,1.0
12203550,1.0
12203580,1.0
12203610,1.0
12203640,1.0
12203670,1.0
12203700,1.0
12203730,1.0
12203760,1.0
12203790,1.0
12203820,1.0
12203850,1.0
12203880,1.0
12203910,1.0
12203940,1.0
12203970,1.0
12204000,1.0
12204030,0.5789415825212441
12204060,0.613229413502834
12204090,0.6202543763326498
12204120,0.6195687866402892
12204150,0.6172184153928761
12204180,0.6149142958902216
12204210,0.6129825267131158
12204240,0.6113767888319724
12204270,0.6099934755186163
12204300,0.6087522977843389
12204330,0.6076195461592961
12204360,0.6065721301815433
12204390,0.6055805568244641
12204420,0.6046315064802439
12204450,0.6037203756908487
12204480,0.6028458651135051
12204510,0.6020076358557478
12204540,0.6012055202552578
12204570,0.6004393797974537
12204600,0.5997087939856165
12204630,0.5990133414756986
12204660,0.5983524636916345
12204690,0.5977253734812535
12204720,0.5971314683976043
12204750,0.5884405648603014
12204780,0.5376512250093402
12204810,0.4948581965533275
12204840,0.45915348083915164
12204870,0.4283035477785436
12204900,0.40072673126838876
12204930,0.37547920078418584
12204960,0.3520224107486457
12204990,0.33000623746924274
12205020,0.3091872225393657
12205050,0.28937129442671194
12205080,0.2703731019884795
12205110,0.2520081698110991
12205140,0.2340982574940912
12205170,0.21648752901156376
12205200,0.19904793355850692
12205230,0.18168502439964684
12205260,0.16433456242404476
12205290,0.14695499999532713
12205320,0.12958801730010028
12205350,0.11224195703690809
12205380,0.094812088383739
12205410,0.07723152079701223
12205440,0.05945810340902802
12205470,0.04147532807006016
12205500,0.023287510118004007
12205530,0.004906553194153007
12205560,0.0
12205590,0.0
12205620,0.0
12205650,0.0
12205680,0.0
12205710,0.0
12205740,0.0
12205770,0.0
12205800,0.0
12205830,0.0
12205860,0.0
12205890,0.0
12205920,0.0
12205950,0.0
12205980,0.0
12206010,0.0
12206040,0.0
12206070,0.0
12206100,0.0
12206130,0.0
12206160,0.0
12206190,0.0
12206220,0.0
12206250,0.0
12206280,0.0
12206310,0.0
12206340,0.0
12206370,0.0
12206400,0.0
12206430,0.0
12206460,0.0
12206490,0.0
12206520,0.0
12206550,0.0
12206580,0.0
12206610,0.0
12206640,0.0
12206670,0.0
12206700,0.0
12206730,0.0
12206760,0.0
12206790,0.0
12206820,0.0
12206850,0.0
12206880,0.0
12206910,0.0
12206940,0.0
12206970,0.0
12207000,0.0
12207030,0.0
12207060,0.0
12207090,0.0
12207120,0.0
12207150,0.0
12207180,0.0
12207210,0.0
12207240,0.0
12207270,0.0
12207300,0.0
12207330,0.0
12207360,0.0
12207390,0.0
12207420,0.0
12207450,0.0
12207480,0.0
12207510,0.0
12207540,0.0
12207570,0.0
12207600,0.0
12207630,0.0
12207660,0.0
12207690,0.0
12207720,0.0
12207750,0.0
12207780,0.0
12207810,0.0
12207840,0.0
12207870,0.0
12207900,0.0
12207930,0.0
12207960,0.0
12207990,0.0
12208020,0.0
12208050,0.0
12208080,0.0
12208110,0.0
12208140,0.0
12208170,0.0
12208200,0.0
12208230,0.0
12208260,0.0
12208290,0.0
12208320,0.0
12208350,0.0
12208380,0.0
12208410,0.0
12208440,0.0
12208470,0.0
12208500,0.0
12208530,0.0
12208560,0.0
12208590,0.0
12208620,0.0
12208650,0.0
12208680,0.0
12208710,0.0
12208740,0.0
12208770,0.0
12208800,0.0
12208830,0.0
12208860,0.0
12208890,0.0
12208920,0.0
12208950,0.0
12208980,0.0
12209010,0.0
12209040,0.0
12209070,0.0
12209100,0.0
12209130,0.0
12209160,0.0
12209190,0.0
12209220,0.0
12209250,0.0
12209280,0.0
12209310,0.0
12209340,0.0
12209370,0.0
12209400,0.0
12209430,0.0
12209460,0.0
12209490,0.0
12209520,0.0
12209550,0.0
12209580,0.0
12209610,0.0
12209640,0.0
12209670,0.0
12209700,0.0
12209730,0.0
12209760,0.0
12209790,0.0
12209820,0.0
12209850,0.0
12209880,0.0
12209910,0.0
12209940,0.0
12209970,0.0
12210000,0.0
12210030,0.0
12210060,0.0
12210090,0.0
12210120,0.0
12210150,0.0
12210180,0.0
12210210,0.0
12210240,0.0
12210270,0.0
12210300,0.0
12210330,0.0
12210360,0.0
12210390,0.0
12210420,0.0
12210450,0.0
12210480,0.0
12210510,0.0
12210540,0.0
12210570,0.0
12210600,0.0
12210630,0.0
12210660,0.0
12210690,0.0
12210720,0.0
12210750,0.0
12210780,0.0
12210810,0.0
12210840,0.0
12210870,0.0
12210900,0.0
12210930,0.0
12210960,0.0
12210990,0.0
12211020,0.0
12211050,0.0
12211080,0.0
12211110,0.0
12211140,0.0
12211170,0.0
12211200,0.0
12211230,0.0
12211260,0.0
12211290,0.0
12211320,0.0
12211350,0.0
12211380,0.0
12211410,0.0
12211440,0.0
12211470,0.0
12211500,0.0
12211530,0.0
12211560,0.0
12211590,0.0
12211620,0.0
12211650,0.0
12211680,0.0
12211710,0.0
12211740,0.0
12211770,0.0
12211800,0.0
12211830,0.0
12211860,0.0
12211890,0.0
12211920,0.0
12211950,0.0
12211980,0.0
12212010,0.0
12212040,0.0
12212070,0.0
12212100,0.0
12212130,0.0
12212160,0.0
12212190,0.0
12212220,0.0
12212250,0.0
12212280,0.0
12212310,0.0
12212340,0.0
12212370,0.0
12212400,0.0
12212430,0.0
12212460,0.0
12212490,0.0
12212520,0.0
12212550,0.0
12212580,0.0
12212610,0.0
12212640,0.0
12212670,0.0
12212700,0.0
12212730,0.0
12212760,0.0
12212790,0.0
12212820,0.0
12212850,0.0
12212880,0.0
12212910,0.0
12212940,0.0
12212970,0.0
12213000,0.0
12213030,0.0
12213060,0.0
12213090,0.0
12213120,0.0
12213150,0.0
12213180,0.0
12213210,0.0
12213240,0.0
12213270,0.0
12213300,0.0
12213330,0.0
12213360,0.0
12213390,0.0
12213420,0.0
12213450,0.0
12213480,0.0
12213510,0.0
12213540,0.0
12213570,0.0
12213600,0.0
12213630,0.0
12213660,0.0
12213690,0.0
12213720,0.0
12213750,0.0
12213780,0.0
12213810,0.0
12213840,0.0
12213870,0.0
12213900,0.0
12213930,0.0
12213960,0.0
12213990,0.0
12214020,0.0
12214050,0.0
12214080,0.0
12214110,0.0
12214140,0.0
12214170,0.0
12214200,0.0
12214230,0.0
12214260,0.0
12214290,0.0
12214320,0.0
12214350,0.0
12214380,0.0
12214410,0.0
12214440,0.0
12214470,0.0
12214500,0.0
12214530,0.0
12214560,0.0
12214590,0.0
12214620,0.0
12214650,0.53
12214680,0.53
12214710,0.53
12214740,0.53
12214770,0.53
12214800,0.53
12214830,0.53
12214860,0.53
12214890,0.53
12214920,0.53
12214950,0.53
12214980,0.53
12215010,0.53
12215040,0.53
12215070,0.53
12215100,0.53
12215130,0.53
12215160,0.53
12215190,0.53
12215220,0.53
12215250,0.53
12215280,0.53
12215310,0.53
12215340,0.53
12215370,0.53
12215400,0.53
12215430,0.53
12215460,0.53
12215490,0.53
12215520,0.53
12215550,0.53
12215580,0.53
12215610,0.53
12215640,0.53
12215670,0.53
12215700,0.53
12215730,0.53
12215760,0.53
12215790,0.53
12215820,0.53
12215850,0.53
12215880,0.53
12215910,0.53
12215940,0.53
12215970,0.53
12216000,0.53
12216030,0.53
12216060,0.53
12216090,0.53
12216120,0.53
12216150,0.53
12216180,0.53
12216210,0.53
12216240,0.53
12216270,0.53
12216300,0.53
12216330,0.53
12216360,0.53
12216390,0.53
12216420,0.53
12216450,0.53
12216480,0.53
12216510,0.53
12216540,0.53
12216570,0.53
12216600,0.53
12216630,0.53
12216660,0.53
12216690,0.53
12216720,0.53
12216750,0.53
12216780,0.53
12216810,0.53
12216840,0.53
12216870,0.53
12216900,0.53
12216930,0.53
12216960,0.53
12216990,0.53
12217020,0.53
12217050,0.53
12217080,0.53
12217110,0.53
12217140,0.53
12217170,0.53
12217200,0.53
12217230,0.53
12217260,0.53
12217290,0.53
12217320,0.53
12217350,0.53
12217380,0.53
12217410,0.53
12217440,0.53
12217470,0.53
12217500,0.53
12217530,0.53
12217560,0.53
12217590,0.53
12217620,0.53
12217650,0.53
12217680,0.53
12217710,0.53
12217740,0.53
12217770,0.53
12217800,0.53
12217830,0.53
12217860,0.53
12217890,0.53
12217920,0.53
12217950,0.53
12217980,0.53
12218010,0.53
12218040,0.53
12218070,0.53
12218100,0.53
12218130,0.53
12218160,0.53
12218190,0.53
12218220,0.53
12218250,0.53
12218280,0.53
12218310,0.53
12218340,0.53
12218370,0.53
12218400,0.53
12218430,0.53
12218460,0.53
12218490,0.53
12218520,0.53
12218550,0.53
12218580,0.53
12218610,0.53
12218640,0.53
12218670,0.53
12218700,0.53
12218730,0.53
12218760,0.53
12218790,0.53
12218820,0.53
12218850,0.53
12218880,0.53
12218910,0.53
12218940,0.53
12218970,0.53
12219000,0.53
12219030,0.53
12219060,0.53
12219090,0.53
12219120,0.53
12219150,0.53
12219180,0.53
12219210,0.53
12219240,0.53
12219270,0.53
12219300,0.53
12219330,0.53
12219360,0.53
12219390,0.53
12219420,0.53
12219450,0.53
12219480,0.53
12219510,0.53
12219540,0.53
12219570,0.53
12219600,0.53
12219630,0.53
12219660,0.53
12219690,0.53
12219720,0.53
12219750,0.53
12219780,0.53
12219810,0.53
12219840,0.53
12219870,0.53
12219900,0.53
12219930,0.53
12219960,0.53
12219990,0.53
12220020,0.53
12220050,0.53
12220080,0.53
12220110,0.53
12220140,0.53
12220170,0.53
12220200,0.53
12220230,0.53
12220260,0.53
12220290,0.53
12220320,0.53
12220350,0.53
12220380,0.53
12220410,0.53
12220440,0.53
12220470,0.53
12220500,0.53
12220530,0.53
12220560,0.53
12220590,0.53
12220620,0.53
12220650,0.53
12220680,0.53
12220710,0.53
12220740,0.53
12220770,0.53
12220800,0.53
12220830,0.53
12220860,0.53
12220890,0.53
12220920,0.53
12220950,0.53
12220980,0.53
12221010,0.53
12221040,0.53
12221070,0.53
12221100,0.53
12221130,0.53
12221160,0.53
12221190,0.53
12221220,0.53
12221250,0.53
12221280,0.53
12221310,0.53
12221340,0.53
12221370,0.53
12221400,0.53
12221430,0.53
12221460,0.53
12221490,0.53
12221520,0.53
12221550,0.53
12221580,0.53
12221610,0.53
12221640,0.53
12221670,0.53
12221700,0.53
12221730,0.53
12221760,0.53
12221790,0.53
12221820,0.53
12221850,0.53
12221880,0.53
12221910,0.53
12221940,0.53
12221970,0.53
12222000,0.53
12222030,0.53
12222060,0.53
12222090,0.53
12222120,0.53
12222150,0.53
12222180,0.53
12222210,0.53
12222240,0.53
12222270,0.53
12222300,0.53
12222330,0.53
12222360,0.53
12222390,0.53
12222420,0.53
12222450,0.53
12222480,0.53
12222510,0.53
12222540,0.53
12222570,0.53
12222600,0.53
12222630,0.53
12222660,0.53
12222690,0.53
12222720,0.53
12222750,0.53
12222780,0.53
12222810,0.53
12222840,0.53
12222870,0.53
12222900,0.53
12222930,0.53
12222960,0.53
12222990,0.53
12223020,0.53
12223050,0.53
12223080,0.53
12223110,0.53
12223140,0.53
12223170,0.53
12223200,0.53
12223230,0.53
12223260,0.53
12223290,0.53
12223320,0.53
12223350,0.53
12223380,0.53
12223410,0.53
12223440,0.53
12223470,0.53
12223500,0.53
12223530,0.53
12223560,0.53
12223590,0.53
12223620,0.53
12223650,0.53
12223680,0.53
12223710,0.53
12223740,0.53
12223770,0.53
12223800,0.53
12223830,0.53
12223860,0.53
12223890,0.53
12223920,0.53
12223950,0.53
12223980,0.53
12224010,0.53
12224040,0.53
12224070,0.53
12224100,0.53
12224130,0.53
12224160,0.53
12224190,0.53
12224220,0.53
12224250,0.53
12224280,0.53
12224310,0.53
12224340,0.53
12224370,0.53
12224400,0.53
12224430,0.53
12224460,0.53
12224490,0.53
12224520,0.53
12224550,0.53
12224580,0.53
12224610,0.53
12224640,0.53
12224670,0.53
12224700,0.53
12224730,0.53
12224760,0.53
12224790,0.53
12224820,0.53
12224850,0.53
12224880,0.53
12224910,0.53
12224940,0.53
12224970,0.53
12225000,0.53
12225030,0.53
12225060,0.53
12225090,0.53
12225120,0.53
12225150,0.53
12225180,0.53
12225210,0.53
12225240,0.53
12225270,0.53
12225300,0.53
12225330,0.53
12225360,0.53
12225390,0.53
12225420,0.53
12225450,0.53
12225480,0.53
12225510,0.53
12225540,0.53
12225570,0.53
12225600,0.53
12225630,0.53
12225660,0.53
12225690,0.53
12225720,0.53
12225750,0.53
12225780,0.53
12225810,0.53
12225840,0.53
12225870,0.53
12225900,0.53
12225930,0.53
12225960,0.53
12225990,0.53
12226020,0.53
12226050,0.53
12226080,0.53
12226110,0.53
12226140,0.53
12226170,0.53
12226200,0.53
12226230,0.53
12226260,0.53
12226290,0.53
12226320,0.53
12226350,0.53
12226380,0.53
12226410,0.53
12226440,0.53
12226470,0.53
12226500,0.53
12226530,0.53
12226560,0.53
12226590,0.53
12226620,0.53
12226650,0.53
12226680,0.53
12226710,0.53
12226740,0.53
12226770,0.53
12226800,0.53
12226830,0.53
12226860,0.53
12226890,0.53
12226920,0.53
12226950,0.53
12226980,0.53
12227010,0.53
12227040,0.53
12227070,0.53
12227100,0.53
12227130,0.53
12227160,0.53
12227190,0.53
12227220,0.53
12227250,0.53
12227280,0.53
12227310,0.53
12227340,0.53
12227370,0.53
12227400,0.53
12227430,0.53
12227460,0.53
12227490,0.53
12227520,0.53
12227550,0.53
12227580,0.53
12227610,0.53
12227640,0.53
12227670,0.53
12227700,0.53
12227730,0.53
12227760,0.53
12227790,0.53
12227820,0.53
12227850,0.53
12227880,0.53
12227910,0.53
12227940,0.53
12227970,0.53
12228000,0.53
12228030,0.53
12228060,0.53
12228090,0.53
12228120,0.53
12228150,0.53
12228180,0.53
12228210,0.53
12228240,0.53
12228270,0.53
12228300,0.53
12228330,0.53
12228360,0.53
12228390,0.53
12228420,0.53
12228450,0.53
12228480,0.53
12228510,0.53
12228540,0.53
12228570,0.53
12228600,0.53
12228630,0.53
12228660,0.53
12228690,0.53
12228720,0.53
12228750,0.53
12228780,0.53
12228810,0.53
12228840,0.53
12228870,0.53
12228900,0.53
12228930,0.53
12228960,0.53
12228990,0.53
12229020,0.53
12229050,0.53
12229080,0.53
12229110,0.53
12229140,0.53
12229170,0.53
12229200,0.53
12229230,0.53
12229260,0.53
12229290,0.53
12229320,0.53
12229350,0.5302017279858002
12229380,0.530504510502347
12229410,0.530811066375535
12229440,0.5311193123804999
12229470,0.5314274825175956
12229500,0.5317339663880459
12229530,0.5320373422998113
12229560,0.532336312282744
12229590,0.5326297404441214
12229620,0.5329167101128331
12229650,0.5331964253646039
12229680,0.5334682809235065
12229710,0.5337317683326115
12229740,0.5339864933600322
12229770,0.5342321611055161
12229800,0.5344685770753346
12229830,0.534695643756699
12229860,0.5349133291289152
12229890,0.5351216574467217
12229920,0.5353207102381204
12229950,0.5355106141634928
12229980,0.5356915315322328
12230010,0.5358636645639119
12230040,0.5360272479909889
12230070,0.5361825341004789
12230100,0.5363297950415615
12230130,0.5364693251840967
12230160,0.5366014268827757
12230190,0.5367264059664909
12230220,0.5368445806047658
12230250,0.5369562741092534
12230280,0.5370618017769585
12230310,0.5371614822219204
12230340,0.537255633955469
12230370,0.5373445663437855
12230400,0.537428582710304
12230430,0.5375079826227697
12230460,0.5375830559797539
12230490,0.5376540820605891
12230520,0.5377213326213091
12230550,0.5377850696728341
12230580,0.5378455431623419
12230610,0.5379029928651253
12230640,0.5379576486232469
12230670,0.5380097284557752
12230700,0.5380594390116109
12230730,0.5381069767573377
12230760,0.5381525272626123
12230790,0.5381962647543361
12230820,0.5382383531867518
12230850,0.5382789470050604
12230880,0.5383181903465425
12230910,0.5383562174484559
12230940,0.5383931535463288
12230970,0.5384291146004179
12231000,0.5384642076858469
12231030,0.5384985303054519
12231060,0.5385321731424456
12231090,0.5385652193313042
12231120,0.5385977450940473
12231150,0.5386298201242717
12231180,0.5386615076409352
12231210,0.5386928647821887
12231240,0.5387239430250665
12231270,0.5387547884943693
12231300,0.5387854422999547
12231330,0.5388159408809966
12231360,0.5388463163199055
12231390,0.5388765966541659
12231420,0.5389068061850018
12231450,0.5389369657687296
12231480,0.5389670930963446
12231510,0.5389972029636538
12231540,0.5390273075285279
12231570,0.5390574165551824
12231600,0.539087537646644
12231630,0.5391176764645904
12231660,0.539147836936742
12231690,0.5391780214520957
12231720,0.5392082310440889
12231750,0.5392384655620025
12231780,0.5392687238307702
12231810,0.5392990037996961
12231840,0.5393293026802197
12231870,0.5393596170733443
12231900,0.5393899430869445
12231930,0.5394202764434253
12231960,0.5394506125782108
12231990,0.5394809467293795
12232020,0.5395112740189932
12232050,0.5395415895264859
12232080,0.5395718883545757
12232110,0.5396021656881589
12232140,0.5396324168465115
12232170,0.5396626373293574
12232200,0.5396928228570692
12232230,0.5397229694055544
12232260,0.5397530732359905
12232290,0.539783130920028
12232320,0.5398131393606906
12232350,0.5398430958092069
12232380,0.5398729978783995
12232410,0.5399028435526211
12232440,0.5399326311948034
12232470,0.5399623595506491
12232500,0.5399920293739898
12232530,0.5400216648701005
12232560,0.5400513864818942
12232590,0.5400814041236996
12232620,0.5401119079680293
12232650,0.5401429942551765
12232680,0.5401746853265683
12232710,0.5402069653561318
12232740,0.5402397912115153
12232770,0.5402731080115184
12232800,0.5403068542858119
12232830,0.5403409660282399
12232860,0.5403753784109188
12232890,0.540410026543718
12232920,0.5404448470816514
12232950,0.5404797784469908
12232980,0.540514761367543
12233010,0.5405497391034639
12233040,0.5405846576586647
12233070,0.5406194659714673
12233100,0.5406541160905418
12233130,0.5406885633226409
12233160,0.5407227663349686
12233190,0.540756687204418
12233220,0.5407902914163043
12233250,0.5408235478213631
12233280,0.5408564285613388
12233310,0.5408889089715965
12233340,0.5409209674673772
12233370,0.5409525854177557
12233400,0.5409837470105263
12233430,0.5410144391101837
12233460,0.5410446511111237
12233490,0.5410743747877549
12233520,0.5411036041433128
12233550,0.5411323352585626
12233580,0.5411605661416153
12233610,0.5411882965802431
12233640,0.54121552799726
12233670,0.5412422633098005
12233700,0.5412685067931285
12233730,0.5412942639493208
12233760,0.5413195413812232
12233790,0.5413443466720214
12233820,0.5413686882705022
12233850,0.5413925753822773
12233880,0.5414160178668076
12233910,0.5414390261286588
12233940,0.5414616125117264
12233970,0.5414837897106621
12234000,0.5415055684522646
12234030,0.5415269594501151
12234060,0.5415479733972167
12234090,0.5415686210130183
12234120,0.5415889131134725
12234150,0.5416088606348887
12234180,0.541628474639529
12234210,0.541647766314732
12234240,0.5416667469668003
12234270,0.5416854280095437
12234300,0.5417038209475116
12234330,0.5417219373535226
12234360,0.5417397888400916
12234390,0.5417573870248611
12234420,0.5417747434896527
12234450,0.5417918697333292
12234480,0.5418087771185237
12234510,0.5418254768126811
12234540,0.5418419797202771
12234570,0.5418582959665499
12234600,0.5418744344766016
12234630,0.541890403955086
12234660,0.5419062130208492
12234690,0.5419218701799515
12234720,0.5419373838237497
12234750,0.5419527621912432
12234780,0.5419680133130975
12234810,0.5419831449577485
12234840,0.5419981645869706
12234870,0.5420130793242255
12234900,0.5420278959364537
12234930,0.5420426208283509
12234960,0.5420572600474267
12234990,0.5420718192978639
12235020,0.5420863039613963
12235050,0.5421007191235636
12235080,0.5421302467235233
12235110,0.5421815195006924
12235140,0.542244203911074
12235170,0.5423156473855358
12235200,0.542394182636155
12235230,0.5424786597116107
12235260,0.5425680882099995
12235290,0.5426616680899227
12235320,0.5427586809152536
12235350,0.5428585483170998
12235380,0.5429607398110535
12235410,0.5430648417318718
12235440,0.5431704635649794
12235470,0.5432773131481301
12235500,0.5433851053906126
12235530,0.5434936347112649
12235560,0.5436026962548386
12235590,0.5437121460880974
12235620,0.5438218386809769
12235650,0.5439316753921162
12235680,0.5440415538898419
12235710,0.5441514085969736
12235740,0.5442611691152047
12235770,0.5443707937710218
12235800,0.5444802357400661
12235830,0.5445894709229538
12235860,0.544698469339811
12235890,0.5448072204401601
12235920,0.5449157071215945
12235950,0.5450239252970244
12235980,0.5451318643357156
12236010,0.5452395440072455
12236040,0.5453469371725654
12236070,0.5454540832503594
12236100,0.5455609522421532
12236130,0.5456675913001263
12236160,0.5457739708983786
12236190,0.5458801407933112
12236220,0.5459860746042453
12236250,0.5460918203999184
12236280,0.5461973568505707
12236310,0.5463027273751683
12236340,0.5464079163607942
12236370,0.5465129612906626
12236400,0.5466178519282027
12236430,0.5467226178184099
12236460,0.546827259233627
12236490,0.5469317907591433
12236520,0.5470362198213139
12236550,0.547140554449279
12236580,0.5472447941178045
12236610,0.5473489418212248
12236640,0.5474529999641239
12236670,0.5475569672147098
12236700,0.5476608428509959
12236730,0.5477646264509575
12236760,0.5478683175597916
12236790,0.5479719157576294
12236820,0.548075420695666
12236850,0.5481788320924914
12236880,0.5482821497335265
12236910,0.5483853734735428
12236940,0.548488503236751
12236970,0.5485915390138232
12237000,0.5486944808555514
12237030,0.54879732886402
12237060,0.5489000831813873
12237090,0.5490027439773751
12237120,0.5491053114357183
12237150,0.5492077857653839
12237180,0.5493101670807033
12237210,0.5494124555530691
12237240,0.5495146512832005
12237270,0.5496167543148776
12237300,0.5497187646234981
12237330,0.5498206821038302
12237360,0.5499225065582461
12237390,0.5500242376857084
12237420,0.5501258750714991
12237450,0.5502274181777018
12237480,0.550328866334439
12237510,0.550430218731836
12237540,0.5505314744127938
12237570,0.550632632359575
12237600,0.550733692965607
12237630,0.5508346606452463
12237660,0.5509355442418934
12237690,0.5510363581341041
12237720,0.5511371160638496
12237750,0.551237832544061
12237780,0.5513385193977632
12237810,0.5514391855264639
12237840,0.5515398366780064
12237870,0.5516404755778894
12237900,0.5517411022953027
12237930,0.5518417146558512
12237960,0.5519423086256965
12237990,0.5520428786438696
12238020,0.5521434179000491
12238050,0.5522439185577628
12238080,0.5523443719316369
12238110,0.5524447686320972
12238140,0.5525450986881502
12238170,0.5526453516536389
12238200,0.5527455166995695
12238230,0.5528455827040747
12238260,0.5529455383514212
12238290,0.5530453722331362
12238320,0.5531450729397209
12238350,0.5532446291367114
12238380,0.5533440296248333
12238410,0.5534432633866889
12238440,0.553542319623225
12238470,0.5536411877823502
12238500,0.5537398575815426
12238530,0.5538383190255758
12238560,0.5539365624202086
12238590,0.5540345783823089
12238620,0.5541323578469612
12238650,0.5542298920719059
12238680,0.5543271726397297
12238710,0.5544241916155657
12238740,0.5545209418626941
12238770,0.5546174158693162
