time,hvac_reaAhu_V_flow_ret_y
11920080,-1.0640219456056352e-07
11920110,-1.0988554633199384e-07
11920140,-1.13366881914947e-07
11920170,-1.1685478019678928e-07
11920200,-1.2034099244242392e-07
11920230,-1.2383310043451664e-07
11920260,-1.273239670433994e-07
11920290,-1.308255986951543e-07
11920320,-1.3432607474787028e-07
11920350,-1.3783423053856957e-07
11920380,-1.413431652406772e-07
11920410,-1.4485642299255935e-07
11920440,-1.4837442612648943e-07
11920470,-1.5189482163578466e-07
11920500,-1.554111958227215e-07
11920530,-1.5893739999735552e-07
11920560,-1.6245336067237509e-07
11920590,-1.659679772919625e-07
11920620,-1.6948648574881087e-07
11920650,-1.7299366037802202e-07
11920680,-1.7650198772213125e-07
11920710,-1.7999729995868753e-07
11920740,-1.8348209126524282e-07
11920770,-1.8695555347054154e-07
11920800,-1.9042256852233288e-07
11920830,-1.9386928156795583e-07
11920860,-1.9730347762711756e-07
11920890,-2.006965848972798e-07
11920920,-2.0409238523150103e-07
11920950,-2.0740225645469064e-07
11920980,-2.104019716640715e-07
11921010,-2.137549320513443e-07
11921040,-2.1699688154039449e-07
11921070,-2.2007448241424262e-07
11921100,-2.2373971440808386e-07
11921130,-2.2694588782108456e-07
11921160,-2.3004500435521794e-07
11921190,-2.331094007936257e-07
11921220,-2.361140624330556e-07
11921250,-2.388591766505987e-07
11921280,-2.41374194074075e-07
11921310,-2.4482650486794934e-07
11921340,-2.477860895566183e-07
11921370,-2.502876058530759e-07
11921400,-2.528880220254902e-07
11921430,-2.554313319686852e-07
11921460,-2.578896658741673e-07
11921490,-2.602596337475368e-07
11921520,-2.625446550022996e-07
11921550,-2.6473322462412e-07
11921580,-2.6682224115792086e-07
11921610,-2.688059636240625e-07
11921640,-2.7068226331093133e-07
11921670,-2.7244696967877583e-07
11921700,-2.7409608274788496e-07
11921730,-2.7562245814300727e-07
11921760,-2.770298958586624e-07
11921790,-2.7830558744427825e-07
11921820,-2.7944575548732165e-07
11921850,-2.804398235514154e-07
11921880,-2.8130215524340883e-07
11921910,-2.820086687495851e-07
11921940,-2.8256375998990436e-07
11921970,-2.829676709652885e-07
11922000,-2.832079526924269e-07
11922030,-2.8328739701292194e-07
11922060,-2.831924035827115e-07
11922090,-2.8292302409624317e-07
11922120,-2.824853352341233e-07
11922150,-2.8186407800100774e-07
11922180,-2.810502435159707e-07
11922210,-2.8005684640470284e-07
11922240,-2.788619911207568e-07
11922270,-2.774691983330539e-07
11922300,-2.758814669279066e-07
11922330,-2.740906771965999e-07
11922360,-2.7209011092083035e-07
11922390,-2.6987457311607675e-07
11922420,-2.674548120188332e-07
11922450,-2.6481616146471913e-07
11922480,-2.619588603384961e-07
11922510,-2.5887188186856276e-07
11922540,-2.555746852211474e-07
11922570,-2.5204713003805126e-07
11922600,-2.4829129073408404e-07
11922630,-2.44310395616997e-07
11922660,-2.400931404492159e-07
11922690,-2.3564715890816645e-07
11922720,-2.3096543494171597e-07
11922750,-2.2605790913499515e-07
11922780,-2.2091773752620423e-07
11922810,-2.1553231865970538e-07
11922840,-2.0992379790773935e-07
11922870,-2.0408186975326424e-07
11922900,-1.980042701786885e-07
11922930,-1.9170090401417946e-07
11922960,-1.8516687723182615e-07
11922990,-1.7841199887950463e-07
11923020,-1.714287461439789e-07
11923050,-1.642190408746005e-07
11923080,-1.5679545107605066e-07
11923110,-1.4915693357616556e-07
11923140,-1.4130734389943497e-07
11923170,-1.3325131656460407e-07
11923200,-1.2498920835943186e-07
11923230,-1.21747814120303e-07
11923260,-1.1880631160701558e-07
11923290,-1.1591161064684727e-07
11923320,-1.1304135044256786e-07
11923350,-1.1020757497083561e-07
11923380,-1.0739440824901364e-07
11923410,-1.0471733903914983e-07
11923440,-1.0192319874863785e-07
11923470,-9.922404605319115e-08
11923500,-9.658253520835482e-08
11923530,-9.398641644335488e-08
11923560,-9.145803880937083e-08
11923590,-8.888702145208461e-08
11923620,-8.641519208557167e-08
11923650,-8.398224246403985e-08
11923680,-8.158188483868117e-08
11923710,-7.924092574607176e-08
11923740,-7.693546459138025e-08
11923770,-7.500938634855566e-08
11923800,-7.271949509875459e-08
11923830,-7.030716504497573e-08
11923860,-6.817681329044724e-08
11923890,-6.610685304946247e-08
11923920,-6.408744593078003e-08
11923950,-6.21161316837938e-08
11923980,-6.019101381391229e-08
11924010,-5.831561509576383e-08
11924040,-5.647976724683679e-08
11924070,-5.470311160799936e-08
11924100,-5.296773913084648e-08
11924130,-5.128042323374756e-08
11924160,-4.964613240627965e-08
11924190,-4.805197292249123e-08
11924220,-4.650384260049524e-08
11924250,-4.50028077897553e-08
11924280,-4.355625212009012e-08
11924310,-4.2150441740145875e-08
11924340,-4.0787177613814654e-08
11924370,-3.947808583383292e-08
11924400,-3.820313124874316e-08
11924430,-3.6981763865503216e-08
11924460,-3.580074958025711e-08
11924490,-3.4666648757015185e-08
11924520,-3.3572302922692744e-08
11924550,-3.251950020038463e-08
11924580,-3.151484196277041e-08
11924610,-3.05493874062816e-08
11924640,-2.962040920024441e-08
11924670,-2.874200144067586e-08
11924700,-2.7898110446403904e-08
11924730,-2.709606249550249e-08
11924760,-2.6330184312113397e-08
11924790,-2.560547723547522e-08
11924820,-2.491481530625185e-08
11924850,-2.4268485971022237e-08
11924880,-2.3655439570682072e-08
11924910,-2.3076842622067126e-08
11924940,-2.2534246060276546e-08
11924970,-2.2030287854565507e-08
11925000,-2.156112833098578e-08
11925030,-2.1113545278597855e-08
11925060,-2.071911834805731e-08
11925090,-2.0341448740743045e-08
11925120,-2.0008619946625518e-08
11925150,-1.9691714477781315e-08
11925180,-1.94138720921427e-08
11925210,-1.9172603609747432e-08
11925240,-1.8953815342803822e-08
11925270,-1.8764545918976673e-08
11925300,-1.8607230208872726e-08
11925330,-1.847322897216436e-08
11925360,-1.837231452241498e-08
11925390,-1.829277803970261e-08
11925420,-1.8243275533510225e-08
11925450,-1.821967421603369e-08
11925480,-1.822181751811158e-08
11925510,-1.824691466537571e-08
11925540,-1.829422488768686e-08
11925570,-1.8365735272334002e-08
11925600,-1.8461258870250536e-08
11925630,-1.8582130309079638e-08
11925660,-1.8723109712237782e-08
11925690,-1.8883238940106067e-08
11925720,-1.9065379977485558e-08
11925750,-1.9273115554957673e-08
11925780,-1.9499266323919898e-08
11925810,-1.9737527956686027e-08
11925840,-2.000558045848533e-08
11925870,-2.0291898214409947e-08
11925900,-2.0589620052147443e-08
11925930,-2.090910809072017e-08
11925960,-2.124588388654121e-08
11925990,-2.1596441180698795e-08
11926020,-2.1967474472022328e-08
11926050,-2.235593075061828e-08
11926080,-2.2759695624873833e-08
11926110,-2.3178826876951087e-08
11926140,-2.361336049465128e-08
11926170,-2.4061386655013056e-08
11926200,-2.4533142714696395e-08
11926230,-2.501239332736323e-08
11926260,-2.5508282580581055e-08
11926290,-2.6010834902841934e-08
11926320,-2.6538911892602895e-08
11926350,-2.707254085042211e-08
11926380,-2.762437754156722e-08
11926410,-2.8187554757650425e-08
11926440,-2.8756697730034086e-08
11926470,-2.9350388958724187e-08
11926500,-2.995256317090676e-08
11926530,-3.0567276757827024e-08
11926560,-3.119797133588374e-08
11926590,-3.183713914837152e-08
11926620,-3.2492078887598344e-08
11926650,-3.3162204336283576e-08
11926680,-3.3839117899969625e-08
11926710,-3.452838978634874e-08
11926740,-3.52332050877722e-08
11926770,-3.595424976356934e-08
11926800,-3.668638381108552e-08
11926830,-3.8883519713751573e-08
11926860,-4.1142779075042056e-08
11926890,-4.334184315123822e-08
11926920,-4.546998201809279e-08
11926950,-4.756552219809353e-08
11926980,-4.9621119540822735e-08
11927010,-5.164221835689321e-08
11927040,-5.3609307333098495e-08
11927070,-5.5556946954729377e-08
11927100,-5.746819329533626e-08
11927130,-5.9119149846709426e-08
11927160,-6.122689645245541e-08
11927190,-6.299961454129117e-08
11927220,-6.469239658717282e-08
11927250,-6.657941027293449e-08
11927280,-6.833234099238257e-08
11927310,-7.004841173444733e-08
11927340,-7.174988769426444e-08
11927370,-7.342231982974631e-08
11927400,-7.507308533721793e-08
11927430,-7.67101196428523e-08
11927460,-7.832075231340339e-08
11927490,-7.991394431982672e-08
11927520,-8.14836539387444e-08
11927550,-8.303283824279144e-08
11927580,-8.45673409792302e-08
11927610,-8.608055364204434e-08
11927640,-8.756525465374053e-08
11927670,-8.903317556187551e-08
11927700,-9.048662743472124e-08
11927730,-9.191634225080038e-08
11927760,-9.332436013883573e-08
11927790,-9.470282980526138e-08
11927820,-9.60676246009041e-08
11927850,-9.740598517766376e-08
11927880,-9.871584462528826e-08
11927910,-1.0000579730505062e-07
11927940,-1.0126445994248011e-07
11927970,-1.024953796925332e-07
11928000,-1.0370139749374296e-07
11928030,-1.0488601581652923e-07
11928060,-1.0603156876834299e-07
11928090,-1.0715144310922258e-07
11928120,-1.0824036321562047e-07
11928150,-1.0929302031169835e-07
11928180,-1.1031717307150934e-07
11928210,-1.1130054580014803e-07
11928240,-1.1225151408694624e-07
11928270,-1.1315910595247698e-07
11928300,-1.1403563378303995e-07
11928330,-1.1487017834077845e-07
11928360,-1.156633918660432e-07
11928390,-1.164171512374258e-07
11928420,-1.1713671108578559e-07
11928450,-1.177798626244392e-07
11928480,-1.1840487631778064e-07
11928510,-1.1896546229106963e-07
11928540,-1.1948896887685246e-07
11928570,-1.1995725887695984e-07
11928600,-1.2037350126986015e-07
11928630,-1.2073543820395394e-07
11928660,-1.2104505896559586e-07
11928690,-1.2130075590106771e-07
11928720,-1.2149756287917464e-07
11928750,-1.216363557590415e-07
11928780,-1.2171220124835973e-07
11928810,-1.2173052534635883e-07
11928840,-1.2167814188981006e-07
11928870,-1.2157780045433356e-07
11928900,-1.2139704079442706e-07
11928930,-1.2116361612428585e-07
11928960,-1.2085458607524057e-07
11928990,-1.2048609200331394e-07
11929020,-1.20047661412008e-07
11929050,-1.1954491903895732e-07
11929080,-1.189640754520949e-07
11929110,-1.1832612024195546e-07
11929140,-1.1761293451864236e-07
11929170,-1.1683424152823755e-07
11929200,-1.1598896143582546e-07
11929230,-1.1507311119340144e-07
11929260,-1.1409392820480803e-07
11929290,-1.1304069209697942e-07
11929320,-1.1193602780470751e-07
11929350,-1.1075858158346136e-07
11929380,-1.095160481535344e-07
11929410,-1.0821368835546645e-07
11929440,-1.0685325543938673e-07
11929470,-1.0543789799860153e-07
11929500,-1.0396608865967997e-07
11929530,-1.0244265932140266e-07
11929560,-1.0086329050871131e-07
11929590,-9.923118494682165e-08
11929620,-9.755620934608258e-08
11929650,-9.583787459320172e-08
11929680,-9.407784283027305e-08
11929710,-9.22753476672607e-08
11929740,-9.044403762922823e-08
11929770,-8.857231871944232e-08
11929800,-8.667515789096193e-08
11929830,-8.474231505777737e-08
11929860,-8.27769660207947e-08
11929890,-8.081422877419251e-08
11929920,-7.878771038825936e-08
11929950,-7.677947084832409e-08
11929980,-7.472050635800616e-08
11930010,-7.269287867734142e-08
11930040,-7.059896058572606e-08
11930070,-6.853241874571169e-08
11930100,-6.64200618189975e-08
11930130,-6.433112869927137e-08
11930160,-6.220250089826438e-08
11930190,-6.00976637533689e-08
11930220,-5.795124941490914e-08
11930250,-5.5830216553528435e-08
11930280,-5.3686760373786606e-08
11930310,-5.1537056969188464e-08
11930340,-4.9382317222914855e-08
11930370,-4.721824523836513e-08
11930400,-4.5053010604496885e-08
11930430,-3.1861808996353086e-08
11930460,-1.1229045467997721e-08
11930490,5.463815238784294e-09
11930520,2.1434728811895267e-08
11930550,3.691816716164727e-08
11930580,5.186853130999539e-08
11930610,6.623500472296696e-08
11930640,7.999659308815701e-08
11930670,9.311810520328718e-08
11930700,1.0556340061963769e-07
11930730,1.1730369098004006e-07
11930760,1.283005533488108e-07
11930790,1.3853778668223883e-07
11930820,1.479810535421742e-07
11930850,1.5662980829540328e-07
11930880,1.6444051280246997e-07
11930910,1.7142631364813965e-07
11930940,1.775753208831029e-07
11930970,1.8288483507702015e-07
11931000,1.873519661319183e-07
11931030,1.91015084441866e-07
11931060,1.9386089978383206e-07
11931090,1.9593567285281852e-07
11931120,1.9725049124659792e-07
11931150,1.9782985210455045e-07
11931180,1.9771506614943588e-07
11931210,1.9694446535033485e-07
11931240,1.955398543486792e-07
11931270,1.935366126431577e-07
11931300,1.9097821322672005e-07
11931330,1.878927479713382e-07
11931360,1.843221782286792e-07
11931390,1.8029364680641256e-07
11931420,1.7584390862563056e-07
11931450,1.7100950719858714e-07
11931480,1.6582205724211265e-07
11931510,1.603162657109755e-07
11931540,1.5452482653778193e-07
11931570,1.4847926288962921e-07
11931600,1.4222706811172442e-07
11931630,1.3578777243722358e-07
11931660,1.2921842798953406e-07
11931690,1.2254367200391326e-07
11931720,1.1580439177486182e-07
11931750,1.0906557903546674e-07
11931780,1.0235577033913426e-07
11931810,9.570457608294254e-08
11931840,8.919350784867553e-08
11931870,8.28319637904053e-08
11931900,7.66901167614148e-08
11931930,7.079881851840075e-08
11931960,6.520997890356075e-08
11931990,5.993493550261507e-08
11932020,5.504394756081049e-08
11932050,5.0512001807852035e-08
11932080,4.6429557086685114e-08
11932110,4.2724319766299416e-08
11932140,3.9511261291580963e-08
11932170,3.7046645363530074e-08
11932200,3.447525945977109e-08
11932230,3.2478075932761445e-08
11932260,3.117418792914766e-08
11932290,2.9713195460331287e-08
11932320,2.8922170140517595e-08
11932350,2.8410158476397907e-08
11932380,2.815427082650042e-08
11932410,2.812696100112999e-08
11932440,2.8310259820814846e-08
11932470,2.8595669305001894e-08
11932500,2.8953890664911047e-08
11932530,2.9347251349194658e-08
11932560,2.9713644244579595e-08
11932590,3.0016435464767586e-08
11932620,3.021622437956345e-08
11932650,3.026208711972609e-08
11932680,3.016134604100916e-08
11932710,2.9930703289257655e-08
11932740,2.9454534281056297e-08
11932770,2.8764358736923032e-08
11932800,2.79546229096587e-08
11932830,2.7248030187152922e-08
11932860,2.6071695612060372e-08
11932890,2.4656298337669114e-08
11932920,2.3320655525773765e-08
11932950,2.192325475653621e-08
11932980,2.048765725805432e-08
11933010,1.9034721598529867e-08
11933040,1.7583622663681313e-08
11933070,1.6145541810751813e-08
11933100,1.4749854736908701e-08
11933130,1.3404504367502056e-08
11933160,1.2108145114906915e-08
11933190,1.0878608136917503e-08
11933220,9.708053178250315e-09
11933250,8.615373563749074e-09
11933280,7.587123375818855e-09
11933310,6.638693958657897e-09
11933340,5.753691397693736e-09
11933370,4.938858964467434e-09
11933400,4.197291704888869e-09
11933430,3.520746545910104e-09
11933460,2.893135397611238e-09
11933490,2.3383779091597954e-09
11933520,1.881540342388789e-09
11933550,1.4886723484690013e-09
11933580,1.1324441312455256e-09
11933610,8.287896957212314e-10
11933640,5.986031041409133e-10
11933670,3.970922694078736e-10
11933700,2.3465646261761707e-10
11933730,1.1739111095767084e-10
11933760,3.4363181578245414e-11
11933790,-2.2258134710115223e-12
11933820,-2.2865001133356972e-12
11933850,3.5246094240777965e-12
11933880,-3.037169451524707e-13
11933910,-1.8601397564180345e-13
11933940,-1.1393089652147494e-13
11933970,2.3927866291056876e-12
11934000,-9.970413280287692e-13
11934030,-3.556723204339602e-11
11934060,-1.269793447955528e-10
11934090,-2.391912771734444e-10
11934120,-3.783158253804165e-10
11934150,-5.667515000563051e-10
11934180,-7.904959016064862e-10
11934210,-1.0572424739644138e-09
11934240,-1.3778663324663952e-09
11934270,-1.7320819190204003e-09
11934300,-2.1404497055932384e-09
11934330,-2.590071370422127e-09
11934360,-3.0757602109358093e-09
11934390,-3.5972628699012894e-09
11934420,-4.16809994722212e-09
11934450,-4.775965878243925e-09
11934480,-5.439393603545529e-09
11934510,-6.17519232990029e-09
11934540,-7.034514658137067e-09
11934570,-8.004643516072192e-09
11934600,-8.943886487519349e-09
11934630,-9.929451200369745e-09
11934660,-1.0990113354732338e-08
11934690,-1.2112053375779644e-08
11934720,-1.3308336474739496e-08
11934750,-1.4560144689077076e-08
11934780,-1.587828442339948e-08
11934810,-1.7253981990229724e-08
11934840,-1.8690184021116164e-08
11934870,-2.0176304938385043e-08
11934900,-2.1716888589954847e-08
11934930,-2.328792605858465e-08
11934960,-2.489258533194768e-08
11934990,-2.6505795132865105e-08
11935020,-2.8113587002423712e-08
11935050,-2.970559996565296e-08
11935080,-3.1252325712832497e-08
11935110,-3.274146332302121e-08
11935140,-3.415521000044703e-08
11935170,-3.5457007142828816e-08
11935200,-3.663696086411483e-08
11935230,-3.7669366118464e-08
11935260,-3.855717681139838e-08
11935290,-3.9281016177978865e-08
11935320,-3.983707294382189e-08
11935350,-4.0227682910824884e-08
11935380,-4.046500189135152e-08
11935410,-4.057428003945647e-08
11935440,-4.055797856216464e-08
11935470,-4.045067247064342e-08
11935500,-4.0294610181078564e-08
11935530,-4.010944051931785e-08
11935560,-3.9954524033008904e-08
11935590,-3.984546963257666e-08
11935620,-3.983863637606374e-08
11935650,-3.996620049960492e-08
11935680,-4.0263663377367926e-08
11935710,-4.0768678639058694e-08
11935740,-4.1512625942455343e-08
11935770,-4.2526276851475174e-08
11935800,-4.382752114466073e-08
11935830,-4.544758120856886e-08
11935860,-4.7387855682263444e-08
11935890,-4.967427902940983e-08
11935920,-5.2311473768663354e-08
11935950,-5.5307558526354134e-08
11935980,-5.8653483337784895e-08
11936010,-6.234534195284839e-08
11936040,-6.638331591197495e-08
11936070,-7.074827424370134e-08
11936100,-7.541628567803831e-08
11936130,-8.03870621639472e-08
11936160,-8.563958355465339e-08
11936190,-9.113147807247415e-08
11936220,-9.683948765610422e-08
11936250,-1.0275027886495327e-07
11936280,-1.0882491188313489e-07
11936310,-1.1502327473480602e-07
11936340,-1.2133560380570995e-07
11936370,-1.277078102536164e-07
11936400,-1.341281188529119e-07
11936430,-1.4054432938001614e-07
11936460,-1.4693549189928132e-07
11936490,-1.5326244227974708e-07
11936520,-1.5953808469792177e-07
11936550,-1.656974536694584e-07
11936580,-1.7173601360983695e-07
11936610,-1.7758489992973678e-07
11936640,-1.8324503769466255e-07
11936670,-1.886723159989865e-07
11936700,-1.9389706141496302e-07
11936730,-1.988350289397158e-07
11936760,-2.0345970384300647e-07
11936790,-2.0779533881116647e-07
11936820,-2.1177303274351608e-07
11936850,-2.1537867735409247e-07
11936880,-2.185860368320826e-07
11936910,-2.213817619166985e-07
11936940,-2.2373219737618132e-07
11936970,-2.2561015288122903e-07
11937000,-2.2700229650730487e-07
11937030,-2.2788064529231378e-07
11937060,-2.2822510094595243e-07
11937090,-2.2800937316786712e-07
11937120,-2.2722157391929148e-07
11937150,-2.2583708682930122e-07
11937180,-2.2384415450000077e-07
11937210,-2.2123349292583747e-07
11937240,-2.1797810389328804e-07
11937270,-2.140759797095623e-07
11937300,-2.0951689715044285e-07
11937330,-2.0430432776241562e-07
11937360,-1.984272531645022e-07
11937390,-1.9187967545198028e-07
11937420,-1.8468200654693588e-07
11937450,-1.7683759456031467e-07
11937480,-1.6834995921099255e-07
11937510,-1.5924431380530513e-07
11937540,-1.4953058440314066e-07
11937570,-1.392345921490573e-07
11937600,-1.283933063250759e-07
11937630,-1.2735380106332848e-07
11937660,-1.3092447351764741e-07
11937690,-1.2985476350222395e-07
11937720,-1.3008820576891922e-07
11937750,-1.3066312732073982e-07
11937780,-1.311627486160176e-07
11937810,-1.3164868546135022e-07
11937840,-1.321307685561445e-07
11937870,-1.326120704685348e-07
11937900,-1.3307494087493714e-07
11937930,-1.3353692812647056e-07
11937960,-1.3399187509116231e-07
11937990,-1.3443496164482447e-07
11938020,-1.348749982520532e-07
11938050,-1.3530562214631543e-07
11938080,-1.3572386634724295e-07
11938110,-1.3613977717105702e-07
11938140,-1.3654784387665628e-07
11938170,-1.3694678110128313e-07
11938200,-1.373424398843125e-07
11938230,-1.3771973084181998e-07
11938260,-1.3809516318260112e-07
11938290,-1.384641424975981e-07
11938320,-1.3882526670484702e-07
11938350,-1.3918153552663756e-07
11938380,-1.3951748674167598e-07
11938410,-1.3985775903356427e-07
11938440,-1.401785995736985e-07
11938470,-1.4049647247617551e-07
11938500,-1.4080918656214132e-07
11938530,-1.4111465601345925e-07
11938560,-1.414079352582891e-07
11938590,-1.4169159000784214e-07
11938620,-1.4196762692688784e-07
11938650,-1.422409955185058e-07
11938680,-1.4249913379827296e-07
11938710,-1.427517901167284e-07
11938740,-1.4299040835985717e-07
11938770,-1.4322467579967541e-07
11938800,-1.4345236723705825e-07
11938830,-1.4366795196977175e-07
11938860,-1.4387149573294372e-07
11938890,-1.4407103145235498e-07
11938920,-1.4426457557319884e-07
11938950,-1.444438908268783e-07
11938980,-1.4461196923457486e-07
11939010,-1.447742977524307e-07
11939040,-1.4492887599142891e-07
11939070,-1.450739461482815e-07
11939100,-1.4520870406105585e-07
11939130,-1.453350929534122e-07
11939160,-1.454543313143922e-07
11939190,-1.4555843559520934e-07
11939220,-1.4565518276497156e-07
11939250,-1.4573879427117588e-07
11939280,-1.4582145161997133e-07
11939310,-1.4589380711021443e-07
11939340,-1.459453971987282e-07
11939370,-1.4600135647782373e-07
11939400,-1.460411661390025e-07
11939430,-1.460699885632029e-07
11939460,-1.4609237702477788e-07
11939490,-1.4610189768629864e-07
11939520,-1.461009009563617e-07
11939550,-1.4609087838294276e-07
11939580,-1.4607681956130867e-07
11939610,-1.4604401896610163e-07
11939640,-1.4600591378417955e-07
11939670,-1.4595710692620832e-07
11939700,-1.458966471118618e-07
11939730,-1.4582808245735338e-07
11939760,-1.4574728216900073e-07
11939790,-1.456581101732486e-07
11939820,-1.4555652973213377e-07
11939850,-1.4544780278257077e-07
11939880,-1.4532705170193447e-07
11939910,-1.4519989799584412e-07
11939940,-1.4505815349008418e-07
11939970,-1.4490782921948652e-07
11940000,-1.4474976051578433e-07
11940030,-1.4457517483524503e-07
11940060,-1.4439259160791548e-07
11940090,-1.441973106804942e-07
11940120,-1.4399823916673744e-07
11940150,-1.437827135333054e-07
11940180,-1.4356097902798536e-07
11940210,-1.4332400046927962e-07
11940240,-1.4307746045914115e-07
11940270,-1.4281854423435654e-07
11940300,-1.425549657640649e-07
11940330,-1.4227708268134335e-07
11940360,-1.41994248334457e-07
11940390,-1.4169199007908237e-07
11940420,-1.4137603211917843e-07
11940450,-1.410608314385029e-07
11940480,-1.407283157234663e-07
11940510,-1.4038804122096037e-07
11940540,-1.400359263270822e-07
11940570,-1.3968033545266856e-07
11940600,-1.3930517875812644e-07
11940630,-1.3891728312475188e-07
11940660,-1.3852607653859285e-07
11940690,-1.3812036214127346e-07
11940720,-1.3770383413899647e-07
11940750,-1.3727344282416335e-07
11940780,-1.3683922824998929e-07
11940810,-1.3639091643148672e-07
11940840,-1.3593024100585117e-07
11940870,-1.3546881836348212e-07
11940900,-1.3498472727524378e-07
11940930,-1.3449297202388767e-07
11940960,-1.3399762063179426e-07
11940990,-1.3348669752082097e-07
11941020,-1.329602697531573e-07
11941050,-1.3242468247155932e-07
11941080,-1.3187962515550506e-07
11941110,-1.3132983409695682e-07
11941140,-1.307705567854522e-07
11941170,-1.3018968729081985e-07
11941200,-1.2960433119233983e-07
11941230,-1.2918593190972306e-07
11941260,-1.2887586411974455e-07
11941290,-1.2849223503845986e-07
11941320,-1.2811913724365036e-07
11941350,-1.277762928294259e-07
11941380,-1.2742563918741335e-07
11941410,-1.270888365348782e-07
11941440,-1.2675434041911364e-07
11941470,-1.2642871889989525e-07
11941500,-1.2610750723536686e-07
11941530,-1.257862695400597e-07
11941560,-1.2547443733190782e-07
11941590,-1.2516858590608666e-07
11941620,-1.2486749040131667e-07
11941650,-1.2458222326717392e-07
11941680,-1.242934656176242e-07
11941710,-1.2401324894430866e-07
11941740,-1.2373667136567544e-07
11941770,-1.2347136777307844e-07
11941800,-1.2320736597398145e-07
11941830,-1.2295413216183272e-07
11941860,-1.2271206267059885e-07
11941890,-1.2246946566012057e-07
11941920,-1.222348774497454e-07
11941950,-1.2200783941329479e-07
11941980,-1.2178731837675006e-07
11942010,-1.2157632998844486e-07
11942040,-1.2136966852874747e-07
11942070,-1.211695976000035e-07
11942100,-1.2098090882031777e-07
11942130,-1.207886712843438e-07
11942160,-1.2061241783755764e-07
11942190,-1.2044357655261103e-07
11942220,-1.202814945821156e-07
11942250,-1.2012583278451956e-07
11942280,-1.1997836838932647e-07
11942310,-1.198364342465305e-07
11942340,-1.1970068364189584e-07
11942370,-1.1957518368741574e-07
11942400,-1.1946159571081848e-07
11942430,-1.1934650374598407e-07
11942460,-1.1924255117840985e-07
11942490,-1.1915253323387844e-07
11942520,-1.190622953555152e-07
11942550,-1.189861646455856e-07
11942580,-1.1891364315958454e-07
11942610,-1.1885366595908491e-07
11942640,-1.1879096482791882e-07
11942670,-1.1874505861232284e-07
11942700,-1.1870919807939548e-07
11942730,-1.1867370641534153e-07
11942760,-1.1865049435892637e-07
11942790,-1.1864198911723652e-07
11942820,-1.1863560835629e-07
11942850,-1.186367287810915e-07
11942880,-1.1865120096062511e-07
11942910,-1.186689711260446e-07
11942940,-1.1869301787772908e-07
11942970,-1.1873114986627513e-07
11943000,-1.1877120797392867e-07
11943030,-1.1881730164310413e-07
11943060,-1.1887320905631592e-07
11943090,-1.1893912680753688e-07
11943120,-1.1901616759334706e-07
11943150,-1.1910008961551636e-07
11943180,-1.1919735510267699e-07
11943210,-1.1929733916842999e-07
11943240,-1.1941069712878664e-07
11943270,-1.1953566016305686e-07
11943300,-1.1965964115641715e-07
11943330,-1.198021667184372e-07
11943360,-1.1994984839463854e-07
11943390,-1.2011161834793652e-07
11943420,-1.2027937434279648e-07
11943450,-1.2045404065780524e-07
11943480,-1.2064357403330983e-07
11943510,-1.2084300035153177e-07
11943540,-1.2104544531275496e-07
11943570,-1.2125694932894094e-07
11943600,-1.2148450800782978e-07
11943630,-1.2172158182967287e-07
11943660,-1.2196620168305844e-07
11943690,-1.2222626761526942e-07
11943720,-1.2249537756142776e-07
11943750,-1.2276864961092408e-07
11943780,-1.2305339513552992e-07
11943810,-1.2335159367743666e-07
11943840,-1.2366309254853783e-07
11943870,-1.2397766472731646e-07
11943900,-1.243053674663045e-07
11943930,-1.24641654775292e-07
11943960,-1.249928778270765e-07
11943990,-1.2535635323219554e-07
11944020,-1.2572842149611534e-07
11944050,-1.261127141411681e-07
11944080,-1.2651017417219635e-07
11944110,-1.2690887873771818e-07
11944140,-1.2732901029318007e-07
11944170,-1.2775421718622172e-07
11944200,-1.2819092774824337e-07
11944230,-1.2864293027070173e-07
11944260,-1.2911351680917927e-07
11944290,-1.2958112763847127e-07
11944320,-1.3006835514799935e-07
11944350,-1.305620744859786e-07
11944380,-1.3107967723207784e-07
11944410,-1.316035293955888e-07
11944440,-1.3213556567545927e-07
11944470,-1.3268948180816933e-07
11944500,-1.3324687469459597e-07
11944530,-1.338170774646149e-07
11944560,-1.3440172884937466e-07
11944590,-1.350007743099993e-07
11944620,-1.3560841663791336e-07
11944650,-1.362376907721626e-07
11944680,-1.3687651285153775e-07
11944710,-1.375268052291436e-07
11944740,-1.3819544889114058e-07
11944770,-1.3887357640803231e-07
11944800,-1.395671642704235e-07
11944830,1.8354972836760184
11944860,2.3197135917490543
11944890,2.4369597779320773
11944920,2.4459136335238556
11944950,2.424887991814766
11944980,2.395663635961559
11945010,2.3642092681023046
11945040,2.332163438206742
11945070,2.299980270361446
11945100,2.267786384526381
11945130,2.2356195991527112
11945160,2.2034939957750304
11945190,2.1714156519244416
11945220,2.1393932930645185
11945250,2.1074210549198478
11945280,2.075459528710067
11945310,2.043662177834053
11945340,2.011929594948637
11945370,1.980251258122825
11945400,1.94866006900481
11945430,1.9171634973775653
11945460,1.8857704866306373
11945490,1.8544908344130324
11945520,1.8233359278094048
11945550,1.7923192664297658
11945580,1.761456788849663
11945610,1.7307655057797338
11945640,1.7002696372076094
11945670,1.669995973714125
11945700,1.6399723216814777
11945730,1.610794015480969
