time,hvac_reaZonEas_TZon_y
12216900,297.16054395823
12216930,297.1603759670516
12216960,297.1602069821239
12216990,297.16003658637715
12217020,297.159864412123
12217050,297.1596901379094
12217080,297.15951348546207
12217110,297.1593342167206
12217140,297.1591521309746
12217170,297.1589670621018
12217200,297.15877887813417
12217230,297.158587488222
12217260,297.1583928482818
12217290,297.15819495935807
12217320,297.15799385997724
12217350,297.1577896167507
12217380,297.15758231629076
12217410,297.1573720593818
12217440,297.157158957058
12217470,297.1569431278962
12217500,297.1567246959762
12217530,297.15650378921436
12217560,297.15628053794813
12217590,297.15605507372817
12217620,297.1558275282944
12217650,297.15559803271515
12217680,297.155366716664
12217710,297.1551337078133
12217740,297.15489913132416
12217770,297.1546631094194
12217800,297.15442576102697
12217830,297.15418720148614
12217860,297.15394754230806
12217890,297.153706890986
12217920,297.15346535084916
12217950,297.15322302095603
12217980,297.15298018354827
12218010,297.15273771825446
12218040,297.152495828269
12218070,297.15225487328206
12218100,297.15201596266985
12218130,297.15178031107854
12218160,297.1515487089434
12218190,297.1513213703814
12218220,297.1510979371508
12218250,297.150877664769
12218280,297.1506596507469
12218310,297.1504430087871
12218340,297.15022695571594
12218370,297.15001083028164
12218400,297.1497940799623
12218430,297.1495762381565
12218460,297.1493568829819
12218490,297.14913557540063
12218520,297.1489117926201
12218550,297.14868489408053
12218580,297.14845416222755
12218610,297.1482189143473
12218640,297.1479786305096
12218670,297.14773303400466
12218700,297.14748209690686
12218730,297.1472259890546
12218760,297.14696500958877
12218790,297.1466995312594
12218820,297.1464299668146
12218850,297.1461567519198
12218880,297.1458803355839
12218910,297.1456011724535
12218940,297.145319715463
12218970,297.1450364093306
12219000,297.1447516855074
12219030,297.14446595864194
12219060,297.14417962423266
12219090,297.1438930570879
12219120,297.1436066103279
12219150,297.1433206147835
12219180,297.14303537871723
12219210,297.14275118781114
12219240,297.1424683053753
12219270,297.1421869727341
12219300,297.1419074097538
12219330,297.14162981548225
12219360,297.1413543688783
12219390,297.14108122960965
12219420,297.1408105389052
12219450,297.1405424204466
12219480,297.14027698128854
12219510,297.14001431279706
12219540,297.1397544915974
12219570,297.13949758052416
12219600,297.1392436295667
12219630,297.1389926768038
12219660,297.13874474932373
12219690,297.13849986412396
12219720,297.13825802898776
12219750,297.1380192433342
12219780,297.1377834995144
12219810,297.13755079448674
12219840,297.137321142784
12219870,297.13709458253675
12219900,297.1368711711414
12219930,297.1366509749555
12219960,297.13643405837456
12219990,297.1362204771823
12220020,297.13601027491785
12220050,297.1358034813553
12220080,297.13560011220403
12220110,297.1354003211465
12220140,297.1352038387999
12220170,297.1350107093283
12220200,297.1348209161913
12220230,297.13463442445004
12220260,297.13445118249615
12220290,297.1342711278982
12220320,297.134094190676
12220350,297.13392029540563
12220380,297.1337493626197
12220410,297.1335813097934
12220440,297.13341605214123
12220470,297.1332535033671
12220500,297.13309357641873
12220530,297.1329361842414
12220560,297.1327812405014
12220590,297.1326286602513
12220620,297.1324783605196
12220650,297.1323302608204
12220680,297.13218428358624
12220710,297.1320403545309
12220740,297.13189840295155
12220770,297.13175836197803
12220800,297.13162016877527
12220830,297.13148376470537
12220860,297.131349095453
12220890,297.1312161111176
12220920,297.1310847662759
12220950,297.13095502001636
12220980,297.13082681829815
12221010,297.1306993417219
12221040,297.1305705611691
12221070,297.1304375042497
12221100,297.1302968429423
12221130,297.13014550177513
12221160,297.12998112913914
12221190,297.1298023973954
12221220,297.12960915137654
12221250,297.12940244149985
12221280,297.1291844772645
12221310,297.1289585302171
12221340,297.128728739853
12221370,297.1284992485099
12221400,297.1282735845789
12221430,297.128054436722
12221460,297.1278436901748
12221490,297.1276425729257
12221520,297.1274518167736
12221550,297.1272717955396
12221580,297.12710263114485
12221610,297.12694427031437
12221640,297.12679653843077
12221670,297.1266591770891
12221700,297.126531870577
12221730,297.1264142649729
12221760,297.12630598227753
12221790,297.1262066310978
12221820,297.12611581482497
12221850,297.1260331379184
12221880,297.1259582107145
12221910,297.1258906530754
12221940,297.1258300971241
12221970,297.1257761867467
12222000,297.1257285863995
12222030,297.12568696360785
12222060,297.1256509269143
12222090,297.1256199455907
12222120,297.12559330694546
12222150,297.12557012360804
12222180,297.12554940510097
12222210,297.12553016611815
12222240,297.1255115299944
12222270,297.1254927969539
12222300,297.1254734681453
12222330,297.1254532338019
12222360,297.12543192014573
12222390,297.12540938314817
12222420,297.1253854563024
12222450,297.12535994220906
12222480,297.12533262767477
12222510,297.1253033053026
12222540,297.12527179315805
12222570,297.12523794946793
12222600,297.1252016819934
12222630,297.1251629528349
12222660,297.12512177973815
12222690,297.12507823490716
12222720,297.12503244213525
12222750,297.12498457285955
12222780,297.12493484156965
12222810,297.12488350087153
12222840,297.12483083641786
12222870,297.12477716185487
12222900,297.1247228138957
12222930,297.124668147601
12222960,297.124613531927
12222990,297.1245593455826
12223020,297.12450597322436
12223050,297.12445380200285
12223080,297.12440321846253
12223110,297.12435460578666
12223140,297.1243083413685
12223170,297.12426479468434
12223200,297.1242243254378
12223230,297.1241872819432
12223260,297.1241539997159
12223290,297.1241248002398
12223320,297.1240999898871
12223350,297.1240798589678
12223380,297.12406468089597
12223410,297.1240547114603
12223440,297.1240501881925
12223470,297.12405132983173
12223500,297.1240583358808
12223530,297.1240713862554
12223560,297.12409064102405
12223590,297.12411624023645
12223620,297.1241483038382
12223650,297.1241869316669
12223680,297.1242322035233
12223710,297.1242841793121
12223740,297.12434289924386
12223770,297.12440838048775
12223800,297.1244806279637
12223830,297.1245596255503
12223860,297.12464533774806
12223890,297.1247377105789
12223920,297.12483667219425
12223950,297.12494213338846
12223980,297.12505398808923
12224010,297.1251721138497
12224040,297.12529637235116
12224070,297.1254266099177
12224100,297.12556265804386
12224130,297.12570433393284
12224160,297.12585144104617
12224190,297.1260037696632
12224220,297.1261610974491
12224250,297.12632319002967
12224280,297.1264898015702
12224310,297.1266606753539
12224340,297.1268355443551
12224370,297.12701413180247
12224400,297.1271961517252
12224430,297.1273813094763
12224460,297.1275693022279
12224490,297.1277598194181
12224520,297.127952543237
12224550,297.1281471489152
12224580,297.12834330512203
12224610,297.12854067426844
12224640,297.12873891306083
12224670,297.1289376715555
12224700,297.1291365949195
12224730,297.1293352027713
12224760,297.12953297967977
12224790,297.1297296298147
12224820,297.12992486093134
12224850,297.13011841884327
12224880,297.13031014217677
12224910,297.13050000260785
12224940,297.130688253139
12224970,297.13087530823105
12225000,297.1310615670519
12225030,297.13124729857344
12225060,297.13143253775144
12225090,297.13161716455005
12225120,297.13180098986913
12225150,297.13198390680316
12225180,297.1321657864308
12225210,297.13234642321214
12225240,297.1325255973197
12225270,297.13270308017536
12225300,297.1328786390651
12225330,297.1330520457999
12225360,297.13322308505064
12225390,297.13339156057566
12225420,297.1335572988363
12225450,297.1337201503111
12225480,297.1338799892163
12225510,297.13403671233885
12225540,297.1341902374915
12225570,297.1343405025408
12225600,297.1344874619695
12225630,297.12805943553343
12225660,297.12300589811224
12225690,297.1192153964112
12225720,297.11645979428715
12225750,297.11450687168497
12225780,297.1131575882953
12225810,297.1122722265373
12225840,297.111749645214
12225870,297.1115149933743
12225900,297.1115164009773
12225930,297.1117134577758
12225960,297.112074913669
12225990,297.11257337062034
12226020,297.11318616286616
12226050,297.11389287800466
12226080,297.114676334775
12226110,297.1155206397584
12226140,297.11641261506463
12226170,297.1173411138033
12226200,297.11829518304205
12226230,297.11926554742195
12226260,297.1202443593899
12226290,297.12122443906804
12226320,297.12219975639795
12226350,297.1231644927067
12226380,297.1241035937372
12226410,297.12500482823407
12226440,297.1258665594694
12226470,297.12669013193295
12226500,297.12747715548335
12226530,297.12822841996285
12226560,297.1289438058782
12226590,297.12962269202694
12226620,297.1302644153458
12226650,297.1308684130945
12226680,297.13143438873504
12226710,297.1319623785637
12226740,297.13245266723715
12226770,297.13290581261396
12226800,297.13332268091744
12226830,297.1337043459777
12226860,297.13405203076906
12226890,297.1343670827165
12226920,297.134650960088
12226950,297.1349052124884
12226980,297.13513143629496
12227010,297.1353312633687
12227040,297.13550633482504
12227070,297.1356582941585
12227100,297.13578877195755
12227130,297.1358993645454
12227160,297.13599164249973
12227190,297.136067114478
12227220,297.1361272602963
12227250,297.13617347536365
12227280,297.13620711932083
12227310,297.13622947694716
12227340,297.136241768291
12227370,297.1362451464324
12227400,297.1362406909995
12227430,297.1362294119791
12227460,297.1362122637128
12227490,297.1361901385069
12227520,297.13616386651364
12227550,297.13613421933917
12227580,297.1361019090996
12227610,297.1360675894149
12227640,297.13603185777987
12227670,297.13599525762487
12227700,297.13595828151534
12227730,297.1359213743066
12227760,297.13588493553107
12227790,297.13584932181
12227820,297.13581484935304
12227850,297.13578179642764
12227880,297.1357504058068
12227910,297.1357208870357
12227940,297.13569341859073
12227970,297.13566815001485
12228000,297.1356452039993
12228030,297.1356246783897
12228060,297.1356066481188
12228090,297.1355911670677
12228120,297.13557826985766
12228150,297.13556794677856
12228180,297.13556004712905
12228210,297.1355542031003
12228240,297.13554989147747
12228270,297.1355466243316
12228300,297.1355441638351
12228330,297.13554265670825
12228360,297.1355425628298
12228390,297.13554443037214
12228420,297.13554869948206
12228450,297.13555563740084
12228480,297.13556536576493
12228510,297.1355778983385
12228540,297.1355931568704
12228570,297.13561098081595
12228600,297.1356311482127
12228630,297.1356534037923
12228660,297.1356774812268
12228690,297.13570311461785
12228720,297.1357300443125
12228750,297.1357580229583
12228780,297.13578682239336
12228810,297.1358162385892
12228840,297.1358460930308
12228870,297.1358762316848
12228900,297.13590652359824
12228930,297.1359368599803
12228960,297.1359671533185
12228990,297.13599733593185
12229020,297.13602735796724
12229050,297.1360571852734
12229080,297.1360867974726
12229110,297.13611618623776
12229140,297.1361453536419
12229170,297.136174310526
12229200,297.13620307493835
12229230,297.1494200094216
12229260,297.1599411753648
12229290,297.16796760783654
12229320,297.1739299548183
12229350,297.17827297453243
12229380,297.1813688042928
12229410,297.18348960719175
12229440,297.18483158676844
12229470,297.18552998514514
12229500,297.1856895224845
12229530,297.1853953786486
12229560,297.18471977975156
12229590,297.183726265732
12229620,297.18246926232183
12229650,297.1809976430304
12229680,297.1793527307383
12229710,297.1775717579892
12229740,297.17568770472826
12229770,297.17372952464797
12229800,297.17172231516815
12229830,297.16968766283463
12229860,297.1676444396031
12229890,297.1656091932149
12229920,297.1635963552132
12229950,297.16161835900925
12229980,297.1596857858491
12230010,297.15780753130275
12230040,297.15599097772474
12230070,297.1542421525711
12230100,297.152565861311
12230130,297.1509658029025
12230160,297.1494446820953
12230190,297.14800431448907
12230220,297.14664571916586
12230250,297.1453692087919
12230280,297.1441744739976
12230310,297.1430606670239
12230340,297.14202646880165
12230370,297.1410701547564
12230400,297.1401896542854
12230430,297.13938260632295
12230460,297.1386464134189
12230490,297.1379782889988
12230520,297.1373752981708
12230550,297.1368343964778
12230580,297.13635246531754
12230610,297.13592634217673
12230640,297.1355528477619
12230670,297.1352288109151
12230700,297.13495108987365
12230730,297.13471659015585
12230760,297.1345222806057
12230790,297.13436520804515
12230820,297.13424250833424
12230850,297.13415141176824
12230880,297.1340892518905
12230910,297.13405347438413
12230940,297.13404163922473
12230970,297.13405142516655
12231000,297.1340806318337
12231030,297.13412718085596
12231060,297.1341891162996
12231090,297.1342646034585
12231120,297.13435192647825
12231150,297.1344494856402
12231180,297.1345557944898
12231210,297.1346694767143
12231240,297.134789262679
12231270,297.13491398558944
12231300,297.1350425773594
12231330,297.1351740643303
12231360,297.1353075629194
12231390,297.1354422752121
12231420,297.1355774845078
12231450,297.1357125508503
12231480,297.1358469065815
12231510,297.13598005195337
12231540,297.1361115508175
12231570,297.13624102640614
12231600,297.1363681572157
12231630,297.13649267300883
12231660,297.1366143509475
12231690,297.1367330118666
12231720,297.13684851669325
12231750,297.13696076301716
12231780,297.13706968181543
12231810,297.13717523433456
12231840,297.13727740913066
12231870,297.1373762192684
12231900,297.13747169967763
12231930,297.1375639046655
12231960,297.1376529055819
12231990,297.13773878863555
12232020,297.13782165285687
12232050,297.1379016082034
12232080,297.1379787738038
12232110,297.13805327633554
12232140,297.1381252485307
12232170,297.13819482780565
12232200,297.13826215500904
12232230,297.13832737328187
12232260,297.1383906270251
12232290,297.1384520609691
12232320,297.1385118193391
12232350,297.13857004511124
12232380,297.1386268793542
12232410,297.1386824606509
12232440,297.138736924595
12232470,297.1387904033568
12232500,297.1388437696497
12232530,297.13890532364786
12232560,297.13899646245744
12232590,297.1391273390558
12232620,297.1392924478409
12232650,297.13947957362905
12232680,297.13967974990146
12232710,297.1398812897118
12232740,297.14007780824704
12232770,297.14026438637376
12232800,297.1404374011401
12232830,297.14059442273856
12232860,297.14073399895733
12232890,297.14085545451763
12232920,297.1409587013018
12232950,297.1410440864597
12232980,297.1411122639332
12233010,297.14116409745344
12233040,297.1412005926061
12233070,297.14122284969943
12233100,297.1412320285921
12233130,297.14122931989533
12233160,297.14121592044626
12233190,297.1411930128191
12233220,297.14116174901693
12233250,297.1411232381888
12233280,297.1410785378766
12233310,297.1410286481346
12233340,297.14097450788574
12233370,297.1409169929791
12233400,297.1408569155369
12233430,297.1407950242817
12233460,297.14073200560983
12233490,297.1406684852308
12233520,297.1406050302311
12233550,297.14054215144813
12233580,297.14048030606034
12233610,297.1404199003222
12233640,297.14036129238184
12233670,297.14030479513605
12233700,297.14025067908267
12233730,297.14019917514304
12233760,297.14015047743067
12233790,297.14010474594795
12233820,297.14006210919865
12233850,297.1400226667057
12233880,297.1399864914269
12233910,297.13995363133165
12233940,297.13992409969444
12233970,297.1398978835717
12234000,297.13987496764605
12234030,297.1398553241672
12234060,297.1398389140421
12234090,297.13982568839754
12234120,297.1398155897462
12234150,297.1398085529328
12234180,297.13980450590134
12234210,297.1398033703184
12234240,297.13980506209066
12234270,297.1398094918111
12234300,297.13981656515745
12234330,297.13982618325633
12234360,297.1398382430206
12234390,297.13985263746576
12234420,297.13986925600824
12234450,297.1398879847539
12234480,297.1399087067838
12234510,297.1399313024455
12234540,297.139955649693
12234570,297.13998162877516
12234600,297.14000912778533
12234630,297.1400380383878
12234660,297.1400682574539
12234690,297.1400996882661
12234720,297.1401322402972
12234750,297.1401658284732
12234780,297.14020037244217
12234810,297.1402357960124
12234840,297.1402720267855
12234870,297.1403089959459
12234900,297.14034663815266
12234930,297.1403848914849
12234960,297.1404236974062
12234990,297.14046300072533
12235020,297.14050274954167
12235050,297.1405428951685
12235080,297.140582213239
12235110,297.1406014676667
12235140,297.14058908235967
12235170,297.1405471415724
12235200,297.1404806253738
12235230,297.14039401050627
12235260,297.14029047845906
12235290,297.1401722345173
12235320,297.140041179431
12235350,297.1398989811264
12235380,297.13974720994906
12235410,297.13958733093307
12235440,297.1394207354457
12235470,297.1392487228639
12235500,297.1390725128268
12235530,297.13889323774714
12235560,297.1387119467878
12235590,297.1385296073414
12235620,297.13834710503073
12235650,297.13816524753594
12235680,297.13798476628506
12235710,297.137806318006
12235740,297.13763049064795
12235770,297.137457801266
12235800,297.1372887063708
12235830,297.13712359638953
12235860,297.1369628095239
12235890,297.13680662356074
12235920,297.13665527189994
12235950,297.1365089349583
12235980,297.1363677545148
12236010,297.136231825736
12236040,297.1361012159686
12236070,297.1359759471859
12236100,297.1358560238125
12236130,297.13574140841405
12236160,297.13563205362027
12236190,297.13552787471053
12236220,297.13542878290855
12236250,297.13533465701636
12236280,297.13524537576154
12236310,297.13516079093074
12236340,297.13508075667573
12236370,297.13500510573215
12236400,297.1349336746595
12236430,297.13486628763144
12236460,297.1348027255598
12236490,297.1347426171699
12236520,297.1346855037274
12236550,297.1346307116236
12236580,297.1345776903428
12236610,297.13452601641507
12236640,297.13447536417027
12236670,297.13442550521864
12236700,297.1343762906655
12236730,297.1343276315334
12236760,297.13427948204315
12236790,297.1342318268989
12236820,297.1341846720324
12236850,297.1341380378376
12236880,297.13409195410196
12236910,297.1340464561181
12236940,297.1340015816718
12236970,297.1339573687235
12237000,297.1339138536619
12237030,297.1338710700314
12237060,297.13382904764916
12237090,297.1337878120356
12237120,297.1337473840914
12237150,297.1337077799147
12237180,297.133669010957
12237210,297.1336310840202
12237240,297.1335940014823
12237270,297.13355776156436
12237300,297.1335223586208
12237330,297.1334877834516
12237360,297.1334540236313
12237390,297.13342106384437
12237420,297.133388886219
12237450,297.1333574706524
12237480,297.133326795123
12237510,297.13329683598784
12237540,297.1332675682629
12237570,297.1332386200048
12237600,297.13320478388795
12237630,297.1331572110232
12237660,297.13309071493245
12237690,297.1330060553883
12237720,297.13290704100154
12237750,297.13279831804965
12237780,297.1326842097728
12237810,297.1325682896616
12237840,297.1324533181443
12237870,297.1323413278632
12237900,297.132233751528
12237930,297.13213154721365
12237960,297.1320353058859
12237990,297.13194533879954
12238020,297.13186174695267
12238050,297.1317844757717
12238080,297.13171335796596
12238110,297.13164814696455
12238140,297.1315885428647
12238170,297.1315342124227
12238200,297.1314848043186
12238230,297.13143996125496
12238260,297.1313993294468
12238290,297.1313625652924
12238320,297.1313293398582
12238350,297.131299341754
12238380,297.13127227885013
12238410,297.1312478791546
12238440,297.1312258910756
12238470,297.13120608323317
12238500,297.13118824394
12238530,297.1311721804461
12238560,297.13115771801824
12238590,297.1311446989147
12238620,297.1311329812975
12238650,297.1311224381213
12238680,297.13111295602204
12238710,297.1311044329553
12238740,297.1310967741593
12238770,297.13108989928895
12238800,297.1310837391265
12238830,297.1310782333224
12238860,297.13107332970924
12238890,297.13106898352345
12238920,297.1310651565596
12238950,297.1310618169993
12238980,297.13105893707024
12239010,297.13105649382555
12239040,297.13105446842854
12239070,297.13105284559566
12239100,297.13105161313734
12239130,297.1310507615586
12239160,297.13105028370416
12239190,297.13105017444116
12239220,297.1310504303732
12239250,297.1310510495822
12239280,297.131052031396
12239310,297.13105337618026
12239340,297.1310550851525
12239370,297.13105716021647
12239400,297.1310596038149
12239430,297.1310624187992
12239460,297.13106560831375
12239490,297.1310691756937
12239520,297.1310731243751
12239550,297.13107745781593
12239580,297.13108217942687
12239610,297.1310872925112
12239640,297.1310928002124
12239670,297.13109870546924
12239700,297.1311050109769
12239730,297.1311117191539
12239760,297.13111883211457
12239790,297.13112635164504
12239820,297.1311342791844
12239850,297.13114261580876
12239880,297.13115136221865
12239910,297.13116051872925
12239940,297.13117008526325
12239970,297.1311800613456
12240000,297.13119044610096
12240030,297.131201221326
12240060,297.13121233547326
12240090,297.1312236835404
12240120,297.13123509297145
12240150,297.131246350341
12240180,297.1312572452716
12240210,297.1312676064826
12240240,297.13127731864626
12240270,297.1312863218276
12240300,297.13129460137367
12240330,297.1313021755325
12240360,297.13130908480645
12240390,297.1313153841724
12240420,297.1313211377931
12240450,297.13132641543154
12240480,297.1313312899021
12240510,297.1313358351466
12240540,297.1313401246851
12240570,297.1313442303162
12240600,297.13134822107696
12240630,297.131352162505
12240660,297.13135611621306
12240690,297.1313601397527
12240720,297.1313642867325
12240750,297.13136860711563
12240780,297.1313731479254
12240810,297.1313779535443
12240840,297.1313830665258
12240870,297.1313885281562
12240900,297.13139437890976
12240930,297.1314006587123
12240960,297.1314074069847
12240990,297.1314146755893
12241020,297.1314225147161
12241050,297.1314309609474
12241080,297.13144004581466
12241110,297.1314497956656
12241140,297.1314602312479
12241170,297.13147136774205
12241200,297.13148321503553
12241230,297.13149577813124
12241260,297.13150905760244
12241290,297.1315230500421
12241320,297.13153774848917
12241350,297.1315531428344
12241380,297.13156922021085
12241410,297.13158596537147
12241440,297.131603361052
12241470,297.13162138831404
12241500,297.13164002686676
12241530,297.13165925536185
12241560,297.1316790516632
12241590,297.13169939308887
12241620,297.1317202566282
12241650,297.1317416191333
12241680,297.1317634574866
12241710,297.13178574874723
12241740,297.1318084702755
12241770,297.131831599839
12241800,297.13185511570083
12241830,297.1318789956962
12241860,297.1319032158591
12241890,297.1319277500399
12241920,297.13195257017554
12241950,297.1319776468561
12241980,297.13200294993203
12242010,297.13202844905226
12242040,297.13205411410013
12242070,297.13207991553344
12242100,297.13210582464455
12242130,297.1321318137602
12242160,297.13215785639375
12242190,297.132183927361
12242220,297.1322100028657
12242250,297.13223606055936
12242280,297.1322620795786
12242310,297.13228804056394
12242340,297.13231392566183
12242370,297.1323397185135
12242400,297.13236540423156
12242430,297.13239096936763
12242460,297.1324164018722
12242490,297.13244169104894
12242520,297.13246682750963
12242550,297.13249180319735
12242580,297.1325166110886
12242610,297.13254124533
12242640,297.1325657011487
12242670,297.1325899747766
12242700,297.1326140633864
12242730,297.1326379650303
12242760,297.13266167857853
12242790,297.13268520366
12242820,297.1327085406032
12242850,297.13273169037967
12242880,297.13275465454933
12242910,297.1327774352076
12242940,297.1328000349343
12242970,297.1328224567452
12243000,297.13284470404494
12243030,297.1328667805821
12243060,297.1328886904064
12243090,297.1329104378281
12243120,297.1329320273793
12243150,297.13295346377697
12243180,297.1329747518886
12243210,297.13299589669896
12243240,297.1330169032793
12243270,297.13303777675804
12243300,297.13305852229325
12243330,297.13307914504685
12243360,297.1330996501602
12243390,297.13312004273166
12243420,297.13314032779493
12243450,297.1331605102994
12243480,297.1331805950915
12243510,297.1332005868976
12243540,297.1332204903078
12243570,297.1332403097608
12243600,297.1332600495308
12243630,297.1331188823139
12243660,297.1327916601277
12243690,297.1322891850602
12243720,297.131647609777
12243750,297.13089932667066
12243780,297.1300764382807
12243810,297.1292022688625
12243840,297.12829156462783
12243870,297.1273607009552
12243900,297.12642201207996
12243930,297.12548582536704
12243960,297.1245603315436
12243990,297.1236522309267
12244020,297.12276686698993
12244050,297.12190836485314
12244080,297.1210799378046
12244110,297.1202840530937
12244140,297.1195225438301
12244170,297.1187966839197
12244200,297.1181072680339
12244230,297.1174546902929
12244260,297.11683901401125
12244290,297.1162600258045
12244320,297.11571727990764
12244350,297.11521013865087
12244380,297.1147378082446
12244410,297.1142993689263
12244440,297.1138938011719
12244470,297.1135200072406
12244500,297.1131768320481
12244530,297.11286307790135
12244560,297.11257751816373
12244590,297.1123189090633
12244620,297.1120859997741
12244650,297.11187754115883
12244680,297.11169229301333
12244710,297.11152903004546
12244740,297.11138654692513
12244770,297.1112636625063
12244800,297.11115922327633
12244830,297.1110721062149
12244860,297.1110012211251
12244890,297.1109455125143
12244920,297.11090396111786
12244950,297.1108755850111
12244980,297.1108594402838
12245010,297.1108546213698
12245040,297.11086026111417
12245070,297.11087553064976
12245100,297.110899639108
12245130,297.1109318331932
12245160,297.1109713966241
12245190,297.11101764946915
12245220,297.11106994738424
12245250,297.1111276807851
12245280,297.11119027395716
12245310,297.1112571841266
12245340,297.11132790048623
12245370,297.11140194320154
12245400,297.1114788623859
12245430,297.11155823752927
12245460,297.1116396775285
12245490,297.11172282059545
12245520,297.11180733325693
12245550,297.1118929084998
12245580,297.11197926375837
12245610,297.1120661393275
12245640,297.1121532971264
12245670,297.11224051968895
12245700,297.11232760913765
12245730,297.1124143863742
12245760,297.11250069038323
12245790,297.1125863775828
12245820,297.1126713211686
12245850,297.11275541045023
12245880,297.11283855019445
12245910,297.11292065998174
12245940,297.1130016735589
12245970,297.1130815381705
12246000,297.11316021386375
12246030,297.11323767277855
12246060,297.1133138984325
12246090,297.11338888500575
12246120,297.1134626366223
12246150,297.113535166629
12246180,297.1136064968765
12246210,297.1136766570074
12246240,297.1137456837572
12246270,297.11381362026935
12246300,297.1138805154241
12246330,297.11394642318584
12246360,297.1140114019696
12246390,297.1140755140306
12246420,297.11413882487653
12246450,297.1142014027046
12246480,297.1142633178632
12246510,297.11432464234014
12246540,297.1143854492772
12246570,297.11444581251214
12246600,297.11450580614706
12246630,297.1145655041444
12246660,297.11462497994955
12246690,297.1146843061403
12246720,297.11474355410246
12246750,297.11480279373126
12246780,297.1148610602362
12246810,297.1149139047344
12246840,297.11495588178275
12246870,297.1149851892377
12246900,297.11500477239497
12246930,297.1150198720859
12246960,297.1150345745793
12246990,297.11505066911167
12247020,297.1150686085608
12247050,297.11508873725415
12247080,297.1151116963817
12247110,297.11513821229823
12247140,297.11516878215156
12247170,297.1152036501604
12247200,297.11524286027105
12247230,297.1152864536578
12247260,297.11533434686584
12247290,297.11538660651775
12247320,297.11544371032636
12247350,297.1155156624386
12247380,297.1156183154068
12247410,297.1157569910027
12247440,297.1159251371906
12247470,297.11611378626003
12247500,297.1163140442578
12247530,297.1165184815392
12247560,297.1167209291442
12247590,297.11691727633735
12247620,297.1171041637407
12247650,297.11728095958745
12247680,297.1174438657288
12247710,297.11759367815745
12247740,297.1177301062593
12247770,297.1178531780847
12247800,297.11796309574004
12247830,297.1180603927877
12247860,297.11814560494474
12247890,297.118219354151
12247920,297.1182823339464
12247950,297.11833528231074
12247980,297.1183789610228
12248010,297.11841413938254
12248040,297.1184415816122
12248070,297.11846203717863
12248100,297.11847623342527
12248130,297.11848487002015
12248160,297.11848861485214
12248190,297.1184881010955
12248220,297.11848392522165
12248250,297.1184766457822
12248280,297.1184667828204
12248310,297.1184548177926
12248340,297.11844119390304
12248370,297.11842631677115
12248400,297.11841055536354
12248430,297.1183942431338
12248460,297.11837767931974
12248490,297.11836113036975
12248520,297.11834483145856
12248550,297.11832898806216
12248580,297.118313777573
12248610,297.11829935093516
12248640,297.11828583428587
12248670,297.1182733305897
12248700,297.11826192125346
12248730,297.11825166771365
12248760,297.1182426129882
12248790,297.11823478318627
12248820,297.1182281889724
12248850,297.11822282697966
12248880,297.118218681171
12248910,297.1182157241463
12248940,297.118213918394
12248970,297.1182132174877
12249000,297.11821356722805
12249030,297.11821490582395
12249060,297.1182171638442
12249090,297.11822026493434
12249120,297.1182241268596
12249150,297.1182286631562
12249180,297.1182337852036
12249210,297.1182394040635
12249240,297.11824543140244
12249270,297.11825177934566
12249300,297.1182583596061
12249330,297.11826508241006
12249360,297.11827370310164
12249390,297.1182883361347
12249420,297.11830636755565
12249450,297.11832544991523
12249480,297.1183444838406
12249510,297.11836294933244
12249540,297.1183792430971
12249570,297.11839404418345
12249600,297.1184078599556
12249630,297.1184201795243
12249660,297.11843046036614
12249690,297.1184382051128
12249720,297.11844283479667
12249750,297.1184444854175
12249780,297.11844324274847
12249810,297.11843978580083
12249840,297.1150390499614
12249870,297.1144585213277
12249900,297.1140635338905
12249930,297.1134383900222
12249960,297.11256655748207
12249990,297.11164200396377
12250020,297.11085724226666
12250050,297.1103213125797
12250080,297.11006391170605
12250110,297.110064755617
12250140,297.11028035916337
12250170,297.1106623427935
12250200,297.11116467351553
12250230,297.1117483503251
12250260,297.1123819001113
12250290,297.1130402555791
12250320,297.11370471952074
12250350,297.11436054022
12250380,297.11499621707134
12250410,297.1156035596071
12250440,297.1161767534611
12250470,297.1167118146117
12250500,297.1172061174818
12250530,297.1176581310999
12250560,297.1180671865034
12250590,297.1184333141283
12250620,297.1187570942302
12250650,297.11903954359803
12250680,297.11928201474865
12250710,297.1194861183087
12250740,297.1196536555053
12250770,297.1197865651662
12250800,297.11988687520164
12250830,297.2212074863837
12250860,297.3563458804069
12250890,297.4719869694579
12250920,297.57220592098696
12250950,297.6600444349301
12250980,297.73778012605004
12251010,297.8071398854379
12251040,297.8694548649622
12251070,297.92577653364356
12251100,297.97693195641364
12251130,298.0236104255133
12251160,298.06637774586494
12251190,298.1057086686968
12251220,298.1420094177477
12251250,298.17562778513286
12251280,298.2068734343217
12251310,298.2360274474698
12251340,298.26334040348974
12251370,298.2890017403362
12251400,298.3131540262367
12251430,298.33593240999613
12251460,298.35742250287325
12251490,298.3777057421025
12251520,298.39684947377697
12251550,298.414905072695
12251580,298.4319115761459
12251610,298.44791200468404
12251640,298.46295178428966
12251670,298.4770772244539
12251700,298.49033553597445
12251730,298.5027702451883
12251760,298.51442199727603
12251790,298.52533617005145
12251820,298.53555437094303
12251850,298.5451162248659
12251880,298.55406001677153
12251910,298.5624223432638
12251940,298.5702381068509
12251970,298.5775406739218
