time,hvac_reaZonSou_V_flow_y
12161220,0.3196114583211668
12161250,0.3185342443405073
12161280,0.3174558987342925
12161310,0.31637636867428426
12161340,0.3152956259702147
12161370,0.3142136272675993
12161400,0.31313033626497644
12161430,0.31204573996241225
12161460,0.3109598281063776
12161490,0.3098725944039466
12161520,0.3087840393708598
12161550,0.30769416888303586
12161580,0.3066029949433747
12161610,0.305510534521721
12161640,0.3044168098192637
12161670,0.3033218474633529
12161700,0.302225678545184
12161730,0.3011283380465978
12161760,0.3000298677218972
12161790,0.2989312645441188
12161820,0.2978315619996712
12161850,0.29673064055274845
12161880,0.29562861814767494
12161910,0.29452559664068617
12161940,0.2934216741704588
12161970,0.2923169537486434
12162000,0.2912115144437401
12162030,0.29010543873818856
12162060,0.28899880306664827
12162090,0.28789170338837133
12162120,0.286784223695696
12162150,0.2856764504357787
12162180,0.2845684790517738
12162210,0.2834604149558491
12162240,0.28235237387426343
12162270,0.2826194784447035
12162300,0.28100986866147687
12162330,0.279605789716144
12162360,0.2782569445658997
12162390,0.2769043186871649
12162420,0.27553550752129313
12162450,0.27415578294496235
12162480,0.27277416897093454
12162510,0.27139833235059324
12162540,0.2700335452018644
12162570,0.26868304891316425
12162600,0.26734854078158166
12162630,0.2660308178503687
12162660,0.26473008880040355
12162690,0.2634462242250751
12162720,0.2621788559186734
12162750,0.26092745705241976
12162780,0.2596914363605572
12162810,0.258470096885465
12162840,0.25726271429236364
12162870,0.25606852071378716
12162900,0.25488671318917594
12162930,0.25371646900993405
12162960,0.25255694900515596
12162990,0.2514068154884035
12163020,0.2502612032278263
12163050,0.2491248927858212
12163080,0.24799864843573705
12163110,0.24688051421108392
12163140,0.24576895223927064
12163170,0.24466295439935196
12163200,0.2435617672705615
12163230,0.24246447911789096
12163260,0.24137058625169627
12163290,0.24027932303781518
12163320,0.2391879029046876
12163350,0.23810173986588593
12163380,0.23701448993675098
12163410,0.2359270842007309
12163440,0.23483917019878384
12163470,0.23375026890589337
12163500,0.2326599252427907
12163530,0.23156769819150488
12163560,0.2304732168203846
12163590,0.22937614269993467
12163620,0.22827618833319246
12163650,0.22717309570765723
12163680,0.22606663478630193
12163710,0.2249566144554349
12163740,0.2238428777212253
12163770,0.22272529813874803
12163800,0.22160377661968259
12163830,0.2204782372830889
12163860,0.21934862623775084
12163890,0.21821491044501498
12163920,0.2170770752370459
12163950,0.21593512304387827
12163980,0.21478907189892646
12164010,0.2136389536499034
12164040,0.2124848128430617
12164070,0.21132670537775528
12164100,0.21016469706880322
12164130,0.20899886264782763
12164160,0.2078292847645876
12164190,0.20665605287622843
12164220,0.20547926237319036
12164250,0.20429901362104352
12164280,0.20311541118160517
12164310,0.2019285630671624
12164340,0.20073858008936063
12164370,0.19954557518176286
12164400,0.19834966280800997
12164430,3.724425834256162e-05
12164460,-4.851403065694584e-09
12164490,-4.876405732022918e-09
12164520,-4.875112362721651e-09
12164550,-4.873818993600799e-09
12164580,-4.87338778968273e-09
12164610,-4.871663338400338e-09
12164640,-4.870801052299035e-09
12164670,-4.8703698488353185e-09
12164700,-4.868645398103404e-09
12164730,-4.850970896637194e-09
12164760,-4.8660586621366496e-09
12164790,-4.866058541731559e-09
12164820,-4.865196256590395e-09
12164850,-4.769926922707662e-09
12164880,-4.8621784395683705e-09
12164910,-4.861747237326303e-09
12164940,-4.859591705687826e-09
12164970,-4.858729421388229e-09
12165000,-4.857867137246005e-09
12165030,-4.857004853261058e-09
12165060,-4.855280404751641e-09
12165090,-4.854418121102102e-09
12165120,-4.853124755289834e-09
12165150,-4.852262471964707e-09
12165180,-4.851400188796364e-09
12165210,-4.8505379057847146e-09
12165240,-4.848813458374481e-09
12165270,-4.847089011162773e-09
12165300,-4.846226728662632e-09
12165330,-4.84536444631878e-09
12165360,-4.844071081895489e-09
12165390,-5.035471472303776e-09
12165420,-4.9953807042368265e-09
12165450,-4.7776840700663595e-09
12165480,-4.839759790359208e-09
12165510,-4.8522610566687705e-09
12165540,-4.837173063415389e-09
12165570,-4.835879700208058e-09
12165600,-4.83501741932918e-09
12165630,-4.8337240564638095e-09
12165660,-4.831568529511505e-09
12165690,-4.831137331260969e-09
12165720,-4.829412886812511e-09
12165750,-4.828119524660809e-09
12165780,-4.82682616268464e-09
12165810,-4.82639496504342e-09
12165840,-4.8255326854668085e-09
12165870,-4.8233771598673456e-09
12165900,-4.822514880630742e-09
12165930,-4.82122151950997e-09
12165960,-4.819928158564068e-09
12165990,-4.818634797792925e-09
12166020,-4.81734143719643e-09
12166050,-4.815616994776906e-09
12166080,-4.814754716526932e-09
12166110,-4.813461356453708e-09
12166140,-4.812167996554688e-09
12166170,-4.810874636829758e-09
12166200,-4.810012359225326e-09
12166230,-4.808718999838072e-09
12166260,-4.80742564062459e-09
12166290,-4.806563363500784e-09
12166320,-4.804838922718514e-09
12166350,-4.8035455640257e-09
12166380,-4.802252205506229e-09
12166410,-4.800527765284514e-09
12166440,-4.799234407121508e-09
12166470,-4.798372130986817e-09
12166500,-4.796647691314647e-09
12166530,-4.79535433367082e-09
12166560,-4.7944920580251345e-09
12166590,-4.792767618902506e-09
12166620,-4.791043179973135e-09
12166650,-4.790180904826788e-09
12166680,-4.788025384478977e-09
12166710,-4.786732027894134e-09
12166740,-4.785869753247339e-09
12166770,-4.784145315244089e-09
12166800,-4.782420877434066e-09
12166830,-4.781127521552134e-09
12166860,-4.779403084118553e-09
12166890,-4.778109728593122e-09
12166920,-4.776385291535963e-09
12166950,-4.77509193636705e-09
12166980,-4.773367499686288e-09
12167010,-4.7720741448739064e-09
12167040,-4.770349708569507e-09
12167070,-4.769056354113664e-09
12167100,-4.767331918185593e-09
12167130,-4.765176400814926e-09
12167160,-4.7638830469086826e-09
12167190,-4.762158611559799e-09
12167220,-4.760434176403932e-09
12167250,-4.758709741441061e-09
12167280,-4.757416388257628e-09
12167310,-4.755691953670861e-09
12167340,-4.753967519277022e-09
12167370,-4.752243085076088e-09
12167400,-4.750949732615314e-09
12167430,-4.747932054177795e-09
12167460,-4.7462076205749265e-09
12167490,-4.745776431718846e-09
12167520,-4.743189835455743e-09
12167550,-4.741465402421375e-09
12167580,-4.740172051068517e-09
12167610,-4.73758545545157e-09
12167640,-4.735861023004882e-09
12167670,-4.733705509291051e-09
12167700,-4.7324121586892325e-09
12167730,-4.730687726820206e-09
12167760,-4.728532213712933e-09
12167790,-4.726807782238489e-09
12167820,-4.725083350956452e-09
12167850,-4.722927838464954e-09
12167880,-4.720772326185017e-09
12167910,-4.7190478954991865e-09
12167940,-4.7173234650055955e-09
12167970,-4.7155990347042065e-09
12168000,-4.713012441887234e-09
12168030,-4.711719093333564e-09
12168060,-4.70913250094857e-09
12168090,-4.7069769901189865e-09
12168120,-4.705252560816129e-09
12168150,-4.703097050399014e-09
12168180,-4.7013726214894615e-09
12168210,-4.699217111484561e-09
12168240,-4.6974926829681036e-09
12168270,-4.695337173375163e-09
12168300,-4.6931816639928365e-09
12168330,-4.690595073571755e-09
12168360,-4.6884395646198745e-09
12168390,-4.686715137108787e-09
12168420,-4.6841285473471586e-09
12168450,-4.682404120237752e-09
12168480,-4.679817530915319e-09
12168510,-4.678955266592913e-09
12168540,-4.676368677690554e-09
12168570,-4.673782089016866e-09
12168600,-4.671626581736424e-09
12168630,-4.669471074665733e-09
12168660,-4.667315567804715e-09
12168690,-4.665160061153283e-09
12168720,-4.662142392456625e-09
12168750,-4.660849048478852e-09
12168780,-4.658262461346921e-09
12168810,-4.65567587444281e-09
12168840,-4.653520368856617e-09
12168870,-4.650933782398537e-09
12168900,-4.64834719616794e-09
12168930,-4.64662277228963e-09
12168960,-4.644036186495182e-09
12168990,-4.641880681971901e-09
12169020,-4.639294096622424e-09
12169050,-4.636707511499868e-09
12169080,-4.634983088636969e-09
12169110,-4.632396503949544e-09
12169140,-4.63024100048679e-09
12169170,-4.628516578221128e-09
12169200,-4.625498913205861e-09
12169230,-4.622912329405769e-09
12169260,-4.620325745831794e-09
12169290,-4.617739162483811e-09
12169320,-4.615583660305033e-09
12169350,-4.612997077399578e-09
12169380,-4.609979413794585e-09
12169410,-4.607392831349336e-09
12169440,-4.604806249129462e-09
12169470,-4.602219667134836e-09
12169500,-4.600495247143281e-09
12169530,-4.597908665580729e-09
12169560,-4.59489100337213e-09
12169590,-4.59273550313018e-09
12169620,-4.589717841388975e-09
12169650,-4.5871312607342124e-09
12169680,-4.5849757611388306e-09
12169710,-4.582389180923731e-09
12169740,-4.57894043929855e-09
12169770,-4.576784940357621e-09
12169800,-4.573767280024198e-09
12169830,-4.571611781513003e-09
12169860,-4.568594121644728e-09
12169890,-4.566438623562793e-09
12169920,-4.563852044922767e-09
12169950,-4.560403304996361e-09
12169980,-4.557816726820343e-09
12170010,-4.5556612296043465e-09
12170040,-4.553074651865219e-09
12170070,-4.549625912909902e-09
12170100,-4.546608254923002e-09
12170130,-4.544021677877918e-09
12170160,-4.541866181748109e-09
12170190,-4.538417443770111e-09
12170220,-4.535830867400142e-09
12170250,-4.533244291252012e-09
12170280,-4.530226634667613e-09
12170310,-4.527208978322256e-09
12170340,-4.5241913222157744e-09
12170370,-4.5216047469798036e-09
12170400,-4.519018171964972e-09
12170430,-4.516000516556733e-09
12170460,-4.512982861386723e-09
12170490,-4.510396287051832e-09
12170520,-4.50694755176071e-09
12170550,-4.5043609778841305e-09
12170580,-4.501343323656712e-09
12170610,-4.498756750229187e-09
12170640,-4.4996188214527446e-09
12170670,-4.492721442943436e-09
12170700,-4.489703789655995e-09
12170730,-4.486686136605281e-09
12170760,-4.484099564310671e-09
12170790,-4.481081911724349e-09
12170820,-4.477633178871813e-09
12170850,-4.474184446272404e-09
12170880,-4.471166794411304e-09
12170910,-4.468580223262772e-09
12170940,-4.465562571864389e-09
12170970,-4.462113840241489e-09
12171000,-4.459527269773544e-09
12171030,-4.456078538637802e-09
12171060,-4.45262980775382e-09
12171090,-4.450043237973467e-09
12171120,-4.447025587993126e-09
12171150,-4.443576857837928e-09
12171180,-4.440128127933702e-09
12171210,-4.437541559064981e-09
12171240,-4.434092829645304e-09
12171270,-4.4302130201003945e-09
12171300,-4.427626451924106e-09
12171330,-4.42417772324658e-09
12171360,-4.421591155519907e-09
12171390,-4.417711346982835e-09
12171420,-4.415124779713451e-09
12171450,-4.412107132334407e-09
12171480,-4.408227324553173e-09
12171510,-4.405209677655285e-09
12171540,-4.401760950688682e-09
12171570,-4.398743304262904e-09
12171600,-4.3944324172161515e-09
12171630,-6.05883326290174e-09
12171660,-8.024128017800362e-09
12171690,-9.148816126017852e-09
12171720,-1.0825286806803466e-08
12171750,-1.2403902090602844e-08
12171780,-1.3813533737142139e-08
12171810,-1.5181781484535043e-08
12171840,-1.6490108877861574e-08
12171870,-1.772299702991224e-08
12171900,-1.8884756744542832e-08
12171930,-1.997625018686555e-08
12171960,-2.0992304403961244e-08
12171990,-2.1935505886991753e-08
12172020,-2.280326816911298e-08
12172050,-2.3596453425954357e-08
12172080,-2.4315061675088607e-08
12172110,-2.4958230776171387e-08
12172140,-2.5527685069708797e-08
12172170,-2.6023424577866947e-08
12172200,-2.6445018244263724e-08
12172230,-2.6794621491934906e-08
12172260,-2.70726654252692e-08
12172290,-2.72795811491263e-08
12172320,-2.7416661927839524e-08
12172350,-2.7485201025546205e-08
12172380,-2.74843363084779e-08
12172410,-2.7416223199445948e-08
12172440,-2.728129280256394e-08
12172470,-2.7080407300858512e-08
12172500,-2.681356671788325e-08
12172530,-2.6481202155912374e-08
12172560,-2.608503795416166e-08
12172590,-2.562421197496816e-08
12172620,-2.5101310713584472e-08
12172650,-2.4515040950807425e-08
12172680,-2.3867989178794367e-08
12172710,-2.316058649205208e-08
12172740,-2.239369506256724e-08
12172770,-2.1569039218569337e-08
12172800,-2.0687912207142653e-08
12172830,-1.97520383522583e-08
12172860,-1.8764435212461444e-08
12172890,-1.7726396028050525e-08
12172920,-1.6641369431619666e-08
12172950,-1.5512372974271354e-08
12172980,-1.434242420466426e-08
12173010,-1.313497174793974e-08
12173040,-1.18951885421662e-08
12173070,-1.0624367813919295e-08
12173100,-9.329837890994855e-09
12173130,-8.014616311361242e-09
12173160,-6.684307084089958e-09
12173190,-5.3427899018965914e-09
12173220,-3.996099850223648e-09
12173250,-2.6485476988356453e-09
12173280,-1.30616853205405e-09
12173310,2.7589038192730875e-11
12173340,1.3458277698937762e-09
12173370,2.644667971477999e-09
12173400,3.918936714276314e-09
12173430,5.16173675344926e-09
12173460,6.370481629915174e-09
12173490,7.539136252958565e-09
12173520,8.66080337220338e-09
12173550,9.730310049847012e-09
12173580,1.0741621187928055e-08
12173610,1.1686977370367183e-08
12173640,1.2558188098882985e-08
12173670,1.3348356108017032e-08
12173700,1.4045411182434032e-08
12173730,1.464030065424882e-08
12173760,1.512354077250242e-08
12173790,1.548306130859156e-08
12173820,1.5709809582034443e-08
12173850,1.5795595066835106e-08
12173880,1.5736538024179074e-08
12173910,1.552660331921572e-08
12173940,1.5176136819401134e-08
12173970,1.4681689866452101e-08
12174000,1.4062660993912511e-08
12174030,1.3318619104053009e-08
12174060,1.2488792379280621e-08
12174090,1.1559817359995106e-08
12174120,1.0599804542601803e-08
12174150,9.550558247665724e-09
12174180,8.515968551159255e-09
12174210,7.4330979073154034e-09
12174240,6.3765230197406355e-09
12174270,5.304860300534936e-09
12174300,4.271563578551925e-09
12174330,3.245595165009401e-09
12174360,2.2635968014818198e-09
12174390,1.2859092133945438e-09
12174420,3.780564465783553e-10
12174450,-5.29365239471262e-10
12174480,-1.3760047512655022e-09
12174510,-2.207556475844069e-09
12174540,-2.987378677332375e-09
12174570,-3.752544160192754e-09
12174600,-4.44485723315172e-09
12174630,-3.767631809694677e-09
12174660,-4.828086480382665e-10
12174690,-2.355847536433694e-09
12174720,-2.9684109748007868e-09
12174750,-4.1189611489389055e-09
12174780,-5.9010421864662585e-09
12174810,-7.631393618512642e-09
12174840,-9.200090250234315e-09
12174870,-1.0552816112251003e-08
12174900,-1.1632668779987268e-08
12174930,-1.243231993985919e-08
12174960,-1.2975910057171487e-08
12174990,-1.3303098442031032e-08
12175020,-1.3453544398989954e-08
12175050,-1.3456561329119663e-08
12175080,-1.339577857533215e-08
12175110,-1.3273782623204903e-08
12175140,-1.3113851744420707e-08
12175170,-1.2943574994409285e-08
12175200,-1.2746140298406761e-08
12175230,-1.2973749375432379e-08
12175260,-1.3249208172947543e-08
12175290,-1.3615193484366123e-08
12175320,-1.4249740832987e-08
12175350,-1.5165782524694885e-08
12175380,-1.6706026094893064e-08
12175410,-1.8888145614423386e-08
12175440,-2.1559539030238852e-08
12175470,-2.4276195136198975e-08
12175500,-2.6219064493620853e-08
12175530,-2.6175092224528748e-08
12175560,-2.259713811376243e-08
12175590,-2.0481834149157705e-08
12175620,-2.1543579020436906e-08
12175650,-2.1534524828705875e-08
12175680,-2.1343124469957326e-08
12175710,-2.1063353082256996e-08
12175740,-2.0696072846518572e-08
12175770,-2.0252060743796447e-08
12175800,-1.974468022019717e-08
12175830,-1.919289873399113e-08
12175860,-1.8612235110476105e-08
12175890,-1.802295003000798e-08
12175920,-1.7437544759058792e-08
12175950,-1.6864209778670465e-08
12175980,-1.630165184844691e-08
12176010,-1.5737369697162834e-08
12176040,-1.5164466072239912e-08
12176070,-1.4548454724986282e-08
12176100,-1.3877265473917696e-08
12176130,-1.3148742934803376e-08
12176160,-1.2340471055103804e-08
12176190,-1.147486589880781e-08
12176220,-1.0511406135332197e-08
12176250,-9.48371585205989e-09
12176280,-8.411193555816085e-09
12176310,-7.3149620607664505e-09
12176340,-6.221317112818888e-09
12176370,-5.156554454839818e-09
12176400,-4.1448144382819705e-09
12176430,-3.2119617260625915e-09
12176460,-2.3821366700615787e-09
12176490,-1.67473776653415e-09
12176520,-1.2233991654433372e-09
12176550,-7.931833885781644e-10
12176580,-4.3150900551453447e-10
12176610,-3.22015211364689e-10
12176640,-3.608122242162553e-10
12176670,-5.293636923509911e-10
12176700,-8.065467962610915e-10
12176730,-1.1647725470932794e-09
12176760,-1.574727643935673e-09
12176790,-2.006236630031876e-09
12176820,-2.433003750382401e-09
12176850,-2.828733250939761e-09
12176880,-3.177475248821644e-09
12176910,-3.4671595635434068e-09
12176940,-3.604673371939715e-09
12176970,-2.680442334902464e-09
12177000,-4.986708987779017e-09
12177030,-6.9403538290870145e-09
12177060,-7.442128307308407e-09
12177090,-5.686348037579308e-09
12177120,-5.685485772595305e-09
12177150,-5.510468063224048e-09
12177180,-5.2811345570959575e-09
12177210,-5.034557950014414e-09
12177240,-4.769445009081548e-09
12177270,-4.4823471122932686e-09
12177300,-4.175850726985711e-09
12177330,-3.8516801645215255e-09
12177360,-3.5145772805175946e-09
12177390,-3.1723014746936768e-09
12177420,-2.83261214627661e-09
12177450,-2.5019754607674914e-09
12177480,-2.1890129723671616e-09
12177510,-1.899328690671672e-09
12177540,-1.6372333919752169e-09
12177570,-1.407037852685592e-09
12177600,-1.2091731494103812e-09
12177630,-1.0449325145108711e-09
12177660,-9.134537916828581e-10
12177690,-8.125815914951113e-10
12177720,-7.367119025373226e-10
12177750,-6.854136467285082e-10
12177780,-6.526517351170062e-10
12177810,-6.349775454242357e-10
12177840,-6.254938333255591e-10
12177870,-6.198898211383496e-10
12177900,-6.151479645083616e-10
12177930,-6.073885635933188e-10
12177960,-5.957494629005244e-10
12177990,-5.76782040397215e-10
12178020,-5.50917373891485e-10
12178050,-5.185865411829596e-10
12178080,-4.810827755724635e-10
12178110,-4.4056146585461766e-10
12178140,-3.9788476754015405e-10
12178170,-3.552080693922621e-10
12178200,-3.125313713927231e-10
12178230,-2.728722177951724e-10
12178260,-2.357995308204284e-10
12178290,-2.0174438819874203e-10
12178320,-1.6984463440537785e-10
12178350,-1.4268673593717383e-10
12178380,-1.1768422626636782e-10
12178410,-9.613033863799777e-11
12178440,-7.673183978789235e-11
12178470,-5.905765195836644e-11
12178500,-4.483208615041566e-11
12178530,-3.405514235975624e-11
12178560,-2.4571431826783812e-11
12178590,-1.6812032301368246e-11
12178620,-1.0345866031130461e-11
12178650,-6.466166269270237e-12
12178680,-3.0175442589441276e-12
12178710,-8.6215550254877e-13
12178740,0.0
12178770,4.3107775127283005e-13
12178800,0.0
12178830,8.621555025456424e-13
12178860,4.310777512728235e-13
12178890,0.0
12178920,0.0
12178950,0.0
12178980,0.0
12179010,4.310777512728237e-13
12179040,0.0
12179070,4.310777512728237e-13
12179100,0.0
12179130,4.310777512728237e-13
12179160,0.0
12179190,4.310777512728237e-13
12179220,0.0
12179250,4.310777512728237e-13
12179280,0.0
12179310,4.310777512728237e-13
12179340,0.0
12179370,4.310777512728237e-13
12179400,0.0
12179430,4.310777512728237e-13
12179460,0.0
12179490,4.310777512728237e-13
12179520,0.0
12179550,4.310777512728237e-13
12179580,0.0
12179610,4.310777512728237e-13
12179640,0.0
12179670,4.310777512728237e-13
12179700,0.0
12179730,4.310777512728237e-13
12179760,0.0
12179790,4.310777512728237e-13
12179820,0.0
12179850,4.310777512728237e-13
12179880,0.0
12179910,4.310777512728237e-13
12179940,0.0
12179970,4.310777512728237e-13
12180000,0.0
12180030,4.310777512728237e-13
12180060,0.0
12180090,4.310777512728237e-13
12180120,0.0
12180150,4.310777512728237e-13
12180180,0.0
12180210,4.310777512728237e-13
12180240,0.0
12180270,4.310777512728237e-13
12180300,0.0
12180330,4.310777512728237e-13
12180360,0.0
12180390,4.310777512728237e-13
12180420,0.0
12180450,4.310777512728237e-13
12180480,0.0
12180510,4.310777512728237e-13
12180540,0.0
12180570,4.310777512728237e-13
12180600,0.0
12180630,4.310777512728237e-13
12180660,0.0
12180690,4.310777512728237e-13
12180720,0.0
12180750,4.310777512728237e-13
12180780,0.0
12180810,4.310777512728237e-13
12180840,0.0
12180870,4.310777512728237e-13
12180900,0.0
12180930,4.310777512728237e-13
12180960,0.0
12180990,4.310777512728237e-13
12181020,0.0
12181050,4.310777512728237e-13
12181080,0.0
12181110,4.310777512728237e-13
12181140,0.0
12181170,4.310777512728237e-13
12181200,0.0
12181230,4.310777512728237e-13
12181260,0.0
12181290,4.310777512728237e-13
12181320,0.0
12181350,4.310777512728237e-13
12181380,0.0
12181410,4.310777512728237e-13
12181440,0.0
12181470,4.310777512728237e-13
12181500,0.0
12181530,4.310777512728237e-13
12181560,0.0
12181590,4.310777512728237e-13
12181620,0.0
12181650,4.310777512728237e-13
12181680,0.0
12181710,4.310777512728237e-13
12181740,0.0
12181770,4.310777512728237e-13
12181800,0.0
12181830,4.310777512728237e-13
12181860,0.0
12181890,4.310777512728237e-13
12181920,0.0
12181950,4.310777512728237e-13
12181980,0.0
12182010,4.310777512728237e-13
12182040,0.0
12182070,4.310777512728237e-13
12182100,0.0
12182130,4.310777512728237e-13
12182160,0.0
12182190,4.310777512728237e-13
12182220,0.0
12182250,4.310777512728237e-13
12182280,0.0
12182310,4.310777512728237e-13
12182340,0.0
12182370,4.310777512728237e-13
12182400,0.0
12182430,0.0
12182460,0.0
12182490,0.0
12182520,0.0
12182550,0.0
12182580,0.0
12182610,0.0
12182640,0.0
12182670,0.0
12182700,0.0
12182730,0.0
12182760,0.0
12182790,0.0
12182820,0.0
12182850,0.0
12182880,0.0
12182910,0.0
12182940,0.0
12182970,0.0
12183000,0.0
12183030,0.0
12183060,0.0
12183090,0.0
12183120,0.0
12183150,0.0
12183180,0.0
12183210,0.0
12183240,0.0
12183270,0.0
12183300,0.0
12183330,0.0
12183360,0.0
12183390,0.0
12183420,0.0
12183450,0.0
12183480,0.0
12183510,0.0
12183540,0.0
12183570,0.0
12183600,0.0
12183630,0.0
12183660,0.0
12183690,0.0
12183720,0.0
12183750,0.0
12183780,0.0
12183810,0.0
12183840,0.0
12183870,0.0
12183900,0.0
12183930,0.0
12183960,0.0
12183990,0.0
12184020,0.0
12184050,0.0
12184080,0.0
12184110,0.0
12184140,0.0
12184170,0.0
12184200,0.0
12184230,0.0
12184260,0.0
12184290,0.0
12184320,0.0
12184350,0.0
12184380,0.0
12184410,0.0
12184440,0.0
12184470,0.0
12184500,0.0
12184530,0.0
12184560,0.0
12184590,0.0
12184620,0.0
12184650,0.0
12184680,0.0
12184710,0.0
12184740,0.0
12184770,0.0
12184800,0.0
12184830,0.0
12184860,0.0
12184890,0.0
12184920,0.0
12184950,0.0
12184980,0.0
12185010,0.0
12185040,0.0
12185070,0.0
12185100,0.0
12185130,0.0
12185160,0.0
12185190,0.0
12185220,0.0
12185250,0.0
12185280,0.0
12185310,0.0
12185340,0.0
12185370,0.0
12185400,0.0
12185430,0.0
12185460,0.0
12185490,0.0
12185520,0.0
12185550,0.0
12185580,0.0
12185610,0.0
12185640,0.0
12185670,0.0
12185700,0.0
12185730,0.0
12185760,0.0
12185790,0.0
12185820,0.0
12185850,0.0
12185880,0.0
12185910,0.0
12185940,0.0
12185970,0.0
12186000,0.0
12186030,0.0
12186060,8.621555025478595e-13
12186090,3.8796997615054385e-12
12186120,1.1639099284835991e-11
12186150,2.198496531705055e-11
12186180,3.7503764368147014e-11
12186210,5.7764418691167453e-11
12186240,8.406016154789348e-11
12186270,1.1811530395801495e-10
12186300,1.5992984594347431e-10
12186330,2.0907270978323324e-10
12186360,2.6683712877694105e-10
12186390,3.3322310298456073e-10
12186420,4.086617102370089e-10
12186450,4.922907951240872e-10
12186480,5.789374246991889e-10
12186510,6.660151325186427e-10
12186540,7.457645190278392e-10
12186570,8.125815733607208e-10
12186600,8.59569051276663e-10
12186630,8.789675529024363e-10
12186660,8.936241993157841e-10
12186690,9.022457571648166e-10
12186720,9.229374925008515e-10
12186750,9.72080360591596e-10
12186780,1.088471360882004e-09
12186810,1.2798698942688837e-09
12186840,1.5682609286496886e-09
12186870,1.9657146443616657e-09
12186900,2.473955356624715e-09
12186930,3.088241215603455e-09
12186960,3.7883115728183105e-09
12186990,4.543990991282758e-09
12187020,5.315189243980927e-09
12187050,6.063109334721416e-09
12187080,6.752833963787353e-09
12187110,7.3649646286519064e-09
12187140,7.904674260025174e-09
12187170,8.393516746277803e-09
12187200,8.94098586246508e-09
12187230,1.027301676941457e-08
12187260,3.693044203734664e-09
12187290,3.524923880141974e-09
12187320,4.2508591000668925e-09
12187350,2.957625453992543e-09
12187380,1.7398304064142255e-09
12187410,6.22045412639251e-10
12187440,-1.4010031825910047e-10
12187470,-2.539048843459035e-10
12187500,5.224664177686258e-10
12187530,2.3252342177263014e-09
12187560,5.160433662378203e-09
12187590,8.882360546058472e-09
12187620,1.31914159147597e-08
12187650,1.7631088460767404e-08
12187680,2.1634510825639258e-08
12187710,2.4686544798459593e-08
12187740,2.6646227660285058e-08
12187770,2.808085789416184e-08
12187800,3.0342727500405246e-08
12187830,3.422760718983466e-08
12187860,3.9400981071905494e-08
12187890,5.891288437510578e-08
12187920,5.9165502293617005e-09
12187950,-1.0001879238016813e-08
12187980,-8.35386662584318e-09
12188010,-1.1753780891995645e-08
12188040,-1.57421165874495e-08
12188070,-1.865361820947236e-08
12188100,-1.9251522525664524e-08
12188130,-1.670988429243462e-08
12188160,-1.1149406059814439e-08
12188190,-2.8468402356308853e-09
12188220,7.079596829524504e-09
12188250,1.7790165812982347e-08
12188280,2.864945863919586e-08
12188310,3.911173138130232e-08
12188340,4.877953068130866e-08
12188370,5.741533278268672e-08
12188400,6.50881102624008e-08
12188430,7.140859892041733e-08
12188460,7.627851200417264e-08
12188490,7.903872878885081e-08
12188520,7.890985646851048e-08
12188550,7.501938806473982e-08
12188580,7.114184881710082e-08
12188610,4.80502442624936e-08
12188640,2.6334631115202605e-09
12188670,-2.139618641109044e-08
12188700,-2.3895151183115e-08
12188730,-3.423372025221181e-08
12188760,-4.0462809030794014e-08
12188790,-4.318118784573561e-08
12188820,-4.3804521805180795e-08
12188850,-4.272681821900412e-08
12188880,-4.033389357887464e-08
12188910,-3.721718862630302e-08
12188940,-3.3456453204386126e-08
12188970,-2.9226274341528973e-08
12189000,-2.461804072977979e-08
12189030,-1.9752885387069292e-08
12189060,-1.476616683714771e-08
12189090,-9.779017946800187e-09
12189120,-4.9302457747192e-09
12189150,-3.452939429531992e-10
12189180,3.846083111153955e-09
12189210,7.593018278749363e-09
12189240,1.072221806579447e-08
12189270,1.3317742830107162e-08
12189300,1.517526127760474e-08
12189330,1.6380557966254787e-08
12189360,1.6902595113474432e-08
12189390,1.6744390129191867e-08
12189420,1.5949912899995385e-08
12189450,1.4521749773801733e-08
12189480,1.2650868544599289e-08
12189510,1.0082932689590286e-08
12189540,7.222294088613867e-09
12189570,4.062917685798403e-09
12189600,7.276610179054404e-10
12189630,-2.3054094228768036e-09
12189660,-5.185015733666308e-09
12189690,-7.825373164831328e-09
12189720,-1.0157509067836407e-08
12189750,-1.210339817483423e-08
12189780,-1.3483711754719984e-08
12189810,-1.4565718684749054e-08
12189840,-1.4931272688299493e-08
12189870,-1.4821346874474563e-08
12189900,-1.4087219207632023e-08
12189930,-1.2756478833076088e-08
12189960,-1.0861887814215022e-08
12189990,-8.393962475653929e-09
12190020,-5.433745605733055e-09
12190050,-1.9816682431703193e-09
12190080,1.8691567297117527e-09
12190110,6.025616481201416e-09
12190140,1.044848304233273e-08
12190170,1.4981706169789604e-08
12190200,1.907048787368748e-08
12190230,2.4051172128494015e-08
12190260,2.83300613599612e-08
12190290,3.232099114477867e-08
12190320,3.594334978593608e-08
12190350,3.906479603510367e-08
12190380,4.1520226516844684e-08
12190410,4.3142813375122895e-08
12190440,4.35243243192612e-08
12190470,4.210608013959724e-08
12190500,3.8639347176168964e-08
12190530,3.153430440929417e-08
12190560,2.2000990139576948e-08
12190590,1.340699550723755e-08
12190620,-1.0582995646359048e-08
12190650,-5.339562584023262e-08
12190680,-6.759579119807795e-08
12190710,-7.13556473193799e-08
12190740,-7.40800489707263e-08
