time,hvac_reaAhu_TCooCoiRet_y
12194820,280.049040935761
12194850,280.0499815696981
12194880,280.05092219747957
12194910,280.0518628192801
12194940,280.05280343489557
12194970,280.05374404458456
12195000,280.05468464803306
12195030,280.0556252420843
12195060,280.056565832062
12195090,280.0575064166457
12195120,280.058446995381
12195150,280.05938756810986
12195180,280.06032813478015
12195210,280.06126869537553
12195240,280.0622092498905
12195270,280.063149798323
12195300,280.06409034074784
12195330,280.06503087726566
12195360,280.0659714076595
12195390,280.0669119320826
12195420,280.0678524503627
12195450,280.06879296264447
12195480,280.0697334687636
12195510,280.07067396896167
12195540,280.07161446300023
12195570,280.07255495106614
12195600,280.07349543294197
12195630,280.07443590569073
12195660,280.07537637426424
12195690,280.07631683735633
12195720,280.0772572945193
12195750,280.07819774561443
12195780,280.0791381906255
12195810,280.0800786295575
12195840,280.0810190624097
12195870,280.0819594891799
12195900,280.08289990986725
12195930,280.0838403244719
12195960,280.084780732994
12195990,280.0857211354335
12196020,280.08666153179047
12196050,280.08760192206495
12196080,280.088542306257
12196110,280.0894826843666
12196140,280.09042305639383
12196170,280.0913634223387
12196200,280.09230378220127
12196230,280.09324413383456
12196260,280.09418448134545
12196290,280.0951248229239
12196320,280.0960651584451
12196350,280.09700548789266
12196380,280.09794581126096
12196410,280.0988861285481
12196440,280.0998264397536
12196470,280.1007667448773
12196500,280.1017070439191
12196530,280.102647336879
12196560,280.1035876237571
12196590,280.10452790455344
12196620,280.10546817926803
12196650,280.1064084479009
12196680,280.107348710452
12196710,280.1082889669216
12196740,280.1092292173094
12196770,280.1101694616158
12196800,280.1111096998406
12196830,280.112048711807
12196860,280.1129831044865
12196890,280.1139221912316
12196920,280.11485498744696
12196950,280.11579295614877
12196980,280.1167331156246
12197010,280.117671363752
12197040,280.11861039284577
12197070,280.11954086769146
12197100,280.12047050542606
12197130,280.12141030872266
12197160,280.1223507993623
12197190,280.1232907700295
12197220,280.1242298948556
12197250,280.12517151257777
12197280,280.1261115326908
12197310,280.1270514682135
12197340,280.1279943190105
12197370,280.12893473313835
12197400,280.1298744873654
12197430,280.13081429761854
12197460,280.131753881222
12197490,280.13268870033943
12197520,280.13362467838556
12197550,280.13456294495256
12197580,280.13550258512527
12197610,280.1364358086241
12197640,280.13737533191863
12197670,280.13831542851653
12197700,280.13925548623445
12197730,280.14019573750477
12197760,280.1411310866042
12197790,280.1420723690106
12197820,280.1430159188042
12197850,280.1439572789061
12197880,280.1448971442883
12197910,280.1458368098433
12197940,280.14677656879167
12197970,280.14771632491636
12198000,280.14865599902345
12198030,280.1495956878493
12198060,280.1505354915544
12198090,280.1514752871772
12198120,280.1524151044572
12198150,280.15335499491727
12198180,280.1542949521678
12198210,280.15523493232376
12198240,280.15617479222993
12198270,280.1571146387472
12198300,280.15805449183307
12198330,280.1589943678962
12198360,280.15993424883027
12198390,280.1608740921641
12198420,280.1618138633384
12198450,280.16275354131045
12198480,280.16369311156814
12198510,280.16463243861057
12198540,280.1655714447823
12198570,280.16651059226325
12198600,280.167449792251
12198630,280.1683892824915
12198660,280.16932801021534
12198690,280.17026668060146
12198720,280.171205198771
12198750,280.1721433950266
12198780,280.1730833346862
12198810,280.1740267700011
12198840,280.17496451776947
12198870,280.17590340748865
12198900,280.1768442293761
12198930,280.17778449626337
12198960,280.1787248003832
12198990,280.1796653799433
12199020,280.180605834343
12199050,280.1815459457554
12199080,280.1824863815608
12199110,280.18342403723466
12199140,280.18430367537843
12199170,280.18522908691284
12199200,280.18617071534476
12199230,280.1871062077443
12199260,280.18804710670327
12199290,280.18898013876685
12199320,280.1899212848947
12199350,280.19086154523194
12199380,280.19180077526084
12199410,280.1927400081737
12199440,280.1936701968435
12199470,280.1946178702922
12199500,280.1955611141065
12199530,280.1964991508333
12199560,280.19743717734684
12199590,280.1983750933456
12199620,280.1993128008062
12199650,280.20025045510107
12199680,280.2011884120826
12199710,280.20212650459257
12199740,280.20306441790075
12199770,280.2040010352712
12199800,280.20492923975223
12199830,280.205866927894
12199860,280.2068111180947
12199890,280.20774904830046
12199920,280.2086869989726
12199950,280.2096256750359
12199980,280.2105647230757
12200010,280.21150409057304
12200040,280.21244377726646
12200070,280.21338364579026
12200100,280.2143235196962
12200130,280.2152633610857
12200160,280.21620323291523
12200190,280.2171430517865
12200220,280.2180828540606
12200250,280.21902262699064
12200280,280.2199622709666
12200310,280.2209017232621
12200340,280.2218410098088
12200370,280.22278020768283
12200400,280.2237193955083
12200430,280.22465877108976
12200460,280.22559818330467
12200490,280.2265375437796
12200520,280.2274781062226
12200550,280.2284533514427
12200580,280.229420508764
12200610,280.2303631941146
12200640,280.231323671177
12200670,280.23228279157274
12200700,280.23322544503964
12200730,280.23416177693383
12200760,280.2351002241787
12200790,280.2360393909209
12200820,280.2369862521789
12200850,280.2379263245325
12200880,280.23886695035054
12200910,280.2398085105238
12200940,280.24075007610816
12200970,280.2416917457761
12201000,280.2426336332851
12201030,280.24357901539696
12201060,280.24451972639764
12201090,280.24546521214796
12201120,280.2463957528048
12201150,280.24730086155324
12201180,280.248210295562
12201210,280.24915502195006
12201240,280.25009599105175
12201270,280.2510287027257
12201300,280.25196697413475
12201330,280.25290252370075
12201360,280.2538386240897
12201390,280.2547793431671
12201420,280.255719992011
12201450,280.25664989191455
12201480,280.2575832730064
12201510,280.2585211125565
12201540,280.25946021313786
12201570,280.2603995512847
12201600,280.26133854994424
12201630,280.2622771692861
12201660,280.2632157170409
12201690,280.26416457809836
12201720,280.26510597923544
12201750,280.26604396636026
12201780,280.2669832735351
12201810,280.2679648616622
12201840,280.26892413479385
12201870,280.26984876408414
12201900,280.27082996428305
12201930,280.27164524950854
12201960,280.2726061409559
12201990,280.27354476835626
12202020,280.27448559851666
12202050,280.2754271111814
12202080,280.2763629752272
12202110,280.27730876863075
12202140,280.27827228776243
12202170,280.2792056098308
12202200,280.2801464352018
12202230,280.2810864362654
12202260,280.2820275351259
12202290,280.2829705609885
12202320,280.28391122504837
12202350,280.284851201088
12202380,280.28579171322787
12202410,280.2867286267206
12202440,280.2876699465458
12202470,280.2886232351408
12202500,280.2895660689235
12202530,280.2905066514285
12202560,280.29144701691473
12202590,280.2923862707821
12202620,280.29332555124626
12202650,280.294247647054
12202680,280.2951720584178
12202710,280.2961126257619
12202740,280.29705220361024
12202770,280.29799014845185
12202800,280.2989300210438
12202830,280.29987169378325
12202860,280.3007956409421
12202890,280.30172308785524
12202920,280.3026550785759
12202950,280.30358845780444
12202980,280.30452473752115
12203010,280.3054635972505
12203040,280.30640495971653
12203070,280.30736000892995
12203100,280.30831141001255
12203130,280.30925168104864
12203160,280.3101906097615
12203190,280.31113009932295
12203220,280.3120787087514
12203250,280.31301954941097
12203280,280.3139613831461
12203310,280.31490786794717
12203340,280.3158718186901
12203370,280.31683255276346
12203400,280.31778008762313
12203430,280.3187191361877
12203460,280.31965498184206
12203490,280.3205788972083
12203520,280.32150901319284
12203550,280.32244368071315
12203580,280.3233805557885
12203610,280.3243131134786
12203640,280.3252482636085
12203670,280.3261877003674
12203700,280.3271269941911
12203730,280.3280658060838
12203760,280.32900457755375
12203790,280.3299434148117
12203820,280.3308822413972
12203850,280.33182173580605
12203880,280.33276456477836
12203910,280.33370574037133
12203940,280.33464464919973
12203970,280.33558381617934
12204000,280.33652466078286
12204030,280.29541309992084
12204060,280.12252002834254
12204090,279.8841184416173
12204120,279.6843714119875
12204150,279.5365899441583
12204180,279.42952321567964
12204210,279.35222882179005
12204240,279.2964611706741
12204270,279.256228453545
12204300,279.227204096636
12204330,279.20626639779624
12204360,279.1911647993164
12204390,279.18023542817025
12204420,279.17236683875035
12204450,279.16671541465684
12204480,279.16260965796414
12204510,279.1596590018156
12204540,279.15753858046185
12204570,279.156017483362
12204600,279.15492285064994
12204630,279.15412183345103
12204660,279.15353835355546
12204690,279.1531196842285
12204720,279.1528201226177
12204750,279.1526034886908
12204780,279.15244721789173
12204810,279.1523332270697
12204840,279.1522508378835
12204870,279.1521927479805
12204900,279.1521508939139
12204930,279.1521203495861
12204960,279.1520984229131
12204990,279.15208271499205
12205020,279.1520711749927
12205050,279.1520628534527
12205080,279.1520568493695
12205110,279.1520525216718
12205140,279.15204941309935
12205170,279.15204722061526
12205200,279.15204555899544
12205230,279.1520443848641
12205260,279.1520435257037
12205290,279.15204290647375
12205320,279.1520424599955
12205350,279.15204213852144
12205380,279.15204190784857
12205410,279.1520417415988
12205440,279.1520416203833
12205470,279.1520415279966
12205500,279.1520414653455
12205530,279.1520414220324
12205560,279.1520413899541
12205590,279.1520413666667
12205620,279.15204134991353
12205650,279.15204133834123
12205680,279.15204133000907
12205710,279.1520413237804
12205740,279.15204131922263
12205770,279.15204131616355
12205800,279.15204131365215
12205830,279.1520413108064
12205860,279.1520413089681
12205890,279.1520413076522
12205920,279.15204130655246
12205950,279.1520413058873
12205980,279.1520413054776
12206010,279.1520413053771
12206040,279.1520413052704
12206070,279.152041305294
12206100,279.15204130513507
12206130,279.1520413050844
12206160,279.1520413050916
12206190,279.1520413052558
12206220,279.15204130516497
12206250,279.15204130523574
12206280,279.15204130515565
12206310,279.15204130522477
12206340,279.152041305215
12206370,279.1520413051758
12206400,279.15204130502497
12206430,279.15204130479844
12206460,279.1520413064266
12206490,279.15204130861105
12206520,279.15204130851623
12206550,279.1520413074
12206580,279.1520413064797
12206610,279.15204130599244
12206640,279.1520413055411
12206670,279.15204130539695
12206700,279.15204130534545
12206730,279.15204130528997
12206760,279.1520413052475
12206790,279.15204130503196
12206820,279.1520413050682
12206850,279.152041308718
12206880,279.15204130916834
12206910,279.15204130887554
12206940,279.1520413336405
12206970,279.152041435975
12207000,279.1520415429814
12207030,279.15204250136037
12207060,279.15204211240956
12207090,279.1520418520389
12207120,279.1520417217808
12207150,279.15204166382904
12207180,279.1520416186081
12207210,279.15204152688403
12207240,279.15204146569545
12207270,279.15204142186815
12207300,279.15204139358934
12207330,279.152041406901
12207360,279.1520419768838
12207390,279.1520445884171
12207420,279.15204493076226
12207450,279.15204661910616
12207480,279.15204970285663
12207510,279.1520492497049
12207540,279.1520462988072
12207570,279.1520452533629
12207600,279.152044909838
12207630,285.6746838927246
12207660,287.3735258634414
12207690,287.98180056791585
12207720,288.261595535849
12207750,288.400635383361
12207780,288.4753804206993
12207810,288.52204013264486
12207840,288.54827783441556
12207870,288.54134376312743
12207900,288.5117803092877
12207930,288.47314017111484
12207960,288.4294374258172
12207990,288.38169634052406
12208020,288.330181252681
12208050,288.27494210709807
12208080,288.21595044388243
12208110,288.15314860560625
12208140,288.0864619520631
12208170,288.01582670414336
12208200,287.9411337065997
12208230,287.8754633307218
12208260,287.86697826315134
12208290,287.87455384332065
12208320,287.87799420418
12208350,287.88029579694347
12208380,287.88286758452665
12208410,287.885897797845
12208440,287.8910710614101
12208470,287.8992843080593
12208500,287.9095188850825
12208530,287.9209395005365
12208560,287.933055722732
12208590,287.9456011722456
12208620,287.9586059222357
12208650,287.9737173480199
12208680,287.9911675237599
12208710,288.010031719185
12208740,288.0296409050162
12208770,288.04961221246685
12208800,288.06973770647625
12208830,288.08869524210326
12208860,288.1024554101445
12208890,288.1165749103305
12208920,288.1329164114274
12208950,288.1508327909431
12208980,288.16960986591477
12209010,288.1888216524063
12209040,288.208244117263
12209070,288.22773850141454
12209100,288.2472168551552
12209130,288.2666592453535
12209160,288.28604316278154
12209190,288.3053585103816
12209220,288.3246007149106
12209250,288.34376705113436
12209280,288.36285599630827
12209310,288.3818666800026
12209340,288.4007985656086
12209370,288.4196512867087
12209400,288.43842456867657
12209430,288.4553912325669
12209460,288.4649324740235
12209490,288.4749617617625
12209520,288.48817961224887
12209550,288.5036249208285
12209580,288.5203330562835
12209610,288.5377048488714
12209640,288.55536724187954
12209670,288.5731351585662
12209700,288.5909301073113
12209730,288.60869940843713
12209760,288.62641335905806
12209790,288.64406083533396
12209820,288.66163414415064
12209850,288.6791296098229
12209880,288.6965450412189
12209910,288.71387890563165
12209940,288.73113118257663
12209970,288.7483011304922
12210000,288.76538827369154
12210030,288.7808545293416
12210060,288.7897898184206
12210090,288.7991026462477
12210120,288.811271671639
12210150,288.82536166201976
12210180,288.84058611175175
12210210,288.8563424774709
12210240,288.87235137888877
12210270,288.8884486141935
12210300,288.9045559816929
12210330,288.9206236586355
12210360,288.93663196708076
12210390,288.9525685017875
12210420,288.9684260871708
12210450,288.9842022692494
12210480,288.9998951260967
12210510,289.0155034644155
12210540,289.03102661532154
12210570,289.04646419470225
12210600,289.06181593440647
12210630,289.07563594866014
12210660,289.08327166320146
12210690,289.0913480538027
12210720,289.1020644796881
12210750,289.11458226760044
12210780,289.12814326375616
12210810,289.14219797459526
12210840,289.1564908248187
12210870,289.1708467952591
12210900,289.1851990450611
12210930,289.1995092739374
12210960,289.21375226202343
12210990,289.2279216076568
12211020,289.2420070466728
12211050,289.25600821416157
12211080,289.2699229506312
12211110,289.2837487967959
12211140,289.29748697398384
12211170,289.31113633455766
12211200,289.3246963080552
12211230,289.33686346698573
12211260,289.3434987810198
12211290,289.3504830501651
12211320,289.3598960317102
12211350,289.3710308490124
12211380,289.3831696560506
12211410,289.39583057167164
12211440,289.40870990018186
12211470,289.4217011991326
12211500,289.434738527271
12211530,289.4477835870379
12211560,289.4608182737673
12211590,289.4738324418791
12211620,289.486820493882
12211650,289.49978049951915
12211680,289.51271142379585
12211710,289.52561296969554
12211740,289.53848512461377
12211770,289.55132796133887
12211800,289.5641415823198
12211830,289.575703841305
12211860,289.58213692526834
12211890,289.58892242066634
12211920,289.59800312863405
12211950,289.6086825362689
12211980,289.62025199073315
12212010,289.6323170829221
12212040,289.64460436358814
12212070,289.6569798605851
12212100,289.66942395795326
12212130,289.68187057562335
12212160,289.69428980548
12212190,289.70669800376425
12212220,289.71909276623063
12212250,289.73145907230753
12212280,289.7438008254619
12212310,289.75611705035885
12212340,289.76840748672583
12212370,289.7806721468405
12212400,289.7929111305302
12212430,289.803928736427
12212460,289.80991082818537
12212490,289.81625494016544
12212520,289.82488533201183
12212550,289.8350495312373
12212580,289.84611134997175
12212610,289.857627806604
12212640,289.86936810643704
12212670,289.88122101472067
12212700,289.89311779596954
12212730,289.9050236958222
12212760,289.91692448061315
12212790,289.9288114047573
12212820,289.9406798855625
12212850,289.95252775827754
12212880,289.9643539460515
12212910,289.97615801680996
12212940,289.98793991245446
12212970,289.99969969325156
12213000,290.0114374319737
12213030,290.02198960461334
12213060,290.02765398616464
12213090,290.03369880372406
12213120,290.0418845671625
12213150,290.05165092183614
12213180,290.062248021939
12213210,290.07330771170973
12213240,290.0845936690361
12213270,290.09599577634344
12213300,290.107432000716
12213330,290.11888043216646
12213360,290.13032642700995
12213390,290.1417616856021
12213420,290.153181632222
12213450,290.164584154477
12213480,290.1759684412817
12213510,290.18733408953756
12213540,290.19868096718693
12213570,290.2100090985116
12213600,290.2213185896124
12213630,290.2314711055784
12213660,290.2368412406554
12213690,290.2425788362961
12213720,290.25044194313296
12213750,290.25984814322743
12213780,290.2700891654483
12213810,290.28077554254617
12213840,290.29166509512436
12213870,290.302665631645
12213900,290.3137140675437
12213930,290.3247757838943
12213960,290.33583540147026
12213990,290.3468865441199
12214020,290.3579262734842
12214050,290.3689529053521
12214080,290.3799653752565
12214110,290.39096306528774
12214140,290.4019456918228
12214170,290.4129131890982
12214200,290.4238656122513
12214230,290.4336853552972
12214260,290.4388439630158
12214290,290.4443003820412
12214320,290.4519223583242
12214350,290.4610204442041
12214380,290.47095107681474
12214410,290.48129770148836
12214440,290.4918668381114
12214470,290.5025450670293
12214500,290.51327086774626
12214530,290.52406010157466
12214560,290.53496911905125
12214590,290.54598395429554
12214620,290.5570816989159
12214650,290.5682480634105
12214680,290.5794743999516
12214710,290.59075577195927
12214740,290.60208876062745
12214770,290.613470993751
12214800,290.62490072709653
12214830,290.635249084061
12214860,290.64092577761346
12214890,290.6470174509016
12214920,290.655323182446
12214950,290.6651006471803
12214980,290.6757788382568
12215010,290.6868701535712
12215040,290.69821952274947
12215070,290.7097120285625
12215100,290.7212604138391
12215130,290.7328466339702
12215160,290.74445212385484
12215190,290.75607605113225
12215220,290.7677063298862
12215250,290.7793358037832
12215280,290.7909712167764
12215310,290.8026023264887
12215340,290.8142351313551
12215370,290.82586325603364
12215400,290.83748708969887
12215430,290.8478809253411
12215460,290.85315802292195
12215490,290.85900452957156
12215520,290.86688922128445
12215550,290.8764813608034
12215580,290.8870295531927
12215610,290.8980344403752
12215640,290.90926746896235
12215670,290.920603081265
12215700,290.93199191008415
12215730,290.94339562112447
12215760,290.9547992659902
12215790,290.96619439044713
12215820,290.97757679107485
12215850,290.9889434148481
12215880,291.0002926823605
12215910,291.01162308919646
12215940,291.0229334938212
12215970,291.03422302428345
12216000,291.04549092183066
12216030,291.05552819264454
12216060,291.0605040575264
12216090,291.0658913144709
12216120,291.0735371162033
12216150,291.08279422002704
12216180,291.09290482412115
12216210,291.1034486105361
12216240,291.114195596414
12216270,291.12504040906043
12216300,291.13591773355904
12216330,291.1467935696478
12216360,291.1576561502563
12216390,291.1684966652375
12216420,291.17930984816445
12216450,291.19009291520956
12216480,291.2008443538776
12216510,291.211563143921
12216540,291.22224842810294
12216570,291.2328994168661
12216600,291.2435153676212
12216630,291.2529291181813
12216660,291.25750274598266
12216690,291.2623589931793
12216720,291.269418916014
12216750,291.2780339432555
12216780,291.28746937183183
12216810,291.29728448359543
12216840,291.30729746686154
12216870,291.317386288406
12216900,291.32747858053943
12216930,291.33756329821637
12216960,291.3476296269439
12216990,291.3576465842852
12217020,291.367625375189
12217050,291.3775702552544
12217080,291.3874632358999
12217110,291.39730688504795
12217140,291.4071120488915
12217170,291.4168654439981
12217200,291.42657594157447
12217230,291.43514386894475
12217260,291.43912005968946
12217290,291.44347374399706
12217320,291.4498295992904
12217350,291.4576047436322
12217380,291.4661027200565
12217410,291.4749699532534
12217440,291.4840032416507
12217470,291.4930736699118
12217500,291.5021427500796
12217530,291.5111918335453
12217560,291.52019978917366
12217590,291.529154118073
12217620,291.53805614323556
12217650,291.5469035676603
12217680,291.55569474692055
12217710,291.5644284409563
12217740,291.5731036972022
12217770,291.5817197341737
12217800,291.5902758611768
12217830,291.5977879731466
12217860,291.6011429625042
12217890,291.6047982215956
12217920,291.6103092382238
12217950,291.6170483940724
12217980,291.62443005765283
12218010,291.63210398910275
12218040,291.6399000673315
12218070,291.6477309003568
12218100,291.6555415973393
12218130,291.66331425128124
12218160,291.6710266646573
12218190,291.67868406123756
12218220,291.6862687280298
12218250,291.6937935877465
12218280,291.70124314111973
12218310,291.7086274663779
12218340,291.7159392042119
12218370,291.7231789487264
12218400,291.7303498795826
12218430,291.73655935911523
12218460,291.7391000615149
12218490,291.74158069253724
12218520,291.7454430429868
12218550,291.750177878646
12218580,291.75523039476815
12218610,291.76029531871404
12218640,291.7652447088933
12218670,291.76999400521834
12218700,291.77451039681574
12218730,291.7787772498887
12218760,291.78278801333715
12218790,291.78654267657004
12218820,291.790043940899
12218850,291.79329547997753
12218880,291.7963013728146
12218910,291.79906593092085
12218940,291.80159362811156
12218970,291.8038890587894
12219000,291.80595690167627
12219030,291.8073543023569
12219060,291.80672319220315
12219090,291.806014942575
12219120,291.80599420553995
12219150,291.80632795037167
12219180,291.80678037669384
12219210,291.8071955749194
12219240,291.80750592641783
12219270,291.80767236295037
12219300,291.80768215481703
12219330,291.8075287092393
12219360,291.80721084347783
12219390,291.80673084743387
12219420,291.8060925756806
12219450,291.80530047352227
12219480,291.804359201774
12219510,291.8032735221858
12219540,291.80204827517224
12219570,291.8006883723711
12219600,291.7991987790818
12219630,291.7976756310601
12219660,291.79636460810735
12219690,291.7949449939497
12219720,291.79324639629095
12219750,291.7913162152863
12219780,291.7892161903145
12219810,291.7869945095015
12219840,291.784667841927
12219870,291.7822493273694
12219900,291.7797482764987
12219930,291.77717153927665
12219960,291.77452497977146
12219990,291.7718140920865
12220020,291.7690442201455
12220050,291.7662206511875
12220080,291.76334864406164
12220110,291.76043343010366
12220140,291.7574802189664
12220170,291.75449421220264
12220200,291.7514806138054
12220230,291.7487583888953
12220260,291.74728017868205
12220290,291.7457214563808
12220320,291.7435036087634
12220350,291.7409064019804
12220380,291.7380962292899
12220410,291.7351652403824
12220440,291.7321905115893
12220470,291.72920740094224
12220500,291.7262371929465
12220530,291.72329023996673
12220560,291.7203740501264
12220590,291.71749586597144
12220620,291.7146623282613
12220650,291.7118793952312
12220680,291.7091525990103
12220710,291.70648730615164
12220740,291.70388886326924
12220770,291.70136263092905
12220800,291.69891396529096
12220830,291.69687561606145
12220860,291.69623056356653
12220890,291.695645486222
12220920,291.69445856632535
12220950,291.6929742157603
12220980,291.6913676272688
12221010,291.6897427128153
12221040,291.6881820078128
12221070,291.6867189815468
12221100,291.68537149418944
12221130,291.684153021698
12221160,291.68307122309244
12221190,291.6821341781354
12221220,291.68134731636655
12221250,291.6807164001108
12221280,291.6802472206016
12221310,291.6799446384189
12221340,291.6798146065931
12221370,291.67986200037865
12221400,291.6800927522748
12221430,291.6806185162732
12221460,291.6817362777823
12221490,291.68305211541383
12221520,291.6843432181036
12221550,291.68572382296236
12221580,291.6872536395333
12221610,291.6889612679512
12221640,291.69088292888335
12221670,291.6930200902577
12221700,291.6953992413566
12221730,291.6980093761249
12221760,291.700877532544
12221790,291.7039893666216
12221820,291.70736951264547
12221850,291.7110078001613
12221880,291.71492129977145
12221910,291.71910898213594
12221940,291.72357770440624
12221970,291.7283365347108
12222000,291.73338292554604
12222030,291.73832195678443
12222060,291.74194545244353
12222090,291.745672627086
12222120,291.75018704415106
12222150,291.75515983991204
12222180,291.76040627356565
12222210,291.76580384021025
12222240,291.7712719685902
12222270,291.7767763912466
12222300,291.7823018005533
12222330,291.787839309748
12222360,291.79338592280925
12222390,291.79893904118586
12222420,291.8044973390379
12222450,291.81006026735906
12222480,291.8156275917643
12222510,291.8211991497709
12222540,291.8267747963208
12222570,291.8323544018881
12222600,291.8379378498275
12222630,291.84284687687403
12222660,291.8449470034104
12222690,291.84731040059154
12222720,291.85099082875666
12222750,291.85555705219605
12222780,291.8606111154458
12222810,291.8659134879211
12222840,291.8713528695842
12222870,291.876861092367
12222900,291.88239880152224
12222930,291.88795741683566
12222960,291.89352875842854
12222990,291.89910715067566
12223020,291.90468993719935
12223050,291.91027632361244
12223080,291.9158660246901
12223110,291.9214588052372
12223140,291.92705449061464
12223170,291.9326529842124
12223200,291.93825423291963
12223230,291.94324399301246
12223260,291.9457004378066
12223290,291.94839650863787
12223320,291.95227445876617
12223350,291.95695772431094
12223380,291.96208102503203
12223410,291.9674263528093
12223440,291.97289338395814
12223470,291.97842419928
12223500,291.9839867061169
12223530,291.9895626874974
12223560,291.99517327811213
12223590,292.00084235675746
12223620,292.0065626745581
12223650,292.0123261099721
12223680,292.0181276721288
12223710,292.0239643781518
12223740,292.0298341684931
12223770,292.0357362644093
12223800,292.0416697614336
12223830,292.0469863561446
12223860,292.0496469065695
12223890,292.0526314745131
12223920,292.05680216905057
12223950,292.0618944788184
12223980,292.0674533469727
12224010,292.0733001287093
12224040,292.0792820901434
12224070,292.0853444740969
12224100,292.0914670582717
12224130,292.09762673279283
12224160,292.1038212357932
12224190,292.11004449049454
12224220,292.11629334261755
12224250,292.12256955302195
12224280,292.12886994917153
12224310,292.13519395525907
12224340,292.1415417489948
12224370,292.1479133390014
12224400,292.1543082541125
12224430,292.16000922673845
12224460,292.16276031057293
12224490,292.1658107620194
12224520,292.17026866235636
12224550,292.1756791874798
12224580,292.1816157580568
12224610,292.18782158601977
12224640,292.1941885821076
12224670,292.2006399095464
12224700,292.2071419406512
12224730,292.21367958890437
12224760,292.22024477345036
12224790,292.22683414505383
12224820,292.23344550989697
12224850,292.2400768407905
12224880,292.2467269447391
12224910,292.2533953281942
12224940,292.2600817913484
12224970,292.2667861811661
12225000,292.2735083836782
12225030,292.2794840313665
12225060,292.2823093445092
12225090,292.285498911077
12225120,292.2900821268039
12225150,292.29573487640806
12225180,292.3019352359338
12225210,292.3084214001018
12225240,292.31506996220884
12225270,292.32179543853687
12225300,292.32856817493007
12225330,292.3353845450011
12225360,292.3422191225632
12225390,292.3490720230616
12225420,292.3559522346833
12225450,292.3628403152097
12225480,292.36974646447965
12225510,292.3766712785854
12225540,292.38361008045723
12225570,292.39056267115745
12225600,292.3975305945451
12225630,292.4036591036371
12225660,292.4062445003082
12225690,292.40891521892837
12225720,292.41300493120417
12225750,292.4180562034581
12225780,292.4236546381132
12225810,292.4295014085358
12225840,292.43547337928925
12225870,292.4415194562728
12225900,292.44759812872076
12225930,292.45369785458905
12225960,292.4598108479034
12225990,292.4659364191608
12226020,292.47207442817694
12226050,292.4782254555171
12226080,292.48439035440924
12226110,292.4905701708243
12226140,292.4967659951989
12226170,292.502978779977
12226200,292.5092093022708
12226230,292.5147433673956
12226260,292.51733899904997
12226290,292.5202374613144
12226320,292.52454139901033
12226350,292.5297860217757
12226380,292.5355488263623
12226410,292.5415812257758
12226440,292.54776829309753
12226470,292.5540387133162
12226500,292.56035589157733
12226530,292.56671068018204
12226560,292.5730934914495
12226590,292.57949975031966
12226620,292.5859277289647
12226650,292.5923767292697
12226680,292.5988463483323
12226710,292.60533630753633
12226740,292.6118463868025
12226770,292.61837638843457
12226800,292.6249261314882
12226830,292.63073636665723
12226860,292.6334260961027
12226890,292.63648973872574
12226920,292.6409163038719
12226950,292.64645046899716
12226980,292.65247052967544
12227010,292.6588297144621
12227040,292.6653165998422
12227070,292.6718689831205
12227100,292.67850248770606
12227130,292.68515033762895
12227160,292.6918261440227
12227190,292.6985261455291
12227220,292.70524407512426
12227250,292.7119798076713
12227280,292.7187327169865
12227310,292.7255023144722
12227340,292.73228832153313
12227370,292.73909054204574
12227400,292.74590881545987
12227430,292.75194120164304
12227460,292.75467902605715
12227490,292.75774140361386
12227520,292.76238829074
12227550,292.7680869000364
12227580,292.774351209592
12227610,292.7809087164204
12227640,292.7876306653262
12227670,292.79441033156064
12227700,292.80126388007926
12227730,292.8081403459718
12227760,292.8150330982795
12227790,292.82194548377845
12227820,292.828874248593
12227850,292.8358178759086
12227880,292.84277563798673
12227910,292.84974693286756
12227940,292.8567313992142
12227970,292.8637288207429
12228000,292.8707390799883
12228030,292.8769221618227
12228060,292.879677899329
12228090,292.88278727550085
12228120,292.88752282597915
12228150,292.89334124075515
12228180,292.8997666016877
12228210,292.9064891906727
12228240,292.91334998990624
12228270,292.9203023268267
12228300,292.9273126258161
12228330,292.934338186854
12228360,292.9413990533536
12228390,292.9484812355356
12228420,292.955563091725
12228450,292.9626315351605
12228480,292.96969661557733
12228510,292.9768746547878
12228540,292.9840504249027
12228570,292.9912123177875
12228600,292.99839334503076
12228630,293.0047099519547
12228660,293.00749926719175
12228690,293.0106526405709
12228720,293.01546527677147
12228750,293.0214132475204
12228780,293.02798693341225
12228810,293.0348591976357
12228840,293.04187850751475
12228870,293.048990125201
12228900,293.0561435432888
12228930,293.0633245237007
12228960,293.07052409668677
12228990,293.0777380728872
12229020,293.0849641789395
12229050,293.09220113956235
12229080,293.0994484242963
12229110,293.10670580120683
12229140,293.1139730813585
12229170,293.1212500947172
12229200,293.1285367049208
12229230,293.1349903792683
12229260,293.13810010179606
12229290,293.14179198777225
12229320,293.14722968268177
12229350,293.15382558122764
12229380,293.1610057459708
12229410,293.16837778785845
12229440,293.17573289175795
12229470,293.18296246078677
12229500,293.19001226168876
12229530,293.1968525867537
12229560,293.20346761556704
12229590,293.2098477168852
12229620,293.2159873754177
12229650,293.22188270145296
12229680,293.22753093672856
12229710,293.2329303270801
12229740,293.23807988170216
12229770,293.24297918514435
12229800,293.2476282806551
12229830,293.251180130716
12229860,293.2510390180323
12229890,293.2510538226843
12229920,293.25235959132556
