time,hvac_reaAhu_PFanSup_y
12232020,981.52594790749
12232050,982.2303706596897
12232080,982.9348439864305
12232110,983.6392542143275
12232140,984.3434903946164
12232170,985.0474454038286
12232200,985.7510169109839
12232230,986.4541082204972
12232260,987.1566289987761
12232290,987.8584958933681
12232320,988.5596330523595
12232350,989.2599725515881
12232380,989.9594547375174
12232410,990.6580284925509
12232440,991.3556514296166
12232470,992.0522900224009
12232500,992.7479388093702
12232530,993.4429268850579
12232560,994.1393744695599
12232590,994.8418791008057
12232620,995.5552307148646
12232650,996.2822033734786
12232680,997.0236350477949
12232710,997.7794739166379
12232740,998.548830726579
12232770,999.3304880547687
12232800,1000.1230428377044
12232830,1000.9250104360652
12232860,1001.7348792866655
12232890,1002.5511316915926
12232920,1003.372276592706
12232950,1004.1968604800842
12232980,1005.0234793590158
12233010,1005.8507853279522
12233040,1006.6774916152021
12233070,1007.5023771404553
12233100,1008.3242908264812
12233130,1009.1421554059309
12233160,1009.9549703039
12233190,1010.7618133251099
12233220,1011.561841126852
12233250,1012.3542886442413
12233280,1013.1384677040814
12233310,1013.9137650447761
12233340,1014.6796399068435
12233370,1015.4356213059084
12233400,1016.1813050640491
12233430,1016.916350656222
12233460,1017.6404779188114
12233490,1018.3534636627373
12233520,1019.0551382315964
12233550,1019.7453820371096
12233580,1020.424122101603
12233610,1021.0913286371579
12233640,1021.7470116826235
12233670,1022.391217816749
12233700,1023.0240269631065
12233730,1023.6455492988351
12233760,1024.2559222767734
12233790,1024.8553077692764
12233820,1025.4438893391014
12233850,1026.0218696416139
12233880,1026.5894679611226
12233910,1027.146917472331
12233940,1027.6944892429062
12233970,1028.232474146682
12234000,1028.761133325133
12234030,1029.2807131711004
12234060,1029.7914585098779
12234090,1030.293615701748
12234120,1030.7874335820427
12234150,1031.2731640382874
12234180,1031.7510622388584
12234210,1032.221386640063
12234240,1032.6843988643575
12234270,1033.1403634649234
12234300,1033.5895475686095
12234330,1034.032220388034
12234360,1034.4686525945683
12234390,1034.8991155478423
12234420,1035.3238803769104
12234450,1035.743216912639
12234480,1036.1573924734905
12234510,1036.566670509871
12234540,1036.9713090585492
12234570,1037.371551390126
12234600,1037.767614999125
12234630,1038.159705139277
12234660,1038.5480241757011
12234690,1038.9327729152744
12234720,1039.3141500564936
12234750,1039.6923512779697
12234780,1040.067567977931
12234810,1040.4399859302766
12234840,1040.8097841125889
12234870,1041.1771338259844
12234900,1041.5421981399534
12234930,1041.9051316458588
12234960,1042.2660804824334
12234990,1042.6251825862191
12235020,1042.982568123568
12235050,1043.3383600627183
12235080,1043.8739126415296
12235110,1045.0333297024333
12235140,1046.4759865747874
12235170,1048.1404340879553
12235200,1049.9845361112323
12235230,1051.979097577211
12235260,1054.1002448628094
12235290,1056.3279572442996
12235320,1058.645251289275
12235350,1061.0373779492174
12235380,1063.4920382156924
12235410,1065.9983286038027
12235440,1068.547439493698
12235470,1071.131342700664
12235500,1073.7437707728793
12235530,1076.3788976133765
12235560,1079.0322372154174
12235590,1081.6996612227501
12235620,1084.3779361734344
12235650,1087.0642271241375
12235680,1089.7561760255858
12235710,1092.4519474895828
12235740,1095.1497787290982
12235770,1097.8486209490347
12235800,1100.547104120895
12235830,1103.244798843477
12235860,1105.9405957692525
12235890,1108.6345382008512
12235920,1111.325729650168
12235950,1114.0142951613918
12235980,1116.700223651395
12236010,1119.3829881279778
12236040,1122.063196891154
12236070,1124.7403085645522
12236100,1127.4151508437355
12236130,1130.087180886888
12236160,1132.7573520554768
12236190,1135.4251794316335
12236220,1138.0916289950442
12236250,1140.756327646343
12236280,1143.4201671153014
12236310,1146.082912976635
12236340,1148.7453315269058
12236370,1151.4073281983226
12236400,1154.0695276794313
12236430,1156.7319816025315
12236460,1159.3950683230084
12236490,1162.0590615480155
12236520,1164.7241270082473
12236550,1167.3904696778316
12236580,1170.0581668714442
12236610,1172.727280533525
12236640,1175.397805028935
12236670,1178.0697229508291
12236700,1180.7430160837307
12236730,1183.4176620391233
12236760,1186.0936383357682
12236790,1188.7709242767821
12236820,1191.4495009302623
12236850,1194.1293510822945
12236880,1196.8104593084795
12236910,1199.4928120366028
12236940,1202.1763975685865
12236970,1204.8612060360174
12237000,1207.5472292697964
12237030,1210.234460591415
12237060,1212.9228945382793
12237090,1215.6125265440505
12237120,1218.3033525877509
12237150,1220.9953686535816
12237180,1223.6885708421153
12237210,1226.3829545778374
12237240,1229.0785142621285
12237270,1231.7752429685925
12237300,1234.4731320744804
12237330,1237.1721709141316
12237360,1239.8723464449984
12237390,1242.5736429282883
12237420,1245.2760416265853
12237450,1247.9795205194982
12237480,1250.684054038271
12237510,1253.3896128183474
12237540,1256.0961634706384
12237570,1258.8036698547908
12237600,1261.5121155466509
12237630,1264.221565591265
12237660,1266.9321754843513
12237690,1269.6442687845392
12237720,1272.358189328971
12237750,1275.0743158945606
12237780,1277.7929860959532
12237810,1280.5144633189757
12237840,1283.2389263918435
12237870,1285.9664718753982
12237900,1288.6971225406242
12237930,1291.4308378475355
12237960,1294.1675241275484
12237990,1296.907043528163
12238020,1299.649221545128
12238050,1302.3938531492374
12238080,1305.140707674484
12238110,1307.8895327743458
12238140,1310.640057742534
12238170,1313.3919963883116
12238200,1316.1450495553356
12238230,1318.8989075300856
12238260,1321.6532526451854
12238290,1324.4077620296264
12238320,1327.1621102336194
12238350,1329.9159714960551
12238380,1332.66902157443
12238410,1335.4209391815737
12238440,1338.1714071144595
12238470,1340.9201131559446
12238500,1343.6667508050903
12238530,1346.411019871021
12238560,1349.1526269532283
12238590,1351.8912858225995
12238620,1354.6267177163145
12238650,1357.358651556557
12238680,1360.0868241030953
12238710,1362.8109829956138
12238740,1365.53089482231
12238770,1368.2463273611927
12238800,1370.95704325262
12238830,1373.6628122425013
12238860,1376.363412864264
12238890,1379.0586314984414
12238920,1381.7482623727788
12238950,1384.4321069776781
12238980,1387.1099738455175
12239010,1389.781682143778
12239040,1392.4470568139336
12239070,1395.1059297708744
12239100,1397.7581397590968
12239130,1400.403532188461
12239160,1403.0419589636426
12239190,1405.6732782974418
12239220,1408.297354515687
12239250,1410.914057860116
12239280,1413.523264290324
12239310,1416.1248552867935
12239340,1418.7187176559812
12239370,1421.304743337026
12239400,1423.8828292115365
12239430,1426.4528769159388
12239460,1429.0147926569173
12239490,1431.5684870294147
12239520,1434.1138748385079
12239550,1436.6508749238649
12239580,1439.1794099871881
12239610,1441.6994064235998
12239640,1444.2107941553152
12239670,1446.7135064688923
12239700,1449.2074798555082
12239730,1451.6926538541186
12239760,1454.1689708973042
12239790,1456.636376160228
12239820,1459.0948174123066
12239850,1461.5442448709023
12239880,1463.9846110582512
12239910,1466.415870659958
12239940,1468.8379803858945
12239970,1471.2508988335037
12240000,1473.6545863522058
12240030,1476.0490290317828
12240060,1478.4342141738457
12240090,1480.8100784072572
12240120,1483.1765154711404
12240150,1485.533387598936
12240180,1487.8805223011855
12240210,1490.217716050604
12240240,1492.5447438689412
12240270,1494.861369673504
12240300,1497.1673545298381
12240330,1499.4624618705075
12240360,1501.746460056448
12240390,1504.0191232654436
12240420,1506.2802316414657
12240450,1508.5295712867182
12240480,1510.7669343233251
12240510,1512.9921190415525
12240540,1515.20492897827
12240570,1517.4051701247192
12240600,1519.5926482398354
12240630,1521.767168781252
12240660,1523.9285403909653
12240690,1526.0765810693372
12240720,1528.2111253583616
12240750,1530.3320311498196
12240780,1532.4391827090358
12240810,1534.5324999010468
12240840,1536.611935121317
12240870,1538.6774727879704
12240900,1540.729126168596
12240930,1542.7669320726377
12240960,1544.7909435987212
12240990,1546.801180066199
12241020,1548.7976543077311
12241050,1550.7804190013846
12241080,1552.7495407872618
12241110,1554.7050838963937
12241140,1556.6471092590089
12241170,1558.5756754166393
12241200,1560.4908390424296
12241230,1562.39265535678
12241260,1564.2811784558364
12241290,1566.156461564081
12241320,1568.018557253453
12241350,1569.8675176560776
12241380,1571.7033946756608
12241410,1573.5262401975083
12241440,1575.3361062951826
12241470,1577.133045432477
12241500,1578.917110659793
12241530,1580.688355803265
12241560,1582.4468356461139
12241590,1584.1926061001784
12241620,1585.925724367991
12241650,1587.6462490938845
12241680,1589.3542405047046
12241710,1591.0497605396124
12241740,1592.7328729694948
12241770,1594.4036435053813
12241800,1596.062139896931
12241830,1597.708431686895
12241860,1599.342589226944
12241890,1600.9646821249648
12241920,1602.5747776201608
12241950,1604.1729392736313
12241980,1605.7592261000161
12242010,1607.3336920715794
12242040,1608.896385864617
12242070,1610.4473507424802
12242100,1611.986624508248
12242130,1613.514239496962
12242160,1615.030222595256
12242190,1616.534595284658
12242220,1618.0273737061666
12242250,1619.5085687452731
12242280,1620.9781861331958
12242310,1622.4362265638108
12242340,1623.8826858206726
12242370,1625.3175549145424
12242400,1626.7408202271415
12242430,1628.1524636600943
12242460,1629.5524627867626
12242490,1630.9407910027235
12242520,1632.317417659882
12242550,1633.6823085584133
12242580,1635.0354249335946
12242610,1636.3767251492777
12242640,1637.7061640928225
12242670,1639.0236933472827
12242700,1640.3292613690119
12242730,1641.6228136293207
12242760,1642.9042927424364
12242790,1644.1736385916045
12242820,1645.4307884497487
12242850,1646.6756770954835
12242880,1647.9082369247956
12242910,1649.1283980574285
12242940,1650.3360884387375
12242970,1651.5312339373543
12243000,1652.7137584380512
12243030,1653.8835839300843
12243060,1655.0406305910626
12243090,1656.1848168672825
12243120,1657.3160595488632
12243150,1658.4342738417618
12243180,1659.539373435496
12243210,1660.6312705670493
12243240,1661.7098760814174
12243270,1662.77509948842
12243300,1663.8268490164007
12243330,1664.8650316621881
12243360,1665.8895532382783
12243390,1666.9003184170701
12243420,1667.897230771488
12243450,1668.8801928137384
12243480,1669.8491060302415
12243510,1670.8038709148498
12243540,1671.7443869988067
12243570,1672.6705528782168
12243600,1673.5822662397738
12243630,1674.4641056712126
12243660,1675.292959715746
12243690,1676.0288916918853
12243720,1676.6456115737556
12243750,1677.1297915812868
12243780,1677.4732363706944
12243810,1677.671821889224
12243840,1677.7237063187845
12243870,1677.6255289414173
12243900,1677.375836167496
12243930,1676.9736640090114
12243960,1676.418740756386
12243990,1675.7113347300678
12244020,1674.8522512402008
12244050,1673.8428249075541
12244080,1672.6848127263695
12244110,1671.3803173965732
12244140,1669.93173490294
12244170,1668.341717896623
12244200,1666.612848021002
12244230,1664.747711731711
12244260,1662.7492077934571
12244290,1660.6204836819193
12244320,1658.364734872314
12244350,1655.985240176027
12244380,1653.485447530086
12244410,1650.8688599152993
12244440,1648.1389325201426
12244470,1645.2991729005112
12244500,1642.3531620738472
12244530,1639.3044180886443
12244560,1636.156440690254
12244590,1632.912730289143
12244620,1629.5767415378161
12244650,1626.1518782507312
12244680,1622.641499870469
12244710,1619.0489079161075
12244740,1615.377337043268
12244770,1611.6299550213178
12244800,1607.8098590702934
12244830,1603.9200717685153
12244860,1599.9635401466555
12244890,1595.9431342449486
12244920,1591.861644327652
12244950,1587.7217791373814
12244980,1583.5261650024822
12245010,1579.277345081026
12245040,1574.9777788923484
12245070,1570.6298422394177
12245100,1566.2358272839042
12245130,1561.7979428386666
12245160,1557.3183149640217
12245190,1552.798987795892
12245220,1548.2419245235556
12245250,1543.6490085357914
12245280,1539.0220447226436
12245310,1534.3627609132227
12245340,1529.672809426765
12245370,1524.9537687344307
12245400,1520.207145205472
12245430,1515.4343744540904
12245460,1510.6368207371963
12245490,1505.8157728794833
12245520,1500.9724374974521
12245550,1496.107933205175
12245580,1491.2232893619082
12245610,1486.319449507294
12245640,1481.397276413553
12245670,1476.4575559915656
12245700,1471.5009998880525
12245730,1466.528248073793
12245760,1461.5398720322553
12245790,1456.5363788429593
12245820,1451.518214959965
12245850,1446.485769833671
12245880,1441.4393795015953
12245910,1436.3793301857938
12245940,1431.3058619151589
12245970,1426.219172139495
12246000,1421.1194192545029
12246030,1416.0067260373576
12246060,1410.8811830072723
12246090,1405.7428517030862
12246120,1400.5917678637081
12246150,1395.4279445042655
12246180,1390.2513748814004
12246210,1385.062035343889
12246240,1379.8598880654831
12246270,1374.644883658824
12246300,1369.4169636668557
12246330,1364.1760629317366
12246360,1358.9221118402058
12246390,1353.6550384449606
12246420,1348.3747704638424
12246450,1343.0812371568104
12246480,1337.774371083624
12246510,1332.45410974253
12246540,1327.1203970933102
12246570,1321.7731849662134
12246600,1316.4124343603785
12246630,1311.0381166342095
12246660,1305.6502145910613
12246690,1300.248723462587
12246720,1294.8336517952464
12246750,1289.4050222407145
12246780,1283.9627597647261
12246810,1278.5061058462197
12246840,1273.032647351342
12246870,1267.5383005961082
12246900,1262.0188328792956
12246930,1256.4720151931679
12246960,1250.8981369197586
12246990,1245.2987894766184
12247020,1239.6751976771823
12247050,1234.0279508222877
12247080,1228.3573446612372
12247110,1222.664146687317
12247140,1216.9492378403638
12247170,1211.2138345061944
12247200,1205.4586822194476
12247230,1199.6850451189173
12247260,1193.893450147357
12247290,1188.0855885700755
12247320,1182.2617331370336
12247350,1176.4238354808208
12247380,1170.5753315945447
12247410,1164.722147110307
12247440,1158.870896132929
12247470,1153.0253829636836
12247500,1147.1877482713212
12247530,1141.3588502601428
12247560,1135.538717381528
12247590,1129.7269373834383
12247620,1123.9227568362155
12247650,1118.130873124182
12247680,1112.3354715741343
12247710,1106.549670165831
12247740,1100.768791216239
12247770,1094.9921306414303
12247800,1089.2188527976427
12247830,1083.4482166000234
12247860,1077.6796519543109
12247890,1071.9126143290785
12247920,1066.1465919680074
12247950,1060.3811075868077
12247980,1054.6157362057684
12248010,1048.8501076576856
12248040,1043.0839091318157
12248070,1037.3168862006885
12248100,1031.5488433237051
12248130,1025.779643759666
12248160,1020.0092090531427
12248190,1014.2375181424862
12248220,1008.4646061449585
12248250,1002.690562862483
12248280,996.9155310492866
12248310,991.1397044826824
12248340,985.363325872876
12248370,979.5866846458634
12248400,973.8101146291625
12248430,968.0339916036933
12248460,962.2587306641772
12248490,956.4847838321349
12248520,950.7126376665814
12248550,944.942810822412
12248580,939.1758516182026
12248610,933.4123356447064
12248640,927.65286342509
12248670,921.8980581321297
12248700,916.1485633698011
12248730,910.4050410238135
12248760,904.6681691872913
12248790,898.9386401661666
12248820,893.2171585669511
12248850,887.5044394718082
12248880,881.8012067013533
12248910,876.1081911687614
12248940,870.4261293254091
12248970,864.755761699901
12249000,859.097831530081
12249030,853.4530823048219
12249060,847.8222527818803
12249090,842.2060701709117
12249120,836.6052434289635
12249150,831.0204661377581
12249180,825.452432866578
12249210,819.9018534901141
12249240,814.3694465542264
12249270,808.8559055059351
12249300,803.3618452943547
12249330,797.8877432506478
12249360,792.4931653765045
12249390,787.325161990673
12249420,782.2977277140344
12249450,777.3344382571267
12249480,772.4042776510227
12249510,767.4922687334301
12249540,762.5887665961994
12249570,757.6877242771869
12249600,752.7898826225801
12249630,747.8952394533808
12249660,743.0038476708202
12249690,738.1157526227707
12249720,733.2308219432979
12249750,728.3494135897769
12249780,723.4712959136457
12249810,718.5965901182169
12249840,695.9261619572369
12249870,685.4178509957319
12249900,677.6628533360495
12249930,670.9544736377991
12249960,664.6075370630475
12249990,658.3745391710174
12250020,652.1808066521947
12250050,646.0217040495547
12250080,639.9159152565409
12250110,633.8841751110226
12250140,627.9419176884111
12250170,622.0979984252353
12250200,616.356872188724
12250230,610.718967348319
12250260,605.1824761216932
12250290,599.7462167766923
12250320,594.407318165089
12250350,589.1609200271151
12250380,584.0045988923838
12250410,578.9346406842227
12250440,573.947735156249
12250470,569.0401914190896
12250500,564.2085444358038
12250530,559.4492586082919
12250560,554.7589394967448
12250590,550.1342027513064
12250620,545.5717867476769
12250650,541.068494269178
12250680,536.6212566213838
12250710,532.2271011049476
12250740,527.8831912658273
12250770,523.5868053894561
12250800,519.3353634476576
12250830,2.5051772771330776e-06
12250860,4.611890909630778e-17
12250890,-7.718147425577515e-15
12250920,-6.079247395176122e-17
12250950,-5.909206950279146e-17
12250980,-5.095183543863141e-17
12251010,-4.635712554463886e-17
12251040,-4.341458167552026e-17
12251070,-3.9181659962157035e-17
12251100,-3.516581115717141e-17
12251130,-3.136703526056339e-17
12251160,-3.0149015052444625e-17
12251190,-2.6639669700340074e-17
12251220,-2.3347397256613118e-17
12251250,-2.1273145021004925e-17
12251280,-2.0272197721263765e-17
12251310,-1.650960064271868e-17
12251340,-1.3940904560250396e-17
12251370,-1.3132910956844879e-17
12251400,-1.1589281386159715e-17
12251430,-1.0142128663642372e-17
12251460,-9.454731120446635e-18
12251490,-6.783528386800041e-17
12251520,-6.379531585097284e-18
12251550,-8.791452789292853e-18
12251580,-4.3535177735730044e-18
12251610,-4.8238424083911405e-18
12251640,-3.08725914137033e-18
12251670,-3.0872591413703297e-18
12251700,-2.7134113547200164e-18
12251730,-2.0380734175452566e-18
12251760,-1.4592123285383199e-18
12251790,-1.4592123285383199e-18
12251820,-7.718147853425824e-19
12251850,-5.909206950279147e-19
12251880,0.0
12251910,-3.014901505244463e-19
12251940,-4.0568514654569496e-17
12251970,-5.318286255251231e-18
12252000,-3.7781539703121505e-16
12252030,-4.585665189476828e-16
12252060,-1.723124746701399e-15
12252090,-5.429729074491089e-15
12252120,-1.631144925618799e-14
12252150,-4.969643045184762e-14
12252180,-1.5318227340063865e-13
12252210,-4.676176029950012e-13
12252240,-1.433853581951104e-12
12252270,-4.387035386315682e-12
12252300,-1.3443548849158902e-11
12252330,-5.596060466959063e-13
12252360,-6.741986541343518e-13
12252390,-1.832573297836621e-11
12252420,-1.2527191919268623e-13
12252450,-1.4556861588298555e-11
12252480,-3.885514183591932e-11
12252510,-9.76828087699206e-19
12252540,-5.909206950279147e-19
12252570,-5.909206950279147e-19
12252600,-9.76828087699206e-19
12252630,-9.768280876992057e-19
12252660,-9.76828087699206e-19
12252690,-1.2059606020977851e-18
12252720,-7.718147853425824e-19
12252750,-9.76828087699206e-19
12252780,-9.768280876992057e-19
12252810,-9.768280876992057e-19
12252840,-1.2059606020977851e-18
12252870,-7.718147853425825e-19
12252900,-9.768280876992057e-19
12252930,-9.768280876992057e-19
12252960,-7.718147853425824e-19
12252990,-5.909206950279147e-19
12253020,-4.341458167552026e-19
12253050,-4.341458167552026e-19
12253080,-4.341458167552026e-19
12253110,-1.929536963356456e-19
12253140,-3.014901505244463e-19
12253170,-1.929536963356456e-19
12253200,-1.9295369633564563e-19
12253230,-1.0853645418880066e-19
12253260,-1.2059606020977852e-20
12253290,-1.205960602097785e-20
12253320,-1.2059606020977852e-20
12253350,-4.8238424083911407e-20
12253380,-1.0853645418880066e-19
12253410,-1.929536963356456e-19
12253440,-4.341458167552026e-19
12253470,-3.014901505244463e-19
12253500,-7.718147853425825e-19
12253530,-9.768280876992057e-19
12253560,-1.4592123285383199e-18
12253590,-1.4592123285383199e-18
12253620,-2.0380734175452566e-18
12253650,-2.363682780111659e-18
12253680,-3.08725914137033e-18
12253710,-3.485226140062599e-18
12253740,-4.8238424083911405e-18
12253770,-4.8238424083911405e-18
12253800,-6.379531585097284e-18
12253830,-7.537253763111156e-18
12253860,-8.791452789292853e-18
12253890,-9.454731120446635e-18
12253920,-1.0853645418880066e-17
12253950,-1.2349036565481319e-17
12253980,-1.4773017375697868e-17
12254010,-1.650960064271868e-17
12254040,-1.7414071094292018e-17
12254070,-2.0272197721263765e-17
12254100,-2.0272197721263765e-17
12254130,-2.4420702192480148e-17
12254160,-2.5518126340389135e-17
12254190,-2.778533227233297e-17
12254220,-3.0149015052444625e-17
12254250,-3.2609174680724106e-17
12254280,-3.516581115717141e-17
12254310,-4.056851465456949e-17
12254340,-4.487379400405858e-17
12254370,-4.635712554463886e-17
12254400,-5.095183543863142e-17
12254430,-5.2531643827379514e-17
12254460,-5.413557142816957e-17
12254490,-5.909206950279146e-17
12254520,-5.909206950279147e-17
12254550,-6.079247395174935e-17
12254580,-6.251699761274918e-17
12254610,-6.426564048579096e-17
12254640,-6.965628437716807e-17
12254670,-6.965628437716807e-17
12254700,-6.965628437716807e-17
12254730,-7.337064303162923e-17
12254760,-7.337064303162923e-17
12254790,-7.337064303162923e-17
12254820,-7.718147853425825e-17
12254850,-7.912307510363567e-17
12254880,-7.912307510363567e-17
12254910,-8.30786258785164e-17
12254940,-8.30786258785164e-17
12254970,-8.50925800840197e-17
12255000,-8.30786258785164e-17
12255030,-8.50925800840197e-17
12255060,-8.713065350156498e-17
12255090,-8.50925800840197e-17
12255120,-8.50925800840197e-17
12255150,-8.919284613115218e-17
12255180,-9.127915797278136e-17
12255210,-9.338958902645247e-17
12255240,-8.919284613115218e-17
12255270,-8.919284613115218e-17
12255300,-9.127915797278136e-17
12255330,-9.127915797278136e-17
12255360,-9.127915797278136e-17
12255390,-9.338958902645247e-17
12255420,-9.127915797278136e-17
12255450,-8.919284613115218e-17
12255480,-8.919284613115218e-17
12255510,-8.919284613115218e-17
12255540,-9.127915797278136e-17
12255570,-8.919284613115218e-17
12255600,-8.919284613115218e-17
12255630,-9.127915797278136e-17
12255660,-8.713065350156498e-17
12255690,-9.127915797278136e-17
12255720,-8.713065350156498e-17
12255750,-8.919284613115218e-17
12255780,-8.30786258785164e-17
12255810,-8.30786258785164e-17
12255840,-8.50925800840197e-17
12255870,-8.50925800840197e-17
12255900,-8.108879088505506e-17
12255930,-8.30786258785164e-17
12255960,-8.108879088505506e-17
12255990,-7.718147853425825e-17
12256020,-7.718147853425825e-17
12256050,-7.718147853425825e-17
12256080,-7.337064303162923e-17
12256110,-7.337064303162923e-17
12256140,-7.150140409837767e-17
12256170,-7.526400117692277e-17
12256200,-6.783528386800041e-17
12256230,-6.783528386800041e-17
12256260,-6.603840257087472e-17
12256290,-6.426564048579096e-17
12256320,-6.426564048579096e-17
12256350,-6.426564048579096e-17
12256380,-5.909206950279146e-17
12256410,-6.079247395174935e-17
12256440,-5.909206950279147e-17
12256470,-6.079247395174935e-17
12256500,-5.576361824100158e-17
12256530,-5.413557142816957e-17
12256560,-5.576361824100158e-17
12256590,-5.413557142816958e-17
12256620,-5.253164382737952e-17
12256650,-4.939614626192528e-17
12256680,-4.786457629726109e-17
12256710,-4.635712554463886e-17
12256740,-4.341458167552026e-17
12256770,-4.341458167552026e-17
12256800,-4.19794885590239e-17
12256830,-4.056851465456949e-17
12256860,-3.9181659962157035e-17
12256890,-3.6480308213457996e-17
12256920,-3.6480308213457996e-17
12256950,-3.516581115717141e-17
12256980,-3.387543331292679e-17
12257010,-3.136703526056339e-17
12257040,-3.0149015052444625e-17
12257070,-3.136703526056339e-17
12257100,-2.895511405636782e-17
12257130,-2.5518126340389135e-17
12257160,-2.4420702192480148e-17
12257190,-2.5518126340389135e-17
12257220,-2.3347397256613118e-17
12257250,-2.3347397256613118e-17
12257280,-2.0272197721263765e-17
12257310,-1.9295369633564562e-17
12257340,-1.9295369633564562e-17
12257370,-1.7414071094292018e-17
12257400,-1.650960064271868e-17
12257430,-1.4773017375697865e-17
12257460,-1.3940904560250396e-17
12257490,-1.234903656548132e-17
12257520,-1.234903656548132e-17
12257550,-1.0853645418880066e-17
12257580,-1.0142128663642372e-17
12257610,-9.454731120446635e-18
12257640,-8.791452789292853e-18
12257670,-7.537253763111156e-18
12257700,-6.379531585097284e-18
12257730,-5.318286255251231e-18
12257760,-5.318286255251231e-18
12257790,-4.8238424083911405e-18
12257820,-4.3535177735730044e-18
12257850,-3.08725914137033e-18
12257880,-2.7134113547200164e-18
12257910,-2.0380734175452566e-18
12257940,-1.7365832670208105e-18
12257970,-1.4592123285383199e-18
12258000,-9.768280876992057e-19
12258030,-4.341458167552026e-19
12258060,0.0
12258090,-1.0853645418880066e-19
12258120,-4.341458167552026e-19
12258150,-1.4592123285383199e-18
12258180,-2.363682780111659e-18
12258210,-3.485226140062599e-18
12258240,-5.318286255251231e-18
12258270,-7.537253763111156e-18
12258300,-1.1589281386159715e-17
12258330,-1.3132910956844879e-17
12258360,-1.7414071094292018e-17
12258390,-2.2298211532788045e-17
12258420,-2.6639669700340074e-17
12258450,-3.136703526056339e-17
12258480,-3.9181659962157035e-17
12258510,-4.487379400405858e-17
12258540,-5.253164382737951e-17
12258570,-6.079247395174935e-17
12258600,-6.783528386800041e-17
12258630,-7.718147853425825e-17
12258660,-9.127915797278136e-17
12258690,-9.986559745971757e-17
12258720,-1.1346883305138058e-16
12258750,-1.2546814104225356e-16
12258780,-1.4328017913523783e-16
12258810,-1.5672663984862814e-16
12258840,-1.7365832670208105e-16
12258870,-1.9145830518904437e-16
12258900,-2.1012657530951806e-16
12258930,-2.3300364793131303e-16
12258960,-2.466068835229761e-16
12258990,-2.7497107688431597e-16
12259020,-2.860056163935107e-16
12259050,-3.0105600470769103e-16
12259080,-3.164923004145427e-16
12259110,-3.2435516354022023e-16
12259140,-3.2435516354022023e-16
12259170,-3.2435516354022023e-16
12259200,-3.125970476697669e-16
12259230,-2.8973203465399284e-16
12259260,-2.6415361028349886e-16
12259290,-2.7134113547200164e-16
12259320,-2.5706256194316386e-16
12259350,-1.7365832670208105e-16
12259380,-7.718147853425825e-17
12259410,-1.5629249403187292e-17
12259440,-3.014901505244463e-19
12259470,-2.4420702192480148e-17
12259500,-1.1346883305138058e-16
12259530,-2.4660688352297603e-16
12259560,-3.4443440756514843e-16
12259590,-3.6932543439244666e-16
12259620,-4.2171236294757446e-16
12259650,-4.872201428535262e-16
12259680,-5.471322655657441e-16
12259710,-5.836849314153279e-16
12259740,-6.269065593945126e-16
12259770,-6.435126368853991e-16
12259800,-6.547039512728666e-16
12259830,-6.435126368853991e-16
12259860,-6.379531585097282e-16
12259890,-6.214194386549677e-16
12259920,-5.997121478172075e-16
12259950,-5.67874787921826e-16
12259980,-5.420069330068286e-16
12260010,-5.167420583928799e-16
12260040,-4.920801640799802e-16
12260070,-4.585665189476828e-16
12260100,-4.445653163573275e-16
12260130,-4.0829002144622616e-16
12260160,-3.9073123507968236e-16
12260190,-3.609319486018461e-16
12260220,-3.403703203360788e-16
12260250,-3.2041167237136046e-16
12260280,-3.010560047076911e-16
12260310,-2.786251375086723e-16
12260340,-2.6059602650731036e-16
12260370,-2.363682780111659e-16
12260400,-2.2305447296400634e-16
12260430,-2.0380734175452567e-16
12260460,-1.9145830518904437e-16
12260490,-1.7077608086306735e-16
12260520,-1.5672663984862814e-16
12260550,-1.485864057844681e-16
12260580,-1.3295715638128082e-16
12260610,-1.1819619861160392e-16
12260640,-1.0430353247543744e-16
12260670,-9.338958902645247e-17
12260700,-8.713065350156498e-17
12260730,-7.337064303162923e-17
12260760,-6.603840257087472e-17
12260790,-5.576361824100158e-17
12260820,-5.253164382737952e-17
12260850,-4.487379400405858e-17
12260880,-3.9181659962157035e-17
12260910,-3.2609174680724106e-17
12260940,-2.778533227233297e-17
12260970,-2.4420702192480148e-17
12261000,-2.3347397256613118e-17
12261030,-1.9295369633564562e-17
12261060,-1.4773017375697868e-17
12261090,-1.3940904560250396e-17
12261120,-1.1589281386159715e-17
12261150,-9.454731120446635e-18
12261180,-9.454731120446635e-18
12261210,-8.152293670181026e-18
12261240,-7.537253763111156e-18
12261270,-6.946333068083242e-18
12261300,-6.379531585097284e-18
12261330,-6.946333068083242e-18
12261360,-6.946333068083242e-18
12261390,-6.946333068083242e-18
12261420,-6.946333068083242e-18
12261450,-6.946333068083242e-18
12261480,-7.537253763111156e-18
12261510,-7.537253763111156e-18
12261540,-9.454731120446635e-18
12261570,-1.0142128663642372e-17
12261600,-1.0142128663642372e-17
12261630,-1.1589281386159715e-17
12261660,-1.0853645418880066e-17
12261690,-1.2349036565481319e-17
12261720,-1.0853645418880066e-17
12261750,-1.2349036565481319e-17
12261780,-1.2349036565481319e-17
12261810,-1.2349036565481319e-17
12261840,-1.2349036565481319e-17
12261870,-1.1589281386159715e-17
12261900,-1.1589281386159715e-17
12261930,-1.1589281386159715e-17
12261960,-1.0853645418880066e-17
