time,hvac_reaAhu_V_flow_sup_y
12100770,0.0
12100800,-4.0607760954791717e-10
12100830,0.0
12100860,-4.0607760954791717e-10
12100890,0.0
12100920,-4.0607760954791717e-10
12100950,0.0
12100980,-4.0607760954791717e-10
12101010,0.0
12101040,-4.0607760954791717e-10
12101070,0.0
12101100,-4.0607760954791717e-10
12101130,0.0
12101160,-4.0607760954791717e-10
12101190,0.0
12101220,-4.0607760954791717e-10
12101250,0.0
12101280,-4.0607760954791717e-10
12101310,0.0
12101340,-4.0607760954791717e-10
12101370,0.0
12101400,-4.0607760954791717e-10
12101430,0.0
12101460,-4.0607760954791717e-10
12101490,0.0
12101520,-4.0607760954791717e-10
12101550,0.0
12101580,-4.0607760954791717e-10
12101610,0.0
12101640,-4.0607760954791717e-10
12101670,0.0
12101700,-4.0607760954791717e-10
12101730,0.0
12101760,-4.0607760954791717e-10
12101790,0.0
12101820,-4.0607760954791717e-10
12101850,0.0
12101880,-4.0607760954791717e-10
12101910,0.0
12101940,-4.0607760954791717e-10
12101970,0.0
12102000,-4.0607760954791717e-10
12102030,0.0
12102060,-4.0607760954791717e-10
12102090,0.0
12102120,-4.0607760954791717e-10
12102150,0.0
12102180,-4.0607760954791717e-10
12102210,0.0
12102240,-4.0607760954791717e-10
12102270,0.0
12102300,-4.0607760954791717e-10
12102330,0.0
12102360,-4.0607760954791717e-10
12102390,0.0
12102420,-4.0607760954791717e-10
12102450,0.0
12102480,-4.0607760954791717e-10
12102510,0.0
12102540,-4.0607760954791717e-10
12102570,0.0
12102600,-4.0607760954791717e-10
12102630,0.0
12102660,-4.0607760954791717e-10
12102690,0.0
12102720,-4.0607760954791717e-10
12102750,0.0
12102780,-4.0607760954791717e-10
12102810,0.0
12102840,-4.0607760954791717e-10
12102870,0.0
12102900,-4.0607760954791717e-10
12102930,0.0
12102960,-4.0607760954791717e-10
12102990,0.0
12103020,-4.0607760954791717e-10
12103050,0.0
12103080,-4.0607760954791717e-10
12103110,0.0
12103140,-4.0607760954791717e-10
12103170,0.0
12103200,-4.0607760954791717e-10
12103230,0.0
12103260,0.0
12103290,4.0607760954791727e-10
12103320,0.0
12103350,4.060776095479173e-10
12103380,-4.060776095479172e-10
12103410,0.0
12103440,-4.0607760954791727e-10
12103470,4.0607760954791727e-10
12103500,0.0
12103530,-4.0607760954791717e-10
12103560,-4.0607760954791727e-10
12103590,0.0
12103620,-8.121552190958343e-10
12103650,-4.060776095479171e-10
12103680,-4.0607760954791717e-10
12103710,-8.121552190958343e-10
12103740,-1.2182328286437514e-09
12103770,-8.121552190958342e-10
12103800,-8.121552190958341e-10
12103830,-8.121552190958343e-10
12103860,-1.2182328286437514e-09
12103890,-1.2182328286437512e-09
12103920,-1.624310438191668e-09
12103950,-1.6243104381916676e-09
12103980,-1.6243104381916682e-09
12104010,-2.0303880477395853e-09
12104040,-2.436465657287502e-09
12104070,-1.624310438191668e-09
12104100,-2.4364656572875015e-09
12104130,-2.4364656572875015e-09
12104160,-1.6243104381916682e-09
12104190,-2.436465657287502e-09
12104220,-1.6243104381916685e-09
12104250,-2.030388047739585e-09
12104280,-2.030388047739585e-09
12104310,-2.436465657287501e-09
12104340,-2.436465657287502e-09
12104370,-4.060776095479168e-09
12104400,-4.060776095479168e-09
12104430,-4.466853705027083e-09
12104460,-5.685086533670832e-09
12104490,-6.497241752766661e-09
12104520,-7.309396971862492e-09
12104550,-8.527629800506234e-09
12104580,-9.745862629149981e-09
12104610,-1.0151940238697898e-08
12104640,-1.1776250676889551e-08
12104670,-1.2994483505533293e-08
12104700,-1.4212716334177033e-08
12104730,-1.502487155327286e-08
12104760,-1.62431043819166e-08
12104790,-1.705525960101242e-08
12104820,-1.7867414820108248e-08
12104850,-1.867957003920407e-08
12104880,-1.9491725258299893e-08
12104910,-2.1928190915587364e-08
12104940,-2.3146423744231093e-08
12104970,-1.543094916282077e-08
12105000,-7.309396971862492e-09
12105030,-1.0151940238697896e-08
12105060,-7.715474581410407e-09
12105090,-6.091164143218746e-09
12105120,-4.0607760954791665e-09
12105150,-1.2182328286437512e-09
12105180,0.0
12105210,2.8425432668354244e-09
12105240,3.6546984859312598e-09
12105270,5.279008924122935e-09
12105300,6.091164143218773e-09
12105330,6.49724175276669e-09
12105360,6.091164143218772e-09
12105390,5.279008924122935e-09
12105420,3.6546984859312598e-09
12105450,1.2182328286437522e-09
12105480,-1.2182328286437514e-09
12105510,-4.872931314574999e-09
12105540,-8.933707410054152e-09
12105570,-1.3400561115081204e-08
12105600,-1.7867414820108245e-08
12105630,-2.3146423744231093e-08
12105660,-2.8425432668353928e-08
12105690,-3.4110519202024646e-08
12105720,-3.979560573569534e-08
12105750,-4.6292847488461815e-08
12105780,-5.279008924122828e-08
12105810,-5.928733099399467e-08
12105840,-6.537849513721316e-08
12105870,-7.065750406133585e-08
12105900,-7.512435776636271e-08
12105930,-7.877905625229375e-08
12105960,-8.121552190958112e-08
12105990,-8.28398323477727e-08
12106020,-8.283983234777269e-08
12106050,-8.283983234777269e-08
12106080,-1.1695035154979532e-07
12106110,-7.999728908093744e-08
12106140,-2.1116035696491545e-08
12106170,2.2740346134683554e-08
12106200,6.578457274676414e-08
12106230,2.3552501353779396e-08
12106260,3.938952812614852e-08
12106290,4.385638183117574e-08
12106320,4.669892509801127e-08
12106350,4.8323235536202985e-08
12106380,5.11657788030385e-08
12106410,5.197793402213436e-08
12106440,5.238401163168229e-08
12106470,5.1977934022134377e-08
12106500,4.994754597439472e-08
12106530,4.6698925098011254e-08
12106560,4.46685370502716e-08
12106590,4.0607760954792305e-08
12106620,3.735914007840889e-08
12106650,3.4516596811573396e-08
12106680,3.086189832564205e-08
12106710,2.7207199839710722e-08
12106740,2.436465657287525e-08
12106770,2.2334268525135625e-08
12106800,1.9897802867848084e-08
12106830,1.7461337210560554e-08
12106860,1.5024871553273023e-08
12106890,1.218232828643757e-08
12106920,1.1776250676889652e-08
12106950,9.33978501960213e-09
12106980,8.12155219095837e-09
12107010,7.715474581410451e-09
12107040,6.091164143218773e-09
12107070,5.279008924122935e-09
12107100,3.6546984859312598e-09
12107130,2.030388047739588e-09
12107160,0.0
12107190,-8.121552190958342e-10
12107220,-2.436465657287501e-09
12107250,-4.872931314574998e-09
12107280,-6.903319362314575e-09
12107310,-1.0151940238697896e-08
12107340,-1.2588405895985382e-08
12107370,-1.583702677236868e-08
12107400,-1.9085647648751987e-08
12107430,-2.1928190915587358e-08
12107460,-2.5582889401518554e-08
12107490,-2.8019355058806015e-08
12107520,-3.0049743106545557e-08
12107550,-3.167405354473719e-08
12107580,-3.208013115428509e-08
12107610,-3.1267975935189285e-08
12107640,-2.9643665496997654e-08
12107670,-2.6801122230162286e-08
12107700,-2.3146423744231096e-08
12107730,-1.908564764875198e-08
12107760,-1.4618793943724946e-08
12107790,-1.9897802867847806e-08
12107820,-2.1928190915587364e-08
12107850,4.751108031710712e-08
12107880,9.502216063421585e-08
12107910,1.3441168876036698e-07
12107940,9.786470390105146e-08
12107970,9.664647107240762e-08
12108000,9.339785019602404e-08
12108030,8.81188412719008e-08
12108060,8.365198756687342e-08
12108090,7.756082342365432e-08
12108120,7.065750406133937e-08
12108150,6.253595187038064e-08
12108180,5.563263250806576e-08
12108210,4.832323553620298e-08
12108240,4.101383856434024e-08
12108270,3.4922674421121326e-08
12108300,2.84254326683545e-08
12108330,2.233426852513562e-08
12108360,1.705525960101263e-08
12108390,1.218232828643757e-08
12108420,8.121552190958368e-09
12108450,4.8729313145750155e-09
12108480,1.62431043819167e-09
12108510,4.060776095479173e-10
12108540,-8.121552190958344e-10
12108570,-1.218232828643751e-09
12108600,0.0
12108630,8.121552190958348e-10
12108660,2.4364656572875053e-09
12108690,4.060776095479179e-09
12108720,6.903319362314611e-09
12108750,8.933707410054207e-09
12108780,1.0558017848245888e-08
12108810,1.218232828643757e-08
12108840,1.218232828643757e-08
12108870,1.218232828643757e-08
12108900,2.2334268525135628e-08
12108930,2.6395044620614873e-08
12108960,1.9897802867848084e-08
12108990,1.8679570039204322e-08
12109020,1.7867414820108476e-08
12109050,1.7055259601012627e-08
12109080,1.5837026772368862e-08
12109110,1.5024871553273016e-08
12109140,1.2994483505533414e-08
12109170,1.218232828643757e-08
12109200,1.0558017848245888e-08
12109230,8.933707410054208e-09
12109260,8.12155219095837e-09
12109290,6.497241752766694e-09
12109320,5.279008924122934e-09
12109350,4.466853705027097e-09
12109380,4.060776095479179e-09
12109410,2.8425432668354244e-09
12109440,2.8425432668354236e-09
12109470,2.4364656572875057e-09
12109500,2.030388047739588e-09
12109530,2.030388047739588e-09
12109560,2.436465657287506e-09
12109590,2.4364656572875057e-09
12109620,1.6243104381916701e-09
12109650,2.4364656572875057e-09
12109680,1.6243104381916703e-09
12109710,2.4364656572875053e-09
12109740,2.030388047739588e-09
12109770,1.2182328286437522e-09
12109800,1.2182328286437522e-09
12109830,8.121552190958347e-10
12109860,1.2182328286437522e-09
12109890,1.62431043819167e-09
12109920,8.121552190958347e-10
12109950,4.060776095479173e-10
12109980,8.12155219095835e-10
12110010,4.060776095479173e-10
12110040,4.060776095479173e-10
12110070,4.0607760954791727e-10
12110100,4.060776095479173e-10
12110130,-4.0607760954791727e-10
12110160,4.0607760954791737e-10
12110190,-4.060776095479172e-10
12110220,0.0
12110250,4.0607760954791727e-10
12110280,0.0
12110310,-4.0607760954791717e-10
12110340,0.0
12110370,0.0
12110400,0.0
12110430,4.0607760954791737e-10
12110460,4.060776095479173e-10
12110490,0.0
12110520,4.0607760954791737e-10
12110550,-4.0607760954791717e-10
12110580,0.0
12110610,-4.060776095479172e-10
12110640,-4.0607760954791727e-10
12110670,-4.0607760954791706e-10
12110700,-4.0607760954791727e-10
12110730,-4.060776095479172e-10
12110760,-4.060776095479173e-10
12110790,-4.060776095479173e-10
12110820,-8.121552190958343e-10
12110850,-8.121552190958342e-10
12110880,-4.0607760954791717e-10
12110910,-4.0607760954791717e-10
12110940,-8.121552190958344e-10
12110970,-4.0607760954791717e-10
12111000,-4.060776095479172e-10
12111030,-8.121552190958343e-10
12111060,0.0
12111090,-8.121552190958342e-10
12111120,-4.0607760954791717e-10
12111150,-4.0607760954791727e-10
12111180,-4.0607760954791717e-10
12111210,-8.121552190958343e-10
12111240,-1.2182328286437514e-09
12111270,-1.6243104381916682e-09
12111300,-2.0303880477395853e-09
12111330,-2.4364656572875015e-09
12111360,-3.2486208763833344e-09
12111390,-4.0607760954791665e-09
12111420,-4.4668537050270835e-09
12111450,-4.466853705027084e-09
12111480,-4.872931314574999e-09
12111510,-5.6850865336708314e-09
12111540,-5.279008924122914e-09
12111570,-6.903319362314577e-09
12111600,-4.060776095479167e-09
12111630,-3.2486208763833336e-09
12111660,-2.842543266835418e-09
12111690,-1.6243104381916687e-09
12111720,-8.121552190958343e-10
12111750,0.0
12111780,4.0607760954791737e-10
12111810,4.0607760954791737e-10
12111840,0.0
12111870,-8.121552190958342e-10
12111900,-4.060776095479167e-09
12111930,-6.497241752766662e-09
12111960,-1.0151940238697896e-08
12111990,-1.258840589598538e-08
12112020,-1.6243104381916596e-08
12112050,-1.664918199146451e-08
12112080,-1.62431043819166e-08
12112110,-1.4618793943724945e-08
12112140,-1.3806638724629119e-08
12112170,-1.5430949162820774e-08
12112200,-1.9897802867847806e-08
12112230,-3.20801311542851e-08
12112260,1.5837026772368866e-08
12112290,8.121552190958347e-10
12112320,1.502487155327302e-08
12112350,5.685086533670853e-09
12112380,2.8425432668354236e-09
12112410,1.0151940238697969e-08
12112440,1.177625067688965e-08
12112470,1.0151940238697969e-08
12112500,6.4972417527666895e-09
12112530,4.060776095479173e-10
12112560,-6.497241752766662e-09
12112590,-1.4212716334177032e-08
12112620,-2.030388047739572e-08
12112650,-2.680112223016229e-08
12112680,-3.289228637338092e-08
12112710,-3.614090724976417e-08
12112740,-3.8171295297503716e-08
12112770,-3.9795605735695334e-08
12112800,-3.9389528126147425e-08
12112830,-3.73591400784079e-08
12112860,-3.4922674421120465e-08
12112890,-3.817129529750371e-08
12112920,-1.137017306734164e-08
12112950,1.5430949162820943e-08
12112980,8.527629800506287e-09
12113010,1.5837026772368862e-08
12113040,2.0303880477396014e-08
12113070,2.3146423744231474e-08
12113100,2.5176811791971094e-08
12113130,2.5582889401519024e-08
12113160,2.5176811791971098e-08
12113190,2.3958578963327326e-08
12113220,2.1522113306039782e-08
12113250,1.908564764875224e-08
12113280,1.5430949162820943e-08
12113310,1.2994483505533414e-08
12113340,9.33978501960213e-09
12113370,6.0911641432187725e-09
12113400,3.2486208763833423e-09
12113430,-4.0607760954791717e-10
12113460,-2.436465657287501e-09
12113490,-5.279008924122915e-09
12113520,-6.903319362314578e-09
12113550,-8.121552190958323e-09
12113580,-8.527629800506238e-09
12113610,-8.527629800506236e-09
12113640,-8.121552190958323e-09
12113670,-8.121552190958323e-09
12113700,-6.903319362314578e-09
12113730,-5.68508653367083e-09
12113760,-4.466853705027083e-09
12113790,-2.436465657287502e-09
12113820,0.0
12113850,2.4364656572875057e-09
12113880,4.466853705027098e-09
12113910,6.90331936231461e-09
12113940,8.933707410054208e-09
12113970,1.137017306734173e-08
12114000,1.2588405895985493e-08
12114030,1.3806638724629253e-08
12114060,1.3806638724629256e-08
12114090,1.4618793943725097e-08
12114120,1.4212716334177174e-08
12114150,1.3806638724629255e-08
12114180,1.2994483505533412e-08
12114210,1.2588405895985494e-08
12114240,1.1370173067341729e-08
12114270,9.745862629150048e-09
12114300,8.12155219095837e-09
12114330,6.091164143218771e-09
12114360,3.6546984859312598e-09
12114390,1.6243104381916701e-09
12114420,-1.2182328286437514e-09
12114450,-3.248620876383335e-09
12114480,-6.091164143218746e-09
12114510,-7.715474581410407e-09
12114540,-9.339785019602067e-09
12114570,-1.1370173067341638e-08
12114600,-1.2994483505533293e-08
12114630,-1.258840589598538e-08
12114660,-1.3806638724629119e-08
12114690,-1.3806638724629124e-08
12114720,-1.2182328286437467e-08
12114750,-1.1370173067341636e-08
12114780,-8.527629800506236e-09
12114810,-5.685086533670831e-09
12114840,-2.8425432668354174e-09
12114870,8.121552190958346e-10
12114900,-1.2182328286437512e-09
12114930,2.1522113306039782e-08
12114960,3.8577372907052664e-08
12114990,2.9643665496998272e-08
12115020,3.329836398292961e-08
12115050,3.370444159247754e-08
12115080,3.370444159247754e-08
12115110,3.411051920202546e-08
12115140,3.208013115428584e-08
12115170,2.9643665496998266e-08
12115200,2.6801122230162792e-08
12115230,2.3146423744231474e-08
12115260,1.8273492429656396e-08
12115290,1.4212716334177177e-08
12115320,8.933707410054208e-09
12115350,4.466853705027098e-09
12115380,0.0
12115410,-3.654698485931251e-09
12115440,-6.091164143218745e-09
12115470,-7.309396971862491e-09
12115500,-6.903319362314575e-09
12115530,-4.060776095479167e-09
12115560,-4.0607760954791717e-10
12115590,2.030388047739588e-09
12115620,3.248620876383342e-09
12115650,2.8425432668354244e-09
12115680,-9.339785019602067e-09
12115710,1.218232828643757e-08
12115740,2.6395044620614873e-08
12115770,1.3806638724629255e-08
12115800,1.2588405895985493e-08
12115830,1.2182328286437571e-08
12115860,1.1776250676889649e-08
12115890,1.299448350553341e-08
12115920,1.3400561115081335e-08
12115950,1.3806638724629255e-08
12115980,1.2182328286437571e-08
12116010,9.745862629150048e-09
12116040,8.121552190958371e-09
12116070,5.279008924122935e-09
12116100,3.6546984859312606e-09
12116130,2.436465657287506e-09
12116160,8.121552190958346e-10
12116190,4.060776095479173e-10
12116220,-4.0607760954791727e-10
12116250,4.060776095479173e-10
12116280,8.121552190958348e-10
12116310,1.6243104381916701e-09
12116340,2.0303880477395878e-09
12116370,2.4364656572875057e-09
12116400,2.842543266835424e-09
12116430,2.436465657287506e-09
12116460,4.466853705027097e-09
12116490,6.0911641432187725e-09
12116520,4.466853705027098e-09
12116550,4.8729313145750155e-09
12116580,4.06077609547918e-09
12116610,3.6546984859312606e-09
12116640,3.65469848593126e-09
12116670,3.65469848593126e-09
12116700,2.4364656572875057e-09
12116730,2.8425432668354244e-09
12116760,2.030388047739588e-09
12116790,1.6243104381916703e-09
12116820,2.0303880477395878e-09
12116850,8.121552190958347e-10
12116880,8.121552190958348e-10
12116910,4.060776095479173e-10
12116940,0.0
12116970,4.060776095479173e-10
12117000,8.121552190958346e-10
12117030,8.121552190958346e-10
12117060,4.060776095479173e-10
12117090,8.12155219095835e-10
12117120,8.121552190958346e-10
12117150,4.060776095479173e-10
12117180,0.0
12117210,0.0
12117240,4.060776095479172e-10
12117270,4.060776095479173e-10
12117300,4.0607760954791737e-10
12117330,0.0
12117360,4.060776095479173e-10
12117390,0.0
12117420,-4.060776095479172e-10
12117450,0.0
12117480,0.0
12117510,-4.0607760954791717e-10
12117540,0.0
12117570,-4.0607760954791717e-10
12117600,-8.121552190958342e-10
12117630,2.3119268603393452
12117660,2.9623833195152227
12117690,3.055509720737711
12117720,2.984653988879033
12117750,2.8859919359673225
12117780,2.7927167442932213
12117810,2.707858480634428
12117840,2.6353519163269277
12117870,2.5834363644148164
12117900,2.5414737659451654
12117930,2.503148916150118
12117960,2.4660584160192043
12117990,2.4300526858145353
12118020,2.3943315191795675
12118050,2.358895105343302
12118080,2.3238534458995614
12118110,2.2894182056934924
12118140,2.254900104913632
12118170,2.2207679199832655
12118200,2.1866487918129773
12118230,2.1526725722623676
12118260,2.1188187558866014
12118290,2.085085936345824
12118320,2.05148188892352
12118350,2.0180360168310822
12118380,1.9847219022106921
12118410,1.951601383436073
12118440,1.918682697005753
12118470,1.8859616569516977
12118500,1.8535091267285473
12118530,1.8214272678236516
12118560,1.7897202311650882
12118590,1.7572435291056483
12118620,1.7259694974417048
12118650,1.6957631479776507
12118680,1.6663985861091035
12118710,1.6378445191666076
12118740,1.6095790352962256
12118770,1.5816309662194672
12118800,1.5538402822154915
12118830,1.533219020145341
12118860,1.5261947990682767
12118890,1.5220578020135522
12118920,1.519637126833858
12118950,1.5188884025011622
12118980,1.5188025486578574
12119010,1.5189302792979915
12119040,1.5191252616914879
12119070,1.5193388647046158
12119100,1.5195546057697678
12119130,1.5197666830535268
12119160,1.5199731429754808
12119190,1.520173388153923
12119220,1.5203674769861963
12119250,1.5205555537709425
12119280,1.5207375208897707
12119310,1.520914778979727
12119340,1.5210864556549681
12119370,1.5212530866250238
12119400,1.521414806687685
12119430,1.5215725086825518
12119460,1.5217247536734342
12119490,1.5218696730139387
12119520,1.5220211972541837
12119550,1.5221572510852386
12119580,1.5222927471831116
12119610,1.5224237435095755
12119640,1.522547919146895
12119670,1.5226664354098975
12119700,1.5227802806204624
12119730,1.5228902575816505
12119760,1.5229969138457051
12119790,1.5231006359251047
12119820,1.5232016628403362
12119850,1.5233001019396948
12119880,1.5233959566122284
12119910,1.5234891441562806
12119940,1.5235795765094695
12119970,1.5236671520784997
12120000,1.5237517643875884
12120030,1.5238333463898734
12120060,1.5239118269766754
12120090,1.5239872253154318
12120120,1.5240595208568395
12120150,1.5241287631650289
12120180,1.5241950006868021
12120210,1.5242582963150906
12120240,1.5243187197737136
12120270,1.524376345216372
12120300,1.5243782683189757
12120330,1.5243703672382276
12120360,1.5243673362798396
12120390,1.5243661090494172
12120420,1.5243656643793866
12120450,1.5243654998566682
12120480,1.5243654299948006
12120510,1.524365402305546
12120540,1.5243653913339679
12120570,1.5243653872794094
12120600,1.5243653860306825
12120630,1.5243653856705304
12120660,1.5243653855307233
12120690,1.524365385477051
12120720,1.5243653854572103
12120750,1.5243653854466424
12120780,1.5243653854423431
12120810,1.5243653854439154
12120840,1.5243653854424821
12120870,1.52436538544391
12120900,1.5243653854421517
12120930,1.5243653854432877
12120960,1.5243653854433377
12120990,1.5243653854433796
12121020,1.5243653854434278
12121050,1.5243653854430572
12121080,1.5243653854436219
12121110,1.5243653854430097
12121140,1.524365385443706
12121170,1.5243653854431167
12121200,1.5243653854434216
12121230,1.5243653868549631
12121260,1.5243653915492337
12121290,1.524365400039266
12121320,1.5243654129546118
12121350,1.524365431003545
12121380,1.5243654547573244
12121410,1.5243654848626806
12121440,1.5243655219535355
12121470,1.5243655665354028
12121500,1.5243656188506263
12121530,1.5243656787546231
12121560,1.524365745606006
12121590,1.5243658182372886
12121620,1.5243658950705847
12121650,1.524365974391506
12121680,1.5243660547304299
12121710,1.5243661353102937
12121740,1.524366216459139
12121770,1.5243662998315313
12121800,1.5243663885374954
12121830,1.5243664871458664
12121860,1.5243666015032402
12121890,1.5243667384414983
12121920,1.5243669053783446
12121950,1.524367109811921
12121980,1.5243673587266526
12122010,1.5243676579473129
12122040,1.524368011519109
12122070,1.5243684212176718
12122100,1.5243688863290712
12122130,1.5243694037997237
12122160,1.5243699688121903
12122190,1.5243705757071502
12122220,1.5243712190433696
12122250,1.524371894533245
12122280,1.5243726185494189
12122310,1.524373387892671
12122340,1.5243739040627944
12122370,1.5243742651363348
12122400,1.5243746142845902
12122430,1.5243749057166145
12122460,1.524375122736457
12122490,1.5243752591646496
12122520,1.524375318851859
12122550,1.5243753186542461
12122580,1.524375291010354
12122610,1.5243752834588593
12122640,1.5243753554723167
12122670,1.5243755735332876
12122700,1.5243760044190477
12122730,1.524376706335886
12122760,1.5243777176215456
12122790,1.5243790432513828
12122820,1.5243806414874579
12122850,1.5243824171168732
12122880,1.5243842321141197
12122910,1.5243859427632411
12122940,1.5243874568316436
12122970,1.5243887827099576
12123000,1.5243900398576289
12123030,1.524391427056063
12123060,1.5243934876978575
12123090,1.524395701851848
12123120,1.5243956795890188
12123150,1.5243955165484717
12123180,1.5243958539537557
12123210,1.5243963285224578
12123240,1.5243966945663425
12123270,1.5243967389002053
12123300,1.5243963469852853
12123330,1.524395544171053
12123360,1.5243944784574863
12123390,1.5243933744649556
12123420,1.5243924599317402
12123450,1.5243919291112793
12123480,1.5243919218899107
12123510,1.524392518248394
12123540,1.5243937419857418
12123570,1.524395568153558
12123600,1.5243979320316052
12123630,1.5244007390197287
12123660,1.5244038753541973
12123690,1.5244072194395613
12123720,1.5244106530463426
12123750,1.5244140711114065
12123780,1.5244173887795922
12123810,1.5244205447910457
12123840,1.5244235011583307
12123870,1.524426240147294
12123900,1.5244291125769727
12123930,1.52443162792028
12123960,1.5244322304939564
12123990,1.5244315818830656
12124020,1.5244310624108217
12124050,1.524430325734858
12124080,1.5244293309019794
12124110,1.5244280902463248
12124140,1.5244266305118714
12124170,1.5244249816102244
12124200,1.524423185278483
12124230,1.5244212921925033
12124260,1.5244193558331818
12124290,1.5244174286291674
12124320,1.5244155595048614
12124350,1.524413791656938
12124380,1.524412160851068
12124410,1.5244106944042686
12124440,1.5244094108129413
12124470,1.5244083199311549
12124500,1.5244074235419465
12124530,1.5244067160964951
12124560,1.5244061859869744
12124590,1.5244058169155659
12124620,1.5244055891598585
12124650,1.5244054809096002
12124680,1.5244054693898823
12124710,1.524405531892282
12124740,1.5244056466451494
12124770,1.5244057934825896
12124800,1.524405954342888
12124830,1.5244061227357608
12124860,1.5244063005834827
12124890,1.5244064848934786
12124920,1.5244066723544512
12124950,1.5244068598502172
12124980,1.5244070445595321
12125010,1.5244072239342554
12125040,1.5244073957345117
12125070,1.5244075580352519
12125100,1.5244077092095427
12125130,1.5244078479067518
12125160,1.5244079730338886
12125190,1.5244080837404608
12125220,1.5244081793948256
12125250,1.5244082595713453
12125280,1.5244083240183213
12125310,1.5244083726469868
12125340,1.5244084055014724
12125370,1.5244084227476618
12125400,1.5244084246489156
12125430,1.524452097607389
12125460,1.524741290171033
12125490,1.5252265984206954
12125520,1.5258369818360433
12125550,1.5265433893714642
12125580,1.5273340437842269
12125610,1.5282024719271456
12125640,1.5291442216572249
12125670,1.530155803457863
12125700,1.5312336238537827
12125730,1.5323742662275552
12125760,1.5335749131872747
12125790,1.5348323065989458
12125820,1.53614351694559
12125850,1.5375060218502292
12125880,1.5389170224520707
12125910,1.5403737194656535
12125940,1.5418739935630004
12125970,1.543414706140524
12126000,1.5449958332926472
12126030,1.5466123773494038
12126060,1.5482638271431777
12126090,1.549948005080131
12126120,1.5516629209621797
12126150,1.5534068270362507
12126180,1.5551780180465773
12126210,1.5569748586708552
12126240,1.5587957989363368
12126270,1.5606393557190037
12126300,1.5625041268361815
12126330,1.5643887696899679
12126360,1.5662919989230109
12126390,1.568212597106045
12126420,1.5701494052562326
12126450,1.5721013204148189
12126480,1.5740672942254812
12126510,1.5760463295449239
12126540,1.5780374780162874
12126570,1.580039837929976
12126600,1.5820525520640967
12126630,1.5840748057956149
12126660,1.586105825902968
12126690,1.5881448800628968
12126720,1.5901912764177242
12126750,1.5922443625427005
12126780,1.594303523651253
12126810,1.596368180327056
12126840,1.5984377862169992
12126870,1.6005118259037256
12126900,1.6025898130129999
12126930,1.6046712884697394
12126960,1.606755818855828
12126990,1.6088429948800675
12127020,1.6109324300418502
12127050,1.6130237594736399
12127080,1.6151166389029534
12127110,1.617210743627603
12127140,1.6193057674675104
12127170,1.6214014216828558
12127200,1.6234974339085853
12127230,1.6255935471239678
12127260,1.6276895186862954
12127290,1.6297851194285056
12127320,1.6318801328263324
12127350,1.6339743542194458
12127380,1.636067590099053
12127410,1.638159657446358
12127440,1.6402503826992907
12127470,1.6423396032191078
12127500,1.6444271625256315
12127530,1.6465129151160562
12127560,1.6485967214047141
12127590,1.650678449731422
12127620,1.652757975883161
12127650,1.6548351795173726
12127680,1.6569099406798995
12127710,1.658982143922769
12127740,1.6610516789262508
12127770,1.6631184407089308
12127800,1.665182328538484
12127830,1.6672432466847882
12127860,1.6693012045077464
12127890,1.6713564072921943
12127920,1.6734084536740927
12127950,1.6754565433746347
12127980,1.677500525522548
12128010,1.6795402629232161
12128040,1.6815759411400064
12128070,1.6836080897285755
12128100,1.685636901610065
12128130,1.6876619069347918
12128160,1.6896830807119438
12128190,1.6917002776597432
12128220,1.6937134396756037
12128250,1.6957225063445136
12128280,1.6977274081829532
12128310,1.6997280824191263
12128340,1.701724470542657
12128370,1.7037165173608713
12128400,1.7057041757495137
12128430,1.7076829887482479
12128460,1.7096414226769368
12128490,1.7115676562603737
12128520,1.713452849128673
12128550,1.7152935481399125
12128580,1.717089592979974
12128610,1.718842541155485
12128640,1.7205537469995615
12128670,1.7222240000265567
12128700,1.7238539913955975
12128730,1.7254446642592125
12128760,1.7269970686032907
12128790,1.728512293697346
12128820,1.7299914775414291
12128850,1.7314357718700764
12128880,1.73284631022268
12128910,1.7342242077717782
12128940,1.735570550427716
12128970,1.7368863810163044
12129000,1.738172694172145
12129030,1.739430437569898
12129060,1.740660521542164
12129090,1.741863839622448
12129120,1.7430412967387614
12129150,1.7441938369953685
12129180,1.7453224604235487
12129210,1.746428220161192
12129240,1.747512205956398
12129270,1.7485754886203884
12129300,1.7496191067053632
12129330,1.7506453378786144
12129360,1.7516517593509413
12129390,1.7526369663752779
12129420,1.7536042611181744
12129450,1.7545566477768677
12129480,1.7554938156020474
12129510,1.7564160468828895
12129540,1.7573235819451927
12129570,1.7582169129135847
12129600,1.7590963909389934
12129630,1.7599624926095772
12129660,1.7608157779263158
12129690,1.7616568431244601
12129720,1.7624862736097475
12129750,1.7633046065988915
12129780,1.764112310475147
12129810,1.764909779621365
12129840,1.7656973394546882
12129870,1.7664752564429949
12129900,1.7672437495589315
12129930,1.7680030013453016
12129960,1.7687531679143662
12129990,1.769494387763454
12130020,1.7702267894500647
12130050,1.7709504980525463
12130080,1.7716656401825903
12130110,1.7723723472203938
12130140,1.7730707565060924
12130170,1.7737610104710222
12130200,1.7744432522194964
12130230,1.7751176313320385
12130260,1.7757843566922582
12130290,1.7764435285865248
12130320,1.7770946901598363
12130350,1.777738096566318
12130380,1.7783744402494277
12130410,1.7790036806255676
12130440,1.7796258980925732
12130470,1.7802411816628867
12130500,1.7808496047407403
12130530,1.781451249768935
12130560,1.7820461079822867
