time,hvac_oveAhu_yOA_u
12071430,1.0
12071460,1.0
12071490,1.0
12071520,1.0
12071550,1.0
12071580,1.0
12071610,1.0
12071640,1.0
12071670,1.0
12071700,1.0
12071730,1.0
12071760,1.0
12071790,1.0
12071820,1.0
12071850,1.0
12071880,1.0
12071910,1.0
12071940,1.0
12071970,1.0
12072000,1.0
12072030,1.0
12072060,1.0
12072090,1.0
12072120,1.0
12072150,1.0
12072180,1.0
12072210,1.0
12072240,1.0
12072270,1.0
12072300,1.0
12072330,1.0
12072360,1.0
12072390,1.0
12072420,1.0
12072450,1.0
12072480,1.0
12072510,1.0
12072540,1.0
12072570,1.0
12072600,1.0
12072630,1.0
12072660,1.0
12072690,1.0
12072720,1.0
12072750,1.0
12072780,1.0
12072810,1.0
12072840,1.0
12072870,1.0
12072900,1.0
12072930,1.0
12072960,1.0
12072990,1.0
12073020,1.0
12073050,1.0
12073080,1.0
12073110,1.0
12073140,1.0
12073170,1.0
12073200,1.0
12073230,1.0
12073260,1.0
12073290,1.0
12073320,1.0
12073350,1.0
12073380,1.0
12073410,1.0
12073440,1.0
12073470,1.0
12073500,1.0
12073530,1.0
12073560,1.0
12073590,1.0
12073620,1.0
12073650,1.0
12073680,1.0
12073710,1.0
12073740,1.0
12073770,1.0
12073800,1.0
12073830,1.0
12073860,1.0
12073890,1.0
12073920,1.0
12073950,1.0
12073980,1.0
12074010,1.0
12074040,1.0
12074070,1.0
12074100,1.0
12074130,1.0
12074160,1.0
12074190,1.0
12074220,1.0
12074250,1.0
12074280,1.0
12074310,1.0
12074340,1.0
12074370,1.0
12074400,1.0
12074430,1.0
12074460,1.0
12074490,1.0
12074520,1.0
12074550,1.0
12074580,1.0
12074610,1.0
12074640,1.0
12074670,1.0
12074700,1.0
12074730,1.0
12074760,1.0
12074790,1.0
12074820,1.0
12074850,1.0
12074880,1.0
12074910,1.0
12074940,1.0
12074970,1.0
12075000,1.0
12075030,1.0
12075060,1.0
12075090,1.0
12075120,1.0
12075150,1.0
12075180,1.0
12075210,1.0
12075240,1.0
12075270,1.0
12075300,1.0
12075330,1.0
12075360,1.0
12075390,1.0
12075420,1.0
12075450,1.0
12075480,1.0
12075510,1.0
12075540,1.0
12075570,1.0
12075600,1.0
12075630,1.0
12075660,1.0
12075690,1.0
12075720,1.0
12075750,1.0
12075780,1.0
12075810,1.0
12075840,1.0
12075870,1.0
12075900,1.0
12075930,1.0
12075960,1.0
12075990,1.0
12076020,1.0
12076050,1.0
12076080,1.0
12076110,1.0
12076140,1.0
12076170,1.0
12076200,1.0
12076230,1.0
12076260,1.0
12076290,1.0
12076320,1.0
12076350,1.0
12076380,1.0
12076410,1.0
12076440,1.0
12076470,1.0
12076500,1.0
12076530,1.0
12076560,1.0
12076590,1.0
12076620,1.0
12076650,1.0
12076680,1.0
12076710,1.0
12076740,1.0
12076770,1.0
12076800,1.0
12076830,1.0
12076860,1.0
12076890,1.0
12076920,1.0
12076950,1.0
12076980,1.0
12077010,1.0
12077040,1.0
12077070,1.0
12077100,1.0
12077130,1.0
12077160,1.0
12077190,1.0
12077220,1.0
12077250,1.0
12077280,1.0
12077310,1.0
12077340,1.0
12077370,1.0
12077400,1.0
12077430,1.0
12077460,1.0
12077490,1.0
12077520,1.0
12077550,1.0
12077580,1.0
12077610,1.0
12077640,1.0
12077670,1.0
12077700,1.0
12077730,1.0
12077760,1.0
12077790,1.0
12077820,1.0
12077850,1.0
12077880,1.0
12077910,1.0
12077940,1.0
12077970,1.0
12078000,1.0
12078030,0.0
12078060,0.0
12078090,0.0
12078120,0.0
12078150,0.0
12078180,0.0
12078210,0.0
12078240,0.0
12078270,0.0
12078300,0.0
12078330,0.0
12078360,0.0
12078390,0.0
12078420,0.0
12078450,0.0
12078480,0.0
12078510,0.0
12078540,0.0
12078570,0.0
12078600,0.0
12078630,0.0
12078660,0.0
12078690,0.0
12078720,0.0
12078750,0.0
12078780,0.0
12078810,0.0
12078840,0.0
12078870,0.0
12078900,0.0
12078930,0.0
12078960,0.0
12078990,0.0
12079020,0.0
12079050,0.0
12079080,0.0
12079110,0.0
12079140,0.0
12079170,0.0
12079200,0.0
12079230,0.0
12079260,0.0
12079290,0.0
12079320,0.0
12079350,0.0
12079380,0.0
12079410,0.0
12079440,0.0
12079470,0.0
12079500,0.0
12079530,0.0
12079560,0.0
12079590,0.0
12079620,0.0
12079650,0.0
12079680,0.0
12079710,0.0
12079740,0.0
12079770,0.0
12079800,0.0
12079830,0.0
12079860,0.0
12079890,0.0
12079920,0.0
12079950,0.0
12079980,0.0
12080010,0.0
12080040,0.0
12080070,0.0
12080100,0.0
12080130,0.0
12080160,0.0
12080190,0.0
12080220,0.0
12080250,0.0
12080280,0.0
12080310,0.0
12080340,0.0
12080370,0.0
12080400,0.0
12080430,0.0
12080460,0.0
12080490,0.0
12080520,0.0
12080550,0.0
12080580,0.0
12080610,0.0
12080640,0.0
12080670,0.0
12080700,0.0
12080730,0.0
12080760,0.0
12080790,0.0
12080820,0.0
12080850,0.0
12080880,0.0
12080910,0.0
12080940,0.0
12080970,0.0
12081000,0.0
12081030,0.0
12081060,0.0
12081090,0.0
12081120,0.0
12081150,0.0
12081180,0.0
12081210,0.0
12081240,0.0
12081270,0.0
12081300,0.0
12081330,0.0
12081360,0.0
12081390,0.0
12081420,0.0
12081450,0.0
12081480,0.0
12081510,0.0
12081540,0.0
12081570,0.0
12081600,0.0
12081630,0.0
12081660,0.0
12081690,0.0
12081720,0.0
12081750,0.0
12081780,0.0
12081810,0.0
12081840,0.0
12081870,0.0
12081900,0.0
12081930,0.0
12081960,0.0
12081990,0.0
12082020,0.0
12082050,0.0
12082080,0.0
12082110,0.0
12082140,0.0
12082170,0.0
12082200,0.0
12082230,0.0
12082260,0.0
12082290,0.0
12082320,0.0
12082350,0.0
12082380,0.0
12082410,0.0
12082440,0.0
12082470,0.0
12082500,0.0
12082530,0.0
12082560,0.0
12082590,0.0
12082620,0.0
12082650,0.0
12082680,0.0
12082710,0.0
12082740,0.0
12082770,0.0
12082800,0.0
12082830,0.0
12082860,0.0
12082890,0.0
12082920,0.0
12082950,0.0
12082980,0.0
12083010,0.0
12083040,0.0
12083070,0.0
12083100,0.0
12083130,0.0
12083160,0.0
12083190,0.0
12083220,0.0
12083250,0.0
12083280,0.0
12083310,0.0
12083340,0.0
12083370,0.0
12083400,0.0
12083430,0.0
12083460,0.0
12083490,0.0
12083520,0.0
12083550,0.0
12083580,0.0
12083610,0.0
12083640,0.0
12083670,0.0
12083700,0.0
12083730,0.0
12083760,0.0
12083790,0.0
12083820,0.0
12083850,0.0
12083880,0.0
12083910,0.0
12083940,0.0
12083970,0.0
12084000,0.0
12084030,0.0
12084060,0.0
12084090,0.0
12084120,0.0
12084150,0.0
12084180,0.0
12084210,0.0
12084240,0.0
12084270,0.0
12084300,0.0
12084330,0.0
12084360,0.0
12084390,0.0
12084420,0.0
12084450,0.0
12084480,0.0
12084510,0.0
12084540,0.0
12084570,0.0
12084600,0.0
12084630,0.0
12084660,0.0
12084690,0.0
12084720,0.0
12084750,0.0
12084780,0.0
12084810,0.0
12084840,0.0
12084870,0.0
12084900,0.0
12084930,0.0
12084960,0.0
12084990,0.0
12085020,0.0
12085050,0.0
12085080,0.0
12085110,0.0
12085140,0.0
12085170,0.0
12085200,0.0
12085230,0.0
12085260,0.0
12085290,0.0
12085320,0.0
12085350,0.0
12085380,0.0
12085410,0.0
12085440,0.0
12085470,0.0
12085500,0.0
12085530,0.0
12085560,0.0
12085590,0.0
12085620,0.0
12085650,0.0
12085680,0.0
12085710,0.0
12085740,0.0
12085770,0.0
12085800,0.0
12085830,0.0
12085860,0.0
12085890,0.0
12085920,0.0
12085950,0.0
12085980,0.0
12086010,0.0
12086040,0.0
12086070,0.0
12086100,0.0
12086130,0.0
12086160,0.0
12086190,0.0
12086220,0.0
12086250,0.0
12086280,0.0
12086310,0.0
12086340,0.0
12086370,0.0
12086400,0.0
12086430,0.0
12086460,0.0
12086490,0.0
12086520,0.0
12086550,0.0
12086580,0.0
12086610,0.0
12086640,0.0
12086670,0.0
12086700,0.0
12086730,0.0
12086760,0.0
12086790,0.0
12086820,0.0
12086850,0.0
12086880,0.0
12086910,0.0
12086940,0.0
12086970,0.0
12087000,0.0
12087030,0.0
12087060,0.0
12087090,0.0
12087120,0.0
12087150,0.0
12087180,0.0
12087210,0.0
12087240,0.0
12087270,0.0
12087300,0.0
12087330,0.0
12087360,0.0
12087390,0.0
12087420,0.0
12087450,0.0
12087480,0.0
12087510,0.0
12087540,0.0
12087570,0.0
12087600,0.0
12087630,0.0
12087660,0.0
12087690,0.0
12087720,0.0
12087750,0.0
12087780,0.0
12087810,0.0
12087840,0.0
12087870,0.0
12087900,0.0
12087930,0.0
12087960,0.0
12087990,0.0
12088020,0.0
12088050,0.0
12088080,0.0
12088110,0.0
12088140,0.0
12088170,0.0
12088200,0.0
12088230,0.0
12088260,0.0
12088290,0.0
12088320,0.0
12088350,0.0
12088380,0.0
12088410,0.0
12088440,0.0
12088470,0.0
12088500,0.0
12088530,0.0
12088560,0.0
12088590,0.0
12088620,0.0
12088650,0.0
12088680,0.0
12088710,0.0
12088740,0.0
12088770,0.0
12088800,0.0
12088830,0.0
12088860,0.0
12088890,0.0
12088920,0.0
12088950,0.0
12088980,0.0
12089010,0.0
12089040,0.0
12089070,0.0
12089100,0.0
12089130,0.0
12089160,0.0
12089190,0.0
12089220,0.0
12089250,0.0
12089280,0.0
12089310,0.0
12089340,0.0
12089370,0.0
12089400,0.0
12089430,0.0
12089460,0.0
12089490,0.0
12089520,0.0
12089550,0.0
12089580,0.0
12089610,0.0
12089640,0.0
12089670,0.0
12089700,0.0
12089730,0.0
12089760,0.0
12089790,0.0
12089820,0.0
12089850,0.0
12089880,0.0
12089910,0.0
12089940,0.0
12089970,0.0
12090000,0.0
12090030,0.0
12090060,0.0
12090090,0.0
12090120,0.0
12090150,0.0
12090180,0.0
12090210,0.0
12090240,0.0
12090270,0.0
12090300,0.0
12090330,0.0
12090360,0.0
12090390,0.0
12090420,0.0
12090450,0.0
12090480,0.0
12090510,0.0
12090540,0.0
12090570,0.0
12090600,0.0
12090630,0.0
12090660,0.0
12090690,0.0
12090720,0.0
12090750,0.0
12090780,0.0
12090810,0.0
12090840,0.0
12090870,0.0
12090900,0.0
12090930,0.0
12090960,0.0
12090990,0.0
12091020,0.0
12091050,0.0
12091080,0.0
12091110,0.0
12091140,0.0
12091170,0.0
12091200,0.0
12091230,0.0
12091260,0.0
12091290,0.0
12091320,0.0
12091350,0.0
12091380,0.0
12091410,0.0
12091440,0.0
12091470,0.0
12091500,0.0
12091530,0.0
12091560,0.0
12091590,0.0
12091620,0.0
12091650,0.0
12091680,0.0
12091710,0.0
12091740,0.0
12091770,0.0
12091800,0.0
12091830,0.0
12091860,0.0
12091890,0.0
12091920,0.0
12091950,0.0
12091980,0.0
12092010,0.0
12092040,0.0
12092070,0.0
12092100,0.0
12092130,0.0
12092160,0.0
12092190,0.0
12092220,0.0
12092250,0.0
12092280,0.0
12092310,0.0
12092340,0.0
12092370,0.0
12092400,0.0
12092430,0.0
12092460,0.0
12092490,0.0
12092520,0.0
12092550,0.0
12092580,0.0
12092610,0.0
12092640,0.0
12092670,0.0
12092700,0.0
12092730,0.0
12092760,0.0
12092790,0.0
12092820,0.0
12092850,0.0
12092880,0.0
12092910,0.0
12092940,0.0
12092970,0.0
12093000,0.0
12093030,0.0
12093060,0.0
12093090,0.0
12093120,0.0
12093150,0.0
12093180,0.0
12093210,0.0
12093240,0.0
12093270,0.0
12093300,0.0
12093330,0.0
12093360,0.0
12093390,0.0
12093420,0.0
12093450,0.0
12093480,0.0
12093510,0.0
12093540,0.0
12093570,0.0
12093600,0.0
12093630,0.0
12093660,0.0
12093690,0.0
12093720,0.0
12093750,0.0
12093780,0.0
12093810,0.0
12093840,0.0
12093870,0.0
12093900,0.0
12093930,0.0
12093960,0.0
12093990,0.0
12094020,0.0
12094050,0.0
12094080,0.0
12094110,0.0
12094140,0.0
12094170,0.0
12094200,0.0
12094230,0.0
12094260,0.0
12094290,0.0
12094320,0.0
12094350,0.0
12094380,0.0
12094410,0.0
12094440,0.0
12094470,0.0
12094500,0.0
12094530,0.0
12094560,0.0
12094590,0.0
12094620,0.0
12094650,0.0
12094680,0.0
12094710,0.0
12094740,0.0
12094770,0.0
12094800,0.0
12094830,0.0
12094860,0.0
12094890,0.0
12094920,0.0
12094950,0.0
12094980,0.0
12095010,0.0
12095040,0.0
12095070,0.0
12095100,0.0
12095130,0.0
12095160,0.0
12095190,0.0
12095220,0.0
12095250,0.0
12095280,0.0
12095310,0.0
12095340,0.0
12095370,0.0
12095400,0.0
12095430,0.0
12095460,0.0
12095490,0.0
12095520,0.0
12095550,0.0
12095580,0.0
12095610,0.0
12095640,0.0
12095670,0.0
12095700,0.0
12095730,0.0
12095760,0.0
12095790,0.0
12095820,0.0
12095850,0.0
12095880,0.0
12095910,0.0
12095940,0.0
12095970,0.0
12096000,0.0
12096030,0.0
12096060,0.0
12096090,0.0
12096120,0.0
12096150,0.0
12096180,0.0
12096210,0.0
12096240,0.0
12096270,0.0
12096300,0.0
12096330,0.0
12096360,0.0
12096390,0.0
12096420,0.0
12096450,0.0
12096480,0.0
12096510,0.0
12096540,0.0
12096570,0.0
12096600,0.0
12096630,0.0
12096660,0.0
12096690,0.0
12096720,0.0
12096750,0.0
12096780,0.0
12096810,0.0
12096840,0.0
12096870,0.0
12096900,0.0
12096930,0.0
12096960,0.0
12096990,0.0
12097020,0.0
12097050,0.0
12097080,0.0
12097110,0.0
12097140,0.0
12097170,0.0
12097200,0.0
12097230,0.0
12097260,0.0
12097290,0.0
12097320,0.0
12097350,0.0
12097380,0.0
12097410,0.0
12097440,0.0
12097470,0.0
12097500,0.0
12097530,0.0
12097560,0.0
12097590,0.0
12097620,0.0
12097650,0.0
12097680,0.0
12097710,0.0
12097740,0.0
12097770,0.0
12097800,0.0
12097830,0.0
12097860,0.0
12097890,0.0
12097920,0.0
12097950,0.0
12097980,0.0
12098010,0.0
12098040,0.0
12098070,0.0
12098100,0.0
12098130,0.0
12098160,0.0
12098190,0.0
12098220,0.0
12098250,0.0
12098280,0.0
12098310,0.0
12098340,0.0
12098370,0.0
12098400,0.0
12098430,0.0
12098460,0.0
12098490,0.0
12098520,0.0
12098550,0.0
12098580,0.0
12098610,0.0
12098640,0.0
12098670,0.0
12098700,0.0
12098730,0.0
12098760,0.0
12098790,0.0
12098820,0.0
12098850,0.0
12098880,0.0
12098910,0.0
12098940,0.0
12098970,0.0
12099000,0.0
12099030,0.0
12099060,0.0
12099090,0.0
12099120,0.0
12099150,0.0
12099180,0.0
12099210,0.0
12099240,0.0
12099270,0.0
12099300,0.0
12099330,0.0
12099360,0.0
12099390,0.0
12099420,0.0
12099450,0.0
12099480,0.0
12099510,0.0
12099540,0.0
12099570,0.0
12099600,0.0
12099630,0.0
12099660,0.0
12099690,0.0
12099720,0.0
12099750,0.0
12099780,0.0
12099810,0.0
12099840,0.0
12099870,0.0
12099900,0.0
12099930,0.0
12099960,0.0
12099990,0.0
12100020,0.0
12100050,0.0
12100080,0.0
12100110,0.0
12100140,0.0
12100170,0.0
12100200,0.0
12100230,0.0
12100260,0.0
12100290,0.0
12100320,0.0
12100350,0.0
12100380,0.0
12100410,0.0
12100440,0.0
12100470,0.0
12100500,0.0
12100530,0.0
12100560,0.0
12100590,0.0
12100620,0.0
12100650,0.0
12100680,0.0
12100710,0.0
12100740,0.0
12100770,0.0
12100800,0.0
12100830,0.0
12100860,0.0
12100890,0.0
12100920,0.0
12100950,0.0
12100980,0.0
12101010,0.0
12101040,0.0
12101070,0.0
12101100,0.0
12101130,0.0
12101160,0.0
12101190,0.0
12101220,0.0
12101250,0.0
12101280,0.0
12101310,0.0
12101340,0.0
12101370,0.0
12101400,0.0
12101430,0.0
12101460,0.0
12101490,0.0
12101520,0.0
12101550,0.0
12101580,0.0
12101610,0.0
12101640,0.0
12101670,0.0
12101700,0.0
12101730,0.0
12101760,0.0
12101790,0.0
12101820,0.0
12101850,0.0
12101880,0.0
12101910,0.0
12101940,0.0
12101970,0.0
12102000,0.0
12102030,0.0
12102060,0.0
12102090,0.0
12102120,0.0
12102150,0.0
12102180,0.0
12102210,0.0
12102240,0.0
12102270,0.0
12102300,0.0
12102330,0.0
12102360,0.0
12102390,0.0
12102420,0.0
12102450,0.0
12102480,0.0
12102510,0.0
12102540,0.0
12102570,0.0
12102600,0.0
12102630,0.0
12102660,0.0
12102690,0.0
12102720,0.0
12102750,0.0
12102780,0.0
12102810,0.0
12102840,0.0
12102870,0.0
12102900,0.0
12102930,0.0
12102960,0.0
12102990,0.0
12103020,0.0
12103050,0.0
12103080,0.0
12103110,0.0
12103140,0.0
12103170,0.0
12103200,0.0
12103230,0.0
12103260,0.0
12103290,0.0
12103320,0.0
12103350,0.0
12103380,0.0
12103410,0.0
12103440,0.0
12103470,0.0
12103500,0.0
12103530,0.0
12103560,0.0
12103590,0.0
12103620,0.0
12103650,0.0
12103680,0.0
12103710,0.0
12103740,0.0
12103770,0.0
12103800,0.0
12103830,0.0
12103860,0.0
12103890,0.0
12103920,0.0
12103950,0.0
12103980,0.0
12104010,0.0
12104040,0.0
12104070,0.0
12104100,0.0
12104130,0.0
12104160,0.0
12104190,0.0
12104220,0.0
12104250,0.0
12104280,0.0
12104310,0.0
12104340,0.0
12104370,0.0
12104400,0.0
12104430,0.0
12104460,0.0
12104490,0.0
12104520,0.0
12104550,0.0
12104580,0.0
12104610,0.0
12104640,0.0
12104670,0.0
12104700,0.0
12104730,0.0
12104760,0.0
12104790,0.0
12104820,0.0
12104850,0.0
12104880,0.0
12104910,0.0
12104940,0.0
12104970,0.0
12105000,0.0
12105030,0.0
12105060,0.0
12105090,0.0
12105120,0.0
12105150,0.0
12105180,0.0
12105210,0.0
12105240,0.0
12105270,0.0
12105300,0.0
12105330,0.0
12105360,0.0
12105390,0.0
12105420,0.0
12105450,0.0
12105480,0.0
12105510,0.0
12105540,0.0
12105570,0.0
12105600,0.0
12105630,0.0
12105660,0.0
12105690,0.0
12105720,0.0
12105750,0.0
12105780,0.0
12105810,0.0
12105840,0.0
12105870,0.0
12105900,0.0
12105930,0.0
12105960,0.0
12105990,0.0
12106020,0.0
12106050,0.0
12106080,0.0
12106110,0.0
12106140,0.0
12106170,0.0
12106200,0.0
12106230,0.0
12106260,0.0
12106290,0.0
12106320,0.0
12106350,0.0
12106380,0.0
12106410,0.0
12106440,0.0
12106470,0.0
12106500,0.0
12106530,0.0
12106560,0.0
12106590,0.0
12106620,0.0
12106650,0.0
12106680,0.0
12106710,0.0
12106740,0.0
12106770,0.0
12106800,0.0
12106830,0.0
12106860,0.0
12106890,0.0
12106920,0.0
12106950,0.0
12106980,0.0
12107010,0.0
12107040,0.0
12107070,0.0
12107100,0.0
12107130,0.0
12107160,0.0
12107190,0.0
12107220,0.0
12107250,0.0
12107280,0.0
12107310,0.0
12107340,0.0
12107370,0.0
12107400,0.0
12107430,0.0
12107460,0.0
12107490,0.0
12107520,0.0
12107550,0.0
12107580,0.0
12107610,0.0
12107640,0.0
12107670,0.0
12107700,0.0
12107730,0.0
12107760,0.0
12107790,0.0
12107820,0.0
12107850,0.0
12107880,0.0
12107910,0.0
12107940,0.0
12107970,0.0
12108000,0.0
12108030,0.0
12108060,0.0
12108090,0.0
12108120,0.0
12108150,0.0
12108180,0.0
12108210,0.0
12108240,0.0
12108270,0.0
12108300,0.0
12108330,0.0
12108360,0.0
12108390,0.0
12108420,0.0
12108450,0.0
12108480,0.0
12108510,0.0
12108540,0.0
12108570,0.0
12108600,0.0
12108630,0.0
12108660,0.0
12108690,0.0
12108720,0.0
12108750,0.0
12108780,0.0
12108810,0.0
12108840,0.0
12108870,0.0
12108900,0.0
12108930,0.0
12108960,0.0
12108990,0.0
12109020,0.0
12109050,0.0
12109080,0.0
12109110,0.0
12109140,0.0
12109170,0.0
12109200,0.0
12109230,0.0
12109260,0.0
12109290,0.0
12109320,0.0
12109350,0.0
12109380,0.0
12109410,0.0
12109440,0.0
12109470,0.0
12109500,0.0
12109530,0.0
12109560,0.0
12109590,0.0
12109620,0.0
12109650,0.0
12109680,0.0
12109710,0.0
12109740,0.0
12109770,0.0
12109800,0.0
12109830,0.0
12109860,0.0
12109890,0.0
12109920,0.0
12109950,0.0
12109980,0.0
12110010,0.0
12110040,0.0
12110070,0.0
12110100,0.0
12110130,0.0
12110160,0.0
12110190,0.0
12110220,0.0
12110250,0.0
12110280,0.0
12110310,0.0
12110340,0.0
12110370,0.0
12110400,0.0
12110430,0.0
12110460,0.0
12110490,0.0
12110520,0.0
12110550,0.0
12110580,0.0
12110610,0.0
12110640,0.0
12110670,0.0
12110700,0.0
12110730,0.0
12110760,0.0
12110790,0.0
12110820,0.0
12110850,0.0
12110880,0.0
12110910,0.0
12110940,0.0
12110970,0.0
12111000,0.0
12111030,0.0
12111060,0.0
12111090,0.0
12111120,0.0
12111150,0.0
12111180,0.0
12111210,0.0
12111240,0.0
12111270,0.0
12111300,0.0
12111330,0.0
12111360,0.0
12111390,0.0
12111420,0.0
12111450,0.0
12111480,0.0
12111510,0.0
12111540,0.0
12111570,0.0
12111600,0.0
12111630,0.0
12111660,0.0
12111690,0.0
12111720,0.0
12111750,0.0
12111780,0.0
12111810,0.0
12111840,0.0
12111870,0.0
12111900,0.0
12111930,0.0
12111960,0.0
12111990,0.0
12112020,0.0
12112050,0.0
12112080,0.0
12112110,0.0
12112140,0.0
12112170,0.0
12112200,0.0
12112230,0.0
12112260,0.0
12112290,0.0
12112320,0.0
12112350,0.0
12112380,0.0
12112410,0.0
12112440,0.0
12112470,0.0
12112500,0.0
12112530,0.0
12112560,0.0
12112590,0.0
12112620,0.0
12112650,0.0
12112680,0.0
12112710,0.0
12112740,0.0
12112770,0.0
12112800,0.0
12112830,0.0
12112860,0.0
12112890,0.0
12112920,0.0
12112950,0.0
12112980,0.0
12113010,0.0
12113040,0.0
12113070,0.0
12113100,0.0
12113130,0.0
12113160,0.0
12113190,0.0
12113220,0.0
12113250,0.0
12113280,0.0
12113310,0.0
12113340,0.0
12113370,0.0
12113400,0.0
12113430,0.0
12113460,0.0
12113490,0.0
12113520,0.0
12113550,0.0
12113580,0.0
12113610,0.0
12113640,0.0
12113670,0.0
12113700,0.0
12113730,0.0
12113760,0.0
12113790,0.0
12113820,0.0
12113850,0.0
12113880,0.0
12113910,0.0
12113940,0.0
12113970,0.0
12114000,0.0
12114030,0.0
12114060,0.0
12114090,0.0
12114120,0.0
12114150,0.0
12114180,0.0
12114210,0.0
12114240,0.0
12114270,0.0
12114300,0.0
12114330,0.0
12114360,0.0
12114390,0.0
12114420,0.0
12114450,0.0
12114480,0.0
12114510,0.0
12114540,0.0
12114570,0.0
12114600,0.0
12114630,0.0
12114660,0.0
12114690,0.0
12114720,0.0
12114750,0.0
12114780,0.0
12114810,0.0
12114840,0.0
12114870,0.0
12114900,0.0
12114930,0.0
12114960,0.0
12114990,0.0
12115020,0.0
12115050,0.0
12115080,0.0
12115110,0.0
12115140,0.0
12115170,0.0
12115200,0.0
12115230,0.0
12115260,0.0
12115290,0.0
12115320,0.0
12115350,0.0
12115380,0.0
12115410,0.0
12115440,0.0
12115470,0.0
12115500,0.0
12115530,0.0
12115560,0.0
12115590,0.0
12115620,0.0
12115650,0.0
12115680,0.0
12115710,0.0
12115740,0.0
12115770,0.0
12115800,0.0
12115830,0.0
12115860,0.0
12115890,0.0
12115920,0.0
12115950,0.0
12115980,0.0
12116010,0.0
12116040,0.0
12116070,0.0
12116100,0.0
12116130,0.0
12116160,0.0
12116190,0.0
12116220,0.0
12116250,0.0
12116280,0.0
12116310,0.0
12116340,0.0
12116370,0.0
12116400,0.0
12116430,0.0
12116460,0.0
12116490,0.0
12116520,0.0
12116550,0.0
12116580,0.0
12116610,0.0
12116640,0.0
12116670,0.0
12116700,0.0
12116730,0.0
12116760,0.0
12116790,0.0
12116820,0.0
12116850,0.0
12116880,0.0
12116910,0.0
12116940,0.0
12116970,0.0
12117000,0.0
12117030,0.0
12117060,0.0
12117090,0.0
12117120,0.0
12117150,0.0
12117180,0.0
12117210,0.0
12117240,0.0
12117270,0.0
12117300,0.0
12117330,0.0
12117360,0.0
12117390,0.0
12117420,0.0
12117450,0.0
12117480,0.0
12117510,0.0
12117540,0.0
12117570,0.0
12117600,0.0
12117630,0.42603850784976427
12117660,0.3963020975826373
12117690,0.3920255008201212
12117720,0.39459312285358983
12117750,0.3985658810352641
12117780,0.40258376065032986
12117810,0.40642605814882987
12117840,0.40989551473703445
12117870,0.4128056837119862
12117900,0.4154561927261817
12117930,0.41801204136807757
12117960,0.4205400279130536
12117990,0.42306745948013336
12118020,0.42560190022147426
12118050,0.42815001242764206
12118080,0.4307093120126771
12118110,0.43327936155796165
12118140,0.4358686880267534
12118170,0.43847878476332014
12118200,0.44111239095240484
12118230,0.4437707640113446
12118260,0.44645499066372324
12118290,0.4491657763931376
12118320,0.45190420782731056
12118350,0.4546707256517303
12118380,0.45746652325499726
12118410,0.46029191305113704
12118440,0.46314725994445477
12118470,0.46603296796472554
12118500,0.4689485680903858
12118530,0.47000000000000003
12118560,0.47300202606200353
12118590,0.5115768363478681
12118620,0.5470384955534918
12118650,0.5773249277440873
12118680,0.6022380674309475
12118710,0.6223943331403062
12118740,0.6387420237118858
12118770,0.6521829391016984
12118800,0.6635238270879247
12118830,0.673379408321363
12118860,0.6822377013360252
12118890,0.6903334481021434
12118920,0.6978715848052107
12118950,0.7049994958862617
12118980,0.7118217728693944
12119010,0.7184099622097315
12119040,0.7248130631259073
12119070,0.7310660541900912
12119100,0.7371957050674167
12119130,0.7432240304020812
12119160,0.7491701699988578
12119190,0.7550515208938765
12119220,0.7608840904778282
12119250,0.7666827330509952
12119280,0.7724613038728229
12119310,0.7782327357670615
12119340,0.784008790733527
12119370,0.789800768533485
12119400,0.7956178648706951
12119430,0.8014703123279333
12119460,0.8073662713709522
12119490,0.8133140786119512
12119520,0.8193205064285771
12119550,0.8253914249173258
12119580,0.8315343235960069
12119610,0.8377544581717842
12119640,0.8440567814677924
12119670,0.8504376052736602
12119700,0.8568914007049278
12119730,0.8634145296730126
12119760,0.8700054491822312
12119790,0.8766660091714452
12119820,0.8834016569914993
12119850,0.8902207755003606
12119880,0.8971330526326988
12119910,0.9041485403416619
12119940,0.9112770218457238
12119970,0.9185271197959182
12120000,0.9259057360504436
12120030,0.9334179709903122
12120060,0.9410673240088678
12120090,0.9488564825909009
12120120,0.9567855291160822
12120150,0.9648553094526438
12120180,0.973065673370145
12120210,0.9814162019457312
12120240,0.9899062793775927
12120270,0.998535161155036
12120300,1.0
12120330,1.0
12120360,1.0
12120390,1.0
12120420,1.0
12120450,1.0
12120480,1.0
12120510,1.0
12120540,1.0
12120570,1.0
12120600,1.0
12120630,1.0
12120660,1.0
12120690,1.0
12120720,1.0
12120750,1.0
12120780,1.0
12120810,1.0
12120840,1.0
12120870,1.0
12120900,1.0
12120930,1.0
12120960,1.0
12120990,1.0
12121020,1.0
12121050,1.0
12121080,1.0
12121110,1.0
12121140,1.0
12121170,1.0
12121200,1.0
12121230,1.0
12121260,1.0
12121290,1.0
12121320,1.0
12121350,1.0
12121380,1.0
12121410,1.0
12121440,1.0
12121470,1.0
12121500,1.0
12121530,1.0
12121560,1.0
12121590,1.0
12121620,1.0
12121650,1.0
12121680,1.0
12121710,1.0
12121740,1.0
12121770,1.0
12121800,1.0
12121830,1.0
12121860,1.0
12121890,1.0
12121920,1.0
12121950,1.0
12121980,1.0
12122010,1.0
12122040,1.0
12122070,1.0
12122100,1.0
12122130,1.0
12122160,1.0
