time,hvac_oveAhu_yCoo_u
12161940,0.5376628845295197
12161970,0.5376628845295197
12162000,0.5376628845295197
12162030,0.5376629580107466
12162060,0.5376629580107466
12162090,0.5376629580107466
12162120,0.5376629580107466
12162150,0.5376629580107466
12162180,0.5376629580107466
12162210,0.5376629580107466
12162240,0.5376629580107466
12162270,0.5376629580107466
12162300,0.5376629580107466
12162330,0.5376629580107466
12162360,0.5376629580107466
12162390,0.5376629580107466
12162420,0.5376629580107466
12162450,0.5376629580107466
12162480,0.5376629580107466
12162510,0.5376629580107466
12162540,0.5376629580107466
12162570,0.5376629580107466
12162600,0.5376629580107466
12162630,0.5376633489265314
12162660,0.5376633489265314
12162690,0.5376633489265314
12162720,0.5376633489265314
12162750,0.5376633489265314
12162780,0.5376633489265314
12162810,0.5376633489265314
12162840,0.5376633489265314
12162870,0.5376633489265314
12162900,0.5376633489265314
12162930,0.5376633489265314
12162960,0.5376633489265314
12162990,0.5376633489265314
12163020,0.5376633489265314
12163050,0.5376633489265314
12163080,0.5376633489265314
12163110,0.5376633489265314
12163140,0.5376633489265314
12163170,0.5376633489265314
12163200,0.5376633489265314
12163230,0.5376631797301332
12163260,0.5376631797301332
12163290,0.5376631797301332
12163320,0.5376631797301332
12163350,0.5376631797301332
12163380,0.5376631797301332
12163410,0.5376631797301332
12163440,0.5376631797301332
12163470,0.5376631797301332
12163500,0.5376631797301332
12163530,0.5376631797301332
12163560,0.5376631797301332
12163590,0.5376631797301332
12163620,0.5376631797301332
12163650,0.5376631797301332
12163680,0.5376631797301332
12163710,0.5376631797301332
12163740,0.5376631797301332
12163770,0.5376631797301332
12163800,0.5376631797301332
12163830,0.5376631509804621
12163860,0.5376631509804621
12163890,0.5376631509804621
12163920,0.5376631509804621
12163950,0.5376631509804621
12163980,0.5376631509804621
12164010,0.5376631509804621
12164040,0.5376631509804621
12164070,0.5376631509804621
12164100,0.5376631509804621
12164130,0.5376631509804621
12164160,0.5376631509804621
12164190,0.5376631509804621
12164220,0.5376631509804621
12164250,0.5376631509804621
12164280,0.5376631509804621
12164310,0.5376631509804621
12164340,0.5376631509804621
12164370,0.5376631509804621
12164400,0.5376631509804621
12164430,0.5376633679920662
12164460,0.5376633679920662
12164490,0.5376633679920662
12164520,0.5376633679920662
12164550,0.5376633679920662
12164580,0.5376633679920662
12164610,0.5376633679920662
12164640,0.5376633679920662
12164670,0.5376633679920662
12164700,0.5376633679920662
12164730,0.5376633679920662
12164760,0.5376633679920662
12164790,0.5376633679920662
12164820,0.5376633679920662
12164850,0.5376633679920662
12164880,0.5376633679920662
12164910,0.5376633679920662
12164940,0.5376633679920662
12164970,0.5376633679920662
12165000,0.5376633679920662
12165030,0.5376633723474465
12165060,0.5376633723474465
12165090,0.5376633723474465
12165120,0.5376633723474465
12165150,0.5376633723474465
12165180,0.5376633723474465
12165210,0.5376633723474465
12165240,0.5376633723474465
12165270,0.5376633723474465
12165300,0.5376633723474465
12165330,0.5376633723474465
12165360,0.5376633723474465
12165390,0.5376633723474465
12165420,0.5376633723474465
12165450,0.5376633723474465
12165480,0.5376633723474465
12165510,0.5376633723474465
12165540,0.5376633723474465
12165570,0.5376633723474465
12165600,0.5376633723474465
12165630,0.5376634068970577
12165660,0.5376634068970577
12165690,0.5376634068970577
12165720,0.5376634068970577
12165750,0.5376634068970577
12165780,0.5376634068970577
12165810,0.5376634068970577
12165840,0.5376634068970577
12165870,0.5376634068970577
12165900,0.5376634068970577
12165930,0.5376634068970577
12165960,0.5376634068970577
12165990,0.5376634068970577
12166020,0.5376634068970577
12166050,0.5376634068970577
12166080,0.5376634068970577
12166110,0.5376634068970577
12166140,0.5376634068970577
12166170,0.5376634068970577
12166200,0.5376634068970577
12166230,0.5376634062581565
12166260,0.5376634062581565
12166290,0.5376634062581565
12166320,0.5376634062581565
12166350,0.5376634062581565
12166380,0.5376634062581565
12166410,0.5376634062581565
12166440,0.5376634062581565
12166470,0.5376634062581565
12166500,0.5376634062581565
12166530,0.5376634062581565
12166560,0.5376634062581565
12166590,0.5376634062581565
12166620,0.5376634062581565
12166650,0.5376634062581565
12166680,0.5376634062581565
12166710,0.5376634062581565
12166740,0.5376634062581565
12166770,0.5376634062581565
12166800,0.5376634062581565
12166830,0.5376632336913398
12166860,0.5376632336913398
12166890,0.5376632336913398
12166920,0.5376632336913398
12166950,0.5376632336913398
12166980,0.5376632336913398
12167010,0.5376632336913398
12167040,0.5376632336913398
12167070,0.5376632336913398
12167100,0.5376632336913398
12167130,0.5376632336913398
12167160,0.5376632336913398
12167190,0.5376632336913398
12167220,0.5376632336913398
12167250,0.5376632336913398
12167280,0.5376632336913398
12167310,0.5376632336913398
12167340,0.5376632336913398
12167370,0.5376632336913398
12167400,0.5376632336913398
12167430,0.5376632280105078
12167460,0.5376632280105078
12167490,0.5376632280105078
12167520,0.5376632280105078
12167550,0.5376632280105078
12167580,0.5376632280105078
12167610,0.5376632280105078
12167640,0.5376632280105078
12167670,0.5376632280105078
12167700,0.5376632280105078
12167730,0.5376632280105078
12167760,0.5376632280105078
12167790,0.5376632280105078
12167820,0.5376632280105078
12167850,0.5376632280105078
12167880,0.5376632280105078
12167910,0.5376632280105078
12167940,0.5376632280105078
12167970,0.5376632280105078
12168000,0.5376632280105078
12168030,0.5376632211629339
12168060,0.5376632211629339
12168090,0.5376632211629339
12168120,0.5376632211629339
12168150,0.5376632211629339
12168180,0.5376632211629339
12168210,0.5376632211629339
12168240,0.5376632211629339
12168270,0.5376632211629339
12168300,0.5376632211629339
12168330,0.5376632211629339
12168360,0.5376632211629339
12168390,0.5376632211629339
12168420,0.5376632211629339
12168450,0.5376632211629339
12168480,0.5376632211629339
12168510,0.5376632211629339
12168540,0.5376632211629339
12168570,0.5376632211629339
12168600,0.5376632211629339
12168630,0.5376632187655827
12168660,0.5376632187655827
12168690,0.5376632187655827
12168720,0.5376632187655827
12168750,0.5376632187655827
12168780,0.5376632187655827
12168810,0.5376632187655827
12168840,0.5376632187655827
12168870,0.5376632187655827
12168900,0.5376632187655827
12168930,0.5376632187655827
12168960,0.5376632187655827
12168990,0.5376632187655827
12169020,0.5376632187655827
12169050,0.5376632187655827
12169080,0.5376632187655827
12169110,0.5376632187655827
12169140,0.5376632187655827
12169170,0.5376632187655827
12169200,0.5376632187655827
12169230,0.5376631995989681
12169260,0.5376631995989681
12169290,0.5376631995989681
12169320,0.5376631995989681
12169350,0.5376631995989681
12169380,0.5376631995989681
12169410,0.5376631995989681
12169440,0.5376631995989681
12169470,0.5376631995989681
12169500,0.5376631995989681
12169530,0.5376631995989681
12169560,0.5376631995989681
12169590,0.5376631995989681
12169620,0.5376631995989681
12169650,0.5376631995989681
12169680,0.5376631995989681
12169710,0.5376631995989681
12169740,0.5376631995989681
12169770,0.5376631995989681
12169800,0.5376631995989681
12169830,0.5376630581378999
12169860,0.5376630581378999
12169890,0.5376630581378999
12169920,0.5376630581378999
12169950,0.5376630581378999
12169980,0.5376630581378999
12170010,0.5376630581378999
12170040,0.5376630581378999
12170070,0.5376630581378999
12170100,0.5376630581378999
12170130,0.5376630581378999
12170160,0.5376630581378999
12170190,0.5376630581378999
12170220,0.5376630581378999
12170250,0.5376630581378999
12170280,0.5376630581378999
12170310,0.5376630581378999
12170340,0.5376630581378999
12170370,0.5376630581378999
12170400,0.5376630581378999
12170430,0.5376628265881926
12170460,0.5376628265881926
12170490,0.5376628265881926
12170520,0.5376628265881926
12170550,0.5376628265881926
12170580,0.5376628265881926
12170610,0.5376628265881926
12170640,0.5376628265881926
12170670,0.5376628265881926
12170700,0.5376628265881926
12170730,0.5376628265881926
12170760,0.5376628265881926
12170790,0.5376628265881926
12170820,0.5376628265881926
12170850,0.5376628265881926
12170880,0.5376628265881926
12170910,0.5376628265881926
12170940,0.5376628265881926
12170970,0.5376628265881926
12171000,0.5376628265881926
12171030,0.5376626367369911
12171060,0.5376626367369911
12171090,0.5376626367369911
12171120,0.5376626367369911
12171150,0.5376626367369911
12171180,0.5376626367369911
12171210,0.5376626367369911
12171240,0.5376626367369911
12171270,0.5376626367369911
12171300,0.5376626367369911
12171330,0.5376626367369911
12171360,0.5376626367369911
12171390,0.5376626367369911
12171420,0.5376626367369911
12171450,0.5376626367369911
12171480,0.5376626367369911
12171510,0.5376626367369911
12171540,0.5376626367369911
12171570,0.5376626367369911
12171600,0.5376626367369911
12171630,0.5376625684774305
12171660,0.5376625684774305
12171690,0.5376625684774305
12171720,0.5376625684774305
12171750,0.5376625684774305
12171780,0.5376625684774305
12171810,0.5376625684774305
12171840,0.5376625684774305
12171870,0.5376625684774305
12171900,0.5376625684774305
12171930,0.5376625684774305
12171960,0.5376625684774305
12171990,0.5376625684774305
12172020,0.5376625684774305
12172050,0.5376625684774305
12172080,0.5376625684774305
12172110,0.5376625684774305
12172140,0.5376625684774305
12172170,0.5376625684774305
12172200,0.5376625684774305
12172230,0.5376625513945493
12172260,0.5376625513945493
12172290,0.5376625513945493
12172320,0.5376625513945493
12172350,0.5376625513945493
12172380,0.5376625513945493
12172410,0.5376625513945493
12172440,0.5376625513945493
12172470,0.5376625513945493
12172500,0.5376625513945493
12172530,0.5376625513945493
12172560,0.5376625513945493
12172590,0.5376625513945493
12172620,0.5376625513945493
12172650,0.5376625513945493
12172680,0.5376625513945493
12172710,0.5376625513945493
12172740,0.5376625513945493
12172770,0.5376625513945493
12172800,0.5376625513945493
12172830,0.5376622826579732
12172860,0.5376622826579732
12172890,0.5376622826579732
12172920,0.5376622826579732
12172950,0.5376622826579732
12172980,0.5376622826579732
12173010,0.5376622826579732
12173040,0.5376622826579732
12173070,0.5376622826579732
12173100,0.5376622826579732
12173130,0.5376622826579732
12173160,0.5376622826579732
12173190,0.5376622826579732
12173220,0.5376622826579732
12173250,0.5376622826579732
12173280,0.5376622826579732
12173310,0.5376622826579732
12173340,0.5376622826579732
12173370,0.5376622826579732
12173400,0.5376622826579732
12173430,0.5376631842426454
12173460,0.5376631842426454
12173490,0.5376631842426454
12173520,0.5376631842426454
12173550,0.5376631842426454
12173580,0.5376631842426454
12173610,0.5376631842426454
12173640,0.5376631842426454
12173670,0.5376631842426454
12173700,0.5376631842426454
12173730,0.5376631842426454
12173760,0.5376631842426454
12173790,0.5376631842426454
12173820,0.5376631842426454
12173850,0.5376631842426454
12173880,0.5376631842426454
12173910,0.5376631842426454
12173940,0.5376631842426454
12173970,0.5376631842426454
12174000,0.5376631842426454
12174030,0.5376632424487655
12174060,0.5376632424487655
12174090,0.5376632424487655
12174120,0.5376632424487655
12174150,0.5376632424487655
12174180,0.5376632424487655
12174210,0.5376632424487655
12174240,0.5376632424487655
12174270,0.5376632424487655
12174300,0.5376632424487655
12174330,0.5376632424487655
12174360,0.5376632424487655
12174390,0.5376632424487655
12174420,0.5376632424487655
12174450,0.5376632424487655
12174480,0.5376632424487655
12174510,0.5376632424487655
12174540,0.5376632424487655
12174570,0.5376632424487655
12174600,0.5376632424487655
12174630,0.537658896766618
12174660,0.537658896766618
12174690,0.537658896766618
12174720,0.537658896766618
12174750,0.537658896766618
12174780,0.537658896766618
12174810,0.537658896766618
12174840,0.537658896766618
12174870,0.537658896766618
12174900,0.537658896766618
12174930,0.537658896766618
12174960,0.537658896766618
12174990,0.537658896766618
12175020,0.537658896766618
12175050,0.537658896766618
12175080,0.537658896766618
12175110,0.537658896766618
12175140,0.537658896766618
12175170,0.537658896766618
12175200,0.537658896766618
12175230,0.537658812421439
12175260,0.537658812421439
12175290,0.537658812421439
12175320,0.537658812421439
12175350,0.537658812421439
12175380,0.537658812421439
12175410,0.537658812421439
12175440,0.537658812421439
12175470,0.537658812421439
12175500,0.537658812421439
12175530,0.537658812421439
12175560,0.537658812421439
12175590,0.537658812421439
12175620,0.537658812421439
12175650,0.537658812421439
12175680,0.537658812421439
12175710,0.537658812421439
12175740,0.537658812421439
12175770,0.537658812421439
12175800,0.537658812421439
12175830,0.5376585942996766
12175860,0.5376585942996766
12175890,0.5376585942996766
12175920,0.5376585942996766
12175950,0.5376585942996766
12175980,0.5376585942996766
12176010,0.5376585942996766
12176040,0.5376585942996766
12176070,0.5376585942996766
12176100,0.5376585942996766
12176130,0.5376585942996766
12176160,0.5376585942996766
12176190,0.5376585942996766
12176220,0.5376585942996766
12176250,0.5376585942996766
12176280,0.5376585942996766
12176310,0.5376585942996766
12176340,0.5376585942996766
12176370,0.5376585942996766
12176400,0.5376585942996766
12176430,0.5376587871358728
12176460,0.5376587871358728
12176490,0.5376587871358728
12176520,0.5376587871358728
12176550,0.5376587871358728
12176580,0.5376587871358728
12176610,0.5376587871358728
12176640,0.5376587871358728
12176670,0.5376587871358728
12176700,0.5376587871358728
12176730,0.5376587871358728
12176760,0.5376587871358728
12176790,0.5376587871358728
12176820,0.5376587871358728
12176850,0.5376587871358728
12176880,0.5376587871358728
12176910,0.5376587871358728
12176940,0.5376587871358728
12176970,0.5376587871358728
12177000,0.5376587871358728
12177030,0.5376587708050669
12177060,0.5376587708050669
12177090,0.5376587708050669
12177120,0.5376587708050669
12177150,0.5376587708050669
12177180,0.5376587708050669
12177210,0.5376587708050669
12177240,0.5376587708050669
12177270,0.5376587708050669
12177300,0.5376587708050669
12177330,0.5376587708050669
12177360,0.5376587708050669
12177390,0.5376587708050669
12177420,0.5376587708050669
12177450,0.5376587708050669
12177480,0.5376587708050669
12177510,0.5376587708050669
12177540,0.5376587708050669
12177570,0.5376587708050669
12177600,0.5376587708050669
12177630,0.5376587318362224
12177660,0.5376587318362224
12177690,0.5376587318362224
12177720,0.5376587318362224
12177750,0.5376587318362224
12177780,0.5376587318362224
12177810,0.5376587318362224
12177840,0.5376587318362224
12177870,0.5376587318362224
12177900,0.5376587318362224
12177930,0.5376587318362224
12177960,0.5376587318362224
12177990,0.5376587318362224
12178020,0.5376587318362224
12178050,0.5376587318362224
12178080,0.5376587318362224
12178110,0.5376587318362224
12178140,0.5376587318362224
12178170,0.5376587318362224
12178200,0.5376587318362224
12178230,0.5376581605303802
12178260,0.5376581605303802
12178290,0.5376581605303802
12178320,0.5376581605303802
12178350,0.5376581605303802
12178380,0.5376581605303802
12178410,0.5376581605303802
12178440,0.5376581605303802
12178470,0.5376581605303802
12178500,0.5376581605303802
12178530,0.5376581605303802
12178560,0.5376581605303802
12178590,0.5376581605303802
12178620,0.5376581605303802
12178650,0.5376581605303802
12178680,0.5376581605303802
12178710,0.5376581605303802
12178740,0.5376581605303802
12178770,0.5376581605303802
12178800,0.5376581605303802
12178830,0.5376581817514405
12178860,0.5376581817514405
12178890,0.5376581817514405
12178920,0.5376581817514405
12178950,0.5376581817514405
12178980,0.5376581817514405
12179010,0.5376581817514405
12179040,0.5376581817514405
12179070,0.5376581817514405
12179100,0.5376581817514405
12179130,0.5376581817514405
12179160,0.5376581817514405
12179190,0.5376581817514405
12179220,0.5376581817514405
12179250,0.5376581817514405
12179280,0.5376581817514405
12179310,0.5376581817514405
12179340,0.5376581817514405
12179370,0.5376581817514405
12179400,0.5376581817514405
12179430,0.5376582740285274
12179460,0.5376582740285274
12179490,0.5376582740285274
12179520,0.5376582740285274
12179550,0.5376582740285274
12179580,0.5376582740285274
12179610,0.5376582740285274
12179640,0.5376582740285274
12179670,0.5376582740285274
12179700,0.5376582740285274
12179730,0.5376582740285274
12179760,0.5376582740285274
12179790,0.5376582740285274
12179820,0.5376582740285274
12179850,0.5376582740285274
12179880,0.5376582740285274
12179910,0.5376582740285274
12179940,0.5376582740285274
12179970,0.5376582740285274
12180000,0.5376582740285274
12180030,0.5376582740218757
12180060,0.5376582740218757
12180090,0.5376582740218757
12180120,0.5376582740218757
12180150,0.5376582740218757
12180180,0.5376582740218757
12180210,0.5376582740218757
12180240,0.5376582740218757
12180270,0.5376582740218757
12180300,0.5376582740218757
12180330,0.5376582740218757
12180360,0.5376582740218757
12180390,0.5376582740218757
12180420,0.5376582740218757
12180450,0.5376582740218757
12180480,0.5376582740218757
12180510,0.5376582740218757
12180540,0.5376582740218757
12180570,0.5376582740218757
12180600,0.5376582740218757
12180630,0.537658274384336
12180660,0.537658274384336
12180690,0.537658274384336
12180720,0.537658274384336
12180750,0.537658274384336
12180780,0.537658274384336
12180810,0.537658274384336
12180840,0.537658274384336
12180870,0.537658274384336
12180900,0.537658274384336
12180930,0.537658274384336
12180960,0.537658274384336
12180990,0.537658274384336
12181020,0.537658274384336
12181050,0.537658274384336
12181080,0.537658274384336
12181110,0.537658274384336
12181140,0.537658274384336
12181170,0.537658274384336
12181200,0.537658274384336
12181230,0.5376582743788867
12181260,0.5376582743788867
12181290,0.5376582743788867
12181320,0.5376582743788867
12181350,0.5376582743788867
12181380,0.5376582743788867
12181410,0.5376582743788867
12181440,0.5376582743788867
12181470,0.5376582743788867
12181500,0.5376582743788867
12181530,0.5376582743788867
12181560,0.5376582743788867
12181590,0.5376582743788867
12181620,0.5376582743788867
12181650,0.5376582743788867
12181680,0.5376582743788867
12181710,0.5376582743788867
12181740,0.5376582743788867
12181770,0.5376582743788867
12181800,0.5376582743788867
12181830,0.5376582747521487
12181860,0.5376582747521487
12181890,0.5376582747521487
12181920,0.5376582747521487
12181950,0.5376582747521487
12181980,0.5376582747521487
12182010,0.5376582747521487
12182040,0.5376582747521487
12182070,0.5376582747521487
12182100,0.5376582747521487
12182130,0.5376582747521487
12182160,0.5376582747521487
12182190,0.5376582747521487
12182220,0.5376582747521487
12182250,0.5376582747521487
12182280,0.5376582747521487
12182310,0.5376582747521487
12182340,0.5376582747521487
12182370,0.5376582747521487
12182400,0.5376582747521487
12182430,0.5376582747769665
12182460,0.5376582747769665
12182490,0.5376582747769665
12182520,0.5376582747769665
12182550,0.5376582747769665
12182580,0.5376582747769665
12182610,0.5376582747769665
12182640,0.5376582747769665
12182670,0.5376582747769665
12182700,0.5376582747769665
12182730,0.5376582747769665
12182760,0.5376582747769665
12182790,0.5376582747769665
12182820,0.5376582747769665
12182850,0.5376582747769665
12182880,0.5376582747769665
12182910,0.5376582747769665
12182940,0.5376582747769665
12182970,0.5376582747769665
12183000,0.5376582747769665
12183030,0.5376582749201538
12183060,0.5376582749201538
12183090,0.5376582749201538
12183120,0.5376582749201538
12183150,0.5376582749201538
12183180,0.5376582749201538
12183210,0.5376582749201538
12183240,0.5376582749201538
12183270,0.5376582749201538
12183300,0.5376582749201538
12183330,0.5376582749201538
12183360,0.5376582749201538
12183390,0.5376582749201538
12183420,0.5376582749201538
12183450,0.5376582749201538
12183480,0.5376582749201538
12183510,0.5376582749201538
12183540,0.5376582749201538
12183570,0.5376582749201538
12183600,0.5376582749201538
12183630,0.5376582749243607
12183660,0.5376582749243607
12183690,0.5376582749243607
12183720,0.5376582749243607
12183750,0.5376582749243607
12183780,0.5376582749243607
12183810,0.5376582749243607
12183840,0.5376582749243607
12183870,0.5376582749243607
12183900,0.5376582749243607
12183930,0.5376582749243607
12183960,0.5376582749243607
12183990,0.5376582749243607
12184020,0.5376582749243607
12184050,0.5376582749243607
12184080,0.5376582749243607
12184110,0.5376582749243607
12184140,0.5376582749243607
12184170,0.5376582749243607
12184200,0.5376582749243607
12184230,0.5376582751433667
12184260,0.5376582751433667
12184290,0.5376582751433667
12184320,0.5376582751433667
12184350,0.5376582751433667
12184380,0.5376582751433667
12184410,0.5376582751433667
12184440,0.5376582751433667
12184470,0.5376582751433667
12184500,0.5376582751433667
12184530,0.5376582751433667
12184560,0.5376582751433667
12184590,0.5376582751433667
12184620,0.5376582751433667
12184650,0.5376582751433667
12184680,0.5376582751433667
12184710,0.5376582751433667
12184740,0.5376582751433667
12184770,0.5376582751433667
12184800,0.5376582751433667
12184830,0.5376582753354101
12184860,0.5376582753354101
12184890,0.5376582753354101
12184920,0.5376582753354101
12184950,0.5376582753354101
12184980,0.5376582753354101
12185010,0.5376582753354101
12185040,0.5376582753354101
12185070,0.5376582753354101
12185100,0.5376582753354101
12185130,0.5376582753354101
12185160,0.5376582753354101
12185190,0.5376582753354101
12185220,0.5376582753354101
12185250,0.5376582753354101
12185280,0.5376582753354101
12185310,0.5376582753354101
12185340,0.5376582753354101
12185370,0.5376582753354101
12185400,0.5376582753354101
12185430,0.5376582753353382
12185460,0.5376582753353382
12185490,0.5376582753353382
12185520,0.5376582753353382
12185550,0.5376582753353382
12185580,0.5376582753353382
12185610,0.5376582753353382
12185640,0.5376582753353382
12185670,0.5376582753353382
12185700,0.5376582753353382
12185730,0.5376582753353382
12185760,0.5376582753353382
12185790,0.5376582753353382
12185820,0.5376582753353382
12185850,0.5376582753353382
12185880,0.5376582753353382
12185910,0.5376582753353382
12185940,0.5376582753353382
12185970,0.5376582753353382
12186000,0.5376582753353382
12186030,0.5376582753353201
12186060,0.5376582753353201
12186090,0.5376582753353201
12186120,0.5376582753353201
12186150,0.5376582753353201
12186180,0.5376582753353201
12186210,0.5376582753353201
12186240,0.5376582753353201
12186270,0.5376582753353201
12186300,0.5376582753353201
12186330,0.5376582753353201
12186360,0.5376582753353201
12186390,0.5376582753353201
12186420,0.5376582753353201
12186450,0.5376582753353201
12186480,0.5376582753353201
12186510,0.5376582753353201
12186540,0.5376582753353201
12186570,0.5376582753353201
12186600,0.5376582753353201
12186630,0.5376561475071238
12186660,0.5376561475071238
12186690,0.5376561475071238
12186720,0.5376561475071238
12186750,0.5376561475071238
12186780,0.5376561475071238
12186810,0.5376561475071238
12186840,0.5376561475071238
12186870,0.5376561475071238
12186900,0.5376561475071238
12186930,0.5376561475071238
12186960,0.5376561475071238
12186990,0.5376561475071238
12187020,0.5376561475071238
12187050,0.5376561475071238
12187080,0.5376561475071238
12187110,0.5376561475071238
12187140,0.5376561475071238
12187170,0.5376561475071238
12187200,0.5376561475071238
12187230,0.5376561565939111
12187260,0.5376561565939111
12187290,0.5376561565939111
12187320,0.5376561565939111
12187350,0.5376561565939111
12187380,0.5376561565939111
12187410,0.5376561565939111
12187440,0.5376561565939111
12187470,0.5376561565939111
12187500,0.5376561565939111
12187530,0.5376561565939111
12187560,0.5376561565939111
12187590,0.5376561565939111
12187620,0.5376561565939111
12187650,0.5376561565939111
12187680,0.5376561565939111
12187710,0.5376561565939111
12187740,0.5376561565939111
12187770,0.5376561565939111
12187800,0.5376561565939111
12187830,0.5376563541323063
12187860,0.5376563541323063
12187890,0.5376563541323063
12187920,0.5376563541323063
12187950,0.5376563541323063
12187980,0.5376563541323063
12188010,0.5376563541323063
12188040,0.5376563541323063
12188070,0.5376563541323063
12188100,0.5376563541323063
12188130,0.5376563541323063
12188160,0.5376563541323063
12188190,0.5376563541323063
12188220,0.5376563541323063
12188250,0.5376563541323063
12188280,0.5376563541323063
12188310,0.5376563541323063
12188340,0.5376563541323063
12188370,0.5376563541323063
12188400,0.5376563541323063
12188430,0.5376560007157501
12188460,0.5376560007157501
12188490,0.5376560007157501
12188520,0.5376560007157501
12188550,0.5376560007157501
12188580,0.5376560007157501
12188610,0.5376560007157501
12188640,0.5376560007157501
12188670,0.5376560007157501
12188700,0.5376560007157501
12188730,0.5376560007157501
12188760,0.5376560007157501
12188790,0.5376560007157501
12188820,0.5376560007157501
12188850,0.5376560007157501
12188880,0.5376560007157501
12188910,0.5376560007157501
12188940,0.5376560007157501
12188970,0.5376560007157501
12189000,0.5376560007157501
12189030,0.5376568273481416
12189060,0.5376568273481416
12189090,0.5376568273481416
12189120,0.5376568273481416
12189150,0.5376568273481416
12189180,0.5376568273481416
12189210,0.5376568273481416
12189240,0.5376568273481416
12189270,0.5376568273481416
12189300,0.5376568273481416
12189330,0.5376568273481416
12189360,0.5376568273481416
12189390,0.5376568273481416
12189420,0.5376568273481416
12189450,0.5376568273481416
12189480,0.5376568273481416
12189510,0.5376568273481416
12189540,0.5376568273481416
12189570,0.5376568273481416
12189600,0.5376568273481416
12189630,0.5376569886207007
12189660,0.5376569886207007
12189690,0.5376569886207007
12189720,0.5376569886207007
12189750,0.5376569886207007
12189780,0.5376569886207007
12189810,0.5376569886207007
12189840,0.5376569886207007
12189870,0.5376569886207007
12189900,0.5376569886207007
12189930,0.5376569886207007
12189960,0.5376569886207007
12189990,0.5376569886207007
12190020,0.5376569886207007
12190050,0.5376569886207007
12190080,0.5376569886207007
12190110,0.5376569886207007
12190140,0.5376569886207007
12190170,0.5376569886207007
12190200,0.5376569886207007
12190230,0.5376555837993973
12190260,0.5376555837993973
12190290,0.5376555837993973
12190320,0.5376555837993973
12190350,0.5376555837993973
12190380,0.5376555837993973
12190410,0.5376555837993973
12190440,0.5376555837993973
12190470,0.5376555837993973
12190500,0.5376555837993973
12190530,0.5376555837993973
12190560,0.5376555837993973
12190590,0.5376555837993973
12190620,0.5376555837993973
12190650,0.5376555837993973
12190680,0.5376555837993973
12190710,0.5376555837993973
12190740,0.5376555837993973
12190770,0.5376555837993973
12190800,0.5376555837993973
12190830,0.5376557630250478
12190860,0.5376557630250478
12190890,0.5376557630250478
12190920,0.5376557630250478
12190950,0.5376557630250478
12190980,0.5376557630250478
12191010,0.5376557630250478
12191040,0.5376557630250478
12191070,0.5376557630250478
12191100,0.5376557630250478
12191130,0.5376557630250478
12191160,0.5376557630250478
12191190,0.5376557630250478
12191220,0.5376557630250478
12191250,0.5376557630250478
12191280,0.5376557630250478
12191310,0.5376557630250478
12191340,0.5376557630250478
12191370,0.5376557630250478
12191400,0.5376557630250478
12191430,0.5376547124448241
12191460,0.5376547124448241
12191490,0.5376547124448241
12191520,0.5376547124448241
12191550,0.5376547124448241
12191580,0.5376547124448241
12191610,0.5376547124448241
12191640,0.5376547124448241
12191670,0.5376547124448241
12191700,0.5376547124448241
12191730,0.5376547124448241
12191760,0.5376547124448241
12191790,0.5376547124448241
12191820,0.5376547124448241
12191850,0.5376547124448241
12191880,0.5376547124448241
12191910,0.5376547124448241
12191940,0.5376547124448241
12191970,0.5376547124448241
12192000,0.5376547124448241
12192030,0.5376547743785262
12192060,0.5376547743785262
12192090,0.5376547743785262
12192120,0.5376547743785262
12192150,0.5376547743785262
12192180,0.5376547743785262
12192210,0.5376547743785262
12192240,0.5376547743785262
12192270,0.5376547743785262
12192300,0.5376547743785262
12192330,0.5376547743785262
12192360,0.5376547743785262
12192390,0.5376547743785262
12192420,0.5376547743785262
12192450,0.5376547743785262
12192480,0.5376547743785262
12192510,0.5376547743785262
12192540,0.5376547743785262
12192570,0.5376547743785262
12192600,0.5376547743785262
12192630,0.5376547955727208
12192660,0.5376547955727208
12192690,0.5376547955727208
12192720,0.5376547955727208
12192750,0.5376547955727208
12192780,0.5376547955727208
12192810,0.5376547955727208
12192840,0.5376547955727208
12192870,0.5376547955727208
12192900,0.5376547955727208
12192930,0.5376547955727208
12192960,0.5376547955727208
12192990,0.5376547955727208
12193020,0.5376547955727208
12193050,0.5376547955727208
12193080,0.5376547955727208
12193110,0.5376547955727208
12193140,0.5376547955727208
12193170,0.5376547955727208
12193200,0.5376547955727208
12193230,0.5376574266388546
12193260,0.5376574266388546
12193290,0.5376574266388546
12193320,0.5376574266388546
12193350,0.5376574266388546
12193380,0.5376574266388546
12193410,0.5376574266388546
12193440,0.5376574266388546
12193470,0.5376574266388546
12193500,0.5376574266388546
12193530,0.5376574266388546
12193560,0.5376574266388546
12193590,0.5376574266388546
12193620,0.5376574266388546
12193650,0.5376574266388546
12193680,0.5376574266388546
12193710,0.5376574266388546
12193740,0.5376574266388546
12193770,0.5376574266388546
12193800,0.5376574266388546
12193830,0.5376574290853259
12193860,0.5376574290853259
12193890,0.5376574290853259
12193920,0.5376574290853259
12193950,0.5376574290853259
12193980,0.5376574290853259
12194010,0.5376574290853259
12194040,0.5376574290853259
12194070,0.5376574290853259
12194100,0.5376574290853259
12194130,0.5376574290853259
12194160,0.5376574290853259
12194190,0.5376574290853259
12194220,0.5376574290853259
12194250,0.5376574290853259
12194280,0.5376574290853259
12194310,0.5376574290853259
