time,hvac_reaZonEas_V_flow_y
12096870,0.0
12096900,4.0936185996542924e-13
12096930,0.0
12096960,4.0936185996542924e-13
12096990,0.0
12097020,4.0936185996542924e-13
12097050,0.0
12097080,4.0936185996542924e-13
12097110,0.0
12097140,4.0936185996542924e-13
12097170,0.0
12097200,4.0936185996542924e-13
12097230,0.0
12097260,4.0936185996542924e-13
12097290,0.0
12097320,4.0936185996542924e-13
12097350,0.0
12097380,4.0936185996542924e-13
12097410,0.0
12097440,4.0936185996542924e-13
12097470,0.0
12097500,4.0936185996542924e-13
12097530,0.0
12097560,4.0936185996542924e-13
12097590,0.0
12097620,4.0936185996542924e-13
12097650,0.0
12097680,4.0936185996542924e-13
12097710,0.0
12097740,4.0936185996542924e-13
12097770,0.0
12097800,4.0936185996542924e-13
12097830,0.0
12097860,4.0936185996542924e-13
12097890,0.0
12097920,4.0936185996542924e-13
12097950,0.0
12097980,4.0936185996542924e-13
12098010,0.0
12098040,4.0936185996542924e-13
12098070,0.0
12098100,4.0936185996542924e-13
12098130,0.0
12098160,4.0936185996542924e-13
12098190,0.0
12098220,4.0936185996542924e-13
12098250,0.0
12098280,4.0936185996542924e-13
12098310,0.0
12098340,4.0936185996542924e-13
12098370,0.0
12098400,4.0936185996542924e-13
12098430,0.0
12098460,4.0936185996542924e-13
12098490,0.0
12098520,4.0936185996542924e-13
12098550,0.0
12098580,4.0936185996542924e-13
12098610,0.0
12098640,4.0936185996542924e-13
12098670,0.0
12098700,4.0936185996542924e-13
12098730,0.0
12098760,4.0936185996542924e-13
12098790,0.0
12098820,4.0936185996542924e-13
12098850,0.0
12098880,4.0936185996542924e-13
12098910,0.0
12098940,4.0936185996542924e-13
12098970,0.0
12099000,4.0936185996542924e-13
12099030,0.0
12099060,4.0936185996542924e-13
12099090,0.0
12099120,4.0936185996542924e-13
12099150,0.0
12099180,4.0936185996542924e-13
12099210,0.0
12099240,4.0936185996542924e-13
12099270,0.0
12099300,4.0936185996542924e-13
12099330,0.0
12099360,4.0936185996542924e-13
12099390,0.0
12099420,4.0936185996542924e-13
12099450,0.0
12099480,4.0936185996542924e-13
12099510,0.0
12099540,4.0936185996542924e-13
12099570,0.0
12099600,4.0936185996542924e-13
12099630,0.0
12099660,4.0936185996542924e-13
12099690,0.0
12099720,4.0936185996542924e-13
12099750,0.0
12099780,4.0936185996542924e-13
12099810,0.0
12099840,4.0936185996542924e-13
12099870,0.0
12099900,4.0936185996542924e-13
12099930,0.0
12099960,4.0936185996542924e-13
12099990,0.0
12100020,4.0936185996542924e-13
12100050,0.0
12100080,4.0936185996542924e-13
12100110,0.0
12100140,4.0936185996542924e-13
12100170,0.0
12100200,4.0936185996542924e-13
12100230,0.0
12100260,4.0936185996542924e-13
12100290,0.0
12100320,4.0936185996542924e-13
12100350,0.0
12100380,4.0936185996542924e-13
12100410,0.0
12100440,4.0936185996542924e-13
12100470,0.0
12100500,4.0936185996542924e-13
12100530,0.0
12100560,4.0936185996542924e-13
12100590,0.0
12100620,4.0936185996542924e-13
12100650,0.0
12100680,4.0936185996542924e-13
12100710,0.0
12100740,4.0936185996542924e-13
12100770,0.0
12100800,4.0936185996542924e-13
12100830,0.0
12100860,4.0936185996542924e-13
12100890,0.0
12100920,4.0936185996542924e-13
12100950,0.0
12100980,4.0936185996542924e-13
12101010,0.0
12101040,4.0936185996542924e-13
12101070,0.0
12101100,4.0936185996542924e-13
12101130,0.0
12101160,4.0936185996542924e-13
12101190,0.0
12101220,4.0936185996542924e-13
12101250,0.0
12101280,4.0936185996542924e-13
12101310,0.0
12101340,4.0936185996542924e-13
12101370,0.0
12101400,4.0936185996542924e-13
12101430,0.0
12101460,4.0936185996542924e-13
12101490,0.0
12101520,4.0936185996542924e-13
12101550,0.0
12101580,4.0936185996542924e-13
12101610,0.0
12101640,4.0936185996542924e-13
12101670,0.0
12101700,4.0936185996542924e-13
12101730,0.0
12101760,4.0936185996542924e-13
12101790,0.0
12101820,4.0936185996542924e-13
12101850,0.0
12101880,4.0936185996542924e-13
12101910,0.0
12101940,4.0936185996542924e-13
12101970,0.0
12102000,4.0936185996542924e-13
12102030,0.0
12102060,4.0936185996542924e-13
12102090,0.0
12102120,4.0936185996542924e-13
12102150,0.0
12102180,4.0936185996542924e-13
12102210,0.0
12102240,4.0936185996542924e-13
12102270,0.0
12102300,4.0936185996542924e-13
12102330,0.0
12102360,4.0936185996542924e-13
12102390,0.0
12102420,4.0936185996542924e-13
12102450,0.0
12102480,4.0936185996542924e-13
12102510,0.0
12102540,4.0936185996542924e-13
12102570,0.0
12102600,4.0936185996542924e-13
12102630,0.0
12102660,4.0936185996542924e-13
12102690,0.0
12102720,4.0936185996542924e-13
12102750,0.0
12102780,4.0936185996542924e-13
12102810,0.0
12102840,4.0936185996542924e-13
12102870,0.0
12102900,4.0936185996542924e-13
12102930,0.0
12102960,4.0936185996542924e-13
12102990,0.0
12103020,4.0936185996542924e-13
12103050,0.0
12103080,4.0936185996542924e-13
12103110,0.0
12103140,4.0936185996542924e-13
12103170,0.0
12103200,4.0936185996542924e-13
12103230,0.0
12103260,8.187237199326089e-13
12103290,2.8655330197888215e-12
12103320,8.59659905956399e-12
12103350,1.7602559979949553e-11
12103380,3.070213950254209e-11
12103410,4.789533763058853e-11
12103440,7.041023995012597e-11
12103470,9.701876088979561e-11
12103500,1.293583479038876e-10
12103530,1.6742900101221864e-10
12103560,2.157337007137485e-10
12103590,2.7099755216807925e-10
12103620,3.319924698437049e-10
12103650,4.0158398684072687e-10
12103680,4.785440176633407e-10
12103710,5.653287336008295e-10
12103740,6.603006873404781e-10
12103770,7.622317934469048e-10
12103800,8.723501376953348e-10
12103830,9.865621016142066e-10
12103860,1.1028208760384483e-09
12103890,1.2174422042875362e-09
12103920,1.3263324677302372e-09
12103950,1.4245793238766408e-09
12103980,1.5072704300907146e-09
12104010,1.5715402529714032e-09
12104040,1.6157513446463975e-09
12104070,1.640722428473415e-09
12104100,1.6480909515943138e-09
12104130,1.6542313891750228e-09
12104160,1.6644654457613598e-09
12104190,1.688208445009104e-09
12104220,1.7426535868769732e-09
12104250,1.8290289578416537e-09
12104280,1.979264787092305e-09
12104310,2.1995015050847216e-09
12104340,2.496698266781211e-09
12104370,2.8843640186854e-09
12104400,3.3911540997077586e-09
12104430,3.974494877570875e-09
12104460,4.629474016670553e-09
12104490,5.380653241869835e-09
12104520,6.213295535360018e-09
12104550,7.097108126047678e-09
12104580,8.022675701513009e-09
12104610,8.981401673240987e-09
12104640,9.947496248863053e-09
12104670,1.0901310062588774e-08
12104700,1.183588396760218e-08
12104730,1.274221200481496e-08
12104760,1.361046948837781e-08
12104790,1.4440247057062449e-08
12104820,1.523113534830981e-08
12104850,1.5975356480160528e-08
12104880,1.667045427540569e-08
12104910,1.8363167806953486e-08
12104940,1.991547041347629e-08
12104970,1.3958432576108702e-08
12105000,7.212962342747794e-09
12105030,9.787441632988428e-09
12105060,8.04355875148925e-09
12105090,6.630031079990361e-09
12105120,4.835796408383291e-09
12105150,3.2368274534248047e-09
12105180,1.7332398558601053e-09
12105210,7.081967304563007e-11
12105240,-1.2133497706496401e-09
12105270,-2.26049844432736e-09
12105300,-2.8696294724641703e-09
12105330,-3.0534330966487564e-09
12105360,-2.7881663230755146e-09
12105390,-2.059910852346053e-09
12105420,-8.588420001826951e-10
12105450,8.183151370886482e-10
12105480,2.972379313110054e-09
12105510,5.596800792135833e-09
12105540,8.675614544179486e-09
12105570,1.2179755988567785e-08
12105600,1.6070335892363932e-08
12105630,2.0298231004417067e-08
12105660,2.4809815120308046e-08
12105690,2.9553918233563553e-08
12105720,3.4488376326926215e-08
12105750,3.958453435628433e-08
12105780,4.4805550036153464e-08
12105810,5.008306015262516e-08
12105840,5.527501615563654e-08
12105870,6.01403035550109e-08
12105900,6.418768686571498e-08
12105930,6.74433648033282e-08
12105960,6.983078584395798e-08
12105990,7.11874320492208e-08
12106020,7.185389272323585e-08
12106050,7.205367960431176e-08
12106080,9.966731205418325e-08
12106110,7.066966309960573e-08
12106140,2.4629363670646533e-08
12106170,-9.71010600120938e-09
12106200,-4.400454170162946e-08
12106230,-1.0200112042664741e-08
12106260,-2.3283779281339093e-08
12106290,-2.6594709242842603e-08
12106320,-2.889614804021998e-08
12106350,-3.105267147081355e-08
12106380,-3.293328329240111e-08
12106410,-3.4143357382060995e-08
12106440,-3.455476334057591e-08
12106470,-3.4152355109494895e-08
12106500,-3.300654353914738e-08
12106530,-3.1265927772472776e-08
12106560,-2.9109809068227583e-08
12106590,-2.670684512085472e-08
12106620,-2.4202359828758935e-08
12106650,-2.1701968806247164e-08
12106680,-1.9283450943475016e-08
12106710,-1.6997157793066695e-08
12106740,-1.4875428934379446e-08
12106770,-1.2936276249361663e-08
12106800,-1.1183383928319453e-08
12106830,-9.020310255002158e-09
12106860,-6.965308575709896e-09
12106890,-5.519438925614471e-09
12106920,-4.216436985844925e-09
12106950,-3.0767708671699267e-09
12106980,-2.0799724067806966e-09
12107010,-1.1683214337848763e-09
12107040,-2.894194989874483e-10
12107070,5.993071371488446e-10
12107100,1.5420696651395481e-09
12107130,2.5773481981130503e-09
12107160,3.739119862228973e-09
12107190,5.0552213475153635e-09
12107220,6.5510331752582165e-09
12107250,8.243339257969412e-09
12107280,1.0143601803678014e-08
12107310,1.2253867688888801e-08
12107340,1.4560628015294997e-08
12107370,1.7040549186942334e-08
12107400,1.963591113067784e-08
12107430,2.2295952936236248e-08
12107460,2.4879853823679307e-08
12107490,2.7261939385695433e-08
12107520,2.9230568899925053e-08
12107550,3.057819514916637e-08
12107580,3.11537628953718e-08
12107610,3.083650967488117e-08
12107640,2.9701757949199814e-08
12107670,2.7636523139336938e-08
12107700,2.501086937504037e-08
12107730,2.2038074829278808e-08
12107760,1.8761941365958296e-08
12107790,2.2578028015433332e-08
12107820,2.4705492366463742e-08
12107850,-2.9822125488208586e-08
12107880,-6.80636180679388e-08
12107910,-9.94924598246416e-08
12107940,-7.174579981269576e-08
12107970,-7.059015026935558e-08
12108000,-6.866449001390914e-08
12108030,-6.591314642795713e-08
12108060,-6.202950753776706e-08
12108090,-5.747615393698504e-08
12108120,-5.216425427671529e-08
12108150,-4.6640717078444515e-08
12108180,-4.1146247274945915e-08
12108210,-3.577213234909779e-08
12108240,-3.0535974520843624e-08
12108270,-2.5455785384169776e-08
12108300,-2.0582734892901407e-08
12108330,-1.5997467094544422e-08
12108360,-1.179208819687296e-08
12108390,-8.049698470792195e-09
12108420,-4.834567571708534e-09
12108450,-2.1913158229855453e-09
12108480,-1.445048536353919e-10
12108510,1.2903096289478478e-09
12108540,2.110671471393438e-09
12108570,2.3259960003138824e-09
12108600,1.9628917442045813e-09
12108630,1.080306847575751e-09
12108660,-2.3006155686609718e-10
12108690,-1.8400830843762032e-09
12108720,-3.5970656056773075e-09
12108750,-5.341767194043774e-09
12108780,-6.93091105858062e-09
12108810,-8.25642557615395e-09
12108840,-8.566312490411876e-09
12108870,-8.222857403843233e-09
12108900,-1.6371619478440777e-08
12108930,-1.9644877829836725e-08
12108960,-1.4626097687737411e-08
12108990,-1.4246208953170845e-08
12109020,-1.3568714092980183e-08
12109050,-1.2731568147379985e-08
12109080,-1.1839158443537702e-08
12109110,-1.0893122430356277e-08
12109140,-9.898372450424733e-09
12109170,-8.870873616461715e-09
12109200,-7.831912742567861e-09
12109230,-6.81178260170522e-09
12109260,-5.837501068078253e-09
12109290,-4.937314100014583e-09
12109320,-4.1329178648344346e-09
12109350,-3.439049378392721e-09
12109380,-2.864305229797105e-09
12109410,-2.4074573246838423e-09
12109440,-2.0644120375812833e-09
12109470,-1.8224791450482545e-09
12109500,-1.6677403394764614e-09
12109530,-1.5809556097994808e-09
12109560,-1.5416568601656341e-09
12109590,-1.5306040810597102e-09
12109620,-1.5277385397580365e-09
12109650,-1.5191419322412505e-09
12109680,-1.4921240404825615e-09
12109710,-1.44095379861714e-09
12109740,-1.3639937596085762e-09
12109770,-1.2649281807122487e-09
12109800,-1.1503068521141477e-09
12109830,-1.0262702019373406e-09
12109860,-9.005961056108082e-10
12109890,-7.786062672324106e-10
12109920,-6.615287721969415e-10
12109950,-5.555040482554894e-10
12109980,-4.601227333391382e-10
12110010,-3.749754654169365e-10
12110040,-3.0047160621536946e-10
12110070,-2.3620179376632206e-10
12110100,-1.8052858054647545e-10
12110130,-1.3140515719692676e-10
12110160,-9.620003716150792e-11
12110190,-6.67259832034276e-11
12110220,-4.339235716676608e-11
12110250,-2.4971073460840748e-11
12110280,-1.228085579956695e-11
12110310,-4.502980459690858e-12
12110340,-8.187237199334319e-13
12110370,4.0936185996549634e-13
12110400,0.0
12110430,0.0
12110460,4.093618599661214e-13
12110490,2.865533019782334e-12
12110520,6.549789759620733e-12
12110550,1.3918303239712725e-11
12110580,2.2924264161031405e-11
12110610,3.561448182529358e-11
12110640,5.198895623567174e-11
12110670,7.368513483833925e-11
12110700,9.947493206151385e-11
12110730,1.2976770977761135e-10
12110760,1.653821917249921e-10
12110790,2.063183779276452e-10
12110820,2.525762684162991e-10
12110850,3.021090539199781e-10
12110880,3.524605633017611e-10
12110910,3.9994653982438893e-10
12110940,4.4088272672332247e-10
12110970,4.703567816073043e-10
12111000,4.87959342549802e-10
12111030,4.949184950743581e-10
12111060,4.986027527046196e-10
12111090,5.084274383605268e-10
12111120,5.448606454675512e-10
12111150,6.115866310473242e-10
12111180,6.938683681235635e-10
12111210,9.005961144951708e-10
12111240,1.0991366253440674e-09
12111270,1.3983801596084962e-09
12111300,1.7934143772999838e-09
12111330,2.1904954115832153e-09
12111360,2.530265791507858e-09
12111390,3.053839667920083e-09
12111420,3.4468271165593126e-09
12111450,3.807065627300704e-09
12111480,4.1267773235662975e-09
12111510,4.405552842259917e-09
12111540,4.652398143938593e-09
12111570,5.532935716133514e-09
12111600,3.0317344272951077e-09
12111630,2.7816143117116876e-09
12111660,2.2273382773483696e-09
12111690,1.707448633795273e-09
12111720,1.0884933920807265e-09
12111750,4.973747554554625e-10
12111780,1.0807155189162008e-10
12111810,6.590727217969466e-11
12111840,4.1222747292060076e-10
12111870,1.497855341461424e-09
12111900,3.274895554699932e-09
12111930,5.63527661396456e-09
12111960,8.34074994822136e-09
12111990,1.097786006168054e-08
12112020,1.2994787036275582e-08
12112050,1.3864272530079814e-08
12112080,1.3470057530336602e-08
12112110,1.2451565346425346e-08
12112140,1.2051209769887815e-08
12112170,1.335584725538432e-08
12112200,1.6688464835816834e-08
12112230,2.62773647602841e-08
12112260,-1.1404419795472707e-08
12112290,5.714695402617866e-10
12112320,-1.0882073670757248e-08
12112350,-3.743207368163015e-09
12112380,-8.547481302160846e-10
12112410,-6.64067236175687e-09
12112440,-8.061158712059798e-09
12112470,-7.0054136354892635e-09
12112500,-3.89385222852255e-09
12112530,7.466764529628256e-10
12112560,6.241543863861606e-09
12112590,1.2044661296381228e-08
12112620,1.7655379239058224e-08
12112650,2.2704453298036624e-08
12112680,2.696837181229384e-08
12112710,3.018391477407623e-08
12112740,3.228435583193576e-08
12112770,3.3334783169744225e-08
12112800,3.3270926433178026e-08
12112830,3.214108988666775e-08
12112860,3.0027964290022147e-08
12112890,3.3675387336926595e-08
12112920,1.2159704646331757e-08
12112950,-9.524228688270612e-09
12112980,-3.4226800812682027e-09
12113010,-9.443993229216118e-09
12113040,-1.2931351980732072e-08
12113070,-1.555741162752538e-08
12113100,-1.7065911379786168e-08
12113130,-1.7669310559147572e-08
12113160,-1.733445102431904e-08
12113190,-1.640601611713614e-08
12113220,-1.4854122517860033e-08
12113250,-1.2834328019475979e-08
12113280,-1.0507512058480393e-08
12113310,-7.961687523375591e-09
12113340,-5.317206889311474e-09
12113370,-2.681323013058912e-09
12113400,-1.592419307069479e-10
12113430,2.1679826922358328e-09
12113460,4.241812101116201e-09
12113490,6.037275228861163e-09
12113520,7.527354175474603e-09
12113550,8.465612816064761e-09
12113580,9.058779085239152e-09
12113610,9.301940597157606e-09
12113640,9.177085364947799e-09
12113670,8.70754699894792e-09
12113700,7.925665089084518e-09
12113730,6.867463498176956e-09
12113760,5.573059726486782e-09
12113790,4.083390013114674e-09
12113820,2.4455310463296866e-09
12113850,7.04922075696346e-10
12113880,-1.088494655094235e-09
12113910,-2.885186261219982e-09
12113940,-4.633163684425415e-09
12113970,-6.27798169787294e-09
12114000,-7.761510823807477e-09
12114030,-8.309237456047688e-09
12114060,-8.757898350529915e-09
12114090,-8.972403945038379e-09
12114120,-8.974450471091103e-09
12114150,-8.725148534890605e-09
12114180,-8.303914454261765e-09
12114210,-7.641156658627255e-09
12114240,-6.782723746103182e-09
12114270,-5.656977330138766e-09
12114300,-4.325321760364647e-09
12114330,-2.814365580008036e-09
12114360,-1.1519454084242749e-09
12114390,6.25505537053549e-10
12114420,2.4745948880152884e-09
12114450,4.345789845948836e-09
12114480,6.186692075744345e-09
12114510,7.941628338267852e-09
12114540,9.547556861910505e-09
12114570,1.0943482669896855e-08
12114600,1.2061860967758167e-08
12114630,1.2834737574747214e-08
12114660,1.3194977010447595e-08
12114690,1.3078309309405165e-08
12114720,1.2431926638198964e-08
12114750,1.122553609278074e-08
12114780,9.462412500761739e-09
12114810,7.194135487075826e-09
12114840,4.530004824257044e-09
12114870,1.635812348065814e-09
12114900,3.6089393925171016e-09
12114930,-1.4161484397025125e-08
12114960,-2.8101911026588236e-08
12114990,-2.1055963463333648e-08
12115020,-2.3701261275663354e-08
12115050,-2.4379982009701907e-08
12115080,-2.463010027916764e-08
12115110,-2.4411498739578727e-08
12115140,-2.345195168885132e-08
12115170,-2.1909882515528046e-08
12115200,-1.970792193424124e-08
12115230,-1.690501822574024e-08
12115260,-1.3623161363746107e-08
12115290,-9.988844219745378e-09
12115320,-6.169495799586174e-09
12115350,-2.3079833321517357e-09
12115380,1.2366828005673369e-09
12115410,4.137422433065369e-09
12115440,6.052008929683567e-09
12115470,6.693070077663672e-09
12115500,5.9504873767347026e-09
12115530,4.062100107779706e-09
12115560,1.6611914119816038e-09
12115590,-4.1263700000509105e-10
12115620,-1.481072084612385e-09
12115650,-9.12468121148542e-10
12115680,8.321512812360668e-09
12115710,-7.998116744827552e-09
12115740,-1.984628297701261e-08
12115770,-9.6412952639502e-09
12115800,-9.078012758432312e-09
12115830,-8.705493027565027e-09
12115860,-9.116082866939196e-09
12115890,-9.827144375714694e-09
12115920,-1.024878688718403e-08
12115950,-1.0132937088211327e-08
12115980,-9.099297791881055e-09
12116010,-7.476996108152552e-09
12116040,-5.6139897254320524e-09
12116070,-3.800516243493389e-09
12116100,-2.2367536119592822e-09
12116130,-1.0328201553928073e-09
12116160,-2.3210821504920409e-10
12116190,1.75616268429669e-10
12116220,2.3947672973998523e-10
12116250,3.6842573808993274e-11
12116280,-3.3690486910395554e-10
12116310,-7.843374578404015e-10
12116340,-1.225629613918458e-09
12116370,-1.6042893898024337e-09
12116400,-1.8924801745305362e-09
12116430,-1.5089080433731814e-09
12116460,-3.2626144852308994e-09
12116490,-4.791581180427724e-09
12116520,-3.4079378748033898e-09
12116550,-3.3518552535603117e-09
12116580,-3.2036662086202067e-09
12116610,-3.0051256561997363e-09
12116640,-2.7721987114902497e-09
12116670,-2.50652282280661e-09
12116700,-2.216694590073783e-09
12116730,-1.9162229551587875e-09
12116760,-1.6186168593117047e-09
12116790,-1.3398414146134517e-09
12116820,-1.0917681141694844e-09
12116850,-8.80537384888823e-10
12116880,-7.118802919796495e-10
12116910,-5.849781109355204e-10
12116940,-4.973746699983041e-10
12116970,-4.4415762637771823e-10
12117000,-4.1877718994622837e-10
12117030,-4.126367613380005e-10
12117060,-4.1673037939797687e-10
12117090,-4.2328016863273853e-10
12117120,-4.261457010628115e-10
12117150,-4.2082399620862855e-10
12117180,-4.048588829376991e-10
12117210,-3.786597231687122e-10
12117240,-3.450920499835819e-10
12117270,-3.0620267271518375e-10
12117300,-2.6608520998497884e-10
12117330,-2.2637710922563176e-10
12117360,-1.8953454158434072e-10
12117390,-1.5514814517847676e-10
12117420,-1.2444600557100555e-10
12117450,-9.660939902464513e-11
12117480,-7.20476873871566e-11
12117510,-4.912342320815829e-11
12117540,-3.193022508072471e-11
12117570,-1.432766509915851e-11
12117600,1.2280855798962236e-12
12117630,0.25835391971971033
12117660,0.3418048876199365
12117690,0.3526109904828203
12117720,0.34040013086377346
12117750,0.3244045960702398
12117780,0.31054585530718454
12117810,0.29962524334741625
12117840,0.29084638550718017
12117870,0.28355636431934034
12117900,0.27744456520378685
12117930,0.27209417019188803
12117960,0.2672122641233964
12117990,0.2626298184797969
12118020,0.2582432198075152
12118050,0.2539949171103113
12118080,0.24984519013391918
12118110,0.24577492852103003
12118140,0.24177650511897478
12118170,0.23783620696514243
12118200,0.23394783905151204
12118230,0.23010610079959268
12118260,0.22630817698213862
12118290,0.22255145795648562
12118320,0.21883546802596623
12118350,0.2151591920971665
12118380,0.2115242953932249
12118410,0.20793163481521235
12118440,0.2043834058294448
12118470,0.20088281520132964
12118500,0.19743304581204826
12118530,0.1940460637651176
12118560,0.19072332944337508
12118590,0.1873400538186859
12118620,0.18412566791850005
12118650,0.1810529798701645
12118680,0.17807030168660412
12118710,0.17509580120301196
12118740,0.1720020991659609
12118770,0.16863919204420225
12118800,0.1648942677178195
12118830,0.16147170722903972
12118860,0.1590813970308326
12118890,0.156472334162879
12118920,0.1545817168842906
12118950,0.15402179484182163
12118980,0.15390944273306498
12119010,0.15390362451573064
12119040,0.15392214120683237
12119070,0.15394567083458277
12119100,0.1539699477601769
12119130,0.15399390294687326
12119160,0.15401724047372287
12119190,0.15403987749234455
12119220,0.15406182051827597
12119250,0.15408308313524746
12119280,0.15410369654359596
12119310,0.15412369528905967
12119340,0.15414310187034516
12119370,0.15416194189171367
12119400,0.15418021957563866
12119430,0.15419807504632274
12119460,0.154215233927532
12119490,0.1542316318343702
12119520,0.15424868176935946
12119550,0.1542641630303964
12119580,0.15427948116508733
12119610,0.1542942925610895
12119640,0.15430833057174825
12119670,0.15432172939108885
12119700,0.15433460005296482
12119730,0.15434703326294583
12119760,0.15435909136195894
12119790,0.1543708177052797
12119820,0.15438223932616627
12119850,0.15439336845059637
12119880,0.15440420551916303
12119910,0.15441474103729202
12119940,0.15442496490980945
12119970,0.15443486596234926
12120000,0.1544444320112312
12120030,0.15445365546437997
12120060,0.15446252821864692
12120090,0.154471052569648
12120120,0.15447922607159642
12120150,0.15448705438663524
12120180,0.15449454297720902
12120210,0.15450169896695226
12120240,0.15450853023955818
12120270,0.15451504517175144
12120300,0.15451527104162777
12120330,0.15451437115981612
12120360,0.1545140258979338
12120390,0.15451388610484784
12120420,0.15451383545398775
12120450,0.15451381671326647
12120480,0.15451380875540144
12120510,0.15451380560136407
12120540,0.15451380435156795
12120570,0.1545138038896966
12120600,0.15451380374751933
12120630,0.15451380370641637
12120660,0.15451380369056725
12120690,0.1545138036844306
12120720,0.15451380368126624
12120750,0.15451380368092038
12120780,0.15451380368046833
12120810,0.1545138036806779
12120840,0.15451380368054696
12120870,0.15451380368064513
12120900,0.15451380368044218
12120930,0.15451380368057313
12120960,0.15451380368057968
12120990,0.15451380368057968
12121020,0.15451380368057313
12121050,0.15451380368057968
12121080,0.15451380368056658
12121110,0.1545138036805862
12121140,0.15451380368056658
12121170,0.15451380368057968
12121200,0.15451380368057313
12121230,0.15451380384052962
12121260,0.15451380437155934
12121290,0.15451380533129433
12121320,0.1545138067916687
12121350,0.1545138088323323
12121380,0.15451381151785998
12121410,0.15451381492160446
12121440,0.15451381911508208
12121470,0.15451382415543158
12121500,0.15451383007002206
12121530,0.1545138368424883
12121560,0.15451384440043003
12121590,0.15451385261168876
12121620,0.15451386129801833
12121650,0.1545138702655804
12121680,0.15451387934838132
12121710,0.15451388845846112
12121740,0.15451389763315831
12121770,0.15451390705939483
12121800,0.15451391708886453
12121830,0.154513928238128
12121860,0.15451394116804407
12121890,0.15451395665096845
12121920,0.1545139755255179
12121950,0.1545139986393545
12121980,0.15451402678192933
12122010,0.1545140606117085
12122040,0.15451410058590842
12122070,0.15451414690538703
12122100,0.15451419948927536
12122130,0.1545142579924069
12122160,0.15451432187037697
12122190,0.1545143904834959
12122220,0.15451446321664572
12122250,0.1545145395853557
12122280,0.15451462144535888
12122310,0.15451470842251358
12122340,0.15451476670585823
12122370,0.15451480759130418
12122400,0.15451484708248356
12122430,0.15451488000309793
12122460,0.15451490454578581
12122490,0.15451491997022535
12122520,0.15451492671954828
12122550,0.1545149267018773
12122580,0.15451492358339364
12122610,0.15451492273808975
12122640,0.15451493088943602
12122670,0.15451495555311817
12122700,0.15451500427726683
12122730,0.1545150836413069
12122760,0.15451519797763416
12122790,0.1545153478466457
12122820,0.1545155285279583
12122850,0.15451572925677626
12122880,0.15451593443169004
12122910,0.15451612781255958
12122940,0.15451629898165076
12122970,0.15451644889346344
12123000,0.15451659105115995
12123030,0.15451674792017267
12123060,0.15451698100525801
12123090,0.1545172311370936
12123120,0.1545172281027338
12123150,0.1545172104931812
12123180,0.15451724842045178
12123210,0.15451730205025507
12123240,0.15451734339637013
12123270,0.154517348382491
12123300,0.1545173040677825
12123330,0.15451721331942084
12123360,0.15451709285931964
12123390,0.15451696808134385
12123420,0.15451686472235848
12123450,0.1545168047349258
12123480,0.1545168039335025
12123510,0.15451687136151998
12123540,0.1545170097109987
12123570,0.1545172161628539
12123600,0.15451748340165206
12123630,0.15451780073392868
12123660,0.15451815529972934
12123690,0.15451853335369217
12123720,0.15451892153089847
12123750,0.15451930795450003
12123780,0.1545196830316723
12123810,0.1545200398367973
12123840,0.15452037407460345
12123870,0.1545206837391671
12123900,0.15452100858057485
12123930,0.154521292793176
12123960,0.1545213606050102
12123990,0.15452128763573583
12124020,0.15452122913073016
12124050,0.15452114559877986
12124080,0.15452103320327615
12124110,0.15452089294052712
12124140,0.15452072790645816
12124170,0.1545205414955886
12124200,0.15452033841647217
12124230,0.15452012439655333
12124260,0.1545199054842791
12124290,0.15451968760684956
12124320,0.154519476294546
12124350,0.15451927643105934
12124380,0.15451909205963965
12124410,0.15451892626855881
12124440,0.1545187811492505
12124470,0.1545186578158502
12124500,0.15451855646996646
12124530,0.15451847648464417
12124560,0.15451841654779752
12124590,0.15451837481692918
12124620,0.15451834906258827
12124650,0.15451833681928887
12124680,0.15451833551210928
12124710,0.15451834257412186
12124740,0.15451835554372925
12124770,0.1545183721413362
12124800,0.15451839032490633
12124830,0.15451840936276068
12124860,0.1545184294704502
12124890,0.15451845030681607
12124920,0.15451847150023137
12124950,0.1545184926976076
12124980,0.15451851358008825
12125010,0.15451853385950529
12125040,0.15451855328256664
12125070,0.1545185716317705
12125100,0.15451858872314814
12125130,0.1545186044038808
12125160,0.1545186185504459
12125190,0.15451863106662567
12125220,0.15451864188128495
12125250,0.15451865094590087
12125280,0.15451865823233418
12125310,0.15451866373025366
12125340,0.1545186674449147
12125370,0.15451866939489223
12125400,0.154518669610017
12125430,0.15457284288429426
12125460,0.15490174568555312
12125490,0.1554267440228926
12125520,0.15607083399732477
12125550,0.15680681908339678
12125580,0.15762541367238342
12125610,0.15852126053717483
12125640,0.15949048207899555
12125670,0.1605298109288203
12125700,0.16163570577492886
12125730,0.16280475734717037
12125760,0.16403415237314337
12125790,0.16532061662318268
12125820,0.16666118428523644
12125850,0.1680533431145751
12125880,0.16949414592058445
12125910,0.17098099909121184
12125940,0.17251164411384587
12125970,0.17408355856211477
12126000,0.17569466452791196
12126030,0.17734240762623793
12126060,0.1790250378290546
12126090,0.180740483076849
12126120,0.18248684894422973
12126150,0.18426234647091327
12126180,0.18606525277556274
12126210,0.18789392841215327
12126240,0.18974681128099036
12126270,0.19162240891093724
12126300,0.19351930764834469
12126330,0.1954361578106831
12126360,0.1973716656778742
12126390,0.19932460248548245
