time,hvac_reaZonCor_V_flow_y
12187680,1.0262480476743625e-07
12187710,1.1710233990232254e-07
12187740,1.2639823167088473e-07
12187770,1.3320349983024535e-07
12187800,1.43932835409908e-07
12187830,1.623610320484096e-07
12187860,1.869012903845158e-07
12187890,2.7945735893952814e-07
12187920,2.8065566958204323e-08
12187950,-4.744460886504099e-08
12187980,-3.9627146573351105e-08
12188010,-5.5754876042344446e-08
12188040,-7.467382343115629e-08
12188070,-8.848473359909354e-08
12188100,-9.13209342515303e-08
12188130,-7.926449675789616e-08
12188160,-5.28879820478917e-08
12188190,-1.3504184390407599e-08
12188220,3.358255928768591e-08
12188250,8.438888718361797e-08
12188280,1.359006969575583e-07
12188310,1.8552921438675331e-07
12188340,2.313890918616854e-07
12188370,2.723536189455998e-07
12188400,3.08749971847948e-07
12188430,3.3873164879878665e-07
12188460,3.618324197606375e-07
12188490,3.749256997948547e-07
12188520,3.7431438499224874e-07
12188550,3.558596778990946e-07
12188580,3.374663011560702e-07
12188610,2.279296710800636e-07
12188640,1.2492015181675658e-08
12188670,-1.0149429635374933e-07
12188700,-1.1334830932018968e-07
12188730,-1.6239002978438998e-07
12188760,-1.9193814505877994e-07
12188790,-2.048329637776161e-07
12188820,-2.077897917090877e-07
12188850,-2.026776298941103e-07
12188880,-1.9132662565853296e-07
12188910,-1.765423192393508e-07
12188940,-1.587030095564706e-07
12188970,-1.3863686230540493e-07
12189000,-1.1677738609445975e-07
12189030,-9.369918380771307e-08
12189060,-7.004433800415725e-08
12189090,-4.6387450850900905e-08
12189120,-2.3386963271959493e-08
12189150,-1.6379258014447519e-09
12189180,1.824416237476198e-08
12189210,3.601800959274537e-08
12189240,5.086158612710496e-08
12189270,6.31736381237216e-08
12189300,7.19849058968961e-08
12189330,7.770231445567703e-08
12189360,8.017863392259441e-08
12189390,7.942817759122257e-08
12189420,7.565951967260501e-08
12189450,6.888492868772451e-08
12189480,6.001027363139562e-08
12189510,4.78290915423011e-08
12189540,3.4259453647485304e-08
12189570,1.92727322402449e-08
12189600,3.4517105795117157e-09
12189630,-1.0935869724003757e-08
12189660,-2.459548226775621e-08
12189690,-3.7120201133524837e-08
12189720,-4.818284977235548e-08
12189750,-5.741330990682129e-08
12189780,-6.396092324530918e-08
12189810,-6.909349827074732e-08
12189840,-7.082752907683603e-08
12189870,-7.030608834385143e-08
12189900,-6.68237027659532e-08
12189930,-6.051124337014838e-08
12189960,-5.152411927976535e-08
12189990,-3.9817344021861744e-08
12190020,-2.577534969191024e-08
12190050,-9.400180952007882e-09
12190080,8.866474773216433e-09
12190110,2.858293029920956e-08
12190140,4.956310503052853e-08
12190170,7.106676379923759e-08
12190200,9.046218380577182e-08
12190230,1.1408840551132595e-07
12190260,1.3438561377916437e-07
12190290,1.533168664110499e-07
12190320,1.7049977622317553e-07
12190350,1.8530657331207647e-07
12190380,1.969540783488e-07
12190410,2.046509318108929e-07
12190440,2.0646065547297981e-07
12190470,1.9973311569990219e-07
12190500,1.8328842709936158e-07
12190530,1.4958516324045866e-07
12190560,1.0436322484761611e-07
12190590,6.35970143969037e-08
12190620,-5.0201174910555604e-08
12190650,-2.5328585986769274e-07
12190680,-3.2064533054207213e-07
12190710,-3.3848046920141173e-07
12190740,-3.514038576630617e-07
12190770,-3.52395524970693e-07
12190800,-3.413961823475775e-07
12190830,-3.2193320907270536e-07
12190860,-2.960146554206087e-07
12190890,-2.6449731768722417e-07
12190920,-2.2872057484792383e-07
12190950,-1.8854946707576583e-07
12190980,-1.4491848975458746e-07
12191010,-9.846154380729808e-08
12191040,-5.1507709019380415e-08
12191070,-6.375839986567091e-09
12191100,3.4034471356619585e-08
12191130,6.529203961158863e-08
12191160,8.609429647630388e-08
12191190,9.299566907328146e-08
12191220,8.74336836148656e-08
12191250,7.404401181517526e-08
12191280,5.6409229477105174e-08
12191310,4.000544481789664e-08
12191340,2.7899933607502026e-08
12191370,-2.614340858382344e-08
12191400,-2.5957529151820535e-07
12191430,-1.1664435431285929e-07
12191460,-1.5976203384728593e-07
12191490,-1.4434998946490743e-07
12191520,-1.294696102641296e-07
12191550,-1.2192410708657473e-07
12191580,-1.1395327732316074e-07
12191610,-1.020481611794608e-07
12191640,-8.70369230969185e-08
12191670,-6.857398408571403e-08
12191700,-4.974093020562326e-08
12191730,-3.22104464680561e-08
12191760,-1.7399611747775564e-08
12191790,-6.77662625902894e-09
12191820,-4.539562539350983e-10
12191850,1.8485425843575548e-09
12191880,7.197864936378237e-10
12191910,-2.864832036397121e-09
12191940,-7.772467187607192e-09
12191970,-1.293570825387461e-08
12192000,-1.7532526302022422e-08
12192030,-2.1104875380787955e-08
12192060,-1.8011020233649752e-08
12192090,-3.4191900949540677e-08
12192120,-5.6325332366114185e-08
12192150,-3.206321243264274e-08
12192180,-3.393629206171865e-08
12192210,-3.481762054674868e-08
12192240,-3.213886941029395e-08
12192270,-2.9312889431357302e-08
12192300,-2.618018250415418e-08
12192330,-2.2771421342096832e-08
12192360,-1.932789793429657e-08
12192390,-1.6015244897342108e-08
12192420,-1.300931907683783e-08
12192450,-1.0420542199594815e-08
12192480,-8.316394200843226e-09
12192510,-6.707099295418665e-09
12192540,-5.5742538414406384e-09
12192570,-4.8544675607837784e-09
12192600,-4.467991400723339e-09
12192630,-4.3207623800830565e-09
12192660,-4.31053813046698e-09
12192690,-4.339165979752407e-09
12192720,-4.326896882946978e-09
12192750,-4.230789047454333e-09
12192780,-4.022214612250801e-09
12192810,-3.7093529675969634e-09
12192840,-3.324921670754528e-09
12192870,-2.899593431146139e-09
12192900,-2.468130652272329e-09
12192930,-2.0550715009595093e-09
12192960,-1.6788196020963524e-09
12192990,-1.33937495520333e-09
12193020,-1.0449169489190582e-09
12193050,-7.893110411464173e-10
12193080,-5.582433008600879e-10
12193110,-3.7420704770678003e-10
12193140,-2.290228925366862e-10
12193170,-9.610782096415125e-11
12193200,8.179389017942637e-12
12193230,2.4538167053826357e-11
12193260,0.0
12193290,0.0
12193320,2.0448472544861383e-12
12193350,0.0
12193380,0.0
12193410,0.0
12193440,0.0
12193470,0.0
12193500,0.0
12193530,-2.044847254486134e-12
12193560,0.0
12193590,0.0
12193620,0.0
12193650,0.0
12193680,0.0
12193710,0.0
12193740,0.0
12193770,0.0
12193800,0.0
12193830,0.0
12193860,0.0
12193890,0.0
12193920,0.0
12193950,-2.044847254486134e-12
12193980,0.0
12194010,-2.044847254486134e-12
12194040,0.0
12194070,-2.044847254486134e-12
12194100,2.0448472544861342e-12
12194130,-2.044847254486134e-12
12194160,2.0448472544861342e-12
12194190,-2.044847254486134e-12
12194220,2.0448472544861342e-12
12194250,-2.044847254486134e-12
12194280,2.0448472544861342e-12
12194310,-2.044847254486134e-12
12194340,2.0448472544861342e-12
12194370,-2.044847254486134e-12
12194400,2.0448472544861342e-12
12194430,-2.044847254486134e-12
12194460,2.0448472544861342e-12
12194490,-2.044847254486134e-12
12194520,2.0448472544861342e-12
12194550,0.0
12194580,2.0448472544861342e-12
12194610,-2.044847254486134e-12
12194640,2.0448472544861342e-12
12194670,-2.044847254486134e-12
12194700,2.0448472544861342e-12
12194730,-2.044847254486134e-12
12194760,2.0448472544861342e-12
12194790,-2.044847254486134e-12
12194820,2.0448472544861342e-12
12194850,-2.044847254486134e-12
12194880,2.0448472544861342e-12
12194910,-2.044847254486134e-12
12194940,2.0448472544861342e-12
12194970,-2.044847254486134e-12
12195000,2.0448472544861342e-12
12195030,0.0
12195060,2.0448472544861342e-12
12195090,-2.044847254486134e-12
12195120,2.0448472544861342e-12
12195150,-2.044847254486134e-12
12195180,2.0448472544861342e-12
12195210,-2.044847254486134e-12
12195240,2.0448472544861342e-12
12195270,-2.044847254486134e-12
12195300,2.0448472544861342e-12
12195330,-2.044847254486134e-12
12195360,2.0448472544861342e-12
12195390,0.0
12195420,2.0448472544861342e-12
12195450,-2.044847254486134e-12
12195480,2.0448472544861342e-12
12195510,-2.044847254486134e-12
12195540,2.0448472544861342e-12
12195570,-2.044847254486134e-12
12195600,2.0448472544861342e-12
12195630,0.0
12195660,2.0448472544861342e-12
12195690,-2.044847254486134e-12
12195720,2.0448472544861342e-12
12195750,-2.044847254486134e-12
12195780,2.0448472544861342e-12
12195810,-2.044847254486134e-12
12195840,2.0448472544861342e-12
12195870,-2.044847254486134e-12
12195900,2.0448472544861342e-12
12195930,-2.044847254486134e-12
12195960,2.0448472544861342e-12
12195990,0.0
12196020,2.0448472544861342e-12
12196050,-2.044847254486134e-12
12196080,2.0448472544861342e-12
12196110,-2.044847254486134e-12
12196140,2.0448472544861342e-12
12196170,-2.044847254486134e-12
12196200,2.0448472544861342e-12
12196230,-2.044847254486134e-12
12196260,2.0448472544861342e-12
12196290,-2.044847254486134e-12
12196320,2.0448472544861342e-12
12196350,-2.044847254486134e-12
12196380,2.0448472544861342e-12
12196410,-2.044847254486134e-12
12196440,2.0448472544861342e-12
12196470,-2.044847254486134e-12
12196500,2.0448472544861342e-12
12196530,-2.044847254486134e-12
12196560,2.0448472544861342e-12
12196590,-2.044847254486134e-12
12196620,2.0448472544861342e-12
12196650,-2.044847254486134e-12
12196680,2.0448472544861342e-12
12196710,-2.044847254486134e-12
12196740,2.0448472544861342e-12
12196770,-2.044847254486134e-12
12196800,0.0
12196830,7.156965390934143e-11
12196860,2.1879865626159554e-10
12196890,3.7625189495865315e-10
12196920,5.521087590851824e-10
12196950,7.790868048481772e-10
12196980,1.0408272543784826e-09
12197010,1.3373301079044385e-09
12197040,1.6747299075124308e-09
12197070,2.0550715008717504e-09
12197100,2.468130652153544e-09
12197130,2.9098176673650926e-09
12197160,3.361728921609896e-09
12197190,3.807505637113012e-09
12197220,4.20625086842283e-09
12197250,4.543650684272642e-09
12197280,4.786987527318941e-09
12197310,4.913768076139948e-09
12197340,4.997606832610678e-09
12197370,5.036458948800126e-09
12197400,5.089624996723722e-09
12197430,5.2859303588008165e-09
12197460,5.633554426507505e-09
12197490,6.238829264824288e-09
12197520,7.171279689127344e-09
12197550,8.400232996923335e-09
12197580,1.0144487868634492e-08
12197610,1.2352923138471332e-08
12197640,1.500509035661894e-08
12197670,1.8045778673005337e-08
12197700,2.1397283919819683e-08
12197730,2.495122921820931e-08
12197760,2.857060982014807e-08
12197790,3.211842096751189e-08
12197820,3.548628575423962e-08
12197850,3.859241027853299e-08
12197880,4.142043575167284e-08
12197910,4.4007169420689484e-08
12197940,4.641395670815084e-08
12197970,4.873895030593921e-08
12198000,5.8243405638347476e-08
12198030,3.567850903616165e-08
12198060,1.602956425945991e-08
12198090,2.6949053598911615e-08
12198120,2.2896164962808125e-08
12198150,1.74302860328701e-08
12198180,1.1853985112501485e-08
12198210,6.3410743571583905e-09
12198240,1.6685961586981954e-09
12198270,-1.318927110674072e-09
12198300,-1.8485428011012195e-09
12198330,6.379926479505178e-10
12198360,6.461720425462193e-09
12198390,1.565740306413302e-08
12198420,2.8010331778163322e-08
12198450,4.3084954375994005e-08
12198480,6.023100978595161e-08
12198510,7.861215584183734e-08
12198540,9.721823820917776e-08
12198570,1.1503705745973951e-07
12198600,1.313713204896376e-07
12198630,1.4625783464059703e-07
12198660,1.607394730664049e-07
12198690,1.7640917397465984e-07
12198720,1.9438751621347573e-07
12198750,2.1440458135662105e-07
12198780,2.3494922671890912e-07
12198810,2.667098898917743e-07
12198840,3.316932726642236e-07
12198870,-1.1839689409707046e-08
12198900,-2.9503113469959352e-08
12198930,-5.87260801537074e-08
12198960,-7.967557618739785e-08
12198990,-9.827553514347636e-08
12199020,-1.123584151747046e-07
12199050,-1.181289745516126e-07
12199080,-1.1670574892756369e-07
12199110,-1.0712970591708594e-07
12199140,-8.998158527584118e-08
12199170,-6.634106923564729e-08
12199200,-3.68952275795402e-08
12199230,-4.429144915310949e-09
12199260,2.988343688174934e-08
12199290,6.465611197814069e-08
12199320,9.918545445494065e-08
12199350,1.3212595515776126e-07
12199380,1.629643583213193e-07
12199410,1.914409689963501e-07
12199440,2.1731449527049577e-07
12199470,2.4055426429977664e-07
12199500,2.6124002477484606e-07
12199530,2.7946992873524774e-07
12199560,2.953032757768883e-07
12199590,3.08680763790044e-07
12199620,3.193713226614741e-07
12199650,3.269475758332033e-07
12199680,3.308083334686087e-07
12199710,3.302644761720762e-07
12199740,3.232772793832702e-07
12199770,3.131450897394034e-07
12199800,2.9525470920541643e-07
12199830,2.730823883443669e-07
12199860,2.472374920982983e-07
12199890,2.5279341132040526e-07
12199920,1.9854542817663734e-07
12199950,1.2131731169625348e-07
12199980,6.743122824842444e-08
12200010,8.118085331206341e-09
12200040,-3.3304597967478974e-08
12200070,-4.465560185424865e-08
12200100,-3.5502817857802754e-08
12200130,-3.454582351174542e-08
12200160,-4.346140108731133e-08
12200190,-4.086647561457064e-08
12200220,-3.794846288376759e-08
12200250,-3.3615409168847675e-08
12200280,-2.7638290581744556e-08
12200310,-2.043425807086483e-08
12200340,-1.233457848434681e-08
12200370,-3.5846345950982068e-09
12200400,5.562011446825388e-09
12200430,1.5585901245637996e-08
12200460,2.5466651282584558e-08
12200490,3.4294300282910135e-08
12200520,4.2279468637303e-08
12200550,4.8966153209093374e-08
12200580,5.393311331605323e-08
12200610,5.6720255853549555e-08
12200640,5.68163661456152e-08
12200670,5.368569111124935e-08
12200700,4.7283243457836365e-08
12200730,6.43925696928897e-08
12200760,4.160672143713233e-08
12200790,-8.936028603915185e-09
12200820,-7.927504468812969e-08
12200850,-1.2964397088874838e-07
12200880,-2.1532347666197714e-07
12200910,-2.6028371076569466e-07
12200940,-2.3309525175022253e-07
12200970,-2.7264272784329423e-07
12201000,-3.0152626085722944e-07
12201030,-3.169750780436487e-07
12201060,-3.264876718993694e-07
12201090,-3.303748654070309e-07
12201120,-3.2910698002967815e-07
12201150,-3.2442623558288975e-07
12201180,-3.149564491001546e-07
12201210,-3.022476226136789e-07
12201240,-2.867987024297169e-07
12201270,-2.6870579831389477e-07
12201300,-2.479239248882761e-07
12201330,-2.2430994360450235e-07
12201360,-1.9772071559537652e-07
12201390,-1.6813579261218941e-07
12201420,-1.3566150655519303e-07
12201450,-1.0065570521235632e-07
12201480,-6.370525882682337e-08
12201510,-2.5703764464770383e-08
12201540,1.2150498614220995e-08
12201570,4.83525237037154e-08
12201600,8.111102459700399e-08
12201630,1.084690811269763e-07
12201660,1.285147582344948e-07
12201690,1.3969192306028033e-07
12201720,1.411887669166155e-07
12201750,1.3330996904512268e-07
12201780,1.1775888727164835e-07
12201810,9.609778604188506e-08
12201840,7.498879054004862e-08
12201870,1.560732919249812e-07
12201900,-8.63888460651444e-08
12201930,-3.3752316054819347e-07
12201960,-1.9312593957233063e-07
12201990,-2.420080572305243e-07
12202020,-2.2164540014700224e-07
12202050,-2.0158948002762898e-07
12202080,-1.8236786695524053e-07
12202110,-1.6449177196357087e-07
12202140,-1.4709417775008988e-07
12202170,-1.2857192198254988e-07
12202200,-1.0883912073885939e-07
12202230,-8.940487190145473e-08
12202260,-6.728983031035476e-08
12202290,-4.7358689871568425e-08
12202320,-2.965848096645375e-08
12202350,-1.4921258418556998e-08
12202380,-3.6889063982878974e-09
12202410,3.740027602831395e-09
12202440,7.3246467522571345e-09
12202470,7.296018904438955e-09
12202500,4.210342760287491e-09
12202530,-1.1328459881523273e-09
12202560,-7.754064929235812e-09
12202590,-1.4671786763376122e-08
12202620,-2.104966843558022e-08
12202650,-2.6313107532632482e-08
12202680,-2.8188232868448106e-08
12202710,-2.7313037306139558e-08
12202740,-6.280751001720966e-08
12202770,-6.55803213121684e-08
12202800,-4.98288550568949e-08
12202830,-4.935240374766464e-08
12202860,-4.6798387177359376e-08
12202890,-4.371066560351531e-08
12202920,-4.027123051164784e-08
12202950,-3.6486216460417295e-08
12202980,-3.24455967492088e-08
12203010,-2.828433130506954e-08
12203040,-2.4174187291768074e-08
12203070,-2.0282842163048158e-08
12203100,-1.6747300652998297e-08
12203130,-1.3686163868236534e-08
12203160,-1.114441841231146e-08
12203190,-9.154781812109178e-09
12203220,-7.690671027647253e-09
12203250,-6.71323394182314e-09
12203280,-6.1447663428247026e-09
12203310,-5.889160396750578e-09
12203340,-5.848263425437376e-09
12203370,-5.923922753071336e-09
12203400,-6.009806316537823e-09
12203430,-6.042523848666131e-09
12203460,-5.966864472867172e-09
12203490,-5.7562451759148026e-09
12203520,-5.420890196330896e-09
12203550,-4.987382550548207e-09
12203580,-4.492529490690653e-09
12203610,-3.9731382680752245e-09
12203640,-3.4435228133402964e-09
12203670,-2.9486697659524815e-09
12203700,-2.4865342778476084e-09
12203730,-2.0632508901259725e-09
12203760,-1.6890438384797365e-09
12203790,-1.3639131223699138e-09
12203820,-1.06127572701317e-09
12203850,-7.954455829388086e-10
12203880,-5.909608569658274e-10
12203910,-4.0079006202743925e-10
12203940,-2.3106773979176286e-10
12203970,-9.610782096416435e-11
12204000,1.0224236272429583e-11
12204030,1.397578990539501
12204060,1.8480730827456748
12204090,1.9564851989736014
12204120,1.9598568865696322
12204150,1.9411532825575966
12204180,1.9223082544982995
12204210,1.907032926493558
12204240,1.8947856996109713
12204270,1.8845320382563295
12204300,1.8755433451620709
12204330,1.8673396019571584
12204360,1.8597682797929904
12204390,1.852782965121019
12204420,1.8463168794779556
12204450,1.8403260735835436
12204480,1.834782495349841
12204510,1.829663296753159
12204540,1.8249465090901777
12204570,1.82061068266957
12204600,1.8166336909404848
12204630,1.8129943291834094
12204660,1.8096717564227598
12204690,1.8066466201401026
12204720,1.8038998997333635
12204750,1.8011544159059187
12204780,1.79462851195204
12204810,1.7900188441913976
12204840,1.7858433410097976
12204870,1.779772770799468
12204900,1.7698086215084896
12204930,1.754509899673208
12204960,1.733034522155817
12204990,1.7050933272597595
12205020,1.670756012174797
12205050,1.630349641574841
12205080,1.5843637055700566
12205110,1.5333884907447566
12205140,1.47810077111823
12205170,1.4191739887764416
12205200,1.357318946733597
12205230,1.2932323810971558
12205260,1.2274892211661168
12205290,1.1604332117354317
12205320,1.0991486320350423
12205350,1.0669947422963157
12205380,1.050259480494796
12205410,1.0378901488983119
12205440,1.0265381006230243
12205470,1.0153791469449314
12205500,1.0042171125480064
12205530,0.9930289069548934
12205560,0.9817470163654793
12205590,0.9704721494053934
12205620,0.9592803821470768
12205650,0.9481970384654127
12205680,0.9372512041995015
12205710,0.9264741025491486
12205740,0.9159043130425162
12205770,0.9056231502097183
12205800,0.8956618297280361
12205830,0.8859316822939863
12205860,0.8811920588797393
12205890,0.8798593949290843
12205920,0.8794019504120637
12205950,0.8792547671099425
12205980,0.8792148729414814
12206010,0.8792120406625886
12206040,0.8792206463846078
12206070,0.8792323965054898
12206100,0.8792460922105261
12206130,0.8792585122593273
12206160,0.8792732428605913
12206190,0.8792870608736019
12206220,0.879300669647496
12206250,0.8793138572772735
12206280,0.8793267575914453
12206310,0.8793392264981871
12206340,0.8793511486747069
12206370,0.8792846805016126
12206400,0.8791729098179175
12206430,0.8791048079829454
12206460,0.8790733459410157
12206490,0.8790599782354616
12206520,0.879054502074261
12206550,0.8790516422138877
12206580,0.8790500622305752
12206610,0.8790483845655117
12206640,0.879046761955894
12206670,0.8790445464656023
12206700,0.8790425945247629
12206730,0.8790401006215324
12206760,0.8790373020197136
12206790,0.8790343987238752
12206820,0.8790309733923336
12206850,0.879027495224142
12206880,0.8790237083328614
12206910,0.8790197842878691
12206940,0.8790156060977613
12206970,0.8790112481489993
12207000,0.8790067072738252
12207030,0.8790019855246359
12207060,0.8789970900023243
12207090,0.8789920301587969
12207120,0.8789868136095567
12207150,0.8789814468112129
12207180,0.8789759363996335
12207210,0.8789702890002933
12207240,0.8789645109876727
12207270,0.878958608502878
12207300,0.8789525875034782
12207330,0.8789464537659262
12207360,0.8789402128869898
12207390,0.8789338702860152
12207420,0.8789274312051241
12207450,0.8789209007090688
12207480,0.8789142836880931
12207510,0.878907584859897
12207540,0.8789008087731033
12207570,0.8788939598080036
12207600,0.8788870421848352
12207630,0.87888006211304
12207660,0.8788730289463004
12207690,0.8788659556240142
12207720,0.8788588591229702
12207750,0.8788517559035659
12207780,0.8788446565164825
12207810,0.8788375632874047
12207840,0.8788304732778047
12207870,0.8788233829964046
12207900,0.8788162909211482
12207930,0.878809197657675
12207960,0.8788021049242889
12207990,0.8787950146171748
12208020,0.8787879284117613
12208050,0.8787808477307282
12208080,0.8787737737969981
12208110,0.8787667076373924
12208140,0.8787596500431082
12208170,0.8787526015358906
12208200,0.8787455623678885
12208230,0.8787385325612307
12208260,0.8787315119799187
12208290,0.878724500424044
12208320,0.8787174977379801
12208350,0.8787105039215211
12208380,0.8787035192338807
12208410,0.8786965442828979
12208440,0.8786895800907888
12208470,0.8786826281357483
12208500,0.8786756903664944
12208530,0.8786687691937506
12208560,0.8786618674600555
12208590,0.8786549883908549
12208620,0.8786481355314715
12208650,0.878641312669822
12208680,0.8786345237497114
12208710,0.8786277727731269
12208740,0.8786210636951792
12208770,0.8786144003139538
12208800,0.8786077861569463
12208830,0.878601224366654
12208860,0.8785947175881474
12208890,0.8785882678683943
12208920,0.8785818765755705
12208950,0.8785755443417533
12208980,0.8785692710320235
12209010,0.8785630557419949
12209040,0.8785568968271116
12209070,0.8785507919662703
12209100,0.8785447382580513
12209130,0.8785387323439093
12209160,0.8785327705510246
12209190,0.87852684904244
12209220,0.8785209639631453
12209250,0.8785151115717683
12209280,0.8785092883469381
12209310,0.878503491065461
12209340,0.8784977168480181
12209370,0.8784919631866779
12209400,0.8784862418591479
12209430,0.8784806388339295
12209460,0.8784749999747203
12209490,0.8784691715949974
12209520,0.8784631120118568
12209550,0.8784568574161797
12209580,0.8784506227160414
12209610,0.8784444138177466
12209640,0.8784381763271095
12209670,0.8784319016256305
12209700,0.8784255859558348
12209730,0.8784192252438059
12209760,0.8784128174248829
12209790,0.8784063621317522
12209820,0.8783998601647506
12209850,0.8783933134091552
12209880,0.8783867249459522
12209910,0.8783800990567437
12209940,0.8783734411168083
12209970,0.8783667574386649
12210000,0.8783600550856856
12210030,0.8783533416648265
12210060,0.8783466251094015
12210090,0.8783399134601548
12210120,0.8783332146500288
12210150,0.8783265363007635
12210180,0.8783198855333415
12210210,0.8783132687699252
12210240,0.8783066916211492
12210270,0.8783001588051176
12210300,0.8782936740723339
12210330,0.8782872401551509
12210360,0.8782808587453018
12210390,0.8782745304959618
12210420,0.8782682550496496
12210450,0.8782620311012924
12210480,0.8782558564564874
12210510,0.8782497281053651
12210540,0.8782436423343019
12210570,0.878237594844482
12210600,0.8782315808771648
12210630,0.8782255953433487
12210660,0.8782196329547508
12210690,0.8782136883505104
12210720,0.8782077563777206
12210750,0.8782018403833438
12210780,0.878195966290726
12210810,0.8781901800379693
12210840,0.8781845143046066
12210870,0.8781789572593571
12210900,0.8781734576109469
12210930,0.8781679571681077
12210960,0.8781624184277534
12210990,0.878156829864174
12211020,0.8781511953481478
12211050,0.8781455219352887
12211080,0.8781398138380281
12211110,0.8781340721220391
12211140,0.8781282964743947
12211170,0.8781224865172336
12211200,0.8781166421419826
12211230,0.8781102629031171
12211260,0.8781025402226406
12211290,0.878093086400259
12211320,0.8780821877203009
12211350,0.8780704174485293
12211380,0.8780581944273117
12211410,0.8780456596961702
12211440,0.8780327946463132
12211470,0.8780195616163876
12211500,0.8780059594602115
12211530,0.8779920132291987
12211560,0.8779777508718997
12211590,0.8779631932113259
12211620,0.8779483555283525
12211650,0.8779332515577809
12211680,0.8779178952753869
12211710,0.8779023007193669
12211740,0.8778864813706075
12211770,0.8778704498651942
12211800,0.8778542180254628
12211830,0.877837796969245
12211860,0.8778211971747792
12211890,0.8778044285054998
12211920,0.8777875002369459
12211950,0.8777704211021204
12211980,0.8777531993432546
12212010,0.8777358427574737
12212040,0.8777183587315232
12212070,0.877700754268557
12212100,0.8776830360124815
12212130,0.8776652102711032
12212160,0.8776472830387948
12212190,0.8776292600175623
12212220,0.8776111466368831
12212250,0.8775929480715824
12212280,0.8775746692582129
12212310,0.8775563149106206
12212340,0.8775378895337145
12212370,0.877519397436521
12212400,0.8775008427445229
12212430,0.8774822294101323
12212460,0.8774635612236276
12212490,0.8774448418216687
12212520,0.8774260746969604
12212550,0.8774072632040383
12212580,0.8773884105699331
12212610,0.8773695199086199
12212640,0.8773505941918811
12212670,0.8773316363103819
12212700,0.8773126490352401
12212730,0.8772936350362189
12212760,0.8772745968955233
12212790,0.877255537100053
12212820,0.8772364580488472
12212850,0.8772173620598748
12212880,0.8771982513703127
12212910,0.8771791281403222
12212940,0.8771599944570901
12212970,0.8771408523355788
12213000,0.8771217037249328
12213030,0.877102550507166
12213060,0.8770833944797122
12213090,0.8770642373508681
12213120,0.8770450807358349
12213150,0.877025926169655
12213180,0.8770067751254492
12213210,0.8769876290292561
12213240,0.8769684892663995
12213270,0.8769493571824547
12213300,0.8769302340827442
12213330,0.876911121232483
12213360,0.876892019858104
12213390,0.8768723978752127
12213420,0.8768402473702298
12213450,0.8768028866224615
12213480,0.8767679978933987
12213510,0.8767352247166196
12213540,0.8767035044508708
12213570,0.8766721102051496
12213600,0.8766407864557028
12213630,0.8766093845131975
12213660,0.8765778371291131
12213690,0.8765461643813985
12213720,0.8765143623050253
12213750,0.8764824426696753
12213780,0.8764504201678457
12213810,0.8764183077119911
12213840,0.8763861174096341
12213870,0.8763538602777174
12213900,0.8763215456240885
12213930,0.876289183128864
12213960,0.8762567811362094
12213990,0.8762243471520273
12214020,0.8761918889234335
12214050,0.8761594117201732
12214080,0.8761269280439609
12214110,0.8760944038189333
12214140,0.8760619423293863
12214170,0.8760294776454984
12214200,0.8759969680653513
12214230,0.8759645103745843
12214260,0.8759320615189465
12214290,0.8758996350709347
12214320,0.8758672359565586
12214350,0.8758348665898903
12214380,0.8759695674671458
12214410,0.8762813435657881
12214440,0.8766956302645971
12214470,0.8771867408775462
12214500,0.8777376419007901
12214530,0.8783356396824983
12214560,0.8789658852063001
12214590,0.8796101017121951
12214620,0.8802822974235108
12214650,0.8756297463322207
12214680,0.8784649210477186
12214710,0.8802074417457677
12214740,0.8814944037104635
12214770,0.8825994582245303
12214800,0.8836155380625305
12214830,0.8845780978116611
12214860,0.8855028943705812
12214890,0.8863938996937175
12214920,0.8872525551909589
12214950,0.8880805072054685
12214980,0.8888790334759563
12215010,0.8896500669973221
12215040,0.8903942387513609
12215070,0.8911127425574992
12215100,0.8918063859882176
12215130,0.8924757337030766
12215160,0.8931214630609211
12215190,0.893743645322508
12215220,0.8943440686797199
12215250,0.8949221780872016
12215280,0.8954786309632753
12215310,0.8960140984293935
12215340,0.8965290436195318
12215370,0.8970239941732923
12215400,0.8974995303578247
12215430,0.897956283201409
12215460,0.8983947333406409
12215490,0.8988154643932231
12215520,0.8992190906496271
12215550,0.8996062385906936
12215580,0.8999775262646668
12215610,0.9003335729527371
12215640,0.9006749988164692
12215670,0.9010024205815658
12215700,0.9013164514352617
12215730,0.9016176989920889
12215760,0.9019067624379615
12215790,0.902184230710173
12215820,0.9024506809478285
12215850,0.9027066769456784
12215880,0.9029527677834606
12215910,0.903189486661966
12215940,0.9034173498941636
12215970,0.9036368560403324
12216000,0.9038484851954524
12216030,0.9040526984215091
12216060,0.9042499373117929
12216090,0.9044406236789964
12216120,0.9046251593608676
12216150,0.9048039261335467
12216180,0.9049772857241506
12216210,0.9051455799153876
12216240,0.9053091307331396
12216270,0.9054682407095642
12216300,0.9056231932142578
12216330,0.9057742528461921
12216360,0.9059216658794886
12216390,0.9060656607561055
12216420,0.9062064486200996
12216450,0.9063442238857504
12216480,0.9064791648359515
12216510,0.906611434243503
12216540,0.9067411800115224
12216570,0.9068685358279936
12216600,0.9069936218296841
12216630,0.9071165452724839
12216660,0.9072374012090179
12216690,0.9073562731740804
12216720,0.9074732338776126
12216750,0.9075883458951068
12216780,0.9077016620028346
