time,hvac_reaZonWes_V_flow_y
11971470,0.1200827710853491
11971500,0.12008196871846673
11971530,0.12008116840143236
11971560,0.12008036957431899
11971590,0.12007957177500743
11971620,0.12007877492078886
11971650,0.12007797906883336
11971680,0.12007718402791696
11971710,0.12007638940649856
11971740,0.12007559491384313
11971770,0.12007480042483866
11971800,0.12007400581983461
11971830,0.12007321089400344
11971860,0.12007241542031223
11971890,0.120071619204793
11971920,0.12007082211096898
11971950,0.12007002403007323
11971980,0.12006922484789773
11972010,0.12006842444218441
11972040,0.12006762269433104
11972070,0.12006681949396164
11972100,0.12006601473659434
11972130,0.12006520832037582
11972160,0.1200644001450823
11972190,0.12006359011317257
11972220,0.12006277813094389
11972250,0.12006196410856115
11972280,0.12006114795956176
11972310,0.12006032960085873
11972340,0.12005950895314717
11972370,0.12005868594129977
11972400,0.12005786049525638
11972430,0.12005703256492181
11972460,0.1200562022894651
11972490,0.12005537026420786
11972520,0.12005453687686587
11972550,0.12005370178896811
11972580,0.1200528646657621
11972610,0.12005202490116383
11972640,0.12005118225732314
11972670,0.12005033658551392
11972700,0.12004948782441434
11972730,0.12004863597354361
11972760,0.12004778106651262
11972790,0.12004692315290011
11972820,0.12004606228887967
11972850,0.12004519853421343
11972880,0.12004433195271005
11972910,0.12004346261396175
11972940,0.12004259059515247
11972970,0.12004171598262686
11973000,0.12004083887274601
11973030,0.12003995937237616
11973060,0.12003907759892364
11973090,0.12003819368019646
11973120,0.12003730775395473
11973150,0.12003641996747627
11973180,0.12003553047679534
11973210,0.12003463944613034
11973240,0.12003374704698455
11973270,0.12003285345736932
11973300,0.1200319588608793
11973330,0.12003106346234292
11973360,0.12003016744419745
11973390,0.12002927102603941
11973420,0.12002837450283735
11973450,0.12002747788915238
11973480,0.12002658072070196
11973510,0.12002568235568431
11973540,0.12002478237045841
11973570,0.120023880740762
11973600,0.12002297779374985
11973630,0.12002206838128551
11973660,0.12002114738923829
11973690,0.12002021603880526
11973720,0.12001927629057517
11973750,0.12001833041605889
11973780,0.12001738097153083
11973810,0.12001643060673839
11973840,0.12001548151363652
11973870,0.12001453648921419
11973900,0.12001359798923382
11973930,0.12001266683642792
11973960,0.12001255475801091
11973990,0.12008911263489942
11974020,0.12028782732096115
11974050,0.12055556260933094
11974080,0.12087152345962876
11974110,0.1212277135137495
11974140,0.12162105193240176
11974170,0.12204906786273255
11974200,0.12250998460993237
11974230,0.12300179381806864
11974260,0.12352266285757074
11974290,0.12407084396134874
11974320,0.12464460125637503
11974350,0.12524227098280352
11974380,0.12586227455452603
11974410,0.12650310295342734
11974440,0.12716330416391905
11974470,0.12784148714710447
11974500,0.12853633100690762
11974530,0.12924658772106654
11974560,0.12997107843283698
11974590,0.13070868885865072
11974620,0.13145836683393
11974650,0.13221912123645158
11974680,0.13299002062651658
11974710,0.13377019107179486
11974740,0.13455881359713864
11974770,0.13535512174347886
11974800,0.13615839933584556
11974830,0.13696797833387342
11974860,0.1377832366692257
11974890,0.13860360827922416
11974920,0.1394285534091234
11974950,0.14025756297914696
11974980,0.1410901726194838
11975010,0.14192596191079668
11975040,0.1427645455933651
11975070,0.14360556803723618
11975100,0.14444870229178808
11975130,0.14529365011878043
11975160,0.14614014095589156
11975190,0.14698793002226915
11975220,0.14783679625243437
11975250,0.14868654024366754
11975280,0.14953698203472549
11975310,0.15038795855673404
11975340,0.15123932084062508
11975370,0.1520909313985722
11975400,0.15294266253261207
11975430,0.15379439618641497
11975460,0.15464602472984404
11975490,0.15549744927726752
11975520,0.1563485802330769
11975550,0.15719933235917494
11975580,0.15804962559010882
11975610,0.15889938377216123
11975640,0.15974853666945443
11975670,0.16059701979730828
11975700,0.161444775180606
11975730,0.1622917509317274
11975760,0.16313790122715727
11975790,0.16398318604958845
11975820,0.16482757111401444
11975850,0.16567102776492368
11975880,0.16651353287517512
11975910,0.16735506869981148
11975940,0.16819562268264446
11975970,0.1690351872180917
11976000,0.1698737593727658
11976030,0.1707113405103546
11976060,0.17154793574511978
11976090,0.17238355327752358
11976120,0.1732182037753448
11976150,0.1740518999189115
11976180,0.17488465610751333
11976210,0.17571648825220074
11976240,0.17654741358707116
11976270,0.1773774504719121
11976300,0.17820661818951472
11976330,0.17903493674841545
11976360,0.17986242669819738
11976390,0.18068910895933615
11976420,0.181515004667162
11976450,0.18234013502920923
11976480,0.18316452119566473
11976510,0.18398818414207188
11976540,0.1848111445643851
11976570,0.18563342278521486
11976600,0.18645503867088767
11976630,0.18727601155846565
11976660,0.1880963601923037
11976690,0.18891610266830391
11976720,0.1897352563909127
11976750,0.1905538380276268
11976780,0.1913718634786161
11976810,0.19218934784974567
11976840,0.19300630543100913
11976870,0.19382274968002441
11976900,0.1946386933888344
11976930,0.19545414846928824
11976960,0.19626912559160478
11976990,0.19708363439198012
11977020,0.19789768420834802
11977050,0.1987112834116656
11977080,0.19952443956974458
11977110,0.2003371593775475
11977140,0.20114944867205306
11977170,0.20196131245949533
11977200,0.2027727549370667
11977230,0.20358377865224062
11977260,0.204394385583358
11977290,0.20520457904063547
11977320,0.2060143634867222
11977350,0.20682374468823034
11977380,0.2076327298461204
11977410,0.208441327377249
11977440,0.20924954658541453
11977470,0.21005739733740245
11977500,0.2108648897645704
11977530,0.21167203401838453
11977560,0.21247884009149706
11977590,0.2132853176930711
11977620,0.2140914761580453
11977650,0.2148973243700794
11977680,0.2157028706791426
11977710,0.21650812279463041
11977740,0.21731308755931597
11977770,0.21811777191205234
11977800,0.21892218374924963
11977830,0.21972633105231357
11977860,0.22053022024206057
11977890,0.22133385535655645
11977920,0.22213723818125727
11977950,0.22294036834231534
11977980,0.22374324404248763
11978010,0.22454586233400667
11978040,0.2253482190644047
11978070,0.22615030884834353
11978100,0.22695212510423854
11978130,0.22775366012787723
11978160,0.22855490517315485
11978190,0.22935584610214746
11978220,0.230156410482896
11978250,0.23095635206451173
11978280,0.23175515416556486
11978310,0.23255206492002353
11978340,0.23334629950175992
11978370,0.23413730084758938
11978400,0.23492488319020696
11978430,0.23570918387760076
11978460,0.23649050112377912
11978490,0.2372691446388495
11978520,0.23804536533303428
11978550,0.2388193524985179
11978580,0.2395912565813277
11978610,0.24036120820094156
11978640,0.24112932625364245
11978670,0.24189571950488895
11978700,0.2426604867180991
11978730,0.24342371728604806
11978760,0.24418549222720157
11978790,0.24494588502936165
11978820,0.24570496219453833
11978850,0.2464627836243829
11978880,0.24721940299166636
11978910,0.24797486813600134
11978940,0.2487292214552002
11978970,0.24948250026334903
11979000,0.25023473711076916
11979030,0.25098596018495606
11979060,0.2517361940045649
11979090,0.2524854603997765
11979120,0.2532337794655548
11979150,0.25398117016112726
11979180,0.25472765046823964
11979210,0.2554732372181559
11979240,0.25621794569925144
11979270,0.2569617890306342
11979300,0.25770477717038115
11979330,0.25844691541922343
11979360,0.25918820246669805
11979390,0.2599286284841037
11979420,0.26066817440326534
11979450,0.26140681376750347
11979480,0.26214451725876725
11979510,0.2628812564083188
11979540,0.2636170078618532
11979570,0.2643517506954686
11979600,0.26508546622518037
11979630,0.26581813427699347
11979660,0.266549732936319
11979690,0.2672802368789248
11979720,0.26800961800541717
11979750,0.2687378451944691
11979780,0.26946488507163396
11979810,0.2701907022281861
11979840,0.27091525978375236
11979870,0.27163851965567354
11979900,0.2723604429034306
11979930,0.27308098992534996
11979960,0.2738001206369163
11979990,0.2745177945684133
11980020,0.2752339709301465
11980050,0.27594860861884096
11980080,0.2766616662422984
11980110,0.27737310208405824
11980140,0.278082874072799
11980170,0.2787909397413017
11980200,0.27949725618123106
11980230,0.28020177999746476
11980260,0.2809044672631797
11980290,0.28160527347690967
11980320,0.2823041535224569
11980350,0.2830010616324
11980380,0.28369595135579684
11980410,0.28438877553043773
11980440,0.2850794862600238
11980470,0.2857680348961543
11980500,0.2864543720255798
11980530,0.2871384474623801
11980560,0.28782021024540094
11980590,0.28849960864069246
11980620,0.2891765901489972
11980650,0.28985110151830507
11980680,0.2905230887612035
11980710,0.2911924971770675
11980740,0.2918592713790333
11980770,0.2925233553254612
11980800,0.2931846923559203
11980830,0.29384322464522505
11980860,0.2944988940098928
11980890,0.2951516429653381
11980920,0.2958014143799092
11980950,0.2964481510066788
11980980,0.29709179475826214
11981010,0.29773228564165277
11981040,0.29836956090969147
11981070,0.2990035548986309
11981100,0.2996341996681179
11981130,0.30026142622881774
11981160,0.3008851659429278
11981190,0.30150535171736476
11981220,0.30212191881237505
11981250,0.3027348052905055
11981280,0.30334395223021804
11981310,0.30394930382343555
11981340,0.30455080742406593
11981370,0.30514841356718
11981400,0.30574207595887604
11981430,0.30633175143649394
11981460,0.30691739990449285
11981490,0.30749898425412625
11981520,0.30807647027367363
11981550,0.3086498265595357
11981580,0.3092190244325724
11981610,0.3097840378408972
11981640,0.3103448432279879
11981670,0.3109014193749802
11981700,0.31145374724641045
11981730,0.31200180985185905
11981760,0.31254559212214345
11981790,0.3130850808072255
11981820,0.31362026440889895
11981850,0.3141511331640277
11981880,0.3146776790365625
11981910,0.31519989573946294
11981940,0.315717778736535
11981970,0.3162313252312754
11982000,0.3167405341358126
11982030,0.3172454060040387
11982060,0.317745942914212
11982090,0.3182421483152725
11982120,0.3187340268726447
11982150,0.3192215843388817
11982180,0.3197048274485375
11982210,0.32018376382339475
11982240,0.32065840187708444
11982270,0.3211287507181492
11982300,0.321594820055603
11982330,0.32205662011137165
11982360,0.3225141615410875
11982390,0.32296745536307925
11982420,0.32341651289451795
11982450,0.3238613456937488
11982480,0.32430196550838325
11982510,0.32473838422838064
11982540,0.3251706138436544
11982570,0.32559866640589363
11982600,0.3260225539938997
11982630,0.32644228866827407
11982660,0.326857882392021
11982690,0.3272693469234342
11982720,0.3276766937218814
11982750,0.32807993390266577
11982780,0.3284790782432353
11982810,0.32887413721427944
11982840,0.32926512100855687
11982870,0.32965203955394035
11982900,0.3300349025108398
11982930,0.33041371925945173
11982960,0.3307884988814215
11982990,0.3311592501389575
11983020,0.33152598145342427
11983050,0.33188870088563005
11983080,0.3322474161200655
11983110,0.3326021344547734
11983140,0.3329528627986144
11983170,0.3332996076760239
11983200,0.33364237521337126
11983230,0.33398117098804764
11983260,0.33431599968395126
11983290,0.3346468646645531
11983320,0.33497376771485926
11983350,0.3352967091451646
11983380,0.3356156882368563
11983410,0.33593070383146706
11983440,0.3362417548482549
11983470,0.3365488406236359
11983500,0.33685196108407206
11983530,0.33715111681561116
11983560,0.3374463090861101
11983590,0.3377375398468977
11983620,0.3380248117196305
11983650,0.33830812797814586
11983680,0.33858749250431425
11983710,0.338862909749462
11983740,0.3391343846868353
11983770,0.3394019227635713
11983800,0.3396655298526364
11983830,0.3399252122052955
11983860,0.3401809764047027
11983890,0.3404328293206665
11983920,0.3406807780659882
11983950,0.34092482995386286
11983980,0.34116499245649823
11984010,0.34140127316428304
11984040,0.34163367974541026
11984070,0.34186221990552573
11984100,0.3420869013473987
11984130,0.3423077317302687
11984160,0.3425247186292624
11984190,0.34273786949490614
11984220,0.3429471916132167
11984250,0.3431526920671619
11984280,0.3433543777000056
11984310,0.3435522550817811
11984340,0.34374633047977005
11984370,0.34393660983421437
11984400,0.3441230987402192
11984430,0.34430362608082793
11984460,0.34447324379414435
11984490,0.34462655855564056
11984520,0.34476012154589725
11984550,0.3448727911120214
11984580,0.3449646374388389
11984610,0.3450358857374252
11984640,0.3450865404570641
11984670,0.345116468391324
11984700,0.3451255509861899
11984730,0.3451137436860444
11984760,0.3450810664069517
11984790,0.34502758366026576
11984820,0.34495339695849236
11984850,0.3448586449504835
11984880,0.34474350333334025
11984910,0.34460818229981227
11984940,0.3444529227731277
11984970,0.34427799271548504
11985000,0.3440836838330933
11985030,0.3438703085262972
11985060,0.34363819696008785
11985090,0.34338769426103566
11985120,0.34311915789303243
11985150,0.3428329552409506
11985180,0.34252946140228474
11985210,0.3422090571738221
11985240,0.3418721272206614
11985270,0.3415190584168867
11985300,0.3411502383487621
11985330,0.3407660539705542
11985360,0.3403668904028731
11985390,0.3399531298634801
11985420,0.3395251507205996
11985450,0.3390833266610979
11985480,0.33862802595933506
11985510,0.33815961084530666
11985540,0.3376784369602881
11985570,0.33718485289422356
11985600,0.33667919979726807
11985630,0.3361617701351122
11985660,0.33563262038533376
11985690,0.3350912698944529
11985720,0.3345365307306774
11985750,0.3339666951650083
11985780,0.33338008113024137
11985810,0.332775658594172
11985840,0.33215336699566367
11985870,0.33151396835813435
11985900,0.330858623421533
11985930,0.3301885005161261
11985960,0.3295045886510406
11985990,0.3288076912915966
11986020,0.32809849206376507
11986050,0.32737761113224945
11986080,0.32664563016391135
11986110,0.32590309748584206
11986140,0.3251505283011857
11986170,0.32438840630218035
11986200,0.3236171866776373
11986230,0.32283729865512106
11986260,0.32204914630259046
11986290,0.3212531078305138
11986320,0.3204495346802097
11986350,0.31963875158946864
11986380,0.3188210579114802
11986410,0.3179967296534455
11986440,0.3171660215505429
11986470,0.3163291688168668
11986500,0.31548638856504657
11986530,0.3146378810279278
11986560,0.31378383068829185
11986590,0.31292440735549637
11986620,0.31205976718990613
11986650,0.3111882884812516
11986680,0.3103052619653009
11986710,0.30941911195565425
11986740,0.30853135663399694
11986770,0.3076408805907179
11986800,0.3067467977965353
11986830,0.30584875624697416
11986860,0.30494672189703603
11986890,0.30404078613871566
11986920,0.3031310562817909
11986950,0.3022175972309269
11986980,0.3013004346515291
11987010,0.3003795419447584
11987040,0.2994548630022886
11987070,0.29852631084548037
11987100,0.29759379026480165
11987130,0.2966571937207006
11987160,0.2957164147048044
11987190,0.29477135000185317
11987220,0.29382190176367856
11987250,0.2928679794944031
11987280,0.29190950146946354
11987310,0.2909463955625526
11987340,0.2899785996469479
11987370,0.28900606173023247
11987400,0.28802873992522277
11987430,0.2870466023715996
11987460,0.28605962721626127
11987490,0.28506780271468624
11987520,0.2840711274684012
11987550,0.28306961080689247
11987580,0.28206327335337145
11987610,0.28105214786348376
11987640,0.2800362804935099
11987670,0.2790157327662917
11987700,0.27799058474032473
11987730,0.27696094048570813
11987760,0.275926938736916
11987790,0.27488878093278624
11987820,0.2738467464300089
11987850,0.2728009995657367
11987880,0.27175139405187937
11987910,0.27069751888561205
11987940,0.2696389099002209
11987970,0.26857521316917343
11988000,0.2675062132522479
11988030,0.26643178049018335
11988060,0.26535182156574216
11988090,0.2642662591774958
11988120,0.26317502796101855
11988150,0.26207807532385
11988180,0.26097535900499297
11988210,0.2598668430233501
11988240,0.258752493872847
11988270,0.25763227855272286
11988300,0.25650616423904277
11988330,0.25537403745356035
11988360,0.25423535781644113
11988390,0.25308879357751396
11988420,0.25193245053073166
11988450,0.2507646587868015
11988480,0.24958464598176752
11988510,0.24839259431881247
11988540,0.24718920836305303
11988570,0.24597524312511287
11988600,0.2447512757688984
11988630,0.2435177069413455
11988660,0.24227484581911188
11988690,0.24102297430674405
11988720,0.23976236859525055
11988750,0.2384932982498848
11988780,0.23721602241497766
11988810,0.23593078958391464
11988840,0.2346378395193766
11988870,0.23333740510017498
11988900,0.2320297133621434
11988930,0.23071498601161625
11988960,0.22939343974618806
11988990,0.2280652865400838
11989020,0.2267307338972852
11989050,0.22538998507200436
11989080,0.2240432392543038
11989110,0.22269069173690742
11989140,0.2213325340727273
11989170,0.21996895310957973
11989200,0.21860012954299987
11989230,0.2172262405374237
11989260,0.21584746039849023
11989290,0.2144639607726387
11989320,0.2130759108077555
11989350,0.2116834772963631
11989380,0.21028682481867103
11989410,0.2088861158898836
11989440,0.20748151111096624
11989470,0.2060731693153303
11989500,0.20466124771511957
11989530,0.20324590204659773
11989560,0.20182728671305858
11989590,0.20040555492370604
11989620,0.1989808022490159
11989650,0.1975528602556156
11989680,0.19612103615193907
11989710,0.1946841084506965
11989740,0.193240751245078
11989770,0.19179011665411305
11989800,0.19033212239846864
11989830,0.18886730264999474
11989860,0.1873964463006986
11989890,0.18592030366733406
11989920,0.18443946994974814
11989950,0.1829543944358083
11989980,0.18146542631638266
11990010,0.17997284775142805
11990040,0.17847688857337998
11990070,0.1769777339111603
11990100,0.17547553340795374
11990130,0.17397041400784488
11990160,0.17246249479269518
11990190,0.17095189976708852
11990220,0.16943876353887732
11990250,0.1679232288675716
11990280,0.16640544017307482
11990310,0.16488553799404743
11990340,0.16336365656739413
11990370,0.16183992383917745
11990400,0.16031446232860766
11990430,0.15878738984154203
11990460,0.1572588198204527
11990490,0.15572886148981982
11990520,0.1541976199613346
11990550,0.152665196359541
11990580,0.15113168796286108
11990610,0.1495971883436754
11990640,0.14806178750003482
11990670,0.1465255719794373
11990700,0.1449886249963934
11990730,0.1434510265466186
11990760,0.14191285351152094
11990790,0.1403741797590451
11990820,0.13883507623863559
11990850,0.137295611074881
11990880,0.13575585031268744
11990910,0.1342158579321947
11990940,0.13267568995311085
11990970,0.13113540628656362
11991000,0.12959506214548527
11991030,0.12805471005927416
11991060,0.12651440051851595
11991090,0.12497418174667126
11991120,0.12343409961689922
11991150,0.12189419522496829
11991180,0.12067376871349518
11991210,0.12026392739553286
11991240,0.1201672580819513
11991270,0.12014718727331129
11991300,0.1201427130934529
11991330,0.12014208298955734
11991360,0.12014196128280995
11991390,0.12014227094314915
11991420,0.12014225000721476
11991450,0.12014270473977408
11991480,0.1201428124028024
11991510,0.12014310750346353
11991540,0.12014339069196692
11991570,0.12014364728958662
11991600,0.12014390884368573
11991630,2.2164538132293907e-05
11991660,-4.009233677906244e-09
11991690,-4.14932750796622e-09
11991720,-4.2722279831501754e-09
11991750,-4.391944496972719e-09
11991780,-4.5094322353689994e-09
11991810,-4.624054407869795e-09
11991840,-4.736129409851711e-09
11991870,-4.845657241423815e-09
11991900,-4.9526379027076e-09
11991930,-5.056752998609955e-09
11991960,-5.157365738869102e-09
11991990,-5.256068099770662e-09
11992020,-5.352223291029587e-09
11992050,-5.445512917637621e-09
11992080,-5.535618584636254e-09
11992110,-5.623495477794531e-09
11992140,-5.708825202135276e-09
11992170,-5.791289362730961e-09
11992200,-5.863246476517669e-09
11992230,-5.948257783998595e-09
11992260,-6.033269084061231e-09
11992290,-6.0944007436731314e-09
11992320,-6.163173879776525e-09
11992350,-6.230355034136024e-09
11992380,-6.294033836485075e-09
11992410,-6.354847077335047e-09
11992440,-6.4134315471169856e-09
11992470,-6.470105641138089e-09
11992500,-6.5229589894528955e-09
11992530,-6.573583567601767e-09
11992560,-6.6222977708740925e-09
11992590,-6.6675096245385e-09
11992620,-6.711447893918169e-09
11992650,-6.75156541941394e-09
11992680,-6.789454176307007e-09
11992710,-6.825750954800142e-09
11992740,-6.858863780432013e-09
11992770,-6.889429443468843e-09
11992800,-6.9177663391707634e-09
11992830,-6.9435560729449e-09
11992860,-6.967117040032161e-09
11992890,-6.98781245098559e-09
11992920,-7.006279095929326e-09
11992950,-7.022835370035956e-09
11992980,-7.037162878740126e-09
11993010,-7.048624832689816e-09
11993040,-7.058494811560355e-09
11993070,-7.066136025976507e-09
11993100,-7.070911686657132e-09
11993130,-7.074095373135433e-09
11993160,-7.075050296105561e-09
11993190,-7.073458061118034e-09
11993220,-7.070273852775553e-09
11993250,-7.06454248709963e-09
11993280,-7.057219148619793e-09
11993310,-7.047667048141187e-09
11993340,-7.036204580675111e-09
11993370,-7.022513351797745e-09
11993400,-7.006593361811351e-09
11993430,-6.989081400355366e-09
11993460,-6.9693406783409255e-09
11993490,-6.947689590709283e-09
11993520,-6.924446532352923e-09
11993550,-6.8989747142436925e-09
11993580,-6.8722293205050536e-09
11993610,-6.8435735621142806e-09
11993640,-6.812689044726181e-09
11993670,-6.780212557773684e-09
11993700,-6.745825706893326e-09
11993730,-6.7095284923193216e-09
11993760,-6.671320914282064e-09
11993790,-6.6318397620772775e-09
11993820,-6.5904482468144245e-09
11993850,-6.54778315773789e-09
11993880,-6.502889311490992e-09
11993910,-6.456721891790461e-09
11993940,-6.408325715335774e-09
11993970,-6.359292754711406e-09
11994000,-6.308031037689322e-09
11994030,-6.255814142291104e-09
11994060,-6.2010500964160545e-09
11994090,-6.145330872453426e-09
11994120,-6.088019681652357e-09
11994150,-6.029116524156235e-09
11994180,-5.9686214001037736e-09
11994210,-5.906852704017903e-09
11994240,-5.843492041619316e-09
11994270,-5.7791762017716926e-09
11994300,-5.7129500014573485e-09
11994330,-5.6451318351704426e-09
11994360,-5.576040097362068e-09
11994390,-5.5059931824412205e-09
11994420,-5.433717513161754e-09
11994450,-5.360805061242124e-09
11994480,-5.286300643776897e-09
11994510,-5.210522655147229e-09
11994540,-5.133471095406778e-09
11994570,-5.055464358883263e-09
11994600,-4.975228868514061e-09
11994630,-4.894674989985977e-09
11994660,-4.812529146243642e-09
11994690,-4.729428125832717e-09
11994720,-4.644416746040748e-09
11994750,-4.558131795394683e-09
11994780,-4.470891668131064e-09
11994810,-4.383014758451068e-09
11994840,-4.292590701071596e-09
11994870,-4.2015298612798625e-09
11994900,-4.1098322390263345e-09
11994930,-4.016542651701011e-09
11994960,-3.921661099309385e-09
11994990,-3.82646115853863e-09
11995020,-3.729032464310523e-09
11995050,-3.630966987446862e-09
11995080,-3.531627939567248e-09
11995110,-3.430696926483303e-09
11995140,-3.3291291305865924e-09
11995170,-3.2262877635193813e-09
11995200,-3.1218544310951334e-09
11995230,-2.948966367913546e-09
11995260,-2.744238901256354e-09
11995290,-2.5742164017740517e-09
11995320,-2.4016467567028104e-09
11995350,-2.228758724434444e-09
11995380,-2.0600098219349606e-09
11995410,-1.8947632604293934e-09
11995440,-1.7323822512030772e-09
11995470,-1.5738219760350137e-09
11995500,-1.4181272521799434e-09
11995530,-1.2662532614441441e-09
11995560,-1.1169264270713784e-09
11995590,-9.714203249789014e-10
11995620,-8.29098166623646e-10
11995650,-6.896415575750815e-10
11995680,-5.533688915688791e-10
11995710,-4.202801682846374e-10
11995740,-2.900569933558759e-10
11995770,-1.6269936650443663e-10
11995800,-3.8207287469094146e-11
11995830,8.341924399491908e-11
11995860,2.0154343999632494e-10
11995890,3.1743887699017515e-10
11995920,4.3015037299404253e-10
11995950,5.396779281930235e-10
11995980,6.463399368145996e-10
11996010,7.510915811852114e-10
11996040,8.52659285216305e-10
11996070,9.516798371516785e-10
11996100,1.04719805493592e-09
11996130,1.1401691208449466e-09
11996160,1.2305930349719862e-09
11996190,1.3092363696980901e-09
11996220,1.4012522557247691e-09
11996250,1.4865818674358293e-09
11996280,1.5645884167283117e-09
11996310,1.6410029967244561e-09
11996340,1.7155072134011038e-09
11996370,1.786827490531541e-09
11996400,1.8546454340577962e-09
11996430,1.9208714083785433e-09
11996460,1.9839134431617325e-09
11996490,2.0440899324606005e-09
11996520,2.1014008762543574e-09
11996550,2.1564830626628e-09
11996580,2.2083813094351693e-09
11996610,2.258050798757299e-09
11996640,2.3038995601955178e-09
11996670,2.3484747463314496e-09
11996700,2.389229204467149e-09
11996730,2.4283916931205364e-09
11996760,2.463733453632816e-09
11996790,2.4968464563619e-09
11996820,2.5261387307804375e-09
11996850,2.5528838531656603e-09
11996880,2.5777186116336874e-09
11996910,2.5990510356190005e-09
11996940,2.617517913220051e-09
11996970,2.6334376384474215e-09
11997000,2.646173422999066e-09
11997030,2.656043660878054e-09
11997060,2.6633667460972976e-09
11997090,2.6668691021064386e-09
11997120,2.668142699366331e-09
11997150,2.6665507495516767e-09
11997180,2.6617748584392075e-09
11997210,2.654133420044775e-09
11997240,2.6436264342681485e-09
11997270,2.629935506881103e-09
11997300,2.613379031910474e-09
11997330,2.5936386151258054e-09
11997360,2.5707142564287826e-09
11997390,2.5449243498599576e-09
11997420,2.51690568361382e-09
11997450,2.4850662869046424e-09
11997480,2.4503613420686985e-09
11997510,2.4124724548833687e-09
11997540,2.371399625271951e-09
11997570,2.3274612473147063e-09
11997600,2.2809757151055794e-09
11997630,2.2293958753546554e-09
11997660,2.1762240637040586e-09
11997690,2.119868309341667e-09
11997720,2.0609654005506553e-09
11997750,1.9950578190428364e-09
11997780,1.9326525721378413e-09
11997810,1.863561046638274e-09
11997840,1.7916039724894141e-09
11997870,1.7167813497016593e-09
11997900,1.6387747841267754e-09
11997930,1.5582210641311517e-09
11997960,1.4738466130776818e-09
11997990,1.3862882193530677e-09
11998020,1.295864277190601e-09
11998050,1.202256392493988e-09
11998080,1.105464565350019e-09
11998110,1.0058071900308182e-09
11998140,9.023290841332102e-10
11998170,7.966222186455399e-10
11998200,6.87413017020245e-10
11998230,5.759750560999539e-10
11998260,4.603979710256287e-10
11998290,3.4227373283971116e-10
11998320,2.2128394757011508e-10
11998350,9.742861543134003e-11
11998380,-2.961065751345771e-11
11998410,-1.591970826834809e-10
11998440,-2.919674481487653e-10
11998470,-4.276033594638433e-10
11998500,-5.664232104933817e-10
11998530,-7.068350301301019e-10
11998560,-8.517043654708805e-10
11998590,-9.984840629103152e-10
11998620,-1.1478109104082818e-09
11998650,-1.299684907592779e-09
11998680,-1.4544244482188746e-09
11998710,-1.6117111377307168e-09
11998740,-1.7715449757055203e-09
11998770,-1.933925961703569e-09
11998800,-2.0985357011396087e-09
11998830,-2.2609166758425565e-09
11998860,-2.417884944408928e-09
11998890,-2.571032477361268e-09
11998920,-2.7213144569367653e-09
11998950,-2.8677757007028476e-09
11998980,-3.011052996811031e-09
11999010,-3.150827951110094e-09
11999040,-3.2867821694928614e-09
11999070,-3.4195524401431647e-09
11999100,-3.5488203689885256e-09
11999130,-3.673949167936237e-09
11999160,-3.795894019275805e-09
11999190,-3.914654923070001e-09
11999220,-4.029913485349716e-09
11999250,-4.141351312190648e-09
11999280,-4.248968403749723e-09
11999310,-4.353401548257925e-09
11999340,-4.4540139578205965e-09
11999370,-4.551442420671248e-09
11999400,-4.6453685429807625e-09
11999430,-4.736429112958351e-09
11999460,-4.823032160833588e-09
11999490,-4.906132868863955e-09
11999520,-4.986368025250092e-09
11999550,-5.0634192362416505e-09
11999580,-5.136331320216851e-09
11999610,-5.20669624725655e-09
11999640,-5.273240441818666e-09
11999670,-5.335963904233863e-09
11999700,-5.3955034226886e-09
11999730,-5.452177391393729e-09
11999760,-5.50534902281516e-09
11999790,-5.555655105083323e-09
11999820,-5.6021404568245225e-09
11999850,-5.645760260051521e-09
11999880,-5.685877727325316e-09
11999910,-5.722811252866236e-09
11999940,-5.7571976247141524e-09
11999970,-5.787444873942247e-09
12000000,-5.816100151642592e-09
12000030,-5.840934701255152e-09
12000060,-5.86258531081328e-09
12000090,-5.8813703744727725e-09
12000120,-5.8969714987613175e-09
12000150,-5.910343865392135e-09
12000180,-5.920532293301945e-09
12000210,-5.92817357038043e-09
12000240,-5.93294930316575e-09
12000270,-5.934541098232709e-09
12000300,-5.933585743413123e-09
12000330,-5.929764845270103e-09
12000360,-5.923715191567268e-09
12000390,-5.915436782567231e-09
12000420,-5.9033376500147686e-09
12000450,-5.8896465501638065e-09
12000480,-5.873089908475349e-09
12000510,-5.8543045126078465e-09
12000540,-5.83265357547744e-09
12000570,-5.809410672013686e-09
12000600,-5.783620621459203e-09
12000630,-5.7549650304399145e-09
12000660,-5.724399080134709e-09
12000690,-5.691922770746435e-09
12000720,-5.656580921636094e-09
12000750,-5.619647107492554e-09
12000780,-5.58016614769403e-09
12000810,-5.539093223236943e-09
12000840,-5.4957915471201275e-09
12000870,-5.449942725975178e-09
12000900,-5.403457121378178e-09
12000930,-5.35346919144134e-09
12000960,-5.302207691249448e-09
12000990,-5.249672620907072e-09
12001020,-5.194272012876177e-09
12001050,-5.137597834970684e-09
12001080,-5.07901330025773e-09
12001110,-5.018836802373795e-09
12001140,-4.9573867349186745e-09
12001170,-4.893707917502199e-09
12001200,-4.828437137224915e-09
12001230,-4.7615743941741064e-09
12001260,-4.693119688431642e-09
12001290,-4.6237098069912725e-09
12001320,-4.551752782623265e-09
12001350,-4.478840582679371e-09
12001380,-4.404336420302254e-09
12001410,-4.328877082407515e-09
