timestamp,hvac_reaZonEas_V_flow_y
2024-01-03 07:13:30,0.1544702782748772
2024-01-03 07:14:00,0.1544691739676713
2024-01-03 07:14:30,0.1544682479417618
2024-01-03 07:15:00,0.1544672165770105
2024-01-03 07:15:30,0.154466290414682
2024-01-03 07:16:00,0.1544654232676344
2024-01-03 07:16:30,0.1544645869015063
2024-01-03 07:17:00,0.1544637297093531
2024-01-03 07:17:30,0.1544629373158379
2024-01-03 07:18:00,0.1544621737102725
2024-01-03 07:18:30,0.1544614132120476
2024-01-03 07:19:00,0.1544606802866563
2024-01-03 07:19:30,0.154459976512157
2024-01-03 07:20:00,0.1544592864847347
2024-01-03 07:20:30,0.1544586117973485
2024-01-03 07:21:00,0.1544579567511046
2024-01-03 07:21:30,0.1544573163477052
2024-01-03 07:22:00,0.1544566875283755
2024-01-03 07:22:30,0.1544560714295287
2024-01-03 07:23:00,0.1544554668613317
2024-01-03 07:23:30,0.1544548713309062
2024-01-03 07:24:00,0.1544542840722812
2024-01-03 07:24:30,0.154453704488313
2024-01-03 07:25:00,0.1544531310712064
2024-01-03 07:25:30,0.1544525625794432
2024-01-03 07:26:00,0.1544519982129312
2024-01-03 07:26:30,0.1544514368933993
2024-01-03 07:27:00,0.154450877510036
2024-01-03 07:27:30,0.1544503190618074
2024-01-03 07:28:00,0.1544497605347472
2024-01-03 07:28:30,0.1544492009144714
2024-01-03 07:29:00,0.1544486391865264
2024-01-03 07:29:30,0.1544480743341739
2024-01-03 07:30:00,0.1544475053351603
2024-01-03 07:30:30,0.1544469311587988
2024-01-03 07:31:00,0.1544463507635843
2024-01-03 07:31:30,0.1544457630951423
2024-01-03 07:32:00,0.1544451670841729
2024-01-03 07:32:30,0.1544445616452939
2024-01-03 07:33:00,0.1544439456762139
2024-01-03 07:33:30,0.1544433180580675
2024-01-03 07:34:00,0.1544426776568093
2024-01-03 07:34:30,0.1544420233262319
2024-01-03 07:35:00,0.1544413539130862
2024-01-03 07:35:30,0.1544406682649892
2024-01-03 07:36:00,0.1544399652415981
2024-01-03 07:36:30,0.1544392437304316
2024-01-03 07:37:00,0.1544385026681332
2024-01-03 07:37:30,0.1544377410684252
2024-01-03 07:38:00,0.154436958058298
2024-01-03 07:38:30,0.1544361529234539
2024-01-03 07:39:00,0.1544353251643444
2024-01-03 07:39:30,0.1544344745625591
2024-01-03 07:40:00,0.1544336012577742
2024-01-03 07:40:30,0.1544327058316599
2024-01-03 07:41:00,0.1544317893947416
2024-01-03 07:41:30,0.1544308536675379
2024-01-03 07:42:00,0.1544299010454082
2024-01-03 07:42:30,0.1544289346333308
2024-01-03 07:43:00,0.1544279582370885
2024-01-03 07:43:30,0.1544269762993815
2024-01-03 07:44:00,0.1544259937761135
2024-01-03 07:44:30,0.1544250159577268
2024-01-03 07:45:00,0.1544240482509587
2024-01-03 07:45:30,0.1544230959479966
2024-01-03 07:46:00,0.1544221639918622
2024-01-03 07:46:30,0.1544212568206457
2024-01-03 07:47:00,0.1544203782120458
2024-01-03 07:47:30,0.1544195312340562
2024-01-03 07:48:00,0.1544187182298946
2024-01-03 07:48:30,0.1544179408611107
2024-01-03 07:49:00,0.1544172001771044
2024-01-03 07:49:30,0.1544164967057528
2024-01-03 07:50:00,0.1544158305485418
2024-01-03 07:50:30,0.1544152014735235
2024-01-03 07:51:00,0.154414608999522
2024-01-03 07:51:30,0.1544140524692444
2024-01-03 07:52:00,0.1544135311102779
2024-01-03 07:52:30,0.1544130440846141
2024-01-03 07:53:00,0.1544125905276444
2024-01-03 07:53:30,0.1544121695784109
2024-01-03 07:54:00,0.1544117804023976
2024-01-03 07:54:30,0.1544114222084955
2024-01-03 07:55:00,0.1544110942613725
2024-01-03 07:55:30,0.154410795890173
2024-01-03 07:56:00,0.1544105264947713
2024-01-03 07:56:30,0.1544102855505285
2024-01-03 07:57:00,0.1544100726088753
2024-01-03 07:57:30,0.1544098873024788
2024-01-03 07:58:00,0.1544097293447275
2024-01-03 07:58:30,0.154409598531197
2024-01-03 07:59:00,0.1544094947406164
2024-01-03 07:59:30,0.1544094179360836
2024-01-03 08:00:00,0.154409368166367
2024-01-03 08:00:30,0.154409337345913
2024-01-03 08:01:00,0.1544093161538499
2024-01-03 08:01:30,0.1544093031480594
2024-01-03 08:02:00,0.1544092980234173
2024-01-03 08:02:30,0.1544093005541176
2024-01-03 08:03:00,0.1544093106627942
2024-01-03 08:03:30,0.1544093283097704
2024-01-03 08:04:00,0.1544093534520488
2024-01-03 08:04:30,0.154409386041452
2024-01-03 08:05:00,0.1544094260356024
2024-01-03 08:05:30,0.1544094734019964
2024-01-03 08:06:00,0.1544095281156005
2024-01-03 08:06:30,0.1544095901568537
2024-01-03 08:07:00,0.1544096595110577
2024-01-03 08:07:30,0.1544097361681153
2024-01-03 08:08:00,0.154409820122549
2024-01-03 08:08:30,0.1544099113735739
2024-01-03 08:09:00,0.1544100099249916
2024-01-03 08:09:30,0.1544101157851779
2024-01-03 08:10:00,0.1544102289670098
2024-01-03 08:10:30,0.1544103494878073
2024-01-03 08:11:00,0.1544104773694312
2024-01-03 08:11:30,0.1544106126381058
2024-01-03 08:12:00,0.1544107553245969
2024-01-03 08:12:30,0.1544109054640794
2024-01-03 08:13:00,0.1544110630962239
2024-01-03 08:13:30,0.1544112282652154
2024-01-03 08:14:00,0.1544114010197801
2024-01-03 08:14:30,0.1544115814132511
2024-01-03 08:15:00,0.1544117695035486
2024-01-03 08:15:30,0.1544119653533902
2024-01-03 08:16:00,0.1544121690301662
2024-01-03 08:16:30,0.1544123806062348
2024-01-03 08:17:00,0.1544126001587917
2024-01-03 08:17:30,0.1544128277701845
2024-01-03 08:18:00,0.1544130635278605
2024-01-03 08:18:30,0.1544133075245644
2024-01-03 08:19:00,0.1544135598651287
2024-01-03 08:19:30,0.1544138207138812
2024-01-03 08:20:00,0.1544140899880136
2024-01-03 08:20:30,0.1544143679655943
2024-01-03 08:21:00,0.154414654737304
2024-01-03 08:21:30,0.1544149504282929
2024-01-03 08:22:00,0.1544152551699506
2024-01-03 08:22:30,0.154415569101628
2024-01-03 08:23:00,0.1544158923703878
2024-01-03 08:23:30,0.1544162251307572
2024-01-03 08:24:00,0.1544165675448075
2024-01-03 08:24:30,0.1544169197821546
2024-01-03 08:25:00,0.1544172820203005
2024-01-03 08:25:30,0.1544176544448245
2024-01-03 08:26:00,0.154418037249724
2024-01-03 08:26:30,0.1544184306376587
2024-01-03 08:27:00,0.154418834820239
2024-01-03 08:27:30,0.1544192500182762
2024-01-03 08:28:00,0.1544196764621432
2024-01-03 08:28:30,0.1544201143919203
2024-01-03 08:29:00,0.1544205640577421
2024-01-03 08:29:30,0.1544210257199369
2024-01-03 08:30:00,0.1544214996492947
2024-01-03 08:30:30,0.1544219861271406
2024-01-03 08:31:00,0.1544224854454395
2024-01-03 08:31:30,0.1544229979068614
2024-01-03 08:32:00,0.1544235238246373
2024-01-03 08:32:30,0.1544240635223687
2024-01-03 08:33:00,0.1544246173337375
2024-01-03 08:33:30,0.1544251856019283
2024-01-03 08:34:00,0.1544257686789644
2024-01-03 08:34:30,0.1544263669246494
2024-01-03 08:35:00,0.1544269807052856
2024-01-03 08:35:30,0.1544276103920701
2024-01-03 08:36:00,0.1544282563588277
2024-01-03 08:36:30,0.1544289189794996
2024-01-03 08:37:00,0.1544295986247787
2024-01-03 08:37:30,0.154430295658205
2024-01-03 08:38:00,0.1544310104312565
2024-01-03 08:38:30,0.154431743277644
2024-01-03 08:39:00,0.154432494506456
2024-01-03 08:39:30,0.1544332643941012
2024-01-03 08:40:00,0.1544340531749817
2024-01-03 08:40:30,0.1544348610307153
2024-01-03 08:41:00,0.1544356880778904
2024-01-03 08:41:30,0.1544365343544289
2024-01-03 08:42:00,0.1544373998044509
2024-01-03 08:42:30,0.1544382842618699
2024-01-03 08:43:00,0.1544391874332536
2024-01-03 08:43:30,0.1544401088799807
2024-01-03 08:44:00,0.154441048000859
2024-01-03 08:44:30,0.154442004015512
2024-01-03 08:45:00,0.154442975950179
2024-01-03 08:45:30,0.1544439626266305
2024-01-03 08:46:00,0.1544449626558685
2024-01-03 08:46:30,0.1544459744378086
2024-01-03 08:47:00,0.1544469961680601
2024-01-03 08:47:30,0.1544480258528095
2024-01-03 08:48:00,0.1544490613320579
2024-01-03 08:48:30,0.1544501003112166
2024-01-03 08:49:00,0.1544511403997281
2024-01-03 08:49:30,0.1544521791557325
2024-01-03 08:50:00,0.1544532141337737
2024-01-03 08:50:30,0.1544542431187656
2024-01-03 08:51:00,0.154455263444017
2024-01-03 08:51:30,0.1544562730928285
2024-01-03 08:52:00,0.1544572700725318
2024-01-03 08:52:30,0.1544582525819479
2024-01-03 08:53:00,0.154459512078009
2024-01-03 08:53:30,0.1546317520868208
2024-01-03 08:54:00,0.15512762774769
2024-01-03 08:54:30,0.1558089125797303
2024-01-03 08:55:00,0.1566114033367816
2024-01-03 08:55:30,0.1575123851456271
2024-01-03 08:56:00,0.1585026403962151
2024-01-03 08:56:30,0.1595768462343111
2024-01-03 08:57:00,0.1607297636333716
2024-01-03 08:57:30,0.1619567860781063
2024-01-03 08:58:00,0.1632537730365912
2024-01-03 08:58:30,0.1646166087132334
2024-01-03 08:59:00,0.1660413999222114
2024-01-03 08:59:30,0.1675244233913482
2024-01-03 09:00:00,0.1690621487877369
2024-01-03 09:00:30,0.1706473062812908
2024-01-03 09:01:00,0.172260982353528
2024-01-03 09:01:30,0.1738834486671362
2024-01-03 09:02:00,0.1755062531064373
2024-01-03 09:02:30,0.1771266767208377
2024-01-03 09:03:00,0.1787411901103293
2024-01-03 09:03:30,0.1803474173095843
2024-01-03 09:04:00,0.1819432549390909
2024-01-03 09:04:30,0.183526886714523
2024-01-03 09:05:00,0.1850967106378048
2024-01-03 09:05:30,0.1866513660697469
2024-01-03 09:06:00,0.1881897274665797
2024-01-03 09:06:30,0.1897108790417957
2024-01-03 09:07:00,0.1912140914598667
2024-01-03 09:07:30,0.1926988010727788
2024-01-03 09:08:00,0.1941645908980385
2024-01-03 09:08:30,0.1956111727973999
2024-01-03 09:09:00,0.197038370680027
2024-01-03 09:09:30,0.1984461046729582
2024-01-03 09:10:00,0.1998343762451272
2024-01-03 09:10:30,0.2012032542969711
2024-01-03 09:11:00,0.2025528622339371
2024-01-03 09:11:30,0.2038833660489877
2024-01-03 09:12:00,0.2051949634536432
2024-01-03 09:12:30,0.2064878741153293
2024-01-03 09:13:00,0.2077616624244915
2024-01-03 09:13:30,0.2090137148144065
2024-01-03 09:14:00,0.2102398105000191
2024-01-03 09:14:30,0.2114365720731306
2024-01-03 09:15:00,0.212603041585796
2024-01-03 09:15:30,0.2137402521886309
2024-01-03 09:16:00,0.2148499099527984
2024-01-03 09:16:30,0.2159334902457654
2024-01-03 09:17:00,0.2169920640497644
2024-01-03 09:17:30,0.2180264799529868
2024-01-03 09:18:00,0.2190375329282897
2024-01-03 09:18:30,0.2200260161417576
2024-01-03 09:19:00,0.2209927087762696
2024-01-03 09:19:30,0.2219383602700892
2024-01-03 09:20:00,0.2228636887940419
2024-01-03 09:20:30,0.2237693868894409
2024-01-03 09:21:00,0.2246561261497575
2024-01-03 09:21:30,0.2255245590124297
2024-01-03 09:22:00,0.2263753190145256
2024-01-03 09:22:30,0.2272090208088401
2024-01-03 09:23:00,0.2280262603147847
2024-01-03 09:23:30,0.2288276149184754
2024-01-03 09:24:00,0.2296136436293167
2024-01-03 09:24:30,0.2303848872069046
2024-01-03 09:25:00,0.2311418682658716
2024-01-03 09:25:30,0.2318850914324006
2024-01-03 09:26:00,0.2326150435312621
2024-01-03 09:26:30,0.2333321938236728
2024-01-03 09:27:00,0.2340369942748648
2024-01-03 09:27:30,0.2347298798462749
2024-01-03 09:28:00,0.2354112688157152
2024-01-03 09:28:30,0.2360815631247658
2024-01-03 09:29:00,0.2367411487504969
2024-01-03 09:29:30,0.2373903960964796
2024-01-03 09:30:00,0.2380296603988517
2024-01-03 09:30:30,0.2386592820309377
2024-01-03 09:31:00,0.2392795865018021
2024-01-03 09:31:30,0.2398908841675865
2024-01-03 09:32:00,0.2404934699743273
2024-01-03 09:32:30,0.2410876235516708
2024-01-03 09:33:00,0.2416736097119646
2024-01-03 09:33:30,0.2422516791819044
2024-01-03 09:34:00,0.2428220693612094
2024-01-03 09:34:30,0.2433850050038123
2024-01-03 09:35:00,0.2439406988148416
2024-01-03 09:35:30,0.2444893519966281
2024-01-03 09:36:00,0.2450311547698464
2024-01-03 09:36:30,0.2455662868795096
2024-01-03 09:37:00,0.2460949180853237
2024-01-03 09:37:30,0.2466172086351519
2024-01-03 09:38:00,0.2471333097209068
2024-01-03 09:38:30,0.2476433639179454
2024-01-03 09:39:00,0.2481475056084392
2024-01-03 09:39:30,0.2486458613893884
2024-01-03 09:40:00,0.2491385504668984
2024-01-03 09:40:30,0.2496256851214921
2024-01-03 09:41:00,0.2501073713571308
2024-01-03 09:41:30,0.2505837096851929
2024-01-03 09:42:00,0.2510547958344151
2024-01-03 09:42:30,0.2515207212162624
2024-01-03 09:43:00,0.2519815731433511
2024-01-03 09:43:30,0.2524374349181982
2024-01-03 09:44:00,0.2528883859086993
2024-01-03 09:44:30,0.2533345016616835
2024-01-03 09:45:00,0.2537758540509284
2024-01-03 09:45:30,0.2542125114392478
2024-01-03 09:46:00,0.254644538839607
2024-01-03 09:46:30,0.2550719980710515
2024-01-03 09:47:00,0.2554949479093933
2024-01-03 09:47:30,0.2559134442335644
2024-01-03 09:48:00,0.2563275401677007
2024-01-03 09:48:30,0.2567372862184705
2024-01-03 09:49:00,0.2571427304073005
2024-01-03 09:49:30,0.257543918397453
2024-01-03 09:50:00,0.2579408936159864
2024-01-03 09:50:30,0.2583336973705972
2024-01-03 09:51:00,0.2587223689614377
2024-01-03 09:51:30,0.2591069457882125
2024-01-03 09:52:00,0.2594874634524207
2024-01-03 09:52:30,0.25986395585495
2024-01-03 09:53:00,0.260236455289449
2024-01-03 09:53:30,0.2606049925311818
2024-01-03 09:54:00,0.2609695969217433
2024-01-03 09:54:30,0.2613302964499503
2024-01-03 09:55:00,0.2616871178288728
2024-01-03 09:55:30,0.2620400865684751
2024-01-03 09:56:00,0.2623892270454337
2024-01-03 09:56:30,0.2627345625694001
2024-01-03 09:57:00,0.2630761154460343
2024-01-03 09:57:30,0.2634139070366029
2024-01-03 09:58:00,0.2637479578146706
2024-01-03 09:58:30,0.2640782874197783
2024-01-03 09:59:00,0.2644049147084915
2024-01-03 09:59:30,0.2647278578025944
2024-01-03 10:00:00,0.2650471341349251
2024-01-03 10:00:30,0.265362760286537
2024-01-03 10:01:00,0.2656747506869062
2024-01-03 10:01:30,0.2659831143117352
2024-01-03 10:02:00,0.2662878484213342
2024-01-03 10:02:30,0.2665889290468913
2024-01-03 10:03:00,0.2668863001403178
2024-01-03 10:03:30,0.2671798653103985
2024-01-03 10:04:00,0.2674694862175347
2024-01-03 10:04:30,0.267754989239484
2024-01-03 10:05:00,0.2680361783933746
2024-01-03 10:05:30,0.2683128501656369
2024-01-03 10:06:00,0.2685848061398516
2024-01-03 10:06:30,0.2688518613970828
2024-01-03 10:07:00,0.2691138488868166
2024-01-03 10:07:30,0.2693706211217085
2024-01-03 10:08:00,0.2696220505422477
2024-01-03 10:08:30,0.2698680293347086
2024-01-03 10:09:00,0.2701084689691143
2024-01-03 10:09:30,0.270343299490546
2024-01-03 10:10:00,0.2705724685780886
2024-01-03 10:10:30,0.270795940433378
2024-01-03 10:11:00,0.2710136945819117
2024-01-03 10:11:30,0.2712257246552894
2024-01-03 10:12:00,0.2714320371941758
2024-01-03 10:12:30,0.2716326504901468
2024-01-03 10:13:00,0.2718275934737541
2024-01-03 10:13:30,0.2720169046533943
2024-01-03 10:14:00,0.2722006311084657
2024-01-03 10:14:30,0.2723788275390542
2024-01-03 10:15:00,0.2725515553737385
2024-01-03 10:15:30,0.2727188819347851
2024-01-03 10:16:00,0.2728808796600707
2024-01-03 10:16:30,0.2730376253801438
2024-01-03 10:17:00,0.2731891996486184
2024-01-03 10:17:30,0.2733356861259472
2024-01-03 10:18:00,0.2734771710131058
2024-01-03 10:18:30,0.2736137425336915
2024-01-03 10:19:00,0.2737454904629265
2024-01-03 10:19:30,0.2738725057010837
2024-01-03 10:20:00,0.2739948798863987
2024-01-03 10:20:30,0.274112705042946
2024-01-03 10:21:00,0.274226073261539
2024-01-03 10:21:30,0.274335076412962
2024-01-03 10:22:00,0.2744398058933452
2024-01-03 10:22:30,0.2745403524001952
2024-01-03 10:23:00,0.2746368057366931
2024-01-03 10:23:30,0.2747292547421509
2024-01-03 10:24:00,0.2748177874884742
2024-01-03 10:24:30,0.2749024916948705
2024-01-03 10:25:00,0.2749834551187277
2024-01-03 10:25:30,0.2750607656635136
2024-01-03 10:26:00,0.2751345111569178
2024-01-03 10:26:30,0.275204778951308
2024-01-03 10:27:00,0.2752716555263741
2024-01-03 10:27:30,0.275335226181939
2024-01-03 10:28:00,0.2753955748189972
2024-01-03 10:28:30,0.2754527837778698
2024-01-03 10:29:00,0.2755069337173709
2024-01-03 10:29:30,0.2755581035330683
2024-01-03 10:30:00,0.2756063703112639
2024-01-03 10:30:30,0.2756518092614438
2024-01-03 10:31:00,0.2756944935371975
2024-01-03 10:31:30,0.2757344939478418
2024-01-03 10:32:00,0.2757718786832981
2024-01-03 10:32:30,0.2758067131785157
2024-01-03 10:33:00,0.2758390601426058
2024-01-03 10:33:30,0.2758689796884063
2024-01-03 10:34:00,0.2758965294833985
2024-01-03 10:34:30,0.2759217648806628
2024-01-03 10:35:00,0.2759447390267666
2024-01-03 10:35:30,0.2759655029761834
2024-01-03 10:36:00,0.2759841058432682
2024-01-03 10:36:30,0.276000594984518
2024-01-03 10:37:00,0.2760150161673173
2024-01-03 10:37:30,0.2760274136886187
2024-01-03 10:38:00,0.276037830442538
2024-01-03 10:38:30,0.2760463079629532
2024-01-03 10:39:00,0.276052886467359
2024-01-03 10:39:30,0.2760576049136157
2024-01-03 10:40:00,0.2760605010683143
2024-01-03 10:40:30,0.2760616115806129
2024-01-03 10:41:00,0.2760609720576752
2024-01-03 10:41:30,0.2760586171397052
2024-01-03 10:42:00,0.276054580574401
2024-01-03 10:42:30,0.2760488952905809
2024-01-03 10:43:00,0.2760415934707615
2024-01-03 10:43:30,0.2760327066221181
2024-01-03 10:44:00,0.2760222656456138
2024-01-03 10:44:30,0.2760103009031185
2024-01-03 10:45:00,0.2759968422820724
2024-01-03 10:45:30,0.2759819192579542
2024-01-03 10:46:00,0.2759655609539772
2024-01-03 10:46:30,0.2759477961984689
2024-01-03 10:47:00,0.275928653579354
2024-01-03 10:47:30,0.2759081614960223
2024-01-03 10:48:00,0.2758863482086872
2024-01-03 10:48:30,0.2758632418847802
2024-01-03 10:49:00,0.2758388706427772
2024-01-03 10:49:30,0.2758132625934575
2024-01-03 10:50:00,0.2757864458783134
2024-01-03 10:50:30,0.2757584487056141
2024-01-03 10:51:00,0.2757292993837615
2024-01-03 10:51:30,0.2756990263522585
2024-01-03 10:52:00,0.2756676582101636
2024-01-03 10:52:30,0.2756352237423414
2024-01-03 10:53:00,0.2756017519431197
2024-01-03 10:53:30,0.2755672720381216
2024-01-03 10:54:00,0.2755318135035531
2024-01-03 10:54:30,0.2754954060833239
2024-01-03 10:55:00,0.2754580798046072
2024-01-03 10:55:30,0.2754191815149719
2024-01-03 10:56:00,0.2753778133630971
2024-01-03 10:56:30,0.2753357757998467
2024-01-03 10:57:00,0.2752934662308645
2024-01-03 10:57:30,0.2752507618718482
2024-01-03 10:58:00,0.2752076114174878
2024-01-03 10:58:30,0.2751640197981138
2024-01-03 10:59:00,0.2751200609096164
2024-01-03 10:59:30,0.2750758288950637
2024-01-03 11:00:00,0.2750314080773989
2024-01-03 11:00:30,0.2749868630558214
2024-01-03 11:01:00,0.274942238698359
2024-01-03 11:01:30,0.2748975588993568
2024-01-03 11:02:00,0.274852821972652
2024-01-03 11:02:30,0.2748080083849521
2024-01-03 11:03:00,0.2747630713955191
2024-01-03 11:03:30,0.2747179405618316
2024-01-03 11:04:00,0.2746725207944224
2024-01-03 11:04:30,0.2746267027445497
2024-01-03 11:05:00,0.2745803696796993
2024-01-03 11:05:30,0.2745333865127468
2024-01-03 11:06:00,0.2744856155628274
2024-01-03 11:06:30,0.274436920641569
2024-01-03 11:07:00,0.274387163160715
2024-01-03 11:07:30,0.2743362016501808
2024-01-03 11:08:00,0.2742838922006148
2024-01-03 11:08:30,0.2742300901605749
2024-01-03 11:09:00,0.2741746523277405
2024-01-03 11:09:30,0.2741174390369069
2024-01-03 11:10:00,0.2740583157999602
2024-01-03 11:10:30,0.2739971544831532
2024-01-03 11:11:00,0.2739338341595571
2024-01-03 11:11:30,0.2738682417633737
2024-01-03 11:12:00,0.2738002726085797
2024-01-03 11:12:30,0.2737298307918457
2024-01-03 11:13:00,0.2736568294874545
2024-01-03 11:13:30,0.2735811911440168
2024-01-03 11:14:00,0.2735028475951802
2024-01-03 11:14:30,0.2734217400961294
2024-01-03 11:15:00,0.2733378192955707
2024-01-03 11:15:30,0.2732510451513045
2024-01-03 11:16:00,0.273161386796431
2024-01-03 11:16:30,0.2730688223623761
2024-01-03 11:17:00,0.2729733387644835
2024-01-03 11:17:30,0.2728749314556188
2024-01-03 11:18:00,0.2727736041520387
2024-01-03 11:18:30,0.2726693685363781
2024-01-03 11:19:00,0.2725622439410632
2024-01-03 11:19:30,0.2724522570160652
2024-01-03 11:20:00,0.2723394413840439
2024-01-03 11:20:30,0.2722238372855959
2024-01-03 11:21:00,0.2721054912175353
2024-01-03 11:21:30,0.2719844555662312
2024-01-03 11:22:00,0.2718607882382314
2024-01-03 11:22:30,0.2717345522901177
2024-01-03 11:23:00,0.2716058155588927
2024-01-03 11:23:30,0.2714746502949874
2024-01-03 11:24:00,0.2713411327984981
2024-01-03 11:24:30,0.2712053430602305
2024-01-03 11:25:00,0.2710673644084615
2024-01-03 11:25:30,0.2709272831621758
2024-01-03 11:26:00,0.2707851882914194
2024-01-03 11:26:30,0.2706411710858121
2024-01-03 11:27:00,0.2704953248328999
2024-01-03 11:27:30,0.2703477444989082
2024-01-03 11:28:00,0.2701985264254812
2024-01-03 11:28:30,0.2700477680334064
2024-01-03 11:29:00,0.2698955675362622
2024-01-03 11:29:30,0.2697420236631236
2024-01-03 11:30:00,0.2695872353906576
2024-01-03 11:30:30,0.2694313015821077
2024-01-03 11:31:00,0.2692743203563716
2024-01-03 11:31:30,0.2691163882092242
2024-01-03 11:32:00,0.2689575991697959
2024-01-03 11:32:30,0.2687980442779685
2024-01-03 11:33:00,0.2686378114380435
2024-01-03 11:33:30,0.26847698549797
2024-01-03 11:34:00,0.2683156483707588
2024-01-03 11:34:30,0.2681538791004607
2024-01-03 11:35:00,0.2679917538653621
2024-01-03 11:35:30,0.2678293459470758
2024-01-03 11:36:00,0.2676667256900835
2024-01-03 11:36:30,0.2675039604600354
2024-01-03 11:37:00,0.2673411146014162
2024-01-03 11:37:30,0.2671782493925538
2024-01-03 11:38:00,0.2670154229979224
2024-01-03 11:38:30,0.2668526904182591
2024-01-03 11:39:00,0.2666901034386594
2024-01-03 11:39:30,0.2665277105753466
2024-01-03 11:40:00,0.2663655570205733
2024-01-03 11:40:30,0.2662036845859643
2024-01-03 11:41:00,0.2660421316440296
2024-01-03 11:41:30,0.2658809330677603
2024-01-03 11:42:00,0.2657201201683493
2024-01-03 11:42:30,0.2655597206306409
2024-01-03 11:43:00,0.265399758446571
2024-01-03 11:43:30,0.2652402538462199
2024-01-03 11:44:00,0.2650812232266275
2024-01-03 11:44:30,0.2649226790781339
2024-01-03 11:45:00,0.2647646299084261
2024-01-03 11:45:30,0.2646070801640905
2024-01-03 11:46:00,0.264450029282098
2024-01-03 11:46:30,0.2642934677493222
2024-01-03 11:47:00,0.2641373728263125
2024-01-03 11:47:30,0.2639817111612397
2024-01-03 11:48:00,0.2638264524824399
2024-01-03 11:48:30,0.2636715903723474
2024-01-03 11:49:00,0.2635171606587723
2024-01-03 11:49:30,0.2633632491233666
2024-01-03 11:50:00,0.2632099853034798
2024-01-03 11:50:30,0.263057523586866
2024-01-03 11:51:00,0.262906017100509
2024-01-03 11:51:30,0.2627555953632041
2024-01-03 11:52:00,0.2626063548337815
2024-01-03 11:52:30,0.2624583626875613
2024-01-03 11:53:00,0.2623116666121599
2024-01-03 11:53:30,0.2621663030873148
2024-01-03 11:54:00,0.2620223012629798
2024-01-03 11:54:30,0.2618796836556623
2024-01-03 11:55:00,0.2617384659046363
2024-01-03 11:55:30,0.2615986568369828
2024-01-03 11:56:00,0.2614602589746331
2024-01-03 11:56:30,0.2613232691933482
2024-01-03 11:57:00,0.261187680225682
2024-01-03 11:57:30,0.2610534784320212
2024-01-03 11:58:00,0.2609206461251099
2024-01-03 11:58:30,0.2607891634828896
2024-01-03 11:59:00,0.2606590073707258
2024-01-03 11:59:30,0.2605301475406706
2024-01-03 12:00:00,0.2604025560133274
2024-01-03 12:00:30,0.2601395769640474
2024-01-03 12:01:00,0.2595917383533617
2024-01-03 12:01:30,0.258927942412001
2024-01-03 12:02:00,0.2582321265170486
2024-01-03 12:02:30,0.257528052176419
2024-01-03 12:03:00,0.2568242485913517
2024-01-03 12:03:30,0.2561247776495644
2024-01-03 12:04:00,0.2554312151901188
2024-01-03 12:04:30,0.2547451952689418
2024-01-03 12:05:00,0.2540683374830574
2024-01-03 12:05:30,0.2534021190772492
2024-01-03 12:06:00,0.2527478886783704
2024-01-03 12:06:30,0.2521068779314731
2024-01-03 12:07:00,0.2514801982772678
2024-01-03 12:07:30,0.2508688221574764
2024-01-03 12:08:00,0.2502735637356598
2024-01-03 12:08:30,0.2496950783574026
2024-01-03 12:09:00,0.2491338708420412
2024-01-03 12:09:30,0.2485903084289816
2024-01-03 12:10:00,0.2480646331714016
2024-01-03 12:10:30,0.2475569739951553
2024-01-03 12:11:00,0.2470673583728157
2024-01-03 12:11:30,0.2465957238084147
2024-01-03 12:12:00,0.2461419287706152
2024-01-03 12:12:30,0.2457057628879111
2024-01-03 12:13:00,0.2452869563083236
2024-01-03 12:13:30,0.2448851882630443
2024-01-03 12:14:00,0.2445000948756189
2024-01-03 12:14:30,0.2441312762614583
2024-01-03 12:15:00,0.24377830295733
2024-01-03 12:15:30,0.2434407217131236
2024-01-03 12:16:00,0.2431180606673061
2024-01-03 12:16:30,0.2428098340232749
2024-01-03 12:17:00,0.2425155462123719
2024-01-03 12:17:30,0.242234695594562
2024-01-03 12:18:00,0.2419667777315635
2024-01-03 12:18:30,0.2417112882730323
2024-01-03 12:19:00,0.24146772549327
2024-01-03 12:19:30,0.2412355925090488
2024-01-03 12:20:00,0.2410143992054454
2024-01-03 12:20:30,0.2408036638953605
2024-01-03 12:21:00,0.2406029147375435
2024-01-03 12:21:30,0.2404116909356806
2024-01-03 12:22:00,0.2402295437400493
2024-01-03 12:22:30,0.2400560372703871
2024-01-03 12:23:00,0.2398907491781518
2024-01-03 12:23:30,0.2397332711638316
2024-01-03 12:24:00,0.2395832093646768
2024-01-03 12:24:30,0.2394401846261797
2024-01-03 12:25:00,0.2393038326698633
2024-01-03 12:25:30,0.2391738041690894
2024-01-03 12:26:00,0.2390497647430163
2024-01-03 12:26:30,0.2389313948785874
2024-01-03 12:27:00,0.23881838978918
2024-01-03 12:27:30,0.2387104592179317
2024-01-03 12:28:00,0.2386073271930997
2024-01-03 12:28:30,0.2385087317419458
2024-01-03 12:29:00,0.2384144245693985
2024-01-03 12:29:30,0.2383241707067728
2024-01-03 12:30:00,0.2382377481357348
2024-01-03 12:30:30,0.2381549474298586
2024-01-03 12:31:00,0.2380755714815953
2024-01-03 12:31:30,0.237999435304169
2024-01-03 12:32:00,0.2379263658017569
