timestamp,hvac_reaAhu_V_flow_sup_y
2024-01-02 02:34:00,6.497241752766691e-09
2024-01-02 02:34:30,6.903319362314611e-09
2024-01-02 02:35:00,6.497241752766691e-09
2024-01-02 02:35:30,6.091164143218773e-09
2024-01-02 02:36:00,6.091164143218773e-09
2024-01-02 02:36:30,6.49724175276669e-09
2024-01-02 02:37:00,6.091164143218773e-09
2024-01-02 02:37:30,6.0911641432187725e-09
2024-01-02 02:38:00,6.497241752766691e-09
2024-01-02 02:38:30,6.0911641432187725e-09
2024-01-02 02:39:00,5.685086533670854e-09
2024-01-02 02:39:30,5.685086533670854e-09
2024-01-02 02:40:00,5.685086533670854e-09
2024-01-02 02:40:30,4.872931314575015e-09
2024-01-02 02:41:00,4.8729313145750155e-09
2024-01-02 02:41:30,4.466853705027097e-09
2024-01-02 02:42:00,4.0607760954791805e-09
2024-01-02 02:42:30,4.060776095479179e-09
2024-01-02 02:43:00,3.65469848593126e-09
2024-01-02 02:43:30,3.65469848593126e-09
2024-01-02 02:44:00,2.8425432668354236e-09
2024-01-02 02:44:30,3.2486208763833423e-09
2024-01-02 02:45:00,2.436465657287506e-09
2024-01-02 02:45:30,2.030388047739588e-09
2024-01-02 02:46:00,2.4364656572875053e-09
2024-01-02 02:46:30,2.030388047739588e-09
2024-01-02 02:47:00,2.030388047739588e-09
2024-01-02 02:47:30,1.2182328286437522e-09
2024-01-02 02:48:00,8.121552190958345e-10
2024-01-02 02:48:30,1.2182328286437522e-09
2024-01-02 02:49:00,8.121552190958345e-10
2024-01-02 02:49:30,8.121552190958345e-10
2024-01-02 02:50:00,8.121552190958346e-10
2024-01-02 02:50:30,8.121552190958346e-10
2024-01-02 02:51:00,0.0
2024-01-02 02:51:30,0.0
2024-01-02 02:52:00,0.0
2024-01-02 02:52:30,8.121552190958345e-10
2024-01-02 02:53:00,4.0607760954791727e-10
2024-01-02 02:53:30,4.060776095479173e-10
2024-01-02 02:54:00,4.060776095479173e-10
2024-01-02 02:54:30,0.0
2024-01-02 02:55:00,-4.0607760954791727e-10
2024-01-02 02:55:30,-4.0607760954791717e-10
2024-01-02 02:56:00,-4.0607760954791727e-10
2024-01-02 02:56:30,0.0
2024-01-02 02:57:00,4.0607760954791727e-10
2024-01-02 02:57:30,-4.0607760954791717e-10
2024-01-02 02:58:00,0.0
2024-01-02 02:58:30,0.0
2024-01-02 02:59:00,-4.0607760954791717e-10
2024-01-02 02:59:30,-4.0607760954791717e-10
2024-01-02 03:00:00,0.0
2024-01-02 03:00:30,0.0
2024-01-02 03:01:00,4.060776095479173e-10
2024-01-02 03:01:30,4.0607760954791717e-10
2024-01-02 03:02:00,0.0
2024-01-02 03:02:30,0.0
2024-01-02 03:03:00,-4.0607760954791727e-10
2024-01-02 03:03:30,-4.0607760954791727e-10
2024-01-02 03:04:00,0.0
2024-01-02 03:04:30,-4.0607760954791717e-10
2024-01-02 03:05:00,-4.0607760954791717e-10
2024-01-02 03:05:30,0.0
2024-01-02 03:06:00,-4.0607760954791717e-10
2024-01-02 03:06:30,-8.121552190958341e-10
2024-01-02 03:07:00,-8.121552190958341e-10
2024-01-02 03:07:30,-1.2182328286437512e-09
2024-01-02 03:08:00,-8.121552190958342e-10
2024-01-02 03:08:30,-1.2182328286437512e-09
2024-01-02 03:09:00,-1.2182328286437514e-09
2024-01-02 03:09:30,-1.624310438191668e-09
2024-01-02 03:10:00,-1.2182328286437512e-09
2024-01-02 03:10:30,-1.624310438191668e-09
2024-01-02 03:11:00,-1.2182328286437514e-09
2024-01-02 03:11:30,-1.6243104381916682e-09
2024-01-02 03:12:00,-1.6243104381916682e-09
2024-01-02 03:12:30,-2.436465657287501e-09
2024-01-02 03:13:00,-2.030388047739585e-09
2024-01-02 03:13:30,-2.436465657287501e-09
2024-01-02 03:14:00,-2.436465657287501e-09
2024-01-02 03:14:30,-2.842543266835418e-09
2024-01-02 03:15:00,-2.842543266835418e-09
2024-01-02 03:15:30,-3.6546984859312502e-09
2024-01-02 03:16:00,-2.842543266835418e-09
2024-01-02 03:16:30,-3.6546984859312494e-09
2024-01-02 03:17:00,-4.060776095479167e-09
2024-01-02 03:17:30,-4.466853705027083e-09
2024-01-02 03:18:00,-4.466853705027083e-09
2024-01-02 03:18:30,-4.466853705027083e-09
2024-01-02 03:19:00,-4.466853705027083e-09
2024-01-02 03:19:30,-4.4668537050270835e-09
2024-01-02 03:20:00,-4.466853705027083e-09
2024-01-02 03:20:30,-5.279008924122914e-09
2024-01-02 03:21:00,-4.872931314574999e-09
2024-01-02 03:21:30,-4.466853705027083e-09
2024-01-02 03:22:00,-5.279008924122914e-09
2024-01-02 03:22:30,-4.872931314574998e-09
2024-01-02 03:23:00,-5.2790089241229135e-09
2024-01-02 03:23:30,-5.279008924122914e-09
2024-01-02 03:24:00,-4.872931314574999e-09
2024-01-02 03:24:30,-4.872931314574999e-09
2024-01-02 03:25:00,-5.279008924122915e-09
2024-01-02 03:25:30,-4.872931314574999e-09
2024-01-02 03:26:00,-4.060776095479168e-09
2024-01-02 03:26:30,-4.872931314574999e-09
2024-01-02 03:27:00,-4.4668537050270835e-09
2024-01-02 03:27:30,-4.466853705027083e-09
2024-01-02 03:28:00,-4.872931314574999e-09
2024-01-02 03:28:30,-4.872931314574998e-09
2024-01-02 03:29:00,-4.4668537050270835e-09
2024-01-02 03:29:30,-4.4668537050270835e-09
2024-01-02 03:30:00,-4.4668537050270835e-09
2024-01-02 03:30:30,-4.872931314574999e-09
2024-01-02 03:31:00,-4.872931314574999e-09
2024-01-02 03:31:30,-5.6850865336708314e-09
2024-01-02 03:32:00,-5.6850865336708314e-09
2024-01-02 03:32:30,-6.091164143218747e-09
2024-01-02 03:33:00,-6.497241752766662e-09
2024-01-02 03:33:30,-6.903319362314578e-09
2024-01-02 03:34:00,-7.309396971862491e-09
2024-01-02 03:34:30,-7.715474581410408e-09
2024-01-02 03:35:00,-8.933707410054152e-09
2024-01-02 03:35:30,-9.339785019602068e-09
2024-01-02 03:36:00,-9.74586262914998e-09
2024-01-02 03:36:30,-1.1370173067341638e-08
2024-01-02 03:37:00,-1.2182328286437469e-08
2024-01-02 03:37:30,-1.2588405895985382e-08
2024-01-02 03:38:00,-1.2588405895985382e-08
2024-01-02 03:38:30,-1.4212716334177037e-08
2024-01-02 03:39:00,-1.502487155327286e-08
2024-01-02 03:39:30,-1.5837026772368684e-08
2024-01-02 03:40:00,-1.62431043819166e-08
2024-01-02 03:40:30,-1.7461337210560342e-08
2024-01-02 03:41:00,-1.7867414820108248e-08
2024-01-02 03:41:30,-1.867957003920407e-08
2024-01-02 03:42:00,-1.9491725258299893e-08
2024-01-02 03:42:30,-2.0303880477395722e-08
2024-01-02 03:43:00,-2.0709958086943632e-08
2024-01-02 03:43:30,-2.1522113306039458e-08
2024-01-02 03:44:00,-2.192819091558736e-08
2024-01-02 03:44:30,-2.233426852513528e-08
2024-01-02 03:45:00,-2.3146423744231093e-08
2024-01-02 03:45:30,-2.3552501353779006e-08
2024-01-02 03:46:00,-2.4364656572874832e-08
2024-01-02 03:46:30,-2.4364656572874825e-08
2024-01-02 03:47:00,-2.4364656572874832e-08
2024-01-02 03:47:30,-2.477073418242273e-08
2024-01-02 03:48:00,-2.4770734182422735e-08
2024-01-02 03:48:30,-2.477073418242273e-08
2024-01-02 03:49:00,-2.517681179197065e-08
2024-01-02 03:49:30,-2.477073418242273e-08
2024-01-02 03:50:00,-2.517681179197065e-08
2024-01-02 03:50:30,-2.477073418242273e-08
2024-01-02 03:51:00,-2.3958578963326922e-08
2024-01-02 03:51:30,-2.3146423744231093e-08
2024-01-02 03:52:00,-2.2740346134683183e-08
2024-01-02 03:52:30,-2.2334268525135277e-08
2024-01-02 03:53:00,-2.152211330603945e-08
2024-01-02 03:53:30,-2.0303880477395722e-08
2024-01-02 03:54:00,-1.989780286784781e-08
2024-01-02 03:54:30,-1.9085647648751987e-08
2024-01-02 03:55:00,-1.827349242965616e-08
2024-01-02 03:55:30,-1.6649181991464513e-08
2024-01-02 03:56:00,-1.543094916282077e-08
2024-01-02 03:56:30,-1.4212716334177032e-08
2024-01-02 03:57:00,-1.2588405895985382e-08
2024-01-02 03:57:30,-1.0964095457793723e-08
2024-01-02 03:58:00,-9.745862629149981e-09
2024-01-02 03:58:30,-7.309396971862491e-09
2024-01-02 03:59:00,-5.6850865336708314e-09
2024-01-02 03:59:30,-3.6546984859312494e-09
2024-01-02 04:00:00,-2.030388047739585e-09
2024-01-02 04:00:30,-1.624310438191668e-09
2024-01-02 04:01:00,-2.436465657287501e-09
2024-01-02 04:01:30,-2.030388047739585e-09
2024-01-02 04:02:00,-2.030388047739585e-09
2024-01-02 04:02:30,-1.2182328286437514e-09
2024-01-02 04:03:00,-2.030388047739585e-09
2024-01-02 04:03:30,-1.6243104381916682e-09
2024-01-02 04:04:00,-1.2182328286437514e-09
2024-01-02 04:04:30,-1.2182328286437514e-09
2024-01-02 04:05:00,-2.030388047739585e-09
2024-01-02 04:05:30,-1.624310438191668e-09
2024-01-02 04:06:00,-8.121552190958341e-10
2024-01-02 04:06:30,-1.2182328286437512e-09
2024-01-02 04:07:00,-1.2182328286437514e-09
2024-01-02 04:07:30,-1.2182328286437514e-09
2024-01-02 04:08:00,-1.624310438191668e-09
2024-01-02 04:08:30,-1.624310438191668e-09
2024-01-02 04:09:00,-8.121552190958343e-10
2024-01-02 04:09:30,-1.2182328286437514e-09
2024-01-02 04:10:00,-4.0607760954791727e-10
2024-01-02 04:10:30,-8.121552190958341e-10
2024-01-02 04:11:00,-1.2182328286437514e-09
2024-01-02 04:11:30,-8.121552190958342e-10
2024-01-02 04:12:00,-8.121552190958341e-10
2024-01-02 04:12:30,-4.0607760954791717e-10
2024-01-02 04:13:00,-4.0607760954791717e-10
2024-01-02 04:13:30,-4.0607760954791717e-10
2024-01-02 04:14:00,0.0
2024-01-02 04:14:30,0.0
2024-01-02 04:15:00,0.0
2024-01-02 04:15:30,-4.0607760954791717e-10
2024-01-02 04:16:00,4.0607760954791727e-10
2024-01-02 04:16:30,0.0
2024-01-02 04:17:00,4.0607760954791727e-10
2024-01-02 04:17:30,8.121552190958346e-10
2024-01-02 04:18:00,8.121552190958346e-10
2024-01-02 04:18:30,4.0607760954791727e-10
2024-01-02 04:19:00,1.218232828643752e-09
2024-01-02 04:19:30,4.060776095479173e-10
2024-01-02 04:20:00,8.121552190958347e-10
2024-01-02 04:20:30,8.121552190958346e-10
2024-01-02 04:21:00,1.218232828643752e-09
2024-01-02 04:21:30,8.121552190958345e-10
2024-01-02 04:22:00,1.62431043819167e-09
2024-01-02 04:22:30,1.2182328286437522e-09
2024-01-02 04:23:00,1.6243104381916695e-09
2024-01-02 04:23:30,1.62431043819167e-09
2024-01-02 04:24:00,1.2182328286437524e-09
2024-01-02 04:24:30,1.6243104381916703e-09
2024-01-02 04:25:00,2.0303880477395878e-09
2024-01-02 04:25:30,2.436465657287506e-09
2024-01-02 04:26:00,2.030388047739588e-09
2024-01-02 04:26:30,2.436465657287506e-09
2024-01-02 04:27:00,2.436465657287506e-09
2024-01-02 04:27:30,2.0303880477395874e-09
2024-01-02 04:28:00,2.842543266835424e-09
2024-01-02 04:28:30,2.8425432668354236e-09
2024-01-02 04:29:00,2.030388047739588e-09
2024-01-02 04:29:30,2.4364656572875053e-09
2024-01-02 04:30:00,2.842543266835424e-09
2024-01-02 04:30:30,3.2486208763833423e-09
2024-01-02 04:31:00,2.842543266835424e-09
2024-01-02 04:31:30,3.248620876383343e-09
2024-01-02 04:32:00,3.2486208763833423e-09
2024-01-02 04:32:30,3.2486208763833427e-09
2024-01-02 04:33:00,4.060776095479179e-09
2024-01-02 04:33:30,3.2486208763833423e-09
2024-01-02 04:34:00,4.060776095479179e-09
2024-01-02 04:34:30,4.4668537050270984e-09
2024-01-02 04:35:00,4.060776095479179e-09
2024-01-02 04:35:30,4.060776095479179e-09
2024-01-02 04:36:00,4.060776095479179e-09
2024-01-02 04:36:30,4.4668537050270984e-09
2024-01-02 04:37:00,4.4668537050270984e-09
2024-01-02 04:37:30,4.4668537050270984e-09
2024-01-02 04:38:00,4.4668537050270984e-09
2024-01-02 04:38:30,4.8729313145750155e-09
2024-01-02 04:39:00,4.8729313145750155e-09
2024-01-02 04:39:30,4.872931314575016e-09
2024-01-02 04:40:00,5.279008924122933e-09
2024-01-02 04:40:30,4.8729313145750155e-09
2024-01-02 04:41:00,5.279008924122935e-09
2024-01-02 04:41:30,5.685086533670854e-09
2024-01-02 04:42:00,5.685086533670854e-09
2024-01-02 04:42:30,5.685086533670854e-09
2024-01-02 04:43:00,6.091164143218773e-09
2024-01-02 04:43:30,6.0911641432187725e-09
2024-01-02 04:44:00,6.091164143218773e-09
2024-01-02 04:44:30,6.497241752766692e-09
2024-01-02 04:45:00,6.497241752766692e-09
2024-01-02 04:45:30,6.497241752766692e-09
2024-01-02 04:46:00,7.309396971862531e-09
2024-01-02 04:46:30,6.903319362314611e-09
2024-01-02 04:47:00,6.903319362314611e-09
2024-01-02 04:47:30,6.9033193623146116e-09
2024-01-02 04:48:00,6.4972417527666945e-09
2024-01-02 04:48:30,6.903319362314611e-09
2024-01-02 04:49:00,7.309396971862529e-09
2024-01-02 04:49:30,7.71547458141045e-09
2024-01-02 04:50:00,7.715474581410448e-09
2024-01-02 04:50:30,7.30939697186253e-09
2024-01-02 04:51:00,7.71547458141045e-09
2024-01-02 04:51:30,8.121552190958371e-09
2024-01-02 04:52:00,8.527629800506287e-09
2024-01-02 04:52:30,8.121552190958371e-09
2024-01-02 04:53:00,8.527629800506289e-09
2024-01-02 04:53:30,8.527629800506289e-09
2024-01-02 04:54:00,8.933707410054208e-09
2024-01-02 04:54:30,8.933707410054208e-09
2024-01-02 04:55:00,8.933707410054208e-09
2024-01-02 04:55:30,8.933707410054208e-09
2024-01-02 04:56:00,9.745862629150051e-09
2024-01-02 04:56:30,9.745862629150051e-09
2024-01-02 04:57:00,9.339785019602128e-09
2024-01-02 04:57:30,9.745862629150048e-09
2024-01-02 04:58:00,9.745862629150048e-09
2024-01-02 04:58:30,1.015194023869797e-08
2024-01-02 04:59:00,1.0558017848245888e-08
2024-01-02 04:59:30,1.0151940238697969e-08
2024-01-02 05:00:00,1.0558017848245888e-08
2024-01-02 05:00:30,1.015194023869797e-08
2024-01-02 05:01:00,1.0558017848245888e-08
2024-01-02 05:01:30,1.0558017848245892e-08
2024-01-02 05:02:00,9.745862629150046e-09
2024-01-02 05:02:30,1.0964095457793808e-08
2024-01-02 05:03:00,1.0964095457793806e-08
2024-01-02 05:03:30,1.0964095457793808e-08
2024-01-02 05:04:00,1.0964095457793811e-08
2024-01-02 05:04:30,1.137017306734173e-08
2024-01-02 05:05:00,1.137017306734173e-08
2024-01-02 05:05:30,1.177625067688965e-08
2024-01-02 05:06:00,1.0964095457793813e-08
2024-01-02 05:06:30,1.137017306734173e-08
2024-01-02 05:07:00,1.137017306734173e-08
2024-01-02 05:07:30,1.137017306734173e-08
2024-01-02 05:08:00,1.2588405895985493e-08
2024-01-02 05:08:30,1.137017306734173e-08
2024-01-02 05:09:00,1.2182328286437571e-08
2024-01-02 05:09:30,1.2182328286437571e-08
2024-01-02 05:10:00,1.1776250676889649e-08
2024-01-02 05:10:30,1.2182328286437571e-08
2024-01-02 05:11:00,1.2182328286437571e-08
2024-01-02 05:11:30,1.2182328286437571e-08
2024-01-02 05:12:00,1.2588405895985493e-08
2024-01-02 05:12:30,1.2588405895985493e-08
2024-01-02 05:13:00,1.2588405895985494e-08
2024-01-02 05:13:30,1.2588405895985496e-08
2024-01-02 05:14:00,1.2588405895985493e-08
2024-01-02 05:14:30,1.2994483505533414e-08
2024-01-02 05:15:00,1.2588405895985491e-08
2024-01-02 05:15:30,1.177625067688965e-08
2024-01-02 05:16:00,1.2588405895985496e-08
2024-01-02 05:16:30,1.2994483505533412e-08
2024-01-02 05:17:00,1.2588405895985493e-08
2024-01-02 05:17:30,1.2588405895985493e-08
2024-01-02 05:18:00,1.2588405895985491e-08
2024-01-02 05:18:30,1.2588405895985493e-08
2024-01-02 05:19:00,1.2588405895985494e-08
2024-01-02 05:19:30,1.2994483505533415e-08
2024-01-02 05:20:00,1.2994483505533414e-08
2024-01-02 05:20:30,1.2994483505533414e-08
2024-01-02 05:21:00,1.2994483505533415e-08
2024-01-02 05:21:30,1.2588405895985493e-08
2024-01-02 05:22:00,1.3400561115081337e-08
2024-01-02 05:22:30,1.2994483505533412e-08
2024-01-02 05:23:00,1.2994483505533412e-08
2024-01-02 05:23:30,1.3400561115081332e-08
2024-01-02 05:24:00,1.2994483505533414e-08
2024-01-02 05:24:30,1.3400561115081332e-08
2024-01-02 05:25:00,1.3400561115081337e-08
2024-01-02 05:25:30,1.299448350553341e-08
2024-01-02 05:26:00,1.2994483505533412e-08
2024-01-02 05:26:30,1.2994483505533412e-08
2024-01-02 05:27:00,1.3400561115081332e-08
2024-01-02 05:27:30,1.2994483505533414e-08
2024-01-02 05:28:00,1.3400561115081332e-08
2024-01-02 05:28:30,1.3400561115081332e-08
2024-01-02 05:29:00,1.299448350553341e-08
2024-01-02 05:29:30,1.2994483505533412e-08
2024-01-02 05:30:00,1.2588405895985493e-08
2024-01-02 05:30:30,1.2994483505533415e-08
2024-01-02 05:31:00,1.2994483505533412e-08
2024-01-02 05:31:30,1.3400561115081337e-08
2024-01-02 05:32:00,1.299448350553341e-08
2024-01-02 05:32:30,1.2994483505533414e-08
2024-01-02 05:33:00,1.3400561115081332e-08
2024-01-02 05:33:30,1.2994483505533414e-08
2024-01-02 05:34:00,1.3400561115081332e-08
2024-01-02 05:34:30,1.2994483505533414e-08
2024-01-02 05:35:00,1.2994483505533412e-08
2024-01-02 05:35:30,1.2994483505533412e-08
2024-01-02 05:36:00,1.2994483505533414e-08
2024-01-02 05:36:30,1.2994483505533412e-08
2024-01-02 05:37:00,1.2588405895985493e-08
2024-01-02 05:37:30,1.2994483505533415e-08
2024-01-02 05:38:00,1.3400561115081337e-08
2024-01-02 05:38:30,1.299448350553341e-08
2024-01-02 05:39:00,1.2994483505533412e-08
2024-01-02 05:39:30,1.2588405895985493e-08
2024-01-02 05:40:00,1.2588405895985493e-08
2024-01-02 05:40:30,1.2588405895985494e-08
2024-01-02 05:41:00,1.2588405895985493e-08
2024-01-02 05:41:30,1.2994483505533412e-08
2024-01-02 05:42:00,1.3400561115081337e-08
2024-01-02 05:42:30,1.2994483505533412e-08
2024-01-02 05:43:00,1.2182328286437571e-08
2024-01-02 05:43:30,1.2588405895985493e-08
2024-01-02 05:44:00,1.2994483505533414e-08
2024-01-02 05:44:30,1.2588405895985493e-08
2024-01-02 05:45:00,1.2588405895985494e-08
2024-01-02 05:45:30,1.2182328286437571e-08
2024-01-02 05:46:00,1.2588405895985493e-08
2024-01-02 05:46:30,1.2182328286437571e-08
2024-01-02 05:47:00,1.2182328286437571e-08
2024-01-02 05:47:30,1.2182328286437571e-08
2024-01-02 05:48:00,1.2182328286437571e-08
2024-01-02 05:48:30,1.2182328286437571e-08
2024-01-02 05:49:00,1.177625067688965e-08
2024-01-02 05:49:30,1.2182328286437571e-08
2024-01-02 05:50:00,1.2182328286437571e-08
2024-01-02 05:50:30,1.1776250676889649e-08
2024-01-02 05:51:00,1.2182328286437571e-08
2024-01-02 05:51:30,1.2182328286437571e-08
2024-01-02 05:52:00,1.177625067688965e-08
2024-01-02 05:52:30,1.137017306734173e-08
2024-01-02 05:53:00,1.137017306734173e-08
2024-01-02 05:53:30,1.1776250676889652e-08
2024-01-02 05:54:00,1.137017306734173e-08
2024-01-02 05:54:30,1.2182328286437571e-08
2024-01-02 05:55:00,1.1370173067341727e-08
2024-01-02 05:55:30,1.0964095457793806e-08
2024-01-02 05:56:00,1.137017306734173e-08
2024-01-02 05:56:30,1.1776250676889649e-08
2024-01-02 05:57:00,1.0964095457793811e-08
2024-01-02 05:57:30,1.0964095457793811e-08
2024-01-02 05:58:00,1.1370173067341732e-08
2024-01-02 05:58:30,1.0964095457793811e-08
2024-01-02 05:59:00,1.0964095457793808e-08
2024-01-02 05:59:30,1.0964095457793811e-08
2024-01-02 06:00:00,1.0558017848245892e-08
2024-01-02 06:00:30,2.0624564986469127
2024-01-02 06:01:00,2.573567416077016
2024-01-02 06:01:30,2.6954322075575434
2024-01-02 06:02:00,2.704157170441174
2024-01-02 06:02:30,2.681562018040254
2024-01-02 06:03:00,2.650384713977741
2024-01-02 06:03:30,2.6168520383024774
2024-01-02 06:04:00,2.5826748840042315
2024-01-02 06:04:30,2.548327381155701
2024-01-02 06:05:00,2.513942013273898
2024-01-02 06:05:30,2.4795577377409947
2024-01-02 06:06:00,2.4451889846037886
2024-01-02 06:06:30,2.410836134538842
2024-01-02 06:07:00,2.376525459230559
2024-01-02 06:07:30,2.3422824467343664
2024-01-02 06:08:00,2.3079815352722197
2024-01-02 06:08:30,2.2740066159402947
2024-01-02 06:09:00,2.239627907619839
2024-01-02 06:09:30,2.2055291325925324
2024-01-02 06:10:00,2.171495606094094
2024-01-02 06:10:30,2.13753422656483
2024-01-02 06:11:00,2.103655986968599
2024-01-02 06:11:30,2.0698725256242594
2024-01-02 06:12:00,2.036194926704215
2024-01-02 06:12:30,2.0026391115746853
2024-01-02 06:13:00,1.969217185512016
2024-01-02 06:13:30,1.9359636346241695
2024-01-02 06:14:00,1.902891027753934
2024-01-02 06:14:30,1.870032980042788
2024-01-02 06:15:00,1.83739974669724
2024-01-02 06:15:30,1.8051629756365035
2024-01-02 06:16:00,1.7732831330289278
2024-01-02 06:16:30,1.7417674979037625
2024-01-02 06:17:00,1.7106945381893714
2024-01-02 06:17:30,1.680140246560505
2024-01-02 06:18:00,1.6501994508787692
2024-01-02 06:18:30,1.620234907253544
2024-01-02 06:19:00,1.5909873052660848
2024-01-02 06:19:30,1.562884397463714
2024-01-02 06:20:00,1.5357177710359056
2024-01-02 06:20:30,1.5222109687137058
2024-01-02 06:21:00,1.5182964211220893
2024-01-02 06:21:30,1.5169421659979625
2024-01-02 06:22:00,1.516546534116533
2024-01-02 06:22:30,1.5164998484643473
2024-01-02 06:23:00,1.5165762144801715
2024-01-02 06:23:30,1.5166926049897975
2024-01-02 06:24:00,1.5168195631851236
2024-01-02 06:24:30,1.5169457567171176
2024-01-02 06:25:00,1.5170682078216942
2024-01-02 06:25:30,1.5171847457065035
2024-01-02 06:26:00,1.5172943842431057
2024-01-02 06:26:30,1.5173972730990728
2024-01-02 06:27:00,1.5174932023243777
2024-01-02 06:27:30,1.517582163856202
2024-01-02 06:28:00,1.5176644624291078
2024-01-02 06:28:30,1.5177403895744026
2024-01-02 06:29:00,1.517810286311421
2024-01-02 06:29:30,1.5178745938548737
2024-01-02 06:30:00,1.517933649652723
2024-01-02 06:30:30,1.517987873843386
2024-01-02 06:31:00,1.5180375775749675
2024-01-02 06:31:30,1.5180830702750858
2024-01-02 06:32:00,1.518125204087686
2024-01-02 06:32:30,1.5181632093438493
2024-01-02 06:33:00,1.5181988301533258
2024-01-02 06:33:30,1.5182310078961598
2024-01-02 06:34:00,1.5182604468070873
2024-01-02 06:34:30,1.518287313761758
2024-01-02 06:35:00,1.518311809429297
2024-01-02 06:35:30,1.518334107739199
2024-01-02 06:36:00,1.518354346037635
2024-01-02 06:36:30,1.5183726656624252
2024-01-02 06:37:00,1.5183892056368211
2024-01-02 06:37:30,1.5184040740085711
2024-01-02 06:38:00,1.518417375561344
2024-01-02 06:38:30,1.5184292074964112
2024-01-02 06:39:00,1.5184396600396466
2024-01-02 06:39:30,1.51844881400641
2024-01-02 06:40:00,1.5184567448658646
2024-01-02 06:40:30,1.5184635213846651
2024-01-02 06:41:00,1.5184692078941135
2024-01-02 06:41:30,1.518473863363565
2024-01-02 06:42:00,1.5184775433323154
2024-01-02 06:42:30,1.5184802991556334
2024-01-02 06:43:00,1.518482179685784
2024-01-02 06:43:30,1.51848323058965
2024-01-02 06:44:00,1.518483495934953
2024-01-02 06:44:30,1.5184830174792674
2024-01-02 06:45:00,1.518481836262408
2024-01-02 06:45:30,1.5184799917664438
2024-01-02 06:46:00,1.5184775236146346
2024-01-02 06:46:30,1.5184744704649589
2024-01-02 06:47:00,1.5184708719262112
2024-01-02 06:47:30,1.5184667669988627
2024-01-02 06:48:00,1.5184621963583451
2024-01-02 06:48:30,1.5184572000671457
2024-01-02 06:49:00,1.5184518204822626
2024-01-02 06:49:30,1.5184460988202868
2024-01-02 06:50:00,1.5184400791395818
2024-01-02 06:50:30,1.518433803139656
2024-01-02 06:51:00,1.5184273159924626
2024-01-02 06:51:30,1.5184206584244837
2024-01-02 06:52:00,1.5184138756833203
2024-01-02 06:52:30,1.5184070054396213
2024-01-02 06:53:00,1.5184000918780771
2024-01-02 06:53:30,1.5183931671753776
2024-01-02 06:54:00,1.518386273690308
2024-01-02 06:54:30,1.5183794356200249
2024-01-02 06:55:00,1.5183726934878976
2024-01-02 06:55:30,1.5183660612097287
2024-01-02 06:56:00,1.518359575577968
2024-01-02 06:56:30,1.5183532500612693
2024-01-02 06:57:00,1.518347103351826
2024-01-02 06:57:30,1.5183411509251956
2024-01-02 06:58:00,1.5183354050141142
2024-01-02 06:58:30,1.5183298756070245
2024-01-02 06:59:00,1.5183245705874446
2024-01-02 06:59:30,1.5183194959758295
2024-01-02 07:00:00,1.5183146561898018
2024-01-02 07:00:30,1.5183103425880304
2024-01-02 07:01:00,1.518306885320252
2024-01-02 07:01:30,1.5183042954524475
2024-01-02 07:02:00,1.5183025311154978
2024-01-02 07:02:30,1.5183015771301038
2024-01-02 07:03:00,1.5183014039881473
2024-01-02 07:03:30,1.5183019821731565
2024-01-02 07:04:00,1.5183032922183377
2024-01-02 07:04:30,1.5183053187725386
2024-01-02 07:05:00,1.5183080498981
2024-01-02 07:05:30,1.5183114779651388
2024-01-02 07:06:00,1.518315598853289
2024-01-02 07:06:30,1.5183204115409332
2024-01-02 07:07:00,1.5183259178739097
2024-01-02 07:07:30,1.518332122049718
2024-01-02 07:08:00,1.5183390300224804
2024-01-02 07:08:30,1.518346648841442
2024-01-02 07:09:00,1.5183549858384855
2024-01-02 07:09:30,1.5183640476477371
2024-01-02 07:10:00,1.5183738390462365
2024-01-02 07:10:30,1.5183843615960042
2024-01-02 07:11:00,1.5183956120876274
2024-01-02 07:11:30,1.518407580822868
2024-01-02 07:12:00,1.518420249823322
2024-01-02 07:12:30,1.51843359107388
2024-01-02 07:13:00,1.5184475649941236
2024-01-02 07:13:30,1.518462119358797
2024-01-02 07:14:00,1.518477188904879
2024-01-02 07:14:30,1.5184926958412706
2024-01-02 07:15:00,1.518508551377662
2024-01-02 07:15:30,1.5185246582612475
2024-01-02 07:16:00,1.51854091413485
2024-01-02 07:16:30,1.518557215390389
2024-01-02 07:17:00,1.5185734611064596
2024-01-02 07:17:30,1.5185895566336778
2024-01-02 07:18:00,1.518605416501125
2024-01-02 07:18:30,1.5186209664233992
2024-01-02 07:19:00,1.5186361443567231
2024-01-02 07:19:30,1.518650900682939
2024-01-02 07:20:00,1.5186651976961902
2024-01-02 07:20:30,1.5186790085876587
2024-01-02 07:21:00,1.5186923161439678
2024-01-02 07:21:30,1.5187051113196528
2024-01-02 07:22:00,1.5187173918287429
2024-01-02 07:22:30,1.5187291608175
2024-01-02 07:23:00,1.5187404256921548
2024-01-02 07:23:30,1.5187511970935812
2024-01-02 07:24:00,1.5187614880502571
2024-01-02 07:24:30,1.51877131326842
2024-01-02 07:25:00,1.5187806885700628
2024-01-02 07:25:30,1.5187896304402897
2024-01-02 07:26:00,1.51879815569083
2024-01-02 07:26:30,1.5188062811298364
2024-01-02 07:27:00,1.518814023464577
2024-01-02 07:27:30,1.5188213990747028
2024-01-02 07:28:00,1.518828423920737
