timestamp,hvac_reaAhu_V_flow_ret_y
2024-01-05 03:14:00,-1.028426953013046e-12
2024-01-05 03:14:30,2.3417570951945438e-12
2024-01-05 03:15:00,-1.0282956852182125e-12
2024-01-05 03:15:30,2.341859826509336e-12
2024-01-05 03:16:00,-1.02823276471895e-12
2024-01-05 03:16:30,2.3419090686377992e-12
2024-01-05 03:17:00,-1.0282026050805396e-12
2024-01-05 03:17:30,2.341932671832409e-12
2024-01-05 03:18:00,-1.0281881486823928e-12
2024-01-05 03:18:30,2.3419439855349847e-12
2024-01-05 03:19:00,-1.0281812193072977e-12
2024-01-05 03:19:30,2.3419494085240346e-12
2024-01-05 03:20:00,-1.0281778978548377e-12
2024-01-05 03:20:30,2.3419520079215364e-12
2024-01-05 03:21:00,-1.028176305785383e-12
2024-01-05 03:21:30,2.341953253888899e-12
2024-01-05 03:22:00,-1.0281755426598614e-12
2024-01-05 03:22:30,2.341953851117549e-12
2024-01-05 03:23:00,-1.02817517687145e-12
2024-01-05 03:23:30,2.341954137386731e-12
2024-01-05 03:24:00,-1.0281750015383529e-12
2024-01-05 03:24:30,2.341954274603932e-12
2024-01-05 03:25:00,-1.0281749174960678e-12
2024-01-05 03:25:30,2.341954340376151e-12
2024-01-05 03:26:00,-1.0281748772121437e-12
2024-01-05 03:26:30,2.3419543719026976e-12
2024-01-05 03:27:00,-1.0281748579028826e-12
2024-01-05 03:27:30,2.341954387014291e-12
2024-01-05 03:28:00,-1.0281748486473937e-12
2024-01-05 03:28:30,2.341954394257715e-12
2024-01-05 03:29:00,-1.02817484421097e-12
2024-01-05 03:29:30,2.3419543977296976e-12
2024-01-05 03:30:00,-1.0281748420844666e-12
2024-01-05 03:30:30,2.341954399393916e-12
2024-01-05 03:31:00,-1.0281748410651753e-12
2024-01-05 03:31:30,2.341954400191619e-12
2024-01-05 03:32:00,-1.0281748405766042e-12
2024-01-05 03:32:30,2.341954400573978e-12
2024-01-05 03:33:00,-1.0281748403424214e-12
2024-01-05 03:33:30,2.3419544007572494e-12
2024-01-05 03:34:00,-1.0281748402301757e-12
2024-01-05 03:34:30,2.341954400845092e-12
2024-01-05 03:35:00,-1.0281748401763768e-12
2024-01-05 03:35:30,2.341954400887194e-12
2024-01-05 03:36:00,-1.0281748401505937e-12
2024-01-05 03:36:30,2.3419544009073697e-12
2024-01-05 03:37:00,-1.028174840138239e-12
2024-01-05 03:37:30,2.341954400917037e-12
2024-01-05 03:38:00,-1.028174840132322e-12
2024-01-05 03:38:30,2.3419544009216656e-12
2024-01-05 03:39:00,-1.0281748401294899e-12
2024-01-05 03:39:30,2.341954400923881e-12
2024-01-05 03:40:00,-1.0281748401281368e-12
2024-01-05 03:40:30,2.341954400924938e-12
2024-01-05 03:41:00,-1.0281748401274924e-12
2024-01-05 03:41:30,2.34195440092544e-12
2024-01-05 03:42:00,-1.0281748401271882e-12
2024-01-05 03:42:30,2.3419544009256763e-12
2024-01-05 03:43:00,-1.028174840127046e-12
2024-01-05 03:43:30,2.3419544009257854e-12
2024-01-05 03:44:00,-1.0281748401269829e-12
2024-01-05 03:44:30,2.341954400925834e-12
2024-01-05 03:45:00,-1.0281748401269564e-12
2024-01-05 03:45:30,2.341954400925853e-12
2024-01-05 03:46:00,-1.028174840126948e-12
2024-01-05 03:46:30,2.341954400925857e-12
2024-01-05 03:47:00,-1.028174840126949e-12
2024-01-05 03:47:30,2.341954400925855e-12
2024-01-05 03:48:00,-1.0281748401269536e-12
2024-01-05 03:48:30,2.34195440092585e-12
2024-01-05 03:49:00,-1.0281748401269598e-12
2024-01-05 03:49:30,2.341954400925842e-12
2024-01-05 03:50:00,-1.0281748401269677e-12
2024-01-05 03:50:30,2.3419544009258347e-12
2024-01-05 03:51:00,-1.0281748401269756e-12
2024-01-05 03:51:30,2.3419544009258266e-12
2024-01-05 03:52:00,-1.028174840126984e-12
2024-01-05 03:52:30,2.3419544009258177e-12
2024-01-05 03:53:00,-1.0281748401269926e-12
2024-01-05 03:53:30,2.34195440092581e-12
2024-01-05 03:54:00,-1.0281748401270004e-12
2024-01-05 03:54:30,2.3419544009258024e-12
2024-01-05 03:55:00,-1.0281748401270085e-12
2024-01-05 03:55:30,2.3419544009257947e-12
2024-01-05 03:56:00,-1.0281748401270166e-12
2024-01-05 03:56:30,2.3419544009257866e-12
2024-01-05 03:57:00,-1.0281748401270249e-12
2024-01-05 03:57:30,2.341954400925778e-12
2024-01-05 03:58:00,-1.0281748401270327e-12
2024-01-05 03:58:30,2.341954400925769e-12
2024-01-05 03:59:00,-1.0281748401270416e-12
2024-01-05 03:59:30,2.3419544009257608e-12
2024-01-05 04:00:00,-1.0281748401270501e-12
2024-01-05 04:00:30,-1.1146312509711048e-10
2024-01-05 04:01:00,-3.3982305125513544e-10
2024-01-05 04:01:30,-5.84072721744127e-10
2024-01-05 04:02:00,-8.621158560058994e-10
2024-01-05 04:02:30,-1.2174390315222383e-09
2024-01-05 04:03:00,-1.630600789977075e-09
2024-01-05 04:03:30,-2.0975603437471995e-09
2024-01-05 04:04:00,-2.631875280036596e-09
2024-01-05 04:04:30,-3.2371339804087363e-09
2024-01-05 04:05:00,-3.894370010844643e-09
2024-01-05 04:05:30,-4.6098433404251695e-09
2024-01-05 04:06:00,-5.336000909013376e-09
2024-01-05 04:06:30,-6.058881725846389e-09
2024-01-05 04:07:00,-6.720285591202107e-09
2024-01-05 04:07:30,-7.284424422394701e-09
2024-01-05 04:08:00,-7.714629832801711e-09
2024-01-05 04:08:30,-7.960010056038816e-09
2024-01-05 04:09:00,-8.142256318747068e-09
2024-01-05 04:09:30,-8.25137425950899e-09
2024-01-05 04:10:00,-8.395903239584035e-09
2024-01-05 04:10:30,-8.757932462967034e-09
2024-01-05 04:11:00,-9.349019203616304e-09
2024-01-05 04:11:30,-1.0349180278026931e-08
2024-01-05 04:12:00,-1.1853446527480715e-08
2024-01-05 04:12:30,-1.382460181128576e-08
2024-01-05 04:13:00,-1.6611684914765826e-08
2024-01-05 04:13:30,-2.013838699354205e-08
2024-01-05 04:14:00,-2.436176252947433e-08
2024-01-05 04:14:30,-2.9222175410170617e-08
2024-01-05 04:15:00,-3.459402649749036e-08
2024-01-05 04:15:30,-4.030725863356692e-08
2024-01-05 04:16:00,-4.6171124053517285e-08
2024-01-05 04:16:30,-5.19592808473016e-08
2024-01-05 04:17:00,-5.75053351080089e-08
2024-01-05 04:17:30,-6.269521323520961e-08
2024-01-05 04:18:00,-6.747879546565205e-08
2024-01-05 04:18:30,-7.1928201123381e-08
2024-01-05 04:19:00,-7.61320511085689e-08
2024-01-05 04:19:30,-8.023098620594755e-08
2024-01-05 04:20:00,-9.544469730679797e-08
2024-01-05 04:20:30,-6.126685748564503e-08
2024-01-05 04:21:00,-3.1349005513906235e-08
2024-01-05 04:21:30,-4.842297910993483e-08
2024-01-05 04:22:00,-4.245488073465715e-08
2024-01-05 04:22:30,-3.4267538177304475e-08
2024-01-05 04:23:00,-2.5849840475496e-08
2024-01-05 04:23:30,-1.7475801496070864e-08
2024-01-05 04:24:00,-1.0338079206510509e-08
2024-01-05 04:24:30,-5.748980023020454e-09
2024-01-05 04:25:00,-4.914263070999667e-09
2024-01-05 04:25:30,-8.728764732414213e-09
2024-01-05 04:26:00,-1.7717138632475038e-08
2024-01-05 04:26:30,-3.198353112032153e-08
2024-01-05 04:27:00,-5.1210623054768975e-08
2024-01-05 04:27:30,-7.477786614602325e-08
2024-01-05 04:28:00,-1.0170364474916487e-07
2024-01-05 04:28:30,-1.307247751493867e-07
2024-01-05 04:29:00,-1.602941716219577e-07
2024-01-05 04:29:30,-1.888557301469179e-07
2024-01-05 04:30:00,-2.153158022813993e-07
2024-01-05 04:30:30,-2.397272132766008e-07
2024-01-05 04:31:00,-2.63680600032519e-07
2024-01-05 04:31:30,-2.896320002085266e-07
2024-01-05 04:32:00,-3.193255810413197e-07
2024-01-05 04:32:30,-3.523569596289804e-07
2024-01-05 04:33:00,-3.864258229351265e-07
2024-01-05 04:33:30,-4.380368127144733e-07
2024-01-05 04:34:00,-5.412895185255203e-07
2024-01-05 04:34:30,-1.4443183399486372e-08
2024-01-05 04:35:00,1.3825052664105133e-08
2024-01-05 04:35:30,5.93358268390224e-08
2024-01-05 04:36:00,9.234963700178436e-08
2024-01-05 04:36:30,1.2195272689629198e-07
2024-01-05 04:37:00,1.447882349902096e-07
2024-01-05 04:37:30,1.5495431363695077e-07
2024-01-05 04:38:00,1.540997959117536e-07
2024-01-05 04:38:30,1.406599542065404e-07
2024-01-05 04:39:00,1.154324128228696e-07
2024-01-05 04:39:30,7.9992523158461e-08
2024-01-05 04:40:00,3.5330907613708657e-08
2024-01-05 04:40:30,-1.4312149523724644e-08
2024-01-05 04:41:00,-6.716458346269511e-08
2024-01-05 04:41:30,-1.211166762329167e-07
2024-01-05 04:42:00,-1.7507997634044228e-07
2024-01-05 04:42:30,-2.2696971448560875e-07
2024-01-05 04:43:00,-2.7598557465841497e-07
2024-01-05 04:43:30,-3.217005299074641e-07
2024-01-05 04:44:00,-3.637101962222654e-07
2024-01-05 04:44:30,-4.0195600865612666e-07
2024-01-05 04:45:00,-4.365127500671448e-07
2024-01-05 04:45:30,-4.675122583694936e-07
2024-01-05 04:46:00,-4.950124870411454e-07
2024-01-05 04:46:30,-5.189031609536611e-07
2024-01-05 04:47:00,-5.387961043674889e-07
2024-01-05 04:47:30,-5.53996478144422e-07
2024-01-05 04:48:00,-5.635527361860304e-07
2024-01-05 04:48:30,-5.663476146713728e-07
2024-01-05 04:49:00,-5.592015395454894e-07
2024-01-05 04:49:30,-5.471276666487529e-07
2024-01-05 04:50:00,-5.229736707780662e-07
2024-01-05 04:50:30,-4.920154516093656e-07
2024-01-05 04:51:00,-4.551417382687043e-07
2024-01-05 04:51:30,-4.6647224536837273e-07
2024-01-05 04:52:00,-3.855733212986718e-07
2024-01-05 04:52:30,-2.685671051245647e-07
2024-01-05 04:53:00,-1.8672536775748323e-07
2024-01-05 04:53:30,-9.591829348720005e-08
2024-01-05 04:54:00,-3.20268184263164e-08
2024-01-05 04:54:30,-1.4070611287769125e-08
2024-01-05 04:55:00,-2.7658193145435842e-08
2024-01-05 04:55:30,-2.8661408025946156e-08
2024-01-05 04:56:00,-1.4455068741028011e-08
2024-01-05 04:56:30,-1.7920073699432557e-08
2024-01-05 04:57:00,-2.1895314665319832e-08
2024-01-05 04:57:30,-2.8086652111675272e-08
2024-01-05 04:58:00,-3.6865345261104034e-08
2024-01-05 04:58:30,-4.75982846290942e-08
2024-01-05 04:59:00,-5.980213092679436e-08
2024-01-05 04:59:30,-7.309305685075634e-08
2024-01-05 05:00:00,-8.709322881532394e-08
2024-01-05 05:00:30,-1.0255552677381904e-07
2024-01-05 05:01:00,-1.1790043807569289e-07
2024-01-05 05:01:30,-1.317393142712348e-07
2024-01-05 05:02:00,-1.4437222992032517e-07
2024-01-05 05:02:30,-1.5509352814200397e-07
2024-01-05 05:03:00,-1.6323613026208397e-07
2024-01-05 05:03:30,-1.6806695499574545e-07
2024-01-05 05:04:00,-1.6879178164308366e-07
2024-01-05 05:04:30,-1.6453101591081033e-07
2024-01-05 05:05:00,-1.5519252179521302e-07
2024-01-05 05:05:30,-1.820583135808795e-07
2024-01-05 05:06:00,-1.4756706723949845e-07
2024-01-05 05:06:30,-7.00081142429837e-08
2024-01-05 05:07:00,3.8638372209218056e-08
2024-01-05 05:07:30,1.1723480589103543e-07
2024-01-05 05:08:00,2.509511599735233e-07
2024-01-05 05:08:30,3.227882574993566e-07
2024-01-05 05:09:00,2.8382930632451324e-07
2024-01-05 05:09:30,3.476497836899093e-07
2024-01-05 05:10:00,3.953484942364952e-07
2024-01-05 05:10:30,4.22599231443329e-07
2024-01-05 05:11:00,4.408728908054983e-07
2024-01-05 05:11:30,4.5056174566079773e-07
2024-01-05 05:12:00,4.523409665841662e-07
2024-01-05 05:12:30,4.488405828993766e-07
2024-01-05 05:13:00,4.3787905885987314e-07
2024-01-05 05:13:30,4.218202025837723e-07
2024-01-05 05:14:00,4.013911461894865e-07
2024-01-05 05:14:30,3.767124528024994e-07
2024-01-05 05:15:00,3.47678529555984e-07
2024-01-05 05:15:30,3.140416136345979e-07
2024-01-05 05:16:00,2.755563465035614e-07
2024-01-05 05:16:30,2.3213765087118565e-07
2024-01-05 05:17:00,1.839453407603441e-07
2024-01-05 05:17:30,1.314735043194098e-07
2024-01-05 05:18:00,7.562046950959227e-08
2024-01-05 05:18:30,1.7733141023028228e-08
2024-01-05 05:19:00,-4.0352135395420215e-08
2024-01-05 05:19:30,-9.630829964025269e-08
2024-01-05 05:20:00,-1.473520066649795e-07
2024-01-05 05:20:30,-1.9041835606028466e-07
2024-01-05 05:21:00,-2.2251293020597283e-07
2024-01-05 05:21:30,-2.411423514867555e-07
2024-01-05 05:22:00,-2.44967652098403e-07
2024-01-05 05:22:30,-2.34340723297382e-07
2024-01-05 05:23:00,-2.117946629639266e-07
2024-01-05 05:23:30,-1.7966409453613513e-07
2024-01-05 05:24:00,-1.4815600647766304e-07
2024-01-05 05:24:30,-2.736819404790308e-07
2024-01-05 05:25:00,9.81756926991973e-08
2024-01-05 05:25:30,4.863610921828094e-07
2024-01-05 05:26:00,2.681738832608955e-07
2024-01-05 05:26:30,3.461251025040945e-07
2024-01-05 05:27:00,3.174549397808111e-07
2024-01-05 05:27:30,2.890132218872726e-07
2024-01-05 05:28:00,2.6162897599047785e-07
2024-01-05 05:28:30,2.361062868721354e-07
2024-01-05 05:29:00,2.111234752329121e-07
2024-01-05 05:29:30,1.8420674468542978e-07
2024-01-05 05:30:00,1.552227965652663e-07
2024-01-05 05:30:30,1.2646149729616508e-07
2024-01-05 05:31:00,9.33473406293636e-08
2024-01-05 05:31:30,6.337213946218515e-08
2024-01-05 05:32:00,3.661153724840504e-08
2024-01-05 05:32:30,1.4227208031631925e-08
2024-01-05 05:33:00,-2.914152354302715e-09
2024-01-05 05:33:30,-1.4321097442310705e-08
2024-01-05 05:34:00,-1.9872149424965332e-08
2024-01-05 05:34:30,-1.9892770986397486e-08
2024-01-05 05:35:00,-1.5192886934724845e-08
2024-01-05 05:35:30,-6.984998362351141e-09
2024-01-05 05:36:00,3.2516067308996042e-09
2024-01-05 05:36:30,1.4014277831913156e-08
2024-01-05 05:37:00,2.402061806037213e-08
2024-01-05 05:37:30,3.2382479683780114e-08
2024-01-05 05:38:00,3.5565308489988086e-08
2024-01-05 05:38:30,3.4529408506106814e-08
2024-01-05 05:39:00,8.965103694779176e-08
2024-01-05 05:39:30,9.459697552065856e-08
2024-01-05 05:40:00,7.099209249710109e-08
2024-01-05 05:40:30,7.083321756954833e-08
2024-01-05 05:41:00,6.743796309964159e-08
2024-01-05 05:41:30,6.32056742483235e-08
2024-01-05 05:42:00,5.8390512620537025e-08
2024-01-05 05:42:30,5.300513443605479e-08
2024-01-05 05:43:00,4.71771996990855e-08
2024-01-05 05:43:30,4.1124405696860866e-08
2024-01-05 05:44:00,3.51057088072086e-08
2024-01-05 05:44:30,2.9374099786336e-08
2024-01-05 05:45:00,2.4149118690606163e-08
2024-01-05 05:45:30,1.961692778857732e-08
2024-01-05 05:46:00,1.5851540290357072e-08
2024-01-05 05:46:30,1.2906061197847111e-08
2024-01-05 05:47:00,1.0756993777247992e-08
2024-01-05 05:47:30,9.337705948238688e-09
2024-01-05 05:48:00,8.534978214972827e-09
2024-01-05 05:48:30,8.212232089082154e-09
2024-01-05 05:49:00,8.21650136505481e-09
2024-01-05 05:49:30,8.401031179615678e-09
2024-01-05 05:50:00,8.605437183612315e-09
2024-01-05 05:50:30,8.71681352161655e-09
2024-01-05 05:51:00,8.670424012949235e-09
2024-01-05 05:51:30,8.413806376981335e-09
2024-01-05 05:52:00,7.96002228962466e-09
2024-01-05 05:52:30,7.348873440789019e-09
2024-01-05 05:53:00,6.639237182208496e-09
2024-01-05 05:53:30,5.893668748537889e-09
2024-01-05 05:54:00,5.1201080474998104e-09
2024-01-05 05:54:30,4.396901344436946e-09
2024-01-05 05:55:00,3.717430564202423e-09
2024-01-05 05:55:30,3.094494205334596e-09
2024-01-05 05:56:00,2.531932698525774e-09
2024-01-05 05:56:30,2.0566933399849203e-09
2024-01-05 05:57:00,1.6016675166823327e-09
2024-01-05 05:57:30,1.2006199444462603e-09
2024-01-05 05:58:00,8.985453651679724e-10
2024-01-05 05:58:30,6.104576658222076e-10
2024-01-05 05:59:00,3.541761150629093e-10
2024-01-05 05:59:30,1.439083309399365e-10
2024-01-05 06:00:00,-1.3081383802495748e-11
2024-01-05 06:00:30,2.195912612444377
2024-01-05 06:01:00,2.947253303139149
2024-01-05 06:01:30,3.1211257107008987
2024-01-05 06:02:00,3.1116581966241346
2024-01-05 06:02:30,3.0659881574347634
2024-01-05 06:03:00,3.026083767940864
2024-01-05 06:03:30,2.9986478608474942
2024-01-05 06:04:00,2.9812211772694392
2024-01-05 06:04:30,2.970339539118264
2024-01-05 06:05:00,2.963475418817392
2024-01-05 06:05:30,2.95946506616588
2024-01-05 06:06:00,2.957728614704477
2024-01-05 06:06:30,2.9573114012866784
2024-01-05 06:07:00,2.9577593907348803
2024-01-05 06:07:30,2.958903585905272
2024-01-05 06:08:00,2.960674873382909
2024-01-05 06:08:30,2.963033687656568
2024-01-05 06:09:00,2.965948694919091
2024-01-05 06:09:30,2.969392330986913
2024-01-05 06:10:00,2.9733343656784603
2024-01-05 06:10:30,2.977747100776326
2024-01-05 06:11:00,2.982602474114824
2024-01-05 06:11:30,2.9878733154746087
2024-01-05 06:12:00,2.993534564178705
2024-01-05 06:12:30,2.996427774965692
2024-01-05 06:13:00,2.9787792084565754
2024-01-05 06:13:30,2.971325234025393
2024-01-05 06:14:00,2.970740103352273
2024-01-05 06:14:30,2.972204475911943
2024-01-05 06:15:00,2.970927649828363
2024-01-05 06:15:30,2.963351629638447
2024-01-05 06:16:00,2.946932563837199
2024-01-05 06:16:30,2.920561021385339
2024-01-05 06:17:00,2.884013812336081
2024-01-05 06:17:30,2.837824810443784
2024-01-05 06:18:00,2.7825716034126136
2024-01-05 06:18:30,2.7197598715297
2024-01-05 06:19:00,2.649206906943136
2024-01-05 06:19:30,2.572927028332307
2024-01-05 06:20:00,2.491644555356165
2024-01-05 06:20:30,2.406391806610282
2024-01-05 06:21:00,2.318299264831643
2024-01-05 06:21:30,2.233033987100956
2024-01-05 06:22:00,2.1520337386210944
2024-01-05 06:22:30,2.0973276693153977
2024-01-05 06:23:00,2.057593242830976
2024-01-05 06:23:30,2.022747153233121
2024-01-05 06:24:00,1.9895191388524904
2024-01-05 06:24:30,1.956983062332657
2024-01-05 06:25:00,1.9248366805539157
2024-01-05 06:25:30,1.893516465681452
2024-01-05 06:26:00,1.862139457817024
2024-01-05 06:26:30,1.831389215644147
2024-01-05 06:27:00,1.8016585873190287
2024-01-05 06:27:30,1.7729798647149329
2024-01-05 06:28:00,1.7453821436802983
2024-01-05 06:28:30,1.7188912084990753
2024-01-05 06:29:00,1.6935106547713974
2024-01-05 06:29:30,1.6687693792164369
2024-01-05 06:30:00,1.6435160432204436
2024-01-05 06:30:30,1.617313089467132
2024-01-05 06:31:00,1.5984033081610272
2024-01-05 06:31:30,1.585020513119784
2024-01-05 06:32:00,1.5733870656117213
2024-01-05 06:32:30,1.562780086050077
2024-01-05 06:33:00,1.5529442905510544
2024-01-05 06:33:30,1.5437727821456706
2024-01-05 06:34:00,1.5352012968748356
2024-01-05 06:34:30,1.5271798616715846
2024-01-05 06:35:00,1.519666977580383
2024-01-05 06:35:30,1.512619803573943
2024-01-05 06:36:00,1.5060070424601617
2024-01-05 06:36:30,1.499790760319468
2024-01-05 06:37:00,1.4939425970082518
2024-01-05 06:37:30,1.488436053977346
2024-01-05 06:38:00,1.4832475878200866
2024-01-05 06:38:30,1.4783559802952524
2024-01-05 06:39:00,1.473742371570562
2024-01-05 06:39:30,1.469939904127337
2024-01-05 06:40:00,1.4674607033658644
2024-01-05 06:40:30,1.4656046283378974
2024-01-05 06:41:00,1.4640239978844616
2024-01-05 06:41:30,1.4626057787949072
2024-01-05 06:42:00,1.4613091835338097
2024-01-05 06:42:30,1.460118864890964
2024-01-05 06:43:00,1.459025069389117
2024-01-05 06:43:30,1.458024227167298
2024-01-05 06:44:00,1.4571067954155714
2024-01-05 06:44:30,1.4562747506405116
2024-01-05 06:45:00,1.4555171295383753
2024-01-05 06:45:30,1.4548356176923376
2024-01-05 06:46:00,1.454224751532277
2024-01-05 06:46:30,1.453681549218188
2024-01-05 06:47:00,1.4532017464488307
2024-01-05 06:47:30,1.4527833764468312
2024-01-05 06:48:00,1.4524228920980866
2024-01-05 06:48:30,1.4521177643300267
2024-01-05 06:49:00,1.451865236234795
2024-01-05 06:49:30,1.451662921978048
2024-01-05 06:50:00,1.4515083999971283
2024-01-05 06:50:30,1.4513993840723818
2024-01-05 06:51:00,1.4513337167521827
2024-01-05 06:51:30,1.4513093638013184
2024-01-05 06:52:00,1.4513243845476018
2024-01-05 06:52:30,1.4513769312351077
2024-01-05 06:53:00,1.4514652434100757
2024-01-05 06:53:30,1.451587643336462
2024-01-05 06:54:00,1.4517425307755198
2024-01-05 06:54:30,1.451928378782504
2024-01-05 06:55:00,1.4521437296846584
2024-01-05 06:55:30,1.4523871912304798
2024-01-05 06:56:00,1.452657433016516
2024-01-05 06:56:30,1.4529531832011482
2024-01-05 06:57:00,1.4532732254494451
2024-01-05 06:57:30,1.453616396135972
2024-01-05 06:58:00,1.4539815816911317
2024-01-05 06:58:30,1.454367716198463
2024-01-05 06:59:00,1.4547737791142077
2024-01-05 06:59:30,1.4551987930069452
2024-01-05 07:00:00,1.4556418220582883
2024-01-05 07:00:30,1.456101799341144
2024-01-05 07:01:00,1.4565776376046664
2024-01-05 07:01:30,1.4570683819871282
2024-01-05 07:02:00,1.4575730338316872
2024-01-05 07:02:30,1.4580905404780045
2024-01-05 07:03:00,1.4586198172480034
2024-01-05 07:03:30,1.459159874513994
2024-01-05 07:04:00,1.4597098427989974
2024-01-05 07:04:30,1.4602689300806455
2024-01-05 07:05:00,1.46083641210774
2024-01-05 07:05:30,1.461411614405158
2024-01-05 07:06:00,1.4619939025204784
2024-01-05 07:06:30,1.462582681341197
2024-01-05 07:07:00,1.4631773971821604
2024-01-05 07:07:30,1.4637775400731845
2024-01-05 07:08:00,1.464382645516278
2024-01-05 07:08:30,1.4649922954263332
2024-01-05 07:09:00,1.465606118097761
2024-01-05 07:09:30,1.466223786441846
2024-01-05 07:10:00,1.4668450141389069
2024-01-05 07:10:30,1.4674695493379657
2024-01-05 07:11:00,1.4680971660572473
2024-01-05 07:11:30,1.468727653742309
2024-01-05 07:12:00,1.469360805868583
2024-01-05 07:12:30,1.4699964085454869
2024-01-05 07:13:00,1.470634230172564
2024-01-05 07:13:30,1.4712740128323658
2024-01-05 07:14:00,1.471915466111945
2024-01-05 07:14:30,1.4725582634225218
2024-01-05 07:15:00,1.4732020408743527
2024-01-05 07:15:30,1.4738463984237988
2024-01-05 07:16:00,1.474490903049703
2024-01-05 07:16:30,1.4751350936012309
2024-01-05 07:17:00,1.475778486992093
2024-01-05 07:17:30,1.476420585649975
2024-01-05 07:18:00,1.4770608858636864
2024-01-05 07:18:30,1.4776988869623218
2024-01-05 07:19:00,1.4783341011830031
2024-01-05 07:19:30,1.4789660639342268
2024-01-05 07:20:00,1.4795943443223551
2024-01-05 07:20:30,1.480218555533467
2024-01-05 07:21:00,1.4808383647452144
2024-01-05 07:21:30,1.4814535020355852
2024-01-05 07:22:00,1.4820637676901545
2024-01-05 07:22:30,1.4826690374186176
2024-01-05 07:23:00,1.4832692648690722
2024-01-05 07:23:30,1.4838644810931076
2024-01-05 07:24:00,1.4844547907467236
2024-01-05 07:24:30,1.485040364989899
2024-01-05 07:25:00,1.4856214314272156
2024-01-05 07:25:30,1.4861982616363074
2024-01-05 07:26:00,1.4867711571374846
2024-01-05 07:26:30,1.4873404349473776
2024-01-05 07:27:00,1.4879064137327638
2024-01-05 07:27:30,1.4884694016659723
2024-01-05 07:28:00,1.489029686791748
2024-01-05 07:28:30,1.489587530253739
2024-01-05 07:29:00,1.4901431625359662
2024-01-05 07:29:30,1.4906967812132514
2024-01-05 07:30:00,1.491247019332319
2024-01-05 07:30:30,1.4917845484547223
2024-01-05 07:31:00,1.492327540318797
2024-01-05 07:31:30,1.4928909246369566
2024-01-05 07:32:00,1.4934767137391525
2024-01-05 07:32:30,1.494079959359353
2024-01-05 07:33:00,1.494677376772665
2024-01-05 07:33:30,1.4952713442345738
2024-01-05 07:34:00,1.4958684785459464
2024-01-05 07:34:30,1.4964689352592355
2024-01-05 07:35:00,1.4970729032907502
2024-01-05 07:35:30,1.4976807129885428
2024-01-05 07:36:00,1.498292466501887
2024-01-05 07:36:30,1.4989081778556197
2024-01-05 07:37:00,1.499527760132197
2024-01-05 07:37:30,1.5001510058946286
2024-01-05 07:38:00,1.500777594052039
2024-01-05 07:38:30,1.5014070964718158
2024-01-05 07:39:00,1.5020389882841052
2024-01-05 07:39:30,1.502672662842086
2024-01-05 07:40:00,1.503307449372206
2024-01-05 07:40:30,1.5039426324001854
2024-01-05 07:41:00,1.504577472160313
2024-01-05 07:41:30,1.505211224964745
2024-01-05 07:42:00,1.505843162736808
2024-01-05 07:42:30,1.5064725912184724
2024-01-05 07:43:00,1.5070988671639822
2024-01-05 07:43:30,1.5077214170939066
2024-01-05 07:44:00,1.5083397465912354
2024-01-05 07:44:30,1.5089534471240365
2024-01-05 07:45:00,1.5095622026086677
2024-01-05 07:45:30,1.510165793206464
2024-01-05 07:46:00,1.5107640965021072
2024-01-05 07:46:30,1.51135708651058
2024-01-05 07:47:00,1.511944830419803
2024-01-05 07:47:30,1.5125274832158828
2024-01-05 07:48:00,1.5131052805591292
2024-01-05 07:48:30,1.5136785302377225
2024-01-05 07:49:00,1.5142476021425544
2024-01-05 07:49:30,1.5148129172143756
2024-01-05 07:50:00,1.5153749356821038
2024-01-05 07:50:30,1.5159341449569137
2024-01-05 07:51:00,1.5164910475132611
2024-01-05 07:51:30,1.5170461492296252
2024-01-05 07:52:00,1.5175999471242776
2024-01-05 07:52:30,1.5181528506450728
2024-01-05 07:53:00,1.518705007081046
2024-01-05 07:53:30,1.519256165890654
2024-01-05 07:54:00,1.5198058436539297
2024-01-05 07:54:30,1.5203536938480422
2024-01-05 07:55:00,1.5208997724439928
2024-01-05 07:55:30,1.52144451720116
2024-01-05 07:56:00,1.5219885381697336
2024-01-05 07:56:30,1.5225324164868876
2024-01-05 07:57:00,1.5230766128281306
2024-01-05 07:57:30,1.5236214694154229
2024-01-05 07:58:00,1.5241672475832897
2024-01-05 07:58:30,1.5247141606890813
2024-01-05 07:59:00,1.525262392111704
2024-01-05 07:59:30,1.5258121029527312
2024-01-05 08:00:00,1.5263634384558884
2024-01-05 08:00:30,1.5269195228398893
2024-01-05 08:01:00,1.5274892981590695
2024-01-05 08:01:30,1.528084431699612
2024-01-05 08:02:00,1.5287129103888597
2024-01-05 08:02:30,1.529377630143269
2024-01-05 08:03:00,1.5300784452026326
2024-01-05 08:03:30,1.5308144926834892
2024-01-05 08:04:00,1.531585231301825
2024-01-05 08:04:30,1.5323904248328348
2024-01-05 08:05:00,1.533229849925335
2024-01-05 08:05:30,1.5341031438545103
2024-01-05 08:06:00,1.5350098044057694
2024-01-05 08:06:30,1.5359492342847472
2024-01-05 08:07:00,1.53692077028498
2024-01-05 08:07:30,1.5379236939254892
2024-01-05 08:08:00,1.5389572368158284
2024-01-05 08:08:30,1.5400205876552877
2024-01-05 08:09:00,1.5411129007085431
2024-01-05 08:09:30,1.5422333040709244
2024-01-05 08:10:00,1.5433809068150302
2024-01-05 08:10:30,1.5445548052541482
