timestamp,hvac_reaZonWes_V_flow_y
2024-01-01 21:11:00,1.6212605346496115e-09
2024-01-01 21:11:30,1.6964014468676615e-09
2024-01-01 21:12:00,1.7712239666759467e-09
2024-01-01 21:12:30,1.8447729131315943e-09
2024-01-01 21:13:00,1.9180034672881683e-09
2024-01-01 21:13:30,1.9896420545156464e-09
2024-01-01 21:14:00,2.0612806432139128e-09
2024-01-01 21:14:30,2.1313272650624542e-09
2024-01-01 21:15:00,2.200737101119307e-09
2024-01-01 21:15:30,2.2691917577448113e-09
2024-01-01 21:16:00,2.336054447605108e-09
2024-01-01 21:16:30,2.402917139137473e-09
2024-01-01 21:17:00,2.4685062576394247e-09
2024-01-01 21:17:30,2.532821803125049e-09
2024-01-01 21:18:00,2.5961821692973754e-09
2024-01-01 21:18:30,2.658587356171533e-09
2024-01-01 21:19:00,2.7194005763631326e-09
2024-01-01 21:19:30,2.779577010966882e-09
2024-01-01 21:20:00,2.838798266292976e-09
2024-01-01 21:20:30,2.8964275549293286e-09
2024-01-01 21:21:00,2.952783270566625e-09
2024-01-01 21:21:30,3.0081838069053276e-09
2024-01-01 21:22:00,3.0616739827853154e-09
2024-01-01 21:22:30,3.114527373047562e-09
2024-01-01 21:23:00,3.166107190240374e-09
2024-01-01 21:23:30,3.2154582531536023e-09
2024-01-01 21:24:00,3.263854136647522e-09
2024-01-01 21:24:30,3.31065805322838e-09
2024-01-01 21:25:00,3.355870002846417e-09
2024-01-01 21:25:30,3.399171591705959e-09
2024-01-01 21:26:00,3.4418363947225276e-09
2024-01-01 21:26:30,3.482272443120638e-09
2024-01-01 21:27:00,3.520798130566581e-09
2024-01-01 21:27:30,3.557731850738601e-09
2024-01-01 21:28:00,3.5933919973275022e-09
2024-01-01 21:28:30,3.6268233889730463e-09
2024-01-01 21:29:00,3.658026025572974e-09
2024-01-01 21:29:30,3.6869999070214686e-09
2024-01-01 21:30:00,3.7150186083235903e-09
2024-01-01 21:30:30,3.740490160503775e-09
2024-01-01 21:31:00,3.764369744795331e-09
2024-01-01 21:31:30,3.785065392148938e-09
2024-01-01 21:32:00,3.804805858974985e-09
2024-01-01 21:32:30,3.821999176201776e-09
2024-01-01 21:33:00,3.8366453436905775e-09
2024-01-01 21:33:30,3.8496995427269135e-09
2024-01-01 21:34:00,3.85988819795438e-09
2024-01-01 21:34:30,3.8675297030326866e-09
2024-01-01 21:35:00,3.872942451637616e-09
2024-01-01 21:35:30,3.875808049808393e-09
2024-01-01 21:36:00,3.8761264973964855e-09
2024-01-01 21:36:30,3.874216188087964e-09
2024-01-01 21:37:00,3.869440334066949e-09
2024-01-01 21:37:30,3.8621173290145655e-09
2024-01-01 21:38:00,3.851928778932751e-09
2024-01-01 21:38:30,3.839511471365055e-09
2024-01-01 21:39:00,3.823591830747642e-09
2024-01-01 21:39:30,3.805761826202092e-09
2024-01-01 21:40:00,3.784429488280055e-09
2024-01-01 21:40:30,3.7608683922797695e-09
2024-01-01 21:41:00,3.733804962576109e-09
2024-01-01 21:41:30,3.7038759867498762e-09
2024-01-01 21:42:00,3.671081464653675e-09
2024-01-01 21:42:30,3.635421396143821e-09
2024-01-01 21:43:00,3.59657738719025e-09
2024-01-01 21:43:30,3.5545494376461292e-09
2024-01-01 21:44:00,3.5102927290649743e-09
2024-01-01 21:44:30,3.461578504030477e-09
2024-01-01 21:45:00,3.410953913614816e-09
2024-01-01 21:45:30,3.356508594282405e-09
2024-01-01 21:46:00,3.2988793337220172e-09
2024-01-01 21:46:30,3.2383845257425004e-09
2024-01-01 21:47:00,3.1743873824145433e-09
2024-01-01 21:47:30,3.1075246914837677e-09
2024-01-01 21:48:00,3.037159665025188e-09
2024-01-01 21:48:30,2.9639290908165435e-09
2024-01-01 21:49:00,2.8871961809398993e-09
2024-01-01 21:49:30,2.8072793292707443e-09
2024-01-01 21:50:00,2.724496929707466e-09
2024-01-01 21:50:30,2.637575406466123e-09
2024-01-01 21:51:00,2.5474699413377924e-09
2024-01-01 21:51:30,2.455454110104118e-09
2024-01-01 21:52:00,2.358662367267418e-09
2024-01-01 21:52:30,2.259641864420531e-09
2024-01-01 21:53:00,2.1571190258108047e-09
2024-01-01 21:53:30,2.051412245437881e-09
2024-01-01 21:54:00,1.942839917323744e-09
2024-01-01 21:54:30,1.8307652536401386e-09
2024-01-01 21:55:00,1.7158250423966132e-09
2024-01-01 21:55:30,1.597382495790341e-09
2024-01-01 21:56:00,1.476392795829189e-09
2024-01-01 21:56:30,1.3522191547410263e-09
2024-01-01 21:57:00,1.2251799666498819e-09
2024-01-01 21:57:30,1.0955936256989528e-09
2024-01-01 21:58:00,9.628233441599823e-10
2024-01-01 21:58:30,8.268691222455451e-10
2024-01-01 21:59:00,6.886861420753084e-10
2024-01-01 21:59:30,5.476376159699157e-10
2024-01-01 22:00:00,4.0436033211774874e-10
2024-01-01 22:00:30,2.5885429079611385e-10
2024-01-01 22:01:00,1.1557700774819766e-10
2024-01-01 22:01:30,-2.4834728853554965e-11
2024-01-01 22:02:00,-1.6269931273665984e-10
2024-01-01 22:02:30,-2.9706156181209296e-10
2024-01-01 22:03:00,-4.2951344566821774e-10
2024-01-01 22:03:30,-5.594181762013661e-10
2024-01-01 22:04:00,-6.870941471911182e-10
2024-01-01 22:04:30,-8.109493887277048e-10
2024-01-01 22:05:00,-9.332126583247347e-10
2024-01-01 22:05:30,-1.0522919861111548e-09
2024-01-01 22:06:00,-1.1691425538141655e-09
2024-01-01 22:06:30,-1.2824907855707582e-09
2024-01-01 22:07:00,-1.3936102570650983e-09
2024-01-01 22:07:30,-1.5015457864181834e-09
2024-01-01 22:08:00,-1.6072525553787783e-09
2024-01-01 22:08:30,-1.7100937760390503e-09
2024-01-01 22:09:00,-1.8097510544535878e-09
2024-01-01 22:09:30,-1.9068611784604048e-09
2024-01-01 22:10:00,-2.001105754135629e-09
2024-01-01 22:10:30,-2.0931215693148203e-09
2024-01-01 22:11:00,-2.1809982605591207e-09
2024-01-01 22:11:30,-2.2669645852724367e-09
2024-01-01 22:12:00,-2.349746967871881e-09
2024-01-01 22:12:30,-2.4306189840033193e-09
2024-01-01 22:13:00,-2.5076702703596842e-09
2024-01-01 22:13:30,-2.582174402597789e-09
2024-01-01 22:14:00,-2.6534945930315124e-09
2024-01-01 22:14:30,-2.722904417270727e-09
2024-01-01 22:15:00,-2.789130299896454e-09
2024-01-01 22:15:30,-2.8521722410361047e-09
2024-01-01 22:16:00,-2.912985422404502e-09
2024-01-01 22:16:30,-2.970296268680461e-09
2024-01-01 22:17:00,-3.025696749276328e-09
2024-01-01 22:17:30,-3.0779132889100813e-09
2024-01-01 22:18:00,-3.1275826754221554e-09
2024-01-01 22:18:30,-3.174386515116441e-09
2024-01-01 22:19:00,-3.2183248081515762e-09
2024-01-01 22:19:30,-3.260034342335105e-09
2024-01-01 22:20:00,-3.299196723985464e-09
2024-01-01 22:20:30,-3.335175165637084e-09
2024-01-01 22:21:00,-3.3689248488981932e-09
2024-01-01 22:21:30,-3.400445773911201e-09
2024-01-01 22:22:00,-3.428145971864879e-09
2024-01-01 22:22:30,-3.4539358057196823e-09
2024-01-01 22:23:00,-3.477178488048666e-09
2024-01-01 22:23:30,-3.4985108065766397e-09
2024-01-01 22:24:00,-3.516977580134416e-09
2024-01-01 22:24:30,-3.53257880891671e-09
2024-01-01 22:25:00,-3.5462696743930305e-09
2024-01-01 22:25:30,-3.557094995451312e-09
2024-01-01 22:26:00,-3.5660099535269353e-09
2024-01-01 22:26:30,-3.572059367544733e-09
2024-01-01 22:27:00,-3.576516812638647e-09
2024-01-01 22:27:30,-3.5781087140236067e-09
2024-01-01 22:28:00,-3.577153465619496e-09
2024-01-01 22:28:30,-3.5749246424694463e-09
2024-01-01 22:29:00,-3.569193488710661e-09
2024-01-01 22:29:30,-3.5621887605023823e-09
2024-01-01 22:30:00,-3.5526368831572e-09
2024-01-01 22:30:30,-3.540856250542044e-09
2024-01-01 22:31:00,-3.5271652564984927e-09
2024-01-01 22:31:30,-3.5115639011624e-09
2024-01-01 22:32:00,-3.4930970036440484e-09
2024-01-01 22:32:30,-3.4733565324714173e-09
2024-01-01 22:33:00,-3.451387306750338e-09
2024-01-01 22:33:30,-3.427507720282514e-09
2024-01-01 22:34:00,-3.401399379541006e-09
2024-01-01 22:34:30,-3.3730622846647037e-09
2024-01-01 22:35:00,-3.3428148294296922e-09
2024-01-01 22:35:30,-3.311293801221285e-09
2024-01-01 22:36:00,-3.2769072319730403e-09
2024-01-01 22:36:30,-3.241883877210221e-09
2024-01-01 22:37:00,-3.204631768882105e-09
2024-01-01 22:37:30,-3.165150907107801e-09
2024-01-01 22:38:00,-3.123441292002441e-09
2024-01-01 22:38:30,-3.080776498087148e-09
2024-01-01 22:39:00,-3.036201344614701e-09
2024-01-01 22:39:30,-2.990034225265277e-09
2024-01-01 22:40:00,-2.9413199593457714e-09
2024-01-01 22:40:30,-2.891332121294997e-09
2024-01-01 22:41:00,-2.839752317581318e-09
2024-01-01 22:41:30,-2.785943761116027e-09
2024-01-01 22:42:00,-2.731498419819959e-09
2024-01-01 22:42:30,-2.674505932319277e-09
2024-01-01 22:43:00,-2.615921479375834e-09
2024-01-01 22:43:30,-2.5557450610290473e-09
2024-01-01 22:44:00,-2.494295070863939e-09
2024-01-01 22:44:30,-2.430934721806692e-09
2024-01-01 22:45:00,-2.3659824074375933e-09
2024-01-01 22:45:30,-2.299438127777873e-09
2024-01-01 22:46:00,-2.2309834893104847e-09
2024-01-01 22:46:30,-2.1612552791179423e-09
2024-01-01 22:47:00,-2.089935103669424e-09
2024-01-01 22:47:30,-2.017022962966565e-09
2024-01-01 22:48:00,-1.9425188570058787e-09
2024-01-01 22:48:30,-1.866104392263515e-09
2024-01-01 22:49:00,-1.788416355759092e-09
2024-01-01 22:49:30,-1.7084995669374486e-09
2024-01-01 22:50:00,-1.628264386824999e-09
2024-01-01 22:50:30,-1.5458004543398096e-09
2024-01-01 22:51:00,-1.46110776946359e-09
2024-01-01 22:51:30,-1.3754599061565495e-09
2024-01-01 22:52:00,-1.2872648968860352e-09
2024-01-01 22:52:30,-1.1984331025690531e-09
2024-01-01 22:53:00,-1.107054162186934e-09
2024-01-01 22:53:30,-1.0147200431283075e-09
2024-01-01 22:54:00,-9.201571713664931e-10
2024-01-01 22:54:30,-8.24320727281943e-10
2024-01-01 22:55:00,-7.265739238191836e-10
2024-01-01 22:55:30,-6.269167608890188e-10
2024-01-01 22:56:00,-5.259860253499379e-10
2024-01-01 22:56:30,-4.2250814318257406e-10
2024-01-01 22:57:00,-3.1711990123206583e-10
2024-01-01 22:57:30,-2.1013969285026837e-10
2024-01-01 22:58:00,-1.0093073095725796e-10
2024-01-01 22:58:30,9.870197639514432e-12
2024-01-01 22:59:00,1.2258148656275454e-10
2024-01-01 22:59:30,2.3752152944173256e-10
2024-01-01 23:00:00,3.550087199141536e-10
2024-01-01 23:00:30,6.530250085757674e-10
2024-01-01 23:01:00,1.0774435068795042e-09
2024-01-01 23:01:30,1.4410488557546216e-09
2024-01-01 23:02:00,1.793828831702265e-09
2024-01-01 23:02:30,2.1437432730780674e-09
2024-01-01 23:03:00,2.4892002140139278e-09
2024-01-01 23:03:30,2.830518049415326e-09
2024-01-01 23:04:00,3.1680151741403444e-09
2024-01-01 23:04:30,3.5026467699823153e-09
2024-01-01 23:05:00,3.833776051269282e-09
2024-01-01 23:05:30,4.161721412742197e-09
2024-01-01 23:06:00,4.487119642620634e-09
2024-01-01 23:06:30,4.809652348601201e-09
2024-01-01 23:07:00,5.129956318866609e-09
2024-01-01 23:07:30,5.448031554572307e-09
2024-01-01 23:08:00,5.763559663314369e-09
2024-01-01 23:08:30,6.077177433239071e-09
2024-01-01 23:09:00,6.388566471891233e-09
2024-01-01 23:09:30,6.698363567415268e-09
2024-01-01 23:10:00,7.006250327312835e-09
2024-01-01 23:10:30,7.312545146168093e-09
2024-01-01 23:11:00,7.616292844256008e-09
2024-01-01 23:11:30,7.918766996843604e-09
2024-01-01 23:12:00,8.219330817728011e-09
2024-01-01 23:12:30,8.518302701435375e-09
2024-01-01 23:13:00,8.815045861640885e-09
2024-01-01 23:13:30,9.110833873714025e-09
2024-01-01 23:14:00,9.404393164010194e-09
2024-01-01 23:14:30,9.696042126964172e-09
2024-01-01 23:15:00,9.985780763359476e-09
2024-01-01 23:15:30,1.0273927467637442e-08
2024-01-01 23:16:00,1.055920866576524e-08
2024-01-01 23:16:30,1.084321632688318e-08
2024-01-01 23:17:00,1.1123721695640568e-08
2024-01-01 23:17:30,1.140263513490766e-08
2024-01-01 23:18:00,1.1679001464047952e-08
2024-01-01 23:18:30,1.1952820683528492e-08
2024-01-01 23:19:00,1.2222819218615073e-08
2024-01-01 23:19:30,1.2490270644724608e-08
2024-01-01 23:20:00,1.2754856568373593e-08
2024-01-01 23:20:30,1.3015940202126421e-08
2024-01-01 23:21:00,1.3273521546077444e-08
2024-01-01 23:21:30,1.3526008630865e-08
2024-01-01 23:22:00,1.3776585395192157e-08
2024-01-01 23:22:30,1.4016336809712058e-08
2024-01-01 23:23:00,1.4222975297878525e-08
2024-01-01 23:23:30,1.4464637159376218e-08
2024-01-01 23:24:00,1.4692608123641825e-08
2024-01-01 23:24:30,1.4902112278677846e-08
2024-01-01 23:25:00,1.5170200971355927e-08
2024-01-01 23:25:30,1.5390212213413924e-08
2024-01-01 23:26:00,1.5598124523424822e-08
2024-01-01 23:26:30,1.5800624174618962e-08
2024-01-01 23:27:00,1.5995800801436574e-08
2024-01-01 23:27:30,1.6163913967417234e-08
2024-01-01 23:28:00,1.6306874031797284e-08
2024-01-01 23:28:30,1.6543760403634978e-08
2024-01-01 23:29:00,1.6729703751100106e-08
2024-01-01 23:29:30,1.6867888005387583e-08
2024-01-01 23:30:00,1.7015624116238617e-08
2024-01-01 23:30:30,1.715571879601265e-08
2024-01-01 23:31:00,1.728689846555197e-08
2024-01-01 23:31:30,1.7408526333835254e-08
2024-01-01 23:32:00,1.7520284003897548e-08
2024-01-01 23:32:30,1.7622171472946794e-08
2024-01-01 23:33:00,1.7712596766309193e-08
2024-01-01 23:33:30,1.7791878275088755e-08
2024-01-01 23:34:00,1.786097117923698e-08
2024-01-01 23:34:30,1.7917328320166546e-08
2024-01-01 23:35:00,1.7962223271957756e-08
2024-01-01 23:35:30,1.7994700847657274e-08
2024-01-01 23:36:00,1.8014124254487285e-08
2024-01-01 23:36:30,1.8020493488498393e-08
2024-01-01 23:37:00,1.8013171756607987e-08
2024-01-01 23:37:30,1.7991840660097066e-08
2024-01-01 23:38:00,1.795745537853447e-08
2024-01-01 23:38:30,1.7907150356298167e-08
2024-01-01 23:39:00,1.7842517561968454e-08
2024-01-01 23:39:30,1.7762601807257782e-08
2024-01-01 23:40:00,1.7667721482396715e-08
2024-01-01 23:40:30,1.75569213988865e-08
2024-01-01 23:41:00,1.7428927973267068e-08
2024-01-01 23:41:30,1.728469638510928e-08
2024-01-01 23:42:00,1.7124863419554492e-08
2024-01-01 23:42:30,1.6947837098377773e-08
2024-01-01 23:43:00,1.675234383784934e-08
2024-01-01 23:43:30,1.654029400251081e-08
2024-01-01 23:44:00,1.6309458824253023e-08
2024-01-01 23:44:30,1.6061111878337144e-08
2024-01-01 23:45:00,1.5793979581246213e-08
2024-01-01 23:45:30,1.5508698718923813e-08
2024-01-01 23:46:00,1.520431410293439e-08
2024-01-01 23:46:30,1.4881462519695385e-08
2024-01-01 23:47:00,1.453887038609686e-08
2024-01-01 23:47:30,1.4177492884057854e-08
2024-01-01 23:48:00,1.3797330010934369e-08
2024-01-01 23:48:30,1.3396152999096398e-08
2024-01-01 23:49:00,1.2976827401714776e-08
2024-01-01 23:49:30,1.2537124451711292e-08
2024-01-01 23:50:00,1.207799933283261e-08
2024-01-01 23:50:30,1.1598815253879029e-08
2024-01-01 23:51:00,1.1100527399536888e-08
2024-01-01 23:51:30,1.0581543794032524e-08
2024-01-01 23:52:00,1.0043774808362136e-08
2024-01-01 23:52:30,9.485946862724602e-09
2024-01-01 23:53:00,8.909970329272938e-09
2024-01-01 23:53:30,8.312661258082958e-09
2024-01-01 23:54:00,7.697203603056775e-09
2024-01-01 23:54:30,7.062323786270466e-09
2024-01-01 23:55:00,6.408976996602724e-09
2024-01-01 23:55:30,5.737481633143537e-09
2024-01-01 23:56:00,5.0481560955488155e-09
2024-01-01 23:56:30,4.340045203173279e-09
2024-01-01 23:57:00,3.615059332867252e-09
2024-01-01 23:57:30,2.8725617003353874e-09
2024-01-01 23:58:00,2.1138258931661103e-09
2024-01-01 23:58:30,1.3382151281731739e-09
2024-01-01 23:59:00,5.473213892878467e-10
2024-01-01 23:59:30,-2.58855315144197e-10
2024-01-02 00:00:00,-1.0793597905932767e-09
2024-01-02 00:00:30,-1.3878847401904844e-09
2024-01-02 00:01:00,-1.6636149734646324e-09
2024-01-02 00:01:30,-1.932658897649409e-09
2024-01-02 00:02:00,-2.19724527853413e-09
2024-01-02 00:02:30,-2.456418929879248e-09
2024-01-02 00:03:00,-2.711135036707085e-09
2024-01-02 00:03:30,-2.951204952611938e-09
2024-01-02 00:04:00,-3.200826711176476e-09
2024-01-02 00:04:30,-3.43898622987871e-09
2024-01-02 00:05:00,-3.669504250761662e-09
2024-01-02 00:05:30,-3.894609539821598e-09
2024-01-02 00:06:00,-4.11079975025109e-09
2024-01-02 00:06:30,-4.3295371072226866e-09
2024-01-02 00:07:00,-4.536812224264147e-09
2024-01-02 00:07:30,-4.738993004291388e-09
2024-01-02 00:08:00,-4.9357610521996844e-09
2024-01-02 00:08:30,-5.1261611827585575e-09
2024-01-02 00:09:00,-5.311148581471187e-09
2024-01-02 00:09:30,-5.456336579255002e-09
2024-01-02 00:10:00,-5.637184812525283e-09
2024-01-02 00:10:30,-5.829176857646861e-09
2024-01-02 00:11:00,-5.991558146205002e-09
2024-01-02 00:11:30,-6.1469347290937556e-09
2024-01-02 00:12:00,-6.295306606867489e-09
2024-01-02 00:12:30,-6.438584150256581e-09
2024-01-02 00:13:00,-6.576448964682585e-09
2024-01-02 00:13:30,-6.707945865643624e-09
2024-01-02 00:14:00,-6.833711643750836e-09
2024-01-02 00:14:30,-6.954383089554407e-09
2024-01-02 00:15:00,-7.0686866237470034e-09
2024-01-02 00:15:30,-7.177577431911067e-09
2024-01-02 00:16:00,-7.281055514687167e-09
2024-01-02 00:16:30,-7.379120872738682e-09
2024-01-02 00:17:00,-7.471773506750217e-09
2024-01-02 00:17:30,-7.559331812330131e-09
2024-01-02 00:18:00,-7.641159000380144e-09
2024-01-02 00:18:30,-7.718210256313464e-09
2024-01-02 00:19:00,-7.790167185941661e-09
2024-01-02 00:19:30,-7.856074605434302e-09
2024-01-02 00:20:00,-7.918161279529785e-09
2024-01-02 00:20:30,-7.975153629515294e-09
2024-01-02 00:21:00,-8.026414866523226e-09
2024-01-02 00:21:30,-8.073536965405306e-09
2024-01-02 00:22:00,-8.116201532030661e-09
2024-01-02 00:22:30,-8.154726961874987e-09
2024-01-02 00:23:00,-8.187521281798241e-09
2024-01-02 00:23:30,-8.216813255903061e-09
2024-01-02 00:24:00,-8.241647700576706e-09
2024-01-02 00:24:30,-8.262024616530747e-09
2024-01-02 00:25:00,-8.278262399184639e-09
2024-01-02 00:25:30,-8.290042654515046e-09
2024-01-02 00:26:00,-8.298638961955018e-09
2024-01-02 00:26:30,-8.302777743381206e-09
2024-01-02 00:27:00,-8.303732578114163e-09
2024-01-02 00:27:30,-8.299911493490404e-09
2024-01-02 00:28:00,-8.292906463382855e-09
2024-01-02 00:28:30,-8.282717488322471e-09
2024-01-02 00:29:00,-8.269026174234359e-09
2024-01-02 00:29:30,-8.251832521678532e-09
2024-01-02 00:30:00,-8.230818136634566e-09
2024-01-02 00:30:30,-8.207256597932913e-09
2024-01-02 00:31:00,-8.180192722351469e-09
2024-01-02 00:31:30,-8.150581694026918e-09
2024-01-02 00:32:00,-8.117149935279795e-09
2024-01-02 00:32:30,-8.081807813717933e-09
2024-01-02 00:33:00,-8.042963357176719e-09
2024-01-02 00:33:30,-8.001253355121966e-09
2024-01-02 00:34:00,-7.957314596907973e-09
2024-01-02 00:34:30,-7.910828688406531e-09
2024-01-02 00:35:00,-7.861477235532071e-09
2024-01-02 00:35:30,-7.810533816401721e-09
2024-01-02 00:36:00,-7.756088064726592e-09
2024-01-02 00:36:30,-7.700050347395941e-09
2024-01-02 00:37:00,-7.641783875832999e-09
2024-01-02 00:37:30,-7.581288650316946e-09
2024-01-02 00:38:00,-7.518883065489165e-09
2024-01-02 00:38:30,-7.453930332858151e-09
2024-01-02 00:39:00,-7.3873856357538355e-09
2024-01-02 00:39:30,-7.318930580015024e-09
2024-01-02 00:40:00,-7.249201954491598e-09
2024-01-02 00:40:30,-7.177244576368809e-09
2024-01-02 00:41:00,-7.1036952344690784e-09
2024-01-02 00:41:30,-7.028553928936051e-09
2024-01-02 00:42:00,-6.952457448461261e-09
2024-01-02 00:42:30,-6.873495427507077e-09
2024-01-02 00:43:00,-6.7942150203725356e-09
2024-01-02 00:43:30,-6.713661044306385e-09
2024-01-02 00:44:00,-6.631196710916178e-09
2024-01-02 00:44:30,-6.547140414558149e-09
2024-01-02 00:45:00,-6.462447337964371e-09
2024-01-02 00:45:30,-6.377117481128026e-09
2024-01-02 00:46:00,-6.289558873076598e-09
2024-01-02 00:46:30,-6.201681879038488e-09
2024-01-02 00:47:00,-6.1122129222729535e-09
2024-01-02 00:47:30,-6.022107185329229e-09
2024-01-02 00:48:00,-5.931364668175681e-09
2024-01-02 00:48:30,-5.8396669766335765e-09
2024-01-02 00:49:00,-5.7466957165579265e-09
2024-01-02 00:49:30,-5.653087676208971e-09
2024-01-02 00:50:00,-5.558206067307807e-09
2024-01-02 00:50:30,-5.4630060721743665e-09
2024-01-02 00:51:00,-5.367169296627926e-09
2024-01-02 00:51:30,-5.271014134696973e-09
2024-01-02 00:52:00,-5.173267009972776e-09
2024-01-02 00:52:30,-5.075519892822201e-09
2024-01-02 00:53:00,-4.9771359949982655e-09
2024-01-02 00:53:30,-4.877160134262801e-09
2024-01-02 00:54:00,-4.778457857034355e-09
2024-01-02 00:54:30,-4.6778452226996046e-09
2024-01-02 00:55:00,-4.576595807395742e-09
2024-01-02 00:55:30,-4.475346399084806e-09
2024-01-02 00:56:00,-4.373141815584552e-09
2024-01-02 00:56:30,-4.270937238853894e-09
2024-01-02 00:57:00,-4.1677774867504764e-09
2024-01-02 00:57:30,-4.0646177411851184e-09
2024-01-02 00:58:00,-3.960184426065467e-09
2024-01-02 00:58:30,-3.8560695112394205e-09
2024-01-02 00:59:00,-3.7509994206444195e-09
2024-01-02 00:59:30,-3.644974154194752e-09
2024-01-02 01:00:00,-3.5389488936888805e-09
2024-01-02 01:00:30,-3.286144026076987e-09
2024-01-02 01:01:00,-3.027926474245646e-09
2024-01-02 01:01:30,-2.778942359009873e-09
2024-01-02 01:02:00,-2.537599709288071e-09
2024-01-02 01:02:30,-2.301988160252878e-09
2024-01-02 01:03:00,-2.0721077108471286e-09
2024-01-02 01:03:30,-1.8476399661499519e-09
2024-01-02 01:04:00,-1.6292217130913223e-09
2024-01-02 01:04:30,-1.415260981178303e-09
2024-01-02 01:05:00,-1.206712951384217e-09
2024-01-02 01:05:30,-1.0252284092338003e-09
2024-01-02 01:06:00,-7.994871168844337e-10
2024-01-02 01:06:30,-6.097243404051676e-10
2024-01-02 01:07:00,-4.285582023444337e-10
2024-01-02 01:07:30,-2.2924361380415887e-10
2024-01-02 01:08:00,-4.457514694752263e-11
2024-01-02 01:08:30,1.3436222821850476e-10
2024-01-02 01:09:00,3.1043405732143716e-10
2024-01-02 01:09:30,4.83321946886424e-10
2024-01-02 01:10:00,6.520707156072202e-10
2024-01-02 01:10:30,8.182723333856076e-10
2024-01-02 01:11:00,9.809716188646228e-10
2024-01-02 01:11:30,1.1395317845663432e-09
2024-01-02 01:12:00,1.295544800320173e-09
2024-01-02 01:12:30,1.448373878603552e-09
2024-01-02 01:13:00,1.5983374135876295e-09
2024-01-02 01:13:30,1.7451170116105634e-09
2024-01-02 01:14:00,1.888075885075265e-09
2024-01-02 01:14:30,2.0288060037310917e-09
2024-01-02 01:15:00,2.16603379212231e-09
2024-01-02 01:15:30,2.300396038236338e-09
2024-01-02 01:16:00,2.431255954387698e-09
2024-01-02 01:16:30,2.5592503285335803e-09
2024-01-02 01:17:00,2.6834239790194102e-09
2024-01-02 01:17:30,2.8050504816172022e-09
2024-01-02 01:18:00,2.922856260700042e-09
2024-01-02 01:18:30,3.0374781041635693e-09
2024-01-02 01:19:00,3.147960830237486e-09
2024-01-02 01:19:30,3.255578014658845e-09
2024-01-02 01:20:00,3.3603296574361023e-09
2024-01-02 01:20:30,3.4606237888368084e-09
2024-01-02 01:21:00,3.557415590627993e-09
2024-01-02 01:21:30,3.6507050627465163e-09
2024-01-02 01:22:00,3.739537023242481e-09
2024-01-02 01:22:30,3.824866653866259e-09
2024-01-02 01:23:00,3.9060571665756775e-09
2024-01-02 01:23:30,3.9831085612179355e-09
2024-01-02 01:24:00,4.056339231598787e-09
2024-01-02 01:24:30,4.12479399561203e-09
2024-01-02 01:25:00,4.189428034982307e-09
2024-01-02 01:25:30,4.2489677735587145e-09
2024-01-02 01:26:00,4.304368393051923e-09
2024-01-02 01:26:30,4.355311499225701e-09
2024-01-02 01:27:00,4.4027522738423605e-09
2024-01-02 01:27:30,4.442551594532169e-09
2024-01-02 01:28:00,4.478530189028551e-09
2024-01-02 01:28:30,4.50909608697308e-09
2024-01-02 01:29:00,4.535204470087149e-09
2024-01-02 01:29:30,4.556536944027172e-09
2024-01-02 01:30:00,4.571501538288364e-09
2024-01-02 01:30:30,4.581371828607081e-09
2024-01-02 01:31:00,4.585192632488801e-09
2024-01-02 01:31:30,4.584237525719899e-09
2024-01-02 01:32:00,4.577232931730439e-09
2024-01-02 01:32:30,4.563860456046667e-09
2024-01-02 01:33:00,4.544756886371171e-09
2024-01-02 01:33:30,4.520240616380737e-09
2024-01-02 01:34:00,4.489038069400136e-09
2024-01-02 01:34:30,4.452422821323205e-09
2024-01-02 01:35:00,4.4088029013636296e-09
2024-01-02 01:35:30,4.359451885459663e-09
2024-01-02 01:36:00,4.30341459097406e-09
2024-01-02 01:36:30,4.2416461998260255e-09
2024-01-02 01:37:00,4.172873135275455e-09
2024-01-02 01:37:30,4.098050579291104e-09
2024-01-02 01:38:00,4.016541743348855e-09
2024-01-02 01:38:30,3.929620203619624e-09
2024-01-02 01:39:00,3.83601238338968e-09
2024-01-02 01:39:30,3.736036676535435e-09
2024-01-02 01:40:00,3.630648265238259e-09
2024-01-02 01:40:30,3.5179367845502305e-09
2024-01-02 01:41:00,3.3998125991152316e-09
2024-01-02 01:41:30,3.276275708850598e-09
2024-01-02 01:42:00,3.1470077195614843e-09
2024-01-02 01:42:30,3.012645419515067e-09
2024-01-02 01:43:00,2.8719152321371413e-09
2024-01-02 01:43:30,2.726409128217984e-09
2024-01-02 01:44:00,2.5761271078613142e-09
2024-01-02 01:44:30,2.42075077704762e-09
2024-01-02 01:45:00,2.261553712579878e-09
2024-01-02 01:45:30,2.097899126359589e-09
2024-01-02 01:46:00,1.9301054127943333e-09
2024-01-02 01:46:30,1.7584909663299191e-09
2024-01-02 01:47:00,1.5836925756133142e-09
2024-01-02 01:47:30,1.4053918468303996e-09
2024-01-02 01:48:00,1.2245439628566214e-09
2024-01-02 01:48:30,1.0401937415984823e-09
2024-01-02 01:49:00,8.545699426499373e-10
2024-01-02 01:49:30,6.657622014613498e-10
2024-01-02 01:50:00,4.763176718313593e-10
2024-01-02 01:50:30,2.8464438340944904e-10
2024-01-02 01:51:00,9.074233669492687e-11
2024-01-02 01:51:30,-1.0124934368346048e-10
