timestamp,hvac_oveZonActWes_yDam_u
2024-01-04 13:30:00,0.3543659867031844
2024-01-04 13:30:30,0.3553342216966972
2024-01-04 13:31:00,0.3563045571041451
2024-01-04 13:31:30,0.3572774712219918
2024-01-04 13:32:00,0.3582533951625316
2024-01-04 13:32:30,0.3592326986474524
2024-01-04 13:33:00,0.3602156973960401
2024-01-04 13:33:30,0.361202672498488
2024-01-04 13:34:00,0.3621938652754318
2024-01-04 13:34:30,0.3631894623916853
2024-01-04 13:35:00,0.3641896193821524
2024-01-04 13:35:30,0.3651944639772848
2024-01-04 13:36:00,0.3662040829608708
2024-01-04 13:36:30,0.3672185362294792
2024-01-04 13:37:00,0.3682378564543533
2024-01-04 13:37:30,0.3692620503839866
2024-01-04 13:38:00,0.3702911016627602
2024-01-04 13:38:30,0.3713249727420048
2024-01-04 13:39:00,0.3723636068285451
2024-01-04 13:39:30,0.3734082516680002
2024-01-04 13:40:00,0.3744615890778534
2024-01-04 13:40:30,0.3755259382689275
2024-01-04 13:41:00,0.3766019094821526
2024-01-04 13:41:30,0.3776886649971651
2024-01-04 13:42:00,0.3787849684607832
2024-01-04 13:42:30,0.3798898993872273
2024-01-04 13:43:00,0.3810029135969666
2024-01-04 13:43:30,0.3821235922347996
2024-01-04 13:44:00,0.3832514593255962
2024-01-04 13:44:30,0.3843859697217401
2024-01-04 13:45:00,0.3855265747880076
2024-01-04 13:45:30,0.3866727673261115
2024-01-04 13:46:00,0.3878240830258972
2024-01-04 13:46:30,0.3889800838332209
2024-01-04 13:47:00,0.3901403471957495
2024-01-04 13:47:30,0.3913044655212461
2024-01-04 13:48:00,0.3924720493770696
2024-01-04 13:48:30,0.3936427291555389
2024-01-04 13:49:00,0.394816154536864
2024-01-04 13:49:30,0.395991993200683
2024-01-04 13:50:00,0.3971699298233195
2024-01-04 13:50:30,0.3983496654813755
2024-01-04 13:51:00,0.3995309172109763
2024-01-04 13:51:30,0.4007134175363035
2024-01-04 13:52:00,0.401896913922472
2024-01-04 13:52:30,0.4030811681835915
2024-01-04 13:53:00,0.4042659558914597
2024-01-04 13:53:30,0.405451065812891
2024-01-04 13:54:00,0.4066362993770069
2024-01-04 13:54:30,0.4078214701587755
2024-01-04 13:55:00,0.409006403368804
2024-01-04 13:55:30,0.4101909353502651
2024-01-04 13:56:00,0.4113749130894493
2024-01-04 13:56:30,0.4125581937441636
2024-01-04 13:57:00,0.4137406439902328
2024-01-04 13:57:30,0.4149221387529481
2024-01-04 13:58:00,0.416102559654625
2024-01-04 13:58:30,0.4172817939990429
2024-01-04 13:59:00,0.4184597344290084
2024-01-04 13:59:30,0.4196362789447592
2024-01-04 14:00:00,0.4208113309338596
2024-01-04 14:00:30,0.4219847999707578
2024-01-04 14:01:00,0.4231566026965522
2024-01-04 14:01:30,0.4243266635029721
2024-01-04 14:02:00,0.4254949157827089
2024-01-04 14:02:30,0.4266613020767786
2024-01-04 14:03:00,0.4278257738079795
2024-01-04 14:03:30,0.4289882908293715
2024-01-04 14:04:00,0.4301488203033282
2024-01-04 14:04:30,0.4313073353352616
2024-01-04 14:05:00,0.4324638141163993
2024-01-04 14:05:30,0.4336182396415295
2024-01-04 14:06:00,0.4347705995339603
2024-01-04 14:06:30,0.4359208860095439
2024-01-04 14:07:00,0.4370690955890101
2024-01-04 14:07:30,0.438215228696293
2024-01-04 14:08:00,0.4393592893953833
2024-01-04 14:08:30,0.4405012853050707
2024-01-04 14:09:00,0.4416412275389348
2024-01-04 14:09:30,0.4427791305613887
2024-01-04 14:10:00,0.4439150120008744
2024-01-04 14:10:30,0.4450488925058151
2024-01-04 14:11:00,0.4461807956599794
2024-01-04 14:11:30,0.4473107479159527
2024-01-04 14:12:00,0.448438778517097
2024-01-04 14:12:30,0.4495649194156872
2024-01-04 14:13:00,0.4506892052056273
2024-01-04 14:13:30,0.4518116730739128
2024-01-04 14:14:00,0.4529323627627652
2024-01-04 14:14:30,0.4540513165360214
2024-01-04 14:15:00,0.4551685791500804
2024-01-04 14:15:30,0.4562841978322013
2024-01-04 14:16:00,0.457398222266674
2024-01-04 14:16:30,0.4585107045873355
2024-01-04 14:17:00,0.4596216993750044
2024-01-04 14:17:30,0.4607312636594002
2024-01-04 14:18:00,0.4618394578997615
2024-01-04 14:18:30,0.4629473031558462
2024-01-04 14:19:00,0.4640566191518385
2024-01-04 14:19:30,0.4651688007136449
2024-01-04 14:20:00,0.4662841213754402
2024-01-04 14:20:30,0.4674020796823113
2024-01-04 14:21:00,0.4685220766573336
2024-01-04 14:21:30,0.4696437692128095
2024-01-04 14:22:00,0.470767020855027
2024-01-04 14:22:30,0.4718917868808438
2024-01-04 14:23:00,0.4730179145323281
2024-01-04 14:23:30,0.474145247429859
2024-01-04 14:24:00,0.4752736511111025
2024-01-04 14:24:30,0.4764030259705744
2024-01-04 14:25:00,0.4775333163178283
2024-01-04 14:25:30,0.4786644624548017
2024-01-04 14:26:00,0.4797964426789209
2024-01-04 14:26:30,0.4809292492635403
2024-01-04 14:27:00,0.4820628869313259
2024-01-04 14:27:30,0.4831973726746612
2024-01-04 14:28:00,0.48433273508927
2024-01-04 14:28:30,0.4854690136876235
2024-01-04 14:29:00,0.4866062582809037
2024-01-04 14:29:30,0.4877445284184723
2024-01-04 14:30:00,0.488883892864712
2024-01-04 14:30:30,0.4900244296478453
2024-01-04 14:31:00,0.4911662262652664
2024-01-04 14:31:30,0.4923093792574002
2024-01-04 14:32:00,0.493453993366211
2024-01-04 14:32:30,0.4946001805322503
2024-01-04 14:33:00,0.4957480588683005
2024-01-04 14:33:30,0.4968977516751868
2024-01-04 14:34:00,0.498049386525388
2024-01-04 14:34:30,0.4992030944212606
2024-01-04 14:35:00,0.5003590090266634
2024-01-04 14:35:30,0.50151726596794
2024-01-04 14:36:00,0.5026780021994668
2024-01-04 14:36:30,0.5038413554290346
2024-01-04 14:37:00,0.5050074635984154
2024-01-04 14:37:30,0.5061764644149693
2024-01-04 14:38:00,0.5073484949301542
2024-01-04 14:38:30,0.5085236911612203
2024-01-04 14:39:00,0.5097021877525456
2024-01-04 14:39:30,0.5108841176733343
2024-01-04 14:40:00,0.5120696119485786
2024-01-04 14:40:30,0.5132587994203829
2024-01-04 14:41:00,0.5144518062052142
2024-01-04 14:41:30,0.5156487546337685
2024-01-04 14:42:00,0.5168497625647814
2024-01-04 14:42:30,0.5180549430812686
2024-01-04 14:43:00,0.5192644043715773
2024-01-04 14:43:30,0.5204782497035823
2024-01-04 14:44:00,0.5216965774412764
2024-01-04 14:44:30,0.5229194810789624
2024-01-04 14:45:00,0.5241470492825363
2024-01-04 14:45:30,0.5253793659336503
2024-01-04 14:46:00,0.5266165101755194
2024-01-04 14:46:30,0.5278585564598705
2024-01-04 14:47:00,0.5291055745948683
2024-01-04 14:47:30,0.5303576297939174
2024-01-04 14:48:00,0.5316147827249784
2024-01-04 14:48:30,0.5328770895602292
2024-01-04 14:49:00,0.5341446020256521
2024-01-04 14:49:30,0.5354173370905589
2024-01-04 14:50:00,0.5366942808360837
2024-01-04 14:50:30,0.5379738605031932
2024-01-04 14:51:00,0.5392554551664739
2024-01-04 14:51:30,0.5405389144399829
2024-01-04 14:52:00,0.541824255794464
2024-01-04 14:52:30,0.5431115184980678
2024-01-04 14:53:00,0.5444006717253661
2024-01-04 14:53:30,0.5456916024036866
2024-01-04 14:54:00,0.5469841629005765
2024-01-04 14:54:30,0.5482781731370171
2024-01-04 14:55:00,0.5495734476513059
2024-01-04 14:55:30,0.5508698031132765
2024-01-04 14:56:00,0.5521670653902511
2024-01-04 14:56:30,0.5534650735333648
2024-01-04 14:57:00,0.5547636814844119
2024-01-04 14:57:30,0.5560627597566566
2024-01-04 14:58:00,0.5573621950075176
2024-01-04 14:58:30,0.5586618910501564
2024-01-04 14:59:00,0.559961767170817
2024-01-04 14:59:30,0.5612617589036122
2024-01-04 15:00:00,0.5625618155246335
2024-01-04 15:00:30,0.5638619003585927
2024-01-04 15:01:00,0.5651619883706926
2024-01-04 15:01:30,0.5664620669681206
2024-01-04 15:02:00,0.5677621328037491
2024-01-04 15:02:30,0.5690621902121011
2024-01-04 15:03:00,0.5703622503499977
2024-01-04 15:03:30,0.5716623317931399
2024-01-04 15:04:00,0.5729624484137605
2024-01-04 15:04:30,0.5742617973570516
2024-01-04 15:05:00,0.5755580273298228
2024-01-04 15:05:30,0.5768496968267678
2024-01-04 15:06:00,0.5781371397732716
2024-01-04 15:06:30,0.5794210306745056
2024-01-04 15:07:00,0.5807017814630293
2024-01-04 15:07:30,0.5819798122275202
2024-01-04 15:08:00,0.5832555146846337
2024-01-04 15:08:30,0.5845292458873699
2024-01-04 15:09:00,0.5858013281516319
2024-01-04 15:09:30,0.5870720508223917
2024-01-04 15:10:00,0.5883416724092073
2024-01-04 15:10:30,0.5896104226333212
2024-01-04 15:11:00,0.5908785042672082
2024-01-04 15:11:30,0.5921460947562701
2024-01-04 15:12:00,0.5934133476468679
2024-01-04 15:12:30,0.594680393854748
2024-01-04 15:13:00,0.5959473428077868
2024-01-04 15:13:30,0.5972142834917895
2024-01-04 15:14:00,0.5984812854211108
2024-01-04 15:14:30,0.5997483995491875
2024-01-04 15:15:00,0.6010156591287379
2024-01-04 15:15:30,0.6022830805277419
2024-01-04 15:16:00,0.6035506640051942
2024-01-04 15:16:30,0.6048183944493646
2024-01-04 15:17:00,0.6060862420806783
2024-01-04 15:17:30,0.6073541631211679
2024-01-04 15:18:00,0.6086221004319154
2024-01-04 15:18:30,0.6098899841201715
2024-01-04 15:19:00,0.6111577321172303
2024-01-04 15:19:30,0.6124252507285137
2024-01-04 15:20:00,0.6136924351567765
2024-01-04 15:20:30,0.6149591699995496
2024-01-04 15:21:00,0.6162253297217541
2024-01-04 15:21:30,0.6174907791044166
2024-01-04 15:22:00,0.61875537367029
2024-01-04 15:22:30,0.6200189600872729
2024-01-04 15:23:00,0.6212813765503866
2024-01-04 15:23:30,0.6225424531430807
2024-01-04 15:24:00,0.6238020121786221
2024-01-04 15:24:30,0.6250598685222961
2024-01-04 15:25:00,0.6263158298950936
2024-01-04 15:25:30,0.6275696971595686
2024-01-04 15:26:00,0.6288212645885786
2024-01-04 15:26:30,0.6300703198434905
2024-01-04 15:27:00,0.6313166442566228
2024-01-04 15:27:30,0.6325600122096235
2024-01-04 15:28:00,0.6338001912426908
2024-01-04 15:28:30,0.6350369422558797
2024-01-04 15:29:00,0.6362700197550345
2024-01-04 15:29:30,0.6374991721048102
2024-01-04 15:30:00,0.6387241417712517
2024-01-04 15:30:30,0.6399446746934869
2024-01-04 15:31:00,0.6411605352097909
2024-01-04 15:31:30,0.6423715136740233
2024-01-04 15:32:00,0.6435774284381477
2024-01-04 15:32:30,0.6447781250488924
2024-01-04 15:33:00,0.6459734742163816
2024-01-04 15:33:30,0.6471633699680024
2024-01-04 15:34:00,0.6483477269701249
2024-01-04 15:34:30,0.6495264787964137
2024-01-04 15:35:00,0.6506995760962749
2024-01-04 15:35:30,0.6518680489222274
2024-01-04 15:36:00,0.6530337612382332
2024-01-04 15:36:30,0.6541976379539952
2024-01-04 15:37:00,0.655359885039948
2024-01-04 15:37:30,0.6565203415649782
2024-01-04 15:38:00,0.6576787137571531
2024-01-04 15:38:30,0.6588346801097152
2024-01-04 15:39:00,0.6599879366770678
2024-01-04 15:39:30,0.6611382126987086
2024-01-04 15:40:00,0.6622852733385625
2024-01-04 15:40:30,0.6634289175762657
2024-01-04 15:41:00,0.6645689746865449
2024-01-04 15:41:30,0.6657053006103197
2024-01-04 15:42:00,0.6668377746387546
2024-01-04 15:42:30,0.667966296504036
2024-01-04 15:43:00,0.6690907838599671
2024-01-04 15:43:30,0.670211170102309
2024-01-04 15:44:00,0.6713274024722717
2024-01-04 15:44:30,0.6724394403911098
2024-01-04 15:45:00,0.6735472539825025
2024-01-04 15:45:30,0.6746508222113242
2024-01-04 15:46:00,0.6757501307551089
2024-01-04 15:46:30,0.6768451739610055
2024-01-04 15:47:00,0.6779359528921974
2024-01-04 15:47:30,0.6790224740368678
2024-01-04 15:48:00,0.6801047485169439
2024-01-04 15:48:30,0.6811827912715996
2024-01-04 15:49:00,0.6822566202803798
2024-01-04 15:49:30,0.68332625587951
2024-01-04 15:50:00,0.6843917201676838
2024-01-04 15:50:30,0.6854530364914945
2024-01-04 15:51:00,0.6865102289981928
2024-01-04 15:51:30,0.6875633222423954
2024-01-04 15:52:00,0.6886123408364846
2024-01-04 15:52:30,0.6896573091379891
2024-01-04 15:53:00,0.6906982509701494
2024-01-04 15:53:30,0.6917351893730997
2024-01-04 15:54:00,0.6927681463836933
2024-01-04 15:54:30,0.693797142842201
2024-01-04 15:55:00,0.6948221982238303
2024-01-04 15:55:30,0.695843330493196
2024-01-04 15:56:00,0.696860555979714
2024-01-04 15:56:30,0.6978738892708236
2024-01-04 15:57:00,0.6988833431321814
2024-01-04 15:57:30,0.6998889284194327
2024-01-04 15:58:00,0.7008906540314505
2024-01-04 15:58:30,0.7018885268638426
2024-01-04 15:59:00,0.7028825517755691
2024-01-04 15:59:30,0.7038727315662456
2024-01-04 16:00:00,0.7048590669629557
2024-01-04 16:00:30,0.7058415556000657
2024-01-04 16:01:00,0.7068201922520766
2024-01-04 16:01:30,0.7077949697705272
2024-01-04 16:02:00,0.7087658790963188
2024-01-04 16:02:30,0.7097329096202887
2024-01-04 16:03:00,0.7106960491903663
2024-01-04 16:03:30,0.7116552837705378
2024-01-04 16:04:00,0.7126105969882736
2024-01-04 16:04:30,0.713561969785049
2024-01-04 16:05:00,0.714509380273088
2024-01-04 16:05:30,0.7154528037901935
2024-01-04 16:06:00,0.7163922130846918
2024-01-04 16:06:30,0.7173275785556339
2024-01-04 16:07:00,0.7182588684954258
2024-01-04 16:07:30,0.7191860493093365
2024-01-04 16:08:00,0.7201090857059681
2024-01-04 16:08:30,0.7210279408627995
2024-01-04 16:09:00,0.7219425765732146
2024-01-04 16:09:30,0.7228529533806634
2024-01-04 16:10:00,0.7237590307006642
2024-01-04 16:10:30,0.7246607669256483
2024-01-04 16:11:00,0.7255581195163928
2024-01-04 16:11:30,0.726451045087732
2024-01-04 16:12:00,0.7273394994946081
2024-01-04 16:12:30,0.728223437922633
2024-01-04 16:13:00,0.7291028149871477
2024-01-04 16:13:30,0.7299775848460918
2024-01-04 16:14:00,0.7308477013321235
2024-01-04 16:14:30,0.7317131181060735
2024-01-04 16:15:00,0.7325737888287779
2024-01-04 16:15:30,0.7334296673430367
2024-01-04 16:16:00,0.7342807078535801
2024-01-04 16:16:30,0.7351268650721864
2024-01-04 16:17:00,0.735968094188042
2024-01-04 16:17:30,0.7368043508289047
2024-01-04 16:18:00,0.7376355910515489
2024-01-04 16:18:30,0.7384617713327909
2024-01-04 16:19:00,0.739282848541899
2024-01-04 16:19:30,0.7400987798869553
2024-01-04 16:20:00,0.7409095228379066
2024-01-04 16:20:30,0.7417150350365618
2024-01-04 16:21:00,0.7425152742062494
2024-01-04 16:21:30,0.743310198071792
2024-01-04 16:22:00,0.7440997642957429
2024-01-04 16:22:30,0.7448839304319838
2024-01-04 16:23:00,0.7456626538944567
2024-01-04 16:23:30,0.7464358919373185
2024-01-04 16:24:00,0.7472036016428626
2024-01-04 16:24:30,0.7479657399142545
2024-01-04 16:25:00,0.7487222634712097
2024-01-04 16:25:30,0.7494731288474654
2024-01-04 16:26:00,0.750218292389302
2024-01-04 16:26:30,0.7509577101993816
2024-01-04 16:27:00,0.751691338287543
2024-01-04 16:27:30,0.7524191324477885
2024-01-04 16:28:00,0.7531410482745612
2024-01-04 16:28:30,0.7538570411658122
2024-01-04 16:29:00,0.7545670663216433
2024-01-04 16:29:30,0.7552710787400979
2024-01-04 16:30:00,0.7559690332104986
2024-01-04 16:30:30,0.7566608864702422
2024-01-04 16:31:00,0.757346600617558
2024-01-04 16:31:30,0.7580261447490693
2024-01-04 16:32:00,0.7586994952839466
2024-01-04 16:32:30,0.7593666356498943
2024-01-04 16:33:00,0.7600275557408638
2024-01-04 16:33:30,0.7606822513418147
2024-01-04 16:34:00,0.7613307235956637
2024-01-04 16:34:30,0.7619729785304021
2024-01-04 16:35:00,0.7626090266408776
2024-01-04 16:35:30,0.7632388825135444
2024-01-04 16:36:00,0.7638625644827368
2024-01-04 16:36:30,0.7644800943103686
2024-01-04 16:37:00,0.7650914968837619
2024-01-04 16:37:30,0.7656967999286025
2024-01-04 16:38:00,0.7662960337355619
2024-01-04 16:38:30,0.766889230899729
2024-01-04 16:39:00,0.7674764260723126
2024-01-04 16:39:30,0.7680576557243136
2024-01-04 16:40:00,0.7686329579217384
2024-01-04 16:40:30,0.7692023721120178
2024-01-04 16:41:00,0.7697659389213596
2024-01-04 16:41:30,0.7703236999626751
2024-01-04 16:42:00,0.7708756976538299
2024-01-04 16:42:30,0.7714219750459639
2024-01-04 16:43:00,0.7719625756616503
2024-01-04 16:43:30,0.7724975433426425
2024-01-04 16:44:00,0.7730269221069803
2024-01-04 16:44:30,0.7735507560151818
2024-01-04 16:45:00,0.7740690890453291
2024-01-04 16:45:30,0.7745819649767713
2024-01-04 16:46:00,0.7750894272821295
2024-01-04 16:46:30,0.7755915190274182
2024-01-04 16:47:00,0.7760882827799666
2024-01-04 16:47:30,0.7765797605238518
2024-01-04 16:48:00,0.7770659935826177
2024-01-04 16:48:30,0.7775470225489117
2024-01-04 16:49:00,0.7780228872208159
2024-01-04 16:49:30,0.7784936265446071
2024-01-04 16:50:00,0.7789592785635697
2024-01-04 16:50:30,0.7794198803726793
2024-01-04 16:51:00,0.7798754680787936
2024-01-04 16:51:30,0.7803260767661473
2024-01-04 16:52:00,0.7807717404667678
2024-01-04 16:52:30,0.7812124921356214
2024-01-04 16:53:00,0.7816483636302124
2024-01-04 16:53:30,0.7820793856943404
2024-01-04 16:54:00,0.7825055879457482
2024-01-04 16:54:30,0.7829269988674903
2024-01-04 16:55:00,0.7833436458027098
2024-01-04 16:55:30,0.7837555549525634
2024-01-04 16:56:00,0.7841627513771872
2024-01-04 16:56:30,0.7845652590127951
2024-01-04 16:57:00,0.7849631006410612
2024-01-04 16:57:30,0.7853562979274054
2024-01-04 16:58:00,0.7857448714275372
2024-01-04 16:58:30,0.7861288405986747
2024-01-04 16:59:00,0.7865082238133873
2024-01-04 16:59:30,0.7868830383753737
2024-01-04 17:00:00,0.7872533005368216
2024-01-04 17:00:30,0.7876058422304307
2024-01-04 17:01:00,0.7879314510012528
2024-01-04 17:01:30,0.7882289923793685
2024-01-04 17:02:00,0.7884984437333857
2024-01-04 17:02:30,0.7887399231601954
2024-01-04 17:03:00,0.7889534786355926
2024-01-04 17:03:30,0.7891390862648273
2024-01-04 17:04:00,0.7892967097527022
2024-01-04 17:04:30,0.789426349740616
2024-01-04 17:05:00,0.7895280747244555
2024-01-04 17:05:30,0.7896020418066249
2024-01-04 17:06:00,0.7896485002707578
2024-01-04 17:06:30,0.7896677838645023
2024-01-04 17:07:00,0.7896602984757969
2024-01-04 17:07:30,0.7896265101855307
2024-01-04 17:08:00,0.7895669359095089
2024-01-04 17:08:30,0.7894821361724048
2024-01-04 17:09:00,0.789372708672229
2024-01-04 17:09:30,0.7892392820297313
2024-01-04 17:10:00,0.789082509758521
2024-01-04 17:10:30,0.7889030646153925
2024-01-04 17:11:00,0.7887016334464115
2024-01-04 17:11:30,0.7884789002837743
2024-01-04 17:12:00,0.788235413199145
2024-01-04 17:12:30,0.7879714436726236
2024-01-04 17:13:00,0.7876869539197379
2024-01-04 17:13:30,0.7873816774697472
2024-01-04 17:14:00,0.7870552541644303
2024-01-04 17:14:30,0.7867073654037622
2024-01-04 17:15:00,0.7863378449844902
2024-01-04 17:15:30,0.7859467633065035
2024-01-04 17:16:00,0.7855344915171102
2024-01-04 17:16:30,0.785101750797856
2024-01-04 17:17:00,0.7846495511634505
2024-01-04 17:17:30,0.7841790326537489
2024-01-04 17:18:00,0.7836913214861072
2024-01-04 17:18:30,0.7831874580033176
2024-01-04 17:19:00,0.7826683862257686
2024-01-04 17:19:30,0.7821349707457764
2024-01-04 17:20:00,0.7815880161912886
2024-01-04 17:20:30,0.7810282799405557
2024-01-04 17:21:00,0.780456478134883
2024-01-04 17:21:30,0.779873287895156
2024-01-04 17:22:00,0.7792793481922132
2024-01-04 17:22:30,0.7786752606040689
2024-01-04 17:23:00,0.7780615903064295
2024-01-04 17:23:30,0.7774388672438618
2024-01-04 17:24:00,0.7768075873265926
2024-01-04 17:24:30,0.7761682136454985
2024-01-04 17:25:00,0.7755211775685932
2024-01-04 17:25:30,0.7748668797978877
2024-01-04 17:26:00,0.7742056914207632
2024-01-04 17:26:30,0.7735379549643863
2024-01-04 17:27:00,0.7728639854548756
2024-01-04 17:27:30,0.7721840714808506
2024-01-04 17:28:00,0.7714984763647056
2024-01-04 17:28:30,0.7708074394804066
2024-01-04 17:29:00,0.7701111766411561
2024-01-04 17:29:30,0.7694098813921958
2024-01-04 17:30:00,0.7687037260257804
2024-01-04 17:30:30,0.7679928607749298
2024-01-04 17:31:00,0.7672774108728105
2024-01-04 17:31:30,0.7665574744591162
2024-01-04 17:32:00,0.7658331226528141
2024-01-04 17:32:30,0.7651044013283044
2024-01-04 17:33:00,0.7643713335183514
2024-01-04 17:33:30,0.7636339217313544
2024-01-04 17:34:00,0.7628921499425129
2024-01-04 17:34:30,0.7621459852920993
2024-01-04 17:35:00,0.7613953795903438
2024-01-04 17:35:30,0.7606402707061279
2024-01-04 17:36:00,0.7598805838765569
2024-01-04 17:36:30,0.7591162329503723
2024-01-04 17:37:00,0.7583471215676159
2024-01-04 17:37:30,0.7575731442759601
2024-01-04 17:38:00,0.7567941875849037
2024-01-04 17:38:30,0.7560101309596774
2024-01-04 17:39:00,0.7552208477570221
2024-01-04 17:39:30,0.7544262061062372
2024-01-04 17:40:00,0.7536260697386006
2024-01-04 17:40:30,0.7528202987671688
2024-01-04 17:41:00,0.7520087504184982
2024-01-04 17:41:30,0.7511912797178814
2024-01-04 17:42:00,0.7503677401294985
2024-01-04 17:42:30,0.7495379841534753
2024-01-04 17:43:00,0.7487018638813675
2024-01-04 17:43:30,0.7478592315120044
2024-01-04 17:44:00,0.7470099398292427
2024-01-04 17:44:30,0.7461538426434009
2024-01-04 17:45:00,0.7452907951979622
2024-01-04 17:45:30,0.7444206545431628
2024-01-04 17:46:00,0.7435432798780532
2024-01-04 17:46:30,0.7426585328627165
2024-01-04 17:47:00,0.7417662779019895
2024-01-04 17:47:30,0.7408663824024797
2024-01-04 17:48:00,0.739958717004132
2024-01-04 17:48:30,0.7390431557879904
2024-01-04 17:49:00,0.7381195764615134
2024-01-04 17:49:30,0.7371878605228465
2024-01-04 17:50:00,0.73624789340545
2024-01-04 17:50:30,0.7352995646043763
2024-01-04 17:51:00,0.7343427677855072
2024-01-04 17:51:30,0.7333774008789891
2024-01-04 17:52:00,0.7324033661580328
2024-01-04 17:52:30,0.7314205703042889
2024-01-04 17:53:00,0.7304289244608957
2024-01-04 17:53:30,0.7294283442741676
2024-01-04 17:54:00,0.7284187499194198
2024-01-04 17:54:30,0.7274000661374025
2024-01-04 17:55:00,0.7263722222390886
2024-01-04 17:55:30,0.7253351521110492
2024-01-04 17:56:00,0.7242887942150135
2024-01-04 17:56:30,0.7232330915817928
2024-01-04 17:57:00,0.7221679917997785
2024-01-04 17:57:30,0.7210934469988031
2024-01-04 17:58:00,0.7200094362015961
2024-01-04 17:58:30,0.7189162497306556
2024-01-04 17:59:00,0.7178139429856993
2024-01-04 17:59:30,0.716702461561333
2024-01-04 18:00:00,0.7155820624120349
2024-01-04 18:00:30,0.7144532344710662
2024-01-04 18:01:00,0.7133163807223564
2024-01-04 18:01:30,0.7121716939399954
2024-01-04 18:02:00,0.7110191472489283
2024-01-04 18:02:30,0.7098585588675701
2024-01-04 18:03:00,0.7086896787145043
2024-01-04 18:03:30,0.70751224966297
2024-01-04 18:04:00,0.706326023800541
2024-01-04 18:04:30,0.705130777408074
2024-01-04 18:05:00,0.7039263187091431
2024-01-04 18:05:30,0.702712484769238
2024-01-04 18:06:00,0.7014891416142462
2024-01-04 18:06:30,0.700256175860308
2024-01-04 18:07:00,0.6990134946608992
2024-01-04 18:07:30,0.6977610266543335
2024-01-04 18:08:00,0.6964987124368286
2024-01-04 18:08:30,0.6952265148797009
2024-01-04 18:09:00,0.6939444185710731
2024-01-04 18:09:30,0.6926524092279375
2024-01-04 18:10:00,0.691350486689922
2024-01-04 18:10:30,0.6900386745514477
2024-01-04 18:11:00,0.6887170006862783
2024-01-04 18:11:30,0.687385504227361
2024-01-04 18:12:00,0.686044234591839
2024-01-04 18:12:30,0.6846932509526622
2024-01-04 18:13:00,0.6833326215959936
2024-01-04 18:13:30,0.6819624233766051
2024-01-04 18:14:00,0.6805827411166204
2024-01-04 18:14:30,0.6791936670999384
2024-01-04 18:15:00,0.6777953005348286
2024-01-04 18:15:30,0.6763877470888237
2024-01-04 18:16:00,0.6749711175610341
2024-01-04 18:16:30,0.6735453073643354
2024-01-04 18:17:00,0.6721105387834017
2024-01-04 18:17:30,0.6706670022215757
2024-01-04 18:18:00,0.6692148723199046
2024-01-04 18:18:30,0.6677543483427248
2024-01-04 18:19:00,0.6662856353713097
2024-01-04 18:19:30,0.664808944139641
2024-01-04 18:20:00,0.6633244293585474
2024-01-04 18:20:30,0.661832248379015
2024-01-04 18:21:00,0.6603325435980907
2024-01-04 18:21:30,0.65882548940205
2024-01-04 18:22:00,0.6573112339602621
2024-01-04 18:22:30,0.6557899238099342
2024-01-04 18:23:00,0.6542617122132055
2024-01-04 18:23:30,0.652726755791438
2024-01-04 18:24:00,0.6511852141676097
2024-01-04 18:24:30,0.6493269338285879
2024-01-04 18:25:00,0.6476832768328786
2024-01-04 18:25:30,0.6460164086417317
2024-01-04 18:26:00,0.6442705128428711
2024-01-04 18:26:30,0.642423687591096
2024-01-04 18:27:00,0.6404949841659069
2024-01-04 18:27:30,0.6385203607125279
2024-01-04 18:28:00,0.6365322051964903
2024-01-04 18:28:30,0.6345520770881925
2024-01-04 18:29:00,0.6325915133263873
2024-01-04 18:29:30,0.6306552281215945
2024-01-04 18:30:00,0.628744107211932
2024-01-04 18:30:30,0.6268571950721163
2024-01-04 18:31:00,0.6249928629798793
2024-01-04 18:31:30,0.6231493402528041
2024-01-04 18:32:00,0.6213249806304129
2024-01-04 18:32:30,0.6195184000678173
2024-01-04 18:33:00,0.6177283375475295
2024-01-04 18:33:30,0.6159536243591368
2024-01-04 18:34:00,0.6141930428150444
2024-01-04 18:34:30,0.6124452900337829
2024-01-04 18:35:00,0.6107089581879741
2024-01-04 18:35:30,0.6089825361110628
2024-01-04 18:36:00,0.6072644339475923
2024-01-04 18:36:30,0.6055530336614455
2024-01-04 18:37:00,0.6038469516719785
2024-01-04 18:37:30,0.6021448217164005
2024-01-04 18:38:00,0.6004451294978255
2024-01-04 18:38:30,0.5987467467775626
2024-01-04 18:39:00,0.5970488959349991
2024-01-04 18:39:30,0.5953509370890516
2024-01-04 18:40:00,0.5936521971312638
2024-01-04 18:40:30,0.5919519079930691
2024-01-04 18:41:00,0.59024922812835
2024-01-04 18:41:30,0.5885432534424732
2024-01-04 18:42:00,0.5868330647023983
2024-01-04 18:42:30,0.5851178251785624
2024-01-04 18:43:00,0.5833966834505957
2024-01-04 18:43:30,0.5816688945923908
2024-01-04 18:44:00,0.5799337927162053
2024-01-04 18:44:30,0.5781907940818964
2024-01-04 18:45:00,0.5764393697044904
2024-01-04 18:45:30,0.5746790187334956
2024-01-04 18:46:00,0.5729093364579148
2024-01-04 18:46:30,0.5711299641183114
2024-01-04 18:47:00,0.569340610881326
2024-01-04 18:47:30,0.5675410276298758
2024-01-04 18:48:00,0.565731001709193
2024-01-04 18:48:30,0.5639103690191518
