timestamp,hvac_reaAhu_PFanSup_y
2024-01-05 13:54:00,991.3556514296166
2024-01-05 13:54:30,992.0522900224008
2024-01-05 13:55:00,992.7479388093702
2024-01-05 13:55:30,993.442926885058
2024-01-05 13:56:00,994.13937446956
2024-01-05 13:56:30,994.8418791008056
2024-01-05 13:57:00,995.5552307148646
2024-01-05 13:57:30,996.2822033734786
2024-01-05 13:58:00,997.0236350477948
2024-01-05 13:58:30,997.779473916638
2024-01-05 13:59:00,998.548830726579
2024-01-05 13:59:30,999.3304880547688
2024-01-05 14:00:00,1000.1230428377044
2024-01-05 14:00:30,1000.9250104360652
2024-01-05 14:01:00,1001.7348792866655
2024-01-05 14:01:30,1002.5511316915926
2024-01-05 14:02:00,1003.372276592706
2024-01-05 14:02:30,1004.1968604800842
2024-01-05 14:03:00,1005.0234793590158
2024-01-05 14:03:30,1005.8507853279522
2024-01-05 14:04:00,1006.677491615202
2024-01-05 14:04:30,1007.5023771404552
2024-01-05 14:05:00,1008.3242908264812
2024-01-05 14:05:30,1009.1421554059308
2024-01-05 14:06:00,1009.9549703039
2024-01-05 14:06:30,1010.76181332511
2024-01-05 14:07:00,1011.561841126852
2024-01-05 14:07:30,1012.3542886442413
2024-01-05 14:08:00,1013.1384677040814
2024-01-05 14:08:30,1013.913765044776
2024-01-05 14:09:00,1014.6796399068436
2024-01-05 14:09:30,1015.4356213059084
2024-01-05 14:10:00,1016.1813050640492
2024-01-05 14:10:30,1016.916350656222
2024-01-05 14:11:00,1017.6404779188114
2024-01-05 14:11:30,1018.3534636627372
2024-01-05 14:12:00,1019.0551382315964
2024-01-05 14:12:30,1019.7453820371096
2024-01-05 14:13:00,1020.424122101603
2024-01-05 14:13:30,1021.091328637158
2024-01-05 14:14:00,1021.7470116826236
2024-01-05 14:14:30,1022.391217816749
2024-01-05 14:15:00,1023.0240269631064
2024-01-05 14:15:30,1023.6455492988352
2024-01-05 14:16:00,1024.2559222767734
2024-01-05 14:16:30,1024.8553077692764
2024-01-05 14:17:00,1025.4438893391014
2024-01-05 14:17:30,1026.021869641614
2024-01-05 14:18:00,1026.5894679611226
2024-01-05 14:18:30,1027.146917472331
2024-01-05 14:19:00,1027.6944892429062
2024-01-05 14:19:30,1028.232474146682
2024-01-05 14:20:00,1028.761133325133
2024-01-05 14:20:30,1029.2807131711004
2024-01-05 14:21:00,1029.791458509878
2024-01-05 14:21:30,1030.293615701748
2024-01-05 14:22:00,1030.7874335820427
2024-01-05 14:22:30,1031.2731640382874
2024-01-05 14:23:00,1031.7510622388584
2024-01-05 14:23:30,1032.221386640063
2024-01-05 14:24:00,1032.6843988643575
2024-01-05 14:24:30,1033.1403634649234
2024-01-05 14:25:00,1033.5895475686095
2024-01-05 14:25:30,1034.032220388034
2024-01-05 14:26:00,1034.4686525945683
2024-01-05 14:26:30,1034.8991155478425
2024-01-05 14:27:00,1035.3238803769104
2024-01-05 14:27:30,1035.743216912639
2024-01-05 14:28:00,1036.1573924734903
2024-01-05 14:28:30,1036.566670509871
2024-01-05 14:29:00,1036.9713090585492
2024-01-05 14:29:30,1037.371551390126
2024-01-05 14:30:00,1037.767614999125
2024-01-05 14:30:30,1038.159705139277
2024-01-05 14:31:00,1038.5480241757011
2024-01-05 14:31:30,1038.9327729152744
2024-01-05 14:32:00,1039.3141500564936
2024-01-05 14:32:30,1039.6923512779697
2024-01-05 14:33:00,1040.067567977931
2024-01-05 14:33:30,1040.4399859302766
2024-01-05 14:34:00,1040.8097841125889
2024-01-05 14:34:30,1041.1771338259844
2024-01-05 14:35:00,1041.5421981399534
2024-01-05 14:35:30,1041.9051316458588
2024-01-05 14:36:00,1042.2660804824334
2024-01-05 14:36:30,1042.6251825862191
2024-01-05 14:37:00,1042.982568123568
2024-01-05 14:37:30,1043.3383600627185
2024-01-05 14:38:00,1043.8739126415296
2024-01-05 14:38:30,1045.033329702433
2024-01-05 14:39:00,1046.4759865747874
2024-01-05 14:39:30,1048.140434087955
2024-01-05 14:40:00,1049.9845361112325
2024-01-05 14:40:30,1051.979097577211
2024-01-05 14:41:00,1054.1002448628094
2024-01-05 14:41:30,1056.3279572442996
2024-01-05 14:42:00,1058.645251289275
2024-01-05 14:42:30,1061.0373779492174
2024-01-05 14:43:00,1063.4920382156924
2024-01-05 14:43:30,1065.9983286038027
2024-01-05 14:44:00,1068.547439493698
2024-01-05 14:44:30,1071.131342700664
2024-01-05 14:45:00,1073.743770772879
2024-01-05 14:45:30,1076.3788976133765
2024-01-05 14:46:00,1079.0322372154174
2024-01-05 14:46:30,1081.69966122275
2024-01-05 14:47:00,1084.3779361734344
2024-01-05 14:47:30,1087.0642271241377
2024-01-05 14:48:00,1089.7561760255858
2024-01-05 14:48:30,1092.4519474895828
2024-01-05 14:49:00,1095.1497787290982
2024-01-05 14:49:30,1097.8486209490347
2024-01-05 14:50:00,1100.547104120895
2024-01-05 14:50:30,1103.244798843477
2024-01-05 14:51:00,1105.9405957692525
2024-01-05 14:51:30,1108.6345382008512
2024-01-05 14:52:00,1111.325729650168
2024-01-05 14:52:30,1114.0142951613918
2024-01-05 14:53:00,1116.700223651395
2024-01-05 14:53:30,1119.3829881279778
2024-01-05 14:54:00,1122.063196891154
2024-01-05 14:54:30,1124.7403085645522
2024-01-05 14:55:00,1127.4151508437355
2024-01-05 14:55:30,1130.087180886888
2024-01-05 14:56:00,1132.7573520554768
2024-01-05 14:56:30,1135.4251794316335
2024-01-05 14:57:00,1138.0916289950442
2024-01-05 14:57:30,1140.756327646343
2024-01-05 14:58:00,1143.4201671153014
2024-01-05 14:58:30,1146.082912976635
2024-01-05 14:59:00,1148.7453315269058
2024-01-05 14:59:30,1151.4073281983226
2024-01-05 15:00:00,1154.0695276794313
2024-01-05 15:00:30,1156.7319816025315
2024-01-05 15:01:00,1159.3950683230084
2024-01-05 15:01:30,1162.0590615480155
2024-01-05 15:02:00,1164.7241270082473
2024-01-05 15:02:30,1167.3904696778316
2024-01-05 15:03:00,1170.0581668714442
2024-01-05 15:03:30,1172.727280533525
2024-01-05 15:04:00,1175.397805028935
2024-01-05 15:04:30,1178.0697229508291
2024-01-05 15:05:00,1180.7430160837307
2024-01-05 15:05:30,1183.4176620391231
2024-01-05 15:06:00,1186.0936383357682
2024-01-05 15:06:30,1188.770924276782
2024-01-05 15:07:00,1191.4495009302625
2024-01-05 15:07:30,1194.1293510822943
2024-01-05 15:08:00,1196.8104593084795
2024-01-05 15:08:30,1199.4928120366028
2024-01-05 15:09:00,1202.1763975685865
2024-01-05 15:09:30,1204.8612060360174
2024-01-05 15:10:00,1207.5472292697964
2024-01-05 15:10:30,1210.234460591415
2024-01-05 15:11:00,1212.9228945382793
2024-01-05 15:11:30,1215.6125265440503
2024-01-05 15:12:00,1218.3033525877509
2024-01-05 15:12:30,1220.9953686535816
2024-01-05 15:13:00,1223.6885708421153
2024-01-05 15:13:30,1226.3829545778374
2024-01-05 15:14:00,1229.0785142621285
2024-01-05 15:14:30,1231.7752429685925
2024-01-05 15:15:00,1234.4731320744804
2024-01-05 15:15:30,1237.1721709141316
2024-01-05 15:16:00,1239.8723464449984
2024-01-05 15:16:30,1242.5736429282883
2024-01-05 15:17:00,1245.2760416265853
2024-01-05 15:17:30,1247.9795205194982
2024-01-05 15:18:00,1250.684054038271
2024-01-05 15:18:30,1253.3896128183474
2024-01-05 15:19:00,1256.0961634706384
2024-01-05 15:19:30,1258.8036698547908
2024-01-05 15:20:00,1261.5121155466509
2024-01-05 15:20:30,1264.221565591265
2024-01-05 15:21:00,1266.932175484351
2024-01-05 15:21:30,1269.6442687845392
2024-01-05 15:22:00,1272.358189328971
2024-01-05 15:22:30,1275.0743158945606
2024-01-05 15:23:00,1277.7929860959532
2024-01-05 15:23:30,1280.5144633189757
2024-01-05 15:24:00,1283.2389263918435
2024-01-05 15:24:30,1285.9664718753982
2024-01-05 15:25:00,1288.6971225406242
2024-01-05 15:25:30,1291.4308378475357
2024-01-05 15:26:00,1294.1675241275484
2024-01-05 15:26:30,1296.907043528163
2024-01-05 15:27:00,1299.649221545128
2024-01-05 15:27:30,1302.3938531492374
2024-01-05 15:28:00,1305.140707674484
2024-01-05 15:28:30,1307.8895327743458
2024-01-05 15:29:00,1310.640057742534
2024-01-05 15:29:30,1313.3919963883116
2024-01-05 15:30:00,1316.1450495553356
2024-01-05 15:30:30,1318.8989075300856
2024-01-05 15:31:00,1321.6532526451854
2024-01-05 15:31:30,1324.4077620296264
2024-01-05 15:32:00,1327.1621102336194
2024-01-05 15:32:30,1329.9159714960551
2024-01-05 15:33:00,1332.66902157443
2024-01-05 15:33:30,1335.4209391815737
2024-01-05 15:34:00,1338.1714071144595
2024-01-05 15:34:30,1340.9201131559446
2024-01-05 15:35:00,1343.6667508050905
2024-01-05 15:35:30,1346.411019871021
2024-01-05 15:36:00,1349.1526269532285
2024-01-05 15:36:30,1351.8912858225997
2024-01-05 15:37:00,1354.6267177163145
2024-01-05 15:37:30,1357.358651556557
2024-01-05 15:38:00,1360.0868241030953
2024-01-05 15:38:30,1362.8109829956138
2024-01-05 15:39:00,1365.53089482231
2024-01-05 15:39:30,1368.2463273611927
2024-01-05 15:40:00,1370.95704325262
2024-01-05 15:40:30,1373.662812242501
2024-01-05 15:41:00,1376.363412864264
2024-01-05 15:41:30,1379.0586314984414
2024-01-05 15:42:00,1381.7482623727788
2024-01-05 15:42:30,1384.432106977678
2024-01-05 15:43:00,1387.1099738455175
2024-01-05 15:43:30,1389.781682143778
2024-01-05 15:44:00,1392.4470568139336
2024-01-05 15:44:30,1395.1059297708744
2024-01-05 15:45:00,1397.7581397590968
2024-01-05 15:45:30,1400.403532188461
2024-01-05 15:46:00,1403.0419589636426
2024-01-05 15:46:30,1405.6732782974418
2024-01-05 15:47:00,1408.297354515687
2024-01-05 15:47:30,1410.914057860116
2024-01-05 15:48:00,1413.523264290324
2024-01-05 15:48:30,1416.1248552867935
2024-01-05 15:49:00,1418.7187176559812
2024-01-05 15:49:30,1421.304743337026
2024-01-05 15:50:00,1423.8828292115363
2024-01-05 15:50:30,1426.4528769159388
2024-01-05 15:51:00,1429.0147926569173
2024-01-05 15:51:30,1431.5684870294149
2024-01-05 15:52:00,1434.113874838508
2024-01-05 15:52:30,1436.6508749238649
2024-01-05 15:53:00,1439.179409987188
2024-01-05 15:53:30,1441.6994064235998
2024-01-05 15:54:00,1444.2107941553152
2024-01-05 15:54:30,1446.7135064688923
2024-01-05 15:55:00,1449.2074798555082
2024-01-05 15:55:30,1451.6926538541186
2024-01-05 15:56:00,1454.1689708973042
2024-01-05 15:56:30,1456.636376160228
2024-01-05 15:57:00,1459.0948174123066
2024-01-05 15:57:30,1461.5442448709025
2024-01-05 15:58:00,1463.9846110582512
2024-01-05 15:58:30,1466.415870659958
2024-01-05 15:59:00,1468.8379803858943
2024-01-05 15:59:30,1471.2508988335037
2024-01-05 16:00:00,1473.6545863522058
2024-01-05 16:00:30,1476.0490290317828
2024-01-05 16:01:00,1478.4342141738457
2024-01-05 16:01:30,1480.8100784072572
2024-01-05 16:02:00,1483.1765154711404
2024-01-05 16:02:30,1485.533387598936
2024-01-05 16:03:00,1487.8805223011857
2024-01-05 16:03:30,1490.217716050604
2024-01-05 16:04:00,1492.5447438689412
2024-01-05 16:04:30,1494.861369673504
2024-01-05 16:05:00,1497.167354529838
2024-01-05 16:05:30,1499.4624618705077
2024-01-05 16:06:00,1501.746460056448
2024-01-05 16:06:30,1504.0191232654436
2024-01-05 16:07:00,1506.2802316414657
2024-01-05 16:07:30,1508.5295712867182
2024-01-05 16:08:00,1510.7669343233251
2024-01-05 16:08:30,1512.9921190415523
2024-01-05 16:09:00,1515.20492897827
2024-01-05 16:09:30,1517.4051701247192
2024-01-05 16:10:00,1519.5926482398354
2024-01-05 16:10:30,1521.767168781252
2024-01-05 16:11:00,1523.9285403909653
2024-01-05 16:11:30,1526.0765810693372
2024-01-05 16:12:00,1528.2111253583616
2024-01-05 16:12:30,1530.3320311498196
2024-01-05 16:13:00,1532.4391827090358
2024-01-05 16:13:30,1534.5324999010468
2024-01-05 16:14:00,1536.611935121317
2024-01-05 16:14:30,1538.6774727879704
2024-01-05 16:15:00,1540.729126168596
2024-01-05 16:15:30,1542.7669320726377
2024-01-05 16:16:00,1544.7909435987212
2024-01-05 16:16:30,1546.801180066199
2024-01-05 16:17:00,1548.7976543077311
2024-01-05 16:17:30,1550.7804190013846
2024-01-05 16:18:00,1552.7495407872618
2024-01-05 16:18:30,1554.7050838963935
2024-01-05 16:19:00,1556.6471092590089
2024-01-05 16:19:30,1558.5756754166391
2024-01-05 16:20:00,1560.4908390424296
2024-01-05 16:20:30,1562.39265535678
2024-01-05 16:21:00,1564.2811784558364
2024-01-05 16:21:30,1566.156461564081
2024-01-05 16:22:00,1568.018557253453
2024-01-05 16:22:30,1569.8675176560776
2024-01-05 16:23:00,1571.7033946756608
2024-01-05 16:23:30,1573.5262401975083
2024-01-05 16:24:00,1575.3361062951826
2024-01-05 16:24:30,1577.133045432477
2024-01-05 16:25:00,1578.917110659793
2024-01-05 16:25:30,1580.688355803265
2024-01-05 16:26:00,1582.446835646114
2024-01-05 16:26:30,1584.1926061001784
2024-01-05 16:27:00,1585.925724367991
2024-01-05 16:27:30,1587.6462490938843
2024-01-05 16:28:00,1589.3542405047046
2024-01-05 16:28:30,1591.0497605396124
2024-01-05 16:29:00,1592.7328729694948
2024-01-05 16:29:30,1594.4036435053813
2024-01-05 16:30:00,1596.062139896931
2024-01-05 16:30:30,1597.708431686895
2024-01-05 16:31:00,1599.342589226944
2024-01-05 16:31:30,1600.9646821249648
2024-01-05 16:32:00,1602.5747776201608
2024-01-05 16:32:30,1604.1729392736313
2024-01-05 16:33:00,1605.759226100016
2024-01-05 16:33:30,1607.3336920715794
2024-01-05 16:34:00,1608.896385864617
2024-01-05 16:34:30,1610.4473507424802
2024-01-05 16:35:00,1611.986624508248
2024-01-05 16:35:30,1613.514239496962
2024-01-05 16:36:00,1615.030222595256
2024-01-05 16:36:30,1616.534595284658
2024-01-05 16:37:00,1618.0273737061666
2024-01-05 16:37:30,1619.5085687452731
2024-01-05 16:38:00,1620.9781861331958
2024-01-05 16:38:30,1622.4362265638108
2024-01-05 16:39:00,1623.8826858206726
2024-01-05 16:39:30,1625.3175549145424
2024-01-05 16:40:00,1626.7408202271415
2024-01-05 16:40:30,1628.1524636600943
2024-01-05 16:41:00,1629.5524627867626
2024-01-05 16:41:30,1630.9407910027237
2024-01-05 16:42:00,1632.317417659882
2024-01-05 16:42:30,1633.6823085584133
2024-01-05 16:43:00,1635.0354249335946
2024-01-05 16:43:30,1636.3767251492775
2024-01-05 16:44:00,1637.7061640928223
2024-01-05 16:44:30,1639.0236933472827
2024-01-05 16:45:00,1640.329261369012
2024-01-05 16:45:30,1641.6228136293207
2024-01-05 16:46:00,1642.9042927424364
2024-01-05 16:46:30,1644.1736385916045
2024-01-05 16:47:00,1645.430788449749
2024-01-05 16:47:30,1646.6756770954837
2024-01-05 16:48:00,1647.9082369247956
2024-01-05 16:48:30,1649.1283980574285
2024-01-05 16:49:00,1650.3360884387375
2024-01-05 16:49:30,1651.5312339373545
2024-01-05 16:50:00,1652.7137584380512
2024-01-05 16:50:30,1653.8835839300843
2024-01-05 16:51:00,1655.0406305910626
2024-01-05 16:51:30,1656.1848168672825
2024-01-05 16:52:00,1657.3160595488632
2024-01-05 16:52:30,1658.4342738417618
2024-01-05 16:53:00,1659.539373435496
2024-01-05 16:53:30,1660.6312705670491
2024-01-05 16:54:00,1661.7098760814174
2024-01-05 16:54:30,1662.77509948842
2024-01-05 16:55:00,1663.8268490164007
2024-01-05 16:55:30,1664.865031662188
2024-01-05 16:56:00,1665.8895532382785
2024-01-05 16:56:30,1666.90031841707
2024-01-05 16:57:00,1667.897230771488
2024-01-05 16:57:30,1668.8801928137384
2024-01-05 16:58:00,1669.8491060302415
2024-01-05 16:58:30,1670.8038709148498
2024-01-05 16:59:00,1671.7443869988067
2024-01-05 16:59:30,1672.6705528782168
2024-01-05 17:00:00,1673.5822662397738
2024-01-05 17:00:30,1674.4641056712126
2024-01-05 17:01:00,1675.292959715746
2024-01-05 17:01:30,1676.0288916918853
2024-01-05 17:02:00,1676.6456115737556
2024-01-05 17:02:30,1677.1297915812868
2024-01-05 17:03:00,1677.4732363706944
2024-01-05 17:03:30,1677.671821889224
2024-01-05 17:04:00,1677.7237063187845
2024-01-05 17:04:30,1677.625528941417
2024-01-05 17:05:00,1677.375836167496
2024-01-05 17:05:30,1676.9736640090114
2024-01-05 17:06:00,1676.418740756386
2024-01-05 17:06:30,1675.7113347300678
2024-01-05 17:07:00,1674.8522512402008
2024-01-05 17:07:30,1673.842824907554
2024-01-05 17:08:00,1672.6848127263695
2024-01-05 17:08:30,1671.3803173965732
2024-01-05 17:09:00,1669.93173490294
2024-01-05 17:09:30,1668.341717896623
2024-01-05 17:10:00,1666.612848021002
2024-01-05 17:10:30,1664.747711731711
2024-01-05 17:11:00,1662.7492077934571
2024-01-05 17:11:30,1660.6204836819193
2024-01-05 17:12:00,1658.364734872314
2024-01-05 17:12:30,1655.985240176027
2024-01-05 17:13:00,1653.485447530086
2024-01-05 17:13:30,1650.8688599152993
2024-01-05 17:14:00,1648.1389325201426
2024-01-05 17:14:30,1645.2991729005112
2024-01-05 17:15:00,1642.3531620738472
2024-01-05 17:15:30,1639.3044180886443
2024-01-05 17:16:00,1636.156440690254
2024-01-05 17:16:30,1632.912730289143
2024-01-05 17:17:00,1629.576741537816
2024-01-05 17:17:30,1626.1518782507312
2024-01-05 17:18:00,1622.641499870469
2024-01-05 17:18:30,1619.0489079161075
2024-01-05 17:19:00,1615.377337043268
2024-01-05 17:19:30,1611.6299550213178
2024-01-05 17:20:00,1607.8098590702934
2024-01-05 17:20:30,1603.9200717685153
2024-01-05 17:21:00,1599.9635401466555
2024-01-05 17:21:30,1595.9431342449486
2024-01-05 17:22:00,1591.861644327652
2024-01-05 17:22:30,1587.7217791373814
2024-01-05 17:23:00,1583.5261650024822
2024-01-05 17:23:30,1579.277345081026
2024-01-05 17:24:00,1574.9777788923484
2024-01-05 17:24:30,1570.6298422394177
2024-01-05 17:25:00,1566.2358272839042
2024-01-05 17:25:30,1561.7979428386666
2024-01-05 17:26:00,1557.3183149640215
2024-01-05 17:26:30,1552.798987795892
2024-01-05 17:27:00,1548.2419245235556
2024-01-05 17:27:30,1543.6490085357914
2024-01-05 17:28:00,1539.0220447226436
2024-01-05 17:28:30,1534.3627609132227
2024-01-05 17:29:00,1529.672809426765
2024-01-05 17:29:30,1524.9537687344307
2024-01-05 17:30:00,1520.207145205472
2024-01-05 17:30:30,1515.4343744540904
2024-01-05 17:31:00,1510.6368207371963
2024-01-05 17:31:30,1505.8157728794831
2024-01-05 17:32:00,1500.972437497452
2024-01-05 17:32:30,1496.107933205175
2024-01-05 17:33:00,1491.2232893619082
2024-01-05 17:33:30,1486.319449507294
2024-01-05 17:34:00,1481.397276413553
2024-01-05 17:34:30,1476.4575559915656
2024-01-05 17:35:00,1471.5009998880523
2024-01-05 17:35:30,1466.528248073793
2024-01-05 17:36:00,1461.5398720322553
2024-01-05 17:36:30,1456.5363788429593
2024-01-05 17:37:00,1451.518214959965
2024-01-05 17:37:30,1446.485769833671
2024-01-05 17:38:00,1441.439379501595
2024-01-05 17:38:30,1436.3793301857938
2024-01-05 17:39:00,1431.3058619151589
2024-01-05 17:39:30,1426.219172139495
2024-01-05 17:40:00,1421.1194192545029
2024-01-05 17:40:30,1416.0067260373576
2024-01-05 17:41:00,1410.8811830072725
2024-01-05 17:41:30,1405.7428517030862
2024-01-05 17:42:00,1400.591767863708
2024-01-05 17:42:30,1395.4279445042655
2024-01-05 17:43:00,1390.2513748814004
2024-01-05 17:43:30,1385.062035343889
2024-01-05 17:44:00,1379.8598880654831
2024-01-05 17:44:30,1374.644883658824
2024-01-05 17:45:00,1369.4169636668555
2024-01-05 17:45:30,1364.1760629317366
2024-01-05 17:46:00,1358.9221118402058
2024-01-05 17:46:30,1353.6550384449606
2024-01-05 17:47:00,1348.3747704638424
2024-01-05 17:47:30,1343.0812371568104
2024-01-05 17:48:00,1337.774371083624
2024-01-05 17:48:30,1332.45410974253
2024-01-05 17:49:00,1327.1203970933102
2024-01-05 17:49:30,1321.7731849662134
2024-01-05 17:50:00,1316.4124343603785
2024-01-05 17:50:30,1311.0381166342097
2024-01-05 17:51:00,1305.6502145910613
2024-01-05 17:51:30,1300.248723462587
2024-01-05 17:52:00,1294.8336517952464
2024-01-05 17:52:30,1289.4050222407143
2024-01-05 17:53:00,1283.962759764726
2024-01-05 17:53:30,1278.5061058462195
2024-01-05 17:54:00,1273.032647351342
2024-01-05 17:54:30,1267.5383005961082
2024-01-05 17:55:00,1262.0188328792956
2024-01-05 17:55:30,1256.472015193168
2024-01-05 17:56:00,1250.8981369197586
2024-01-05 17:56:30,1245.2987894766184
2024-01-05 17:57:00,1239.6751976771825
2024-01-05 17:57:30,1234.0279508222875
2024-01-05 17:58:00,1228.3573446612372
2024-01-05 17:58:30,1222.664146687317
2024-01-05 17:59:00,1216.9492378403638
2024-01-05 17:59:30,1211.2138345061944
2024-01-05 18:00:00,1205.4586822194476
2024-01-05 18:00:30,1199.6850451189173
2024-01-05 18:01:00,1193.893450147357
2024-01-05 18:01:30,1188.0855885700755
2024-01-05 18:02:00,1182.2617331370336
2024-01-05 18:02:30,1176.4238354808208
2024-01-05 18:03:00,1170.5753315945449
2024-01-05 18:03:30,1164.722147110307
2024-01-05 18:04:00,1158.870896132929
2024-01-05 18:04:30,1153.0253829636836
2024-01-05 18:05:00,1147.1877482713212
2024-01-05 18:05:30,1141.3588502601428
2024-01-05 18:06:00,1135.538717381528
2024-01-05 18:06:30,1129.7269373834383
2024-01-05 18:07:00,1123.9227568362155
2024-01-05 18:07:30,1118.130873124182
2024-01-05 18:08:00,1112.3354715741343
2024-01-05 18:08:30,1106.549670165831
2024-01-05 18:09:00,1100.768791216239
2024-01-05 18:09:30,1094.9921306414303
2024-01-05 18:10:00,1089.2188527976427
2024-01-05 18:10:30,1083.4482166000234
2024-01-05 18:11:00,1077.6796519543109
2024-01-05 18:11:30,1071.9126143290785
2024-01-05 18:12:00,1066.1465919680074
2024-01-05 18:12:30,1060.3811075868075
2024-01-05 18:13:00,1054.6157362057684
2024-01-05 18:13:30,1048.8501076576856
2024-01-05 18:14:00,1043.0839091318155
2024-01-05 18:14:30,1037.3168862006885
2024-01-05 18:15:00,1031.5488433237051
2024-01-05 18:15:30,1025.779643759666
2024-01-05 18:16:00,1020.0092090531429
2024-01-05 18:16:30,1014.2375181424862
2024-01-05 18:17:00,1008.4646061449585
2024-01-05 18:17:30,1002.690562862483
2024-01-05 18:18:00,996.9155310492866
2024-01-05 18:18:30,991.1397044826824
2024-01-05 18:19:00,985.363325872876
2024-01-05 18:19:30,979.5866846458634
2024-01-05 18:20:00,973.8101146291624
2024-01-05 18:20:30,968.0339916036932
2024-01-05 18:21:00,962.2587306641772
2024-01-05 18:21:30,956.4847838321348
2024-01-05 18:22:00,950.7126376665814
2024-01-05 18:22:30,944.942810822412
2024-01-05 18:23:00,939.1758516182026
2024-01-05 18:23:30,933.4123356447064
2024-01-05 18:24:00,927.65286342509
2024-01-05 18:24:30,921.8980581321296
2024-01-05 18:25:00,916.1485633698012
2024-01-05 18:25:30,910.4050410238136
2024-01-05 18:26:00,904.6681691872913
2024-01-05 18:26:30,898.9386401661666
2024-01-05 18:27:00,893.2171585669511
2024-01-05 18:27:30,887.5044394718082
2024-01-05 18:28:00,881.8012067013533
2024-01-05 18:28:30,876.1081911687614
2024-01-05 18:29:00,870.4261293254091
2024-01-05 18:29:30,864.755761699901
2024-01-05 18:30:00,859.097831530081
2024-01-05 18:30:30,853.4530823048219
2024-01-05 18:31:00,847.8222527818803
2024-01-05 18:31:30,842.2060701709117
2024-01-05 18:32:00,836.6052434289635
2024-01-05 18:32:30,831.0204661377581
2024-01-05 18:33:00,825.452432866578
2024-01-05 18:33:30,819.9018534901141
2024-01-05 18:34:00,814.3694465542264
2024-01-05 18:34:30,808.8559055059351
2024-01-05 18:35:00,803.3618452943547
2024-01-05 18:35:30,797.8877432506478
2024-01-05 18:36:00,792.4931653765045
2024-01-05 18:36:30,787.325161990673
2024-01-05 18:37:00,782.2977277140344
2024-01-05 18:37:30,777.3344382571267
2024-01-05 18:38:00,772.4042776510227
2024-01-05 18:38:30,767.4922687334301
2024-01-05 18:39:00,762.5887665961994
2024-01-05 18:39:30,757.6877242771869
2024-01-05 18:40:00,752.7898826225801
2024-01-05 18:40:30,747.8952394533808
2024-01-05 18:41:00,743.0038476708202
2024-01-05 18:41:30,738.1157526227707
2024-01-05 18:42:00,733.2308219432979
2024-01-05 18:42:30,728.3494135897769
2024-01-05 18:43:00,723.4712959136457
2024-01-05 18:43:30,718.5965901182169
2024-01-05 18:44:00,695.9261619572369
2024-01-05 18:44:30,685.4178509957319
2024-01-05 18:45:00,677.6628533360495
2024-01-05 18:45:30,670.9544736377991
2024-01-05 18:46:00,664.6075370630475
2024-01-05 18:46:30,658.3745391710174
2024-01-05 18:47:00,652.1808066521947
2024-01-05 18:47:30,646.0217040495547
2024-01-05 18:48:00,639.9159152565409
2024-01-05 18:48:30,633.8841751110226
2024-01-05 18:49:00,627.9419176884111
2024-01-05 18:49:30,622.0979984252353
2024-01-05 18:50:00,616.356872188724
2024-01-05 18:50:30,610.718967348319
2024-01-05 18:51:00,605.1824761216932
2024-01-05 18:51:30,599.7462167766923
2024-01-05 18:52:00,594.407318165089
2024-01-05 18:52:30,589.1609200271151
2024-01-05 18:53:00,584.0045988923838
2024-01-05 18:53:30,578.9346406842227
2024-01-05 18:54:00,573.947735156249
2024-01-05 18:54:30,569.0401914190896
2024-01-05 18:55:00,564.2085444358038
2024-01-05 18:55:30,559.4492586082919
2024-01-05 18:56:00,554.7589394967448
2024-01-05 18:56:30,550.1342027513064
2024-01-05 18:57:00,545.5717867476769
2024-01-05 18:57:30,541.068494269178
2024-01-05 18:58:00,536.6212566213838
2024-01-05 18:58:30,532.2271011049476
2024-01-05 18:59:00,527.8831912658273
2024-01-05 18:59:30,523.5868053894561
2024-01-05 19:00:00,519.3353634476576
2024-01-05 19:00:30,2.5051772771330776e-06
2024-01-05 19:01:00,4.611890909630778e-17
2024-01-05 19:01:30,-7.718147425577515e-15
2024-01-05 19:02:00,-6.079247395176122e-17
2024-01-05 19:02:30,-5.909206950279146e-17
2024-01-05 19:03:00,-5.0951835438631405e-17
2024-01-05 19:03:30,-4.635712554463886e-17
2024-01-05 19:04:00,-4.3414581675520256e-17
2024-01-05 19:04:30,-3.918165996215704e-17
2024-01-05 19:05:00,-3.5165811157171405e-17
2024-01-05 19:05:30,-3.136703526056339e-17
2024-01-05 19:06:00,-3.0149015052444625e-17
2024-01-05 19:06:30,-2.6639669700340077e-17
2024-01-05 19:07:00,-2.334739725661312e-17
2024-01-05 19:07:30,-2.1273145021004925e-17
2024-01-05 19:08:00,-2.0272197721263765e-17
2024-01-05 19:08:30,-1.650960064271868e-17
2024-01-05 19:09:00,-1.3940904560250396e-17
2024-01-05 19:09:30,-1.313291095684488e-17
2024-01-05 19:10:00,-1.1589281386159716e-17
2024-01-05 19:10:30,-1.0142128663642372e-17
2024-01-05 19:11:00,-9.454731120446637e-18
2024-01-05 19:11:30,-6.783528386800041e-17
2024-01-05 19:12:00,-6.3795315850972846e-18
2024-01-05 19:12:30,-8.791452789292853e-18
2024-01-05 19:13:00,-4.353517773573005e-18
2024-01-05 19:13:30,-4.823842408391141e-18
2024-01-05 19:14:00,-3.0872591413703297e-18
2024-01-05 19:14:30,-3.0872591413703297e-18
