time,hvac_reaZonCor_V_flow_y
6842850,7.860547793901577e-08
6842880,7.54706680896267e-08
6842910,7.224383790154042e-08
6842940,6.892907715794859e-08
6842970,6.549162277487528e-08
6843000,6.198668673650522e-08
6843030,5.841222417020869e-08
6843060,5.474574132580392e-08
6843090,5.099132799803245e-08
6843120,4.714284954365009e-08
6843150,4.321257531430021e-08
6843180,3.9194370671544865e-08
6843210,3.5102549860406676e-08
6843240,3.093097824710024e-08
6843270,2.667965586439941e-08
6843300,2.236494185266541e-08
6843330,1.796843225567258e-08
6843360,1.3512620882545551e-08
6843390,8.983193557605383e-09
6843420,4.39037476501278e-09
6843450,-2.5561100953564077e-10
6843480,-4.964988159545947e-09
6843510,-9.721397532002662e-09
6843540,-1.4533018628972394e-08
6843570,-1.938349229550357e-08
6843600,-2.4291222469915867e-08
6843630,-2.8188777702936083e-08
6843660,-3.119476156707845e-08
6843690,-3.4427727659711774e-08
6843720,-3.760548145738675e-08
6843750,-4.069121497483725e-08
6843780,-4.368492820709864e-08
6843810,-4.658662115117509e-08
6843840,-4.939015914456469e-08
6843870,-5.2101676850110034e-08
6843900,-5.471503960965699e-08
6843930,-5.7228202541773535e-08
6843960,-5.964321054064385e-08
6843990,-6.19600636150904e-08
6844020,-6.41726271161368e-08
6844050,-6.62890806022233e-08
6844080,-6.830328942774729e-08
6844110,-7.022138826653763e-08
6844140,-7.203724247642517e-08
6844170,-7.37569867329782e-08
6844200,-7.537857616854034e-08
6844230,-7.690405568813858e-08
6844260,-7.833547019720582e-08
6844290,-7.967077483095219e-08
6844320,-8.091201449619611e-08
6844350,-8.206532386985194e-08
6844380,-8.313274785805502e-08
6844410,-8.410406205880751e-08
6844440,-8.499767045702123e-08
6844470,-8.580130376691429e-08
6844500,-8.652723131742768e-08
6844530,-8.716727359337358e-08
6844560,-8.773369992148226e-08
6844590,-8.823060008989888e-08
6844620,-8.864570481671324e-08
6844650,-8.898719365842187e-08
6844680,-8.926529105239519e-08
6844710,-8.94718174845201e-08
6844740,-8.961290762410735e-08
6844770,-8.969265125568965e-08
6844800,-8.971104839707994e-08
6844830,-8.966400930089688e-08
6844860,-8.956789304462632e-08
6844890,-8.943905869962322e-08
6844920,-8.922229446170714e-08
6844950,-8.889306177361794e-08
6844980,-8.863335513652641e-08
6845010,-8.828980841697603e-08
6845040,-8.7893094858398e-08
6845070,-8.742276566326659e-08
6845100,-8.686655156510068e-08
6845130,-8.637986353746788e-08
6845160,-8.58256945494518e-08
6845190,-8.521835878275072e-08
6845220,-8.453945232650998e-08
6845250,-8.379306495992561e-08
6845280,-8.309779975106804e-08
6845310,-8.238004100406145e-08
6845340,-8.15927564853643e-08
6845370,-8.073799109152808e-08
6845400,-7.984437315318858e-08
6845430,-7.909185208059596e-08
6845460,-7.823299743008119e-08
6845490,-7.726985410378045e-08
6845520,-7.614925526328893e-08
6845550,-7.512272106063996e-08
6845580,-7.40961870466795e-08
6845610,-7.303693515995918e-08
6845640,-7.195110004141651e-08
6845670,-7.084277145168619e-08
6845700,-6.97099045149946e-08
6845730,-6.855249923412732e-08
6845760,-6.737260048980306e-08
6845790,-6.616816340597656e-08
6845820,-6.494123286269363e-08
6845850,-6.368976398371528e-08
6845880,-6.241989140379425e-08
6845910,-6.112752536824188e-08
6845940,-5.980653124559114e-08
6845970,-5.847326805639394e-08
6846000,-5.71175114133632e-08
6846030,-5.574335107095224e-08
6846060,-5.434874215155982e-08
6846090,-5.2919370516367965e-08
6846120,-5.1494088826681934e-08
6846150,-5.003404441995313e-08
6846180,-4.8555596310474605e-08
6846210,-4.706078937324029e-08
6846240,-4.555166848269632e-08
6846270,-4.401800925442698e-08
6846300,-4.246799119232339e-08
6846330,-4.089752454134734e-08
6846360,-3.93168336799401e-08
6846390,-3.770751471980564e-08
6846420,-3.6087971543108817e-08
6846450,-3.444797976621797e-08
6846480,-3.2797763765270797e-08
6846510,-3.112096452965337e-08
6846540,-2.9431896186457106e-08
6846570,-2.7726468979857888e-08
6846600,-2.6004682905540836e-08
6846630,-2.4264493083465118e-08
6846660,-2.2507944384576454e-08
6846690,-2.0730947053160418e-08
6846720,-1.8949860087329976e-08
6846750,-1.7144234727731602e-08
6846780,-1.5328385096363127e-08
6846810,-1.349004193576136e-08
6846840,-1.16332949908378e-08
6846870,-9.764278881086623e-09
6846900,-7.882993599995e-09
6846930,-5.983304515616474e-09
6846960,-4.061121871250403e-09
6846990,-2.1287149104568133e-09
6847020,-1.7790412585455416e-10
6847050,1.7954002397800647e-09
6847080,3.776884069024564e-09
6847110,5.778816619567204e-09
6847140,7.793018399529156e-09
6847170,9.8338035416931e-09
6847200,1.1888902804832308e-08
6847230,1.1776664182794234
6847260,1.46967424101864
6847290,1.53851133400008
6847320,1.5495328551912675
6847350,1.5424126009867944
6847380,1.5288045175308893
6847410,1.513047533832054
6847440,1.4966481458882284
6847470,1.4800812874659866
6847500,1.4634889720734252
6847530,1.4469127567597464
6847560,1.4303731276223506
6847590,1.4138717436433574
6847620,1.397406551132687
6847650,1.3809823085018438
6847680,1.3646053981255162
6847710,1.3482723405938128
6847740,1.3306970916985357
6847770,1.3100314377083342
6847800,1.2953384596121458
6847830,1.2806606290236597
6847860,1.2652577344982037
6847890,1.2495018928385806
6847920,1.2336534246129047
6847950,1.2178239574051895
6847980,1.2020528978561118
6848010,1.1863579985465822
6848040,1.1707480237367858
6848070,1.155230521235199
6848100,1.1398136547187105
6848130,1.1245063908392614
6848160,1.1093172759044985
6848190,1.094256214789576
6848220,1.0793361779031456
6848250,1.0645696450258313
6848280,1.0499687386222614
6848310,1.0355542062487861
6848340,1.0213391280475108
6848370,1.00734325181817
6848400,0.9935867060883683
6848430,0.9801034093351028
6848460,0.9669510278042355
6848490,0.9540991477549671
6848520,0.9415721821418813
6848550,0.9293951192966928
6848580,0.9175915956301326
6848610,0.9061862598451684
6848640,0.8952002665948365
6848670,0.8846459711278047
6848700,0.8748763792367916
6848730,0.8717986404987643
6848760,0.870682191806935
6848790,0.8702668240015157
6848820,0.8701113076038538
6848850,0.8700521629450207
6848880,0.8700287767967034
6848910,0.870018612772134
6848940,0.8700134164617284
6848970,0.8700099861546386
6849000,0.8700071874958025
6849030,0.870004579601141
6849060,0.8700020079986718
6849090,0.8699994109800498
6849120,0.869996766632501
6849150,0.8699940655786804
6849180,0.8699913041857783
6849210,0.8699884801255837
6849240,0.8699855924230449
6849270,0.8699826401663375
6849300,0.8699796227187849
6849330,0.869976539584877
6849360,0.8699733904020689
6849390,0.8699701749197268
6849420,0.8699668934111167
6849450,0.8699635552030759
6849480,0.8699601043244932
6849510,0.8699567616472668
6849540,0.8699531145304533
6849570,0.8699495788812069
6849600,0.8699458381578945
6849630,0.869942058755498
6849660,0.8699383022430605
6849690,0.8699344617311852
6849720,0.8699305611390922
6849750,0.8699266076800107
6849780,0.8699226046411249
6849810,0.869918555546934
6849840,0.8699144640795395
6849870,0.8699103341729395
6849900,0.8699061700436467
6849930,0.8699019761877856
6849960,0.8698977573730907
6849990,0.8698935185916079
6850020,0.8698892650581537
6850050,0.8698850021877924
6850080,0.8698807355484208
6850110,0.8698764708130894
6850140,0.8698722137255124
6850170,0.8698679700615246
6850200,0.8698637455886851
6850230,0.8698595460225379
6850260,0.8698553769858983
6850290,0.8698512439722311
6850320,0.869847152310511
6850350,0.8698431071130086
6850380,0.8698391132966419
6850410,0.86983517552235
6850440,0.8698312981861698
6850470,0.8698274854102988
6850500,0.8698237410385976
6850530,0.8698200686321722
6850560,0.8698164714699504
6850590,0.8698129525630748
6850620,0.8698095146606171
6850650,0.8698061602662825
6850680,0.8698028916628556
6850710,0.8697997108976809
6850740,0.8697966198796933
6850770,0.869793620303235
6850800,0.869790713762716
6850830,0.8697879484984677
6850860,0.869785395117625
6850890,0.8697830609904704
6850920,0.8697809457640363
6850950,0.8697790464410559
6850980,0.8697773592593366
6851010,0.8697758803246926
6851040,0.8697746058695127
6851070,0.8697735323454479
6851100,0.8697726564572239
6851130,0.86977197516925
6851160,0.8697714856755498
6851190,0.8697711854530173
6851220,0.869771072161544
6851250,0.8697711436408024
6851280,0.8697713978911331
6851310,0.8697718330581624
6851340,0.8697724473631533
6851370,0.8697732390785721
6851400,0.8697742064898436
6851430,0.8697753478414166
6851460,0.8697766612892057
6851490,0.8697781448446088
6851520,0.8697797963307317
6851550,0.8697816133233842
6851580,0.8697835930960706
6851610,0.8697857325625334
6851640,0.8697880282261495
6851670,0.869790476127793
6851700,0.8697930717932907
6851730,0.8697958102167489
6851760,0.8697986857826732
6851790,0.8698016922731436
6851820,0.8698048228365775
6851850,0.869808070012974
6851880,0.8698114257434953
6851910,0.8698148813967505
6851940,0.8698184278159364
6851970,0.8698220553993729
6852000,0.8698257541343914
6852030,0.8698295136751781
6852060,0.8698333235137498
6852090,0.8698371730831075
6852120,0.8698410517214581
6852150,0.8698449488921225
6852180,0.8698488542911261
6852210,0.8698527579070141
6852240,0.8698566501109556
6852270,0.8698605217400583
6852300,0.8698643641582561
6852330,0.8698681693054781
6852360,0.8698719297359772
6852390,0.8698756386405753
6852420,0.8698792898580484
6852450,0.8698828778752394
6852480,0.8698863978174858
6852510,0.8698898454299923
6852540,0.8698932170533521
6852570,0.8698965095927375
6852600,0.8698997204834754
6852630,0.8699028476573243
6852660,0.8699058895005236
6852690,0.8699088448164622
6852720,0.8699117127881419
6852750,0.8699144929399834
6852780,0.8699171851024592
6852810,0.8699197893771566
6852840,0.8699223061049234
6852870,0.8699247358357571
6852900,0.869927079300894
6852930,0.8699293373867375
6852960,0.8699315111119382
6852990,0.8699336016054593
6853020,0.8699356100876322
6853050,0.8699375378521609
6853080,0.8699393862507564
6853110,0.8699411566789194
6853140,0.8699428505631659
6853170,0.8699444693500625
6853200,0.8699460144957847
6853230,0.8699474874578734
6853260,0.869948889686636
6853290,0.869950222618904
6853320,0.8699514876716012
6853350,0.8699526862362897
6853380,0.8699538196741151
6853410,0.86979625829618
6853440,0.8696406264484587
6853470,0.8695355765230898
6853500,0.8694704473131426
6853530,0.8694322665417316
6853560,0.8694102437178094
6853590,0.869396631020972
6853620,0.8693865721145214
6853650,0.8693775846931577
6853680,0.8693687882643981
6853710,0.8693601727285242
6853740,0.8693520718259319
6853770,0.8693447899368857
6853800,0.8693384695975426
6853830,0.8693330977105512
6853860,0.8693285491838388
6853890,0.8693246618169547
6853920,0.8693212742574672
6853950,0.8693182497869961
6853980,0.869315485639067
6854010,0.8693129102418936
6854040,0.8693104702238815
6854070,0.8693081278630428
6854100,0.8693058550328452
6854130,0.8693036294008
6854160,0.8693014316220102
6854190,0.8692992460898588
6854220,0.8692970589479687
6854250,0.8692948589656372
6854280,0.8692926364712674
6854310,0.8692903846061345
6854340,0.8692880979939482
6854370,0.8692857724544385
6854400,0.8692834048479836
6854430,0.8692809451711325
6854460,0.869278326726111
6854490,0.8692755258542231
6854520,0.8692725304942203
6854550,0.8692693251810532
6854580,0.8692658976133802
6854610,0.869262239825808
6854640,0.8692583466690899
6854670,0.8692542150446279
6854700,0.8692498426412635
6854730,0.869245227046028
6854760,0.8692403646333888
6854790,0.8692352494854969
6854820,0.8692298725965397
6854850,0.8692242222417744
6854880,0.8692182850550563
6854910,0.8692120470899232
6854940,0.8692054936911732
6854970,0.8691986091408921
6855000,0.8691913759909362
6855030,0.8691837741368611
6855060,0.8691757802904706
6855090,0.8691673673823633
6855120,0.8691585035136025
6855150,0.8691491515658277
6855180,0.8691392678883646
6855210,0.8691288029015026
6855240,0.8691176993686126
6855270,0.8691058911663229
6855300,0.8690933038559469
6855330,0.8690798520923665
6855360,0.8690654407832115
6855390,0.8690499653523353
6855420,0.8690333151979989
6855450,0.8690153797723974
6855480,0.8689960609090891
6855510,0.8689752923194909
6855540,0.8689530685949216
6855570,0.8689294797397722
6855600,0.8689047422129309
6855630,0.8688791991143392
6855660,0.8688533221907346
6855690,0.8688276167177967
6855720,0.8688025366491245
6855750,0.8687784406035632
6855780,0.8687555625769638
6855810,0.8687340250750233
6855840,0.8687138579095842
6855870,0.8686950373780603
6855900,0.8686774959659883
6855930,0.868661149265391
6855960,0.8686459091100115
6855990,0.8686317169618402
6856020,0.8686184799302569
6856050,0.8686061023052672
6856080,0.8685945209671987
6856110,0.8685836790372466
6856140,0.8685735210488332
6856170,0.8685639982427291
6856200,0.868555067351554
6856230,0.868546689041436
6856260,0.868538827820519
6856290,0.8685314517183342
6856320,0.8685245316935131
6856350,0.868518041227617
6856380,0.868511956062371
6856410,0.8685062536500572
6856440,0.8685009135734266
6856470,0.8684959169675888
6856500,0.8684912474645473
6856530,0.8684868922622928
6856560,0.8684828422799228
6856590,0.8684790901041239
6856620,0.8684756271891965
6856650,0.8684724413675129
6856680,0.868469516637543
6856710,0.8684668340060571
6856740,0.868464373096446
6856770,0.8684621143019314
6856800,0.8684600399317157
6856830,0.8684581347744974
6856860,0.8684563858884206
6856890,0.8684547821628643
6856920,0.8684533140749086
6856950,0.8684519725757779
6856980,0.8684507493807075
6857010,0.8684496360464192
6857040,0.8684486242317289
6857070,0.8684477061515216
6857100,0.8684468745042053
6857130,0.8684461220248787
6857160,0.868445441445543
6857190,0.8684448255272346
6857220,0.8684442670313537
6857250,0.8684437587724427
6857280,0.8684432936128246
6857310,0.868442864436055
6857340,0.8684424641098238
6857370,0.8684420854711039
6857400,0.8684417213525024
6857430,0.8684413646159358
6857460,0.868441008219081
6857490,0.8684406452234126
6857520,0.868440268817204
6857550,0.8684398723234997
6857580,0.86843944920336
6857610,0.8684389930398836
6857640,0.8684384975331455
6857670,0.874717178328932
6857700,0.8755594449367292
6857730,0.8733062277996206
6857760,0.8717650489755315
6857790,0.8710383697111338
6857820,0.8707363956589133
6857850,0.8706177037347071
6857880,0.8705711090092613
6857910,0.8705525243483133
6857940,0.8705442100938752
6857970,0.8705402801378958
6858000,0.8705378825535861
6858030,0.8705358742560899
6858060,0.870533955709395
6858090,0.8705320045742416
6858120,0.8705299673918507
6858150,0.870527834834508
6858180,0.8705256042258374
6858210,0.8705232813502843
6858240,0.8705208705825803
6858270,0.8705183703748284
6858300,0.870515785834897
6858330,0.8705131163781546
6858360,0.8705103684215919
6858390,0.8705075312785334
6858420,0.870504632057721
6858450,0.8705016328679239
6858480,0.8704985921176559
6858510,0.8704954456897854
6858540,0.8704922719253679
6858570,0.870488997115805
6858600,0.8704857072839569
6858630,0.8704823204711872
6858660,0.8704789370717728
6858690,0.8704754558326006
6858720,0.8704720020940842
6858750,0.8704684480260515
6858780,0.8704649468869472
6858810,0.870461344333734
6858840,0.8704578191366675
6858870,0.8704542168682177
6858900,0.8704506403016566
6858930,0.8704470795373573
6858960,0.8704435251657493
6858990,0.8704399944054303
6859020,0.8704365021882664
6859050,0.8704330469575859
6859080,0.8704296506379596
6859110,0.8704263125621134
6859140,0.8704230457001533
6859170,0.8704198493528549
6859200,0.870416731077569
6859230,0.8704136935280394
6859260,0.8704107348565803
6859290,0.8704078617905452
6859320,0.8704050780662939
6859350,0.8704023864013193
6859380,0.8703997968614378
6859410,0.8703973094028777
6859440,0.8703949365347753
6859470,0.8703926790518863
6859500,0.870390548095719
6859530,0.8703885505057114
6859560,0.8703866926352296
6859590,0.8703849822597567
6859620,0.8703834250455428
6859650,0.8703820282919699
6859680,0.8703807978336193
6859710,0.8703797394513527
6859740,0.870378858994851
6859770,0.8703781619353641
6859800,0.8703776534558383
6859830,0.8703773385607999
6859860,0.8703772220278739
6859890,0.8703773083938158
6859920,0.8703776019675342
6859950,0.8703781068316315
6859980,0.8703788268411287
6860010,0.8703797656238283
6860040,0.8703809265814624
6860070,0.8703823128899895
6860100,0.8703839275011712
6860130,0.8703857731419509
6860160,0.8703878523135604
6860190,0.8703901672876787
6860220,0.870392720098936
6860250,0.8703955125341727
6860280,0.8703985461165374
6860310,0.8704018220847909
6860340,0.8704053413653843
6860370,0.8704091045374079
6860400,0.8704131117876883
6860430,0.870417362855471
6860460,0.8704218569642957
6860490,0.8704265927393207
6860520,0.8704315681075654
6860550,0.8704367801789082
6860580,0.8704422251038239
6860610,0.8704478979068527
6860640,0.870453792291659
6860670,0.8704599004190944
6860700,0.8704662126571152
6860730,0.8704727173045989
6860760,0.870479400295063
6860790,0.8704862448869009
6860820,0.8704932313540212
6860850,0.870500336693525
6860880,0.870507534373307
6860910,0.870514794149249
6860940,0.8705220819813667
6860970,0.8705293600845427
6861000,0.8705365871390641
6861030,0.8705437186856501
6861060,0.8705507077047854
6861090,0.8705575053718373
6861120,0.870564061944599
6861150,0.8705703277346872
6861180,0.8705762540814961
6861210,0.8705817942664772
6861240,0.8705869042798207
6861270,0.8705915434146975
6861300,0.8705956746259852
6861330,0.8705992647048904
6861360,0.8706022842257272
6861390,0.8706047074091008
6861420,0.8706065118207822
6861450,0.8706076778706613
6861480,0.8706081896215541
6861510,0.8706080331657835
6861540,0.8706071974543749
6861570,0.8706056743951854
6861600,0.870603459198351
6861630,0.870600746115444
6861660,0.870597786850219
6861690,0.8705946499396144
6861720,0.8705913567751824
6861750,0.870587925802076
6861780,0.870584370991876
6861810,0.8705807050837809
6861840,0.8705769418153098
6861870,0.8705730956129278
6861900,0.8705691809641339
6861930,0.8705652122155958
6861960,0.8705612035567251
6861990,0.8705571689899677
6862020,0.8705531222452058
6862050,0.8705490766610854
6862080,0.8705450450647637
6862110,0.870541039665535
6862140,0.8705370719680576
6862170,0.8705331527052844
6862200,0.870529291791887
6862230,0.8705254982963998
6862260,0.8705217804292563
6862290,0.8705181455470763
6862320,0.8705146001688084
6862350,0.8705111500023441
6862380,0.8705077999795029
6862410,0.8705045542970259
6862440,0.8705014164614404
6862470,0.870498389336387
6862500,0.8704954751909937
6862530,0.8704926757484465
6862560,0.8704899922326219
6862590,0.8704874254137652
6862620,0.8704849756514109
6862650,0.8704826429351651
6862680,0.8704804269225694
6862710,0.8704783269741042
6862740,0.8704763421855652
6862770,0.8704744714175847
6862800,0.8704727133225889
6862830,0.8704710663691633
6862860,0.8704695288642483
6862890,0.8704680989728102
6862920,0.8704667747360618
6862950,0.8704655540870951
6862980,0.8704644348654906
6863010,0.8704634148300269
6863040,0.8704624916704002
6863070,0.8704616630169126
6863100,0.8704609264499279
6863130,0.8704602795081794
6863160,0.8704597196953032
6863190,0.8704592444868983
6863220,0.8704588513360422
6863250,0.8704585376766405
6863280,0.8704583009341681
6863310,0.8704581385209958
6863340,0.8704580478450036
6863370,0.8704580263122695
6863400,0.8704580713296294
6863430,0.8704581803069119
6863460,0.8704583506597612
6863490,0.8704585798113107
6863520,0.8704588651939911
6863550,0.8704592042514987
6863580,0.8704595944396838
6863610,0.8704600332285185
6863640,0.8704605181031166
6863670,0.8704610465644557
6863700,0.8704616161309521
6863730,0.8704622243388225
6863760,0.8704628687433982
6863790,0.8704635469195507
6863820,0.8704642564622177
6863850,0.870464994987388
6863880,0.8704657601324302
6863910,0.870466549556617
6863940,0.8704673609415207
6863970,0.8704681919917352
6864000,0.8704690404350724
6864030,0.8704699040227928
6864060,0.8704707805304912
6864090,0.8704716677579339
6864120,0.8704725635298128
6864150,0.8704734656957129
6864180,0.870474372130901
6864210,0.8704752807361269
6864240,0.8704761894382824
6864270,0.8704770961906625
6864300,0.8704779989732294
6864330,0.8704788957929394
6864360,0.8704797846842031
6864390,0.8704806637089857
6864420,0.8704815309574604
6864450,0.8704823845484383
6864480,0.8704832226299583
6864510,0.8704840433771868
6864540,0.8704848449955783
6864570,0.8704856257182898
6864600,0.8704863838007983
6864630,0.8704871175458139
6864660,0.8704878252836197
6864690,0.8704885054100154
6864720,0.8704891563759104
6864750,0.8704897766352158
6864780,0.8704903646355786
6864810,0.8704909188653834
6864840,0.8704914378306058
6864870,0.87049192005536
6864900,0.8704923641250698
6864930,0.8704927690059656
6864960,0.8704931386977508
6864990,0.8704934544986977
6865020,0.87049373189017
6865050,0.8704939141261224
6865080,0.8704941740678946
6865110,0.8704942977058121
6865140,0.870494324197826
6865170,0.870494388026506
6865200,0.8704944528825923
6865230,0.8704943375079499
6865260,0.8704950632758137
6865290,0.8704943269107535
6865320,0.870494302370843
6865350,0.8704942780781888
6865380,0.870494267046574
6865410,0.8704942451592275
6865440,0.8704942706810012
6865470,0.8704940055942979
6865500,0.8704942591176695
6865530,0.8704941896826682
6865560,0.8704942876944323
6865590,0.8704943118777344
6865620,0.8704943405221385
6865650,0.8704943765970069
6865680,0.8704944197516614
6865710,0.8704944700312822
6865740,0.8704945278390082
6865770,0.8704945935151576
6865800,0.8704946673861278
6865830,0.8704947497748505
6865860,0.8704948410018635
6865890,0.8704949413863238
6865920,0.8704950512465611
6865950,0.8704951708999452
6865980,0.8704953006623949
6866010,0.8704954408476885
6866040,0.8704955917667109
6866070,0.8704957536644495
6866100,0.8704959270357566
6866130,0.8704961119711203
6866160,0.870496308833553
6866190,0.8704965179015396
6866220,0.8704967393672578
6866250,0.8704969736803918
6866280,0.8704972210166348
6866310,0.8704974816481346
6866340,0.8704977558398638
6866370,0.8704980438479062
6866400,0.8704983459185711
6866430,0.870498662287964
6866460,0.8704989931814618
6866490,0.8704993388146584
6866520,0.8704996993935592
6866550,0.8705000751149081
6866580,0.8705004661665147
6866610,0.870500872727088
6866640,0.8705012949657794
6866670,0.8705017330419534
6866700,0.8705021871047594
6866730,0.870502657292675
6866760,0.8705031437329466
6866790,0.8705036465415245
6866820,0.8705041658225046
6866850,0.8705047016680296
6866880,0.8705052541577964
6866910,0.8705058233590901
6866940,0.8705064093260254
6866970,0.8705070121002069
6867000,0.8705076317092495
6867030,0.8705082681675995
6867060,0.8705089214755822
6867090,0.870509591619403
6867120,0.8705102785709156
6867150,0.8705109822871637
6867180,0.87051170271025
6867210,0.870512439767105
6867240,0.8705131933687653
6867270,0.8705139634108003
6867300,0.8705147497724921
6867330,0.8705155523168666
6867360,0.8705163708902679
6867390,0.8705172053224561
6867420,0.8705180554260816
6867450,0.8705189209966532
6867480,0.8705198018120777
6867510,0.8705206976328898
6867540,0.8705216082018565
6867570,0.8705225332436528
6867600,0.8705234724649551
6867630,0.8705244253320679
6867660,0.8705253922103492
6867690,0.8705263720129015
6867720,0.8705273644280166
6867750,0.8705283698173127
6867780,0.8705293869795504
6867810,0.8705304158070252
6867840,0.8705314558381675
6867870,0.8705325065991671
6867900,0.8705335675958893
6867930,0.8705346383153671
6867960,0.8705357182283585
6867990,0.8705368067913926
6868020,0.8705379031231124
6868050,0.870539007332498
6868080,0.870540118444629
6868110,0.870541235866742
6868140,0.8705423589796749
6868170,0.8705434871391972
6868200,0.8705446196803965
6868230,0.8705457559183968
6868260,0.870546895148784
6868290,0.8736553275030429
6868320,0.8762547081256876
6868350,0.8746892921990279
6868380,0.8732995070346041
6868410,0.8725957720963076
6868440,0.872294977423809
6868470,0.8721738790877555
6868500,0.8721290792992521
6868530,0.8721124969461447
6868560,0.8721068611706264
6868590,0.8721055195287004
6868620,0.8721056459364849
6868650,0.8721063806346419
6868680,0.8721073266607278
6868710,0.87210835576183
6868740,0.8721093906389793
6868770,0.8721104277924552
6868800,0.8721114590697995
6868830,0.8721124791489199
6868860,0.8721134740724372
6868890,0.8721144203394673
6868920,0.8721153035160252
6868950,0.8721161258922603
6868980,0.8721168943098304
6869010,0.8721176233705455
6869040,0.8721183226127714
6869070,0.8721190040479273
6869100,0.8721196726006192
6869130,0.8721203368654767
6869160,0.8721209955155069
6869190,0.8721216509373219
6869220,0.8721223034403534
6869250,0.8721229526499027
6869280,0.8721235978715856
6869310,0.8721242383407312
6869340,0.8721248734029559
6869370,0.8721255025638334
6869400,0.8721261254655452
6869430,0.8721267418504243
6869460,0.8721273515251226
6869490,0.8721279543308594
6869520,0.8721285501241665
6869550,0.8721291387672311
6869580,0.8721297201256493
6869610,0.8721302940700532
6869640,0.8721308604799108
6869670,0.8721314192468027
6869700,0.8721319702779978
6869730,0.8721325134986229
6869760,0.8721330488556659
6869790,0.8721335763076467
6869820,0.872134095842133
6869850,0.8721346074627585
6869880,0.8721351111926956
6869910,0.8721356070736415
6869940,0.8721360951650945
6869970,0.872136575543699
6870000,0.8721370483023921
6870030,0.8721375135498765
6870060,0.8721379714096702
6870090,0.8721384220196454
6870120,0.872138865531274
6870150,0.8721393021088061
6870180,0.8721397319288425
6870210,0.8721401551796125
6870240,0.8721405720603178
6870270,0.8721409827807038
6870300,0.872141387560207
6870330,0.8721417866277248
6870360,0.8721421802210229
6870390,0.8721425685860802
6870420,0.8721429519770549
6870450,0.872143330655102
6870480,0.8721437048888008
6870510,0.8721440749533326
6870540,0.8721444411300545
6870570,0.8721448037065654
6870600,0.8721451629758183
6870630,0.8721455192364488
6870660,0.8721458727919867
6870690,0.8721462239509554
6870720,0.8721465730266077
6870750,0.8721469203363356
6870780,0.8721472662022282
6870810,0.8721476109502498
6870840,0.8721479549104386
6870870,0.8721482984168392
6870900,0.8721486418071422
6870930,0.8721489854228154
6870960,0.8721493296088084
6870990,0.8721496747137164
6871020,0.8721500210894843
6871050,0.8721503690913748
6871080,0.8721507190779678
6871110,0.8721510714110289
6871140,0.8721514264556741
6871170,0.8721517845801385
6871200,0.8721521461559102
6871230,0.8721525115576286
6871260,0.872152881163349
6871290,0.8721532553540177
6871320,0.8721536345145208
6871350,0.8721540190326674
6871380,0.8721544093002405
6871410,0.8721548057125033
6871440,0.8721552086686929
6871470,0.8721556185720856
6871500,0.8721560358302586
6871530,0.872156460854961
6871560,0.8721568940627674
6871590,0.8721573358743586
6871620,0.8721577867157674
6871650,0.8721582470177555
6871680,0.8721587172161095
6871710,0.8721591977521651
6871740,0.8721596890724467
6871770,0.8721601916293245
6871800,0.872160705880849
6871830,0.8721612322915406
6871860,0.8721617713323878
6871890,0.8721623234821607
6871920,0.8721628892273783
6871950,0.8721634690600479
6871980,0.8721640634737622
6872010,0.8721646729606457
6872040,0.8721652980104991
6872070,0.8721659391157798
6872100,0.8721665967784215
6872130,0.872167271517056
6872160,0.8721679638712483
6872190,0.8721686744024246
6872220,0.8721694036914832
6872250,0.8721701523352555
6872280,0.8721709209434547
6872310,0.8721717101359517
6872340,0.8721725205424758
6872370,0.8721733528017924
6872400,0.8721742075630466
6872430,0.8721749785613843
6872460,0.8721755485197945
6872490,0.872175960916855
6872520,0.8721762499978585
6872550,0.8721764170729512
6872580,0.8721764487718203
6872610,0.8721763229561732
6872640,0.872176016266991
6872670,0.8721755085566948
6872700,0.8721747850181852
6872730,0.872173836673914
6872760,0.8721726591734483
6872790,0.8721712523716786
6872820,0.8721696362881471
6872850,0.872167770186765
6872880,0.8721656836716988
6872910,0.8721633920453162
6872940,0.8721608910104071
6872970,0.8721581850017465
6873000,0.8721552769737864
6873030,0.8721521713263511
6873060,0.8721488710485641
6873090,0.8721453788408058
6873120,0.8721416971944365
6873150,0.8721378283737123
6873180,0.8721337743255112
6873210,0.8721295366668607
6873240,0.8721251166682973
6873270,0.8721205152333293
6873300,0.8721157328663921
6873330,0.8721107696515498
6873360,0.8721056252407091
6873390,0.8721002988584983
6873420,0.872094789333322
6873450,0.8720890951684366
6873480,0.8720832146732739
6873510,0.8720771461876422
6873540,0.8720708884443699
6873570,0.8720644411433227
6873600,0.8720578058428121
6873630,0.8720509873318001
6873660,0.8720439957228573
6873690,0.87203684962784
6873720,0.8720295809360272
6873750,0.8720222419320046
6873780,0.8720149157153709
6873810,0.8720077310276345
6873840,0.8720008823136197
6873870,0.8719946544256132
6873900,0.8719894472122854
6873930,0.8719857855018375
6873960,0.8719842811760188
6873990,0.8719854908067124
6874020,0.8719897164314756
6874050,0.8719964647035291
6874080,0.8720043461975561
6874110,0.8720128049092706
6874140,0.872019799872148
6874170,0.8720269678793524
6874200,0.8720320024125013
6874230,0.8720369687527861
6874260,0.8720396113683039
6874290,0.8720442553337538
6874320,0.8720543997390643
