time,weaSta_reaWeaHGloHor_y
6735030,0.0
6735060,0.0
6735090,0.0
6735120,0.0
6735150,0.0
6735180,0.0
6735210,0.0
6735240,0.0
6735270,0.0
6735300,0.0
6735330,0.0
6735360,0.0
6735390,0.0
6735420,0.0
6735450,0.0
6735480,0.0
6735510,0.0
6735540,0.0
6735570,0.0
6735600,0.0
6735630,0.0
6735660,0.0
6735690,0.0
6735720,0.0
6735750,0.0
6735780,0.0
6735810,0.0
6735840,0.0
6735870,0.0
6735900,0.0
6735930,0.0
6735960,0.0
6735990,0.0
6736020,0.0
6736050,0.0
6736080,0.0
6736110,0.0
6736140,0.0
6736170,0.0
6736200,0.0
6736230,0.0
6736260,0.0
6736290,0.0
6736320,0.0
6736350,0.0
6736380,0.0
6736410,0.0
6736440,0.0
6736470,0.0
6736500,0.0
6736530,0.0
6736560,0.0
6736590,0.0
6736620,0.0
6736650,0.0
6736680,0.0
6736710,0.0
6736740,0.0
6736770,0.0
6736800,0.0
6736830,0.0
6736860,0.0
6736890,0.0
6736920,0.0
6736950,0.0
6736980,0.0
6737010,0.0
6737040,0.0
6737070,0.0
6737100,0.0
6737130,0.0
6737160,0.0
6737190,0.0
6737220,0.0
6737250,0.0
6737280,0.0
6737310,0.0
6737340,0.0
6737370,0.0
6737400,0.0
6737430,0.0
6737460,0.0
6737490,0.0
6737520,0.0
6737550,0.0
6737580,0.0
6737610,0.0
6737640,0.0
6737670,0.0
6737700,0.0
6737730,0.0
6737760,0.0
6737790,0.0
6737820,0.0
6737850,0.0
6737880,0.0
6737910,0.0
6737940,0.0
6737970,0.0
6738000,0.0
6738030,0.0
6738060,0.0
6738090,0.0
6738120,0.0
6738150,0.0
6738180,0.0
6738210,0.0
6738240,0.0
6738270,0.0
6738300,0.0
6738330,0.0
6738360,0.0
6738390,0.0
6738420,0.0
6738450,0.0
6738480,0.0
6738510,0.0
6738540,0.0
6738570,0.0
6738600,0.0
6738630,0.0
6738660,0.0
6738690,0.0
6738720,0.0
6738750,0.0
6738780,0.0
6738810,0.0
6738840,0.0
6738870,0.0
6738900,0.0
6738930,0.0
6738960,0.0
6738990,0.0
6739020,0.0
6739050,0.0
6739080,0.0
6739110,0.0
6739140,0.0
6739170,0.0
6739200,0.0
6739230,0.0
6739260,0.0
6739290,0.0
6739320,0.0
6739350,0.0
6739380,0.0
6739410,0.0
6739440,0.0
6739470,0.0
6739500,0.0
6739530,0.0
6739560,0.0
6739590,0.0
6739620,0.0
6739650,0.0
6739680,0.0
6739710,0.0
6739740,0.0
6739770,0.0
6739800,0.0
6739830,0.0
6739860,0.0
6739890,0.0
6739920,0.0
6739950,0.0
6739980,0.0
6740010,0.0
6740040,0.0
6740070,0.0
6740100,0.0
6740130,0.0
6740160,0.0
6740190,0.0
6740220,0.0
6740250,0.0
6740280,0.0
6740310,0.0
6740340,0.0
6740370,0.0
6740400,0.0
6740430,0.0
6740460,0.0
6740490,0.0
6740520,0.0
6740550,0.0
6740580,0.0
6740610,0.0
6740640,0.0
6740670,0.0
6740700,0.0
6740730,0.0
6740760,0.0
6740790,0.0
6740820,0.0
6740850,0.0
6740880,0.0
6740910,0.0
6740940,0.0
6740970,0.0
6741000,0.0
6741030,0.0
6741060,0.0
6741090,0.0
6741120,0.0
6741150,0.0
6741180,0.0
6741210,0.0
6741240,0.0
6741270,0.0
6741300,0.0
6741330,0.0
6741360,0.0
6741390,0.0
6741420,0.0
6741450,0.0
6741480,0.0
6741510,0.0
6741540,0.0
6741570,0.0
6741600,0.0
6741630,0.0
6741660,0.0
6741690,0.0
6741720,0.0
6741750,0.0
6741780,0.0
6741810,0.0
6741840,0.0
6741870,0.0
6741900,0.0
6741930,0.0
6741960,0.0
6741990,0.0
6742020,0.0
6742050,0.0
6742080,0.0
6742110,0.0
6742140,0.0
6742170,0.0
6742200,0.0
6742230,0.0
6742260,0.0
6742290,0.0
6742320,0.0
6742350,0.0
6742380,0.0
6742410,0.0
6742440,0.0
6742470,0.0
6742500,0.0
6742530,0.0
6742560,0.0
6742590,0.0
6742620,0.0
6742650,0.0
6742680,0.0
6742710,0.0
6742740,0.0
6742770,0.0
6742800,0.0
6742830,0.0
6742860,0.0
6742890,0.0
6742920,0.0
6742950,0.0
6742980,0.0
6743010,0.0
6743040,0.0
6743070,0.0
6743100,0.0
6743130,0.0
6743160,0.0
6743190,0.0
6743220,0.0
6743250,0.0
6743280,0.0
6743310,0.0
6743340,0.0
6743370,0.0
6743400,0.0
6743430,0.0
6743460,0.0
6743490,0.0
6743520,0.0
6743550,0.0
6743580,0.0
6743610,0.0
6743640,0.0
6743670,0.0
6743700,0.0
6743730,0.0
6743760,0.0
6743790,0.0
6743820,0.0
6743850,0.0
6743880,0.0
6743910,0.0
6743940,0.0
6743970,0.0
6744000,0.0
6744030,0.0
6744060,0.0
6744090,0.0
6744120,0.0
6744150,0.0
6744180,0.0
6744210,0.0
6744240,0.0
6744270,0.0
6744300,0.0
6744330,0.0
6744360,0.0
6744390,0.0
6744420,0.0
6744450,0.0
6744480,0.0
6744510,0.0
6744540,0.0
6744570,0.0
6744600,0.0
6744630,0.0
6744660,0.0
6744690,0.0
6744720,0.0
6744750,0.0
6744780,0.0
6744810,0.0
6744840,0.0
6744870,0.0
6744900,0.0
6744930,0.0
6744960,0.0
6744990,0.0
6745020,0.0
6745050,0.0
6745080,0.0
6745110,0.0
6745140,0.0
6745170,0.0
6745200,0.0
6745230,0.0
6745260,0.0
6745290,0.0
6745320,0.0
6745350,0.0
6745380,0.0
6745410,0.0
6745440,0.0
6745470,0.0
6745500,0.0
6745530,0.0
6745560,0.0
6745590,0.0
6745620,0.0
6745650,0.0
6745680,0.0
6745710,0.0
6745740,0.0
6745770,0.0
6745800,0.0
6745830,0.0
6745860,0.0
6745890,0.0
6745920,0.0
6745950,0.0
6745980,0.0
6746010,0.0
6746040,0.0
6746070,0.0
6746100,0.0
6746130,0.0
6746160,0.0
6746190,0.0
6746220,0.0
6746250,0.0
6746280,0.0
6746310,0.0
6746340,0.0
6746370,0.0
6746400,0.0
6746430,0.0
6746460,0.0
6746490,0.0
6746520,0.0
6746550,0.0
6746580,0.0
6746610,0.0
6746640,0.0
6746670,0.0
6746700,0.0
6746730,0.0
6746760,0.0
6746790,0.0
6746820,0.0
6746850,0.0
6746880,0.0
6746910,0.0
6746940,0.0
6746970,0.0
6747000,0.0
6747030,0.0
6747060,0.0
6747090,0.0
6747120,0.0
6747150,0.0
6747180,0.0
6747210,0.0
6747240,0.0
6747270,0.0
6747300,0.0
6747330,0.0
6747360,0.0
6747390,0.0
6747420,0.0
6747450,0.0
6747480,0.0
6747510,0.0
6747540,0.0
6747570,0.0
6747600,0.0
6747630,0.0
6747660,0.0
6747690,0.0
6747720,0.0
6747750,0.0
6747780,0.0
6747810,0.0
6747840,0.0
6747870,0.0
6747900,0.0
6747930,0.0
6747960,0.0
6747990,0.0
6748020,0.0
6748050,0.0
6748080,0.0
6748110,0.0
6748140,0.0
6748170,0.0
6748200,0.0
6748230,0.0
6748260,0.0
6748290,0.0
6748320,0.0
6748350,0.0
6748380,0.0
6748410,0.0
6748440,0.0
6748470,0.0
6748500,0.0
6748530,0.0
6748560,0.0
6748590,0.0
6748620,0.0
6748650,0.0
6748680,0.0
6748710,0.0
6748740,0.0
6748770,0.0
6748800,0.0
6748830,0.0
6748860,0.0
6748890,0.0
6748920,0.0
6748950,0.0
6748980,0.0
6749010,0.0
6749040,0.0
6749070,0.0
6749100,0.0
6749130,0.0
6749160,0.0
6749190,0.0
6749220,0.0
6749250,0.0
6749280,0.0
6749310,0.0
6749340,0.0
6749370,0.0
6749400,0.0
6749430,0.0
6749460,0.0
6749490,0.0
6749520,0.0
6749550,0.0
6749580,0.0
6749610,0.0
6749640,0.0
6749670,0.0
6749700,0.0
6749730,0.0
6749760,0.0
6749790,0.0
6749820,0.0
6749850,0.0
6749880,0.0
6749910,0.0
6749940,0.0
6749970,0.0
6750000,0.0
6750030,0.0
6750060,0.0
6750090,0.0
6750120,0.0
6750150,0.0
6750180,0.0
6750210,0.0
6750240,0.0
6750270,0.0
6750300,0.0
6750330,0.0
6750360,0.0
6750390,0.0
6750420,0.0
6750450,0.0
6750480,0.0
6750510,0.0
6750540,0.0
6750570,0.0
6750600,0.0
6750630,0.0
6750660,0.0
6750690,0.0
6750720,0.0
6750750,0.0
6750780,0.0
6750810,0.0
6750840,0.0
6750870,0.0
6750900,0.0
6750930,0.0
6750960,0.0
6750990,0.0
6751020,0.0
6751050,0.0
6751080,0.0
6751110,0.0
6751140,0.0
6751170,0.0
6751200,0.0
6751230,0.0
6751260,0.0
6751290,0.0
6751320,0.0
6751350,0.0
6751380,0.0
6751410,0.0
6751440,0.0
6751470,0.0
6751500,0.0
6751530,0.0
6751560,0.0
6751590,0.0
6751620,0.0
6751650,0.0
6751680,0.0
6751710,0.0
6751740,0.0
6751770,0.0
6751800,0.0
6751830,0.0
6751860,0.0
6751890,0.0
6751920,0.0
6751950,0.0
6751980,0.0
6752010,0.0
6752040,0.0
6752070,0.0
6752100,0.0
6752130,0.0
6752160,0.0
6752190,0.0
6752220,0.0
6752250,0.0
6752280,0.0
6752310,0.0
6752340,0.0
6752370,0.0
6752400,0.0
6752430,0.0
6752460,0.0
6752490,0.0
6752520,0.0
6752550,0.0
6752580,0.0
6752610,0.0
6752640,0.0
6752670,0.0
6752700,0.0
6752730,0.0
6752760,0.0
6752790,0.0
6752820,0.0
6752850,0.0
6752880,0.0
6752910,0.0
6752940,0.0
6752970,0.0
6753000,0.0
6753030,0.0
6753060,0.0
6753090,0.0
6753120,0.0
6753150,0.0
6753180,0.0
6753210,0.0
6753240,0.0
6753270,0.0
6753300,0.0
6753330,0.0
6753360,0.0
6753390,0.0
6753420,0.0
6753450,0.0
6753480,0.0
6753510,0.0
6753540,0.0
6753570,0.0
6753600,0.0
6753630,0.0
6753660,0.0
6753690,0.0
6753720,0.0
6753750,0.0
6753780,0.0
6753810,0.0
6753840,0.0
6753870,0.0
6753900,0.0
6753930,0.0
6753960,0.0
6753990,0.0
6754020,0.0
6754050,0.0
6754080,0.0
6754110,0.0
6754140,0.0
6754170,0.0
6754200,0.0
6754230,0.0
6754260,0.0
6754290,0.0
6754320,0.0
6754350,0.0
6754380,0.0
6754410,0.0
6754440,0.0
6754470,0.0
6754500,0.0
6754530,0.0
6754560,0.0
6754590,0.0
6754620,0.0
6754650,0.0
6754680,0.0
6754710,0.0
6754740,0.0
6754770,0.0
6754800,0.0
6754830,0.0
6754860,0.0
6754890,0.0
6754920,0.0
6754950,0.0
6754980,0.0
6755010,0.0
6755040,0.0
6755070,0.0
6755100,0.0
6755130,0.0
6755160,0.0
6755190,0.0
6755220,0.0
6755250,0.0
6755280,0.0
6755310,0.0
6755340,0.0
6755370,0.0
6755400,0.0
6755430,0.0
6755460,0.0
6755490,0.0
6755520,0.0
6755550,0.0
6755580,0.0
6755610,0.0
6755640,0.0
6755670,0.0
6755700,0.0
6755730,0.0
6755760,0.0
6755790,0.0
6755820,0.0
6755850,0.0
6755880,0.0
6755910,0.0
6755940,0.0
6755970,0.0
6756000,0.0
6756030,0.0
6756060,0.0
6756090,0.0
6756120,0.0
6756150,0.0
6756180,0.0
6756210,0.0
6756240,0.0
6756270,0.0
6756300,0.0
6756330,0.0
6756360,0.0
6756390,0.0
6756420,0.0
6756450,0.0
6756480,0.0
6756510,0.0
6756540,0.0
6756570,0.0
6756600,0.0
6756630,0.0
6756660,0.0
6756690,0.0
6756720,0.0
6756750,0.0
6756780,0.0
6756810,0.0
6756840,0.0
6756870,0.0
6756900,0.0
6756930,0.0
6756960,0.0
6756990,0.0
6757020,0.0
6757050,0.0
6757080,0.0
6757110,0.0
6757140,0.0
6757170,0.0
6757200,0.0
6757230,0.0
6757260,0.0
6757290,0.0
6757320,0.0
6757350,0.0
6757380,0.0
6757410,0.0
6757440,0.0
6757470,0.0
6757500,0.0
6757530,0.0
6757560,0.0
6757590,0.0
6757620,0.0
6757650,0.0
6757680,0.0
6757710,0.0
6757740,0.0
6757770,0.0
6757800,0.0
6757830,0.0
6757860,0.0
6757890,0.0
6757920,0.0
6757950,0.0
6757980,0.0
6758010,0.0
6758040,0.0
6758070,0.0
6758100,0.0
6758130,0.0
6758160,0.0
6758190,0.0
6758220,0.0
6758250,0.0
6758280,0.0
6758310,0.0
6758340,0.0
6758370,0.0
6758400,0.0
6758430,0.0
6758460,0.0
6758490,0.0
6758520,0.0
6758550,0.0
6758580,0.0
6758610,0.0
6758640,0.0
6758670,0.0
6758700,0.0
6758730,0.0
6758760,0.0
6758790,0.0
6758820,0.0
6758850,0.0
6758880,0.0
6758910,0.0
6758940,0.0
6758970,0.0
6759000,0.0
6759030,0.0012252565065065087
6759060,0.004967217217217225
6759090,0.011325168918918938
6759120,0.02039839839839843
6759150,0.03228619244244249
6759180,0.047087837837837904
6759210,0.06490262137137147
6759240,0.08582982982982995
6759270,0.10996875000000016
6759300,0.13741866866866886
6759330,0.16827887262262287
6759360,0.2026486486486489
6759390,0.24062728353353385
6759420,0.28231406406406445
6759450,0.3278082770270274
6759480,0.37720920920920964
6759510,0.43061614739739795
6759540,0.48812837837837897
6759570,0.5498451889389396
6759600,0.6158658658658667
6759630,0.6862896959459468
6759660,0.7612159659659669
6759690,0.8407439627127137
6759720,0.924972972972974
6759750,1.0140022835335345
6759780,1.1079311811811823
6759810,1.206858952702704
6759840,1.3108848848848862
6759870,1.4201082645145158
6759900,1.5346283783783798
6759930,1.6545445132632648
6759960,1.7799559559559577
6759990,1.9109619932432453
6760020,2.0476619119119137
6760050,2.1901549987487505
6760080,2.3385405405405426
6760110,2.492917824074076
6760140,2.653386136136138
6760170,2.8200447635135157
6760200,2.9929929929929955
6760230,3.1723301113613642
6760260,3.358155405405408
6760290,3.5505681619119147
6760320,3.749667667667671
6760350,3.955553209459462
6760380,4.168324074074077
6760410,4.388079548298301
6760440,4.614918918918923
6760470,4.848941472722727
6760500,5.0902464964965
6760530,5.338933277027031
6760560,5.595101101101105
6760590,5.858849255505509
6760620,6.13027702702703
6760650,6.409483702452456
6760680,6.696568568568573
6760710,6.991630912162167
6760740,7.294770020020025
6760770,7.606085178928934
6760800,7.925675675675681
6760830,8.253640797047051
6760860,8.590079829829834
6760890,8.935092060810815
6760920,9.288776776776782
6760950,9.65123326451452
6760980,10.022560810810816
6761010,10.402858702452459
6761040,10.792226226226234
6761070,11.190762668918923
6761100,11.598567317317324
6761130,12.015739458208213
6761160,12.442378378378384
6761190,12.87858336461462
6761220,13.32445370370371
6761250,13.780088682432439
6761280,14.245587587587595
6761310,14.721049705955961
6761340,15.20657432432433
6761370,15.702260729479487
6761400,16.208208208208216
6761430,16.724516047297303
6761460,17.25128353353354
6761490,17.78860995370371
6761520,18.336594594594605
6761550,18.895336742993
6761580,19.464935685685692
6761610,20.045490709459468
6761640,20.637101101101106
6761670,21.239866147397404
6761700,21.85388513513514
6761730,22.479257351101108
6761760,23.11608208208209
6761790,23.764458614864875
6761820,24.424486236236245
6761850,25.096264232982993
6761880,25.7798918918919
6761910,26.475468499749752
6761940,27.183093343343348
6761970,27.902865709459466
6762000,28.634884884884894
6762030,29.379250156406414
6762060,30.136060810810818
6762090,30.90541613488489
6762120,31.687415415415423
6762150,32.4821579391892
6762180,33.289742992993006
6762210,34.11026986361362
6762240,34.94383783783784
6762270,35.79054620245246
6762300,36.65049424424426
6762330,37.523781250000006
6762360,38.410506506506515
6762390,39.310769300550554
6762420,40.22466891891893
6762450,41.152304648398406
6762480,42.09377577577578
6762510,43.04918158783784
6762540,44.01862137137138
6762570,45.002194413163174
6762600,46.0
6762630,47.009639199544374
6762660,48.028595423009214
6762690,49.05679147250699
6762720,50.09415015015015
6762750,51.14059425805115
6762780,52.19604659832246
6762810,53.260429973076526
6762840,54.333667184425806
6762870,55.41568103448276
6762900,56.50639432535984
6762930,57.605729859169514
6762960,58.71361043802423
6762990,59.82995886403645
6763020,60.95469793931863
6763050,62.08775046598322
6763080,63.22903924614269
6763110,64.3784870819095
6763140,65.53601677539609
6763170,66.70155112871493
6763200,67.87501294397846
6763230,69.05632502329917
6763260,70.24541016878948
6763290,71.44219118256187
6763320,72.6465908667288
6763350,73.85853202340272
6763380,75.07793745469607
6763410,76.30472996272134
6763440,77.53883234959096
6763470,78.78016741741742
6763500,80.02865796831313
6763530,81.28422680439058
6763560,82.54679672776224
6763590,83.81629054054054
6763620,85.09263104483793
6763650,86.37574104276689
6763680,87.66554333643988
6763710,88.96196072796934
6763740,90.26491601946773
6763770,91.57433201304752
6763800,92.89013151082116
6763830,94.2122373149011
6763860,95.5405722273998
6763890,96.87505905042974
6763920,98.21562058610334
6763950,99.56217963653307
6763980,100.91465900383142
6764010,102.2729814901108
6764040,103.63706989748368
6764070,105.00684702806254
6764100,106.38223568395982
6764130,107.76315866728797
6764160,109.14953878015947
6764190,110.54129882468675
6764220,111.9383616029823
6764250,113.34064991715854
6764280,114.74808656932794
6764310,116.16059436160299
6764340,117.57809609609609
6764370,119.00051457491975
6764400,120.42777260018639
6764430,121.8597929740085
6764460,123.2964984984985
6764490,124.73781197576888
6764520,126.18365620793207
6764550,127.63395399710055
6764580,129.08862814538676
6764610,130.54760145490317
6764640,132.01079672776223
6764670,133.47813676607643
6764700,134.94954437195815
6764730,136.42494234751993
6764760,137.90425349487418
6764790,139.3874006161334
6764820,140.87430651340998
6764850,142.3648939888164
6764880,143.85908584446517
6764910,145.35680488246868
6764940,146.85797390493943
6764970,148.36251571398986
6765000,149.8703531117324
6765030,151.38140890027958
6765060,152.8956058817438
6765090,154.41286685823755
6765120,155.93311463187325
6765150,157.45627200476338
6765180,158.9822617790204
6765210,160.51100675675673
6765240,162.0424297400849
6765270,163.57645353111732
6765300,165.11300093196644
6765330,166.65199474474474
6765360,168.19335777156465
6765390,169.73701281453867
6765420,171.2828826757792
6765450,172.83089015739878
6765480,174.38095806150977
6765510,175.9330091902247
6765540,177.486966345656
6765570,179.0427523299161
6765600,180.60028994511754
6765630,182.1595019933727
6765660,183.72031127679404
6765690,185.28264059749404
6765720,186.84641275758517
6765750,188.41155055917986
6765780,189.9779768043906
6765810,191.5456142953298
6765840,193.11438583410998
6765870,194.68421422284354
6765900,196.25502226364296
6765930,197.8267327586207
6765960,199.3992685098892
6765990,200.97255231956092
6766020,202.54650698974837
6766050,204.12105532256396
6766080,205.6961201201201
6766110,207.27162418452934
6766140,208.84749031790412
6766170,210.42364132235681
6766200,212.0
6766230,213.57776484236953
6766260,215.15815243443728
6766290,216.74111271846954
6766320,218.32659563673263
6766350,219.91455113149286
6766380,221.50492914501655
6766410,223.09767961956996
6766440,224.6927524974195
6766470,226.29009772083137
6766500,227.88966523207193
6766530,229.4914049734075
6766560,231.0952668871044
6766590,232.7012009154289
6766620,234.3091570006473
6766650,235.91908508502598
6766680,237.5309351108312
6766710,239.14465702032925
6766740,240.76020075578649
6766770,242.3775162594692
6766800,243.9965534736437
6766830,245.6172623405763
6766860,247.23959280253328
6766890,248.863494801781
6766920,250.48891828058572
6766950,252.1158131812138
6766980,253.74412944593152
6767010,255.3738170170052
6767040,257.0048258367011
6767070,258.6371058472856
6767100,260.27060699102503
6767130,261.90527921018565
6767160,263.54107244703374
6767190,265.1779366438356
6767220,266.8158217428577
6767250,268.4546776863661
6767280,270.0944544166273
6767310,271.73510187590756
6767340,273.3765700064732
6767370,275.01880875059044
6767400,276.6617680505257
6767430,278.3053978485453
6767460,279.94964808691543
6767490,281.59446870790254
6767520,283.2398096537728
6767550,284.88562086679264
6767580,286.5318522892283
6767610,288.17845386334614
6767640,289.82537553141236
6767670,291.4725672356934
6767700,293.11997891845556
6767730,294.76756052196504
6767760,296.4152619884883
6767790,298.0630332602915
6767820,299.710824279641
6767850,301.35858498880316
6767880,303.00626533004424
6767910,304.65381524563065
6767940,306.30118467782853
6767970,307.9483235689043
6768000,309.5951818611243
6768030,311.24170949675465
6768060,312.8878564180619
6768090,314.53357256731226
6768120,316.178807886772
6768150,317.82351231870746
6768180,319.467635805385
6768210,321.11112828907085
6768240,322.75393971203135
6768270,324.3960200165329
6768300,326.0373191448416
6768330,327.677787039224
6768360,329.3173736419462
6768390,330.9560288952746
6768420,332.59370274147557
6768450,334.2303451228153
6768480,335.8659059815602
6768510,337.50033525997657
6768540,339.1335829003307
6768570,340.7655988448888
6768600,342.39633303591734
6768630,344.02573541568256
6768660,345.6537559264508
6768690,347.2803445104883
6768720,348.90545111006145
6768750,350.5290256674365
6768780,352.1510181248798
6768810,353.77137842465754
6768840,355.39005650903624
6768870,357.007002320282
6768900,358.6221658006614
6768930,360.23549689244044
6768960,361.8469455378856
6768990,363.45646167926316
6769020,365.06399525883944
6769050,366.6694962188807
6769080,368.2729145016533
6769110,369.87420004942356
6769140,371.47330280445783
6769170,373.07017270902224
6769200,374.6647597053833
6769230,376.25701373580716
6769260,377.8468847425603
6769290,379.4343226679089
6769320,381.0192774541193
6769350,382.60169904345776
6769380,384.1815373781907
6769410,385.7587424005844
6769440,387.3332640529051
6769470,388.9050522774192
6769500,390.4740570163929
6769530,392.04022821209264
6769560,393.6035158067847
6769590,395.16386974273524
6769620,396.72123996221075
6769650,398.27557640747744
6769680,399.8268290208017
6769710,401.37494774444974
6769740,402.91988252068796
6769770,404.46158329178263
6769800,406.0
6769830,407.5355713026576
6769860,409.0687731442811
6769890,410.5996113979494
6769920,412.12809193674127
6769950,413.65422063373563
6769980,415.17800336201134
6770010,416.69944599464725
6770040,418.2185544047221
6770070,419.7353344653149
6770100,421.2497920495044
6770130,422.76193303036945
6770160,424.271763280989
6770190,425.7792886744418
6770220,427.28451508380664
6770250,428.78744838216255
6770280,430.28809444258826
6770310,431.7864591381626
6770340,433.28254834196457
6770370,434.7763679270729
6770400,436.2679237665664
6770430,437.75722173352403
6770460,439.2442677010246
6770490,440.72906754214694
6770520,442.21162712996994
6770550,443.6919523375724
6770580,445.1700490380332
6770610,446.6459231044312
6770640,448.1195804098452
6770670,449.5910268273541
6770700,451.06026823003674
6770730,452.527310490972
6770760,453.99215948323865
6770790,455.45482107991563
6770820,456.91530115408176
6770850,458.37360557881584
6770880,459.8297402271968
6770910,461.2837109723034
6770940,462.7355236872146
6770970,464.18518424500917
6771000,465.632698518766
6771030,467.0780723815639
6771060,468.5213117064818
6771090,469.96242236659845
6771120,471.40141023499274
6771150,472.83828118474355
6771180,474.27304108892974
6771210,475.70569582063007
6771240,477.13625125292344
6771270,478.5647132588888
6771300,479.99108771160485
6771330,481.4153804841505
6771360,482.83759744960463
6771390,484.257744481046
6771420,485.67582745155363
6771450,487.0918522342062
6771480,488.50582470208263
6771510,489.91775072826175
6771540,491.3276361858225
6771570,492.7354869478436
6771600,494.14130888740397
6771630,495.5451078775824
6771660,496.9468897914578
6771690,498.3466605021091
6771720,499.74442588261496
6771750,501.14019180605436
6771780,502.53396414550616
6771810,503.92574877404917
6771840,505.3155515647622
6771870,506.7033783907242
6771900,508.0892351250139
6771930,509.47312764071023
6771960,510.85506181089204
6771990,512.2350435086382
6772020,513.6130786070275
6772050,514.9891729791389
6772080,516.363332498051
6772110,517.7355630368429
6772140,519.1058704685934
6772170,520.4742606663813
6772200,521.8407395032855
6772230,523.2053128523847
6772260,524.567986586758
6772290,525.9287665794841
6772320,527.2876587036418
6772350,528.6446688323101
6772380,529.9998028385677
6772410,531.3530665954936
6772440,532.7044659761666
6772470,534.0540068536654
6772500,535.4016951010692
6772530,536.7475365914564
6772560,538.0915371979062
6772590,539.4337027934973
6772620,540.7740392513085
6772650,542.112552444419
6772680,543.449248245907
6772710,544.7841325288521
6772740,546.1172111663325
6772770,547.4484900314275
6772800,548.7779749972157
6772830,550.105671936776
6772860,551.4315867231874
6772890,552.7557252295286
6772920,554.0780933288785
6772950,555.3986968943159
6772980,556.7175417989197
6773010,558.0346339157687
6773040,559.3499791179419
6773070,560.6635832785179
6773100,561.9754522705757
6773130,563.2855919671943
6773160,564.5940082414522
6773190,565.9007069664285
6773220,567.2056940152021
6773250,568.5089752608517
6773280,569.8105565764561
6773310,571.1104438350943
6773340,572.4086429098452
6773370,573.7051596737874
6773400,575.0
6773430,576.2912548034171
6773460,577.5770304787311
6773490,578.8573561186574
6773520,580.1322608159118
6773550,581.4017736632096
6773580,582.6659237532665
6773610,583.9247401787983
6773640,585.1782520325203
6773670,586.4264884071483
6773700,587.6694783953978
6773730,588.9072510899844
6773760,590.1398355836237
6773790,591.3672609690312
6773820,592.5895563389228
6773850,593.8067507860137
6773880,595.0188734030197
6773910,596.2259532826564
6773940,597.4280195176394
6773970,598.6251012006842
6774000,599.8172274245064
6774030,601.0044272818217
6774060,602.1867298653456
6774090,603.3641642677936
6774120,604.5367595818815
6774150,605.7045449003249
6774180,606.8675493158391
6774210,608.02580192114
6774240,609.1793318089431
6774270,610.3281680719639
6774300,611.4723398029181
6774330,612.6118760945212
6774360,613.746806039489
6774390,614.8771587305368
6774420,616.0029632603804
6774450,617.1242487217353
6774480,618.241044207317
6774510,619.3533788098414
6774540,620.4612816220238
6774570,621.5647817365799
6774600,622.6639082462253
6774630,623.7586902436756
6774660,624.8491568216464
6774690,625.9353370728531
6774720,627.0172600900116
6774750,628.0949549658374
6774780,629.1684507930458
6774810,630.2377766643529
6774840,631.3029616724739
6774870,632.3640349101245
6774900,633.4210254700204
6774930,634.473962444877
6774960,635.5228749274099
6774990,636.567792010335
6775020,637.6087427863675
6775050,638.6457563482234
6775080,639.6788617886178
6775110,640.7080882002667
6775140,641.7334646758856
6775170,642.75502030819
6775200,643.7727841898954
6775230,644.7867854137177
6775260,645.7970530723723
6775290,646.8036162585747
6775320,647.8065040650406
6775350,648.8057455844857
6775380,649.8013699096255
6775410,650.7934061331755
6775440,651.7818833478514
6775470,652.7668306463687
6775500,653.748277121443
6775530,654.7262518657901
6775560,655.7007839721255
6775590,656.6719025331646
6775620,657.6396366416232
6775650,658.6040153902167
6775680,659.5650678716609
6775710,660.5228231786713
6775740,661.4773104039634
6775770,662.428558640253
6775800,663.3765969802555
6775830,664.3214545166866
6775860,665.2631603422619
6775890,666.201743549697
6775920,667.1372332317073
6775950,668.0696584810087
6775980,668.9990483903165
6776010,669.9254320523464
6776040,670.8488385598141
6776070,671.7692970054352
6776100,672.6868364819251
6776130,673.6014860819995
6776160,674.513274898374
6776190,675.4222320237642
6776220,676.3283865508856
6776250,677.2317675724539
6776280,678.1324041811847
6776310,679.0303254697935
6776340,679.9255605309959
6776370,680.8181384575076
6776400,681.7080883420441
6776430,682.595439277321
6776460,683.480220356054
6776490,684.3624606709585
6776520,685.2421893147502
6776550,686.1194353801449
6776580,686.9942279598578
6776610,687.8665961466046
6776640,688.7365690331011
6776670,689.6041757120627
6776700,690.469445276205
6776730,691.3324068182437
6776760,692.1930894308944
6776790,693.0515222068725
6776820,693.9077342388937
6776850,694.7617546196738
6776880,695.613612441928
6776910,696.4633367983722
6776940,697.3109567817219
6776970,698.1565014846926
6777000,699.0
6777030,699.8399247121898
6777060,700.6747350804222
6777090,701.5044408093347
6777120,702.329051603565
6777150,703.1485771677502
6777180,703.9630272065281
6777210,704.7724114245361
6777240,705.5767395264116
6777270,706.3760212167923
6777300,707.1702662003155
6777330,707.9594841816188
6777360,708.7436848653396
6777390,709.5228779561154
6777420,710.2970731585838
6777450,711.0662801773822
6777480,711.8305087171481
6777510,712.5897684825189
6777540,713.3440691781324
6777570,714.0934205086256
6777600,714.8378321786365
6777630,715.5773138928023
6777660,716.3118753557604
6777690,717.0415262721486
6777720,717.7662763466042
6777750,718.4861352837647
6777780,719.2011127882677
6777810,719.9112185647505
6777840,720.6164623178506
6777870,721.3168537522057
6777900,722.0124025724532
6777930,722.7031184832305
6777960,723.3890111891751
