time,hvac_reaZonEas_V_flow_y
6752130,3.1431864332000496e-08
6752160,3.158865435193462e-08
6752190,3.171965441579163e-08
6752220,3.182773006982415e-08
6752250,3.1917384321288336e-08
6752280,3.1982476683703774e-08
6752310,3.202014158990893e-08
6752340,3.2034472681690395e-08
6752370,3.203161042913693e-08
6752400,3.199681766993241e-08
6752430,3.192313517882675e-08
6752460,3.1824481366845296e-08
6752490,3.1697171933582404e-08
6752520,3.1538750673831175e-08
6752550,3.134839884386692e-08
6752580,3.1126935162321265e-08
6752610,3.087108469151276e-08
6752640,3.058207551560654e-08
6752670,3.025827015919004e-08
6752700,2.989966860972725e-08
6752730,2.9506270855047374e-08
6752760,2.9076439419891414e-08
6752790,2.860894619478182e-08
6752820,2.8105428631982035e-08
6752850,2.7564658623031143e-08
6752880,2.6986636157745628e-08
6752910,2.6368905030321022e-08
6752940,2.5713921427968895e-08
6752970,2.5020866610566772e-08
6753000,2.428851247246442e-08
6753030,2.351808710567752e-08
6753060,2.2707543673904443e-08
6753090,2.186056646866847e-08
6753120,2.097428992335825e-08
6753150,2.004953276838784e-08
6753180,1.9088341834533297e-08
6753210,1.8087442191915786e-08
6753240,1.705051813932136e-08
6753270,1.5976750947479336e-08
6753300,1.4866959353897139e-08
6753330,1.3720733998380684e-08
6753360,1.2539302987796599e-08
6753390,1.132471316350465e-08
6753420,1.0076964536297097e-08
6753450,8.795238385475081e-09
6753480,7.483219022866055e-09
6753510,6.140497097260229e-09
6753540,4.769528824165223e-09
6753570,3.3694954887130397e-09
6753600,1.943672042163919e-09
6753630,1.009497733268164e-09
6753660,4.601279176761362e-10
6753690,-2.2678902505437105e-10
6753720,-9.161621523884411e-10
6753750,-1.591207434496127e-09
6753780,-2.2523342337961922e-09
6753810,-2.9003612794494782e-09
6753840,-3.5348792015481006e-09
6753870,-4.155478630520511e-09
6753900,-4.760931464295788e-09
6753930,-5.352875166097679e-09
6753960,-5.9296722680935855e-09
6753990,-6.492550867629905e-09
6754020,-7.04069223033231e-09
6754050,-7.573277622214625e-09
6754080,-8.09153514140314e-09
6754110,-8.593417955496099e-09
6754140,-9.08097289579086e-09
6754170,-9.552562496865858e-09
6754200,-1.0009005491487513e-08
6754230,-1.0450711246269062e-08
6754260,-1.0876042296777663e-08
6754290,-1.1286636108885573e-08
6754320,-1.1680855218757716e-08
6754350,-1.2060746458726568e-08
6754380,-1.2425491097788046e-08
6754410,-1.2775089137571977e-08
6754440,-1.3108721847651882e-08
6754470,-1.3428026694528399e-08
6754500,-1.3731775581992073e-08
6754530,-1.4019559146359232e-08
6754560,-1.4294242952407236e-08
6754590,-1.4554189538347072e-08
6754620,-1.4798170808870205e-08
6754650,-1.5029461694587974e-08
6754680,-1.5245606002402983e-08
6754710,-1.544701310124882e-08
6754740,-1.563613918945601e-08
6754770,-1.580970934285066e-08
6754800,-1.597140785725492e-08
6754830,-1.6118369174765007e-08
6754860,-1.6253458859151657e-08
6754890,-1.63742207187291e-08
6754920,-1.648229221973955e-08
6754950,-1.6578082730942202e-08
6754980,-1.6662001621018402e-08
6755010,-1.6732820795979228e-08
6755040,-1.6791768355889404e-08
6755070,-1.6839253669318186e-08
6755100,-1.687609547029883e-08
6755130,-1.6900246933873298e-08
6755160,-1.6914573621766718e-08
6755190,-1.6917028709113124e-08
6755220,-1.6910068391619535e-08
6755250,-1.689123647914288e-08
6755280,-1.6862579801623966e-08
6755310,-1.682368899616952e-08
6755340,-1.67757921613758e-08
6755370,-1.671847993418482e-08
6755400,-1.6651342951611292e-08
6755430,-1.657560931183388e-08
6755460,-1.6490460286440247e-08
6755490,-1.6397123973296295e-08
6755520,-1.629519100913021e-08
6755550,-1.618588949141343e-08
6755580,-1.606717259610357e-08
6755610,-1.594190588106213e-08
6755640,-1.580886125244324e-08
6755670,-1.5667219981738414e-08
6755700,-1.5520256991027352e-08
6755730,-1.5365106726241e-08
6755760,-1.5202997283927753e-08
6755790,-1.503433803033779e-08
6755820,-1.485953833157928e-08
6755850,-1.4679416918545968e-08
6755880,-1.4491517602666973e-08
6755910,-1.429829657444712e-08
6755940,-1.4099753834643616e-08
6755970,-1.3894661289457425e-08
6756000,-1.368465639900971e-08
6756030,-1.3469329799058346e-08
6756060,-1.3249090854945763e-08
6756090,-1.3022711472878502e-08
6756120,-1.2792238477111776e-08
6756150,-1.2556853138471051e-08
6756180,-1.2316555457281367e-08
6756210,-1.2072164163165785e-08
6756240,-1.182245116228744e-08
6756270,-1.1568644548795719e-08
6756300,-1.1310744322726452e-08
6756330,-1.1048341119477496e-08
6756360,-1.0781844303636167e-08
6756390,-1.0511253875115613e-08
6756420,-1.0237388562880264e-08
6756450,-9.95820154401674e-09
6756480,-9.676149005544178e-09
6756510,-9.390412218076887e-09
6756540,-9.100581816800166e-09
6756570,-8.806657801388323e-09
6756600,-8.509458900382623e-09
6756630,-8.208166384413118e-09
6756660,-7.903598981887547e-09
6756690,-7.59493796341481e-09
6756720,-7.2830020572720024e-09
6756750,-6.966972534042601e-09
6756780,-6.647258757498477e-09
6756810,-6.323451362592577e-09
6756840,-5.996778441702349e-09
6756870,-5.6656025366235746e-09
6756900,-5.331151739620824e-09
6756930,-4.992607321169976e-09
6756960,-4.650378644730346e-09
6756990,-4.30364698075571e-09
6757020,-3.953231056924073e-09
6757050,-3.598312143629507e-09
6757080,-3.2401183327114025e-09
6757110,-2.8761934373543122e-09
6757140,-2.50858427786363e-09
6757170,-2.1368814887574684e-09
6757200,-1.7590382474645035e-09
6757230,-1.5355253425104281e-09
6757260,-1.4262250706588292e-09
6757290,-1.2723040981355092e-09
6757320,-1.114289486629836e-09
6757350,-9.57093606938579e-10
6757380,-8.019445515087319e-10
6757410,-6.467954988386809e-10
6757440,-4.924651771495925e-10
6757470,-3.3936295040994845e-10
6757500,-1.8667008988689158e-10
6757530,-3.397723110004782e-11
6757560,1.1789689773577647e-10
6757590,2.689522968706725e-10
6757620,4.1837023810043267e-10
6757650,5.690162712420551e-10
6757680,7.184342111800217e-10
6757710,8.67442786597593e-10
6757740,1.0156326335039518e-09
6757770,1.1642318447920194e-09
6757800,1.3120123280236992e-09
6757830,1.4597928118657583e-09
6757860,1.6071639323201436e-09
6757890,1.7545350538296687e-09
6757920,1.901496812393461e-09
6757950,2.0488679366761345e-09
6757980,2.1946016057799844e-09
6758010,2.342382097939062e-09
6758040,2.488115771123992e-09
6758070,2.63466817513028e-09
6758100,2.7808112174952513e-09
6758130,2.927772991128928e-09
6758160,3.073916039323822e-09
6758190,3.221287183471034e-09
6758220,3.36743023837315e-09
6758250,3.51480138968207e-09
6758280,3.6621725449066436e-09
6758310,3.808315611520058e-09
6758340,3.955686775229356e-09
6758370,4.103467307775109e-09
6758400,4.250838480870715e-09
6758430,4.399437751786028e-09
6758460,4.548446392245959e-09
6758490,4.697045673943476e-09
6758520,4.846054325648456e-09
6758550,4.99588171188673e-09
6758580,5.144890375765125e-09
6758610,5.295127138951245e-09
6758640,5.445363908828367e-09
6758670,5.596828778545349e-09
6758700,5.748293655457648e-09
6758730,5.90016790412002e-09
6758760,6.05245152479022e-09
6758790,6.2047351533980695e-09
6758820,6.359065611870776e-09
6758850,6.512577350148193e-09
6758880,6.666907825839479e-09
6758910,6.8220570392365156e-09
6758940,6.977206261901954e-09
6758970,7.133583587210817e-09
6759000,7.290370286724908e-09
6759030,7.434057335843594e-09
6759060,7.531486217700854e-09
6759090,7.68786358232465e-09
6759120,7.845878415430913e-09
6759150,8.006349446244988e-09
6759180,8.165592395280955e-09
6759210,8.326472813838008e-09
6759240,8.487762608938155e-09
6759270,8.649461780884263e-09
6759300,8.811979694456882e-09
6759330,8.974906985509441e-09
6759360,9.138653018849162e-09
6759390,9.303627159329374e-09
6759420,9.468191949258929e-09
6759450,9.633984847008997e-09
6759480,9.7997777593453e-09
6759510,9.966389415663257e-09
6759540,1.0133410451759305e-08
6759570,1.0302478326272585e-08
6759600,1.0471136852142561e-08
6759630,1.0639795394230902e-08
6759660,1.0809682046682016e-08
6759690,1.0979978080653754e-08
6759720,1.115068349648594e-08
6759750,1.1322207659176233e-08
6759780,1.1493731839769301e-08
6759810,1.1664846673883848e-08
6759840,1.1838008349970347e-08
6759870,1.2010760680271055e-08
6759900,1.2184741123957911e-08
6759930,1.2358721587241529e-08
6759960,1.2533520799943488e-08
6759990,1.2707910668140512e-08
6760020,1.2882300556879888e-08
6760050,1.3057099831270325e-08
6760080,1.3233127221305664e-08
6760110,1.340792653840737e-08
6760140,1.3583953971855343e-08
6760170,1.3759162697741967e-08
6760200,1.3935190175817459e-08
6760230,1.4110398946856471e-08
6760260,1.4286835835665397e-08
6760290,1.4463272747870005e-08
6760320,1.463807222392112e-08
6760350,1.4814509183707953e-08
6760380,1.4989718072758105e-08
6760410,1.5164108256197093e-08
6760440,1.533849846425266e-08
6760470,1.5513298062246215e-08
6760500,1.5687278955281405e-08
6760530,1.586125987368511e-08
6760560,1.6034012722373964e-08
6760590,1.6206356231680618e-08
6760620,1.637747167147973e-08
6760650,1.654940586768853e-08
6760680,1.6718883899105034e-08
6760710,1.6888361956865114e-08
6760740,1.7056611945471298e-08
6760770,1.7224043230193988e-08
6760800,1.7390246445819885e-08
6760830,0.21390919824524168
6760860,0.27254551057986615
6760890,0.2868999464660796
6760920,0.2890628010556104
6760950,0.35582551901254117
6760980,0.3992013888952407
6761010,0.4081701140846981
6761040,0.40750252648506774
6761070,0.4047095770373736
6761100,0.4014967194018668
6761130,0.3982038758933114
6761160,0.39489751947873836
6761190,0.3915970100865395
6761220,0.38830311716248944
6761250,0.38501777127938863
6761280,0.38174115133211356
6761310,0.378473760924418
6761340,0.3752160360785778
6761370,0.37196844672766644
6761400,0.36873151456128916
6761430,0.36550580858928317
6761460,0.36229195089133076
6761490,0.3590906356644999
6761520,0.35590263031572505
6761550,0.3527287945639024
6761580,0.3495700816856752
6761610,0.346427546343917
6761640,0.3433023692273888
6761670,0.3401958832818389
6761700,0.33710958048171674
6761730,0.3340451551647926
6761760,0.33100446938290795
6761790,0.3279896873999316
6761820,0.32500304116443157
6761850,0.32204742464044084
6761880,0.3191250455559036
6761910,0.3162407868762854
6761940,0.3133936566046696
6761970,0.31059614288135634
6762000,0.30785195853635183
6762030,0.3051632637193902
6762060,0.3025305273438416
6762090,0.29995856113313685
6762120,0.29745214342993337
6762150,0.2950161278308778
6762180,0.29265542326195837
6762210,0.29037473643049555
6762240,0.28817855989491586
6762270,0.286069043056384
6762300,0.2843422135428333
6762330,0.2838492884836265
6762360,0.2836631194790632
6762390,0.28359308344827294
6762420,0.28356650359187807
6762450,0.2835562121141327
6762480,0.2835520162186434
6762510,0.28355010578304524
6762540,0.2835490473082821
6762570,0.28354829365620476
6762600,0.2835476312088246
6762630,0.2835469885187949
6762660,0.28354633988116773
6762690,0.28354566073832127
6762720,0.28354494600781543
6762750,0.2835441875259614
6762780,0.2835433791719363
6762810,0.2835425137723097
6762840,0.28354158366685356
6762870,0.28354058067721805
6762900,0.28353949581991894
6762930,0.2835383190712874
6762960,0.28353703942401315
6762990,0.2835356447203651
6763020,0.28353412154111396
6763050,0.2835324550305734
6763080,0.28353062871412366
6763110,0.28352862422124264
6763140,0.28352642099949105
6763170,0.2835239961086496
6763200,0.2835213239693801
6763230,0.28351837614359465
6763260,0.2835151211785123
6763290,0.2835115246786399
6763320,0.28350754978657766
6763350,0.28350315846122415
6763380,0.28349831408106324
6763410,0.2834929861878233
6763440,0.2834871581750917
6763470,0.2834808383283985
6763500,0.283474072811318
6763530,0.28346695631580104
6763560,0.2834596330261936
6763590,0.28345227843820087
6763620,0.28344508866478096
6763650,0.28343822110329014
6763680,0.28343178359411125
6763710,0.2834258357208097
6763740,0.2834203938935666
6763770,0.2834154454994086
6763800,0.28341096063346294
6763830,0.283406900983564
6763860,0.28340322602616086
6763890,0.28339989597979404
6763920,0.2833968744397261
6763950,0.28339412816795817
6763980,0.2833916265588656
6764010,0.2833893448126446
6764040,0.28338725981833723
6764070,0.2833853507535115
6764100,0.28338360031107535
6764130,0.28338199290613136
6764160,0.2833805149309234
6764190,0.28337915440014855
6764220,0.28337790073056746
6764250,0.28337674459078016
6764280,0.28337567768858063
6764310,0.2833746927266786
6764340,0.2833737832012967
6764370,0.2833592511858832
6764400,0.28330904281367136
6764430,0.28327396301219065
6764460,0.28325153177046486
6764490,0.283237713002925
6764520,0.2832293204856555
6764550,0.28322421395170455
6764580,0.28322105974386474
6764610,0.2832190508866207
6764640,0.2832177666707567
6764670,0.283217063599628
6764700,0.2832169805034174
6764730,0.2832177052326837
6764760,0.2832195411084263
6764790,0.28322292758554485
6764820,0.2832285123400762
6764850,0.28323720399711727
6764880,0.2832499518525879
6764910,0.28326657798475674
6764940,0.2832842976991461
6764970,0.2832996713531331
6765000,0.28331131714418795
6765030,0.2830832270387732
6765060,0.28214263049032867
6765090,0.28239440798564486
6765120,0.28271401188111317
6765150,0.2828789030180276
6765180,0.28293817727570886
6765210,0.28295292587410475
6765240,0.28295567905804686
6765270,0.28295609229834345
6765300,0.28295711056410394
6765330,0.2829588819833198
6765360,0.28296116647833136
6765390,0.28296396287581416
6765420,0.2829666659847886
6765450,0.28296915000491046
6765480,0.28297184325930225
6765510,0.2829734282609468
6765540,0.28297099234435036
6765570,0.2829681193945192
6765600,0.282964656941194
6765630,0.28296049539545587
6765660,0.2829559243201538
6765690,0.2829513322171935
6765720,0.28294760778981615
6765750,0.282946482832805
6765780,0.28295207469709327
6765810,0.2829708523182137
6765840,0.2829870912758727
6765870,0.28298941741216893
6765900,0.2829787632000073
6765930,0.28295083464419
6765960,0.28290537275395095
6765990,0.28287175196416003
6766020,0.28285338768379464
6766050,0.28284345370211816
6766080,0.2828379108398162
6766110,0.28283468928956224
6766140,0.2828330081313262
6766170,0.28283286800736007
6766200,0.282835722849721
6766230,0.28283918099974764
6766260,0.2828338386792352
6766290,0.28283079072547784
6766320,0.28282925931006836
6766350,0.28282875814742914
6766380,0.28282907032396587
6766410,0.28283053309724615
6766440,0.2828345904423128
6766470,0.282844542231408
6766500,0.28286794608178395
6766530,0.28291179262554644
6766560,0.2829473604264599
6766590,0.2829618244095849
6766620,0.28295210625824807
6766650,0.282930747071295
6766680,0.2829230737762717
6766710,0.2829234402691494
6766740,0.2829275384058218
6766770,0.2829329543993335
6766800,0.2829393644531871
6766830,0.282944847446336
6766860,0.28294995346343066
6766890,0.28295421903706536
6766920,0.282958150231275
6766950,0.2829606099596784
6766980,0.2829582540055004
6767010,0.28295489377391175
6767040,0.28295085973315504
6767070,0.282946007461851
6767100,0.28294047365511393
6767130,0.28293440500022304
6767160,0.2829280331476769
6767190,0.2829216477238307
6767220,0.28291562079999744
6767250,0.28291047620231785
6767280,0.2829070083359549
6767310,0.28290660668849293
6767340,0.2829122978627976
6767370,0.2829259909398647
6767400,0.28293288055770116
6767430,0.282924565790349
6767460,0.28290050740992073
6767490,0.2828688637194864
6767520,0.28284464751990707
6767550,0.28282907556993436
6767580,0.28281922769013496
6767610,0.28281303388994816
6767640,0.2828091547188675
6767670,0.2828067687107489
6767700,0.2828053444515995
6767730,0.2828045293830512
6767760,0.2828040923475716
6767790,0.2828038914726116
6767820,0.2828037769912727
6767850,0.282803755617354
6767880,0.28280375168331023
6767910,0.28280370832619156
6767940,0.2828035915454141
6767970,0.2828035137665455
6768000,0.28280329737838844
6768030,0.28280308190965675
6768060,0.28280286590849635
6768090,0.2828026520545499
6768120,0.28280244278707856
6768150,0.28280224335865095
6768180,0.28280204662576036
6768210,0.2828018567495663
6768240,0.2828016757340483
6768270,0.2828014989462185
6768300,0.2828013284731883
6768330,0.28280116749234385
6768360,0.2828010124359409
6768390,0.2828008627519335
6768420,0.28280072221082225
6768450,0.28280058921928597
6768480,0.28280046148290705
6768510,0.2828003419050987
6768540,0.2828002308076826
6768570,0.28280012534175347
6768600,0.2828000268655967
6768630,0.2827999369848473
6768660,0.2827998532990552
6768690,0.2827997755807392
6768720,0.2827997059070719
6768750,0.28279964235730115
6768780,0.28279958529943783
6768810,0.28279953453576945
6768840,0.2827994900508449
6768870,0.2827994512354534
6768900,0.28279941829588023
6768930,0.2827993909360149
6768960,0.28279936897695096
6768990,0.2827993522588288
6769020,0.2827993406118998
6769050,0.28279933385689754
6769080,0.28279933180053435
6769110,0.28279933422211534
6769140,0.2827993408930635
6769170,0.2827993515800277
6769200,0.28279936607917056
6769230,0.2827993840812474
6769260,0.28279940544068666
6769290,0.2827994299297635
6769320,0.28279945733930945
6769350,0.2827994874605939
6769380,0.28279952009617054
6769410,0.2827995550547348
6769440,0.2827995921257591
6769470,0.2827996311148332
6769500,0.28279967181718346
6769530,0.28279971403040244
6769560,0.28279975755049563
6769590,0.28279980217253614
6769620,0.28279984769078
6769650,0.28279989389889326
6769680,0.28279994059009733
6769710,0.2827999875571296
6769740,0.2828000345920855
6769770,0.2828000814864379
6769800,0.2828001280310106
6769830,0.2828001740161672
6769860,0.28280021923182397
6769890,0.28280026346752096
6769920,0.2828003065123433
6769950,0.2828003481547492
6769980,0.2828003881824851
6770010,0.28280042638240754
6770040,0.282800462540325
6770070,0.2828004964408333
6770100,0.2828005278671251
6770130,0.2828005566008769
6770160,0.2828005824217243
6770190,0.2828006051064203
6770220,0.2828006244289467
6770250,0.2828006401597556
6770280,0.28280065206908744
6770310,0.2828006599228618
6770340,0.282800663488423
6770370,0.2828006625314523
6770400,0.2828006568148791
6770430,0.28280064609730743
6770460,0.28280063013142076
6770490,0.2828006086634157
6770520,0.28280058143251874
6770550,0.28280054817329126
6770580,0.2828005086138232
6770610,0.2828004624752877
6770640,0.282800409475458
6770670,0.28280034932582176
6770700,0.22126772931837146
6770730,0.17055463872440843
6770760,0.15661232470212408
6770790,0.15350016039568887
6770820,0.15284150121918555
6770850,0.15268923506839768
6770880,0.15264976370849972
6770910,0.15263866726329856
6770940,0.1526347397362154
6770970,0.15263408060128256
6771000,0.1526332931813357
6771030,0.15263265522957062
6771060,0.15263249313683208
6771090,0.15263230102190217
6771120,0.15263211249931913
6771150,0.15263191548504515
6771180,0.15263169780616062
6771210,0.15263146875171962
6771240,0.15263122356294287
6771270,0.1526309613156999
6771300,0.15263068157721235
6771330,0.1526303837812864
6771360,0.15263006734807077
6771390,0.15262973160584833
6771420,0.15262937582735858
6771450,0.15262899927541232
6771480,0.15262860122093444
6771510,0.15262818092499714
6771540,0.1526277376243685
6771570,0.15262727052909172
6771600,0.1526267788231153
6771630,0.15262626028581425
6771660,0.15262571263407773
6771690,0.152625135048487
6771720,0.1526245269745452
6771750,0.1526238879629251
6771780,0.1526232176894134
6771810,0.15262251599246923
6771840,0.15262178285357475
6771870,0.15262101835971328
6771900,0.1526202226658126
6771930,0.15261939596023014
6771960,0.1526185384403563
6771990,0.152617650301451
6772020,0.15261673173603094
6772050,0.15261578293921166
6772080,0.15261480411546569
6772110,0.15261379548376158
6772140,0.15261275728015097
6772170,0.15261168975747405
6772200,0.1526105931835116
6772230,0.15260946783762244
6772260,0.1526083140067951
6772290,0.15260713198131187
6772320,0.1526059220498601
6772350,0.15260468449438622
6772380,0.15260341958422038
6772410,0.152602127569813
6772440,0.15260080867560372
6772470,0.15259946309203634
6772500,0.1525980909667981
6772530,0.15259669239470544
6772560,0.15259526740664317
6772590,0.1525938159569658
6772620,0.1525923378958309
6772650,0.15259083242004484
6772680,0.1525892977336587
6772710,0.15258773155798505
6772740,0.15258613124999215
6772770,0.15258449382192413
6772800,0.15258281587663197
6772830,0.15258109354429514
6772860,0.15257932239623942
6772890,0.15257749734527112
6772920,0.1525756125233228
6772950,0.15257366113456503
6772980,0.15257163527358314
6773010,0.15256952570065055
6773040,0.15256732156136388
6773070,0.15256501008560266
6773100,0.15256257597176293
6773130,0.15256000105178857
6773160,0.15255726348331258
6773190,0.15255433690669143
6773220,0.15255118940600837
6773250,0.1525477823684122
6773280,0.1525440694205992
6773310,0.1525399960461663
6773340,0.15253550131054175
6773370,0.15253052481913768
6773400,0.15252502450324318
6773430,0.15251901134295237
6773460,0.15251259621021532
6773490,0.1525060041693168
6773520,0.1524995747170466
6773550,0.15249358915269892
6773580,0.15248823326964236
6773610,0.15248355492742596
6773640,0.15247953324962787
6773670,0.1524760964782342
6773700,0.15247317016118575
6773730,0.15247068656981977
6773760,0.1524685865761564
6773790,0.152466820224459
6773820,0.15246534594225897
6773850,0.15246412958545727
6773880,0.15246314295250657
6773910,0.1524623625221557
6773940,0.15246176851132076
6773970,0.15246134415745805
6774000,0.15246107514313934
6774030,0.1524609490332078
6774060,0.152460955300688
6774090,0.1524610845020828
6774120,0.15246132822479708
6774150,0.1524616787302544
6774180,0.1524621286580301
6774210,0.15246267099016506
6774240,0.1524632992687701
6774270,0.1524640078481995
6774300,0.15246479194896087
6774330,0.15246564750865246
6774360,0.15246657094696264
6774390,0.1524675587800795
6774420,0.1524686073969527
6774450,0.1524697129046624
6774480,0.1524708710372789
6774510,0.1524720772942917
6774540,0.15247332676599815
6774570,0.15247461426376982
6774600,0.15247593439818938
6774630,0.15247728152990164
6774660,0.15247864977061742
6774690,0.15248003294022722
6774720,0.15248142456481228
6774750,0.15248281784384926
6774780,0.1524842056342302
6774810,0.1524855804321927
6774840,0.15248693437289548
6774870,0.15248825923877982
6774900,0.15248954648384228
6774930,0.15249078727002763
6774960,0.15249197251877866
6774990,0.152493092975761
6775020,0.15249413929010605
6775050,0.15249510210640782
6775080,0.15249597216928462
6775110,0.15249674043806435
6775140,0.15249739820995825
6775170,0.15249793722939464
6775200,0.15249834988432937
6775230,0.1524986562088205
6775260,0.15249888635137893
6775290,0.1524990475476118
6775320,0.15249914152433314
6775350,0.15249916922449408
6775380,0.15249913150163646
6775410,0.15249902923059433
6775440,0.15249886349604
6775470,0.1524986356242442
6775500,0.1524983470953826
6775530,0.15249799950395482
6775560,0.15249759456383719
6775590,0.1524971341242245
6775620,0.15249662015299117
6775650,0.15249605471746522
6775680,0.1524954399690063
6775710,0.15249477812822382
6775740,0.1524940714702992
6775770,0.15249332231118687
6775800,0.15249253299400597
6775830,0.15249170587610206
6775860,0.15249084331684482
6775890,0.15248994766601764
6775920,0.15248902125313954
6775950,0.15248806637755724
6775980,0.15248708529947574
6776010,0.1524860802319362
6776040,0.15248505333356202
6776070,0.1524840067024224
6776100,0.15248294237056628
6776130,0.15248186229973845
6776160,0.15248076837757618
6776190,0.15247966241488284
6776220,0.15247854614356526
6776250,0.15247742121525473
6776280,0.15247628920053213
6776310,0.1524751515888039
6776340,0.15247400978863107
6776370,0.1524728651285445
6776400,0.15247171885821523
6776430,0.15247057215007112
6776460,0.15246942610101924
6776490,0.15246828173464042
6776520,0.1524671400033386
6776550,0.15246600179083813
6776580,0.15246486791470684
6776610,0.15246373912892608
6776640,0.15246261612659767
6776670,0.1524614995426712
6776700,0.15246038995658556
6776730,0.15245928789498958
6776760,0.15245819383442946
6776790,0.1524571082038985
6776820,0.15245603138745878
6776850,0.15245496372666623
6776880,0.15245390552313942
6776910,0.15245285704073488
6776940,0.15245181850793896
6776970,0.1524507901182272
6777000,0.15244977203905546
6777030,0.1524487644044127
6777060,0.15244776732189783
6777090,0.1524467808742069
6777120,0.15244580512054542
6777150,0.15244484009833753
6777180,0.15244388582488136
6777210,0.152442942298887
6777240,0.15244200950200068
6777270,0.15244108740022425
6777300,0.15244017594518988
6777330,0.15243927507559252
6777360,0.15243838471833324
6777390,0.1524375047897414
6777420,0.15243663519667858
6777450,0.15243577583770812
6777480,0.15243492660398245
6777510,0.1524340873803992
6777540,0.1524332580464426
6777570,0.15243243847728705
6777600,0.1524316285445531
6777630,0.15243082811729267
6777660,0.15243003706277802
6777690,0.15242925524736875
6777720,0.15242848253727428
6777750,0.15242771879934214
6777780,0.15242696390176141
6777810,0.15242621771491668
6777840,0.15242548011193996
6777870,0.15242475097572172
6777900,0.15242403025445797
6777930,0.15242331795218095
6777960,0.1524226140824658
6777990,0.15242191866150068
6778020,0.1524212317110614
6778050,0.15242055325533244
6778080,0.15241988332044346
6778110,0.1524192219360471
6778140,0.1524185691355678
6778170,0.15241792495635945
6778200,0.15241728944006075
6778230,0.15241666263300263
6778260,0.15241604458648408
6778290,0.15241543535709443
6778320,0.1524148350071009
6778350,0.15241424360478345
6778380,0.15241366122477695
6778410,0.15241308794837977
6778440,0.15241252386395468
6778470,0.15241196906724414
6778500,0.15241142366175156
6778530,0.15241088775900433
6778560,0.15241036147909215
6778590,0.15240984495085144
6778620,0.1524093383122859
6778650,0.15240884171098693
6778680,0.15240835530450164
6778710,0.1524078792607205
6778740,0.15240741375825212
6778770,0.15240695898723816
6778800,0.15240651514845194
6778830,0.1524060788098552
6778860,0.1524056457528059
6778890,0.15240521535606355
6778920,0.1524047878943145
6778950,0.1524043637612618
6778980,0.15240394336823262
6779010,0.15240352711905755
6779040,0.15240311538861992
6779070,0.15240270853042728
6779100,0.15240230689528964
6779130,0.15240191083861848
6779160,0.15240152071910798
6779190,0.15240113689594806
6779220,0.1524007597263345
6779250,0.15240038956333662
6779280,0.15240002675463651
6779310,0.15239967164148382
6779340,0.15239932455816294
6779370,0.15239898583155226
6779400,0.15239865578071
6779430,0.15239833471670944
6779460,0.152398022942212
6779490,0.15239772075128305
6779520,0.1523974284289519
6779550,0.15239714625092274
6779580,0.15239687448325256
6779610,0.15239661338197694
6779640,0.1523963631928209
6779670,0.1523961241508899
6779700,0.15239589648042054
6779730,0.15239568039448445
6779760,0.15239547609470608
6779790,0.15239528377111147
6779820,0.1523951036017997
6779850,0.15239493575279184
6779880,0.15239478037780085
6779910,0.15239463761802802
6779940,0.15239450760198545
6779970,0.1523943904452859
6780000,0.15239428625051138
6780030,0.15239419510702232
6780060,0.15239411709080028
6780090,0.1523940522642507
6780120,0.15239400067611725
6780150,0.15239396236128505
6780180,0.15239393734059647
6780210,0.15262602863070684
6780240,0.1535596682554336
6780270,0.1533318507130688
6780300,0.15302431020165014
6780330,0.1528557504734176
6780360,0.15278159544168923
6780390,0.1527517755616333
6780420,0.15274007988321858
6780450,0.1527355865511979
6780480,0.1527339894275368
6780510,0.1527333829962224
6780540,0.1527332575100412
6780570,0.15273326671425014
6780600,0.15273251727171674
6780630,0.15273349880594514
6780660,0.152733559693895
6780690,0.15273371814942535
6780720,0.15273386527736013
6780750,0.15273402713527107
6780780,0.1527341984518842
6780810,0.15273437769851403
6780840,0.15273456520673398
6780870,0.15273476076398954
6780900,0.15273496388358626
6780930,0.15273517423166022
6780960,0.15273539148830023
6780990,0.15273561530423785
6781020,0.1527358453334414
6781050,0.15273608122752294
6781080,0.1527363226226227
6781110,0.15273656913793393
6781140,0.1527368203766017
6781170,0.15273707592568134
6781200,0.15273733535649173
6781230,0.15273759822519878
6781260,0.15273786407336695
6781290,0.1527381324283137
6781320,0.1527384028034845
6781350,0.15273867469876817
6781380,0.15273894760080586
6781410,0.15273922098325432
6781440,0.1527394943072654
6781470,0.1527397670218279
6781500,0.15274003856430665
6781530,0.15274030836100733
6781560,0.15274057582782752
6781590,0.1527408403709659
6781620,0.15274110138770483
6781650,0.1527413582672971
6781680,0.15274161039180734
6781710,0.1527418571372161
6781740,0.15274209787447127
6781770,0.15274233197063816
6781800,0.15274255879014806
6781830,0.15274277769614567
6781860,0.15274298805188863
6781890,0.15274318922224603
6781920,0.15274338057531497
6781950,0.15274356148397808
6781980,0.15274373132784866
6782010,0.15274388949484136
6782040,0.15274403538323553
6782070,0.152744168403509
6782100,0.15274428798042067
6782130,0.15274439355499572
6782160,0.15274448458669376
6782190,0.15274456055542643
6782220,0.15274462096377192
6782250,0.15274466533913023
6782280,0.15274469323575396
6782310,0.15274470423700862
6782340,0.15274469795733753
6782370,0.1527446740443578
6782400,0.15274463218081893
6782430,0.15274457419144294
6782460,0.1527445012583933
