time,hvac_reaAhu_V_flow_ret_y
6750300,-1.014791120930598e-07
6750330,-1.0585521119319599e-07
6750360,-1.1023669535171816e-07
6750390,-1.1461546115226554e-07
6750420,-1.1897274756272979e-07
6750450,-1.2333012052127968e-07
6750480,-1.2768890893428841e-07
6750510,-1.3205803211715266e-07
6750540,-1.3642100793573416e-07
6750570,-1.4079756180139207e-07
6750600,-1.451755706119608e-07
6750630,-1.4956799603436295e-07
6750660,-1.5396842713719375e-07
6750690,-1.5838671707932493e-07
6750720,-1.6281936616267766e-07
6750750,-1.6726449203179337e-07
6750780,-1.7172408875459355e-07
6750810,-1.7620006131148404e-07
6750840,-1.8069867969822646e-07
6750870,-1.8520573273712818e-07
6750900,-1.8973414481339464e-07
6750930,-1.9428514425972769e-07
6750960,-1.9884556857024212e-07
6750990,-2.0342315004119346e-07
6751020,-2.0802106852437614e-07
6751050,-2.1263020031897781e-07
6751080,-2.1725618655175997e-07
6751110,-2.2189310309636905e-07
6751140,-2.2654129117858566e-07
6751170,-2.3119979942450924e-07
6751200,-2.358677026796281e-07
6751230,-2.405373423858058e-07
6751260,-2.452180237113483e-07
6751290,-2.498993103733339e-07
6751320,-2.545768797300077e-07
6751350,-2.592527620976691e-07
6751380,-2.6392461290074733e-07
6751410,-2.6859057153289474e-07
6751440,-2.732365678204783e-07
6751470,-2.7787358733600566e-07
6751500,-2.824850231731772e-07
6751530,-2.870735785689872e-07
6751560,-2.9164133395615975e-07
6751590,-2.9617100055470325e-07
6751620,-3.0066788864018223e-07
6751650,-3.0512667297298964e-07
6751680,-3.09537290376815e-07
6751710,-3.138976086758714e-07
6751740,-3.181984862854595e-07
6751770,-3.22444173273876e-07
6751800,-3.266182458740426e-07
6751830,-3.307203833354814e-07
6751860,-3.347439853167768e-07
6751890,-3.3868068151328687e-07
6751920,-3.4252700758138264e-07
6751950,-3.462706516816824e-07
6751980,-3.4990535546507734e-07
6752010,-3.5343844622931574e-07
6752040,-3.568473683982113e-07
6752070,-3.6012434576263703e-07
6752100,-3.6326799370544157e-07
6752130,-3.662710069279921e-07
6752160,-3.691280608264756e-07
6752190,-3.717929154545239e-07
6752220,-3.742961344862625e-07
6752250,-3.766517435199885e-07
6752280,-3.7882334325946615e-07
6752310,-3.807939563313805e-07
6752340,-3.8257753151114676e-07
6752370,-3.8422736482770235e-07
6752400,-3.856320568354088e-07
6752430,-3.867348638069838e-07
6752460,-3.876448166513992e-07
6752490,-3.883134274347764e-07
6752520,-3.88745994002824e-07
6752550,-3.8891979553722595e-07
6752580,-3.888393672222677e-07
6752610,-3.884774404302084e-07
6752640,-3.878441602986514e-07
6752670,-3.8693503996221365e-07
6752700,-3.8573279446838055e-07
6752730,-3.8423886510199994e-07
6752760,-3.824448581665039e-07
6752790,-3.803378313124481e-07
6752820,-3.7791996200902684e-07
6752850,-3.7518404446073506e-07
6752880,-3.7213824205319936e-07
6752910,-3.6874562531179466e-07
6752940,-3.650308369900481e-07
6752970,-3.6099014717298134e-07
6753000,-3.5660072017942203e-07
6753030,-3.518816598050811e-07
6753060,-3.4681532545026203e-07
6753090,-3.41411228198635e-07
6753120,-3.3566025910079805e-07
6753150,-3.2956165111529024e-07
6753180,-3.231247648374089e-07
6753210,-3.16342006867911e-07
6753240,-3.092104012644201e-07
6753270,-3.017419874907716e-07
6753300,-2.939386805849808e-07
6753330,-2.8578816527323793e-07
6753360,-2.773036546141275e-07
6753390,-2.6849451809518466e-07
6753420,-2.5936675599341195e-07
6753450,-2.499056875630926e-07
6753480,-2.4013650757143433e-07
6753510,-2.3006515477613525e-07
6753540,-2.1968819048059752e-07
6753570,-2.090201765474565e-07
6753600,-1.9807734185805504e-07
6753630,-1.9083694217771803e-07
6753660,-1.8651904164808602e-07
6753690,-1.811030673350952e-07
6753720,-1.756295576590039e-07
6753750,-1.7023026716350367e-07
6753780,-1.6489824127538455e-07
6753810,-1.596292770494984e-07
6753840,-1.5442908786074817e-07
6753870,-1.4930894340809905e-07
6753900,-1.4426075744456113e-07
6753930,-1.3929082067852488e-07
6753960,-1.343977947800306e-07
6753990,-1.2958652735851385e-07
6754020,-1.2485898403824024e-07
6754050,-1.2021500443721793e-07
6754080,-1.1565576746927653e-07
6754110,-1.1119491290424202e-07
6754140,-1.068139883641997e-07
6754170,-1.0252790380083328e-07
6754200,-9.833683896197557e-08
6754230,-9.423622556108194e-08
6754260,-9.023159011028074e-08
6754290,-8.631925060235519e-08
6754320,-8.251228708343559e-08
6754350,-7.879032596083204e-08
6754380,-7.517717147236168e-08
6754410,-7.164865854384133e-08
6754440,-6.822087524632398e-08
6754470,-6.489947174978646e-08
6754500,-6.167248603864896e-08
6754530,-5.855232859877306e-08
6754560,-5.552226327213959e-08
6754590,-5.258540617719577e-08
6754620,-4.9761591700045855e-08
6754650,-4.702261015118899e-08
6754680,-4.43882507459336e-08
6754710,-4.1846437991924405e-08
6754740,-3.940437995690203e-08
6754770,-3.706052246319355e-08
6754800,-3.4809768730696986e-08
6754830,-3.265757991227277e-08
6754860,-3.0595652757926636e-08
6754890,-2.863036364539098e-08
6754920,-2.6753286769313816e-08
6754950,-2.497440651510826e-08
6754980,-2.327923813799589e-08
6755010,-2.1684772097996668e-08
6755040,-2.0170766124274587e-08
6755070,-1.8749646935135847e-08
6755100,-1.7409175277516095e-08
6755130,-1.6163947853392667e-08
6755160,-1.49937301781902e-08
6755190,-1.3912599868329394e-08
6755220,-1.2907275504146853e-08
6755250,-1.1990807124747395e-08
6755280,-1.1155212079307267e-08
6755310,-1.0400642780263267e-08
6755340,-9.715746793615173e-09
6755370,-9.110480413975355e-09
6755400,-8.582000787320336e-09
6755430,-8.1262161224761e-09
6755460,-7.747979330096534e-09
6755490,-7.435369632784416e-09
6755520,-7.20357528191007e-09
6755550,-7.032829001142095e-09
6755580,-6.931720579530666e-09
6755610,-6.896763356969468e-09
6755640,-6.926425470392846e-09
6755670,-7.032918910272894e-09
6755700,-7.1885275826276444e-09
6755730,-7.412830102986078e-09
6755760,-7.70726093539659e-09
6755790,-8.053659267436182e-09
6755820,-8.46416314375106e-09
6755850,-8.925070077517739e-09
6755880,-9.454858914990743e-09
6755910,-1.0036709892630462e-08
6755940,-1.0669687860064228e-08
6755970,-1.1366988034245049e-08
6756000,-1.21183973266073e-08
6756030,-1.291715618252717e-08
6756060,-1.3766860262254296e-08
6756090,-1.46803173686798e-08
6756120,-1.563485113132585e-08
6756150,-1.66441813130503e-08
6756180,-1.770016557318838e-08
6756210,-1.8809018593947247e-08
6756240,-1.9967914484139137e-08
6756270,-2.1172047298590252e-08
6756300,-2.2424752172637356e-08
6756330,-2.3727453278550252e-08
6756360,-2.5073466392717206e-08
6756390,-2.647280410798222e-08
6756420,-2.791139972205781e-08
6756450,-2.940023225067195e-08
6756480,-3.0934315240108035e-08
6756510,-3.250958541166001e-08
6756540,-3.4135615468948404e-08
6756570,-3.5805161437998266e-08
6756600,-3.7522284275960066e-08
6756630,-3.928771283602848e-08
6756660,-4.1091926098167384e-08
6756690,-4.294932197844147e-08
6756720,-4.4846044435891953e-08
6756750,-4.678961385490764e-08
6756780,-4.878256125720416e-08
6756810,-5.082952236710218e-08
6756840,-5.291159020419962e-08
6756870,-5.504504339523207e-08
6756900,-5.7226076478212935e-08
6756930,-5.9462710699654556e-08
6756960,-6.173979359140763e-08
6756990,-6.406813401061265e-08
6757020,-6.645234117458921e-08
6757050,-6.8886736969767e-08
6757080,-7.137060520557559e-08
6757110,-7.391283605371525e-08
6757140,-7.650466522180295e-08
6757170,-7.915183219010392e-08
6757200,-8.186514711579686e-08
6757230,-8.341689787777382e-08
6757260,-8.409161290460977e-08
6757290,-8.512221051023582e-08
6757320,-8.618756419393752e-08
6757350,-8.726230190177466e-08
6757380,-8.832883223161398e-08
6757410,-8.939856354352132e-08
6757440,-9.047676778206082e-08
6757470,-9.154707884581409e-08
6757500,-9.263130197238789e-08
6757530,-9.371724147687233e-08
6757560,-9.481254024455025e-08
6757590,-9.590276765568222e-08
6757620,-9.699551101356925e-08
6757650,-9.810154400531345e-08
6757680,-9.921352459259922e-08
6757710,-1.0032145423290029e-07
6757740,-1.0143398463309154e-07
6757770,-1.0255846708797948e-07
6757800,-1.03688869957618e-07
6757830,-1.0482505637736455e-07
6757860,-1.0596745761389813e-07
6757890,-1.0711224812167325e-07
6757920,-1.0826503612896718e-07
6757950,-1.0942817232791865e-07
6757980,-1.1059524746433004e-07
6758010,-1.1177045912268146e-07
6758040,-1.1295139711645828e-07
6758070,-1.1414560876331756e-07
6758100,-1.1534269525494483e-07
6758130,-1.1655632625365877e-07
6758160,-1.1777211972803163e-07
6758190,-1.189953207626115e-07
6758220,-1.2022453587338813e-07
6758250,-1.2147055216835175e-07
6758280,-1.2272506418161644e-07
6758310,-1.2397773120050967e-07
6758340,-1.252514794104737e-07
6758370,-1.265339452611816e-07
6758400,-1.2782244929216565e-07
6758430,-1.2912421840992684e-07
6758460,-1.304355874609686e-07
6758490,-1.3175784585022444e-07
6758520,-1.3308885749189047e-07
6758550,-1.3443639199166945e-07
6758580,-1.3578765155504897e-07
6758610,-1.3715150172546887e-07
6758640,-1.385238826792326e-07
6758670,-1.3991637016113996e-07
6758700,-1.4131256757688612e-07
6758730,-1.427315312275792e-07
6758760,-1.441494564382944e-07
6758790,-1.4558580160094982e-07
6758820,-1.4703680751602373e-07
6758850,-1.4849324025257228e-07
6758880,-1.499716480011211e-07
6758910,-1.5145771531477891e-07
6758940,-1.5294862775367152e-07
6758970,-1.5446493626601497e-07
6759000,-1.5599081029326598e-07
6759030,-1.5742129240567215e-07
6759060,-1.5850210584166377e-07
6759090,-1.6005003485973622e-07
6759120,-1.6162367007816779e-07
6759150,-1.632164678345351e-07
6759180,-1.6481123596259324e-07
6759210,-1.664247317862077e-07
6759240,-1.6805569554266146e-07
6759270,-1.6969348473967106e-07
6759300,-1.7134794556683915e-07
6759330,-1.7301805005486242e-07
6759360,-1.7469436820130892e-07
6759390,-1.7639469372022352e-07
6759420,-1.7810682010258517e-07
6759450,-1.798209265619373e-07
6759480,-1.8155476915938214e-07
6759510,-1.833102087549823e-07
6759540,-1.8507214117756197e-07
6759570,-1.8685081439140537e-07
6759600,-1.886411457068528e-07
6759630,-1.9043921638863927e-07
6759660,-1.9225643021208352e-07
6759690,-1.9408828502872658e-07
6759720,-1.9593200846745886e-07
6759750,-1.977917173581567e-07
6759780,-1.9965790903654054e-07
6759810,-2.0153403617889114e-07
6759840,-2.0342474282450116e-07
6759870,-2.0533486665701034e-07
6759900,-2.0725677094825166e-07
6759930,-2.091860733410078e-07
6759960,-2.1112896747158535e-07
6759990,-2.1308789511935343e-07
6760020,-2.15050307974809e-07
6760050,-2.1702754829799668e-07
6760080,-2.1901443444765762e-07
6760110,-2.2101332342732429e-07
6760140,-2.230224728408379e-07
6760170,-2.2504149777904634e-07
6760200,-2.270671570910287e-07
6760230,-2.29107568988418e-07
6760260,-2.3115828211257465e-07
6760290,-2.3321574064963253e-07
6760320,-2.352802267624314e-07
6760350,-2.3735820363462008e-07
6760380,-2.394367992043308e-07
6760410,-2.415186607845397e-07
6760440,-2.4361311808614937e-07
6760470,-2.45715333033484e-07
6760500,-2.478234472239044e-07
6760530,-2.4993380541939095e-07
6760560,-2.5205481537457097e-07
6760590,-2.541729427632156e-07
6760620,-2.5629845195225263e-07
6760650,-2.5842459147299123e-07
6760680,-2.605591851751291e-07
6760710,-2.626961899504741e-07
6760740,-2.6482634157779266e-07
6760770,-2.669621739474375e-07
6760800,-2.6910223427601664e-07
6760830,1.8253037484867123
6760860,2.3337654261042835
6760890,2.5131391257196696
6760920,2.550969830637443
6760950,2.593499460166516
6760980,2.6152039853055276
6761010,2.6032970462605465
6761040,2.579988601854005
6761070,2.553543550241167
6761100,2.5263295239159818
6761130,2.4989642818483087
6761160,2.471609224904071
6761190,2.4443192789958483
6761220,2.417106504349969
6761250,2.3899775104648158
6761280,2.362936517584715
6761310,2.335987353709491
6761340,2.3091337852092857
6761370,2.2823799317577267
6761400,2.255730279772042
6761430,2.229189731660923
6761460,2.202763581639059
6761490,2.176457772584512
6761520,2.1502787680399984
6761550,2.124233875475242
6761580,2.0983310201469054
6761610,2.072578704468794
6761640,2.046985444062214
6761670,2.0215628200519564
6761700,1.9963214646063585
6761730,1.971276728693279
6761760,1.9464406641457894
6761790,1.9218345098732972
6761820,1.8974709993117456
6761850,1.8733780512020948
6761880,1.849576788137137
6761910,1.8260667134687283
6761940,1.803011900655998
6761970,1.7801390804872539
6762000,1.7582138265341587
6762030,1.7367385885359674
6762060,1.7157204300781228
6762090,1.6951984214047886
6762120,1.6752112417921563
6762150,1.6557980536971202
6762180,1.636998202803103
6762210,1.6188494576230654
6762240,1.601387563883278
6762270,1.584630074908396
6762300,1.5708477250999577
6762330,1.5669722451731614
6762360,1.5655688933707963
6762390,1.5651019572856275
6762420,1.5649865034736816
6762450,1.5650041783840558
6762480,1.5650733201205693
6762510,1.5651636976549868
6762540,1.5652642705291127
6762570,1.5653712016986996
6762600,1.5654834141297487
6762630,1.565601059084503
6762660,1.565724744511579
6762690,1.565855186241322
6762720,1.5659933580246213
6762750,1.5661403219725374
6762780,1.5662972747316184
6762810,1.5664655439086106
6762840,1.5666465814223598
6762870,1.566841997554796
6762900,1.567053563782117
6762930,1.5672832344607717
6762960,1.5675331547844087
6762990,1.5678056989619622
6763020,1.5681034867291386
6763050,1.5684294189213952
6763080,1.5687867115993375
6763110,1.5691789539172336
6763140,1.5696101618764926
6763170,1.57008481015494
6763200,1.5706078808813495
6763230,1.5711849005951364
6763260,1.5718219623520095
6763290,1.5725256930038702
6763320,1.5733031300520781
6763350,1.574161421015041
6763380,1.575107236987165
6763410,1.5761457287925051
6763440,1.577278878053437
6763470,1.5785031992034801
6763500,1.579807186988973
6763530,1.5811695145049078
6763560,1.582559565988949
6763590,1.5839422062927564
6763620,1.5852792751462674
6763650,1.5865444464315912
6763680,1.5877205639919425
6763710,1.588799959569057
6763740,1.589782566247536
6763770,1.5906729956801726
6763800,1.5914782768155973
6763830,1.5922062951974745
6763860,1.5928649656636087
6763890,1.5934617433062663
6763920,1.5940033388606492
6763950,1.594495815049223
6763980,1.5949444686034742
6764010,1.5953539944630462
6764040,1.5957284390247626
6764070,1.5960714175197201
6764100,1.5963860544324304
6764130,1.596675101603794
6764160,1.596940960524494
6764190,1.5971857656481665
6764220,1.597411402143173
6764250,1.5976195274109097
6764280,1.5978116028798628
6764310,1.5979889503371176
6764340,1.5981527158850022
6764370,1.5975626988903298
6764400,1.5954918068449802
6764430,1.5940225691132692
6764460,1.5930846208725875
6764490,1.5925165465181752
6764520,1.5921717282826557
6764550,1.5919430835557646
6764580,1.591755687536899
6764610,1.5915600096436444
6764640,1.59132060500435
6764670,1.5910079885008797
6764700,1.5905922478570054
6764730,1.5900311617410792
6764760,1.589262627668954
6764790,1.588193126055396
6764820,1.5866789486733621
6764850,1.5845172199808195
6764880,1.58150775878993
6764910,1.5777580125088806
6764940,1.5739863688769689
6764970,1.5708971814105952
6765000,1.568682374584469
6765030,1.571346433814926
6765060,1.6176556417254382
6765090,1.64126775997339
6765120,1.6496736231888085
6765150,1.654036713162935
6765180,1.6581429593688435
6765210,1.6611634200104668
6765240,1.6625211577218553
6765270,1.662937500822642
6765300,1.6627446935993806
6765330,1.6623101978539312
6765360,1.6617779169521494
6765390,1.661143775053347
6765420,1.6605619066100228
6765450,1.6600399707346667
6765480,1.6594376002361515
6765510,1.6591813492930758
6765540,1.6598035378322238
6765570,1.6603353675255124
6765600,1.6609895690336671
6765630,1.6617584849257954
6765660,1.6625934434569594
6765690,1.663394044685637
6765720,1.663970656509542
6765750,1.6639303283686961
6765780,1.6623197733901198
6765810,1.6578506169470888
6765840,1.65484662597427
6765870,1.6550304881586584
6765900,1.65783180308642
6765930,1.6642958778560177
6765960,1.6738079304686109
6765990,1.6795235821164116
6766020,1.6820916984093826
6766050,1.6832887475040426
6766080,1.6838861892022972
6766110,1.6841864843347003
6766140,1.6842795524092222
6766170,1.6841032564261886
6766200,1.6832439557489904
6766230,1.6826000780834767
6766260,1.6839384377713298
6766290,1.6843713679703562
6766320,1.6845075949712704
6766350,1.6844809568767718
6766380,1.684301868140708
6766410,1.683880586738886
6766440,1.6828746207331786
6766470,1.6805294695294375
6766500,1.675108265290862
6766530,1.6654390193262998
6766560,1.6590340308292504
6766590,1.6573057913610467
6766620,1.6607216555024598
6766650,1.6653592331481788
6766680,1.6663027018553032
6766710,1.6657506071390358
6766740,1.6646093513435023
6766770,1.6633836685516212
6766800,1.662030794244458
6766830,1.6609189387975436
6766860,1.6599043402356128
6766890,1.659074434656699
6766920,1.6582700942839481
6766950,1.6578771054306685
6766980,1.6585534022205026
6767010,1.6592298347601537
6767040,1.6600285670053256
6767070,1.6609739454136234
6767100,1.6620442983981887
6767130,1.6632040500329588
6767160,1.6644071566693759
6767190,1.6655929672328973
6767220,1.6666834635351282
6767250,1.6675681994438625
6767280,1.6680748477854237
6767310,1.6678947058537916
6767340,1.666329933314128
6767370,1.663174277053392
6767400,1.662189564516208
6767430,1.664610675139989
6767460,1.6702194277621085
6767490,1.6767312920463762
6767520,1.6810413992774897
6767550,1.6835433740931787
6767580,1.6850292737444088
6767610,1.685921822986649
6767640,1.6864537116887381
6767670,1.6867585556297966
6767700,1.686919539832553
6767730,1.686992529533786
6767760,1.6870120953631802
6767790,1.6869984997153562
6767820,1.6869807856416015
6767850,1.6869481663762378
6767880,1.686911003339202
6767910,1.686897210605441
6767940,1.6868893197963934
6767970,1.6868743765447236
6768000,1.686894971287726
6768030,1.6869091370831442
6768060,1.6869238619042173
6768090,1.686937861743202
6768120,1.6869509975508712
6768150,1.6869627609497246
6768180,1.686974695149092
6768210,1.686985665674038
6768240,1.686995495053766
6768270,1.6870054051680097
6768300,1.6870146329741846
6768330,1.6870225343495298
6768360,1.6870302225162381
6768390,1.687037638716239
6768420,1.6870438529270597
6768450,1.6870495039773128
6768480,1.6870550541257665
6768510,1.6870596631399937
6768540,1.6870634387638257
6768570,1.6870670848935745
6768600,1.687070090633247
6768630,1.6870721442152177
6768660,1.6870739099802918
6768690,1.6870752825099546
6768720,1.6870757518951331
6768750,1.6870758215923676
6768780,1.6870753431650218
6768810,1.6870743302775524
6768840,1.6870727965678924
6768870,1.687070743637084
6768900,1.68706819087017
6768930,1.687065145262187
6768960,1.6870616210311367
6768990,1.6870576307194332
6769020,1.6870531887012725
6769050,1.6870483093317468
6769080,1.6870430086859545
6769110,1.6870373030095627
6769140,1.6870312096255393
6769170,1.6870247473154747
6769200,1.6870179323893644
6769230,1.6870107923305167
6769260,1.687003343480936
6769290,1.6869956074908297
6769320,1.686987607492227
6769350,1.6869793676507496
6769380,1.6869709131465338
6769410,1.6869622665994595
6769440,1.6869534557861827
6769470,1.6869445055421093
6769500,1.6869354436625605
6769530,1.6869262973877117
6769560,1.6869170948347494
6769590,1.6869078647862672
6769620,1.6868986365838812
6769650,1.6868894401744452
6769680,1.6868803060870978
6769710,1.6868712654084674
6769740,1.6868623497928845
6769770,1.686853591446121
6769800,1.6868450231258558
6769830,1.686836678139508
6769860,1.686828590338761
6769890,1.6868207941298146
6769920,1.686813324464894
6769950,1.6868062168686435
6769980,1.686799507432617
6770010,1.686793232827567
6770040,1.68678743032317
6770070,1.686782137797792
6770100,1.6867773937620616
6770130,1.6867732373668478
6770160,1.6867697084236348
6770190,1.6867668474871018
6770220,1.6867646958114237
6770250,1.6867632955161223
6770280,1.68676268921574
6770310,1.6867629208236599
6770340,1.686764034877321
6770370,1.6867660769015904
6770400,1.6867690934833315
6770430,1.6867731322803485
6770460,1.6867782420957598
6770490,1.6867844728999026
6770520,1.6867918759629443
6770550,1.6868005036171632
6770580,1.6868104096491299
6770610,1.6868216495521613
6770640,1.686834280095225
6770670,1.6868483597540425
6770700,1.640543543031684
6770730,1.5933277122998029
6770760,1.5768846015126938
6770790,1.571818290077637
6770820,1.5702206167297188
6770850,1.5696876523853502
6770880,1.5695106437394402
6770910,1.569461669079781
6770940,1.5694602830324405
6770970,1.56947955182555
6771000,1.5695065535395298
6771030,1.5695384134199302
6771060,1.5695744124695683
6771090,1.569613824353657
6771120,1.5696565355370249
6771150,1.5697024177012877
6771180,1.5697516950601562
6771210,1.5698044226064278
6771240,1.5698607478285773
6771270,1.5699207876087822
6771300,1.5699846779861286
6771330,1.5700525456009808
6771360,1.5701245325555406
6771390,1.570200785409568
6771420,1.5702814544933708
6771450,1.5703666950973327
6771480,1.5704566679043195
6771510,1.5705515390500364
6771540,1.5706514801853744
6771570,1.5707566685582237
6771600,1.5708672871207765
6771630,1.5709838996724472
6771660,1.571106981833062
6771690,1.5712365619361057
6771720,1.5713726567611688
6771750,1.5715152787529316
6771780,1.5716644356457028
6771810,1.5718201299652896
6771840,1.5719823603650978
6771870,1.5721511218141242
6771900,1.5723264051877572
6771930,1.5725081966892485
6771960,1.5726964773695726
6771990,1.5728912228432435
6772020,1.5730924032307019
6772050,1.573299983301124
6772080,1.5735139227797152
6772110,1.5737341767766573
6772140,1.5739606962849673
6772170,1.5741934287297428
6772200,1.574432318555689
6772230,1.574677307909525
6772260,1.574928337408463
6772290,1.575185346993322
6772320,1.575448276935913
6772350,1.575717068940758
6772380,1.575991667436438
6772410,1.5762720209752565
6772440,1.5765580838195379
6772470,1.5768498177276653
6772500,1.5771471939179833
6772530,1.5774501953083302
6772560,1.5777588189781353
6772590,1.5780730789819313
6772620,1.5783930132361474
6772650,1.578718833403201
6772680,1.5790509854359032
6772710,1.5793899880840865
6772740,1.5797364291726383
6772770,1.580090967101481
6772800,1.5804543517563479
6772830,1.5808274377437688
6772860,1.5812112039069504
6772890,1.5816067748209708
6772920,1.5820154482352895
6772950,1.582438727923704
6772980,1.5828783644967244
6773010,1.5833364056727897
6773040,1.5838152590963699
6773070,1.5843177566407025
6773100,1.5848473069400495
6773130,1.5854079439056263
6773160,1.5860045300783754
6773190,1.586642935618915
6773220,1.587330268113348
6773250,1.5880751183003807
6773280,1.588887775623408
6773310,1.5897802598732023
6773340,1.590765814511548
6773370,1.591857094570569
6773400,1.593061715516315
6773430,1.5943738498460251
6773460,1.595763586158139
6773490,1.5971759801684704
6773520,1.598531960678709
6773550,1.599775516985375
6773580,1.6008735604341087
6773610,1.601824706394511
6773640,1.60263787126092
6773670,1.603331378059519
6773700,1.6039211499002861
6773730,1.6044210915258645
6773760,1.6048433119224397
6773790,1.60519795866364
6773820,1.605493428376364
6773850,1.605736556424868
6773880,1.6059329656662154
6773910,1.6060873400343678
6773940,1.606203621126226
6773970,1.6062851514992502
6774000,1.60633479078815
6774030,1.606355013484911
6774060,1.6063479584946376
6774090,1.6063155261805337
6774120,1.6062593956667073
6774150,1.6061810669445244
6774180,1.6060818876299485
6774210,1.6059630816694546
6774240,1.6058257784997343
6774270,1.6056710441223097
6774300,1.605499904962048
6774330,1.6053133634616263
6774360,1.6051124040351805
6774390,1.6048980041847605
6774420,1.6046711349746956
6774450,1.6044327667471547
6774480,1.6041838761473726
6774510,1.6039254589757126
6774540,1.603658533840516
6774570,1.6033841556923638
6774600,1.6031034244247842
6774630,1.6028174973238316
6774660,1.6025275887411534
6774690,1.602234986702918
6774720,1.601941051236633
6774750,1.6016472216307465
6774780,1.6013550169981192
6774810,1.6010660381941557
6774840,1.6007819656470532
6774870,1.6005045562377147
6774900,1.600235636837668
6774930,1.5999770956961723
6774960,1.5997308705211073
6774990,1.5994989338540866
6775020,1.5992832752309671
6775050,1.5990858806691584
6775080,1.5989087094430607
6775110,1.5987536687911386
6775140,1.5986225869178903
6775170,1.5985171902004363
6775200,1.5984390561474384
6775230,1.598382280765441
6775260,1.5983397814043443
6775290,1.5983113910560447
6775320,1.5982971401995911
6775350,1.5982968768911465
6775380,1.598310428791222
6775410,1.5983375844750027
6775440,1.5983780970843602
6775470,1.5984316852731115
6775500,1.5984980351103166
6775530,1.5985768022372406
6775560,1.5986676133020117
6775590,1.5987700645524447
6775620,1.5988837280672008
6775650,1.5990081563266008
6775680,1.5991428852083966
6775710,1.599287437009134
6775740,1.5994413234620921
6775770,1.5996040486437126
6775800,1.5997751118153056
6775830,1.5999540101302316
6775860,1.600140241193809
6775890,1.600333305481274
6775920,1.6005327085868202
6775950,1.6007379632655396
6775980,1.600948591304667
6776010,1.601164125183565
6776040,1.6013841095445531
6776070,1.6016081024518078
6776100,1.6018356764766066
6776130,1.6020664195660752
6776160,1.6022999357717813
6776190,1.6025358457785353
6776220,1.6027737872883667
6776250,1.6030134152595101
6776280,1.6032544020220794
6776310,1.6034964372539768
6776340,1.603739227870744
6776370,1.6039824978218151
6776400,1.6042259877926774
6776430,1.6044694548461174
6776460,1.6047126720161726
6776490,1.604955427826333
6776520,1.6051975258093478
6776550,1.6054387839626736
6776580,1.6056790341948615
6776610,1.6059181217646041
6776640,1.60615590470376
6776670,1.606392253225985
6776700,1.606627049164136
6776730,1.6068601853845563
6776760,1.607091565215733
6776790,1.6073211019010607
6776820,1.6075487180583774
6776850,1.6077743451407347
6776880,1.6079979229189192
6776910,1.6082193990046476
6776940,1.6084387283513142
6776970,1.6086558732844427
6777000,1.608870801109053
6777030,1.609083486597906
6777060,1.6092939097123897
6777090,1.6095020555572304
6777120,1.6097079141167276
6777150,1.609911479849232
6777180,1.6101127513662157
6777210,1.6103117310934993
6777240,1.6105084249669184
6777270,1.6107028421273006
6777300,1.6108949946507187
6777330,1.6110848972602454
6777360,1.611272567075517
6777390,1.6114580233625628
6777420,1.6116412872943682
6777450,1.611822381717993
6777480,1.6120013309498586
6777510,1.6121781605472696
6777540,1.6123528971235463
6777570,1.61252556813179
6777600,1.6126962017017747
6777630,1.6128648264449827
6777660,1.613031471279474
6777690,1.6131961652638294
6777720,1.6133589374343564
6777750,1.6135198166354972
6777780,1.6136788313734665
6777810,1.6138360096496789
6777840,1.6139913788354672
6777870,1.6141449638413183
6777900,1.6142967725554909
6777930,1.6144468015603115
6777960,1.614595048209913
6777990,1.6147415098431084
6778020,1.614886182455544
6778050,1.6150290616955119
6778080,1.615170142789243
6778110,1.615309420155595
6778140,1.6154468874266523
6778170,1.6155825374257813
6778200,1.6157163620485764
6778230,1.6158483521858147
6778260,1.6159784976628782
6778290,1.6161067871740737
6778320,1.616233208190473
6778350,1.6163577469085333
6778380,1.616480388164237
6778410,1.6166011153666668
6778440,1.6167199104293917
6778470,1.6168367536942951
6778500,1.6169516238491477
6778530,1.617064497874423
6778560,1.617175350943301
6778590,1.6172841563624893
6778620,1.6173908854956798
6778650,1.617495507666481
6778680,1.6175979900939257
6778710,1.617698297803301
6778740,1.6177963935367379
6778770,1.6178922375861284
6778800,1.6179857880413282
6778830,1.618077980891384
6778860,1.618169768985959
6778890,1.618261092228453
6778920,1.6183518562832475
6778950,1.6184419918215733
6778980,1.6185314228679426
6779010,1.618620072038746
6779040,1.6187078615185189
6779070,1.6187947129778026
6779100,1.6188805480881718
6779130,1.618965288904026
6779160,1.6190488580647031
6779190,1.6191311789479232
6779220,1.619212175779729
6779250,1.6192917737503039
6779280,1.6193698991012053
6779310,1.6194464792364183
6779340,1.6195214428269624
6779370,1.6195947199073775
6779400,1.619666241992152
6779430,1.6197359421552882
6779460,1.6198037551428748
6779490,1.6198696174491876
6779520,1.6199334674024093
6779550,1.6199952452438224
6779580,1.6200548932019962
6779610,1.620112355564659
6779640,1.6201675787383534
6779670,1.6202205113219703
6779700,1.620271104147896
6779730,1.6203193103603504
6779760,1.6203650854589149
6779790,1.6204083873419364
6779820,1.6204491763704933
6779850,1.6204874154001299
6779880,1.620523069839931
6779910,1.6205561076796813
6779940,1.6205864995392547
6779970,1.6206142187079937
6780000,1.620639241171099
6780030,1.620661545660805
6780060,1.620681113676254
