time,hvac_oveZonActNor_yReaHea_u
6838020,0.0
6838050,0.0
6838080,0.0
6838110,0.0
6838140,0.0
6838170,0.0
6838200,0.0
6838230,0.0
6838260,0.0
6838290,0.0
6838320,0.0
6838350,0.0
6838380,0.0
6838410,0.0
6838440,0.0
6838470,0.0
6838500,0.0
6838530,0.0
6838560,0.0
6838590,0.0
6838620,0.0
6838650,0.0
6838680,0.0
6838710,0.0
6838740,0.0
6838770,0.0
6838800,0.0
6838830,0.0
6838860,0.0
6838890,0.0
6838920,0.0
6838950,0.0
6838980,0.0
6839010,0.0
6839040,0.0
6839070,0.0
6839100,0.0
6839130,0.0
6839160,0.0
6839190,0.0
6839220,0.0
6839250,0.0
6839280,0.0
6839310,0.0
6839340,0.0
6839370,0.0
6839400,0.0
6839430,0.0
6839460,0.0
6839490,0.0
6839520,0.0
6839550,0.0
6839580,0.0
6839610,0.0
6839640,0.0
6839670,0.0
6839700,0.0
6839730,0.0
6839760,0.0
6839790,0.0
6839820,0.0
6839850,0.0
6839880,0.0
6839910,0.0
6839940,0.0
6839970,0.0
6840000,0.0
6840030,0.0
6840060,0.0
6840090,0.0
6840120,0.0
6840150,0.0
6840180,0.0
6840210,0.0
6840240,0.0
6840270,0.0
6840300,0.0
6840330,0.0
6840360,0.0
6840390,0.0
6840420,0.0
6840450,0.0
6840480,0.0
6840510,0.0
6840540,0.0
6840570,0.0
6840600,0.0
6840630,0.0
6840660,0.0
6840690,0.0
6840720,0.0
6840750,0.0
6840780,0.0
6840810,0.0
6840840,0.0
6840870,0.0
6840900,0.0
6840930,0.0
6840960,0.0
6840990,0.0
6841020,0.0
6841050,0.0
6841080,0.0
6841110,0.0
6841140,0.0
6841170,0.0
6841200,0.0
6841230,0.0
6841260,0.0
6841290,0.0
6841320,0.0
6841350,0.0
6841380,0.0
6841410,0.0
6841440,0.0
6841470,0.0
6841500,0.0
6841530,0.0
6841560,0.0
6841590,0.0
6841620,0.0
6841650,0.0
6841680,0.0
6841710,0.0
6841740,0.0
6841770,0.0
6841800,0.0
6841830,0.0
6841860,0.0
6841890,0.0
6841920,0.0
6841950,0.0
6841980,0.0
6842010,0.0
6842040,0.0
6842070,0.0
6842100,0.0
6842130,0.0
6842160,0.0
6842190,0.0
6842220,0.0
6842250,0.0
6842280,0.0
6842310,0.0
6842340,0.0
6842370,0.0
6842400,0.0
6842430,0.0
6842460,0.0
6842490,0.0
6842520,0.0
6842550,0.0
6842580,0.0
6842610,0.0
6842640,0.0
6842670,0.0
6842700,0.0
6842730,0.0
6842760,0.0
6842790,0.0
6842820,0.0
6842850,0.0
6842880,0.0
6842910,0.0
6842940,0.0
6842970,0.0
6843000,0.0
6843030,0.0
6843060,0.0
6843090,0.0
6843120,0.0
6843150,0.0
6843180,0.0
6843210,0.0
6843240,0.0
6843270,0.0
6843300,0.0
6843330,0.0
6843360,0.0
6843390,0.0
6843420,0.0
6843450,0.0
6843480,0.0
6843510,0.0
6843540,0.0
6843570,0.0
6843600,0.0
6843630,0.0
6843660,0.0
6843690,0.0
6843720,0.0
6843750,0.0
6843780,0.0
6843810,0.0
6843840,0.0
6843870,0.0
6843900,0.0
6843930,0.0
6843960,0.0
6843990,0.0
6844020,0.0
6844050,0.0
6844080,0.0
6844110,0.0
6844140,0.0
6844170,0.0
6844200,0.0
6844230,0.0
6844260,0.0
6844290,0.0
6844320,0.0
6844350,0.0
6844380,0.0
6844410,0.0
6844440,0.0
6844470,0.0
6844500,0.0
6844530,0.0
6844560,0.0
6844590,0.0
6844620,0.0
6844650,0.0
6844680,0.0
6844710,0.0
6844740,0.0
6844770,0.0
6844800,0.0
6844830,0.0
6844860,0.0
6844890,0.0
6844920,0.0
6844950,0.0
6844980,0.0
6845010,0.0
6845040,0.0
6845070,0.0
6845100,0.0
6845130,0.0
6845160,0.0
6845190,0.0
6845220,0.0
6845250,0.0
6845280,0.0
6845310,0.0
6845340,0.0
6845370,0.0
6845400,0.0
6845430,0.0
6845460,0.0
6845490,0.0
6845520,0.0
6845550,0.0
6845580,0.0
6845610,0.0
6845640,0.0
6845670,0.0
6845700,0.0
6845730,0.0
6845760,0.0
6845790,0.0
6845820,0.0
6845850,0.0
6845880,0.0
6845910,0.0
6845940,0.0
6845970,0.0
6846000,0.0
6846030,0.0
6846060,0.0
6846090,0.0
6846120,0.0
6846150,0.0
6846180,0.0
6846210,0.0
6846240,0.0
6846270,0.0
6846300,0.0
6846330,0.0
6846360,0.0
6846390,0.0
6846420,0.0
6846450,0.0
6846480,0.0
6846510,0.0
6846540,0.0
6846570,0.0
6846600,0.0
6846630,0.0
6846660,0.0
6846690,0.0
6846720,0.0
6846750,0.0
6846780,0.0
6846810,0.0
6846840,0.0
6846870,0.0
6846900,0.0
6846930,0.0
6846960,0.0
6846990,0.0
6847020,0.0
6847050,0.0
6847080,0.0
6847110,0.0
6847140,0.0
6847170,0.0
6847200,0.0
6847230,0.0
6847260,0.0
6847290,0.0
6847320,0.0
6847350,0.0
6847380,0.0
6847410,0.0
6847440,0.0
6847470,0.0
6847500,0.0
6847530,0.0
6847560,0.0
6847590,0.0
6847620,0.0
6847650,0.0
6847680,0.0
6847710,0.0
6847740,0.0
6847770,0.0
6847800,0.0
6847830,0.0
6847860,0.0
6847890,0.0
6847920,0.0
6847950,0.0
6847980,0.0
6848010,0.0
6848040,0.0
6848070,0.0
6848100,0.0
6848130,0.0
6848160,0.0
6848190,0.0
6848220,0.0
6848250,0.0
6848280,0.0
6848310,0.0
6848340,0.0
6848370,0.0
6848400,0.0
6848430,0.0
6848460,0.0
6848490,0.0
6848520,0.0
6848550,0.0
6848580,0.0
6848610,0.0
6848640,0.0
6848670,0.0
6848700,0.0
6848730,0.0
6848760,0.0
6848790,0.0
6848820,0.0
6848850,0.0
6848880,0.0
6848910,0.0
6848940,0.0
6848970,0.0
6849000,0.0
6849030,0.0
6849060,0.0
6849090,0.0
6849120,0.0
6849150,0.0
6849180,0.0
6849210,0.0
6849240,0.0
6849270,0.0
6849300,0.0
6849330,0.0
6849360,0.0
6849390,0.0
6849420,0.0
6849450,0.0
6849480,0.0
6849510,0.0
6849540,0.0
6849570,0.0
6849600,0.0
6849630,0.0
6849660,0.0
6849690,0.0
6849720,0.02061943400794798
6849750,0.04115468753972957
6849780,0.06111101502816519
6849810,0.08045686759661634
6849840,0.09916917205277981
6849870,0.1172303466802817
6849900,0.13462641675299986
6849930,0.1513462825359467
6849960,0.16738163257831606
6849990,0.1827259611028062
6850020,0.19737455865390346
6850050,0.21132518036891468
6850080,0.22457767382419028
6850110,0.2371334254318642
6850140,0.24899502166989754
6850170,0.2601659322087656
6850200,0.27064987767111115
6850230,0.2804493130330018
6850260,0.2895616355347962
6850290,0.29799652560275625
6850320,0.3057905375878087
6850350,0.31296781442744354
6850380,0.31954905647571247
6850410,0.32555680251767527
6850440,0.33101376904543484
6850470,0.3359399673064898
6850500,0.3403640337888052
6850530,0.34432203868979017
6850560,0.3478450453457055
6850590,0.35096295438819336
6850620,0.3537046366850738
6850650,0.35609783336576023
6850680,0.35816918500436246
6850710,0.3599438408661181
6850740,0.3614460564258346
6850770,0.3626986397734699
6850800,0.36372369756398637
6850830,0.36453999522784575
6850860,0.36516269150843855
6850890,0.36560663801142307
6850920,0.3658866387299482
6850950,0.36601723888856014
6850980,0.3660123917915557
6851010,0.36588526664857945
6851040,0.3656482011629918
6851070,0.365312662832563
6851100,0.3648893589661379
6851130,0.3643882362274567
6851160,0.36381882635119517
6851190,0.36318956286468373
6851220,0.3625082840271284
6851250,0.36178251359111974
6851280,0.36101926369902687
6851310,0.36022467474852565
6851340,0.3594044791106577
6851370,0.35856391570284146
6851400,0.3577076439359514
6851430,0.35683979750690686
6851460,0.355964045684026
6851490,0.3550836274180856
6851520,0.3542014626116288
6851550,0.3533203527942556
6851580,0.35244295988743474
6851610,0.3515717186773933
6851640,0.35070878784916626
6851670,0.34985603428645584
6851700,0.3490150496144146
6851730,0.3481871761384718
6851760,0.3473735308331867
6851790,0.3465750011706548
6851820,0.34579225320288004
6851850,0.34502574198727753
6851880,0.34427570957118564
6851910,0.34354221523292333
6851940,0.3428251318357337
6851970,0.3421242212511115
6852000,0.3414390954479448
6852030,0.3407693093778157
6852060,0.340114356777379
6852090,0.33947367207907864
6852120,0.3388466541538207
6852150,0.3382326875691702
6852180,0.33763115308484026
6852210,0.33704143220989186
6852240,0.3364629110640026
6852270,0.3358949848785248
6852300,0.33533706214922343
6852330,0.3347885676570006
6852360,0.33424894437198144
6852390,0.3337176546759312
6852420,0.3331941811945104
6852450,0.33267802735985813
6852480,0.3321687177047237
6852510,0.3316657979290066
6852540,0.33116883477027337
6852570,0.33067741571594217
6852600,0.3301911486099186
6852630,0.32970966182006906
6852660,0.32923260481791794
6852690,0.32875964803759733
6852720,0.3282904816591456
6852750,0.3278248135855475
6852780,0.3273623677471835
6852810,0.3269028829578306
6852840,0.3264461124886983
6852870,0.32599182363137247
6852900,0.3255397971986982
6852930,0.32508982649018875
6852960,0.32464171641865425
6852990,0.32419528250624907
6853020,0.3237503504700733
6853050,0.3233067556788032
6853080,0.32286434293789495
6853110,0.32242296598744585
6853140,0.3219824870731729
6853170,0.3215427764277103
6853200,0.3211037117427735
6853230,0.3206651776043252
6853260,0.32022706480005964
6853290,0.3197892694130665
6853320,0.31935169192833546
6853350,0.3189142366155348
6853380,0.3184768087721604
6853410,0.31803328276608817
6853440,0.31758826844892224
6853470,0.3171498645947206
6853500,0.31674223609292923
6853530,0.3164131009523704
6853560,0.31622272202797996
6853590,0.3162257382652293
6853620,0.31645787204084824
6853650,0.3169315005098587
6853680,0.3176382860335009
6853710,0.3185562040326582
6853740,0.3196553118022431
6853770,0.32090361379474075
6853800,0.3222708115602248
6853830,0.32372956800344294
6853860,0.32525617501775644
6853890,0.3268300222695707
6853920,0.32843298867319615
6853950,0.33004929187163534
6853980,0.33166478900700025
6854010,0.33326702770766414
6854040,0.33484487531995705
6854070,0.3363886844052764
6854100,0.3378901401654819
6854130,0.3393423635474123
6854160,0.3407394192058046
6854190,0.342076888547474
6854220,0.3433511055308134
6854250,0.34455926270379805
6854280,0.3456995253675102
6854310,0.34677087914817833
6854340,0.3477729454324005
6854370,0.34870587713723056
6854400,0.3495703070947585
6854430,0.3503411519031004
6854460,0.35099337588195456
6854490,0.3515143306482896
6854520,0.3519062931082687
6854550,0.35216944339911904
6854580,0.35230491670212766
6854610,0.35231462796415147
6854640,0.3522012343129746
6854670,0.3519679171167545
6854700,0.3516183415508984
6854730,0.3511565807430879
6854760,0.35058696098931047
6854790,0.3499139974231663
6854820,0.34914233696254293
6854850,0.34827670544445555
6854880,0.34732185039057856
6854910,0.3462824861986401
6854940,0.3451632604890841
6854970,0.343968717960661
6855000,0.3427032826505013
6855030,0.3413713596295824
6855060,0.33997718473058974
6855090,0.3385245499310072
6855120,0.33701702637014763
6855150,0.33545808996553084
6855180,0.33385132250675803
6855210,0.3322000082567742
6855240,0.33050707603496965
6855270,0.32877530964803825
6855300,0.3270073115847624
6855330,0.32520548219997064
6855360,0.32337202784896873
6855390,0.3215089707376248
6855420,0.31961815840652064
6855450,0.31770127331020476
6855480,0.3157598330710874
6855510,0.3137952016539203
6855540,0.31180860238057556
6855570,0.3098011301511398
6855600,0.30777376326457356
6855630,0.3057273775831804
6855660,0.30366278165210586
6855690,0.30158069305381274
6855720,0.2994818051838511
6855750,0.29736678266758193
6855780,0.2952362594826884
6855810,0.293090844490772
6855840,0.290931123733373
6855870,0.2887576630813706
6855900,0.28657099154325877
6855930,0.2843716025473536
6855960,0.28215991118502703
6855990,0.27993627727916603
6856020,0.27770098478063737
6856050,0.2754542320776819
6856080,0.27319613810293364
6856110,0.27092674878231865
6856140,0.26864604499465106
6856170,0.2663539515158204
6856200,0.26405034562727353
6856230,0.26173506502836613
6856260,0.2594079149027207
6856290,0.2570686739577763
6856320,0.2547170994439475
6856350,0.25235293129450853
6856380,0.2499758944559014
6856410,0.24758567822012106
6856440,0.24518201215431729
6856470,0.24276499362509907
6856500,0.24033508647404192
6856530,0.23789298422506105
6856560,0.23543940245808082
6856590,0.2329749310386568
6856620,0.2304999895684023
6856650,0.22801480218770065
6856680,0.225519420097104
6856710,0.22301373334315955
6856740,0.22049747584016
6856770,0.21797025173052018
6856800,0.21543154630565384
6856830,0.21288075346891192
6856860,0.21031720125995423
6856890,0.20774017576999573
6856920,0.20514894346988508
6856950,0.20254277768228593
6856980,0.1999209750936809
6857010,0.1972828643451949
6857040,0.1946278098050869
6857070,0.1919552119186204
6857100,0.1892645069988699
6857130,0.18655516682574613
6857160,0.18382670196995277
6857190,0.18107865359158412
6857220,0.17831059514025233
6857250,0.1755221263272737
6857280,0.17271285680722936
6857310,0.169882407080638
6857340,0.16703040580824005
6857370,0.16415648778630862
6857400,0.1612602922615266
6857430,0.15834146050433612
6857460,0.1553996330913042
6857490,0.1524344481719826
6857520,0.14944553900086305
6857550,0.14643252907151003
6857580,0.1433950280403411
6857610,0.14033262939766153
6857640,0.13724487086086648
6857670,0.1341771851754133
6857700,0.13113702130297497
6857730,0.12804330460576321
6857760,0.12489803850592548
6857790,0.12170944133516126
6857820,0.11848040215995848
6857850,0.11521047865402452
6857880,0.11189846673965853
6857910,0.10854346843961057
6857940,0.10514525110186955
6857970,0.10170415082990578
6858000,0.09822068602910378
6858030,0.09472313735788901
6858060,0.09124045451173768
6858090,0.08777970055004147
6858120,0.08434524431564068
6858150,0.08094065105953664
6858180,0.0775691467688283
6858210,0.07423320199202561
6858240,0.0709348496230271
6858270,0.06767591060057962
6858300,0.06445773115348921
6858330,0.06128136019524707
6858360,0.05814752038860205
6858390,0.055056684178094666
6858420,0.05200903908072106
6858450,0.04900456900261789
6858480,0.04604304456598346
6858510,0.04312406983922938
6858540,0.04024709936007079
6858570,0.03741146479225372
6858600,0.03461639343449072
6858630,0.031861028163608314
6858660,0.029144441795837882
6858690,0.026465652284534603
6858720,0.02382363341583269
6858750,0.02121732643015095
6858780,0.018645647874496067
6858810,0.016107498616843654
6858840,0.01361344297138559
6858870,0.011320696041281855
6858900,0.009461789826348262
6858930,0.008112334768009854
6858960,0.00722631591991924
6858990,0.006693793269866236
6859020,0.006402144773240692
6859050,0.006261897647026196
6859080,0.006209469845734828
6859110,0.00620337003081369
6859140,0.006218743192722003
6859170,0.0062403812571252305
6859200,0.006259785129917463
6859230,0.0062730840812788066
6859260,0.006278242081501503
6859290,0.006274862505463007
6859320,0.0062633167540710475
6859350,0.006244375769362907
6859380,0.006218973914042445
6859410,0.006188076998599034
6859440,0.0061526161240657625
6859470,0.006113422527071775
6859500,0.006071242164033137
6859530,0.006026712567364429
6859560,0.005980374669589824
6859590,0.005932672110742062
6859620,0.005883976988440242
6859650,0.005834575670517855
6859680,0.00578470583540242
6859710,0.005734560796321807
6859740,0.005684289798954609
6859770,0.005634007964595115
6859800,0.00558380482867049
6859830,0.005533750795315946
6859860,0.005483901941010923
6859890,0.005434303511708378
6859920,0.005384992381023271
6859950,0.005335998895199444
6859980,0.005287348460801067
6860010,0.005239063050780343
6860040,0.0051911626916542955
6860070,0.005143666987151018
6860100,0.005096596832098894
6860130,0.005049976699789106
6860160,0.00500383846084983
6860190,0.004958207844984431
6860220,0.004913122291459282
6860250,0.004868623601966736
6860280,0.004824365184603526
6860310,0.004780021279407714
6860340,0.004735407057126554
6860370,0.004690473295856938
6860400,0.004645246676057398
6860430,0.004599779820585781
6860460,0.004554124521293911
6860490,0.004508323021880572
6860520,0.004462408067327029
6860550,0.004416405454964028
6860580,0.004370336333603141
6860610,0.004324218650098725
6860640,0.004278067958554758
6860670,0.0042318979108675785
6860700,0.004185720622258243
6860730,0.004139546984711766
6860760,0.004093386941238756
6860790,0.004047249719855366
6860820,0.004001144030293644
6860850,0.003955078232214764
6860880,0.003909060485311011
6860910,0.003863098889957277
6860940,0.0038172016239155634
6860970,0.003771377077918291
6861000,0.003725633990698981
6861030,0.00367998158300185
6861060,0.003634429688303303
6861090,0.0035889888775544124
6861120,0.0035436705732636025
6861150,0.0034984871486619215
6861180,0.003453452005603871
6861210,0.0034085796274380673
6861240,0.003363885600741894
6861270,0.003319386605062308
6861300,0.003275100366115124
6861330,0.003231045576213882
6861360,0.003187241778074566
6861390,0.003143709222115546
6861420,0.0031004686912980205
6861450,0.0030575412741602674
6861480,0.0030149482791993858
6861510,0.0029727108921129104
6861540,0.0029308500116544205
6861570,0.0028893860385964944
6861600,0.002848338692862526
6861630,0.0028077343899895186
6861660,0.0027675954583810452
6861690,0.002727930781754292
6861720,0.0026887456512365744
6861750,0.002650042928179682
6861780,0.002611823939178069
6861810,0.002574089555526567
6861840,0.0025368399215315463
6861870,0.00250007313168721
6861900,0.0024637836885460607
6861930,0.00242796385979042
6861960,0.00239264803233103
6861990,0.0023579450169170933
6862020,0.0023240043235517632
6862050,0.0022909663597620346
6862080,0.002258929110447579
6862110,0.002227937769848544
6862140,0.0021979903771187424
6862170,0.0021690504760457567
6862200,0.0021410604028262678
6862230,0.0021139520438645506
6862260,0.0020876542428003215
6862290,0.002062097267078057
6862320,0.0020372151553228993
6862350,0.0020129467296223563
6862380,0.001989235852214855
6862410,0.001966031292928142
6862440,0.0019432864144685394
6862470,0.0019209587842954543
6862500,0.0018990097680401346
6862530,0.001877404132611059
6862560,0.0018561096736461832
6862590,0.0018350968743783118
6862620,0.001814338598479231
6862650,0.0017938098164813013
6862680,0.0017734873636120905
6862710,0.0017533497259931644
6862740,0.0017333768520840398
6862770,0.001713549986072464
6862800,0.0016938515203872035
6862830,0.0016742648647242867
6862860,0.0016547743292172356
6862890,0.001635365019791111
6862920,0.0016160227439463689
6862950,0.001596733925458255
6862980,0.0015774855266944496
6863010,0.0015582649774346206
6863040,0.0015390601091978355
6863070,0.001519859094225679
6863100,0.001500650388311772
6863130,0.0014814226767768163
6863160,0.001462164822956142
6863190,0.0014428658185116226
6863220,0.0014235147350351125
6863250,0.0014041006733980454
6863280,0.0013846127320356987
6863310,0.0013650399381138867
6863340,0.0013453712013057433
6863370,0.0013255952686191466
6863400,0.0013057006735418828
6863430,0.0012856758620850897
6863460,0.0012655094356689206
6863490,0.0012451901560250915
6863520,0.001224706686139168
6863550,0.0012040472772643503
6863580,0.0011831995513434234
6863610,0.0011621503859826153
6863640,0.0011408858413051095
6863670,0.0011193910784974299
6863700,0.0010976502532604661
6863730,0.0010756463861942846
6863760,0.001053361214082287
6863790,0.0010307750210255214
6863820,0.0010078664448583202
6863850,0.0009846122530118094
6863880,0.0009609870814461211
6863910,0.0009369631293224776
6863940,0.0009125097998858609
6863970,0.000887593275438256
6864000,0.0008621760103346348
6864030,0.000836216121484441
6864060,0.0008096666494744856
6864090,0.0007824746560423998
6864120,0.000754580113029119
6864150,0.0007259145229726277
6864180,0.000696399189610968
6864210,0.0006659430256128918
6864240,0.0006344397401786767
6864270,0.0006017641842360505
6864300,0.0005677675338128835
6864330,0.0005322708439023196
6864360,0.0004950562734909917
6864390,0.00045585491213932653
6864420,0.0004143295302325243
6864450,0.0003700495467603525
6864480,0.00032573822301512753
6864510,0.0002870818750895734
6864540,0.00025329344311062916
6864570,0.00021672654690464113
6864600,0.00016126382410196725
6864630,8.199780854036904e-05
6864660,0.0
6864690,0.0
6864720,0.0
6864750,0.0
6864780,0.0
6864810,0.0
6864840,0.0
6864870,0.0
6864900,0.0
6864930,0.0
6864960,0.0
6864990,0.0
6865020,0.0
6865050,0.0
6865080,0.0
6865110,0.0
6865140,0.0
6865170,0.0
6865200,0.0
6865230,0.0
6865260,0.0
6865290,0.0
6865320,0.0
6865350,0.0
6865380,0.0
6865410,0.0
6865440,0.0
6865470,0.0
6865500,0.0
6865530,0.0
6865560,0.0
6865590,0.0
6865620,0.0
6865650,0.0
6865680,0.0
6865710,0.0
6865740,0.0
6865770,0.0
6865800,0.0
6865830,0.0
6865860,0.0
6865890,0.0
6865920,0.0
6865950,0.0
6865980,0.0
6866010,0.0
6866040,0.0
6866070,0.0
6866100,0.0
6866130,0.0
6866160,0.0
6866190,0.0
6866220,0.0
6866250,0.0
6866280,0.0
6866310,0.0
6866340,0.0
6866370,0.0
6866400,0.0
6866430,0.0
6866460,0.0
6866490,0.0
6866520,0.0
6866550,0.0
6866580,0.0
6866610,0.0
6866640,0.0
6866670,0.0
6866700,0.0
6866730,0.0
6866760,0.0
6866790,0.0
6866820,0.0
6866850,0.0
6866880,0.0
6866910,0.0
6866940,0.0
6866970,0.0
6867000,0.0
6867030,0.0
6867060,0.0
6867090,0.0
6867120,0.0
6867150,0.0
6867180,0.0
6867210,0.0
6867240,0.0
6867270,0.0
6867300,0.0
6867330,0.0
6867360,0.0
6867390,0.0
6867420,0.0
6867450,0.0
6867480,0.0
6867510,0.0
6867540,0.0
6867570,0.0
6867600,0.0
6867630,0.0
6867660,0.0
6867690,0.0
6867720,0.0
6867750,0.0
6867780,0.0
6867810,0.0
6867840,0.0
6867870,0.0
6867900,0.0
6867930,0.0
6867960,0.0
6867990,0.0
6868020,0.0
6868050,0.0
6868080,0.0
6868110,0.0
6868140,0.0
6868170,0.0
6868200,0.0
6868230,0.0
6868260,0.0
6868290,0.0
6868320,0.0
6868350,0.0
6868380,0.0
6868410,0.0
6868440,0.0
6868470,0.0
6868500,0.0
6868530,0.0
6868560,0.0
6868590,0.0
6868620,0.0
6868650,0.0
6868680,0.0
6868710,0.0
6868740,0.0
6868770,0.0
6868800,0.0
6868830,0.0
6868860,0.0
6868890,0.0
6868920,0.0
6868950,0.0
6868980,0.0
6869010,0.0
6869040,0.0
6869070,0.0
6869100,0.0
6869130,0.0
6869160,0.0
6869190,0.0
6869220,0.0
6869250,0.0
6869280,0.0
6869310,0.0
6869340,0.0
6869370,0.0
6869400,0.0
6869430,0.0
6869460,0.0
6869490,0.0
6869520,0.0
6869550,0.0
6869580,0.0
6869610,0.0
6869640,0.0
6869670,0.0
6869700,0.0
6869730,0.0
6869760,0.0
6869790,0.0
6869820,0.0
6869850,0.0
6869880,0.0
6869910,0.0
6869940,0.0
6869970,0.0
6870000,0.0
6870030,0.0
6870060,0.0
6870090,0.0
6870120,0.0
6870150,0.0
6870180,0.0
6870210,0.0
6870240,0.0
6870270,0.0
6870300,0.0
6870330,0.0
6870360,0.0
6870390,0.0
6870420,0.0
6870450,0.0
6870480,0.0
6870510,0.0
6870540,0.0
6870570,0.0
6870600,0.0
6870630,0.0
6870660,0.0
6870690,0.0
6870720,0.0
6870750,0.0
6870780,0.0
6870810,0.0
6870840,0.0
6870870,0.0
6870900,0.0
6870930,0.0
6870960,0.0
6870990,0.0
6871020,0.0
6871050,0.0
6871080,0.0
6871110,0.0
6871140,0.0
6871170,0.0
6871200,0.0
6871230,0.0
6871260,0.0
6871290,0.0
6871320,0.0
6871350,0.0
6871380,0.0
6871410,0.0
6871440,0.0
6871470,0.0
6871500,0.0
6871530,0.0
6871560,0.0
6871590,0.0
6871620,0.0
6871650,0.0
6871680,0.0
6871710,0.0
6871740,0.0
6871770,0.0
6871800,0.0
6871830,0.0
6871860,0.0
6871890,0.0
6871920,0.0
6871950,0.0
6871980,0.0
6872010,0.0
6872040,0.0
6872070,0.0
6872100,0.0
6872130,0.0
6872160,0.0
6872190,0.0
6872220,0.0
6872250,0.0
6872280,0.0
6872310,0.0
6872340,0.0
6872370,0.0
6872400,0.0
6872430,0.0
6872460,0.0
6872490,0.0
6872520,0.0
6872550,0.0
6872580,0.0
6872610,0.0
6872640,0.0
6872670,0.0
6872700,0.0
6872730,0.0
6872760,0.0
6872790,0.0
6872820,0.0
6872850,0.0
6872880,0.0
6872910,0.0
6872940,0.0
6872970,0.0
6873000,0.0
6873030,0.0
6873060,0.0
6873090,0.0
6873120,0.0
6873150,0.0
6873180,0.0
6873210,0.0
6873240,0.0
6873270,0.0
6873300,0.0
6873330,0.0
6873360,0.0
6873390,0.0
6873420,0.0
6873450,0.0
6873480,0.0
6873510,0.0
6873540,0.0
6873570,0.0
6873600,0.0
6873630,0.0
6873660,0.0
6873690,0.0
6873720,0.0
6873750,0.0
6873780,0.0
6873810,0.0
6873840,0.0
6873870,0.0
6873900,0.0
6873930,0.0
6873960,0.0
6873990,0.0
6874020,0.0
6874050,0.0
6874080,0.0
6874110,0.0
6874140,0.0
6874170,0.0
6874200,0.0
6874230,0.0
6874260,0.0
6874290,0.0
6874320,0.0
6874350,0.0
6874380,0.0
6874410,0.0
6874440,0.0
6874470,0.0
6874500,0.0
6874530,0.0
6874560,0.0
6874590,0.0
6874620,0.0
6874650,0.0
6874680,0.0
6874710,0.0
6874740,0.0
6874770,0.0
6874800,0.0
6874830,0.0
6874860,0.0
6874890,0.0
6874920,0.0
6874950,0.0
6874980,0.0
6875010,0.0
6875040,0.0
6875070,0.0
6875100,0.0
6875130,0.0
6875160,0.0
6875190,0.0
6875220,0.0
6875250,0.0
6875280,0.0
6875310,0.0
6875340,0.0
6875370,0.0
6875400,0.0
6875430,0.0
6875460,0.0
6875490,0.0
6875520,0.0
6875550,0.0
6875580,0.0
6875610,0.0
6875640,0.0
6875670,0.0
6875700,0.0
6875730,0.0
6875760,0.0
6875790,0.0
6875820,0.0
6875850,0.0
6875880,0.0
6875910,0.0
6875940,0.0
6875970,0.0
6876000,0.0
6876030,0.0
6876060,0.0
6876090,0.0
6876120,0.0
6876150,0.0
6876180,0.0
6876210,0.0
6876240,0.0
6876270,0.0
6876300,0.0
6876330,0.0
6876360,0.0
6876390,0.0
6876420,0.0
6876450,0.0
6876480,0.0
6876510,0.0
6876540,0.0
6876570,0.0
6876600,0.0
6876630,0.0
6876660,0.0
6876690,0.0
6876720,0.0
6876750,0.0
6876780,0.0
6876810,0.0
6876840,0.0
6876870,0.0
6876900,0.0
6876930,0.0
6876960,0.0
6876990,0.0
6877020,0.0
6877050,0.0
6877080,0.0
6877110,0.0
6877140,0.0
6877170,0.0
6877200,0.0
6877230,0.0
6877260,0.0
6877290,0.0
6877320,0.0
6877350,0.0
6877380,0.0
6877410,0.0
6877440,0.0
6877470,0.0
6877500,0.0
6877530,0.0
6877560,0.0
6877590,0.0
6877620,0.0
6877650,0.0
6877680,0.0
6877710,0.0
6877740,0.0
6877770,0.0
6877800,0.0
6877830,0.0
6877860,0.0
6877890,0.0
6877920,0.0
6877950,0.0
6877980,0.0
6878010,0.0
6878040,0.0
6878070,0.0
6878100,0.0
6878130,0.0
6878160,0.0
6878190,0.0
6878220,0.0
6878250,0.0
6878280,0.0
6878310,0.0
6878340,0.0
6878370,0.0
6878400,0.0
6878430,0.0
6878460,0.0
6878490,0.0
6878520,0.0
6878550,0.0
6878580,0.0
6878610,0.0
6878640,0.0
6878670,0.0
6878700,0.0
6878730,0.0
6878760,0.0
6878790,0.0
6878820,0.0
6878850,0.0
6878880,0.0
6878910,0.0
6878940,0.0
6878970,0.0
6879000,0.0
6879030,0.0
6879060,0.0
6879090,0.0
6879120,0.0
6879150,0.0
6879180,0.0
6879210,0.0
6879240,0.0
6879270,0.0
6879300,0.0
6879330,0.0
6879360,0.0
6879390,0.0
6879420,0.0
6879450,0.0
6879480,0.0
6879510,0.0
6879540,0.0
6879570,0.0
6879600,0.0
6879630,0.0
6879660,0.0
6879690,0.0
6879720,0.0
6879750,0.0
6879780,0.0
6879810,0.0
6879840,0.0
6879870,0.0
6879900,0.0
6879930,0.0
6879960,0.0
6879990,0.0
6880020,0.0
6880050,0.0
6880080,0.0
6880110,0.0
6880140,0.0
6880170,0.0
6880200,0.0
6880230,0.0
6880260,0.0
6880290,0.0
6880320,0.0
6880350,0.0
6880380,0.0
6880410,0.0
6880440,0.0
6880470,0.0
6880500,0.0
6880530,0.0
6880560,0.0
6880590,0.0
6880620,0.0
6880650,0.0
6880680,0.0
6880710,0.0
6880740,0.0
