time,hvac_oveAhu_yOA_u
6843330,0.0
6843360,0.0
6843390,0.0
6843420,0.0
6843450,0.0
6843480,0.0
6843510,0.0
6843540,0.0
6843570,0.0
6843600,0.0
6843630,0.0
6843660,0.0
6843690,0.0
6843720,0.0
6843750,0.0
6843780,0.0
6843810,0.0
6843840,0.0
6843870,0.0
6843900,0.0
6843930,0.0
6843960,0.0
6843990,0.0
6844020,0.0
6844050,0.0
6844080,0.0
6844110,0.0
6844140,0.0
6844170,0.0
6844200,0.0
6844230,0.0
6844260,0.0
6844290,0.0
6844320,0.0
6844350,0.0
6844380,0.0
6844410,0.0
6844440,0.0
6844470,0.0
6844500,0.0
6844530,0.0
6844560,0.0
6844590,0.0
6844620,0.0
6844650,0.0
6844680,0.0
6844710,0.0
6844740,0.0
6844770,0.0
6844800,0.0
6844830,0.0
6844860,0.0
6844890,0.0
6844920,0.0
6844950,0.0
6844980,0.0
6845010,0.0
6845040,0.0
6845070,0.0
6845100,0.0
6845130,0.0
6845160,0.0
6845190,0.0
6845220,0.0
6845250,0.0
6845280,0.0
6845310,0.0
6845340,0.0
6845370,0.0
6845400,0.0
6845430,0.0
6845460,0.0
6845490,0.0
6845520,0.0
6845550,0.0
6845580,0.0
6845610,0.0
6845640,0.0
6845670,0.0
6845700,0.0
6845730,0.0
6845760,0.0
6845790,0.0
6845820,0.0
6845850,0.0
6845880,0.0
6845910,0.0
6845940,0.0
6845970,0.0
6846000,0.0
6846030,0.0
6846060,0.0
6846090,0.0
6846120,0.0
6846150,0.0
6846180,0.0
6846210,0.0
6846240,0.0
6846270,0.0
6846300,0.0
6846330,0.0
6846360,0.0
6846390,0.0
6846420,0.0
6846450,0.0
6846480,0.0
6846510,0.0
6846540,0.0
6846570,0.0
6846600,0.0
6846630,0.0
6846660,0.0
6846690,0.0
6846720,0.0
6846750,0.0
6846780,0.0
6846810,0.0
6846840,0.0
6846870,0.0
6846900,0.0
6846930,0.0
6846960,0.0
6846990,0.0
6847020,0.0
6847050,0.0
6847080,0.0
6847110,0.0
6847140,0.0
6847170,0.0
6847200,0.0
6847230,0.4336915178537387
6847260,0.4055104635887958
6847290,0.3972062827899939
6847320,0.395590070564506
6847350,0.396478819426622
6847380,0.39815497139426853
6847410,0.4000685835370289
6847440,0.4020557120840177
6847470,0.4040700104570656
6847500,0.4060986939888048
6847530,0.4081379767730835
6847560,0.4101874928242512
6847590,0.41224692937750296
6847620,0.4143156757364097
6847650,0.41639446793909124
6847680,0.4184839752618784
6847710,0.4205837242823455
6847740,0.4224879897647979
6847770,0.4229825824874842
6847800,0.4243127786224282
6847830,0.42616794537672603
6847860,0.42822601571909913
6847890,0.4303576284139582
6847920,0.4325198173278856
6847950,0.4346989871801729
6847980,0.43689102658214196
6848010,0.4390946165010601
6848040,0.4413093127519969
6848070,0.4435346330760126
6848100,0.44577022111304454
6848130,0.44801542418522033
6848160,0.4502696549720472
6848190,0.4525319563160924
6848220,0.4548012872255251
6848250,0.4570762538503412
6848280,0.4593550365915724
6848310,0.4616360767526482
6848340,0.46391690233891925
6848370,0.46619483679995766
6848400,0.4684670211959269
6848430,0.47000000000000003
6848460,0.47000000000000003
6848490,0.47000000000000003
6848520,0.47000000000000003
6848550,0.47000000000000003
6848580,0.47000000000000003
6848610,0.47000000000000003
6848640,0.47000000000000003
6848670,0.47000000000000003
6848700,0.47000000000000003
6848730,0.47000000000000003
6848760,0.47000000000000003
6848790,0.47000000000000003
6848820,0.47000000000000003
6848850,0.47000000000000003
6848880,0.47000000000000003
6848910,0.47000000000000003
6848940,0.47000000000000003
6848970,0.47000000000000003
6849000,0.47000000000000003
6849030,0.47000000000000003
6849060,0.47000000000000003
6849090,0.47000000000000003
6849120,0.47000000000000003
6849150,0.47000000000000003
6849180,0.47000000000000003
6849210,0.47000000000000003
6849240,0.47000000000000003
6849270,0.47000000000000003
6849300,0.47000000000000003
6849330,0.47000000000000003
6849360,0.47000000000000003
6849390,0.47000000000000003
6849420,0.47000000000000003
6849450,0.47000000000000003
6849480,0.47000000000000003
6849510,0.47000000000000003
6849540,0.47000000000000003
6849570,0.47000000000000003
6849600,0.47000000000000003
6849630,0.47000000000000003
6849660,0.47000000000000003
6849690,0.47000000000000003
6849720,0.47000000000000003
6849750,0.47000000000000003
6849780,0.47000000000000003
6849810,0.47000000000000003
6849840,0.47000000000000003
6849870,0.47000000000000003
6849900,0.47000000000000003
6849930,0.47000000000000003
6849960,0.47000000000000003
6849990,0.47000000000000003
6850020,0.47000000000000003
6850050,0.47000000000000003
6850080,0.47000000000000003
6850110,0.47000000000000003
6850140,0.47000000000000003
6850170,0.47000000000000003
6850200,0.47000000000000003
6850230,0.47000000000000003
6850260,0.47000000000000003
6850290,0.47000000000000003
6850320,0.47000000000000003
6850350,0.47000000000000003
6850380,0.47000000000000003
6850410,0.47000000000000003
6850440,0.47000000000000003
6850470,0.47000000000000003
6850500,0.47000000000000003
6850530,0.47000000000000003
6850560,0.47000000000000003
6850590,0.47000000000000003
6850620,0.47000000000000003
6850650,0.47000000000000003
6850680,0.47000000000000003
6850710,0.47000000000000003
6850740,0.47000000000000003
6850770,0.47000000000000003
6850800,0.47000000000000003
6850830,0.47000000000000003
6850860,0.47000000000000003
6850890,0.47000000000000003
6850920,0.47000000000000003
6850950,0.47000000000000003
6850980,0.47000000000000003
6851010,0.47000000000000003
6851040,0.47000000000000003
6851070,0.47000000000000003
6851100,0.47000000000000003
6851130,0.47000000000000003
6851160,0.47000000000000003
6851190,0.47000000000000003
6851220,0.47000000000000003
6851250,0.47000000000000003
6851280,0.47000000000000003
6851310,0.47000000000000003
6851340,0.47000000000000003
6851370,0.47000000000000003
6851400,0.47000000000000003
6851430,0.47000000000000003
6851460,0.47000000000000003
6851490,0.47000000000000003
6851520,0.47000000000000003
6851550,0.47000000000000003
6851580,0.47000000000000003
6851610,0.47000000000000003
6851640,0.47000000000000003
6851670,0.47000000000000003
6851700,0.47000000000000003
6851730,0.47000000000000003
6851760,0.47000000000000003
6851790,0.47000000000000003
6851820,0.47000000000000003
6851850,0.47000000000000003
6851880,0.47000000000000003
6851910,0.47000000000000003
6851940,0.47000000000000003
6851970,0.47000000000000003
6852000,0.47000000000000003
6852030,0.47000000000000003
6852060,0.47000000000000003
6852090,0.47000000000000003
6852120,0.47000000000000003
6852150,0.47000000000000003
6852180,0.47000000000000003
6852210,0.47000000000000003
6852240,0.47000000000000003
6852270,0.47000000000000003
6852300,0.47000000000000003
6852330,0.47000000000000003
6852360,0.47000000000000003
6852390,0.47000000000000003
6852420,0.47000000000000003
6852450,0.47000000000000003
6852480,0.47000000000000003
6852510,0.47000000000000003
6852540,0.47000000000000003
6852570,0.47000000000000003
6852600,0.47000000000000003
6852630,0.47000000000000003
6852660,0.47000000000000003
6852690,0.47000000000000003
6852720,0.47000000000000003
6852750,0.47000000000000003
6852780,0.47000000000000003
6852810,0.47000000000000003
6852840,0.47000000000000003
6852870,0.47000000000000003
6852900,0.47000000000000003
6852930,0.47000000000000003
6852960,0.47000000000000003
6852990,0.47000000000000003
6853020,0.47000000000000003
6853050,0.47000000000000003
6853080,0.47000000000000003
6853110,0.47000000000000003
6853140,0.47000000000000003
6853170,0.47000000000000003
6853200,0.47000000000000003
6853230,0.47000000000000003
6853260,0.47000000000000003
6853290,0.47000000000000003
6853320,0.47000000000000003
6853350,0.47000000000000003
6853380,0.47000000000000003
6853410,0.47756820340026296
6853440,0.48467694020052615
6853470,0.4899502086828226
6853500,0.49343997609725476
6853530,0.4955686445102763
6853560,0.496831755959133
6853590,0.4976401044506098
6853620,0.4982618284181461
6853650,0.4988321359736238
6853680,0.49939606866875724
6853710,0.49994860238109184
6853740,0.5004674390658139
6853770,0.5009332302939118
6853800,0.5013373091974849
6853830,0.5016808249309546
6853860,0.5019718071177244
6853890,0.5022204569798833
6853920,0.5024367810030723
6853950,0.5026291157647562
6853980,0.5028037055164524
6854010,0.5029648466188863
6854040,0.5031157613570549
6854070,0.5032587130735162
6854100,0.5033954422470697
6854130,0.5035273180133655
6854160,0.5036555551326133
6854190,0.5037811267262354
6854220,0.5039048892198528
6854250,0.5040275606119228
6854280,0.5041497007847655
6854310,0.5042717295456696
6854340,0.5043939561828928
6854370,0.5045166043705512
6854400,0.5046398309216905
6854430,0.5047637724023134
6854460,0.5048886726592428
6854490,0.505015036053966
6854520,0.5051437652302072
6854550,0.5052757509173882
6854580,0.5054116290872431
6854610,0.5055517497980059
6854640,0.505696197220056
6854670,0.5058448804660451
6854700,0.5059975956155613
6854730,0.5061540905376289
6854760,0.5063141323831877
6854790,0.5064775840762894
6854820,0.5066444409844029
6854850,0.5068147825485164
6854880,0.5069886829468027
6854910,0.5071661248522847
6854940,0.5073470075981173
6854970,0.5075311516871426
6855000,0.5077183329404338
6855030,0.5079083095048175
6855060,0.5081008536589916
6855090,0.5082957811569969
6855120,0.5084929389851077
6855150,0.5086922002879698
6855180,0.5088934606548274
6855210,0.509096646047663
6855240,0.509301719116482
6855270,0.5095086603698185
6855300,0.5097174715572683
6855330,0.5099281785577211
6855360,0.5101408313936281
6855390,0.510355504085175
6855420,0.510572293957632
6855450,0.5107913194780024
6855480,0.5110127151582513
6855510,0.511236621476248
6855540,0.5114631672264783
6855570,0.5116924418945105
6855600,0.5119244575474204
6855630,0.5121591035484497
6855660,0.5123961336586763
6855690,0.512635020452976
6855720,0.5128749766891968
6855750,0.5131149830750854
6855780,0.5133538952419346
6855810,0.5135906495847734
6855840,0.5138244602004436
6855870,0.5140549098590134
6855900,0.5142818820088928
6855930,0.5145054663613623
6855960,0.5147259507580377
6855990,0.5149436358673531
6856020,0.5151588217769224
6856050,0.5153717981056394
6856080,0.5155828309757172
6856110,0.5157921488457989
6856140,0.5159999378120779
6856170,0.5162063476217587
6856200,0.5164115013276515
6856230,0.5166155031749264
6856260,0.5168184436098695
6856290,0.5170204020858198
6856320,0.5172214484000771
6856350,0.5174216432138518
6856380,0.5176210382446739
6856410,0.5178196782284978
6856440,0.5180175909180408
6856470,0.5182147519724635
6856500,0.5184109861807498
6856530,0.5186058493916404
6856560,0.5187986317140119
6856590,0.51898859017163
6856620,0.5191752232098976
6856650,0.5193584846225239
6856680,0.5195387569897861
6856710,0.5197167376313129
6856740,0.5198932571892246
6856770,0.5200690711538767
6856800,0.5202447536992694
6856830,0.520420665554211
6856860,0.520596977016126
6856890,0.5207737110500343
6856920,0.520950789977339
6856950,0.5211280923227521
6856980,0.5213054926046217
6857010,0.5214828794741209
6857040,0.5216601590655748
6857070,0.5218372518725978
6857100,0.522014088791639
6857130,0.5221906082680309
6857160,0.5223667541201766
6857190,0.5225424736482429
6857220,0.5227177144309754
6857250,0.5228924241822975
6857280,0.5230665514442169
6857310,0.5232400499985578
6857340,0.5234128841107376
6857370,0.5235850291649011
6857400,0.5237564699481757
6857430,0.5239271960386105
6857460,0.5240971971427167
6857490,0.5242664627160215
6857520,0.5244349813348421
6857550,0.5246027408272157
6857580,0.5247697300447117
6857610,0.5249359410629739
6857640,0.5251013719349243
6857670,0.5252954614909646
6857700,0.5253817075839912
6857730,0.5254821966990054
6857760,0.5256679219729895
6857790,0.5259080458860391
6857820,0.5261664275269367
6857850,0.5264210741234616
6857880,0.5266626052250838
6857910,0.5268897233386047
6857940,0.5271047591332418
6857970,0.527311108365348
6858000,0.5275114576727811
6858030,0.5277074687776901
6858060,0.527900012195157
6858090,0.5280892729303304
6858120,0.5282749341846299
6858150,0.528456428824579
6858180,0.5286332400758955
6858210,0.5288050197426096
6858240,0.5289716959579455
6858270,0.5291334398570023
6858300,0.5292905292345013
6858330,0.5294433503406316
6858360,0.5295923220993797
6858390,0.52973787181258
6858420,0.5298803739583725
6858450,0.5300201976433586
6858480,0.5301576321849125
6858510,0.5302929576519779
6858540,0.5304264091969717
6858570,0.5305581898597781
6858600,0.5306885019948406
6858630,0.5308174988939017
6858660,0.5309453509185073
6858690,0.5310721798149307
6858720,0.531198125784941
6858750,0.5313232854323945
6858780,0.5314477712268018
6858810,0.5315716586517122
6858840,0.5316950352225901
6858870,0.5318179592666955
6858900,0.5319404883107813
6858930,0.5320626226653559
6858960,0.5321842412742693
6858990,0.5323050127337128
6859020,0.5324244053008139
6859050,0.532541827099558
6859080,0.5326568063597071
6859110,0.5327691606239716
6859140,0.5328790649952018
6859170,0.532986999506301
6859200,0.5330936380887064
6859230,0.5331997283299171
6859260,0.533305924239409
6859290,0.5334127542371513
6859320,0.5335205719010195
6859350,0.5336295474804914
6859380,0.5337397261132031
6859410,0.5338510532670708
6859440,0.5339634065473577
6859470,0.534076649564546
6859500,0.5341906376478922
6859530,0.5343052322046079
6859560,0.5344203099881275
6859590,0.534535765174144
6859620,0.5346515051259891
6859650,0.5347674523444461
6859680,0.5348835374338418
6859710,0.5349996982631349
6859740,0.5351158798938089
6859770,0.5352320331435462
6859800,0.5353481135696391
6859830,0.5354640808695041
6859860,0.535579898507145
6859890,0.5356955334135743
6859920,0.5358109557385939
6859950,0.5359261387044942
6859980,0.5360410585664825
6860010,0.5361556945867321
6860040,0.5362700288942481
6860070,0.5363840461700963
6860100,0.5364977332046509
6860130,0.5366110784373628
6860160,0.5367240715807718
6860190,0.5368367033762779
6860220,0.5369489654733623
6860250,0.537060850392737
6860280,0.5371723515349076
6860310,0.5372834632204452
6860340,0.5373941807705223
6860370,0.5375045006288506
6860400,0.5376144204902416
6860430,0.5377239393707165
6860460,0.5378330575658347
6860490,0.53794177650053
6860520,0.5380500985405019
6860550,0.5381580268681767
6860580,0.5382655655069936
6860610,0.5383727195224012
6860640,0.5384794953709034
6860670,0.5385859013373134
6860700,0.53869194800211
6860730,0.5387976487042002
6860760,0.5389030199919254
6860790,0.5390080820735228
6860820,0.5391128592827505
6860850,0.5392173805682811
6860880,0.5393216800019066
6860910,0.5394257972852995
6860940,0.5395297782211517
6860970,0.5396336751031661
6861000,0.5397375469716659
6861030,0.5398414596782165
6861060,0.5399454857051803
6861090,0.5400497036958818
6861120,0.5401541976693603
6861150,0.5402590559198029
6861180,0.5403643696332
6861210,0.5404702312874585
6861240,0.5405767329328116
6861270,0.5406839644690137
6861300,0.5407920120424303
6861330,0.5409009566736366
6861360,0.5410108732009433
6861390,0.5411218295842546
6861420,0.5412338865732665
6861450,0.5413470977224276
6861480,0.5414615096099781
6861510,0.541577162185975
6861540,0.5416940891951154
6861570,0.5418123185680309
6861600,0.5419318726281347
6861630,0.5420527519617059
6861660,0.5421748967637295
6861690,0.5422981612662182
6861720,0.5424223330946094
6861750,0.542547183556453
6861780,0.542672512222045
6861810,0.5427981679119662
6861840,0.5429240497883636
6861870,0.5430500976632037
6861900,0.5431762782549334
6861930,0.5433025719403048
6861960,0.5434289629005571
6861990,0.5435554336144514
6862020,0.5436819630100294
6862050,0.5438085268821958
6862080,0.5439350992758986
6862110,0.544061653965201
6862140,0.544188165603495
6862170,0.5443146104470091
6862200,0.5444409667318494
6862230,0.544567214834386
6862260,0.544693337317272
6862290,0.5448193189137318
6862320,0.5449451464666364
6862350,0.5450708088259144
6862380,0.5451962967105599
6862410,0.5453216025485358
6862440,0.5454467203111348
6862470,0.545571645356158
6862500,0.5456963742883769
6862530,0.5458209048394181
6862560,0.5459452357646278
6862590,0.5460693667523707
6862620,0.5461932983413869
6862650,0.5463170318429776
6862680,0.54644056926638
6862710,0.5465639132469198
6862740,0.5466870669772953
6862770,0.5468100341426501
6862800,0.5469328188600204
6862830,0.5470554256225768
6862860,0.5471778592488326
6862890,0.547300124836774
6862920,0.5474222277227019
6862950,0.5475441734445192
6862980,0.547665967709111
6863010,0.5477876163635039
6863040,0.5479091253694567
6863070,0.548030500781148
6863100,0.5481517487256913
6863130,0.5482728753861723
6863160,0.548393886986948
6863190,0.5485147897809721
6863220,0.5486355900389074
6863250,0.5487562940399785
6863280,0.5488769080639222
6863310,0.5489974383840376
6863340,0.5491178912615665
6863370,0.5492382729412516
6863400,0.5493585896475899
6863430,0.5494788475815443
6863460,0.5495990529174689
6863490,0.5497192117995348
6863520,0.5498393303364544
6863550,0.5499594145935324
6863580,0.5500794705819793
6863610,0.5501995042469954
6863640,0.5503195214570487
6863670,0.5504395279968977
6863700,0.5505595295658368
6863730,0.5506795317812376
6863760,0.5507995401860936
6863790,0.550919560258735
6863820,0.5510395974229221
6863850,0.5511596570570912
6863880,0.551279744502177
6863910,0.5513998650679722
6863940,0.5515200240383199
6863970,0.5516402266754915
6864000,0.5517604782241231
6864030,0.5518807839150205
6864060,0.552001148969266
6864090,0.5521215786031021
6864120,0.5522420780340176
6864150,0.5523626524881103
6864180,0.5524833072083035
6864210,0.5526040474626931
6864240,0.5527248785523354
6864270,0.5528458058182107
6864300,0.5529668346477702
6864330,0.5530879704820684
6864360,0.5532092188249311
6864390,0.5533305852558648
6864420,0.5534520754487028
6864450,0.553573695198476
6864480,0.553695450419386
6864510,0.5538173469445418
6864540,0.5539393898797126
6864570,0.5540615826184518
6864600,0.5541839266179407
6864630,0.554306420706251
6864660,0.5544290668075944
6864690,0.5545518791047004
6864720,0.5546748839340415
6864750,0.5547981169466063
6864780,0.5549216176740264
6864810,0.5550454222606498
6864840,0.5551695562642065
6864870,0.5552940327089532
6864900,0.555418857721964
6864930,0.5555440310794679
6864960,0.5556695462356948
6864990,0.5557954135447218
6865020,0.5559216017922706
6865050,0.5560481101659485
6865080,0.5561749282494192
6865110,0.5563020598975462
6865140,0.5564294963031209
6865170,0.5565572509669134
6865200,0.5566853090954562
6865230,0.5568137009115828
6865260,0.5569425886321454
6865290,0.5570725186751302
6865320,0.5572040210704732
6865350,0.557337584053539
6865380,0.5574736415104984
6865410,0.5576124900702717
6865440,0.5577542462948077
6865470,0.557898969331001
6865500,0.5580466515795495
6865530,0.5581972766492469
6865560,0.5583508081261735
6865590,0.5585072246414786
6865620,0.5586664903040558
6865650,0.5588285834529697
6865680,0.5589934818865925
6865710,0.5591611627663531
6865740,0.5593316016575371
6865770,0.5595047717260417
6865800,0.5596806433688507
6865830,0.5598591842425565
6865860,0.5600403595436375
6865890,0.5602241324086851
6865920,0.5604104643378448
6865950,0.5605993155779669
6865980,0.5607906454328192
6866010,0.5609844124925166
6866040,0.5611805747844831
6866070,0.5613790897337095
6866100,0.5615799140275681
6866130,0.5617830032430583
6866160,0.5619883116801146
6866190,0.5621957926670174
6866220,0.5624053991793418
6866250,0.5626170846761009
6866280,0.5628308036383958
6866310,0.5630465116379597
6866340,0.5632641650338355
6866370,0.5634837204787793
6866400,0.5637051344092332
6866430,0.5639283626464
6866460,0.5641533601677009
6866490,0.5643800810441869
6866520,0.5646084784994851
6866550,0.5648385050330681
6866580,0.5650701125577394
6866610,0.5653032525177821
6866640,0.5655378759719532
6866670,0.565773933639358
6866700,0.5660113759146592
6866730,0.5662501528624141
6866760,0.566490214200172
6866790,0.56673150927783
6866820,0.5669739870580126
6866850,0.567217596099789
6866880,0.5674622845462138
6866910,0.5677080001151156
6866940,0.5679546900920901
6866970,0.568202301324608
6867000,0.5684507802164167
6867030,0.5687000727215733
6867060,0.5689501243375937
6867090,0.5692008800971884
6867120,0.5694522845581147
6867150,0.569704281790983
6867180,0.5699568153653144
6867210,0.570209828334515
6867240,0.5704632632207582
6867270,0.570717062000659
6867300,0.5709711660924947
6867330,0.571225516345397
6867360,0.5714800530305282
6867390,0.5717347158340843
6867420,0.5719894438517313
6867450,0.5722441755840763
6867480,0.5724988489328011
6867510,0.5727534011971608
6867540,0.5730077690706867
6867570,0.5732618886379822
6867600,0.5735156953763181
6867630,0.5737691240425513
6867660,0.5740221092124392
6867690,0.574274585354801
6867720,0.5745264865733464
6867750,0.5747777468922988
6867780,0.575028299751178
6867810,0.5752780773191647
6867840,0.5755270101406625
6867870,0.5757750271313623
6867900,0.5760220558365714
6867930,0.576268022845659
6867960,0.5765128542301325
6867990,0.5767564758854072
6868020,0.5769988134758588
6868050,0.5772397927941949
6868080,0.5774793397873479
6868110,0.5777173802519509
6868140,0.5779538395242271
6868170,0.5781886422898489
6868200,0.5784217124903176
6868230,0.578652973291107
6868260,0.5788823470911246
6868290,0.5791238957979266
6868320,0.5792991508585283
6868350,0.5793358050291069
6868380,0.5793491592612504
6868410,0.5793900677340397
6868440,0.5794776094216493
6868470,0.579613107359619
6868500,0.5797880365918721
6868530,0.5799898114741959
6868560,0.5802060625786554
6868590,0.5804273003687344
6868620,0.5806471528095631
6868650,0.58086227831329
6868680,0.5810713156589516
6868710,0.5812743006438853
6868740,0.5814716520957276
6868770,0.5816640751084463
6868800,0.581852073514432
6868830,0.5820359589848334
6868860,0.5822145027003073
6868890,0.5823852374951286
6868920,0.5825461030271757
6868950,0.5826967587825682
6868980,0.5828375464686896
6869010,0.5829700870438964
6869040,0.5830957545191188
6869070,0.5832161796624645
6869100,0.5833327526052638
6869130,0.5834464503418764
6869160,0.5835579899114652
6869190,0.5836678579208269
6869220,0.5837763556551329
6869250,0.5838836230690411
6869280,0.583989693796756
6869310,0.5840945446741109
6869340,0.5841981308639824
6869370,0.5843004059632224
6869400,0.5844013308642597
6869430,0.5845008758749238
6869460,0.5845990195438852
6869490,0.5846957463705273
6869520,0.5847910446118362
6869550,0.5848849047234721
6869580,0.5849773185305862
6869610,0.5850682789890692
6869640,0.5851577803228114
6869670,0.585245818340843
6869700,0.5853323907928561
6869730,0.5854174976788934
6869760,0.585501141474089
6869790,0.585583327262899
6869820,0.5856640627925054
6869850,0.5857433584598243
6869880,0.5858212272513083
6869910,0.5858976846529218
6869940,0.5859727485428802
6869970,0.5860464390753034
6870000,0.5861187785601032
6870030,0.5861897913425734
6870060,0.5862595036847171
6870090,0.5863279436494425
6870120,0.5863951409882717
6870150,0.5864611270329668
6870180,0.5865259345913776
6870210,0.5865895978477345
6870240,0.5866521522675591
6870270,0.5867136345073338
6870300,0.5867740823289828
6870330,0.5868335345192118
6870360,0.5868920308136504
6870390,0.5869496118257344
6870420,0.5870063189801655
6870450,0.5870621944508334
6870480,0.5871172811029947
6870510,0.5871716224395075
6870540,0.587225262550936
6870570,0.5872782460692973
6870600,0.5873306181252395
6870630,0.5873824243084816
6870660,0.587433710631357
6870690,0.5874845234954559
6870720,0.5875349096614516
6870750,0.5875849162222342
6870780,0.5876345905793301
6870810,0.5876839804222617
6870840,0.5877331337102492
6870870,0.5877820986555368
6870900,0.5878309237077197
6870930,0.5878796575386475
6870960,0.587928349027803
6870990,0.5879770472481991
6871020,0.5880258014529963
6871050,0.5880746610630301
6871080,0.5881236756553986
6871110,0.5881728949531795
6871140,0.5882223688163056
6871170,0.5882721472335499
6871200,0.5883222803155904
6871230,0.5883728182891516
6871260,0.5884238114923972
6871290,0.5884753103719238
6871320,0.5885273654818384
6871350,0.5885800274853178
6871380,0.5886333471587811
6871410,0.5886873753982895
6871440,0.5887421632273915
6871470,0.5887977618053818
6871500,0.5888542224350211
6871530,0.5889115965690616
6871560,0.5889699358153688
6871590,0.5890292919406735
6871620,0.5890897168733377
6871650,0.5891512627056233
6871680,0.589213981695898
6871710,0.5892779262710299
6871740,0.589343149029154
6871770,0.5894097027429072
6871800,0.5894776403631806
6871830,0.5895470150330071
6871860,0.5896178801313668
6871890,0.5896902893334943
6871920,0.5897642965978367
6871950,0.5898399559678917
6871980,0.5899173211900209
6872010,0.5899964453274791
6872040,0.5900773806292643
6872070,0.5901601788027341
6872100,0.5902448916200537
6872130,0.5903315716199066
6872160,0.5904202726459774
6872190,0.5905110500735248
6872220,0.5906039607245431
6872250,0.5906990625776755
6872280,0.5907964144093661
6872310,0.5908960754739162
6872340,0.590998105277282
6872370,0.5911025634525066
6872400,0.5912095097169643
6872430,0.5913192469885292
6872460,0.5914346136489524
6872490,0.591560903897313
6872520,0.5917023922938204
6872550,0.5918602102138409
6872580,0.5920336388670917
6872610,0.5922205828097904
6872640,0.5924182643079552
6872670,0.5926239659203513
6872700,0.5928352188903857
6872730,0.5930501475296452
6872760,0.5932673128768138
6872790,0.5934858595384003
6872820,0.5937052196976649
6872850,0.5939251912609782
6872880,0.5941457210412253
6872910,0.5943668443849385
6872940,0.5945886579352478
6872970,0.5948112815136255
6873000,0.5950348366364834
6873030,0.5952594308593806
6873060,0.5954851585681219
6873090,0.5957121008824761
6873120,0.5959403283726932
6873150,0.596169903745601
6873180,0.5964008840427246
6873210,0.5966333221083183
6873240,0.5968672673330289
6873270,0.5971027658479947
6873300,0.5973398604063938
6873330,0.5975785901646453
6873360,0.5978189905052165
6873390,0.5980610929689304
6873420,0.5983049253107157
6873450,0.5985505116612454
6873480,0.598797872761286
6873510,0.59904702622782
6873540,0.5992979868055627
6873570,0.5995507665494464
6873600,0.5998053748689625
6873630,0.600061818339099
6873660,0.6003201001397406
6873690,0.6005802189179087
6873720,0.6008421667650862
6873750,0.601105925852072
6873780,0.6013714630541588
6873810,0.6016387216282629
6873840,0.6019076087077287
6873870,0.6021779771977834
6873900,0.6024496009559969
6873930,0.6027221437655841
6873960,0.6029951271552181
6873990,0.6032679116902995
6874020,0.6035397117161474
6874050,0.6038096818837829
6874080,0.6040771064810871
6874110,0.6043415666103104
6874140,0.6046030729888217
6874170,0.6048619462619026
6874200,0.6051186799248635
6874230,0.6053737529875264
6874260,0.6056276357604682
6874290,0.6058805623525975
6874320,0.6061326480512474
6874350,0.6063996663259036
6874380,0.6064885959045705
6874410,0.606477113145066
6874440,0.6064480506458411
6874470,0.6064458491977286
6874500,0.6064946178712886
6874530,0.6066018281800517
6874560,0.6067628229267565
6874590,0.6069663960319676
6874620,0.6071993092679943
6874650,0.6074494670988408
6874680,0.6077074454273586
6874710,0.6079659629092067
6874740,0.6082217048225111
6874770,0.6084722759933755
6874800,0.6087170780471866
6874830,0.608956385421239
6874860,0.6091907629938049
6874890,0.6094209048013376
6874920,0.6096474587004536
6874950,0.60987094551841
6874980,0.6100916524335005
6875010,0.6103097664515383
6875040,0.6105253497102416
6875070,0.6107383771231887
6875100,0.6109487724168876
6875130,0.6111564435375757
6875160,0.6113612925233752
6875190,0.6115632279818255
6875220,0.6117621627692759
6875250,0.6119580208799549
6875280,0.6121506772372964
6875310,0.6123401397190994
6875340,0.6125263486373183
6875370,0.6127092223329748
6875400,0.6128886979104762
6875430,0.6130646923564904
6875460,0.6132371593087711
6875490,0.6134060294310438
6875520,0.6135712251947133
6875550,0.6137326682586133
6875580,0.6138902806259595
6875610,0.6140439840714166
6875640,0.6141936994532562
6875670,0.6143393462950415
6875700,0.6144808426111706
6875730,0.6146181048761793
6875760,0.6147510480730436
6875790,0.6148795857883004
6875820,0.6150036303301379
6875850,0.6151230928487545
6875880,0.6152378834464469
6875910,0.6153479112737794
6875940,0.615453084612898
6875970,0.6155533109498164
6876000,0.6156484970367432
6876030,0.6157385691976253
6876060,0.6158235270730101
6876090,0.6159034885456572
6876120,0.6159786803780528
6876150,0.6160493845792681
6876180,0.6161158810152487
6876210,0.6161784111667113
6876240,0.6162371642812253
6876270,0.6162922783100307
6876300,0.6163438487059604
6876330,0.6163919400024467
6876360,0.6164365966047657
6876390,0.6164778510088273
6876420,0.6165157292427175
6876450,0.6165502541046086
6876480,0.6165814468754852
6876510,0.6166093280466242
6876540,0.6166339174513525
6876570,0.6166552340396487
6876600,0.616673295411267
6876630,0.6166881171657695
6876660,0.6166997121703046
6876690,0.6167080899703804
6876720,0.6167132566151897
6876750,0.6167152150221505
6876780,0.6167139657585786
6876810,0.6167095079439457
6876840,0.6167018399608621
6876870,0.6166909597802154
6876900,0.6166768648664946
6876930,0.6166595517509446
6876960,0.6166390154081692
6876990,0.6166152485583074
6877020,0.6165882409743296
6877050,0.6165579788313825
6877080,0.6165244441073602
6877110,0.6164876140349674
6877140,0.6164474606220631
6877170,0.6164039502909716
6877200,0.6163570437131177
6877230,0.61630669593375
6877260,0.6162528569357433
