time,hvac_reaAhu_PFanSup_y
7032600,437.73625410648174
7032630,437.7362860563279
7032660,437.73632314819093
7032690,437.7363652174459
7032720,437.73641204629763
7032750,437.7364633656985
7032780,437.7365188649566
7032810,437.73657820040984
7032840,437.7366410007739
7032870,437.7367068697528
7032900,437.7367753872152
7032930,437.73684611035037
7032960,437.7369185753826
7032990,437.73699230029035
7033020,437.73706678756633
7033050,437.73714152695834
7033080,437.737215997641
7033110,437.73728967014483
7033140,437.73736200733026
7033170,437.7374324654521
7033200,437.7375004946009
7033230,437.73756553925557
7033260,437.7376270384866
7033290,437.7376844264856
7033320,437.73773713265274
7033350,437.737784581985
7033380,437.73782619521825
7033410,437.73786138905757
7033440,437.7378895764485
7033470,437.7379101665399
7033500,437.73792256492885
7033530,437.73792617371646
7033560,437.7379203916245
7033590,437.7379046138905
7033620,437.7378782325642
7033650,437.7378406363159
7033680,437.73779121045516
7033710,437.7377293370787
7033740,437.7376543947628
7033770,437.7375657587678
7033800,437.73746280088517
7033830,437.7373448892893
7033860,437.73721138860935
7033890,437.7370616597008
7033920,437.73689505956895
7033950,437.73671094135386
7033980,437.7365086540268
7034010,437.73628754241156
7034040,437.73604694693216
7034070,437.7357862035646
7034100,437.7355046435637
7034130,437.73520159335504
7034160,437.73487637436307
7034190,437.7345283027546
7034220,437.7341566893602
7034250,437.7337608393994
7034280,437.733340052261
7034310,437.73289362131817
7034340,437.7324208337166
7034370,437.7319209700849
7034400,437.7313933043663
7034430,437.730835790356
7034460,437.7302454517805
7034490,437.72962050678746
7034520,437.728960280086
7034550,437.72826451570785
7034580,437.72753318496115
7034610,437.72676642467815
7034640,437.7259644457656
7034670,437.725127484802
7034700,437.7242557918587
7034730,437.7233496251508
7034760,437.7224092487319
7034790,437.72143493470065
7034820,437.720426966582
7034850,437.7193856413064
7034880,437.7183112696655
7034910,437.71720417565314
7034940,437.7160646953171
7034970,437.7148931755958
7035000,437.71368997352533
7035030,437.7124554557975
7035060,437.7111899983966
7035090,437.7098939866742
7035120,437.7085678152749
7035150,437.7072118882987
7035180,437.70582661926824
7035210,437.7044124314593
7035240,437.7029697579145
7035270,437.70149904148036
7035300,437.70000073509897
7035330,437.69847530184535
7035360,437.69692321507495
7035390,437.69534495865594
7035420,437.69374102690216
7035450,437.6921119248662
7035480,437.6904581683329
7035510,437.68878028397296
7035540,437.68707880941975
7035570,437.6853542932666
7035600,437.68360729520845
7035630,437.6818383859747
7035660,437.6800481474405
7035690,437.67823717258824
7035720,437.676406065494
7035750,437.6745554413283
7035780,437.6726859262692
7035810,437.6707981575268
7035840,437.6688927831818
7035870,437.666970462161
7035900,437.66503186423296
7035930,437.6630776697251
7035960,437.6611085695304
7035990,437.659125264966
7036020,437.6571284676717
7036050,437.65511889937915
7036080,437.6530972918284
7036110,437.6510643866252
7036140,437.64902093504656
7036170,437.64696769790913
7036200,437.64490544530094
7036230,437.6428349564872
7036260,437.6407570198416
7036290,437.6386724324383
7036320,437.63658200032705
7036350,437.63448653872825
7036380,437.63238687277953
7036410,437.630283838189
7036440,437.6281782824134
7036470,437.626071065496
7036500,437.6239630604976
7036530,437.6218551535935
7036560,437.619748243575
7036590,437.6176432411772
7036620,437.6155410681923
7036650,437.6134426565681
7036680,437.6113489477077
7036710,437.6092608918591
7036740,437.60717944756453
7036770,437.6051055811523
7036800,437.60304026646355
7036830,437.600984484379
7036860,437.59893922253394
7036890,437.5969054748558
7036920,437.59488424143643
7036950,437.5928765280278
7036980,437.59088334580304
7037010,437.58890571121674
7037040,437.586944645495
7037070,437.58500117451257
7037100,437.58307632852757
7037130,437.58117114185137
7037160,437.5792866525727
7037190,437.57742390282385
7037220,437.57558394084526
7037250,437.5737678281245
7037280,437.5719766527285
7037310,437.5702115404584
7037340,437.56847365263496
7037370,437.56676416221956
7037400,437.5650842119428
7037430,437.5634348715612
7037460,437.56181710964756
7037490,437.5602318055625
7037520,437.5586797550707
7037550,437.557161712566
7037580,437.5556784231662
7037610,437.55423067442064
7037640,437.5528193534782
7037670,437.5514454319893
7037700,437.5501100089287
7037730,437.5488142356407
7037760,437.5475593065517
7037790,437.54634644130215
7037820,437.5451768722496
7037850,437.5440518296633
7037880,437.54297253286325
7037910,437.54194019050425
7037940,437.5409560052385
7037970,437.54002117627994
7038000,437.53913689990077
7038030,437.5383011140475
7038060,437.53750863881214
7038090,437.5367571083289
7038120,437.5360478853948
7038150,437.5353826327482
7038180,437.53476183425573
7038210,437.5341860251445
7038240,437.53365585941367
7038270,437.5331708032037
7038300,437.5327297445208
7038330,437.5323326449308
7038360,437.53197908851473
7038390,437.5316682325264
7038420,437.5313994263188
7038450,437.53117199216643
7038480,437.53098511587666
7038510,437.53083799481095
7038540,437.5307298228213
7038570,437.5306597388903
7038600,437.5306268515756
7038630,437.5306302518127
7038660,437.53066900469014
7038690,437.53074215353155
7038720,437.53084872560873
7038750,437.53098773227316
7038780,437.5311581698407
7038810,437.5313590223394
7038840,437.5315892629149
7038870,437.5318478550889
7038900,437.5321337540989
7038930,437.53244590804667
7038960,437.532783258889
7038990,437.53314474360957
7039020,437.5335292951705
7039050,437.53393584350476
7039080,437.53436331643286
7039110,437.5348106407233
7039140,437.5352767428175
7039170,437.53576054975605
7039200,437.5362609899928
7039230,437.53677699439777
7039260,437.53730749685997
7039290,437.537851435266
7039320,437.53840775220186
7039350,437.53897539565486
7039380,437.53955331986265
7039410,437.54014048597355
7039440,437.54073586271335
7039470,437.54133842705374
7039500,437.5419471649014
7039530,437.54256107157363
7039560,437.54317915235043
7039590,437.5438004231424
7039620,437.544423910745
7039650,437.5450486534588
7039680,437.5456737013646
7039710,437.54629811661016
7039740,437.5469209737377
7039770,437.5475413600616
7039800,437.54815837555543
7039830,437.54877113310204
7039860,437.5493787586733
7039890,437.54998039116134
7039920,437.550575182332
7039950,437.55116229686627
7039980,437.5517409119883
7040010,437.55231021728054
7040040,437.5528694144196
7040070,437.55341771675154
7040100,437.55395434889726
7040130,437.55447854639704
7040160,437.5549895551238
7040190,437.55548663089814
7040220,437.55596903882383
7040250,437.5564360528109
7040280,437.5568869549446
7040310,437.5573210347423
7040340,437.5577375884576
7040370,437.5581359184766
7040400,437.5585153324985
7040430,437.55887514277214
7040460,437.55921466527866
7040490,437.55953321905946
7040520,437.55983012517197
7040550,437.5601047061003
7040580,437.56035628483323
7040610,437.56058418404325
7040640,437.56078772532607
7040670,437.560966228257
7040700,437.5611190097566
7040730,437.5612453831779
7040760,437.5613446575319
7040790,437.56141613677966
7040820,437.56145911905105
7040850,437.56147289597124
7040880,437.5614567518636
7040910,437.56140996317947
7040940,437.56133179759354
7040970,437.5612215138401
7041000,437.56107836056543
7041030,437.56090157615006
7041060,437.56069038793805
7041090,437.560444011797
7041120,437.56016165153636
7041150,437.55984249857454
7041180,437.5594857313925
7041210,437.5590905150354
7041240,437.55865600089066
7041270,437.55818132617014
7041300,437.55766561366386
7041330,437.5571079713542
7041360,437.55650749203187
7041390,437.55586325323213
7041420,437.55517431673263
7041450,437.55443972841016
7041480,437.5536585180252
7041510,437.5528296990193
7041540,437.55195226838094
7041570,437.55102520635035
7041600,437.55004747643693
7041630,437.5490168077471
7041660,437.5479495765654
7041690,437.546908017941
7041720,437.54596242765956
7041750,437.54515203920505
7041780,437.54447874910045
7041810,437.54391558733903
7041840,437.54341841107896
7041870,437.5429446571659
7041900,437.5424568675463
7041930,437.541928415097
7041960,437.5413420543903
7041990,437.5406907575754
7042020,437.53997196941117
7042050,437.5391863679592
7042080,437.5383368920286
7042110,437.53742728893667
7042140,437.5364611853708
7042170,437.535441717975
7042200,437.5343715262804
7042230,437.53325287106554
7042260,437.53208776204747
7042290,437.5308780418932
7042320,437.5296254175111
7042350,437.5283314512852
7042380,437.52699753411395
7042410,437.5256248549267
7042440,437.52421437715174
7042470,437.52276682514344
7042500,437.5212826810644
7042530,437.5197621903691
7042560,437.518205374236
7042590,437.5166120463828
7042620,437.5149818381788
7042650,437.51331422207005
7042680,437.51160854088465
7042710,437.5098640417867
7042740,437.50807991143284
7042770,437.5062553136387
7042800,437.5043894287694
7042830,437.5024814941626
7042860,437.5005308443677
7042890,437.4985369509303
7042920,437.4964994599968
7042950,437.4944182276525
7042980,437.4922933513228
7043010,437.4901251969471
7043040,437.4879144207174
7043070,437.4856619854038
7043100,437.48336916992804
7043130,437.48103757283866
7043160,437.47866910879026
7043190,437.47626599868636
7043220,437.4738307535848
7043250,437.47136615286314
7043280,437.4688752171327
7043310,437.46636117691423
7043340,437.4638274378176
7043370,437.4612775429779
7043400,437.4587151339555
7043430,437.4561439109464
7043460,437.45356759270845
7043490,437.4509898779725
7043520,437.448414408088
7043550,437.44584473202815
7043580,437.4432842743622
7043610,437.440736306237
7043640,437.4382039198282
7043670,437.4356900063411
7043700,437.43319723761005
7043730,437.4307280513969
7043760,437.42828463996653
7043790,437.4258689422161
7043820,437.4234826388152
7043850,437.42112715060256
7043880,437.4188036396221
7043910,437.4165130125057
7043940,437.41425592644237
7043970,437.41203279704473
7044000,437.40984380756976
7044030,437.4076889200634
7044060,437.40556788738246
7044090,437.40348026636093
7044120,437.4014254316221
7044150,437.39940258991527
7044180,437.3974107948825
7044210,437.39544896204916
7044240,437.39351588372534
7044270,437.3916102440539
7044300,437.389730633656
7044330,437.3878755639998
7044360,437.3860434816275
7044390,437.3842327818106
7044420,437.38244182109725
7044450,437.3806689305895
7044480,437.3789124276357
7044510,437.3771706272017
7044540,437.3754418525458
7044570,437.3737244455109
7044600,437.3720167759323
7044630,437.37031725085745
7044660,437.3686243227665
7044690,437.36693649759235
7044720,437.36525234227804
7044750,437.3635704916471
7044780,437.36188965547456
7044810,437.3602086246768
7044840,437.3585262776716
7044870,437.35684158659416
7044900,437.35515362342403
7044930,437.35346156606556
7044960,437.3517647047643
7044990,437.3500624486912
7045020,437.3483543327921
7045050,437.3466400252289
7045080,437.34491933508167
7045110,437.3431922209355
7045140,437.34145879993736
7045170,437.33971935783416
7045200,437.3379743595974
7045230,437.33622474078663
7045260,437.3344340443945
7045290,437.33246453738354
7045320,437.3301699370786
7045350,437.32748570493516
7045380,437.3244097117544
7045410,437.3210125045557
7045440,437.3173796733417
7045470,437.31361296863713
7045500,437.309796127273
7045530,437.3059844311851
7045560,437.3022286598253
7045590,437.29854468328455
7045620,437.2949451438413
7045650,437.29143069365455
7045680,437.2879994132221
7045710,437.28464717595676
7045740,437.28136922295033
7045770,437.2781614761799
7045800,437.2750202147116
7045830,437.2719421367578
7045860,437.26892427140297
7045890,437.26596360982796
7045920,437.26305748166294
7045950,437.2602029750602
7045980,437.2573973561549
7046010,437.2546379764082
7046040,437.25192225422427
7046070,437.2492477273
7046100,437.2466120899775
7046130,437.2440132015178
7046160,437.2414490900935
7046190,437.2389179541658
7046220,437.2364181579617
7046250,437.2339482233119
7046280,437.2315068208591
7046310,437.2290927606843
7046340,437.22670498295247
7046370,437.2243425482544
7046400,437.22200462823054
7046430,437.21969049625415
7046460,437.2173995182801
7046490,437.21513114396635
7046520,437.21288489821893
7046550,437.21066037289404
7046580,437.2084572189854
7046610,437.20627513947784
7046640,437.2041138823359
7046670,437.20197323425987
7046700,437.1998530147798
7046730,437.19775307107363
7046760,437.1956732728181
7046790,437.1936135081023
7046820,437.1915736793661
7046850,437.1895537000383
7046880,437.1875534914943
7046910,437.18557298065167
7046940,437.18361209769205
7046970,437.18167077444406
7047000,437.17974894305854
7047030,437.1778465350498
7047060,437.17596348069856
7047090,437.17409970885353
7047120,437.17225514778585
7047150,437.1704297231065
7047180,437.1686233609625
7047210,437.16683598925715
7047240,437.1650675379789
7047270,437.16331794086864
7047300,437.161587137418
7047330,437.1598750745182
7047360,437.1581817085029
7047390,437.15650700704293
7047420,437.15485095107744
7047450,437.1532135369505
7047480,437.1515947784456
7047510,437.1499947089804
7047540,437.1484133835456
7047570,437.14685088097644
7047600,437.1453073058835
7047630,437.1437827905212
7047660,437.14227749676513
7047690,437.14079161774066
7047720,437.13932537937075
7047750,437.13787904166804
7047780,437.13645290014534
7047810,437.1350472865554
7047840,437.1336625697688
7047870,437.1322991563685
7047900,437.1309574909316
7047930,437.12963805597633
7047960,437.12834137208637
7047990,437.1270679973573
7048020,437.12581852679574
7048050,437.12459359151376
7048080,437.12339385776545
7048110,437.12222002560924
7048140,437.12107282752754
7048170,437.11995302688814
7048200,437.1188614160936
7048230,437.117798814776
7048260,437.11676606782834
7048290,437.1157640432918
7048320,437.11479363001024
7048350,437.11385573570584
7048380,437.11295128447836
7048410,437.1120812145802
7048440,437.1112464760418
7048470,437.11044802852604
7048500,437.10968683895703
7048530,437.1089638792476
7048560,437.10828012426646
7048590,437.10763654954695
7048620,437.1070341293789
7048650,437.10647383474196
7048680,437.10595663152753
7048710,437.10548347865574
7048740,437.10505532633385
7048770,437.10467311460746
7048800,437.1043377716349
7048830,437.1040583992865
7048860,437.1038483950237
7048890,437.10371126112034
7048920,437.10364144093813
7048950,437.1036301185325
7048980,437.1036684553051
7049010,437.10374913564505
7049040,437.1038670169527
7049070,437.1040188502478
7049100,437.10420261500553
7049130,437.1044169282597
7049160,437.1046606564731
7049190,437.1049327159766
7049220,437.1052320110277
7049250,437.1055574446105
7049280,437.10590794966663
7049310,437.10628251503425
7049340,437.1066801978886
7049370,437.1071001244066
7049400,437.1075414827681
7049430,437.1080035136443
7049460,437.10848549993005
7049490,437.1089867579667
7049520,437.10950663043724
7049550,437.1100444804833
7049580,437.1105996873307
7049610,437.1111716426206
7049640,437.11175974753996
7049670,437.11236341014904
7049700,437.11298204340443
7049730,437.11361506332685
7049760,437.1142618873647
7049790,437.11492193316485
7049820,437.1155946174769
7049850,437.11627935525075
7049880,437.116975559
7049910,437.117682638197
7049940,437.11839999881954
7049970,437.1191270431763
7050000,437.1198631696067
7050030,437.1206077725523
7050060,437.1213602423874
7050090,437.12211996560404
7050120,437.12288632494676
7050150,437.12365869965
7050180,437.1244364656005
7050210,437.12521899579735
7050240,437.1260056605828
7050270,437.1267958281966
7050300,437.127588865133
7050330,437.1283841366228
7050360,437.1291810072603
7050390,437.1299788414092
7050420,437.1307770039672
7050450,437.13157486081667
7050480,437.1323717796096
7050510,437.13316713028223
7050540,437.1339602859241
7050570,437.13475062330934
7050600,437.13553752376185
7050630,437.13632037384184
7050660,437.13709856611183
7050690,437.13787149980766
7050720,437.13863858142497
7050750,437.13939922512986
7050780,437.1401528527076
7050810,437.14089889332377
7050840,437.14163678308466
7050870,437.1423659647121
7050900,437.14308588750606
7050930,437.14379600770417
7050960,437.14449578947756
7050990,437.14518470614905
7051020,437.1458622417285
7051050,437.1465278924051
7051080,437.1471811682133
7051110,437.1478215943481
7051140,437.1484487123738
7051170,437.14906208142554
7051200,437.1496612792857
7051230,437.1502459032315
7051260,437.1508155708182
7051290,437.15136992072655
7051320,437.1519086132681
7051350,437.1524313310584
7051380,437.15293777934016
7051410,437.1534276863813
7051440,437.15390080371867
7051470,437.1543569062966
7051500,437.1547957924431
7051530,437.15521728376416
7051560,437.1556212249882
7051590,437.1560074836337
7051620,437.15637594950164
7051650,437.1567265341724
7051680,437.157059170266
7051710,437.1573738107335
7051740,437.15767042779544
7051770,437.15794901196927
7051800,437.15820957088846
7051830,437.1584521278158
7051860,437.1586767201497
7051890,437.15888339736654
7051920,437.1590722194883
7051950,437.15924325483394
7051980,437.15939657827386
7052010,437.1595322694125
7052040,437.15965041039846
7052070,437.1597510840683
7052100,437.1598343715492
7052130,437.15990034971003
7052160,437.15994908813326
7052190,437.1599806470999
7052220,437.15999507522537
7052250,437.1599924066189
7052280,437.1599726580566
7052310,437.1599358259256
7052340,437.15988188340253
7052370,437.1598107773124
7052400,437.15972242535554
7052430,437.15961961280084
7052460,437.1595072827696
7052490,437.15938813214274
7052520,437.1592628886279
7052550,437.159131754453
7052580,437.15899480541634
7052610,437.15885202712263
7052640,437.15870339901676
7052670,437.15854892382924
7052700,437.1583886120836
7052730,437.1582224760842
7052760,437.15805053266956
7052790,437.15787280326583
7052820,437.1576893117947
7052850,437.15750008230583
7052880,437.1573051379772
7052910,437.15710450090734
7052940,437.1568981921476
7052970,437.15668623218806
7053000,437.156468641041
7053030,437.1562454384766
7053060,437.15601664418585
7053090,437.1557822777404
7053120,437.155542358506
7053150,437.15529690571395
7053180,437.1550459386078
7053210,437.15478947641583
7053240,437.1545275386173
7053270,437.1542601448225
7053300,437.1539873149922
7053330,437.1537090694143
7053360,437.15342542900964
7053390,437.15313641507566
7053420,437.1528420496818
7053450,437.15254235556284
7053480,437.15223735630013
7053510,437.15192707641205
7053540,437.151611541345
7053570,437.1512907775893
7053600,437.1509648127965
7053630,437.1506336758664
7053660,437.15029739689095
7053690,437.1499560074039
7053720,437.1496095402559
7053750,437.1492580298332
7053780,437.14890151198483
7053810,437.1485400241583
7053840,437.1481736054369
7053870,437.1478022965949
7053900,437.1474261400548
7053930,437.1470451799897
7053960,437.1466594623667
7053990,437.1462690349625
7054020,437.1458739473657
7054050,437.1454742509711
7054080,437.1450699990949
7054110,437.1446612468917
7054140,437.14424805134024
7054170,437.1438304713839
7054200,437.14340856774095
7054230,437.1429824031196
7054260,437.1425520419377
7054290,437.14211755052673
7054320,437.14167899705427
7054350,437.1412364513996
7054380,437.14078998512105
7054410,437.1403396714811
7054440,437.1398855851357
7054470,437.1394278021401
7054500,437.1389663995172
7054530,437.1385014551006
7054560,437.13803304725616
7054590,437.13756125451357
7054620,437.13708615528503
7054650,437.1366078275488
7054680,437.13612634872044
7054710,437.13564179519847
7054740,437.1351542422181
7054770,437.13466376372236
7054800,437.1341704320955
7054830,437.13367431811787
7054860,437.1331754906802
7054890,437.13267401682526
7054920,437.1321699615671
7054950,437.13166338780906
7054980,437.1311543562844
7055010,437.13064292532846
7055040,437.13012915096726
7055070,437.129613086766
7055100,437.12909478382215
7055130,437.12857429053105
7055160,437.12805165287097
7055190,437.1275269140579
7055220,437.1270001145848
7055250,437.12647129233494
7055280,437.1259404823614
7055310,437.1254077169839
7055340,437.12487302581405
7055370,437.1243364356928
7055400,437.12379797068155
7055430,437.12325765208453
7055460,437.12271549858923
7055490,437.12217152610503
7055520,437.12162574788425
7055550,437.1210781746447
7055580,437.12052881446965
7055610,437.11997767301625
7055640,437.11942475348616
7055670,437.1188700567596
7055700,437.11831358152915
7055730,437.1177553242141
7055760,437.1171952792851
7055790,437.1166334393062
7055820,437.11606979506746
7055850,437.11550433569624
7055880,437.11493704884674
7055910,437.11436792094497
7055940,437.11379693718305
7055970,437.11322408190995
7056000,437.1126493387538
7056030,437.112069181655
7056060,437.11147517781
7056090,437.1108558232042
7056120,437.11019591431415
7056150,437.109477900744
7056180,437.1086855472181
7056210,437.10780658424756
7056240,437.1068332552734
7056270,437.10576154004843
7056300,437.10458992051207
7056330,437.1033182196861
7056360,437.1019467904847
7056390,437.1004761036352
7056420,437.09890662926375
7056450,437.0972388651335
7056480,437.0954734031043
7056510,437.09361097984913
7056540,437.0916524984055
7056570,437.0895990256765
7056600,437.087451775271
7056630,437.08521208566873
7056660,437.08288139861713
7056690,437.0804612406041
7056720,437.07795320785317
7056750,437.07535895479526
7056780,437.0726801849123
7056810,437.0699186435255
7056840,437.06707611190075
7056870,437.06415440235
7056900,437.06115535390677
7056930,437.0580808289687
7056960,437.05493271013364
7056990,437.0517128977469
7057020,437.0484233077865
7057050,437.04506586992795
7057080,437.04164252632023
7057110,437.0381552303529
7057140,437.0346059456138
7057170,437.0309966453231
7057200,437.0273293115373
7057230,437.02360593482456
7057260,437.0198285139426
7057290,437.01599905557634
7057320,437.0121195741218
7057350,437.0081920916267
7057380,437.00421863775557
7057410,437.0002012499102
7057440,436.9961419730352
7057470,436.99204285985974
7057500,436.98790597092994
7057530,436.9837333747824
7057560,436.97952714799186
7057590,436.9752893753503
7057620,436.9710221500731
7057650,436.96672757382237
7057680,436.96240775699874
7057710,436.958064818805
7057740,436.95370088747273
7057770,436.94931810038867
7057800,436.944918604201
7057830,436.94050455500474
7057860,436.9360781185521
7057890,436.9316414704274
7057920,436.92719679674263
7057950,436.92274629381114
7057980,436.91829217010934
7058010,436.91383664784297
7058040,436.9093819642824
7058070,436.90493037350626
7058100,436.9004841479525
7058130,436.89604557918517
7058160,436.8916169781929
7058190,436.8872006752558
7058220,436.8827990192622
7058250,436.8784143771048
7058280,436.8740491327937
7058310,436.86970568674485
7058340,436.86538645535614
7058370,436.8610938701464
7058400,436.85683037748674
7058430,436.8525984379997
7058460,436.84840052615715
7058490,436.84423912977707
7058520,436.84011674967087
7058550,436.83603589915015
7058580,436.8319991035134
7058610,436.8280088996961
7058640,436.82406783588476
7058670,436.82017847089986
7058700,436.8163433739085
7058730,436.8125651237697
7058760,436.80884630873686
7058790,436.80518952583077
7058820,436.80159738040726
7058850,436.79807248548695
7058880,436.7946174614601
7058910,436.79123493513106
7058940,436.7879275395136
7058970,436.78469791295095
7059000,436.781548698431
7059030,436.7784825430389
7059060,436.775502097208
7059090,436.7726100139059
7059120,436.769808947903
7059150,436.7671015549373
7059180,436.76449049085323
7059210,436.7619784106975
7059240,436.7595679679001
7059270,436.7572618132539
7059300,436.75506259384736
7059330,436.7529729522499
7059360,436.7509955253962
7059390,436.7491329434599
7059420,436.7473878286751
7059450,436.745762794231
7059480,436.74426044300765
7059510,436.74288336615155
7059540,436.7416341417868
7059570,436.7405153338521
7059600,436.7395294911349
7059630,436.73868384617253
7059660,436.73798926620015
7059690,436.7374538178528
7059720,436.73708432410655
7059750,436.7368880994723
7059780,436.7368729771249
7059810,436.73704609688355
7059840,436.7374127359672
7059870,436.7379757216117
7059900,436.7387353906772
7059930,436.73968998180965
7059960,436.74083624401334
7059990,436.7421700380132
7060020,436.74368679904086
7060050,436.74538182706436
7060080,436.74725042985017
7060110,436.7492879703475
7060140,436.75148986742636
7060170,436.7538515848959
7060200,436.75636862431844
7060230,436.75903652591063
7060260,436.76185087497134
7060290,436.76480731023173
7060320,436.767901531528
7060350,436.7711293054305
7060380,436.77448646856726
7060410,436.77796892939483
7060440,436.7815726689708
7060470,436.7852937407999
7060500,436.7891282698951
7060530,436.79307245141297
7060560,436.79712254828246
7060590,436.80127488877747
7060620,436.8055258636765
7060650,436.80987192321095
7060680,436.8143095740901
7060710,436.8188353765954
7060740,436.82344594164397
7060770,436.82813792813545
7060800,436.83290804037017
7060830,436.8377530254755
7060860,436.8426696710782
7060890,436.84765480311063
7060920,436.85270528376657
7060950,436.8578180095933
7060980,436.86298990970545
7061010,436.86821794409644
7061040,436.8734991022272
7061070,436.87883040178207
7061100,436.88420888716723
7061130,436.8896316286948
7061160,436.8950957213942
7061190,436.90059828422955
7061220,436.90613645927823
7061250,436.9117074109979
7061280,436.91730832570215
7061310,436.9229364110225
7061340,436.92858889537456
7061370,436.9342630275643
7061400,436.9399560764917
7061430,436.9456653309166
7061460,436.9513880989799
7061490,436.95712170825726
7061520,436.9628635048209
7061550,436.96861085518594
7061580,436.9743611444956
7061610,436.9801117765849
7061640,436.9858601747477
7061670,436.99160378182313
7061700,436.9973400601687
7061730,437.00306649181783
7061760,437.00878057818727
7061790,437.0144798401502
7061820,437.02016181792237
7061850,437.02582407064136
7061880,437.0314641764192
7061910,437.037079732078
7061940,437.0426683530267
7061970,437.0482276729311
7062000,437.0537553436359
7062030,437.05924903483094
7062060,437.06470643385865
7062090,437.0701252453684
7062120,437.07550319108304
7062150,437.0808380095111
7062180,437.0861274554738
7062210,437.09136929978405
7062240,437.0965613289473
7062270,437.1017013444719
7062300,437.1067871627236
7062330,437.11181661412763
7062360,437.1167875426967
7062390,437.12169780559134
7062420,437.12654527223384
7062450,437.13132782358196
7062480,437.1360433513624
7062510,437.1406897568258
7062540,437.14526494979646
7062570,437.14976684718823
7062600,437.1541933717735
7062630,437.15854245073524
7062660,437.16281201414756
7062690,437.1669999934479
7062720,437.17110431990574
7062750,437.17512292296874
7062780,437.1790537284285
7062810,437.18289465651986
7062840,437.1866436201006
7062870,437.1902985224314
7062900,437.1938572548657
7062930,437.19731769463624
7062960,437.2006777024775
7062990,437.2039351198771
7063020,437.2070877665328
7063050,437.2101334374395
7063080,437.2130698999977
7063110,437.215894890792
7063140,437.2186061122112
7063170,437.22120122896837
7063200,437.22367786484233
7063230,437.2260430915909
7063260,437.2283141421383
7063290,437.2305049779313
7063320,437.2326319397797
7063350,437.23471224502714
7063380,437.2367509996079
7063410,437.2387270414652
7063440,437.2406024608575
7063470,437.2423466304353
7063500,437.24395254282524
7063530,437.2454393379745
7063560,437.2468399564116
7063590,437.24819266455603
7063620,437.24953199291747
7063650,437.2508840337069
7063680,437.2522652882848
7063710,437.25368384027564
7063740,437.25513684300023
7063770,437.2566049088129
7063800,437.25805451016134
7063830,437.25945022401424
7063860,437.260766395546
7063890,437.26199711259085
7063920,437.26315510432636
7063950,437.26426538116516
7063980,437.2653554984001
7064010,437.2664506753351
7064040,437.26757210377855
7064070,437.26873327500385
7064100,437.26994123131533
7064130,437.27119790363895
7064160,437.2725016292692
7064190,437.2738488349701
7064220,437.27523502102457
7064250,437.27665542532424
7064280,437.2781055909147
7064310,437.2795813957966
7064340,437.2810791523466
7064370,437.28259555884375
7064400,437.28412768186996
7064430,437.28567286570586
7064460,437.28722869449774
7064490,437.2887928162401
7064520,437.29036326386716
7064550,437.29193832586185
7064580,437.2935160618922
7064610,437.2950952983498
7064640,437.2966742382146
7064670,437.29825141290405
7064700,437.29982557632366
7064730,437.301395600207
7064760,437.3029604189162
7064790,437.3045190363004
7064820,437.30607052730255
7064850,437.3076140207909
7064880,437.3091487294714
7064910,437.31067333963955
7064940,437.3121819899594
7064970,437.3136581536176
7065000,437.31507626163756
7065030,437.3164108999658
7065060,437.31764663717837
7065090,437.3187832952374
7065120,437.3198350571585
7065150,437.32082196427615
7065180,437.32176719856307
7065210,437.32269094727656
7065240,437.3236086735243
7065270,437.3245304568329
7065300,437.3254616339327
7065330,437.3264041185489
7065360,437.3273573738417
7065390,437.32831955761907
7065420,437.3292885047866
7065450,437.33026159385315
7065480,437.33123696760435
7065510,437.3322123284054
7065540,437.33318595697244
7065570,437.33415653102134
7065600,437.33512276997635
7065630,437.33608361082486
7065660,437.33703828901395
7065690,437.3379860109033
7065720,437.3389262506765
7065750,437.33985883986526
7065780,437.3407835502077
7065810,437.34170054983633
7065840,437.342610383372
7065870,437.3435135020958
7065900,437.3444106557024
7065930,437.3453027359322
7065960,437.3461900410357
7065990,437.34707279427215
7066020,437.34795136455375
7066050,437.3488257351256
7066080,437.34969624944625
7066110,437.35056579520057
7066140,437.35145588382204
7066170,437.3523907484075
7066200,437.35337089961644
7066230,437.35438662627746
7066260,437.35543152677377
7066290,437.3564964428089
7066320,437.3575709636202
7066350,437.35864658823175
7066380,437.35971280171145
7066410,437.3607588089567
7066440,437.3617771512435
7066470,437.3627612518096
7066500,437.3637041898949
7066530,437.36460064125174
7066560,437.36544695616715
7066590,437.36624052154843
7066620,437.3669800758215
7066650,437.36766554986315
7066680,437.36829781557753
7066710,437.36887895358876
7066740,437.36941217014027
7066770,437.36990145935215
7066800,437.37035156623347
7066830,2.0371243607102225e-06
7066860,-3.785833425021962e-16
7066890,-6.60335458091823e-16
7066920,-1.567266397882463e-16
7066950,-1.707760808630675e-16
7066980,-1.9450938551235174e-16
7067010,-2.330036479313131e-16
7067040,-3.0487889981634104e-16
7067070,-4.0829002144622616e-16
7067100,-5.626529785147426e-16
7067130,-7.537253763111157e-16
7067160,-9.726795832279896e-16
7067190,-1.1664171539549986e-15
7067220,-1.2581666365625983e-15
7067250,-1.4437277944073843e-15
7067280,-1.6509600642718679e-15
7067310,-1.8531272996075404e-15
7067340,-2.017342954795196e-15
7067370,-2.127314502100493e-15
7067400,-2.2194619517067846e-15
7067430,-2.2610434732671163e-15
