time,weaSta_reaWeaTWetBul_y
6813150,270.32876417151994
6813180,270.325455908777
6813210,270.32215775988396
6813240,270.3188708120738
6813270,270.3155961529495
6813300,270.31233487048166
6813330,270.30908805300487
6813360,270.3058567892146
6813390,270.30264216816374
6813420,270.2994452792594
6813450,270.29626721225907
6813480,270.2931090572675
6813510,270.2899719047327
6813540,270.2868568454423
6813570,270.28376497052005
6813600,270.2806973714215
6813630,270.2776551399306
6813660,270.27463936815514
6813690,270.2716511485233
6813720,270.2686915737788
6813750,270.2657617369776
6813780,270.26286273148276
6813810,270.2599956509603
6813840,270.25716158937536
6813870,270.254361640987
6813900,270.2515969003438
6813930,270.24886846227975
6813960,270.2461774219086
6813990,270.24352487462005
6814020,270.2409119160743
6814050,270.23833964219733
6814080,270.23580914917596
6814110,270.23332153345274
6814140,270.23087789172087
6814170,270.2284793209189
6814200,270.2261269182256
6814230,270.2238217810547
6814260,270.2215650070492
6814290,270.2193576940763
6814320,270.2172009402214
6814350,270.21509584378316
6814380,270.21304350326693
6814410,270.21104501737994
6814440,270.20910148502486
6814470,270.2072140052941
6814500,270.205383677464
6814530,270.2036116009886
6814560,270.2018988754938
6814590,270.200246600771
6814620,270.1986558767709
6814650,270.1971278035974
6814680,270.195663481501
6814710,270.1942640108726
6814740,270.1929304922369
6814770,270.1916640262457
6814800,270.1904657136716
6814830,270.18934359759464
6814860,270.1883039349372
6814890,270.1873451445642
6814920,270.18646564179284
6814950,270.1856638385505
6814980,270.18493814352894
6815010,270.1842869623359
6815040,270.1837086976432
6815070,270.1832017493323
6815100,270.182764514636
6815130,270.18239538827777
6815160,270.18209276260785
6815190,270.1818550277358
6815220,270.181680571661
6815250,270.18156778039923
6815280,270.18151503810657
6815310,270.1815207272008
6815340,270.18158322847864
6815370,270.1817009212314
6815400,270.18187218335686
6815430,270.1820953914678
6815460,270.18236892099907
6815490,270.18269114630993
6815520,270.1830604407847
6815550,270.18347517693024
6815580,270.18393372646966
6815610,270.1844344604349
6815640,270.1849757492541
6815670,270.1855559628382
6815700,270.18617347066316
6815730,270.1868266418502
6815760,270.1875138452422
6815790,270.1882334494786
6815820,270.1889838230657
6815850,270.1897633344456
6815880,270.1905703520613
6815910,270.191403244419
6815940,270.19226038014847
6815970,270.1931401280589
6816000,270.19404085719316
6816030,270.1949609368791
6816060,270.195898736777
6816090,270.19685262692514
6816120,270.19782097778204
6816150,270.1988021602659
6816180,270.1997945457913
6816210,270.2007965063023
6816240,270.201806414304
6816270,270.2028226428898
6816300,270.2038435657668
6816330,270.2048675572775
6816360,270.2058929924192
6816390,270.2069182468604
6816420,270.2079416969541
6816450,270.2089617197483
6816480,270.2099766929934
6816510,270.21098499514744
6816540,270.21198500537724
6816570,270.2129751035577
6816600,270.21395367026764
6816630,270.2149190867829
6816660,270.21586973506646
6816690,270.21680399775545
6816720,270.2177202581458
6816750,270.2186169001734
6816780,270.21949230839283
6816810,270.2203448679523
6816840,270.221172964567
6816870,270.22197498448816
6816900,270.2227493144703
6816930,270.2234943417347
6816960,270.2242084539302
6816990,270.2248900390917
6817020,270.22553748559466
6817050,270.2261491821073
6817080,270.22672351753994
6817110,270.2272588809911
6817140,270.2277536616907
6817170,270.22820624894064
6817200,270.22861503205195
6817230,270.22897840027946
6817260,270.22929474275344
6817290,270.229562448408
6817320,270.22977990590687
6817350,270.22994550356646
6817380,270.2300576292753
6817410,270.23011467041124
6817440,270.23011501375555
6817470,270.2300570454037
6817500,270.2299391506741
6817530,270.229759714013
6817560,270.2295171188969
6817590,270.22920974773257
6817620,270.22883598175304
6817650,270.2283942009118
6817680,270.22788278377374
6817710,270.22730010740287
6817740,270.2266445472479
6817770,270.2259144770241
6817800,270.2251082685934
6817830,270.22422429184047
6817860,270.22326091454727
6817890,270.22221650226334
6817920,270.2210894181747
6817950,270.21987802296906
6817980,270.2185806746986
6818010,270.2171957286399
6818040,270.21572153715135
6818070,270.2141564495273
6818100,270.21249881185037
6818130,270.2107469668401
6818160,270.2088992536994
6818190,270.20695400795904
6818220,270.2049095613176
6818250,270.2027642414811
6818280,270.200516371998
6818310,270.1981642720935
6818340,270.19570625649925
6818370,270.19314063528265
6818400,270.1904657136716
6818430,270.1877274373841
6818460,270.1849730291161
6818490,270.18220270599016
6818520,270.1794166853558
6818550,270.1766151848001
6818580,270.17379842215826
6818610,270.1709666155249
6818640,270.1681199832637
6818670,270.165258744018
6818700,270.1623831167209
6818730,270.1594933206048
6818760,270.15658957521146
6818790,270.15367210040114
6818820,270.15074111636204
6818850,270.1477968436192
6818880,270.1448395030437
6818910,270.1418693158613
6818940,270.13888650366073
6818970,270.13589128840243
6819000,270.1328838924262
6819030,270.12986453845986
6819060,270.1268334496263
6819090,270.12379084945167
6819120,270.1207369618724
6819150,270.1176720112427
6819180,270.11459622234145
6819210,270.11150982037907
6819240,270.10841303100443
6819270,270.1053060803108
6819300,270.1021891948428
6819330,270.09906260160216
6819360,270.09592652805355
6819390,270.09278120213077
6819420,270.08962685224185
6819450,270.08646370727473
6819480,270.08329199660255
6819510,270.0801119500882
6819540,270.0769237980898
6819570,270.0737277714648
6819600,270.07052410157485
6819630,270.0673130202899
6819660,270.0640947599924
6819690,270.0608695535812
6819720,270.0576376344754
6819750,270.0543992366177
6819780,270.05115459447813
6819810,270.04790394305707
6819840,270.0446475178883
6819870,270.0413855550418
6819900,270.0381182911268
6819930,270.0348459632938
6819960,270.03156880923706
6819990,270.02828706719725
6820020,270.02500097596254
6820050,270.0217107748712
6820080,270.0184167038129
6820110,270.01511900322987
6820140,270.0118179141189
6820170,270.008513678032
6820200,270.005206537077
6820230,270.0018967339192
6820260,269.9985845117812
6820290,269.99527011444354
6820320,269.9919537862451
6820350,269.98863577208294
6820380,269.9853163174125
6820410,269.981995668247
6820440,269.97867407115706
6820470,269.9753517732705
6820500,269.9720290222709
6820530,269.96870606639715
6820560,269.9653831544422
6820590,269.9620605357516
6820620,269.95873846022255
6820650,269.9554171783015
6820680,269.95209694098304
6820710,269.94877799980765
6820740,269.94546060685957
6820770,269.9421450147646
6820800,269.93883147668777
6820830,269.93552024633016
6820860,269.9322115779269
6820890,269.9289057262438
6820920,269.92560294657403
6820950,269.9223034947354
6820980,269.9190076270663
6821010,269.91571560042274
6821040,269.912427672174
6821070,269.909144100199
6821100,269.90586514288236
6821130,269.9025910591096
6821160,269.89932210826356
6821190,269.8960585502188
6821220,269.89280064533784
6821250,269.88954865446556
6821280,269.8863028389246
6821310,269.88306346050996
6821340,269.87983078148335
6821370,269.8766050645683
6821400,269.87338657294396
6821430,269.8701755702392
6821460,269.8669723205271
6821490,269.8637770883182
6821520,269.8605901385547
6821550,269.85741173660335
6821580,269.85424214824957
6821610,269.85108163969
6821640,269.84793047752584
6821670,269.84478892875575
6821700,269.8416572607686
6821730,269.8385357413358
6821760,269.8354246386039
6821790,269.8323242210871
6821820,269.82923475765887
6821850,269.8261565175441
6821880,269.8230897703112
6821910,269.8200347858631
6821940,269.8169918344295
6821970,269.8139611865575
6822000,269.8109431131033
6822030,269.80790202954046
6822060,269.8048031937709
6822090,269.8016481409086
6822120,269.7984384065836
6822150,269.79517552693994
6822180,269.7918610386324
6822210,269.788496478824
6822240,269.7850833851833
6822270,269.7816232958819
6822300,269.7781177495911
6822330,269.77456828548003
6822360,269.77097644321225
6822390,269.76734376294337
6822420,269.76367178531814
6822450,269.7599620514678
6822480,269.7562161030075
6822510,269.7524354820332
6822540,269.7486217311193
6822570,269.7447763933155
6822600,269.7409010121445
6822630,269.73699713159897
6822660,269.7330662961389
6822690,269.72911005068863
6822720,269.7251299406346
6822750,269.72112751182203
6822780,269.71710431055266
6822810,269.71306188358153
6822840,269.70900177811467
6822870,269.70492554180606
6822900,269.70083472275496
6822930,269.6967308695033
6822960,269.69261553103274
6822990,269.688490256762
6823020,269.6843565965442
6823050,269.6802161006639
6823080,269.67607031983465
6823110,269.6719208051961
6823140,269.6677691083113
6823170,269.6636167811638
6823200,269.6594653761553
6823230,269.6553164461027
6823260,269.65117154423524
6823290,269.64703222419206
6823320,269.6429000400193
6823350,269.6387765461676
6823380,269.6346632974892
6823410,269.6305618492354
6823440,269.62647375705353
6823470,269.6224005769849
6823500,269.6183438654614
6823530,269.61430517930347
6823560,269.610286075717
6823590,269.6062881122907
6823620,269.6023128469938
6823650,269.598361838173
6823680,269.59443664454994
6823710,269.59053882521874
6823740,269.58666993964323
6823770,269.58283154765417
6823800,269.57902520944697
6823830,269.57525248557897
6823860,269.57151493696665
6823890,269.5678141248833
6823920,269.56415161095623
6823950,269.5605289571644
6823980,269.55694772583576
6824010,269.55340947964453
6824040,269.54991578160895
6824070,269.5464681950887
6824100,269.543068283782
6824130,269.5397176117237
6824160,269.53641774328213
6824190,269.53317024315714
6824220,269.5299766763773
6824250,269.5268386082976
6824280,269.52375760459677
6824310,269.520735231275
6824340,269.5177730546515
6824370,269.51487264136193
6824400,269.5120355583561
6824430,269.50926337289553
6824460,269.50655765255095
6824490,269.50391996520017
6824520,269.50135187902526
6824550,269.49885496251085
6824580,269.4964307844408
6824610,269.49408091389705
6824640,269.4918069202563
6824670,269.4896103731883
6824700,269.4874928426531
6824730,269.48545589889926
6824760,269.48350111246094
6824790,269.4816300541563
6824820,269.479844295085
6824850,269.4781454066256
6824880,269.4765349604339
6824910,269.4750145284404
6824940,269.4735856828483
6824970,269.472249996131
6825000,269.47100904103036
6825030,269.4698643905543
6825060,269.4688176179746
6825090,269.467870296825
6825120,269.4670240008991
6825150,269.4662803042478
6825180,269.46564078117797
6825210,269.46510700624975
6825240,269.46468055427493
6825270,269.46436300031473
6825300,269.4641559196778
6825330,269.46406088791815
6825360,269.4640794808335
6825390,269.4642132744631
6825420,269.4644638450854
6825450,269.4648327692171
6825480,269.4653216236102
6825510,269.46593198525073
6825540,269.4666654313568
6825570,269.4675235393765
6825600,269.46850788698646
6825630,269.46954617173304
6825660,269.4705650725797
6825690,269.47156463947425
6825720,269.4725449223327
6825750,269.4735059710395
6825780,269.47444783544756
6825810,269.47537056537857
6825840,269.4762742106234
6825870,269.477158820942
6825900,269.47802444606396
6825930,269.47887113568845
6825960,269.4796989394847
6825990,269.480507907092
6826020,269.48129808812007
6826050,269.4820695321492
6826080,269.4828222887305
6826110,269.4835564073863
6826140,269.4842719376099
6826170,269.48496892886635
6826200,269.48564743059234
6826230,269.4863074921963
6826260,269.4869491630592
6826290,269.48757249253396
6826320,269.48817752994637
6826350,269.48876432459485
6826380,269.489332925751
6826410,269.4898833826595
6826440,269.4904157445385
6826470,269.49093006057996
6826500,269.49142637994953
6826530,269.491904751787
6826560,269.49236522520647
6826590,269.49280784929664
6826620,269.4932326731207
6826650,269.4936397457171
6826680,269.4940291160991
6826710,269.49440083325555
6826740,269.49475494615075
6826770,269.4950915037248
6826800,269.4954105548937
6826830,269.4957121485497
6826860,269.49599633356155
6826890,269.49626315877435
6826920,269.49651267301016
6826950,269.496744925068
6826980,269.4969599637242
6827010,269.49715783773223
6827040,269.4973385958234
6827070,269.4975022867069
6827100,269.4976489590696
6827130,269.4977786615769
6827160,269.4978914428725
6827190,269.49798735157873
6827220,269.49806643629665
6827250,269.4981287456065
6827280,269.49817432806753
6827310,269.4982032322186
6827340,269.498215506578
6827370,269.4982111996439
6827400,269.4981903598944
6827430,269.4981530357879
6827460,269.4980992757631
6827490,269.49802912823924
6827520,269.4979426416164
6827550,269.4978398642757
6827580,269.49772084457913
6827610,269.4975856308703
6827640,269.49743427147416
6827670,269.4972668146976
6827700,269.4970833088292
6827730,269.49688380213973
6827760,269.4966683428823
6827790,269.49643697929235
6827820,269.49618975958816
6827850,269.49592673197077
6827880,269.4956479446242
6827910,269.4953534457157
6827940,269.49504328339606
6827970,269.49471750579954
6828000,269.49437616104416
6828030,269.49401929723194
6828060,269.493646962449
6828090,269.4932592047658
6828120,269.4928560722373
6828150,269.49243761290313
6828180,269.49200387478777
6828210,269.49155490590067
6828240,269.4910907542366
6828270,269.49061146777575
6828300,269.4901170944837
6828330,269.489607682312
6828360,269.489083279198
6828390,269.48854393306505
6828420,269.4879896918229
6828450,269.48742060336787
6828480,269.4868367155826
6828510,269.48623807633686
6828540,269.48562473348704
6828570,269.4849967348769
6828600,269.48435412833754
6828630,269.4836969616873
6828660,269.48302528273246
6828690,269.48233913926697
6828720,269.4816385790727
6828750,269.4809236499199
6828780,269.48019439956687
6828810,269.4794508757607
6828840,269.47869312623686
6828870,269.4779211987199
6828900,269.4771351409233
6828930,269.47633500054945
6828960,269.4755208252904
6828990,269.4746926628276
6829020,269.473850560832
6829050,269.4729945669645
6829080,269.47212472887594
6829110,269.4712410942073
6829140,269.47034371058993
6829170,269.46943262564554
6829200,269.46850788698646
6829230,269.4675523324119
6829260,269.46654905038906
6829290,269.4654984644323
6829320,269.46440099793614
6829350,269.4632570741797
6829380,269.4620671163319
6829410,269.460831547456
6829440,269.4595507905143
6829470,269.458225268373
6829500,269.45685540380657
6829530,269.4554416195026
6829560,269.4539843380662
6829590,269.4524839820246
6829620,269.4509409738313
6829650,269.4493557358708
6829680,269.4477286904631
6829710,269.4460602598676
6829740,269.44435086628744
6829770,269.44260093187415
6829800,269.44081087873144
6829830,269.43898112891947
6829860,269.4371121044589
6829890,269.43520422733513
6829920,269.4332579195022
6829950,269.43127360288656
6829980,269.4292516993914
6830010,269.4271926309002
6830040,269.4250968192808
6830070,269.4229646863891
6830100,269.42079665407266
6830130,269.41859314417474
6830160,269.4163545785378
6830190,269.41408137900686
6830220,269.4117739674337
6830250,269.4094327656798
6830280,269.40705819562015
6830310,269.4046506791465
6830340,269.40221063817114
6830370,269.39973849462973
6830400,269.39723467048503
6830430,269.39469958773
6830460,269.39213366839107
6830490,269.38953733453144
6830520,269.38691100825395
6830550,269.3842551117044
6830580,269.38157006707473
6830610,269.3788562966056
6830640,269.3761142225897
6830670,269.3733442673747
6830700,269.37054685336597
6830730,269.36772240302946
6830760,269.36487133889455
6830790,269.3619940835568
6830820,269.35909105968057
6830850,269.35616269000184
6830880,269.35320939733066
6830910,269.35023160455387
6830940,269.3472297346376
6830970,269.3442042106297
6831000,269.3411554556622
6831030,269.33808389295393
6831060,269.3349899458125
6831090,269.33187403763685
6831120,269.32873659191966
6831150,269.3255780322492
6831180,269.322398782312
6831210,269.31919926589455
6831240,269.3159799068855
6831270,269.31274112927804
6831300,269.30948335717153
6831330,269.30620701477363
6831360,269.3029125264023
6831390,269.2996003164874
6831420,269.29627080957295
6831450,269.2929244303185
6831480,269.28956160350134
6831510,269.2861827540177
6831540,269.2827883068848
6831570,269.2793786872423
6831600,269.2759543203539
6831630,269.2725156316089
6831660,269.26906304652374
6831690,269.2655969907433
6831720,269.26211789004236
6831750,269.2586261703272
6831780,269.2551222576364
6831810,269.2516065781426
6831840,269.2480795581535
6831870,269.24454162411314
6831900,269.2409932026028
6831930,269.23743472034243
6831960,269.2338666041916
6831990,269.23028928115014
6832020,269.22670317835986
6832050,269.22310872310464
6832080,269.219506342812
6832110,269.21589646505333
6832140,269.2122795175452
6832170,269.2086559281498
6832200,269.20502612487564
6832230,269.20139053587843
6832260,269.19774958946135
6832290,269.194103714076
6832320,269.1904533383225
6832350,269.1867988909505
6832380,269.183140800859
6832410,269.1794794970972
6832440,269.1758154088647
6832470,269.17214896551184
6832500,269.1684805965398
6832530,269.16481073160094
6832560,269.1611398004991
6832590,269.1574682331893
6832620,269.1537964597785
6832650,269.1501249105248
6832680,269.1464540158383
6832710,269.14278420628017
6832740,269.1391159125633
6832770,269.13544956555177
6832800,269.13178559626067
6832830,269.1284923070095
6832860,269.12592940355637
6832890,269.12408440091883
6832920,269.1229447877643
6832950,269.12249802888033
6832980,269.1227315675963
6833010,269.1236328281572
6833040,269.12518921805093
6833070,269.1273881302889
6833100,269.13021694564196
6833130,269.1336630348309
6833160,269.1377137606729
6833190,269.1423564801853
6833220,269.1475785466447
6833250,269.1533673116049
6833280,269.15971012687163
6833310,269.1665943464364
6833340,269.1740073283681
6833370,269.18193643666365
6833400,269.1903690430584
6833430,269.1992925287947
6833460,269.2086942863507
6833490,269.2185617211291
6833520,269.22888225310487
6833550,269.239643318433
6833580,269.25083237101677
6833610,269.26243688403457
6833640,269.27444435142826
6833670,269.2868422893496
6833700,269.2996182375674
6833730,269.312759760834
6833760,269.3262544502109
6833790,269.34008992435366
6833820,269.3542538307559
6833850,269.36873384695207
6833880,269.38351768167854
6833910,269.3985930759929
6833940,269.4139478043511
6833970,269.4295696756424
6834000,269.44544653418114
6834030,269.46156626065516
6834060,269.4779167730312
6834090,269.4944860274159
6834120,269.5112620188719
6834150,269.52823278218966
6834180,269.5453863926138
6834210,269.56271096652284
6834240,269.58019466206304
6834270,269.5978256797355
6834300,269.615592262935
6834330,269.6334826984418
6834360,269.6514853168636
6834390,269.6695884930297
6834420,269.68778064633426
6834450,269.70605024102986
6834480,269.72438578647
6834510,269.7427758372999
6834540,269.7612089935955
6834570,269.7796739009496
6834600,269.79815925050406
6834630,269.8166537789293
6834660,269.8351462683481
6834690,269.85362554620485
6834720,269.8720804850785
6834750,269.89050000244004
6834780,269.9088730603519
6834810,269.92718866511046
6834840,269.9454358668305
6834870,269.9636037589703
6834900,269.98168147779813
6834930,269.9996582017984
6834960,270.01752315101777
6834990,270.03526558634985
6835020,270.05287480875927
6835050,270.070340158443
6835080,270.08765101392953
6835110,270.1047967911156
6835140,270.1217669422388
6835170,270.1385509547873
6835200,270.15513835034494
6835230,270.17151868337174
6835260,270.18768153992
6835290,270.2036165362848
6835320,270.21931331758975
6835350,270.23476155630607
6835380,270.24995095070636
6835410,270.2648712232525
6835440,270.2795121189167
6835470,270.2938634034363
6835500,270.3079148615027
6835530,270.32165629488287
6835560,270.335077520475
6835590,270.3481683682979
6835620,270.3609186794129
6835650,270.37331830378116
6835680,270.3853570980535
6835710,270.3970249232949
6835740,270.40831164264415
6835770,270.4192071189071
6835800,270.42970121208566
6835830,270.4397837768427
6835860,270.4494446599026
6835890,270.45867369738835
6835920,270.4674607120963
6835950,270.4757955107087
6835980,270.4836678809446
6836010,270.49106758865054
6836040,270.49798437483105
6836070,270.5044079526209
6836100,270.510328004199
6836130,270.5157341776457
6836160,270.52061608374436
6836190,270.52496329272844
6836220,270.52876533097503
6836250,270.53201167764684
6836280,270.5346917612831
6836310,270.53679495634185
6836340,270.53831057969376
6836370,270.53922788707104
6836400,270.5395360694708
6836430,270.5395360694708
6836460,270.5395360694708
6836490,270.5395360694708
6836520,270.5395360694708
6836550,270.5395360694708
6836580,270.5395360694708
6836610,270.5395360694708
6836640,270.5395360694708
6836670,270.5395360694708
6836700,270.5395360694708
6836730,270.5395360694708
6836760,270.5395360694708
6836790,270.5395360694708
6836820,270.5395360694708
6836850,270.5395360694708
6836880,270.5395360694708
6836910,270.5395360694708
6836940,270.5395360694708
6836970,270.5395360694708
6837000,270.5395360694708
6837030,270.5395360694708
6837060,270.5395360694708
6837090,270.5395360694708
6837120,270.5395360694708
6837150,270.5395360694708
6837180,270.5395360694708
6837210,270.5395360694708
6837240,270.5395360694708
6837270,270.5395360694708
6837300,270.5395360694708
6837330,270.5395360694708
6837360,270.5395360694708
6837390,270.5395360694708
6837420,270.5395360694708
6837450,270.5395360694708
6837480,270.5395360694708
6837510,270.5395360694708
6837540,270.5395360694708
6837570,270.5395360694708
6837600,270.5395360694708
6837630,270.5395360694708
6837660,270.5395360694708
6837690,270.5395360694708
6837720,270.5395360694708
6837750,270.5395360694708
6837780,270.5395360694708
6837810,270.5395360694708
6837840,270.5395360694708
6837870,270.5395360694708
6837900,270.5395360694708
6837930,270.5395360694708
6837960,270.5395360694708
6837990,270.5395360694708
6838020,270.5395360694708
6838050,270.5395360694708
6838080,270.5395360694708
6838110,270.5395360694708
6838140,270.5395360694708
6838170,270.5395360694708
6838200,270.5395360694708
6838230,270.5395360694708
6838260,270.5395360694708
6838290,270.5395360694708
6838320,270.5395360694708
6838350,270.5395360694708
6838380,270.5395360694708
6838410,270.5395360694708
6838440,270.5395360694708
6838470,270.5395360694708
6838500,270.5395360694708
6838530,270.5395360694708
6838560,270.5395360694708
6838590,270.5395360694708
6838620,270.5395360694708
6838650,270.5395360694708
6838680,270.5395360694708
6838710,270.5395360694708
6838740,270.5395360694708
6838770,270.5395360694708
6838800,270.5395360694708
6838830,270.5395360694708
6838860,270.5395360694708
6838890,270.5395360694708
6838920,270.5395360694708
6838950,270.5395360694708
6838980,270.5395360694708
6839010,270.5395360694708
6839040,270.5395360694708
6839070,270.5395360694708
6839100,270.5395360694708
6839130,270.5395360694708
6839160,270.5395360694708
6839190,270.5395360694708
6839220,270.5395360694708
6839250,270.5395360694708
6839280,270.5395360694708
6839310,270.5395360694708
6839340,270.5395360694708
6839370,270.5395360694708
6839400,270.5395360694708
6839430,270.5395360694708
6839460,270.5395360694708
6839490,270.5395360694708
6839520,270.5395360694708
6839550,270.5395360694708
6839580,270.5395360694708
6839610,270.5395360694708
6839640,270.5395360694708
6839670,270.5395360694708
6839700,270.5395360694708
6839730,270.5395360694708
6839760,270.5395360694708
6839790,270.5395360694708
6839820,270.5395360694708
6839850,270.5395360694708
6839880,270.5395360694708
6839910,270.5395360694708
6839940,270.5395360694708
6839970,270.5395360694708
6840000,270.5395360694708
6840030,270.5395360694708
6840060,270.5395360694708
6840090,270.5395360694708
6840120,270.5395360694708
6840150,270.5395360694708
6840180,270.5395360694708
6840210,270.5395360694708
6840240,270.5395360694708
6840270,270.5395360694708
6840300,270.5395360694708
6840330,270.5395360694708
6840360,270.5395360694708
6840390,270.5395360694708
6840420,270.5395360694708
6840450,270.5395360694708
6840480,270.5395360694708
6840510,270.5395360694708
6840540,270.5395360694708
6840570,270.5395360694708
6840600,270.5395360694708
6840630,270.5395360694708
6840660,270.5395360694708
6840690,270.5395360694708
6840720,270.5395360694708
6840750,270.5395360694708
6840780,270.5395360694708
6840810,270.5395360694708
6840840,270.5395360694708
6840870,270.5395360694708
6840900,270.5395360694708
6840930,270.5395360694708
6840960,270.5395360694708
6840990,270.5395360694708
6841020,270.5395360694708
6841050,270.5395360694708
6841080,270.5395360694708
6841110,270.5395360694708
6841140,270.5395360694708
6841170,270.5395360694708
6841200,270.5395360694708
6841230,270.5395360694708
6841260,270.5395360694708
6841290,270.5395360694708
6841320,270.5395360694708
6841350,270.5395360694708
6841380,270.5395360694708
6841410,270.5395360694708
6841440,270.5395360694708
6841470,270.5395360694708
6841500,270.5395360694708
6841530,270.5395360694708
6841560,270.5395360694708
6841590,270.5395360694708
6841620,270.5395360694708
6841650,270.5395360694708
6841680,270.5395360694708
6841710,270.5395360694708
6841740,270.5395360694708
6841770,270.5395360694708
6841800,270.5395360694708
6841830,270.5395360694708
6841860,270.5395360694708
6841890,270.5395360694708
6841920,270.5395360694708
6841950,270.5395360694708
6841980,270.5395360694708
6842010,270.5395360694708
6842040,270.5395360694708
6842070,270.5395360694708
6842100,270.5395360694708
6842130,270.5395360694708
6842160,270.5395360694708
6842190,270.5395360694708
6842220,270.5395360694708
6842250,270.5395360694708
6842280,270.5395360694708
6842310,270.5395360694708
6842340,270.5395360694708
6842370,270.5395360694708
6842400,270.5395360694708
6842430,270.5395360694708
6842460,270.5395360694708
6842490,270.5395360694708
6842520,270.5395360694708
6842550,270.5395360694708
6842580,270.5395360694708
6842610,270.5395360694708
6842640,270.5395360694708
6842670,270.5395360694708
6842700,270.5395360694708
6842730,270.5395360694708
6842760,270.5395360694708
6842790,270.5395360694708
6842820,270.5395360694708
6842850,270.5395360694708
6842880,270.5395360694708
6842910,270.5395360694708
6842940,270.5395360694708
6842970,270.5395360694708
6843000,270.5395360694708
6843030,270.5395360694708
6843060,270.5395360694708
6843090,270.5395360694708
6843120,270.5395360694708
6843150,270.5395360694708
6843180,270.5395360694708
6843210,270.5395360694708
6843240,270.5395360694708
6843270,270.5395360694708
6843300,270.5395360694708
6843330,270.5395360694708
6843360,270.5395360694708
6843390,270.5395360694708
6843420,270.5395360694708
6843450,270.5395360694708
6843480,270.5395360694708
6843510,270.5395360694708
6843540,270.5395360694708
6843570,270.5395360694708
6843600,270.5395360694708
6843630,270.53936407323397
6843660,270.5388527452225
6843690,270.5380090365316
6843720,270.5368398477116
6843750,270.5353520321323
6843780,270.5335523992911
6843810,270.5314477180632
6843840,270.52904471989433
6843870,270.5263501019338
6843900,270.523370530106
6843930,270.52011264212086
6843960,270.5165830504213
6843990,270.51278834506667
6844020,270.50873509655224
6844050,270.50442985856245
6844080,270.4998791706586
6844110,270.4950895608996
6844140,270.49006754839536
6844170,270.48481964579184
6844200,270.47935236168837
6844230,270.47367220298514
6844260,270.4677856771619
6844290,270.4616992944872
6844320,270.45541957015706
6844350,270.4489530263641
6844380,270.4423061942961
6844410,270.4354856160637
6844440,270.4284978465583
6844470,270.4213494552384
6844500,270.41404702784604
6844530,270.4065971680525
6844560,270.39900649903285
6844590,270.391281664971
6844620,270.38342933249356
6844650,270.3754561920341
6844680,270.36736895912765
6844710,270.35917437563467
6844740,270.35087921089684
6844770,270.34249026282254
6844800,270.3340143589042
6844830,270.32545835716707
6844860,270.31682914704976
6844890,270.3081336502171
6844920,270.29937882130577
6844950,270.29057164860296
6844980,270.2817191546583
6845010,270.2728283968304
6845040,270.2639064677671
6845070,270.2549604958209
6845100,270.2459976454002
6845130,270.2370251172557
6845160,270.2280501487033
6845190,270.2190800137845
6845220,270.21012202336345
6845250,270.2011835251618
6845280,270.1922719037329
6845310,270.18339458037354
6845340,270.17455901297603
6845370,270.1657726958197
6845400,270.15704315930304
6845430,270.1483779696163
6845460,270.13978472835606
6845490,270.1312710720807
6845520,270.12284467180905
6845550,270.1145132324611
6845580,270.1062844922424
6845610,270.0981662219715
6845640,270.0901662243516
6845670,270.082292333187
6845700,270.07455241254365
6845730,270.06695435585533
6845760,270.05950608497477
6845790,270.05221554917165
6845820,270.04509072407495
6845850,270.03813961056363
6845880,270.03137023360256
6845910,270.0247906410256
6845940,270.01840890226646
6845970,270.0122331070357
6846000,270.00627136394587
6846030,270.0005317990844
6846060,269.99502255453297
6846090,269.98975178683605
6846120,269.9847276654158
6846150,269.97995837093566
6846180,269.97545209361107
6846210,269.9712170314679
6846240,269.96726138854865
6846270,269.9635933730656
6846300,269.9602211955012
6846330,269.9571530666559
6846360,269.95439719564195
6846390,269.95196178782396
6846420,269.94985504270556
6846450,269.9480851517614
6846480,269.94666029621465
6846510,269.94558864475914
6846540,269.94487835122555
6846570,269.94453755219143
6846600,269.944574364534
6846630,269.9449968829253
6846660,269.94581317726914
6846690,269.94703129007854
6846720,269.94865923379297
6846750,269.9507049880353
6846780,269.9531764968059
6846810,269.9560816656147
6846840,269.95942835854845
6846870,269.9632243952733
6846900,269.9674775479706
6846930,269.97219553820554
6846960,269.9773860337263
6846990,269.98305664519285
6847020,269.9892149228339
6847050,269.99586835303063
6847080,270.00302435482445
6847110,270.0106902763485
6847140,270.0188733911808
6847170,270.0275808946159
6847200,270.0368198998543
6847230,270.046316582778
6847260,270.05579235047327
6847290,270.0652470989518
6847320,270.07468072412
6847350,270.0840931218086
6847380,270.0934841878023
6847410,270.10285381786866
6847440,270.11220190778727
6847470,270.12152835337884
6847500,270.1308330505337
6847530,270.1401158952405
6847560,270.14937678361446
6847590,270.158615611926
6847620,270.16783227662825
6847650,270.1770266743855
6847680,270.1861987021007
6847710,270.1953482569429
6847740,270.2044752363751
6847770,270.21357953818125
6847800,270.22266106049335
6847830,270.2317197018186
6847860,270.24075536106585
6847890,270.2497679375729
6847920,270.2587573311323
6847950,270.267723442018
6847980,270.2766661710116
6848010,270.2855854194281
6848040,270.29448108914227
6848070,270.3033530826137
6848100,270.312201302913
6848130,270.3210256537468
6848160,270.3298260394832
6848190,270.3386023651766
6848220,270.34735453659323
