time,hvac_reaZonCor_CO2Zon_y
6815250,721.716176655918
6815280,721.662413906499
6815310,721.6085937122906
6815340,721.5547249477437
6815370,721.5008164103167
6815400,721.4468768243024
6815430,721.3929148442844
6815460,721.3389390582907
6815490,721.2849579906901
6815520,721.2309801048452
6815550,721.177013805566
6815580,721.123067441318
6815610,721.0691493062163
6815640,721.0152676418229
6815670,720.9614306387009
6815700,720.9076464377596
6815730,720.8539231313456
6815760,720.8002687641404
6815790,720.7466913338008
6815820,720.6931987913658
6815850,720.6397990414558
6815880,720.5864999422286
6815910,720.5333093051019
6815940,720.4802348942827
6815970,720.4272844260515
6816000,720.3744655678626
6816030,720.3217859372386
6816060,720.2692531004557
6816090,720.2168745710728
6816120,720.1646578082598
6816150,720.1126102149744
6816180,720.0607391359821
6816210,720.0090518557319
6816240,719.9575555960936
6816270,719.9062575139708
6816300,719.8551646987954
6816330,719.8042841699288
6816360,719.7536228739633
6816390,719.703187681941
6816420,719.6529853865002
6816450,719.6030226989549
6816480,719.5533062463263
6816510,719.5038425683363
6816540,719.4546381143379
6816570,719.4056992402635
6816600,719.3570322055125
6816630,719.3086431698622
6816660,719.2605381897685
6816690,719.2127232168205
6816720,719.1652040934435
6816750,719.1179865500077
6816780,719.0710762018331
6816810,719.0244785462162
6816840,718.9781989594495
6816870,718.9322426939075
6816900,718.8866148751695
6816930,718.841320499191
6816960,718.7963644295376
6816990,718.7517517340003
6817020,718.7074864385884
6817050,718.6635731436936
6817080,718.6200164795189
6817110,718.5768204091879
6817140,718.5339889109056
6817170,718.4915258193835
6817200,718.4494348414258
6817230,718.407719533742
6817260,718.366383299056
6817290,718.3254293822331
6817320,718.2848608682261
6817350,718.2446806802259
6817380,718.2048915778504
6817410,718.165496155597
6817440,718.1264968412459
6817470,718.0878958944326
6817500,718.0496954052983
6817530,718.0118972931801
6817560,717.974503305477
6817590,717.9375150165192
6817620,717.90093382654
6817650,717.8647609608097
6817680,717.8289974687167
6817710,717.7936442230773
6817740,717.7587019194029
6817770,717.7241710753593
6817800,717.6900520302291
6817830,717.6563449444891
6817860,717.6230497994657
6817890,717.5901663970818
6817920,717.5576943596384
6817950,717.5256331297476
6817980,717.4939819702778
6818010,717.462739964399
6818040,717.4319060157337
6818070,717.401478848523
6818100,717.3714570079393
6818130,717.341838860324
6818160,717.3126225906808
6818190,717.2838062077738
6818220,717.2553875471926
6818250,717.2273642669178
6818280,717.1997338496553
6818310,717.1724936025344
6818340,717.1456406593301
6818370,717.1191719808639
6818400,717.093084356694
6818430,717.0673750225483
6818460,717.042042772278
6818490,717.0170882514661
6818520,716.9925139067526
6818550,716.9683237420197
6818580,716.9445230316863
6818610,716.921118053783
6818640,716.8981158622361
6818670,716.8755240997278
6818700,716.853350846177
6818730,716.8316044965857
6818760,716.8102936624215
6818790,716.7894270917076
6818820,716.7690136039095
6818850,716.7490620365821
6818880,716.7295812014069
6818910,716.7105798477655
6818940,716.6920666323974
6818970,716.6740500940482
6819000,716.6565386322418
6819030,716.6395404896391
6819060,716.6230637382325
6819090,716.607116265994
6819120,716.5917057563959
6819150,716.5768396789719
6819180,716.562525285081
6819210,716.548769604941
6819240,716.535579444812
6819270,716.5229613841102
6819300,716.5109217724395
6819330,716.4994667266301
6819360,716.4886021278772
6819390,716.478333618988
6819420,716.4686666017741
6819450,716.459606234553
6819480,716.4511574297586
6819510,716.4433248516413
6819540,716.4361129140062
6819570,716.4295257779899
6819600,716.4235673498376
6819630,716.4182412786607
6819660,716.4135509541526
6819690,716.4094995042507
6819720,716.4060897927251
6819750,716.403324416684
6819780,716.4012057039815
6819810,716.3997357105115
6819840,716.398916217407
6819870,716.3987487281062
6819900,716.399234465303
6819930,716.4003743677707
6819960,716.4021690870616
6819990,716.4046189840808
6820020,716.4077241255369
6820050,716.4114842802527
6820080,716.4158989153783
6820110,716.420967192464
6820140,716.426687963434
6820170,716.4330599748874
6820200,716.4400810656141
6820230,716.4477492539264
6820260,716.4560622646133
6820290,716.4650172884067
6820320,716.4746111937645
6820350,716.4848405232889
6820380,716.4957014874965
6820410,716.5071899517405
6820440,716.5193014395009
6820470,716.5320311144676
6820500,716.5453737519438
6820530,716.5593237685532
6820560,716.5738752090084
6820590,716.5890217458601
6820620,716.6047566697907
6820650,716.6210728871564
6820680,716.6379629136495
6820710,716.655418871513
6820740,716.6734324847646
6820770,716.6919950771636
6820800,716.7110975698506
6820830,716.730730483504
6820860,716.7508839471504
6820890,716.7715477529241
6820920,716.7927111702555
6820950,716.814362839942
6820980,716.8364907799622
6821010,716.8590824371872
6821040,716.8821247513088
6821070,716.9056042041444
6821100,716.9295068466406
6821130,716.9538183157379
6821160,716.9785238363165
6821190,717.0036082238996
6821220,717.0290558744298
6821250,717.0548507646241
6821280,717.0809764334394
6821310,717.10741598876
6821340,717.1341520767609
6821370,717.161166907151
6821400,717.1884421949198
6821430,717.2162209289808
6821460,717.2446090066168
6821490,717.2736228495598
6821520,717.3032485712853
6821550,717.3334631753797
6821580,717.3642397619677
6821610,717.3955513631154
6821640,717.4273697907716
6821670,717.4596673802421
6821700,717.4924164499784
6821730,717.5255889234646
6821760,717.5591567555664
6821790,717.5930914886758
6821820,717.6273646118111
6821850,717.6619476601702
6821880,717.6968114212598
6821910,717.7319266114011
6821940,717.767263889462
6821970,717.802792946351
6822000,717.8384836990789
6822030,717.8743063531849
6822060,717.9102327746891
6822090,717.9462370937349
6822120,717.9822958134201
6822150,718.0183878740914
6822180,718.0544938919107
6822210,718.0905964472857
6822240,718.1266797420143
6822270,718.1627293998806
6822300,718.198732307084
6822330,718.2346764715088
6822360,718.2705509003557
6822390,718.3063454937535
6822420,718.3420509518196
6822450,718.3776586931334
6822480,718.4131607830282
6822510,718.4485498702936
6822540,718.4838191312045
6822570,718.5189622199066
6822600,718.5539732243029
6822630,718.5888466268517
6822660,718.6235772696018
6822690,718.658160322969
6822720,718.6925912578838
6822750,718.7268658207869
6822780,718.7609800113498
6822810,718.7949300623624
6822840,718.8287124218036
6822870,718.862323736635
6822900,718.8957608382719
6822930,718.9290207295057
6822960,718.9621005726464
6822990,718.9949976789133
6823020,719.0277094987594
6823050,719.0602336131623
6823080,719.0925677256798
6823110,719.1247096552923
6823140,719.1566573298268
6823170,719.1884087799747
6823200,719.219962133868
6823230,719.2513156120257
6823260,719.2824675227598
6823290,719.3134162579535
6823320,719.3441602891254
6823350,719.3746981637686
6823380,719.4050285020267
6823410,719.4351499934684
6823440,719.4650613941685
6823470,719.4947615239366
6823500,719.5242492636878
6823530,719.5535235529599
6823560,719.5825833875749
6823590,719.6114278173991
6823620,719.640055944235
6823650,719.6684669197169
6823680,719.6966599434262
6823710,719.724634260945
6823740,719.752389162063
6823770,719.7799239790246
6823800,719.80723810388
6823830,719.8343309231641
6823860,719.8612019005681
6823890,719.8878505126858
6823920,719.9142762785127
6823950,719.9404787512615
6823980,719.9664575153627
6824010,719.9922121851836
6824040,720.017742403726
6824070,720.0430478412978
6824100,720.0681281941888
6824130,720.0929831833243
6824160,720.1176125529356
6824190,720.142016069722
6824220,720.1661935213937
6824250,720.1901447154794
6824280,720.2138694781457
6824310,720.2373676531524
6824340,720.2606391007555
6824370,720.2836836966336
6824400,720.3065013308735
6824430,720.3290919069481
6824460,720.3514553407575
6824490,720.3735915596556
6824520,720.395500501553
6824550,720.41718211404
6824580,720.4386363534398
6824610,720.459863183944
6824640,720.480862576792
6824670,720.50163450954
6824700,720.5221789651696
6824730,720.5424959314734
6824760,720.5625854005069
6824790,720.5824473678657
6824820,720.6020818320246
6824850,720.6214887937336
6824880,720.6406682554626
6824910,720.659620220865
6824940,720.6783446942568
6824970,720.6968416801602
6825000,720.7151111828814
6825030,720.7331532060588
6825060,720.7509677523477
6825090,720.7685548230495
6825120,720.7859144178184
6825150,720.8030465343987
6825180,720.8199511684003
6825210,720.8366283130892
6825240,720.8530779592376
6825270,720.8693000950065
6825300,720.8852947058749
6825330,720.9010617745666
6825360,720.9166012810771
6825390,720.9319132026991
6825420,720.9469975140795
6825450,720.9618541873773
6825480,720.9764831923832
6825510,720.990884496757
6825540,721.0050580662459
6825570,721.019003864982
6825600,721.0327218592744
6825630,721.046317300734
6825660,721.0599013374563
6825690,721.0734743628161
6825720,721.0870332318085
6825750,721.1005817589282
6825780,721.114117938051
6825810,721.127642175841
6825840,721.1411548439678
6825870,721.1546546000739
6825900,721.1681409032477
6825930,721.1816133992752
6825960,721.1950717858465
6825990,721.2085157781287
6826020,721.2219450965547
6826050,721.2353594630581
6826080,721.2487586004614
6826110,721.2621422328647
6826140,721.2755100863311
6826170,721.2888618895184
6826200,721.302197374345
6826230,721.3155162765132
6826260,721.3288183360376
6826290,721.3421032976312
6826320,721.3553709111251
6826350,721.368620931808
6826380,721.3818531207198
6826410,721.3950672449378
6826440,721.4082630778164
6826470,721.4214403991905
6826500,721.4345989955765
6826530,721.4477386603107
6826560,721.4608591937033
6826590,721.4739604031365
6826620,721.4870421031493
6826650,721.5001041155276
6826680,721.5131462693191
6826710,721.5261684008794
6826740,721.5391703538832
6826770,721.5521519792953
6826800,721.5651131353748
6826830,721.5780536875898
6826860,721.5909735086004
6826890,721.603872478159
6826920,721.6167504830355
6826950,721.6296074169185
6826980,721.6424431802815
6827010,721.6552576802964
6827040,721.6680508306579
6827070,721.680822551477
6827100,721.6935727690827
6827130,721.706301415906
6827160,721.7190084302716
6827190,721.7316937562207
6827220,721.7443573433538
6827250,721.7569991466089
6827280,721.7696191260644
6827310,721.7822172467598
6827340,721.7947934784452
6827370,721.8073477954257
6827400,721.8198801762783
6827430,721.8323906037039
6827460,721.8448790642454
6827490,721.8573455481061
6827520,721.8697900489037
6827550,721.8822125634576
6827580,721.8946130915664
6827610,721.9069916352605
6827640,721.919348199885
6827670,721.9316827930686
6827700,721.9439954242488
6827730,721.95628610478
6827760,721.9685548476536
6827790,721.9808016672903
6827820,721.9930265793773
6827850,722.0052296006113
6827880,722.017410748547
6827910,722.0295700413773
6827940,722.0417074977607
6827970,722.0538231366452
6828000,722.0659169770825
6828030,722.0779890380824
6828060,722.0900393384306
6828090,722.102067896575
6828120,722.1140747304345
6828150,722.1260598573264
6828180,722.138023293808
6828210,722.1499650555713
6828240,722.1618851573537
6828270,722.1737836128358
6828300,722.1856604345808
6828330,722.1975156339425
6828360,722.2093492210469
6828390,722.2211612046926
6828420,722.2329515923644
6828450,722.2447203902245
6828480,722.2564676031124
6828510,722.2681932345862
6828540,722.2798972868827
6828570,722.2915797610353
6828600,722.3032406568747
6828630,722.314879973146
6828660,722.3264977075663
6828690,722.3380938569832
6828720,722.349668417439
6828750,722.3612213843815
6828780,722.3727527527665
6828810,722.3842625172897
6828840,722.3957506725436
6828870,722.4072172132708
6828900,722.418662134576
6828930,722.4300854321903
6828960,722.441487102757
6828990,722.4528671441163
6829020,722.4642255556317
6829050,722.4755623385157
6829080,722.4868774961943
6829110,722.4981710347007
6829140,722.5094429630487
6829170,722.5206932936759
6829200,722.5319220428754
6829230,722.5431292138024
6829260,722.5543151338255
6829290,722.565479513774
6829320,722.5766225963451
6829350,722.58774460064
6829380,722.5988457310896
6829410,722.6099261986442
6829440,722.6209862246997
6829470,722.6320260371665
6829500,722.6430458685765
6829530,722.6540459542209
6829560,722.6650265309057
6829590,722.675987835958
6829620,722.6869301065308
6829650,722.6978535791524
6829680,722.7087584893843
6829710,722.7196450716484
6829740,722.7305135590842
6829770,722.7413641835311
6829800,722.7521971755015
6829830,722.7630127641922
6829860,722.7738111776006
6829890,722.784592642522
6829920,722.7953573847011
6829950,722.8061056288874
6829980,722.8168375989884
6830010,722.8275535181567
6830040,722.8382536089287
6830070,722.8489380933856
6830100,722.8596071932557
6830130,722.8702611300879
6830160,722.8809001253991
6830190,722.8915244007701
6830220,722.9021341781344
6830250,722.9127296799085
6830280,722.9233111291775
6830310,722.9338787498533
6830340,722.944432766888
6830370,722.9549734064619
6830400,722.9655008961673
6830430,722.9760154652578
6830460,722.9865173448079
6830490,722.9970067679941
6830520,723.0074839702545
6830550,723.017949189575
6830580,723.028402666681
6830610,723.0388446453187
6830640,723.0492753724634
6830670,723.0596950985982
6830700,723.0701040779509
6830730,723.080502568788
6830760,723.0908908336406
6830790,723.1012691396096
6830820,723.1116377586412
6830850,723.1219969677909
6830880,723.1323470495474
6830910,723.1426882921031
6830940,723.153020989658
6830970,723.1633454427459
6831000,723.1736619585232
6831030,723.183970851123
6831060,723.194272441936
6831090,723.2045670599824
6831120,723.214855042236
6831150,723.2251367339667
6831180,723.2354124890893
6831210,723.245682670924
6831240,723.2559476495716
6831270,723.2662078101773
6831300,723.276463543708
6831330,723.2867152527626
6831360,723.296963350995
6831390,723.3072082633329
6831420,723.3174504263881
6831450,723.3276902889211
6831480,723.3379283122293
6831510,723.3481649706209
6831540,723.3584007518272
6831570,723.3686361574727
6831600,723.3788717035216
6831630,723.3891079207532
6831660,723.399345355241
6831690,723.4095845688367
6831720,723.4198261396604
6831750,723.4300706626236
6831780,723.4403187499363
6831810,723.4505710316304
6831840,723.4608281561179
6831870,723.4710907907212
6831900,723.4813596222479
6831930,723.4916353575451
6831960,723.5019187241173
6831990,723.5122104707054
6832020,723.522511367886
6832050,723.5328222087174
6832080,723.5431438093784
6832110,723.5534770098028
6832140,723.5638226743596
6832170,723.5741816925384
6832200,723.5845549796276
6832230,723.5949434774623
6832260,723.6053481551143
6832290,723.6157700096685
6832320,723.6262100669902
6832350,723.6366693824818
6832380,723.6471490419106
6832410,723.6576501622162
6832440,723.6681738923629
6832470,723.6787214141947
6832500,723.6892939433325
6832530,723.6998927300605
6832560,723.7105190602739
6832590,723.7211742564357
6832620,723.7318596785374
6832650,723.7425767251192
6832680,723.7533268342964
6832710,723.7641114848386
6832740,723.7749321972112
6832770,723.7857905347417
6832800,723.796688104753
6832830,723.8076253768322
6832860,723.818600476176
6832890,723.8296082135081
6832920,723.8406401250401
6832950,723.8516845049384
6832980,723.8627278591922
6833010,723.8737539430696
6833040,723.884744669936
6833070,723.8956807642172
6833100,723.9065416897195
6833130,723.9173059324327
6833160,723.9279512226485
6833190,723.9384547189696
6833220,723.9487931655099
6833250,723.9589430282796
6833280,723.9688806142545
6833310,723.9785821758268
6833340,723.9880240025809
6833370,723.997182502148
6833400,724.0060342714248
6833430,724.0145561594195
6833460,724.0227253226747
6833490,724.0305192740453
6833520,724.0379159257316
6833550,724.0448936270225
6833580,724.0514311974118
6833610,724.0575079555846
6833640,724.0631037445957
6833670,724.0681989537429
6833700,724.0727745373829
6833730,724.0768120310513
6833760,724.0802935651012
6833790,724.083201876136
6833820,724.0855203164471
6833850,724.0872328616389
6833880,724.0883241166434
6833910,724.0887793202185
6833940,724.0885843481882
6833970,724.0877257154476
6834000,724.0861905768926
6834030,724.0839667274165
6834060,724.0810426010368
6834090,724.0774072692203
6834120,724.0730504385588
6834150,724.0679624640467
6834180,724.0621343945363
6834210,724.0555578441608
6834240,724.0482249874398
6834270,724.0401286475402
6834300,724.0312623184523
6834330,724.0216201289603
6834360,724.0111968192451
6834390,723.9999877453937
6834420,723.9879888864218
6834450,723.9751968400908
6834480,723.9616088142831
6834510,723.9472226218702
6834540,723.9320366784663
6834570,723.9160499993245
6834600,723.8992621944741
6834630,723.8816734636302
6834660,723.8632845917466
6834690,723.844096944893
6834720,723.8241124659147
6834750,723.8033336698171
6834780,723.7817636391802
6834810,723.7594058145359
6834840,723.7362644647174
6834870,723.7123445633009
6834900,723.6875253104973
6834930,723.6619723711584
6834960,723.6357454411096
6834990,723.6086660274815
6835020,723.5807226292225
6835050,723.5519350959245
6835080,723.5227486427293
6835110,723.4927650039386
6835140,723.4618666844141
6835170,723.4305487766458
6835200,723.398385052319
6835230,723.3655338979056
6835260,723.3321510575859
6835290,723.2980270853711
6835320,723.2631577674147
6835350,723.2278744676825
6835380,723.1919041372132
6835410,723.1553046656293
6835440,723.1181857026327
6835470,723.0805154875425
6835500,723.0422942704676
6835530,723.0035330421598
6835560,722.9642467060737
6835590,722.9244517791582
6835620,722.8841656171842
6835650,722.8434061532926
6835680,722.8021918091123
6835710,722.7605414636857
6835740,722.718474441617
6835770,722.6760105074292
6835800,722.6331698618322
6835830,722.5899731384721
6835860,722.5464414007255
6835890,722.5025961383833
6835920,722.4584592642366
6835950,722.4140531105488
6835980,722.369400425436
6836010,722.3245243691712
6836040,722.2794485104241
6836070,722.2341968224464
6836100,722.1887936792062
6836130,722.143263851495
6836160,722.0976325029932
6836190,722.0519251863171
6836220,722.0061678390362
6836250,721.9603867796783
6836280,721.9146087037055
6836310,721.8688606795012
6836340,721.823170144326
6836370,721.7775649002664
6836400,721.7320731101992
6836430,721.68672375419
6836460,721.641547274897
6836490,721.596575743403
6836520,721.5518426896257
6836550,721.5073828006938
6836580,721.4632316033832
6836610,721.4194251757831
6836640,721.3759999050097
6836670,721.3329922839898
6836700,721.2904387424677
6836730,721.2483755114813
6836760,721.2068385140063
6836790,721.16586327593
6836820,721.1254848530847
6836850,721.0857377712939
6836880,721.0466559770512
6836910,721.0082727969957
6836940,720.9706209047276
6836970,720.9337322937846
6837000,720.8976382491777
6837030,720.8623693409952
6837060,720.8279554088534
6837090,720.7944255432325
6837120,720.7618080472586
6837150,720.7301305326679
6837180,720.6994198451955
6837210,720.6697020835637
6837240,720.6410026230998
6837270,720.6133459943425
6837300,720.5867558581594
6837330,720.5612550326136
6837360,720.5368655211981
6837390,720.5136085383666
6837420,720.4915045321628
6837450,720.4705732037746
6837480,720.4508334791695
6837510,720.4323036322809
6837540,720.4150012179277
6837570,720.3989430908991
6837600,720.3841454174463
6837630,720.37062368362
6837660,720.3583927020379
6837690,720.3474666176713
6837720,720.3378589128722
6837750,720.3295824117084
6837780,720.3226492369907
6837810,720.3170709249678
6837840,720.3128583519317
6837870,720.3100217469835
6837900,720.3085706962611
6837930,720.3085141440932
6837960,720.3098603930406
6837990,720.3126171034148
6838020,720.3167912923947
6838050,720.3223892866388
6838080,720.3294168306159
6838110,720.3378790072244
6838140,720.3477802438211
6838170,720.3591243119042
6838200,720.3719143244281
6838230,720.3861527320532
6838260,720.4018413187774
6838290,720.4189811598983
6838320,720.43757270507
6838350,720.457615712032
6838380,720.4791092479052
6838410,720.5020516859336
6838440,720.5264407008211
6838470,720.5522732637
6838500,720.5795456372045
6838530,720.6082533708335
6838560,720.6383912539558
6838590,720.6699534155192
6838620,720.7029332482628
6838650,720.737323415084
6838680,720.7731158507655
6838710,720.8103017629321
6838740,720.8488716335725
6838770,720.8888152216342
6838800,720.9301215669125
6838830,720.9727789953583
6838860,721.0167750928455
6838890,721.0620967952404
6838920,721.1087303392485
6838950,721.156661281032
6838980,721.2058745117398
6839010,721.2563230916467
6839040,721.3079398735556
6839070,721.3606510086213
6839100,721.4143832761117
6839130,721.4690669983121
6839160,721.5246368318245
6839190,721.5810317364158
6839220,721.6381948032114
6839250,721.6960729086123
6839280,721.7546161476787
6839310,721.8137777581621
6839340,721.8735138166869
6839370,721.9337829783856
6839400,721.9945462295067
6839430,722.0557666642829
6839460,722.1174092765176
6839490,722.1794407656366
6839520,722.2418293550486
6839550,722.3045446220727
6839580,722.367557338708
6839610,722.4308393224718
6839640,722.4943632967811
6839670,722.5581027602914
6839700,722.6220318646004
6839730,722.6861252998092
6839760,722.750358186464
6839790,722.8147059569266
6839820,722.8791442848591
6839850,722.9436490023459
6839880,723.0081960105127
6839910,723.0727611990968
6839940,723.1373203719634
6839970,723.2018491767788
6840000,723.2663230383897
6840030,723.3307180288573
6840060,723.3950096548967
6840090,723.4591792711641
6840120,723.5232104219824
6840150,723.5870883719501
6840180,723.6508008348806
6840210,723.7143372551151
6840240,723.7776654631992
6840270,723.840818072052
6840300,723.903757459882
6840330,723.9665131961654
6840360,724.0290709073199
6840390,724.0914200171669
6840420,724.1535199360044
6840450,724.2153879899967
6840480,724.2770100831201
6840510,724.3384965085054
6840540,724.3997043850106
6840570,724.4607158000097
6840600,724.521530684967
6840630,724.5821321797175
6840660,724.6425143599242
6840690,724.7026750122809
6840720,724.7626132162081
6840750,724.8223285255342
6840780,724.881820684089
6840810,724.9410898943427
6840840,725.0001354056185
6840870,725.0589572811319
6840900,725.1175554578886
6840930,725.1759300234957
6840960,725.2340807320687
6840990,725.2920073689774
6841020,725.3497097847892
6841050,725.407187818493
6841080,725.4644412840952
6841110,725.5214699779376
6841140,725.5782736784153
6841170,725.6348521295645
6841200,725.691205110084
6841230,725.7473323063109
6841260,725.8032334486551
6841290,725.8589082406703
6841320,725.9143563766479
6841350,725.9695775467193
6841380,726.0245714394157
6841410,726.0793381603174
6841440,726.1338772138021
6841470,726.1881883335138
6841500,726.2422709316802
6841530,726.2961251866051
6841560,726.3497512667777
6841590,726.4031492894188
6841620,726.4563194173538
6841650,726.5092618743012
6841680,726.5619704997972
6841710,726.614434537276
6841740,726.6666416487568
6841770,726.7185795823578
6841800,726.7702368858563
6841830,726.8216031308388
6841860,726.8726689206549
6841890,726.923425816935
6841920,726.9738662434247
6841950,727.0239833904724
6841980,727.0737711279487
6842010,727.1232239285414
6842040,727.17233680105
6842070,727.221105232497
6842100,727.2695251381148
6842130,727.317592817898
6842160,727.3653049189184
6842190,727.4126584025405
6842220,727.4596505159108
6842250,727.5062787670967
6842280,727.552540903383
6842310,727.5984348923643
6842340,727.6439589054281
6842370,727.6891113033535
6842400,727.7338906237708
6842430,727.7782955702427
6842460,727.8223250027945
6842490,727.8659779297071
6842520,727.9092535005134
6842550,727.9521509999435
6842580,727.9946698428382
6842610,728.036809569873
6842640,728.0785698440702
6842670,728.1199504479653
6842700,728.160951281431
6842730,728.2015723601021
6842760,728.2418138143336
6842790,728.2816758886522
6842820,728.3211589417332
6842850,728.3602634467999
6842880,728.3989899924815
6842910,728.4373392840442
6842940,728.4753121450731
6842970,728.5129105133642
6843000,728.5501345036085
6843030,728.5869852616562
6843060,728.62346437546
6843090,728.659573131676
6843120,728.6953130491572
6843150,728.7306858299943
6843180,728.765693335262
6843210,728.8003375801534
6843240,728.8346207357257
6843270,728.8685451330398
6843300,728.9021132639891
6843330,728.9353277788439
6843360,728.9681915159596
6843390,729.0007075005244
6843420,729.0328789485413
6843450,729.0647092724828
6843480,729.0962020838866
6843510,729.1273612078097
6843540,729.158190688174
6843570,729.1886943589127
6843600,729.2188769038055
6843630,729.248743580609
6843660,729.2782983392791
6843690,729.3075449431609
6843720,729.336486868747
6843750,729.3651273488464
6843780,729.3934694586254
6843810,729.4215162057621
6843840,729.4492706112799
6843870,729.4767357782945
6843900,729.5039149494327
6843930,729.5308115546266
6843960,729.5574292509846
6843990,729.58377195622
6844020,729.6098438768774
6844050,729.6356495323186
6844080,729.6611937752489
6844110,729.6864818093813
6844140,729.7115192047346
6844170,729.7363119109713
6844200,729.7608662690619
6844230,729.7851890215701
6844260,729.8092873217394
6844290,729.8331687415968
6844320,729.8568412792022
6844350,729.8803133652007
6844380,729.903593868766
6844410,729.9266921030671
6844440,729.9496178303277
6844470,729.9723812665992
6844500,729.9949930862938
6844530,730.017464426577
6844560,730.0398068916933
6844590,730.0620325573226
6844620,730.0841539750504
6844650,730.1061841771415
6844680,730.1281366818789
6844710,730.1500255006454
6844740,730.1718651421646
6844770,730.1936706060579
6844800,730.2154573836626
6844830,730.2372414629045
6844860,730.2590393347813
6844890,730.2808683401787
6844920,730.3027461016289
6844950,730.3246897441531
6844980,730.3467180465017
6845010,730.368850483496
6845040,730.3911069973677
6845070,730.413507758586
6845100,730.4360727975911
6845130,730.458823678352
6845160,730.4817827929508
6845190,730.5049729725098
6845220,730.5284173333048
6845250,730.5521389639096
6845280,730.5761620388033
6845310,730.6005122501517
6845340,730.6252153747851
6845370,730.650297649243
6845400,730.6757856403881
6845430,730.7017537783003
6845460,730.7282135424779
6845490,730.7551613177616
6845520,730.782578558828
6845550,730.8105308130794
6845580,730.8390615472096
6845610,730.8682072486417
6845640,730.8980025847824
6845670,730.92848225301
6845700,730.9595398653994
6845730,730.9901261591957
6845760,731.0198786727055
6845790,731.0486702696388
6845820,731.0764518063025
6845850,731.1031998404533
6845880,731.1288993267914
6845910,731.1535379504921
6845940,731.1771043321612
6845970,731.1995875135101
6846000,731.2209779548558
6846030,731.2412660962788
6846060,731.2604427706477
6846090,731.2784998499512
6846120,731.2954286078984
6846150,731.3112212767638
6846180,731.325870217796
6846210,731.339368338985
6846240,731.3517092507674
6846270,731.3628872972018
6846300,731.3728976027961
6846330,731.3817361360207
6846360,731.3893997507266
6846390,731.3958862024175
6846420,731.4011941556936
6846450,731.4053231892387
6846480,731.4082737962102
6846510,731.4100473783261
6846540,731.4106462356293
6846570,731.4100735536886
6846600,731.4083333888348
6846630,731.4054306511558
6846660,731.401371085755
6846690,731.3961616804886
6846720,731.38981114027
6846750,731.3823295350671
6846780,731.3737272615585
6846810,731.3640147233964
6846840,731.353202293357
6846870,731.3413005434335
6846900,731.3283203994413
6846930,731.3142732159522
6846960,731.2991708430098
6846990,731.2830257048911
6847020,731.2658508585928
6847050,731.2476600075477
6847080,731.2284675024749
6847110,731.2082883301568
6847140,731.1871380828485
6847170,731.1650329139724
6847200,731.1419894733317
6847230,730.1680103861736
6847260,728.4758091358734
6847290,726.9309336178898
6847320,725.559885693427
6847350,724.270972331952
6847380,723.0151286218077
6847410,721.761778950644
6847440,720.5066286471994
6847470,719.2497847746754
6847500,717.9923736457447
6847530,716.7355134673943
6847560,715.4801190134111
6847590,714.2268726398268
6847620,712.9763407480319
6847650,711.7289802729066
6847680,710.4851437886771
6847710,709.245149644502
6847740,708.0093174786351
6847770,706.7812040940964
6847800,705.5588988501486
6847830,704.3420618727894
6847860,703.1294393526138
6847890,701.9196513766485
6847920,700.7119537956418
6847950,699.5061176858104
6847980,698.3022152133282
6848010,697.1004584778597
6848040,695.9010672165409
6848070,694.7042825592907
6848100,693.510313576909
6848130,692.3193716654793
6848160,691.1316073046972
6848190,689.9471677949248
6848220,688.7661837458703
6848250,687.5887563311048
6848280,686.4149558938693
6848310,685.2448518003205
6848340,684.0784568224786
6848370,682.9157978899356
6848400,681.7568700800249
6848430,680.6016453089194
6848460,679.4505303380134
6848490,678.3089902127873
6848520,677.183359757453
6848550,676.075257049408
6848580,674.9846573792469
6848610,673.9112866132781
6848640,672.8548632013647
6848670,671.815082628726
6848700,670.7916023854443
6848730,669.7805270541262
6848760,668.7768553407554
6848790,667.7788368826908
6848820,666.7857241248907
6848850,665.7972806860669
6848880,664.8134537675701
6848910,663.8342413233686
6848940,662.8596470573201
6848970,661.8896675529917
6849000,660.924290653541
6849030,659.9634971651926
6849060,659.0072628530795
6849090,658.0555607715781
6849120,657.1083620421139
6849150,656.1656370124931
6849180,655.2273558174188
6849210,654.2934867455153
6849240,653.3640032883756
6849270,652.4388748072219
6849300,651.518074513295
6849330,650.6015735794253
6849360,649.6893431309605
6849390,648.7813552298155
6849420,647.877582457604
6849450,646.9780004735227
6849480,646.0825702490016
6849510,645.1912807648463
6849540,644.3041023654129
6849570,643.4210251893587
6849600,642.5419815537491
6849630,641.6669483602186
6849660,640.7959333375319
6849690,639.9289039863855
6849720,639.0662614281881
6849750,638.2087580573117
6849780,637.3559613316285
6849810,636.5075174183334
6849840,635.6631947223171
6849870,634.8228459027787
6849900,633.9863771335982
6849930,633.1537305963349
6849960,632.3248741537982
6849990,631.4997873667429
6850020,630.6784596630546
6850050,629.8608895300597
6850080,629.0470793837192
6850110,628.2370316235349
6850140,627.4307474680811
6850170,626.6282272168419
6850200,625.8294706727556
6850230,625.0344775655127
6850260,624.2432486679878
6850290,623.455837903347
6850320,622.675143011399
6850350,621.9038398250304
6850380,621.1409470931436
6850410,620.3849197505236
6850440,619.6345704629805
6850470,618.889015605113
6850500,618.147610474967
6850530,617.4098786362538
6850560,616.6754766168228
