time,hvac_reaAhu_V_flow_sup_y
6716010,1.5242910677483634
6716040,1.5242919864354008
6716070,1.5242926770574834
6716100,1.524293156244154
6716130,1.5242934401242336
6716160,1.5242935441897882
6716190,1.524293483302914
6716220,1.5242932716069517
6716250,1.5242929224788802
6716280,1.5242924488222904
6716310,1.5242918631461093
6716340,1.524291177579711
6716370,1.524290403876076
6716400,1.5242895534077077
6716430,1.524288637158836
6716460,1.52428766572262
6716490,1.5242866492855436
6716520,1.5242855976202492
6716550,1.5242845200714863
6716580,1.5242834255472295
6716610,1.5242823225012758
6716640,1.524281218923066
6716670,1.5242801223217441
6716700,1.524279039713466
6716730,1.5242779776098323
6716760,1.5242769420010998
6716790,1.5242759383493343
6716820,1.5242749715710695
6716850,1.524274081680335
6716880,1.5242733257387673
6716910,1.5242726977535364
6716940,1.524272182233568
6716970,1.5242717594292392
6717000,1.524271411571654
6717030,1.5242711220418554
6717060,1.5242708766491555
6717090,1.5242706637020136
6717120,1.5242704740544826
6717150,1.524270300872766
6717180,1.5242701394163067
6717210,1.524269986719864
6717240,1.524269841260112
6717270,1.524269702598479
6717300,1.5242695710507337
6717330,1.524269447381143
6717360,1.5242693325508532
6717390,1.5242692275056402
6717420,1.5242691330267217
6717450,1.524269049630125
6717480,1.524268977517031
6717510,1.5242689165714347
6717540,1.5242688663938582
6717570,1.5242688263633177
6717600,1.5242687957225407
6717630,1.5242687709724256
6717660,1.524268748950643
6717690,1.52426872920083
6717720,1.5242687116854539
6717750,1.5242686965877825
6717780,1.5242686839699064
6717810,1.5242686739130757
6717840,1.5242686664824512
6717870,1.5242686617182493
6717900,1.5242686596456416
6717930,1.5242686602721602
6717960,1.524268663590042
6717990,1.524268669574773
6718020,1.5242686781874466
6718050,1.5242686893725412
6718080,1.5242687030623092
6718110,1.5242687191773536
6718140,1.524268737619895
6718170,1.524268758291239
6718200,1.5242687810812274
6718230,1.5242688058571725
6718260,1.52426883249918
6718290,1.524268860866903
6718320,1.5242688908194248
6718350,1.5242689222057952
6718380,1.5242689548749244
6718410,1.524268988669885
6718440,1.5242690234302811
6718470,1.5242690589947652
6718500,1.5242690952016924
6718530,1.5242691318846997
6718560,1.5242691688819665
6718590,1.524269206029395
6718620,1.5242692431651983
6718650,1.524269280128505
6718680,1.5242693167619128
6718710,1.5242693529092977
6718740,1.52426938842708
6718770,1.5242694231560248
6718800,1.5242694569549609
6718830,1.5242694896876074
6718860,1.5242695212216268
6718890,1.524269551430125
6718920,1.5242695801918162
6718950,1.5242696073952307
6718980,1.5242696329275696
6719010,1.5242696567075296
6719040,1.5242696786077388
6719070,1.5242696985763455
6719100,1.5242697165234944
6719130,1.5242697323876284
6719160,1.5242697461072514
6719190,1.524269757627377
6719220,1.5242697668989484
6719250,1.5242697738814504
6719280,1.524269778542579
6719310,1.5242697808583667
6719340,1.5242697808146912
6719370,1.5242697784061978
6719400,1.5242697736371138
6719430,1.5242697665206955
6719460,1.524269757079071
6719490,1.5242697453442118
6719520,1.5242697313563407
6719550,1.5242697151647824
6719580,1.5242696968285685
6719610,1.5242696764128654
6719640,1.524269653993555
6719670,1.5242696296538514
6719700,1.5242696034842647
6719730,1.5242695755821445
6719760,1.5242695460545481
6719790,1.524269515011809
6719820,1.5242694825761254
6719850,1.5242694488676976
6719880,1.524262273277411
6719910,1.5242636158284677
6719940,1.5242684147224002
6719970,1.5242699533501258
6720000,1.5242695162371267
6720030,1.52426932495996
6720060,1.524269225991916
6720090,1.5242691646107318
6720120,1.5242691169376172
6720150,1.5242690750462753
6720180,1.5242690356184825
6720210,1.524268997515861
6720240,1.52426896037914
6720270,1.5242689243082723
6720300,1.5242688892278675
6720330,1.5242688554037094
6720360,1.5242688228664718
6720390,1.5242687918501947
6720420,1.5242687624414366
6720450,1.5242687347945998
6720480,1.5242687090394154
6720510,1.5242686854850132
6720540,1.5242686636885143
6720570,1.5242686443215043
6720600,1.5242686272880324
6720630,1.5242686126644343
6720660,1.5242686005326729
6720690,1.524268590947765
6720720,1.5242685839512955
6720750,1.5242685795687325
6720780,1.5242685778103253
6720810,1.5242685786647128
6720840,1.5242685821036055
6720870,1.5242685880744886
6720900,1.524268596508074
6720930,1.5242686073093645
6720960,1.524268620358938
6720990,1.5242686355173451
6721020,1.5242686526194515
6721050,1.524268671476587
6721080,1.5242676844449952
6721110,1.5242660604490448
6721140,1.5242641006808484
6721170,1.5242617326704335
6721200,1.5242589164160245
6721230,0.0002541388900999742
6721260,2.5078293813686854e-08
6721290,2.436467737196581e-08
6721320,3.045582092930882e-08
6721350,2.436465657287477e-08
6721380,2.3958578963327326e-08
6721410,2.3958578963327326e-08
6721440,2.3958578963327323e-08
6721470,8.933707410054208e-09
6721500,2.395857896332732e-08
6721530,2.436465657287525e-08
6721560,2.4364656572875245e-08
6721590,2.436465657287525e-08
6721620,2.477073418242317e-08
6721650,2.5176811791971098e-08
6721680,2.5176811791971094e-08
6721710,2.477073418242317e-08
6721740,2.558288940151902e-08
6721770,2.558288940151902e-08
6721800,2.558288940151902e-08
6721830,2.6395044620614866e-08
6721860,-2.5176811791970644e-08
6721890,-2.4364656572875015e-09
6721920,1.218232828643757e-08
6721950,-1.2182328286437514e-09
6721980,2.801935505880657e-08
6722010,2.842543266835449e-08
6722040,2.8831510277902427e-08
6722070,2.9237587887450343e-08
6722100,2.9643665496998276e-08
6722130,3.045582071609412e-08
6722160,3.045582071609412e-08
6722190,3.16740535447379e-08
6722220,3.1674053544737896e-08
6722250,3.16740535447379e-08
6722280,3.289228637338169e-08
6722310,3.2486208763833755e-08
6722340,3.370444159247753e-08
6722370,3.370444159247753e-08
6722400,3.4516596811573396e-08
6722430,3.4922674421121326e-08
6722460,3.532875203066924e-08
6722490,3.573482964021717e-08
6722520,3.654698485931303e-08
6722550,3.6546984859313024e-08
6722580,3.776521768795681e-08
6722610,3.776521768795681e-08
6722640,3.776521768795681e-08
6722670,3.817129529750474e-08
6722700,3.8983450516600594e-08
6722730,3.89834505166006e-08
6722760,3.979560573569645e-08
6722790,3.979560573569645e-08
6722820,4.020168334524438e-08
6722850,4.0607760954792305e-08
6722880,4.101383856434024e-08
6722910,4.060776095479232e-08
6722940,4.141991617388817e-08
6722970,4.141991617388818e-08
6723000,4.2232071392984036e-08
6723030,4.2638149002531966e-08
6723060,4.263814900253196e-08
6723090,4.304422661207988e-08
6723120,4.304422661207989e-08
6723150,4.426245944072368e-08
6723180,4.4668537050271606e-08
6723210,4.46685370502716e-08
6723240,4.5074614659819536e-08
6723270,4.548069226936747e-08
6723300,4.5480692269367465e-08
6723330,4.548069226936747e-08
6723360,4.669892509801127e-08
6723390,4.6698925098011254e-08
6723420,4.6698925098011254e-08
6723450,4.751108031710712e-08
6723480,4.7511080317107126e-08
6723510,4.832323553620299e-08
6723540,4.832323553620297e-08
6723570,4.8323235536202985e-08
6723600,4.872931314575092e-08
6723630,4.832323553620299e-08
6723660,4.9135390755298844e-08
6723690,4.994754597439471e-08
6723720,4.954146836484678e-08
6723750,4.9947545974394716e-08
6723780,4.994754597439471e-08
6723810,5.075970119349057e-08
6723840,4.994754597439471e-08
6723870,5.0759701193490575e-08
6723900,5.116577880303851e-08
6723930,5.1165778803038504e-08
6723960,5.157185641258643e-08
6723990,5.157185641258643e-08
6724020,5.157185641258643e-08
6724050,5.197793402213438e-08
6724080,5.157185641258644e-08
6724110,5.1977934022134363e-08
6724140,5.197793402213437e-08
6724170,5.1977934022134377e-08
6724200,5.238401163168229e-08
6724230,5.279008924123023e-08
6724260,5.238401163168229e-08
6724290,5.319616685077816e-08
6724320,5.279008924123024e-08
6724350,5.36022444603261e-08
6724380,5.360224446032611e-08
6724410,5.279008924123023e-08
6724440,5.3196166850778165e-08
6724470,5.360224446032611e-08
6724500,5.4008322069874044e-08
6724530,5.360224446032609e-08
6724560,5.4008322069874024e-08
6724590,5.36022444603261e-08
6724620,5.360224446032611e-08
6724650,5.36022444603261e-08
6724680,5.3602244460326094e-08
6724710,5.400832206987404e-08
6724740,5.4008322069874024e-08
6724770,5.319616685077815e-08
6724800,5.4008322069874044e-08
6724830,5.360224446032611e-08
6724860,5.2384011631682306e-08
6724890,5.1977934022134363e-08
6724920,5.0759701193490575e-08
6724950,5.0353623583942645e-08
6724980,4.954146836484677e-08
6725010,4.8729313145750914e-08
6725040,4.7511080317107126e-08
6725070,4.791715792665505e-08
6725100,4.629284748846333e-08
6725130,4.58867698789154e-08
6725160,4.588676987891539e-08
6725190,4.46685370502716e-08
6725220,4.426245944072367e-08
6725250,4.304422661207989e-08
6725280,4.18259937834361e-08
6725310,4.18259937834361e-08
6725340,4.101383856434025e-08
6725370,4.101383856434024e-08
6725400,4.020168334524439e-08
6725430,3.938952812614853e-08
6725460,3.89834505166006e-08
6725490,3.817129529750474e-08
6725520,3.735914007840889e-08
6725550,3.6953062468860946e-08
6725580,3.6546984859313024e-08
6725610,3.573482964021717e-08
6725640,3.532875203066924e-08
6725670,3.4922674421121326e-08
6725700,3.411051920202546e-08
6725730,3.370444159247753e-08
6725760,3.3298363982929614e-08
6725790,3.2486208763833755e-08
6725820,3.248620876383376e-08
6725850,3.16740535447379e-08
6725880,3.1267975935189974e-08
6725910,3.1267975935189974e-08
6725940,3.086189832564205e-08
6725970,3.0049743106546205e-08
6726000,2.883151027790242e-08
6726030,2.8831510277902417e-08
6726060,2.8425432668354494e-08
6726090,2.7207199839710725e-08
6726120,2.7207199839710712e-08
6726150,2.720719983971072e-08
6726180,2.598896701106695e-08
6726210,2.5988967011066947e-08
6726240,2.5176811791971098e-08
6726270,2.436465657287525e-08
6726300,2.436465657287525e-08
6726330,2.4770734182423175e-08
6726360,2.3552501353779396e-08
6726390,2.2740346134683554e-08
6726420,2.274034613468355e-08
6726450,2.1928190915587705e-08
6726480,2.1522113306039782e-08
6726510,2.152211330603978e-08
6726540,2.1928190915587702e-08
6726570,2.070995808694393e-08
6726600,1.9897802867848087e-08
6726630,1.9491725258300165e-08
6726660,1.9085647648752242e-08
6726690,1.9085647648752245e-08
6726720,1.867957003920432e-08
6726750,1.908564764875224e-08
6726780,1.8273492429656396e-08
6726810,1.7867414820108473e-08
6726840,1.746133721056055e-08
6726870,1.7867414820108476e-08
6726900,1.6649181991464708e-08
6726930,1.6649181991464708e-08
6726960,1.6649181991464705e-08
6726990,1.664918199146471e-08
6727020,1.6649181991464705e-08
6727050,1.5837026772368862e-08
6727080,1.5837026772368862e-08
6727110,1.583702677236886e-08
6727140,1.583702677236886e-08
6727170,1.543094916282094e-08
6727200,1.4618793943725094e-08
6727230,1.502487155327302e-08
6727260,1.5430949162820943e-08
6727290,1.502487155327302e-08
6727320,1.502487155327302e-08
6727350,1.5837026772368862e-08
6727380,1.543094916282094e-08
6727410,1.543094916282094e-08
6727440,1.5837026772368866e-08
6727470,1.583702677236886e-08
6727500,1.583702677236886e-08
6727530,1.5430949162820943e-08
6727560,1.543094916282094e-08
6727590,1.583702677236886e-08
6727620,1.5837026772368862e-08
6727650,1.583702677236886e-08
6727680,1.5837026772368866e-08
6727710,1.6649181991464708e-08
6727740,1.7055259601012627e-08
6727770,1.8273492429656396e-08
6727800,1.8273492429656396e-08
6727830,1.908564764875224e-08
6727860,2.030388047739601e-08
6727890,2.0709958086943933e-08
6727920,2.233426852513562e-08
6727950,2.3958578963327326e-08
6727980,2.5988967011066943e-08
6728010,2.6801122230162792e-08
6728040,2.8425432668354497e-08
6728070,3.0861898325642044e-08
6728100,3.248620876383376e-08
6728130,3.4516596811573396e-08
6728160,3.61409072497651e-08
6728190,3.776521768795681e-08
6728220,4.020168334524439e-08
6728250,4.263814900253196e-08
6728280,4.4262459440723664e-08
6728310,4.710500270755919e-08
6728340,4.8729313145750914e-08
6728370,5.11657788030385e-08
6728400,5.319616685077817e-08
6728430,5.5226554898517826e-08
6728460,5.8069098165353345e-08
6728490,6.091164143218892e-08
6728520,6.537849513721619e-08
6728550,6.943927123269555e-08
6728580,7.471828015681877e-08
6728610,7.999728908094195e-08
6728640,8.568237561461312e-08
6728670,9.258569497692816e-08
6728700,9.948901433924324e-08
6728730,1.0598625609201039e-07
6728760,1.1167134262568166e-07
6728790,1.1735642915935296e-07
6728820,1.2304151569302432e-07
6728850,1.2791444700759974e-07
6728880,1.3156914549353135e-07
6728910,1.3400561115081904e-07
6728940,1.3522384397946296e-07
6728970,1.3847246485584658e-07
6729000,1.4253324095132618e-07
6729030,1.4618793943725776e-07
6729060,1.4862440509454553e-07
6729090,1.5065479314228537e-07
6729120,1.522791035804772e-07
6729150,1.5349733640912109e-07
6729180,1.5471556923776495e-07
6729210,1.5552772445686087e-07
6729240,1.5512164684731296e-07
6729270,1.551216468473129e-07
6729300,1.5430949162821698e-07
6729330,1.5349733640912106e-07
6729360,1.5268518119002516e-07
6729390,1.514669483613813e-07
6729420,1.4943656031364149e-07
6729450,1.4781224987544964e-07
6729480,1.4659401704680575e-07
6729510,1.4456362899906594e-07
6729540,1.4253324095132618e-07
6729570,1.3969069768449046e-07
6729600,1.3806638724629864e-07
6729630,1.3603599919855885e-07
6729660,1.3319345593172314e-07
6729690,1.315691454935313e-07
6729720,1.2832052461714772e-07
6729750,1.2669621417895587e-07
6729780,1.2466582613121611e-07
6729810,1.2263543808347638e-07
6729840,1.206050500357366e-07
6729870,1.1857466198799682e-07
6729900,1.1573211872116116e-07
6729930,1.1410780828296939e-07
6729960,1.1167134262568166e-07
6729990,1.1045310979703781e-07
6730020,1.0761056653020219e-07
6730050,1.0598625609201039e-07
6730080,1.0354979043472271e-07
6730110,1.0111332477743503e-07
6730140,9.989509194879118e-08
6730170,9.745862629150351e-08
6730200,9.54282382437638e-08
6730230,9.299177258647613e-08
6730260,9.177353975783229e-08
6730290,8.933707410054463e-08
6730320,8.771276366235286e-08
6730350,8.527629800506522e-08
6730380,8.365198756687343e-08
6730410,8.162159951913372e-08
6730440,7.999728908094199e-08
6730470,7.756082342365435e-08
6730500,7.553043537591464e-08
6730530,7.350004732817494e-08
6730560,7.187573688998318e-08
6730590,6.984534884224351e-08
6730620,6.740888318495588e-08
6730650,6.619065035631207e-08
6730680,6.416026230857239e-08
6730710,6.172379665128479e-08
6730740,5.969340860354511e-08
6730770,5.806909816535335e-08
6730800,5.522655489851782e-08
6730830,5.400832206987404e-08
6730860,5.23840116316823e-08
6730890,4.99475459743947e-08
6730920,4.8729313145750914e-08
6730950,4.629284748846333e-08
6730980,4.46685370502716e-08
6731010,4.2638149002531966e-08
6731040,4.1419916173888164e-08
6731070,3.938952812614852e-08
6731100,3.776521768795681e-08
6731130,3.61409072497651e-08
6731160,3.532875203066924e-08
6731190,3.2892286373381685e-08
6731220,3.1267975935189974e-08
6731250,2.964366549699827e-08
6731280,2.9237587887450353e-08
6731310,2.8019355058806568e-08
6731340,2.6395044620614866e-08
6731370,2.5582889401519014e-08
6731400,2.436465657287525e-08
6731430,2.3958578963327323e-08
6731460,2.233426852513562e-08
6731490,2.1522113306039782e-08
6731520,2.0709958086943933e-08
6731550,1.9897802867848087e-08
6731580,1.9085647648752242e-08
6731610,1.8273492429656396e-08
6731640,1.7867414820108476e-08
6731670,1.705525960101263e-08
6731700,1.6243104381916785e-08
6731730,1.624310438191679e-08
6731760,1.6243104381916785e-08
6731790,1.5837026772368862e-08
6731820,1.5430949162820943e-08
6731850,1.502487155327302e-08
6731880,1.543094916282094e-08
6731910,1.5430949162820943e-08
6731940,1.502487155327302e-08
6731970,1.4618793943725095e-08
6732000,1.502487155327302e-08
6732030,1.4618793943725099e-08
6732060,1.502487155327302e-08
6732090,1.5430949162820943e-08
6732120,1.5430949162820943e-08
6732150,1.502487155327302e-08
6732180,1.543094916282094e-08
6732210,1.5430949162820936e-08
6732240,1.543094916282094e-08
6732270,1.5024871553273023e-08
6732300,1.5430949162820943e-08
6732330,1.583702677236886e-08
6732360,1.5430949162820943e-08
6732390,1.5430949162820936e-08
6732420,1.6243104381916785e-08
6732450,1.5837026772368862e-08
6732480,1.543094916282094e-08
6732510,1.6243104381916785e-08
6732540,1.5837026772368862e-08
6732570,1.6243104381916785e-08
6732600,1.5837026772368862e-08
6732630,1.6243104381916785e-08
6732660,1.6243104381916785e-08
6732690,1.7055259601012624e-08
6732720,1.6649181991464708e-08
6732750,1.6649181991464708e-08
6732780,1.6649181991464708e-08
6732810,1.6649181991464705e-08
6732840,1.7461337210560554e-08
6732870,1.6649181991464705e-08
6732900,1.705525960101263e-08
6732930,1.7055259601012627e-08
6732960,1.746133721056055e-08
6732990,1.7867414820108476e-08
6733020,1.7461337210560554e-08
6733050,1.7055259601012627e-08
6733080,1.7867414820108473e-08
6733110,1.8273492429656396e-08
6733140,1.7867414820108476e-08
6733170,1.7461337210560547e-08
6733200,1.8273492429656393e-08
6733230,1.8273492429656396e-08
6733260,1.7867414820108476e-08
6733290,1.867957003920432e-08
6733320,1.786741482010847e-08
6733350,1.867957003920432e-08
6733380,1.7867414820108473e-08
6733410,1.867957003920432e-08
6733440,1.867957003920432e-08
6733470,1.8679570039204322e-08
6733500,1.8273492429656396e-08
6733530,1.8679570039204316e-08
6733560,1.867957003920432e-08
6733590,1.867957003920432e-08
6733620,1.8679570039204322e-08
6733650,1.8273492429656393e-08
6733680,1.8273492429656396e-08
6733710,1.8273492429656396e-08
6733740,1.9085647648752242e-08
6733770,1.8679570039204322e-08
6733800,1.827349242965639e-08
6733830,1.8273492429656393e-08
6733860,1.867957003920432e-08
6733890,1.9085647648752242e-08
6733920,1.867957003920432e-08
6733950,1.8679570039204322e-08
6733980,1.867957003920432e-08
6734010,1.8273492429656393e-08
6734040,1.9085647648752242e-08
6734070,1.867957003920432e-08
6734100,1.8273492429656396e-08
6734130,1.8273492429656396e-08
6734160,1.8273492429656393e-08
6734190,1.8273492429656393e-08
6734220,1.8273492429656396e-08
6734250,1.8273492429656393e-08
6734280,1.8273492429656396e-08
6734310,1.8273492429656396e-08
6734340,1.7867414820108473e-08
6734370,1.8273492429656396e-08
6734400,1.8273492429656396e-08
6734430,1.7867414820108473e-08
6734460,1.7867414820108473e-08
6734490,1.7461337210560557e-08
6734520,1.746133721056055e-08
6734550,1.8273492429656396e-08
6734580,1.7867414820108473e-08
6734610,1.8273492429656396e-08
6734640,1.8273492429656396e-08
6734670,1.746133721056055e-08
6734700,1.746133721056055e-08
6734730,1.8273492429656396e-08
6734760,1.7055259601012627e-08
6734790,1.786741482010847e-08
6734820,1.7867414820108473e-08
6734850,1.7867414820108467e-08
6734880,1.7461337210560554e-08
6734910,1.7461337210560554e-08
6734940,1.7055259601012627e-08
6734970,1.7461337210560554e-08
6735000,1.7055259601012627e-08
6735030,1.7461337210560557e-08
6735060,1.6649181991464708e-08
6735090,1.7055259601012627e-08
6735120,1.7055259601012627e-08
6735150,1.7461337210560554e-08
6735180,1.7461337210560554e-08
6735210,1.705525960101263e-08
6735240,1.7461337210560557e-08
6735270,1.746133721056055e-08
6735300,1.7055259601012627e-08
6735330,1.6649181991464705e-08
6735360,1.6649181991464708e-08
6735390,1.7461337210560554e-08
6735420,1.6649181991464705e-08
6735450,1.7055259601012627e-08
6735480,1.6243104381916785e-08
6735510,1.7055259601012627e-08
6735540,1.664918199146471e-08
6735570,1.6649181991464705e-08
6735600,1.6243104381916785e-08
6735630,1.5837026772368862e-08
6735660,1.5430949162820943e-08
6735690,1.5430949162820946e-08
6735720,1.4212716334177176e-08
6735750,1.4212716334177174e-08
6735780,1.4212716334177177e-08
6735810,1.3400561115081335e-08
6735840,1.2588405895985494e-08
6735870,1.2994483505533414e-08
6735900,1.2182328286437573e-08
6735930,1.096409545779381e-08
6735960,1.096409545779381e-08
6735990,1.0558017848245892e-08
6736020,1.055801784824589e-08
6736050,9.74586262915005e-09
6736080,9.33978501960213e-09
6736110,8.933707410054208e-09
6736140,8.12155219095837e-09
6736170,8.12155219095837e-09
6736200,7.71547458141045e-09
6736230,6.90331936231461e-09
6736260,6.49724175276669e-09
6736290,6.091164143218773e-09
6736320,5.279008924122934e-09
6736350,4.8729313145750155e-09
6736380,4.466853705027097e-09
6736410,4.060776095479179e-09
6736440,3.248620876383342e-09
6736470,2.8425432668354236e-09
6736500,2.4364656572875053e-09
6736530,2.030388047739588e-09
6736560,8.121552190958346e-10
6736590,8.121552190958347e-10
6736620,0.0
6736650,-4.060776095479172e-10
6736680,-8.121552190958343e-10
6736710,-8.121552190958342e-10
6736740,-1.624310438191668e-09
6736770,-2.8425432668354178e-09
6736800,-2.4364656572875015e-09
6736830,-2.842543266835418e-09
6736860,-4.0607760954791665e-09
6736890,-4.872931314574998e-09
6736920,-5.279008924122915e-09
6736950,-5.6850865336708314e-09
6736980,-6.497241752766661e-09
6737010,-6.903319362314576e-09
6737040,-7.715474581410407e-09
6737070,-8.121552190958325e-09
6737100,-8.933707410054156e-09
6737130,-8.933707410054152e-09
6737160,-1.055801784824581e-08
6737190,-1.0151940238697896e-08
6737220,-1.137017306734164e-08
6737250,-1.1776250676889551e-08
6737280,-1.1776250676889553e-08
6737310,-1.2182328286437464e-08
6737340,-1.3400561115081208e-08
6737370,-1.3806638724629117e-08
6737400,-1.4618793943724948e-08
6737430,-1.5024871553272864e-08
6737460,-1.543094916282077e-08
6737490,-1.5430949162820774e-08
6737520,-1.62431043819166e-08
6737550,-1.6649181991464513e-08
6737580,-1.664918199146451e-08
6737610,-1.7055259601012426e-08
6737640,-1.7867414820108248e-08
6737670,-1.8273492429656158e-08
6737700,-1.867957003920407e-08
6737730,-1.908564764875198e-08
6737760,-1.9897802867847806e-08
6737790,-1.9491725258299893e-08
6737820,-1.9897802867847803e-08
6737850,-2.0303880477395716e-08
6737880,-2.030388047739572e-08
6737910,-2.0709958086943632e-08
6737940,-2.070995808694363e-08
6737970,-2.0709958086943625e-08
6738000,-2.1522113306039455e-08
6738030,-2.192819091558736e-08
6738060,-2.1522113306039448e-08
6738090,-2.192819091558736e-08
6738120,-2.1928190915587364e-08
6738150,-2.1522113306039455e-08
6738180,-2.192819091558736e-08
6738210,-2.1522113306039455e-08
6738240,-2.1928190915587364e-08
6738270,-2.0709958086943632e-08
6738300,-2.0303880477395716e-08
6738330,-2.0709958086943625e-08
6738360,-1.9897802867847803e-08
6738390,-1.9491725258299893e-08
6738420,-1.908564764875198e-08
6738450,-1.746133721056034e-08
6738480,-1.7461337210560335e-08
6738510,-1.7055259601012422e-08
6738540,-1.5837026772368684e-08
6738570,-1.4618793943724946e-08
6738600,-1.380663872462912e-08
6738630,-1.2588405895985378e-08
6738660,-1.0558017848245809e-08
6738690,-1.0151940238697896e-08
6738720,-8.121552190958323e-09
6738750,-6.091164143218748e-09
6738780,-4.872931314574998e-09
6738810,-3.248620876383335e-09
6738840,-8.121552190958344e-10
6738870,1.6243104381916705e-09
6738900,3.2486208763833423e-09
6738930,5.279008924122934e-09
6738960,8.121552190958371e-09
6738990,1.0558017848245888e-08
6739020,1.2994483505533412e-08
6739050,1.5430949162820943e-08
6739080,1.7867414820108473e-08
6739110,2.111603569649186e-08
6739140,2.3552501353779396e-08
6739170,2.639504462061487e-08
6739200,2.9643665496998272e-08
6739230,4.223207139298403e-08
6739260,5.60387101176137e-08
6739290,6.984534884224348e-08
6739320,8.202767712868169e-08
6739350,9.339785019602407e-08
6739380,1.0436194565381861e-07
6739410,1.1451388589251733e-07
6739440,1.2263543808347633e-07
6739470,1.3035091266488748e-07
6739500,1.372542320272027e-07
6739530,1.4253324095132618e-07
6739560,1.4740617226590167e-07
6739590,1.5024871553273738e-07
6739620,1.530912587995731e-07
6739650,1.5471556923776495e-07
6739680,1.5512164684731294e-07
6739710,1.555277244568609e-07
6739740,1.551216468473129e-07
6739770,1.5430949162821698e-07
6739800,1.5227910358047717e-07
6739830,1.5106087075183328e-07
6739860,1.4862440509454553e-07
6739890,1.461879394372578e-07
6739920,1.429393185608741e-07
6739950,1.392846200749425e-07
6739980,1.3684815441765475e-07
6740010,1.3278737832217518e-07
6740040,1.2872660222669563e-07
6740070,1.2507190374076405e-07
6740100,1.2141720525483247e-07
6740130,1.1735642915935296e-07
6740160,1.1288957545432552e-07
6740190,1.0964095457794191e-07
6740220,1.0476802326336653e-07
6740250,1.0070724716788708e-07
6740280,9.542823824376376e-08
6740310,9.055530692918845e-08
6740340,8.649453083370902e-08
6740370,8.162159951913372e-08
6740400,7.634259059501053e-08
6740430,7.22818144995311e-08
6740460,6.700280557540795e-08
6740490,6.212987426083271e-08
6740520,5.766302055580543e-08
6740550,5.3196166850778165e-08
6740580,4.791715792665505e-08
6740610,4.345030422162781e-08
6740640,3.8983450516600594e-08
6740670,3.4922674421121326e-08
6740700,3.16740535447379e-08
6740730,2.7207199839710725e-08
6740760,2.3146423744231474e-08
6740790,1.9897802867848084e-08
6740820,1.6649181991464708e-08
6740850,1.3806638724629258e-08
6740880,1.1370173067341729e-08
6740910,8.527629800506289e-09
6740940,6.903319362314611e-09
6740970,4.466853705027097e-09
6741000,3.6546984859312598e-09
6741030,2.030388047739588e-09
6741060,1.2182328286437522e-09
6741090,0.0
6741120,0.0
6741150,-4.060776095479172e-10
6741180,-8.121552190958342e-10
6741210,-8.121552190958344e-10
6741240,-8.121552190958342e-10
6741270,-4.060776095479172e-10
6741300,-4.0607760954791717e-10
6741330,0.0
6741360,8.121552190958346e-10
6741390,8.121552190958348e-10
6741420,1.6243104381916701e-09
6741450,2.436465657287506e-09
6741480,3.6546984859312598e-09
6741510,4.06077609547918e-09
6741540,5.279008924122934e-09
6741570,6.903319362314612e-09
6741600,7.71547458141045e-09
6741630,9.33978501960213e-09
6741660,1.0964095457793808e-08
6741690,1.3806638724629256e-08
6741720,1.5430949162820943e-08
6741750,1.7055259601012627e-08
6741780,1.9085647648752245e-08
6741810,2.1522113306039782e-08
6741840,2.4770734182423168e-08
6741870,2.6801122230162796e-08
6741900,2.964366549699828e-08
6741930,3.16740535447379e-08
6741960,3.411051920202546e-08
6741990,3.6140907249765094e-08
6742020,3.8171295297504735e-08
6742050,3.9795605735696446e-08
6742080,4.141991617388817e-08
6742110,4.304422661207988e-08
6742140,4.3856381831175754e-08
6742170,4.304422661207989e-08
6742200,4.1825993783436093e-08
6742230,4.18259937834361e-08
6742260,4.182599378343611e-08
6742290,4.1825993783436093e-08
6742320,4.2638149002531966e-08
6742350,4.3044226612079895e-08
6742380,4.223207139298403e-08
6742410,4.2232071392984036e-08
6742440,4.0607760954792305e-08
6742470,3.979560573569646e-08
6742500,3.817129529750474e-08
6742530,3.61409072497651e-08
6742560,3.4516596811573396e-08
6742590,3.2080131154285826e-08
6742620,3.045582071609413e-08
6742650,2.8019355058806568e-08
6742680,2.5582889401519024e-08
6742710,2.3552501353779396e-08
6742740,2.030388047739601e-08
6742770,1.8679570039204322e-08
6742800,1.6649181991464708e-08
6742830,1.543094916282094e-08
6742860,1.5024871553273023e-08
6742890,1.4212716334177177e-08
6742920,1.3806638724629256e-08
6742950,1.3806638724629256e-08
6742980,1.299448350553341e-08
6743010,1.2588405895985491e-08
6743040,1.177625067688965e-08
6743070,1.055801784824589e-08
6743100,1.0558017848245888e-08
6743130,9.33978501960213e-09
6743160,9.74586262915005e-09
6743190,9.33978501960213e-09
6743220,9.339785019602128e-09
6743250,8.121552190958371e-09
6743280,7.71547458141045e-09
6743310,7.71547458141045e-09
6743340,7.309396971862532e-09
6743370,6.903319362314611e-09
6743400,6.091164143218771e-09
6743430,6.0911641432187725e-09
6743460,5.685086533670853e-09
6743490,5.279008924122933e-09
6743520,4.8729313145750155e-09
6743550,4.466853705027097e-09
6743580,4.466853705027098e-09
6743610,4.060776095479179e-09
6743640,3.65469848593126e-09
6743670,3.65469848593126e-09
6743700,3.248620876383342e-09
6743730,2.842543266835424e-09
6743760,2.8425432668354244e-09
6743790,2.4364656572875057e-09
6743820,2.030388047739588e-09
