time,hvac_oveAhu_yRet_u
6887100,0.42468043002662403
6887130,0.4248991127041596
6887160,0.42512851878952407
6887190,0.4253683705898428
6887220,0.42561835226521627
6887250,0.4258781388445423
6887280,0.42614741320118876
6887310,0.42642587357472195
6887340,0.42671323461888977
6887370,0.427009224724892
6887400,0.42731358180160584
6887430,0.4276260490168595
6887460,0.4279463713723137
6887490,0.42827429344597456
6887520,0.42860955826250213
6887550,0.4289519070788853
6887580,0.4293010798265344
6887610,0.42965681595241867
6887640,0.4300188554291482
6887670,0.43038693975346665
6887700,0.43076081281522416
6887730,0.4311402215814445
6887760,0.431524916595446
6887790,0.43191465230874215
6887820,0.4323091872431666
6887850,0.4327082839668357
6887880,0.4331117088836277
6887910,0.43351923187358243
6887940,0.4339306258609833
6887970,0.4343456664038624
6888000,0.4347641313867814
6888030,0.4351858008675973
6888060,0.43561045709118407
6888090,0.4360378846485855
6888120,0.43646787073648907
6888150,0.4369002054620903
6888180,0.4373346821413555
6888210,0.43777109755064214
6888240,0.4382092521076154
6888270,0.43864894997340587
6888300,0.4390899990808197
6888330,0.43953221110199925
6888360,0.4399754013728524
6888390,0.4404193887917742
6888420,0.44086399570781565
6888450,0.4413090478094207
6888480,0.4417543740202047
6888510,0.4421998064041617
6888540,0.4426451800806933
6888570,0.44309033370569784
6888600,0.4435351086771746
6888630,0.44397934872392897
6888660,0.4444229001363589
6888690,0.44486561209884834
6888720,0.4453073368800411
6888750,0.4457479299195496
6888780,0.4461872498395071
6888810,0.44662515835556726
6888840,0.44706152006595457
6888870,0.4474962021357748
6888900,0.4479290739298686
6888930,0.4483600066632627
6888960,0.4487888731316554
6888990,0.44921554756116044
6889020,0.44963990558646816
6889050,0.4500618243391009
6889080,0.45048118260913983
6889110,0.45089786103703766
6889140,0.45131174229572846
6889170,0.4517227112336719
6889200,0.4521306549627988
6889230,0.4525354628879692
6889260,0.45293702668430125
6889290,0.45333524023466076
6889320,0.4537299995417836
6889350,0.4541212026286712
6889380,0.4545087494382658
6889410,0.45489254173992943
6889440,0.45527248304678936
6889470,0.4556484785451328
6889500,0.45602043503503176
6889530,0.4563882608801647
6889560,0.45675186596441764
6889590,0.4571111616529161
6889620,0.4574660607556099
6889650,0.4578164774920128
6889680,0.45816232745630037
6889710,0.45850352758236124
6889740,0.4588399961087315
6889770,0.45917165254347736
6889800,0.45949841762915755
6889830,0.4598202133079772
6889860,0.46013696268717463
6889890,0.4604485900045777
6889920,0.46075502059420004
6889950,0.46105618085166966
6889980,0.4613519981992381
6890010,0.4616424010500637
6890040,0.4619273187715025
6890070,0.46220668164698575
6890100,0.46248042083596896
6890130,0.46274846833125705
6890160,0.4630107569130604
6890190,0.46326722009959276
6890220,0.4635177920948279
6890250,0.46376240773493416
6890280,0.4640010024354244
6890310,0.4642335121407615
6890340,0.46445987327677685
6890370,0.46468002298505395
6890400,0.4648938987148248
6890430,0.465100995560088
6890460,0.46530263915367776
6890490,0.46549932396005367
6890520,0.46569198369332754
6890550,0.46588161468764344
6890580,0.46606910903714227
6890610,0.4662551682125735
6890640,0.46644027559631773
6890670,0.4666247126250116
6890700,0.46680860102008737
6890730,0.46699195485714173
6890760,0.46717473009965815
6890790,0.4673568640874086
6890820,0.4675383019889755
6890850,0.46771901064013643
6890880,0.4678989822586028
6890910,0.4680782313712123
6890940,0.46825678821891237
6890970,0.4684346912768981
6891000,0.46861198066627485
6891030,0.46878869338276097
6891060,0.46896486057622455
6891090,0.4691405066458063
6891120,0.46931564966855444
6891150,0.4694903026143171
6891180,0.4696644748587424
6891210,0.4698381736318673
6891240,0.4700114051844535
6891270,0.47018417558483305
6891300,0.47035649115698663
6891330,0.47052835863010445
6891360,0.4706997850946463
6891390,0.4708707778779021
6891420,0.4710413444392214
6891450,0.47121149230895776
6891480,0.47138122905079705
6891510,0.4715505622312569
6891540,0.4717194993936341
6891570,0.47188804803792284
6891600,0.4720562156073095
6891630,0.47222400948067134
6891660,0.4723914369700061
6891690,0.47255850532161603
6891720,0.47272522171996767
6891750,0.4728915932933001
6891780,0.47305762712035215
6891810,0.4732233302378449
6891840,0.4733887096486399
6891870,0.47355377233064433
6891900,0.47371852524669333
6891930,0.4738829753556356
6891960,0.47404712962485684
6891990,0.47421099504445086
6892020,0.474374578643166
6892050,0.4745378875062305
6892080,0.47470092879511694
6892110,0.47486370976933023
6892140,0.4750262378102813
6892170,0.47518852044738347
6892200,0.4753505653865133
6892230,0.4755123805410605
6892260,0.47567397406608647
6892290,0.47583535439581115
6892320,0.4759965302885608
6892350,0.47615751087563485
6892380,0.47631830571464084
6892410,0.47647892484846854
6892440,0.47663937887047103
6892470,0.47679967899498565
6892500,0.47695983713190604
6892530,0.47711986596441336
6892560,0.4772797790294687
6892590,0.4774395908012431
6892620,0.47759931677804646
6892650,0.47775897357345176
6892680,0.47791857901220935
6892710,0.4780781522310614
6892740,0.4782377137838304
6892770,0.47839728574902995
6892800,0.47855689183678707
6892830,0.4787165574897977
6892860,0.4788763099703509
6892890,0.47903617842166846
6892920,0.4791961938867988
6892950,0.4793563892613927
6892980,0.47951679914755396
6893010,0.47967745956393115
6893040,0.47983840745214623
6893070,0.47999967990148407
6893100,0.4801613129939385
6893130,0.48032334015312095
6893160,0.4804857898700392
6893190,0.48064868268722494
6893220,0.4808120273670484
6893250,0.48097581627105235
6893280,0.4811400201528031
6893310,0.4813045828196445
6893340,0.481469416416334
6893370,0.48163439834447186
6893400,0.48179937093224334
6893430,0.48196414706010293
6893460,0.48212852159294717
6893490,0.4822922903242174
6893520,0.4824552721358928
6893550,0.482617326572242
6893580,0.4827783636110635
6893610,0.48293834204883324
6893640,0.4830972591966981
6893670,0.4832551362192927
6893700,0.48341200369595605
6893730,0.48356789031337777
6893760,0.4837228161684879
6893790,0.48387679064515476
6893820,0.48405782779401874
6893850,0.4841777004436042
6893880,0.48437412155589377
6893910,0.4846788086986116
6893940,0.4850477693492392
6893970,0.4854349580187294
6894000,0.48580793142328293
6894030,1.0
6894060,1.0
6894090,1.0
6894120,1.0
6894150,1.0
6894180,1.0
6894210,1.0
6894240,1.0
6894270,1.0
6894300,1.0
6894330,1.0
6894360,1.0
6894390,1.0
6894420,1.0
6894450,1.0
6894480,1.0
6894510,1.0
6894540,1.0
6894570,1.0
6894600,1.0
6894630,1.0
6894660,1.0
6894690,1.0
6894720,1.0
6894750,1.0
6894780,1.0
6894810,1.0
6894840,1.0
6894870,1.0
6894900,1.0
6894930,1.0
6894960,1.0
6894990,1.0
6895020,1.0
6895050,1.0
6895080,1.0
6895110,1.0
6895140,1.0
6895170,1.0
6895200,1.0
6895230,1.0
6895260,1.0
6895290,1.0
6895320,1.0
6895350,1.0
6895380,1.0
6895410,1.0
6895440,1.0
6895470,1.0
6895500,1.0
6895530,1.0
6895560,1.0
6895590,1.0
6895620,1.0
6895650,1.0
6895680,1.0
6895710,1.0
6895740,1.0
6895770,1.0
6895800,1.0
6895830,1.0
6895860,1.0
6895890,1.0
6895920,1.0
6895950,1.0
6895980,1.0
6896010,1.0
6896040,1.0
6896070,1.0
6896100,1.0
6896130,1.0
6896160,1.0
6896190,1.0
6896220,1.0
6896250,1.0
6896280,1.0
6896310,1.0
6896340,1.0
6896370,1.0
6896400,1.0
6896430,1.0
6896460,1.0
6896490,1.0
6896520,1.0
6896550,1.0
6896580,1.0
6896610,1.0
6896640,1.0
6896670,1.0
6896700,1.0
6896730,1.0
6896760,1.0
6896790,1.0
6896820,1.0
6896850,1.0
6896880,1.0
6896910,1.0
6896940,1.0
6896970,1.0
6897000,1.0
6897030,1.0
6897060,1.0
6897090,1.0
6897120,1.0
6897150,1.0
6897180,1.0
6897210,1.0
6897240,1.0
6897270,1.0
6897300,1.0
6897330,1.0
6897360,1.0
6897390,1.0
6897420,1.0
6897450,1.0
6897480,1.0
6897510,1.0
6897540,1.0
6897570,1.0
6897600,1.0
6897630,1.0
6897660,1.0
6897690,1.0
6897720,1.0
6897750,1.0
6897780,1.0
6897810,1.0
6897840,1.0
6897870,1.0
6897900,1.0
6897930,1.0
6897960,1.0
6897990,1.0
6898020,1.0
6898050,1.0
6898080,1.0
6898110,1.0
6898140,1.0
6898170,1.0
6898200,1.0
6898230,1.0
6898260,1.0
6898290,1.0
6898320,1.0
6898350,1.0
6898380,1.0
6898410,1.0
6898440,1.0
6898470,1.0
6898500,1.0
6898530,1.0
6898560,1.0
6898590,1.0
6898620,1.0
6898650,1.0
6898680,1.0
6898710,1.0
6898740,1.0
6898770,1.0
6898800,1.0
6898830,1.0
6898860,1.0
6898890,1.0
6898920,1.0
6898950,1.0
6898980,1.0
6899010,1.0
6899040,1.0
6899070,1.0
6899100,1.0
6899130,1.0
6899160,1.0
6899190,1.0
6899220,1.0
6899250,1.0
6899280,1.0
6899310,1.0
6899340,1.0
6899370,1.0
6899400,1.0
6899430,1.0
6899460,1.0
6899490,1.0
6899520,1.0
6899550,1.0
6899580,1.0
6899610,1.0
6899640,1.0
6899670,1.0
6899700,1.0
6899730,1.0
6899760,1.0
6899790,1.0
6899820,1.0
6899850,1.0
6899880,1.0
6899910,1.0
6899940,1.0
6899970,1.0
6900000,1.0
6900030,1.0
6900060,1.0
6900090,1.0
6900120,1.0
6900150,1.0
6900180,1.0
6900210,1.0
6900240,1.0
6900270,1.0
6900300,1.0
6900330,1.0
6900360,1.0
6900390,1.0
6900420,1.0
6900450,1.0
6900480,1.0
6900510,1.0
6900540,1.0
6900570,1.0
6900600,1.0
6900630,1.0
6900660,1.0
6900690,1.0
6900720,1.0
6900750,1.0
6900780,1.0
6900810,1.0
6900840,1.0
6900870,1.0
6900900,1.0
6900930,1.0
6900960,1.0
6900990,1.0
6901020,1.0
6901050,1.0
6901080,1.0
6901110,1.0
6901140,1.0
6901170,1.0
6901200,1.0
6901230,1.0
6901260,1.0
6901290,1.0
6901320,1.0
6901350,1.0
6901380,1.0
6901410,1.0
6901440,1.0
6901470,1.0
6901500,1.0
6901530,1.0
6901560,1.0
6901590,1.0
6901620,1.0
6901650,1.0
6901680,1.0
6901710,1.0
6901740,1.0
6901770,1.0
6901800,1.0
6901830,1.0
6901860,1.0
6901890,1.0
6901920,1.0
6901950,1.0
6901980,1.0
6902010,1.0
6902040,1.0
6902070,1.0
6902100,1.0
6902130,1.0
6902160,1.0
6902190,1.0
6902220,1.0
6902250,1.0
6902280,1.0
6902310,1.0
6902340,1.0
6902370,1.0
6902400,1.0
6902430,1.0
6902460,1.0
6902490,1.0
6902520,1.0
6902550,1.0
6902580,1.0
6902610,1.0
6902640,1.0
6902670,1.0
6902700,1.0
6902730,1.0
6902760,1.0
6902790,1.0
6902820,1.0
6902850,1.0
6902880,1.0
6902910,1.0
6902940,1.0
6902970,1.0
6903000,1.0
6903030,1.0
6903060,1.0
6903090,1.0
6903120,1.0
6903150,1.0
6903180,1.0
6903210,1.0
6903240,1.0
6903270,1.0
6903300,1.0
6903330,1.0
6903360,1.0
6903390,1.0
6903420,1.0
6903450,1.0
6903480,1.0
6903510,1.0
6903540,1.0
6903570,1.0
6903600,1.0
6903630,1.0
6903660,1.0
6903690,1.0
6903720,1.0
6903750,1.0
6903780,1.0
6903810,1.0
6903840,1.0
6903870,1.0
6903900,1.0
6903930,1.0
6903960,1.0
6903990,1.0
6904020,1.0
6904050,1.0
6904080,1.0
6904110,1.0
6904140,1.0
6904170,1.0
6904200,1.0
6904230,1.0
6904260,1.0
6904290,1.0
6904320,1.0
6904350,1.0
6904380,1.0
6904410,1.0
6904440,1.0
6904470,1.0
6904500,1.0
6904530,1.0
6904560,1.0
6904590,1.0
6904620,1.0
6904650,1.0
6904680,1.0
6904710,1.0
6904740,1.0
6904770,1.0
6904800,1.0
6904830,1.0
6904860,1.0
6904890,1.0
6904920,1.0
6904950,1.0
6904980,1.0
6905010,1.0
6905040,1.0
6905070,1.0
6905100,1.0
6905130,1.0
6905160,1.0
6905190,1.0
6905220,1.0
6905250,1.0
6905280,1.0
6905310,1.0
6905340,1.0
6905370,1.0
6905400,1.0
6905430,1.0
6905460,1.0
6905490,1.0
6905520,1.0
6905550,1.0
6905580,1.0
6905610,1.0
6905640,1.0
6905670,1.0
6905700,1.0
6905730,1.0
6905760,1.0
6905790,1.0
6905820,1.0
6905850,1.0
6905880,1.0
6905910,1.0
6905940,1.0
6905970,1.0
6906000,1.0
6906030,1.0
6906060,1.0
6906090,1.0
6906120,1.0
6906150,1.0
6906180,1.0
6906210,1.0
6906240,1.0
6906270,1.0
6906300,1.0
6906330,1.0
6906360,1.0
6906390,1.0
6906420,1.0
6906450,1.0
6906480,1.0
6906510,1.0
6906540,1.0
6906570,1.0
6906600,1.0
6906630,1.0
6906660,1.0
6906690,1.0
6906720,1.0
6906750,1.0
6906780,1.0
6906810,1.0
6906840,1.0
6906870,1.0
6906900,1.0
6906930,1.0
6906960,1.0
6906990,1.0
6907020,1.0
6907050,1.0
6907080,1.0
6907110,1.0
6907140,1.0
6907170,1.0
6907200,1.0
6907230,1.0
6907260,1.0
6907290,1.0
6907320,1.0
6907350,1.0
6907380,1.0
6907410,1.0
6907440,1.0
6907470,1.0
6907500,1.0
6907530,1.0
6907560,1.0
6907590,1.0
6907620,1.0
6907650,1.0
6907680,1.0
6907710,1.0
6907740,1.0
6907770,1.0
6907800,1.0
6907830,1.0
6907860,1.0
6907890,1.0
6907920,1.0
6907950,1.0
6907980,1.0
6908010,1.0
6908040,1.0
6908070,1.0
6908100,1.0
6908130,1.0
6908160,1.0
6908190,1.0
6908220,1.0
6908250,1.0
6908280,1.0
6908310,1.0
6908340,1.0
6908370,1.0
6908400,1.0
6908430,1.0
6908460,1.0
6908490,1.0
6908520,1.0
6908550,1.0
6908580,1.0
6908610,1.0
6908640,1.0
6908670,1.0
6908700,1.0
6908730,1.0
6908760,1.0
6908790,1.0
6908820,1.0
6908850,1.0
6908880,1.0
6908910,1.0
6908940,1.0
6908970,1.0
6909000,1.0
6909030,1.0
6909060,1.0
6909090,1.0
6909120,1.0
6909150,1.0
6909180,1.0
6909210,1.0
6909240,1.0
6909270,1.0
6909300,1.0
6909330,1.0
6909360,1.0
6909390,1.0
6909420,1.0
6909450,1.0
6909480,1.0
6909510,1.0
6909540,1.0
6909570,1.0
6909600,1.0
6909630,1.0
6909660,1.0
6909690,1.0
6909720,1.0
6909750,1.0
6909780,1.0
6909810,1.0
6909840,1.0
6909870,1.0
6909900,1.0
6909930,1.0
6909960,1.0
6909990,1.0
6910020,1.0
6910050,1.0
6910080,1.0
6910110,1.0
6910140,1.0
6910170,1.0
6910200,1.0
6910230,1.0
6910260,1.0
6910290,1.0
6910320,1.0
6910350,1.0
6910380,1.0
6910410,1.0
6910440,1.0
6910470,1.0
6910500,1.0
6910530,1.0
6910560,1.0
6910590,1.0
6910620,1.0
6910650,1.0
6910680,1.0
6910710,1.0
6910740,1.0
6910770,1.0
6910800,1.0
6910830,1.0
6910860,1.0
6910890,1.0
6910920,1.0
6910950,1.0
6910980,1.0
6911010,1.0
6911040,1.0
6911070,1.0
6911100,1.0
6911130,1.0
6911160,1.0
6911190,1.0
6911220,1.0
6911250,1.0
6911280,1.0
6911310,1.0
6911340,1.0
6911370,1.0
6911400,1.0
6911430,1.0
6911460,1.0
6911490,1.0
6911520,1.0
6911550,1.0
6911580,1.0
6911610,1.0
6911640,1.0
6911670,1.0
6911700,1.0
6911730,1.0
6911760,1.0
6911790,1.0
6911820,1.0
6911850,1.0
6911880,1.0
6911910,1.0
6911940,1.0
6911970,1.0
6912000,1.0
6912030,1.0
6912060,1.0
6912090,1.0
6912120,1.0
6912150,1.0
6912180,1.0
6912210,1.0
6912240,1.0
6912270,1.0
6912300,1.0
6912330,1.0
6912360,1.0
6912390,1.0
6912420,1.0
6912450,1.0
6912480,1.0
6912510,1.0
6912540,1.0
6912570,1.0
6912600,1.0
6912630,1.0
6912660,1.0
6912690,1.0
6912720,1.0
6912750,1.0
6912780,1.0
6912810,1.0
6912840,1.0
6912870,1.0
6912900,1.0
6912930,1.0
6912960,1.0
6912990,1.0
6913020,1.0
6913050,1.0
6913080,1.0
6913110,1.0
6913140,1.0
6913170,1.0
6913200,1.0
6913230,1.0
6913260,1.0
6913290,1.0
6913320,1.0
6913350,1.0
6913380,1.0
6913410,1.0
6913440,1.0
6913470,1.0
6913500,1.0
6913530,1.0
6913560,1.0
6913590,1.0
6913620,1.0
6913650,1.0
6913680,1.0
6913710,1.0
6913740,1.0
6913770,1.0
6913800,1.0
6913830,1.0
6913860,1.0
6913890,1.0
6913920,1.0
6913950,1.0
6913980,1.0
6914010,1.0
6914040,1.0
6914070,1.0
6914100,1.0
6914130,1.0
6914160,1.0
6914190,1.0
6914220,1.0
6914250,1.0
6914280,1.0
6914310,1.0
6914340,1.0
6914370,1.0
6914400,1.0
6914430,1.0
6914460,1.0
6914490,1.0
6914520,1.0
6914550,1.0
6914580,1.0
6914610,1.0
6914640,1.0
6914670,1.0
6914700,1.0
6914730,1.0
6914760,1.0
6914790,1.0
6914820,1.0
6914850,1.0
6914880,1.0
6914910,1.0
6914940,1.0
6914970,1.0
6915000,1.0
6915030,1.0
6915060,1.0
6915090,1.0
6915120,1.0
6915150,1.0
6915180,1.0
6915210,1.0
6915240,1.0
6915270,1.0
6915300,1.0
6915330,1.0
6915360,1.0
6915390,1.0
6915420,1.0
6915450,1.0
6915480,1.0
6915510,1.0
6915540,1.0
6915570,1.0
6915600,1.0
6915630,1.0
6915660,1.0
6915690,1.0
6915720,1.0
6915750,1.0
6915780,1.0
6915810,1.0
6915840,1.0
6915870,1.0
6915900,1.0
6915930,1.0
6915960,1.0
6915990,1.0
6916020,1.0
6916050,1.0
6916080,1.0
6916110,1.0
6916140,1.0
6916170,1.0
6916200,1.0
6916230,1.0
6916260,1.0
6916290,1.0
6916320,1.0
6916350,1.0
6916380,1.0
6916410,1.0
6916440,1.0
6916470,1.0
6916500,1.0
6916530,1.0
6916560,1.0
6916590,1.0
6916620,1.0
6916650,1.0
6916680,1.0
6916710,1.0
6916740,1.0
6916770,1.0
6916800,1.0
6916830,1.0
6916860,1.0
6916890,1.0
6916920,1.0
6916950,1.0
6916980,1.0
6917010,1.0
6917040,1.0
6917070,1.0
6917100,1.0
6917130,1.0
6917160,1.0
6917190,1.0
6917220,1.0
6917250,1.0
6917280,1.0
6917310,1.0
6917340,1.0
6917370,1.0
6917400,1.0
6917430,1.0
6917460,1.0
6917490,1.0
6917520,1.0
6917550,1.0
6917580,1.0
6917610,1.0
6917640,1.0
6917670,1.0
6917700,1.0
6917730,1.0
6917760,1.0
6917790,1.0
6917820,1.0
6917850,1.0
6917880,1.0
6917910,1.0
6917940,1.0
6917970,1.0
6918000,1.0
6918030,1.0
6918060,1.0
6918090,1.0
6918120,1.0
6918150,1.0
6918180,1.0
6918210,1.0
6918240,1.0
6918270,1.0
6918300,1.0
6918330,1.0
6918360,1.0
6918390,1.0
6918420,1.0
6918450,1.0
6918480,1.0
6918510,1.0
6918540,1.0
6918570,1.0
6918600,1.0
6918630,1.0
6918660,1.0
6918690,1.0
6918720,1.0
6918750,1.0
6918780,1.0
6918810,1.0
6918840,1.0
6918870,1.0
6918900,1.0
6918930,1.0
6918960,1.0
6918990,1.0
6919020,1.0
6919050,1.0
6919080,1.0
6919110,1.0
6919140,1.0
6919170,1.0
6919200,1.0
6919230,1.0
6919260,1.0
6919290,1.0
6919320,1.0
6919350,1.0
6919380,1.0
6919410,1.0
6919440,1.0
6919470,1.0
6919500,1.0
6919530,1.0
6919560,1.0
6919590,1.0
6919620,1.0
6919650,1.0
6919680,1.0
6919710,1.0
6919740,1.0
6919770,1.0
6919800,1.0
6919830,1.0
6919860,1.0
6919890,1.0
6919920,1.0
6919950,1.0
6919980,1.0
6920010,1.0
6920040,1.0
6920070,1.0
6920100,1.0
6920130,1.0
6920160,1.0
6920190,1.0
6920220,1.0
6920250,1.0
6920280,1.0
6920310,1.0
6920340,1.0
6920370,1.0
6920400,1.0
6920430,1.0
6920460,1.0
6920490,1.0
6920520,1.0
6920550,1.0
6920580,1.0
6920610,1.0
6920640,1.0
6920670,1.0
6920700,1.0
6920730,1.0
6920760,1.0
6920790,1.0
6920820,1.0
6920850,1.0
6920880,1.0
6920910,1.0
6920940,1.0
6920970,1.0
6921000,1.0
6921030,1.0
6921060,1.0
6921090,1.0
6921120,1.0
6921150,1.0
6921180,1.0
6921210,1.0
6921240,1.0
6921270,1.0
6921300,1.0
6921330,1.0
6921360,1.0
6921390,1.0
6921420,1.0
6921450,1.0
6921480,1.0
6921510,1.0
6921540,1.0
6921570,1.0
6921600,1.0
6921630,1.0
6921660,1.0
6921690,1.0
6921720,1.0
6921750,1.0
6921780,1.0
6921810,1.0
6921840,1.0
6921870,1.0
6921900,1.0
6921930,1.0
6921960,1.0
6921990,1.0
6922020,1.0
6922050,1.0
6922080,1.0
6922110,1.0
6922140,1.0
6922170,1.0
6922200,1.0
6922230,1.0
6922260,1.0
6922290,1.0
6922320,1.0
6922350,1.0
6922380,1.0
6922410,1.0
6922440,1.0
6922470,1.0
6922500,1.0
6922530,1.0
6922560,1.0
6922590,1.0
6922620,1.0
6922650,1.0
6922680,1.0
6922710,1.0
6922740,1.0
6922770,1.0
6922800,1.0
6922830,1.0
6922860,1.0
6922890,1.0
6922920,1.0
6922950,1.0
6922980,1.0
6923010,1.0
6923040,1.0
6923070,1.0
6923100,1.0
6923130,1.0
6923160,1.0
6923190,1.0
6923220,1.0
6923250,1.0
6923280,1.0
6923310,1.0
6923340,1.0
6923370,1.0
6923400,1.0
6923430,1.0
6923460,1.0
6923490,1.0
6923520,1.0
6923550,1.0
6923580,1.0
6923610,1.0
6923640,1.0
6923670,1.0
6923700,1.0
6923730,1.0
6923760,1.0
6923790,1.0
6923820,1.0
6923850,1.0
6923880,1.0
6923910,1.0
6923940,1.0
6923970,1.0
6924000,1.0
6924030,1.0
6924060,1.0
6924090,1.0
6924120,1.0
6924150,1.0
6924180,1.0
6924210,1.0
6924240,1.0
6924270,1.0
6924300,1.0
6924330,1.0
6924360,1.0
6924390,1.0
6924420,1.0
6924450,1.0
6924480,1.0
6924510,1.0
6924540,1.0
6924570,1.0
6924600,1.0
6924630,1.0
6924660,1.0
6924690,1.0
6924720,1.0
6924750,1.0
6924780,1.0
6924810,1.0
6924840,1.0
6924870,1.0
6924900,1.0
6924930,1.0
6924960,1.0
6924990,1.0
6925020,1.0
6925050,1.0
6925080,1.0
6925110,1.0
6925140,1.0
6925170,1.0
6925200,1.0
6925230,1.0
6925260,1.0
6925290,1.0
6925320,1.0
6925350,1.0
6925380,1.0
6925410,1.0
6925440,1.0
6925470,1.0
6925500,1.0
6925530,1.0
6925560,1.0
6925590,1.0
6925620,1.0
6925650,1.0
6925680,1.0
6925710,1.0
6925740,1.0
6925770,1.0
6925800,1.0
6925830,1.0
6925860,1.0
6925890,1.0
6925920,1.0
6925950,1.0
6925980,1.0
6926010,1.0
6926040,1.0
6926070,1.0
6926100,1.0
6926130,1.0
6926160,1.0
6926190,1.0
6926220,1.0
6926250,1.0
6926280,1.0
6926310,1.0
6926340,1.0
6926370,1.0
6926400,1.0
6926430,1.0
6926460,1.0
6926490,1.0
6926520,1.0
6926550,1.0
6926580,1.0
6926610,1.0
6926640,1.0
6926670,1.0
6926700,1.0
6926730,1.0
6926760,1.0
6926790,1.0
6926820,1.0
6926850,1.0
6926880,1.0
6926910,1.0
6926940,1.0
6926970,1.0
6927000,1.0
6927030,1.0
6927060,1.0
6927090,1.0
6927120,1.0
6927150,1.0
6927180,1.0
6927210,1.0
6927240,1.0
6927270,1.0
6927300,1.0
6927330,1.0
6927360,1.0
6927390,1.0
6927420,1.0
6927450,1.0
6927480,1.0
6927510,1.0
6927540,1.0
6927570,1.0
6927600,1.0
6927630,1.0
6927660,1.0
6927690,1.0
6927720,1.0
6927750,1.0
6927780,1.0
6927810,1.0
6927840,1.0
6927870,1.0
6927900,1.0
6927930,1.0
6927960,1.0
6927990,1.0
6928020,1.0
6928050,1.0
6928080,1.0
6928110,1.0
6928140,1.0
6928170,1.0
6928200,1.0
6928230,1.0
6928260,1.0
6928290,1.0
6928320,1.0
6928350,1.0
6928380,1.0
6928410,1.0
6928440,1.0
6928470,1.0
6928500,1.0
6928530,1.0
6928560,1.0
6928590,1.0
6928620,1.0
6928650,1.0
6928680,1.0
6928710,1.0
6928740,1.0
6928770,1.0
6928800,1.0
6928830,1.0
6928860,1.0
6928890,1.0
6928920,1.0
6928950,1.0
6928980,1.0
6929010,1.0
6929040,1.0
6929070,1.0
6929100,1.0
6929130,1.0
6929160,1.0
6929190,1.0
6929220,1.0
6929250,1.0
6929280,1.0
6929310,1.0
6929340,1.0
6929370,1.0
6929400,1.0
6929430,1.0
6929460,1.0
6929490,1.0
6929520,1.0
6929550,1.0
6929580,1.0
6929610,1.0
6929640,1.0
6929670,1.0
6929700,1.0
6929730,1.0
6929760,1.0
6929790,1.0
6929820,1.0
6929850,1.0
6929880,1.0
6929910,1.0
6929940,1.0
6929970,1.0
6930000,1.0
6930030,1.0
6930060,1.0
6930090,1.0
6930120,1.0
6930150,1.0
6930180,1.0
6930210,1.0
6930240,1.0
6930270,1.0
6930300,1.0
6930330,1.0
6930360,1.0
6930390,1.0
6930420,1.0
6930450,1.0
6930480,1.0
6930510,1.0
6930540,1.0
6930570,1.0
6930600,1.0
6930630,1.0
6930660,1.0
6930690,1.0
6930720,1.0
6930750,1.0
6930780,1.0
6930810,1.0
6930840,1.0
6930870,1.0
6930900,1.0
6930930,1.0
6930960,1.0
6930990,1.0
6931020,1.0
6931050,1.0
6931080,1.0
6931110,1.0
6931140,1.0
6931170,1.0
6931200,1.0
6931230,1.0
6931260,1.0
6931290,1.0
6931320,1.0
6931350,1.0
6931380,1.0
6931410,1.0
6931440,1.0
6931470,1.0
6931500,1.0
6931530,1.0
6931560,1.0
6931590,1.0
6931620,1.0
6931650,1.0
6931680,1.0
6931710,1.0
6931740,1.0
6931770,1.0
6931800,1.0
6931830,1.0
6931860,1.0
6931890,1.0
6931920,1.0
6931950,1.0
6931980,1.0
6932010,1.0
6932040,1.0
6932070,1.0
6932100,1.0
6932130,1.0
6932160,1.0
6932190,1.0
6932220,1.0
6932250,1.0
6932280,1.0
6932310,1.0
6932340,1.0
6932370,1.0
6932400,1.0
6932430,1.0
6932460,1.0
6932490,1.0
6932520,1.0
6932550,1.0
6932580,1.0
6932610,1.0
6932640,1.0
6932670,1.0
6932700,1.0
6932730,1.0
6932760,1.0
6932790,1.0
6932820,1.0
6932850,1.0
6932880,1.0
6932910,1.0
6932940,1.0
6932970,1.0
6933000,1.0
6933030,1.0
6933060,1.0
6933090,1.0
6933120,1.0
6933150,1.0
6933180,1.0
6933210,1.0
6933240,1.0
6933270,1.0
6933300,1.0
6933330,1.0
6933360,1.0
6933390,1.0
6933420,1.0
6933450,1.0
6933480,1.0
6933510,1.0
6933540,1.0
6933570,1.0
6933600,1.0
6933630,0.5683227531785371
6933660,0.5956363923396648
6933690,0.6014942911542833
6933720,0.6016497900598445
6933750,0.601010829835172
6933780,0.6010412740886337
6933810,0.599880013517538
6933840,0.5981444761491289
6933870,0.5962075267233018
6933900,0.5942026968304484
6933930,0.5921712128871102
6933960,0.5901252439451965
6933990,0.5890298255997297
6934020,0.5882559246007303
6934050,0.5867009472614183
6934080,0.584788535505278
6934110,0.582747766786438
6934140,0.5806601124239097
6934170,0.5785510223228374
6934200,0.5764278698791829
6934230,0.5742930914003368
6934260,0.5721469922537834
6934290,0.5699897872767639
6934320,0.567821381214411
6934350,0.5656418123835582
6934380,0.5634510833071136
6934410,0.5612492458289365
6934440,0.5590364946457786
6934470,0.5568130948708487
6934500,0.5545794418361806
6934530,0.5523360447918584
6934560,0.5500835886413304
6934590,0.5478229243732589
