time,hvac_reaZonWes_V_flow_y
6922200,-6.412152006497403e-09
6922230,-6.3838146568500265e-09
6922260,-6.35515891537225e-09
6922290,-6.326184782079561e-09
6922320,-6.297847441128972e-09
6922350,-6.269510103033593e-09
6922380,-6.240854373084324e-09
6922410,-6.212835435343244e-09
6922440,-6.18449810571586e-09
6922470,-6.156160778878863e-09
6922500,-6.127823454816248e-09
6922530,-6.10012292279365e-09
6922560,-6.072103998842105e-09
6922590,-6.0444034722173845e-09
6922620,-6.016702948263294e-09
6922650,-5.989320821564535e-09
6922680,-5.961301908305691e-09
6922710,-5.9342381814316525e-09
6922740,-5.906856062557421e-09
6922770,-5.87979234081814e-09
6922800,-5.852091832518753e-09
6922830,-5.824709721324737e-09
6922860,-5.797964401722376e-09
6922890,-5.770900690076122e-09
6922920,-5.744155375423044e-09
6922950,-5.717091668716844e-09
6922980,-5.690346358955933e-09
6923010,-5.66423784057972e-09
6923040,-5.637174141153021e-09
6923070,-5.611384021990753e-09
6923100,-5.584320327334413e-09
6923130,-5.558211818394892e-09
6923160,-5.5324217062038405e-09
6923190,-5.505676413016243e-09
6923220,-5.479567910985401e-09
6923250,-5.453459411227552e-09
6923280,-5.4270325193310835e-09
6923310,-5.401879207256127e-09
6923340,-5.375770714219593e-09
6923370,-5.350299012145536e-09
6923400,-5.3241905235184874e-09
6923430,-5.298718825792087e-09
6923460,-5.273565524555717e-09
6923490,-5.24745704242841e-09
6923520,-5.22230374543679e-09
6923550,-5.197150450535566e-09
6923580,-5.1723155520215264e-09
6923610,-5.147480655555868e-09
6923640,-5.122008972542817e-09
6923670,-5.096855685871561e-09
6923700,-5.072020795504158e-09
6923730,-5.0475043014029685e-09
6923760,-5.02203262649991e-09
6923790,-4.997516136354639e-09
6923820,-4.97268125391611e-09
6923850,-4.948164767662754e-09
6923880,-4.923648283333708e-09
6923910,-4.899131800917411e-09
6923940,-4.874615320402349e-09
6923970,-4.850417235976605e-09
6924000,-4.8259007592215165e-09
6924030,-4.802021072700063e-09
6924060,-4.7778229938268e-09
6924090,-4.7539433109492095e-09
6924120,-4.730382024032236e-09
6924150,-4.70650234473848e-09
6924180,-4.682622667224261e-09
6924210,-4.658424597343155e-09
6924240,-4.6351817116187475e-09
6924270,-4.611620433490286e-09
6924300,-4.587740762970488e-09
6924330,-4.564179488280912e-09
6924360,-4.540618215291065e-09
6924390,-4.517375338079682e-09
6924420,-4.494132462531909e-09
6924450,-4.470571194563338e-09
6924480,-4.44796511045264e-09
6924510,-4.424722239826599e-09
6924540,-4.401797764874964e-09
6924570,-4.378554897476788e-09
6924600,-4.355948819755046e-09
6924630,-4.332705955537268e-09
6924660,-4.310099880946661e-09
6924690,-4.2874938078996104e-09
6924720,-4.264569342378463e-09
6924750,-4.242600060398149e-09
6924780,-4.219357203929204e-09
6924810,-4.197069530953275e-09
6924840,-4.174463465479047e-09
6924870,-4.152175795463153e-09
6924900,-4.129888126909644e-09
6924930,-4.10823724772636e-09
6924960,-4.0856311881041254e-09
6924990,-4.0636619178198045e-09
6925020,-4.041374255009089e-09
6925050,-4.019723381476878e-09
6925080,-3.997754115400121e-09
6925110,-3.976103244625527e-09
6925140,-3.954452375213013e-09
6925170,-3.9324831132493334e-09
6925200,-3.910832246541091e-09
6925230,-3.889499775059679e-09
6925260,-3.868167304892061e-09
6925290,-3.8461980482733014e-09
6925320,-3.825183974592144e-09
6925350,-3.803533114455612e-09
6925380,-3.7828374371880346e-09
6925410,-3.761504973461056e-09
6925440,-3.740172510996771e-09
6925470,-3.719476837466538e-09
6925500,-3.69909955899081e-09
6925530,-3.677130312578424e-09
6925560,-3.6564346427050737e-09
6925590,-3.6363757616583176e-09
6925620,-3.6150433065398378e-09
6925650,-3.5943476402319186e-09
6925680,-3.5739703688932824e-09
6925710,-3.553593098707167e-09
6925740,-3.5325790420962147e-09
6925770,-3.512838561761313e-09
6925800,-3.4921429012131563e-09
6925830,-3.47176563556528e-09
6925860,-3.4523435523146763e-09
6925890,-3.431966288869247e-09
6925920,-3.4115890265224254e-09
6925950,-3.3915301590104278e-09
6925980,-3.3721080800466195e-09
6926010,-3.351730820927462e-09
6926040,-3.3323087440570916e-09
6926070,-3.3122498807718525e-09
6926100,-3.2928278059602435e-09
6926130,-3.2730873384517053e-09
6926160,-3.2533468719601724e-09
6926190,-3.2339248001774325e-09
6926220,-3.2145027293864933e-09
6926250,-3.1957174469564533e-09
6926280,-3.1759769844346933e-09
6926310,-3.156873310249184e-09
6926340,-3.137451243345064e-09
6926370,-3.118347571064735e-09
6926400,-3.0992438997241553e-09
6926430,-3.0053177207941967e-09
6926460,-2.857264625818355e-09
6926490,-2.7337278477615314e-09
6926520,-2.6171957349625677e-09
6926550,-2.503210775970963e-09
6926580,-2.3924097577354506e-09
6926610,-2.283519105413794e-09
6926640,-2.1778123932416915e-09
6926670,-2.074334440058509e-09
6926700,-1.973085245614329e-09
6926730,-1.874064809670712e-09
6926760,-1.7772731320002328e-09
6926790,-1.6833469995998066e-09
6926820,-1.59037605062142e-09
6926850,-1.500270646509426e-09
6926880,-1.4117572126668562e-09
6926910,-1.325472536121825e-09
6926940,-1.240143042334138e-09
6926970,-1.1573606991211084e-09
6927000,-1.076170325557495e-09
6927030,-9.965719215095238e-10
6927060,-9.179286996836287e-10
6927090,-8.411958407131878e-10
6927120,-7.663733444756237e-10
6927150,-6.925060301233033e-10
6927180,-6.199122911368316e-10
6927210,-5.492289145677607e-10
6927240,-4.804559003153666e-10
6927270,-4.113644932897121e-10
6927300,-3.4450184198357707e-10
6927330,-2.7795758489788035e-10
6927360,-2.1396047693639843e-10
6927390,-1.5028176305367855e-10
6927420,-8.787662388571056e-11
6927450,-2.6108272240032687e-11
6927480,3.406811125049295e-11
6927510,9.360770733366071e-11
6927540,1.5155533537554452e-10
6927570,2.0886617611377235e-10
6927600,2.652218360340029e-10
6927630,3.2062231518178897e-10
6927660,3.750676136002819e-10
6927690,4.285577313302915e-10
6927720,4.810926684103442e-10
6927750,5.326724248767374e-10
6927780,5.82978607204223e-10
6927810,6.326480025434934e-10
6927840,6.819990044840972e-10
6927870,7.300764323758976e-10
6927900,7.775170733643308e-10
6927930,8.240025339142178e-10
6927960,8.688960269267428e-10
6927990,9.134711266640483e-10
6928020,9.567726524627973e-10
6928050,9.997557850245462e-10
6928080,1.0417837372425004e-09
6928110,1.0828565091302348e-09
6928140,1.123292494263755e-09
6928170,1.1624549055257811e-09
6928200,1.2012989236197994e-09
6928230,1.2385509742917056e-09
6928260,1.275166238243944e-09
6928290,1.3114631090520898e-09
6928320,1.346168012446337e-09
6928350,1.3799177355628688e-09
6928380,1.4133490655449598e-09
6928410,1.4451884281055898e-09
6928440,1.4767093975315082e-09
6928470,1.506638399523467e-09
6928500,1.5365674019521986e-09
6928530,1.5655412240879338e-09
6928560,1.5929230787632705e-09
6928590,1.6196681467033059e-09
6928620,1.6448212471540833e-09
6928650,1.6693375608466628e-09
6928680,1.6932170877723651e-09
6928710,1.7158230407474578e-09
6928740,1.7371554197519431e-09
6928770,1.7575326183549064e-09
6928800,1.7772730301308656e-09
6928830,1.7960582614728867e-09
6928860,1.8132515251712156e-09
6928890,1.8288528211955195e-09
6928920,1.8444541175081e-09
6928950,1.8584634461004047e-09
6928980,1.871835987746184e-09
6929010,1.8836165616154276e-09
6929040,1.8941235612793934e-09
6929070,1.9036753803158662e-09
6929100,1.9125904123093525e-09
6929130,1.9195950827945146e-09
6929160,1.925962966181642e-09
6929190,1.9307388816048725e-09
6929220,1.9342412226433878e-09
6929250,1.9364699892647607e-09
6929280,1.9377435750569848e-09
6929310,1.938061979992896e-09
6929340,1.9367884167966085e-09
6929370,1.933604491803594e-09
6929400,1.9301021731102344e-09
6929430,1.92500788618114e-09
6929460,1.9195952055053233e-09
6929490,1.9116353756325963e-09
6929520,1.9036755455922134e-09
6929550,1.893486959914853e-09
6929580,1.8820247994705547e-09
6929610,1.869289064229446e-09
6929640,1.8559165414471314e-09
6929670,1.8409520501732472e-09
6929700,1.8247139840208734e-09
6929730,1.8072023429633888e-09
6929760,1.7880987333260982e-09
6929790,1.7686767296824959e-09
6929820,1.7470259701098415e-09
6929850,1.7244200291872744e-09
6929880,1.7008589068986862e-09
6929910,1.6763426032291566e-09
6929940,1.6502343308484562e-09
6929970,1.6228524833954614e-09
6930000,1.5948338481773832e-09
6930030,1.5878291943361461e-09
6930060,1.598654585617986e-09
6930090,1.6034304973780023e-09
6930120,1.6072512282031866e-09
6930150,1.6120271400906964e-09
6930180,1.6177582330560795e-09
6930210,1.622852538762513e-09
6930240,1.6285836318932556e-09
6930270,1.6355882998073199e-09
6930300,1.6432297551764072e-09
6930330,1.650871210661441e-09
6930360,1.659149453622522e-09
6930390,1.6683828777524698e-09
6930420,1.6779346957090581e-09
6930450,1.6884416948663415e-09
6930480,1.699585481560491e-09
6930510,1.7113660558070815e-09
6930540,1.7237834176221466e-09
6930570,1.7371559607100043e-09
6930600,1.7511652914029008e-09
6930630,1.7664481971001865e-09
6930660,1.7820494967519642e-09
6930690,1.7982875840662625e-09
6930720,1.8154808527580018e-09
6930750,1.8336293028519167e-09
6930780,1.8524145406744955e-09
6930810,1.872154959947571e-09
6930840,1.892532166995693e-09
6930870,1.91450134295377e-09
6930900,1.936788913037299e-09
6930930,1.960350058388102e-09
6930960,1.9839112042036884e-09
6930990,2.0087459253440915e-09
6931020,2.034535828133483e-09
6931050,2.061280912604663e-09
6931080,2.088344391356886e-09
6931110,2.1163630518512456e-09
6931140,2.1453368941231297e-09
6931170,2.175265918208875e-09
6931200,2.206150124145776e-09
6931230,2.237034330788992e-09
6931260,2.26919211307743e-09
6931290,2.3019866835932915e-09
6931320,2.3350996486360195e-09
6931350,2.369167795706786e-09
6931380,2.4038727311086237e-09
6931410,2.4388960611356827e-09
6931440,2.4748745733051855e-09
6931470,2.511171480168155e-09
6931500,2.5477867817542756e-09
6931530,2.5850388718453214e-09
6931560,2.622927750479346e-09
6931590,2.6608166301800797e-09
6931620,2.6993422984898265e-09
6931650,2.7381863616843423e-09
6931680,2.7770304260280226e-09
6931710,2.8161928853109842e-09
6931740,2.855036952019329e-09
6931770,2.894517807488877e-09
6931800,2.9336802704237984e-09
6931830,2.965519677653463e-09
6931860,3.0065925057502263e-09
6931890,3.0530780295644585e-09
6931920,3.090011741110234e-09
6931950,3.1224879408187334e-09
6931980,3.1606952300755626e-09
6932010,3.2039968214754946e-09
6932040,3.232652299322483e-09
6932070,3.2781826501310485e-09
6932100,3.314479581925397e-09
6932130,3.34186148821289e-09
6932160,3.3762480596377965e-09
6932190,3.4182760840932245e-09
6932220,3.451070689044722e-09
6932250,3.4743134803306005e-09
6932280,3.5109288136673754e-09
6932310,3.5437234222775212e-09
6932340,3.5723789121693253e-09
6932370,3.5997608277965374e-09
6932400,3.6252323813977894e-09
6932430,3.650385542158698e-09
6932460,3.672991553040607e-09
6932490,3.6946423832404455e-09
6932520,3.714701244966825e-09
6932550,3.732531350392838e-09
6932580,3.7494062749071815e-09
6932610,3.763734049048349e-09
6932640,3.77678824822158e-09
6932670,3.787295296794384e-09
6932700,3.796528770201935e-09
6932730,3.8032150927743665e-09
6932760,3.807991052176379e-09
6932790,3.810538254390669e-09
6932820,3.810856699291118e-09
6932850,3.809264780663761e-09
6932880,3.804807316641993e-09
6932910,3.7984394888383125e-09
6932940,3.789524509285676e-09
6932970,3.778062377844578e-09
6933000,3.7646898822455e-09
6933030,3.748451840559811e-09
6933060,3.7299850405247995e-09
6933090,3.708971088071785e-09
6933120,3.6857283770199347e-09
6933150,3.659938513297054e-09
6933180,3.631283102817739e-09
6933210,3.6007173273360692e-09
6933240,3.567604398822468e-09
6933270,3.532262711132206e-09
6933300,3.4940554762165747e-09
6933330,3.4536194819143313e-09
6933360,3.411273122117089e-09
6933390,3.3663796087793277e-09
6933420,3.3192573357992176e-09
6933450,3.2705430910872347e-09
6933480,3.2192816926072224e-09
6933510,3.166746716282856e-09
6933540,3.1113461920740985e-09
6933570,3.0549904839444902e-09
6933600,2.9967244098605915e-09
6933630,0.16649014379539265
6933660,0.212848344238059
6933690,0.22454967945769755
6933720,0.22594101655365514
6933750,0.22379100431139132
6933780,0.22101921983382525
6933810,0.21884380204392245
6933840,0.21651259322987765
6933870,0.2140263101947347
6933900,0.21147475513055441
6933930,0.20890376230211247
6933960,0.20633111454366293
6933990,0.23737221937532807
6934020,0.2838747397772955
6934050,0.2958689120190703
6934080,0.2965678275195076
6934110,0.29468158870777095
6934140,0.2922768982562743
6934170,0.28977652796051756
6934200,0.2872621443007032
6934230,0.28475446529425447
6934260,0.28225380650211335
6934290,0.2797631762404729
6934320,0.27728268022726305
6934350,0.2748130392538551
6934380,0.2723550456960214
6934410,0.26990949183373547
6934440,0.26747728433575807
6934470,0.26505947030109583
6934500,0.26265717273188227
6934530,0.2602716830520838
6934560,0.25790440196290154
6934590,0.2555569666978575
6934620,0.2532310876160345
6934650,0.25092888990015483
6934680,0.24865225978867964
6934710,0.24640395883459182
6934740,0.24418647178625652
6934770,0.2420030379290779
6934800,0.2398553407553025
6934830,0.23774949583132277
6934860,0.23569569054263909
6934890,0.23368833618628876
6934920,0.23173104587617865
6934950,0.22982765161675942
6934980,0.2279819407127887
6935010,0.2261976147043213
6935040,0.22447819578993453
6935070,0.22282609140802961
6935100,0.22124315200943837
6935130,0.22061869299563888
6935160,0.22041597843135405
6935190,0.2203408852706551
6935220,0.22031294041665792
6935250,0.22030258295425323
6935280,0.22029878332875888
6935310,0.22029747343115408
6935340,0.22029683938500313
6935370,0.22029670907138338
6935400,0.22029668265658472
6935430,0.2202966888799478
6935460,0.22029671144787105
6935490,0.2202967565640845
6935520,0.22029679734185462
6935550,0.22029684194194774
6935580,0.22029688923185886
6935610,0.22029693829896033
6935640,0.22029698909821682
6935670,0.22029704150144638
6935700,0.22029709546218496
6935730,0.22029715090844082
6935760,0.22029720778612746
6935790,0.2202972660413051
6935820,0.22029732561450877
6935850,0.2202973864449057
6935880,0.22029744847136026
6935910,0.2202975116316716
6935940,0.22029757586265605
6935970,0.22029764110058614
6936000,0.22029770728120146
6936030,0.22029777433990388
6936060,0.22029784221180343
6936090,0.220297910831877
6936120,0.22029798013511726
6936150,0.22029805005656314
6936180,0.22029812053144343
6936210,0.22029819149520244
6936240,0.22029826288362261
6936270,0.2202983346327636
6936300,0.22029840667909492
6936330,0.2202984789594144
6936360,0.22029855141093993
6936390,0.22029862397123803
6936420,0.22029869657819792
6936450,0.22029876917000094
6936480,0.2202988416850336
6936510,0.22029891406186125
6936540,0.22029898623907995
6936570,0.22029905815528553
6936600,0.22029912974889937
6936630,0.2202992009576326
6936660,0.22029927171946317
6936690,0.2202993419720503
6936720,0.22029941165159783
6936750,0.2202994806952099
6936780,0.2202995490328724
6936810,0.2202996166021594
6936840,0.22029968333251695
6936870,0.2202997491543765
6936900,0.22029981399546758
6936930,0.22029987778221793
6936960,0.22029994043780954
6936990,0.22030000188345
6937020,0.22030006203726307
6937050,0.22030012081439346
6937080,0.22030017812675134
6937110,0.22030023388270958
6937140,0.2203002879869759
6937170,0.22030034034031595
6937200,0.2203003908393792
6937230,0.22030044047594324
6937260,0.22030049088317002
6937290,0.22030054228122053
6937320,0.22030059471599728
6937350,0.2203006481738511
6937380,0.22030070263376864
6937410,0.2203007580131326
6937440,0.22030081431188023
6937470,0.22030087144574545
6937500,0.22030092937793094
6937530,0.22030098805123693
6937560,0.22030104740965603
6937590,0.2203011074068473
6937620,0.22030116797828
6937650,0.22030122906823466
6937680,0.22030129061821996
6937710,0.22030135257158748
6937740,0.22030141486803065
6937770,0.22030147744651887
6937800,0.2203015402451802
6937830,0.2203016032013114
6937860,0.22030166625118938
6937890,0.2203017293301276
6937920,0.22030179237242428
6937950,0.22030185531145033
6937980,0.22030191807951055
6938010,0.2203019806080789
6938040,0.2203020428273845
6938070,0.22030210466699446
6938100,0.22030216605495473
6938130,0.22030222691941212
6938160,0.22030228718585548
6938190,0.22030234678078603
6938220,0.22030240562785247
6938250,0.2203024636507889
6938280,0.22030252077251122
6938310,0.22030257691392677
6938340,0.22030263199595493
6938370,0.22030268593896707
6938400,0.22030273866078198
6938430,0.22030279008071543
6938460,0.220302840112261
6938490,0.22030288867676173
6938520,0.22030293568228626
6938550,0.2203029810471756
6938580,0.22030302468640736
6938610,0.22030306651209228
6938640,0.22030310643286855
6938670,0.22030314436207654
6938700,0.22030318020616546
6938730,0.2203032138789529
6938760,0.22030324528819106
6938790,0.22030327433985397
6938820,0.2203033009411561
6938850,0.22030332499885685
6938880,0.22030334641867502
6938910,0.22030336510559198
6938940,0.2203033809640505
6938970,0.22030339389789907
6939000,0.22030340381041208
6939030,0.22030341060435168
6939060,0.22030341418201338
6939090,0.22030341444523155
6939120,0.22030341129542066
6939150,0.2203034046336975
6939180,0.22030339436075905
6939210,0.2203033803770818
6939240,0.22030336258290154
6939270,0.2203033408782798
6939300,0.22030331516312462
6939330,0.22030328533729276
6939360,0.22030325130062073
6939390,0.2203032129529912
6939420,0.2202987850963381
6939450,0.2202658176985791
6939480,0.22024105308478495
6939510,0.22022475844441783
6939540,0.22021471687679026
6939570,0.22020877479123635
6939600,0.22020522260929132
6939630,0.22020287896994753
6939660,0.2202010541954062
6939690,0.22019940459508902
6939720,0.22019780436893102
6939750,0.22019626714706228
6939780,0.2201948373148823
6939810,0.22019355445670138
6939840,0.22019243512827769
6939870,0.22019147366750522
6939900,0.22019064942529346
6939930,0.22018993541512835
6939960,0.2201893042820419
6939990,0.22018873392732036
6940020,0.22018820683579357
6940050,0.22018770892115958
6940080,0.22018723045427596
6940110,0.22018676547765828
6940140,0.2201863091599524
6940170,0.2201858578148511
6940200,0.22018540841197465
6940230,0.2201849586056723
6940260,0.220184506369728
6940290,0.22018404999350297
6940320,0.2201835880818637
6940350,0.22018311955093484
6940380,0.22018264360362388
6940410,0.22018215968728713
6940440,0.22018166744382836
6940470,0.22018116666255919
6940500,0.2201806572414319
6940530,0.22018013915808954
6940560,0.22017961244939405
6940590,0.2201790771973699
6940620,0.22017853351910452
6940650,0.2201779815591433
6940680,0.22017742148330907
6940710,0.22017685347360852
6940740,0.2201762777241368
6940770,0.22017569443777246
6940800,0.22017510382383007
6940830,0.22017450510133693
6940860,0.22017389670962728
6940890,0.22017327773675413
6940920,0.22017264687225702
6940950,0.2201720025971769
6940980,0.22017134365355132
6941010,0.22017066925724332
6941040,0.22016997913281805
6941070,0.22016927339287656
6941100,0.22016855238874886
6941130,0.22016781658734208
6941160,0.22016706626550805
6941190,0.2201663024225696
6941220,0.22016552482522087
6941250,0.22016473395435746
6941280,0.2201639300142998
6941310,0.22016311318273088
6941340,0.22016228351573222
6941370,0.220161441187913
6941400,0.22016058617285786
6941430,0.22015971867241396
6941460,0.22015883824287438
6941490,0.2201579450061629
6941520,0.22015703906127612
6941550,0.22015612014534006
6941580,0.22015518813499171
6941610,0.22015424286320215
6941640,0.2201532841634838
6941670,0.2201523118541305
6941700,0.22015132574437507
6941730,0.2201503256046954
6941760,0.22014931116308786
6941790,0.2201482820890455
6941820,0.22014723799684313
6941850,0.22014617847622425
6941880,0.22014510309190946
6941910,0.22014401139017437
6941940,0.22014290292074581
6941970,0.2201417772287599
6942000,0.22014063385893415
6942030,0.22013947234248524
6942060,0.22013829218062136
6942090,0.2201370927813107
6942120,0.22013587338324261
6942150,0.22013463311501494
6942180,0.22013337116400677
6942210,0.2201320869132402
6942240,0.22013077999101793
6942270,0.22012945025406788
6942300,0.22012809778797285
6942330,0.2201267228247712
6942360,0.22012532570674104
6942390,0.2201239068900383
6942420,0.22012246694056659
6942450,0.2201210065430165
6942480,0.22011952654868808
6942510,0.22011802796389374
6942540,0.2201165120153332
6942570,0.2201149801248795
6942600,0.22011343396187416
6942630,0.22011187540950133
6942660,0.22011030659414177
6942690,0.22010872984092925
6942720,0.220107147678204
6942750,0.22010556278057372
6942780,0.22010397795109252
6942810,0.22010239605410314
6942840,0.22010081998301465
6942870,0.22009925259247004
6942900,0.220097696666565
6942930,0.22009615489077808
6942960,0.2200946298284894
6942990,0.22009312388655233
6943020,0.22009163934420053
6943050,0.22009017846917134
6943080,0.2200887435678836
6943110,0.2200873368018758
6943140,0.22008595987141313
6943170,0.2200846138046589
6943200,0.2200832988220218
6943230,0.22008201454773468
6943260,0.22008076017357178
6943290,0.2200795347511444
6943320,0.2200783373898515
6943350,0.22007716728840493
6943380,0.22007602382077163
6943410,0.2200749065196353
6943440,0.22007381493683476
6943470,0.22007274872374077
6943500,0.22007170747409074
6943530,0.22007069078858166
6943560,0.2200696982439122
6943590,0.2200687293919855
6943620,0.2200677837638559
6943650,0.22006686088478172
6943680,0.22006596025937436
6943710,0.2200650813971174
6943740,0.2200642237917423
6943770,0.22006338695832772
6943800,0.2200625704134388
6943830,0.22006177364801635
6943860,0.2200609962238219
6943890,0.2200602376808836
6943920,0.22005949758212587
6943950,0.22005877550041195
6943980,0.22005807101984698
6944010,0.22005738373349465
6944040,0.22005671322971745
6944070,0.22005605908806908
6944100,0.22005542087835359
6944130,0.22005479817469722
6944160,0.22005419058077677
6944190,0.22005359771885388
6944220,0.22005301932585877
6944250,0.22104384017386028
6944280,0.2211483785245092
6944310,0.22079562805971678
6944340,0.22056375669437103
6944370,0.22044886233953778
6944400,0.2204003205548492
6944430,0.22038198224161748
6944460,0.220374794037706
6944490,0.22037183991942083
6944520,0.22037058430880485
6944550,0.22036995114094107
6944580,0.22036959265414963
6944610,0.22036934839014644
6944640,0.2203691582953381
6944670,0.22036900169788087
6944700,0.22036887037693872
6944730,0.2203687611555898
6944760,0.22036867275928987
6944790,0.2203686047545076
6944820,0.22036855681849607
6944850,0.220368528512583
6944880,0.220368519172185
6944910,0.2203685280599519
6944940,0.22036855439907196
6944970,0.22036859749960047
6945000,0.22036865682634402
6945030,0.2203687320434064
6945060,0.22036882299162203
6945090,0.22036892967893604
6945120,0.22036905220781658
6945150,0.22036919079700545
6945180,0.2203693457541383
6945210,0.22036951737959226
6945240,0.22036970603150818
6945270,0.22036991208777243
6945300,0.22037013594353483
6945330,0.22037037802436207
6945360,0.22037063878296537
6945390,0.22037091870445388
6945420,0.2203712183084646
6945450,0.22037153815528077
6945480,0.22037187884661374
6945510,0.2203722410301547
6945540,0.22037262540164693
6945570,0.22037303270909123
6945600,0.22037346375512332
6945630,0.2203739194012164
6945660,0.22037440057058455
6945690,0.22037490825256817
6945720,0.22037544350675023
6945750,0.22037600746679248
6945780,0.22037660134485917
6945810,0.22037722643574195
6945840,0.2203778841205554
6945870,0.22037857587030368
6945900,0.22037930324848284
6945930,0.2203800679123389
6945960,0.22038087161202857
6945990,0.22038171618688748
6946020,0.22038260355762126
6946050,0.2203835357128402
6946080,0.22038451468772702
6946110,0.22038554253261294
6946140,0.22038662126761088
6946170,0.22038775282000353
6946200,0.22038893893939387
6946230,0.2203901810861317
6946260,0.22039148028868047
6946290,0.22039283696700107
6946320,0.2203942507229425
6946350,0.22039572010379552
6946380,0.220397242354985
6946410,0.22039881318813206
6946440,0.22040042660486125
6946470,0.22040207482274074
6946500,0.22040374835329107
6946530,0.2204054362619666
6946560,0.2204071266167623
6946590,0.22040880707951438
6946620,0.22041046557287525
6946650,0.22041209090672617
6946680,0.22041367326004097
6946710,0.22041520470336126
6946740,0.22041667890475586
6946770,0.22041809175994329
6946800,0.22041944036867722
6946830,0.22042072406065635
6946860,0.22042194230036963
6946890,0.2204230969386477
6946920,0.22042418848216858
6946950,0.22042522058653663
6946980,0.22042619367855149
6947010,0.22042711288857827
6947040,0.22042797767700498
6947070,0.22042879461131615
6947100,0.22042956151004012
6947130,0.22043028652592225
6947160,0.22043096536667933
6947190,0.22043160796610373
6947220,0.22043220763020815
6947250,0.22043277621048749
6947280,0.22043330450027382
6947310,0.2204338062998113
6947340,0.2204342699436692
6947370,0.22043471108950427
6947400,0.22043511579645655
6947430,0.22043550138820206
6947460,0.22043585191612705
6947490,0.22043618228308914
6947520,0.22043648855241715
6947550,0.22043677001687373
6947580,0.2204370279772032
6947610,0.22043726340112677
6947640,0.22043747669331418
6947670,0.22043766810955018
6947700,0.22043783805259848
6947730,0.2204379866926688
6947760,0.2204381140468655
6947790,0.22043822013796704
6947820,0.22043830488589747
6947850,0.22043836807211634
6947880,0.22043840938231776
6947910,0.22043842839796718
6947940,0.22043842457694512
6947970,0.2204383972492923
6948000,0.22043834560661002
6948030,0.220438279321411
6948060,0.2204382133804306
6948090,0.2204381502835091
6948120,0.22043809118132815
6948150,0.22043803664725198
6948180,0.2204379869279865
6948210,0.2204379421043419
6948240,0.2204379021483369
6948270,0.22043786696874632
6948300,0.22043783643313913
6948330,0.2204378103645651
6948360,0.2204377885762679
6948390,0.22043777083902852
6948420,0.22043775688965841
6948450,0.22043774643286562
6948480,0.220437739141978
6948510,0.22043773465959787
6948540,0.22043773260091912
6948570,0.2204377325502502
6948600,0.2204377340749655
6948630,0.22043773671794747
6948660,0.2204377400052291
6948690,0.2204377434388562
6948720,0.22043774649466655
6948750,0.22043774863220122
6948780,0.22043774929893828
6948810,0.2204377479328581
6948840,0.22043774396471297
6948870,0.22043773682007664
6948900,0.22043772592108168
6948930,0.2204377106863933
6948960,0.2204376905385804
6948990,0.2204376648960978
6949020,0.22043763317980106
6949050,0.2204375948123202
6949080,0.220437549218085
6949110,0.22043749582340622
6949140,0.22043743405606012
6949170,0.22043736334479067
6949200,0.22043728311834054
6949230,0.22043719280438442
6949260,0.22043709182810375
6949290,0.22043697961069467
6949320,0.22043685556745068
6949350,0.22043671910589627
6949380,0.22043656962351071
6949410,0.22043640650542143
6949440,0.22043622912182015
6949470,0.22043603682534854
6949500,0.22043582894820718
6949530,0.22043560479806426
6949560,0.220435363660853
6949590,0.22043510478609796
6949620,0.22043482739462905
6949650,0.22043453067024102
6949680,0.22043421375693195
6949710,0.2204338757554643
6949740,0.22043351571980185
6949770,0.22043313265342493
6949800,0.2204327255055879
6949830,0.2204322931675321
6949860,0.2204318344686972
6949890,0.22043134817278526
6949920,0.22043083297385982
6949950,0.22043028749240462
6949980,0.2204297102714127
6950010,0.22042909977255817
6950040,0.22042845437235695
6950070,0.2204277723774362
6950100,0.2204270519301372
6950130,0.22042629120299875
6950160,0.2204254881111026
6950190,0.22042464062393807
6950220,0.22042374652127786
6950250,0.22042280351496257
6950280,0.2204218092177437
6950310,0.22042076116485365
6950340,0.2204196568192278
6950370,0.22041849359103594
6950400,0.22041726886030133
6950430,0.22041598001065474
6950460,0.22041462447428803
6950490,0.2204131997923725
6950520,0.22041170369408863
6950550,0.22041013419811237
6950580,0.2204084897403209
6950610,0.2204067693307716
6950640,0.22040497274087348
6950670,0.22040310070324853
6950700,0.22040115515219094
6950730,0.22039913920518459
6950760,0.2203970583529667
6950790,0.22039491950646586
6950820,0.2203927316968038
6950850,0.22039050594690293
6950880,0.22038825511386845
6950910,0.2203859935182295
6950940,0.22038373642245615
6950970,0.22038149937971438
6951000,0.22037929753218835
6951030,0.22037714389392907
6951060,0.22037505276911704
6951090,0.22037303397278954
6951120,0.2203710954355111
6951150,0.22036924312522316
6951180,0.22036748081567137
6951210,0.22036581043589998
6951240,0.22036423237250813
6951270,0.22036274586948804
6951300,0.2203613493005467
6951330,0.22036004042590213
6951360,0.22035881660350362
6951390,0.22035767496229386
6951420,0.22035661254188682
6951450,0.22035562640394812
6951480,0.220354713720972
6951510,0.2203538718458052
6951540,0.22035309836574624
6951570,0.22035239114439945
6951600,0.22035174835461374
6951630,0.22035115320121365
6951660,0.22035058392574733
6951690,0.22035003595236555
6951720,0.2203495095975954
6951750,0.22034900275053398
6951780,0.2203485147147871
6951810,0.22034804577583447
6951840,0.220347595556703
6951870,0.2203471636351155
6951900,0.22034674991362077
